geo,time,bm_gsr_cmcp_zs
cog,2001,74.13114
cog,2002,75.68438
cog,2003,64.48506
cog,2004,61.87372
cog,2005,66.55518
cog,2006,73.48049
cog,2007,68.50892
cog,2008,65.60987
cog,2009,60.44221
cog,2010,66.7218
cog,2011,72.66399
cog,2012,68.63916
cog,2013,64.18859
cog,2014,68.60401
cog,2015,67.16739
cog,2016,16.3356
col,1968,31.27572
col,1969,32.15548
col,1970,28.44311
col,1971,25.70035
col,1972,25.47911
col,1973,24.08688
col,1974,24.77818
col,1975,28.25947
col,1976,23.65245
col,1977,27.05678
col,1978,24.54908
col,1979,26.15789
col,1980,23.97338
col,1981,20.5572
col,1982,17.53789
col,1983,21.50538
col,1984,21.41757
col,1985,30.83392
col,1986,21.73397
col,1987,21.76712
col,1988,20.17964
col,1989,18.91374
col,1990,27.31429
col,1991,27.70419
col,1992,25.583
col,1993,23.66527
col,1994,13.08654
col,1995,15.61894
col,1996,18.59446
col,1997,17.12626
col,1998,17.95805
col,1999,20.33411
col,2000,19.90161
col,2001,19.84394
col,2002,19.89818
col,2003,21.85342
col,2004,23.04515
col,2005,22.09201
col,2006,25.45683
col,2007,30.78167
col,2008,31.31517
col,2009,36.75671
col,2010,35.4414
col,2011,34.80077
col,2012,34.54353
col,2013,37.44485
col,2014,36.88732
col,2015,36.31198
col,2016,35.8279
col,2017,33.97724
col,2018,33.43641
col,2019,30.47381
col,2020,38.57223
col,2021,28.7695
com,1980,13.38364
com,1981,42.12593
com,1982,34.55874
com,1983,45.32901
com,1984,48.70548
com,1985,47.51628
com,1986,41.27895
com,1987,44.80618
com,1988,44.58204
com,1989,47.06767
com,1990,39.32603
com,1991,39.2017
com,1992,41.13829
com,1993,46.94759
com,1994,45.79932
com,1995,39.41489
com,2003,8.59903
com,2004,7.03907
com,2005,7.95542
com,2006,7.83702
com,2007,4.48736
com,2008,8.02094
com,2009,5.94642
com,2010,7.06387
com,2011,6.07078
com,2012,4.52998
com,2014,11.4323
com,2015,18.29759
com,2016,16.63206
com,2017,17.31057
com,2018,16.73233
com,2019,16.87576
com,2020,19.25893
cpv,1977,16.46586
cpv,1978,34.26829
cpv,1979,37.54266
cpv,1980,28.29057
cpv,1981,67.21292
cpv,1982,53.01794
cpv,1983,61.6941
cpv,1984,32.98016
cpv,1985,43.79997
cpv,1986,62.30569
cpv,1987,50.80655
cpv,1988,53.47315
cpv,1989,45.82989
cpv,1990,44.56737
cpv,1991,41.84182
cpv,1992,37.12497
cpv,1993,42.95046
cpv,1994,31.76793
cpv,1995,31.59185
cpv,1996,23.43334
cpv,1997,25.78378
cpv,1998,29.31265
cpv,1999,23.486
cpv,2000,16.84197
cpv,2001,15.99386
cpv,2002,11.72617
cpv,2003,12.33077
cpv,2004,14.67076
cpv,2005,17.74461
cpv,2006,14.2889
cpv,2007,16.13249
cpv,2008,14.62644
cpv,2009,14.31658
cpv,2010,18.86495
cpv,2011,19.5761
cpv,2012,32.96777
cpv,2013,36.51545
cpv,2014,37.96971
cpv,2015,33.79542
cpv,2016,47.80864
cpv,2017,39.80943
cpv,2018,33.57783
cpv,2019,42.08081
cpv,2020,43.4535
cri,1977,12.01005
cri,1978,12.19939
cri,1979,14.13043
cri,1980,13.90636
cri,1981,14.10138
cri,1982,24.01165
cri,1983,22.65193
cri,1984,22.19671
cri,1985,22.7547
cri,1986,22.49671
cri,1987,30.06904
cri,1988,36.37007
cri,1989,30.66532
cri,1990,25.3229
cri,1991,27.09424
cri,1992,23.03687
cri,1993,18.97354
cri,1994,17.45146
cri,1995,19.60759
cri,1996,24.89733
cri,1997,23.44704
cri,1998,23.00033
cri,1999,18.89104
cri,2000,19.80109
cri,2001,23.9408
cri,2002,25.52315
cri,2003,23.39055
cri,2004,21.39612
cri,2005,17.0919
cri,2006,18.73148
cri,2007,16.11286
cri,2008,19.31466
cri,2009,24.31727
cri,2010,26.01802
cri,2011,25.84025
cri,2012,27.03945
cri,2013,27.51792
cri,2014,30.92236
cri,2015,32.45436
cri,2016,33.68922
cri,2017,33.30376
cri,2018,39.41026
cri,2019,38.783
cri,2020,45.90229
cym,2016,34.50008
cym,2017,30.50383
cym,2018,35.28992
cym,2019,33.31356
cyp,1976,11.79039
cyp,1977,13.65188
cyp,1978,11.37441
cyp,1979,12.43781
cyp,1980,12.16931
cyp,1981,13.70338
cyp,1982,13.42857
cyp,1983,13.26733
cyp,1984,13.74434
cyp,1985,12.33766
cyp,1986,11.7583
cyp,1987,13.43073
cyp,1988,11.87527
cyp,1989,11.68174
cyp,1990,11.59702
cyp,1991,11.99055
cyp,1992,11.42426
cyp,1993,11.90539
cyp,1994,11.78412
cyp,1995,7.93063
cyp,1996,8.83877
cyp,1997,9.94793
cyp,1998,10.25145
cyp,1999,11.36042
cyp,2000,11.52326
cyp,2001,12.21366
cyp,2002,18.9241
cyp,2003,21.82466
cyp,2004,20.70095
cyp,2005,19.77648
cyp,2006,24.24335
cyp,2007,22.13643
cyp,2008,20.65681
cyp,2009,21.67702
cyp,2010,20.27753
cyp,2011,25.41499
cyp,2012,30.30272
cyp,2013,33.60048
cyp,2014,14.39197
cyp,2015,15.14502
cyp,2016,10.86948
cyp,2017,30.75671
cyp,2018,26.84447
cyp,2019,33.72306
cyp,2020,38.21447
cze,1993,53.34977
cze,1994,45.33812
cze,1995,46.63602
cze,1996,38.03088
cze,1997,40.71627
cze,1998,47.57712
cze,1999,55.05493
cze,2000,55.33062
cze,2001,54.95424
cze,2002,48.52447
cze,2003,48.54169
cze,2004,41.77609
cze,2005,41.43914
cze,2006,41.54562
cze,2007,42.4052
cze,2008,41.92925
cze,2009,44.70139
cze,2010,45.04591
cze,2011,46.09394
cze,2012,48.02714
cze,2013,46.1868
cze,2014,46.22348
cze,2015,47.12611
cze,2016,48.00734
cze,2017,47.79964
cze,2018,48.20697
cze,2019,49.19277
cze,2020,52.50263
deu,1971,37.13537
deu,1972,35.52318
deu,1973,32.32424
deu,1974,35.28046
deu,1975,37.12206
deu,1976,33.19062
deu,1977,32.04982
deu,1978,31.67273
deu,1979,30.913
deu,1980,32.4204
deu,1981,33.09533
deu,1982,36.8942
deu,1983,35.87677
deu,1984,33.28249
deu,1985,32.98327
deu,1986,31.67362
deu,1987,31.76298
deu,1988,32.21906
deu,1989,33.81764
deu,1990,33.03417
deu,1991,32.09919
deu,1992,33.31493
deu,1993,33.08995
deu,1994,31.99879
deu,1995,33.44969
deu,1996,33.88855
deu,1997,36.16545
deu,1998,37.09056
deu,1999,38.29383
deu,2000,39.26268
deu,2001,41.70861
deu,2002,39.53643
deu,2003,38.11454
deu,2004,37.3418
deu,2005,37.91925
deu,2006,38.25131
deu,2007,37.14603
deu,2008,36.53653
deu,2009,39.26282
deu,2010,39.25811
deu,2011,40.2569
deu,2012,41.79543
deu,2013,43.52842
deu,2014,44.30359
deu,2015,46.98575
deu,2016,48.85448
deu,2017,49.75304
deu,2018,49.19543
deu,2019,50.4394
deu,2020,57.13446
dji,1991,36.74438
dji,1992,39.40864
dji,1993,41.31115
dji,1994,36.13111
dji,1995,33.43844
dji,1996,32.83954
dji,1997,34.53416
dji,1998,32.04537
dji,1999,24.00756
dji,2000,23.61078
dji,2001,24.83677
dji,2002,27.08657
dji,2003,26.29325
dji,2004,23.45913
dji,2005,23.03405
dji,2006,22.94359
dji,2007,19.53105
dji,2008,16.96646
dji,2009,21.25248
dji,2010,25.12515
dji,2011,22.48214
dji,2012,20.67729
dji,2013,8.97382
dji,2014,6.8654
dji,2015,7.69471
dji,2016,10.23888
dji,2017,7.55996
dji,2018,7.56011
dji,2019,7.38571
dji,2020,9.16628
dma,1976,0
dma,1977,0
dma,1978,0
dma,1979,0
dma,1980,4.73131
dma,1981,7.22311
dma,1982,4.33387
dma,1983,5.80958
dma,1984,22.15709
dma,1985,34.74576
dma,1986,31.43165
dma,1987,27.02703
dma,1988,23.04928
dma,1989,16.80046
dma,1990,22.69136
dma,1991,21.8226
dma,1992,22.14302
dma,1993,29.16187
dma,1994,32.0628
dma,1995,40.04119
dma,1996,33.60553
dma,1997,36.03776
dma,1998,40.81863
dma,1999,41.73935
dma,2000,32.7991
dma,2001,32.78264
dma,2002,39.50331
dma,2003,25.78264
dma,2004,21.70477
dma,2005,15.5778
dma,2006,19.92336
dma,2007,22.08713
dma,2008,22.38099
dma,2009,20.37581
dma,2010,23.85644
dma,2011,23.67863
dma,2012,28.28893
dma,2013,28.20947
dma,2014,42.0912
dma,2015,44.48029
dma,2016,51.65923
dma,2017,53.59296
dma,2018,40.96689
dma,2019,36.45695
dma,2020,45.73668
dnk,1975,34.29701
dnk,1976,33.10002
dnk,1977,33.55475
dnk,1978,32.12264
dnk,1981,22.89741
dnk,1982,26.41433
dnk,1983,28.50191
dnk,1984,26.006
dnk,1985,27.28856
dnk,1986,26.48441
dnk,1987,23.99606
dnk,1988,23.63963
dnk,1989,23.77587
dnk,1990,24.45555
dnk,1991,24.07406
dnk,1992,22.79662
dnk,1993,24.38806
dnk,1994,24.17666
dnk,1995,24.63435
dnk,1996,27.41093
dnk,1997,19.35409
dnk,1998,26.47605
dnk,1999,35.74338
dnk,2000,33.46643
dnk,2001,32.65793
dnk,2002,35.99091
dnk,2003,33.86444
dnk,2004,34.84418
dnk,2005,32.87339
dnk,2006,30.94687
dnk,2007,30.45977
dnk,2008,32.03342
dnk,2009,32.8909
dnk,2010,31.07941
dnk,2011,32.37667
dnk,2012,33.88743
dnk,2013,31.5352
dnk,2014,31.91136
dnk,2015,33.91083
dnk,2016,37.897
dnk,2017,37.79593
dnk,2018,39.91725
dnk,2019,40.06613
dnk,2020,45.16919
dom,1968,16.40058
dom,1969,15.34591
dom,1970,9.86079
dom,1971,11.67513
dom,1972,11.52738
dom,1973,13.80282
dom,1974,10.72309
dom,1975,15.61574
dom,1976,14.75265
dom,1977,16.99637
dom,1978,18.65569
dom,1979,16.46482
dom,1980,14.71178
dom,1981,23.12517
dom,1982,19.00469
dom,1983,20.26122
dom,1984,27.77963
dom,1985,25.50091
dom,1986,26.13917
dom,1987,24.86127
dom,1988,23.57683
dom,1989,21.30407
dom,1990,23.77384
dom,1991,27.12289
dom,1992,25.88723
dom,1993,8.88565
dom,1994,9.17381
dom,1995,11.50662
dom,1996,11.79775
dom,1997,9.28029
dom,1998,8.51838
dom,1999,10.05609
dom,2000,10.17986
dom,2001,9.51788
dom,2002,10.3997
dom,2003,10.64458
dom,2004,11.33394
dom,2005,9.24773
dom,2006,11.10676
dom,2007,11.1318
dom,2008,17.55806
dom,2009,18.05062
dom,2010,16.10821
dom,2011,19.78268
dom,2012,18.80892
dom,2013,18.13699
dom,2014,20.85662
dom,2015,20.35287
dom,2016,23.41227
dom,2017,22.83943
dom,2018,32.46279
dom,2019,34.58269
dom,2020,33.97301
dza,1977,46.08737
dza,1978,47.87918
dza,1979,46.60163
dza,1980,41.31874
dza,1981,39.48578
dza,1982,37.51528
dza,1983,38.90317
dza,1984,38.95448
dza,1985,37.83032
dza,1986,36.03218
dza,1987,34.38164
dza,1988,25.1192
dza,1989,25.95436
dza,1990,29.82957
dza,1991,31.39111
dza,2005,51.52395
dza,2006,55.61298
dza,2007,59.43109
dza,2008,64.41016
dza,2009,68.78258
dza,2010,67.51516
dza,2011,66.93273
dza,2012,58.19584
dza,2013,55.85572
dza,2014,58.18329
dza,2015,57.90967
dza,2016,60.27887
dza,2017,61.30755
dza,2018,62.6735
dza,2019,57.03839
dza,2020,59.26465
ecu,1976,7.71812
ecu,1977,16.09871
ecu,1978,15.09792
ecu,1979,14.41869
ecu,1980,19.09362
ecu,1981,20.71197
ecu,1982,27.38589
ecu,1983,27.49491
ecu,1984,19.62617
ecu,1985,17.92453
ecu,1986,20.06861
ecu,1987,17.90123
ecu,1988,16.17162
ecu,1989,15.17572
ecu,1990,31.59204
ecu,1991,31.88889
ecu,1992,32.69025
ecu,1993,40.65521
ecu,1994,30.6054
ecu,1995,33.66265
ecu,1996,36.87381
ecu,1997,37.66448
ecu,1998,39.31228
ecu,1999,42.50967
ecu,2000,38.80059
ecu,2001,32.35617
ecu,2002,28.68039
ecu,2003,29.74041
ecu,2004,27.06373
ecu,2005,24.74683
ecu,2006,24.13647
ecu,2007,23.34738
ecu,2008,20.70235
ecu,2009,20.78501
ecu,2010,16.11921
ecu,2011,15.49491
ecu,2012,16.04736
ecu,2013,17.09288
ecu,2014,17.5515
ecu,2015,18.93051
ecu,2016,22.74879
ecu,2017,21.48884
ecu,2018,21.16704
ecu,2019,19.38758
ecu,2020,26.85345
egy,1977,48.58807
egy,1978,42.2677
egy,1979,41.73584
egy,1980,49.0581
egy,1981,47.9467
egy,1982,51.64991
egy,1983,52.02354
egy,1984,50.3553
egy,1985,55.03359
egy,1986,60.17263
egy,1987,55.77554
egy,1988,54.06007
egy,1989,53.61504
egy,1990,53.85428
egy,1991,49.85137
egy,1992,54.18122
egy,1993,53.66126
egy,1994,52.66608
egy,1995,37.04084
egy,1996,37.7262
egy,1997,48.96452
egy,1998,43.93099
egy,1999,42.76835
egy,2000,50.01997
egy,2001,48.73161
egy,2002,47.57749
egy,2003,41.57967
egy,2004,39.41509
egy,2005,39.67511
egy,2006,36.43726
egy,2007,31.45987
egy,2008,32.48784
egy,2009,30.50405
egy,2010,29.96324
egy,2011,27.58216
egy,2012,28.22241
egy,2013,28.98761
egy,2014,25.55329
egy,2015,29.53268
egy,2016,24.85248
egy,2017,36.17508
egy,2018,31.41171
egy,2019,32.34715
egy,2020,30.37892
eri,1995,93.06488
eri,1996,94.41341
eri,1997,70.88734
eri,1998,85.00885
eri,1999,80.03609
eri,2000,34.55848
esp,1975,37.49879
esp,1976,40.15434
esp,1977,38.79729
esp,1978,39.09964
esp,1979,37.24866
esp,1980,34.59295
esp,1981,36.24288
esp,1982,40.75516
esp,1983,36.93967
esp,1984,35.97034
esp,1985,40.08238
esp,1986,38.92987
esp,1987,38.60954
esp,1988,40.90508
esp,1989,39.95845
esp,1990,38.34258
esp,1991,40.39217
esp,1992,41.62524
esp,1993,43.89698
esp,1994,43.60565
esp,1995,42.05099
esp,1996,42.74332
esp,1997,45.24772
esp,1998,46.7541
esp,2013,43.84815
esp,2014,42.10906
esp,2015,41.96784
esp,2016,43.1627
esp,2017,41.60577
esp,2018,42.30339
esp,2019,43.24355
esp,2020,56.11081
est,1992,29.64569
est,1993,39.83681
est,1994,40.75778
est,1995,34.0924
est,1996,33.73255
est,1997,33.51701
est,1998,35.05558
est,1999,34.67553
est,2000,26.96417
est,2001,30.48228
est,2002,33.50147
est,2008,38.18071
est,2009,42.4875
est,2010,42.07358
est,2011,41.11642
est,2012,39.94504
est,2013,39.49416
est,2014,38.43422
est,2015,37.75785
est,2016,38.5217
est,2017,38.30079
est,2018,39.33557
est,2019,39.80247
est,2020,64.70939
est,2021,59.86314
eth,1977,17.6654
eth,1978,24.61637
eth,1979,21.9129
eth,1980,25.60891
eth,1981,22.38073
eth,1982,24.90901
eth,1983,19.93984
eth,1984,20.88353
eth,1985,22.0339
eth,1986,16.19556
eth,1987,22.4525
eth,1988,24.42558
eth,1989,20.3167
eth,1990,19.39957
eth,1991,29.035
eth,1992,20.88791
eth,1993,32.8473
eth,1994,26.45029
eth,1995,25.18763
eth,1996,27.56756
eth,1997,29.01673
eth,1998,27.56338
eth,1999,21.12089
eth,2000,23.02111
eth,2001,23.16413
eth,2002,31.75634
eth,2003,28.95135
eth,2004,28.42237
eth,2005,24.47675
eth,2006,31.84582
eth,2007,25.57145
eth,2008,21.95193
eth,2009,22.94419
eth,2010,25.20917
eth,2011,30.29608
eth,2012,23.25421
eth,2013,16.37963
eth,2014,18.97683
eth,2015,20.88055
eth,2016,25.79571
eth,2017,17.92425
eth,2018,21.00058
eth,2019,20.73102
eth,2020,25.03525
fin,1975,30.7315
fin,1976,31.95545
fin,1977,31.69736
fin,1978,35.75931
fin,1979,34.4075
fin,1980,35.77209
fin,1981,38.06215
fin,1982,34.61247
fin,1983,37.28275
fin,1984,41.07744
fin,1985,41.27798
fin,1986,33.56665
fin,1987,35.08687
fin,1988,35.96575
fin,1989,37.1577
fin,1990,37.50202
fin,1991,38.21445
fin,1992,41.3152
fin,1993,47.56471
fin,1994,47.93764
fin,1995,48.63019
fin,1996,48.95099
fin,1997,49.93478
fin,1998,43.68072
fin,1999,44.06268
fin,2000,47.18301
fin,2001,44.59166
fin,2002,54.27647
fin,2003,54.59529
fin,2004,53.75472
fin,2005,55.16629
fin,2008,58.58219
fin,2009,64.09423
fin,2010,59.27754
fin,2011,56.59702
fin,2012,60.3299
fin,2013,53.95524
fin,2014,53.72925
fin,2015,56.775
fin,2016,56.43792
fin,2017,57.06772
fin,2018,58.01933
fin,2019,61.46152
fin,2020,71.60913
fin,2021,71.82659
fji,1979,15.02411
fji,1980,18.0244
fji,1981,31.066
fji,1982,31.05194
fji,1983,28.65647
fji,1984,31.39652
fji,1985,31.19205
fji,1986,26.31579
fji,1987,19.55411
fji,1988,22.29008
fji,1989,23.25789
fji,1990,22.6128
fji,1991,34.28638
fji,1992,33.74233
fji,1993,32.26263
fji,1994,34.15454
fji,1995,36.40742
fji,1996,32.70625
fji,1997,35.57036
fji,1998,41.21264
fji,1999,38.01771
fji,2000,23.89719
fji,2001,18.04409
fji,2002,17.64264
fji,2003,17.71265
fji,2004,15.77721
fji,2005,21.09441
fji,2006,21.79079
fji,2007,19.95676
fji,2008,20.12529
fji,2009,24.98264
fji,2010,14.10088
fji,2011,18.31958
fji,2012,20.5786
fji,2013,16.06934
fji,2014,20.45413
fji,2015,21.46354
fji,2016,21.55286
fji,2017,21.29928
fji,2018,19.84212
fji,2019,21.95283
fji,2020,30.243
fra,1975,42.10504
fra,1976,43.30519
fra,1977,45.06723
fra,1978,46.88073
fra,1979,48.11656
fra,1980,50.03006
fra,1981,49.41647
fra,1982,44.22748
fra,1983,47.66875
fra,1984,48.43999
fra,1985,48.5557
fra,1986,47.99005
fra,1987,47.43756
fra,1988,39.66649
fra,1989,34.377
fra,1990,33.82408
fra,1991,35.06157
fra,1992,25.84091
fra,1993,33.64847
fra,1994,44.42369
fra,1995,44.30176
fra,1996,44.5615
fra,1997,44.05952
fra,1998,44.34386
fra,1999,38.41439
fra,2000,41.82576
fra,2001,42.89419
fra,2002,44.79681
fra,2003,44.85134
fra,2004,45.21281
fra,2005,46.40074
fra,2006,47.41307
fra,2007,48.1288
fra,2008,49.10942
fra,2009,52.20948
fra,2010,50.10902
fra,2011,48.42749
fra,2012,51.78679
fra,2013,52.23859
fra,2014,54.60204
fra,2015,58.37838
fra,2016,57.17328
fra,2017,55.60609
fra,2018,55.47371
fra,2019,55.05244
fra,2020,59.81463
fro,1998,19.0849
fro,1999,20.19413
fro,2000,28.49645
fro,2001,23.92399
fro,2002,32.53824
fro,2003,29.42818
fro,2004,39.92601
fro,2005,40.55852
fro,2006,40.36907
fro,2007,36.40062
fro,2008,43.95618
fro,2009,52.41728
fro,2010,56.82726
fro,2011,50.90766
fsm,2009,38.03316
fsm,2010,31.20341
fsm,2011,26.58832
fsm,2012,23.40411
fsm,2013,27.43945
fsm,2014,27.38276
gab,1978,55.45071
gab,1979,64.38347
gab,1980,60.08514
gab,1981,59.46083
gab,1982,64.60093
gab,1983,67.81834
gab,1984,69.70677
gab,1985,66.91905
gab,1986,53.49712
gab,1987,53.33481
gab,1988,54.25792
gab,1989,59.41535
gab,1990,58.57841
gab,1991,53.75955
gab,1992,51.79739
gab,1993,56.45718
gab,1994,50.13072
gab,1995,57.6286
gab,1996,54.79168
gab,1997,55.88946
gab,1998,54.9326
gab,1999,46.89744
gab,2000,50.47011
gab,2001,31.97244
gab,2002,38.84946
gab,2003,39.28047
gab,2004,38.38055
gab,2005,36.08958
gab,2007,51.03712
gab,2008,46.13911
gab,2009,40.39478
gab,2010,35.82583
gab,2011,46.37962
gab,2012,51.93113
gab,2013,50.90759
gab,2014,45.9187
gab,2015,51.09851
gbr,1970,42.62074
gbr,1971,38.55003
gbr,1972,32.35589
gbr,1973,33.20291
gbr,1974,33.5149
gbr,1975,36.1104
gbr,1976,35.36291
gbr,1977,36.23475
gbr,1978,34.35596
gbr,1979,30.44463
gbr,1980,29.59167
gbr,1981,29.97473
gbr,1982,34.01777
gbr,1983,33.07355
gbr,1984,34.99669
gbr,1985,34.46745
gbr,1986,32.66758
gbr,1987,28.23773
gbr,1988,27.03335
gbr,1989,28.59182
gbr,1990,29.74112
gbr,1991,31.52592
gbr,1992,30.35264
gbr,1993,31.13226
gbr,1994,31.83644
gbr,1995,32.09596
gbr,1996,34.26105
gbr,1997,30.86549
gbr,1998,31.45865
gbr,1999,35.95643
gbr,2000,34.0808
gbr,2001,35.10561
gbr,2002,34.43105
gbr,2003,33.88108
gbr,2004,35.08407
gbr,2005,36.50765
gbr,2006,37.31807
gbr,2007,38.42904
gbr,2008,41.32507
gbr,2009,43.93056
gbr,2010,45.32747
gbr,2011,45.32736
gbr,2012,46.82774
gbr,2013,47.22643
gbr,2014,46.65917
gbr,2015,46.06762
gbr,2016,47.50978
gbr,2017,49.66916
gbr,2018,51.26495
gbr,2019,52.07494
gbr,2020,69.13267
geo,1997,2.12255
geo,1998,6.05446
geo,1999,0.17857
geo,2000,20.36686
geo,2001,21.52013
geo,2002,23.73231
geo,2003,25.43165
geo,2004,18.06662
geo,2005,18.44535
geo,2006,12.81479
geo,2007,13.71452
geo,2008,18.62891
geo,2009,18.34901
geo,2010,18.65659
geo,2011,15.9936
geo,2012,16.15688
geo,2013,15.76317
geo,2014,19.5957
geo,2015,15.31791
geo,2016,14.8695
geo,2017,14.16652
geo,2018,13.72927
geo,2019,14.45349
geo,2020,23.47186
gha,1975,30.59842
gha,1976,32.27531
gha,1977,38.57428
gha,1978,31.18217
gha,1979,35.08005
gha,1980,45.83179
gha,1981,42.87166
gha,1982,46.53812
gha,1983,42.31626
gha,1984,45.15337
gha,1985,32.6774
gha,1986,49.13811
gha,1987,45.71
gha,1988,43.02239
gha,1989,46.86481
gha,1990,45.79035
gha,1991,45.90429
gha,1992,42.44063
gha,1993,44.23984
gha,1994,44.43916
gha,1995,43.27079
gha,1996,43.95009
gha,1997,44.67638
gha,1998,35.94013
gha,1999,30.75851
gha,2000,31.11867
gha,2001,30.71996
gha,2002,32.79722
gha,2003,46.12255
gha,2004,41.27475
gha,2005,26.08415
gha,2006,24.71114
gha,2007,25.1635
gha,2008,23.66185
gha,2009,43.37947
gha,2010,39.17615
gha,2011,33.56945
gha,2012,40.15336
gha,2013,48.7446
gha,2014,52.88139
gha,2015,62.83416
gha,2016,62.16606
gha,2017,69.39388
gha,2018,73.72642
gha,2019,79.28293
gha,2020,78.24555
gin,1986,30.99884
gin,1987,38.80519
gin,1988,43.37088
gin,1989,46.19086
gin,1990,50.36079
gin,1991,56.83027
gin,1992,63.5459
gin,1993,56.80189
gin,1994,50.48631
gin,1995,52.11349
gin,1996,52.75227
gin,1997,51.96436
gin,1998,51.24709
gin,1999,57.97099
gin,2000,55.34798
gin,2001,56.77941
gin,2002,73.65678
gin,2003,67.76465
gin,2004,49.71021
gin,2005,49.77782
gin,2006,42.77761
gin,2007,54.28161
gin,2008,34.69081
gin,2009,56.97761
gin,2010,34.62036
gin,2011,36.96188
gin,2012,57.97075
gin,2013,45.50344
gin,2014,36.50416
gin,2015,25.57922
gin,2016,14.35418
gin,2017,30.47913
gin,2018,38.19029
gin,2019,38.94836
gin,2020,54.19498
gmb,1978,37.0267
gmb,1979,48.6374
gmb,1980,33.23494
gmb,1981,35.09734
gmb,1982,38.70067
gmb,1983,30.84691
gmb,1984,5.89784
gmb,1985,5.72871
gmb,1986,5.51769
gmb,1987,42.34927
gmb,1988,40.95774
gmb,1989,37.7799
gmb,1990,34.83378
gmb,1991,26.25926
gmb,1992,25.8504
gmb,1993,28.46272
gmb,1994,29.55345
gmb,1995,35.17878
gmb,1996,30.05585
gmb,1997,28.69273
gmb,2003,0.53762
gmb,2004,0.93425
gmb,2005,2.07511
gmb,2006,51.64222
gmb,2007,31.9563
gmb,2008,33.4578
gmb,2009,33.40119
gmb,2010,26.78534
gmb,2011,10.32847
gmb,2012,4.2355
gmb,2013,5.25159
gmb,2014,1.69154
gmb,2015,1.61498
gmb,2016,2.53439
gmb,2017,1.99167
gmb,2018,3.69919
gmb,2019,4.40846
gmb,2020,3.61392
gmb,2021,1.9746
gnb,1982,36.02941
gnb,1983,35.60606
gnb,1984,52.35849
gnb,1985,49.00398
gnb,1986,49.30556
gnb,1987,63.46405
gnb,1988,56.95906
gnb,1989,54.61648
gnb,1990,31.38991
gnb,1991,51.84807
gnb,1992,43.57291
gnb,1993,44.13643
gnb,1994,34.96865
gnb,1995,35.97459
gnb,1996,42.94017
gnb,1997,29.82792
gnb,2001,0.97805
gnb,2002,24.25208
gnb,2003,3.4881
gnb,2004,18.7225
gnb,2005,11.37004
gnb,2006,0.8891
gnb,2007,3.94197
gnb,2008,3.95633
gnb,2009,30.39825
gnb,2010,39.28432
gnb,2011,20.94571
gnb,2012,24.31006
gnb,2013,28.81824
gnb,2014,16.4631
gnb,2015,21.48676
gnb,2016,19.28646
gnb,2017,19.12005
gnb,2018,22.21015
gnb,2019,15.4167
gnb,2020,18.47216
gnq,1987,83.95355
gnq,1988,84.17351
grc,1976,30.42836
grc,1977,32.20748
grc,1978,29.3401
grc,1979,31.03976
grc,1980,31.09244
grc,1981,32.84884
grc,1982,35.78745
grc,1983,32.60099
grc,1984,30.40489
grc,1985,27.83726
grc,1986,29.7967
grc,1987,26.36153
grc,1988,29.2976
grc,1989,29.4824
grc,1990,27.43333
grc,1991,31.22045
grc,1992,33.66658
grc,1993,41.35189
grc,1994,40.59353
grc,1995,38.14103
grc,1996,36.85701
grc,1997,40.70968
grc,1999,28.26498
grc,2000,21.16929
grc,2001,20.28762
grc,2002,22.73518
grc,2003,24.11015
grc,2004,24.39527
grc,2005,21.96796
grc,2006,23.01688
grc,2007,23.12916
grc,2008,23.09127
grc,2009,26.30294
grc,2010,23.43497
grc,2011,22.55781
grc,2012,21.3475
grc,2013,20.14572
grc,2014,23.9255
grc,2015,15.84841
grc,2016,17.04861
grc,2017,18.66271
grc,2018,17.94859
grc,2019,18.54575
grc,2020,22.05489
grd,1977,6.89362
grd,1978,0
grd,1979,32.20996
grd,1980,14.45783
grd,1981,20.91286
grd,1982,38.56321
grd,1983,27.17697
grd,1984,39.17775
grd,1985,37.0826
grd,1986,22.56243
grd,1987,21.28114
grd,1988,22.59358
grd,1989,22.403
grd,1990,24.64428
grd,1991,24.5097
grd,1992,29.40132
grd,1993,32.66499
grd,1994,29.56567
grd,1995,28.08567
grd,1996,27.27128
grd,1997,33.22421
grd,1998,36.71013
grd,1999,46.27204
grd,2000,43.76209
grd,2001,44.41786
grd,2002,50.19812
grd,2003,31.88978
grd,2004,37.01942
grd,2005,25.6782
grd,2006,24.40328
grd,2007,22.53345
grd,2008,28.4644
grd,2009,30.39782
grd,2010,25.65585
grd,2011,28.68338
grd,2012,24.70307
grd,2013,24.66777
grd,2014,43.2816
grd,2015,46.53314
grd,2016,48.4954
grd,2017,46.17317
grd,2018,45.29019
grd,2019,43.32495
grd,2020,50.9048
gtm,1977,18.61561
gtm,1978,29.77839
gtm,1979,24.53667
gtm,1980,26.01559
gtm,1981,31.30291
gtm,1982,26.76221
gtm,1983,22.03258
gtm,1984,20.81466
gtm,1985,23.88889
gtm,1986,33.98001
gtm,1987,37.41811
gtm,1988,17.6156
gtm,1989,18.4399
gtm,1990,32.00417
gtm,1991,16.21773
gtm,1992,33.96155
gtm,1993,35.86419
gtm,1994,32.11351
gtm,1995,31.22302
gtm,1996,28.4177
gtm,1997,24.79631
gtm,1998,22.20258
gtm,1999,26.7611
gtm,2000,18.93039
gtm,2001,15.43491
