geo,time,bx_klt_dinv_cd_wd
brn,1997,701740000
brn,1998,573250000
brn,1999,747868668.6
brn,2000,549607250.7
brn,2001,60694643.65678
brn,2002,229671955.6754
brn,2003,123820911.14643
brn,2004,113205866.96146
brn,2005,175068516.56281
brn,2006,87839128.31338
brn,2007,257635717.48831
brn,2008,222184549.48917
brn,2009,325586827.78663
brn,2010,480722547
brn,2011,691170274.4
brn,2012,864905527.5
brn,2013,775641999.1
brn,2014,573906207.83634
brn,2015,171289167.82399
brn,2016,-150550827.31031
brn,2017,467927550.31657
brn,2018,516202620.62975
brn,2019,373256767.2463
brn,2020,565542275.42933
btn,1974,420000
btn,1990,1600000
btn,1991,600000
btn,1995,50000
btn,1996,1399999.9
btn,1997,-700000
btn,1999,1050274.76
btn,2002,2425411.898
btn,2003,3370306.526
btn,2004,8859907.539
btn,2005,6210884.351
btn,2006,6122702.14271
btn,2007,73855769.76488
btn,2008,3144001.0195
btn,2009,18299707.2344
btn,2010,75274009.02831
btn,2011,31141614.86014
btn,2012,24380673.57339
btn,2013,20433631.06504
btn,2014,23534931.75198
btn,2015,6450953.84974
btn,2016,11884162.34851
btn,2017,-16553759.95255
btn,2018,2649454.31118
btn,2019,13011377.28573
btn,2020,-2786960.89013
bwa,1974,70000
bwa,1975,-38268702.24678
bwa,1976,11270002.83046
bwa,1977,12233365.11238
bwa,1978,40813517.29299
bwa,1979,127851715.07127
bwa,1980,111550709.3976
bwa,1981,88438639.82381
bwa,1982,21074900.89461
bwa,1983,23793769.11975
bwa,1984,62154696.15254
bwa,1985,53611787.59224
bwa,1986,70404390.65748
bwa,1987,113583514.2096
bwa,1988,39921524.12723
bwa,1989,42186013.02059
bwa,1990,95889963.04241
bwa,1991,-8211493.78284
bwa,1992,-1564184.90562
bwa,1993,-286949434.08685
bwa,1994,-14154569.01107
bwa,1995,70413220.75555
bwa,1996,71182310.71367
bwa,1997,100109748.73748
bwa,1998,95318134.92101
bwa,1999,36675065.78293
bwa,2000,57171341.35486
bwa,2001,30680571.20847
bwa,2002,407997392.45524
bwa,2003,418040676.13981
bwa,2004,390889251.85527
bwa,2005,420854175.01344
bwa,2006,486913109.10245
bwa,2007,494634226.15372
bwa,2008,520917902.31476
bwa,2009,208699298.2063
bwa,2010,218379837.56831
bwa,2011,293208060.47468
bwa,2012,146084155.21185
bwa,2013,67136806.1635
bwa,2014,515184471.01724
bwa,2015,378554181.53008
bwa,2016,142522598.29758
bwa,2017,260575129.35145
bwa,2018,285955061.93202
bwa,2019,93607130.0326
bwa,2020,80062758.73939
caf,1970,1200000
caf,1971,700000
caf,1972,1500000
caf,1973,-200000
caf,1974,5799999.9
caf,1975,5599999.9
caf,1976,3700000
caf,1977,-2845168.07136
caf,1978,6084486.34384
caf,1979,22757439.73673
caf,1980,5343631.08529
caf,1981,5781443.35245
caf,1982,9153812.42838
caf,1983,4469041.6857
caf,1984,5149252.03382
caf,1985,2991566.43559
caf,1986,8160415.31777
caf,1987,11898718.64982
caf,1988,-3827452.80304
caf,1989,1285233.01951
caf,1990,697850.06511
caf,1991,-4874038.73165
caf,1992,-10676567.96314
caf,1993,-9980132.27945
caf,1994,3602275.00893
caf,1995,6200565.7
caf,1996,10925575.5
caf,1997,1497424
caf,1998,7300593.947
caf,1999,5976946.527
caf,2000,889074.9
caf,2001,5183898.8
caf,2002,5644286.5
caf,2003,11300000
caf,2004,15100000
caf,2005,10100000
caf,2006,34670000
caf,2007,56750000
caf,2008,117110000
caf,2009,42280000
caf,2010,61520000
caf,2011,36908455.8
caf,2012,70035157.3
caf,2013,1852792.6
caf,2014,3475007.9
caf,2015,3000000
caf,2016,7256090.484
caf,2017,6888751.401
caf,2018,18003535.46
caf,2019,25601157.29
caf,2020,34747196.47
can,1970,1827117680.30674
can,1971,2273318428.36666
can,1972,2110873961.07408
can,1973,3184571500.54189
can,1974,3723538434.68265
can,1975,3386183402.57977
can,1976,2450721215.75787
can,1977,3371826624.08886
can,1978,3740191707.68949
can,1979,5307737031.12626
can,1980,5813268734.78803
can,1981,663720808.26973
can,1982,90061244.11315
can,1983,4618560061.87692
can,1984,5675261448.85168
can,1985,1256760213.69256
can,1986,2709677620.68495
can,1987,8597306053.61165
can,1988,7196400040.3342
can,1989,7171648940.44922
can,1990,8401707941.43435
can,1991,3514220103.04375
can,1992,7018240062.86526
can,1993,4178460316.69705
can,1994,9541029101.65658
can,1995,13657593613.3371
can,1996,8817677647.2938
can,1997,15182400421.6905
can,1998,24979208298.1649
can,1999,27456044687.0987
can,2000,68303350856.0836
can,2001,28391098831.3382
can,2002,24486425376.8819
can,2003,7011792709.04631
can,2004,1452416545.21802
can,2005,25552226940.9281
can,2006,64302303096.8668
can,2007,120451484862.004
can,2008,70119614332.50951
can,2009,20951090410.3132
can,2010,29714744325.47409
can,2011,38338330427.428
can,2012,49368985104.1989
can,2013,67027866778.2682
can,2014,64174605785.6347
can,2015,59986208237.0735
can,2016,34201872160.6085
can,2017,25357801000.497
can,2018,42603762048.5971
can,2019,48547493325.9594
can,2020,26558536715.035
che,1983,642643620.49048
che,1984,777125995.86692
che,1985,1267334791.67726
che,1986,2122388474.7415
che,1987,2320291936.53845
che,1988,405248411.12554
che,1989,2497180494.21581
che,1990,5544796309.51597
che,1991,2838789160.79242
che,1992,1128487634.09191
che,1993,1706937974.44082
che,1994,3682699144.72734
che,1995,4158247959.95384
che,1996,4880219415.70052
che,1997,8391921105.89553
che,1998,11345529735.0728
che,1999,14541329307.9251
che,2000,23080879762.6769
che,2001,9765012889.09898
che,2002,8258050580.1782
che,2003,19721053893.3922
che,2004,7102294152.7232
che,2005,2664910821.00245
che,2006,53760772986.3034
che,2007,48688296542.6701
che,2008,2990936685.10856
che,2009,47658570354.7326
che,2010,17670735602.9225
che,2011,20764483834.5029
che,2012,39943494321.6384
che,2013,-24926465856.5785
che,2014,21003091521.7734
che,2015,118752400108.647
che,2016,166801396968.92899
che,2017,143235966548.55499
che,2018,-160387834479.04001
che,2019,8774913614.47833
che,2020,-257336256171.39896
chl,1970,12330000
chl,1971,-18969999.9
chl,1972,-1100000
chl,1973,-4799999.9
chl,1974,2310000
chl,1975,50000000
chl,1976,-1000000
chl,1977,21000000
chl,1978,181000000
chl,1979,244000000
chl,1980,213000000
chl,1981,383000000
chl,1982,401000000
chl,1983,135000000
chl,1984,78000000
chl,1985,144300000
chl,1986,315500000
chl,1987,890500000
chl,1988,967900000
chl,1989,1283500000
chl,1990,661200000
chl,1991,822700000
chl,1992,936100000
chl,1993,1034300000
chl,1994,2582100000
chl,1995,2957000000
chl,1996,4814616000
chl,1997,5271400000
chl,1998,4627817978
chl,1999,8761016217.84
chl,2000,4860015667.52
chl,2001,4199763048.85
chl,2002,2549923142.41108
chl,2003,4026497832.75699
chl,2004,6797252642.36959
chl,2005,7462207179.80944
chl,2006,7586190389.76648
chl,2007,13474760472.5025
chl,2008,18473102612.1039
chl,2009,13855126064.8962
chl,2010,16019683111.6555
chl,2011,25564944876.5765
chl,2012,31368232402.7197
chl,2013,22210440993.2687
chl,2014,23558041868.35329
chl,2015,20879139388.8964
chl,2016,12328624278.076
chl,2017,6127820993.23861
chl,2018,7759647365.06777
chl,2019,12586607704.3638
chl,2020,8527994517.19414
chn,1979,80000
chn,1980,57000000
chn,1981,265000000
chn,1982,430000000
chn,1983,636000000
chn,1984,1258000000
chn,1985,1659000000
chn,1986,1875000000
chn,1987,2314000000
chn,1988,3194000000
chn,1989,3393000000
chn,1990,3487000000
chn,1991,4366000000
chn,1992,11156000000
chn,1993,27515000000
chn,1994,33787000000
chn,1995,35849200000
chn,1996,40180000000
chn,1997,45439000000
chn,1998,45644000000
chn,1999,41014000000
chn,2000,42095300000
chn,2001,47053000000
chn,2002,53073618897.4036
chn,2003,57900937467.3864
chn,2004,68117272181.2194
chn,2005,104108693867.08501
chn,2006,124082035618.506
chn,2007,156249335203.202
chn,2008,171534650311.569
chn,2009,131057052869.5
chn,2010,243703434558.17801
chn,2011,280072219149.93494
chn,2012,241213868161.42001
chn,2013,290928431467.00293
chn,2014,268097181064.33496
chn,2015,242489331627.39896
chn,2016,174749584584.05099
chn,2017,166083755721.64899
chn,2018,235365050036.341
chn,2019,187169822364.755
chn,2020,212475704712.90601
civ,1970,30699999.9
civ,1971,15699999.9
civ,1972,18699999.9
civ,1973,51000000
civ,1974,32600000
civ,1975,69060000
civ,1976,44780000
civ,1977,14650000
civ,1978,83310000
civ,1979,74750000
civ,1980,94659999.9
civ,1981,32750000
civ,1982,47469999.9
civ,1983,37530000
civ,1984,21739999.9
civ,1985,29160000
civ,1986,70750000
civ,1987,87510000
civ,1988,51700000
civ,1989,18489999.9
civ,1990,48434429.6
civ,1991,18524885.9
civ,1992,69053843.7
civ,1993,175153533.4
civ,1994,117538566.8
civ,1995,211760840.4
civ,1996,269194529.6
civ,1997,415458076.4
civ,1998,760099126.7
civ,1999,235348766.2
civ,2000,234701731.5
civ,2001,272679898.3
civ,2002,212580417.5
civ,2003,165390571.2
civ,2004,282979831
civ,2005,349059586.54327
civ,2006,350964618.5594
civ,2007,443801751.42317
civ,2008,468377743.8889
civ,2009,397624744.268
civ,2010,358468317.342
civ,2011,301972462.51786
civ,2012,330255520.65457
civ,2013,407592122.10143
civ,2014,439356961.1509
civ,2015,494408755.77634
civ,2016,577871524.15621
civ,2017,975014998.79549
civ,2018,620330654.35979
civ,2019,848881139.44288
civ,2020,508531022.5
cmr,1970,16000000
cmr,1971,1700000
cmr,1972,3299999.9
cmr,1973,3100000
cmr,1974,21600000
cmr,1975,27100000
cmr,1976,16399999.9
cmr,1977,8710528.85937
cmr,1978,40548470.53612
cmr,1979,62099933.67533
cmr,1980,129827989.9641
cmr,1981,135391025.42127
cmr,1982,111440362.7418
cmr,1983,213821207.60491
cmr,1984,17667655.86715
cmr,1985,316229050.22598
cmr,1986,-90700157.51279
cmr,1987,115925994.89928
cmr,1988,92362479.48383
cmr,1989,-85734446.54545
cmr,1990,-112831336.84237
cmr,1991,-14498049.75451
cmr,1992,29203775.78029
cmr,1993,5120733.12286
cmr,1994,3674320.50911
cmr,1995,15105727.29221
cmr,1996,104417058.42653
cmr,1997,149614497.75563
cmr,1998,55231294.15772
cmr,1999,35009801.84412
cmr,2000,159708006.20139
cmr,2001,-11668387.37839
cmr,2002,505256043.29361
cmr,2003,334888535.86021
cmr,2004,67984855.64223
cmr,2005,243601636.50046
cmr,2006,59122291.34281
cmr,2007,189581294.62515
cmr,2008,20995513.74461
cmr,2009,746276648.96182
cmr,2010,536265313.19888
cmr,2011,653266626.57179
cmr,2012,527363935.61418
cmr,2013,547404749.75718
cmr,2014,725854540.91488
cmr,2015,694336734.87982
cmr,2016,663893595.16546
cmr,2017,814458940.92762
cmr,2018,765092012.77853
cmr,2019,1024779237.90889
cmr,2020,675186993.65287
cod,1970,6429999.9
cod,1971,5740000
cod,1972,10470000
cod,1973,17719999.9
cod,1974,51979999.9
cod,1975,9119999.9
cod,1976,238430000
cod,1977,18190000
cod,1978,97680000
cod,1979,143849999.9
cod,1980,109620000
cod,1981,69629999.9
cod,1982,-2370000
cod,1983,-192789999.9
cod,1984,-32450000
cod,1985,69189999.9
cod,1986,5549999.9
cod,1987,-55079999.9
cod,1988,-3939999.9
cod,1989,-6110000
cod,1990,-14460000
cod,1991,12390000
cod,1992,-730000
cod,1993,6870000
cod,1994,-1500000
cod,1995,-22350000
cod,1996,24789999.9
cod,1997,-44350000
cod,1998,61329999.9
cod,1999,11160000
cod,2000,94190399.9
cod,2001,102221899.9
cod,2002,187598693.6
cod,2003,391254723.5
cod,2004,409032814.4
cod,2005,180000000
cod,2006,256100000
cod,2007,1808000000
cod,2008,1726800000
cod,2009,-243200000
cod,2010,2742300000
cod,2011,1596024303.85686
cod,2012,2891607809.09542
cod,2013,1697585830.80626
cod,2014,1499572152.49797
cod,2015,1165720010.30767
cod,2016,932374669.38091
cod,2017,1047979482.55526
cod,2018,1407563588.42423
cod,2019,1350994226.20535
cod,2020,1498084807.8648
cog,1970,5099999.9
cog,1971,48700000
cog,1972,66299999.9
cog,1973,68299999.9
cog,1974,46100000
cog,1975,15400000
cog,1976,2379999.9
cog,1977,1986323.6
cog,1978,4050415.52678
cog,1979,16481632.66205
cog,1980,40032269.01627
cog,1981,30842951.45571
cog,1982,35349296.93088
cog,1983,56079518.98032
cog,1984,34948545.69265
cog,1985,12689672.80452
cog,1986,22439698.31365
cog,1987,43448956.41202
cog,1988,9095236.52932
cog,1989,-7125213.1
cog,1990,22551558.2
cog,1991,32753529.6
cog,1992,2739032.5
cog,1993,286054322
cog,1994,2990000
cog,1995,112782084.60409
cog,1996,62427618.57858
cog,1997,-49200799.90528
cog,1998,-169664715.51579
cog,1999,-68273606.07971
cog,2000,-97897925.11797
cog,2001,-135361238.24737
cog,2002,199155450.95414
cog,2003,219545648.81708
cog,2004,88399286.09993
cog,2005,800996241.64062
cog,2006,1487693084.45891
cog,2007,1422370639.41635
cog,2008,1940120150.91702
cog,2009,1184284700.65489
cog,2010,1520744890.62462
cog,2011,298288001.18638
cog,2012,-69253909.36867
cog,2013,1878325499.2761
cog,2014,2887256932.11379
cog,2015,4278118364.98033
cog,2016,50574345.33914
cog,2017,4416953734
cog,2018,4315250918
cog,2019,3366085012
cog,2020,4015531451
col,1970,42999999.99976
col,1971,43128139.99951
col,1972,18457070
col,1973,23842600
col,1974,40889759.99963
col,1975,37068850
col,1976,25000000
col,1977,65000000
col,1978,107000000
col,1979,127000000
col,1980,157137699.99976
col,1981,265000000
col,1982,366000000
col,1983,618000000
col,1984,584000000
col,1985,1023000000
col,1986,674000000
col,1987,319000000
col,1988,203000000
col,1989,576000000
col,1990,500000000
col,1991,456900000
col,1992,728700000
col,1993,959100000
col,1994,1446497261.33581
col,1995,968368273.64734
col,1996,3111676589.81669
col,1997,5562216361.61769
col,1998,2828826261.61251
col,1999,1507907130.44589
col,2000,2436459923.42856
col,2001,2541942612.20739
col,2002,2133698124.14946
col,2003,1720493455.49813
col,2004,3115635873.52058
col,2005,10235417315.1376
col,2006,6750625311.15878
col,2007,8885764397.56293
col,2008,10564155795.9327
col,2009,8034746177.08445
col,2010,6429989612.99413
col,2011,14647048638.4496
col,2012,15039979138.8914
col,2013,16210419015.9816
col,2014,16168701714.7497
col,2015,11620532645.7092
col,2016,13857937720.8026
col,2017,13700880445.1998
col,2018,11298692773.8486
col,2019,13989154028.3683
col,2020,7458624984.21929
com,1978,1919999.9
com,1980,0
com,1981,0
com,1982,150000
com,1983,0
com,1984,0
com,1985,0
com,1986,0
com,1987,7546566.71701
com,1988,3767051.2595
com,1989,3266400.37765
com,1990,393003.10379
com,1991,2506163.33401
com,1992,-1446978.12498
com,1993,190704.7806
com,1994,177714.23999
com,1995,889525.0177
com,1996,510000
com,1997,20000
com,1998,384216.3
com,1999,271000
com,2000,93636.115
com,2001,1145914.995
com,2002,430423.479
com,2003,793243.73456
com,2004,672560.37864
com,2005,558865.80003
com,2006,778420.21388
com,2007,7691947.28916
com,2008,4650574.15691
com,2009,13839598.16779
com,2010,8350406.72212
com,2011,23118440.5402
com,2012,10375197.46147
com,2013,4231644.417
com,2014,4684558.67518
com,2015,4936699.51044
com,2016,3569823.72997
com,2017,3919473.02501
com,2018,5672348.12858
com,2019,4300803.96632
com,2020,3873524.3916
cpv,1977,0
cpv,1978,0
cpv,1979,0
cpv,1980,0
cpv,1981,0
cpv,1982,0
cpv,1983,0
cpv,1984,0
cpv,1985,0
cpv,1986,-8734.1784
cpv,1987,2786140.59499
cpv,1988,597911.68002
cpv,1989,174023.25653
cpv,1990,252601.2166
cpv,1991,1744334.22803
cpv,1992,450471.75301
cpv,1993,3644068.12685
cpv,1994,2128443.35447
cpv,1995,26180647.12006
cpv,1996,28528007.73607
cpv,1997,11576610.73946
cpv,1998,6793745.39413
cpv,1999,53935025.35492
cpv,2000,34202238.38161
cpv,2001,9010186.20569
cpv,2002,14759046.67696
cpv,2003,39216510.81276
cpv,2004,67638273.80339
cpv,2005,80513541.33221
cpv,2006,131539968.03458
cpv,2007,191764359.16334
cpv,2008,210903689.26943
cpv,2009,126003552.24835
cpv,2010,116200563.57231
cpv,2011,102246382.2238
cpv,2012,128009964.76968
cpv,2013,89297443.99614
cpv,2014,180589795.41307
cpv,2015,96071472.83687
cpv,2016,126312006.10164
cpv,2017,111711633.73814
cpv,2018,112695606.41372
cpv,2019,103278999.91684
cpv,2020,74115212.16152
cri,1970,26345009.9
cri,1971,22100000
cri,1972,25846010
cri,1973,37700000
cri,1974,46310009.9
cri,1975,69022010
cri,1976,61952010
cri,1977,62500000
cri,1978,48600000
cri,1979,43500000
cri,1980,52600000
cri,1981,69600000
cri,1982,28900000
cri,1983,60700000
cri,1984,55900000
cri,1985,69900000
cri,1986,61000000
cri,1987,80300000
cri,1988,122200000
cri,1989,101300000
cri,1990,162500000
cri,1991,178400000
cri,1992,226000000
cri,1993,246700000
cri,1994,297600000
cri,1995,336900000
cri,1996,426950000
cri,1997,409440000
cri,1998,614500000
cri,1999,619469212
cri,2000,723426415.26424
cri,2001,621846413.15973
cri,2002,723172624.76883
cri,2003,774386239.7642
cri,2004,1083718486.49799
cri,2005,1528787464.115
cri,2006,1801002598.41588
cri,2007,2241492021.19677
cri,2008,2436112218.26755
cri,2009,1614614468.45234
cri,2010,1906923793.45078
cri,2011,2733268839.98155
cri,2012,2696295210.67893
cri,2013,3205384976.80294
cri,2014,3242149796.9724
cri,2015,2955521680.83967
cri,2016,2620435490.61534
cri,2017,2924906990.98245
cri,2018,3014543618.02812
cri,2019,2719031329.42268
cri,2020,2103003648.9836
cym,1974,1830000
cym,1975,2540000
cym,1976,41009999.9
cym,1977,25719999.9
cym,1978,75109999.9
cym,1979,56549999.9
cym,1980,19559999.9
cym,1981,97120000
cym,1982,19930000
cym,1983,17520000
cym,1984,668240000
cym,1985,453980000
cym,1986,14279999.9
cym,1987,104739999.9
cym,1988,22430000
cym,1989,79459999.9
cym,1990,49039999.9
cym,1991,-8539999.9
cym,1992,27489999.9
cym,1993,459759999.9
cym,1994,467069999.9
cym,1995,50310000
cym,1996,1231710000
cym,1997,3150870000
cym,1998,4354110000
cym,1999,6475830000
cym,2000,9358723000
cym,2001,2133108000
cym,2002,2802975000
cym,2003,2602570000
cym,2004,3703461000
cym,2005,9506484000
cym,2006,24820937000
cym,2007,28210535000
cym,2008,19555735000
cym,2009,20298045000
cym,2010,20965962640
cym,2011,31131855110
cym,2012,21489604740
cym,2013,34907994320
cym,2014,46040609770
cym,2015,80501525460
cym,2016,2684234739.26842
cym,2017,2506466933.66629
cym,2018,173644548.79871
cym,2019,984919518.27169
cym,2020,23621049430
cyp,1970,20199999.9
cyp,1971,29600000
cyp,1972,36399999.9
cyp,1973,37200000
cyp,1974,32399999.9
cyp,1975,18100000
cyp,1976,32399852.81251
cyp,1977,41409229.3606
cyp,1978,57026191.22983
cyp,1979,70533030.87694
cyp,1980,84973393.78521
cyp,1981,78304678.27243
cyp,1982,71520842.97231
cyp,1983,68357791.4423
cyp,1984,52686514.24613
cyp,1985,57954233.56217
cyp,1986,46319251.90548
cyp,1987,51964617.63828
cyp,1988,62147895.56153
cyp,1989,69749822.21377
cyp,1990,126615461.3851
cyp,1991,81820990.74454
cyp,1992,107441112.68656
cyp,1993,83432989.40401
cyp,1994,75174068.60345
cyp,1995,243136818.61367
cyp,1996,233749453.8251
cyp,1997,546519214.60318
cyp,1998,345398143.22937
cyp,1999,813054280.08496
cyp,2000,854874285.66211
cyp,2001,944742873.9571
cyp,2002,1103449726.13198
cyp,2003,908147517.99104
cyp,2004,1118841808.54652
cyp,2005,1161973511.03819
cyp,2006,1871897927.22823
cyp,2007,2294635570.94301
cyp,2008,12297296307.4338
cyp,2009,64632059145.0646
cyp,2010,31031904287.2207
cyp,2011,40445860585.079
cyp,2012,69972767553.5798
cyp,2013,25966316070.542
cyp,2014,51738978689.3287
cyp,2015,28960532080.4594
cyp,2016,8508203489.4199
cyp,2017,14406568776.0426
cyp,2018,-1110259659.4851
cyp,2019,41997342808.3215
cyp,2020,-327244137.03639
cze,1993,654278424.6826
cze,1994,878231739.72526
cze,1995,2567564641.62698
cze,1996,1435279128.15383
cze,1997,1286492873.14104
cze,1998,3700169387.63107
cze,1999,6312596675.96249
cze,2000,4987079129.26384
cze,2001,5640707235.87483
cze,2002,8496609035.7758
cze,2003,2021275745.95501
cze,2004,6423465150.75736
cze,2005,13730164683.4592
cze,2006,7132002407.70599
cze,2007,13815656003.7033
cze,2008,8815393022.10815
cze,2009,5271613701.7927
cze,2010,10167834374.8186
cze,2011,4188736491.29368
cze,2012,9433199804.77647
cze,2013,7357578652.57
cze,2014,8088661929.8803
cze,2015,1699914616.60242
cze,2016,10850612308.2062
cze,2017,11234740946.0941
cze,2018,8324668391.46793
cze,2019,10752120870.768
cze,2020,6429949001.27717
deu,1971,1103338754.95766
deu,1972,1897270695.56092
deu,1973,2102302343.34061
deu,1974,2176992344.38363
deu,1975,690496822.87674
deu,1976,1321369937.5521
deu,1977,949983808.58645
deu,1978,1603458933.00764
deu,1979,1732552304.02157
deu,1980,-186573401.18112
deu,1981,-415839559.59356
deu,1982,468263695.13553
deu,1983,997855446.93257
deu,1984,590664406.97214
deu,1985,531108428.98404
deu,1986,1192024599.72962
deu,1987,1620170656.57848
deu,1988,-1508574620.67996
deu,1989,5173426485.28624
deu,1990,2556702845.61154
deu,1991,4741534933.54524
deu,1992,-2137728434.41913
deu,1993,479814189.25279
deu,1994,7517248751.11651
deu,1995,12041505212.6412
deu,1996,15591797828.854
deu,1997,18638443893.681
deu,1998,29526509277.4565
deu,1999,86035665071.20869
deu,2000,248007397121.858
deu,2001,56948542386.9082
deu,2002,51268214890.625
deu,2003,65401516009.2498
deu,2004,-20408419557.14289
deu,2005,59835195025.1919
deu,2006,87444159239.0618
deu,2007,50847183837.0154
deu,2008,30954735498.0251
deu,2009,56701916794.9699
deu,2010,86037502102.16449
deu,2011,97535403952.55
deu,2012,65443087632.27049
