geo,time,ny_adj_svng_cd
dnk,2005,40406820908.405
dnk,2006,45948761013.3528
dnk,2007,48007278888.3093
dnk,2008,48160034526.21329
dnk,2009,35082265956.5275
dnk,2010,42829630841.7612
dnk,2011,49754020375.8028
dnk,2012,42385285450.9301
dnk,2013,57191638672.0191
dnk,2014,63799915245.7507
dnk,2015,56421592763.7215
dnk,2016,61371748042.2791
dnk,2017,64325586104.2747
dnk,2018,69995873255.32539
dnk,2019,76220855169.14438
dom,1990,688359246.74648
dom,1991,741312011.46744
dom,1992,737026628.66193
dom,1993,1321078803.59641
dom,1994,1881636623.84845
dom,1995,1955403221.92748
dom,1996,2603045501.38443
dom,1997,3498667554.26049
dom,1998,5083417038.55993
dom,1999,4898734608.75496
dom,2000,4891013576.00423
dom,2001,5446372052.66586
dom,2002,5638155340.27033
dom,2003,3809124825.83573
dom,2004,4157400131.06711
dom,2005,6219392051.64775
dom,2006,6668728130.09726
dom,2007,7380596733.49031
dom,2008,7801770845.84182
dom,2009,6923258944.46369
dom,2010,7839794638.32496
dom,2011,7641159705.10037
dom,2012,8220874375.75963
dom,2013,8765533597.06523
dom,2014,10229456085.8833
dom,2015,12445518586.7043
dom,2016,13166371990.5033
dom,2017,13872085112.6486
dom,2018,15654834914.3147
dom,2019,16810998989.9127
dza,1990,4091915955.46204
dza,1991,7557345072.45064
dza,2005,25197169342.3227
dza,2006,30689050716.51789
dza,2007,41062055158.1745
dza,2008,52451809866.2724
dza,2009,35185391764.3895
dza,2010,45774042771.242
dza,2011,49537395292.4713
dza,2012,50438207134.5922
dza,2013,48648526879.1682
dza,2014,47625849468.8464
dza,2015,30798757689.3156
dza,2016,35567219064.3091
dza,2017,36631231105.6748
dza,2018,36738513299.3608
dza,2019,34044778111.9071
ecu,1990,787750702.91998
ecu,1991,1549057310.64311
ecu,1992,1952924219.80739
ecu,1993,262227182.86127
ecu,1994,660705817.72064
ecu,1995,-69228336.40333
ecu,1996,152874933.65442
ecu,1997,1107001894.49059
ecu,1998,864326223.06068
ecu,1999,746637010.42527
ecu,2000,334167587.22171
ecu,2001,181652824.01389
ecu,2002,344605632.1596
ecu,2003,474211565.06111
ecu,2004,-375750557.81387
ecu,2005,168219658.77782
ecu,2006,1391942293.30085
ecu,2007,2416430679.40607
ecu,2008,4455524603.12112
ecu,2009,6196273687.45497
ecu,2010,5574969827.21377
ecu,2011,7253280942.65812
ecu,2012,9228366529.56384
ecu,2013,10362274701.747
ecu,2014,10690567426.5484
ecu,2015,9058095217.18714
ecu,2016,9957848865.03285
ecu,2017,9390374435.97211
ecu,2018,6709590907.42681
ecu,2019,5876858384.71757
egy,1990,4474495852.23943
egy,1991,6537365591.35002
egy,1992,7905409851.38678
egy,1993,7807556949.2759
egy,1994,5719223040.01635
egy,1995,5257969659.73284
egy,1996,3586137247.48732
egy,1997,5252847764.75723
egy,1998,8639185116.33969
egy,1999,7437841069.2321
egy,2000,5736322584.20641
egy,2001,9050636756.23145
egy,2002,6584396980.38364
egy,2003,4858459843.9689
egy,2004,4747174374.96572
egy,2005,4286800798.67561
egy,2006,6472475922.06804
egy,2007,10313309516.9001
egy,2008,10896534310.3422
egy,2009,8258943502.64848
egy,2010,13162477744.0423
egy,2011,7538862797.27946
egy,2012,4129699418.96864
egy,2013,8342083436.913
egy,2014,6275440942.93997
egy,2015,9421304739.61116
egy,2016,8413354524.35801
egy,2017,131069489.10491
egy,2018,6496960491.28929
egy,2019,14667935884.7709
eri,1994,204964951.19862
eri,1995,12018526.12865
eri,1996,5615405.31626
eri,1997,109033284.05567
eri,1998,-73238027.03183
eri,1999,15893801.43132
eri,2000,-7812911.74859
esp,1990,65457214259.916
esp,1991,68428348304.80969
esp,1992,64709289292.54169
esp,1993,52123149534.224
esp,1994,50087729135.4257
esp,1995,75420595797.75841
esp,1996,77088200473.3231
esp,1997,77024154838.02419
esp,1998,83700711324.97791
esp,1999,81351483490.31569
esp,2000,74593682109.2126
esp,2001,76657533447.0838
esp,2002,91580105769.37987
esp,2003,123188734402.65199
esp,2004,134198007333.539
esp,2005,134532630985.01199
esp,2006,141055677976.42899
esp,2007,155217258402.88501
esp,2008,147450500197.36499
esp,2009,123753470645.76199
esp,2010,104059757386.843
esp,2011,90860620381.2547
esp,2012,78441909796.3878
esp,2013,92064546513.59581
esp,2014,97139935956.50739
esp,2015,103288432856.202
esp,2016,119649850070.367
esp,2017,132787875667.048
esp,2018,148120565174.30899
esp,2019,150223968918.702
est,2000,618483709.05483
est,2001,656385715.04243
est,2002,758514039.56755
est,2003,1028765308.55486
est,2004,1275048988.40584
est,2005,1851823315.27588
est,2006,2331896893.11809
est,2007,2981665809.2309
est,2008,2697325884.32376
est,2009,1658133737.26945
est,2010,1560514171.06907
est,2011,2782062301.88167
est,2012,2871078893.71923
est,2013,3017930747.91658
est,2014,3679826451.38495
est,2015,2759808849.14437
est,2016,2965705212.50594
est,2017,3876793962.69519
est,2018,4575455451.51271
est,2019,4839376948.75096
eth,2011,2981539232.51138
eth,2012,3697999841.89473
eth,2013,2696450420.89883
eth,2014,6038788217.05641
eth,2015,6103255681.3646
eth,2016,9248666226.5792
eth,2017,11050750741.7961
eth,2018,16821221133.793
fin,1990,16435035521.6889
fin,1991,5017300857.6204
fin,1992,1954111024.78735
fin,1993,2852685447.44306
fin,1994,6732649003.65919
fin,1995,15652878125.2585
fin,1996,14811377128.1913
fin,1997,19223015716.0693
fin,1998,21990605330.5046
fin,1999,23046679840.0984
fin,2000,23736817232.0483
fin,2001,25223829905.5061
fin,2002,25760362901.2342
fin,2003,26607893312.7392
fin,2004,33855786991.1049
fin,2005,32689403830.0749
fin,2006,34370299145.6197
fin,2007,44158245284.3615
fin,2008,43259589515.6933
fin,2009,24699522029.4242
fin,2010,25866546891.85649
fin,2011,26567291963.069
fin,2012,21604069486.1661
fin,2013,19920637875.8535
fin,2014,20944050368.1836
fin,2015,18027881598.699
fin,2016,19456802467.9765
fin,2017,24740591844.489
fin,2018,27813472824.9499
fin,2019,28068309771.0483
fji,1990,-37525250.19277
fji,1991,-19699373.631
fji,1992,31406056.4293
fji,1993,108117315.29984
fji,1994,146754711.82932
fji,1995,196402924.74842
fji,1996,366353398.32196
fji,1997,315921527.57351
fji,1998,305215808.09348
fji,1999,457275044.92808
fji,2000,404183147.8947
fji,2001,399338892.69343
fji,2002,576003005.63788
fji,2003,723941354.34205
fji,2004,936037463.00284
fji,2005,259973867.65548
fji,2006,26794037.97933
fji,2007,264602693.75441
fji,2008,137756198.07523
fji,2009,243025718.62642
fji,2010,267448378.90475
fji,2011,240864173.10426
fji,2012,249769125.4105
fji,2013,389279724.97709
fji,2014,582367063.58309
fji,2015,526670113.75969
fji,2016,444669110.90315
fji,2017,429679379.3844
fji,2018,467965955.88158
fra,1990,147694270251.108
fra,1991,140601345474.76801
fra,1992,147283265607.03601
fra,1993,130589753258.388
fra,1994,144415943439.67099
fra,1995,182338305119.14401
fra,1996,181498597322.33801
fra,1997,179952925099.00601
fra,1998,201449193205.86401
fra,1999,208141076136.62201
fra,2000,175468511571.328
fra,2001,175562650261.23401
fra,2002,170323429194.629
fra,2003,204379295370.08301
fra,2004,237675753262.32101
fra,2005,236848134045.58801
fra,2006,262170969160.55301
fra,2007,310920934939.42603
fra,2008,316194245146.80103
fra,2009,212409928446.03201
fra,2010,213486826109.39896
fra,2011,255418290636.02802
fra,2012,216790454152.86896
fra,2013,222946385404.569
fra,2014,230875811514.71201
fra,2015,218440936140.74301
fra,2016,212593578814.85696
fra,2017,239849218659.76599
fra,2018,260815163996.27896
fra,2019,253947824408.00296
gab,1990,-1081106461.31425
gab,1991,-215685695.97464
gab,1992,-886980412.86015
gab,1993,-982306083.67747
gab,1994,-285630160.3985
gab,1995,-215366320.35443
gab,1996,-279564890.42102
gab,1997,169397656.8043
gab,1998,43510396.59771
gab,1999,62361752.44608
gab,2000,-41386587.66359
gab,2001,182441879.46577
gab,2002,360214139.93415
gab,2003,504459983.50398
gab,2004,173994515.07348
gab,2005,781798082.86161
gab,2007,426694894.40222
gab,2008,594777494.30405
gab,2009,658781068.07117
gab,2010,1002262760.76872
gab,2011,1202214835.97797
gab,2012,1238680214.87319
gab,2013,1297367231.31015
gab,2014,2415402908.98824
gab,2015,2561613534.22432
gbr,1990,30852004455.0693
gbr,1991,27012671880.8443
gbr,1992,22623484638.594
gbr,1993,28584192100.0012
gbr,1994,60956025724.79449
gbr,1995,58251383880.5181
gbr,1996,67633736341.8348
gbr,1997,108893065251.013
gbr,1998,123645753359.313
gbr,1999,90320181121.7662
gbr,2000,88661482494.77089
gbr,2001,81326498981.36769
gbr,2002,95216184725.8588
gbr,2003,114932943700.68201
gbr,2004,116297356502.01601
gbr,2005,145165002483.108
gbr,2006,134199898366.69701
gbr,2007,152879788805.54099
gbr,2008,70807641245.33099
gbr,2009,2955242474.48929
gbr,2010,62995828574.2238
gbr,2011,78004290378.1189
gbr,2012,41783973272.40089
gbr,2013,28145305287.4718
gbr,2014,80536900319.73299
gbr,2015,85117053172.08809
gbr,2016,59780443256.4033
gbr,2017,95641300972.0014
gbr,2018,82331839838.78909
geo,1998,122750070.86688
geo,1999,162595565.02382
geo,2000,-113929861.67596
geo,2001,154284626.86567
geo,2002,180574409.89641
geo,2003,88391905.28518
geo,2004,399992042.54387
geo,2005,407499211.56547
geo,2006,-103398768.82433
geo,2007,-177347210.55664
geo,2008,-1164077506.10063
geo,2009,-1360686602.35738
geo,2010,-422345858.7563
geo,2011,-612101509.60472
geo,2012,64879332.63395
geo,2013,260650788.70333
geo,2014,263467649.4791
geo,2015,-177559157.37676
geo,2016,223397991.37672
geo,2017,562574009.59868
geo,2018,1011606351.67496
geo,2019,1318107262.22861
gha,1990,-187093557.78744
gha,1991,-126996966.82402
gha,1992,-405227650.53615
gha,1993,-90168982.24183
gha,1994,197047501.88227
gha,1995,278290499.37915
gha,1996,266815003.83775
gha,1997,-249142890.27435
gha,1998,323830876.27074
gha,1999,-259714833.54089
gha,2000,45780304.49386
gha,2001,422968614.11151
gha,2002,368436040.35199
gha,2003,807652982.43449
gha,2004,1172259402.70815
gha,2005,984329326.40788
gha,2006,1232182613.81879
gha,2007,-1113228928.03838
gha,2008,-1647744854.67114
gha,2009,151218870.16763
gha,2010,-2223656940.35187
gha,2011,-3374162071.80315
gha,2012,-2638515536.43487
gha,2013,3603754394.05789
gha,2014,1841699360.25468
gha,2015,2920299334.76525
gha,2016,2978859735.202
gha,2017,5144731849.58182
gha,2018,4267008531.98888
gha,2019,8193355519.89383
gin,1990,320762382.54304
gin,1991,371124704.31961
gin,1992,469735659.89989
gin,1993,602059071.11194
gin,1994,559905270.01721
gin,1995,439976685.01474
gin,1996,294124697.00875
gin,1997,447604339.34645
gin,1998,256151054.63819
gin,1999,221880358.01914
gin,2000,200999293.74822
gin,2001,156913486.02745
gin,2002,68601620.56579
gin,2003,250338058.67835
gin,2004,91503674.76406
gin,2005,-76926583.92885
gin,2006,-437280293.26565
gin,2007,-973210108.48782
gin,2008,-598175550.18977
gin,2009,-1224223195.05923
gin,2010,-555937435.10857
gin,2011,-762069867.09651
gin,2012,-717553838.15076
gin,2013,-1820111686.62971
gin,2014,-1651917587.54466
gin,2015,-1892650849.26237
gin,2016,-1431620014.05563
gin,2017,-451326511.98514
gin,2018,-1488464884.83966
gin,2019,-963916708.9092
gmb,1990,19505337.25736
gmb,1991,-44330939.90441
gmb,1992,-43701904.26782
gmb,1993,-126338044.39899
gmb,1994,-139563468.71925
gmb,1995,-71488427.7494
gmb,1996,-184273284.79225
gmb,1997,-88584039.50265
gmb,2003,-53141178.61054
gmb,2004,-116761273.2037
gmb,2005,-146873447.45494
gmb,2006,-69660438.28818
gmb,2007,-114287567.00341
gmb,2008,-289040471.74308
gmb,2009,-205335822.85171
gmb,2010,-307011193.61969
gmb,2011,-229244987.55316
gmb,2012,-117022514.39085
gmb,2013,-242858823.1296
gmb,2014,-139178353.61015
gmb,2015,-89389801.08944
gmb,2016,-40816835.09197
gmb,2017,-90159583.96745
gmb,2018,-71454955.03343
gnb,1990,13861363.40308
gnb,1991,-12543814.08042
gnb,1992,-7477473.10586
gnb,1993,-5795814.4873
gnb,1994,-4221686.26407
gnb,1995,1282134.976
gnb,1996,-5436819.98877
gnb,1997,17650863.32013
gnb,2001,-28337394.00901
gnb,2002,-9481283.61685
gnb,2003,-7971871.2679
gnb,2004,-181108.7823
gnb,2005,-29942463.58118
gnb,2006,-23175539.80964
gnb,2007,5905655.90324
gnb,2008,11625725.1458
gnb,2009,-29077327.73665
gnb,2010,-94498947.62077
gnb,2011,35493914.37646
gnb,2012,-58291547.66155
gnb,2013,-75805414.95419
gnb,2014,41731283.98755
gnb,2015,30397828.46632
gnb,2016,11805464.47853
gnb,2017,25465277.50897
gnb,2018,29783176.20739
grc,2006,8213565388.26185
grc,2007,784136181.55477
grc,2008,-10301242964.9708
grc,2009,-25952374240.8599
grc,2010,-30323790154.4196
grc,2011,-36323973186.3267
grc,2012,-22252107363.2079
grc,2013,-16543004122.9327
grc,2014,-14484291866.8366
grc,2015,-11202963861.6125
grc,2016,-11613301725.8221
grc,2017,-10370067184.7234
grc,2018,-10501319621.0946
grc,2019,-6816154178.32475
gtm,1990,-14332238.63124
gtm,1991,230477525.84061
gtm,1992,178959236.02664
gtm,1993,205583858.34477
gtm,1994,153094866.20309
gtm,1995,240497516.02749
gtm,1996,57365664.69921
gtm,1997,59119028.68632
gtm,1998,411817561.19795
gtm,1999,279862922.47751
gtm,2000,339929654.64012
gtm,2001,106179543.13515
gtm,2002,886204285.53872
gtm,2003,986237922.60795
gtm,2004,1353159813.75247
gtm,2005,986743362.63258
gtm,2006,1110788444.8831
gtm,2007,1164811035.16649
gtm,2008,119758800.1015
gtm,2009,467874086.61151
gtm,2010,-297933615.85548
gtm,2011,-396202645.86572
gtm,2012,116652230.23791
gtm,2013,-753002596.76608
gtm,2014,-766342914.70959
gtm,2015,1090972166.42865
gtm,2016,1060075413.7384
gtm,2017,1059596957.57303
gtm,2018,1754830611.87331
gtm,2019,3936263655.10927
guy,1992,38377421.80982
guy,1993,70288436.88299
guy,1994,2134276.51332
guy,1995,51513853.02023
guy,1996,102002203.20448
guy,1997,69709526.92367
guy,1998,79139926.6122
guy,1999,56230695.49409
guy,2000,36532452.01691
guy,2001,30486412.79969
guy,2002,23105935.27971
guy,2003,41668808.87093
guy,2004,86503541.01421
guy,2005,107454433.11006
hnd,1990,383833141.31701
hnd,1991,386084352.36891
hnd,1992,355465617.16821
hnd,1993,765355009.24018
hnd,1994,882561851.65291
hnd,1995,926164334.36211
hnd,1996,814295111.31752
hnd,1997,1099480930.27277
hnd,1998,1249726206.44715
hnd,1999,1433594631.07789
hnd,2000,1185921859.67141
hnd,2001,1162311667.99573
hnd,2002,1196628911.26004
hnd,2003,1277981074.04927
hnd,2004,1479940121.43385
hnd,2005,1974063321.84759
hnd,2006,2344640435.11221
hnd,2007,2549464501.929
hnd,2008,2464094720.8028
hnd,2009,1966439955.76563
hnd,2010,2152310836.32457
hnd,2011,2829078939.65304
hnd,2012,2543084573.3725
hnd,2013,1860356898.96893
hnd,2014,2377258138.49306
hnd,2015,3676260789.90576
hnd,2016,3850798890.69255
hnd,2017,4912929946.16433
hnd,2018,4322423990.87143
hnd,2019,5027851836.61461
hrv,1995,-452908484.82167
hrv,1996,877154197.18471
hrv,1997,612773045.2315
hrv,1998,1079935024.2469
hrv,1999,447666977.32799
hrv,2000,864035042.45561
hrv,2001,589214265.75438
hrv,2002,775896542.64935
hrv,2003,1297208755.75965
hrv,2004,2179299883.67529
hrv,2005,3107342443.80506
hrv,2006,3952639662.17538
hrv,2007,4758302584.32979
hrv,2008,4961066584.81964
hrv,2009,2613677224.20953
hrv,2010,2613485175.41318
hrv,2011,2511580383.35654
hrv,2012,1685699596.0484
hrv,2013,2974543659.42277
hrv,2014,3524198382.63245
hrv,2015,5411769243.06576
hrv,2016,5260882651.96761
hrv,2017,6899337587.19185
hrv,2018,7741146316.89844
hrv,2019,7857760103.79586
hti,1990,-111695959.0765
hti,1991,170111658.13961
hti,1992,107407354.37318
hti,1993,-197729435.90653
hti,1994,-140881639.61774
hti,1995,563111889.87206
hti,1996,610244221.79013
hti,1997,589747720.49426
hti,1998,763821241.21545
hti,1999,917578846.15579
hti,2000,331276699.00731
hti,2001,191653562.19235
hti,2002,199630749.25413
hti,2003,497345714.2903
hti,2004,244539123.45336
hti,2005,337109136.60555
hti,2006,343257276.45707
hti,2007,373610757.37928
hti,2008,446188275.87337
hti,2009,368404838.85688
hti,2010,2007233372.68121
hti,2011,1569289683.85482
hti,2012,1038325299.14791
hti,2013,682495517.98293
hti,2014,440023606.09732
hti,2015,954578876.13916
hti,2016,498578527.63517
hti,2017,425302611.81995
hti,2018,756029505.51271
hti,2019,1202173097.5063
hun,1993,-2097937789.00439
hun,1994,-233622694.18175
hun,1995,961154648.02402
hun,1996,1014933477.45914
hun,1997,1851448428.98492
hun,1998,2036689112.11475
hun,1999,474422400.99362
hun,2000,821356912.83482
hun,2001,1810974370.68321
hun,2002,2771834189.60636
hun,2003,2365292916.69292
hun,2004,4178481084.40997
hun,2005,4489089693.66794
hun,2006,5960846615.91792
hun,2007,5328325147.18617
hun,2008,7197073877.49298
hun,2009,6109755696.24334
hun,2010,7250081138.79381
hun,2011,7879165214.93457
hun,2012,6235501912.02241
hun,2013,12203091488.9974
hun,2014,14587324164.7032
hun,2015,14537038542.9526
hun,2016,15379204850.3501
hun,2017,16051282043.6229
hun,2018,22195498343.0335
hun,2019,24003345689.7256
idn,1990,7519210185.46348
idn,1991,11821169635.68
idn,1992,14283200185.1013
idn,1993,28110228654.2347
idn,1994,34329826383.1486
idn,1995,35853457334.8672
idn,1996,38445097407.245
idn,1997,39050212775.4221
idn,1998,8580432565.34392
idn,1999,1066362705.85092
idn,2000,19429895716.1562
idn,2001,1033018345.66342
idn,2002,-3491393938.08887
idn,2003,-7969618080.73866
idn,2004,-11398409472.1139
idn,2005,-5263675725.8253
idn,2006,2912406529.54863
idn,2007,1801909453.37534
idn,2008,16612021724.1685
idn,2009,37021262754.952
idn,2010,78913008432.42668
idn,2011,93983364554.34381
idn,2012,94959493573.31488
idn,2013,93567157413.27779
idn,2014,90020330415.825
idn,2015,92949686189.4832
idn,2016,118149513757.325
idn,2017,139096836782.77802
idn,2018,149385576478.595
idn,2019,154283205260.56699
ind,1990,23593215340.8888
ind,1991,18141657825.0575
ind,1992,23875474510.49
ind,1993,25709043555.2044
ind,1994,38248402458.09
ind,1995,45895082464.0382
ind,1996,50032284599.5635
ind,1997,54421862743.8733
ind,1998,53631764827.11929
ind,1999,59188363610.8342
ind,2000,57931637388.3348
ind,2001,59711454567.9637
ind,2002,72829682438.69278
ind,2003,102356158359.134
ind,2004,136613821262.16701
ind,2005,165506773216.34601
ind,2006,208351014307.173
ind,2007,278451497406.05298
ind,2008,243927426821.74399
ind,2009,285023262114.54498
ind,2010,374656016467.01202
ind,2011,379057555563.078
ind,2012,382181900891.21399
ind,2013,372281018844.44495
ind,2014,395458711305.03107
ind,2015,400759154364.164
ind,2016,407491679938.70306
ind,2017,491634226442.646
ind,2018,481627580237.33295
ind,2019,428084602822.62799
irl,2005,36304258752.8683
irl,2006,37654718164.872
irl,2007,36334907184.0119
irl,2008,25308375198.6707
irl,2009,13952187724.6369
irl,2010,16230994985.5156
irl,2011,15827146407.4994
irl,2012,14457972459.2372
irl,2013,24867227460.3358
irl,2014,34496462379.6552
irl,2015,34778213484.4611
irl,2016,40262017991.0404
irl,2017,41131311295.3419
irl,2018,46320650588.2287
irl,2019,54890186244.0795
irn,1990,-405344530.12183
irn,1993,2835895639.72629
irn,1994,3847266995.50148
irn,1995,8398095098.49353
irn,1996,12619874658.2072
irn,1997,9417532385.10106
irn,1998,6062317732.88538
irn,1999,10120928684.6144
irn,2000,6276612535.46747
irq,2005,5851089233.29189
irq,2006,10670849170.5417
irq,2007,16086480728.3664
irq,2008,40877285997.5581
irq,2009,10702525006.579
irq,2010,23121344816.5326
irq,2011,42135799277.4604
irq,2012,45750786443.4943
irq,2013,19570240774.937
irq,2014,17930982145.9165
irq,2015,-457341035.71898
irq,2016,-10950727048.0062
irq,2017,-4022721675.0573
irq,2018,-7123572067.11962
irq,2019,-22654066954.8503
isl,2011,-587774008.77529
isl,2012,-241766986.71845
isl,2013,1296528828.30016
isl,2014,1623747805.74241
isl,2015,2119961079.39498
isl,2016,3118739707.93558
isl,2017,3466924341.84792
isl,2018,2931629592.97569
isl,2019,4242457801.57279
isr,1990,5996356242.93083
isr,1991,9730326918.29324
isr,1992,11771495858.0244
isr,1993,10500464459.4278
isr,1994,11400205143.824
isr,1995,14822869617.2296
isr,1996,16455682462.3041
isr,1997,17753140520.5072
isr,1998,17158523193.2915
isr,1999,16624017127.7172
isr,2000,17273867059.4899
isr,2001,16071571552.0924
isr,2002,12269005106.6455
isr,2003,12885650962.0247
isr,2004,14658943303.9603
isr,2005,18261292108.1195
isr,2006,22266792626.7401
isr,2007,24744575015.553
isr,2008,24481243163.041
isr,2009,24566553771.92509
isr,2010,30506950839.6674
isr,2011,35229801722.9455
isr,2012,31639827280.08829
isr,2013,41647549776.6752
isr,2014,49764696725.6535
isr,2015,49845253864.0344
isr,2016,51507747574.1508
isr,2017,56857921557.4184
isr,2018,58234412884.07089
isr,2019,64366099464.4027
ita,1990,109164489294.284
ita,1991,103177312418.37399
ita,1992,107192230235.88499
ita,1993,95630204525.2641
ita,1994,98002466229.49319
ita,1995,130204223002.201
ita,1996,152934442244.60501
ita,1997,145176772097.50699
ita,1998,133475945592.39999
ita,1999,123657624407.377
ita,2000,102905023535.757
ita,2001,113159729764.701
ita,2002,117076998929.67
ita,2003,136161042251.203
ita,2004,159095160032.26801
ita,2005,145445102822.64401
ita,2006,159852250099.11899
ita,2007,180009684359.49799
ita,2008,144869442559.957
ita,2009,84967232528.24049
ita,2010,66656906401.86369
ita,2011,72311137525.74409
ita,2012,49728860507.0822
ita,2013,61284906173.1157
ita,2014,82187312116.554
ita,2015,63599369439.4252
ita,2016,100223908593.953
ita,2017,121405222416.875
ita,2018,139350167274.45099
ita,2019,131939449090.724
jam,1990,473218107.31299
jam,1991,386400730.49288
jam,1992,562317948.81582
jam,1993,1412793650.85934
jam,1994,1012438550.99789
jam,1995,1043765961.64796
jam,1996,1182037195.63879
jam,1997,1329812421.16323
jam,1998,1285762578.11495
jam,1999,1204124323.62819
jam,2000,1042182383.69204
jam,2001,1097087583.68366
jam,2002,1032380425.29762
jam,2003,1089216428.98438
jam,2004,1437821109.50353
jam,2005,1025464814.92708
jam,2006,1312155383.45189
jam,2007,1182564678.69548
jam,2008,218557059.67954
jam,2009,1024026178.73236
jam,2010,1239002713.28344
jam,2011,699433792.91611
jam,2012,1106069955.15788
jam,2013,1133712835.57109
jam,2014,1405461583.27884
jam,2015,1911133640.27686
jam,2016,2267497063.22552
jam,2017,2480288581.66582
jam,2018,2753820409.72364
jam,2019,2967164307.83065
jor,1990,551335863.09268
jor,1991,224308663.90012
jor,1992,469152595.7067
jor,1993,971862542.0488
jor,1994,1185380056.93318
jor,1995,1499061478.84251
jor,1996,1357687054.02455
jor,1997,1219853169.68987
jor,1998,1066976484.4323
jor,1999,1135174424.12296
jor,2000,1040735557.96797
jor,2001,952269407.96037
jor,2002,1446438387.48528
jor,2003,2295319665.96345
jor,2004,2044710361.55639
jor,2005,763549226.58211
jor,2006,1225028017.55056
jor,2007,705245694.31528
jor,2008,3395607253.68746
jor,2009,4233342607.37313
jor,2010,4606530137.77729
jor,2011,3210875334.98433
jor,2012,1365355154.63379
jor,2013,2422066736.78437
jor,2014,3414480347.1979
jor,2015,2449395385.45441
jor,2016,1540778976.98691
jor,2017,1139597032.97938
jor,2018,2468486960.37244
jor,2019,4271337095.70751
jpn,1996,666334736270.96704
jpn,1997,576625790464.63501
jpn,1998,458422072313.73199
jpn,1999,435419927259.52893
jpn,2000,493382682544.45502
jpn,2001,368592054948.66803
jpn,2002,292215057267.03699
jpn,2003,335807985562.94598
jpn,2004,402617164685.146
jpn,2005,398623358129.16498
jpn,2006,370191255927.75293
jpn,2007,384667730620.64093
jpn,2008,289279619044.29401
jpn,2009,85520195954.9176
jpn,2010,218083970976.90799
jpn,2011,183082770458.26501
jpn,2012,179690847898.40701
jpn,2013,173084304188.918
jpn,2014,182685473799.534
jpn,2015,282447356388.276
jpn,2016,340399483588.71301
jpn,2017,377653692074.31799
jpn,2018,352503211321.63898
kaz,1995,-2701799809.33809
kaz,1996,-2078160709.42435
kaz,1997,-2121713615.97595
kaz,1999,-2757633609.18755
kaz,2000,-3766052717.6122
kaz,2001,-2545393172.02612
kaz,2002,-2106471585.80833
kaz,2003,-2136282683.7006
kaz,2004,-4334047906.37574
kaz,2005,-5281254059.24886
kaz,2006,-3907839012.33097
kaz,2007,3101159166.74207
kaz,2008,4413774947.14326
kaz,2009,5593476734.47125
kaz,2010,6434783839.02223
kaz,2011,13783918697.4339
kaz,2012,13122285224.1709
kaz,2013,16730702598.1017
kaz,2014,18878500203.655
kaz,2015,16080287062.2516
kaz,2016,5969867340.23689
kaz,2017,8857856265.264
kaz,2018,5791483266.22346
kaz,2019,8195366540.62917
ken,1990,802444966.24001
ken,1991,753217945.5201
ken,1992,294361790.07059
ken,1993,1383817159.6563
ken,1994,1522746874.25631
ken,1995,891034638.25248
ken,1996,323149577.14098
ken,1997,377517049.12415
ken,1998,423991489.41523
ken,1999,494875117.23088
ken,2000,-239536303.26857
ken,2001,-585576465.34445
ken,2002,-715415889.50533
ken,2003,-706627073.84205
ken,2004,-213369601.4515
ken,2005,235459563.96502
ken,2006,1316780156.68832
ken,2007,1718664837.61937
ken,2008,1438740036.48997
ken,2009,926937755.3724
ken,2010,869464067.31166
ken,2011,889243396.70749
ken,2012,877796710.85113
ken,2013,-411706448.28681
ken,2014,-972852571.03173
ken,2015,-356142213.03854
ken,2016,362150643.85899
ken,2017,-2926087771.88467
ken,2018,-3537758344.4457
ken,2019,-4706664811.64108
kgz,1997,-42323854.11375
kgz,1998,-439263076.01558
kgz,1999,-212682105.01343
kgz,2000,-79713629.30655
kgz,2001,2426175.97318
kgz,2002,-21692445.52166
kgz,2003,-109931881.52288
kgz,2004,10246360.98029
kgz,2005,32581776.43412
kgz,2006,-614073.35457
kgz,2007,449962352.92023
kgz,2008,116322263.16919
kgz,2009,625750666.06631
kgz,2010,187030362.1627
kgz,2011,213923510.04126
kgz,2012,69023543.34673
kgz,2013,-559911824.94208
kgz,2014,-599755643.21225
kgz,2015,-603462863.07774
kgz,2016,450725623.25255
kgz,2017,640810076.33362
kgz,2018,917910817.48199
kgz,2019,592423261.85556
khm,1995,-129760361.93598
khm,1996,-184509730.63494
khm,1997,-44794525.89078
khm,1998,-103185009.15281
khm,1999,138329970.64512
khm,2000,212982966.15691
khm,2001,313874106.27882
khm,2002,251753644.91636
khm,2003,256313913.10237
khm,2004,206512179.62666
khm,2005,372490454.07174
khm,2006,864251488.4333
khm,2007,976598082.4069
khm,2008,913616747.27462
khm,2009,1018345386.79836
khm,2010,899264202.93946
khm,2011,903786825.29409
khm,2012,1387960950.97913
khm,2013,1921241475.03026
khm,2014,1964612465.9264
khm,2015,1959445280.45709
khm,2016,1989884007.49359
khm,2017,2737785001.92915
khm,2018,3547805574.6253
khm,2019,4360069311.59185
kor,1990,80270955814.491
kor,1991,95498398299.98828
kor,1992,97021661514.5531
kor,1993,106479433569.67
kor,1994,126452099431.42
kor,1995,143990731320.298
kor,1996,141517133001.677
kor,1997,125595323685.073
kor,1998,77587955537.14108
kor,1999,94879731374.94339
kor,2000,103362417713.62
kor,2001,86613107600.82289
kor,2002,101408014308.84399
