geo,time,sp_dyn_amrt_ma
dza,1970,341.736
dza,1971,338.836
dza,1972,335.936
dza,1973,329.976
dza,1974,324.015
dza,1975,318.055
dza,1976,312.095
dza,1977,306.134
dza,1978,294.309
dza,1979,282.484
dza,1980,270.659
dza,1981,258.834
dza,1982,247.009
dza,1983,238.67
dza,1984,230.332
dza,1985,221.993
dza,1986,213.655
dza,1987,205.317
dza,1988,203.382
dza,1989,201.446
dza,1990,199.511
dza,1991,197.576
dza,1992,195.641
dza,1993,191.266
dza,1994,186.89
dza,1995,182.515
dza,1996,178.14
dza,1997,173.764
dza,1998,168.748
dza,1999,163.731
dza,2000,158.714
dza,2001,153.697
dza,2002,148.681
dza,2003,143.544
dza,2004,138.407
dza,2005,133.27
dza,2006,128.134
dza,2007,122.997
dza,2008,120.793
dza,2009,118.589
dza,2010,116.385
dza,2011,114.181
dza,2012,111.978
dza,2013,110.382
dza,2014,108.786
dza,2015,107.191
dza,2016,105.595
dza,2017,104
dza,2018,102.851
dza,2019,101.644
dza,2020,100.437
ecu,1960,296.714
ecu,1961,288.06
ecu,1962,279.405
ecu,1963,276.968
ecu,1964,274.531
ecu,1965,272.094
ecu,1966,269.657
ecu,1967,267.22
ecu,1968,264.745
ecu,1969,262.27
ecu,1970,259.796
ecu,1971,257.321
ecu,1972,254.846
ecu,1973,251.458
ecu,1974,248.071
ecu,1975,244.683
ecu,1976,241.295
ecu,1977,237.907
ecu,1978,234.422
ecu,1979,230.937
ecu,1980,227.453
ecu,1981,223.968
ecu,1982,220.483
ecu,1983,217.785
ecu,1984,215.087
ecu,1985,212.389
ecu,1986,209.692
ecu,1987,206.994
ecu,1988,206.128
ecu,1989,205.262
ecu,1990,204.397
ecu,1991,203.531
ecu,1992,202.665
ecu,1993,203.044
ecu,1994,203.423
ecu,1995,203.802
ecu,1996,204.181
ecu,1997,204.56
ecu,1998,203.364
ecu,1999,202.169
ecu,2000,200.974
ecu,2001,199.778
ecu,2002,198.583
ecu,2003,195.346
ecu,2004,192.109
ecu,2005,188.871
ecu,2006,185.634
ecu,2007,182.397
ecu,2008,179.733
ecu,2009,177.069
ecu,2010,174.406
ecu,2011,171.742
ecu,2012,169.078
ecu,2013,166.646
ecu,2014,164.215
ecu,2015,161.783
ecu,2016,159.351
ecu,2017,156.919
ecu,2018,161.14
ecu,2019,159.052
ecu,2020,156.964
egy,1960,286.696
egy,1961,284.746
egy,1962,282.796
egy,1963,280.818
egy,1964,278.841
egy,1965,276.863
egy,1966,274.885
egy,1967,272.908
egy,1968,271.004
egy,1969,269.1
egy,1970,267.196
egy,1971,265.293
egy,1972,263.389
egy,1973,261.405
egy,1974,259.421
egy,1975,257.437
egy,1976,255.452
egy,1977,253.468
egy,1978,251.536
egy,1979,249.603
egy,1980,247.671
egy,1981,245.738
egy,1982,243.806
egy,1983,242.088
egy,1984,240.371
egy,1985,238.654
egy,1986,236.936
egy,1987,235.219
egy,1988,233.762
egy,1989,232.305
egy,1990,230.848
egy,1991,229.392
egy,1992,227.935
egy,1993,226.47
egy,1994,225.004
egy,1995,223.539
egy,1996,222.074
egy,1997,220.609
egy,1998,219.359
egy,1999,218.108
egy,2000,216.858
egy,2001,215.608
egy,2002,214.358
egy,2003,212.606
egy,2004,210.853
egy,2005,209.101
egy,2006,207.348
egy,2007,205.596
egy,2008,203.17
egy,2009,200.745
egy,2010,198.319
egy,2011,195.894
egy,2012,193.468
egy,2013,191.659
egy,2014,189.85
egy,2015,188.04
egy,2016,186.231
egy,2017,184.422
egy,2018,182.7
egy,2019,181.017
egy,2020,179.335
eri,1960,499.057
eri,1961,491.373
eri,1962,483.689
eri,1963,478.969
eri,1964,474.249
eri,1965,469.528
eri,1966,464.808
eri,1967,460.088
eri,1968,457.071
eri,1969,454.053
eri,1970,451.036
eri,1971,448.019
eri,1972,445.001
eri,1973,441.913
eri,1974,438.825
eri,1975,435.736
eri,1976,432.648
eri,1977,429.559
eri,1978,427.647
eri,1979,425.736
eri,1980,423.824
eri,1981,421.912
eri,1982,420
eri,1983,418.06
eri,1984,416.121
eri,1985,414.181
eri,1986,412.242
eri,1987,410.302
eri,1988,408.334
eri,1989,406.365
eri,1990,404.397
eri,1991,402.428
eri,1992,400.46
eri,1993,399.086
eri,1994,397.712
eri,1995,396.338
eri,1996,394.964
eri,1997,393.59
eri,1998,397.069
eri,1999,400.547
eri,2000,404.025
eri,2001,407.504
eri,2002,410.982
eri,2003,398.13
eri,2004,385.277
eri,2005,372.425
eri,2006,359.573
eri,2007,346.72
eri,2008,339.521
eri,2009,332.321
eri,2010,325.122
eri,2011,317.923
eri,2012,310.724
eri,2013,304.685
eri,2014,298.647
eri,2015,292.609
eri,2016,286.57
eri,2017,280.532
eri,2018,276.241
eri,2019,271.957
eri,2020,267.672
esp,1960,178.114
esp,1961,172.224
esp,1962,175.85
esp,1963,175.981
esp,1964,170.817
esp,1965,167.692
esp,1966,168.584
esp,1967,167.034
esp,1968,163.38
esp,1969,172.416
esp,1970,164.68
esp,1971,170.39
esp,1972,158.623
esp,1973,162.687
esp,1974,160.711
esp,1975,158.948
esp,1976,157.188
esp,1977,153.285
esp,1978,152.933
esp,1979,149.857
esp,1980,145.031
esp,1981,143.009
esp,1982,138.08
esp,1983,139.023
esp,1984,139.805
esp,1985,141.379
esp,1986,138.158
esp,1987,138.56
esp,1988,142.042
esp,1989,145.002
esp,1990,144.769
esp,1991,146.386
esp,1992,143.36
esp,1993,139.883
esp,1994,137.579
esp,1995,137.928
esp,1996,135.784
esp,1997,125.842
esp,1998,121.282
esp,1999,122.004
esp,2000,118.721
esp,2001,116.551
esp,2002,114.494
esp,2003,113.835
esp,2004,109.517
esp,2005,107.352
esp,2006,103.369
esp,2007,100.531
esp,2008,96.788
esp,2009,92.228
esp,2010,88.989
esp,2011,85.896
esp,2012,83.203
esp,2013,79.558
esp,2014,77.498
esp,2015,76.998
esp,2016,74.537
esp,2017,73.061
esp,2018,72.383
est,1960,244.737
est,1961,239.289
est,1962,235.886
est,1963,244.936
est,1964,235.558
est,1965,231.587
est,1966,234.206
est,1967,242.848
est,1968,246.607
est,1969,259.218
est,1970,256.377
est,1971,260.265
est,1972,271.554
est,1973,258.262
est,1974,261.686
est,1975,280.77
est,1976,286.99
est,1977,283.72
est,1978,303.158
est,1979,310.457
est,1980,303.052
est,1981,307.545
est,1982,297.974
est,1983,306.578
est,1984,305.903
est,1985,295.567
est,1986,260.958
est,1987,262.271
est,1988,266.357
est,1989,271.676
est,1990,300.013
est,1991,316.458
est,1992,323.353
est,1993,363.257
est,1994,412.734
est,1995,390.308
est,1996,332.11
est,1997,329.686
est,1998,342.904
est,1999,317.751
est,2000,308.009
est,2001,325.356
est,2002,312.834
est,2003,292.249
est,2004,288.777
est,2005,274.185
est,2006,272.526
est,2007,276.966
est,2008,243.48
est,2009,229.24
est,2010,203.039
est,2011,203.78
est,2012,198.315
est,2013,169.327
est,2014,181.112
est,2015,169.877
est,2016,168.184
est,2017,154.542
est,2018,157.234
est,2019,147.038
eth,1960,499.054
eth,1961,491.369
eth,1962,483.683
eth,1963,478.963
eth,1964,474.243
eth,1965,469.523
eth,1966,464.803
eth,1967,460.083
eth,1968,456.832
eth,1969,453.581
eth,1970,450.33
eth,1971,447.079
eth,1972,443.828
eth,1973,442.125
eth,1974,440.422
eth,1975,438.719
eth,1976,437.015
eth,1977,435.312
eth,1978,436.97
eth,1979,438.629
eth,1980,440.287
eth,1981,441.945
eth,1982,443.603
eth,1983,438.296
eth,1984,432.988
eth,1985,427.68
eth,1986,422.372
eth,1987,417.064
eth,1988,415.954
eth,1989,414.844
eth,1990,413.734
eth,1991,412.624
eth,1992,411.514
eth,1993,412.38
eth,1994,413.245
eth,1995,414.111
eth,1996,414.976
eth,1997,415.842
eth,1998,413.518
eth,1999,411.194
eth,2000,408.87
eth,2001,406.546
eth,2002,404.222
eth,2003,388.956
eth,2004,373.691
eth,2005,358.426
eth,2006,343.16
eth,2007,327.895
eth,2008,315.268
eth,2009,302.642
eth,2010,290.016
eth,2011,277.39
eth,2012,264.764
eth,2013,259.894
eth,2014,255.024
eth,2015,250.154
eth,2016,245.285
eth,2017,240.415
eth,2018,236.779
eth,2019,233.167
eth,2020,229.555
fin,1960,254.083
fin,1961,255.175
fin,1962,262.441
fin,1963,261.564
fin,1964,258.377
fin,1965,265.116
fin,1966,256.956
fin,1967,257.265
fin,1968,259.429
fin,1969,266.892
fin,1970,253.924
fin,1971,263.342
fin,1972,250.961
fin,1973,244.629
fin,1974,248.947
fin,1975,234.771
fin,1976,235.879
fin,1977,233.883
fin,1978,221.575
fin,1979,215.752
fin,1980,204.126
fin,1981,203.725
fin,1982,195.301
fin,1983,188.479
fin,1984,187.903
fin,1985,189.038
fin,1986,189.024
fin,1987,182.906
fin,1988,188.015
fin,1989,184.473
fin,1990,183.067
fin,1991,175.568
fin,1992,168.724
fin,1993,162.809
fin,1994,154.649
fin,1995,156.228
fin,1996,153.78
fin,1997,150.892
fin,1998,148.682
fin,1999,145.398
fin,2000,144.431
fin,2001,137.82
fin,2002,133.525
fin,2003,134.905
fin,2004,136.514
fin,2005,137.234
fin,2006,132.326
fin,2007,133.39
fin,2008,129.197
fin,2009,123.904
fin,2010,120.426
fin,2011,115.107
fin,2012,107.947
fin,2013,104.734
fin,2014,99.195
fin,2015,94.277
fin,2016,94.954
fin,2017,90.175
fin,2018,89.862
fin,2019,87.722
fin,2020,91.276
fji,1960,316.129
fji,1961,312.963
fji,1962,309.797
fji,1963,306.851
fji,1964,303.905
fji,1965,300.96
fji,1966,298.014
fji,1967,295.068
fji,1968,292.327
fji,1969,289.585
fji,1970,286.844
fji,1971,284.102
fji,1972,281.361
fji,1973,279.059
fji,1974,276.758
fji,1975,274.457
fji,1976,272.155
fji,1977,269.854
fji,1978,269.419
fji,1979,268.984
fji,1980,268.549
fji,1981,268.114
fji,1982,267.679
fji,1983,267.352
fji,1984,267.026
fji,1985,266.699
fji,1986,266.373
fji,1987,266.047
fji,1988,265.821
fji,1989,265.596
fji,1990,265.371
fji,1991,265.146
fji,1992,264.921
fji,1993,264.79
fji,1994,264.659
fji,1995,264.529
fji,1996,264.398
fji,1997,264.268
fji,1998,264.226
fji,1999,264.183
fji,2000,264.141
fji,2001,264.099
fji,2002,264.057
fji,2003,261.967
fji,2004,259.877
fji,2005,257.787
fji,2006,255.697
fji,2007,253.607
fji,2008,250.767
fji,2009,247.927
fji,2010,245.086
fji,2011,242.246
fji,2012,239.406
fji,2013,237.721
fji,2014,236.036
fji,2015,234.35
fji,2016,232.665
fji,2017,230.98
fji,2018,256.995
fji,2019,255.828
fji,2020,254.661
fra,1960,217.036
fra,1961,214.39
fra,1962,219.341
fra,1963,222.354
fra,1964,212.061
fra,1965,217.864
fra,1966,212.846
fra,1967,213.778
fra,1968,213.054
fra,1969,217.929
fra,1970,204.659
fra,1971,208.875
fra,1972,209.243
fra,1973,206.228
fra,1974,204.52
fra,1975,205.232
fra,1976,207.233
fra,1977,201.006
fra,1978,198.331
fra,1979,198.265
fra,1980,195.909
fra,1981,192.75
fra,1982,191.696
fra,1983,190.313
fra,1984,187.453
fra,1985,185.106
fra,1986,181.793
fra,1987,174.992
fra,1988,172.562
fra,1989,171.342
fra,1990,167.565
fra,1991,165.877
fra,1992,163.67
fra,1993,162.367
fra,1994,159.833
fra,1995,156.402
fra,1996,152.142
fra,1997,146.084
fra,1998,143.194
fra,1999,141.157
fra,2000,138.639
fra,2001,138.186
fra,2002,136.68
fra,2003,134.868
fra,2004,126.87
fra,2005,126.589
fra,2006,123.283
fra,2007,120.77
fra,2008,118.248
fra,2009,118.419
fra,2010,115.675
fra,2011,112.591
fra,2012,109.097
fra,2013,105.322
fra,2014,100.472
fra,2015,101.59
fra,2016,97.921
fra,2017,95.442
fra,2018,94.454
fsm,1960,304.969
fsm,1961,300.41
fsm,1962,295.85
fsm,1963,291.276
fsm,1964,286.701
fsm,1965,282.126
fsm,1966,277.551
fsm,1967,272.977
fsm,1968,268.2
fsm,1969,263.424
fsm,1970,258.647
fsm,1971,253.871
fsm,1972,249.094
fsm,1973,244.355
fsm,1974,239.616
fsm,1975,234.876
fsm,1976,230.137
fsm,1977,225.398
fsm,1978,224.113
fsm,1979,222.827
fsm,1980,221.542
fsm,1981,220.257
fsm,1982,218.971
fsm,1983,217.644
fsm,1984,216.316
fsm,1985,214.989
fsm,1986,213.661
fsm,1987,212.333
fsm,1988,211.016
fsm,1989,209.699
fsm,1990,208.382
fsm,1991,207.065
fsm,1992,205.748
fsm,1993,204.421
fsm,1994,203.095
fsm,1995,201.769
fsm,1996,200.443
fsm,1997,199.116
fsm,1998,198.116
fsm,1999,197.115
fsm,2000,196.115
fsm,2001,195.114
fsm,2002,194.113
fsm,2003,192.574
fsm,2004,191.034
fsm,2005,189.495
fsm,2006,187.955
fsm,2007,186.416
fsm,2008,186.017
fsm,2009,185.618
fsm,2010,185.22
fsm,2011,184.821
fsm,2012,184.422
fsm,2013,183.286
fsm,2014,182.149
fsm,2015,181.012
fsm,2016,179.876
fsm,2017,178.739
fsm,2018,177.715
fsm,2019,176.651
fsm,2020,175.588
gab,1960,486.382
gab,1961,482.956
gab,1962,479.529
gab,1963,470.193
gab,1964,460.858
gab,1965,451.522
gab,1966,442.187
gab,1967,432.851
gab,1968,424.433
gab,1969,416.015
gab,1970,407.596
gab,1971,399.178
gab,1972,390.76
gab,1973,382.686
gab,1974,374.613
gab,1975,366.539
gab,1976,358.466
gab,1977,350.393
gab,1978,342.179
gab,1979,333.966
gab,1980,325.753
gab,1981,317.539
gab,1982,309.326
gab,1983,302.522
gab,1984,295.717
gab,1985,288.912
gab,1986,282.108
gab,1987,275.303
gab,1988,276.384
gab,1989,277.465
gab,1990,278.545
gab,1991,279.626
gab,1992,280.707
gab,1993,286.799
gab,1994,292.892
gab,1995,298.984
gab,1996,305.077
gab,1997,311.169
gab,1998,315.376
gab,1999,319.583
gab,2000,323.79
gab,2001,327.997
gab,2002,332.204
gab,2003,325.859
gab,2004,319.514
gab,2005,313.17
gab,2006,306.825
gab,2007,300.48
gab,2008,294.792
gab,2009,289.104
gab,2010,283.415
gab,2011,277.727
gab,2012,272.038
gab,2013,267.236
gab,2014,262.434
gab,2015,257.632
gab,2016,252.83
gab,2017,248.028
gab,2018,238.333
gab,2019,236.22
gab,2020,234.108
gbr,1960,186.211
gbr,1961,188.075
gbr,1962,187.241
gbr,1963,189.592
gbr,1964,184.218
gbr,1965,183.972
gbr,1966,184.217
gbr,1967,176.861
gbr,1968,179.013
gbr,1969,182.491
gbr,1970,180.28
gbr,1971,176.118
gbr,1972,179.238
gbr,1973,179.114
gbr,1974,176.043
gbr,1975,171.309
gbr,1976,171.754
gbr,1977,166.946
gbr,1978,168.413
gbr,1979,168.58
gbr,1980,161.793
gbr,1981,157.789
gbr,1982,153.708
gbr,1983,149.983
gbr,1984,145.223
gbr,1985,143.619
gbr,1986,141.297
gbr,1987,137.5
gbr,1988,134.77
gbr,1989,130.522
gbr,1990,129.27
gbr,1991,126.785
gbr,1992,122.738
gbr,1993,122.623
gbr,1994,118.108
gbr,1995,118.726
gbr,1996,116.981
gbr,1997,114.328
gbr,1998,113.608
gbr,1999,112.402
gbr,2000,108.445
gbr,2001,107.221
gbr,2002,105.896
gbr,2003,103.807
gbr,2004,99.554
gbr,2005,97.444
gbr,2006,99.258
gbr,2007,97.559
gbr,2008,96.722
gbr,2009,94.258
gbr,2010,91.112
gbr,2011,87.285
gbr,2012,83.932
gbr,2013,85.193
gbr,2014,83.909
gbr,2015,84.586
gbr,2016,85.682
gbr,2017,84.624
gbr,2018,87.147
geo,1960,305.978
geo,1961,299.578
geo,1962,293.178
geo,1963,287.607
geo,1964,282.036
geo,1965,276.465
geo,1966,270.894
geo,1967,265.323
geo,1968,261.752
geo,1969,258.18
geo,1970,254.609
geo,1971,251.038
geo,1972,247.466
geo,1973,242.944
geo,1974,238.421
geo,1975,233.899
geo,1976,229.377
geo,1977,224.854
geo,1978,225.28
geo,1979,225.706
geo,1980,226.132
geo,1981,226.558
geo,1982,226.984
geo,1983,224.664
geo,1984,222.343
geo,1985,220.023
geo,1986,217.702
geo,1987,215.382
geo,1988,216.334
geo,1989,217.285
geo,1990,218.237
geo,1991,219.189
geo,1992,220.141
geo,1993,225.58
geo,1994,231.018
geo,1995,236.457
geo,1996,241.896
geo,1997,247.335
geo,1998,245.407
geo,1999,243.479
geo,2000,241.551
geo,2001,239.623
geo,2002,237.696
geo,2003,243.279
geo,2004,248.862
geo,2005,254.445
geo,2006,260.028
geo,2007,265.611
geo,2008,261.044
geo,2009,256.477
geo,2010,251.91
geo,2011,247.343
geo,2012,242.776
geo,2013,238.978
geo,2014,235.18
geo,2015,231.382
geo,2016,227.584
geo,2017,223.786
geo,2018,221.61
geo,2019,219.435
geo,2020,217.259
gha,1960,407.569
gha,1961,403.381
gha,1962,399.193
gha,1963,396.084
gha,1964,392.975
gha,1965,389.866
gha,1966,386.757
gha,1967,383.648
gha,1968,382.112
gha,1969,380.576
gha,1970,379.041
gha,1971,377.505
gha,1972,375.969
gha,1973,372.822
gha,1974,369.675
gha,1975,366.529
gha,1976,363.382
gha,1977,360.235
gha,1978,357.128
gha,1979,354.021
gha,1980,350.914
gha,1981,347.807
gha,1982,344.7
gha,1983,339.725
gha,1984,334.75
gha,1985,329.775
gha,1986,324.8
gha,1987,319.825
gha,1988,315.023
gha,1989,310.22
gha,1990,305.418
gha,1991,300.616
gha,1992,295.813
gha,1993,300.117
gha,1994,304.421
gha,1995,308.725
gha,1996,313.029
gha,1997,317.334
gha,1998,317.91
gha,1999,318.487
gha,2000,319.064
gha,2001,319.641
gha,2002,320.218
gha,2003,312.927
gha,2004,305.637
gha,2005,298.347
gha,2006,291.057
gha,2007,283.767
gha,2008,281.813
gha,2009,279.86
gha,2010,277.907
gha,2011,275.953
gha,2012,274
gha,2013,270.769
gha,2014,267.537
gha,2015,264.306
gha,2016,261.074
gha,2017,257.843
gha,2018,254.991
gha,2019,252.139
gha,2020,249.287
gin,1960,535.668
gin,1961,532.084
gin,1962,528.5
gin,1963,525.665
gin,1964,522.831
gin,1965,519.996
gin,1966,517.161
gin,1967,514.327
gin,1968,510.697
gin,1969,507.067
gin,1970,503.438
gin,1971,499.808
gin,1972,496.178
gin,1973,489.569
gin,1974,482.961
gin,1975,476.352
gin,1976,469.743
gin,1977,463.134
gin,1978,454.172
gin,1979,445.21
gin,1980,436.248
gin,1981,427.286
gin,1982,418.324
gin,1983,401.622
gin,1984,384.919
gin,1985,368.216
gin,1986,351.514
gin,1987,334.811
gin,1988,325.1
gin,1989,315.39
gin,1990,305.679
gin,1991,295.968
gin,1992,286.257
gin,1993,291
gin,1994,295.743
gin,1995,300.485
gin,1996,305.228
gin,1997,309.97
gin,1998,317.713
gin,1999,325.456
gin,2000,333.199
gin,2001,340.942
gin,2002,348.685
gin,2003,343.948
gin,2004,339.211
gin,2005,334.474
gin,2006,329.737
gin,2007,325
gin,2008,318.8
gin,2009,312.6
gin,2010,306.4
gin,2011,300.2
gin,2012,294
gin,2013,287.925
gin,2014,281.85
gin,2015,275.775
gin,2016,269.7
gin,2017,263.625
gin,2018,260.356
gin,2019,257.096
gin,2020,253.836
gmb,1960,578.819
gmb,1961,575.67
gmb,1962,572.521
gmb,1963,568.008
gmb,1964,563.496
gmb,1965,558.984
gmb,1966,554.472
gmb,1967,549.959
gmb,1968,537.932
gmb,1969,525.905
gmb,1970,513.878
gmb,1971,501.851
gmb,1972,489.824
gmb,1973,478.838
gmb,1974,467.853
gmb,1975,456.868
gmb,1976,445.883
gmb,1977,434.897
gmb,1978,425.199
gmb,1979,415.5
gmb,1980,405.801
gmb,1981,396.103
gmb,1982,386.404
gmb,1983,379.227
gmb,1984,372.051
gmb,1985,364.874
gmb,1986,357.698
gmb,1987,350.521
gmb,1988,349.66
gmb,1989,348.8
gmb,1990,347.939
gmb,1991,347.078
gmb,1992,346.217
gmb,1993,344.114
gmb,1994,342.012
gmb,1995,339.91
gmb,1996,337.807
gmb,1997,335.705
gmb,1998,332.588
gmb,1999,329.472
gmb,2000,326.356
gmb,2001,323.239
gmb,2002,320.123
gmb,2003,317.941
gmb,2004,315.758
gmb,2005,313.576
gmb,2006,311.394
gmb,2007,309.212
gmb,2008,306.769
gmb,2009,304.327
gmb,2010,301.885
gmb,2011,299.442
gmb,2012,297
gmb,2013,294.392
gmb,2014,291.785
gmb,2015,289.177
gmb,2016,286.57
gmb,2017,283.962
gmb,2018,279.951
gmb,2019,275.951
gmb,2020,271.95
gnb,1960,503.834
gnb,1961,499.665
gnb,1962,495.495
gnb,1963,490.047
gnb,1964,484.598
gnb,1965,479.15
gnb,1966,473.702
gnb,1967,468.253
gnb,1968,463.2
gnb,1969,458.146
gnb,1970,453.093
gnb,1971,448.039
gnb,1972,442.986
gnb,1973,437.751
gnb,1974,432.516
gnb,1975,427.282
gnb,1976,422.047
gnb,1977,416.813
gnb,1978,412.357
gnb,1979,407.902
gnb,1980,403.446
gnb,1981,398.99
gnb,1982,394.535
gnb,1983,390.755
gnb,1984,386.976
gnb,1985,383.196
gnb,1986,379.416
gnb,1987,375.637
gnb,1988,371.352
gnb,1989,367.068
gnb,1990,362.783
gnb,1991,358.498
gnb,1992,354.214
gnb,1993,349.786
gnb,1994,345.358
gnb,1995,340.93
gnb,1996,336.502
gnb,1997,332.075
gnb,1998,327.751
gnb,1999,323.427
gnb,2000,319.104
gnb,2001,314.78
gnb,2002,310.457
gnb,2003,312.092
gnb,2004,313.727
gnb,2005,315.363
gnb,2006,316.998
gnb,2007,318.634
gnb,2008,316.606
gnb,2009,314.578
gnb,2010,312.55
gnb,2011,310.521
gnb,2012,308.493
gnb,2013,304.355
gnb,2014,300.216
gnb,2015,296.077
gnb,2016,291.939
gnb,2017,287.8
gnb,2018,373.99
gnb,2019,369.808
gnb,2020,365.627
gnq,1960,520.91
gnq,1961,517.369
gnq,1962,513.828
gnq,1963,510.348
gnq,1964,506.868
gnq,1965,503.389
gnq,1966,499.909
gnq,1967,496.429
gnq,1968,492.88
gnq,1969,489.332
gnq,1970,485.783
gnq,1971,482.234
gnq,1972,478.685
gnq,1973,475.255
gnq,1974,471.825
gnq,1975,468.395
gnq,1976,464.965
gnq,1977,461.535
gnq,1978,453.788
gnq,1979,446.041
gnq,1980,438.294
gnq,1981,430.547
gnq,1982,422.8
gnq,1983,419.239
gnq,1984,415.679
gnq,1985,412.118
gnq,1986,408.557
gnq,1987,404.997
gnq,1988,400.989
gnq,1989,396.981
gnq,1990,392.973
gnq,1991,388.965
gnq,1992,384.958
gnq,1993,380.463
gnq,1994,375.969
gnq,1995,371.474
gnq,1996,366.98
gnq,1997,362.486
gnq,1998,360.554
gnq,1999,358.622
gnq,2000,356.69
gnq,2001,354.758
gnq,2002,352.826
gnq,2003,353.282
gnq,2004,353.738
gnq,2005,354.194
gnq,2006,354.65
gnq,2007,355.107
gnq,2008,353.751
gnq,2009,352.395
gnq,2010,351.039
gnq,2011,349.683
gnq,2012,348.328
gnq,2013,348.516
gnq,2014,348.704
gnq,2015,348.893
gnq,2016,349.081
gnq,2017,349.269
gnq,2018,334.453
gnq,2019,330.733
gnq,2020,327.014
grc,1960,204.23
grc,1961,196.938
grc,1962,189.647
grc,1963,188.705
grc,1964,187.764
grc,1965,186.823
grc,1966,185.881
grc,1967,184.94
grc,1968,182.531
grc,1969,180.122
grc,1970,177.712
grc,1971,175.303
grc,1972,172.894
grc,1973,171.737
grc,1974,170.58
grc,1975,169.423
grc,1976,168.266
grc,1977,167.109
grc,1978,164.53
grc,1979,161.952
grc,1980,159.374
grc,1981,156.796
grc,1982,154.218
grc,1983,151.683
grc,1984,149.149
grc,1985,146.614
grc,1986,144.079
grc,1987,141.544
grc,1988,136.909
grc,1989,132.274
grc,1990,127.639
grc,1991,123.004
grc,1992,118.369
grc,1993,118.324
grc,1994,118.279
grc,1995,118.235
grc,1996,118.19
grc,1997,118.145
grc,1998,117.103
grc,1999,116.061
grc,2000,115.019
grc,2001,113.977
grc,2002,112.934
grc,2003,112.433
grc,2004,111.932
grc,2005,111.431
grc,2006,110.93
grc,2007,110.429
grc,2008,108.499
grc,2009,106.57
grc,2010,104.64
grc,2011,102.71
grc,2012,100.78
grc,2013,99.786
grc,2014,98.793
grc,2015,97.799
grc,2016,96.806
grc,2017,95.812
grc,2018,93.96
grc,2019,92.108
grc,2020,90.256
grd,1960,279.314
grd,1961,277.893
grd,1962,276.471
grd,1963,275.135
grd,1964,273.799
grd,1965,272.463
grd,1966,271.127
grd,1967,269.79
grd,1968,268.535
grd,1969,267.279
grd,1970,266.024
grd,1971,264.768
grd,1972,263.512
grd,1973,262.325
grd,1974,261.137
grd,1975,259.949
grd,1976,258.762
grd,1977,257.574
grd,1978,256.448
grd,1979,255.322
grd,1980,254.196
grd,1981,253.071
grd,1982,251.945
grd,1983,250.88
grd,1984,249.815
grd,1985,248.75
grd,1986,247.685
grd,1987,246.62
grd,1988,245.603
grd,1989,244.586
grd,1990,243.568
grd,1991,242.551
grd,1992,241.534
grd,1993,240.567
grd,1994,239.6
grd,1995,238.633
grd,1996,237.666
grd,1997,236.698
grd,1998,233.836
grd,1999,230.974
grd,2000,228.112
grd,2001,225.25
grd,2002,222.388
grd,2003,219.483
grd,2004,216.578
grd,2005,213.673
grd,2006,210.769
grd,2007,207.864
grd,2008,204.139
grd,2009,200.415
grd,2010,196.69
grd,2011,192.966
grd,2012,189.241
grd,2013,187.843
grd,2014,186.445
grd,2015,185.046
grd,2016,183.648
grd,2017,182.25
grd,2018,179.054
grd,2019,178.648
grd,2020,178.242
grl,1998,271.90386
grl,1999,280.94446
grl,2000,273.81199
grl,2001,261.0317
gtm,1960,389.478
gtm,1961,384.852
gtm,1962,380.225
gtm,1963,374.507
gtm,1964,368.79
gtm,1965,363.072
gtm,1966,357.355
gtm,1967,351.637
gtm,1968,346.9
gtm,1969,342.163
gtm,1970,337.426
gtm,1971,332.688
gtm,1972,327.951
gtm,1973,328.282
gtm,1974,328.613
gtm,1975,328.944
gtm,1976,329.275
gtm,1977,329.605
gtm,1978,329.715
gtm,1979,329.825
gtm,1980,329.935
gtm,1981,330.045
gtm,1982,330.155
gtm,1983,327.809
gtm,1984,325.462
gtm,1985,323.116
gtm,1986,320.769
gtm,1987,318.423
gtm,1988,315.609
gtm,1989,312.796
gtm,1990,309.983
gtm,1991,307.17
gtm,1992,304.356
gtm,1993,299.132
gtm,1994,293.907
gtm,1995,288.683
gtm,1996,283.458
gtm,1997,278.234
gtm,1998,273.947
gtm,1999,269.661
gtm,2000,265.375
gtm,2001,261.089
gtm,2002,256.802
gtm,2003,254.168
gtm,2004,251.533
gtm,2005,248.898
gtm,2006,246.264
gtm,2007,243.629
gtm,2008,239.142
gtm,2009,234.654
gtm,2010,230.167
gtm,2011,225.68
gtm,2012,221.193
gtm,2013,218.781
gtm,2014,216.369
gtm,2015,213.958
gtm,2016,211.546
gtm,2017,209.134
gtm,2018,201.48
gtm,2019,199.298
gtm,2020,197.115
gum,1960,281.008
gum,1961,275.305
gum,1962,269.602
gum,1963,264.471
gum,1964,259.34
gum,1965,254.21
gum,1966,249.079
gum,1967,243.949
gum,1968,239.437
gum,1969,234.925
gum,1970,230.413
gum,1971,225.901
gum,1972,221.389
gum,1973,217.291
gum,1974,213.192
gum,1975,209.094
gum,1976,204.996
gum,1977,200.897
gum,1978,197.278
gum,1979,193.659
gum,1980,190.039
gum,1981,186.42
gum,1982,182.801
gum,1983,179.419
gum,1984,176.036
gum,1985,172.654
gum,1986,169.272
gum,1987,165.889
gum,1988,162.866
gum,1989,159.843
gum,1990,156.819
gum,1991,153.796
gum,1992,150.772
