geo,time,ny_gdp_defl_zs_ad
idn,2006,60.95533
idn,2007,67.81803
idn,2008,80.12684
idn,2009,86.75714
idn,2010,100
idn,2011,107.46594
idn,2012,111.50008
idn,2013,117.03717
idn,2014,123.4077
idn,2015,128.31963
idn,2016,131.44925
idn,2017,137.09194
idn,2018,142.32656
idn,2019,144.60207
idn,2020,143.9425
ind,1990,22.91104
ind,1991,26.06172
ind,1992,28.3982
ind,1993,31.19876
ind,1994,34.31241
ind,1995,37.42205
ind,1996,40.25677
ind,1997,42.86391
ind,1998,46.29738
ind,1999,47.71797
ind,2000,49.45728
ind,2001,51.04763
ind,2002,52.9444
ind,2003,54.99218
ind,2004,58.14071
ind,2005,61.40933
ind,2006,66.56829
ind,2007,71.19107
ind,2008,77.73635
ind,2009,83.20928
ind,2010,91.96791
ind,2011,100
ind,2012,107.93439
ind,2013,114.61175
ind,2014,118.43034
ind,2015,121.13006
ind,2016,125.05222
ind,2017,130.01587
ind,2018,134.87489
ind,2019,139.68453
ind,2020,146.12632
irl,1990,52.1298
irl,1991,53.06887
irl,1992,54.56128
irl,1993,57.38524
irl,1994,58.35765
irl,1995,60.12822
irl,1996,61.51017
irl,1997,63.93104
irl,1998,68.12589
irl,1999,71.11194
irl,2000,76.0037
irl,2001,81.21835
irl,2002,85.43359
irl,2003,88.77919
irl,2004,89.2386
irl,2005,91.98419
irl,2006,95.13662
irl,2007,96.28107
irl,2008,95.79784
irl,2009,91.37209
irl,2010,88.65371
irl,2011,89.98074
irl,2012,92.03594
irl,2013,92.90313
irl,2014,92.85035
irl,2015,100
irl,2016,100.70518
irl,2017,101.63757
irl,2018,102.36115
irl,2019,106.68569
irl,2020,105.39253
irn,1990,1.27603
irn,1991,1.60747
irn,1992,2.08793
irn,1993,3.05232
irn,1994,4.07871
irn,1995,5.6325
irn,1996,7.33612
irn,1997,8.54713
irn,1998,9.34037
irn,1999,12.43219
irn,2000,15.53682
irn,2001,18.1092
irn,2002,23.40185
irn,2003,26.45831
irn,2004,32.98075
irn,2005,39.63171
irn,2006,45.41104
irn,2007,55.8279
irn,2008,66.67079
irn,2009,69.73666
irn,2010,80.81267
irn,2011,100
irn,2012,124.01611
irn,2013,168.12548
irn,2014,186.34711
irn,2015,187.14698
irn,2016,190.15479
irn,2017,213.44719
irn,2018,283.66834
irn,2019,388.37057
irn,2020,539.85816
irq,1990,0.08193
irq,1991,0.17297
irq,1992,0.35373
irq,1993,0.75863
irq,1994,3.76615
irq,1995,14.89013
irq,1996,13.02229
irq,1997,24.93753
irq,1998,20.98224
irq,1999,35.9107
irq,2000,44.7492
irq,2001,36.18119
irq,2002,39.13419
irq,2003,44.55763
irq,2004,52.27154
irq,2005,71.015
irq,2006,87.38022
irq,2007,100
irq,2008,130.17541
irq,2009,104.76361
irq,2010,122.14047
irq,2011,152.29627
irq,2012,156.36223
irq,2013,156.34409
irq,2014,151.89896
irq,2015,106.026
irq,2016,94.25269
irq,2017,108.06105
irq,2018,127.73248
irq,2019,124.57014
irq,2020,105.66792
isl,1995,38.20264
isl,1996,39.14979
isl,1997,40.22802
isl,1998,42.12465
isl,1999,43.59855
isl,2000,45.3533
isl,2001,49.30073
isl,2002,52.19574
isl,2003,52.45247
isl,2004,53.85558
isl,2005,55.50672
isl,2006,60.28956
isl,2007,62.90199
isl,2008,70.53533
isl,2009,78.15646
isl,2010,83.13414
isl,2011,85.70853
isl,2012,88.65765
isl,2013,90.54122
isl,2014,94.29112
isl,2015,100
isl,2016,102.26086
isl,2017,103.21904
isl,2018,105.95739
isl,2019,110.82023
isl,2020,114.38238
isr,1995,55.82438
isr,1996,61.11602
isr,1997,66.19381
isr,1998,70.74553
isr,1999,75.15963
isr,2000,76.8527
isr,2001,78.21179
isr,2002,81.75573
isr,2003,81.47533
isr,2004,81.55723
isr,2005,82.49808
isr,2006,83.67443
isr,2007,84.50834
isr,2008,86.29388
isr,2009,89.72687
isr,2010,91.09179
isr,2011,92.32388
isr,2012,95.32989
isr,2013,96.98526
isr,2014,97.56041
isr,2015,100
isr,2016,100.56047
isr,2017,100.55862
isr,2018,101.45085
isr,2019,103.36315
isr,2020,104.36874
ita,1990,52.01149
ita,1991,55.95465
ita,1992,58.39882
ita,1993,60.66817
ita,1994,62.81732
ita,1995,65.91123
ita,1996,68.88226
ita,1997,70.65072
ita,1998,72.34819
ita,1999,73.45955
ita,2000,74.77624
ita,2001,77.04465
ita,2002,79.56735
ita,2003,82.07198
ita,2004,84.26345
ita,2005,85.95762
ita,2006,87.78409
ita,2007,89.96025
ita,2008,92.11993
ita,2009,93.66648
ita,2010,94.0752
ita,2011,95.58716
ita,2012,97.06618
ita,2013,98.18012
ita,2014,99.07674
ita,2015,100
ita,2016,101.13435
ita,2017,101.86893
ita,2018,102.95703
ita,2019,103.89916
ita,2020,105.11228
jam,1990,4.87199
jam,1991,7.46055
jam,1992,11.93954
jam,1993,18.24438
jam,1994,23.91971
jam,1995,29.94433
jam,1996,35.59546
jam,1997,39.01572
jam,1998,42.26692
jam,1999,45.19013
jam,2000,49.97444
jam,2001,53.87613
jam,2002,58.77016
jam,2003,65.60163
jam,2004,74.03708
jam,2005,82.52821
jam,2006,89.83046
jam,2007,100
jam,2008,113.54681
jam,2009,126.7824
jam,2010,139.22005
jam,2011,147.28951
jam,2012,156.96923
jam,2013,170.17947
jam,2014,181.97294
jam,2015,194.08385
jam,2016,203.13625
jam,2017,216.44121
jam,2018,227.24864
jam,2019,234.48083
jam,2020,242.81848
jor,1990,33.08079
jor,1991,34.88015
jor,1992,37.2331
jor,1993,38.33487
jor,1994,40.97598
jor,1995,41.73761
jor,1996,42.59801
jor,1997,43.12535
jor,1998,45.71289
jor,1999,45.53736
jor,2000,45.35152
jor,2001,45.70493
jor,2002,46.12674
jor,2003,47.11764
jor,2004,48.57446
jor,2005,49.54916
jor,2006,54.82713
jor,2007,57.59601
jor,2008,71.19434
jor,2009,73.44522
jor,2010,79.37772
jor,2011,84.06935
jor,2012,87.94227
jor,2013,93.34512
jor,2014,96.56116
jor,2015,98.65629
jor,2016,100
jor,2017,101.67908
jor,2018,103.41894
jor,2019,105.14668
jor,2020,104.87111
jpn,1990,106.45732
jpn,1991,109.57423
jpn,1992,111.40043
jpn,1993,112.03361
jpn,1994,114.43158
jpn,1995,113.83258
jpn,1996,113.32514
jpn,1997,113.89682
jpn,1998,113.86644
jpn,1999,112.45329
jpn,2000,110.95063
jpn,2001,109.74695
jpn,2002,108.22039
jpn,2003,106.48053
jpn,2004,105.28287
jpn,2005,104.02577
jpn,2006,103.12905
jpn,2007,102.40174
jpn,2008,101.46832
jpn,2009,100.89039
jpn,2010,98.9929
jpn,2011,97.38716
jpn,2012,96.65082
jpn,2013,96.30831
jpn,2014,97.93236
jpn,2015,100
jpn,2016,100.41994
jpn,2017,100.34528
jpn,2018,100.34993
jpn,2019,100.99302
jpn,2020,101.84355
kaz,1990,0.00139
kaz,1991,0.00273
kaz,1992,0.04287
kaz,1993,0.57588
kaz,1994,9.48315
kaz,1995,24.74047
kaz,1996,34.36442
kaz,1997,39.90937
kaz,1998,42.16938
kaz,1999,47.76953
kaz,2000,56.09404
kaz,2001,61.79119
kaz,2002,65.37708
kaz,2003,73.05138
kaz,2004,84.83576
kaz,2005,100
kaz,2006,121.55171
kaz,2007,140.42516
kaz,2008,169.82533
kaz,2009,177.79198
kaz,2010,212.5366
kaz,2011,256.1979
kaz,2012,268.45843
kaz,2013,293.95951
kaz,2014,310.92462
kaz,2015,316.59449
kaz,2016,359.77302
kaz,2017,400.10755
kaz,2018,436.93987
kaz,2019,470.29274
kaz,2020,490.0961
ken,1990,10.59554
ken,1991,11.92337
ken,1992,14.17656
ken,1993,17.81972
ken,1994,20.852
ken,1995,23.19182
ken,1996,25.30604
ken,1997,28.19984
ken,1998,30.15449
ken,1999,31.41915
ken,2000,33.32938
ken,2001,33.85369
ken,2002,34.16962
ken,2003,36.28722
ken,2004,38.87335
ken,2005,40.77801
ken,2006,43.95329
ken,2007,47.52646
ken,2008,54.72728
ken,2009,61.09606
ken,2010,62.09755
ken,2011,68.34767
ken,2012,74.8564
ken,2013,80.34904
ken,2014,86.48371
ken,2015,94.47364
ken,2016,100
ken,2017,107.6052
ken,2018,112.1608
ken,2019,117.30919
ken,2020,123.38812
kgz,1990,0.01934
kgz,1991,0.04541
kgz,1992,0.4224
kgz,1993,3.60911
kgz,1994,10.13709
kgz,1995,14.39782
kgz,1996,19.48643
kgz,1997,23.24918
kgz,1998,25.35962
kgz,1999,34.88836
kgz,2000,44.36464
kgz,2001,47.61789
kgz,2002,48.58229
kgz,2003,50.51323
kgz,2004,53.09379
kgz,2005,56.87865
kgz,2006,62.22048
kgz,2007,71.47674
kgz,2008,87.356
kgz,2009,90.88108
kgz,2010,100
kgz,2011,122.48184
kgz,2012,133.08426
kgz,2013,137.30993
kgz,2014,148.86487
kgz,2015,153.9669
kgz,2016,163.28277
kgz,2017,173.61391
kgz,2018,179.59915
kgz,2019,186.69222
kgz,2020,197.44552
khm,1993,49.54472
khm,1994,79.25435
khm,1995,85.59801
khm,1996,88.19377
khm,1997,93.48988
khm,1998,103.17331
khm,1999,104.4749
khm,2000,100
khm,2001,102.64654
khm,2002,103.37856
khm,2003,105.2368
khm,2004,110.31315
khm,2005,117.01653
khm,2006,122.43569
khm,2007,130.41609
khm,2008,146.397
khm,2009,150.06334
khm,2010,154.74621
khm,2011,159.95197
khm,2012,162.25611
khm,2013,163.52396
khm,2014,167.82823
khm,2015,170.82583
khm,2016,176.76246
khm,2017,182.66817
khm,2018,188.35248
khm,2019,194.44638
khm,2020,192.76307
kir,1990,44.73684
kir,1991,53.50877
kir,1992,56.52174
kir,1993,59.48276
kir,1994,63.55932
kir,1995,64.40678
kir,1996,70.83333
kir,1997,74.59016
kir,1998,80
kir,1999,83.59375
kir,2000,85.29412
kir,2001,91.04478
kir,2002,95.54888
kir,2003,98.07071
kir,2004,99.7454
kir,2005,100.25617
kir,2006,100
kir,2007,106.14912
kir,2008,114.9774
kir,2009,115.17267
kir,2010,116.52992
kir,2011,118.71815
kir,2012,118.2485
kir,2013,118.40893
kir,2014,123.98065
kir,2015,128.30032
kir,2016,128.5204
kir,2017,129.76051
kir,2018,137.08067
kir,2019,133.43359
kir,2020,144.11754
kna,1990,58.0253
kna,1991,60.02092
kna,1992,63.20041
kna,1993,64.45864
kna,1994,68.50156
kna,1995,69.03827
kna,1996,69.48413
kna,1997,72.89939
kna,1998,74.9407
kna,1999,77.02407
kna,2000,78.41643
kna,2001,81.50291
kna,2002,84.33596
kna,2003,85.74386
kna,2004,89.0357
kna,2005,87.58996
kna,2006,100
kna,2007,106.32498
kna,2008,109.19618
kna,2009,113.29223
kna,2010,115.86262
kna,2011,122.40208
kna,2012,122.53609
kna,2013,121.99332
kna,2014,125.27614
kna,2015,124.88576
kna,2016,120.36162
kna,2017,125.41883
kna,2018,124.16828
kna,2019,127.96131
kna,2020,125.8642
kor,1990,44.16118
kor,1991,48.19797
kor,1992,51.94679
kor,1993,55.19582
kor,1994,59.69922
kor,1995,63.89283
kor,1996,66.51925
kor,1997,69.18221
kor,1998,72.27875
kor,1999,71.38984
kor,2000,72.11928
kor,2001,74.62795
kor,2002,76.89152
kor,2003,79.54427
kor,2004,82.03232
kor,2005,82.88661
kor,2006,82.70161
kor,2007,84.70232
kor,2008,87.09626
kor,2009,90.23926
kor,2010,92.70956
kor,2011,93.89797
kor,2012,95.07339
kor,2013,96.04175
kor,2014,96.91275
kor,2015,100
kor,2016,101.98604
kor,2017,104.25297
kor,2018,104.75645
kor,2019,103.87721
kor,2020,105.24102
kos,2008,100
kos,2009,97.16684
kos,2010,103.37816
kos,2011,109.8948
kos,2012,113.76904
kos,2013,114.17067
kos,2014,115.99904
kos,2015,116.70409
kos,2016,117.61353
kos,2017,118.13101
kos,2018,119.9017
kos,2019,121.05628
kos,2020,122.72819
kwt,1992,46.13965
kwt,1993,42.73158
kwt,1994,40.22303
kwt,1995,42.17405
kwt,1996,48.71535
kwt,1997,46.41825
kwt,1998,38.45468
kwt,1999,45.41089
kwt,2000,54.72998
kwt,2001,50.50553
kwt,2002,53.1057
kwt,2003,55.71884
kwt,2004,62.05478
kwt,2005,75.56474
kwt,2006,87.78836
kwt,2007,91.56973
kwt,2008,108.65933
kwt,2009,90.00629
kwt,2010,100
kwt,2011,117.25834
kwt,2012,126.00486
kwt,2013,126.28569
kwt,2014,117.75141
kwt,2015,87.18501
kwt,2016,81.22332
kwt,2017,94.40676
kwt,2018,106.28645
kwt,2019,104.8659
kwt,2020,90.10999
lao,1990,3.17395
lao,1991,3.58567
lao,1992,3.80059
lao,1993,4.22559
lao,1994,4.55098
lao,1995,5.44686
lao,1996,6.19446
lao,1997,7.39326
lao,1998,13.64089
lao,1999,31.09768
lao,2000,38.80921
lao,2001,42.25084
lao,2002,44.92044
lao,2003,50.96228
lao,2004,56.41037
lao,2005,61.2844
lao,2006,67.90625
lao,2007,72.95731
lao,2008,79.42384
lao,2009,77.09508
lao,2010,84.18518
lao,2011,92.99829
lao,2012,100
lao,2013,106.47397
lao,2014,112.57127
lao,2015,115.215
lao,2016,118.69715
lao,2017,120.89554
lao,2018,123.2166
lao,2019,125.73459
lao,2020,132.01037
lbn,1990,15.53077
lbn,1991,22.93206
lbn,1992,45.27564
lbn,1993,56.47819
lbn,1994,60.92513
lbn,1995,67.43133
lbn,1996,68.60336
lbn,1997,76.52483
lbn,1998,79.59953
lbn,1999,80.24656
lbn,2000,78.57102
lbn,2001,77.37269
lbn,2002,81.18035
lbn,2003,82.46402
lbn,2004,81.44586
lbn,2005,80.58074
lbn,2006,81.29045
lbn,2007,83.83721
lbn,2008,90.15291
lbn,2009,99.42472
lbn,2010,100
lbn,2011,102.96508
lbn,2012,110.74754
lbn,2013,113.64285
lbn,2014,113.81566
lbn,2015,117.70063
lbn,2016,118.93022
lbn,2017,122.45191
lbn,2018,129.13092
lbn,2019,134.75812
lbn,2020,248.74375
lbr,2000,36.96475
lbr,2001,37.23091
lbr,2002,36.71238
lbr,2003,42.40702
lbr,2004,49.55612
lbr,2005,49.79895
lbr,2006,54.34802
lbr,2007,60.87937
lbr,2008,71.42755
lbr,2009,69.48269
lbr,2010,74.0074
lbr,2011,82.09156
lbr,2012,88.49237
lbr,2013,92.66505
lbr,2014,93.42298
lbr,2015,93.48157
lbr,2016,100
lbr,2017,97.38207
lbr,2018,97.17769
lbr,2019,96.63308
lbr,2020,96.05135
lby,1999,56.58189
lby,2000,64.1112
lby,2001,68.71754
lby,2002,87.44117
lby,2003,100
lby,2004,122.60535
lby,2005,157.63191
lby,2006,172.54499
lby,2007,191.55974
lby,2008,233.37638
lby,2009,174.30229
lby,2010,198.98536
lby,2011,235.30161
lby,2012,256.43327
lby,2013,239.3345
lby,2014,197.90803
lby,2015,159.51681
lby,2016,155.43707
lby,2017,177.86782
lby,2018,210.10395
lby,2019,207.78519
lby,2020,147.60907
lca,1990,47.25983
lca,1991,49.85077
lca,1992,50.72076
lca,1993,51.23017
lca,1994,52.55125
lca,1995,55.21305
lca,1996,54.9905
lca,1997,56.57076
lca,1998,57.94557
lca,1999,59.29717
lca,2000,61.67138
lca,2001,61.10885
lca,2002,61.36044
lca,2003,64.56623
lca,2004,65.02345
lca,2005,69.50807
lca,2006,73.10554
lca,2007,75.73069
lca,2008,77.64878
lca,2009,77.89604
lca,2010,81.32984
lca,2011,81.78129
lca,2012,83.40825
lca,2013,89.34503
lca,2014,92.56399
lca,2015,96.67167
lca,2016,96.23347
lca,2017,99.51955
lca,2018,100
lca,2019,102.66424
lca,2020,98.38369
lie,1990,84.47923
lie,1991,89.43827
lie,1992,93.03686
lie,1993,96.10883
lie,1994,96.92803
lie,1995,98.66881
lie,1996,99.47338
lie,1997,99.98537
lie,1998,100
lie,1999,100.81919
lie,2000,102.38443
lie,2001,103.3938
lie,2002,104.0667
lie,2003,104.72499
lie,2004,105.57343
lie,2005,106.83036
lie,2006,108.23505
lie,2007,115.3588
lie,2008,112.91701
lie,2009,101.73747
lka,1990,17.08212
lka,1991,18.89693
lka,1992,20.67395
lka,1993,22.71744
lka,1994,24.93707
lka,1995,27.25707
lka,1996,30.20559
lka,1997,32.90128
lka,1998,35.93286
lka,1999,37.42864
lka,2000,40.15248
lka,2001,42.21999
lka,2002,45.64469
lka,2003,49.63799
lka,2004,54.00687
lka,2005,59.6337
lka,2006,66.35861
lka,2007,75.66769
lka,2008,88.02197
lka,2009,93.19756
lka,2010,100
lka,2011,103.83139
lka,2012,115.07471
lka,2013,122.25182
lka,2014,125.81192
lka,2015,126.62849
lka,2016,132.76128
lka,2017,142.40724
lka,2018,147.85667
lka,2019,151.90147
lka,2020,157.10434
lso,1990,17.34894
lso,1991,20.44177
lso,1992,23.29115
lso,1993,25.92257
lso,1994,27.93589
lso,1995,31.51629
lso,1996,33.40792
lso,1997,36.42096
lso,1998,40.03473
lso,1999,43.29005
lso,2000,46.01742
lso,2001,51.29703
lso,2002,58.58476
lso,2003,60.01353
lso,2004,65.77507
lso,2005,69.67082
lso,2006,76.15786
lso,2007,71.06415
lso,2008,82.94843
lso,2009,84.89618
lso,2010,89.4322
lso,2011,97.8659
lso,2012,100.00022
lso,2013,110.28015
lso,2014,125.75813
lso,2015,138.58854
lso,2016,138.18015
lso,2017,140.96846
lso,2018,154.53358
lso,2019,159.39609
lso,2020,159.34376
ltu,1995,48.06957
ltu,1996,57.19824
ltu,1997,63.74668
ltu,1998,65.88311
ltu,1999,65.05503
ltu,2000,65.8998
ltu,2001,65.68773
ltu,2002,65.89704
ltu,2003,65.36098
ltu,2004,67.11382
ltu,2005,71.73468
ltu,2006,76.56643
ltu,2007,83.11638
ltu,2008,91.18623
ltu,2009,88.1807
ltu,2010,90.41474
ltu,2011,95.25189
ltu,2012,97.85632
ltu,2013,99.11018
ltu,2014,99.93636
ltu,2015,100
ltu,2016,101.57625
ltu,2017,105.88657
ltu,2018,109.62036
ltu,2019,112.52994
ltu,2020,114.17207
lux,1990,46.58514
lux,1991,47.43431
lux,1992,49.20317
lux,1993,52.14196
lux,1994,53.98903
lux,1995,55.24809
lux,1996,57.33843
lux,1997,58.84044
lux,1998,57.64448
lux,1999,60.39102
lux,2000,63.17412
lux,2001,63.67325
lux,2002,64.60568
lux,2003,66.01795
lux,2004,68.07595
lux,2005,71.35539
lux,2006,75.96114
lux,2007,77.39869
lux,2008,82.51472
lux,2009,83.23317
lux,2010,87.10219
lux,2011,90.10675
lux,2012,93.04962
lux,2013,95.16745
lux,2014,97.829
lux,2015,100
lux,2016,98.89238
lux,2017,101.01155
lux,2018,102.76077
lux,2019,103.35379
lux,2020,107.7684
lva,1995,36.46154
lva,1996,40.99526
lva,1997,43.40879
lva,1998,45.50275
lva,1999,46.18158
lva,2000,47.85254
lva,2001,48.95215
lva,2002,51.43587
lva,2003,54.01716
lva,2004,57.83318
lva,2005,64.31291
lva,2006,72.31357
lva,2007,86.82075
lva,2008,96.93967
lva,2009,87.56932
lva,2010,87.26755
lva,2011,92.96881
lva,2012,96.35174
lva,2013,98.00479
lva,2014,99.8842
lva,2015,100
lva,2016,100.86438
lva,2017,103.83713
lva,2018,107.88014
lva,2019,110.6582
lva,2020,110.55609
mac,1990,28.41027
mac,1991,31.72054
mac,1992,36.39581
mac,1993,39.86664
mac,1994,42.55919
mac,1995,46.04219
mac,1996,47.08586
mac,1997,47.86763
mac,1998,46.93858
mac,1999,46.37938
mac,2000,45.56952
mac,2001,44.89557
mac,2002,44.29518
mac,2003,44.31752
mac,2004,45.17447
mac,2005,47.6898
mac,2006,51.3833
mac,2007,55.88551
mac,2008,61.51498
mac,2009,62.08237
mac,2010,65.05645
mac,2011,69.92963
mac,2012,74.76935
mac,2013,80.55103
mac,2014,87.58356
mac,2015,91.53714
mac,2016,92.32582
mac,2017,94.31091
mac,2018,97.65279
mac,2019,100
mac,2020,99.76427
mar,1990,72.33723
mar,1991,76.24078
mar,1992,79.73861
mar,1993,82.15866
mar,1994,82.69708
mar,1995,88.93112
mar,1996,89.31841
mar,1997,89.9556
mar,1998,90.30761
mar,1999,90.82196
mar,2000,90.1478
mar,2001,90.73585
mar,2002,91.83243
mar,2003,92.80825
mar,2004,93.93978
mar,2005,95.05817
mar,2006,96.5297
mar,2007,100
mar,2008,104.5305
mar,2009,104.68407
mar,2010,105.70539
mar,2011,104.97498
mar,2012,105.36269
mar,2013,106.74009
mar,2014,107.14336
mar,2015,109.4245
mar,2016,111.04743
mar,2017,111.75252
mar,2018,112.97021
mar,2019,114.50331
mar,2020,115.48526
mco,1990,71.88171
mco,1991,73.70737
mco,1992,75.28167
mco,1993,76.44856
mco,1994,77.4773
mco,1995,78.49064
mco,1996,79.75008
mco,1997,80.55879
mco,1998,81.28456
mco,1999,81.32215
mco,2000,82.46116
mco,2001,83.82086
mco,2002,85.81594
mco,2003,87.42814
mco,2004,88.81807
mco,2005,88.99251
mco,2006,90.91489
mco,2007,93.2398
mco,2008,95.52586
mco,2009,95.58016
mco,2010,96.58914
mco,2011,97.52519
mco,2012,98.65801
mco,2013,99.42793
mco,2014,100
mco,2015,101.13797
mco,2016,101.29922
mco,2017,102.19725
mco,2018,103.21056
mco,2019,104.5309
mco,2020,107.16903
mda,1995,10.92678
mda,1996,13.9701
mda,1997,15.71677
mda,1998,17.20385
mda,1999,24.04783
mda,2000,30.6198
mda,2001,34.3215
mda,2002,37.69442
mda,2003,43.29806
mda,2004,46.75631
mda,2005,51.12529
mda,2006,57.98535
mda,2007,67.21008
mda,2008,73.42314
mda,2009,75.01598
mda,2010,100
mda,2011,108.1908
mda,2012,116.22312
mda,2013,120.78355
mda,2014,128.45594
mda,2015,140.74194
mda,2016,148.72775
mda,2017,158.02365
mda,2018,163.04884
mda,2019,171.8537
mda,2020,181.21551
mdg,1990,10.90479
mdg,1991,11.83607
mdg,1992,13.56027
mdg,1993,14.91493
mdg,1994,20.73058
mdg,1995,30.89605
mdg,1996,37.00136
mdg,1997,38.66345
mdg,1998,41.06444
mdg,1999,44.01662
mdg,2000,49.1095
mdg,2001,52.99747
mdg,2002,61.74127
mdg,2003,60.6892
mdg,2004,69.15886
mdg,2005,81.85907
mdg,2006,90.67172
mdg,2007,100
mdg,2008,107.4863
mdg,2009,114.9342
mdg,2010,126.6788
mdg,2011,139.83589
mdg,2012,147.47957
mdg,2013,155.5206
mdg,2014,165.98989
mdg,2015,176.7854
mdg,2016,192.62552
mdg,2017,202.18271
mdg,2018,218.95981
mdg,2019,233.24057
mdg,2020,243.39009
mdv,1995,24.04929
mdv,1996,25.16911
mdv,1997,26.20115
mdv,1998,25.90298
mdv,1999,26.61617
mdv,2000,27.15712
mdv,2001,40.97815
mdv,2002,41.18203
mdv,2003,41.37393
mdv,2004,45.49893
mdv,2005,49.6658
mdv,2006,53.3241
mdv,2007,58.71947
mdv,2008,65.20799
mdv,2009,72.56791
mdv,2010,74.65904
mdv,2011,84.0922
mdv,2012,89.79109
mdv,2013,95.56498
mdv,2014,100
mdv,2015,107.92991
mdv,2016,108.173
mdv,2017,109.67206
mdv,2018,113.12645
mdv,2019,111.90235
mdv,2020,112.30541
mex,1990,9.88779
mex,1991,12.20447
mex,1992,14.01614
mex,1993,15.34683
mex,1994,16.69897
mex,1995,23.12217
mex,1996,29.26007
mex,1997,34.74483
mex,1998,40.10584
mex,1999,46.56401
mex,2000,51.75693
mex,2001,54.88382
mex,2002,57.90428
mex,2003,60.24329
mex,2004,65.03969
mex,2005,68.86007
mex,2006,73.25969
mex,2007,77.50074
mex,2008,82.28449
mex,2009,85.5328
mex,2010,89.4204
mex,2011,94.64512
mex,2012,98.49332
mex,2013,100
mex,2014,104.43972
mex,2015,107.40068
mex,2016,113.42078
mex,2017,121.03439
mex,2018,127.02124
mex,2019,132.2736
mex,2020,136.1184
mhl,1990,56.34928
mhl,1991,59.19173
mhl,1992,60.97574
mhl,1993,62.82558
mhl,1994,64.47454
mhl,1995,66.28442
mhl,1996,68.1377
mhl,1997,72.7321
mhl,1998,74.37549
mhl,1999,76.69401
mhl,2000,76.34529
mhl,2001,76.09918
mhl,2002,78.67851
mhl,2003,79.76453
mhl,2004,79.64086
mhl,2005,80.22977
mhl,2006,83.43438
mhl,2007,84.72476
mhl,2008,92.46764
mhl,2009,88.35767
mhl,2010,88.71711
mhl,2011,95.81982
mhl,2012,102.76832
mhl,2013,101.21009
mhl,2014,100.6899
mhl,2015,100
mhl,2016,108.2064
mhl,2017,110.88111
mhl,2018,111.26438
mhl,2019,112.74725
mhl,2020,117.69987
mkd,1990,0.17344
mkd,1991,0.33634
mkd,1992,4.61351
mkd,1993,25.0112
mkd,1994,62.99965
mkd,1995,73.76731
mkd,1996,75.88061
mkd,1997,78.86218
mkd,1998,79.95971
mkd,1999,82.14906
mkd,2000,88.86752
mkd,2001,93.06115
mkd,2002,93.93961
mkd,2003,95.49117
mkd,2004,95.33261
mkd,2005,100
mkd,2006,103.25262
mkd,2007,107.99456
mkd,2008,113.92475
mkd,2009,114.26091
mkd,2010,116.5933
mkd,2011,120.9331
mkd,2012,122.14606
mkd,2013,127.62223
mkd,2014,129.46888
mkd,2015,132.06269
mkd,2016,136.63899
mkd,2017,140.47449
mkd,2018,145.98973
mkd,2019,147.25717
mkd,2020,148.91789
mli,1990,61.77924
mli,1991,58.18613
mli,1992,58.61602
mli,1993,60.5123
mli,1994,84.45239
mli,1995,97.80345
mli,1996,96.18762
mli,1997,101.55508
mli,1998,103.32171
mli,1999,100
mli,2000,99.38027
mli,2001,104.02964
mli,2002,107.68408
mli,2003,99.50624
mli,2004,103.0871
mli,2005,110.8204
mli,2006,115.97008
mli,2007,121.25257
mli,2008,130.07535
mli,2009,136.10556
mli,2010,142.04656
mli,2011,159.35194
mli,2012,166.69075
mli,2013,167.77862
mli,2014,169.90714
mli,2015,174.80643
mli,2016,177.16827
mli,2017,180.59519
mli,2018,183.2282
mli,2019,186.7655
mli,2020,187.75973
mlt,1990,56.5762
mlt,1991,58.47199
mlt,1992,60.55033
mlt,1993,62.27875
mlt,1994,64.49695
mlt,1995,65.00106
mlt,1996,65.70653
mlt,1997,66.33351
mlt,1998,67.14174
mlt,1999,67.65579
mlt,2000,68.72337
mlt,2001,71.75856
mlt,2002,73.71451
mlt,2003,75.09414
mlt,2004,76.68101
mlt,2005,78.16669
mlt,2006,79.85518
mlt,2007,81.67908
mlt,2008,84.31738
mlt,2009,86.02132
mlt,2010,88.74449
mlt,2011,89.74189
mlt,2012,91.66784
mlt,2013,93.75435
mlt,2014,95.95076
mlt,2015,100
mlt,2016,101.764
mlt,2017,104.02599
mlt,2018,106.37358
mlt,2019,108.83554
mlt,2020,110.41285
mmr,1990,1.70397
mmr,1991,2.06488
mmr,1992,2.54471
mmr,1993,3.30064
mmr,1994,4.22353
mmr,1995,5.09555
mmr,1996,6.1911
mmr,1997,7.9907
mmr,1998,10.78781
mmr,1999,13.8464
mmr,2000,15.37318
mmr,2001,17.58302
mmr,2002,23.66785
mmr,2003,30.46518
mmr,2004,33.73173
mmr,2005,37.78415
mmr,2006,45.47983
mmr,2007,55.75551
mmr,2008,65.6601
mmr,2009,71.41314
mmr,2010,75.71641
mmr,2011,82.28693
mmr,2012,87.58247
mmr,2013,90.90797
mmr,2014,94.78539
mmr,2015,102.72356
mmr,2016,100
mmr,2017,105.3729
mmr,2018,111.11115
mmr,2019,118.07251
mmr,2020,124.04343
mne,2000,47.13502
mne,2001,56.65853
mne,2002,58.40087
mne,2003,63.26027
mne,2004,66.9836
mne,2005,69.88706
mne,2006,76.95051
mne,2007,89.29456
mne,2008,96.10695
mne,2009,98.42113
mne,2010,100
mne,2011,101.2027
mne,2012,101.38185
mne,2013,103.47738
mne,2014,104.54964
