geo,time,dc_dac_totl_cd
sdn,2004,918319980.50213
sdn,2005,1685819996.48921
sdn,2006,1832740044.29206
sdn,2007,1939169997.22272
sdn,2008,2100959974.3858
sdn,2009,2137460025.27326
sdn,2010,1792919994.42317
sdn,2011,1477769985.55847
sdn,2012,1054069982.48398
sdn,2013,1192520001.26056
sdn,2014,634569994.49804
sdn,2015,586689992.69418
sdn,2016,591830006.38336
sdn,2017,483269992.80415
sdn,2018,727249987.93565
sdn,2019,693979989.26044
sen,1960,9999.99978
sen,1961,109999.99754
sen,1962,13120000.18358
sen,1963,10250000.01863
sen,1964,56099999.01801
sen,1965,46120000.10721
sen,1966,43239999.7469
sen,1967,46290001.11111
sen,1968,47649999.62412
sen,1969,48749999.31827
sen,1970,35500000.82888
sen,1971,47760000.14879
sen,1972,41360000.47624
sen,1973,70609998.72535
sen,1974,82319998.82311
sen,1975,106600002.22176
sen,1976,99320001.33395
sen,1977,100000000.52527
sen,1978,169379997.16774
sen,1979,257309997.93485
sen,1980,206059998.30551
sen,1981,274909999.16196
sen,1982,228619999.96379
sen,1983,228639997.24202
sen,1984,266399999.66696
sen,1985,202469998.28517
sen,1986,380559997.84171
sen,1987,432649994.37332
sen,1988,433489996.67168
sen,1989,557660005.45211
sen,1990,612819993.64309
sen,1991,448770003.11017
sen,1992,494089988.00442
sen,1993,410250001.41747
sen,1994,544910012.54134
sen,1995,474789997.05426
sen,1996,434360003.83645
sen,1997,337259993.75805
sen,1998,384890000.20921
sen,1999,473269999.90083
sen,2000,330030003.02613
sen,2001,251330002.77914
sen,2002,297830001.32442
sen,2003,352560001.50181
sen,2004,814759988.63205
sen,2005,476920011.78488
sen,2006,543860003.89419
sen,2007,548760005.48713
sen,2008,696189996.3282
sen,2009,649059998.55511
sen,2010,619079999.11904
sen,2011,700070007.89978
sen,2012,803819987.81674
sen,2013,698239999.35389
sen,2014,886709994.81343
sen,2015,631199989.63177
sen,2016,491949996.62414
sen,2017,591979989.5566
sen,2018,754130009.01043
sen,2019,744880005.15103
sgp,1960,-329999.99635
sgp,1961,-180000.01088
sgp,1962,729999.993
sgp,1963,430000.00715
sgp,1964,450000.01788
sgp,1965,2139999.99873
sgp,1966,1730000.01162
sgp,1967,6759999.83028
sgp,1968,4179999.99784
sgp,1969,14179999.67188
sgp,1970,26759999.99046
sgp,1971,28090000.22896
sgp,1972,27029999.42377
sgp,1973,23149999.52726
sgp,1974,19689999.91938
sgp,1975,10010000.05193
sgp,1976,9979999.67821
sgp,1977,11279999.9062
sgp,1978,5189999.82812
sgp,1979,3930000.15058
sgp,1980,9379999.917
sgp,1981,18380000.24855
sgp,1982,17819999.91275
sgp,1983,12250000.30175
sgp,1984,38699999.16665
sgp,1985,21780000.19304
sgp,1986,27449999.44977
sgp,1987,22259999.54157
sgp,1988,20719999.74176
sgp,1989,93849999.4278
sgp,1990,-2959999.56876
sgp,1991,6749998.65517
sgp,1992,18800000.14603
sgp,1993,22789999.97675
sgp,1994,16030000.35696
sgp,1995,15779999.62494
sgp,1996,14499999.96088
sgp,1997,2420000.03904
sgp,1998,1380000.06415
sgp,1999,-1469999.93548
sgp,2000,730000.27426
sgp,2001,730000.04701
sgp,2002,7060000.0713
sgp,2003,6990000.17159
sgp,2004,9130000.14611
slb,1960,1830000.04292
slb,1961,1950000.04768
slb,1962,2230000.01907
slb,1963,2869999.88556
slb,1964,2829999.92371
slb,1965,3929999.93265
slb,1966,4759999.88057
slb,1967,5449999.9769
slb,1968,6179999.79109
slb,1969,7359999.94352
slb,1970,8020000.03681
slb,1971,6810000.03964
slb,1972,12250000.18999
slb,1973,11330000.33908
slb,1974,11639999.68953
slb,1975,21590000.45806
slb,1976,18920000.79155
slb,1977,15999999.95902
slb,1978,25729999.64096
slb,1979,23090000.24013
slb,1980,39759998.8766
slb,1981,25879999.98406
slb,1982,24610000.03852
slb,1983,22610000.09812
slb,1984,16319999.95001
slb,1985,14970000.07518
slb,1986,21559999.85151
slb,1987,47449999.01205
slb,1988,48339999.92907
slb,1989,41879999.39732
slb,1990,36699999.8875
slb,1991,32410000.57012
slb,1992,41779999.25986
slb,1993,50580000.42848
slb,1994,43479999.80859
slb,1995,41500000.26077
slb,1996,37310000.69529
slb,1997,38060001.29133
slb,1998,25780000.28431
slb,1999,26460000.32872
slb,2000,64879998.76216
slb,2001,56130000.3659
slb,2002,25310000.8443
slb,2003,61410002.66373
slb,2004,119980003.51898
slb,2005,195100004.25205
slb,2006,199089998.57865
slb,2007,240190007.40163
slb,2008,226279995.42281
slb,2009,205919998.80038
slb,2010,321389998.78243
slb,2011,305410004.10356
slb,2012,284899997.36659
slb,2013,266109999.98078
slb,2014,188470002.82444
slb,2015,169540000.39771
slb,2016,147479997.01835
slb,2017,165929996.19991
slb,2018,174430002.82533
slb,2019,188159998.82109
sle,1960,6419999.84719
sle,1961,14810000.45687
sle,1962,7779999.82983
sle,1963,9499999.82677
sle,1964,9689999.98085
sle,1965,17079999.66294
sle,1966,9670000.10982
sle,1967,6940000.08516
sle,1968,10060000.11601
sle,1969,7169999.92169
sle,1970,5150000.00037
sle,1971,8690000.05908
sle,1972,7739999.95552
sle,1973,7499999.86775
sle,1974,4489999.97973
sle,1975,9790000.04195
sle,1976,7489999.88846
sle,1977,16679999.94569
sle,1978,16399999.89979
sle,1979,31539999.48874
sle,1980,64549999.93742
sle,1981,44890000.38058
sle,1982,62259999.5099
sle,1983,48809999.43055
sle,1984,28259999.89919
sle,1985,38520000.06847
sle,1986,57109999.85226
sle,1987,48509999.12806
sle,1988,69460000.4591
sle,1989,85999999.67217
sle,1990,48169999.78386
sle,1991,84000001.02445
sle,1992,89760002.69316
sle,1993,130339997.6287
sle,1994,89760000.38348
sle,1995,100839999.96819
sle,1996,87630000.14983
sle,1997,62599999.56749
sle,1998,69299999.88526
sle,1999,67119997.9987
sle,2000,129120000.47229
sle,2001,206810003.34211
sle,2002,247910003.74965
sle,2003,235020001.25684
sle,2004,227340001.53467
sle,2005,214919999.59946
sle,2006,238909998.063
sle,2007,452930000.10774
sle,2008,219209995.79132
sle,2009,305359995.68924
sle,2010,271239997.70358
sle,2011,244700002.26796
sle,2012,262650003.14265
sle,2013,283599997.20752
sle,2014,602020014.51328
sle,2015,611000001.76765
sle,2016,488239996.07004
sle,2017,334259999.02934
sle,2018,329300002.53022
sle,2019,326349996.00798
slv,1960,1009999.99978
slv,1961,8009999.99978
slv,1962,6059999.99866
slv,1963,11049999.99888
slv,1964,11469999.98577
slv,1965,11560000.00238
slv,1966,17889999.46974
slv,1967,12169999.5324
slv,1968,9970000.02675
slv,1969,11109999.96588
slv,1970,11740000.0263
slv,1971,8819999.93324
slv,1972,10039999.95068
slv,1973,10669999.97944
slv,1974,7680000.03695
slv,1975,11859999.88019
slv,1976,12769999.95299
slv,1977,20229999.93525
slv,1978,26289999.61726
slv,1979,26849999.94934
slv,1980,50259999.84331
slv,1981,109129999.98406
slv,1982,176369999.95261
slv,1983,239549999.85918
slv,1984,228400000.00969
slv,1985,306649999.93704
slv,1986,317310000.01915
slv,1987,409400000.40084
slv,1988,385109998.17215
slv,1989,371419999.70563
slv,1990,318119999.23177
slv,1991,252770000.13925
slv,1992,338990001.66357
slv,1993,322280001.24171
slv,1994,261979999.94457
slv,1995,266639996.96821
slv,1996,259510001.31294
slv,1997,251930000.69261
slv,1998,177049999.12716
slv,1999,187700001.169
slv,2000,186849995.98935
slv,2001,247200003.86797
slv,2002,241929998.21715
slv,2003,204499998.01442
slv,2004,224150001.01738
slv,2005,201469999.77156
slv,2006,167990002.48499
slv,2007,97860001.19522
slv,2008,234400001.38618
slv,2009,284710002.74085
slv,2010,288030005.98773
slv,2011,289510003.15137
slv,2012,232410007.28495
slv,2013,174700000.03092
slv,2014,110680000.27165
slv,2015,98720000.62838
slv,2016,131880000.50746
slv,2017,154899997.55286
slv,2018,252299994.73691
slv,2019,299139995.57495
som,1960,21469999.84607
som,1961,22389999.63738
som,1962,22799999.55371
som,1963,29089999.55654
som,1964,20090000.17121
som,1965,26780000.47617
som,1966,18359999.92304
som,1967,12239999.78974
som,1968,29600000.00149
som,1969,27540000.56349
som,1970,21109999.93235
som,1971,25770000.44473
som,1972,18409999.92192
som,1973,28250000.10245
som,1974,20229999.70801
som,1975,46510000.8212
som,1976,44590000.40591
som,1977,44570000.29087
som,1978,59510000.46544
som,1979,68069999.70973
som,1980,176289999.62844
som,1981,180500000.32783
som,1982,180570002.52604
som,1983,171049999.15883
som,1984,212370000.2823
som,1985,173670000.67234
som,1986,364560000.984
som,1987,407870003.29048
som,1988,326219995.27141
som,1989,302129994.70718
som,1990,310290002.80052
som,1991,151550001.85594
som,1992,540369998.3675
som,1993,728729998.29613
som,1994,471619999.05482
som,1995,133810000.65058
som,1996,61150000.12703
som,1997,69909999.33332
som,1998,60189998.9564
som,1999,95399998.51584
som,2000,79729999.84026
som,2001,113449999.51124
som,2002,125889998.64832
som,2003,153620001.9829
som,2004,175409998.402
som,2005,202420000.66862
som,2006,351840003.91513
som,2007,335370002.73541
som,2008,705179987.41753
som,2009,607800005.04293
som,2010,443829995.865
som,2011,914139990.35582
som,2012,830280007.29345
som,2013,868809997.75231
som,2014,951179997.87442
som,2015,830269995.9632
som,2016,919550004.64618
som,2017,1515960008.26173
som,2018,1411039999.68804
som,2019,1386560016.16642
srb,1994,49219999.67098
srb,1995,95059999.872
srb,1996,69510000.90875
srb,1997,97359998.70114
srb,1998,107150000.47535
srb,1999,670390005.44325
srb,2000,1063820002.61545
srb,2001,1245880020.68363
srb,2002,1921279956.81763
srb,2003,1195260016.84368
srb,2004,949889989.75418
srb,2005,962150010.52618
srb,2006,1510959998.47352
srb,2007,756089991.70177
srb,2008,875089985.19182
srb,2009,581759999.12992
srb,2010,609210004.12479
srb,2011,1305410027.96032
srb,2012,1046140027.99057
srb,2013,738260026.54992
srb,2014,372920006.36086
srb,2015,318350007.32914
srb,2016,461969984.63012
srb,2017,520309986.09215
srb,2018,670459993.8076
srb,2019,403919996.34542
ssd,2011,390420000.53637
ssd,2012,1086179988.01544
ssd,2013,1264840002.93166
ssd,2014,1854960021.71934
ssd,2015,1514309993.90967
ssd,2016,1489329986.4959
ssd,2017,1934889990.44709
ssd,2018,1475040023.45353
ssd,2019,1386819989.34783
stp,1961,1009999.99046
stp,1966,1059999.94278
stp,1967,379999.99523
stp,1975,39999.99911
stp,1976,1080000.01311
stp,1977,2089999.96446
stp,1978,2659999.99456
stp,1979,2070000.01334
stp,1980,2639999.98197
stp,1981,2260000.02958
stp,1982,5430000.00715
stp,1983,7950000.2861
stp,1984,8250000.22165
stp,1985,6100000.02012
stp,1986,8079999.879
stp,1987,7570000.05804
stp,1988,10359999.87647
stp,1989,25890000.27068
stp,1990,35400000.70632
stp,1991,26580000.04105
stp,1992,30419999.80062
stp,1993,30310000.51834
stp,1994,31290000.07361
stp,1995,64670001.43044
stp,1996,31550000.55023
stp,1997,25200000.13709
stp,1998,19780000.68478
stp,1999,20869999.55215
stp,2000,23710000.04187
stp,2001,26890000.23901
stp,2002,21639999.98569
stp,2003,29260000.16928
stp,2004,24210000.05305
stp,2005,23599999.90277
stp,2006,21459999.98972
stp,2007,32109999.88578
stp,2008,30559999.41379
stp,2009,23270000.39443
stp,2010,38989998.89195
stp,2011,42849999.01801
stp,2012,33789999.64148
stp,2013,29879999.31537
stp,2014,24210000.11079
stp,2015,33380000.80362
stp,2016,24179999.72962
stp,2017,22799999.67106
stp,2018,23059999.48643
stp,2019,21249999.55669
sur,1960,8800000.19073
sur,1961,10300000.19073
sur,1962,8920000.07629
sur,1963,13050000.00075
sur,1964,11519999.61585
sur,1965,16239999.89033
sur,1966,3450000.08494
sur,1967,3730000.01907
sur,1968,17690000.30495
sur,1969,17419999.59946
sur,1970,24779999.25613
sur,1971,26589999.55654
sur,1972,34530000.20981
sur,1973,28620000.61013
sur,1974,47080000.6669
sur,1975,51649998.88092
sur,1976,103049996.97022
sur,1977,89519997.6135
sur,1978,64579999.68156
sur,1979,93310000.27061
sur,1980,80489997.96249
sur,1981,95090002.76402
sur,1982,100070003.02151
sur,1983,3029999.94718
sur,1984,4569999.93883
sur,1985,3939999.99575
sur,1986,4770000.00328
sur,1987,9970000.1739
sur,1988,20629999.74005
sur,1989,49759998.92317
sur,1990,60060000.00611
sur,1991,42270000.23052
sur,1992,77950000.75549
sur,1993,76979996.87865
sur,1994,59570000.25176
sur,1995,75489999.34457
sur,1996,107520001.52133
sur,1997,74850000.4597
sur,1998,57050000.67502
sur,1999,33060000.52579
sur,2000,31289999.98048
sur,2001,21290000.4033
sur,2002,9960000.13128
sur,2003,8149999.95194
sur,2004,22480000.0228
sur,2005,39530000.81331
sur,2006,58239998.50079
sur,2007,145939999.99203
sur,2008,98660000.96686
sur,2009,151110001.23248
sur,2010,97190003.47331
sur,2011,74139998.26089
sur,2012,28789999.48688
sur,2013,26289999.88735
sur,2014,10099999.74258
sur,2015,11470000.06586
sur,2016,12410000.24229
sur,2017,14009999.88988
sur,2018,9019999.6382
sur,2019,11179999.85628
svk,1990,6800000.04359
svk,1991,114320001.43826
svk,1992,63219999.71196
svk,1993,50290000.81867
svk,1994,75990001.76974
svk,1995,95590001.25714
svk,1996,94690001.74664
svk,1997,67460001.66424
svk,1998,152259999.21933
svk,1999,315850007.56383
svk,2000,110980002.09406
svk,2001,161669998.39432
svk,2002,149389997.33888
svk,2003,156629997.71349
svk,2004,227469994.55057
svn,1993,7139999.86649
svn,1994,24820000.14
svn,1995,50660000.33543
svn,1996,76420001.28515
svn,1997,92950000.39041
svn,1998,36279999.81306
svn,1999,28540000.47781
svn,2000,59609999.57845
svn,2001,124029997.9765
svn,2002,51189998.74778
svn,2003,54789998.88711
svn,2004,60719999.11778
swz,1960,8489999.77112
swz,1961,11430000.30518
swz,1962,5019999.98093
swz,1963,5510000.22888
swz,1964,12430000.07607
swz,1965,15049999.76978
swz,1966,10169999.88444
swz,1967,9140000.34146
swz,1968,7509999.81165
swz,1969,9210000.23
swz,1970,5080000.07458
swz,1971,899999.9743
swz,1972,7179999.97362
swz,1973,8480000.27798
swz,1974,11940000.25094
swz,1975,8469999.92803
swz,1976,8989999.9164
swz,1977,23540000.41261
swz,1978,40569999.34465
swz,1979,42350000.08717
swz,1980,40360000.25459
swz,1981,26340000.04083
swz,1982,20819999.87364
swz,1983,25129999.99523
swz,1984,23739999.99091
swz,1985,20239999.87915
swz,1986,27160000.13053
swz,1987,34429999.90471
swz,1988,27610000.36634
swz,1989,19630001.0886
swz,1990,44600000.10952
swz,1991,39169999.99061
swz,1992,35120000.01594
swz,1993,38379999.63574
swz,1994,37250000.30361
swz,1995,45280000.07384
swz,1996,29299999.85546
swz,1997,20550000.17583
swz,1998,24840000.40032
swz,1999,23739999.732
swz,2000,8659999.83065
swz,2001,23020000.73716
swz,2002,10809999.9316
swz,2003,21799999.82566
swz,2004,16940000.47073
swz,2005,22939999.83557
swz,2006,22720000.064
swz,2007,24039999.77745
swz,2008,31490000.65587
swz,2009,33659999.84741
swz,2010,52239999.46564
swz,2011,94379999.21106
swz,2012,70770000.67383
swz,2013,79680002.30938
swz,2014,72119997.52931
swz,2015,72499998.21186
swz,2016,89570000.1847
swz,2017,116930002.62789
swz,2018,80299999.67106
swz,2019,52730001.3043
syc,1960,1080000.04292
syc,1961,990000.00954
syc,1962,479999.98927
syc,1963,629999.99523
syc,1964,930000.00715
syc,1965,1539999.99911
syc,1966,919999.99434
syc,1967,2230000.08427
syc,1968,2460000.0754
syc,1969,1240000.01885
syc,1970,3980000.01907
syc,1971,7710000.03815
syc,1972,8699999.80927
syc,1973,7909999.86604
syc,1974,8400000.11399
syc,1975,7259999.7893
syc,1976,6909999.90329
syc,1977,10230000.35249
syc,1978,15810000.41775
syc,1979,23050000.65826
syc,1980,19120000.04202
syc,1981,14250000.23842
syc,1982,16130000.26904
syc,1983,14169999.80062
syc,1984,14110000.14096
syc,1985,19789999.98607
syc,1986,23289999.8799
syc,1987,20890000.23901
syc,1988,18230000.15505
syc,1989,16299999.90761
syc,1990,33930000.34988
syc,1991,18390000.12539
syc,1992,17620000.02526
syc,1993,16869999.67135
syc,1994,11509999.98488
syc,1995,11729999.8682
syc,1996,14580000.02429
syc,1997,10930000.20087
syc,1998,22469999.93175
syc,1999,9620000.29907
syc,2000,8819999.93511
syc,2001,12080000.16026
syc,2002,6640000.10677
syc,2003,6680000.10215
syc,2004,7429999.79481
syc,2005,9340000.1768
syc,2006,11550000.02496
syc,2007,2289999.99166
syc,2008,5770000.07406
syc,2009,23759999.89547
syc,2010,33869999.52048
syc,2011,13029999.93414
syc,2012,20259999.41863
syc,2013,17579999.86596
syc,2014,4720000.06959
syc,2015,3599999.9363
syc,2016,-2429999.51169
syc,2017,13189999.70704
syr,1960,14479999.98927
syr,1961,11239999.99464
syr,1962,19719999.79019
syr,1963,-1839999.96632
syr,1964,-230000.00045
syr,1965,-1789999.98793
syr,1966,630000.01013
syr,1967,930000.03323
syr,1968,1009999.97929
syr,1969,810000.00238
syr,1970,4740000.08218
syr,1971,2519999.98279
syr,1972,1890000.00432
syr,1973,2709999.97109
syr,1974,8760000.06497
syr,1975,25990000.01885
syr,1976,38260000.29407
syr,1977,47699999.92661
syr,1978,41320000.17725
syr,1979,92049999.80889
syr,1980,63000000.72084
syr,1981,68489998.99812
syr,1982,68549999.15138
syr,1983,74559999.72112
syr,1984,17090000.06691
syr,1985,15100000.05737
syr,1986,46210000.17598
syr,1987,89500002.52947
syr,1988,174019997.539
syr,1989,110819999.59797
syr,1990,78700000.50031
syr,1991,237140001.39572
syr,1992,57670000.6593
syr,1993,116139998.43784
syr,1994,372749999.44493
syr,1995,177150001.22413
syr,1996,87749998.44097
syr,1997,102990001.4326
syr,1998,94529999.53926
syr,1999,174899998.0893
syr,2000,99460000.24676
syr,2001,96760001.56812
syr,2002,34769999.28057
syr,2003,87849998.76656
syr,2004,93759997.56716
syr,2005,38840000.22709
syr,2006,18250000.00186
syr,2007,53069998.82311
syr,2008,108909998.49141
syr,2009,116910001.03019
syr,2010,95989999.3185
syr,2011,109470002.13526
syr,2012,524670009.34482
syr,2013,1914489954.62805
syr,2014,1768680010.19582
syr,2015,2046949993.12982
syr,2016,2792690026.51796
syr,2017,2920509973.33601
syr,2018,3075390048.26359
syr,2019,2767970017.8802
tca,1974,2349999.90463
tca,1975,3210000.03815
tca,1976,3690000.05722
tca,1977,3420000.08561
tca,1978,2710000.03815
tca,1979,2160000.09514
tca,1980,2990000.03748
tca,1981,6930000.17479
tca,1982,10200000.23395
tca,1983,6480000.09544
tca,1984,5359999.76844
tca,1985,4760000.09291
tca,1986,8000000.09686
tca,1987,9079999.74489
tca,1988,7689999.96781
tca,1989,8680000.15616
tca,1990,11449999.44419
tca,1991,17190000.02742
tca,1992,14380000.43109
tca,1993,10280000.15952
tca,1994,15079999.69274
tca,1995,5509999.99978
tca,1996,4150000.06557
tca,1997,4419999.86768
tca,1998,5969999.9094
tca,1999,7210000.15736
tca,2000,6090000.18984
tca,2001,5250000.14156
tca,2002,2610000.02548
tca,2003,1820000.00775
tca,2004,2450000.03278
tca,2005,4550000.07153
tca,2006,-239999.99464
tca,2007,14520000.18954
tcd,1960,19999.99955
tcd,1961,3140000.1049
tcd,1962,5219999.82744
tcd,1963,5639999.94099
tcd,1964,16200000.58971
tcd,1965,17930000.28841
tcd,1966,18370000.15005
tcd,1967,19190000.70728
tcd,1968,15320000.22382
tcd,1969,22660000.21808
tcd,1970,20899999.88489
tcd,1971,27799999.89085
tcd,1972,28739999.85494
tcd,1973,37910000.63904
tcd,1974,58589999.52674
tcd,1975,43579999.38726
tcd,1976,48629998.60197
tcd,1977,64080000.29624
tcd,1978,88530000.11295
tcd,1979,70099999.98659
tcd,1980,29240000.12875
tcd,1981,43099998.96586
tcd,1982,45569999.91089
tcd,1983,67140000.26882
tcd,1984,80819999.27014
tcd,1985,114920001.04487
tcd,1986,120390000.5389
tcd,1987,155829997.17444
tcd,1988,195770003.95581
tcd,1989,163709998.87772
tcd,1990,203879999.58172
tcd,1991,160920000.45814
tcd,1992,160100002.81781
tcd,1993,152270002.41354
tcd,1994,140619999.09394
tcd,1995,154049996.84915
tcd,1996,164369997.55725
tcd,1997,129109998.98799
tcd,1998,106689999.23952
tcd,1999,78729998.63327
tcd,2000,71339999.43919
tcd,2001,111189998.57642
tcd,2002,111179999.09446
tcd,2003,136949998.8649
tcd,2004,215950000.43511
tcd,2005,246379996.40591
tcd,2006,210189998.32496
tcd,2007,302599994.24592
tcd,2008,425560003.48553
tcd,2009,474510003.00422
tcd,2010,391630010.27517
tcd,2011,358059997.39468
tcd,2012,366869999.07158
tcd,2013,361909990.77074
tcd,2014,300549999.86105
tcd,2015,397299999.699
tcd,2016,325680001.01857
tcd,2017,360250005.82822
tcd,2018,478220004.59209
tcd,2019,368170002.88703
tgo,1960,29999.99933
tgo,1961,2530000.01609
tgo,1962,3960000.02697
tgo,1963,5899999.99478
tgo,1964,13919999.72425
tgo,1965,12429999.97921
tgo,1966,11149999.97243
tgo,1967,13139999.92609
tgo,1968,14150000.13076
tgo,1969,14739999.75622
tgo,1970,13500000.08382
tgo,1971,15139999.60385
tgo,1972,17989999.8866
tgo,1973,22459999.71777
tgo,1974,33010000.49338
tgo,1975,33589999.52115
tgo,1976,32779999.71807
tgo,1977,49309999.31693
tgo,1978,80670001.87188
tgo,1979,86539997.76579
tgo,1980,59760000.18604
tgo,1981,44389999.10839
tgo,1982,53580000.80287
tgo,1983,65589999.46155
tgo,1984,73450001.45026
tgo,1985,62660000.06534
tgo,1986,107029999.77581
tgo,1987,89369999.88928
tgo,1988,138260000.55485
tgo,1989,115479998.30358
tgo,1990,195350001.59219
tgo,1991,138329999.20472
tgo,1992,169530000.40352
tgo,1993,81759997.48707
tgo,1994,72940001.22137
tgo,1995,133559996.86196
tgo,1996,106000000.58487
tgo,1997,80500002.06381
tgo,1998,71210001.41278
tgo,1999,50350001.02222
tgo,2000,55050000.54091
tgo,2001,32909999.62017
tgo,2002,43050000.69924
tgo,2003,50830001.30951
tgo,2004,57680000.03695
tgo,2005,66909999.93123
tgo,2006,65250000.54575
tgo,2007,96259997.82979
tgo,2008,215079999.61637
tgo,2009,408310003.63082
tgo,2010,301650002.70866
tgo,2011,373209997.8663
tgo,2012,141989999.32222
tgo,2013,116689998.16105
tgo,2014,115170000.64626
tgo,2015,115279998.70479
tgo,2016,99469997.75805
tgo,2017,159359998.18705
tgo,2018,145220000.76622
tgo,2019,132590000.58845
tha,1960,43469999.99136
tha,1961,28720000.00253
tha,1962,36110000.03666
tha,1963,34869999.97869
tha,1964,29539999.98048
tha,1965,45969998.70799
tha,1966,41390001.31376
tha,1967,57299999.97281
tha,1968,62650001.21854
tha,1969,64059999.69691
tha,1970,69449999.73476
tha,1971,57660000.58688
tha,1972,48230000.23514
tha,1973,55749999.16926
tha,1974,63530000.7537
tha,1975,70899998.61643
tha,1976,70830001.72302
tha,1977,83740002.24844
tha,1978,149479999.48822
tha,1979,280239999.80465
tha,1980,307070003.40894
tha,1981,323920002.54244
tha,1982,275870008.12776
tha,1983,345850004.16637
tha,1984,370440003.25724
tha,1985,398230003.80769
tha,1986,421950012.23683
tha,1987,453560001.23173
tha,1988,528149996.06647
tha,1989,665550006.65598
tha,1990,742950003.85493
tha,1991,648250011.57075
tha,1992,687230004.3162
tha,1993,553320003.43688
tha,1994,563999984.86601
tha,1995,829649996.80966
tha,1996,823130009.21533
tha,1997,618190009.62377
tha,1998,690349980.95781
tha,1999,1012870018.05753
tha,2000,695599999.86365
tha,2001,281219995.44092
tha,2002,293879991.22217
tha,2003,-955079969.85689
tha,2004,17099999.80219
tha,2005,-190470014.36725
tha,2006,-259940013.29504
tha,2007,-363760008.201
tha,2008,-671439978.38721
tha,2009,-71129997.70418
tha,2010,-76709991.04902
tha,2011,-159990000.23678
tha,2012,-183019993.20462
tha,2013,-83990001.49034
tha,2014,291080006.13749
tha,2015,12189999.9287
tha,2016,187110004.2481
tha,2017,206069996.39235
tha,2018,-447680018.43989
tha,2019,-378810011.50794
tjk,1992,11449999.98808
tjk,1993,21480000.01349
tjk,1994,57029999.44799
tjk,1995,48209999.85561
tjk,1996,63530000.29735
tjk,1997,57210000.60439
tjk,1998,60239998.67029
tjk,1999,53810001.76258
tjk,2000,50809998.89784
tjk,2001,92909998.99991
tjk,2002,141689996.62437
tjk,2003,105739999.39114
tjk,2004,113890000.89467
tjk,2005,141069999.66502
tjk,2006,125470000.70475
tjk,2007,122190000.68866
tjk,2008,174689997.48305
tjk,2009,178370000.86158
tjk,2010,197939997.8295
tjk,2011,172019998.27288
tjk,2012,197969998.77319
tjk,2013,165540000.93788
tjk,2014,200109997.36562
tjk,2015,164550000.4068
tjk,2016,141040001.47618
tjk,2017,135319999.87364
tjk,2018,184229998.19741
tjk,2019,144509998.88405
tkm,1992,5389999.98569
tkm,1993,24110000.00313
tkm,1994,22950000.03465
tkm,1995,23809999.80867
tkm,1996,19550000.07525
tkm,1997,6049999.89457
tkm,1998,13880000.26159
tkm,1999,16669999.90866
tkm,2000,12410000.00201
tkm,2001,35770000.02936
tkm,2002,28390000.16451
tkm,2003,18640000.40106
tkm,2004,11679999.90843
tkm,2005,12859999.64923
tkm,2006,7229999.88124
tkm,2007,3960000.01766
tkm,2008,2670000.09306
tkm,2009,17619999.89301
tkm,2010,18310000.38423
tkm,2011,16470000.27075
tkm,2012,18329999.88273
tkm,2013,12200000.19483
tkm,2014,14559999.7025
tkm,2015,11159999.91074
tkm,2016,12710000.3846
tkm,2017,9150000.01155
tkm,2018,12260000.27172
tkm,2019,15569999.83266
tls,1961,1639999.98569
tls,1967,320000.00216
tls,1974,9999.99978
tls,1975,250000.00373
tls,1976,450000.00671
tls,1978,9999.99978
tls,1979,460000.00089
tls,1980,499999.99814
tls,1981,250000.00373
tls,1982,230000.00417
tls,1983,450000.01043
tls,1988,19999.99955
tls,1990,100000.00149
tls,1991,940000.02742
tls,1992,129999.99523
tls,1993,419999.98875
tls,1994,230000.00603
tls,1995,19999.99955
tls,1996,80000.00007
tls,1997,430000.00343
tls,1998,1670000.03345
tls,1999,149739994.0826
tls,2000,229820001.93
tls,2001,181770000.57884
tls,2002,209499999.77648
tls,2003,162939998.71612
tls,2004,153429999.60482
tls,2005,170399998.52329
tls,2006,199840001.49928
tls,2007,267139998.60734
tls,2008,257660008.84026
tls,2009,193279998.42726
tls,2010,272540002.09458
tls,2011,261330004.89138
tls,2012,244720001.29521
tls,2013,218849998.82989
tls,2014,206040000.16116
tls,2015,160140000.41224
tls,2016,181220000.10312
tls,2017,191389997.9163
tls,2018,172719999.02837
tls,2019,195229998.21044
ton,1965,450000.00298
ton,1966,570000.00589
ton,1967,1279999.97884
ton,1968,1580000.01311
ton,1969,529999.99747
ton,1970,1299999.96722
ton,1971,640000.0155
ton,1972,1090000.02779
ton,1973,1259999.97929
ton,1974,2910000.02064
ton,1975,2909999.99084
ton,1976,3649999.92028
ton,1977,6000000.10617
ton,1978,8409999.95172
ton,1979,22100000.2902
ton,1980,14379999.9319
ton,1981,15630000.06415
ton,1982,14860000.02362
ton,1983,15769999.85799
ton,1984,13829999.91998
ton,1985,11400000.02459
ton,1986,12940000.10937
ton,1987,19119999.91536
ton,1988,15490000.07287
ton,1989,21080000.58681
ton,1990,24220000.75132
ton,1991,14360000.18008
ton,1992,20829999.56235
ton,1993,26810000.60029
ton,1994,26329999.92371
ton,1995,29549999.699
ton,1996,27880000.25414
ton,1997,24539999.78118
ton,1998,19159999.94427
ton,1999,18590000.21033
ton,2000,15450000.27865
ton,2001,19890000.33215
ton,2002,16810000.09365
ton,2003,18709999.72895
ton,2004,18609999.83922
ton,2005,27559999.68573
