geo,time,ny_gnp_mktp_pp_kd
kgz,2001,15263638833.3925
kgz,2002,15319477400.8465
kgz,2003,16451438342.8773
kgz,2004,17338021827.3284
kgz,2005,17523039774.2481
kgz,2006,18437998391.0201
kgz,2007,20092332396.0818
kgz,2008,21160340563.6179
kgz,2009,21823304099.2901
kgz,2010,21190886959.7492
kgz,2011,21325759996.1972
kgz,2012,23328459689.675
kgz,2013,25050722634.86069
kgz,2014,26494825033.8813
kgz,2015,27596923736.7443
kgz,2016,28325542837.7704
kgz,2017,29771394477.5489
kgz,2018,31480945817.2701
kgz,2019,30671968007.2666
kgz,2020,29625950811.897
khm,1995,12474703089.2289
khm,1996,13118123988.3085
khm,1997,13821419821.2602
khm,1998,14381567616.9139
khm,1999,16040990921.5539
khm,2000,17558813667.2451
khm,2001,18940074681.0928
khm,2002,20011241173.5138
khm,2003,21843300523.2459
khm,2004,24046326900.3019
khm,2005,27067138177.3964
khm,2006,30031306625.6879
khm,2007,33314007615.9071
khm,2008,35299530113.7409
khm,2009,35210933448.2195
khm,2010,37242828919.267
khm,2011,39789616511.3674
khm,2012,42409896883.6646
khm,2013,46015772694.4458
khm,2014,48816226313.2923
khm,2015,51675370914.9339
khm,2016,55205144064.2198
khm,2017,58986036499.7483
khm,2018,62797280368.6111
khm,2019,67974043078.3655
khm,2020,67423454290.7764
kir,2008,281456875.22529
kir,2009,266004957.72765
kir,2010,280398244.62339
kir,2011,271691702.67869
kir,2012,310315096.57287
kir,2013,351562073.10463
kir,2014,405349861.8042
kir,2015,497476444.79319
kir,2016,449929171.54511
kir,2017,488328690.08611
kir,2018,492507898.24792
kna,2017,1339376936.98589
kor,1990,541924181966.20099
kor,1991,600326183135.68201
kor,1992,637311147319.66699
kor,1993,681131422785.84302
kor,1994,743253007030.31982
kor,1995,813657677515.45691
kor,1996,878066160684.8009
kor,1997,930377223197.10901
kor,1998,875174863263.59302
kor,1999,977925933844.84998
kor,2000,1071834029944.14001
kor,2001,1123815143086.34009
kor,2002,1214498653558.87012
kor,2003,1253040568088.95996
kor,2004,1320607232339.63989
kor,2005,1370073396194.87988
kor,2006,1448383121366.37012
kor,2007,1532974540907.45996
kor,2008,1583561613745.13989
kor,2009,1593278156974.20996
kor,2010,1706819100204.61011
kor,2011,1777658335323.86011
kor,2012,1827800418523.71997
kor,2013,1878398572184.02002
kor,2014,1935691260137.09009
kor,2015,1986946989480.6001
kor,2016,2046641586376.28003
kor,2017,2112226195329.94971
kor,2018,2173424254142.3501
kor,2019,2231921765020
kor,2020,2210933791229.2002
kos,2008,12854219453.0064
kos,2009,13123122949.555
kos,2010,13765066828.955
kos,2011,14755589900.1093
kos,2012,15127251149.4373
kos,2013,15809111354.9416
kos,2014,16293393649.8638
kos,2015,17163927432.5712
kos,2016,18051536152.0756
kos,2017,19065769856.1447
kos,2018,19654289842.02069
kos,2019,20709730220.3959
kos,2020,19639672382.2336
kwt,2010,196025071821.20599
kwt,2011,211806408452.80096
kwt,2012,225010989347.83701
kwt,2013,232995476244.52097
kwt,2014,236978717710.38599
kwt,2015,234751311355.44296
kwt,2016,240928012666.80701
kwt,2017,238367604379.73401
kwt,2018,240091964329.13599
kwt,2019,240874215109.388
lao,2017,47800441427.6112
lbn,1990,25778283297.8269
lbn,1991,32136240957.3038
lbn,1992,38153955267.3884
lbn,1993,41625046923.798
lbn,1994,45544798746.29449
lbn,1995,48848500513.227
lbn,1996,53743002037.10809
lbn,1997,53880106111.61929
lbn,1998,55241247465.9397
lbn,1999,55148891583.5705
lbn,2000,56262129803.8257
lbn,2001,57085918825.5108
lbn,2002,56451947988.127
lbn,2003,50677977258.477
lbn,2004,62710028141.8824
lbn,2005,66433743985.3402
lbn,2006,68546930290.8883
lbn,2007,76577826156.24561
lbn,2008,82310851613.6358
lbn,2009,88898902345.70541
lbn,2010,95340273329.76141
lbn,2011,96904878234.7466
lbn,2012,99481342795.66589
lbn,2013,103108841734.698
lbn,2014,105154125751.828
lbn,2015,105686776377.226
lbn,2016,106702361624.116
lbn,2017,108974349961.395
lbn,2018,106912819373.769
lbn,2019,98568976092.91708
lbn,2020,76454650469.0276
lbr,2017,6698170705.57433
lby,2017,90063923226.61591
lca,2017,2556919357.86414
lka,1990,66831301501.5098
lka,1991,69833283500.97079
lka,1992,73330135406.21649
lka,1993,78568117252.6626
lka,1994,82474213695.53958
lka,1995,86473053775.18269
lka,1996,89654060643.64758
lka,1997,95628876501.8591
lka,1998,99663664818.9391
lka,1999,103713235768.043
lka,2000,109849457203.119
lka,2001,108233823412.205
lka,2002,112828012467.524
lka,2003,120215149282.5
lka,2004,126690472227.88901
lka,2005,134320132541.98199
lka,2006,144426379633.617
lka,2007,154687032134.841
lka,2008,161961785625.52701
lka,2009,169529250538.88599
lka,2010,183190067224.61301
lka,2011,198811609853.07199
lka,2012,215309590360.21301
lka,2013,221258960685.646
lka,2014,232328457206.63101
lka,2015,243258151174.74896
lka,2016,253614332197.49896
lka,2017,262709274806.97198
lka,2018,271086115091.733
lka,2019,276888333068.07599
lka,2020,267597407319.10901
lso,2007,5913503312.08983
lso,2008,6110327723.7216
lso,2009,5803639887.79696
lso,2010,5995096554.54067
lso,2011,5885391868.91225
lso,2012,6053154559.80321
lso,2013,6081734961.36004
lso,2014,6031914412.65887
lso,2015,6271776238.13871
lso,2016,6569184971.26414
lso,2017,6340290088.86604
lso,2018,6319666335.72782
lso,2019,6289661272.61818
ltu,2004,63453857077.9867
ltu,2005,68822103788.79671
ltu,2006,73684410890.62939
ltu,2007,80325518704.70468
ltu,2008,83006287094.5015
ltu,2009,74608145519.46918
ltu,2010,73710676769.8821
ltu,2011,76399172902.095
ltu,2012,79186980260.80118
ltu,2013,82764912743.3347
ltu,2014,86568674973.88
ltu,2015,86135481270.80249
ltu,2016,88307917574.93761
ltu,2017,92039550957.71568
ltu,2018,96266615944.4409
ltu,2019,100245040718.776
ltu,2020,100719856823.371
lux,1990,27927351914.4112
lux,1991,30662627967.026
lux,1992,30837815123.1964
lux,1993,31742299123.2304
lux,1994,31626781854.006
lux,1995,33309865998.5601
lux,1996,33818310843.2631
lux,1997,37173706251.2575
lux,1998,37821770511.1451
lux,1999,39519331834.253
lux,2000,41432840699.6125
lux,2001,43997791332.1573
lux,2002,40737861466.2898
lux,2003,37942414154.7218
lux,2004,45689905410.1323
lux,2005,47179847175.7527
lux,2006,43383409127.2456
lux,2007,52579909126.2837
lux,2008,50763753558.1659
lux,2009,36947445082.3546
lux,2010,39904504235.8386
lux,2011,40950695635.5116
lux,2012,45782361090.0438
lux,2013,44099074832.5443
lux,2014,45530624393.6541
lux,2015,41175839541.6671
lux,2016,44932826245.73969
lux,2017,49076634720.7979
lux,2018,49556489713.1335
lux,2019,48273711596.4783
lux,2020,49867208495.0714
lva,1995,24034167431.629
lva,1996,24632923358.7494
lva,1997,26831091392.1183
lva,1998,28507875435.916
lva,1999,28836658107.7272
lva,2000,30724706306.9892
lva,2001,32803678882.8291
lva,2002,35083442623.8792
lva,2003,37798472471.1398
lva,2004,40297843108.4352
lva,2005,45072041002.95149
lva,2006,49738183059.3643
lva,2007,54371182025.5362
lva,2008,53537083152.2244
lva,2009,49742431675.2474
lva,2010,44865271987.8664
lva,2011,45510500529.1395
lva,2012,48425004234.0259
lva,2013,49634753517.89831
lva,2014,50756527461.46829
lva,2015,52414389146.2823
lva,2016,53829780259.1233
lva,2017,55551256147.6213
lva,2018,56943395350.68449
lva,2019,58428071956.76649
lva,2020,57192063324.7331
mac,2017,69904626956.97189
mar,1990,92791340465.3076
mar,1991,99237272758.7784
mar,1992,97480573327.76711
mar,1993,96191688736.69699
mar,1994,106963296793.55701
mar,1995,100720947922.121
mar,1996,114111449858.843
mar,1997,112234790933.306
mar,1998,121124791773.005
mar,1999,122521237162.29201
mar,2000,124724845198.33099
mar,2001,134024221580.94901
mar,2002,138640797809.43399
mar,2003,147192143617.457
mar,2004,154864896350.548
mar,2005,160833785138.53601
mar,2006,172828510318.11099
mar,2007,179278422667.11301
mar,2008,190170157367.88199
mar,2009,195875903298.91199
mar,2010,203385118026.09799
mar,2011,213434982379.09201
mar,2012,219161876051.88501
mar,2013,230604853481.89896
mar,2014,234428107979.37897
mar,2015,246037747879.914
mar,2016,248555906487.32101
mar,2017,259033788619.40497
mar,2018,267217994541.29297
mar,2019,274131493769.46201
mar,2020,258115454796.01401
mda,1996,16300379148.4454
mda,1997,16553264497.4781
mda,1998,15253427166.4809
mda,1999,14894047997.999
mda,2000,15506671262.7181
mda,2001,16845452977.7482
mda,2002,18557137682.8508
mda,2003,20095533202.7448
mda,2004,21931568887.23389
mda,2005,23509097078.8879
mda,2006,24269379590.5997
mda,2007,24494911978.6245
mda,2008,26463341488.5211
mda,2009,24009035694.8483
mda,2010,26176523521.6999
mda,2011,27624008040.56689
mda,2012,28124042926.8907
mda,2013,30690160631.0283
mda,2014,32009290863.0169
mda,2015,31058006962.6576
mda,2016,32339566444.927
mda,2017,33931111963.049
mda,2018,35078656798.1701
mda,2019,36523192845.3845
mda,2020,33600941861.7645
mdg,1990,20660028905.5202
mdg,1991,19209771699.9224
mdg,1992,19633322377.1484
mdg,1993,20089659675.33
mdg,1994,19946353803.0527
mdg,1995,20294645334.2039
mdg,1996,20937727442.3352
mdg,1997,21766943864.1677
mdg,1998,22670885860.433
mdg,1999,23817802740.7729
mdg,2000,24962993779.503
mdg,2001,26505257584.0478
mdg,2002,23226160757.7758
mdg,2003,25508561637.8678
mdg,2004,26942642991.6344
mdg,2005,28038025546.10749
mdg,2006,29484391205.9333
mdg,2007,31628875920.40129
mdg,2008,33783924410.9683
mdg,2009,32320444266.5122
mdg,2010,32407270188.2106
mdg,2011,32959847202.947
mdg,2012,33436774159.2599
mdg,2013,34124997682.0902
mdg,2014,35515737848.6715
mdg,2015,36220992246.9402
mdg,2016,37526551215.9387
mdg,2017,39408585195.5646
mdg,2018,40655981936.3081
mdg,2019,42065155702.1135
mdg,2020,39312376332.5839
mdv,2014,6838739004.65759
mdv,2015,7150048210.32776
mdv,2016,7682061899.9458
mdv,2017,8255754816.08331
mdv,2018,8842935592.99872
mdv,2019,9403661001.16551
mdv,2020,6363944738.00273
mex,1990,1215407132237.34009
mex,1991,1273730190839.51001
mex,1992,1320025984621.97998
mex,1993,1349467976133.23999
mex,1994,1414892640530.30005
mex,1995,1307689180196.26001
mex,1996,1401458537405.31006
mex,1997,1509965381671.44995
mex,1998,1587890705907.12012
mex,1999,1637548973280.19995
mex,2000,1718913211869.37988
mex,2001,1716850003184.07007
mex,2002,1718421787472.1001
mex,2003,1742745822700.47998
mex,2004,1815679505146.55005
mex,2005,1846017708962.62012
mex,2006,1939648321416.61011
mex,2007,1980957761434.84009
mex,2008,2009382674221.79004
mex,2009,1897903644858.28003
mex,2010,2005278605229.57007
mex,2011,2070044443357.14966
mex,2012,2138265017971.28003
mex,2013,2146138464094.37988
mex,2014,2217368086935.41016
mex,2015,2288222415822.93994
mex,2016,2346026691691.74023
mex,2017,2396875000224.39014
mex,2018,2446320902294.25977
mex,2019,2436255689902.72949
mex,2020,2222127712995.81982
mhl,2004,234304542.95771
mhl,2005,243941272.21575
mhl,2006,238149846.7036
mhl,2007,246708918.30561
mhl,2008,224730400.32169
mhl,2009,232299669.20636
mhl,2010,239101864.98048
mhl,2011,239667489.15459
mhl,2012,224396542.20577
mhl,2013,241324160.87687
mhl,2014,249405677.86809
mhl,2015,272722229.59112
mhl,2016,272150802.77654
mhl,2017,277015053.75236
mhl,2018,283466563.66118
mhl,2019,291388009.52232
mhl,2020,279833863.73686
mkd,1990,22536126183.6735
mkd,1991,21257618540.7471
mkd,1992,19478796425.9642
mkd,1993,18115917681.8382
mkd,1994,17918650337.7548
mkd,1995,17789589791.4163
mkd,1996,17962483139.2776
mkd,1997,18187590208.2028
mkd,1998,18805199158.9648
mkd,1999,19541792712.26929
mkd,2000,20396312560.9555
mkd,2001,19989108096.1729
mkd,2002,20207335474.1299
mkd,2003,20641388820.0546
mkd,2004,21733344506.0786
mkd,2005,22501099815.5502
mkd,2006,23981389451.9847
mkd,2007,24440096517.5735
mkd,2008,26721116483.2771
mkd,2009,26753597297.7704
mkd,2010,27464173911.6844
mkd,2011,28009262424.4572
mkd,2012,27766657160.5662
mkd,2013,28512221553.6146
mkd,2014,29687786932.028
mkd,2015,30404867903.1907
mkd,2016,30951970077.4058
mkd,2017,31292965162.3044
mkd,2018,32092488772.7923
mkd,2019,33188167407.5704
mkd,2020,31732089194.3122
mli,1990,11907562229.348
mli,1991,13375399133.6507
mli,1992,12924741361.6548
mli,1993,13379353171.1734
mli,1994,13727404355.8575
mli,1995,13761261690.9801
mli,1996,14724729598.1817
mli,1997,15405242214.9799
mli,1998,16595448114.4525
mli,1999,17635533936.1705
mli,2000,17677481234.078
mli,2001,19632203339.0262
mli,2002,19968085804.47129
mli,2003,22413071320.1881
mli,2004,22775101408.7237
mli,2005,24280791518.6334
mli,2006,25267792659.1644
mli,2007,26174785542.1183
mli,2008,27557291402.489
mli,2009,28398792212.64849
mli,2010,30099904460.1423
mli,2011,31147213618.896
mli,2012,30811640815.59
mli,2013,31723794951.0124
mli,2014,34195457474.723
mli,2015,36464700220.3192
mli,2016,38398330499.283
mli,2017,40237794150.9203
mli,2018,42307039875.2427
mli,2019,44068999184.3924
mli,2020,43166504702.175
mlt,2000,10360893452.5997
mlt,2001,10677126685.6261
mlt,2002,10966639543.0936
mlt,2003,11287549636.8627
mlt,2004,11304751412.3738
mlt,2005,11390499796.4961
mlt,2006,11559548084.1138
mlt,2007,11998524514.103
mlt,2008,12888081884.6624
mlt,2009,12279080688.8463
mlt,2010,12969804217.8118
mlt,2011,13405411808.2266
mlt,2012,13635270305.7581
mlt,2013,14338886951.2073
mlt,2014,15384752516.1907
mlt,2015,16785841687.7862
mlt,2016,16682102318.7891
mlt,2017,17926328654.1731
mlt,2018,19419328191.5583
mlt,2019,20470522113.2136
mlt,2020,18723818228.0533
mmr,2011,145166532513.67599
mmr,2012,154088739984.30701
mmr,2013,166466699467.61099
mmr,2014,179208632870.444
mmr,2015,184614939609.99701
mmr,2016,206411858130.12799
mmr,2017,219376387902.96399
mmr,2018,232901324141.104
mmr,2019,247641653345.89401
mmr,2020,256988115102.99701
mne,2006,9503508552.36053
mne,2007,10110601684.62
mne,2008,10872990120.933
mne,2009,10116828285.5731
mne,2010,10302618603.1753
mne,2011,10794409667.9198
mne,2012,10589302240.2127
mne,2013,10995856319.3099
mne,2014,11125808098.183
mne,2015,11603154709.971
mne,2016,11791966601.1744
mne,2017,12501298035.6695
mne,2018,13020315957.8663
mne,2019,13543185075.8078
mne,2020,11522814885.7694
mng,2010,18922334343.1263
mng,2011,22111391386.8736
mng,2012,24926763214.1602
mng,2013,28541150331.4723
mng,2014,29957480716.2327
mng,2015,30703322904.9423
mng,2016,31103224408.9203
mng,2017,30433015398.1995
mng,2018,34745763767.294
mng,2019,35795843611.5222
mng,2020,34837721355.9843
moz,1991,6244393378.621
moz,1992,5743746485.96638
moz,1993,6375498483.21321
moz,1994,6786640262.30933
moz,1995,7019106704.13037
moz,1996,7905715665.18436
moz,1997,8844785621.39134
moz,1998,9659742944.62259
moz,1999,10832291293.6721
moz,2000,10815885842.9131
moz,2001,12035059347.8982
moz,2002,12297875522.6782
moz,2003,14271222749.6636
moz,2004,15459449868.8436
moz,2005,16143082793.4967
moz,2006,17188574400.404
moz,2007,18755933769.6463
moz,2008,20230376714.9529
moz,2009,22172850079.26789
moz,2010,23420032012.8426
moz,2011,25547946150.7572
moz,2012,27767217631.4089
moz,2013,29737314317.0914
moz,2014,31683013934.4208
moz,2015,33544437595.0103
moz,2016,34727908509.8566
moz,2017,35680839919.1003
moz,2018,37336515132.82449
moz,2019,38198644262.8062
mrt,1990,8924228770.05664
mrt,1991,9179807968.8109
mrt,1992,9371048364.3742
mrt,1993,9866584397.09215
mrt,1994,9545612877.83855
mrt,1995,10485876297.5132
mrt,1996,11553018908.3233
mrt,1997,11057675195.0074
mrt,1998,11415759965.1776
mrt,1999,11857338160.2845
mrt,2000,11321692619.6928
mrt,2001,10978322687.6194
mrt,2002,11627235002.4765
mrt,2003,12411321013.9029
mrt,2004,12990299388.0819
mrt,2005,14040425395.6496
mrt,2006,15967858602.8574
mrt,2007,15730978848.4879
mrt,2008,15829367211.8523
mrt,2009,16086898366.7833
mrt,2010,16110159378.5951
mrt,2011,16537108916.111
mrt,2012,17184051652.1015
mrt,2013,17939249912.7217
mrt,2014,18564818174.1892
mrt,2015,19774322886.0181
mrt,2016,20205135692.9422
mrt,2017,21566790208.5218
mrt,2018,22753694408.25669
mrt,2019,23883406412.63729
mrt,2020,23428781401.3874
mus,2006,17897483156.7475
mus,2007,19288577869.4303
mus,2008,20111207448.1216
mus,2009,20561263562.3559
mus,2010,21179117737.7015
mus,2011,21846202389.1039
mus,2012,23699545418.6604
mus,2013,25324387999.7528
mus,2014,26271581043.1543
mus,2015,27344530217.2086
mus,2016,28321515314.3942
mus,2017,29764244947.5412
mus,2018,31338940579.2843
mus,2019,32388713749.2137
mus,2020,26826952554.6882
mwi,2017,25436316792.1741
mys,1990,178974430783.32001
mys,1991,194680469868.15497
mys,1992,211375122422.896
mys,1993,233303729927.17599
mys,1994,254802082344.67001
mys,1995,279792139537.56299
mys,1996,307647451677.896
mys,1997,328002285952.04102
mys,1998,303154098384.93298
mys,1999,316703318558.10199
mys,2000,340898468544.34802
mys,2001,346226075054.89093
mys,2002,367373697026.29602
mys,2003,392596934253.40497
mys,2004,419653039903.29199
mys,2005,445004548316.72699
mys,2006,477067065523.74799
mys,2007,511179599244.01099
mys,2008,530113601194.03906
mys,2009,528122836760.49298
mys,2010,560702147091.67004
mys,2011,595174429372.68201
mys,2012,619235433483.13696
mys,2013,650936113990.95398
mys,2014,690176894105.27795
mys,2015,729945828112.17883
mys,2016,762251389313.25903
mys,2017,805935510019.47998
mys,2018,842448586754.05396
mys,2019,884326773967.60901
mys,2020,839588359405.50305
nam,1990,8667971443.62032
nam,1991,9523317971.76189
nam,1992,9976510717.65356
nam,1993,9795501462.29014
nam,1994,9954923946.61852
nam,1995,10561066556.6843
nam,1996,10686245699.5883
nam,1997,11099872060.8474
nam,1998,11539081320.047
nam,1999,11630552658.0066
nam,2000,12285306649.1999
nam,2001,12333611725.6299
nam,2002,13134187973.2555
nam,2003,14099881170.1026
nam,2004,15340304844.9661
nam,2005,15323000878.8162
nam,2006,16518906755.5259
nam,2007,17055863499.7971
nam,2008,17515653043.1413
nam,2009,17523007076.6338
nam,2010,18199162950.0812
nam,2011,19336567194.2036
nam,2012,20342839807.2528
nam,2013,22288428091.758
nam,2014,23571295826.7023
nam,2015,24676763344.72169
nam,2016,24218255928.84109
nam,2017,23995278502.8202
nam,2018,23758891079.5526
nam,2019,23861894096.7758
nam,2020,22132679705.08649
ner,1990,9089067059.67106
ner,1991,9052243049.36105
ner,1992,9231840853.4266
ner,1993,9266487675.15434
ner,1994,9411938974.16815
ner,1995,9678819116.19388
ner,1996,9821644674.6371
ner,1997,9990139040.17678
ner,1998,11127491051.2773
ner,1999,11139052794.2388
ner,2000,11028365202.2594
ner,2001,11881634647.8963
ner,2002,12517578931.6648
ner,2003,12749541041.7524
ner,2004,12965780890.5117
ner,2005,13922216947.0667
ner,2006,14736770945.4927
ner,2007,15148214255.1164
ner,2008,16253748013.1251
ner,2009,16580143497.1908
ner,2010,18000354971.0423
ner,2011,18571497073.9064
ner,2012,19971302908.7215
ner,2013,21143345908.4442
ner,2014,22665232453.11
ner,2015,23754885572.1624
ner,2016,24716658162.5362
ner,2017,26061195031.7928
ner,2018,28212482879.7002
ner,2019,29813735359.6347
nga,1990,292053493770.776
nga,1991,293656968879.63
nga,1992,302664572083.93701
nga,1993,290093786446.93201
nga,1994,291177247709.39093
nga,1995,295683634632.86401
nga,1996,309282748043.41602
nga,1997,319700343976.35498
nga,1998,326129582674.83899
nga,1999,335959152299.63202
nga,2000,324784609271.92297
nga,2001,359156454216.99402
nga,2002,410457791474.836
nga,2003,434789469320.88495
nga,2004,477666795509.81299
nga,2005,504288499860.896
nga,2006,571574461391.05701
nga,2007,592997792599.56494
nga,2008,635146766419.72803
nga,2009,683447654399.47498
nga,2010,734750808276.12988
nga,2011,774753342097.24988
nga,2012,810762939835.151
nga,2013,866560294125.27002
nga,2014,936915193284.2467
nga,2015,970212597384.52795
nga,2016,959645969383.60706
nga,2017,960398587580.00891
nga,2018,965451802812.57202
nga,2019,999084568747.18274
nga,2020,977034606833.37195
nic,1994,12878116893.1374
nic,1995,14211667325.4084
nic,1996,15415347777.0654
nic,1997,16322281258.3421
nic,1998,17326853235.7882
nic,1999,18556145232.7291
nic,2000,19356322433.428
nic,2001,19811585788.3648
nic,2002,20093431226.764
nic,2003,20663328597.725
nic,2004,21871588139.1312
nic,2005,23044574505.3132
nic,2006,23822470167.3178
nic,2007,25173515528.68349
nic,2008,26044622652.1768
nic,2009,25047492593.7063
nic,2010,26218116208.8902
nic,2011,27888148822.2793
nic,2012,29326204653.6713
nic,2013,30486713792.1824
nic,2014,32297549123.6158
nic,2015,33761597167.3126
nic,2016,34896960571.7547
nic,2017,36355644886.8036
nic,2018,35252744995.7145
nic,2019,34445285550.875
nic,2020,34031250345.9862
nld,1990,543882573083.09698
nld,1991,558989289926.88501
nld,1992,566841114701.09692
nld,1993,577248953118.35498
nld,1994,597480047426.22803
nld,1995,619932999797.82092
nld,1996,642536527152.00598
nld,1997,665857191177.02283
nld,1998,688017016192.10803
nld,1999,734739772213.0249
nld,2000,768805976993.47583
nld,2001,769122520405.99585
nld,2002,772373968026.71204
nld,2003,784013927147.88684
nld,2004,795584429201.81396
nld,2005,796035942135.53894
nld,2006,841810722648.63501
nld,2007,866382373575.51697
nld,2008,860472130368.94299
nld,2009,844697716875.28284
nld,2010,867122402690.724
nld,2011,890203210090.33301
nld,2012,883775772710.95691
nld,2013,879529897329.18213
nld,2014,878010833332.17297
nld,2015,898100933954.46802
nld,2016,903520746081.44702
nld,2017,950908393530.651
nld,2018,977070048794.04602
nld,2019,989021013892.59998
nld,2020,930969584106.65601
nld_curacao,2017,4223935418.43252
nor,1990,174493086214.17999
nor,1991,179363032363.65601
nor,1992,187596511371.11096
nor,1993,192655266356.953
nor,1994,203455482132.10999
nor,1995,212704776786.69199
nor,1996,223501091011.914
nor,1997,235455007514.67896
nor,1998,241534762359.914
nor,1999,246900211772.05096
nor,2000,253361824468.396
nor,2001,262152873978.01001
nor,2002,266484571506.38
nor,2003,269626996987.61301
nor,2004,279398321682.284
nor,2005,289351367292.56897
nor,2006,293321638471.375
nor,2007,300917067381.60693
nor,2008,301835078310.33301
nor,2009,299774761834.20898
nor,2010,303507695078.19202
nor,2011,306202671121.77399
nor,2012,314136142002.26398
nor,2013,318114012991.02301
nor,2014,331357998467.94501
nor,2015,340606599064.24402
nor,2016,344501248297.55103
nor,2017,350409391753.49799
nor,2018,355036339829.96399
nor,2019,354397793866.78302
nor,2020,356204787888.11401
npl,2001,52317328128.95129
npl,2002,52112277002.2496
npl,2003,54166263883.1674
npl,2004,56605397864.3746
npl,2005,58913772555.86089
npl,2006,61174803604.0742
npl,2007,63418213711.3019
npl,2008,67249804803.742
npl,2009,70443012049.9641
npl,2010,73554252990.4865
npl,2011,75876587037.0439
npl,2012,79412600781.61121
npl,2013,82181011021.9498
npl,2014,87801665254.91721
npl,2015,91228246749.01601
npl,2016,91512227569.53929
npl,2017,99508296433.2608
npl,2018,106711320635.23399
npl,2019,114269700723.323
npl,2020,112005299309.071
nru,2017,192231664.09718
nzl,1990,90001126582.091
nzl,1991,86869439038.8916
nzl,1992,88031423858.01981
nzl,1993,92963135804.1763
nzl,1994,98099463659.6347
nzl,1995,103291792842.56
nzl,1996,105812637154.564
nzl,1997,109528017421.869
nzl,1998,111916372910.77901
nzl,1999,116486874985.87801
nzl,2000,120194412559.291
nzl,2001,125026578214.77299
nzl,2002,130928565727.793
nzl,2003,137156638969.33501
nzl,2004,141397510271.95801
nzl,2005,144898558883.23499
nzl,2006,148765815903.052
nzl,2007,152278803508.142
nzl,2008,150505580184.91199
nzl,2009,155163872252.013
nzl,2010,156028712673.89301
nzl,2011,160206032002.81201
nzl,2012,164492508047.01199
nzl,2013,169130349035.91
nzl,2014,175434669486.91299
nzl,2015,183300977277.93701
nzl,2016,190276344500.11896
nzl,2017,195915757893.83096
nzl,2018,202564350351.922
nzl,2019,208164988498.996
omn,1998,80120704899.00529
omn,1999,79904848868.80161
omn,2000,84953220523.4935
omn,2001,88539395703.0688
omn,2002,87488943949.83049
omn,2003,86400292758.6458
omn,2004,87990277179.35181
omn,2005,88991270483.3616
omn,2006,94550505926.4424
omn,2007,98525992338.6241
omn,2008,103145077708.82401
omn,2009,108668647119.92799
omn,2010,109555726012.442
omn,2011,113359725752.709
omn,2012,123455145097.604
omn,2013,132601767719.769
omn,2014,132900882663.983
omn,2015,143249204261.91199
omn,2016,150893699737.14801
omn,2017,149325179882.608
omn,2018,147935475705.89801
omn,2019,144628198711.68701
omn,2020,139293658983.73999
pak,1990,305839374223.14001
pak,1991,320994844860.30298
pak,1992,345527110964.21399
pak,1993,350498472554.28497
pak,1994,362917217204.60895
pak,1995,381329950473.68597
pak,1996,399096287870.71198
pak,1997,401397104870.56799
pak,1998,409892814908.224
pak,1999,429368860260.37097
pak,2000,449906884395.41803
pak,2001,464729730333.75293
pak,2002,475411276659.02893
pak,2003,505675896512.76898
pak,2004,546040656443.84894
pak,2005,582083174666.27502
pak,2006,616950184559.98804
pak,2007,644154533939.44202
pak,2008,655770896650.78491
pak,2009,672152831977.79199
pak,2010,688185537092.09302
pak,2011,710160986416.97803
pak,2012,734977083603.16614
pak,2013,766253411886.23486
pak,2014,801771787837.10205
pak,2015,838991246931.42212
pak,2016,883205787889.02002
pak,2017,934736068377.81274
pak,2018,988533981403.51282
pak,2019,996970689929.58801
pak,2020,986778253760.65503
pan,1990,25563740647.223
pan,1991,27338790953.4175
pan,1992,29901471480.6413
pan,1993,32115560514.5888
pan,1994,33343538882.2482
pan,1995,33077571453.7421
pan,1996,35301061715.9996
pan,1997,37077818418.4307
pan,1998,39495538796.7459
pan,1999,40531678412.7519
pan,2000,42170719543.9252
pan,2001,42320085715.4306
pan,2002,44444400800.2924
pan,2003,44382809652.6693
pan,2004,47356908188.9316
pan,2005,50486920095.3555
pan,2006,54861462884.3139
pan,2007,62431898046.7255
pan,2008,68533909494.1457
pan,2009,69743146656.4162
pan,2010,71794714902.0504
pan,2011,82026994117.1288
pan,2012,88807322095.9124
pan,2013,95231718110.56941
pan,2014,97409519166.24339
pan,2015,105560579712.69299
pan,2016,109800042245.974
pan,2017,117480098093.487
pan,2018,120582954682.31
pan,2019,124600122656.091
per,1990,109108046518.743
per,1991,115702828339.09399
per,1992,114605586044.757
per,1993,120163221765.871
per,1994,134267412039.705
per,1995,143670910430.19699
per,1996,149550502691.48599
per,1997,159697668462.539
per,1998,160637060992.12701
per,1999,163017962159.47601
per,2000,166638730047.83499
per,2001,168648650518.048
per,2002,176963409512.40302
per,2003,182648357777.177
per,2004,188224910073.59201
per,2005,197698425739.12601
per,2006,207544602088.27301
per,2007,225829285581.552
per,2008,249126789454.67999
per,2009,253559480023.89999
per,2010,270458624172.45901
per,2011,286699189488.08801
per,2012,308312872279.11499
per,2013,330866144456.16302
per,2014,341197260682.61798
per,2015,356682661917.27698
per,2016,368005599189.35999
per,2017,375165985596.12402
per,2018,388434773445.33295
per,2019,399998604826.31598
per,2020,359943958443.703
phl,1990,256220240515.21701
phl,1991,258052269835.77301
phl,1992,262899107461.20599
phl,1993,270037765945.03
phl,1994,284892113087.65997
phl,1995,298715500691.20502
phl,1996,318312893687.76398
