geo,time,bn_fin_totl_cd
che,1991,11903207247.8338
che,1992,19973783113.33829
che,1993,18065172518.8084
che,1994,17726352963.1112
che,1995,11103545335.5725
che,1996,30063591718.5136
che,1997,26880840618.4058
che,1998,31925075962.5103
che,1999,30922697603.56129
che,2000,45934173846.50649
che,2001,42667327674.5469
che,2002,36284884587.3286
che,2003,30574392776.435
che,2004,72988829599.4407
che,2005,78296104537.77499
che,2006,71274902600.86681
che,2007,40324803382.41489
che,2008,15229867277.8638
che,2009,4998863917.93906
che,2010,102471728989.987
che,2011,34133850970.677
che,2012,72001613914.4382
che,2013,111569821410.537
che,2014,4303424366.99884
che,2015,39622789529.2758
che,2016,72367727943.4024
che,2017,22659201848.3466
che,2018,85230257634.2354
che,2019,54807000811.5942
che,2020,30918415432.1509
chl,1975,-584001213.39
chl,1976,219000000
chl,1977,-450000000
chl,1978,-1235000000
chl,1979,-1201000000
chl,1980,-1920000000
chl,1981,-4631000000
chl,1982,-2381000000
chl,1983,-1049000000
chl,1984,-1923000000
chl,1985,-1482700000
chl,1986,-968000000
chl,1987,-890000000
chl,1988,-354200000
chl,1989,-723100000
chl,1990,-534390000
chl,1991,291690000
chl,1992,-586600000
chl,1993,-2564714985
chl,1994,-2141600000
chl,1995,-1216700000
chl,1996,-3063707776.53
chl,1997,-3421984060.73282
chl,1998,-4160306186.61234
chl,1999,-974674906.9967
chl,2000,-450702409.41708
chl,2001,-1957908443.04393
chl,2002,-1435700211.70428
chl,2003,-1483636225.17554
chl,2004,2316905402.7967
chl,2005,924345766.23296
chl,2006,6536950651.33032
chl,2007,6197099372.48604
chl,2008,-5808241603.61699
chl,2009,3669803197.89401
chl,2010,8480750162.39742
chl,2011,-5982581487.94379
chl,2012,-12780169878.5728
chl,2013,-13954286523.8875
chl,2014,-5483148042.43182
chl,2015,-5039991887.60161
chl,2016,-3062547167.23529
chl,2017,-4720733425.82741
chl,2018,-11350895748.9539
chl,2019,-9199033654.15017
chl,2020,995454697.74449
chn,1982,5953000000
chn,1983,3874000000
chn,1984,1098000000
chn,1985,-11324000000
chn,1986,-7219000000
chn,1987,-1149000000
chn,1988,-4897000000
chn,1989,-4337000000
chn,1990,8872000000
chn,1991,6469000000
chn,1992,-1872000000
chn,1993,-21707000000
chn,1994,-2118000000
chn,1995,-16192310000
chn,1996,-8315000000
chn,1997,14687000000
chn,1998,12701000000
chn,1999,3301000000
chn,2000,8590464000
chn,2001,12493000000
chn,2002,43165873537.02489
chn,2003,51227222380.0099
chn,2004,81838473672.5211
chn,2005,159401641680.104
chn,2006,239491211814.40601
chn,2007,369571742338.94495
chn,2008,442464337234.81403
chn,2009,205813040161.18201
chn,2010,189504852699.04999
chn,2011,127777301831.892
chn,2012,132589661109.797
chn,2013,88331174649.8887
chn,2014,169141157551.48001
chn,2015,91522910322.55139
chn,2016,-27594341283.8161
chn,2017,-18021105215.7158
chn,2018,-153795314236.655
chn,2019,-26598365002.5656
chn,2020,105765323815.54201
civ,2005,186741904.70998
civ,2006,474774305.67273
civ,2007,-10958237.62859
civ,2008,499016338.56565
civ,2009,1812808133.61839
civ,2010,1619507361.91038
civ,2011,2776427828.36755
civ,2012,7713952138.3619
civ,2013,-156798155.4551
civ,2014,736591438.25418
civ,2015,-2959430.61677
civ,2016,-236989485.80679
civ,2017,-861538784.06662
civ,2018,-2136241716.94177
civ,2019,-1171644446.46367
civ,2020,-1778066493.06303
cmr,1977,-91989697.29993
cmr,1978,-167245822.73588
cmr,1979,-124387906.51394
cmr,1980,-448694620.80192
cmr,1981,-482461631.76756
cmr,1982,-384776610.1877
cmr,1983,-408931747.43584
cmr,1984,-295155126.57855
cmr,1985,-450914089.99598
cmr,1986,-472905596.81213
cmr,1987,-1295948808.65013
cmr,1988,-207118915.28017
cmr,1989,-438577931.12152
cmr,1990,-627734498.0381
cmr,1991,-369576202.29945
cmr,1992,-933425211.13004
cmr,1993,-527788665.66297
cmr,1994,74675160.93508
cmr,1995,-60623250.3796
cmr,1996,-94786374.0461
cmr,1997,-378379114.03424
cmr,1998,-279972375.9135
cmr,1999,-397156432.96399
cmr,2000,-124085342.39275
cmr,2001,-458221404.9666
cmr,2002,-531447846.05304
cmr,2003,-368199599.38311
cmr,2004,-309486496.33858
cmr,2005,-338141625.87019
cmr,2006,1963588597.33542
cmr,2007,664004619.25604
cmr,2008,-98991022.194
cmr,2009,-773372498.8452
cmr,2010,-526139892.63016
cmr,2011,-715539487.21988
cmr,2012,-998760945.25339
cmr,2013,-1178379602.2061
cmr,2014,-1392616437.81765
cmr,2015,-1155913818.84369
cmr,2016,-952437372.25512
cmr,2017,-860842409.73338
cmr,2018,-1276108956.28816
cmr,2019,-1443607751.61335
cmr,2020,-1424443314.74967
cod,2005,-525400000
cod,2006,112090000
cod,2007,355880000
cod,2008,-30600000
cod,2009,-861987587.86026
cod,2010,8778260204.19457
cod,2011,-318049120.62769
cod,2012,-601062771.44859
cod,2013,-2771804286.87442
cod,2014,-1253084774.99045
cod,2015,-1300035208.86531
cod,2016,-1325080090.2725
cod,2017,-926642253.70192
cod,2018,-1442063025.16915
cod,2019,-676791856.12028
cod,2020,-126876766.53803
cog,1978,-181887587.39723
cog,1979,-69217216.00572
cog,1980,-132459574.44897
cog,1981,-287618298.42217
cog,1982,-289600873.75844
cog,1983,-330924270.54257
cog,1984,230517137.93712
cog,1985,-118616499.51814
cog,1986,-551609756.52798
cog,1987,-194483533.6913
cog,1988,-405918156.83584
cog,1989,-75860095.29798
cog,1990,-293097027.34445
cog,1991,-471097998.1354
cog,1992,-276170247.02961
cog,1993,-309362911.42239
cog,1994,-745310699.34721
cog,1995,-633759386.1561
cog,1996,-462443311.77154
cog,1997,18308310.33144
cog,1998,-268742305.44738
cog,1999,-297666490.79472
cog,2000,587811722.1456
cog,2001,-21719186.43625
cog,2002,-239477510.71695
cog,2003,421623998.05116
cog,2004,783270676.55868
cog,2005,739949900.8576
cog,2006,280364836.33073
cog,2007,-517703310.58715
cog,2008,2401436755.47831
cog,2009,-1471931764.23832
cog,2010,3317587791.13846
cog,2011,1769042054.66591
cog,2012,2037556726.85681
cog,2013,1698506065.08797
cog,2014,492234303.57391
cog,2015,-4141866666.43644
cog,2016,-430808566.79754
col,1968,-151999999.99952
col,1969,-219999999.99933
col,1970,-310999999.99902
col,1971,-363777779.99648
col,1972,-85057190
col,1973,13780149.99893
col,1974,-365475199.99992
col,1975,-52948250
col,1976,417667480.00067
col,1977,673314560.00028
col,1978,494204000.00006
col,1979,536280000
col,1980,-38722709.99951
col,1981,-2059773520
col,1982,-3102176689.99936
col,1983,-3266066000.00092
col,1984,-1327000000
col,1985,-2082000000
col,1986,132000000
col,1987,403000000
col,1988,-746000000
col,1989,-44000000
col,1990,612000000
col,1991,2540300000
col,1992,1099200000
col,1993,-2217600000
col,1994,-3193723830.31337
col,1995,-4563718968.88306
col,1996,-4956348894.45688
col,1997,-6309621329.92788
col,1998,-4703497239.05581
col,1999,236794106.28676
col,2000,849656833.11346
col,2001,-1228224247.42018
col,2002,-1165680598.47834
col,2003,-840574063.10933
col,2004,-715130643.7323
col,2005,-1507255526.9801
col,2006,-2863614715.4726
col,2007,-5654580356.13079
col,2008,-6921756677.99286
col,2009,-4978009361.04211
col,2010,-9331807050.14133
col,2011,-8707318665.17182
col,2012,-11552884786.265
col,2013,-11739613302.265
col,2014,-19292055819.9102
col,2015,-18059728300.6335
col,2016,-12339373718.168
col,2017,-9624916038.29697
col,2018,-12953853658.8103
col,2019,-13298326770.3266
col,2020,-8190880212.75188
col,2021,-16679145676.2984
com,1980,-23738418.4699
com,1981,-11005076.19793
com,1982,-14705566.03621
com,1983,-13136942.01965
com,1984,-33452113.23942
com,1985,-12464965.77567
com,1986,-17669499.10378
com,1987,-20719784.36808
com,1988,-7916851.04269
com,1989,-2181779.90676
com,1990,-18556109.26055
com,1991,-25513593.14102
com,1992,-19512862.25143
com,1993,3737313.70353
com,1994,-13623365.20235
com,1995,-20732457.76487
com,2003,-14363459.73858
com,2004,-8283112.03161
com,2005,-5280143.84828
com,2006,-2332708.44421
com,2007,33135309.15636
com,2008,-33629700.83674
com,2009,11578360.15913
com,2010,35346989.62115
com,2011,15197611.03417
com,2012,10541066.21505
com,2014,9179479.07289
com,2015,31325725.20808
com,2016,-29663473.26178
com,2017,25419897.52361
com,2018,-1405871.67213
com,2019,-11282489.57996
com,2020,14296590.7497
cpv,1977,7304717.39764
cpv,1978,-6405498.47556
cpv,1979,2254695.05523
cpv,1980,-1309274.65109
cpv,1981,-25298458.4217
cpv,1982,-16696591.94903
cpv,1983,-16996384.68801
cpv,1984,-11252632.45747
cpv,1985,-3998617.65403
cpv,1986,-9807234.60315
cpv,1987,-6656792.28142
cpv,1988,-3109862.28189
cpv,1989,2466846.98799
cpv,1990,12420725.96076
cpv,1991,-33118403.54767
cpv,1992,5747925.47515
cpv,1993,-2532371.21399
cpv,1994,-17359574.22992
cpv,1995,-76394214.08744
cpv,1996,-23534513.65436
cpv,1997,-43818481.02172
cpv,1998,-26219470.00734
cpv,1999,-74683174.51527
cpv,2000,-61394528.66689
cpv,2001,-55271085.09223
cpv,2002,-67345333.97762
cpv,2003,-77552895.20626
cpv,2004,-98315168.87979
cpv,2005,-18950484.18878
cpv,2006,-74490706.00127
cpv,2007,-170465664.66782
cpv,2008,-286162757.14697
cpv,2009,-233730915.56226
cpv,2010,-267854189.4331
cpv,2011,-322559684.6341
cpv,2012,-256933350.10075
cpv,2013,-102871623.18098
cpv,2014,-179743652.35638
cpv,2015,-82473240.10074
cpv,2016,-55076690.13354
cpv,2017,-103259088.93259
cpv,2018,-112499346.00641
cpv,2019,-12473479.22033
cpv,2020,-239518379.70265
cri,1977,-253900000
cri,1978,-413200000
cri,1979,-479300000
cri,1980,-731700000
cri,1981,-340602533.44
cri,1982,-102700000
cri,1983,-203100000
cri,1984,-46003890.25
cri,1985,17380000
cri,1986,16800000
cri,1987,-124400000
cri,1988,47700000
cri,1989,-202300000
cri,1990,-383800000
cri,1991,20690000
cri,1992,-167000000
cri,1993,-321100000
cri,1994,15600000
cri,1995,-258799000
cri,1996,-93840000
cri,1997,-323054000
cri,1998,-703320000
cri,1999,-452144564.3
cri,2000,-470754400.36239
cri,2001,-359711864.17942
cri,2002,-590373285.76613
cri,2003,-624430842.35769
cri,2004,-800317454.1557
cri,2005,-1158328196.09248
cri,2006,-604522608.91005
cri,2007,-1235028444.87617
cri,2008,-2991561467.58147
cri,2009,-374580073.33949
cri,2010,-1641973005.49094
cri,2011,-2872637217.71404
cri,2012,-2034175375.8685
cri,2013,-3083520674.44626
cri,2014,-3009498332.2072
cri,2015,-2610551363.90304
cri,2016,-1546638585.80286
cri,2017,-2445138495.59719
cri,2018,-2202610616.90325
cri,2019,-1554748528.62774
cri,2020,-1198607451.18337
cym,2016,338403623.14459
cym,2017,398107380.24074
cym,2018,-1839900026.48697
cym,2019,-665241265.23714
cyp,1976,29476557.82191
cyp,1977,-83553533.79861
cyp,1978,-149124828.70899
cyp,1979,-183950144.52707
cyp,1980,-205918857.60616
cyp,1981,-150439897.04461
cyp,1982,-135468890.80637
cyp,1983,-178489788.766
cyp,1984,-173525584.01709
cyp,1985,-142028685.06785
cyp,1986,-45547264.37372
cyp,1987,-82935529.7507
cyp,1988,-104579907.01389
cyp,1989,-231690713.78834
cyp,1990,-137967192.40584
cyp,1991,-347739210.66429
cyp,1992,-558782764.11726
cyp,1993,148772077.49149
cyp,1994,61358293.83309
cyp,1995,-149860693.65461
cyp,1996,-310093312.13862
cyp,1997,-588462191.5402
cyp,1998,337705329.03051
cyp,1999,-206309557.41137
cyp,2000,-538504224.99435
cyp,2001,-354440505.71411
cyp,2002,-437302185.89407
cyp,2003,-227875292.59486
cyp,2004,-540756484.60589
cyp,2005,-722795551.14913
cyp,2006,-1257096210.26267
cyp,2007,-2591766975.18964
cyp,2008,-4409328254.91438
cyp,2009,-2034019903.96254
cyp,2010,-3014654779.7517
cyp,2011,-1043022088.05213
cyp,2012,-481383523.95756
cyp,2013,409357742.63614
cyp,2014,-441577060.05546
cyp,2015,384749509.12128
cyp,2016,-413221894.9506
cyp,2017,-408129819.0749
cyp,2018,-704460058.75948
cyp,2019,-1130209836.62389
cyp,2020,-3126722671.79015
cze,1993,-9554308.64506
cze,1994,-1031566575.38853
cze,1995,-771395014.33412
cze,1996,-5027480904.19853
cze,1997,-2880597799.45293
cze,1998,-1017824215.09018
cze,1999,-1440493960.12787
cze,2000,-2994489526.14433
cze,2001,-2780797262.43303
cze,2002,-4006311796.56623
cze,2003,-5179313979.43122
cze,2004,-6030303201.32807
cze,2005,-2111660211.35242
cze,2006,-3804599582.00462
cze,2007,-5670499884.1931
cze,2008,-2441671194.26379
cze,2009,-4236926445.25849
cze,2010,-6446006703.03517
cze,2011,-4447523616.49154
cze,2012,668717798.54976
cze,2013,3524769286.23539
cze,2014,3145268724.60337
cze,2015,7034690870.23824
cze,2016,4952652929.56973
cze,2017,4604084233.24865
cze,2018,2984172176.30614
cze,2019,410437776.75044
cze,2020,10634258049.1718
deu,1971,2147274362.54083
deu,1972,1863682703.15551
deu,1973,4710787844.38525
deu,1974,10538674418.8024
deu,1975,5452590232.18511
deu,1976,4620841044.26865
deu,1977,2987280810.16202
deu,1978,12204590825.3066
deu,1979,-9969244467.81704
deu,1980,-14980718017.8919
deu,1981,-4259537994.68487
deu,1982,1961384974.40198
deu,1983,4471811176.06638
deu,1984,11762516831.4544
deu,1985,20714022433.2843
deu,1986,41331544355.6665
deu,1987,44562002083.6349
deu,1988,54512003283.0763
deu,1989,61540693309.682
deu,1990,62984011987.2362
deu,1991,-13201086874.3384
deu,1992,-12495672487.5282
deu,1993,-27610198493.3391
deu,1994,-37392049562.05489
deu,1995,-37851008125.92609
deu,1996,-20975472895.6837
deu,1997,-8309303972.63757
deu,1998,-16597039408.1383
deu,1999,6698385344.46893
deu,2000,-40349990002.6379
deu,2001,978949113.63621
deu,2002,9566981856.63024
deu,2003,54866847627.8503
deu,2004,138642130944.806
deu,2005,120408012952.85001
deu,2006,196774657010.78696
deu,2007,253350700964.82599
deu,2008,179790818739.19101
deu,2009,184648762253.23697
deu,2010,123742424000.722
deu,2011,167810721604.207
deu,2012,194154810684.90399
deu,2013,300817608470.80298
deu,2014,318065564117.617
deu,2015,259450485246.314
deu,2016,288739678032.09497
deu,2017,312575165756.15997
deu,2018,292290700586.35602
deu,2019,227796029632.84601
deu,2020,268019025436.57401
dji,1991,5632423.85537
dji,1992,-74431271.48733
dji,1993,-8828444.58449
dji,1994,-18422133.56891
dji,1995,-4720882.73192
dji,1996,-38014640.92595
dji,1997,995943.07932
dji,1998,-7382357.7405
dji,1999,29208703.52969
dji,2000,-41137513.29331
dji,2001,54574304.66855
dji,2002,44361668.00772
dji,2003,28952459.19165
dji,2004,6318893.09648
dji,2005,1986259.36158
dji,2006,-61022614.09738
dji,2007,-218252204.29775
dji,2008,-133748966.07604
dji,2009,-50698566.85479
dji,2010,-17459951.27194
dji,2011,-151338333.68032
dji,2012,934048.31168
dji,2013,-93712965.82846
dji,2014,-341167903.62422
dji,2015,-346017268.64017
dji,2016,-445268483.2012
dji,2017,-95444339.46467
dji,2018,-374748617.24838
dji,2019,-311814172.8552
dji,2020,21292566.17362
dma,1976,-501019.0895
dma,1977,-1785185.18519
dma,1978,-1177777.77778
dma,1979,7440740.74074
dma,1980,-7525925.92593
dma,1981,-11862962.96296
dma,1982,-8574074.07407
dma,1983,-5744444.44444
dma,1984,-5670370.37037
dma,1985,-6985185.18519
dma,1986,2359259.25926
dma,1987,277777.77778
dma,1988,-5888888.88889
dma,1989,-31292592.59259
dma,1990,-24174074.07407
dma,1991,-20622222.22222
dma,1992,-18751851.85185
dma,1993,6192592.59259
dma,1994,-36248601.21185
dma,1995,-34185503.42963
dma,1996,-3161491.97185
dma,1997,-25133253.12519
dma,1998,5915932.85333
dma,1999,-28309300.17407
dma,2000,-54940740.74074
dma,2001,-26852592.59259
dma,2002,-5549143.07407
dma,2003,-14913827.68685
dma,2004,-10451436.0237
dma,2005,-42903362.50435
dma,2006,-12236066.86322
dma,2007,-28712487.3795
dma,2008,-52026387.68519
dma,2009,-41975373.87461
dma,2010,-53980388.92205
dma,2011,-65366864.58043
dma,2012,-75095188.24211
dma,2013,-49605350.40502
dma,2014,14100159.81756
dma,2015,27659374.33825
dma,2016,98053103.92634
dma,2017,291703496.9156
dma,2018,-128240702.7979
dma,2019,-227316110.92778
dma,2020,-18495711.98108
dnk,1975,-593645452.02968
dnk,1976,-1800108988.37074
dnk,1977,-1776013340.5584
dnk,1978,-1403466894.95563
dnk,1979,-3284548108.28447
dnk,1980,-2402683477.06107
dnk,1981,-2148608056.57302
dnk,1982,-2748105424.11273
dnk,1983,-1495606226.286
dnk,1984,-2114188972.49669
dnk,1985,-3070844998.28757
dnk,1986,-4777234847.34333
dnk,1987,-3002526474.91851
dnk,1988,-1864972313.52551
dnk,1989,-1464466927.89343
dnk,1990,-1035295199.85157
dnk,1991,-195310936.25745
dnk,1992,3636920165.69993
dnk,1993,5984864469.21013
dnk,1994,3795915460.56559
dnk,1995,2936647781.70141
dnk,1996,1681499098.09788
dnk,1997,-1960724753.75352
dnk,1998,-2804726016.97811
dnk,1999,2201612419.95996
dnk,2000,-2204780137.29697
dnk,2001,9029220080.57172
dnk,2002,1716188509.12608
dnk,2003,9798490736.13138
dnk,2004,17596604270.4566
dnk,2005,8988076032.90271
dnk,2006,2178124146.91406
dnk,2007,3847246866.14838
dnk,2008,-3067328733.52609
dnk,2009,7521923920.09679
dnk,2010,-1000003097.92053
dnk,2011,18665435638.7765
dnk,2012,17154407172.1645
dnk,2013,13334783459.1856
dnk,2014,26883560328.6049
dnk,2015,17898014455.9582
dnk,2016,15861651622.7208
dnk,2017,24845129947.4952
dnk,2018,16578733819.65
dnk,2019,23183220503.2863
dnk,2020,18944371759.6855
dom,1968,-70000000
dom,1969,-67400000
dom,1970,-118700000
dom,1971,-89100000
dom,1972,-79900000
dom,1973,-46200000
dom,1974,-240000000
dom,1975,-141700000
dom,1976,-200700000
dom,1977,-145400000
dom,1978,-243993345.01075
dom,1979,-404500000
dom,1980,-672300000
dom,1981,-441000000
dom,1982,-471700000
dom,1983,-397400000
dom,1984,-132300000
dom,1985,49400000
dom,1986,-133900000
dom,1987,-157000000
dom,1988,28700000
dom,1989,-384900000
dom,1990,-414700000
dom,1991,392700000
dom,1992,-137120000
dom,1993,-293700000
dom,1994,-867600000
dom,1995,-106800000
dom,1996,-96100000
dom,1997,-355600000
dom,1998,-675300000
dom,1999,-908200000
dom,2000,-1642900000
dom,2001,-1188290000
dom,2002,-930500000
dom,2003,-524540000
dom,2004,100220000
dom,2005,-894680000
dom,2006,-1161110000
dom,2007,-1586400000
dom,2008,-4407510000
dom,2009,-2111500000
dom,2010,-4983400000
dom,2011,-3749600000
dom,2012,-4033035442.3
dom,2013,-2937300000
dom,2014,-3109400000
dom,2015,-740800000
dom,2016,-1561000000
dom,2017,-1390100000
dom,2018,-2237800000
dom,2019,-2012000000
dom,2020,-2103500000
dza,1977,-2369079462.23916
dza,1978,-3393933282.0782
dza,1979,-2040087199.2699
dza,1980,391145161.6024
dza,1981,104267837.06512
dza,1982,-270241333.62688
dza,1983,110048446.39785
dza,1984,-129430355.9443
dza,1985,1153586061.49807
dza,1986,-2047926731.15025
dza,1987,-661272335.8117
dza,1988,-1737853846.02379
dza,1989,-1536296297.9189
dza,1990,1084230082.58435
dza,1991,2029191449.62546
dza,2005,20973999999.999
dza,2006,26956000000.0013
dza,2007,29052770987.3319
dza,2008,30575723735.0367
dza,2009,-1697409299.77599
dza,2010,10921506093.5213
dza,2011,17592152285.841
dza,2012,9693688061.49242
dza,2013,389618571.76104
dza,2014,-9620478634.54897
dza,2015,-27199129199.3322
dza,2016,-25936348510.8419
dza,2017,-22088670907.8933
dza,2018,-16619967828.2711
dza,2019,-17032982268.1638
dza,2020,-18888345398.3786
ecu,1976,-19700000
ecu,1977,-391300000
ecu,1978,-657500000
ecu,1979,-622300000
ecu,1980,-710100000
ecu,1981,-1086600000
ecu,1982,-1984000000
ecu,1983,679000000
ecu,1984,-154000000
ecu,1985,223000000
ecu,1986,-1063000000
ecu,1987,-589000000
ecu,1988,-663000000
ecu,1989,-603000000
ecu,1990,-233000000
ecu,1991,-581000000
ecu,1992,-343000000
ecu,1993,-636740000
ecu,1994,-1050580000
ecu,1995,635000000
ecu,1996,-207210000
ecu,1997,-360660000
ecu,1998,-2211370000
ecu,1999,416110000
ecu,2000,2568670195.92603
ecu,2001,-1019350730.59675
ecu,2002,-1377029183.00396
ecu,2003,-148064754.65226
ecu,2004,189862502.87154
ecu,2005,968125421.57641
ecu,2006,2084386954.97451
ecu,2007,2039770979.82949
ecu,2008,1695205383.14921
ecu,2009,1984107375.88911
ecu,2010,-1582119862.20251
ecu,2011,-81470958.71805
ecu,2012,76825185.72868
ecu,2013,-993708935.50777
ecu,2014,-806559691.64521
ecu,2015,-2234621074.22822
ecu,2016,569762656.43022
ecu,2017,-445098767.89396
ecu,2018,-1694054202.39159
ecu,2019,4979334.25677
ecu,2020,4511409878.8208
egy,1977,-751843193.29383
egy,1978,-909776263.80899
egy,1979,-1507714287.86817
egy,1980,-409571429.16653
egy,1981,-2031571431.48225
egy,1982,-1721285716.75613
egy,1983,-187857143.15266
egy,1984,-1864285715.40493
egy,1985,-1228285714.28571
egy,1986,-1603571428.57143
egy,1987,909714285.71429
egy,1988,-1412000000
egy,1989,-918636363.63637
egy,1990,13559500000
egy,1991,4418000000
egy,1992,3849000000
egy,1993,1438000000
egy,1994,289000000
egy,1995,2000000
egy,1996,340000000
egy,1997,-2585310000
egy,1998,-3288000000
egy,1999,-3192700000
egy,2000,-384000000
egy,2001,-1536900000
egy,2002,2527900000
egy,2003,5199300000
egy,2004,3795800000
egy,2005,-368000000
egy,2006,3232900000
egy,2007,652100000
egy,2008,-4310800000
egy,2009,-2993500000
egy,2010,-6688400000
egy,2011,-8385700000
egy,2012,-9250600000
egy,2013,-4933400000
egy,2014,-4456700000
egy,2015,-22162300000
egy,2016,-25130300000
egy,2017,-11729700000
egy,2018,-9427099000
egy,2019,-11060708000
egy,2020,-17086856167.775
eri,1992,137578700.28088
eri,1993,138877555.11287
eri,1994,62145208.11525
eri,1995,-72025594.63199
eri,1996,-124196858.85107
eri,1997,-134401916.3453
eri,1998,-356527673.34679
eri,1999,-195410294.96817
eri,2000,-127527137.02749
esp,1975,-3460903670.50949
esp,1976,-3819838871.28811
esp,1977,-3288039247.62644
esp,1978,1734157681.42433
esp,1979,-1228617479.71176
esp,1980,-5808688209.54873
esp,1981,-6782494197.2093
esp,1982,-5528884116.14385
esp,1983,-4334036215.68251
esp,1984,-132072497.92078
esp,1985,971577391.2977
esp,1986,4001279828.9818
esp,1987,-1513472065.73654
esp,1988,-6185358452.90909
esp,1989,-13469698362.7672
esp,1990,-15790023301.001
esp,1991,-17713736786.743
esp,1992,-23769857769.77069
esp,1993,-4771285977.75872
esp,1994,-4454441310.81736
esp,1995,263162403.55238
esp,1996,2793169645.38434
esp,1997,2534271756.24003
esp,1998,-1279895423.73881
esp,1999,-11382838511.7216
esp,2000,-17530364640.0571
esp,2001,-19193354039.7548
esp,2002,-15025390015.4948
esp,2003,-20298225146.372
esp,2004,-43529184265.8009
esp,2005,-73501547957.2063
esp,2006,-101276045147.854
esp,2007,-139306962122.86801
esp,2008,-140406634585.314
esp,2009,-61321782569.2514
esp,2010,-42430248434.3434
esp,2011,-38922644013.129
esp,2012,10672733205.3877
esp,2013,41405382346.4374
esp,2014,21814313662.7012
esp,2015,31535974953.2152
esp,2016,39235805710.0494
esp,2017,40720105280.65929
esp,2018,37694114377.05129
esp,2019,28225195000.0271
esp,2020,19827733316.9442
est,1992,59224377.34421
est,1993,-24172302.7934
est,1994,-136545749.25588
est,1995,-140410676.12513
est,1996,-428724436.8876
est,1997,-587083776.18033
est,1998,-476485071.01698
est,1999,-303258148.24262
est,2000,-270347575.76797
est,2001,-316328200.71539
est,2002,-696280431.81292
est,2003,-1122787439.8513
est,2004,-1452519707.92587
est,2005,-1150062492.36027
est,2006,-2428673325.86054
est,2007,-3226694617.42055
est,2008,-1853879246.57106
est,2009,1314578397.05271
est,2010,1032999398.04776
est,2011,1419599485.0756
est,2012,658945334.55493
est,2013,588670760.23018
est,2014,384231068.5119
est,2015,1055797802.40109
est,2016,238603479.15607
est,2017,910831483.64149
est,2018,608173546.72309
est,2019,946008541.10774
est,2020,56860618.67282
est,2021,2314986903.36567
eth,1977,-80724637.72016
eth,1978,-83478260.90989
eth,1979,-71111111.14546
eth,1980,-265507246.50508
eth,1981,-175458937.28283
eth,1982,-161642512.15538
eth,1983,-216232272.86243
eth,1984,-279613526.61371
eth,1985,-80386473.42995
eth,1986,-125700483.09179
eth,1987,-400096618.35749
eth,1988,-321980676.3285
eth,1989,-179178743.96135
eth,1990,-430724637.68116
eth,1991,-81014492.75362
eth,1992,-200819710.14493
eth,1993,-65240000
eth,1994,209609933.38047
eth,1995,-70890321.14146
eth,1996,36865046.01604
eth,1997,-667411345.55172
eth,1998,-335288614.21369
eth,1999,-51899242.84425
eth,2000,-221484264.17607
eth,2001,-570821009.74957
eth,2002,-1026205666.47007
eth,2003,-514699619.85892
eth,2004,-991993791.74734
eth,2005,-1089361343.42609
eth,2006,-787676485.00388
eth,2007,-985713307.85949
eth,2008,-355817134.38239
eth,2009,-2692101558.80821
eth,2010,-3406969306.10987
eth,2011,-2374141106.66879
eth,2012,-1074811550.22628
eth,2013,-3335728259.92768
eth,2014,-8246411113.59691
eth,2015,-7596534694.15969
eth,2016,-6667616668.64684
eth,2017,-7810304454.51349
eth,2018,-8603719647.76873
eth,2019,-4544450647.75875
eth,2020,-5677304613.09664
fin,1975,-2378773904.81869
fin,1976,-836441131.65892
fin,1977,-450683072.58307
fin,1978,762507984.37758
fin,1979,-254697973.81614
fin,1980,-1235205926.90497
fin,1981,-341992724.46904
fin,1982,-932508708.62139
fin,1983,-1040544160.44401
fin,1984,-521342199.3848
fin,1985,-849613475.7645
fin,1986,-204542175.96306
fin,1987,-3101632580.83245
fin,1988,-1840611647.97029
fin,1989,-4539294733.59073
fin,1990,-8473415546.13901
fin,1991,-6081465531.55019
fin,1992,-5222012664.01975
fin,1993,-82466458.81847
fin,1994,617904212.95174
fin,1995,3915472853.87221
fin,1996,4685485763.90974
fin,1997,5282159875.93965
fin,1998,2015813201.03845
fin,1999,6564634640.21978
fin,2000,9221884922.08753
fin,2001,11366334863.0727
fin,2002,7128723127.53956
fin,2003,8632604453.69571
fin,2004,10277326429.5581
fin,2005,3821316591.25292
fin,2006,6923621717.51631
fin,2007,-63962106.09943
fin,2008,-6127336044.23441
fin,2009,-6639258048.467
fin,2010,4369709223.6941
fin,2011,-11400791129.9296
fin,2012,-22154583692.159
fin,2013,-9099452337.48288
fin,2014,-10274751809.8041
fin,2015,-475359162.10917
fin,2016,-8067949695.20014
fin,2017,-7602541814.51966
fin,2018,-18974047171.49269
fin,2019,-9698963434.92969
fin,2020,-867869940.64075
fin,2021,-552650873.8817
fji,1979,-48794890.11583
fji,1980,-33045437.21087
fji,1981,-162339907.12202
fji,1982,-106386553.65449
fji,1983,-73764503.63375
fji,1984,-24367339.03443
fji,1985,-2427280.90446
fji,1986,31248183.99584
fji,1987,33500599.61276
fji,1988,61667181.3367
fji,1989,44966292.13483
fji,1990,-15240646.22501
fji,1991,26498459.057
fji,1992,592152.64675
fji,1993,-59087739.78045
fji,1994,-39136002.73201
fji,1995,5546337.99479
fji,1996,72828333.21457
fji,1997,-8796993.78323
fji,1998,-17716783.12879
fji,1999,58335977.66072
fji,2000,60753153.2983
