geo,time,bx_trf_curr_cd
khm,1997,188500000
khm,1998,299000000
khm,1999,377948600
khm,2000,432027900
khm,2001,403817100
khm,2002,447869500
khm,2003,425258916.12
khm,2004,443680400
khm,2005,541080000
khm,2006,654993000
khm,2007,618482000
khm,2008,639141600
khm,2009,592561500
khm,2010,1117171725.29558
khm,2011,1297590548.30841
khm,2012,1481201914.95495
khm,2013,1584509662.14089
khm,2014,1755300692.63222
khm,2015,1759548947.67096
khm,2016,1740870571.35328
khm,2017,1893873402.06791
khm,2018,2018757704.4862
khm,2019,2075751957.62709
khm,2020,1754737503.40092
kir,1979,11177668.96738
kir,1980,18104301.29137
kir,1981,16777471.09322
kir,1982,15215098.3971
kir,1983,17387152.43892
kir,1984,15883892.5587
kir,1985,7278466.64989
kir,1986,6932606.3463
kir,1987,9587026.84536
kir,1988,10842182.7084
kir,1989,12118488.37179
kir,1990,11145486.66856
kir,1991,15105676.24814
kir,1992,12443007.18859
kir,1993,12910727.88598
kir,1994,8954116.27727
kir,2006,25791592.47621
kir,2007,29620729.57855
kir,2008,29503489.5956
kir,2009,30283718.1452
kir,2010,32197413.57429
kir,2011,46863843.23797
kir,2012,53500273.15601
kir,2013,26900605.61764
kir,2014,61164231.28458
kir,2015,34292653.62071
kir,2016,42972718.08509
kir,2017,67325460.56239
kir,2018,61822055.69467
kir,2019,39485142.69062
kir,2020,45133769.88179
kna,1980,13000000
kna,1981,12700000
kna,1982,13100000
kna,1983,13200000
kna,1984,14800000
kna,1985,12618518.51852
kna,1986,9559259.25926
kna,1987,10577777.77778
kna,1988,11796296.2963
kna,1989,17677777.77778
kna,1990,17174074.07407
kna,1991,12603703.7037
kna,1992,13744444.44444
kna,1993,14155555.55556
kna,1994,16559259.25926
kna,1995,23255555.55556
kna,1996,20803703.7037
kna,1997,21759259.25926
kna,1998,33662962.96296
kna,1999,24051851.85185
kna,2000,69900000
kna,2001,26614814.81481
kna,2002,28328700
kna,2003,30018388.88889
kna,2004,31092929.62963
kna,2005,36787300
kna,2006,44878993.33333
kna,2007,43883211.11111
kna,2008,51085818.88889
kna,2009,60774436.2963
kna,2010,64066752.59259
kna,2011,67868048.14815
kna,2012,59827100
kna,2013,66961202.22222
kna,2014,27256988.84039
kna,2015,22922718.46
kna,2016,33908228.59919
kna,2017,23081841.64126
kna,2018,19636590.01531
kna,2019,51339825.99285
kna,2020,31517448.73984
kor,1976,461000000
kor,1977,388000000
kor,1978,574000000
kor,1979,560000000
kor,1980,515100000
kor,1981,597400000
kor,1982,620100000
kor,1983,656200000
kor,1984,634400000
kor,1985,837300000
kor,1986,1310900000
kor,1987,1702700000
kor,1988,2138700000
kor,1989,1760600000
kor,1990,2089600000
kor,1991,2328100000
kor,1992,2472600000
kor,1993,2310900000
kor,1994,2497400000
kor,1995,2922200000
kor,1996,3076700000
kor,1997,3882100000
kor,1998,5305600000
kor,1999,4363800000
kor,2000,4440700000
kor,2001,4476300000
kor,2002,5325000000
kor,2003,5861600000
kor,2004,6162000000
kor,2005,6251600000
kor,2006,6065000000
kor,2007,6609400000
kor,2008,9275400000
kor,2009,7901900000
kor,2010,7049600000
kor,2011,8432200000
kor,2012,8558000000
kor,2013,8778600000
kor,2014,8873900000
kor,2015,8844400000
kor,2016,8742700000
kor,2017,9706700000
kor,2018,9476800000
kor,2019,10428300000
kor,2020,10188300000
kor,2021,10041600000
kos,2004,1024718955.17765
kos,2005,1068640559.14741
kos,2006,1111375629.9043
kos,2007,1181656859.58208
kos,2008,1322114831.87473
kos,2009,1557468756.98893
kos,2010,1441054718.79198
kos,2011,1449442997.75685
kos,2012,1551145342.62117
kos,2013,1706579100.13232
kos,2014,1592109308.28876
kos,2015,1256387681.13156
kos,2016,1296191677.66602
kos,2017,1392406808.61022
kos,2018,1566505079.92034
kos,2019,1574097312.99428
kos,2020,1838753875.96594
kwt,1975,0
kwt,1976,0
kwt,1977,0
kwt,1978,0
kwt,1979,0
kwt,1980,0
kwt,1981,0
kwt,1982,0
kwt,1983,0
kwt,1984,0
kwt,1985,0
kwt,1986,0
kwt,1990,0
kwt,1991,0
kwt,1992,17051887.75765
kwt,1993,109329953.1604
kwt,1994,94317277.89961
kwt,1995,52605528.21835
kwt,1996,53438685.3264
kwt,1997,79116835.9028
kwt,1998,98439523.54746
kwt,1999,98549785.16147
kwt,2000,84759138.70589
kwt,2001,52823503.19821
kwt,2002,50014107.32351
kwt,2003,66440384.34495
kwt,2004,0
kwt,2010,1664302.26613
kwt,2011,2279159.38032
kwt,2012,1871859.37764
kwt,2013,1981738.09539
kwt,2014,2600440.78057
kwt,2015,3208517.65272
kwt,2016,3849875.04479
kwt,2017,4080641.84494
kwt,2018,3298275.71182
kwt,2019,5352238.77824
kwt,2020,4518765.01711
lao,1984,42100000
lao,1985,49600000
lao,1986,30500000
lao,1987,27000000
lao,1988,25500000
lao,1989,55200000
lao,1990,55900000
lao,1991,85500000
lao,1992,62900000
lao,1993,103500000
lao,1994,123700000
lao,1995,109500000
lao,1996,81700000
lao,1997,99500000
lao,1998,73600000
lao,1999,291000000
lao,2000,116270000
lao,2001,91590957.14
lao,2002,124839334.29
lao,2003,111009091.94
lao,2004,119178903
lao,2005,124159588
lao,2006,151546849.9
lao,2007,139095363.44
lao,2008,198913412.4
lao,2009,178379301.09
lao,2010,218714941.879
lao,2011,333154469.99
lao,2012,337888238.70267
lao,2013,333845643.37986
lao,2014,357345047.91104
lao,2015,343571537.02626
lao,2016,355682511.53851
lao,2017,428144275.95388
lao,2018,470331449.20896
lao,2019,419124124.11
lao,2020,379526416.12126
lbn,2002,2591090000
lbn,2003,4079125478.03316
lbn,2004,5325218717.20866
lbn,2005,4399365731.70402
lbn,2006,5157477476.42743
lbn,2007,5218500000
lbn,2008,6069540000
lbn,2009,6642025337.12387
lbn,2010,7956569552.93606
lbn,2011,7829655611
lbn,2012,8149832275
lbn,2013,8297151308
lbn,2014,9717177210
lbn,2015,8886629967
lbn,2016,8973984239
lbn,2017,7816850466
lbn,2018,7778362101.85983
lbn,2019,8346831574.44891
lbn,2020,7749604444.6299
lbr,1979,811822.40743
lbr,1980,844123.03372
lbr,1981,1538568.49675
lbr,1982,2710108.67385
lbr,1983,3183818.24635
lbr,1984,3098098.44393
lbr,1985,2826109.08591
lbr,1986,2108154.20711
lbr,1987,1076714.87408
lbr,2004,744370581.93521
lbr,2005,779431743.18962
lbr,2006,1200110964.34391
lbr,2007,1138788368.04555
lbr,2008,1175364548.29603
lbr,2009,1100675032.43971
lbr,2010,1054843677.16
lbr,2011,1209423891.18
lbr,2012,1105169543
lbr,2013,1038998333.60106
lbr,2014,1354922195.37957
lbr,2015,1736052000.16075
lbr,2016,1290324792.335
lbr,2017,767092906.20623
lbr,2018,488726002.02155
lbr,2019,338021301.55884
lby,1977,15200083.82069
lby,1978,17226761.66345
lby,1979,17902320.94437
lby,1980,19591235.69047
lby,1981,25671187.64091
lby,1982,32088849.06449
lby,1983,29048852.82751
lby,1984,13511094.31556
lby,1985,8782211.29325
lby,1986,6658300.40652
lby,1987,5050017.99752
lby,1988,6648791.94243
lby,1989,5674200.94445
lby,1990,7062715.758
lby,1991,7836758.40456
lby,1992,7103449.38491
lby,1993,7885134.12864
lby,1994,4592841.57857
lby,1995,4065575.97749
lby,1996,2518316.34896
lby,1997,3254741.34505
lby,1998,4277393.8
lby,1999,6899365.46678
lby,2000,16000000
lby,2001,20000000
lby,2002,13000000
lby,2003,255000000
lby,2004,254000000
lby,2005,418000000
lby,2006,1646000000
lby,2007,598000000
lby,2008,45200000
lby,2009,0
lby,2010,0
lby,2011,303800000
lby,2012,0
lby,2013,0
lby,2014,0
lby,2015,0
lby,2016,0
lby,2017,0
lby,2018,0
lby,2019,0
lca,1976,12900285.41124
lca,1977,10100000
lca,1978,9800000
lca,1979,11200000
lca,1980,14600000
lca,1981,20300000
lca,1982,24000000
lca,1983,27500000
lca,1984,30400000
lca,1985,27600000
lca,1986,15866666.66667
lca,1987,17900000
lca,1988,12733333.33333
lca,1989,12300000
lca,1990,13862962.96296
lca,1991,16896296.2963
lca,1992,16377777.77778
lca,1993,22196296.2963
lca,1994,25462962.96296
lca,1995,28422222.22222
lca,1996,28529629.62963
lca,1997,24596296.2963
lca,1998,29562962.96296
lca,1999,26844444.44444
lca,2000,28933333.33333
lca,2001,28881481.48148
lca,2002,28393518.51852
lca,2003,28844603.7037
lca,2004,29872566.66667
lca,2005,29669962.96296
lca,2006,31357240.74074
lca,2007,35259351.85185
lca,2008,36811944.44444
lca,2009,32057943.7037
lca,2010,40816060.74074
lca,2011,34171841.85185
lca,2012,32338526.2963
lca,2013,32726588.51852
lca,2014,38646904.38227
lca,2015,44675362.77847
lca,2016,44901283.65736
lca,2017,52995338.87385
lca,2018,51036831.76766
lca,2019,53546312.90447
lca,2020,67004406.04176
lka,1975,85912042.445
lka,1976,71445553.9783
lka,1977,79472244.426
lka,1978,96679468.5033
lka,1979,203808602.8534
lka,1980,289663878.0596
lka,1981,389839094.1184
lka,1982,451593486.3638
lka,1983,464760252.1774
lka,1984,503594515.6003
lka,1985,468857776.7748
lka,1986,502852854.0038
lka,1987,529953891.0796
lka,1988,563720771.9889
lka,1989,546583150.0041
lka,1990,578830780.5749
lka,1991,644513146.0357
lka,1992,730357125.7941
lka,1993,795366681.9805
lka,1994,882286650.0761
lka,1995,846656230.7018
lka,1996,881351000.7036
lka,1997,966505790.2167
lka,1998,1054492416.1451
lka,1999,1078115412.0504
lka,2000,1165737741.3701
lka,2001,1176950000
lka,2002,1318250000
lka,2003,1449590000
lka,2004,1593510000
lka,2005,2061030000
lka,2006,2261600000
lka,2007,2598300000
lka,2008,3018800000
lka,2009,3407500000
lka,2010,4168400000
lka,2011,5204470000
lka,2012,6038275546.84025
lka,2013,6427895351.22037
lka,2014,7045765265.27502
lka,2015,7007040682.73249
lka,2016,7260496139.81095
lka,2017,7174682510.23626
lka,2018,7023006639.28084
lka,2019,6726054058.35387
lka,2020,7116771383.50995
lso,1975,21365563.6291
lso,1976,16214999.9859
lso,1977,31509999.9726
lso,1978,53934999.9531
lso,1979,80757927.21447
lso,1980,222088478.86451
lso,1981,184769702.30208
lso,1982,160130736.11523
lso,1983,198661461.71571
lso,1984,202805026.2651
lso,1985,159551463.38406
lso,1986,166884416.11137
lso,1987,198121582.3582
lso,1988,222936354.27132
lso,1989,224138755.00903
lso,1990,278382705.07687
lso,1991,191063211.18646
lso,1992,182304517.08107
lso,1993,220116542.24431
lso,1994,199338521.1579
lso,1995,237780774.43205
lso,1996,196305552.06329
lso,1997,191711268.07567
lso,1998,178980857.14272
lso,1999,145707787.92957
lso,2000,251350666.98944
lso,2001,276147887.34616
lso,2002,240967857.04602
lso,2003,338847907.83441
lso,2004,465055529.72753
lso,2005,497216483.33237
lso,2006,598700155.69615
lso,2007,719643081.11226
lso,2008,723466116.85414
lso,2009,747923453.62568
lso,2010,701037494.59817
lso,2011,710594225.58998
lso,2012,908860803.35589
lso,2013,867907837.24219
lso,2014,828226193.39326
lso,2015,702886040.73787
lso,2016,501670240.8877
lso,2017,623986748.80614
lso,2018,637272176.42691
lso,2019,609494142.6247
lso,2020,674419214.94099
lso,2021,639639539.64576
ltu,1993,115837559.04148
ltu,1994,161597778.06188
ltu,1995,112315000
ltu,1996,149375000
ltu,1997,236987500
ltu,1998,240375000
ltu,1999,167395000
ltu,2000,246845000
ltu,2001,262000000
ltu,2002,231715075.04491
ltu,2003,301520740.04547
ltu,2004,747437424.80014
ltu,2005,832487195.62755
ltu,2006,1119816325.34095
ltu,2007,1484323105.08654
ltu,2008,1766682130.72484
ltu,2009,1593598601.40748
ltu,2010,2053832668.37807
ltu,2011,2327827715.18729
ltu,2012,1837370426.59172
ltu,2013,2404936860.89696
ltu,2014,2570077660.53165
ltu,2015,1826710585.66434
ltu,2016,1674094372.25653
ltu,2017,1738690848.31566
ltu,2018,1914827373.90843
ltu,2019,1984130714.39557
ltu,2020,1528868657.98389
lux,1999,2281463646.81319
lux,2000,2749922924.35177
lux,2001,2269228364.16575
lux,2002,5142623780.98245
lux,2003,5756439169.39842
lux,2004,6166760770.20936
lux,2005,6513608237.82597
lux,2006,6630105835.94612
lux,2007,7815635514.65761
lux,2008,9895993384.96225
lux,2009,8791553615.72296
lux,2010,8987044618.90615
lux,2011,9642936844.75999
lux,2012,9126344527.14225
lux,2013,10107039482.2359
lux,2014,10478451230.4562
lux,2015,9919448225.7338
lux,2016,9786706217.95747
lux,2017,10067202340.7295
lux,2018,10487806232.2752
lux,2019,11949937080.4767
lux,2020,12372106984.4741
lux,2021,13530092601.9677
lva,1992,96836389
lva,1993,80512000
lva,1994,135738000
lva,1995,75359000
lva,1996,98097000
lva,1997,90939000
lva,1998,137300000
lva,1999,113800000
lva,2000,323446865.28812
lva,2001,298658878.9688
lva,2002,448033528.15365
lva,2003,850858709.19477
lva,2004,1191843246.03175
lva,2005,1225063405.8648
lva,2006,1622351069.41274
lva,2007,1822008457.3705
lva,2008,1860601009.74157
lva,2009,1686444106.04861
lva,2010,1276890800.4329
lva,2011,1428462280.51948
lva,2012,1350858513.43052
lva,2013,1440361822.42595
lva,2014,1155618865.41641
lva,2015,1055655062.18008
lva,2016,1016506549.6707
lva,2017,1235145505.00531
lva,2018,1406157513.08608
lva,2019,1236846189.93507
lva,2020,1266583100.59206
lva,2021,1464811573.01587
mac,2002,68684859.65097
mac,2003,82542058.58268
mac,2004,79160419.64118
mac,2005,83114277.05238
mac,2006,108078859.51665
mac,2007,94855953.867
mac,2008,80201627.50053
mac,2009,87376284.26447
mac,2010,75078305.16558
mac,2011,73931363.12892
mac,2012,71131149.89011
mac,2013,82912576.02648
mac,2014,72801149.76107
mac,2015,74326920.56697
mac,2016,73315048.28745
mac,2017,222563004.71679
mac,2018,187071965.2858
mac,2019,176136229.72862
mac,2020,282162234.66078
mar,1975,607034568.42422
mar,1976,618195703.65712
mar,1977,676830097.77216
mar,1978,880799119.41227
mar,1979,1080752757.13922
mar,1980,1235692680.59375
mar,1981,1193603424.51968
mar,1982,1090863223.66625
mar,1983,1069447134.92529
mar,1984,1006601373.10465
mar,1985,1121061433.00613
mar,1986,1601587600.56128
mar,1987,1822413636.14236
mar,1988,1662547962.43672
mar,1989,1669264399.74694
mar,1990,2383424613.3532
mar,1991,2355812577.88676
mar,1992,2614116510.25577
mar,1993,2360972862.6312
mar,1994,2355174532.733
mar,1995,2408364406.01806
mar,1996,2658826312.25338
mar,1997,2285688694.57394
mar,1998,2439711108.57948
mar,1999,2250005800.95557
mar,2000,2600343129.25922
mar,2001,3675262486.20385
mar,2002,3445579861.92504
mar,2003,4243277249.13935
mar,2004,5022282716.06515
mar,2005,5533015601.01166
mar,2006,6505555987.16458
mar,2007,7887799332.5009
mar,2008,8979513763.12039
mar,2009,7668630627.75211
mar,2010,7524414399.06062
mar,2011,8408626606.80976
mar,2012,7676858023.15641
mar,2013,9151012620.98242
mar,2014,10306699998.0855
mar,2015,8079785809.75641
mar,2016,8674378463.48452
mar,2017,9420117078.70747
mar,2018,8649765805.38147
mar,2019,8329187363.75589
mar,2020,9202644648.37264
mda,1994,36919000
mda,1995,69710000
mda,1996,75850000
mda,1997,104100000
mda,1998,110930000
mda,1999,122170000
mda,2000,223810000
mda,2001,246250000
mda,2002,261050000
mda,2003,334190000
mda,2004,407770000
mda,2005,618760000
mda,2006,864280000
mda,2007,1297340000
mda,2008,1750290000
mda,2009,1293570000
mda,2010,1359160000
mda,2011,1509030000
mda,2012,1624070000
mda,2013,1736580000
mda,2014,1673570000
mda,2015,1222040000
mda,2016,1245380000
mda,2017,1279810000
mda,2018,1353110000
mda,2019,1414330000
mda,2020,1619460000
mdg,1974,63854426.8629
mdg,1975,98501212.2196
mdg,1976,86629152.948
mdg,1977,80877975.82425
mdg,1978,94214619.67668
mdg,1979,76297181.37101
mdg,1980,85526821.81204
mdg,1981,102712093.64864
mdg,1982,102477346.00052
mdg,1983,89069750.78358
mdg,1984,95414403.20476
mdg,1985,123762693.82734
mdg,1986,182910736.57389
mdg,1987,179346809.49234
mdg,1988,225377370.11172
mdg,1989,230454882.08926
mdg,1990,270401834.71502
mdg,1991,141617993.20024
mdg,1992,196655877.25102
mdg,1993,201767964.75043
mdg,1994,113678455.4892
mdg,1995,141097508.41903
mdg,1996,232581006.43028
mdg,1997,220315292.21421
mdg,1998,120777778.01601
mdg,1999,138372236.43431
mdg,2000,144238310.24272
mdg,2001,144362736
mdg,2002,206410625.98321
mdg,2003,487144781
mdg,2004,386816914.1
mdg,2005,262242371.34648
mdg,2006,309290910.3444
mdg,2007,448218055.43518
mdg,2008,588812882.96255
mdg,2009,425187891.96383
mdg,2010,603222956.76007
mdg,2011,635095325.96251
mdg,2012,671301354.30833
mdg,2013,752230795.43815
mdg,2014,833127119.27408
mdg,2015,663548198.6877
mdg,2016,747238966.49519
mdg,2017,827401076.72777
mdg,2018,1055310048.93826
mdg,2019,873812474.30293
mdg,2020,965134932.28776
mdv,1977,900000
mdv,1978,5000000
mdv,1979,1700000
mdv,1980,2600000
mdv,1981,2700000
mdv,1982,4600000
mdv,1983,7100000
mdv,1984,10000000
mdv,1985,3600000
mdv,1986,9300000
mdv,1987,9700000
mdv,1988,11500000
mdv,1989,18300000
mdv,1990,11200000
mdv,1991,22100000
mdv,1992,14300000
mdv,1993,13296917.94
mdv,1994,16290000
mdv,1995,23016698.47
mdv,1996,26172952.56
mdv,1997,20000000
mdv,1998,20320000
mdv,1999,20360000
mdv,2000,19250000
mdv,2001,19889724.7
mdv,2002,10583639
mdv,2003,12669795.30769
mdv,2004,7552084.45538
mdv,2005,211489571.51539
mdv,2006,91321711.09
mdv,2007,47916018.8
mdv,2008,19844378.67164
mdv,2009,24530225.06
mdv,2010,15397526.44784
mdv,2011,23984069.26634
mdv,2012,27213331.1336
mdv,2013,17761011.01208
mdv,2014,21042926.18941
mdv,2015,29240256.26253
mdv,2016,45151671.39943
mdv,2017,37468803.10785
mdv,2018,71502741.84959
mdv,2019,92001862.51175
mdv,2020,80843823.59639
mex,1979,257000000
mex,1980,877000000
mex,1981,1076000000
mex,1982,1072000000
mex,1983,1206000000
mex,1984,1384000000
mex,1985,2012000000
mex,1986,1589000000
mex,1987,1937000000
mex,1988,2270000000
mex,1989,2559000000
mex,1990,3990000000
mex,1991,2765000000
mex,1992,3404000000
mex,1993,3656000000
mex,1994,3821670000
mex,1995,3994950000
mex,1996,4561600000
mex,1997,5273300000
mex,1998,6039489000
mex,1999,6339893182
mex,2000,7023348978
mex,2001,9359960028
mex,2002,10303691587
mex,2003,15637747007
mex,2004,18842551778
mex,2005,22194065038
mex,2006,26209244137
mex,2007,26525672930
mex,2008,25610505783
mex,2009,21725883869
mex,2010,21991757284
mex,2011,24020074541
mex,2012,23056468670
mex,2013,23090960791
mex,2014,24705186215
mex,2015,25363509693
mex,2016,28080999185
mex,2017,31341009149
mex,2018,34526134344
mex,2019,37288110032
mex,2020,41040726628
mhl,2005,61009289.3479
mhl,2006,57779270.40251
mhl,2007,65797712.1466
mhl,2008,66163721.61703
mhl,2009,64462416.60723
mhl,2010,65449496.75462
mhl,2011,64564627.43044
mhl,2012,66997446.59372
mhl,2013,71622229.65187
mhl,2014,71703544.04187
mhl,2015,72380028.91
mhl,2016,73454954.91
mhl,2017,62492047.7462
mhl,2018,62981047.7462
mkd,1996,475380000
mkd,1997,535030000
mkd,1998,376517040
mkd,1999,507202339.76
mkd,2000,635493329.04
mkd,2001,372361712
mkd,2002,535217441.69
mkd,2003,776113099.49558
mkd,2004,829135415.74899
mkd,2005,1099751641.72669
mkd,2006,1284968139.69264
mkd,2007,1486522190.71085
mkd,2008,1535632534.32457
mkd,2009,1677157951.38431
mkd,2010,1873754598.49515
mkd,2011,2153095818.75573
mkd,2012,2174694558.88562
mkd,2013,2157975940.53428
mkd,2014,2219236966.22077
mkd,2015,1855554140.62824
mkd,2016,1857975541.90894
mkd,2017,2084116136.04179
mkd,2018,2288664819.78343
mkd,2019,2125933002.93004
mkd,2020,1778990218.01357
mkd,2021,2540526754.14813
mli,1975,119918119.53028
mli,1976,62660885.21663
mli,1977,91572122.50616
mli,1978,101245306.01584
mli,1979,165902269.52888
mli,1980,174881466.87467
mli,1981,150157632.18064
mli,1982,133746694.22453
mli,1983,142212324.97493
mli,1984,114427822.97377
mli,1985,207450886.75344
mli,1986,198379523.11775
mli,1987,214948888.36089
mli,1988,222798042.11367
mli,1989,216232618.74607
mli,1990,282151800.00753
mli,1991,320091416.3403
mli,1992,379951323.44416
mli,1993,294565758.46737
mli,1994,281301655.44719
mli,1995,266794390.38506
mli,1996,218265017.21538
mli,1997,151909632.74721
mli,1998,151647988.62689
mli,1999,145808100.54452
mli,2000,157560888.66777
mli,2001,160887999.89998
mli,2002,182909875.6569
mli,2003,266102232.97337
mli,2004,251758818.57615
mli,2005,286159520.05348
mli,2006,381240870.48747
mli,2007,483480354.74109
mli,2008,556277975.22837
mli,2009,650934044.16539
mli,2010,701483478.08368
mli,2011,987648503.56846
mli,2012,907386423.60722
mli,2013,2178842295.13394
mli,2014,2072057543.44621
mli,2015,1757851330.65917
mli,2016,1897659896.25395
mli,2017,1649373990.19262
mli,2018,1751361549.4197
mli,2019,1739310146.20864
mli,2020,1702770623.884
mlt,1971,37827844.04294
mlt,1972,34855380.83615
mlt,1973,31453646.62945
mlt,1974,41247097.89375
mlt,1975,38982977.5345
mlt,1976,43985941.85149
mlt,1977,49016222.43345
mlt,1978,52674826.06757
mlt,1979,64719502.50989
mlt,1980,60504883.02535
mlt,1981,93871015.95041
mlt,1982,76672510.30086
mlt,1983,68216110.3364
mlt,1984,68541557.94977
mlt,1985,57123978.23645
mlt,1986,73538299.10814
mlt,1987,91174413.27577
mlt,1988,170466566.58976
mlt,1989,114493138.30283
mlt,1990,110585606.84729
mlt,1991,120646264.02778
mlt,1992,98581686.29869
mlt,1993,64948189.32955
mlt,1994,101227482.89821
mlt,1995,71505018.42479
mlt,1996,76327483.58899
mlt,1997,110096284.40702
mlt,1998,99482325.50452
mlt,1999,102558271.64016
mlt,2000,86957801.15834
mlt,2001,172264696.48683
mlt,2002,236458768.53587
mlt,2003,203393322.77185
mlt,2004,373777947.9778
mlt,2005,342805938.64772
mlt,2006,523691158.02938
mlt,2007,882710088.61797
mlt,2008,1348536496.75634
mlt,2009,1960561166.60598
mlt,2010,1681348770.99662
mlt,2011,1224125941.53529
mlt,2012,1188066874.19544
mlt,2013,1250838634.95785
mlt,2014,1313811011.08951
mlt,2015,241787311.55096
mlt,2016,225376221.47621
mlt,2017,247376518.25803
mlt,2018,257124771.07618
mlt,2019,245373061.96648
mlt,2020,260363798.04086
mmr,1976,17772529.45659
mmr,1977,12033054.46099
mmr,1978,28851879.09691
mmr,1979,60255404.41793
mmr,1980,82013125.9389
mmr,1981,86011063.93055
mmr,1982,67235045.65538
mmr,1983,83219435.61207
mmr,1984,68775724.29683
mmr,1985,81822062.38542
mmr,1986,96733586.40248
mmr,1987,107367352.03307
mmr,1988,93052180.91612
mmr,1989,55646098.28037
mmr,1990,38989969.6998
mmr,1991,55497224.39026
mmr,1992,70285120.29964
mmr,1993,344607333.35823
mmr,1994,405244204.94716
mmr,1995,564247204.29291
mmr,1996,598360601.13567
mmr,1997,685128016.82659
mmr,1998,631231445.72167
mmr,1999,381025963.21859
mmr,2000,285845822.55664
mmr,2001,246558478.24664
mmr,2002,185686814.65421
mmr,2003,116783733.34987
mmr,2004,158941316.7135
mmr,2005,195803930.42409
mmr,2006,159780598.35374
mmr,2007,231581460.55701
mmr,2008,360535243.15578
mmr,2009,496559199.42559
mmr,2010,345737353.82759
mmr,2011,498552180.75298
mmr,2012,664350626.89648
mmr,2013,1569624193.87402
mmr,2014,1954576532.50934
mmr,2015,2185246031.08258
mmr,2016,2529238726.59122
mmr,2017,2218301591.67279
mmr,2018,2526252958.37004
mmr,2019,2767059669.46966
mne,2007,138605507.35843
mne,2008,160592036.8339
mne,2009,164663641.90449
mne,2010,299518392.67381
mne,2011,348746633.88237
mne,2012,369857358.45637
mne,2013,387192238.47596
mne,2014,372246162.42463
mne,2015,295269951.62614
mne,2016,310810663.63286
mne,2017,344157446.74535
mne,2018,403048640.30416
mne,2019,412691275.72159
mne,2020,451184187.1947
mne,2021,568374605.85277
mng,1981,0
mng,1982,0
mng,1983,0
mng,1984,0
mng,1985,0
mng,1986,0
mng,1987,0
mng,1988,0
mng,1989,3900000
mng,1990,7400000
mng,1991,41600000
mng,1992,38700000
mng,1993,66700000
mng,1994,77800000
mng,1995,77100000
mng,1996,69800000
mng,1997,51900000
mng,1998,58700000
mng,1999,71086146.5359
mng,2000,99720410.46992
mng,2001,138836627.27258
mng,2002,154005810.43532
mng,2003,180547159.72599
mng,2004,319699011.37265
mng,2005,266398504.0516
mng,2006,288818907.28067
mng,2007,303787900
mng,2008,378388783.16974
mng,2009,260289485.73358
mng,2010,309401313.94177
mng,2011,430292328.96204
mng,2012,507056553.25551
mng,2013,355443822.94094
mng,2014,332767899.00538
mng,2015,320447072.029
mng,2016,304776922.43206
mng,2017,264182658.85796
mng,2018,404587407.57076
mng,2019,374314046.54239
mng,2020,370956435.43029
moz,2005,480686684.27252
moz,2006,574485657.3639
moz,2007,667585930.63
moz,2008,1019934923.81
moz,2009,931691541.18393
moz,2010,861578071.93066
moz,2011,1041688859.51701
moz,2012,1109239465.44832
moz,2013,1505984813.00823
moz,2014,1497078253.61372
moz,2015,938297519.15155
moz,2016,590968627.59136
moz,2017,745537171.07141
moz,2018,453803028.77111
moz,2019,1350636750.97548
moz,2020,814553561.65185
mrt,1975,87531971.90735
mrt,1976,159201724.8207
mrt,1977,130606301.41357
mrt,1978,163542618.25524
mrt,1979,149352665.53122
mrt,1980,132679179.1834
mrt,1981,126144136.42816
mrt,1982,101805423.42912
mrt,1983,90162379.62577
mrt,1984,112366128.2759
mrt,1985,140579493.3099
mrt,1986,129203596.29985
mrt,1987,115955940.19635
mrt,1988,123465588.9447
mrt,1989,130045942.95309
mrt,1990,120160279.86949
mrt,1991,118883408.75578
mrt,1992,157365407.76256
mrt,1993,110267854.06334
mrt,1994,113348169.12806
mrt,1995,94738058.84846
mrt,1996,217545820.02356
mrt,1997,157882606.02336
mrt,1998,198264145.27061
mrt,2012,333030707.07517
mrt,2013,158705671.58754
mrt,2014,128185647.94022
mrt,2015,200514824.74043
mrt,2016,265028731.98149
mrt,2017,278746578.60475
mrt,2018,228668919.33481
mrt,2019,347507808.84588
mrt,2020,357765111.22341
mus,1976,10027650.87462
mus,1977,16496884.13459
mus,1978,18658911.05275
mus,1979,19815766.21937
mus,1980,28759970.28944
mus,1981,23610923.31733
mus,1982,38997291.34529
mus,1983,31948881.79073
mus,1984,33767300.30798
mus,1985,40926060.03612
mus,1986,56065640.11676
mus,1987,75165686.76046
mus,1988,103514545.80295
mus,1989,84919332.09907
mus,1990,108521116.65291
mus,1991,98643597.29688
mus,1992,109874517.09025
mus,1993,115933652.63252
mus,1994,129563056.43352
mus,1995,146839612.37717
mus,1996,182805204.646
mus,1997,206389641.57648
mus,1998,186765530.27698
mus,1999,196380435.14585
mus,2000,167576145.93456
mus,2001,193095397.85696
mus,2002,195313558.26343
mus,2003,163029036.50385
mus,2004,168072418.06756
mus,2005,162334889.10179
mus,2006,179270885.27567
mus,2007,250131171.38997
mus,2008,411221848.13984
mus,2009,413129615.62197
mus,2010,404444767.87369
mus,2011,402848325.91002
mus,2012,383967944.76073
mus,2013,315602378.00795
mus,2014,351772043.8883
mus,2015,268995282.80188
mus,2016,268046415.64872
mus,2017,304829143.29601
mus,2018,333199316.15955
mus,2019,410673218.77413
mus,2020,363092519.16512
mwi,1977,26026436.0582
mwi,1978,60207758.31904
