geo,time,ne_gdi_ftot_kn
cod,2020,6267044458900
cog,1985,1062983914525.07996
cog,1986,703520816921.125
cog,1987,522322083855.82703
cog,1988,445294130732.36401
cog,1989,355795158667.99298
cog,1990,430512151090.34094
cog,1991,477786371400
cog,1992,476363795900
cog,1993,647904683000
cog,1994,1123888119000
cog,1995,744213966200
cog,1996,742265433100
cog,1997,471908069900
cog,1998,441446427200
cog,1999,567239924900
cog,2000,651809799400
cog,2001,693436255400
cog,2002,678233127300
cog,2003,780512031900
cog,2004,781361201200
cog,2005,821285000000
cog,2006,764140989313.32092
cog,2007,1591342410602.12988
cog,2008,1406939262422.69995
cog,2009,1438179533343.87012
cog,2010,1609224463868.91992
cog,2011,1544059917051.82007
cog,2012,2131924519825.80005
cog,2013,2516769774518.27979
cog,2014,2974216088769.68018
cog,2015,3565338534601.9502
cog,2016,3093553469940.74023
cog,2017,1567812262216.12012
cog,2018,1172101803790.09009
cog,2019,1144564492914.73999
cog,2020,968163526530
col,1965,14700267845095.59961
col,1966,16735255843283.90039
col,1967,18205473751343.39844
col,1968,20714448153430
col,1969,22675375776009.19922
col,1970,25419909953420.30078
col,1971,26655045895030.30078
col,1972,26129933941518
col,1973,28402392950530.30078
col,1974,30868364553876.19922
col,1975,29685787588504.89453
col,1976,32509638039149
col,1977,32738508490224.89453
col,1978,35798874333943.20312
col,1979,37161585245150.70312
col,1980,42057214977350.20312
col,1981,44693764349034.49219
col,1982,46016339314750.70312
col,1983,46559608005509.10156
col,1984,47138712361884.79688
col,1985,44677518847288
col,1986,48091463258430.39844
col,1987,48483744344721.20312
col,1988,53754454043715.20312
col,1989,50939681961694.20312
col,1990,49236293322684.70312
col,1991,46196951069500
col,1992,51933046612600
col,1993,70763494372300
col,1994,85925803399400
col,1995,86703838187800
col,1996,85493362129200
col,1997,83774469407700
col,1998,78495927937200
col,1999,51370598385700
col,2000,50333500948600
col,2001,55226857053400
col,2002,61367034632200
col,2003,68415629095000
col,2004,76030375723500
col,2005,85938000000000
col,2006,102070000000000
col,2007,122373000000000
col,2008,119050000000000
col,2009,124354000000000
col,2010,133189000000000
col,2011,149454000000000
col,2012,154437000000000
col,2013,167533000000000
col,2014,182957000000000
col,2015,188095000000000
col,2016,182659000000000
col,2017,186046000000000
col,2018,187975000000000
col,2019,193776000000000
col,2020,153946021416000
com,1980,25206192209.447
com,1981,26180392296.4084
com,1982,27851649342.1438
com,1983,29194385567.479
com,1984,30394351090.4147
com,1985,31087455919.0185
com,1986,31667925037.7709
com,1987,32186642122.6134
com,1988,33051664613.6222
com,1989,32000397988.3414
com,1990,33629663651.0181
com,1991,31815141900
com,1992,34529267300
com,1993,35567195500
com,1994,33690427700
com,1995,34906695700
com,1996,34455816900
com,1997,35844501600
com,1998,36304267700
com,1999,37002806800
com,2000,41016901400
com,2001,41973796100
com,2002,42949596800
com,2003,43853300700
com,2004,44695109400
com,2005,45963288700
com,2006,47179892700
com,2007,45731000000
com,2008,52179071000
com,2009,50196266300
com,2010,52455098300
com,2011,57648153000
com,2012,70100154100
com,2013,72974260400
com,2014,73193183200
com,2015,75568439800
com,2016,77529185300
com,2017,82884165900
com,2018,98762287500
com,2019,90440442600
com,2020,90530076300
cpv,2007,53943814400
cpv,2008,55287438600
cpv,2009,50564050700
cpv,2010,59948501500
cpv,2011,63489090700
cpv,2012,48317814500
cpv,2013,42387512000
cpv,2014,49079469500
cri,1960,301251685396.60602
cri,1961,313127429956.54498
cri,1962,340637755657.32001
cri,1963,368202557250.57202
cri,1964,378062693788.87
cri,1965,488703231409.21399
cri,1966,400888092736.64203
cri,1967,441418156739.36707
cri,1968,447955263836.58093
cri,1969,489901701043.70306
cri,1970,587195645007.23706
cri,1971,680621800604.91882
cri,1972,715377420005.10596
cri,1973,775954612439.28784
cri,1974,851567151197.06213
cri,1975,841053303949.04285
cri,1976,1040326118629.10999
cri,1977,1169651887369
cri,1978,1264766795633.45996
cri,1979,1458101738033.56006
cri,1980,1320768013099.59009
cri,1981,991788098432.30005
cri,1982,715976654822.35095
cri,1983,775246425837.08997
cri,1984,977896745850.71997
cri,1985,1030465982090.81995
cri,1986,1154344161583.02002
cri,1987,1272665800042.58008
cri,1988,1226252339652.37988
cri,1989,1415120258869.37988
cri,1990,1620276469936.92993
cri,1991,1412668843708.54004
cri,1992,1818538814899.30005
cri,1993,2087975589243.36011
cri,1994,2164911395431.3501
cri,1995,2287754564027.27979
cri,1996,2158847291963.46948
cri,1997,2554947697442.22949
cri,1998,3226069779135.66016
cri,1999,3166472292095.6001
cri,2000,3021538230319.93994
cri,2001,3106899144116.37012
cri,2002,3262829457584.02979
cri,2003,3440108903404.08984
cri,2004,3475742887195.62939
cri,2005,3635203242097.2002
cri,2006,3914206872547.84961
cri,2007,4657315924554.34961
cri,2008,5108540406515.92969
cri,2009,4463895905091.41992
cri,2010,4654773060830.12988
cri,2011,4805730043883.9502
cri,2012,5218324705031.07031
cri,2013,5470783569318.25
cri,2014,5683736107524.15039
cri,2015,5884977182251.44922
cri,2016,6238009111553.78027
cri,2017,6242906054220.17969
cri,2018,6343562442437.95996
cri,2019,5932110123780.91992
cri,2020,5971200764185.01953
cub,1970,3481081397.78364
cub,1971,3781111104.38865
cub,1972,3963050588.97885
cub,1973,4096506272.03684
cub,1974,4133831456.94969
cub,1975,4536225197.07012
cub,1976,4786158237.09059
cub,1977,5190211906.78789
cub,1978,5514975529.51432
cub,1979,5568738703.57753
cub,1980,5393130704.88518
cub,1981,6409708847.2286
cub,1982,6851772551.00986
cub,1983,7173264083.06367
cub,1984,7814578669.55042
cub,1985,8838022500.25821
cub,1986,7792160167.13176
cub,1987,7005334943.1318
cub,1988,7695021301.49194
cub,1989,8473751628.40235
cub,1990,8165983126.16373
cub,1991,6488232100
cub,1992,3810759700
cub,1993,2711147200
cub,1994,1961720500
cub,1995,2055945200
cub,1996,2818000000
cub,1997,2979000000
cub,1998,3106000000
cub,1999,3284000000
cub,2000,3598200100
cub,2001,3496100000
cub,2002,3183900000
cub,2003,2972400000
cub,2004,3187000000
cub,2005,3843100000
cub,2006,5538300000
cub,2007,5672000000
cub,2008,6103800000
cub,2009,5718000000
cub,2010,5547000000
cub,2011,5818000000
cub,2012,6168000000
cub,2013,6555000000
cub,2014,6379000000
cub,2015,7376000000
cub,2016,7856000000
cub,2017,8119000000
cub,2018,8627000000
cub,2019,8592000000
cub,2020,8260000000
cyp,1975,688128213.25412
cyp,1976,901605077.74149
cyp,1977,1481540637.36269
cyp,1978,1797974980.63371
cyp,1979,2091723713.90434
cyp,1980,2201079678.19274
cyp,1981,2059149686.43278
cyp,1982,2136513112.43759
cyp,1983,2089978692.5412
cyp,1984,2540781231.41195
cyp,1985,2344173202.12787
cyp,1986,2178394068.19236
cyp,1987,2286586721.82528
cyp,1988,2529147681.81777
cyp,1989,3035791458.10827
cyp,1990,2951447725.13121
cyp,1991,2904331600
cyp,1992,3374329400
cyp,1993,2960172900
cyp,1994,2842091800
cyp,1995,2949614000
cyp,1996,2826161000
cyp,1997,2944741000
cyp,1998,2498507000
cyp,1999,2869924000
cyp,2000,2840060000
cyp,2001,2840412000
cyp,2002,3164372000
cyp,2003,3225123000
cyp,2004,3411848000
cyp,2005,3632795000
cyp,2006,4390924000
cyp,2007,4721315000
cyp,2008,5118984000
cyp,2009,4421186000
cyp,2010,4357969000
cyp,2011,3848151000
cyp,2012,3091597000
cyp,2013,2610541000
cyp,2014,2417434000
cyp,2015,2374979000
cyp,2016,3549857000
cyp,2017,4302624000
cyp,2018,4093317000
cyp,2019,4210910000
cyp,2020,4209939000
cze,1990,666628140000
cze,1991,484387371000
cze,1992,564202138000
cze,1993,565269163000
cze,1994,631687728000
cze,1995,774411000000
cze,1996,849954000000
cze,1997,808588000000
cze,1998,798081000000
cze,1999,779207000000
cze,2000,837913000000
cze,2001,886338000000
cze,2002,902908000000
cze,2003,924349000000
cze,2004,961368000000
cze,2005,1019454000000
cze,2006,1075326000000
cze,2007,1218175000000
cze,2008,1241520000000
cze,2009,1129491000000
cze,2010,1133435000000
cze,2011,1145420000000
cze,2012,1107296000000
cze,2013,1083316000000
cze,2014,1118567000000
cze,2015,1227485000000
cze,2016,1190324000000
cze,2017,1248362000000
cze,2018,1373550000000
cze,2019,1455209000000
cze,2020,1346288000000
deu,1970,326857985000
deu,1971,346387230000
deu,1972,355686873000
deu,1973,357302077000
deu,1974,326417466000
deu,1975,311733819000
deu,1976,322648667000
deu,1977,337136538000
deu,1978,353435390000
deu,1979,375362956000
deu,1980,383830529000
deu,1981,365916490000
deu,1982,349226071000
deu,1983,359700400000
deu,1984,360238806000
deu,1985,362686081000
deu,1986,374237223000
deu,1987,382019549000
deu,1988,401304066000
deu,1989,430328745000
deu,1990,464737428000
deu,1991,489454900000
deu,1992,511325580000
deu,1993,488182650000
deu,1994,505630730000
deu,1995,504661390000
deu,1996,502419790000
deu,1997,505024890000
deu,1998,525320400000
deu,1999,547918080000
deu,2000,559307800000
deu,2001,544707150000
deu,2002,511567920000
deu,2003,503267970000
deu,2004,501026370000
deu,2005,505509560000
deu,2006,543616640000
deu,2007,563245730000
deu,2008,572151520000
deu,2009,518050360000
deu,2010,545373570000
deu,2011,585661660000
deu,2012,584328820000
deu,2013,576755870000
deu,2014,595476200000
deu,2015,605836000000
deu,2016,628918350000
deu,2017,645397090000
deu,2018,667267770000
deu,2019,679505660000
deu,2020,664420340000
dji,2013,90929000000
dji,2014,107229000000
dji,2015,125949000000
dji,2016,127590000000
dji,2017,141052000000
dji,2018,97591000000
dji,2019,123370604100
dji,2020,77443738700
dnk,1966,121463101800
dnk,1967,131798092800
dnk,1968,138250572500
dnk,1969,155588812900
dnk,1970,160196929000
dnk,1971,161455626000
dnk,1972,177225578000
dnk,1973,186678050000
dnk,1974,173307041000
dnk,1975,156674595000
dnk,1976,182811232000
dnk,1977,181727456000
dnk,1978,185458732000
dnk,1979,186558185000
dnk,1980,169205785000
dnk,1981,140872336000
dnk,1982,152562747000
dnk,1983,159286125000
dnk,1984,175770157000
dnk,1985,200154049000
dnk,1986,236703995000
dnk,1987,244123121000
dnk,1988,230257496000
dnk,1989,235025862000
dnk,1990,234456076000
dnk,1991,229003934000
dnk,1992,227828479000
dnk,1993,221806359000
dnk,1994,237022764000
dnk,1995,262065538000
dnk,1996,276001928000
dnk,1997,304175250000
dnk,1998,324390498000
dnk,1999,323543245000
dnk,2000,349964740000
dnk,2001,348330548000
dnk,2002,340342251000
dnk,2003,345918098000
dnk,2004,358084123000
dnk,2005,379363766000
dnk,2006,431217765000
dnk,2007,434195185000
dnk,2008,423355099000
dnk,2009,368456891000
dnk,2010,347282612000
dnk,2011,348631640000
dnk,2012,361647115000
dnk,2013,371530084000
dnk,2014,383089175000
dnk,2015,404229526000
dnk,2016,436187431000
dnk,2017,453684540000
dnk,2018,472587052000
dnk,2019,473090589000
dnk,2020,497380824000
dom,1960,8828408718.82732
dom,1961,6918304676.48955
dom,1962,11973092656.1044
dom,1963,16375649690.4533
dom,1964,20871383804.9233
dom,1965,10983099854.3388
dom,1966,17099861068.4194
dom,1967,17880512976.3542
dom,1968,19358112073.4238
dom,1969,21287359503.5783
dom,1970,26945947855.34209
dom,1971,36086711949.4608
dom,1972,42877173920.8435
dom,1973,50845383284.4358
dom,1974,54709985940.4688
dom,1975,62641683483.0278
dom,1976,57653312297.624
dom,1977,63311757080.4951
dom,1978,62965116541.4034
dom,1979,71602650888.06569
dom,1980,76204633005.87379
dom,1981,63951890228.8607
dom,1982,53469177486.864
dom,1983,61814662587.5624
dom,1984,56476232938.7842
dom,1985,53695822884.8483
dom,1986,68274216940.5714
dom,1987,87468744605.0062
dom,1988,82572948060.6132
dom,1989,94071426139.2002
dom,1990,85958065584.356
dom,1991,78651629900
dom,1992,97129078000
dom,1993,113003848200
dom,1994,131242013400
dom,1995,138584287500
dom,1996,158141483000
dom,1997,191291118600
dom,1998,259537845100
dom,1999,242555162900
dom,2000,280408327800
dom,2001,273137368800
dom,2002,291141147300
dom,2003,246658953800
dom,2004,250440630300
dom,2005,285009837100
dom,2006,348366761700
dom,2007,394318345100
dom,2008,419208528400
dom,2009,358005763000
dom,2010,419871560400
dom,2011,410484084300
dom,2012,408611847600
dom,2013,398536160800
dom,2014,435795859800
dom,2015,518063533800
dom,2016,581873924300
dom,2017,580348289500
dom,2018,657727160300
dom,2019,711178516700
dom,2020,625373671400
dza,1969,1610465283654.21997
dza,1970,1610465283654.21997
dza,1971,1610465283654.21997
dza,1972,1610465283654.21997
dza,1973,1610465283654.21997
dza,1974,1610465283654.21997
dza,1975,1747526282749.12012
dza,1976,1682738997105.18994
dza,1977,2130989490513.01001
dza,1978,2502962645482.00977
dza,1979,2323377883742.24023
dza,1980,2375756791738.64014
dza,1981,2565293480102.18945
dza,1982,2607326313628.95996
dza,1983,2719534320791.12012
dza,1984,2808140043867
dza,1985,2947625779105.45996
dza,1986,2542815559447.62939
dza,1987,2034233966131.15991
dza,1988,2196707317101.12012
dza,1989,2313255701186.45996
dza,1990,2209895179151.6001
dza,1991,2006333294400
dza,1992,1839921683200
dza,1993,1728305204300
dza,1994,1804433665400
dza,1995,1819531428200
dza,1996,1753885736600
dza,1997,1685949175600
dza,1998,2037888875200
dza,1999,1995926000000
dza,2000,2122428000000
dza,2001,2236385000000
dza,2002,2425259000000
dza,2003,2528633000000
dza,2004,2736865000000
dza,2005,2959544000000
dza,2006,3141624000000
dza,2007,3460453000000
dza,2008,3890692000000
dza,2009,4233745000000
dza,2010,4528112000000
dza,2011,4657639000000
dza,2012,4992412000000
dza,2013,5421759000000
dza,2014,5768752000000
dza,2015,6097571000000
dza,2016,6310986000000
dza,2017,6525559000000
dza,2018,6727852000000
dza,2019,6795130000000
dza,2020,6455373749100
ecu,1960,2645667541.1084
ecu,1961,2732531416.97117
ecu,1962,2593843669.40723
ecu,1963,2672757292.22493
ecu,1964,2816450754.6691
ecu,1965,2900959000
ecu,1966,2932210000
ecu,1967,3451557000
ecu,1968,3654993000
ecu,1969,3764536000
ecu,1970,3755199000
ecu,1971,4696063000
ecu,1972,4485935000
ecu,1973,4518591000
ecu,1974,4749379000
ecu,1975,5825874000
ecu,1976,6096519000
ecu,1977,6692704000
ecu,1978,7206292000
ecu,1979,7113930000
ecu,1980,7386762000
ecu,1981,7143998000
ecu,1982,7000035000
ecu,1983,5738581000
ecu,1984,5732366000
ecu,1985,6179486000
ecu,1986,6385704000
ecu,1987,6377176000
ecu,1988,6040147000
ecu,1989,5862796000
ecu,1990,5598369000
ecu,1991,5999038000
ecu,1992,6074252000
ecu,1993,6087342000
ecu,1994,6440394000
ecu,1995,6369945000
ecu,1996,6177175000
ecu,1997,6662640000
ecu,1998,6961316000
ecu,1999,5205829000
ecu,2000,5853793000
ecu,2001,7039554000
ecu,2002,8313170000
ecu,2003,8344508000
ecu,2004,8785131000
ecu,2005,9728992000
ecu,2006,10213818000
ecu,2007,10593947000
ecu,2008,12286215000
ecu,2009,11843329000
ecu,2010,13050148000
ecu,2011,14920791000
ecu,2012,16496168000
ecu,2013,18214094000
ecu,2014,18626338000
ecu,2015,17465280000
ecu,2016,15917104000
ecu,2017,16762299000
ecu,2018,17093007000
ecu,2019,16528750000
ecu,2020,14559352000
egy,1982,104566979625.87399
egy,1983,119835685064.612
egy,1984,131136625216.394
egy,1985,139811479647.466
egy,1986,147584747083.31699
egy,1987,153190102427.27899
egy,1988,155426141019.311
egy,1989,138245918900.509
egy,1990,135840390814.44099
egy,1991,130747137000
egy,1992,131754126000
egy,1993,111086037000
egy,1994,127933144600
egy,1995,144769449300
egy,1996,185597612500
egy,1997,227991986300
egy,1998,178132549400
egy,1999,201430388600
egy,2000,219606398700
egy,2001,215155093400
egy,2002,231571015200
egy,2003,211730446100
egy,2004,224896280600
egy,2005,255169407300
egy,2006,292024297300
egy,2007,362532458500
egy,2008,416753934400
egy,2009,373831911100
egy,2010,403583220900
egy,2011,391522982800
egy,2012,385633207400
egy,2013,351914680300
egy,2014,357048763000
egy,2015,407776414200
egy,2016,457076447200
egy,2017,514300000000
egy,2018,601300000000
egy,2019,685900000000
egy,2020,542600000000
eri,1992,361181300
eri,1993,598444400
eri,1994,1005302000
eri,1995,921562100
eri,1996,1287607000
eri,1997,1548131200
eri,1998,1724915500
eri,1999,1805060500
eri,2000,1495519700
eri,2001,2601850200
eri,2002,2162670600
eri,2003,2090255600
eri,2004,1716685200
eri,2005,1521796000
eri,2006,912519600
eri,2007,802019700
eri,2008,756688500
eri,2009,658121400
eri,2010,707154800
eri,2011,4008780100
esp,1970,74268967000
esp,1971,72040200000
esp,1972,82271010000
esp,1973,92965602000
esp,1974,98730156000
esp,1975,94287160000
esp,1976,93532607000
esp,1977,92690822000
esp,1978,90188730000
esp,1979,86219693000
esp,1980,86823045000
esp,1981,85389739000
esp,1982,86251193000
esp,1983,85186871000
esp,1984,81113343000
esp,1985,86546674000
esp,1986,95603696000
esp,1987,107265660000
esp,1988,121803055000
esp,1989,136433063000
esp,1990,145235765000
esp,1991,147649599000
esp,1992,141544452000
esp,1993,128938712000
esp,1994,131321675000
esp,1995,141493000000
esp,1996,144943000000
esp,1997,152973000000
esp,1998,169482000000
esp,1999,186270000000
esp,2000,200287000000
esp,2001,208661000000
esp,2002,217129000000
esp,2003,231314000000
esp,2004,241891000000
esp,2005,258745000000
esp,2006,277422000000
esp,2007,288335000000
esp,2008,275957000000
esp,2009,228256000000
esp,2010,215980000000
esp,2011,199649000000
esp,2012,184844000000
esp,2013,177852000000
esp,2014,185109000000
esp,2015,194122000000
esp,2016,198695000000
esp,2017,212240000000
esp,2018,225670000000
esp,2019,235895000000
esp,2020,213377000000
est,1993,1172432000
est,1994,1280707000
est,1995,1352228000
est,1996,1618584000
est,1997,1998717000
est,1998,2456784000
est,1999,2106128000
est,2000,2404745000
est,2001,2717790000
est,2002,3358479000
est,2003,3954122000
est,2004,4171915000
est,2005,4815486000
est,2006,5911546000
est,2007,6520872000
est,2008,5666244000
est,2009,3558612000
est,2010,3480176000
est,2011,4719236000
est,2012,5282822000
est,2013,5361726000
est,2014,5218517000
est,2015,5053484000
est,2016,5311742000
est,2017,6046967000
est,2018,6046349000
est,2019,6414606000
est,2020,7690323000
eth,2011,210307177400
eth,2012,308123628100
eth,2013,337212768000
eth,2014,419460402500
eth,2015,529636987000
eth,2016,585665000000
eth,2017,655274280000
eth,2018,682476408000
eth,2019,854834234200
eth,2020,918305309734.51282
fin,1970,20459364000
fin,1971,21203720000
fin,1972,22593942000
fin,1973,24516012000
fin,1974,25295825000
fin,1975,26807480000
fin,1976,24846027000
fin,1977,23999882000
fin,1978,22161556000
fin,1979,23059243000
fin,1980,25549000000
fin,1981,26224000000
fin,1982,27837000000
fin,1983,28973000000
fin,1984,28794000000
fin,1985,30230000000
fin,1986,30810000000
fin,1987,32561000000
fin,1988,36082000000
fin,1989,40315000000
fin,1990,38873000000
fin,1991,32298000000
fin,1992,27857000000
fin,1993,24370000000
fin,1994,24576000000
fin,1995,27657000000
fin,1996,30424000000
fin,1997,33735000000
fin,1998,37335000000
fin,1999,39028000000
fin,2000,41455000000
fin,2001,42186000000
fin,2002,40940000000
fin,2003,42085000000
fin,2004,44047000000
fin,2005,45479000000
fin,2006,46096000000
fin,2007,50843000000
fin,2008,51165000000
fin,2009,45010000000
fin,2010,46047000000
fin,2011,47836000000
fin,2012,47700000000
fin,2013,45502000000
fin,2014,44668000000
fin,2015,44877000000
fin,2016,48909000000
fin,2017,51237000000
fin,2018,53079000000
fin,2019,52292000000
fin,2020,51864000000
fra,1960,97955085100
fra,1961,109343448400
fra,1962,116587596500
fra,1963,126479853300
fra,1964,139456084400
fra,1965,147416368800
fra,1966,158648139600
fra,1967,170653896300
fra,1968,180264885000
fra,1969,194282406300
fra,1970,204590581000
fra,1971,218665951000
fra,1972,231759876000
fra,1973,247833048000
fra,1974,253860363000
fra,1975,241387821000
fra,1976,246752859000
fra,1977,245109137000
fra,1978,251971279000
fra,1979,259487718000
fra,1980,267447005000
fra,1981,264878689000
fra,1982,262518830000
fra,1983,254569517000
fra,1984,252439061000
fra,1985,258263903000
fra,1986,269069782000
fra,1987,282945672000
fra,1988,307526703000
fra,1989,330176760000
fra,1990,345394158000
fra,1991,343548960000
fra,1992,338440255000
fra,1993,320036149000
fra,1994,325014194000
fra,1995,329334950000
fra,1996,331810508000
fra,1997,334427697000
fra,1998,355863912000
fra,1999,383767297000
fra,2000,409276912000
fra,2001,418586685000
fra,2002,414746678000
fra,2003,422705965000
fra,2004,437416682000
fra,2005,450099676000
fra,2006,466507976000
fra,2007,492326786000
fra,2008,496526856000
fra,2009,451493050000
fra,2010,460889597000
fra,2011,470411817000
fra,2012,471499985000
fra,2013,467701869000
fra,2014,467855469000
fra,2015,472647000000
fra,2016,485219282000
fra,2017,508264311000
fra,2018,525057608000
fra,2019,546289356000
fra,2020,499244783000
gab,1980,924401121800
gab,1981,1275230480000
gab,1982,1201922852900
gab,1983,1282682079500
gab,1984,1239382244800
gab,1985,1393046309200
gab,1986,1191651729300
gab,1987,590488912300
gab,1988,1108274373900
gab,1989,700047559800
gab,1990,700047559800
gab,1991,825878893300
gab,1992,720501077700
gab,1993,756313366600
gab,1994,704518636100
gab,1995,746233443600
gab,1996,827531093500
gab,1997,1138751961400
gab,1998,1284270724000
gab,1999,823847391300
gab,2000,755712396100
gab,2001,836802000000
gab,2002,1003696000000
gab,2003,838902000000
gab,2004,853420000000
gab,2005,864524528000
gab,2006,924396752000
gab,2007,1015143473900
gab,2008,1120123630100
gab,2009,1106060882300
gab,2010,1468166233200
gab,2011,1774856155600
gab,2012,1995371036300
gab,2013,2135895851400
gab,2014,2301494897600
gab,2015,1942739854400
gab,2016,1917319003900
gab,2017,1696946555000
gab,2018,3082531203400
gab,2019,3745745979800
gab,2020,3121373360100
gbr,1970,128243217000
gbr,1971,130801184000
gbr,1972,130749716000
gbr,1973,139303725000
gbr,1974,136586206000
gbr,1975,134002504000
gbr,1976,136316856000
gbr,1977,134228964000
gbr,1978,137601844000
gbr,1979,141206331000
gbr,1980,134500030000
gbr,1981,122756059000
gbr,1982,130135503000
gbr,1983,136702024000
gbr,1984,149134216000
gbr,1985,155351891000
gbr,1986,158761431000
gbr,1987,173809182000
gbr,1988,199611190000
gbr,1989,211782931000
gbr,1990,207101128000
gbr,1991,193994355000
gbr,1992,195738629000
gbr,1993,198790756000
gbr,1994,211506303000
gbr,1995,221531289000
gbr,1996,231871579000
gbr,1997,228235074000
gbr,1998,243304996000
gbr,1999,248672737000
gbr,2000,259914902000
gbr,2001,262891543000
gbr,2002,270322266000
gbr,2003,277738488000
gbr,2004,284271869000
gbr,2005,296374214000
gbr,2006,304400447000
gbr,2007,318528612000
gbr,2008,307323610000
gbr,2009,268263816000
gbr,2010,278176282000
gbr,2011,279767027000
gbr,2012,284027139000
gbr,2013,293347721000
gbr,2014,313358467000
gbr,2015,333226000000
gbr,2016,348961224000
gbr,2017,360467153000
gbr,2018,360238739000
gbr,2019,362208361000
gbr,2020,328048604000
geo,2010,5137300000
geo,2011,5902400000
geo,2012,6259000000
geo,2013,5607400000
geo,2014,7119400000
geo,2015,8263900000
geo,2016,8864500000
geo,2017,9162400000
geo,2018,9338500000
geo,2019,9331437600
geo,2020,7788292382.59115
gha,2006,32406584683.2758
gha,2007,37391059601.8809
gha,2008,40520288960.65849
gha,2009,30326286634.382
gha,2010,22666510422.3582
gha,2011,28460962940.4208
gha,2012,40514454775.6398
gha,2013,29923163900
gha,2014,31451469300
gha,2015,30594576900
gha,2016,34337228400
gha,2017,34690446600
gha,2018,39253499000
gha,2019,35319164000
gha,2020,35944518100
gin,2006,5888613339500
gin,2007,7628133850400
gin,2008,7771167253600
gin,2009,7137668145700
gin,2010,7510091302900
gin,2011,9783971001000
gin,2012,10867126427100
gin,2013,10932969969500
gin,2014,11310097724900
gin,2015,12359973279300
gin,2016,29135884959100
gin,2017,16473750662900
gin,2018,13814774422200
gin,2019,13285011665200
gmb,2004,5130000000
gmb,2005,4877000000
gmb,2006,5775000000
gmb,2007,4885000000
gmb,2008,4169000000
gmb,2009,5473000000
gmb,2010,6095000000
gmb,2011,5774000000
gmb,2012,9737000000
gmb,2013,7276853400
gmb,2014,7421595600
gmb,2015,9877893000
gmb,2016,13185563400
gmb,2017,13020830900
gmb,2018,13280504100
gmb,2019,17084436700
gmb,2020,24607014200
gnb,2000,34079583100
gnb,2001,30459633700
gnb,2002,20457452200
gnb,2003,24813225000
gnb,2004,24237533600
gnb,2005,33008295000
gnb,2006,33368668700
gnb,2007,42675779100
gnb,2008,50471047000
gnb,2009,43794829800
gnb,2010,45409865600
gnb,2011,49874103100
gnb,2012,28718717300
gnb,2013,30700724800
gnb,2014,46022534600
gnb,2015,55639192600
gnb,2016,53840905800
gnb,2017,54408992700
gnb,2018,65397078000
gnb,2019,87523514800
gnb,2020,95951595900
gnq,2005,1122504658700
gnq,2006,1431413000000
gnq,2007,1803738000000
gnq,2008,2385740000000
gnq,2009,3102553000000
gnq,2010,2632494000000
gnq,2011,2889140000000
gnq,2012,3797709000000
gnq,2013,2320643000000
gnq,2014,2097536000000
gnq,2015,1274457000000
gnq,2016,717713000000
gnq,2017,637274000000
gnq,2018,572908000000
gnq,2019,300022000000
gnq,2020,164678000000
grc,1960,10240782100
grc,1961,11591333900
grc,1962,12157031000
grc,1963,11356001100
grc,1964,13482441000
grc,1965,15547641900
grc,1966,16314165600
grc,1967,16077337200
grc,1968,19836519400
grc,1969,22959882900
grc,1970,20846998000
grc,1971,23353277000
grc,1972,29028179000
grc,1973,30719114000
grc,1974,20424565000
grc,1975,22808628000
grc,1976,24363391000
grc,1977,27374710000
grc,1978,30734073000
grc,1979,32050955000
grc,1980,26962924000
grc,1981,24334728000
grc,1982,23549936000
grc,1983,25047179000
grc,1984,20979883000
grc,1985,22941358000
grc,1986,22965727000
grc,1987,21672124000
grc,1988,22229788000
grc,1989,23587816000
grc,1990,24639623000
grc,1991,25686649000
grc,1992,24791050000
grc,1993,23800901000
grc,1994,23067014000
grc,1995,24019841000
grc,1996,26194133000
grc,1997,27111640000
grc,1998,33236036000
grc,1999,35694953000
grc,2000,36717329000
grc,2001,38688135000
grc,2002,38559079000
grc,2003,44382814000
grc,2004,45697533000
grc,2005,40268562000
grc,2006,48076427000
grc,2007,55714390000
grc,2008,51706610000
grc,2009,44503183000
grc,2010,35893569000
grc,2011,26786949000
grc,2012,20978237000
grc,2013,19589227000
grc,2014,18963614000
grc,2015,18994997000
grc,2016,19437412000
grc,2017,21081362000
grc,2018,20165884000
grc,2019,19502354000
grc,2020,19444075000
grl,2003,2118400000
grl,2004,1992900000
grl,2005,2897700000
grl,2006,2957000000
grl,2007,3845900000
grl,2008,5177100000
grl,2009,4426600000
grl,2010,7370300000
grl,2011,9013000000
grl,2012,5501500000
grl,2013,4360600000
grl,2014,3404500000
grl,2015,3752300000
grl,2016,4160700000
grl,2017,3988800000
grl,2018,3871100000
grl,2019,5673800000
gtm,1960,9380329075.62998
gtm,1961,9876320917.32451
gtm,1962,9458644132.03513
gtm,1963,11207665938.9825
gtm,1964,13731131689.253
gtm,1965,14514286550.0734
gtm,1966,14435972079.5913
gtm,1967,16028366898.651
gtm,1968,18221172853.3816
gtm,1969,18508325911.816
gtm,1970,18238575938.8392
gtm,1971,19796164391.6761
gtm,1972,19683043359.6634
gtm,1973,21919357223.3456
gtm,1974,21510381590.1697
gtm,1975,23546558603.9358
gtm,1976,32317782032.2425
gtm,1977,35311136167.8674
gtm,1978,37912917755.7738
gtm,1979,35937652127.0321
gtm,1980,32457007887.74929
gtm,1981,34980475005.1735
gtm,1982,31151766322.4317
gtm,1983,22450155626.5707
gtm,1984,20448785174.3349
