geo,time,bx_gsr_tran_zs
guy,2014,14.07577
guy,2015,13.89655
guy,2016,6.82588
guy,2017,6.399
guy,2018,1.6977
guy,2019,1.06175
guy,2020,0.89262
hkg,1998,40.29188
hkg,1999,39.6991
hkg,2000,40.41364
hkg,2001,38.52811
hkg,2002,39.73773
hkg,2003,40.89839
hkg,2004,42.73579
hkg,2005,43.20045
hkg,2006,41.42206
hkg,2007,39.88245
hkg,2008,41.43206
hkg,2009,36.6341
hkg,2010,37.07062
hkg,2011,35.18674
hkg,2012,32.52312
hkg,2013,29.82802
hkg,2014,29.87794
hkg,2015,28.54047
hkg,2016,28.60049
hkg,2017,29.26335
hkg,2018,29.18335
hkg,2019,30.88647
hkg,2020,35.82039
hnd,1974,20.96774
hnd,1975,21.6
hnd,1976,31.02094
hnd,1977,31.89189
hnd,1978,30.96085
hnd,1979,30.90909
hnd,1980,36.93252
hnd,1981,32.78146
hnd,1982,34.61538
hnd,1983,38.16631
hnd,1984,41.07761
hnd,1985,41.92771
hnd,1986,42.06204
hnd,1987,30.83995
hnd,1988,28.95894
hnd,1989,28.39011
hnd,1990,30.88128
hnd,1991,27.08571
hnd,1992,24.65347
hnd,1993,17.33676
hnd,1994,14.6637
hnd,1995,12.67131
hnd,1996,10.77586
hnd,1997,10.25202
hnd,1998,6.39528
hnd,1999,4.97729
hnd,2000,4.69005
hnd,2001,5.04264
hnd,2002,4.40045
hnd,2003,3.51715
hnd,2004,2.47043
hnd,2005,2.78063
hnd,2006,2.11403
hnd,2007,2.71656
hnd,2008,2.73505
hnd,2009,3.33422
hnd,2010,2.75873
hnd,2011,3.60788
hnd,2012,3.5635
hnd,2013,4.46493
hnd,2014,4.55172
hnd,2015,4.30204
hnd,2016,4.36367
hnd,2017,4.66599
hnd,2018,5.09509
hnd,2019,4.91554
hnd,2020,4.91432
hrv,1993,28.27125
hrv,1994,23.27697
hrv,1995,28.815
hrv,1996,21.33451
hrv,1997,16.85366
hrv,1998,14.04584
hrv,1999,12.81354
hrv,2000,12.4791
hrv,2001,11.17365
hrv,2002,10.09085
hrv,2003,10.40428
hrv,2004,11.30916
hrv,2005,12.06587
hrv,2006,12.74282
hrv,2007,12.97134
hrv,2008,12.61885
hrv,2009,11.48997
hrv,2010,12.17905
hrv,2011,11.2055
hrv,2012,10.1066
hrv,2013,10.66285
hrv,2014,10.63909
hrv,2015,9.66275
hrv,2016,9.14607
hrv,2017,8.88382
hrv,2018,8.92879
hrv,2019,8.24125
hrv,2020,9.3766
hti,1971,5.31915
hti,1972,4.56708
hti,1973,2.6827
hti,1974,3.30579
hti,1975,1.79828
hti,1976,2.15577
hti,1977,4.06147
hti,1978,3.52365
hti,1979,4.20336
hti,1980,5.9368
hti,1981,7.06195
hti,1982,6.70078
hti,1983,6.67893
hti,1984,7.01704
hti,1985,6.44596
hti,1986,6.92733
hti,1987,6.54516
hti,1988,7.01524
hti,1989,7.50678
hti,1990,16.2069
hti,1991,13.19444
hti,1992,7.4026
hti,1993,8.49162
hti,1994,31.34328
hti,1995,4.80492
hti,1996,5.50055
hti,1997,2.13011
hti,2016,0.28303
hti,2017,0.24024
hti,2018,0.19863
hti,2019,0.36526
hti,2020,0.58494
hti,2021,2.09462
hun,1982,5.40279
hun,1983,9.32121
hun,1984,12.55353
hun,1985,13.31163
hun,1986,9.50615
hun,1987,5.96911
hun,1988,5.58759
hun,1989,4.80511
hun,1990,1.46458
hun,1991,1.92218
hun,1992,0.4886
hun,1993,2.31546
hun,1994,1.64973
hun,1995,5.90947
hun,1996,4.86689
hun,1997,5.99152
hun,1998,7.36278
hun,1999,6.42695
hun,2000,7.00128
hun,2001,6.785
hun,2002,7.79554
hun,2003,9.52266
hun,2004,11.34503
hun,2005,16.59743
hun,2006,19.23547
hun,2007,18.99682
hun,2008,19.85521
hun,2009,19.04656
hun,2010,19.90438
hun,2011,21.31798
hun,2012,22.66036
hun,2013,24.08592
hun,2014,24.37224
hun,2015,24.05232
hun,2016,23.95885
hun,2017,23.88582
hun,2018,24.53042
hun,2019,25.18036
hun,2020,22.62239
idn,1981,15.14477
idn,1982,13.69048
idn,1983,9.15751
idn,1984,8.59649
idn,1985,4.9763
idn,1986,4.62085
idn,1987,3.84977
idn,1988,3.21402
idn,1989,2.88
idn,1990,2.8135
idn,1991,2.8703
idn,1992,2.62459
idn,1993,1.11139
idn,1994,0.72962
idn,1995,0.65826
idn,1996,0.57584
idn,1997,0.57629
idn,1998,0.13396
idn,1999,0.08698
idn,2000,0.07671
idn,2001,0.07272
idn,2002,15.87746
idn,2003,16.16887
idn,2004,17.90232
idn,2005,21.86599
idn,2006,22.97556
idn,2007,20.12381
idn,2008,20.22488
idn,2009,20.2309
idn,2010,15.98893
idn,2011,15.79011
idn,2012,16.15488
idn,2013,15.73665
idn,2014,16.11054
idn,2015,15.55387
idn,2016,15.31479
idn,2017,13.7087
idn,2018,11.51132
idn,2019,12.49607
idn,2020,16.26241
idn,2021,23.43546
ind,1975,35.51546
ind,1976,31.96205
ind,1977,25.99737
ind,1978,20.98896
ind,1979,18.81903
ind,1980,15.01897
ind,1981,16.29468
ind,1982,15.1476
ind,1983,13.27725
ind,1984,15.40682
ind,1985,15.22622
ind,1986,16.51937
ind,1987,18.86521
ind,1988,22.80186
ind,1989,20.53064
ind,1990,20.74479
ind,1991,19.79935
ind,1992,20.98119
ind,1993,24.32284
ind,1994,28.38971
ind,1995,27.90413
ind,1996,27.47403
ind,1997,21.31712
ind,1998,15.1657
ind,1999,12.70819
ind,2000,13.65358
ind,2001,15.00894
ind,2002,14.69865
ind,2003,14.66879
ind,2004,12.91321
ind,2005,12.52812
ind,2006,12.45907
ind,2007,11.79719
ind,2008,12.07334
ind,2009,12.0923
ind,2010,11.33964
ind,2011,12.77827
ind,2012,12.03008
ind,2013,11.34039
ind,2014,11.83051
ind,2015,9.16253
ind,2016,9.3781
ind,2017,9.16335
ind,2018,9.26982
ind,2019,9.83669
ind,2020,10.23455
irl,2005,4.81301
irl,2006,4.51543
irl,2007,4.90841
irl,2008,5.01468
irl,2009,5.07031
irl,2010,5.40527
irl,2011,5.8408
irl,2012,5.85456
irl,2013,5.50728
irl,2014,5.21009
irl,2015,5.44986
irl,2016,5.36835
irl,2017,5.02728
irl,2018,4.1047
irl,2019,3.62891
irl,2020,1.0295
irn,1976,8.0347
irn,1977,6.299
irn,1978,10.30928
irn,1979,2.59494
irn,1980,4.51436
irn,1981,4.85612
irn,1982,9.62672
irn,1983,14.07407
irn,1984,11.78947
irn,1985,11.62162
irn,1986,13.22314
irn,1987,22.51082
irn,1988,22.54098
irn,1989,15.24664
irn,1990,8.25688
irn,1991,9.13174
irn,1992,7.15564
irn,1993,1.75277
irn,1994,20.77626
irn,1995,23.2715
irn,1996,50.46512
irn,1997,37.66779
irn,1998,23.36866
irn,1999,34.53947
irn,2000,48.55282
irq,2005,49.69032
irq,2006,58.19098
irq,2007,29.89976
irq,2008,25.02673
irq,2009,11.5802
irq,2010,13.71753
irq,2011,15.76896
irq,2012,23.04977
irq,2013,12.18886
irq,2014,9.18538
irq,2015,6.50891
irq,2016,9.16783
irq,2017,9.70364
irq,2018,17.36196
irq,2019,8.81424
irq,2020,10.97378
isl,1976,54.84058
isl,1977,55.02122
isl,1978,56.75573
isl,1979,56.14754
isl,1980,49.07076
isl,1981,52.80713
isl,1982,52.81856
isl,1983,48.52555
isl,1984,47.53673
isl,1985,54.90743
isl,1986,45.36628
isl,1987,39.78594
isl,1988,39.24003
isl,1989,37.51209
isl,1990,39.72957
isl,1991,39.43867
isl,1992,35.71398
isl,1993,39.1248
isl,1994,40.59333
isl,2009,39.16611
isl,2010,38.80327
isl,2011,39.00992
isl,2012,39.81072
isl,2013,38.97898
isl,2014,37.72128
isl,2015,35.6202
isl,2016,33.64267
isl,2017,33.80625
isl,2018,33.77806
isl,2019,28.2433
isl,2020,24.2405
isr,1960,49.47368
isr,1961,52.06612
isr,1965,40.5303
isr,1966,38.53821
isr,1967,38.17035
isr,1968,36
isr,1969,35.82418
isr,1970,37.5
isr,1971,36.46724
isr,1972,43.1912
isr,1973,43.04245
isr,1974,48.77193
isr,1975,49.28952
isr,1976,45.81465
isr,1977,45.01868
isr,1978,42.16991
isr,1979,37.27351
isr,1980,38.09699
isr,1981,38.4237
isr,1982,33.57929
isr,1983,30.86321
isr,1984,33.4587
isr,1985,30.48831
isr,1986,31.05359
isr,1987,29.05213
isr,1988,29.00136
isr,1989,29.09681
isr,1990,30.60456
isr,1991,31.42863
isr,1992,27.31794
isr,1993,27.70162
isr,1994,25.60232
isr,1995,25.30493
isr,1996,22.76692
isr,1997,21.74849
isr,1998,20.759
isr,1999,18.36715
isr,2000,15.79135
isr,2001,16.94826
isr,2002,18.16491
isr,2003,19.83276
isr,2004,20.19137
isr,2005,21.24218
isr,2006,19.28551
isr,2007,20.86172
isr,2008,20.78825
isr,2009,14.49803
isr,2010,16.98084
isr,2011,15.18627
isr,2012,14.21776
isr,2013,12.42335
isr,2014,11.63206
isr,2015,10.6274
isr,2016,8.69311
isr,2017,8.66372
isr,2018,8.37301
isr,2019,7.57404
isr,2020,7.98828
isr,2021,14.06399
ita,1970,33.77649
ita,1971,31.94875
ita,1972,29.01317
ita,1973,31.38741
ita,1974,31.40294
ita,1975,28.97263
ita,1976,29.29852
ita,1977,25.72787
ita,1978,23.70963
ita,1979,23.74306
ita,1980,26.44923
ita,1981,26.24296
ita,1982,24.28655
ita,1983,22.28063
ita,1984,23.67413
ita,1985,24.27189
ita,1986,25.08278
ita,1987,25.02582
ita,1988,27.7963
ita,1989,29.31554
ita,1990,22.48339
ita,1991,23.88714
ita,1992,19.39195
ita,1993,19.37473
ita,1994,18.9743
ita,1995,19.16352
ita,1996,18.24957
ita,1997,17.50643
ita,1998,16.94984
ita,1999,15.9596
ita,2000,15.95114
ita,2001,14.01045
ita,2002,15.03269
ita,2003,14.48444
ita,2004,17.32593
ita,2005,16.29002
ita,2006,16.08876
ita,2007,15.73312
ita,2008,15.69796
ita,2009,13.64399
ita,2010,14.75751
ita,2011,13.85929
ita,2012,13.05147
ita,2013,13.85876
ita,2014,13.73594
ita,2015,14.42186
ita,2016,13.79384
ita,2017,12.91733
ita,2018,12.78228
ita,2019,12.36625
ita,2020,11.46351
jam,1976,32.73743
jam,1977,33.93646
jam,1978,34.30624
jam,1979,31.87607
jam,1980,27.96356
jam,1981,22.49478
jam,1982,19.74645
jam,1983,18.77245
jam,1984,20.63041
jam,1985,21.85398
jam,1986,19.51958
jam,1987,17.55821
jam,1988,19.36585
jam,1989,19.23753
jam,1990,17.13103
jam,1991,12.5189
jam,1992,11.91123
jam,1993,11.31127
jam,1994,14.57911
jam,1995,15.70186
jam,1996,13.9397
jam,1997,14.95674
jam,1998,15.5897
jam,1999,15.17893
jam,2000,16.22155
jam,2001,18.47654
jam,2002,19.28085
jam,2003,22.18709
jam,2004,21.65047
jam,2005,19.36229
jam,2006,17.32805
jam,2007,16.52129
jam,2008,16.77709
jam,2009,12.98465
jam,2010,11.20722
jam,2011,10.82165
jam,2012,8.49833
jam,2013,8.24358
jam,2014,7.39256
jam,2015,6.06389
jam,2016,5.4032
jam,2017,5.83879
jam,2018,5.89995
jam,2019,5.35136
jam,2020,8.32757
jor,1972,28.87931
jor,1973,30.37975
jor,1974,28.48101
jor,1975,23.89503
jor,1976,20.64742
jor,1977,18.14372
jor,1978,22.09043
jor,1979,25.32992
jor,1980,26.98573
jor,1981,33.38773
jor,1982,34.35221
jor,1983,32.13793
jor,1984,38.42149
jor,1985,41.06133
jor,1986,30.10463
jor,1987,30.64523
jor,1988,28.85679
jor,1989,23.65486
jor,1990,25.65347
jor,1991,18.55669
jor,1992,23.03408
jor,1993,23.3612
jor,1994,22.58533
jor,1995,24.50104
jor,1996,20.41253
jor,1997,22.47848
jor,1998,17.00927
jor,1999,17.52176
jor,2000,18.27097
jor,2001,17.49474
jor,2002,16.39759
jor,2003,17.3457
jor,2004,20.13333
jor,2005,19.47498
jor,2006,17.60636
jor,2007,18.06959
jor,2008,17.54903
jor,2009,16.96673
jor,2010,19.54377
jor,2011,22.26532
jor,2012,22.55029
jor,2013,22.32481
jor,2014,22.43002
jor,2015,19.64966
jor,2016,20.82824
jor,2017,18.49378
jor,2018,18.17537
jor,2019,17.08008
jor,2020,20.19512
jpn,1996,31.62886
jpn,1997,31.29238
jpn,1998,33.91086
jpn,1999,37.45579
jpn,2000,36.83272
jpn,2001,37.06298
jpn,2002,36.40501
jpn,2003,34.03585
jpn,2004,32.86289
jpn,2005,35.06455
jpn,2006,34.42998
jpn,2007,34.56215
jpn,2008,33.20701
jpn,2009,26.14396
jpn,2010,31.43038
jpn,2011,29.64292
jpn,2012,31.34898
jpn,2013,29.21015
jpn,2014,24.16641
jpn,2015,21.76024
jpn,2016,18.04807
jpn,2017,18.27777
jpn,2018,14.91438
jpn,2019,12.51006
jpn,2020,12.88947
kaz,1995,65.68866
kaz,1996,64.02728
kaz,1997,58.7837
kaz,1998,42.884
kaz,1999,45.09383
kaz,2000,49.20289
kaz,2001,49.62166
kaz,2002,43.89286
kaz,2003,45.23032
kaz,2004,44.84342
kaz,2005,49.07711
kaz,2006,54.57746
kaz,2007,50.79515
kaz,2008,52.31537
kaz,2009,52.89767
kaz,2010,55.4359
kaz,2011,50.92599
kaz,2012,47.60763
kaz,2013,47.78808
kaz,2014,56.10509
kaz,2015,56.93104
kaz,2016,53.83481
kaz,2017,53.16627
kaz,2018,54.80542
kaz,2019,51.30581
kaz,2020,66.69353
ken,1975,44.82986
ken,1976,50.59247
ken,1977,36.62642
ken,1978,35.18862
ken,1979,41.42857
ken,1980,37.42581
ken,1981,27.87657
ken,1982,26.80201
ken,1983,27.51384
ken,1984,27.52702
ken,1985,24.64338
ken,1986,22.5831
ken,1987,22.15821
ken,1988,22.24134
ken,1989,19.71752
ken,1990,21.78079
ken,1991,23.04874
ken,1992,22.79371
ken,1993,41.48795
ken,1994,41.2464
ken,1995,43.65855
ken,1996,40.77542
ken,1997,38.48754
ken,1998,39.18252
ken,1999,41.50389
ken,2000,41.48795
ken,2001,41.2464
ken,2002,43.65855
ken,2003,40.77542
ken,2004,38.48754
ken,2005,39.17994
ken,2006,40.74458
ken,2007,38.47136
ken,2008,39.45159
ken,2009,37.4909
ken,2010,43.73811
ken,2011,42.16615
ken,2012,42.64861
ken,2013,44.22682
ken,2014,42.42571
ken,2015,42.07792
ken,2016,37.22834
ken,2017,34.92026
ken,2018,35.76144
ken,2019,38.93705
ken,2020,30.86706
kgz,1993,25.11226
kgz,1994,43.86384
kgz,1995,39.61483
kgz,1996,22.99143
kgz,1997,19.6
kgz,1998,30.89422
kgz,1999,31.11425
kgz,2000,27.11249
kgz,2001,24.94271
kgz,2002,26.52888
kgz,2003,26.61737
kgz,2004,24.32967
kgz,2005,23.34958
kgz,2006,14.93308
kgz,2007,20.34462
kgz,2008,18.1691
kgz,2009,21.16851
kgz,2010,25.08433
kgz,2011,19.66134
kgz,2012,18.36404
kgz,2013,17.43287
kgz,2014,17.62753
kgz,2015,22.13597
kgz,2016,19.77297
kgz,2017,25.12083
kgz,2018,25.72823
kgz,2019,24.9167
kgz,2020,35.75507
khm,1993,15.96244
khm,1994,20.55046
khm,1995,27.63158
khm,1996,30.46683
khm,1997,31.42145
khm,1998,30.71052
khm,1999,22.13237
khm,2000,23.54372
khm,2001,19.6537
khm,2002,16.52631
khm,2003,16.6222
khm,2004,13.40462
khm,2005,12.15095
khm,2006,12.89493
khm,2007,15.17429
khm,2008,15.96773
khm,2009,14.20544
khm,2010,11.14332
khm,2011,10.10937
khm,2012,9.8009
khm,2013,9.83699
khm,2014,10.29421
khm,2015,10.60565
khm,2016,11.30891
khm,2017,12.19944
khm,2018,12.61958
khm,2019,12.92056
khm,2020,15.93914
kir,1979,48.62385
kir,1980,61.13074
kir,1981,66.29213
kir,1982,61.65826
kir,1983,59.16143
kir,1984,55.85317
kir,1985,34.57517
kir,1986,33.12247
kir,1987,37.24513
kir,1988,41.76871
kir,1989,37.43988
kir,1990,38.27472
kir,1991,13.17524
kir,1992,17.07085
kir,1993,20.2161
kir,1994,11.69221
kir,2006,5.10899
kir,2007,8.10986
kir,2008,11.10066
kir,2009,8.18424
kir,2010,10.61697
kir,2011,12.04759
kir,2012,16.91037
kir,2013,27.02612
kir,2014,18.65575
kir,2015,13.09311
kir,2016,10.78313
kir,2017,16.79934
kir,2018,21.72423
kir,2019,11.293
kir,2020,0.85101
kna,1986,6.58494
kna,1987,8.65261
kna,1988,7.12192
kna,1989,7.4513
kna,1990,7.45359
kna,1991,5.71924
kna,1992,5.45522
kna,1993,4.46496
kna,1994,5.20808
kna,1995,6.20085
kna,1996,7.42941
kna,1997,7.42681
kna,1998,7.93931
kna,1999,7.68864
kna,2000,10.70556
kna,2001,11.64572
kna,2002,11.11275
kna,2003,9.19836
kna,2004,7.23046
kna,2005,6.84047
kna,2006,6.80643
kna,2007,7.43824
kna,2008,8.38792
kna,2009,12.12743
kna,2010,9.5724
kna,2011,8.43167
kna,2012,8.01519
kna,2013,7.0602
kna,2014,2.48422
kna,2015,3.18128
kna,2016,3.69455
kna,2017,3.61302
kna,2018,3.19268
kna,2019,3.67665
kna,2020,2.03303
kor,1976,22.52783
kor,1977,19.32471
kor,1978,16.21089
kor,1979,23.31512
kor,1980,30.95977
kor,1981,32.84694
kor,1982,32.71774
kor,1983,34.32573
kor,1984,32.594
kor,1985,31.57877
kor,1986,31.36973
kor,1987,29.37404
kor,1988,31.01739
kor,1989,32.50779
kor,1990,30.57023
kor,1991,35.50888
kor,1992,38.15907
kor,1993,39.36387
kor,1994,41.48793
kor,1995,38.51158
kor,1996,35.76423
kor,1997,39.48665
kor,1998,37.6317
kor,1999,40.83878
kor,2000,42.18648
kor,2001,43.09053
kor,2002,42.97572
kor,2003,48.19591
kor,2004,49.93971
kor,2005,47.32982
kor,2006,45.35571
kor,2007,46.80212
kor,2008,49.091
kor,2009,39.56381
kor,2010,47.00158
kor,2011,40.83273
kor,2012,40.18518
kor,2013,36.37754
kor,2014,34.08107
kor,2015,35.01989
kor,2016,28.92866
kor,2017,27.63003
kor,2018,26.98609
kor,2019,26.0647
kor,2020,26.71043
kor,2021,37.55621
kos,2004,19.96736
kos,2005,20.07529
kos,2006,23.01263
kos,2007,8.89838
kos,2008,6.83663
kos,2009,5.77102
kos,2010,5.44722
kos,2011,3.45185
kos,2012,3.31963
kos,2013,4.16885
kos,2014,2.85561
kos,2015,3.47747
kos,2016,3.1174
kos,2017,2.7058
kos,2018,3.8314
kos,2019,4.01283
kos,2020,4.73296
kwt,1975,76.82119
kwt,1976,75.41899
kwt,1977,69.27374
kwt,1978,67.35751
kwt,1979,64.52599
kwt,1980,57.70393
kwt,1981,57.47423
kwt,1982,72.32472
kwt,1983,69.16996
kwt,1984,73.38403
kwt,1985,73.97661
kwt,1986,72.22222
kwt,1987,71.42857
kwt,1988,72.13622
kwt,1989,72.91139
kwt,1990,72.08672
kwt,1991,50.70922
kwt,1992,66.66667
kwt,1993,71.2
kwt,1994,72.85714
kwt,1995,68
kwt,1996,65.74882
kwt,1997,69.28839
kwt,1998,68.04162
kwt,1999,71.80728
kwt,2000,75.85837
kwt,2001,72.42258
kwt,2002,68.49671
kwt,2003,48.22286
kwt,2004,45.42428
kwt,2005,47.3318
kwt,2006,37.64845
kwt,2007,34.00574
kwt,2008,38.33489
kwt,2009,28.49041
kwt,2010,46.8994
kwt,2011,50.33021
kwt,2012,46.17784
kwt,2013,20.74117
kwt,2014,26.58064
kwt,2015,27.23131
kwt,2016,22.19068
kwt,2017,24.80941
kwt,2018,15.3194
kwt,2019,14.62745
kwt,2020,10.98442
lao,1984,25.16556
lao,1985,24.88263
lao,1986,25
lao,1987,25.09506
lao,1988,34.83146
lao,1989,37.77778
lao,1990,33.75527
lao,1991,28.04233
lao,1992,74.21053
lao,1993,15.78947
lao,1994,10.05338
lao,1995,14.15771
lao,1996,16.66667
lao,1997,8.56651
lao,1998,6.74157
lao,1999,8.42722
lao,2000,11.21549
lao,2001,17.00535
lao,2002,20.24813
lao,2003,22.71662
lao,2004,18.46543
lao,2005,17.87862
lao,2006,15.93643
lao,2007,14.93846
lao,2008,11.9136
lao,2009,10.20403
lao,2010,10.92785
lao,2011,9.33455
lao,2012,8.79619
lao,2013,9.2635
lao,2014,7.49306
lao,2015,7.99517
lao,2016,9.70646
lao,2017,10.65493
lao,2018,10.7476
lao,2019,14.16499
lao,2020,23.0625
lbn,2002,0.00466
lbn,2003,4.30153
lbn,2004,5.34355
lbn,2005,4.02842
lbn,2006,4.08352
lbn,2007,4.5449
lbn,2008,2.82787
lbn,2009,2.26557
lbn,2010,4.05438
lbn,2011,8.18706
lbn,2012,7.59303
lbn,2013,7.28591
lbn,2014,8.70544
lbn,2015,9.10259
lbn,2016,7.66446
lbn,2017,8.60674
lbn,2018,7.39317
lbn,2019,5.37366
lbn,2020,2.48367
lbr,1979,29.41176
lbr,1980,38.16794
lbr,1981,43.47826
lbr,1982,25.99388
lbr,1983,34.54545
lbr,1984,33.06233
lbr,1985,24.56647
lbr,1986,57.46924
lbr,1987,52.38095
lbr,2004,3.35188
lbr,2005,5.18612
lbr,2006,4.47163
lbr,2007,5.82452
lbr,2008,3.76653
lbr,2009,5.4533
lby,1977,51.11663
lby,1978,57.04846
lby,1979,68.72038
lby,1980,64.47639
lby,1981,64.18219
lby,1982,63.84298
lby,1983,60.79665
lby,1984,57.53968
lby,1985,78.49462
lby,1986,60.23166
lby,1987,56.71642
lby,1988,55.31335
lby,1989,55.96591
lby,1990,59.51662
lby,1991,54.51264
lby,1992,54.60993
lby,1993,34.73054
lby,1994,42.1875
lby,1995,40.625
lby,1996,41.96429
lby,1997,39.37008
lby,1998,53.51351
lby,1999,32.11679
lby,2000,9.30233
lby,2001,9.78261
lby,2002,10.22444
lby,2003,13.12217
lby,2004,14.41648
lby,2005,21.72285
lby,2006,26.17587
lby,2007,23.22581
lby,2008,56.71642
lby,2009,68.05195
lby,2010,64.00878
lby,2011,74.62687
lby,2012,71.94481
lby,2013,73.04058
lby,2014,41.66667
lby,2015,6.8323
lby,2016,38.59649
lby,2017,38.59813
lby,2018,38.59387
lby,2019,38.57656
lca,1986,4.60289
lca,1987,4.92852
lca,1988,9.70291
lca,1989,9.41173
lca,1990,9.58611
lca,1991,9.55454
lca,1992,7.39287
lca,1993,6.34029
lca,1994,6.06419
lca,1995,5.33935
lca,1996,4.50463
lca,1997,4.70076
lca,1998,5.39012
lca,1999,4.36389
lca,2000,4.10004
lca,2001,4.57777
lca,2002,4.61711
lca,2003,3.85536
lca,2004,4.16349
lca,2005,4.95874
lca,2006,6.31696
lca,2007,5.04128
lca,2008,4.89882
lca,2009,5.3016
lca,2010,5.51351
lca,2011,4.56022
lca,2012,3.57738
lca,2013,3.46664
lca,2014,1.78319
lca,2015,1.71137
lca,2016,1.88289
lca,2017,1.38947
lca,2018,1.2906
lca,2019,1.19601
lca,2020,1.94372
lka,1975,39.1068
lka,1976,34.96721
lka,1977,28.9071
lka,1978,19.44971
lka,1979,18.5225
lka,1980,18.77222
lka,1981,17.78597
lka,1982,19.97655
lka,1983,22.73254
lka,1984,24.43574
lka,1985,29.77466
lka,1986,30.17055
lka,1987,34.39702
lka,1988,36.06335
lka,1989,37.37546
lka,1990,38.3665
lka,1991,37.29636
lka,1992,35.34312
lka,1993,37.18789
lka,1994,38.88106
lka,1995,40.90717
lka,1996,44.30997
lka,1997,44.43961
lka,1998,43.95351
lka,1999,41.81999
lka,2000,42.58585
lka,2001,28.33893
lka,2002,40.54404
lka,2003,39.8673
lka,2004,40.88563
lka,2005,43.72169
lka,2006,46.19951
lka,2007,47.2
lka,2008,49.86017
lka,2009,45.74086
lka,2010,46.94668
lka,2011,45.13892
lka,2012,42.99779
lka,2013,38.07171
lka,2014,34.31162
lka,2015,32.90309
lka,2016,31.52297
lka,2017,30.29832
lka,2018,29.69003
lka,2019,31.2972
lka,2020,38.674
lso,1975,2.24719
lso,1976,2.88462
lso,1977,2.43902
lso,1978,2.73973
lso,1979,2.54777
lso,1980,1.99203
lso,1981,1.66113
lso,1982,0.20563
lso,1983,0.4927
lso,1984,1.84242
lso,1985,1.69121
lso,1986,1.38393
lso,1987,0.79727
lso,1988,20.86906
lso,1989,20.51555
lso,1990,20.22426
lso,1991,11.61887
lso,1992,10.57406
lso,1993,9.69053
lso,1994,12.40878
lso,1995,8.78352
lso,1996,8.40097
lso,1997,11.8397
lso,1998,7.41847
lso,1999,2.8083
lso,2000,2.34638
lso,2001,2.17008
lso,2002,2.3184
lso,2003,1.95295
lso,2004,1.83932
lso,2005,2.32193
lso,2006,1.7662
lso,2007,2.54759
lso,2008,2.10184
lso,2009,2.06436
lso,2010,7.83465
lso,2011,9.72408
lso,2012,8.54476
lso,2013,5.35969
lso,2014,6.13491
lso,2015,2.34734
lso,2016,1.36525
lso,2017,1.90359
lso,2018,1.87953
lso,2019,2.03206
lso,2020,4.19972
lso,2021,7.00056
ltu,1993,83.64121
ltu,1994,64.49303
ltu,1995,59.25126
ltu,1996,44.94234
ltu,1997,36.0674
ltu,1998,32.20095
ltu,1999,30.22104
ltu,2000,37.21956
ltu,2001,37.63788
ltu,2002,37.57182
ltu,2003,40.60878
ltu,2004,49.94694
ltu,2005,50.56525
ltu,2006,52.63267
ltu,2007,53.97058
ltu,2008,56.02371
ltu,2009,53.29587
ltu,2010,55.54208
ltu,2011,54.88631
ltu,2012,57.34924
ltu,2013,59.16686
ltu,2014,60.98315
ltu,2015,58.46392
ltu,2016,56.78051
ltu,2017,58.36172
ltu,2018,60.01838
ltu,2019,59.27148
ltu,2020,62.92805
lux,1999,6.68762
lux,2000,6.55801
lux,2001,6.85747
lux,2002,6.43692
lux,2003,6.16009
lux,2004,5.98754
lux,2005,6.20225
lux,2006,5.42019
lux,2007,5.46023
lux,2008,6.70965
lux,2009,5.79288
lux,2010,5.64488
lux,2011,5.68402
lux,2012,5.9836
lux,2013,5.78526
lux,2014,6.08689
lux,2015,5.38428
lux,2016,4.93118
lux,2017,5.25503
lux,2018,5.28508
lux,2019,4.67485
lux,2020,4.88066
lux,2021,5.30916
lva,1992,94.69097
lva,1993,79.65271
lva,1994,91.36695
lva,1995,91.55967
lva,1996,59.59908
lva,1997,62.68986
lva,1998,60.02475
lva,1999,60.62617
lva,2008,43.21089
lva,2009,44.55247
lva,2010,45.29992
lva,2011,46.79908
lva,2012,47.86148
lva,2013,43.44604
lva,2014,45.19915
lva,2015,44.16904
lva,2016,41.29072
lva,2017,41.40845
lva,2018,39.77577
lva,2019,38.22147
lva,2020,32.02976
lva,2021,32.53905
mac,2002,6.51774
mac,2003,4.73807
mac,2004,4.76012
mac,2005,5.12369
mac,2006,5.01267
mac,2007,3.94138
mac,2008,3.03246
mac,2009,2.20778
mac,2010,2.10987
mac,2011,1.85464
mac,2012,1.54545
mac,2013,1.37193
mac,2014,1.38547
mac,2015,1.73463
mac,2016,1.78426
mac,2017,1.50283
mac,2018,1.57056
mac,2019,1.5385
mac,2020,1.12829
mar,1975,15.12899
mar,1976,14.83837
mar,1977,17.05454
mar,1978,16.30837
mar,1979,17.18117
mar,1980,20.33535
mar,1981,18.90957
mar,1982,20.19167
mar,1983,16.57129
mar,1984,14.20181
mar,1985,12.95778
mar,1986,13.81863
mar,1987,12.27012
mar,1988,12.74435
mar,1989,9.40544
mar,1990,8.93171
mar,1991,14.71859
mar,1992,13.11075
mar,1993,15.03718
mar,1994,13.77455
mar,1995,14.37072
mar,1996,12.10764
mar,1997,13.81083
mar,1998,14.71427
mar,1999,14.9471
mar,2000,12.15291
mar,2001,13.6187
mar,2002,14.38826
mar,2003,13.37714
