geo,time,ny_gds_totl_zs
eth,2015,19.74178
eth,2016,22.39868
eth,2017,22.36006
eth,2018,24.08531
eth,2019,22.12464
eth,2020,20.91319
fin,1970,31.47062
fin,1971,31.41461
fin,1972,30.87604
fin,1973,32.44255
fin,1974,33.98097
fin,1975,30.26397
fin,1976,28.73899
fin,1977,27.82667
fin,1978,28.17515
fin,1979,29.66019
fin,1980,30.40675
fin,1981,29.85526
fin,1982,28.77368
fin,1983,28.62917
fin,1984,29.27235
fin,1985,28.22903
fin,1986,27.91061
fin,1987,27.54002
fin,1988,29.59087
fin,1989,30.31866
fin,1990,29.07464
fin,1991,22.9082
fin,1992,21.71569
fin,1993,22.82751
fin,1994,25.04821
fin,1995,27.1469
fin,1996,26.29527
fin,1997,28.59296
fin,1998,30.33684
fin,1999,30.89603
fin,2000,32.46215
fin,2001,32.52206
fin,2002,31.11943
fin,2003,29.24962
fin,2004,29.436
fin,2005,28.95128
fin,2006,28.86111
fin,2007,30.65771
fin,2008,29.11332
fin,2009,23.78691
fin,2010,23.68358
fin,2011,23.4765
fin,2012,21.86065
fin,2013,21.28024
fin,2014,20.9713
fin,2015,21.14436
fin,2016,21.99726
fin,2017,24.05292
fin,2018,24.00286
fin,2019,24.23828
fin,2020,24.37678
fji,1980,25.64848
fji,1981,21.11278
fji,1982,20.20702
fji,1983,14.22002
fji,1984,18.52882
fji,1985,17.15968
fji,1986,22.97886
fji,1987,17.09282
fji,1988,14.52885
fji,1989,10.07189
fji,1990,9.64086
fji,1991,10.29584
fji,1992,13.45311
fji,1993,16.9382
fji,1994,20.24372
fji,1995,19.76896
fji,1996,25.44858
fji,1997,24.31071
fji,1998,28.48531
fji,1999,34.03162
fji,2000,25.55217
fji,2001,26.76236
fji,2002,30.00349
fji,2003,31.81693
fji,2004,34.84264
fji,2005,7.10012
fji,2006,5.10214
fji,2007,10.19153
fji,2008,6.67547
fji,2009,7.60801
fji,2010,12.69312
fji,2011,15.08361
fji,2012,14.20843
fji,2013,15.03148
fji,2014,22.03095
fji,2015,22.65206
fji,2016,19.66341
fji,2017,19.88849
fji,2018,19.15579
fji,2019,18.57172
fji,2020,16.41928
fra,1960,28.0117
fra,1961,27.4131
fra,1962,27.19045
fra,1963,26.70314
fra,1964,27.66872
fra,1965,28.36749
fra,1966,28.57074
fra,1967,28.35334
fra,1968,27.67831
fra,1969,28.01025
fra,1970,28.73554
fra,1971,28.3447
fra,1972,28.42792
fra,1973,28.86877
fra,1974,28.02161
fra,1975,25.86868
fra,1976,25.52969
fra,1977,25.41565
fra,1978,25.36035
fra,1979,25.25577
fra,1980,24.21033
fra,1981,22.04751
fra,1982,21.34289
fra,1983,21.48308
fra,1984,21.3585
fra,1985,20.80062
fra,1986,21.63588
fra,1987,21.16491
fra,1988,22.68392
fra,1989,23.583
fra,1990,23.62517
fra,1991,23.28825
fra,1992,22.62952
fra,1993,21.22345
fra,1994,21.81187
fra,1995,22.11294
fra,1996,21.40424
fra,1997,22.4649
fra,1998,23.4268
fra,1999,23.75598
fra,2000,23.81676
fra,2001,23.73729
fra,2002,23.30566
fra,2003,22.61223
fra,2004,22.90233
fra,2005,22.53808
fra,2006,23.00445
fra,2007,23.45057
fra,2008,22.97152
fra,2009,20.54175
fra,2010,20.65505
fra,2011,21.27296
fra,2012,21.33063
fra,2013,21.25261
fra,2014,21.5644
fra,2015,22.14587
fra,2016,22.00432
fra,2017,22.37161
fra,2018,22.84664
fra,2019,23.40728
fra,2020,21.79173
fro,1998,23.15018
fro,1999,19.85336
fro,2000,21.8788
fro,2001,23.84497
fro,2002,22.01256
fro,2003,16.0352
fro,2004,15.35138
fro,2005,10.00154
fro,2006,16.35526
fro,2007,15.9279
fro,2008,12.87911
fro,2009,10.42465
fro,2010,15.43796
fro,2011,12.54973
fro,2012,15.60393
fro,2013,18.70777
fro,2014,22.41466
fro,2015,22.31148
fro,2016,29.29435
fro,2017,29.33716
fro,2018,30.49824
fro,2019,31.75367
fsm,1983,-42.25352
gab,1970,43.68714
gab,1971,45.95613
gab,1972,48.94016
gab,1973,38.73372
gab,1974,66.04789
gab,1975,64.29498
gab,1976,72.98011
gab,1977,58.40336
gab,1978,49.85163
gab,1979,54.00248
gab,1980,60.62818
gab,1981,59.01858
gab,1982,56.94339
gab,1983,52.96758
gab,1984,51.85709
gab,1985,47.28424
gab,1986,26.85162
gab,1987,23.83656
gab,1988,32.41397
gab,1989,30.90228
gab,1990,36.85672
gab,1991,41.246
gab,1992,34.8839
gab,1993,36.31943
gab,1994,44.98648
gab,1995,46.95419
gab,1996,49.6089
gab,1997,55.54389
gab,1998,37.92677
gab,1999,45.43295
gab,2000,58.26448
gab,2001,47.93483
gab,2002,46.22077
gab,2003,46.48388
gab,2004,49.84552
gab,2005,57.43228
gab,2006,56.53942
gab,2007,56.80342
gab,2008,60.49045
gab,2009,48.82
gab,2010,55.87044
gab,2011,59.63276
gab,2012,56.52402
gab,2013,53.26037
gab,2014,50.6605
gab,2015,47.34519
gab,2016,44.91957
gab,2017,46.79855
gab,2018,50.81979
gab,2019,51.33285
gab,2020,44.83482
gbr,1970,15.7234
gbr,1971,15.14799
gbr,1972,13.92981
gbr,1973,14.70741
gbr,1974,10.74624
gbr,1975,8.73119
gbr,1976,10.21633
gbr,1977,13.04663
gbr,1978,14.12249
gbr,1979,14.40392
gbr,1980,13.47849
gbr,1981,12.6439
gbr,1982,12.75202
gbr,1983,12.86723
gbr,1984,13.08047
gbr,1985,14.15634
gbr,1986,12.211
gbr,1987,13.60942
gbr,1988,13.99879
gbr,1989,15.05281
gbr,1990,14.37966
gbr,1991,12.80595
gbr,1992,11.23361
gbr,1993,11.06253
gbr,1994,11.47997
gbr,1995,18.86565
gbr,1996,18.96035
gbr,1997,17.88932
gbr,1998,17.26995
gbr,1999,16.49376
gbr,2000,16.57196
gbr,2001,15.94635
gbr,2002,15.47815
gbr,2003,15.51529
gbr,2004,14.97541
gbr,2005,15.37578
gbr,2006,15.97857
gbr,2007,16.36186
gbr,2008,15.37468
gbr,2009,13.45144
gbr,2010,14.1958
gbr,2011,14.82873
gbr,2012,14.68953
gbr,2013,15.14119
gbr,2014,15.79912
gbr,2015,16.14448
gbr,2016,16.17266
gbr,2017,16.96561
gbr,2018,16.69566
gbr,2019,16.94688
gbr,2020,16.65973
geo,1980,30.97345
geo,1981,32.52033
geo,1982,34.61538
geo,1983,34.84848
geo,1984,35
geo,1985,30.71429
geo,1986,29.19708
geo,1987,29.57746
geo,1988,26.71233
geo,1989,25.69444
geo,1990,22.66667
geo,1991,25
geo,1992,5.69705
geo,1993,-18.8621
geo,1994,-48.71184
geo,1995,-12.79198
geo,1996,-13.01506
geo,1997,-12.20021
geo,1998,4.79534
geo,1999,8.21244
geo,2000,0.94833
geo,2001,10.8827
geo,2002,12.39488
geo,2003,11.56689
geo,2004,11.39623
geo,2005,12.5085
geo,2006,2.74404
geo,2007,3.89083
geo,2008,-4.88967
geo,2009,-7.92394
geo,2010,3.53503
geo,2011,4.03239
geo,2012,6.96617
geo,2013,8.8329
geo,2014,8.49955
geo,2015,9.25033
geo,2016,14.92577
geo,2017,16.3053
geo,2018,17.48476
geo,2019,16.33655
geo,2020,4.56386
gha,1960,17.14614
gha,1961,9.78495
gha,1962,12.86727
gha,1963,12.45455
gha,1964,15.53398
gha,1965,8.25375
gha,1966,7.83926
gha,1967,7.77926
gha,1968,10.64706
gha,1969,11.1944
gha,1970,12.79327
gha,1971,9.64
gha,1972,12.57549
gha,1973,14.08169
gha,1974,9.57082
gha,1975,13.64755
gha,1976,8.53509
gha,1977,10.00627
gha,1978,4.04555
gha,1979,6.60832
gha,1980,4.93559
gha,1981,4.00545
gha,1982,3.73391
gha,1983,3.31671
gha,1984,4.15027
gha,1985,6.63493
gha,1986,5.80239
gha,1987,3.91099
gha,1988,5.41735
gha,1989,5.6084
gha,1990,5.47165
gha,1991,7.31773
gha,1992,1.25832
gha,1993,6.04889
gha,1994,12.45385
gha,1995,11.5912
gha,1996,13.21942
gha,1997,4.22496
gha,1998,10.25255
gha,1999,3.45211
gha,2000,5.55469
gha,2001,7.0196
gha,2002,7.44326
gha,2003,7.00787
gha,2004,7.31382
gha,2005,3.729
gha,2006,7.41692
gha,2007,-0.9196
gha,2008,-2.96337
gha,2009,3.42084
gha,2010,-0.68319
gha,2011,0.38776
gha,2012,4.51812
gha,2013,14.89405
gha,2014,19.82493
gha,2015,18.97803
gha,2016,20.22205
gha,2017,17.7992
gha,2018,21.60061
gha,2019,17.73882
gha,2020,15.89018
gin,1986,17.94258
gin,1987,17.18996
gin,1988,12.88432
gin,1989,18.4934
gin,1990,22.15927
gin,1991,22.12944
gin,1992,20.02164
gin,1993,20.13089
gin,1994,17.88272
gin,1995,18.00236
gin,1996,15.64467
gin,1997,17.72842
gin,1998,13.56963
gin,1999,15.45494
gin,2000,16.03882
gin,2001,15.03761
gin,2002,12.04569
gin,2003,22.38804
gin,2004,19.53699
gin,2005,19.20941
gin,2006,2.82572
gin,2007,-0.59945
gin,2008,5.31438
gin,2009,-3.47716
gin,2010,7.46124
gin,2011,3.30314
gin,2012,5.62199
gin,2013,-3.99124
gin,2014,-0.57837
gin,2015,-5.28562
gin,2016,-0.4266
gin,2017,10.33938
gin,2018,10.97739
gin,2019,12.7047
gin,2020,31.61677
gmb,1966,0.77137
gmb,1967,2.51925
gmb,1968,-0.41259
gmb,1969,-0.6577
gmb,1970,3.77237
gmb,1971,0.77904
gmb,1972,0.244
gmb,1973,0.84141
gmb,1974,1.21464
gmb,1975,9.63899
gmb,1976,6.45342
gmb,1977,2.49695
gmb,1978,-3.07386
gmb,1979,0.79399
gmb,1980,5.83319
gmb,1981,2.53796
gmb,1982,7.15656
gmb,1983,6.88922
gmb,1984,4.64915
gmb,1985,5.03443
gmb,1986,7.12509
gmb,1987,7.25702
gmb,1988,8.2684
gmb,1989,10.14782
gmb,1990,10.66325
gmb,1991,4.49029
gmb,1992,6.1818
gmb,1993,-3.61548
gmb,1994,-5.45452
gmb,1995,4.82178
gmb,1996,-4.87409
gmb,1997,6.03146
gmb,1998,1.58932
gmb,1999,2.40037
gmb,2000,-1.10349
gmb,2001,7.42863
gmb,2002,1.55918
gmb,2003,3.91354
gmb,2004,1.33268
gmb,2005,-1.22926
gmb,2006,5.81533
gmb,2007,4.79918
gmb,2008,-2.89597
gmb,2009,0.0029
gmb,2010,-3.4473
gmb,2011,4.82936
gmb,2012,12.86051
gmb,2013,5.18186
gmb,2014,3.73939
gmb,2015,10.01219
gmb,2016,12.57024
gmb,2017,6.10971
gmb,2018,4.67648
gmb,2019,5.29508
gmb,2020,9.78033
gnb,1970,3.38439
gnb,1971,-2.15342
gnb,1972,-8.52225
gnb,1973,-13.77677
gnb,1974,-17.41459
gnb,1975,-5.36436
gnb,1976,-6.40416
gnb,1977,-3.51749
gnb,1978,-5.81905
gnb,1979,-10.73492
gnb,1981,1.22029
gnb,1982,-5.18549
gnb,1983,-3.58258
gnb,1984,-0.15569
gnb,1985,-22.50075
gnb,1986,-2.82023
gnb,1987,7.62531
gnb,1988,5.97455
gnb,1989,1.68339
gnb,1990,2.82729
gnb,1991,3.18074
gnb,1992,2.90007
gnb,1993,7.01004
gnb,1994,3.91574
gnb,1995,-1.17504
gnb,1996,1.74071
gnb,1997,5.13288
gnb,1998,-10.06414
gnb,1999,-1.15529
gnb,2000,-6.89048
gnb,2001,-1.52748
gnb,2002,0.08896
gnb,2003,0.58304
gnb,2004,-2.82722
gnb,2005,-4.08459
gnb,2006,-4.76114
gnb,2007,-1.23977
gnb,2008,-0.15479
gnb,2009,-5.57107
gnb,2010,-9.53301
gnb,2011,4.662
gnb,2012,-3.52353
gnb,2013,-0.3416
gnb,2014,0.23839
gnb,2015,3.39009
gnb,2016,3.02716
gnb,2017,3.70191
gnb,2018,11.79197
gnb,2019,5.52072
gnb,2020,1.88541
gnq,2005,83.28704
gnq,2006,72.61964
gnq,2007,72.74471
gnq,2008,77.30245
gnq,2009,65.86517
gnq,2010,64.90494
gnq,2011,67.86255
gnq,2012,68.2827
gnq,2013,58.72139
gnq,2014,56.25668
gnq,2015,39.14034
gnq,2016,26.92358
gnq,2017,29.32967
gnq,2018,28.08488
gnq,2019,18.81877
gnq,2020,2.18526
grc,1960,12.61952
grc,1961,17.3228
grc,1962,16.24547
grc,1963,19.58832
grc,1964,20.12388
grc,1965,22.33199
grc,1966,23.04483
grc,1967,21.50971
grc,1968,21.93823
grc,1969,25.4655
grc,1970,25.83767
grc,1971,27.50581
grc,1972,30.61164
grc,1973,34.75763
grc,1974,28.37401
grc,1975,26.87233
grc,1976,28.60126
grc,1977,25.03023
grc,1978,25.13411
grc,1979,25.44102
grc,1980,23.92196
grc,1981,21.27954
grc,1982,21.39964
grc,1983,19.53529
grc,1984,21.51209
grc,1985,21.81092
grc,1986,22.08551
grc,1987,17.48456
grc,1988,19.16307
grc,1989,17.30082
grc,1990,15.94131
grc,1991,16.96849
grc,1992,15.80652
grc,1993,14.84851
grc,1994,15.52756
grc,1995,14.21428
grc,1996,14.43155
grc,1997,15.61118
grc,1998,15.50039
grc,1999,15.28427
grc,2000,14.84677
grc,2001,15.12885
grc,2002,14.62642
grc,2003,16.27408
grc,2004,16.82496
grc,2005,13.82288
grc,2006,15.64968
grc,2007,14.64726
grc,2008,11.90471
grc,2009,8.55842
grc,2010,10.38518
grc,2011,8.17621
grc,2012,7.5218
grc,2013,9.48186
grc,2014,10.33715
grc,2015,11.05361
grc,2016,11.39261
grc,2017,10.5119
grc,2018,10.98584
grc,2019,10.8789
grc,2020,7.38315
grl,2003,7.64953
grl,2004,6.73707
grl,2005,6.57165
grl,2006,9.05066
grl,2007,7.93563
grl,2008,6.88345
grl,2009,7.91724
grl,2010,9.99361
grl,2011,9.45733
grl,2012,11.71766
grl,2013,9.5852
grl,2014,12.45502
grl,2015,16.08857
grl,2016,20.18909
grl,2017,20.79251
grl,2018,20.69691
grl,2019,19.12236
gtm,1960,8.40359
gtm,1961,7.37438
gtm,1962,7.14411
gtm,1963,8.90877
gtm,1964,10.11469
gtm,1965,10.4852
gtm,1966,10.56303
gtm,1967,9.6388
gtm,1968,13.46166
gtm,1969,11.7815
gtm,1970,13.6187
gtm,1971,12.9736
gtm,1972,12.49703
gtm,1973,14.36245
gtm,1974,15.34082
gtm,1975,14.28454
gtm,1976,15.39413
gtm,1977,18.23739
gtm,1978,15.83205
gtm,1979,14.24246
gtm,1980,13.13288
gtm,1981,10.5199
gtm,1982,10.24434
gtm,1983,9.51381
gtm,1984,9.42344
gtm,1985,10.46163
gtm,1986,11.79253
gtm,1987,7.46541
gtm,1988,7.86663
gtm,1989,8.34847
gtm,1990,9.78817
gtm,1991,10.68024
gtm,1992,9.09505
gtm,1993,8.87342
gtm,1994,8.3503
gtm,1995,8.88377
gtm,1996,7.91406
gtm,1997,8.0448
gtm,1998,9.315
gtm,1999,9.00333
gtm,2000,9.07987
gtm,2001,5.01818
gtm,2002,5.61075
gtm,2003,4.40057
gtm,2004,4.16795
gtm,2005,2.25987
gtm,2006,2.29587
gtm,2007,2.50495
gtm,2008,0.09864
gtm,2009,2.3248
gtm,2010,1.86349
gtm,2011,2.90941
gtm,2012,2.1669
gtm,2013,3.15372
gtm,2014,3.47661
gtm,2015,4.59452
gtm,2016,4.99541
gtm,2017,4.51678
gtm,2018,3.10634
gtm,2019,4.01249
gtm,2020,4.88415
guy,1960,20.04798
guy,1961,23.06968
guy,1962,28.39617
guy,1963,33.68735
guy,1964,19.6466
guy,1965,19.83448
guy,1966,18.69856
guy,1967,23.46579
guy,1968,25.35365
guy,1969,24.62896
guy,1970,22.21807
guy,1971,22.35419
guy,1972,18.53829
guy,1973,10.51489
guy,1974,28.33351
guy,1975,33.03579
guy,1976,12.52531
guy,1977,13.51472
guy,1978,20.49381
guy,1979,21.57454
guy,1980,20.40451
guy,1981,7.98371
guy,1982,7.66252
guy,1983,2.69074
guy,1984,20.22249
guy,1985,22.00001
guy,1986,33.23041
guy,1987,19.91367
guy,1988,16.84389
guy,1989,15.04356
guy,1990,13.98021
guy,1991,21.78312
guy,1992,28.27512
guy,1993,23.70389
guy,1994,14.24485
guy,1995,22.32265
guy,1996,25.76331
guy,1997,22.0714
guy,1998,16.94309
guy,1999,16.95558
guy,2000,9.16733
guy,2001,7.74191
guy,2002,8.74179
guy,2003,11.14301
guy,2004,13.94574
guy,2005,-0.32025
hkg,1960,21.50327
hkg,1961,16.39168
hkg,1962,20.13353
hkg,1963,26.37384
hkg,1964,28.58345
hkg,1965,31.4556
hkg,1966,24.10727
hkg,1967,24.76252
hkg,1968,21.99843
hkg,1969,25.17878
hkg,1970,28.10958
hkg,1971,28.54466
hkg,1972,31.36311
hkg,1973,29.19641
hkg,1974,28.97544
hkg,1975,28.53859
hkg,1976,36.0615
hkg,1977,33.05496
hkg,1978,29.744
hkg,1979,33.92818
hkg,1980,34.33668
hkg,1981,33.42129
hkg,1982,31.54766
hkg,1983,28.47465
hkg,1984,32.42046
hkg,1985,31.53944
hkg,1986,32.536
hkg,1987,36.4815
hkg,1988,37.27804
hkg,1989,37.98639
hkg,1990,35.70845
hkg,1991,33.721
hkg,1992,33.37703
hkg,1993,33.99609
hkg,1994,32.53647
hkg,1995,29.80967
hkg,1996,30.31561
hkg,1997,30.84286
hkg,1998,29.54
hkg,1999,30.14435
hkg,2000,31.9913
hkg,2001,30.18162
hkg,2002,31.33802
hkg,2003,31.47694
hkg,2004,31.06817
hkg,2005,33.27645
hkg,2006,33.44681
hkg,2007,32.07143
hkg,2008,31.21476
hkg,2009,29.71942
hkg,2010,29.7651
hkg,2011,27.99331
hkg,2012,26.35073
hkg,2013,24.63049
hkg,2014,24.02742
hkg,2015,23.93073
hkg,2016,23.79196
hkg,2017,23.08012
hkg,2018,21.78328
hkg,2019,19.74594
hkg,2020,20.77331
hnd,1960,12.25979
hnd,1961,12.5772
hnd,1962,15.30625
hnd,1963,13.32277
hnd,1964,12.34136
hnd,1965,15.0693
hnd,1966,14.58314
hnd,1967,17.63083
hnd,1968,17.29283
hnd,1969,16.48204
hnd,1970,14.6888
hnd,1971,16.27907
hnd,1972,16.99875
hnd,1973,18.19178
hnd,1974,14.2581
hnd,1975,9.96441
hnd,1976,14.76261
hnd,1977,18.62833
hnd,1978,16.36067
hnd,1979,16.45396
hnd,1980,11.85665
hnd,1981,8.93217
hnd,1982,7.05544
hnd,1983,5.41092
hnd,1984,6.55108
hnd,1985,7.67562
hnd,1986,6.6288
hnd,1987,9.97837
hnd,1988,13.11238
hnd,1989,9.97426
hnd,1990,13.66535
hnd,1991,15.64061
hnd,1992,15.08538
hnd,1993,21.38718
hnd,1994,24.41325
hnd,1995,22.32611
hnd,1996,21.04828
hnd,1997,22.72917
hnd,1998,20.16465
hnd,1999,18.37919
hnd,2000,15.84073
hnd,2001,12.82119
hnd,2002,11.72215
hnd,2003,11.22066
hnd,2004,11.04977
hnd,2005,9.14505
hnd,2006,7.31918
hnd,2007,5.6126
hnd,2008,2.96757
hnd,2009,2.75512
hnd,2010,3.95581
hnd,2011,6.29837
hnd,2012,5.18165
hnd,2013,1.33723
hnd,2014,4.33404
hnd,2015,8.18709
hnd,2016,8.98962
hnd,2017,9.19529
hnd,2018,5.93054
hnd,2019,4.54053
hnd,2020,3.42524
hrv,1995,8.92844
hrv,1996,13.91816
hrv,1997,12.62907
hrv,1998,14.98375
hrv,1999,15.18927
hrv,2000,15.52533
hrv,2001,16.05026
hrv,2002,15.06295
hrv,2003,17.50812
hrv,2004,18.13479
hrv,2005,18.05466
hrv,2006,20.47616
hrv,2007,20.48219
hrv,2008,20.35187
hrv,2009,19.39828
hrv,2010,19.27016
hrv,2011,18.04787
hrv,2012,17.01737
hrv,2013,17.16235
hrv,2014,18.38942
hrv,2015,20.57154
hrv,2016,21.86075
hrv,2017,22.31441
hrv,2018,22.34636
hrv,2019,22.47894
hrv,2020,17.15083
hti,1988,1.48661
hti,1989,4.29756
hti,1990,-2.67443
hti,1991,5.18338
hti,1992,4.72555
hti,1993,-13.22425
hti,1994,-8.09162
hti,1995,6.50864
hti,1996,10.56445
hti,1997,8.54164
hti,1998,9.28457
hti,1999,10.24778
hti,2000,-4.11681
hti,2001,-5.47027
hti,2002,-5.38309
hti,2003,-7.15171
hti,2004,-6.50529
hti,2005,-5.62245
hti,2006,-6.34101
hti,2007,-4.8297
hti,2008,-5.41706
hti,2009,-2.6573
hti,2010,-2.59256
hti,2011,-3.00075
hti,2012,-3.43891
hti,2013,-1.79266
hti,2014,-3.89748
hti,2015,-4.44117
hti,2016,-5.07098
hti,2017,-3.40486
hti,2018,-6.92215
hti,2019,-5.41172
hti,2020,-4.40882
hun,1991,20.09358
hun,1992,16.44451
hun,1993,12.41928
hun,1994,16.35421
hun,1995,23.13839
hun,1996,25.28241
hun,1997,27.24384
hun,1998,27.14583
hun,1999,24.42567
hun,2000,24.37408
hun,2001,24.94479
hun,2002,23.55726
hun,2003,20.66788
hun,2004,23.0587
hun,2005,23.1837
hun,2006,24.7732
hun,2007,24.95581
hun,2008,25.09363
hun,2009,24.49885
hun,2010,25.92307
hun,2011,26.50539
hun,2012,26.26209
hun,2013,28.08539
hun,2014,29.89828
hun,2015,31.23574
hun,2016,29.94799
hun,2017,29.70887
hun,2018,31.05656
hun,2019,30.78779
hun,2020,29.19295
idn,1960,8.6366
idn,1961,6.19017
idn,1962,5.37787
idn,1963,7.91573
idn,1964,11.27076
idn,1965,6.23239
idn,1966,-4.81165
idn,1967,-0.08257
idn,1968,4.09691
idn,1969,5.84989
idn,1970,10.62874
idn,1971,13.57298
idn,1972,16.3979
idn,1973,18.46033
idn,1974,24.35936
idn,1975,20.91596
idn,1976,22.06288
idn,1977,23.53938
idn,1978,21.55368
idn,1979,27.41043
idn,1980,29.1658
idn,1981,23.46808
idn,1982,18.66529
idn,1983,28.33335
idn,1984,27.6473
idn,1985,27.57504
idn,1986,24.79124
idn,1987,28.58844
idn,1988,27.88555
idn,1989,30.65657
idn,1990,26.9758
idn,1991,26.64029
idn,1992,27.64378
idn,1993,32.46469
idn,1994,32.20305
idn,1995,30.59388
idn,1996,30.07586
idn,1997,31.47593
idn,1998,26.52504
idn,1999,19.45175
idn,2000,31.81763
idn,2001,29.96078
idn,2002,25.1203
idn,2003,23.73249
idn,2004,24.90965
idn,2005,27.528
idn,2006,28.70377
idn,2007,28.11084
idn,2008,30.95497
idn,2009,31.70807
idn,2010,34.77691
idn,2011,35.51797
idn,2012,34.36197
idn,2013,33.65282
idn,2014,33.43586
idn,2015,32.80057
idn,2016,32.64539
idn,2017,33.60386
idn,2018,33.99887
idn,2019,33.25942
idn,2020,31.74245
ind,1960,6.04259
ind,1961,6.86031
ind,1962,7.69957
ind,1963,9.59028
ind,1964,9.49443
ind,1965,8.66475
ind,1966,6.57231
ind,1967,5.46901
ind,1968,9.95672
ind,1969,11.23436
ind,1970,11.36809
ind,1971,10.04659
ind,1972,10.39285
ind,1973,12.08606
ind,1974,9.76146
ind,1975,12.77774
ind,1976,15.21074
ind,1977,14.55396
ind,1978,14.01167
ind,1979,14.30845
ind,1980,12.50198
ind,1981,14.23139
ind,1982,14.68056
ind,1983,14.36415
ind,1984,15.03947
ind,1985,16.09089
ind,1986,15.29062
ind,1987,16.62138
ind,1988,18.27611
ind,1989,20.26485
ind,1990,21.63937
ind,1991,21.9032
ind,1992,23.34061
ind,1993,23.54578
ind,1994,24.72335
ind,1995,25.75927
ind,1996,25.11389
ind,1997,25.05944
ind,1998,24.28138
ind,1999,23.81502
ind,2000,24.31318
ind,2001,24.09169
ind,2002,25.65626
ind,2003,27.62003
ind,2004,31.24375
ind,2005,32.25513
ind,2006,34.08758
ind,2007,34.37737
ind,2008,32.7847
ind,2009,32.58044
ind,2010,34.26753
ind,2011,32.70832
ind,2012,32.85519
ind,2013,32.05907
ind,2014,31.43143
ind,2015,30.56443
ind,2016,30.39617
ind,2017,30.50765
ind,2018,29.79441
ind,2019,28.28841
ind,2020,28.91786
irl,1970,13.6205
irl,1971,13.85602
irl,1972,16.93019
irl,1973,17.22985
irl,1974,11.43275
irl,1975,14.3663
irl,1976,14.56034
irl,1977,15.97362
irl,1978,16.30638
irl,1979,13.70034
irl,1980,11.33061
irl,1981,11.14154
irl,1982,17.61272
irl,1983,18.23123
irl,1984,19.73832
irl,1985,19.1162
irl,1986,18.55503
irl,1987,20.32381
irl,1988,22.04633
irl,1989,23.69382
irl,1990,25.57843
irl,1991,24.21185
irl,1992,24.01379
irl,1993,25.76598
irl,1994,26.13022
irl,1995,30.37336
irl,1996,30.67556
irl,1997,33.68624
irl,1998,35.88224
irl,1999,37.52184
irl,2000,38.33065
irl,2001,39.02742
irl,2002,39.6325
irl,2003,39.47946
irl,2004,40.0689
irl,2005,40.30825
irl,2006,39.95384
irl,2007,37.9629
irl,2008,32.966
irl,2009,32.68378
irl,2010,33.99557
irl,2011,34.86343
irl,2012,36.62479
irl,2013,37.94707
irl,2014,40.84169
irl,2015,54.60014
irl,2016,53.51461
irl,2017,56.05309
irl,2018,57.62767
irl,2019,58.78267
irl,2020,62.29978
irn,1960,7.64104
irn,1961,9.69889
irn,1962,11.78593
irn,1963,12.95608
irn,1964,17.14788
irn,1965,21.51381
irn,1966,21.62441
irn,1967,21.45343
irn,1968,27.5179
irn,1969,25.33185
irn,1970,24.88186
irn,1971,25.46233
irn,1972,29.94001
irn,1973,38.25599
irn,1974,42.17479
irn,1975,30.62052
irn,1976,40.69741
irn,1977,37.52239
irn,1978,26.4493
irn,1979,27.82206
irn,1980,21.29557
irn,1981,14.46129
irn,1982,19.63862
irn,1983,21.20651
irn,1984,19.26938
irn,1985,17.08026
irn,1986,13.03639
irn,1987,16.72651
irn,1988,9.89089
irn,1989,16.478
irn,1990,21.27809
irn,1991,27.31752
irn,1992,29.02648
irn,1993,33.34094
irn,1994,34.27326
irn,1995,35.71579
irn,1996,40.24687
irn,1997,36.00705
irn,1998,29.02642
irn,1999,36.11112
irn,2000,37.34072
irn,2001,36.90765
irn,2002,41.68833
irn,2003,44.13818
irn,2004,46.08557
irn,2005,46.72039
irn,2006,46.09748
irn,2007,49.09766
irn,2008,48.28689
irn,2009,44.3221
irn,2010,46.27345
irn,2011,46.98732
irn,2012,42.87377
irn,2013,45.19317
irn,2014,43.40872
irn,2015,37.00652
irn,2016,37.29248
irn,2017,38.94624
irn,2018,39.2321
irn,2019,38.74009
irn,2020,40.45921
irq,1970,27.17809
irq,1971,29.3911
irq,1972,29.10551
irq,1973,39.87269
irq,1974,56.47623
irq,1975,42.55089
irq,1976,43.8909
irq,1977,37.71807
irq,1978,42.81032
irq,1979,58.64586
irq,1980,61.61806
irq,1981,33.0002
irq,1982,17.38853
irq,1983,2.3556
irq,1984,12.00338
irq,1985,16.529
irq,1986,6.83524
irq,1987,15.46477
irq,1988,15.80264
irq,1989,-7.6784
irq,1990,43.78872
irq,1991,-10.85471
irq,1992,37.42368
irq,1993,63.9338
irq,1994,63.42742
irq,1995,56.08311
irq,1996,60.72687
irq,1997,60.74783
irq,1998,50.52829
irq,1999,70.46724
irq,2000,74.62081
irq,2001,64.63074
irq,2002,56.42292
irq,2003,41.70142
irq,2004,37.73364
irq,2005,42.50706
irq,2006,47.15778
irq,2007,42.72663
irq,2008,52.09042
irq,2009,26.69044
irq,2010,36.63817
irq,2011,45.23684
irq,2012,43.57049
irq,2013,43.91101
irq,2014,39.93106
irq,2015,25.65485
irq,2016,24.77773
irq,2017,32.23962
irq,2018,40.58243
irq,2019,38.10446
isl,1970,28.67055
isl,1971,28.57765
isl,1972,28.29274
isl,1973,31.82527
isl,1974,27.93012
isl,1975,28.43292
isl,1976,30.66856
isl,1977,30.70048
isl,1978,29.37225
