geo,time,ny_adj_dkap_cd
deu,1994,369023244679.10999
deu,1995,422121916019.65601
deu,1996,412163263675.06702
deu,1997,366864488376.71802
deu,1998,370268850433.37506
deu,1999,364014869287.39294
deu,2000,328168275463.43494
deu,2001,329044738235.55603
deu,2002,353556606460.59601
deu,2003,428532959990.59003
deu,2004,480124506857.95697
deu,2005,488911352676.29999
deu,2006,505580783627.21997
deu,2007,579348628677.75305
deu,2008,645865323593.48804
deu,2009,627947846419.30005
deu,2010,611913826242.67505
deu,2011,664677398257.29297
deu,2012,636422173822.63794
deu,2013,676937281797.19397
deu,2014,696336176281.48804
deu,2015,601955637171.43201
deu,2016,617995147277
deu,2017,656708078522.26001
deu,2018,720705101295.76782
deu,2019,716254804142.01599
dji,1985,8720311.16797
dji,1987,9488929.28028
dji,1988,10011337.5831
dji,1989,11034104.04467
dji,1990,13051705.28172
dji,1991,13643537.89426
dji,1992,12577281.94913
dji,1993,10377816.02234
dji,1994,17130626.27897
dji,1995,15170409.83742
dji,1996,18200720.54697
dji,1997,17385359.50022
dji,1998,18675609.31428
dji,1999,19139169.74345
dji,2000,19228706.18784
dji,2001,19878246.05215
dji,2002,21671669.52375
dji,2003,23431610.34319
dji,2004,28751043.29499
dji,2005,33304452.83478
dji,2006,44185294.13423
dji,2007,77512106.23785
dji,2008,110157906.60886
dji,2009,160221122.61259
dji,2010,234395386.0645
dji,2011,224086448.65419
dji,2012,255726727.00457
dji,2013,425051316.85019
dji,2014,311132126.44198
dji,2015,300925719.03378
dji,2016,359918251.53227
dji,2017,405106197.87619
dji,2018,325878264.83689
dji,2019,375652440.70903
dma,1977,1461669.34257
dma,1978,1690403.08917
dma,1979,1999962.95664
dma,1980,2632988.04543
dma,1981,2983942.10504
dma,1982,3293955.66175
dma,1983,3692445.05642
dma,1984,4134192.23583
dma,1985,5054808.37804
dma,1986,5400264.45305
dma,1987,5720682.59232
dma,1988,6326469.33507
dma,1989,7526621.80152
dma,1990,8933163.13364
dma,1991,11005346.95644
dma,1992,11821945.02556
dma,1993,12039212.69121
dma,1994,12914084.44875
dma,1995,12503258.13814
dma,1996,12922887.55122
dma,1997,14737022.7379
dma,1998,17783385.79659
dma,1999,18109539.5541
dma,2000,17087695.52929
dma,2001,22316317.22156
dma,2002,22974497.05118
dma,2003,23330538.49838
dma,2004,26705801.22191
dma,2005,28010072.8556
dma,2006,32948294.4749
dma,2007,37717985.59181
dma,2008,43980513.60808
dma,2009,64155473.57423
dma,2010,71714750.00541
dma,2011,89556512.85003
dma,2012,85849293.22962
dma,2013,84681146.03521
dma,2014,79617486.4564
dma,2015,82015616.29103
dma,2016,79431860.0665
dma,2017,75011996.74253
dma,2018,82679752.64798
dma,2019,87372107.69652
dnk,1970,2342519327.77288
dnk,1971,2634913166.36346
dnk,1972,3216755550.49233
dnk,1973,4061529231.27952
dnk,1974,4853681259.85242
dnk,1975,5828944609.41074
dnk,1976,6123746831.98808
dnk,1977,6855432053.50074
dnk,1978,8209945689.94061
dnk,1979,9688712382.91655
dnk,1980,10493554959.5768
dnk,1981,9345357308.04762
dnk,1982,8894536913.39749
dnk,1983,8933168618.21409
dnk,1984,8544859846.6017
dnk,1985,8987769178.21721
dnk,1986,12444088757.0182
dnk,1987,15860965109.8168
dnk,1988,17469593173.4896
dnk,1989,17472950061.8792
dnk,1990,21989349697.5962
dnk,1991,22707458449.1375
dnk,1992,24815808123.3601
dnk,1993,23905818012.876
dnk,1994,25529683679.5266
dnk,1995,30483280384.5709
dnk,1996,30488259906.987
dnk,1997,28577527959.3065
dnk,1998,29282125724.5002
dnk,1999,29506308017.5913
dnk,2000,26604562830.4687
dnk,2001,27488511756.2165
dnk,2002,30391500648.9045
dnk,2003,37949961541.536
dnk,2004,43420573337.9946
dnk,2005,44689032500.0623
dnk,2006,46979224396.1775
dnk,2007,54643827662.0444
dnk,2008,64192535278.4181
dnk,2009,58460464412.3457
dnk,2010,57019816016.7815
dnk,2011,60371816993.81249
dnk,2012,57397058469.26569
dnk,2013,59440187471.76
dnk,2014,59545181924.6874
dnk,2015,50301517132.2279
dnk,2016,51848438324.1504
dnk,2017,54290733767.9058
dnk,2018,59126685193.9832
dnk,2019,57852121943.3352
dom,1970,64140317.14075
dom,1971,71999117.14242
dom,1972,85807287.97411
dom,1973,101302178.14314
dom,1974,126241774.39159
dom,1975,155531487.50038
dom,1976,170706067.43971
dom,1977,195626582.80468
dom,1978,195951617.28117
dom,1979,234308008.00645
dom,1980,288665393.05746
dom,1981,322871037.98175
dom,1982,353018601.98512
dom,1983,393720200.92158
dom,1984,494993001.34418
dom,1985,215408206.40716
dom,1986,261391216.93967
dom,1987,248800083.31014
dom,1988,229474090.60923
dom,1989,285505349.24601
dom,1990,302075405.12815
dom,1991,454173443.59525
dom,1992,416822012.68738
dom,1993,585481458.05759
dom,1994,525177143.25848
dom,1995,668197223.3077
dom,1996,697906944.85535
dom,1997,590665429.2819
dom,1998,489786623.21936
dom,1999,514743823.87383
dom,2000,637510509.95287
dom,2001,581578053.71754
dom,2002,732793601.57309
dom,2003,973372688.44124
dom,2004,1026058554.12071
dom,2005,1472550340.46698
dom,2006,1600489349.31212
dom,2007,1791738783.99952
dom,2008,1938175958.57804
dom,2009,1955967197.39117
dom,2010,2310769864.48668
dom,2011,2446903469.10547
dom,2012,2530450297.34568
dom,2013,2786060044.05898
dom,2014,3055985048.83625
dom,2015,3114313020.14056
dom,2016,3116552119.24354
dom,2017,3821701762.40609
dom,2018,4614081206.40901
dom,2019,5032728637.36531
dza,1970,413702538.73102
dza,1971,438947536.69448
dza,1972,571380246.56201
dza,1973,805447993.17903
dza,1974,864238740.29121
dza,1975,1212248104.97277
dza,1976,1475583163.15555
dza,1977,1777961972.73596
dza,1978,2022017523.47976
dza,1979,2732050344.45101
dza,1980,3549946425.37715
dza,1981,3486991303.57043
dza,1982,3959151230.00002
dza,1983,4464881775.98905
dza,1984,4675721473.10945
dza,1985,5568115738.9594
dza,1986,6773900780.19266
dza,1987,6928856632.87455
dza,1988,5656948116.67031
dza,1989,4256465212.21593
dza,1990,4425420568.02827
dza,1991,2950967297.93401
dza,1992,2503729699.85185
dza,1993,4150593409.60836
dza,1994,3509328485.13968
dza,1995,3003335017.13601
dza,1996,3603555919.15162
dza,1997,3305179281.31381
dza,1998,3743697783.74331
dza,1999,4034037628.18197
dza,2000,3548766631.89017
dza,2001,3812361910.43697
dza,2002,3875364828.29465
dza,2003,4600256438.18557
dza,2004,5813669704.24475
dza,2005,6651489349.93084
dza,2006,7096013691.93154
dza,2007,8502748862.4052
dza,2008,10073925818.1818
dza,2009,10109915789.4737
dza,2010,9991610000
dza,2011,11504247034.4828
dza,2012,11809686500
dza,2013,13509828220.8589
dza,2014,16324224852.071
dza,2015,14696922699.3865
dza,2016,13424867816.092
dza,2017,15342565573.7705
dza,2018,15325877777.7778
dza,2019,15645365901.6696
ecu,1970,181103821.93771
ecu,1971,169030442.31653
ecu,1972,206868135.27198
ecu,1973,227974354.84523
ecu,1974,302726579.868
ecu,1975,337486677.12017
ecu,1976,403427002.55145
ecu,1977,527081199.59953
ecu,1978,595134364.86302
ecu,1979,751317613.52637
ecu,1980,972716227.63721
ecu,1981,1227679801.18581
ecu,1982,1256264483.14948
ecu,1983,1188730542.07432
ecu,1984,1105501798.34047
ecu,1985,1042502252.44813
ecu,1986,1017025256.42217
ecu,1987,981120548.39868
ecu,1988,993383205.45424
ecu,1989,1090307869.39241
ecu,1990,1152958774.06797
ecu,1991,1294624163.58072
ecu,1992,1378420128.6104
ecu,1993,1752038504.92229
ecu,1994,2161141974.45192
ecu,1995,2441877794.91269
ecu,1996,2639875938.82052
ecu,1997,2808397834.20267
ecu,1998,2839882335.45563
ecu,1999,2290840630.5173
ecu,2000,2052970848.57506
ecu,2001,2712529628.83589
ecu,2002,3114092576.01175
ecu,2003,3767983659.50932
ecu,2004,4218986657.86198
ecu,2005,4641962067.49235
ecu,2006,5433488088.36052
ecu,2007,6180299564.90753
ecu,2008,7235749818.64035
ecu,2009,7758322314.67061
ecu,2010,9288055232.31586
ecu,2011,9627493129.63017
ecu,2012,10831287618.6199
ecu,2013,11562553966.4764
ecu,2014,13217258434.8914
ecu,2015,15018844682.4719
ecu,2016,16415252667.039
ecu,2017,17008481385.8584
ecu,2018,18692721885.41529
ecu,2019,19268848673.2674
egy,1970,224132377.31903
egy,1971,244554744.64553
egy,1972,259133361.39584
egy,1973,288592423.90591
egy,1974,271259247.67262
egy,1975,338287421.1442
egy,1976,408247984.3692
egy,1977,479733377.68652
egy,1978,519850866.19953
egy,1979,690390728.74048
egy,1980,911828044.36372
egy,1981,961954485.95566
egy,1982,1366141863.27538
egy,1983,1568182045.81039
egy,1984,1736246461.41844
egy,1985,2033216852.83513
egy,1986,2147353680.23868
egy,1987,2149162784.53905
egy,1988,2066844720.03176
egy,1989,2366514030.84698
egy,1990,2526710862.66932
egy,1991,2189588809.31958
egy,1992,2550008871.23101
egy,1993,2837496560.32171
egy,1994,3275351251.09734
egy,1995,3863916972.14321
egy,1996,4336111601.6764
egy,1997,4853525986.2469
egy,1998,5198951705.04401
egy,1999,6235456830.99673
egy,2000,6194979660.67029
egy,2001,4841666052.88308
egy,2002,4434253293.75674
egy,2003,4159871769.84079
egy,2004,4453311052.60181
egy,2005,5155974320.39112
egy,2006,6104870152.69384
egy,2007,7976113763.12585
egy,2008,10236544375.0244
egy,2009,12567672560.71
egy,2010,13961119264.0721
egy,2011,13944233052.0466
egy,2012,13728969105.2236
egy,2013,14668819278.5955
egy,2014,15887944223.7809
egy,2015,16731966513.2209
egy,2016,20330004916.8939
egy,2017,14675144067.0526
egy,2018,14287409313.2596
egy,2019,18276654572.5245
eri,1992,41981650.35952
eri,1993,45829970.07326
eri,1994,52535238.22636
eri,1995,62534711.7392
eri,1996,78618208.63121
eri,1997,82031850.40911
eri,1998,80896552.30523
eri,1999,75281759.79946
eri,2000,79423332.08605
eri,2001,83897955.77186
eri,2002,86052935.92364
eri,2003,98134912.05193
eri,2004,125476704.41183
eri,2005,110488826.28957
eri,2006,117268845.6586
eri,2007,128198272.05319
eri,2008,144686570.12631
eri,2009,193475054.34155
eri,2010,158002999.73416
eri,2011,211468989.08764
esp,1970,4866096143.8986
esp,1971,5474060050.4582
esp,1972,6535167620.98208
esp,1973,8421212538.73628
esp,1974,10761198032.755
esp,1975,13288509166.2801
esp,1976,13745399679.4808
esp,1977,15336214912.0865
esp,1978,18457789335.621
esp,1979,25748495184.8485
esp,1980,28954321851.5558
esp,1981,26980544545.635
esp,1982,26529939695.63729
esp,1983,24028653989.8874
esp,1984,24636083434.2699
esp,1985,25648520351.46189
esp,1986,33333819796.6942
esp,1987,40878897472.91489
esp,1988,47629336466.552
esp,1989,51128509238.3895
esp,1990,65458420584.661
esp,1991,69617866333.4601
esp,1992,75808986469.23129
esp,1993,65756150792.9858
esp,1994,67450460923.3627
esp,1995,76817451394.73889
esp,1996,80713254585.51971
esp,1997,74253374771.7941
esp,1998,76888315446.41748
esp,1999,79112488043.93988
esp,2000,75475445198.3038
esp,2001,79203604555.241
esp,2002,90099714976.91699
esp,2003,117274253537.54601
esp,2004,141298287297.40701
esp,2005,155057168327.07001
esp,2006,169960586470.51801
esp,2007,199190923642.65601
esp,2008,225370648263.276
esp,2009,217718298476.54599
esp,2010,213969735584.92001
esp,2011,228829475872.79599
esp,2012,211641196081.81201
esp,2013,215856504081.59201
esp,2014,218229310265.64001
esp,2015,187099679801.36801
esp,2016,190975497202.70401
esp,2017,201161307787.25
esp,2018,217172224211.82001
esp,2019,214458770538.81696
est,1993,403283015.71819
est,1994,338765160.37406
est,1995,782681758.57871
est,1996,750807334.05874
est,1997,742230686.52014
est,1998,805761491.26025
est,1999,865313461.24331
est,2000,708386528.98984
est,2001,746040508.44924
est,2002,888769072.16573
est,2003,1226671536.55784
est,2004,1562283975.45297
est,2005,1776643918.83721
est,2006,2141882496.90323
est,2007,2817523969.17308
est,2008,3634978652.3683
est,2009,3500139000.76941
est,2010,3345370030.82286
est,2011,3672177363.02124
est,2012,3657103134.06412
est,2013,4140426100.33577
est,2014,4269561956.82507
est,2015,3811862518.16979
est,2016,3890556802.83091
est,2017,4220375941.88353
est,2018,4704214176.76995
est,2019,4886282376.14155
eth,1981,178790161.77095
eth,1982,178833282.20031
eth,1983,176937276.32078
eth,1984,171413697.66209
eth,1985,199026783.27027
eth,1986,218120083.91147
eth,1987,251679158.26778
eth,1988,290766776.48147
eth,1989,358554081.6187
eth,1990,355224831.72241
eth,1991,447339143.44659
eth,1992,393044875.51206
eth,1993,306673302.91571
eth,1994,267108465.60086
eth,1995,280208585.54665
eth,1996,327298113.19968
eth,1997,330828523.91385
eth,1998,360582358.30845
eth,1999,386990883.98627
eth,2000,481471556.23837
eth,2001,481451932.51875
eth,2002,608018118.35976
eth,2003,724733335.24545
eth,2004,831140272.94276
eth,2005,1000890843.53155
eth,2006,1413723785.65433
eth,2007,1745116166.05476
eth,2008,2457159393.19204
eth,2009,3147647362.52217
eth,2010,2874033039.49554
eth,2011,3172884849.98125
eth,2012,4908016084.55612
eth,2013,5559324812.01149
eth,2014,5543269418.1996
eth,2015,6945090154.12818
eth,2016,7496498438.5132
eth,2017,8021700441.96842
eth,2018,7946563642.23912
eth,2019,8181247095.05208
fin,1970,1598734001.83928
fin,1971,1875486231.37249
fin,1972,2217450611.2166
fin,1973,2970721597.47427
fin,1974,3963551365.33592
fin,1975,4959355265.4621
fin,1976,5459291264.41951
fin,1977,6035694926.29842
fin,1978,6557247143.48123
fin,1979,7697980679.41564
fin,1980,9504311103.91441
fin,1981,9366068745.62611
fin,1982,9337638988.34091
fin,1983,9123863165.97874
fin,1984,9394964110.69468
fin,1985,9968066330.93249
fin,1986,13116368011.1734
fin,1987,16643840028.4895
fin,1988,19907356961.6643
fin,1989,21922403698.9564
fin,1990,27766244355.7026
fin,1991,26778096431.3502
fin,1992,23647793867.0364
fin,1993,18606814302.497
fin,1994,20534083157.11
fin,1995,24232059584.5721
fin,1996,23703049254.0384
fin,1997,21958512223.957
fin,1998,22516736241.8447
fin,1999,22779602713.6059
fin,2000,21287142047.571
fin,2001,22059950298.87429
fin,2002,23912037784.4586
fin,2003,29514626787.7174
fin,2004,34065067665.096
fin,2005,36070122325.7023
fin,2006,38175968576.9924
fin,2007,44434787629.4595
fin,2008,51016556070.0472
fin,2009,49311012113.1278
fin,2010,46950811077.3919
fin,2011,51063838286.544
fin,2012,49478788706.3895
fin,2013,52213343820.07449
fin,2014,52557186217.3446
fin,2015,44405909402.52
fin,2016,45054682596.9696
fin,2017,47080678435.584
fin,2018,51145486618.5326
fin,2019,50649513084.776
fji,1970,16531043.15115
fji,1971,18699485.99607
fji,1972,24735490.71479
fji,1973,31831644.26776
fji,1974,45824343.93058
fji,1975,56505080.00333
fji,1976,60378138.77963
fji,1977,58525340.01309
fji,1978,74267678.72441
fji,1979,92301311.26694
fji,1980,113479719.50185
fji,1981,126273454.59691
fji,1982,128205284.30434
fji,1983,110469024.88404
fji,1984,114651237.5927
fji,1985,114687146.85023
fji,1986,127421777.03988
fji,1987,122591443.7821
fji,1988,114599190.91754
fji,1989,121179620.07888
fji,1990,141838822.72791
fji,1991,153025336.00998
fji,1992,165134072.86214
fji,1993,164963947.92238
fji,1994,177211838.2707
fji,1995,200607191.46781
fji,1996,206791826.10586
fji,1997,231134178.59295
fji,1998,179015534.11026
fji,1999,219569079.8773
fji,2000,196539294.08056
fji,2001,175476329.2692
fji,2002,162050083.02827
fji,2003,223928510.60826
fji,2004,233822192.23264
fji,2005,275200201.04151
fji,2006,286428692.81276
fji,2007,294857490.53158
fji,2008,272275316.22156
fji,2009,224552924.74725
fji,2010,238047257.79123
fji,2011,426030195.27274
fji,2012,449050003.07668
fji,2013,443175117.48161
fji,2014,598203195.31325
fji,2015,594555954.77838
fji,2016,597883767.88616
fji,2017,650257003.07524
fji,2018,655373444.20601
fji,2019,688549599.14093
fra,1970,18105473969.9426
fra,1971,20691836616.00669
fra,1972,25865656022.9726
fra,1973,33908802411.2165
fra,1974,38516946058.6317
fra,1975,50686402280.8552
fra,1976,52927421742.3238
fra,1977,59393639330.12009
fra,1978,74313434215.78009
fra,1979,90885793567.30368
fra,1980,108059681969.215
fra,1981,96977687968.216
fra,1982,93313554228.34061
fra,1983,89039902191.59068
fra,1984,84192493833.61569
fra,1985,87485991932.49318
fra,1986,120950702119.955
fra,1987,147399207826.745
fra,1988,158776848151.84299
fra,1989,158299551837.03299
fra,1990,197061151323.05496
fra,1991,201647918227.173
fra,1992,221649546294.48697
fra,1993,210312736237.15799
fra,1994,219324023737.67999
fra,1995,247535687080.86096
fra,1996,247756089341.755
fra,1997,222567846779.80801
fra,1998,226692870537.76199
fra,1999,226131680620.98495
fra,2000,208319675516.5
fra,2001,213414595140.672
fra,2002,234514923534.15701
fra,2003,291838471551.90399
fra,2004,336976261233.43597
fra,2005,355460150566.11401
fra,2006,381863656543.84601
fra,2007,440551062688.69598
fra,2008,500931098900.5
fra,2009,480508066590.78601
fra,2010,468969509119.19696
fra,2011,510376803322.14307
fra,2012,483778447050.966
fra,2013,506573268837.91998
fra,2014,514188366209.84998
fra,2015,434672481210.31403
fra,2016,442861897075.54095
fra,2017,467884383108.84003
fra,2018,508489946881.67798
fra,2019,503753774421.76001
fsm,1983,6850637.79166
fsm,1986,7758738.51144
fsm,1987,8048828.38144
fsm,1988,8604006.07796
fsm,1989,9359551.81138
fsm,1990,10051913.84687
fsm,1991,11452628.5205
fsm,1992,12347463.81318
fsm,1993,13879109.73905
fsm,1994,14030379.09627
fsm,1995,17219788.92435
fsm,1996,16534159.05759
fsm,1997,15304736.50221
fsm,1998,16440036.11727
fsm,1999,16856817.78086
fsm,2000,17464148.93303
fsm,2001,18238111.57055
fsm,2002,17757862.65367
fsm,2003,18050525.29252
fsm,2004,17785622.71346
fsm,2005,17360548.42508
fsm,2006,17348261.60519
fsm,2007,17576299.32866
fsm,2008,17850415.56911
fsm,2009,19571360.89946
fsm,2010,22020301.12749
fsm,2011,23379998.27622
fsm,2012,24132949.63892
fsm,2013,22953966.29175
fsm,2014,21269007.46114
fsm,2015,21753359.24857
fsm,2016,23274567.63443
fsm,2017,25105512.90807
fsm,2018,26378349.5293
gab,1970,73936053.61819
gab,1971,87939413.87745
gab,1972,103639690.75488
gab,1973,111824499.89876
gab,1974,205953655.04943
gab,1975,331541809.82964
gab,1976,387959074.90379
gab,1977,406104139.18398
gab,1978,425277529.0639
gab,1979,500847688.58379
gab,1980,420958016.07947
gab,1981,366508187.7656
gab,1982,381011445.51858
gab,1983,325114037.02149
gab,1984,428827841.13877
gab,1985,351229745.62387
gab,1986,686698933.87719
gab,1987,671432379.58664
gab,1988,498730716.54158
gab,1989,661218258.16168
gab,1990,928842530.72175
gab,1991,844610244.30657
gab,1992,870776081.02815
gab,1993,686413847.73326
gab,1994,617077752.48025
gab,1995,760631881.22938
gab,1996,862080731.98546
gab,1997,820617037.86487
gab,1998,734419342.10744
gab,1999,713352195.32448
gab,2000,719248676.1148
gab,2001,738684972.68232
gab,2002,798288149.97368
gab,2003,961065474.02793
gab,2004,1136534669.65106
gab,2005,1327331332.00313
gab,2006,1422517399.72676
gab,2007,1720491381.18658
gab,2008,2097598973.64378
gab,2009,1688670497.5755
gab,2010,2032265340.19509
gab,2011,2588981525.19933
gab,2012,2489381577.62883
gab,2013,2600310313.39537
gab,2014,2708854323.6531
gab,2015,2198144741.85607
gab,2016,2194587945.58288
gab,2017,2372576129.11554
gab,2018,2625475210.05948
gab,2019,2648628189.34338
gbr,1970,15874878123.0199
gbr,1971,18631421696.4316
gbr,1972,22054800584.2738
gbr,1973,25796320259.4173
gbr,1974,29598119309.41
gbr,1975,35618104224.6114
gbr,1976,34960845122.3813
gbr,1977,40367972520.3076
gbr,1978,51964507390.9733
gbr,1979,68834806560.11189
gbr,1980,91172839363.33969
gbr,1981,89273228375.47238
gbr,1982,83721840905.2243
gbr,1983,77846245205.7756
gbr,1984,72754693150.8949
gbr,1985,76744934156.98701
gbr,1986,93597353344.27631
gbr,1987,115570610452.38699
gbr,1988,140704315442.008
gbr,1989,142791827514.87201
gbr,1990,169606276133.36899
gbr,1991,180816383311.00296
gbr,1992,183295580940.37
gbr,1993,161266464449.73401
gbr,1994,168724890596.63101
gbr,1995,192276479870.89496
gbr,1996,196820757700.51096
gbr,1997,204161983187.806
gbr,1998,212944394293.70901
gbr,1999,219754389406.57199
gbr,2000,217120112303.53
gbr,2001,220657661611.875
gbr,2002,243216413631.716
gbr,2003,278552792786.64001
gbr,2004,324476758742.26599
gbr,2005,339843984847.104
gbr,2006,364898433269.5
gbr,2007,418960810629.336
gbr,2008,411735068702.48499
gbr,2009,363383441528.54401
gbr,2010,361916850016.95599
gbr,2011,387603161419.14398
gbr,2012,395433152832.12598
gbr,2013,402813758827.07397
gbr,2014,436853574694.58002
gbr,2015,419147398441.03699
gbr,2016,388078260778.08002
gbr,2017,390399191529.15106
gbr,2018,421440853253.49695
gbr,2019,418280331563.82898
geo,1990,619221886.00768
geo,1991,523006070.49392
geo,1992,303442201.27713
geo,1993,459291600.22505
geo,1994,451426698.52365
geo,1995,394177058.78484
geo,1996,348823560.0825
geo,1997,398716230.31946
geo,1998,485708049.22237
geo,1999,415609656.66973
geo,2000,416936033.15709
geo,2001,443237372.51528
geo,2002,468145912.78844
geo,2003,561208293.28651
geo,2004,672794964.97183
geo,2005,817495151.87124
geo,2006,980020142.0472
geo,2007,1294119735.7861
geo,2008,1585741631.74818
geo,2009,1394219329.23378
geo,2010,1635748460.12511
geo,2011,1895059745.80002
geo,2012,2161679294.89724
geo,2013,2268237835.25341
geo,2014,2312985966.2973
geo,2015,2149108335.06541
geo,2016,2218801569.80127
geo,2017,2308684173.83587
geo,2018,2454038089.30177
geo,2019,2241682290.78102
gha,1970,209234921.66582
gha,1971,232029018.79553
gha,1972,193728078.59238
gha,1973,224788733.30394
gha,1974,264487088.43165
gha,1975,279947572.62294
gha,1976,266558477.27404
gha,1977,279318818.21431
gha,1978,299005638.75868
gha,1979,327600575.0292
gha,1980,379488365.10701
gha,1981,358797949.68581
gha,1982,295718522.3208
gha,1983,319003709.22443
gha,1984,448645689.29609
gha,1985,514546516.18986
gha,1986,623434694.80251
gha,1987,530576713.80101
gha,1988,544652202.14094
gha,1989,558314976.07841
gha,1990,634998295.22045
gha,1991,703705775.02289
gha,1992,681862599.94827
gha,1993,656482440.55872
gha,1994,591556673.6427
gha,1995,716099790.78323
gha,1996,758299278.89462
gha,1997,776401935.73294
gha,1998,844928084.1383
gha,1999,876999319.10918
gha,2000,556971460.17335
gha,2001,596399757.94404
gha,2002,695558036.05849
gha,2003,858569175.61038
gha,2004,993040514.79537
gha,2005,1178627038.22207
gha,2006,2257341281.81048
gha,2007,2710926671.64052
gha,2008,3031231616.62751
gha,2009,2650727044.68016
gha,2010,3363710018.80062
gha,2011,4112254316.9548
gha,2012,4362034943.18246
gha,2013,6600747051.39637
gha,2014,5612021585.53744
gha,2015,5282560335.39347
gha,2016,5970186770.44247
gha,2017,6501431535.62886
gha,2018,7309072078.0859
gha,2019,7467692449.68614
gin,1986,45401408.9351
gin,1987,48606890.4353
gin,1988,55904495.02377
gin,1989,59965581.42008
gin,1990,68950763.75467
gin,1991,87438319.3278
gin,1992,103072154.68965
gin,1993,104108486.52594
gin,1994,107740943.27202
gin,1995,118679692.35717
gin,1996,119646370.13576
gin,1997,141256324.58068
gin,1998,140652656.81429
gin,1999,150018339.75601
gin,2000,141329690.85166
gin,2001,142312359.41971
gin,2002,150626907.56947
gin,2003,198309163.58917
gin,2004,182888077.85644
gin,2005,129835041.66271
gin,2006,248094124.92287
gin,2007,373088510.53401
gin,2008,393875708.51311
gin,2009,487304841.28039
gin,2010,523148046.494
gin,2011,508707200.38219
gin,2012,609059220.06261
gin,2013,710497391.41566
gin,2014,727328926.171
gin,2015,675405938.7088
gin,2016,650992878.22723
gin,2017,918161948.15115
gin,2018,1126869259.69306
gin,2019,1180013834.2639
gmb,1970,4567301.69575
gmb,1971,4974657.47254
gmb,1972,5388692.18758
gmb,1973,6660664.14631
gmb,1974,8374236.17689
gmb,1975,9149249.98241
gmb,1976,7932905.4026
gmb,1977,11873233.61894
gmb,1978,15125196.68901
gmb,1979,21892137.8177
gmb,1980,30083067.49776
gmb,1981,27217287.53866
gmb,1982,22100313.12302
gmb,1983,27082544.73862
gmb,1984,20855209.94512
gmb,1985,28019470.1713
gmb,1986,22609410.98729
gmb,1987,27667975.25964
gmb,1988,31274938.39366
gmb,1989,32870187.35654
gmb,1990,36861990.76642
gmb,1991,82186023.90216
gmb,1992,89158162.19888
gmb,1993,98614001.86944
gmb,1994,99372621.4631
gmb,1995,106639962.8854
gmb,1996,118840730.42174
gmb,1997,116035042.65143
gmb,1998,124300580.03027
gmb,1999,119321920.91006
gmb,2000,113608984.06739
gmb,2001,99682111.18953
gmb,2002,87997773.04453
gmb,2003,75488514.35708
gmb,2004,142889389.32956
gmb,2005,151047038.01529
gmb,2006,163297820.95731
gmb,2007,201313610.15101
gmb,2008,263420913.14623
gmb,2009,253549073.00705
gmb,2010,279917111.02663
gmb,2011,288009000.39283
gmb,2012,295823783.09712
gmb,2013,281805148.16401
gmb,2014,247381093.86078
gmb,2015,279317377.50498
gmb,2016,308108610.07608
gmb,2017,301846158.42704
gmb,2018,310505696.11077
gmb,2019,346097515.7975
gnb,1970,3047210.85551
gnb,1971,3586613.77945
gnb,1972,4109942.93122
gnb,1973,4533631.94276
gnb,1974,5519953.68917
gnb,1975,5278138.56174
gnb,1976,5206790.95448
gnb,1977,6920632.09383
gnb,1978,6633827.65364
gnb,1979,7204544.88642
gnb,1980,7386919.7275
gnb,1981,9701367.87719
gnb,1982,10338765.20382
gnb,1983,10608126.66649
gnb,1984,9075258.60083
gnb,1985,11625869.76604
gnb,1986,7782962.9946
gnb,1987,10161514.27803
gnb,1988,8632028.49461
gnb,1989,11584193.17392
gnb,1990,13054408.86416
gnb,1991,13912960.26112
gnb,1992,16287153.99364
gnb,1993,14923159.08219
gnb,1994,13570913.03141
gnb,1995,14786827.56178
gnb,1996,15238597.11135
gnb,1997,13299683.88377
gnb,1998,12433266.0828
gnb,1999,11594121.4859
gnb,2000,19402268.04507
gnb,2001,20365826.57045
gnb,2002,22348512.91389
gnb,2003,25513284.47915
gnb,2004,28079364.08099
gnb,2005,31727282.51685
gnb,2006,33859946.85054
gnb,2007,41508596.12778
gnb,2008,54071114.74262
gnb,2009,53996442.09013
gnb,2010,53557389.15169
gnb,2011,65481939.80253
gnb,2012,62690130.88158
gnb,2013,66360202.00934
gnb,2014,64231668.68703
gnb,2015,55499089.88627
gnb,2016,57895999.4961
gnb,2017,61613781.67982
gnb,2018,70060334.39332
gnb,2019,63945211.41878
gnq,1970,6715148.34198
gnq,1971,6531208.65131
gnq,1972,6577316.09154
gnq,1973,8380410.80534
gnq,1974,9839372.12743
gnq,1975,11242264.56314
gnq,1976,11152942.73092
gnq,1977,11125235.23706
gnq,1980,5001118.88549
gnq,1981,3641579.86785
gnq,1982,4270599.8382
gnq,1983,4204337.51454
gnq,1984,4675274.2219
gnq,1985,6838384.11706
gnq,1986,7911762.8257
gnq,1987,8373134.36017
gnq,1988,9328815.23827
gnq,1989,8186943.34402
gnq,1990,10442908.83105
gnq,1991,9733263.16004
gnq,1992,12227568.12124
gnq,1993,12547042.4182
gnq,1994,8974849.23883
gnq,1995,13321801.87649
gnq,1996,25417247.58443
gnq,1997,42910064.92369
gnq,1998,38650973.23707
gnq,1999,66636562.66656
gnq,2000,112794261.995
gnq,2001,162240678.99598
gnq,2002,209084206.25599
gnq,2003,292705337.53246
gnq,2004,521505765.37926
