geo,time,ne_con_prvt_pc_kd
grc,1961,3257.65511
grc,1962,3367.78984
grc,1963,3542.91796
grc,1964,3890.63838
grc,1965,4144.50636
grc,1966,4401.51816
grc,1967,4674.58611
grc,1968,5008.19766
grc,1969,5304.71789
grc,1970,5647.77089
grc,1971,5927.51717
grc,1972,6242.85791
grc,1973,6593.53909
grc,1974,6503.37082
grc,1975,6923.9926
grc,1976,7206.38656
grc,1977,7739.59253
grc,1978,8244.29339
grc,1979,8609.05587
grc,1980,8563.68773
grc,1981,8429.20355
grc,1982,8661.35752
grc,1983,8791.68981
grc,1984,8781.41577
grc,1985,8792.07841
grc,1986,8633.25287
grc,1987,8833.74304
grc,1988,9334.78359
grc,1989,9869.86516
grc,1990,10021.78578
grc,1991,10188.35874
grc,1992,10340.62725
grc,1993,10201.32609
grc,1994,10347.79124
grc,1995,10559.43407
grc,1996,10794.21855
grc,1997,11220.34139
grc,1998,11667.81601
grc,1999,12029.65334
grc,2000,12282.86986
grc,2001,12661.95086
grc,2002,13257.17196
grc,2003,13825.09998
grc,2004,14288.35731
grc,2005,14705.94602
grc,2006,15069.72225
grc,2007,15644.08831
grc,2008,16161.79634
grc,2009,15850.13935
grc,2010,14797.81322
grc,2011,13535.44192
grc,2012,12591.38135
grc,2013,12235.36876
grc,2014,12317.91371
grc,2015,12360.78231
grc,2016,12348.34127
grc,2017,12606.72369
grc,2018,12919.4954
grc,2019,13176.93435
grc,2020,12504.76664
grl,2003,14470.64661
grl,2004,15802.69549
grl,2005,16815.69218
grl,2006,17330.62254
grl,2007,17605.94235
grl,2008,17693.53589
grl,2009,17822.70783
grl,2010,17573.08611
grl,2011,17646.81049
grl,2012,17507.23015
grl,2013,17415.54228
grl,2014,17597.56925
grl,2015,17686.57048
grl,2016,17926.46283
grl,2017,18165.15357
grl,2018,18412.20427
gtm,1960,1614.66728
gtm,1961,1637.0822
gtm,1962,1680.51512
gtm,1963,1738.36185
gtm,1964,1775.2783
gtm,1965,1776.18775
gtm,1966,1786.92934
gtm,1967,1824.31997
gtm,1968,1855.88019
gtm,1969,1909.13681
gtm,1970,1969.06928
gtm,1971,2031.99777
gtm,1972,2114.02808
gtm,1973,2182.0227
gtm,1974,2211.58011
gtm,1975,2225.68571
gtm,1976,2322.3218
gtm,1977,2452.21989
gtm,1978,2516.33608
gtm,1979,2561.65675
gtm,1980,2583.08998
gtm,1981,2551.11223
gtm,1982,2409.24303
gtm,1983,2311.78574
gtm,1984,2274.62786
gtm,1985,2205.04895
gtm,1986,2162.75746
gtm,1987,2185.68286
gtm,1988,2213.18758
gtm,1989,2217.62647
gtm,1990,2201.65429
gtm,1991,2237.14155
gtm,1992,2281.84506
gtm,1993,2320.04089
gtm,1994,2372.61339
gtm,1995,2436.54975
gtm,1996,2445.30773
gtm,1997,2483.85324
gtm,1998,2536.7346
gtm,1999,2565.54429
gtm,2000,2591.63005
gtm,2001,2625.75191
gtm,2002,2652.5105
gtm,2003,2695.46361
gtm,2004,2740.39751
gtm,2005,2798.90664
gtm,2006,2871.21317
gtm,2007,2966.76916
gtm,2008,3036.71161
gtm,2009,2971.32179
gtm,2010,3017.80234
gtm,2011,3071.26584
gtm,2012,3111.9346
gtm,2013,3170.96185
gtm,2014,3258.06979
gtm,2015,3368.17295
gtm,2016,3447.67805
gtm,2017,3503.05148
gtm,2018,3569.66225
gtm,2019,3673.62884
gtm,2020,3578.66595
gum,2002,18828.90404
gum,2003,17424.81728
gum,2004,18221.63007
gum,2005,19015.50796
gum,2006,18434.05111
gum,2007,18536.33003
gum,2008,19071.54618
gum,2009,19210.78188
gum,2010,19029.70571
gum,2011,19267.92461
gum,2012,19953.76529
gum,2013,20031.25546
gum,2014,20038.00275
gum,2015,20308.80254
gum,2016,20477.62441
gum,2017,20856.98432
gum,2018,20537.48896
gum,2019,20737.16412
hkg,1961,2211.48455
hkg,1962,2346.97068
hkg,1963,2489.52121
hkg,1964,2646.09147
hkg,1965,2913.42535
hkg,1966,3239.10934
hkg,1967,3202.76277
hkg,1968,3449.69527
hkg,1969,3687.73775
hkg,1970,3977.95298
hkg,1971,4394.02493
hkg,1972,4637.79879
hkg,1973,5103.10411
hkg,1974,4855.28991
hkg,1975,4940.94659
hkg,1976,5247.04902
hkg,1977,6036.52517
hkg,1978,6940.58807
hkg,1979,7192.50776
hkg,1980,7855.43699
hkg,1981,8256.5509
hkg,1982,8554.76436
hkg,1983,9076.56369
hkg,1984,9513.8335
hkg,1985,9821.69338
hkg,1986,10532.03108
hkg,1987,11536.73914
hkg,1988,12512.19174
hkg,1989,12857.16668
hkg,1990,13618.44447
hkg,1991,14756.42174
hkg,1992,15888.8193
hkg,1993,16843.70562
hkg,1994,17538.87581
hkg,1995,17475.12518
hkg,1996,17339.10987
hkg,1997,18147.95825
hkg,1998,17007.89239
hkg,1999,17022.34034
hkg,2000,17634.8694
hkg,2001,17750.52682
hkg,2002,17487.17462
hkg,2003,17248.86333
hkg,2004,18334.6913
hkg,2005,18901.63536
hkg,2006,19925.40869
hkg,2007,21463.29144
hkg,2008,21740.52836
hkg,2009,21732.63216
hkg,2010,22892.62312
hkg,2011,24647.61429
hkg,2012,25377.11734
hkg,2013,26443.01978
hkg,2014,27134.89561
hkg,2015,28185.97467
hkg,2016,28570.97735
hkg,2017,29914.93084
hkg,2018,31246.84838
hkg,2019,30764.06598
hkg,2020,27807.71843
hnd,1960,966.63442
hnd,1961,981.02592
hnd,1962,990.13872
hnd,1963,1028.55435
hnd,1964,1069.4816
hnd,1965,1080.92202
hnd,1966,1082.63107
hnd,1967,1070.99588
hnd,1968,1123.21236
hnd,1969,1096.62874
hnd,1970,1105.7965
hnd,1971,1043.44911
hnd,1972,1074.13389
hnd,1973,1156.363
hnd,1974,1098.26346
hnd,1975,1107.9792
hnd,1976,1240.46417
hnd,1977,1370.77281
hnd,1978,1366.15815
hnd,1979,1307.6227
hnd,1980,1367.14448
hnd,1981,1335.51336
hnd,1982,1320.61834
hnd,1983,1261.98086
hnd,1984,1315.39787
hnd,1985,1280.45282
hnd,1986,1315.7171
hnd,1987,1296.89225
hnd,1988,1285.78958
hnd,1989,1314.91555
hnd,1990,1282.03806
hnd,1991,1308.25333
hnd,1992,1299.43556
hnd,1993,1318.76889
hnd,1994,1287.99679
hnd,1995,1273.09368
hnd,1996,1301.77278
hnd,1997,1304.71549
hnd,1998,1325.28199
hnd,1999,1277.48091
hnd,2000,1326.98216
hnd,2001,1350.78339
hnd,2002,1371.27122
hnd,2003,1395.97193
hnd,2004,1429.93535
hnd,2005,1481.90445
hnd,2006,1573.69483
hnd,2007,1631.99459
hnd,2008,1644.51205
hnd,2009,1611.38271
hnd,2010,1636.70412
hnd,2011,1663.00124
hnd,2012,1701.97684
hnd,2013,1734.42146
hnd,2014,1747.54878
hnd,2015,1784.38478
hnd,2016,1824.14587
hnd,2017,1886.83828
hnd,2018,1958.33745
hnd,2019,2016.56168
hnd,2020,1860.38988
hrv,1995,4494.55364
hrv,1996,4641.38533
hrv,1997,5216.99877
hrv,1998,5154.3511
hrv,1999,5024.85018
hrv,2000,5304.94265
hrv,2001,5800.62461
hrv,2002,6348.77546
hrv,2003,6642.00791
hrv,2004,6942.50039
hrv,2005,7251.08372
hrv,2006,7342.66966
hrv,2007,7713.336
hrv,2008,7947.12123
hrv,2009,7251.47868
hrv,2010,7157.23509
hrv,2011,7258.35885
hrv,2012,7107.94324
hrv,2013,7020.24225
hrv,2014,6875.91891
hrv,2015,6958.04998
hrv,2016,7226.22714
hrv,2017,7541.9916
hrv,2018,7864.05011
hrv,2019,8185.08542
hrv,2020,7709.78307
hti,1988,925.68021
hti,1989,842.74507
hti,1990,882.1648
hti,1991,826.98334
hti,1992,758.07395
hti,1993,820.55041
hti,1994,721.32573
hti,1995,838.39547
hti,1996,948.60761
hti,1997,963.13076
hti,1998,978.34268
hti,1999,1051.97037
hti,2000,1202.63873
hti,2001,1189.26444
hti,2002,1176.70789
hti,2003,1185.98351
hti,2004,1152.1054
hti,2005,1173.40781
hti,2006,1167.75804
hti,2007,1188.84066
hti,2008,1178.0679
hti,2009,1290.83827
hti,2010,1228.54882
hti,2011,1265.12118
hti,2012,1263.43227
hti,2013,1305.47876
hti,2014,1292.07897
hti,2015,1333.79772
hti,2016,1375.44709
hti,2017,1407.37088
hti,2018,1436.922
hti,2019,1412.68761
hti,2020,1359.12983
hun,1991,4165.664
hun,1992,4241.13258
hun,1993,4431.80167
hun,1994,4458.03072
hun,1995,4136.93345
hun,1996,4042.80109
hun,1997,4133.33611
hun,1998,4343.22335
hun,1999,4645.35995
hun,2000,4801.88129
hun,2001,5031.31531
hun,2002,5443.43041
hun,2003,5919.117
hun,2004,6051.63645
hun,2005,6237.10846
hun,2006,6343.61769
hun,2007,6419.4793
hun,2008,6348.89117
hun,2009,5931.45316
hun,2010,5871.91439
hun,2011,5938.65265
hun,2012,5834.97222
hun,2013,5842.12253
hun,2014,5998.69884
hun,2015,6240.28029
hun,2016,6554.91066
hun,2017,6903.98216
hun,2018,7264.43061
hun,2019,7636.45309
hun,2020,7475.14544
idn,1960,323.41192
idn,1961,339.66707
idn,1962,353.83286
idn,1963,330.91419
idn,1964,324.68278
idn,1965,323.57987
idn,1966,310.31659
idn,1967,328.67826
idn,1968,349.11182
idn,1969,359.7862
idn,1970,360.19901
idn,1971,366.46077
idn,1972,381.05952
idn,1973,381.56861
idn,1974,423.38198
idn,1975,429.87962
idn,1976,445.37833
idn,1977,463.57511
idn,1978,489.2661
idn,1979,540.31236
idn,1980,594.93125
idn,1981,678.2883
idn,1982,685.0737
idn,1983,720.03077
idn,1984,732.49071
idn,1985,724.54428
idn,1986,725.48341
idn,1987,734.93769
idn,1988,749.16098
idn,1989,766.10022
idn,1990,826.89198
idn,1991,871.9894
idn,1992,881.84027
idn,1993,918.02501
idn,1994,974.23056
idn,1995,1080.02917
idn,1996,1167.42963
idn,1997,1240.57454
idn,1998,1147.65334
idn,1999,1184.18831
idn,2000,1186.44918
idn,2001,1211.2208
idn,2002,1240.72527
idn,2003,1271.75516
idn,2004,1317.13204
idn,2005,1351.02807
idn,2006,1375.48976
idn,2007,1425.3621
idn,2008,1481.68368
idn,2009,1533.16276
idn,2010,1584.49125
idn,2011,1642.37924
idn,2012,1709.70762
idn,2013,1779.34618
idn,2014,1848.96347
idn,2015,1914.05944
idn,2016,1986.22263
idn,2017,2060.78697
idn,2018,2142.2055
idn,2019,2228.15963
idn,2020,2145.73344
ind,1960,260.0744
ind,1961,259.27467
ind,1962,257.36938
ind,1963,261.50891
ind,1964,271.44905
ind,1965,266.09621
ind,1966,263.99633
ind,1967,273.15962
ind,1968,274.47364
ind,1969,278.60303
ind,1970,281.78329
ind,1971,280.85262
ind,1972,276.30205
ind,1973,276.57014
ind,1974,269.99166
ind,1975,278.776
ind,1976,277.85666
ind,1977,293.70644
ind,1978,304.61113
ind,1979,291.02286
ind,1980,309.97525
ind,1981,316.02509
ind,1982,311.83882
ind,1983,328.3348
ind,1984,330.13173
ind,1985,336.22527
ind,1986,339.21722
ind,1987,343.26448
ind,1988,356.94469
ind,1989,366.83201
ind,1990,375.34262
ind,1991,375.69783
ind,1992,377.74315
ind,1993,386.47188
ind,1994,397.45579
ind,1995,413.63834
ind,1996,437.42398
ind,1997,442.15902
ind,1998,462.32078
ind,1999,481.6514
ind,2000,489.48653
ind,2001,509.73639
ind,2002,515.58316
ind,2003,537.18784
ind,2004,555.91386
ind,2005,587.99868
ind,2006,607.55703
ind,2007,642.03349
ind,2008,660.86587
ind,2009,684.19478
ind,2010,720.3819
ind,2011,763.94137
ind,2012,795.87384
ind,2013,843.95546
ind,2014,887.68826
ind,2015,947.42412
ind,2016,1013.34035
ind,2017,1065.17365
ind,2018,1133.79879
ind,2019,1184.61601
ind,2020,1067.67828
irl,1970,7394.33395
irl,1971,7544.95233
irl,1972,7816.36601
irl,1973,8244.15829
irl,1974,8241.87061
irl,1975,8174.19961
irl,1976,8279.63245
irl,1977,8721.2143
irl,1978,9381.77015
irl,1979,9668.08069
irl,1980,9598.44879
irl,1981,9647.85285
irl,1982,8882.55236
irl,1983,8894.93639
irl,1984,9017.62405
irl,1985,9416.55681
irl,1986,9601.72208
irl,1987,9919.92222
irl,1988,10409.28789
irl,1989,11131.84561
irl,1990,11279.67323
irl,1991,11417.42659
irl,1992,11667.14514
irl,1993,11946.31797
irl,1994,12418.60745
irl,1995,12780.94527
irl,1996,13551.15288
irl,1997,14338.15547
irl,1998,15315.52761
irl,1999,16580.19221
irl,2000,18061.4569
irl,2001,18617.74761
irl,2002,18972.24793
irl,2003,19186.81162
irl,2004,19558.37483
irl,2005,20480.94375
irl,2006,21209.52336
irl,2007,21980.44233
irl,2008,21578.01929
irl,2009,20222.78826
irl,2010,20173.66266
irl,2011,19837.42428
irl,2012,19624.18037
irl,2013,19601.60979
irl,2014,19987.63809
irl,2015,20404.80144
irl,2016,21201.43717
irl,2017,21393.66065
irl,2018,21916.34279
irl,2019,22311.00563
irl,2020,19594.03934
irn,1960,774.76261
irn,1961,757.84494
irn,1962,753.24557
irn,1963,742.69452
irn,1964,697.95855
irn,1965,711.06486
irn,1966,755.96369
irn,1967,814.06622
irn,1968,781.22802
irn,1969,821.56069
irn,1970,882.45991
irn,1971,985.97826
irn,1972,1013.91166
irn,1973,1117.83271
irn,1974,1328.09825
irn,1975,1693.60682
irn,1976,1636.94192
irn,1977,1699.55648
irn,1978,1677.01672
irn,1979,1674.44869
irn,1980,1540.44118
irn,1981,1525.18009
irn,1982,1571.51776
irn,1983,1725.987
irn,1984,1744.87201
irn,1985,1704.06878
irn,1986,1472.16237
irn,1987,1329.56415
irn,1988,1291.41951
irn,1989,1253.55355
irn,1990,1478.90349
irn,1991,1574.265
irn,1992,1615.47242
irn,1993,1640.06036
irn,1994,1545.23796
irn,1995,1431.37874
irn,1996,1468.05212
irn,1997,1569.63332
irn,1998,1594.9101
irn,1999,1576.43453
irn,2000,1721.31221
irn,2001,1803.98391
irn,2002,1979.14448
irn,2003,1984.18892
irn,2004,2132.98826
irn,2005,2258.15723
irn,2006,2401.58416
irn,2007,2678.21461
irn,2008,2554.39565
irn,2009,2578.50173
irn,2010,2660.53446
irn,2011,2744.97366
irn,2012,2652.53033
irn,2013,2570.92039
irn,2014,2590.25341
irn,2015,2466.78915
irn,2016,2526.11832
irn,2017,2553.50836
irn,2018,2451.88767
irn,2019,2232.56045
irn,2020,2179.63602
irq,1980,913.42345
irq,1981,1413.77096
irq,1982,1844.12876
irq,1983,1785.02841
irq,1984,1697.669
irq,1985,1689.39266
irq,1986,1836.40958
irq,1987,1792.46826
irq,1988,1743.24183
irq,1989,2487.472
irq,1990,2211.64832
irq,1991,1614.03569
irq,1992,1214.11543
irq,1993,869.75583
irq,1994,955.92898
irq,1995,1157.98174
irq,1996,1103.90779
irq,1997,1082.39455
irq,1998,1466.08139
irq,1999,959.71703
irq,2000,699.77499
irq,2001,1009.09764
irq,2002,1125.96473
irq,2003,1388.68496
irq,2004,1663.77269
irq,2005,1735.75811
irq,2006,1857.52902
irq,2007,1920.68358
irq,2008,1916.40474
irq,2009,2406.9564
irq,2010,2416.06394
irq,2011,2344.92709
irq,2012,2830.03212
irq,2013,2773.47397
irq,2014,2854.92184
irq,2015,2610.41116
irq,2016,2616.25691
irq,2017,2594.41329
irq,2018,2592.21611
irq,2019,2573.45288
isl,1990,19710.89201
isl,1991,20069.75747
isl,1992,19177.78344
isl,1993,18102.88104
isl,1994,18462.40979
isl,1995,18759.50861
isl,1996,19597.22767
isl,1997,20659.63007
isl,1998,22847.70179
isl,1999,24216.32278
isl,2000,24830.28561
isl,2001,23818.9529
isl,2002,23436.18873
isl,2003,24656.62139
isl,2004,26188.31576
isl,2005,28783.75955
isl,2006,29198.30553
isl,2007,30352.78942
isl,2008,27798.61627
isl,2009,24241.22533
isl,2010,24212.59027
isl,2011,24656.2209
isl,2012,24971.65787
isl,2013,25000.83572
isl,2014,25442.59096
isl,2015,26308.39785
isl,2016,27692.85148
isl,2017,29205.50279
isl,2018,29801.85276
isl,2019,29705.97297
isl,2020,28351.69542
isr,1970,5661.98378
isr,1971,5781.92252
isr,1972,6202.49055
isr,1973,6456.85699
isr,1974,6745.38337
isr,1975,6592.19559
isr,1976,6763.38406
isr,1977,6948.89025
isr,1978,7382.44096
isr,1979,7770.84555
isr,1980,7307.78109
isr,1981,8097.50034
isr,1982,8597.44065
isr,1983,9178.50448
isr,1984,8438.20906
isr,1985,8397.18037
isr,1986,9515.85663
isr,1987,10197.01563
isr,1988,10498.85374
isr,1989,10378.96417
isr,1990,10663.29494
isr,1991,10768.47057
isr,1992,11191.28043
isr,1993,11682.94351
isr,1994,12472.55253
isr,1995,13169.1296
isr,1996,13597.37444
isr,1997,13798.98844
isr,1998,14277.02875
isr,1999,14510.61251
isr,2000,15323.31505
isr,2001,15551.63168
isr,2002,15470.14165
isr,2003,15215.83447
isr,2004,15740.39602
isr,2005,15988.89333
isr,2006,16481.69268
isr,2007,17489.57149
isr,2008,17565.58215
isr,2009,17356.18715
isr,2010,17883.87949
isr,2011,18313.71814
isr,2012,18527.27874
isr,2013,18821.11851
isr,2014,19272.93805
isr,2015,19567.04446
isr,2016,20373.90867
isr,2017,20695.23857
isr,2018,21018.80927
isr,2019,21427.32269
isr,2020,19119.24213
ita,1970,9163.77925
ita,1971,9465.68428
ita,1972,9723.62683
ita,1973,10217.50769
ita,1974,10470.25222
ita,1975,10440.11826
ita,1976,10853.82605
ita,1977,11130.04481
ita,1978,11381.35383
ita,1979,12115.60965
ita,1980,12815.09125
ita,1981,13005.55752
ita,1982,13122.94973
ita,1983,13094.66515
ita,1984,13478.11233
ita,1985,13860.52417
ita,1986,14423.04729
ita,1987,14946.65708
ita,1988,15550.20217
ita,1989,16155.34394
ita,1990,16471.8731
ita,1991,16901.37924
ita,1992,17181.29907
ita,1993,16648.79951
ita,1994,16900.2928
ita,1995,17158.0968
ita,1996,17333.20031
ita,1997,17928.32447
ita,1998,18526.43709
ita,1999,19032.98307
ita,2000,19530.3656
ita,2001,19645.13669
ita,2002,19607.62532
ita,2003,19652.41645
ita,2004,19715.35029
ita,2005,19890.75117
ita,2006,20097.40971
ita,2007,20233.56137
ita,2008,19872.41
ita,2009,19484.98465
ita,2010,19629.1633
ita,2011,19608.12772
ita,2012,18828.90657
ita,2013,18156.99508
ita,2014,18022.58829
ita,2015,18370.48788
ita,2016,18631.181
ita,2017,18946.22076
ita,2018,19158.76142
ita,2019,19438.30886
ita,2020,17405.35626
jam,2007,4539.17496
jam,2008,4656.76017
jam,2009,4121.04799
jam,2010,4048.98668
jam,2011,4180.81714
jam,2012,4116.08803
jam,2013,4064.11251
jam,2014,4006.69898
jam,2015,3980.63654
jam,2016,3953.53892
jam,2017,3979.89018
jam,2018,4000.05911
jam,2019,4022.58998
jam,2020,3596.56876
jor,1976,1923.48983
jor,1977,1315.73945
jor,1978,1894.5316
jor,1979,2450.50925
jor,1980,2382.0129
jor,1981,2413.73634
jor,1982,3185.31371
jor,1983,3372.78792
jor,1984,2867.00003
jor,1985,2862.53959
jor,1986,3102.51141
jor,1987,2199.34963
jor,1988,2670.40447
jor,1989,2215.65065
jor,1990,2219.68887
jor,1991,2076.49943
jor,1992,2304.61762
jor,1993,2186.98239
jor,1994,2117.21376
jor,1995,2036.72386
jor,1996,2183.36793
jor,1997,2234.17587
jor,1998,2332.95308
jor,1999,2374.47522
jor,2000,2602.36153
jor,2001,2723.14548
jor,2002,2688.36623
jor,2003,2799.65307
jor,2004,3028.05862
jor,2005,3281.44021
jor,2006,3306.26028
jor,2007,3544.17092
jor,2008,3186.9368
jor,2009,3030.18623
jor,2010,2928.25133
jor,2011,3223.72777
jor,2012,3271.41727
jor,2013,3528.81519
jor,2014,3385.8301
jor,2015,3315.078
jor,2016,3303.62815
jor,2017,3389.60034
jor,2018,3405.37206
jor,2019,3460.30632
jor,2020,3533.23148
jpn,1970,7822.90274
jpn,1971,8072.51969
jpn,1972,8673.96521
jpn,1973,9304.9136
jpn,1974,9174.0646
jpn,1975,9456.3276
jpn,1976,9627.39955
jpn,1977,9920.02342
jpn,1978,10346.32219
jpn,1979,10924.85339
jpn,1980,10954.79695
jpn,1981,11145.11207
jpn,1982,11583.05165
jpn,1983,11891.38472
jpn,1984,12185.06587
jpn,1985,12606.37814
jpn,1986,13001.15687
jpn,1987,13505.18828
jpn,1988,14142.14453
jpn,1989,14779.63121
jpn,1990,15436.30387
jpn,1991,15717.23265
jpn,1992,16014.92833
jpn,1993,16135.59234
jpn,1994,16460.63177
jpn,1995,16826.41724
jpn,1996,17117.04206
jpn,1997,17170.98761
jpn,1998,17013.62733
jpn,1999,17163.92027
jpn,2000,17399.11292
jpn,2001,17713.17719
jpn,2002,17899.76924
jpn,2003,17974.77178
jpn,2004,18206.19185
jpn,2005,18483.12907
jpn,2006,18642.90465
jpn,2007,18762.119
jpn,2008,18540.53027
jpn,2009,18373.16217
jpn,2010,18797.96561
jpn,2011,18734.04086
jpn,2012,19144.62478
jpn,2013,19671.91965
jpn,2014,19519.46069
jpn,2015,19497.8271
jpn,2016,19437.02978
jpn,2017,19673.91834
jpn,2018,19767.44401
jpn,2019,19748.76292
kaz,1990,3575.1289
kaz,1991,3390.90928
kaz,1992,3355.28375
kaz,1993,3050.91845
kaz,1994,2366.38465
kaz,1995,1921.42944
kaz,1996,1850.64706
kaz,1997,1940.19097
kaz,1998,1960.42093
kaz,1999,1988.73371
kaz,2000,2020.16703
kaz,2001,2186.54503
kaz,2002,2243.28253
kaz,2003,2499.23549
kaz,2004,2825.76679
kaz,2005,3100.0955
kaz,2006,3452.73016
kaz,2007,3782.64351
kaz,2008,3986.45059
kaz,2009,3926.25535
kaz,2010,4314.893
kaz,2011,4761.06894
kaz,2012,5167.45739
kaz,2013,5635.53754
kaz,2014,5626.8992
kaz,2015,5646.15691
kaz,2016,5635.12601
kaz,2017,5644.70336
kaz,2018,5909.57147
kaz,2019,6171.2454
ken,1960,617.73087
ken,1961,606.19853
ken,1962,634.25241
ken,1963,615.01516
ken,1964,636.54365
ken,1965,664.84147
ken,1966,694.04441
ken,1967,706.89017
ken,1968,617.80253
ken,1969,614.8192
ken,1970,537.03157
ken,1971,751.03186
ken,1972,819.41807
ken,1973,737.97046
ken,1974,817.42317
ken,1975,771.97902
ken,1976,705.13387
ken,1977,736.72887
ken,1978,811.44596
ken,1979,812.33733
ken,1980,801.16124
ken,1981,741.95862
ken,1982,736.37643
ken,1983,685.51101
ken,1984,712.26754
ken,1985,639.28924
ken,1986,733.33875
ken,1987,768.6376
ken,1988,804.85917
ken,1989,823.58582
ken,1990,793.86832
ken,1991,786.51585
ken,1992,753.76616
ken,1993,719.12546
ken,1994,710.10706
ken,1995,785.68623
ken,1996,782.9511
ken,1997,790.03693
ken,1998,803.40146
ken,1999,813.52025
ken,2000,788.45362
ken,2001,799.05778
ken,2002,784.23374
ken,2003,780.08195
ken,2004,777.51466
ken,2005,805.42458
ken,2006,861.27802
ken,2007,882.1263
ken,2008,845.01635
ken,2009,859.81415
ken,2010,899.38093
ken,2011,930.44334
ken,2012,958.14736
ken,2013,1011.16009
ken,2014,1027.67992
ken,2015,1054.13101
ken,2016,1077.68018
ken,2017,1130.53902
ken,2018,1176.51432
ken,2019,1207.71992
kgz,1991,1057.27134
kgz,1992,927.42319
kgz,1993,830.25593
kgz,1994,689.19241
kgz,1995,500.96602
kgz,1996,515.97052
kgz,1997,458.71442
kgz,1998,529.4722
kgz,1999,525.95021
kgz,2000,493.82883
kgz,2001,500.22042
kgz,2002,518.93918
kgz,2003,633.73547
kgz,2004,672.54742
kgz,2005,720.16653
kgz,2006,849.16184
kgz,2007,863.73608
kgz,2008,965.45799
kgz,2009,816.77452
kgz,2010,828.99008
kgz,2011,895.47613
kgz,2012,979.02501
kgz,2013,1036.27461
kgz,2014,1045.92852
kgz,2015,1015.10209
kgz,2016,988.35638
kgz,2017,1030.39695
kgz,2018,1060.77285
kgz,2019,1046.91927
kgz,2020,908.82887
khm,1993,334.04881
khm,1994,338.8666
khm,1995,354.71419
khm,1996,376.75463
khm,1997,359.62088
khm,1998,386.53843
khm,1999,400.30813
khm,2000,410.95002
khm,2001,411.79787
khm,2002,428.08327
khm,2003,454.85426
khm,2004,503.41088
khm,2005,556.64025
khm,2006,585.21915
khm,2007,612.0825
khm,2008,679.95131
khm,2009,668.67927
khm,2010,716.19714
khm,2011,778.33085
khm,2012,801.26451
khm,2013,833.56407
khm,2014,856.83922
khm,2015,893.1709
khm,2016,938.60771
khm,2017,966.55983
khm,2018,1015.08024
khm,2019,1061.10004
khm,2020,1001.2433
kir,2008,1236.21032
kir,2009,1141.97773
kir,2010,1099.17765
kir,2011,1150.43909
kir,2012,1149.00147
kir,2013,1172.33244
kir,2014,1207.20143
kir,2015,1324.39872
kir,2016,1369.18124
kir,2017,1403.05264
kir,2018,1285.31799
kor,1960,1056.98828
kor,1961,1049.93186
kor,1962,1119.76785
kor,1963,1136.22355
kor,1964,1201.46633
kor,1965,1251.89149
kor,1966,1301.16689
kor,1967,1382.36234
kor,1968,1493.12086
kor,1969,1615.73495
kor,1970,1747.42406
kor,1971,1877.60798
kor,1972,1946.21666
kor,1973,2085.57475
kor,1974,2203.85763
kor,1975,2291.03614
kor,1976,2444.37494
kor,1977,2540.2067
kor,1978,2715.33261
kor,1979,2908.0108
kor,1980,2862.94215
kor,1981,2971.34207
kor,1982,3146.36189
kor,1983,3387.26024
kor,1984,3603.50285
kor,1985,3828.85002
kor,1986,4144.99993
kor,1987,4457.00592
kor,1988,4827.65211
kor,1989,5297.19466
kor,1990,5772.5937
kor,1991,6233.46832
kor,1992,6599.06411
kor,1993,6986.21365
kor,1994,7552.86897
kor,1995,8279.15038
kor,1996,8835.67214
kor,1997,9122.74297
kor,1998,7977.30976
kor,1999,8875.05151
kor,2000,9621.44407
kor,2001,10101.01945
kor,2002,10944.37745
kor,2003,10846.58533
kor,2004,10846.83416
kor,2005,11327.84914
kor,2006,11823.11533
kor,2007,12385.08246
kor,2008,12490.91145
kor,2009,12453.8952
kor,2010,12936.18649
kor,2011,13215.45202
kor,2012,13363.62706
kor,2013,13533.8871
kor,2014,13717.3502
kor,2015,13946.78609
kor,2016,14251.66947
kor,2017,14606.06732
kor,2018,14999.13406
kor,2019,15218.84838
kor,2020,14449.08899
kos,2006,1951.97221
kos,2007,2168.98185
kos,2008,2335.41335
kos,2009,2341.26837
kos,2010,2375.48476
kos,2011,2405.93552
kos,2012,2525.28125
kos,2013,2655.44443
kos,2014,2879.65783
kos,2015,3080.32267
kos,2016,3290.43778
kos,2017,3312.41055
kos,2018,3435.30879
kos,2019,3521.25621
kos,2020,3539.68214
kwt,2010,12542.84826
kwt,2011,12180.87253
kwt,2012,12482.59361
kwt,2013,12438.41851
kwt,2014,12468.33321
kwt,2015,12410.57723
kwt,2016,12167.84221
kwt,2017,12290.27073
kwt,2018,12699.31609
lao,2000,585.89191
lao,2001,688.37822
lao,2002,669.7672
lao,2003,759.20386
lao,2004,827.02543
lao,2005,869.98283
lao,2006,895.66934
lao,2007,885.20012
lao,2008,1018.78014
lao,2009,1044.10276
lao,2010,1205.87972
lao,2011,1225.20434
lao,2012,1386.57241
lao,2013,1432.56804
lao,2014,1477.24166
lao,2015,1520.55924
lao,2016,1565.14822
lbn,1990,2974.00632
lbn,1991,3934.90591
lbn,1992,5789.67712
lbn,1993,6357.98456
lbn,1994,6163.6251
lbn,1995,6224.73631
lbn,1996,6261.72549
lbn,1997,5960.78964
lbn,1998,6016.34021
lbn,1999,5988.5476
lbn,2000,5922.24842
lbn,2001,6004.51891
lbn,2002,5873.24861
lbn,2003,5793.22001
lbn,2004,5882.86703
