geo,time,dt_dod_dstc_xp_zs
fji,2018,1.63202
fji,2019,1.96271
fji,2020,1.66869
gab,1978,14.4314
gab,1979,11.86519
gab,1980,9.36889
gab,1981,5.80777
gab,1982,7.35965
gab,1983,10.38695
gab,1984,11.3958
gab,1985,12.36407
gab,1986,39.40715
gab,1987,28.657
gab,1988,28.89834
gab,1989,31.27927
gab,1990,25.1818
gab,1991,34.02471
gab,1992,27.15506
gab,1993,33.07436
gab,1994,14.90915
gab,1995,9.64938
gab,1996,6.07071
gab,1997,14.59057
gab,1998,21.90644
gab,1999,21.07544
gab,2000,10.03752
gab,2001,10.71142
gab,2002,8.67468
gab,2003,9.53825
gab,2004,4.31871
gab,2005,4.34671
gab,2007,6.26811
gab,2008,1.24084
gab,2009,1.50934
gab,2010,1.80391
gab,2011,1.73563
gab,2012,1.09307
gab,2013,2.82302
gab,2014,0.853
gab,2015,3.82599
geo,1997,2.84017
geo,1998,3.10277
geo,1999,0.92349
geo,2000,4.40193
geo,2001,7.65228
geo,2002,2.87415
geo,2003,2.66076
geo,2004,5.65992
geo,2005,2.08574
geo,2006,15.33617
geo,2007,18.20651
geo,2008,24.42146
geo,2009,25.17595
geo,2010,23.97668
geo,2011,25.76332
geo,2012,30.41317
geo,2013,25.70736
geo,2014,26.66196
geo,2015,29.38985
geo,2016,33.19985
geo,2017,28.10854
geo,2018,22.77181
geo,2019,20.84524
geo,2020,33.71524
gha,1975,0.64901
gha,1976,0.34365
gha,1977,21.98057
gha,1978,36.77456
gha,1979,17.4951
gha,1980,10.78094
gha,1981,34.40764
gha,1982,29.11542
gha,1983,19.43431
gha,1984,39.67177
gha,1985,28.1594
gha,1986,23.4899
gha,1987,13.41652
gha,1988,8.15819
gha,1989,22.89878
gha,1990,33.73368
gha,1991,36.72455
gha,1992,36.8237
gha,1993,39.41177
gha,1994,41.96159
gha,1995,38.93526
gha,1996,37.34753
gha,1997,40.28621
gha,1998,28.20073
gha,1999,28.86024
gha,2000,21.56622
gha,2001,18.99413
gha,2002,24.64318
gha,2003,23.5597
gha,2004,15.95257
gha,2005,19.53015
gha,2006,22.80014
gha,2007,20.02898
gha,2008,15.74195
gha,2009,19.53736
gha,2010,22.03996
gha,2011,18.38999
gha,2012,15.45763
gha,2013,22.13759
gha,2014,20.05015
gha,2015,19.60019
gha,2016,15.7482
gha,2017,16.01868
gha,2018,15.72619
gha,2019,17.69688
gha,2020,22.51315
gin,1986,16.30627
gin,1987,22.77135
gin,1988,30.41328
gin,1989,20.63188
gin,1990,20.44579
gin,1991,19.88222
gin,1992,17.87679
gin,1993,16.39567
gin,1994,21.69044
gin,1995,21.94382
gin,1996,22.11506
gin,1997,54.02436
gin,1998,35.40341
gin,1999,36.25566
gin,2000,39.03079
gin,2001,24.96955
gin,2002,35.39449
gin,2003,9.06768
gin,2004,8.28986
gin,2005,17.02795
gin,2006,11.43216
gin,2007,10.35331
gin,2008,8.77783
gin,2009,1.99551
gin,2010,7.4315
gin,2011,2.97704
gin,2012,4.51456
gin,2013,4.97239
gin,2014,2.9758
gin,2015,5.42797
gin,2016,2.97607
gin,2017,2.18279
gin,2018,3.28089
gin,2019,4.55442
gin,2020,1.59449
gmb,1978,17.27978
gmb,1979,24.17018
gmb,1980,33.72703
gmb,1981,32.14673
gmb,1982,24.60989
gmb,1983,32.32235
gmb,1984,47.05412
gmb,1985,38.48292
gmb,1986,42.25501
gmb,1987,18.15406
gmb,1988,9.21363
gmb,1989,7.12707
gmb,1990,8.98291
gmb,1991,9.92592
gmb,1992,9.0293
gmb,1993,18.10696
gmb,1994,10.81767
gmb,1995,8.24552
gmb,1996,10.12209
gmb,1997,5.83593
gmb,2003,23.63944
gmb,2004,14.94439
gmb,2005,11.79699
gmb,2006,8.6964
gmb,2007,8.52455
gmb,2008,5.04356
gmb,2009,15.19091
gmb,2010,15.95462
gmb,2011,0.43491
gmb,2012,7.89144
gmb,2013,4.39676
gmb,2014,4.67733
gmb,2015,5.23563
gmb,2016,9.28944
gmb,2017,4.89028
gmb,2018,4.74561
gmb,2019,6.45263
gmb,2020,14.00164
gnb,1982,86.62465
gnb,1983,243.5003
gnb,1984,195.955
gnb,1985,222.41987
gnb,1986,213.83337
gnb,1987,206.12462
gnb,1988,239.17212
gnb,1989,185.88355
gnb,1990,216.33795
gnb,1991,189.49279
gnb,1992,354.6031
gnb,1993,270.97791
gnb,1994,221.96731
gnb,1995,320.66558
gnb,1996,260.18744
gnb,1997,126.58894
gnb,2001,145.22171
gnb,2002,181.15677
gnb,2003,169.34656
gnb,2004,142.1923
gnb,2005,126.703
gnb,2006,162.21247
gnb,2007,106.07457
gnb,2008,85.10563
gnb,2009,86.06748
gnb,2010,49.94227
gnb,2011,6.69513
gnb,2012,13.40291
gnb,2013,9.91463
gnb,2014,7.23116
gnb,2015,11.86252
gnb,2016,9.26565
gnb,2017,5.01794
gnb,2018,6.85357
gnb,2019,12.73538
gnb,2020,16.11879
grd,1977,3.42944
grd,1978,2.97619
grd,1979,4.83654
grd,1980,2.55754
grd,1981,5.12821
grd,1982,5.22193
grd,1983,6.3729
grd,1984,4.45387
grd,1985,3.03654
grd,1986,2.89941
grd,1987,4.14291
grd,1988,10.80851
grd,1989,12.02887
grd,1990,13.44684
grd,1991,13.58825
grd,1992,11.15356
grd,1993,38.19002
grd,1994,11.96936
grd,1995,11.36865
grd,1996,15.27083
grd,1997,5.55541
grd,1998,37.7476
grd,1999,10.63995
grd,2000,7.28411
grd,2001,24.75702
grd,2002,42.951
grd,2003,34.50328
grd,2004,35.55094
grd,2005,4.58655
grd,2006,18.70352
grd,2007,20.14525
grd,2008,29.7462
grd,2009,19.60523
grd,2010,19.68261
grd,2011,7.83647
grd,2012,33.1771
grd,2013,21.43201
grd,2014,16.06544
grd,2015,3.62719
grd,2016,4.98568
grd,2017,3.71121
grd,2018,2.63136
grd,2019,2.03375
grd,2020,23.31825
gtm,1977,18.61857
gtm,1978,19.19798
gtm,1979,19.39433
gtm,1980,18.26609
gtm,1981,8.93899
gtm,1982,9.12209
gtm,1983,9.89212
gtm,1984,12.02846
gtm,1985,22.37816
gtm,1986,25.955
gtm,1987,24.35659
gtm,1988,23.06444
gtm,1989,22.50288
gtm,1990,26.31734
gtm,1991,22.55845
gtm,1992,24.11599
gtm,1993,30.40843
gtm,1994,28.12372
gtm,1995,28.29627
gtm,1996,35.83325
gtm,1997,31.23318
gtm,1998,28.76698
gtm,1999,30.57281
gtm,2000,28.75636
gtm,2001,29.35661
gtm,2002,29.87702
gtm,2003,36.52393
gtm,2004,25.1493
gtm,2005,20.55431
gtm,2006,18.34337
gtm,2007,21.61719
gtm,2008,22.47195
gtm,2009,13.87991
gtm,2010,15.89725
gtm,2011,18.91795
gtm,2012,7.81975
gtm,2013,7.67107
gtm,2014,7.29214
gtm,2015,6.55727
gtm,2016,7.0328
gtm,2017,7.43261
gtm,2018,11.21556
gtm,2019,9.16218
gtm,2020,8.93391
guy,1977,17.23069
guy,1978,25.06847
guy,1979,23.31732
guy,1980,28.73885
guy,1981,30.33713
guy,1982,63.38391
guy,1983,180.0276
guy,1984,200.30025
guy,1985,236.09263
guy,1992,11.06038
guy,1993,8.41076
guy,1994,12.03147
guy,1995,23.36628
guy,1996,11.75412
guy,1997,13.61939
guy,1998,18.12921
guy,1999,20.30555
guy,2000,16.00218
guy,2001,16.83629
guy,2002,18.82079
guy,2003,17.59433
guy,2004,15.24604
guy,2005,12.05643
guy,2006,22.21067
guy,2007,21.52447
guy,2008,22.35645
guy,2009,46.20179
guy,2010,27.84546
guy,2011,52.0781
guy,2012,33.32565
guy,2013,64.3667
guy,2014,65.50323
guy,2015,22.77374
guy,2016,14.11625
guy,2017,6.79431
guy,2018,7.69099
guy,2019,2.60502
guy,2020,1.89205
hnd,1976,0
hnd,1977,25.09051
hnd,1978,24.48818
hnd,1979,30.83845
hnd,1980,28.13706
hnd,1981,26.74358
hnd,1982,19.36312
hnd,1983,17.38674
hnd,1984,23.03946
hnd,1985,32.76951
hnd,1986,35.29441
hnd,1987,42.35797
hnd,1988,39.56708
hnd,1989,36.87324
hnd,1990,19.05273
hnd,1991,18.33237
hnd,1992,16.36399
hnd,1993,18.06161
hnd,1994,23.74592
hnd,1995,22.82082
hnd,1996,21.11495
hnd,1997,21.55204
hnd,1998,21.39539
hnd,1999,19.4237
hnd,2000,13.86747
hnd,2001,12.37275
hnd,2002,18.95785
hnd,2003,15.32929
hnd,2004,12.71713
hnd,2005,8.41615
hnd,2006,6.88548
hnd,2007,6.82657
hnd,2008,9.28603
hnd,2009,5.77199
hnd,2010,7.49551
hnd,2011,4.25223
hnd,2012,5.96804
hnd,2013,8.11568
hnd,2014,7.3893
hnd,2015,7.02305
hnd,2016,6.4407
hnd,2017,6.60662
hnd,2018,9.5417
hnd,2019,10.46985
hnd,2020,9.68353
hti,1975,0.93203
hti,1976,0
hti,1977,4.561
hti,1978,2.81347
hti,1979,8.81507
hti,1980,4.53397
hti,1981,9.83066
hti,1982,26.59405
hti,1983,17.25038
hti,1984,27.42309
hti,1985,29.06494
hti,1986,18.94851
hti,1987,27.83141
hti,1988,31.17249
hti,1989,31.86851
hti,1990,31.04452
hti,1991,46.47553
hti,1992,99.74355
hti,1993,103.5836
hti,1994,72.92388
hti,1995,13.84279
hti,1996,18.93424
hti,1997,28.27407
hti,1998,6.28659
hti,1999,18.07759
hti,2000,17.92661
hti,2001,41.68318
hti,2002,36.58846
hti,2003,24.96244
hti,2004,5.50358
hti,2005,2.43591
hti,2006,2.55526
hti,2007,0.01773
hti,2008,0.02994
hti,2009,0.00845
hti,2010,0.01061
hti,2011,0.00221
hti,2012,0.00521
hti,2013,0.00514
hti,2014,0.04653
hti,2015,0.22585
hti,2016,0.05839
hti,2017,0.12191
hti,2018,0.00588
hti,2019,0.90638
hti,2020,0.00827
idn,1981,13.16022
idn,1982,16.99727
idn,1983,23.35145
idn,1984,24.41315
idn,1985,30.03625
idn,1986,40.48335
idn,1987,33.77389
idn,1988,31.47871
idn,1989,31.38405
idn,1990,37.48754
idn,1991,42.89207
idn,1992,47.51243
idn,1993,43.24422
idn,1994,42.23539
idn,1995,47.88268
idn,1996,55.5726
idn,1997,50.48852
idn,1998,35.43478
idn,1999,34.69382
idn,2000,29.6775
idn,2001,30.87899
idn,2002,26.2504
idn,2003,27.6436
idn,2004,27.25453
idn,2005,11.36139
idn,2006,11.09974
idn,2007,14.83711
idn,2008,13.69108
idn,2009,18.90042
idn,2010,19.60446
idn,2011,17.70745
idn,2012,20.71244
idn,2013,22.20733
idn,2014,22.87089
idn,2015,22.06558
idn,2016,23.67586
idn,2017,23.39063
idn,2018,21.67844
idn,2019,21.59285
idn,2020,24.22547
ind,1975,8.39103
ind,1976,7.49074
ind,1977,5.50952
ind,1978,7.64567
ind,1979,6.69319
ind,1980,10.30628
ind,1981,13.08337
ind,1982,18.77517
ind,1983,24.6533
ind,1984,26.39661
ind,1985,32.5767
ind,1986,35.34396
ind,1987,36.1403
ind,1988,35.8637
ind,1989,36.18441
ind,1990,36.59501
ind,1991,30.40596
ind,1992,25.02933
ind,1993,13.18623
ind,1994,13.16804
ind,1995,12.78266
ind,1996,15.86819
ind,1997,10.89934
ind,1998,9.09972
ind,1999,7.37819
ind,2000,5.54339
ind,2001,4.17644
ind,2002,5.5455
ind,2003,7.1665
ind,2004,5.68637
ind,2005,5.50216
ind,2006,12.45413
ind,2007,14.28115
ind,2008,13.66375
ind,2009,16.97247
ind,2010,15.76775
ind,2011,17.09707
ind,2012,20.57305
ind,2013,19.33377
ind,2014,17.17603
ind,2015,18.40465
ind,2016,18.82247
ind,2017,19.21625
ind,2018,18.61024
ind,2019,18.75363
ind,2020,20.40909
irn,1980,0.00019
irn,1981,0.51016
irn,1982,22.10733
irn,1983,18.12164
irn,1984,14.88818
irn,1985,24.54734
irn,1986,43.89016
irn,1987,31.28296
irn,1988,33.78399
irn,1989,33.55302
irn,1990,35.76799
irn,1991,47.41474
irn,1992,69.05324
irn,1993,91.13895
irn,1994,33.53421
irn,1995,33.47082
irn,1996,20.02998
irn,1997,16.73677
irn,1998,29.74044
irn,1999,16.13239
irn,2000,12.20603
jam,1976,0
jam,1977,10.2284
jam,1978,6.83878
jam,1979,8.68212
jam,1980,6.89364
jam,1981,6.2377
jam,1982,7.53199
jam,1983,21.51653
jam,1984,18.83141
jam,1985,14.973
jam,1986,13.36219
jam,1987,14.51864
jam,1988,16.66983
jam,1989,19.47212
jam,1990,14.89794
jam,1991,12.4971
jam,1992,13.54072
jam,1993,11.60132
jam,1994,15.4065
jam,1995,13.88768
jam,1996,16.58547
jam,1997,19.31863
jam,1998,17.81579
jam,1999,21.52532
jam,2000,20.96427
jam,2001,26.08518
jam,2002,22.69255
jam,2003,26.4257
jam,2004,26.33775
jam,2005,14.25856
jam,2006,21.28862
jam,2007,27.44837
jam,2008,20.89404
jam,2009,17.52017
jam,2010,25.6456
jam,2011,21.91092
jam,2012,36.50397
jam,2013,31.24162
jam,2014,32.5893
jam,2015,32.69697
jam,2016,35.25233
jam,2017,34.58426
jam,2018,35.86298
jam,2019,35.68662
jam,2020,48.80463
jor,1972,1.4361
jor,1973,0.38514
jor,1974,0.51345
jor,1975,0.50505
jor,1976,0.5935
jor,1977,15.90089
jor,1978,22.74149
jor,1979,23.67709
jor,1980,28.47982
jor,1981,25.23399
jor,1982,29.40226
jor,1983,30.73288
jor,1984,34.07144
jor,1985,33.61768
jor,1986,40.38111
jor,1987,57.86176
jor,1988,13.4015
jor,1989,33.6198
jor,1990,40.21485
jor,1991,76.76444
jor,1992,27.95648
jor,1993,25.73226
jor,1994,22.0404
jor,1995,21.83489
jor,1996,15.68655
jor,1997,19.45399
jor,1998,15.07784
jor,1999,21.76628
jor,2000,104.49899
jor,2001,106.95094
jor,2002,105.7521
jor,2003,92.00771
jor,2004,81.87044
jor,2005,77.32051
jor,2006,72.18367
jor,2007,69.67456
jor,2008,62.5156
jor,2009,70.8522
jor,2010,66.34473
jor,2011,66.37696
jor,2012,64.92133
jor,2013,72.38393
jor,2014,66.36616
jor,2015,69.37433
jor,2016,73.2203
jor,2017,72.07731
jor,2018,71.35815
jor,2019,70.51083
jor,2020,124.99144
kaz,1995,6.33601
kaz,1996,3.15036
kaz,1997,4.46577
kaz,1998,6.16892
kaz,1999,6.7441
kaz,2000,9.16997
kaz,2001,12.88055
kaz,2002,15.59865
kaz,2003,18.48529
kaz,2004,17.08878
kaz,2005,25.8204
kaz,2006,28.79856
kaz,2007,20.74128
kaz,2008,11.85893
kaz,2009,13.64145
kaz,2010,12.99552
kaz,2011,9.54148
kaz,2012,9.66478
kaz,2013,10.1659
kaz,2014,11.07804
kaz,2015,11.75379
kaz,2016,15.36147
kaz,2017,13.64935
kaz,2018,11.99106
kaz,2019,13.13731
kaz,2020,18.44623
ken,1975,18.49397
ken,1976,18.89981
ken,1977,19.00999
ken,1978,26.10797
ken,1979,26.32929
ken,1980,31.0674
ken,1981,26.14516
ken,1982,20.83321
ken,1983,26.78384
ken,1984,22.60994
ken,1985,29.25416
ken,1986,19.55628
ken,1987,34.03208
ken,1988,28.22874
ken,1989,31.52953
ken,1990,41.83389
ken,1991,32.07914
ken,1992,36.08638
ken,1993,24.36706
ken,1994,15.79956
ken,1995,17.69595
ken,1996,14.10466
ken,1997,18.87063
ken,1998,18.69826
ken,1999,17.7531
ken,2000,26.82871
ken,2001,17.32041
ken,2002,20.25095
ken,2003,18.85326
ken,2004,15.30169
ken,2005,9.0515
ken,2006,9.7557
ken,2007,13.3899
ken,2008,11.22444
ken,2009,12.69388
ken,2010,11.40931
ken,2011,12.62029
ken,2012,13.64891
ken,2013,21.391
ken,2014,17.01441
ken,2015,25.245
ken,2016,21.31598
ken,2017,25.16667
ken,2018,21.70054
ken,2019,22.39317
ken,2020,23.18128
kgz,1995,2.86949
kgz,1996,1.52763
kgz,1997,4.83758
kgz,1998,4.61809
kgz,1999,11.26944
kgz,2000,21.87134
kgz,2001,8.29677
kgz,2002,1.58598
kgz,2003,4.97362
kgz,2004,34.44957
kgz,2005,13.73965
kgz,2006,15.56891
kgz,2007,15.45831
kgz,2008,14.35619
kgz,2009,18.00558
kgz,2010,8.57761
kgz,2011,5.81286
kgz,2012,6.04512
kgz,2013,7.982
kgz,2014,9.43821
kgz,2015,14.33716
kgz,2016,14.87186
kgz,2017,13.66338
kgz,2018,16.47177
kgz,2019,16.4287
kgz,2020,22.48027
khm,1993,3.60338
khm,1994,2.6184
khm,1995,0
khm,1996,0.03901
khm,1997,0.07238
khm,1998,0.0938
khm,1999,0.0613
khm,2000,0.00407
khm,2001,0.00366
khm,2002,0.00203
khm,2003,0.00149
khm,2004,0.00094
khm,2005,0.00044
khm,2006,0.00032
khm,2007,0
khm,2008,1.5803
khm,2009,4.58168
khm,2010,6.2144
khm,2011,6.24558
khm,2012,9.25263
khm,2013,8.91199
khm,2014,8.83067
khm,2015,9.67228
khm,2016,11.76202
khm,2017,10.92782
khm,2018,12.45818
khm,2019,15.65035
khm,2020,18.0451
kos,2004,0
kos,2005,0
kos,2006,0
kos,2007,14.18079
kos,2008,17.00394
kos,2009,66.90119
kos,2010,32.5049
kos,2011,23.70951
kos,2012,36.32301
kos,2013,36.51766
kos,2014,39.99332
kos,2015,40.90791
kos,2016,33.89246
kos,2017,37.16955
kos,2018,30.89217
kos,2019,32.26137
kos,2020,47.64027
lao,1984,2.47564
lao,1985,2.70671
lao,1986,3.30267
lao,1987,3.83
lao,1988,0.23396
lao,1989,0.00231
lao,1990,0.15357
lao,1991,0.11498
lao,1992,0
lao,1993,0
lao,1994,0
lao,1995,0
lao,1996,0.02516
lao,1997,0.01936
lao,1998,0.03461
lao,1999,0.06112
lao,2000,0.44831
lao,2001,0.40699
lao,2002,1.86913
lao,2003,0
lao,2004,0.54938
lao,2005,7.47694
lao,2006,9.09343
lao,2007,13.49958
lao,2008,9.76662
lao,2009,13.67593
lao,2010,2.42667
lao,2011,2.32468
lao,2012,1.99032
lao,2013,25.3802
lao,2014,19.77715
lao,2015,15.10772
lao,2016,13.86025
lao,2017,12.89078
lao,2018,6.24637
lao,2019,8.26206
lao,2020,15.04707
lbn,2002,39.09678
lbn,2003,20.64344
lbn,2004,27.82098
lbn,2005,18.9736
lbn,2006,18.99415
lbn,2007,22.02567
lbn,2008,12.401
lbn,2009,12.96178
lbn,2010,16.0843
lbn,2011,13.46412
lbn,2012,18.91973
lbn,2013,32.58088
lbn,2014,37.57608
lbn,2015,38.37276
lbn,2016,36.78995
lbn,2017,39.71249
lbn,2018,25.23922
lbn,2019,23.32296
lbn,2020,100.41592
lbr,1979,631.62269
lbr,1980,614.54166
lbr,1981,693.71262
lbr,1982,718.94119
lbr,1983,586.8072
lbr,1984,703.787
lbr,1985,1111.66492
lbr,1986,2783.4169
lbr,1987,4343.89042
lbr,2004,695.49818
lbr,2005,682.76142
lbr,2006,514.39937
lbr,2007,419.64407
lbr,2008,179.96111
lbr,2009,19.40035
lbr,2010,0.12304
lbr,2011,2.83652
lbr,2012,3.05716
lbr,2013,1.65737
lbr,2014,0.00258
lbr,2015,0
lbr,2016,0
lbr,2017,0
lbr,2018,0
lbr,2019,0.00967
lca,1981,0
lca,1982,0
lca,1983,0
lca,1984,0
lca,1985,0
lca,1986,2.02618
lca,1987,2.61045
lca,1988,1.90359
lca,1989,1.58834
lca,1990,2.44509
lca,1991,2.13548
lca,1992,2.47641
lca,1993,1.31329
lca,1994,2.92232
lca,1995,4.39518
lca,1996,5.66375
lca,1997,9.11695
lca,1998,14.36711
lca,1999,14.86441
lca,2000,17.80818
lca,2001,30.17233
lca,2002,27.57255
lca,2003,27.36617
lca,2004,23.17038
lca,2005,33.01921
lca,2006,25.89429
lca,2007,36.91339
lca,2008,94.59878
lca,2009,15.09168
lca,2010,35.95841
lca,2011,16.96496
lca,2012,7.11382
lca,2013,11.44522
lca,2014,12.47026
lca,2015,7.66013
lca,2016,8.64791
lca,2017,9.69565
lca,2018,7.80752
lca,2019,5.93504
lca,2020,16.22073
lka,1975,11.26655
lka,1976,12.89841
lka,1977,16.84222
lka,1978,11.33706
lka,1979,11.58867
lka,1980,16.4017
lka,1981,14.83229
lka,1982,20.4606
lka,1983,20.20228
lka,1984,10.84276
lka,1985,12.54174
lka,1986,11.66916
lka,1987,15.25935
lka,1988,30.8122
lka,1989,20.99734
lka,1990,16.97076
lka,1991,15.72194
lka,1992,8.35286
lka,1993,7.54313
lka,1994,13.10988
lka,1995,11.05935
lka,1996,11.11082
lka,1997,8.1969
lka,1998,7.07446
lka,1999,16.23036
lka,2000,10.48761
lka,2001,11.65536
lka,2002,15.62223
lka,2003,11.29043
lka,2004,13.85648
lka,2005,9.69691
lka,2006,7.84128
lka,2007,13.55858
lka,2008,26.35954
lka,2009,39.05557
lka,2010,21.14629
lka,2011,25.34332
lka,2012,46.80039
lka,2013,44.54477
lka,2014,43.36943
lka,2015,44.44892
lka,2016,42.17881
lka,2017,41.59933
lka,2018,39.88389
lka,2019,42.92547
lka,2020,63.21811
lso,1976,0
lso,1977,0
lso,1978,1.28571
lso,1979,0.00021
lso,1980,2.20087
lso,1981,1.57319
lso,1982,0.34799
lso,1983,0.42859
lso,1984,0.48877
lso,1985,0.64595
lso,1986,0.60969
lso,1987,0.39599
lso,1988,0.62988
lso,1989,0.20699
lso,1990,0.25427
lso,1991,0.28854
lso,1992,0.37318
lso,1993,0.40786
lso,1994,0.35867
lso,1995,0.30273
lso,1996,0.33205
lso,1997,0.33251
lso,1998,0.42659
lso,1999,0.4744
lso,2000,11.77975
lso,2001,10.20907
lso,2002,6.47239
lso,2003,0.08136
lso,2004,0.54886
lso,2005,0.50317
lso,2006,0.13318
lso,2007,0.11992
lso,2008,0.11899
lso,2009,0.20368
lso,2010,0
lso,2011,0.20535
lso,2012,0
lso,2013,0.00054
lso,2014,0.01575
lso,2015,2.31399
lso,2016,2.60483
lso,2017,0.02316
lso,2018,0.02683
lso,2019,0.02139
lso,2020,0.14465
mar,1975,7.99573
mar,1976,13.48698
mar,1977,30.19968
mar,1978,25.36502
mar,1979,27.10891
mar,1980,23.77318
mar,1981,25.97705
mar,1982,35.93744
mar,1983,40.03018
mar,1984,37.61913
mar,1985,38.05003
mar,1986,21.60879
mar,1987,20.66934
mar,1988,6.80842
mar,1989,5.55876
mar,1990,6.44513
mar,1991,4.72779
mar,1992,5.81386
mar,1993,5.00811
mar,1994,3.32811
mar,1995,2.53295
mar,1996,17.12099
mar,1997,26.89016
mar,1998,21.73956
mar,1999,22.50877
mar,2000,17.23526
mar,2001,17.086
mar,2002,15.62223
mar,2003,9.8629
mar,2004,1.19155
mar,2005,3.94661
mar,2006,8.58905
mar,2007,7.70364
mar,2008,5.15927
mar,2009,8.86832
mar,2010,9.84159
mar,2011,11.75191
mar,2012,12.64587
mar,2013,16.1727
mar,2014,20.67043
mar,2015,20.30909
mar,2016,25.39564
mar,2017,18.67462
mar,2018,16.93129
mar,2019,19.46315
mar,2020,21.26168
mda,1994,1.21608
mda,1995,0.66424
mda,1996,2.60563
mda,1997,0.35311
mda,1998,2.40479
mda,1999,2.38892
mda,2000,68.74897
mda,2001,53.81368
mda,2002,49.62933
mda,2003,42.33081
mda,2004,35.58251
mda,2005,38.34266
mda,2006,43.68016
mda,2007,43.94039
mda,2008,44.43551
mda,2009,59.37232
mda,2010,54.10374
mda,2011,45.05793
mda,2012,34.6048
mda,2013,43.51174
mda,2014,36.21506
mda,2015,36.67239
mda,2016,39.60045
mda,2017,41.2646
mda,2018,45.38715
mda,2019,42.53025
mda,2020,55.06909
mdg,1974,0.03789
mdg,1975,0.02944
mdg,1976,0.03268
mdg,1977,11.90049
mdg,1978,10.15965
mdg,1979,33.31708
mdg,1980,46.99971
mdg,1981,23.18356
mdg,1982,26.82602
mdg,1983,49.99376
mdg,1984,28.84891
mdg,1985,33.39766
mdg,1986,41.08314
mdg,1987,32.91315
mdg,1988,38.35416
mdg,1989,26.19393
mdg,1990,45.8831
mdg,1991,53.82728
mdg,1992,66.41387
mdg,1993,75.55377
mdg,1994,72.0671
mdg,1995,71.89767
mdg,1996,66.16676
mdg,1997,24.91108
mdg,1998,32.9587
mdg,1999,43.1155
mdg,2000,35.65369
mdg,2001,23.02384
mdg,2002,20.45047
mdg,2003,18.88935
mdg,2004,8.134
mdg,2005,7.33859
mdg,2006,13.25678
mdg,2007,34.67438
mdg,2008,22.50509
mdg,2009,32.42586
mdg,2010,19.14148
mdg,2011,15.56886
mdg,2012,16.12449
mdg,2013,10.84477
mdg,2014,7.9575
mdg,2015,6.41017
mdg,2016,5.97342
mdg,2017,4.23072
mdg,2018,6.06838
mdg,2019,6.77054
mdg,2020,10.33852
mdv,1978,39.14873
mdv,1979,14.39128
mdv,1980,1.53374
mdv,1981,2.68456
mdv,1982,29.87013
mdv,1983,37.51617
mdv,1984,38.86926
mdv,1985,37.19912
mdv,1986,10.2044
mdv,1987,9.77681
mdv,1988,9.2326
mdv,1989,8.05681
mdv,1990,7.61697
mdv,1991,1.7015
mdv,1992,1.97065
mdv,1993,1.39574
mdv,1994,0.36147
mdv,1995,0.91515
mdv,1996,1.24558
mdv,1997,1.71018
mdv,1998,2.34196
mdv,1999,5.59455
mdv,2000,3.85025
mdv,2001,11.00643
mdv,2002,9.38186
mdv,2003,5.76147
mdv,2004,4.64637
mdv,2005,11.36655
mdv,2006,12.38855
mdv,2007,7.10175
mdv,2008,23.42073
mdv,2009,35.15836
mdv,2010,7.25428
mdv,2011,5.60709
mdv,2012,4.05542
mdv,2013,3.04208
mdv,2014,4.43137
mdv,2015,4.9826
mdv,2016,4.10775
mdv,2017,3.33962
mdv,2018,6.61506
mdv,2019,8.94227
mdv,2020,19.37277
mex,1979,49.98502
mex,1980,72.67536
mex,1981,89.84428
mex,1982,93.84705
mex,1983,35.10675
mex,1984,19.71897
mex,1985,18.15335
mex,1986,24.59768
mex,1987,19.38114
mex,1988,24.6088
mex,1989,23.92092
mex,1990,38.5133
mex,1991,50.48156
mex,1992,55.35501
mex,1993,76.08469
mex,1994,72.70662
mex,1995,55.79254
mex,1996,37.57875
mex,1997,31.39208
mex,1998,19.62672
mex,1999,15.77126
mex,2000,10.18657
mex,2001,8.23296
mex,2002,13.44266
mex,2003,12.62351
mex,2004,9.77923
mex,2005,9.43971
mex,2006,9.56508
mex,2007,9.15819
mex,2008,7.58324
mex,2009,10.18391
mex,2010,13.29001
mex,2011,13.94287
mex,2012,19.09854
mex,2013,22.58398
mex,2014,21.41419
mex,2015,17.08321
mex,2016,13.05935
mex,2017,11.70349
mex,2018,12.40046
mex,2019,12.36357
mex,2020,11.20943
mkd,1996,24.72169
mkd,1997,13.76796
mkd,1998,13.17215
mkd,1999,5.00472
mkd,2000,4.67548
mkd,2001,6.83166
mkd,2002,7.5384
mkd,2003,3.71845
mkd,2004,47.59043
mkd,2005,36.52544
mkd,2006,32.37313
mkd,2007,41.79978
mkd,2008,28.99115
mkd,2009,44.49375
mkd,2010,32.05929
mkd,2011,31.81103
mkd,2012,37.37224
mkd,2013,28.31236
mkd,2014,21.64818
mkd,2015,19.9926
mkd,2016,19.718
mkd,2017,20.57402
mkd,2018,17.17782
mkd,2019,17.51422
mkd,2020,20.45462
mli,1975,0.71699
mli,1976,1.32067
mli,1977,13.74001
mli,1978,14.29862
mli,1979,12.95252
mli,1980,9.14075
mli,1981,36.10499
mli,1982,9.66003
mli,1983,10.17224
mli,1984,29.74052
mli,1985,28.98709
mli,1986,28.42412
mli,1987,21.94414
mli,1988,16.31271
mli,1989,13.07246
mli,1990,13.97243
mli,1991,15.99804
mli,1992,11.7909
mli,1993,9.71056
mli,1994,9.90393
mli,1995,13.31068
mli,1996,14.33127
mli,1997,41.50277
