geo,time,se_sec_cmpt_lo_fe_zs
mys,2001,87.2935
mys,2002,86.59938
mys,2003,98.75874
mys,2004,94.14985
mys,2005,88.62021
mys,2006,89.20958
mys,2007,89.08116
mys,2008,88.57527
mys,2009,87.29887
mys,2010,86.86967
mys,2011,87.67531
mys,2012,88.12332
mys,2013,85.32402
mys,2014,86.39614
mys,2015,90.24633
mys,2016,86.14527
mys,2017,85.93355
mys,2018,84.20078
mys,2019,87.60443
nam,1992,47.9133
nam,1998,55.42792
nam,1999,54.82411
nam,2000,53.66201
nam,2005,63.37772
nam,2006,65.05202
nam,2008,64.92142
nam,2009,66.98731
nam,2010,64.64626
nam,2012,63.89206
nam,2013,65.13166
nam,2017,80.52482
ner,1971,0.28852
ner,1972,0.35891
ner,1973,0.60845
ner,1974,0.7464
ner,1975,0.71969
ner,1976,0.82667
ner,1977,1.05749
ner,1978,1.09464
ner,1979,1.47689
ner,1981,2.28397
ner,1989,2.36452
ner,1990,2.89917
ner,1991,2.71704
ner,1992,2.80896
ner,1997,4.53742
ner,2000,3.94755
ner,2001,3.94448
ner,2002,3.63982
ner,2003,3.4881
ner,2004,5.73932
ner,2005,5.99464
ner,2006,6.55042
ner,2007,6.4097
ner,2008,7.41558
ner,2009,7.32405
ner,2010,7.23738
ner,2011,8.29245
ner,2012,9.48287
ner,2013,9.87555
ner,2014,9.98872
ner,2015,12.85932
ner,2016,14.36577
ner,2017,15.26203
ner,2018,16.69007
ner,2019,15.73399
nga,2000,22.42267
nga,2001,24.56857
nga,2003,33.48641
nga,2010,43.65401
nic,1987,28.96639
nic,1988,35.49893
nic,1993,29.54849
nic,1994,31.72241
nic,1995,36.59822
nic,1999,49.07222
nic,2000,49.72549
nic,2001,51.01733
nic,2002,55.15259
nic,2004,60.64194
nic,2005,65.28673
nic,2006,67.19417
nic,2007,68.45198
nic,2008,66.84457
nic,2010,73.07586
nld,1971,53.64617
nld,1972,48.98815
nld,1973,53.71563
nld,1974,57.55741
nld,1975,57.91426
nld,1976,59.59447
nld,1977,59.91592
nld,1978,60.99244
nld,1979,62.13394
nld,1980,62.29618
nld,1981,63.48738
nld,1982,64.01641
nld,1983,64.27993
nld,1984,68.54981
nld,1985,70.19561
nld,1986,70.34921
nld,1987,70.25356
nld,1988,68.62901
nld,1989,66.61988
nld,1990,67.783
nld,1991,67.82858
nld,1992,69.00539
nld,1999,59.55835
nor,1998,100.63154
nor,1999,97.19718
nor,2000,98.08598
nor,2001,96.98011
nor,2002,96.57406
nor,2003,98.1252
nor,2004,101.18424
nor,2005,102.66405
nor,2006,103.36018
nor,2007,102.18212
nor,2008,99.48778
nor,2009,98.31678
nor,2010,98.06007
nor,2011,98.87569
nor,2012,101.51395
nor,2013,99.96506
nor,2014,97.67753
nor,2015,99.80704
nor,2016,100.97756
nor,2017,97.98507
nor,2018,97.22295
nor,2019,99.04398
npl,1992,25.01153
npl,1999,30.91925
npl,2000,34.46441
npl,2001,36.47419
npl,2002,40.11022
npl,2003,40.84486
npl,2008,57.66568
npl,2010,66.28461
npl,2011,67.27105
npl,2012,74.78919
npl,2013,81.41701
npl,2014,86.61286
npl,2015,90.77847
npl,2016,94.62603
npl,2017,98.11087
npl,2019,101.61385
npl,2020,99.40576
nru,1998,41.80328
nru,2001,34.25926
nru,2002,34.95146
nru,2012,61.16505
nru,2019,100
omn,1974,0.1328
omn,1976,0.31857
omn,1978,0.73312
omn,1979,1.87552
omn,1983,9.60558
omn,1984,11.84071
omn,1985,14.14178
omn,1986,17.3275
omn,1987,22.249
omn,1988,22.93176
omn,1989,29.18103
omn,1990,30.2604
omn,1992,49.05507
omn,1994,58.91635
omn,1995,63.4698
omn,1996,67.29495
omn,1997,63.25407
omn,2000,78.03856
omn,2001,83.12233
omn,2002,83.5108
omn,2003,82.00796
omn,2009,99.67069
omn,2011,97.38053
omn,2012,94.18097
omn,2013,94.28965
omn,2014,99.03591
omn,2015,102.1077
omn,2016,101.2294
omn,2017,101.04949
omn,2018,99.20814
omn,2019,97.61011
omn,2020,100.92446
pak,2004,26.63146
pak,2005,27.19536
pak,2008,33.41317
pak,2009,34.17829
pak,2010,33.64568
pak,2011,33.90712
pak,2012,36.39595
pak,2013,38.0612
pak,2014,40.42353
pak,2015,41.22946
pak,2016,42.70443
pak,2017,43.20962
pak,2018,44.71641
pak,2019,45.73018
pan,2004,48.30326
pan,2005,50.82386
pan,2006,69.34483
pan,2007,69.86009
pan,2008,69.81138
pan,2009,72.2681
pan,2010,73.84564
pan,2011,75.09066
pan,2012,78.06986
pan,2017,80.10446
pan,2020,74.72919
per,1970,24.47383
per,1977,38.8754
per,1978,38.60047
per,1979,47.92224
per,1980,49.917
per,1981,51.21291
per,1995,65.37345
per,2000,74.30221
per,2001,77.03293
per,2002,80.70565
per,2004,80.0995
per,2005,79.54788
per,2006,84.21062
per,2008,86.27777
per,2009,88.98092
per,2010,88.86994
per,2011,87.33021
per,2012,80.4536
per,2013,88.91849
per,2014,87.86914
per,2015,88.73596
per,2016,90.52178
per,2017,93.42015
per,2018,97.193
per,2019,99.5906
phl,1998,74.8573
phl,1999,74.5217
phl,2001,72.54488
phl,2002,74.17664
phl,2003,78.12596
phl,2004,88.94495
phl,2005,84.73409
phl,2006,82.60463
phl,2007,74.077
phl,2008,87.04104
phl,2009,82.94433
phl,2014,86.04036
phl,2017,85.12639
phl,2018,87.16281
phl,2019,89.78333
plw,2014,111.32075
png,1998,21.5125
png,2012,55.22843
png,2018,31.75101
pol,2013,93.43811
pol,2014,93.51032
pol,2015,94.42663
pol,2016,96.41718
pol,2017,97.32037
pol,2018,100.00891
pol,2019,103.60438
prt,1972,24.17941
prt,1973,29.55322
prt,1974,35.3453
prt,1975,38.95978
prt,1976,42.36669
prt,1977,38.69364
prt,1978,55.21967
prt,1985,40.13541
prt,1986,45.54898
prt,1991,61.83364
prt,2018,98.03521
prt,2019,96.60053
pry,2001,72.05831
pry,2002,72.14171
pry,2003,70.00077
pry,2004,71.24039
pry,2005,89.64586
pry,2007,82.92984
pry,2008,82.61714
pry,2009,71.17263
pry,2010,72.77153
pry,2011,74.71123
pry,2012,76.99464
pry,2020,68.75162
pse,1999,67.77331
pse,2000,69.99047
pse,2001,73.17295
pse,2002,74.60994
pse,2003,77.9675
pse,2004,85.97859
pse,2006,90.74433
pse,2007,94.11401
pse,2008,90.65192
pse,2009,96.7969
pse,2010,87.70231
pse,2011,90.48214
pse,2012,85.55203
pse,2013,85.36533
pse,2014,83.84818
pse,2015,84.49129
pse,2016,88.55477
pse,2017,88.1269
pse,2018,94.23602
pse,2019,97.53096
pse,2020,98.01911
pyf,1993,73.13357
qat,1971,26.56059
qat,1972,31.94131
qat,1973,37.89144
qat,1974,38.17829
qat,1975,49.63834
qat,1976,59.71162
qat,1977,56.93031
qat,1978,61.55539
qat,1979,67.9089
qat,1980,61.44343
qat,1981,71.33169
qat,1982,66.21773
qat,1983,76.57289
qat,1984,66.10899
qat,1985,71.77122
qat,1986,77.68744
qat,1987,68.89973
qat,1988,73.46764
qat,1989,71.33681
qat,1990,69.61838
qat,1991,75.59192
qat,1992,72.47492
qat,1993,78.15287
qat,1994,74.2237
qat,1995,73.94669
qat,1996,69.83042
qat,2005,90.6114
qat,2006,88.77057
qat,2007,94.19879
qat,2008,103.82129
qat,2009,103.97036
qat,2011,102.35784
qat,2013,94.61837
qat,2014,91.57192
qat,2015,91.4078
qat,2016,95.06863
qat,2017,89.34787
qat,2018,89.82787
qat,2019,90.68515
qat,2020,89.99616
rou,1993,79.22998
rou,1999,86.06198
rou,2001,87.86451
rou,2002,88.13694
rou,2003,87.2856
rou,2004,88.98677
rou,2005,87.29775
rou,2006,83.46899
rou,2007,89.59119
rou,2008,92.54896
rou,2009,93.74528
rou,2010,91.40521
rou,2011,106.94521
rou,2012,86.45408
rou,2013,87.73003
rou,2014,90.62895
rou,2015,91.4222
rou,2016,89.5023
rou,2017,87.27088
rou,2018,88.33733
rou,2019,88.713
rus,1994,90.59546
rus,2014,96.88534
rus,2015,96.10549
rus,2016,97.73601
rus,2018,102.41738
rus,2019,102.97358
rwa,1973,1.19379
rwa,1974,0.99362
rwa,1975,1.14874
rwa,1976,1.17994
rwa,1977,1.18522
rwa,1978,1.21045
rwa,1986,0.5806
rwa,1987,0.41664
rwa,2012,38.08709
rwa,2014,38.24487
rwa,2015,36.78337
rwa,2016,37.47806
rwa,2017,39.91204
rwa,2018,39.20983
rwa,2019,45.97269
sau,1979,19.54828
sau,2005,81.26813
sau,2007,82.13512
sau,2008,83.76718
sau,2010,97.6555
sau,2011,97.93003
sau,2016,102.27898
sau,2017,104.58945
sau,2018,104.35286
sau,2019,105.74524
sau,2020,104.35158
sdn,2010,47.05772
sdn,2013,48.34403
sdn,2014,47.81928
sdn,2015,48.97566
sdn,2016,48.75756
sdn,2018,50.37677
sen,1973,5.25374
sen,1990,8.95935
sen,1992,11.05087
sen,1996,9.56507
sen,1997,9.87897
sen,2000,10.65139
sen,2001,10.71264
sen,2002,11.6697
sen,2003,16.8692
sen,2004,15.54823
sen,2005,18.13235
sen,2006,20.01082
sen,2007,27.61432
sen,2008,23.10174
sen,2009,24.69593
sen,2010,28.47247
sen,2011,30.28512
sen,2012,33.10611
sen,2013,35.05382
sen,2014,40.67768
sen,2015,40.40352
sen,2019,40.89898
sen,2020,40.95411
sgp,2016,105.12124
sgp,2017,104.09888
sgp,2018,99.15769
sgp,2019,100.1241
slb,1980,5.13901
slb,2000,26.50161
slb,2002,39.84278
slb,2010,58.73016
slb,2011,62.83988
slb,2012,62.90481
slb,2013,62.83158
slb,2017,71.4911
slb,2018,72.99814
slb,2019,71.94366
sle,1971,2.40127
sle,1972,2.72456
sle,1973,3.07917
sle,1974,3.126
sle,1978,4.20982
sle,1979,4.6442
sle,2001,17.08922
sle,2011,34.19799
sle,2012,44.00182
sle,2013,43.91622
sle,2015,43.95951
sle,2016,54.2445
sle,2017,50.64333
sle,2018,50.21851
sle,2019,72.37188
sle,2020,78.24092
slv,1970,13.42887
slv,1971,14.77417
slv,1972,17.93858
slv,1973,21.79343
slv,1974,26.80146
slv,1976,33.38975
slv,1977,34.9162
slv,1981,33.5606
slv,1982,37.2699
slv,1983,38.87452
slv,1984,39.60272
slv,1987,42.92249
slv,1988,42.26773
slv,1989,42.84127
slv,1991,46.4161
slv,1992,47.37597
slv,1993,49.80478
slv,1995,54.94382
slv,1996,54.76124
slv,2001,63.16776
slv,2002,67.38944
slv,2003,72.3885
slv,2005,74.4496
slv,2006,72.48349
slv,2007,72.07838
slv,2008,71.46179
slv,2009,72.19003
slv,2010,78.91476
slv,2011,81.55939
slv,2012,84.01408
slv,2013,81.82212
slv,2014,82.44634
slv,2015,84.23724
slv,2016,80.61137
slv,2017,78.56707
slv,2018,77.03873
smr,2018,123.4375
smr,2019,84.35374
smr,2020,76.71958
srb,2007,95.51926
srb,2008,95.6631
srb,2009,96.16136
srb,2010,95.28821
srb,2011,98.41381
srb,2012,103.43711
srb,2013,96.80178
srb,2014,96.77144
srb,2015,101.9105
srb,2016,95.5384
srb,2017,94.97069
srb,2018,98.05084
srb,2019,96.9108
srb,2020,94.75503
ssd,2011,12.72692
stp,1977,14.63169
stp,1978,9.77517
stp,1988,12.11102
stp,2003,29.43925
stp,2004,34.08259
stp,2005,36.31551
stp,2007,32.16406
stp,2008,30.92283
stp,2010,29.18611
stp,2011,50.63291
stp,2012,51.43422
stp,2013,87.38004
stp,2014,77.81365
stp,2015,76.03707
stp,2017,80.5837
sur,1976,30.10149
sur,1977,29.25442
sur,1978,35.27005
sur,1985,30.51338
sur,2007,48.15668
sur,2008,44.90969
sur,2009,47.58048
sur,2010,47.94023
sur,2011,45.38993
sur,2012,50.52051
sur,2013,56.86113
sur,2014,61.83206
sur,2015,64.87211
sur,2016,58.17061
sur,2017,62.36934
sur,2018,59.43242
sur,2019,63.74924
svk,1993,94.13369
svk,1994,92.80022
svk,1997,95.00723
svk,2004,82.8145
svk,2005,82.46459
svk,2006,86.29699
svk,2007,82.38355
svk,2008,82.47752
svk,2009,80.80971
svk,2010,84.0417
svk,2011,83.71881
svk,2012,85.86736
svk,2013,78.62196
svk,2014,87.05751
svk,2015,86.41343
svk,2016,76.10517
svk,2017,81.08905
svk,2018,80.43599
svk,2019,82.91117
svn,1999,94.7891
svn,2000,92.79713
svn,2002,101.37107
svn,2003,97.73741
svn,2006,95.72072
svn,2009,101.64679
svn,2010,98.64807
svn,2011,97.64911
svn,2012,96.48738
svn,2013,95.56765
svn,2014,95.51145
svn,2015,100.82267
svn,2016,97.93636
svn,2017,98.61965
svn,2018,96.62792
svn,2019,98.1411
swe,2009,93.82075
swe,2010,93.62495
swe,2011,91.92322
swe,2012,94.78952
swe,2013,97.44947
swe,2014,104.19583
swe,2015,106.10405
swe,2016,106.39102
swe,2017,105.22566
swe,2018,106.67209
swe,2019,106.54302
swz,1970,12.88056
swz,1971,13.18199
swz,1972,15.45624
swz,1973,18.46937
swz,1974,21.38933
swz,1975,23.31034
swz,1976,25.20175
swz,1977,30.06365
swz,1978,33.26489
swz,1979,33.06378
swz,1980,34.2895
swz,1981,33.73477
swz,1982,35.82457
swz,1983,36.54982
swz,1984,33.83902
swz,1985,32.57007
swz,1986,31.00731
swz,1987,30.68616
swz,1988,30.15674
swz,1989,36.28033
swz,1990,31.5692
swz,1991,36.11294
swz,1992,40.41522
swz,1993,37.73819
swz,1994,37.74276
swz,1995,38.01141
swz,1998,38.38036
swz,1999,33.66925
swz,2000,33.11037
swz,2001,38.09069
swz,2002,36.48267
swz,2003,36.46839
swz,2004,37.36631
swz,2005,40.49357
swz,2006,45.22311
swz,2007,46.6519
swz,2009,48.19294
swz,2010,50.88976
swz,2011,46.8794
swz,2012,50.89595
swz,2013,55.8649
swz,2014,52.77651
swz,2015,48.82732
swz,2016,63.28998
swz,2017,68.88496
swz,2019,70.62748
sxm,2014,45.89041
syc,1970,11.94969
syc,1971,8.33333
syc,1972,9.98487
syc,1973,10.86637
syc,1974,27.08039
syc,1977,43.62245
syc,1978,56.87264
syc,1980,116.04478
syc,1981,102.875
syc,1982,98.48293
syc,1983,100.25575
syc,1988,94.63351
syc,1989,104.64516
syc,1992,90.36295
syc,1993,97.48111
syc,1994,107.38854
syc,1998,103.02648
syc,1999,110.70529
syc,2000,97.47793
syc,2001,99.48387
syc,2002,97.08995
syc,2003,102.2942
syc,2005,112.76006
syc,2007,110.57692
syc,2008,112.18487
syc,2009,106.05187
syc,2010,108.54197
syc,2011,108.23171
syc,2012,105.78125
syc,2013,103.00158
syc,2014,115.68938
syc,2015,116.03175
syc,2016,114.377
syc,2017,107.30159
syc,2018,112.42236
syc,2019,110.22556
syc,2020,99.12664
syr,1971,16.98113
syr,1972,20.57472
syr,1973,21.13634
syr,1974,23.86394
syr,1975,25.39873
syr,1977,28.79898
syr,1978,30.20232
syr,1979,32.1352
syr,1980,34.75035
syr,1981,35.97596
syr,1982,35.05173
syr,1983,36.14935
syr,1984,38.36673
syr,1985,40.97812
syr,1986,44.53613
syr,1987,44.96477
syr,1988,45.56777
syr,1989,44.56296
syr,1990,42.018
syr,1991,41.0502
syr,1992,43.23105
syr,1993,42.78995
syr,1994,42.51807
syr,1999,46.11875
syr,2000,45.95265
syr,2001,46.47207
syr,2002,48.45364
syr,2003,52.08003
syr,2004,56.63718
syr,2005,61.08195
syr,2006,61.60363
syr,2007,64.20202
syr,2008,69.14643
syr,2009,68.80134
syr,2010,69.49851
syr,2011,69.95525
syr,2012,72.53374
syr,2013,54.25926
tca,1997,74.82993
tca,2000,67.32026
tca,2001,92.25806
tca,2002,69.1358
tca,2003,71.76471
tca,2004,71.11111
tca,2005,72.91667
tca,2009,83.25991
tca,2014,75.67568
tca,2015,74.26471
tca,2016,61.40351
tca,2018,99.67213
tcd,1988,1.53653
tcd,1989,1.4578
tcd,1990,1.626
tcd,1991,1.54301
tcd,1994,2.094
tcd,1995,2.09986
tcd,1996,2.49862
tcd,2000,3.74924
tcd,2002,4.7886
tcd,2003,4.64133
tcd,2004,4.88688
tcd,2006,5.72485
tcd,2009,9.3914
tcd,2010,8.89775
tcd,2011,9.44094
tcd,2012,9.06641
tcd,2013,10.33971
tcd,2015,8.62519
tcd,2016,8.48069
tcd,2017,9.78263
tcd,2018,9.89262
tgo,1974,3.08137
tgo,1975,3.5261
tgo,1976,4.135
tgo,1977,5.39035
tgo,1978,6.88467
tgo,1979,8.70403
tgo,1980,9.52298
tgo,1981,9.62131
tgo,1982,9.80475
tgo,1983,8.03067
tgo,1984,5.59424
tgo,1985,5.16593
tgo,1986,4.96626
tgo,1987,4.97058
tgo,1988,4.51755
tgo,1989,5.22755
tgo,1990,6.29638
tgo,1991,6.22518
tgo,1992,6.14334
tgo,1994,5.98423
tgo,1995,8.30929
tgo,1996,8.06661
tgo,1999,11.30731
tgo,2000,13.42664
tgo,2001,16.3266
tgo,2002,18.44995
tgo,2003,20.70977
tgo,2004,23.24133
tgo,2005,26.71324
tgo,2006,27.66403
tgo,2007,22.85705
tgo,2008,24.60081
tgo,2010,25.1162
tgo,2011,28.96263
tgo,2013,29.74467
tgo,2014,29.15896
tgo,2015,32.23302
tgo,2016,34.47889
tgo,2017,38.81354
tgo,2018,41.11449
tgo,2019,44.49359
tgo,2020,46.50424
tha,1975,19.41899
tha,1976,21.58682
tha,1977,23.26138
tha,1978,24.39393
tha,2015,79.67099
tha,2016,83.62451
tha,2017,82.10812
tha,2018,84.82929
tha,2020,89.90831
tjk,2009,80.1896
tjk,2010,88.79809
tjk,2011,91.74084
tjk,2012,82.18633
tjk,2014,90.1381
tjk,2015,95.35282
tjk,2016,97.30291
tjk,2017,94.18042
tls,2008,50.19207
tls,2009,67.72367
tls,2010,70.36186
tls,2011,73.7854
tls,2012,71.59365
tls,2013,69.85462
tls,2014,73.00456
tls,2015,78.27434
tls,2016,83.09677
tls,2017,88.33397
tls,2018,97.02027
tls,2019,95.78067
ton,1982,80.95605
ton,1983,75.68807
ton,1984,111.6129
ton,1985,113.21696
ton,1993,112.04934
ton,1999,92.06928
ton,2001,116.00398
ton,2003,117.86427
ton,2004,73.7799
ton,2020,91.28889
tto,1971,40.74477
tto,1972,41.02816
tto,1985,77.43022
tto,1988,81.2355
tto,1993,78.63509
tto,1997,69.26075
tto,1999,72.39044
tto,2001,77.17722
tto,2003,97.13386
tto,2004,84.46379
tto,2005,78.05672
tto,2007,92.44407
tto,2008,93.20495
tto,2009,95.94496
tto,2010,85.66331
tun,1979,12.94143
tun,1980,14.44108
tun,1981,15.48109
tun,1982,15.31782
tun,1983,19.44891
tun,1984,23.74957
tun,1985,23.75463
tun,1986,26.87589
tun,1987,28.08599
tun,1988,30.74076
tun,1990,30.99348
tun,1991,42.24101
tun,1992,39.44548
tun,1993,42.28437
tun,1994,47.0366
tun,1995,50.2355
tun,1996,51.45051
tun,1997,56.47909
tun,2004,77.96318
tun,2005,76.91709
tun,2006,75.02702
tun,2008,80.46684
tun,2009,90.99496
tun,2010,82.35575
tun,2013,79.17928
tun,2014,80.61575
tun,2015,79.19391
tun,2017,83.16704
tun,2018,87.32151
tur,1976,17.51995
tur,1977,18.20418
tur,1982,19.14524
tur,1983,17.93421
tur,1984,21.03209
tur,1986,23.54958
tur,1987,24.48002
tur,1988,23.75652
tur,1989,25.94007
tur,1990,27.66063
tur,1991,31.65842
tur,1992,32.61808
tur,2004,79.52553
tur,2005,83.59716
tur,2006,84.40799
tur,2007,87.55235
tur,2008,91.71048
tur,2009,88.94409
tur,2010,97.3175
tur,2011,93.1848
tur,2012,92.9875
tur,2013,92.59307
tur,2014,95.3295
tur,2015,93.09009
tur,2017,86.34933
tur,2018,85.83658
tur,2019,88.06181
tuv,1990,53.33333
tuv,2014,100.93458
tuv,2015,73.14815
tuv,2016,70
tuv,2019,68.96552
tuv,2020,66.66667
tza,2002,5.65354
tza,2003,6.42767
tza,2004,6.47933
tza,2005,7.93188
tza,2008,12.47407
tza,2009,19.39018
tza,2012,36.09185
tza,2013,33.45974
tza,2016,32.68997
tza,2017,27.30712
tza,2018,30.12661
tza,2019,35.6323
tza,2020,34.73541
uga,1995,7.45526
uga,2000,12.75321
uga,2001,12.98846
uga,2002,16.44456
uga,2003,17.02853
uga,2004,16.95563
uga,2007,20.2247
uga,2008,21.49336
uga,2009,23.11759
uga,2010,25.18665
uga,2011,24.29156
uga,2012,23.40941
uga,2013,27.30225
uga,2014,27.73557
uga,2015,24.6729
uga,2016,27.33228
uga,2017,25.14159
ukr,1993,93.08525
ukr,1994,89.84512
ukr,1999,100.1207
ukr,2000,99.55391
ukr,2001,102.97243
ukr,2002,103.28408
ukr,2003,105.28537
ukr,2004,102.57665
ukr,2005,103.40484
ukr,2006,100.01869
ukr,2007,98.87994
ukr,2008,102.31407
ukr,2009,62.43577
ukr,2010,116.14853
ukr,2011,104.04838
ukr,2012,100.10208
ukr,2013,97.69821
ukr,2014,94.22053
ury,1998,68.41639
ury,2001,78.65796
ury,2002,81.51094
ury,2003,82.4305
ury,2004,81.18315
ury,2005,78.94697
ury,2006,76.76844
ury,2007,74.11202
ury,2008,78.92646
ury,2009,82.58013
ury,2010,84.16319
ury,2019,101.90622
usa,2017,102.71615
usa,2018,106.05152
usa,2019,103.73919
uzb,2001,95.68846
uzb,2002,101.31938
uzb,2003,98.95245
uzb,2004,93.21683
uzb,2005,92.27024
uzb,2006,97.13263
uzb,2007,98.65833
uzb,2008,93.08339
uzb,2009,92.11629
uzb,2010,94.24849
uzb,2011,96.28692
uzb,2012,94.46113
uzb,2013,93.08045
uzb,2014,90.68143
uzb,2015,89.45358
uzb,2016,90.32509
uzb,2017,91.07744
uzb,2018,95.20226
uzb,2019,94.4121
uzb,2020,97.12663
vct,2003,64.55696
vct,2004,84.20091
vct,2005,82.35294
vct,2010,117.27799
vct,2012,95.30938
vct,2013,93.78186
vct,2014,93.61925
vct,2015,102.47046
vct,2016,113.38411
vct,2017,104.44939
vct,2018,96.37188
ven,1972,22.05084
ven,1973,32.37952
ven,1974,34.1617
ven,1975,36.32169
ven,1976,37.28196
ven,1977,39.48771
ven,1978,40.41122
ven,1979,40.68855
ven,1980,41.69217
ven,1983,45.2565
ven,1985,49.61261
ven,1986,50.85848
ven,1987,49.28942
ven,1988,48.56302
ven,1989,48.16751
ven,1991,48.81595
ven,1992,49.90744
ven,1993,50.60151
ven,1996,52.72955
ven,1997,55.71174
ven,1999,55.12254
ven,2000,58.6378
ven,2001,61.71278
ven,2002,64.81118
ven,2003,66.52456
ven,2004,70.6637
ven,2005,73.75347
ven,2006,75.55725
ven,2007,80.1262
ven,2008,84.05904
ven,2009,84.20774
ven,2010,82.7575
ven,2011,82.62983
ven,2012,84.1081
ven,2013,85.19386
ven,2014,82.23754
ven,2015,81.69055
ven,2016,80.64911
ven,2017,79.87029
vgb,1994,107.80142
vgb,2001,96.25
vgb,2010,95.21277
vgb,2011,97.92746
vgb,2012,99.00498
vgb,2013,71.63462
vgb,2014,85.84906
vgb,2015,94.88372
vgb,2016,111.00917
vgb,2020,78.26087
vnm,2001,65.15569
vnm,2002,71.49889
vnm,2014,93.1274
vnm,2015,100.18515
vnm,2018,100.74687
vut,1994,22.88752
vut,1998,22.60574
vut,2001,34.26276
vut,2004,42.58094
vut,2006,28.8296
vut,2010,56.36441
vut,2013,55.12119
vut,2019,50.65856
vut,2020,56.0828
wsm,1999,102.39429
wsm,2000,100.64903
wsm,2001,100.79365
wsm,2009,109.74798
wsm,2010,109.81508
wsm,2011,104.65451
wsm,2012,106.62123
wsm,2013,113.21128
wsm,2014,106.5053
wsm,2015,112.15048
wsm,2016,106.8642
wsm,2017,112.69765
wsm,2018,106.70103
wsm,2019,106.33318
wsm,2020,104.71228
yem,1999,21.78711
yem,2001,27.48607
yem,2005,29.37384
yem,2010,35.00132
yem,2012,38.52624
yem,2013,40.05655
yem,2016,45.20654
zaf,1991,61.25804
zaf,2000,76.17813
zaf,2002,91.67905
zaf,2003,80.19846
zaf,2004,77.53542
zaf,2016,83.56778
zaf,2018,83.36047
zaf,2019,83.91442
zmb,1976,11.24039
zmb,1977,12.25215
zmb,2000,21.21426
zmb,2001,23.27006
zmb,2002,34.62721
zmb,2004,32.85239
zmb,2005,37.51878
zmb,2007,46.81701
zmb,2008,58.879
zmb,2009,58.29421
zmb,2010,55.66301
zmb,2011,51.73743
zmb,2012,53.47432
zmb,2013,50.8282
zwe,1984,41.94404
zwe,2012,70.39991
zwe,2013,71.93991
zwe,2014,73.65251
zwe,2015,62.56305
zwe,2016,63.61291
zwe,2017,65.05438
zwe,2018,59.55526
zwe,2019,66.99157
zwe,2020,67.05473
