geo,time,ny_gnp_pcap_kn
gtm,2006,24393.06282
gtm,2007,25375.6992
gtm,2008,25937.99034
gtm,2009,25483.31856
gtm,2010,25589.56115
gtm,2011,26103.1292
gtm,2012,26601.87922
gtm,2013,27032.21964
gtm,2014,27665.76137
gtm,2015,28373.03984
gtm,2016,28717.57304
gtm,2017,29143.25725
gtm,2018,29649.43861
gtm,2019,30383.05046
gtm,2020,29477.94743
hkg,2019,398044.19639
hkg,2020,376760.69168
hnd,1960,11346.36679
hnd,1961,10921.64847
hnd,1962,11134.0648
hnd,1963,11170.84851
hnd,1964,11437.54726
hnd,1965,11987.20474
hnd,1966,12246.10615
hnd,1967,12503.94774
hnd,1968,12938.98099
hnd,1969,12755.58519
hnd,1970,12792.47697
hnd,1971,12904.45412
hnd,1972,13236.87335
hnd,1973,13827.77231
hnd,1974,13579.08261
hnd,1975,13289.99961
hnd,1976,13953.98399
hnd,1977,14925.36202
hnd,1978,15556.81372
hnd,1979,15846.72917
hnd,1980,15379.23577
hnd,1981,14805.64458
hnd,1982,13940.90783
hnd,1983,13808.6236
hnd,1984,14215.71344
hnd,1985,14595.06802
hnd,1986,14904.35832
hnd,1987,15413.04528
hnd,1988,15163.2147
hnd,1989,15066.59837
hnd,1990,14923.20362
hnd,1991,13925.5539
hnd,1992,14263.45486
hnd,1993,15080.92624
hnd,1994,14657.81723
hnd,1995,15094.97267
hnd,1996,14958.86968
hnd,1997,15406.28275
hnd,1998,15572.29555
hnd,1999,15143.30613
hnd,2000,15719.62017
hnd,2001,15682.25964
hnd,2002,15793.17929
hnd,2003,16002.72418
hnd,2004,16487.38323
hnd,2005,17157.4393
hnd,2006,17839.10216
hnd,2007,18823.27631
hnd,2008,19269.31382
hnd,2009,18560.01457
hnd,2010,18399.705
hnd,2011,18596.71866
hnd,2012,18723.1383
hnd,2013,18915.08252
hnd,2014,18938.10093
hnd,2015,19506.36928
hnd,2016,19877.44681
hnd,2017,20673.13122
hnd,2018,20780.47034
hnd,2019,21048.04246
hnd,2020,18971.60666
hrv,1995,49708.34167
hrv,1996,53308.38076
hrv,1997,56983.19455
hrv,1998,57971.29758
hrv,1999,56956.05063
hrv,2000,59339.14175
hrv,2001,63397.48846
hrv,2002,67220.93267
hrv,2003,69772.7446
hrv,2004,73787.80318
hrv,2005,76366.30136
hrv,2006,79971.18903
hrv,2007,84132.05175
hrv,2008,84915.62773
hrv,2009,78412.77369
hrv,2010,77866.41593
hrv,2011,78179.82031
hrv,2012,76542.92452
hrv,2013,77554.4507
hrv,2014,77537.78095
hrv,2015,81337.5985
hrv,2016,82793.13056
hrv,2017,88003.12924
hrv,2018,91368.83871
hrv,2019,95030.90201
hrv,2020,89387.918
hti,1988,69829.99739
hti,1989,66476.33481
hti,1990,65974.59833
hti,1991,65927.51619
hti,1992,61217.66941
hti,1993,56782.43329
hti,1994,49213.79901
hti,1995,53233.23499
hti,1996,54523.83032
hti,1997,54948.53977
hti,1998,55105.56137
hti,1999,55554.64077
hti,2000,54957.5399
hti,2001,53839.31224
hti,2002,53461.1512
hti,2003,54383.90071
hti,2004,52840.57662
hti,2005,53428.34048
hti,2006,53821.37745
hti,2007,55425.07792
hti,2008,56022.95514
hti,2009,58441.4281
hti,2010,54340.07373
hti,2011,56313.91467
hti,2012,55825.25175
hti,2013,57295.3114
hti,2014,57528.53182
hti,2015,58165.20636
hti,2016,58475.17512
hti,2017,59197.31424
hti,2018,59370.06737
hti,2019,57665.32772
hti,2020,54976.51742
hun,1993,1994971.4333
hun,1994,2052683.97753
hun,1995,2074393.83905
hun,1996,2068574.74247
hun,1997,2102611.02661
hun,1998,2184716.83852
hun,2004,2824880.69225
hun,2005,2949166.85486
hun,2006,3075372.60379
hun,2007,3041295.14603
hun,2008,3112737.09775
hun,2009,2982562.5841
hun,2010,3010315.06137
hun,2011,3072465.93382
hun,2012,3070100.02274
hun,2013,3176636.96881
hun,2014,3264569.78067
hun,2015,3383273.31793
hun,2016,3543409.27942
hun,2017,3653814.88828
hun,2018,3861010.67981
hun,2019,4091996.1292
hun,2020,3905180.88493
idn,2010,27627860.43734
idn,2011,28903592.30086
idn,2012,30236660.31202
idn,2013,31441962.43284
idn,2014,32476664.56969
idn,2015,33651194.02746
idn,2016,34960833.63484
idn,2017,36303827.19374
idn,2018,37816243.34245
idn,2019,39267417.3247
idn,2020,38197822.36197
ind,1960,16296.46741
ind,1961,16551.03441
ind,1962,16690.97392
ind,1963,17338.20633
ind,1964,18240.13519
ind,1965,17384.8172
ind,1966,16994.48305
ind,1967,17953.61816
ind,1968,18177.01798
ind,1969,18959.03048
ind,1970,19506.78636
ind,1971,19389.5119
ind,1972,18847.63308
ind,1973,19032.02455
ind,1974,18838.25027
ind,1975,20103.95484
ind,1976,19978.25962
ind,1977,20947.82846
ind,1978,21661.8436
ind,1979,20111.84108
ind,1980,20999.56409
ind,1981,21704.34045
ind,1982,21867.91478
ind,1983,22903.07636
ind,1984,23206.30411
ind,1985,23894.55331
ind,1986,24472.12174
ind,1987,24853.81382
ind,1988,26588.97606
ind,1989,27549.63308
ind,1990,28434.11784
ind,1991,28091.8977
ind,1992,29044.69284
ind,1993,29872.76849
ind,1994,31284.00988
ind,1995,33065.00985
ind,1996,34956.12948
ind,1997,35725.8447
ind,1998,37244.38935
ind,1999,39847.08865
ind,2000,40542.03389
ind,2001,41846.36661
ind,2002,42788.06964
ind,2003,45364.90945
ind,2004,48191.22655
ind,2005,51181.79118
ind,2006,54424.1483
ind,2007,57918.21529
ind,2008,58732.08876
ind,2009,62463.26667
ind,2010,66533.92803
ind,2011,69260.08358
ind,2012,71926.97217
ind,2013,75568.36198
ind,2014,80306.77203
ind,2015,85783.06583
ind,2016,91046.51539
ind,2017,97131.3936
ind,2018,102421.89709
ind,2019,105611.95581
ind,2020,96995.35848
irl,1995,23113.92993
irl,1996,24759.19845
irl,1997,26826.4395
irl,1998,28675.15206
irl,1999,30562.29725
irl,2000,32942.21313
irl,2001,33429.47199
irl,2002,34196.90193
irl,2003,35623.31306
irl,2004,37575.82424
irl,2005,38973.27027
irl,2006,40306.70046
irl,2007,40721.64933
irl,2008,38139.11252
irl,2009,34636.88666
irl,2010,35181.06779
irl,2011,34315.37191
irl,2012,33888.3856
irl,2013,35566.7418
irl,2014,38461.60086
irl,2015,42960.95328
irl,2016,45937.92485
irl,2017,48365.51434
irl,2018,50977.78017
irl,2019,52763.14956
irl,2020,54483.28469
irn,1960,37441959.40053
irn,1961,40688818.90233
irn,1962,43041763.83248
irn,1963,44925875.05316
irn,1964,47795429.13883
irn,1965,54518771.10516
irn,1966,59143297.69605
irn,1967,64213812.33781
irn,1968,71614971.88925
irn,1969,81103229.20391
irn,1970,87745137.29878
irn,1971,97838027.91253
irn,1972,109225307.03559
irn,1973,115604772.63151
irn,1974,120800988.30903
irn,1975,114909362.37836
irn,1976,129988436.18388
irn,1977,120513994.61062
irn,1978,100014376.79222
irn,1979,88225268.65028
irn,1980,61828569.21911
irn,1981,56349740.08158
irn,1982,68331045.79141
irn,1983,71240798.2311
irn,1984,62321873.29728
irn,1985,61023390.56316
irn,1986,52670111.35582
irn,1987,50934797.63686
irn,1988,46444044.7947
irn,1989,47679441.06746
irn,1990,52797099.7802
irn,1991,58088836.78303
irn,1992,58576320.38953
irn,1993,58233860.11276
irn,1994,56340492.1459
irn,1995,56815139.68412
irn,1996,58969723.19406
irn,1997,58580460.11861
irn,1998,59139202.9896
irn,1999,59067843.85117
irn,2000,61688318.47584
irn,2001,61475766.63374
irn,2002,65170392.06639
irn,2003,69916755.51998
irn,2004,71883925.63533
irn,2005,73293162.72961
irn,2006,76255308.94733
irn,2007,81759011.83534
irn,2008,81114336.59594
irn,2009,80744884.81018
irn,2010,84493585.60177
irn,2011,85708110.35648
irn,2012,78889894.82655
irn,2013,77758730.69449
irn,2014,80003250.78794
irn,2015,77871430.99823
irn,2016,87138322.37789
irn,2017,89082639.50341
irn,2018,82804193.70814
irn,2019,75858622.58441
irn,2020,77224596.36465
irq,2007,3855367.43143
irq,2008,4375409.7648
irq,2009,4408687.37428
irq,2010,4511623.0243
irq,2011,4637766.73739
irq,2012,5125479.63678
irq,2013,5252197.0441
irq,2014,5064604.8639
irq,2015,5124876.6066
irq,2016,5668667.94151
irq,2017,5429220.64329
irq,2018,5439474.11523
irq,2019,5649670.98205
isr,1995,95347.04627
isr,1996,98090.83195
isr,1997,99008.50613
isr,1998,100826.52184
isr,1999,100777.87953
isr,2000,104755.32821
isr,2001,104691.66585
isr,2002,102952.52595
isr,2003,102332.4329
isr,2004,106269.70748
isr,2005,111027.82086
isr,2006,115918.50959
isr,2007,121142.33167
isr,2008,120987.83983
isr,2009,118898.66825
isr,2010,124063.64764
isr,2011,129210.35965
isr,2012,128848.14081
isr,2013,133208.19286
isr,2014,137982.64404
isr,2015,137987.40516
isr,2016,141267.10807
isr,2017,145212.77499
isr,2018,148761.80286
isr,2019,150699.66679
isr,2020,144198.62487
ita,1970,14250.48675
ita,1971,14447.10202
ita,1972,14903.38691
ita,1973,15821.12029
ita,1974,16498.30008
ita,1975,16073.85449
ita,1976,17120.35292
ita,1977,17502.74927
ita,1978,18011.18781
ita,1979,19079.10417
ita,1980,19707.29615
ita,1981,19725.19376
ita,1982,19774.41755
ita,1983,20016.72922
ita,1984,20657.51978
ita,1985,21204.9124
ita,1986,21749.76271
ita,1987,22481.47026
ita,1988,23423.57985
ita,1989,24157.68039
ita,1990,24452.64602
ita,1991,24767.86219
ita,1992,24919.678
ita,1993,24751.139
ita,1994,25239.69553
ita,1995,26054.38626
ita,1996,26442.23881
ita,1997,27051.81099
ita,1998,27507.11211
ita,1999,28050.96799
ita,2000,29046.18977
ita,2001,29618.5514
ita,2002,29607.22162
ita,2003,29505.70285
ita,2004,29828.52329
ita,2005,30022.31742
ita,2006,30540.32934
ita,2007,30740.82227
ita,2008,29947.01969
ita,2009,28476.70318
ita,2010,28833.05284
ita,2011,28975.79639
ita,2012,28072.75347
ita,2013,27224.42823
ita,2014,27023.13703
ita,2015,27068.91562
ita,2016,27736.92976
ita,2017,28318.01413
ita,2018,28790.52361
ita,2019,29174.84426
ita,2020,26792.01945
jam,2007,303390.64426
jam,2008,303326.2084
jam,2009,284602.39608
jam,2010,284014.74538
jam,2011,287962.10252
jam,2012,290807.4265
jam,2013,287904.69825
jam,2014,288804.63258
jam,2015,286993.28185
jam,2016,285991.37995
jam,2017,291454.49886
jam,2018,292667.5061
jam,2019,296971.83569
jam,2020,264822.48524
jor,1976,1948.97917
jor,1977,2071.0856
jor,1978,2311.48999
jor,1979,2713.64007
jor,1980,2916.84149
jor,1981,3331.9312
jor,1982,3427.32149
jor,1983,3185.73254
jor,1984,3123.39472
jor,1985,2902.77374
jor,1986,2921.01943
jor,1987,2846.79173
jor,1988,2735.43237
jor,1989,2358.85374
jor,1990,2235.50767
jor,1991,2091.13944
jor,1992,2300.05203
jor,1993,2296.95066
jor,1994,2304.12379
jor,1995,2373.47204
jor,1996,2347.12775
jor,1997,2397.06967
jor,1998,2444.80877
jor,1999,2480.13036
jor,2000,2607.95301
jor,2001,2709.60778
jor,2002,2786.93527
jor,2003,2854.4128
jor,2004,3045.52592
jor,2005,3193.54935
jor,2006,3331.97326
jor,2007,3461.81387
jor,2008,3501.3432
jor,2009,3489.49164
jor,2010,3317.03906
jor,2011,3225.93706
jor,2012,3119.89054
jor,2013,3046.84058
jor,2014,3004.27186
jor,2015,2963.5213
jor,2016,2941.83272
jor,2017,2940.14036
jor,2018,2944.16385
jor,2019,2975.28854
jor,2020,2891.40066
jpn,1970,1707040.69989
jpn,1971,1749729.02089
jpn,1972,1873024.58602
jpn,1973,1995566.30468
jpn,1974,1942003.94395
jpn,1975,1977957.40406
jpn,1976,2034681.78452
jpn,1977,2104183.91414
jpn,1978,2196603.72087
jpn,1979,2299932.32212
jpn,1980,2343376.81134
jpn,1981,2420867.14914
jpn,1982,2489236.83356
jpn,1983,2561442.05238
jpn,1984,2661561.0408
jpn,1985,2788315.49155
jpn,1986,2865070.63274
jpn,1987,2992501.1025
jpn,1988,3183562.17118
jpn,1989,3327981.72684
jpn,1990,3478672.32016
jpn,1991,3581416.66912
jpn,1992,3604181.16692
jpn,1993,3575013.5606
jpn,1994,3598155.56126
jpn,1995,3684851.49878
jpn,1996,3805674.47942
jpn,1997,3837935.65912
jpn,1998,3776042.8572
jpn,1999,3756207.23235
jpn,2000,3862035.35343
jpn,2001,3871931.46297
jpn,2002,3860713.60184
jpn,2003,3917657.36052
jpn,2004,4014488.45278
jpn,2005,4097760.65722
jpn,2006,4169309.42742
jpn,2007,4242045.18862
jpn,2008,4170730.95619
jpn,2009,3928636.65247
jpn,2010,4094138.57404
jpn,2011,4111133.79343
jpn,2012,4168184.85144
jpn,2013,4285189.70678
jpn,2014,4314716.39134
jpn,2015,4398232.67081
jpn,2016,4418427.98124
jpn,2017,4508530.57243
jpn,2018,4546467.74169
jpn,2019,4571006.86505
kaz,1993,311211.2295
kaz,1994,275211.36197
kaz,1995,257492.85006
kaz,1996,261990.23951
kaz,1997,269833.71634
kaz,1998,269481.21814
kaz,1999,274726.81875
kaz,2000,293643.69964
kaz,2001,338553.62116
kaz,2002,375080.62118
kaz,2003,403571.65378
kaz,2004,433659.33671
kaz,2005,452390.93818
kaz,2006,479453.54256
kaz,2007,507586.40191
kaz,2008,493029.13961
kaz,2009,522117.39774
kaz,2010,528202.95598
kaz,2011,536660.12972
kaz,2012,564664.88399
kaz,2013,619076.78645
kaz,2014,639173.52258
kaz,2015,679839.02426
kaz,2016,646582.81668
kaz,2017,651072.22478
kaz,2018,651482.6041
kaz,2019,669544.9983
kaz,2020,685366.48244
ken,1964,76674.66052
ken,1965,76004.06183
ken,1966,84066.77338
ken,1967,83877.93988
ken,1968,87831.44489
ken,1969,92722.67064
ken,1970,85638.69785
ken,1971,101006.47
ken,1972,113834.25983
ken,1973,113477.20161
ken,1974,114584.20206
ken,1975,112083.70285
ken,1976,108867.15113
ken,1977,115124.32964
ken,1978,118671.50757
ken,1979,122883.16953
ken,1980,125746.51032
ken,1981,125637.3123
ken,1982,121968.94826
ken,1983,119680.49166
ken,1984,117043.51327
ken,1985,117643.17242
ken,1986,121473.39089
ken,1987,123976.43702
ken,1988,126692.68644
ken,1989,129285.7305
ken,1990,128764.99309
ken,1991,125832.18343
ken,1992,121076.21499
ken,1993,115321.97506
ken,1994,115858.75455
ken,1995,119227.29066
ken,1996,122536.64007
ken,1997,120260.97692
ken,1998,121230.46012
ken,1999,120170.3961
ken,2000,117977.89942
ken,2001,119042.932
ken,2002,116704.68337
ken,2003,116716.07232
ken,2004,119646.78264
ken,2005,124229.95928
ken,2006,128382.09594
ken,2007,133213.18063
ken,2008,130316.27545
ken,2009,114204.45686
ken,2010,121250.03919
ken,2011,127079.00421
ken,2012,128198.02398
ken,2013,128675.67535
ken,2014,132277.42799
ken,2015,137261.01738
ken,2016,152727.38187
ken,2017,154093.19481
ken,2018,159590.82938
ken,2019,163623.62689
ken,2020,159346.94236
kgz,1991,45556.80717
kgz,1992,38866.25931
kgz,1993,32729.90998
kgz,1994,25592.70806
kgz,1995,23887.18768
kgz,1996,25349.53666
kgz,1997,27031.37297
kgz,1998,26940.71792
kgz,1999,27093.02926
kgz,2000,28124.94796
kgz,2001,30055.85343
kgz,2002,29890.18115
kgz,2003,31763.99599
kgz,2004,33073.13645
kgz,2005,33051.18468
kgz,2006,34405.0718
kgz,2007,37136.21816
kgz,2008,38740.32142
kgz,2009,39474.62226
kgz,2010,37876.17102
kgz,2011,37656.20608
kgz,2012,40512.22339
kgz,2013,42648.19568
kgz,2014,44210.86822
kgz,2015,45111.41244
kgz,2016,45368.71095
kgz,2017,46771.32279
kgz,2018,48482.43105
kgz,2019,46260.54323
kgz,2020,43842.87904
khm,1995,908031.70162
khm,1996,926456.14328
khm,1997,948853.51399
khm,1998,961612.40996
khm,1999,1046765.5673
khm,2000,1120475.87692
khm,2001,1184244.68561
khm,2002,1228220.22949
khm,2003,1317885.06167
khm,2004,1427451.03461
khm,2005,1581730.70308
khm,2006,1728340.06142
khm,2007,1888918.36956
khm,2008,1972106.63989
khm,2009,1937877.66701
khm,2010,2018399.0288
khm,2011,2122432.17131
khm,2012,2225616.62643
khm,2013,2375334.14353
khm,2014,2478951.01473
khm,2015,2582394.84897
khm,2016,2715944.87987
khm,2017,2857884.81921
khm,2018,2997532.24708
khm,2019,3198044.06742
khm,2020,3128040.51216
kir,2008,2163.79394
kir,2009,2001.07415
kir,2010,2068.32336
kir,2011,1969.562
kir,2012,2215.20426
kir,2013,2474.10438
kir,2014,2813.51631
kir,2015,3405.02554
kir,2016,3035.74167
kir,2017,3247.9552
kir,2018,3227.99068
kor,1960,1176178.7754
kor,1961,1225683.4196
kor,1962,1236533.08371
kor,1963,1306841.86575
kor,1964,1396788.44453
kor,1965,1467416.35958
kor,1966,1616306.05371
kor,1967,1741179.13562
kor,1968,1917867.97242
kor,1969,2142875.94157
kor,1970,2286636.99733
kor,1971,2446638.89385
kor,1972,2557459.85506
kor,1973,2882583.50646
kor,1974,3112315.15319
kor,1975,3256289.67805
kor,1976,3643278.04147
kor,1977,4036956.67703
kor,1978,4441333.8278
kor,1979,4728263.7526
kor,1980,4540955.95431
kor,1981,4770588.66671
kor,1982,5113910.39826
kor,1983,5705267.0729
kor,1984,6203364.35508
kor,1985,6565721.89774
kor,1986,7237408.13279
kor,1987,8166474.84117
kor,1988,9102577.58966
kor,1989,9703874.6806
kor,1990,10581621.67147
kor,1991,11606530.01458
kor,1992,12194208.25779
kor,1993,12900939.91783
kor,1994,13936618.95505
kor,1995,15104021.77374
kor,1996,16145081.74647
kor,1997,16947265.69652
kor,1998,15827064.92755
kor,1999,17560002.37612
kor,2000,19085988.64025
kor,2001,19858658.64317
kor,2002,21337426.19677
kor,2003,21900754.88952
kor,2004,22990392.12285
kor,2005,23801035.16298
kor,2006,25029637.12774
kor,2007,26357962.5752
kor,2008,27021794.69309
kor,2009,27048026.75569
kor,2010,28831531.70084
kor,2011,29798123.2909
kor,2012,30477984.66365
kor,2013,31179434.47841
kor,2014,31929237.94681
kor,2015,32602339.07525
kor,2016,33448817.44381
kor,2017,34423828.5086
kor,2018,35267973.45154
kor,2019,36091435.95538
kor,2020,35702791.43718
kos,2008,2118.36157
kos,2009,2145.37614
kos,2010,2232.31824
kos,2011,2372.48501
kos,2012,2410.56516
kos,2013,2503.96421
kos,2014,2588.27901
kos,2015,2764.03817
kos,2016,2924.37536
kos,2017,3065.49434
kos,2018,3149.42465
kos,2019,3333.77438
kos,2020,3159.30406
kwt,2010,11958.75241
kwt,2011,12202.96947
kwt,2012,12263.84855
kwt,2013,12059.71757
kwt,2014,11719.02502
kwt,2015,11171.07789
kwt,2016,11113.6163
kwt,2017,10726.48348
kwt,2018,10592.00425
kwt,2019,10450.30235
lao,2000,6392130.84669
lao,2001,6646410.64269
lao,2002,6942851.3843
lao,2003,7128742.77895
lao,2004,7556771.1619
lao,2005,8086317.12989
lao,2006,8346333.54749
lao,2007,9032209.1487
lao,2008,9459369.83837
lao,2009,10189907.28396
lao,2010,10492044.38819
lao,2011,11049829.11524
lao,2012,11907523.62055
lao,2013,12754627.63234
lao,2014,13651956.46921
lao,2015,14429711.25841
lao,2016,15189536.37648
lbn,1990,5516348.90755
lbn,1991,6597588.81821
lbn,1992,7439782.65733
lbn,1993,7691565.67297
lbn,1994,8027065.66456
lbn,1995,8304276.4652
lbn,1996,8928135.18457
lbn,1997,8834054.56009
lbn,1998,8971178.93041
lbn,1999,8826541.66731
lbn,2000,8782074.47438
lbn,2001,8579721.04319
lbn,2002,8096538.90008
lbn,2003,6926933.75146
lbn,2004,8232008.21807
lbn,2005,8480689.52398
lbn,2006,8638309.23178
lbn,2007,9635007.58087
lbn,2008,10361991.29365
lbn,2009,11079087.23394
lbn,2010,11545912.0236
lbn,2011,11173757.624
lbn,2012,10775669.91033
lbn,2013,10459541.44448
lbn,2014,10074075.7805
lbn,2015,9704093.914
lbn,2016,9532357.23643
lbn,2017,9585298.28718
lbn,2018,9349081.32808
lbn,2019,8624097.5665
lbn,2020,6718911.45219
lka,1961,64735.8405
lka,1962,67372.08211
lka,1963,66488.16449
lka,1964,68136.93663
lka,1965,67863.5149
lka,1966,70066.27194
lka,1967,72710.93468
lka,1968,74176.08423
lka,1969,78813.13916
lka,1970,75949.46116
lka,1971,73993.20469
lka,1972,72912.68527
lka,1973,76031.08389
lka,1974,76520.45455
lka,1975,79061.02069
lka,1976,77176.69194
lka,1977,79811.91628
lka,1978,87331.32303
lka,1979,98596.57146
lka,1980,103777.93851
lka,1981,106379.67492
lka,1982,110898.6154
lka,1983,112818.03557
lka,1984,113848.6425
lka,1985,121123.34676
lka,1986,124623.6642
lka,1987,124964.10004
lka,1988,126529.0372
lka,1989,127060.61591
lka,1990,133579.95427
lka,1991,137908.95085
lka,1992,143172.77686
lka,1993,151790.73529
lka,1994,157843.28553
lka,1995,164149.81795
lka,1996,169035.83094
lka,1997,179289.54221
lka,1998,185911.07628
lka,1999,192441.97319
lka,2000,202587.0052
lka,2001,198191.80902
lka,2002,204970.57495
lka,2003,216555.152
lka,2004,226299.61163
lka,2005,237990.48548
lka,2006,253935.18928
lka,2007,269973.6574
lka,2008,280662.49024
lka,2009,291739.23697
lka,2010,313097.15266
lka,2011,337518.42491
lka,2012,365052.39398
lka,2013,372223.5854
lka,2014,387215.34342
lka,2015,401719.45292
lka,2016,414219.33841
lka,2017,424251.60931
lka,2018,433213.77131
lka,2019,439786.90457
lka,2020,422780.60517
lso,1966,2723.49537
lso,1967,2954.38628
lso,1968,2881.09731
lso,1969,2861.8915
lso,1970,2860.58658
lso,1971,2940.11204
lso,1972,2874.21193
lso,1973,3552.62593
lso,1974,3879.41342
lso,1975,3295.43389
lso,1976,3602.1234
lso,1977,4259.9282
lso,1978,4876.47
lso,1979,4895.24794
lso,1980,4657.93887
lso,1981,4611.08704
lso,2007,11679.59528
lso,2008,12067.09873
lso,2009,11444.12418
lso,2010,11789.42896
lso,2011,11526.2271
lso,2012,11788.91785
lso,2013,11765.51997
lso,2014,11583.93794
lso,2015,11953.53977
lso,2016,12423.65694
lso,2017,11896.2274
lso,2018,11763.07377
lso,2019,11613.90852
ltu,2004,7852.68944
ltu,2005,8656.86004
ltu,2006,9417.61757
ltu,2007,10389.10573
ltu,2008,10846.81571
ltu,2009,9858.24685
ltu,2010,9946.0526
ltu,2011,10544.29127
ltu,2012,11076.62072
ltu,2013,11694.85542
ltu,2014,12337.96541
ltu,2015,12392.25966
ltu,2016,12867.2761
ltu,2017,13599.8558
ltu,2018,14360.82911
ltu,2019,14993.95841
ltu,2020,15060.94625
lux,1970,32327.23143
lux,1971,32626.72829
lux,1972,34840.1885
lux,1973,35801.2227
lux,1974,35473.62915
lux,1975,36072.19528
lux,1976,38608.25438
lux,1977,39362.04783
lux,1978,40055.88709
lux,1979,37442.04778
lux,1980,33371.07505
lux,1981,27418.46537
lux,1982,35011.44265
lux,1983,43461.45173
lux,1984,44550.78345
lux,1985,47373.67674
lux,1986,50571.51816
lux,1987,52944.75054
lux,1988,55612.72591
lux,1989,58833.32458
lux,1990,61887.45335
lux,1991,67044.6392
lux,1992,66537.93899
lux,1993,67576.26919
lux,1994,66419.62782
lux,1995,68978.47701
lux,1996,69084.60111
lux,1997,74993.10119
lux,1998,75357.28505
lux,1999,77683.23589
lux,2000,80357.26493
lux,2001,84322.06347
lux,2002,77260.70094
lux,2003,71089.88747
lux,2004,84397.65049
lux,2005,85826.55576
lux,2006,77671.48504
lux,2007,92693.77654
lux,2008,87906.59803
lux,2009,62807.28217
lux,2010,66606.99971
lux,2011,66850.75916
lux,2012,72964.81444
lux,2013,68676.39082
lux,2014,69254.07975
lux,2015,61169.52128
lux,2016,65327.48729
lux,2017,69638.49809
lux,2018,68976.05034
lux,2019,65884.60564
lux,2020,66934.71417
lva,1995,4512.76664
lva,1996,4677.58334
lva,1997,5146.03577
lva,1998,5519.43165
lva,1999,5628.71713
lva,2000,6055.34029
lva,2001,6549.10905
lva,2002,7086.10645
lva,2003,7708.6219
lva,2004,8308.52266
lva,2005,9393.81697
lva,2006,10461.8491
lva,2007,11530.06923
lva,2008,11473.13275
lva,2009,10837.38832
lva,2010,9980.37641
lva,2011,10309.93005
lva,2012,11107.09753
lva,2013,11507.16215
lva,2014,11878.57118
lva,2015,12367.39069
lva,2016,12817.96591
lva,2017,13345.6329
lva,2018,13787.08346
lva,2019,14245.24708
lva,2020,14042.01779
mac,2019,615935.76976
mar,1966,6401.63574
mar,1967,6888.96108
mar,1968,7374.39112
mar,1969,7830.07996
mar,1970,8092.4134
mar,1971,8335.61233
mar,1972,8358.75167
mar,1973,8466.67462
mar,1974,8778.24268
mar,1975,9232.23763
mar,1976,9971.30284
mar,1977,10311.77837
mar,1978,10240.19953
mar,1979,10439.1083
mar,1980,10530.50577
mar,1981,9977.4924
mar,1982,10584.48763
mar,1983,10477.63654
mar,1984,10938.63035
mar,1985,11196.65009
mar,1986,12204.93289
mar,1987,11887.51896
mar,1988,12910.11855
mar,1989,13058.01387
mar,1990,13344.87997
mar,1991,14014.25636
mar,1992,13522.96586
mar,1993,13115.95498
mar,1994,14347.04649
mar,1995,13302.44536
mar,1996,14854.17596
mar,1997,14411.88789
mar,1998,15352.89414
mar,1999,15336.26362
mar,2000,15421.27221
mar,2001,16371.30135
mar,2002,16733.58973
mar,2003,17556.06981
mar,2004,18254.67752
mar,2005,18736.67487
mar,2006,19899.57896
mar,2007,20401.48764
mar,2008,21384.29994
mar,2009,21755.56944
mar,2010,22300.19728
mar,2011,23088.49255
mar,2012,23379.0222
mar,2013,24252.56773
mar,2014,24308.86938
mar,2015,25162.92614
mar,2016,25081.76377
mar,2017,25799.91794
mar,2018,26278.63233
mar,2019,26625.49208
mar,2020,24766.68219
mda,1996,19555.68282
mda,1997,19932.65504
mda,1998,18374.87014
mda,1999,17970.14334
mda,2000,18747.37969
mda,2001,20411.54502
mda,2002,22537.71699
mda,2003,24474.92508
mda,2004,26777.26473
mda,2005,28773.26863
mda,2006,29786.46691
mda,2007,30133.01198
mda,2008,32616.55716
mda,2009,29628.95752
mda,2010,32336.0764
mda,2011,34143.90192
mda,2012,34766.51522
mda,2013,37948.87685
mda,2014,39604.13614
mda,2015,38731.08442
mda,2016,40794.99139
mda,2017,43533.0118
mda,2018,45785.41007
mda,2019,48444.32307
mda,2020,45324.73228
mdg,1960,1301840.35214
mdg,1961,1297797.82737
mdg,1962,1294736.56839
mdg,1963,1250455.04063
mdg,1964,1268472.31498
mdg,1965,1231546.58729
mdg,1969,1366971.62816
mdg,1970,1404043.83974
mdg,1971,1415539.54999
mdg,1972,1365586.02493
mdg,1973,1291360.83389
mdg,1974,1274949.22267
mdg,1975,1257691.51048
mdg,1976,1184996.17371
mdg,1977,1185161.8153
mdg,1978,1121344.26846
mdg,1979,1193117.07523
mdg,1980,1163850.90661
mdg,1981,1009096.2956
mdg,1982,960504.58384
mdg,1983,936566.37509
mdg,1984,914071.60084
mdg,1985,901575.65437
mdg,1986,892537.20198
mdg,1987,861406.24336
mdg,1988,864859.11318
mdg,1989,874889.2202
mdg,1990,891552.0361
mdg,1991,805079.59449
mdg,1992,798848.72892
mdg,1993,793289.38805
mdg,1994,764057.22246
mdg,1995,753811.58262
mdg,1996,753795.58037
mdg,1997,759335.01929
mdg,1998,766252.64912
mdg,1999,780063.05594
mdg,2000,792457.62218
mdg,2001,815848.78517
mdg,2002,693415.92576
mdg,2003,738902.22565
mdg,2004,757478.48553
mdg,2005,765330.16087
mdg,2006,781640.72994
mdg,2007,814620.60009
mdg,2008,845628.73647
mdg,2009,786474.81144
