geo,time,bm_gsr_insf_zs
dji,2002,11.85666
dji,2003,10.99261
dji,2004,11.1613
dji,2005,10.30824
dji,2006,9.54932
dji,2007,8.0422
dji,2008,11.2009
dji,2009,8.94377
dji,2010,9.20941
dji,2011,7.61198
dji,2012,7.39881
dji,2013,3.03936
dji,2014,4.1112
dji,2015,5.76365
dji,2016,5.64732
dji,2017,3.63014
dji,2018,3.6304
dji,2019,3.61516
dji,2020,3.22362
dma,1976,9.45607
dma,1977,8.69144
dma,1978,7.64192
dma,1979,7.99174
dma,1980,7.63435
dma,1981,6.53291
dma,1982,6.24398
dma,1983,6.22378
dma,1984,5.35756
dma,1985,4.40678
dma,1986,7.25511
dma,1987,7.86963
dma,1988,10.72895
dma,1989,12.2133
dma,1990,11.8642
dma,1991,11.47023
dma,1992,7.33502
dma,1993,8.18248
dma,1994,8.62052
dma,1995,8.82176
dma,1996,9.01382
dma,1997,8.22274
dma,1998,8.68383
dma,1999,7.20964
dma,2000,8.93435
dma,2001,8.84665
dma,2002,9.32381
dma,2003,9.9079
dma,2004,11.15681
dma,2005,11.43909
dma,2006,13.39318
dma,2007,12.86843
dma,2008,11.85928
dma,2009,11.18529
dma,2010,11.73854
dma,2011,11.19736
dma,2012,9.90752
dma,2013,9.95545
dma,2014,12.37242
dma,2015,12.61212
dma,2016,9.5403
dma,2017,13.31988
dma,2018,15.05428
dma,2019,16.30126
dma,2020,21.26841
dnk,1975,1.89557
dnk,1976,1.829
dnk,1977,1.71234
dnk,1978,1.7098
dnk,1981,1.98944
dnk,1982,1.77557
dnk,1983,1.77398
dnk,1984,1.55514
dnk,1985,1.71812
dnk,1986,1.53437
dnk,1987,1.47454
dnk,1988,1.56939
dnk,1989,1.69203
dnk,1990,1.57687
dnk,1991,1.74367
dnk,2005,1.59032
dnk,2006,1.54642
dnk,2007,1.51781
dnk,2008,1.66661
dnk,2009,2.45849
dnk,2010,2.63098
dnk,2011,1.99862
dnk,2012,1.99013
dnk,2013,2.03282
dnk,2014,2.02349
dnk,2015,1.73255
dnk,2016,1.76647
dnk,2017,1.47507
dnk,2018,1.33237
dnk,2019,1.43888
dnk,2020,1.53839
dom,1968,3.28012
dom,1969,3.24528
dom,1970,4.02552
dom,1971,4.26396
dom,1972,4.3804
dom,1973,4.30986
dom,1974,5.52999
dom,1975,4.90478
dom,1976,4.1917
dom,1977,3.89988
dom,1978,3.49794
dom,1979,3.57266
dom,1980,4.10777
dom,1981,3.86419
dom,1982,4.50775
dom,1983,4.56129
dom,1984,3.81636
dom,1985,3.8725
dom,1986,3.67008
dom,1987,4.45061
dom,1988,4.05542
dom,1989,4.62019
dom,1990,4.01226
dom,1991,3.6595
dom,1992,4.17582
dom,1993,13.91114
dom,1994,12.71306
dom,1995,10.14073
dom,1996,12.67166
dom,1997,13.91616
dom,1998,13.02766
dom,1999,6.89904
dom,2000,6.96862
dom,2001,8.33398
dom,2002,8.89989
dom,2003,10.48876
dom,2004,9.28724
dom,2005,8.11798
dom,2006,8.26164
dom,2007,7.5773
dom,2008,7.05238
dom,2009,8.13678
dom,2010,17.15169
dom,2011,21.50397
dom,2012,21.23192
dom,2013,19.03322
dom,2014,17.63755
dom,2015,16.21928
dom,2016,13.40515
dom,2017,13.61657
dom,2018,11.50596
dom,2019,10.75807
dom,2020,14.26707
dza,1977,6.86832
dza,1978,6.41517
dza,1979,6.20379
dza,1980,6.70698
dza,1981,5.42653
dza,1982,6.12782
dza,1983,4.91859
dza,1984,4.9464
dza,1985,3.63622
dza,1986,5.96532
dza,1987,6.28701
dza,1988,7.24592
dza,1989,6.98017
dza,1990,8.48711
dza,1991,8.41221
dza,2005,3.46258
dza,2006,3.34918
dza,2007,3.66853
dza,2008,3.54049
dza,2009,2.14078
dza,2010,2.34339
dza,2011,1.81713
dza,2012,2.12283
dza,2013,2.40835
dza,2014,2.3011
dza,2015,2.42126
dza,2016,2.15354
dza,2017,2.72369
dza,2018,2.50817
dza,2019,2.02739
dza,2020,3.13198
ecu,1976,14.89933
ecu,1977,14.03525
ecu,1978,14.82417
ecu,1979,14.20443
ecu,1980,12.44779
ecu,1981,11.26813
ecu,1982,8.63071
ecu,1983,9.8167
ecu,1984,7.47664
ecu,1985,6.60377
ecu,1986,7.54717
ecu,1987,6.94444
ecu,1988,7.75578
ecu,1989,9.90415
ecu,1990,7.58706
ecu,1991,6.88889
ecu,1992,6.75241
ecu,1993,5.04689
ecu,1994,5.662
ecu,1995,5.6695
ecu,1996,4.34045
ecu,1997,2.89163
ecu,1998,0.95473
ecu,1999,3.53987
ecu,2000,3.25561
ecu,2001,5.39765
ecu,2002,6.63445
ecu,2003,7.53538
ecu,2004,7.1275
ecu,2005,6.76324
ecu,2006,6.11371
ecu,2007,5.61767
ecu,2008,6.06422
ecu,2009,6.13453
ecu,2010,7.75565
ecu,2011,9.8794
ecu,2012,11.58298
ecu,2013,15.65995
ecu,2014,14.93504
ecu,2015,13.97589
ecu,2016,13.73899
ecu,2017,10.46571
ecu,2018,10.67629
ecu,2019,12.12056
ecu,2020,18.39116
egy,1977,3.40628
egy,1978,4.01056
egy,1979,4.16633
egy,1980,3.4384
egy,1981,4.02619
egy,1982,3.63503
egy,1983,3.93351
egy,1984,4.83573
egy,1985,4.52754
egy,1986,4.39628
egy,1987,4.81426
egy,1988,4.90823
egy,1989,3.76596
egy,1990,4.07867
egy,1991,3.62663
egy,1992,2.54777
egy,1993,2.57127
egy,1994,3.40124
egy,1995,4.26842
egy,1996,3.81589
egy,1997,2.88605
egy,1998,6.99322
egy,1999,7.54863
egy,2000,6.26913
egy,2001,6.23179
egy,2002,6.43531
egy,2003,6.92676
egy,2004,7.67111
egy,2005,9.31662
egy,2006,9.03001
egy,2007,9.53118
egy,2008,9.39829
egy,2009,10.36942
egy,2010,10.14357
egy,2011,10.74871
egy,2012,9.94262
egy,2013,9.59001
egy,2014,10.07943
egy,2015,9.84537
egy,2016,10.54058
egy,2017,10.01515
egy,2018,10.6524
egy,2019,10.70004
egy,2020,11.69745
eri,1998,0.28717
eri,1999,0.45783
eri,2000,1.56626
esp,1975,6.25102
esp,1976,5.96687
esp,1977,5.29701
esp,1978,5.65028
esp,1979,6.12141
esp,1980,5.38296
esp,1981,5.73253
esp,1982,5.72733
esp,1983,4.68576
esp,1984,5.31109
esp,1985,5.06861
esp,1986,6.24898
esp,1987,5.58671
esp,1988,4.71298
esp,1989,4.86558
esp,1990,5.95924
esp,1991,5.57959
esp,1992,6.32969
esp,1993,8.65946
esp,1994,8.11289
esp,1995,7.21105
esp,1996,6.3161
esp,1997,4.70353
esp,1998,4.81921
esp,2013,8.76708
esp,2014,10.06925
esp,2015,9.63568
esp,2016,8.83685
esp,2017,7.48322
esp,2018,6.17361
esp,2019,5.915
esp,2020,8.48502
est,1992,0.24492
est,1993,2.90416
est,1994,3.25911
est,1995,3.93286
est,1996,4.39896
est,1997,3.35578
est,1998,3.41494
est,1999,2.00027
est,2000,1.22892
est,2001,1.53057
est,2002,1.3352
est,2008,3.809
est,2009,3.14639
est,2010,3.85342
est,2011,2.71161
est,2012,2.80534
est,2013,3.04646
est,2014,3.11236
est,2015,3.32392
est,2016,2.88735
est,2017,2.68399
est,2018,2.15681
est,2019,1.94894
est,2020,2.14976
est,2021,2.25744
eth,1977,3.9141
eth,1978,3.77238
eth,1979,2.34289
eth,1980,0
eth,1981,0
eth,1982,0
eth,1983,4.27589
eth,1984,4.11168
eth,1985,4.03211
eth,1986,4.46222
eth,1987,3.92526
eth,1988,3.74652
eth,1989,3.27159
eth,1990,3.31179
eth,1991,2.14067
eth,1992,4.01715
eth,1993,7.1634
eth,1994,7.51303
eth,1995,7.05063
eth,1996,5.50411
eth,1997,5.26604
eth,1998,5.26591
eth,1999,5.23549
eth,2000,3.49642
eth,2001,5.70613
eth,2002,5.18448
eth,2003,6.04186
eth,2004,4.86589
eth,2005,4.99089
eth,2006,5.62491
eth,2007,4.0864
eth,2008,4.0835
eth,2009,4.38171
eth,2010,4.13396
eth,2011,3.38265
eth,2012,4.01634
eth,2013,4.27179
eth,2014,4.11128
eth,2015,4.00132
eth,2016,3.70944
eth,2017,3.97679
eth,2018,3.30887
eth,2019,3.15332
eth,2020,4.11075
fin,1975,2.01915
fin,1976,1.70918
fin,1977,1.67545
fin,1978,2.57411
fin,1979,2.58264
fin,1980,2.33751
fin,1981,1.18443
fin,1982,1.98154
fin,1983,1.60579
fin,1984,1.35986
fin,1985,1.21064
fin,1986,4.42159
fin,1987,3.92826
fin,1988,2.65046
fin,1989,2.5407
fin,1990,1.08683
fin,1991,4.32421
fin,1992,5.41
fin,1993,6.11011
fin,1994,4.66048
fin,1995,4.89789
fin,1996,1.9122
fin,1997,1.36813
fin,1998,1.44127
fin,1999,0.82053
fin,2000,0.4357
fin,2001,0.74781
fin,2002,1.00731
fin,2003,0.58098
fin,2004,1.45225
fin,2005,1.38694
fin,2008,2.91597
fin,2009,2.73676
fin,2010,4.19913
fin,2011,3.28422
fin,2012,3.48115
fin,2013,7.85967
fin,2014,7.28197
fin,2015,6.42508
fin,2016,6.20881
fin,2017,4.22664
fin,2018,4.37991
fin,2019,4.3027
fin,2020,5.40209
fin,2021,5.36313
fji,1979,7.6466
fji,1980,8.93349
fji,1981,5.83229
fji,1982,6.41426
fji,1983,7.21121
fji,1984,7.08327
fji,1985,8.4106
fji,1986,11.19821
fji,1987,10.17185
fji,1988,11.18321
fji,1989,9.26147
fji,1990,9.47009
fji,1991,7.73377
fji,1992,8.72042
fji,1993,9.27273
fji,1994,9.6118
fji,1995,8.16982
fji,1996,8.68139
fji,1997,7.6332
fji,1998,6.97841
fji,1999,7.00703
fji,2000,5.46102
fji,2001,5.66277
fji,2002,6.65724
fji,2003,6.18503
fji,2004,5.64587
fji,2005,5.75703
fji,2006,5.73835
fji,2007,5.92884
fji,2008,8.22298
fji,2009,5.85835
fji,2010,6.70935
fji,2011,6.43722
fji,2012,6.91423
fji,2013,7.32357
fji,2014,7.19604
fji,2015,7.01058
fji,2016,6.76475
fji,2017,6.59874
fji,2018,7.02637
fji,2019,7.03518
fji,2020,10.04544
fra,1975,4.37338
fra,1976,4.61885
fra,1977,4.79086
fra,1978,4.94525
fra,1979,4.70658
fra,1980,4.61948
fra,1981,4.40553
fra,1982,5.34505
fra,1983,6.16915
fra,1984,6.64779
fra,1985,6.95597
fra,1986,6.90504
fra,1987,7.02868
fra,1988,11.97066
fra,1989,14.72516
fra,1990,18.32935
fra,1991,18.01958
fra,1992,28.18412
fra,1993,21.50661
fra,1994,5.43398
fra,1995,5.25447
fra,1996,4.37732
fra,1997,3.94647
fra,1998,3.96881
fra,1999,3.86463
fra,2000,2.732
fra,2001,2.37659
fra,2002,1.91572
fra,2003,2.03286
fra,2004,2.62669
fra,2005,2.11637
fra,2006,2.72282
fra,2007,2.95374
fra,2008,4.42934
fra,2009,4.90255
fra,2010,5.32486
fra,2011,4.85297
fra,2012,5.31444
fra,2013,7.11996
fra,2014,5.55954
fra,2015,5.39059
fra,2016,6.45298
fra,2017,6.53184
fra,2018,6.73854
fra,2019,6.77631
fra,2020,8.62901
fro,1998,10.26461
fro,1999,9.99156
fro,2000,8.5829
fro,2001,10.05226
fro,2002,8.98834
fro,2003,5.11913
fro,2004,3.14028
fro,2005,2.33923
fro,2006,2.04146
fro,2007,1.03235
fro,2008,1.41834
fro,2009,1.69604
fro,2010,1.49386
fro,2011,0.82047
fsm,2009,2.18038
fsm,2010,2.70572
fsm,2011,2.52462
fsm,2012,2.934
fsm,2013,2.52127
fsm,2014,2.66759
gab,1978,6.24012
gab,1979,5.39285
gab,1980,5.7315
gab,1981,4.91099
gab,1982,4.17442
gab,1983,6.04732
gab,1984,3.5632
gab,1985,4.38682
gab,1986,4.65618
gab,1987,5.43786
gab,1988,5.89236
gab,1989,4.84322
gab,1990,5.14121
gab,1991,5.89063
gab,1992,5.71487
gab,1993,4.92403
gab,1994,3.63834
gab,1995,8.50463
gab,1996,8.69803
gab,1997,8.58253
gab,1998,8.26791
gab,1999,9.17265
gab,2000,8.2077
gab,2001,6.7959
gab,2002,6.38343
gab,2003,5.63372
gab,2004,5.69586
gab,2005,6.41554
gab,2007,3.28716
gab,2008,4.26685
gab,2009,7.30775
gab,2010,6.08053
gab,2011,6.43493
gab,2012,6.65621
gab,2013,5.18598
gab,2014,4.50644
gab,2015,5.59221
gbr,1970,0
gbr,1971,0
gbr,1972,0
gbr,1973,0
gbr,1974,0
gbr,1975,0
gbr,1976,0
gbr,1977,0
gbr,1978,0
gbr,1979,0
gbr,1980,0
gbr,1981,0
gbr,1982,0
gbr,1983,0
gbr,1986,1.34172
gbr,1987,2.0609
gbr,1988,2.10023
gbr,1989,2.20976
gbr,1990,2.20017
gbr,1991,3.80262
gbr,1992,3.61733
gbr,1993,3.62432
gbr,1994,4.07155
gbr,1995,4.16452
gbr,1996,4.70602
gbr,1997,5.11643
gbr,1998,4.77679
gbr,1999,5.80595
gbr,2000,5.94995
gbr,2001,6.43085
gbr,2002,7.9103
gbr,2003,10.11866
gbr,2004,10.1689
gbr,2005,9.31233
gbr,2006,10.64882
gbr,2007,9.4237
gbr,2008,8.77534
gbr,2009,9.67242
gbr,2010,8.42918
gbr,2011,9.71648
gbr,2012,8.41198
gbr,2013,9.80692
gbr,2014,10.3538
gbr,2015,9.97456
gbr,2016,9.16877
gbr,2017,8.88931
gbr,2018,9.62101
gbr,2019,9.43493
gbr,2020,11.60344
geo,1997,8.41009
geo,1998,5.21437
geo,1999,4.01786
geo,2000,6.90143
geo,2001,6.3569
geo,2002,5.70091
geo,2003,7.479
geo,2004,9.23797
geo,2005,9.61515
geo,2006,11.52521
geo,2007,13.15755
geo,2008,13.49007
geo,2009,12.80461
geo,2010,12.32202
geo,2011,12.40632
geo,2012,10.85987
geo,2013,8.62113
geo,2014,9.28051
geo,2015,8.24174
geo,2016,7.98322
geo,2017,7.20835
geo,2018,6.91128
geo,2019,5.79915
geo,2020,8.51064
gha,1975,3.95935
gha,1976,3.75543
gha,1977,2.69154
gha,1978,2.50775
gha,1979,3.37246
gha,1980,2.34531
gha,1981,2.25533
gha,1982,1.85364
gha,1983,2.90275
gha,1984,2.55828
gha,1985,6.74419
gha,1986,5.29595
gha,1987,6.03222
gha,1988,7.23881
gha,1989,7.39398
gha,1990,8.38602
gha,1991,4.90558
gha,1992,6.6071
gha,1993,6.93914
gha,1994,4.80038
gha,1995,4.97151
gha,1996,5.2734
gha,1997,5.34367
gha,1998,5.442
gha,1999,5.96409
gha,2000,5.22381
gha,2001,5.3959
gha,2002,4.7343
gha,2003,3.85386
gha,2004,4.34328
gha,2005,4.50602
gha,2006,4.5593
gha,2007,4.12818
gha,2008,4.6825
gha,2009,2.97727
gha,2010,3.89443
gha,2011,3.63722
gha,2012,3.58068
gha,2013,3.03128
gha,2014,2.53326
gha,2015,1.62058
gha,2016,1.5022
gha,2017,1.16887
gha,2018,1.10336
gha,2019,0.85345
gha,2020,4.21426
gin,1986,5.94787
gin,1987,4.45455
gin,1988,3.82149
gin,1989,3.51465
gin,1990,3.6324
gin,1991,3.05357
gin,1992,2.72499
gin,1993,2.77214
gin,1994,7.14988
gin,1995,4.65155
gin,1996,6.35371
gin,1997,2.13415
gin,1998,2.22863
gin,1999,1.84245
gin,2000,2.47232
gin,2001,2.20951
gin,2002,2.76833
gin,2003,6.11247
gin,2004,8.75035
gin,2005,3.05839
gin,2006,9.88309
gin,2007,4.77947
gin,2008,3.40453
gin,2009,7.75818
gin,2010,6.83401
gin,2011,7.3219
gin,2012,5.32655
gin,2013,6.60795
gin,2014,8.22395
gin,2015,18.75386
gin,2016,14.54629
gin,2017,12.84592
gin,2018,10.21641
gin,2019,11.70333
gin,2020,4.23461
gmb,1978,6.90979
gmb,1979,5.63834
gmb,1980,7.40641
gmb,1981,6.85495
gmb,1982,5.79876
gmb,1983,6.70526
gmb,1984,8.51764
gmb,1985,8.59306
gmb,1986,8.73868
gmb,1987,3.84853
gmb,1988,3.94907
gmb,1989,4.45031
gmb,1990,6.06032
gmb,1991,4.60291
gmb,1992,4.77039
gmb,1993,4.69932
gmb,1994,4.4309
gmb,1995,3.91536
gmb,1996,4.70277
gmb,1997,4.62847
gmb,2003,9.88231
gmb,2004,10.3408
gmb,2005,10.75925
gmb,2006,5.36675
gmb,2007,7.7
gmb,2008,7.99452
gmb,2009,7.35302
gmb,2010,7.188
gmb,2011,10.70225
gmb,2012,12.38118
gmb,2013,12.08124
gmb,2014,9.7095
gmb,2015,12.57985
gmb,2016,12.07376
gmb,2017,12.03207
gmb,2018,11.82877
gmb,2019,11.47102
gmb,2020,12.31144
gmb,2021,11.67208
gnb,1982,5
gnb,1983,4.54545
gnb,1984,2.78302
gnb,1985,3.26693
gnb,1986,5.06944
gnb,1987,3.65359
gnb,1988,4.30409
gnb,1989,3.14337
gnb,1990,4.83534
gnb,1991,3.30937
gnb,1992,4.32827
gnb,1993,3.63783
gnb,1994,4.20509
gnb,1995,4.21264
gnb,1996,4.10256
gnb,1997,5.12428
gnb,2001,0.15775
gnb,2002,1.13298
gnb,2003,1.03122
gnb,2004,0.38881
gnb,2005,4.19279
gnb,2006,2.96207
gnb,2007,1.949
gnb,2008,4.87204
gnb,2009,4.98389
gnb,2010,4.75819
gnb,2011,6.42307
gnb,2012,1.73269
gnb,2013,5.44275
gnb,2014,4.82874
gnb,2015,6.34829
gnb,2016,4.5516
gnb,2017,2.35308
gnb,2018,3.70746
gnb,2019,3.20987
gnb,2020,2.87157
gnq,1987,1.60465
gnq,1988,1.58265
grc,1976,7.23781
grc,1977,6.39324
grc,1978,6.29442
grc,1979,6.11621
grc,1980,5.81232
grc,1981,4.88372
grc,1982,4.35339
grc,1983,4.67753
grc,1984,5.65317
grc,1985,5.78158
grc,1986,4.95553
grc,1987,5.90962
grc,1988,4.89834
grc,1989,4.7619
grc,1990,5
grc,1991,4.38433
grc,1992,4.107
grc,1993,4.28855
grc,1994,4.00106
grc,1995,4.16667
grc,1996,4.7428
grc,1997,4.53763
grc,1999,3.17952
grc,2000,2.5945
grc,2001,2.52411
grc,2002,4.37208
grc,2003,5.13022
grc,2004,4.75177
grc,2005,5.41871
grc,2006,6.42133
grc,2007,8.17452
grc,2008,6.86872
grc,2009,8.03304
grc,2010,9.30846
grc,2011,9.84458
grc,2012,13.1162
grc,2013,12.13708
grc,2014,10.88225
grc,2015,8.44583
grc,2016,8.88733
grc,2017,8.1645
grc,2018,7.9507
grc,2019,7.31681
grc,2020,8.89303
grd,1977,6.55319
grd,1978,5.06173
grd,1979,3.75186
grd,1980,4.79585
grd,1981,4.72752
grd,1982,3.49606
grd,1983,4.2486
grd,1984,3.25272
grd,1985,3.44464
grd,1986,8.76932
grd,1987,8.79715
grd,1988,8.52941
grd,1989,8.44806
grd,1990,7.31929
grd,1991,9.00315
grd,1992,9.52878
grd,1993,10.75346
grd,1994,9.27089
grd,1995,7.84332
grd,1996,7.52202
grd,1997,9.41652
grd,1998,8.97429
grd,1999,8.04968
grd,2000,9.21797
grd,2001,9.55942
grd,2002,8.98029
grd,2003,10.7864
grd,2004,10.10547
grd,2005,13.17571
grd,2006,13.76263
grd,2007,13.79684
grd,2008,13.34621
grd,2009,13.85344
grd,2010,14.11775
grd,2011,14.02904
grd,2012,15.30998
grd,2013,15.61331
grd,2014,19.38622
grd,2015,15.81902
grd,2016,17.48364
grd,2017,20.92789
grd,2018,22.08869
grd,2019,23.9732
grd,2020,26.75972
gtm,1977,5.03682
gtm,1978,2.77008
gtm,1979,3.6544
gtm,1980,3.34428
gtm,1981,3.88189
gtm,1982,4.88447
gtm,1983,6.59426
gtm,1984,10.63136
gtm,1985,6.5
gtm,1986,5.64374
gtm,1987,3.73796
gtm,1988,4.49827
gtm,1989,4.8554
gtm,1990,3.25775
gtm,1991,4.06846
gtm,1992,3.63602
gtm,1993,4.64085
gtm,1994,4.83796
gtm,1995,8.3741
gtm,1996,7.5629
gtm,1997,6.54881
gtm,1998,5.07704
gtm,1999,4.05969
gtm,2000,7.80985
gtm,2001,9.77602
gtm,2002,10.9158
gtm,2003,12.61643
gtm,2004,13.09232
gtm,2005,9.00938
gtm,2006,10.78498
gtm,2007,10.28807
gtm,2008,10.37173
gtm,2009,9.96511
gtm,2010,10.29767
gtm,2011,11.94062
gtm,2012,14.51884
gtm,2013,13.83498
gtm,2014,14.33314
gtm,2015,13.23774
gtm,2016,12.95305
gtm,2017,14.64665
gtm,2018,14.39569
gtm,2019,13.62536
gtm,2020,16.02557
guy,1977,10.78115
guy,1978,10.90078
guy,1979,10.82418
guy,1980,11.83778
guy,1981,13.48436
guy,1982,10.76217
guy,1983,10.42799
guy,1984,7.56258
guy,1985,6.53403
guy,1992,3.16836
guy,1993,3.26806
guy,1994,3.13296
guy,1995,3.12518
guy,1996,6.63199
guy,1997,11.81818
guy,1998,5.23289
guy,1999,10.10668
guy,2000,9.31677
guy,2001,10.65489
guy,2002,12.00204
guy,2003,15.39802
guy,2004,9.5044
guy,2005,10.31256
guy,2006,8.86328
guy,2007,8.38045
guy,2008,10.62046
guy,2009,8.32903
guy,2010,9.01731
guy,2011,8.99938
guy,2012,9.86926
guy,2013,11.29519
guy,2014,12.58512
guy,2015,11.88066
guy,2016,12.97888
guy,2017,6.52271
guy,2018,6.36407
guy,2019,3.46535
guy,2020,2.40869
hkg,1998,4.13254
hkg,1999,4.22273
hkg,2000,3.47129
hkg,2001,3.63249
hkg,2002,4.1458
hkg,2003,3.77338
hkg,2004,3.87818
hkg,2005,3.77875
hkg,2006,4.48019
hkg,2007,5.48509
hkg,2008,5.41754
hkg,2009,6.45486
hkg,2010,6.72684
hkg,2011,6.83254
hkg,2012,6.72933
hkg,2013,7.39023
hkg,2014,7.94712
hkg,2015,8.45387
hkg,2016,8.24044
hkg,2017,8.83875
hkg,2018,9.44181
hkg,2019,9.85695
hkg,2020,16.12963
hnd,1974,10.02928
hnd,1975,10.44068
hnd,1976,11.50335
hnd,1977,11.81214
hnd,1978,12.10398
hnd,1979,11.77463
hnd,1980,12.33113
hnd,1981,13.96273
hnd,1982,14.62738
hnd,1983,13.70382
hnd,1984,16.57112
hnd,1985,13.31285
hnd,1986,12.99094
hnd,1987,14.77054
hnd,1988,14.34483
hnd,1989,15.27115
hnd,1990,14.51319
hnd,1991,14.15968
hnd,1992,14.55592
hnd,1993,4.038
hnd,1994,2.41158
hnd,1995,2.39736
hnd,1996,1.88164
hnd,1997,1.90187
hnd,1998,0.73859
hnd,1999,0.69666
hnd,2000,1.65024
hnd,2001,1.61176
hnd,2002,1.73117
hnd,2003,3.93559
hnd,2004,2.85741
hnd,2005,2.29098
hnd,2006,2.30034
hnd,2007,8.17549
hnd,2008,6.75805
hnd,2009,6.25843
hnd,2010,9.23544
hnd,2011,7.15892
hnd,2012,5.01396
hnd,2013,7.08267
hnd,2014,4.72228
hnd,2015,6.50499
hnd,2016,7.18989
hnd,2017,7.66626
hnd,2018,7.01832
hnd,2019,7.18758
hnd,2020,10.21418
hrv,1993,3.53813
hrv,1994,3.61422
hrv,1995,3.22516
hrv,1996,4.08145
hrv,1997,3.82131
hrv,1998,5.66538
hrv,1999,4.231
hrv,2000,6.74466
hrv,2001,6.68583
hrv,2002,7.6756
hrv,2003,8.03761
hrv,2004,5.57294
hrv,2005,6.58274
hrv,2006,8.31777
hrv,2007,6.90637
hrv,2008,6.36148
hrv,2009,8.64912
hrv,2010,8.42113
hrv,2011,8.97452
hrv,2012,8.26817
hrv,2013,8.40828
hrv,2014,9.34309
hrv,2015,9.56139
hrv,2016,11.67977
hrv,2017,9.49101
hrv,2018,8.83498
hrv,2019,9.54564
hrv,2020,9.08121
hti,1971,4.9678
hti,1972,4.76619
hti,1973,2.8343
hti,1974,3.10304
hti,1975,3.75134
hti,1976,3.67563
hti,1977,3.7706
hti,1978,2.85377
hti,1979,2.76233
hti,1980,2.72907
hti,1981,3.15736
hti,1982,2.63687
hti,1983,2.90684
hti,1984,3.10947
hti,1985,3.12647
hti,1986,5.18092
hti,1987,5.59521
hti,1988,4.96144
hti,1989,5.10485
hti,1994,5.00782
hti,1995,1.40593
hti,1998,0
hti,1999,0
hti,2000,0
hti,2001,0
hti,2002,0
hti,2003,0
hti,2004,1.39098
hti,2005,1.06545
hti,2006,1.06344
hti,2007,1.03491
hti,2008,0.92213
hti,2009,0.79111
hti,2010,0.02458
hti,2011,0.03868
hti,2012,0.01882
hti,2013,0.00124
hti,2014,0.52994
hti,2015,0.4008
hti,2016,0.72231
hti,2017,0.72843
hti,2018,0.75563
hti,2019,0.86112
hti,2020,1.16796
hti,2021,2.19296
hun,1982,6.69845
hun,1983,6.10341
hun,1984,5.47097
hun,1985,4.57804
hun,1986,5.46973
hun,1987,5.60208
hun,1988,3.5941
hun,1989,2.75637
hun,1990,0.92408
hun,1991,0.71683
hun,1992,0.50983
hun,1993,0.68416
hun,1994,0.78761
hun,1995,4.93006
hun,1996,5.98083
hun,1997,8.22707
hun,1998,8.68912
hun,1999,7.14828
hun,2000,6.76656
hun,2001,6.16332
hun,2002,4.68397
hun,2003,5.65884
hun,2004,6.33244
hun,2005,4.11192
hun,2006,4.25448
hun,2007,3.97615
hun,2008,4.37664
hun,2009,4.70732
hun,2010,3.93905
hun,2011,3.5332
hun,2012,2.79896
hun,2013,2.60354
hun,2014,3.08798
hun,2015,3.51925
hun,2016,4.17014
hun,2017,3.78479
hun,2018,3.65379
hun,2019,3.13191
hun,2020,3.75111
idn,1981,3.80752
idn,1982,4.22049
idn,1983,4.746
idn,1984,3.88771
idn,1985,2.71081
idn,1986,3.03102
idn,1987,3.04955
idn,1988,3.26096
idn,1989,3.25795
idn,1990,3.86889
idn,1991,4.14534
idn,1992,3.62469
idn,1993,3.15966
idn,1994,3.11142
idn,1995,3.33087
idn,1996,3.21025
idn,1997,3.06497
idn,1998,2.75998
idn,1999,2.1972
idn,2000,2.06536
idn,2001,1.80307
idn,2002,1.83779
idn,2003,1.72174
idn,2004,4.537
idn,2005,3.95273
idn,2006,3.3822
idn,2007,4.21883
idn,2008,3.59815
idn,2009,7.44347
idn,2010,6.61543
idn,2011,6.4507
idn,2012,5.23349
idn,2013,5.0298
idn,2014,4.72528
idn,2015,5.45549
idn,2016,5.44144
idn,2017,5.30377
idn,2018,4.89711
idn,2019,4.47416
idn,2020,8.97264
idn,2021,9.12867
ind,1975,5.58311
ind,1976,4.73978
ind,1977,4.95325
ind,1978,5.48695
ind,1979,5.22986
ind,1980,5.26086
ind,1981,4.92754
ind,1982,4.70606
ind,1983,4.37819
ind,1984,4.67987
ind,1985,4.71928
ind,1986,4.65693
ind,1987,4.45027
ind,1988,5.0128
ind,1989,5.65041
ind,1990,5.64674
ind,1991,5.88078
ind,1992,5.98124
ind,1993,6.75394
ind,1994,5.99586
ind,1995,5.44205
ind,1996,5.2576
ind,1997,5.22752
ind,1998,4.32057
ind,1999,3.55603
ind,2000,10.89364
ind,2001,12.89016
ind,2002,11.05859
ind,2003,6.641
ind,2004,7.16197
ind,2005,6.78252
ind,2006,7.89744
ind,2007,9.15693
ind,2008,8.38662
ind,2009,9.51598
ind,2010,10.40475
ind,2011,12.54951
ind,2012,8.48826
ind,2013,8.93665
ind,2014,6.49997
ind,2015,5.15234
ind,2016,6.59152
ind,2017,6.91676
ind,2018,4.50728
ind,2019,3.21489
ind,2020,5.63157
irl,2005,15.02732
irl,2006,17.44326
irl,2007,17.00091
irl,2008,14.26953
irl,2009,14.06278
irl,2010,13.33679
irl,2011,12.86338
irl,2012,14.09441
irl,2013,13.73041
irl,2014,12.65973
irl,2015,11.02999
irl,2016,9.17996
irl,2017,9.72494
irl,2018,10.76019
irl,2019,7.97931
irl,2020,8.62067
irn,1976,3.2219
irn,1977,2.4875
