geo,time,ny_gsr_nfcy_cn
bwa,1973,196700
bwa,1974,2296300
bwa,1975,0
bwa,1976,0
bwa,1977,0
bwa,1978,0
bwa,1979,0
bwa,1980,-36400000
bwa,1981,31400000
bwa,1982,29600000
bwa,1983,-43500000
bwa,1984,-148100000
bwa,1985,-183500000
bwa,1986,-207700000
bwa,1987,-396400000
bwa,1988,-322800000
bwa,1989,-537100000
bwa,1990,-196900000
bwa,1991,127100000
bwa,1992,237100000
bwa,1993,711492700
bwa,1994,-602310200
bwa,1995,-89900200
bwa,1996,-841299200
bwa,1997,-528694700
bwa,1998,505297600
bwa,1999,-1212798800
bwa,2000,-1796692700
bwa,2001,-801000000
bwa,2002,-4418000000
bwa,2003,-3542727900
bwa,2004,-4503253400
bwa,2005,-4270122600
bwa,2006,-4511498500
bwa,2007,-4531438100
bwa,2008,-5112074400
bwa,2009,-1703030900
bwa,2010,-4343479500
bwa,2011,-2296606700
bwa,2012,-1645722700
bwa,2013,-5464144000
bwa,2014,912790000.00001
bwa,2015,2740599999.99998
bwa,2016,1984500000
bwa,2017,2054799999.99999
bwa,2018,587100000.00001
bwa,2019,-650100000.00001
bwa,2020,369200000.00001
caf,1960,-100005900
caf,1961,-99991600
caf,1962,-100003800
caf,1963,-99991600
caf,1964,-100003800
caf,1965,-99992000
caf,1966,-100008000
caf,1967,-100008000
caf,1968,-816961200
caf,1969,-285956000
caf,1970,-497507400
caf,1971,-691048200
caf,1972,-520837100
caf,1973,-690849800
caf,1974,-578961000
caf,1975,-416331100
caf,1976,-165523500
caf,1977,-149000600
caf,1978,270786000
caf,1979,-1148693400
caf,1980,542000100
caf,1981,897062000
caf,1982,-2386664700
caf,1983,-4073013300
caf,1984,-4222602000
caf,1985,-3279605300
caf,1986,-4294182000
caf,1987,-7246032100
caf,1988,-8190051900
caf,1989,-8177300600
caf,1990,-6109066100
caf,1991,-4547124200
caf,1992,-4100015500
caf,1993,-5300018700
caf,1994,-11546220000
caf,1995,-10480618200
caf,1996,-10782683100
caf,1997,-9186020200
caf,1998,-11050093400
caf,1999,-5013816200
caf,2000,-9301411600
caf,2001,-5734699200
caf,2002,-6327596900
caf,2003,-1620259700
caf,2004,-7298112000
caf,2005,-5391528100
caf,2006,-5998661400
caf,2007,-5125357000
caf,2008,-10246931200
caf,2009,-2752087300
caf,2010,4771462400
caf,2011,4584453300
caf,2012,5729235800
caf,2013,7489967400
caf,2014,9728753000
caf,2015,12447667800
caf,2016,13489850100
caf,2017,61309000000
caf,2018,92074299800
caf,2019,97094916900
caf,2020,44147588800
can,1970,-1357849000
can,1971,-1476334000
can,1972,-1492781000
can,1973,-1832633000
can,1974,-2331176000
can,1975,-2683735000
can,1976,-3665910000
can,1977,-4755077000
can,1978,-6180206000
can,1979,-7739224000
can,1980,-8667489000
can,1981,-12300000000
can,1982,-13407000000
can,1983,-12346000000
can,1984,-14297000000
can,1985,-15282000000
can,1986,-17723000000
can,1987,-17705000000
can,1988,-20295000000
can,1989,-23091000000
can,1990,-25026000000
can,1991,-23257000000
can,1992,-25754000000
can,1993,-25391000000
can,1994,-28366000000
can,1995,-28648000000
can,1996,-28568000000
can,1997,-28133000000
can,1998,-31645000000
can,1999,-33925000000
can,2000,-29021000000
can,2001,-32227000000
can,2002,-30204000000
can,2003,-30864000000
can,2004,-28790000000
can,2005,-29067000000
can,2006,-23816000000
can,2007,-23223000000
can,2008,-24346000000
can,2009,-27056000000
can,2010,-32928000000
can,2011,-33509000000
can,2012,-32422000000
can,2013,-28972000000
can,2014,-32235000000
can,2015,-30492000000
can,2016,-24747000000
can,2017,-27223000000
can,2018,-38012000000
can,2019,-29689000000
can,2020,-24643000000
chanisl,1998,54000000
chanisl,1999,-35000000
chanisl,2000,-130000000
chanisl,2001,-106000000
chanisl,2002,-121000000
chanisl,2003,-97000000
chanisl,2004,-145000000
chanisl,2005,-173000000
chanisl,2006,-256000000
chanisl,2007,-313000000
che,1995,9160734000
che,1996,10291885000
che,1997,17779764000
che,1998,20053671000
che,1999,23756845000
che,2000,29853299000
che,2001,17808598000
che,2002,11596780000
che,2003,30641167000
che,2004,29821286000
che,2005,41820807000
che,2006,39347058000
che,2007,2396378000
che,2008,-40401717000
che,2009,9937352000
che,2010,34429673000
che,2011,5744953000
che,2012,13087749000
che,2013,12834908000
che,2014,1166860000
che,2015,8317277000
che,2016,-2882837000
che,2017,-9393669000
che,2018,-28758572000
che,2019,-26141351000
che,2020,-25313237000
chl,1960,-79000
chl,1961,-81200
chl,1962,-95400
chl,1963,-146000
chl,1964,-238600
chl,1965,-398400
chl,1966,-711700
chl,1967,-1078000
chl,1968,-1479800
chl,1969,-1966500
chl,1970,-2248700
chl,1971,-1446700
chl,1972,-1235500
chl,1973,-7852000
chl,1974,-109376400
chl,1975,-1395540400
chl,1976,-4254352900
chl,1977,-7862732800
chl,1978,-15479702500
chl,1979,-25155835800
chl,1980,-36266100000
chl,1981,-57076500000
chl,1982,-97805090000
chl,1983,-137682612500
chl,1984,-199397242000
chl,1985,-335103000000
chl,1986,-373841000000
chl,1987,-384399000000
chl,1988,-484561000000
chl,1989,-531648000000
chl,1990,-536428000000
chl,1991,-684406000000
chl,1992,-696356000000
chl,1993,-689688000000
chl,1994,-1072276000000
chl,1995,-1106394000000
chl,1996,-1033027999999.98999
chl,1997,-1095103633995.38
chl,1998,-844906754837.35486
chl,1999,-1092270000344.53003
chl,2000,-1476216539197.44995
chl,2001,-1490943807039.47998
chl,2002,-1862743345496.09009
chl,2003,-3181370619577.52979
chl,2004,-4958253657258.83008
chl,2005,-5956776823475.00977
chl,2006,-9957073786794.5
chl,2007,-10116977154099.59961
chl,2008,-7303703214666.87988
chl,2009,-6596948603839.13965
chl,2010,-7869339646859.16016
chl,2011,-8698768335448.60938
chl,2012,-6798283253487.08984
chl,2013,-6973936038969.7998
chl,2014,-5693592052033.48926
chl,2015,-4806452979643.51953
chl,2016,-5290329855583.59961
chl,2017,-7434076496362.89941
chl,2018,-8635683073385.23047
chl,2019,-7098973051445.12012
chl,2020,-8668490814268.58887
chn,1981,-210000000
chn,1982,711579999.99996
chn,1983,2287860600.00001
chn,1984,3569617999.9999
chn,1985,2469764699.99983
chn,1986,-79414400.00013
chn,1987,-800251499.99978
chn,1988,-599258099.99998
chn,1989,862207900.00004
chn,1990,5046275999.99984
chn,1991,4471572000
chn,1992,1367620800
chn,1993,-7398408000
chn,1994,-8928973200
chn,1995,-98324674000
chn,1996,-103403705400
chn,1997,-91218223600
chn,1998,-137794906300
chn,1999,-119789335500
chn,2000,-121407216200
chn,2001,-158697059800
chn,2002,-123700991000
chn,2003,-84578429300
chn,2004,-42473313500
chn,2005,-131999440900
chn,2006,-41002036000
chn,2007,61169329800
chn,2008,198491169800
chn,2009,-58286057600
chn,2010,-176514565500
chn,2011,-454738578100
chn,2012,-125094567100
chn,2013,-482201835900
chn,2014,81704737100
chn,2015,-328701804900
chn,2016,-370095948300
chn,2017,-109024856000
chn,2018,-403762906700
chn,2019,-276400000000
chn,2020,-720370000000
civ,1960,2515312600
civ,1961,-1829929000
civ,1962,-4078682100
civ,1963,-7198900200
civ,1964,-5944606700
civ,1965,-6543123500
civ,1966,-8377630200
civ,1967,-8911285200
civ,1968,-9306245100
civ,1969,-10907820000
civ,1970,-9914247200
civ,1971,-18413850600
civ,1972,-15096597500
civ,1973,-23024537600
civ,1974,-23275690000
civ,1975,-30196279300
civ,1976,-37801889800
civ,1977,-47711055900
civ,1978,-69683806200
civ,1979,-97915019300
civ,1980,-104604729300
civ,1981,-141924581400
civ,1982,-177613684700
civ,1983,-262200000500
civ,1984,-215000006700
civ,1985,-306400002000
civ,1986,-238999994400
civ,1987,-267800002600
civ,1988,-283761672200
civ,1989,-441799999500
civ,1990,-432000008200
civ,1991,-386799992800
civ,1992,-356199989200
civ,1993,-387000008700
civ,1994,-429799997400
civ,1995,-492899991600
civ,1996,-3503044610528.58008
civ,1997,-4111809865926.66943
civ,1998,-4482950148039.29004
civ,1999,-4388953071085.04004
civ,2000,-4856596809253.56934
civ,2001,-5046298549428.48047
civ,2002,-4992441022907.25977
civ,2003,-4757908590741.79004
civ,2004,-4598894660877.66992
civ,2005,-4005860136469.58008
civ,2006,-4270799558552.20947
civ,2007,-4402892302832.23047
civ,2008,-4752911231603.5293
civ,2009,-4914598827308.91992
civ,2010,-5413403807257.7002
civ,2011,-5781483566280.23047
civ,2012,-5297350370429.32031
civ,2013,-6370540920180.16992
civ,2014,-449000000000
civ,2015,-595500000000
civ,2016,-638000000000
civ,2017,-892000000000
civ,2018,-1223266000000
civ,2019,-916260072200
civ,2020,-1080447961000
cmr,1967,-38899998700
cmr,1968,-39900000300
cmr,1969,-37099999200
cmr,1970,-37099999200
cmr,1971,-32399999000
cmr,1972,-30599999500
cmr,1973,-59699998700
cmr,1974,-67699998700
cmr,1975,-67799998500
cmr,1976,-80499998700
cmr,1977,-188399992800
cmr,1978,-89999999000
cmr,1979,-72860491800
cmr,1980,-234899996700
cmr,1981,-179999998000
cmr,1982,-132699996200
cmr,1983,-152699994100
cmr,1984,-111700000800
cmr,1985,-119799996400
cmr,1986,-53199999000
cmr,1987,-50698729400
cmr,1988,-12731466100
cmr,1989,-68605484000
cmr,1990,-143679998400
cmr,1991,-208099990300
cmr,1992,-181034695500
cmr,1993,-193738794300
cmr,1994,-237640495200
cmr,1995,-273799986600
cmr,1996,-296400004400
cmr,1997,-329636848600
cmr,1998,-282557243100
cmr,1999,-275211590700
cmr,2000,-422522025200
cmr,2001,-510076111400
cmr,2002,-468953464200
cmr,2003,-305471655700
cmr,2004,-212733938700
cmr,2005,-257790872900
cmr,2006,-131805492900
cmr,2007,-239801802800
cmr,2008,-184761986800
cmr,2009,-53682484400
cmr,2010,-130750512900
cmr,2011,-143055215200
cmr,2012,-227394183400
cmr,2013,-306000000000
cmr,2014,-143126029800
cmr,2015,-258300000000
cmr,2016,-331000000000
cmr,2017,-384000000000
cmr,2018,-411000000000
cmr,2019,-494000000000
cmr,2020,-509000000000
cod,1991,0
cod,1994,-8237000
cod,1995,-53793400
cod,1996,-187189700
cod,1997,-533259700
cod,1998,-628204000
cod,1999,-4727661100
cod,2000,-26789795700
cod,2001,-112911461200
cod,2002,-103209324300
cod,2003,-91878755700
cod,2004,-123096809200
cod,2005,-240490373100
cod,2006,-219942780700
cod,2007,-327716544800
cod,2008,-743789951500
cod,2009,-636326555200
cod,2010,-825088410300
cod,2011,-1192069500400
cod,2012,-1468098112300
cod,2013,-2585008445500
cod,2014,-2812661183200
cod,2015,-2584357943000
cod,2016,-797568000000
cod,2017,-1572208734300
cod,2018,-2079466964100
cod,2019,-2371167858300
cod,2020,-2356240403900
cog,1960,-533616600
cog,1961,-693866500
cog,1962,-764272600
cog,1963,-752431100
cog,1964,-825372700
cog,1965,-900000000
cog,1966,-939171200
cog,1967,-612154299.99999
cog,1968,-900000000
cog,1969,-1300000000
cog,1970,-1879472400
cog,1971,-1934931700
cog,1972,-1589920499.99999
cog,1973,-4517098600
cog,1974,-3821132699.99999
cog,1975,-6270987700
cog,1976,-8883090499.99999
cog,1977,-9264768300
cog,1978,-12322995200
cog,1979,-19783053000
cog,1980,-34144972400
cog,1981,-30480841000
cog,1982,-45473736800
cog,1983,-66251972300
cog,1984,-55463076600
cog,1985,-61458904800
cog,1986,10977868500
cog,1987,11540574100
cog,1988,-91051789200
cog,1989,-115607994400
cog,1990,-129300000000
cog,1991,-125800000000
cog,1992,-100000000000
cog,1993,-147856912900
cog,1994,-141500000000
cog,1995,-443100000000
cog,1996,-555347000000
cog,1997,-386142000000
cog,1998,-277792000000
cog,1999,-436506000000
cog,2000,-672596480500
cog,2001,-605894766000
cog,2002,-590166582400
cog,2003,-533348224500
cog,2004,-785531536700
cog,2005,-846887060000
cog,2006,-644735000000
cog,2007,-676236000000
cog,2008,-640036000000
cog,2009,-358318000000
cog,2010,-458605000000
cog,2011,-737845000000
cog,2012,-488316000000
cog,2013,-203169000000
cog,2014,129791000000
cog,2015,-38925000000
cog,2016,-231594000000
cog,2017,-904987000000
cog,2018,-1122007728383.25
cog,2019,-1601371461553.32007
cog,2020,-913946195266.32092
col,1968,-1629066666.57512
col,1969,-2286258699.87784
col,1970,-3190656299.82904
col,1971,-3495334786.86235
col,1972,-4321263905.72804
col,1973,-4982425298.04973
col,1974,-4837587090.1261
col,1975,-9961307438.96752
col,1976,-12367423934.2997
col,1977,-11680391962.5197
col,1978,-13317355115.5784
col,1979,-12391345475.2088
col,1980,-11594997756.9723
col,1981,-26385882739.2458
col,1982,-62060185620.8747
col,1983,-95807974499.4937
col,1984,-158787155624.34399
col,1985,-238372041666.24799
col,1986,-339568956333.33398
col,1987,-482788925000
col,1988,-522058339166.66602
col,1989,-879524023583.33301
col,1990,-1157707571250
col,1991,-1322557962200
col,1992,-1535116347600
col,1993,-1538326491600
col,1994,-1231955040700
col,1995,-1457054496100
col,1996,-2138089669000
col,1997,-2653600299300
col,1998,-2419567206400
col,1999,-2380083932000
col,2000,-4502443166800
col,2001,-5573804783500
col,2002,-6589586182900
col,2003,-9301779483700
col,2004,-10683414528300
col,2005,-8492000000000
col,2006,-10028000000000
col,2007,-12995000000000
col,2008,-16468000000000
col,2009,-15409000000000
col,2010,-19912000000000
col,2011,-26471000000000
col,2012,-25380000000000
col,2013,-25060000000000
col,2014,-22506000000000
col,2015,-11216000000000
col,2016,-9299000000000
col,2017,-16829000000000
col,2018,-25424000000000
col,2019,-24809000000000
col,2020,-19743100750289.5
com,1980,133590300
com,1981,70863100
com,1982,186233700
com,1983,-191668800
com,1984,-274392600.00001
com,1985,-526769199.99999
com,1986,-526563400
com,1987,-293700000
com,1988,-666490000.00001
com,1989,405160000
com,1990,-192000000
com,1991,-144000000
com,1992,1024000000
com,1993,516000000
com,1994,188000000
com,1995,381000000
com,1996,140986800
com,1997,101988400
com,1998,-162985300
com,1999,93000800
com,2000,182165300
com,2001,391931500
com,2002,-393788100
com,2003,-588296500
com,2004,-856424300
com,2005,-661309800
com,2006,-563895900
com,2007,557161000
com,2008,-597843400
com,2009,-439399700
com,2010,-315937600
com,2011,-277395000
com,2012,-648151600
com,2013,80515700
com,2014,560142700
com,2015,1708000000
com,2016,2380000000
com,2017,2591000000
com,2018,-1436000000
com,2019,-9480371500.00001
com,2020,-3494751599.99996
cpv,1980,-136199900
cpv,1981,25500000
cpv,1982,-260700000
cpv,1983,-492800000
cpv,1984,-381599900
cpv,1985,-373500100
cpv,1986,-215700000
cpv,1987,-16160000
cpv,1988,53940000
cpv,1989,251100100
cpv,1990,160039900
cpv,1991,85490000
cpv,1992,87150000
cpv,1993,77460000
cpv,1994,-27972100
cpv,1995,-197701400
cpv,1996,-363480100
cpv,1997,-333966000
cpv,1998,-543002800
cpv,1999,-918488800
cpv,2000,-1681956500
cpv,2001,-746817900
cpv,2002,-1725721100
cpv,2003,-1419326000
cpv,2004,-1615690100
cpv,2005,-2984383000
cpv,2006,-3952141600
cpv,2007,-2529724800
cpv,2008,-3545360600
cpv,2009,-3442083600
cpv,2010,-6091517500
cpv,2011,-5798000000
cpv,2012,-6437658000
cpv,2013,-5366750700
cpv,2014,-7691980600
cpv,2015,-5869546200
cpv,2016,-5925620900
cpv,2017,-5971627000
cpv,2018,-4368182900
cpv,2019,-4230532700
cpv,2020,-4061641000
cri,1960,-26804200
cri,1961,-31688200
cri,1962,-63482900
cri,1963,-58473500
cri,1964,-75918100
cri,1965,-93412500
cri,1966,-102687500
cri,1967,-116600000
cri,1968,-127200000
cri,1969,-105337500
cri,1970,-104675000
cri,1971,-112974500
cri,1972,-249248000
cri,1973,-270995400
cri,1974,-330931900
cri,1975,-565006400
cri,1976,-648072200
cri,1977,-683029000
cri,1978,-970981000
cri,1979,-1282929000
cri,1980,-1851976900
cri,1981,-6182951400
cri,1982,-15108569800
cri,1983,-13709021200
cri,1984,-13444430600
cri,1985,-14251095200
cri,1986,-15283630700
cri,1987,-18648940900
cri,1988,-25526072000
cri,1989,-32598109000
cri,1990,-23113850000
cri,1991,-22536105930
cri,1992,-26559694520.33
cri,1993,-29253152311.34
cri,1994,-14461325401.61
cri,1995,-26831722616.28
cri,1996,-20824455356.12
cri,1997,-27136873180.87
cri,1998,-68189776553.2
cri,1999,-148321567587.23001
cri,2000,-212097199239.16
cri,2001,-241120494006.32001
cri,2002,-273896779852.92999
cri,2003,-317304695630.78003
cri,2004,-344653804694.33002
cri,2005,-359954692619.27002
cri,2006,-338804885477.38
cri,2007,-359534676769.75
cri,2008,-312696878916.57001
cri,2009,-581340910199.12
cri,2010,-635529218171.46997
cri,2011,-728241782571.12
cri,2012,-744585451251.88
cri,2013,-927473859709.68994
cri,2014,-1155764866445.8501
cri,2015,-1290984506355.38989
cri,2016,-1351947266970.22998
cri,2017,-1795116982719.82007
cri,2018,-1948670510383.29004
cri,2019,-2268539603586.33008
cri,2020,-2083803934898.45996
cub,1970,-108997800
cub,1971,-132402200
cub,1972,-148506800
cub,1973,-158597900
cub,1974,-178956000
cub,1975,-204438000
cub,1976,-216901200
cub,1977,-226285800
cub,1978,-263162300
cub,1979,-272047400
cub,1980,-274663600
cub,1981,-322188100
cub,1982,-344693500
cub,1983,-361613500
cub,1984,-388803600
cub,1985,-415659500
cub,1986,-399743200
cub,1987,-392538500
cub,1988,-353491700
cub,1989,-330441900
cub,1990,-459094200
cub,1991,-332592900
cub,1992,-240408700
cub,1993,-255277300
cub,1994,-333145700
cub,1995,-530463200
cub,1996,-492800000
cub,1997,-483500000
cub,1998,-448600000
cub,1999,-514900000
cub,2000,-621900000
cub,2001,-503600000
cub,2002,-610573800
cub,2003,-560400000
cub,2004,-650200000
cub,2005,-633200000
cub,2006,-618000000
cub,2007,-959700000
cub,2008,-1055200000
cub,2009,-1643000000
cub,2010,-1432000000
cub,2011,-1064000000
cub,2012,-995000000
cub,2013,-922000000
cub,2014,-1054000000
cub,2015,-1119000000
cub,2016,-1284000000
cub,2017,-1354000000
cub,2018,-1475000000
cym,2010,-185590000
cym,2011,-118215000
cym,2012,-1155007000
cym,2013,-1466436800
cym,2014,-1608719500
cym,2015,-1595961400
cym,2016,-1632155900
cym,2017,-1421513200
cym,2018,-1391342800
cym,2019,-1202108200
cym,2020,-1135400000
cyp,1976,2200000
cyp,1977,8500000
cyp,1978,9600000
cyp,1979,8500000
cyp,1980,12100000
cyp,1981,11700000
cyp,1982,12300000
cyp,1983,-200000
cyp,1984,2600000
cyp,1985,5100000
cyp,1986,-31000000
cyp,1987,-30400000
cyp,1988,-34000000
cyp,1989,-26300000
cyp,1990,-26500000
cyp,1991,-25800000
cyp,1992,-35100000
cyp,1993,-33100000
cyp,1994,-44100000
cyp,1995,-387960000
cyp,1996,-385820000
cyp,1997,-458840000
cyp,1998,273400000
cyp,1999,-558620000
cyp,2000,-909570000
cyp,2001,-814820000
cyp,2002,-612590000
cyp,2003,-523580000
cyp,2004,-779730000
cyp,2005,-770650000
cyp,2006,-886760000
cyp,2007,-1121930000
cyp,2008,-311675000
cyp,2009,-51988000
cyp,2010,-277153000
cyp,2011,521623000
cyp,2012,-134788000
cyp,2013,-212600000
cyp,2014,-465298000
cyp,2015,-116776000
cyp,2016,-754604000
cyp,2017,-594642687.00001
cyp,2018,-775099000
cyp,2019,-1084011000
cyp,2020,-1281295000
cze,1992,10944073000
cze,1993,10457000000
cze,1994,12111000000
cze,2004,-145848000000
cze,2005,-151804000000
cze,2006,-219747000000
cze,2007,-248552000000
cze,2008,-246296000000
cze,2009,-272986000000
cze,2010,-298922000000
cze,2011,-327844000000
cze,2012,-262920000000
cze,2013,-263147000000
cze,2014,-298316000000
cze,2015,-317229000000
cze,2016,-323611000000
cze,2017,-289362000000
cze,2018,-297031000000
cze,2019,-350028000000
cze,2020,-198512000000
deu,1970,2152969000
deu,1971,2071071000
deu,1972,1847287000
deu,1973,2251454000
deu,1974,2512590000
deu,1975,3144111000
deu,1976,4041233000
deu,1977,3694636000
deu,1978,6222770000
deu,1979,5195752000
deu,1980,5983756000
deu,1981,5575698000
deu,1982,4937371000
deu,1983,7626828000
deu,1984,11872057000
deu,1985,12537486000
deu,1986,11270810000
deu,1987,10511900000
deu,1988,17199928000
deu,1989,20749729000
deu,1990,23873335000
deu,1991,17363409000
deu,1992,15901455000
deu,1993,13288654000
deu,1994,1668600000
deu,1995,-2594000000
deu,1996,276000000
deu,1997,-3745000000
deu,1998,-11525000000
deu,1999,-14246000000
deu,2000,-11864000000
deu,2001,-15260000000
deu,2002,-23319000000
deu,2003,-22464000000
deu,2004,13667000000
deu,2005,18893000000
deu,2006,40339000000
deu,2007,36295000000
deu,2008,24175000000
deu,2009,55144000000
deu,2010,51440000000
deu,2011,68975000000
deu,2012,65870000000
deu,2013,65099000000
deu,2014,58652000000
deu,2015,68963000000
deu,2016,77764000000
deu,2017,77845000000
deu,2018,108313000000
deu,2019,112613000000
deu,2020,93725000000
dji,1991,3642000000
dji,1992,3552000000
dji,1993,4091000000
dji,1994,2957000000
dji,1995,3076000000
dji,1996,2797000000
dji,1997,2166000000
dji,1998,1882000000
dji,1999,2201000000
dji,2000,2806000000
dji,2001,2207000000
dji,2002,2718000000
dji,2003,3717000000
dji,2004,4004000000
dji,2005,3695000000
dji,2006,4095000000
dji,2007,4245000000
dji,2008,5813170000
dji,2009,3853000000
dji,2010,3085000000
dji,2011,1554000000
dji,2012,4911000000
dji,2013,-4946400000
dji,2014,-4203400000
dji,2015,-4799200000
dji,2016,-14215000000
dji,2017,-22511200000
dji,2018,-25267438000
dji,2019,-16678000000
dji,2020,-17517000000
dma,1977,0
dma,1978,-540000
dma,1979,-270000
dma,1980,810000
dma,1981,1350000
dma,1982,540000
dma,1983,-1200000
dma,1984,-6130000
dma,1985,-6130000
dma,1986,-6510000
dma,1987,-6330000
dma,1988,-4220000
dma,1989,-10770000
dma,1990,-13210000
dma,1991,-20690000
dma,1992,-19650000
dma,1993,-17210000
dma,1994,-29760000
dma,1995,-35910000
dma,1996,-50780000
dma,1997,-45660000
dma,1998,-41110000
dma,1999,-68970000
dma,2000,-106160000
dma,2001,-67789000
dma,2002,-75412000
dma,2003,-72943700
dma,2004,-89999200
dma,2005,-78244700
dma,2006,-40511700
dma,2007,-52960100
dma,2008,-49507400
dma,2009,-36870000
dma,2010,-25490000
dma,2011,-28480000
dma,2012,-25730000
dma,2013,-52670000
dma,2014,95000000
dma,2015,-58000000
