geo,time,ag_prd_crop_xd
dom,1966,40.62
dom,1967,39.79
dom,1968,38.38
dom,1969,45.3
dom,1970,47.32
dom,1971,50.04
dom,1972,50.74
dom,1973,54.48
dom,1974,54.54
dom,1975,51.84
dom,1976,57.6
dom,1977,56.78
dom,1978,58.63
dom,1979,56.04
dom,1980,55.2
dom,1981,56.04
dom,1982,59.88
dom,1983,61.86
dom,1984,61.26
dom,1985,57.94
dom,1986,58.09
dom,1987,60.37
dom,1988,58.83
dom,1989,60.54
dom,1990,47.09
dom,1991,45.66
dom,1992,48.44
dom,1993,48.39
dom,1994,45.43
dom,1995,47.86
dom,1996,49.47
dom,1997,50.93
dom,1998,49.29
dom,1999,48.09
dom,2000,50.46
dom,2001,55.64
dom,2002,57.7
dom,2003,61.91
dom,2004,56.6
dom,2005,54.99
dom,2006,61.59
dom,2007,60.87
dom,2008,54.83
dom,2009,63.57
dom,2010,70
dom,2011,77.66
dom,2012,80.51
dom,2013,86.61
dom,2014,95.5
dom,2015,99.29
dom,2016,105.21
dom,2017,112.44
dom,2018,120.25
dom,2019,123.45
dza,1961,28.91
dza,1962,30.85
dza,1963,31.36
dza,1964,27.17
dza,1965,31.32
dza,1966,19.12
dza,1967,21.33
dza,1968,28.33
dza,1969,25.51
dza,1970,26.32
dza,1971,27.11
dza,1972,23.68
dza,1973,21.75
dza,1974,23.53
dza,1975,26.39
dza,1976,23.67
dza,1977,17.67
dza,1978,17.85
dza,1979,20.87
dza,1980,22.93
dza,1981,23.2
dza,1982,18.67
dza,1983,19.2
dza,1984,21.27
dza,1985,28.76
dza,1986,28.9
dza,1987,27.39
dza,1988,23.85
dza,1989,27.55
dza,1990,24.78
dza,1991,33.05
dza,1992,35.92
dza,1993,32.03
dza,1994,27.54
dza,1995,33.02
dza,1996,43.26
dza,1997,30.82
dza,1998,36.33
dza,1999,39.35
dza,2000,30.95
dza,2001,36.67
dza,2002,37.64
dza,2003,48.99
dza,2004,54.54
dza,2005,55.84
dza,2006,59.15
dza,2007,51.51
dza,2008,52.87
dza,2009,72.36
dza,2010,74.95
dza,2011,83.52
dza,2012,88.71
dza,2013,98.82
dza,2014,94.92
dza,2015,101.73
dza,2016,103.34
dza,2017,104.42
dza,2018,115.39
dza,2019,121.04
ecu,1961,40.12
ecu,1962,40.69
ecu,1963,40.94
ecu,1964,49.39
ecu,1965,52.65
ecu,1966,48.34
ecu,1967,45.98
ecu,1968,48.57
ecu,1969,47.55
ecu,1970,47.73
ecu,1971,46.51
ecu,1972,43.85
ecu,1973,43.86
ecu,1974,48.54
ecu,1975,49.18
ecu,1976,48.94
ecu,1977,51.3
ecu,1978,46.64
ecu,1979,45.91
ecu,1980,49.36
ecu,1981,49.15
ecu,1982,47.93
ecu,1983,39.99
ecu,1984,44.88
ecu,1985,50.38
ecu,1986,50.61
ecu,1987,52.73
ecu,1988,58.4
ecu,1989,58.39
ecu,1990,61.88
ecu,1991,54.73
ecu,1992,67.59
ecu,1993,70.86
ecu,1994,80.22
ecu,1995,76.84
ecu,1996,82.07
ecu,1997,85.76
ecu,1998,72.53
ecu,1999,90
ecu,2000,72.69
ecu,2001,86.67
ecu,2002,78.46
ecu,2003,84.71
ecu,2004,88.52
ecu,2005,86.81
ecu,2006,85.61
ecu,2007,89.11
ecu,2008,91.82
ecu,2009,99.92
ecu,2010,104.82
ecu,2011,101.36
ecu,2012,95.95
ecu,2013,88.11
ecu,2014,98.91
ecu,2015,106.33
ecu,2016,94.76
ecu,2017,93.65
ecu,2018,94.36
ecu,2019,97.22
egy,1961,15.61
egy,1962,18.69
egy,1963,19.71
egy,1964,19.33
egy,1965,19.53
egy,1966,20.34
egy,1967,19.9
egy,1968,21.69
egy,1969,22.66
egy,1970,22.48
egy,1971,23.3
egy,1972,23.83
egy,1973,24.2
egy,1974,25.15
egy,1975,26.58
egy,1976,27.44
egy,1977,26.51
egy,1978,27.47
egy,1979,29.16
egy,1980,29.66
egy,1981,29.57
egy,1982,31.46
egy,1983,32.5
egy,1984,32.45
egy,1985,34.86
egy,1986,38.2
egy,1987,40.64
egy,1988,39.51
egy,1989,40.99
egy,1990,44.82
egy,1991,45.48
egy,1992,48.76
egy,1993,50.13
egy,1994,50.89
egy,1995,56.23
egy,1996,60.6
egy,1997,61.69
egy,1998,62.41
egy,1999,68.24
egy,2000,72.01
egy,2001,69.54
egy,2002,73.46
egy,2003,75.65
egy,2004,79.03
egy,2005,82.64
egy,2006,87.96
egy,2007,90.06
egy,2008,94.95
egy,2009,95.69
egy,2010,87.97
egy,2011,91.86
egy,2012,97.25
egy,2013,93.72
egy,2014,98.56
egy,2015,102.09
egy,2016,99.35
egy,2017,100.59
egy,2018,95.65
egy,2019,104.82
eri,1993,65.41
eri,1994,105.08
eri,1995,89.21
eri,1996,72
eri,1997,76.59
eri,1998,139.17
eri,1999,113.28
eri,2000,76.35
eri,2001,94.78
eri,2002,60.27
eri,2003,71.67
eri,2004,73.16
eri,2005,124.38
eri,2006,115.26
eri,2007,133.59
eri,2008,61.51
eri,2009,84.69
eri,2010,87.02
eri,2011,99.88
eri,2012,101.21
eri,2013,100.45
eri,2014,101.14
eri,2015,99.73
eri,2016,99.13
eri,2017,99.13
eri,2018,99.18
eri,2019,99.22
esp,1961,44.76
esp,1962,43.85
esp,1963,52.29
esp,1964,45.72
esp,1965,46.73
esp,1966,50.65
esp,1967,46.59
esp,1968,50.22
esp,1969,48.44
esp,1970,50.98
esp,1971,52.32
esp,1972,57.83
esp,1973,64.19
esp,1974,63.59
esp,1975,63.56
esp,1976,60.76
esp,1977,55.61
esp,1978,67.33
esp,1979,70.68
esp,1980,71.91
esp,1981,61.67
esp,1982,72.03
esp,1983,62.14
esp,1984,77.39
esp,1985,73.87
esp,1986,72.39
esp,1987,84.05
esp,1988,71.64
esp,1989,79.49
esp,1990,83.27
esp,1991,76.34
esp,1992,79.2
esp,1993,74.21
esp,1994,68.72
esp,1995,59.03
esp,1996,85.07
esp,1997,93.91
esp,1998,86.03
esp,1999,84.81
esp,2000,94.81
esp,2001,93.68
esp,2002,91.93
esp,2003,104.82
esp,2004,96.61
esp,2005,83.56
esp,2006,96.17
esp,2007,94.86
esp,2008,93.13
esp,2009,94.51
esp,2010,97.75
esp,2011,100.85
esp,2012,81.29
esp,2013,111.77
esp,2014,94.53
esp,2015,99.16
esp,2016,106.31
esp,2017,98.63
esp,2018,121.69
esp,2019,102.01
est,1992,81.12
est,1993,83.14
est,1994,66.39
est,1995,66.62
est,1996,67.77
est,1997,67.43
est,1998,54.9
est,1999,52.25
est,2000,73.83
est,2001,61.54
est,2002,53.87
est,2003,53.1
est,2004,53.16
est,2005,66.4
est,2006,54.38
est,2007,76.51
est,2008,68.53
est,2009,73.17
est,2010,65.21
est,2011,72.45
est,2012,82.13
est,2013,83.62
est,2014,95.87
est,2015,122.83
est,2016,81.3
est,2017,103.72
est,2018,71.14
est,2019,120.29
eth,1993,20.48
eth,1994,20.71
eth,1995,24.51
eth,1996,29.76
eth,1997,29.76
eth,1998,26.04
eth,1999,28.44
eth,2000,29.93
eth,2001,32.04
eth,2002,31.15
eth,2003,32.39
eth,2004,35.46
eth,2005,42.63
eth,2006,42.99
eth,2007,55.23
eth,2008,59.08
eth,2009,65.44
eth,2010,73.2
eth,2011,78.21
eth,2012,87.1
eth,2013,89.04
eth,2014,91.55
eth,2015,101.08
eth,2016,107.37
eth,2017,107.48
eth,2018,105.58
eth,2019,109.75
fin,1961,68.59
fin,1962,56.57
fin,1963,70.87
fin,1964,62.03
fin,1965,77.65
fin,1966,68.16
fin,1967,71.96
fin,1968,73.03
fin,1969,73.09
fin,1970,85.54
fin,1971,82.6
fin,1972,79.29
fin,1973,74.37
fin,1974,75.58
fin,1975,89.03
fin,1976,105.42
fin,1977,79.84
fin,1978,85.36
fin,1979,87.11
fin,1980,92.55
fin,1981,69.33
fin,1982,92.42
fin,1983,107.83
fin,1984,99.57
fin,1985,95.84
fin,1986,97.74
fin,1987,62.3
fin,1988,87.4
fin,1989,108.67
fin,1990,115.79
fin,1991,93.75
fin,1992,80.84
fin,1993,95.67
fin,1994,96.23
fin,1995,97.35
fin,1996,101.19
fin,1997,105.29
fin,1998,78.17
fin,1999,87.41
fin,2000,108.7
fin,2001,100.73
fin,2002,106.43
fin,2003,99.31
fin,2004,97.3
fin,2005,110.35
fin,2006,101.75
fin,2007,108.48
fin,2008,107.37
fin,2009,113.68
fin,2010,90.26
fin,2011,102.41
fin,2012,93.61
fin,2013,104.57
fin,2014,106.62
fin,2015,97.31
fin,2016,96.07
fin,2017,93.69
fin,2018,80.26
fin,2019,106.37
fji,1961,101.02
fji,1962,122.05
fji,1963,140.27
fji,1964,137.27
fji,1965,124.83
fji,1966,120.85
fji,1967,117.99
fji,1968,145.87
fji,1969,133.85001
fji,1970,144.53999
fji,1971,129.42999
fji,1972,116.31
fji,1973,119.38
fji,1974,107.99
fji,1975,107.35
fji,1976,111.38
fji,1977,126.28
fji,1978,127.97
fji,1979,162.61
fji,1980,143.49001
fji,1981,159.89999
fji,1982,166.72
fji,1983,113.13
fji,1984,183.46001
fji,1985,145.28
fji,1986,180.08
fji,1987,136.95
fji,1988,142.22
fji,1989,173.64999
fji,1990,178.11
fji,1991,150.67
fji,1992,157.00999
fji,1993,157.28999
fji,1994,166.8
fji,1995,172.53
fji,1996,168.25999
fji,1997,157.56
fji,1998,119.7
fji,1999,161.53
fji,2000,161.87
fji,2001,143.46001
fji,2002,151.60001
fji,2003,136.17999
fji,2004,152.57001
fji,2005,156
fji,2006,165.23
fji,2007,142.41
fji,2008,139.46001
fji,2009,133.2
fji,2010,93.94
fji,2011,113.1
fji,2012,81.43
fji,2013,105.05
fji,2014,107.3
fji,2015,107.95
fji,2016,84.75
fji,2017,97.09
fji,2018,102.84
fji,2019,99.89
fra,1961,63.61
fra,1962,80.51
fra,1963,72.58
fra,1964,73.34
fra,1965,78.25
fra,1966,71.27
fra,1967,76.63
fra,1968,79.48
fra,1969,72.42
fra,1970,81.07
fra,1971,78.9
fra,1972,76.81
fra,1973,89.92
fra,1974,84.94
fra,1975,76.02
fra,1976,75.29
fra,1977,72.02
fra,1978,81.82
fra,1979,90.13
fra,1980,88.12
fra,1981,81.32
fra,1982,93.26
fra,1983,84.94
fra,1984,95.14
fra,1985,94.36
fra,1986,91.1
fra,1987,96.36
fra,1988,93.64
fra,1989,94.15
fra,1990,95.3
fra,1991,89.28
fra,1992,97.57
fra,1993,88.45
fra,1994,89.76
fra,1995,91.56
fra,1996,99.51
fra,1997,100.18
fra,1998,101.24
fra,1999,104.79
fra,2000,102.4
fra,2001,93.61
fra,2002,103.05
fra,2003,89.79
fra,2004,105.99
fra,2005,99.66
fra,2006,95.84
fra,2007,92.66
fra,2008,99.74
fra,2009,102.52
fra,2010,96.66
fra,2011,98.77
fra,2012,96.6
fra,2013,95.3
fra,2014,104.97
fra,2015,103.61
fra,2016,91.42
fra,2017,103.67
fra,2018,95.75
fra,2019,98.87
fro,1961,119.24
fro,1962,113.34
fro,1963,127.41
fro,1964,104.97
fro,1965,98.1
fro,1966,110.8
fro,1967,98.03
fro,1968,101.81
fro,1969,84.23
fro,1970,112.31
fro,1971,89.31
fro,1972,80.73
fro,1973,72.63
fro,1974,73.11
fro,1975,69.06
fro,1976,93.02
fro,1977,89.24
fro,1978,89.24
fro,1979,89.24
fro,1980,89.24
fro,1981,89.24
fro,1982,89.24
fro,1983,91.3
fro,1984,92.68
fro,1985,96.11
fro,1986,96.11
fro,1987,96.11
fro,1988,96.11
fro,1989,96.11
fro,1990,99.54
fro,1991,101.53
fro,1992,104.21
fro,1993,103.52
fro,1994,103.87
fro,1995,103.94
fro,1996,103.8
fro,1997,103.52
fro,1998,103.11
fro,1999,102.56
fro,2000,101.95
fro,2001,101.26
fro,2002,100.37
fro,2003,99.68
fro,2004,99.06
fro,2005,98.51
fro,2006,98.03
fro,2007,96.11
fro,2008,97.76
fro,2009,98.03
fro,2010,97.14
fro,2011,100.02
fro,2012,102.97
fro,2013,109.84
fro,2014,116.22
fro,2015,95.49
fro,2016,88.28
fro,2017,83.96
fro,2018,81.21
fro,2019,79.5
fsm,1991,0.07
fsm,1992,0.07
fsm,1993,0.08
fsm,1994,0.08
fsm,1995,91.59
fsm,1996,91.71
fsm,1997,91.79
fsm,1998,91.82
fsm,1999,91.99
fsm,2000,92.04
fsm,2001,92.07
fsm,2002,92.1
fsm,2003,92.12
fsm,2004,88.79
fsm,2005,84.65
fsm,2006,81.03
fsm,2007,82.12
fsm,2008,80.73
fsm,2009,80.43
fsm,2010,80.09
fsm,2011,79.68
fsm,2012,78.04
fsm,2013,84.75
fsm,2014,99.53
fsm,2015,99.67
fsm,2016,100.79
fsm,2017,100.62
fsm,2018,100.44
fsm,2019,100.77
gab,1961,25.39
gab,1962,25.9
gab,1963,25.22
gab,1964,24.95
gab,1965,25.09
gab,1966,25.61
gab,1967,26.35
gab,1968,27.66
gab,1969,27.9
gab,1970,29.03
gab,1971,30.13
gab,1972,30.85
gab,1973,31.74
gab,1974,32.35
gab,1975,33.31
gab,1976,34.43
gab,1977,38.45
gab,1978,41.87
gab,1979,44.64
gab,1980,47.47
gab,1981,45.54
gab,1982,47.77
gab,1983,49.61
gab,1984,51.07
gab,1985,51.9
gab,1986,54.15
gab,1987,54.89
gab,1988,57.96
gab,1989,59.01
gab,1990,57.41
gab,1991,65.42
gab,1992,61.92
gab,1993,59.77
gab,1994,61.11
gab,1995,61.77
gab,1996,65.5
gab,1997,67.08
gab,1998,70.24
gab,1999,68.64
gab,2000,72.11
gab,2001,70.23
gab,2002,71.84
gab,2003,72.28
gab,2004,71.51
gab,2005,72.59
gab,2006,74.07
gab,2007,76.17
gab,2008,81.61
gab,2009,82.21
gab,2010,85.99
gab,2011,91.78
gab,2012,91.27
gab,2013,95.52
gab,2014,98.6
gab,2015,99.49
gab,2016,101.91
gab,2017,104.55
gab,2018,106.44
gab,2019,108.34
gbr,1961,54.12
gbr,1962,60.95
gbr,1963,61.56
gbr,1964,66.16
gbr,1965,68.31
gbr,1966,64.54
gbr,1967,69.32
gbr,1968,67.21
gbr,1969,67.3
gbr,1970,70.53
gbr,1971,73.99
gbr,1972,71.08
gbr,1973,73.87
gbr,1974,76.22
gbr,1975,61.9
gbr,1976,59.73
gbr,1977,75.57
gbr,1978,78.7
gbr,1979,77.41
gbr,1980,83.65
gbr,1981,80.64
gbr,1982,91.78
gbr,1983,85.75
gbr,1984,105.18
gbr,1985,92.85
gbr,1986,97.6
gbr,1987,93.47
gbr,1988,94.69
gbr,1989,95.59
gbr,1990,98.02
gbr,1991,98.38
gbr,1992,102.08
gbr,1993,95.72
gbr,1994,91.48
gbr,1995,91.59
gbr,1996,102.35
gbr,1997,101.26
gbr,1998,97.62
gbr,1999,99.97
gbr,2000,98.82
gbr,2001,87.08
gbr,2002,98.14
gbr,2003,93.2
gbr,2004,94.93
gbr,2005,94.71
gbr,2006,91.68
gbr,2007,86.97
gbr,2008,100.27
gbr,2009,96.23
gbr,2010,95.1
gbr,2011,99.46
gbr,2012,85.76
gbr,2013,89.66
gbr,2014,104.21
gbr,2015,102.89
gbr,2016,92.9
gbr,2017,101.52
gbr,2018,90.74
gbr,2019,99.74
geo,1992,161.77
geo,1993,156.19
geo,1994,156.41
geo,1995,174.97
geo,1996,160.19
geo,1997,166.87
geo,1998,150.82001
geo,1999,181.48
geo,2000,133.84
geo,2001,138.53999
geo,2002,122.18
geo,2003,159.45
geo,2004,122.45
geo,2005,169.14
geo,2006,93.31
geo,2007,118.57
geo,2008,97.43
geo,2009,91.4
geo,2010,80.71
geo,2011,99.84
geo,2012,94.73
geo,2013,126.76
geo,2014,100.78
geo,2015,101.61
geo,2016,97.62
geo,2017,81.83
geo,2018,103.8
geo,2019,106.02
gha,1961,18.38
gha,1962,18.63
gha,1963,19
gha,1964,21.59
gha,1965,19.3
gha,1966,19.93
gha,1967,21.45
gha,1968,20.63
gha,1969,22.32
gha,1970,23.75
gha,1971,24.72
gha,1972,24.08
gha,1973,24.61
gha,1974,27.94
gha,1975,25.84
gha,1976,22.58
gha,1977,19.36
gha,1978,18.92
gha,1979,19.63
gha,1980,19.55
gha,1981,19.17
gha,1982,17.49
gha,1983,17.34
gha,1984,22.93
gha,1985,22.85
gha,1986,24.79
gha,1987,25.15
gha,1988,26.28
gha,1989,28.72
gha,1990,22.92
gha,1991,34.55
gha,1992,34.08
gha,1993,36.97
gha,1994,35.85
gha,1995,41.67
gha,1996,45.63
gha,1997,44.3
gha,1998,48.44
gha,1999,51.36
gha,2000,51.45
gha,2001,53.77
gha,2002,59.96
gha,2003,62.15
gha,2004,64.47
gha,2005,66.25
gha,2006,67.97
gha,2007,66.09
gha,2008,74.46
gha,2009,82.11
gha,2010,83.97
gha,2011,87.29
gha,2012,92.32
gha,2013,94.93
gha,2014,99.29
gha,2015,99.58
gha,2016,101.13
gha,2017,108.25
gha,2018,114.32
gha,2019,118.58
gin,1961,24.46
gin,1962,24.9
gin,1963,22.89
gin,1964,24.05
gin,1965,23.59
gin,1966,25.33
gin,1967,26.62
gin,1968,26.99
gin,1969,26.74
gin,1970,27.53
gin,1971,28.74
gin,1972,27.99
gin,1973,28.06
gin,1974,28.15
gin,1975,28.63
gin,1976,30.15
gin,1977,30.23
gin,1978,30.23
gin,1979,31.62
gin,1980,31.91
gin,1981,31.99
gin,1982,32.24
gin,1983,32.62
gin,1984,34.72
gin,1985,35.38
gin,1986,35.52
gin,1987,35.88
gin,1988,37.16
gin,1989,39.36
gin,1990,41.27
gin,1991,43.35
gin,1992,45.63
gin,1993,46.45
gin,1994,48.86
gin,1995,49.37
gin,1996,50.21
gin,1997,51.44
gin,1998,53.1
gin,1999,54.64
gin,2000,57.72
gin,2001,57.19
gin,2002,60.51
gin,2003,63.47
gin,2004,66.09
gin,2005,68.9
gin,2006,70.78
gin,2007,73.83
gin,2008,77.7
gin,2009,76.84
gin,2010,82.64
gin,2011,87.04
gin,2012,88.89
gin,2013,92.22
gin,2014,95.4
gin,2015,100.14
gin,2016,104.46
gin,2017,110.7
gin,2018,115.78
gin,2019,126.63
gmb,1961,79.93
gmb,1962,81.32
gmb,1963,80.83
gmb,1964,83.7
gmb,1965,91.89
gmb,1966,98.6
gmb,1967,88.7
gmb,1968,97.02
gmb,1969,90.51
gmb,1970,93.03
gmb,1971,98.98
gmb,1972,86.87
gmb,1973,103.32
gmb,1974,93.29
gmb,1975,90.29
gmb,1976,87.94
gmb,1977,65.88
gmb,1978,88.22
gmb,1979,51.15
gmb,1980,53.59
gmb,1981,82.33
gmb,1982,103.76
gmb,1983,79.17
gmb,1984,78.09
gmb,1985,68.14
gmb,1986,83.71
gmb,1987,86.73
gmb,1988,77.69
gmb,1989,92.52
gmb,1990,63.45
gmb,1991,71.65
gmb,1992,53.68
gmb,1993,64.51
gmb,1994,67.55
gmb,1995,65.08
gmb,1996,51.39
gmb,1997,67.79
gmb,1998,67.05
gmb,1999,102.64
gmb,2000,115.69
gmb,2001,126.27
gmb,2002,73.6
gmb,2003,96.66
gmb,2004,123.8
gmb,2005,104.37
gmb,2006,111.35
gmb,2007,75.65
gmb,2008,115.28
gmb,2009,139.42999
gmb,2010,159.25999
gmb,2011,93.96
gmb,2012,121.1
gmb,2013,107.41
gmb,2014,89.06
gmb,2015,108.59
gmb,2016,102.35
gmb,2017,93.96
gmb,2018,90.6
gmb,2019,88.98
gnb,1961,33.47
gnb,1962,33.58
gnb,1963,33.07
gnb,1964,32.34
gnb,1965,28.76
gnb,1966,26.83
gnb,1967,25.85
gnb,1968,26.14
gnb,1969,24.84
gnb,1970,25.44
gnb,1971,22.59
gnb,1972,24.52
gnb,1973,24.22
gnb,1974,24.63
gnb,1975,29.06
gnb,1976,32.87
gnb,1977,28.96
gnb,1978,26.99
gnb,1979,28.51
gnb,1980,28.8
gnb,1981,32.16
gnb,1982,36.36
gnb,1983,32.41
gnb,1984,38.11
gnb,1985,38.13
gnb,1986,40.2
gnb,1987,39.07
gnb,1988,37.85
gnb,1989,41.83
gnb,1990,44.36
gnb,1991,42.37
gnb,1992,44.84
gnb,1993,45.81
gnb,1994,46.61
gnb,1995,48.52
gnb,1996,49.14
gnb,1997,51.82
gnb,1998,53.53
gnb,1999,56.5
gnb,2000,60.25
gnb,2001,61.98
gnb,2002,61.79
gnb,2003,60.88
gnb,2004,64.41
gnb,2005,69.29
gnb,2006,71.96
gnb,2007,71.54
gnb,2008,83.72
gnb,2009,84.86
gnb,2010,90.22
gnb,2011,87.02
gnb,2012,94.05
gnb,2013,98.46
gnb,2014,94.98
gnb,2015,103.05
gnb,2016,101.97
gnb,2017,101.69
gnb,2018,105
gnb,2019,108.43
gnq,1961,88.32
gnq,1962,102
gnq,1963,101.86
gnq,1964,110.35
gnq,1965,106.58
gnq,1966,111.4
gnq,1967,108.66
gnq,1968,114.41
gnq,1969,95.32
gnq,1970,108.82
gnq,1971,83.37
gnq,1972,58.52
gnq,1973,60.33
gnq,1974,61.27
gnq,1975,51.51
gnq,1976,43.91
gnq,1977,42.42
gnq,1978,43.97
gnq,1979,45.63
gnq,1980,49.84
gnq,1981,55.77
gnq,1982,51.31
gnq,1983,52.13
gnq,1984,54.73
gnq,1985,54.43
gnq,1986,55.61
gnq,1987,60.07
gnq,1988,59.99
gnq,1989,56.92
gnq,1990,73.97
gnq,1991,71.74
gnq,1992,68.55
gnq,1993,66.3
gnq,1994,66.61
gnq,1995,67.94
gnq,1996,69.95
gnq,1997,71.13
gnq,1998,69.52
gnq,1999,70.24
gnq,2000,74.84
gnq,2001,75.37
gnq,2002,73.89
gnq,2003,76.94
gnq,2004,77.57
gnq,2005,80.23
gnq,2006,82.38
gnq,2007,85.89
gnq,2008,87.04
gnq,2009,86.93
gnq,2010,90.23
gnq,2011,92.06
gnq,2012,93.97
gnq,2013,94.35
gnq,2014,95.74
gnq,2015,101.02
gnq,2016,103.24
gnq,2017,105.5
gnq,2018,107.76
gnq,2019,110.03
grc,1961,62.57
grc,1962,50.7
grc,1963,57.43
grc,1964,57.15
grc,1965,61.77
grc,1966,63.89
grc,1967,64.97
grc,1968,64.05
grc,1969,63.71
grc,1970,70.35
grc,1971,67.86
grc,1972,71.42
grc,1973,72.87
grc,1974,80.05
grc,1975,86.21
grc,1976,79.37
grc,1977,78.24
grc,1978,85.91
grc,1979,81.45
grc,1980,95.89
grc,1981,100.28
grc,1982,101.37
grc,1983,96.39
grc,1984,101.23
grc,1985,106.36
grc,1986,97.58
grc,1987,93.76
grc,1988,101.9
grc,1989,107.69
grc,1990,88.75
grc,1991,110.83
grc,1992,108.71
grc,1993,99.12
grc,1994,105.12
grc,1995,104.78
grc,1996,104.93
grc,1997,99.2
grc,1998,103.35
grc,1999,109.61
grc,2000,110.36
grc,2001,107.09
grc,2002,108
grc,2003,99.29
grc,2004,102.02
grc,2005,106.8
grc,2006,98.98
grc,2007,94.69
grc,2008,97.71
grc,2009,99.76
grc,2010,100.61
grc,2011,98.52
grc,2012,101.59
grc,2013,87.81
grc,2014,96.09
grc,2015,104.71
grc,2016,99.2
grc,2017,100.46
grc,2018,78.26
grc,2019,75.37
grd,1961,34.24
grd,1962,37.14
grd,1963,39.62
grd,1964,37.58
grd,1965,48.11
grd,1966,47.77
grd,1967,52.58
grd,1968,54.01
grd,1969,54.18
grd,1970,52.91
grd,1971,47.72
grd,1972,45.02
grd,1973,42.77
grd,1974,41.77
grd,1975,42.3
grd,1976,50.63
grd,1977,49.91
grd,1978,50.68
grd,1979,53.75
grd,1980,49.25
grd,1981,54.15
grd,1982,46.61
grd,1983,43.15
grd,1984,49.4
grd,1985,43.65
grd,1986,47.08
grd,1987,53.17
grd,1988,45.24
grd,1989,43.98
grd,1990,45.09
grd,1991,43.33
grd,1992,42.85
grd,1993,46.05
grd,1994,48.08
grd,1995,43.48
grd,1996,43.29
grd,1997,42.87
grd,1998,42.22
grd,1999,44.93
grd,2000,44.93
grd,2001,41.03
grd,2002,48.15
grd,2003,42.59
grd,2004,45.2
grd,2005,23.75
grd,2006,27.51
grd,2007,29.16
grd,2008,29.76
grd,2009,30.52
grd,2010,40.74
grd,2011,50.88
grd,2012,65.43
grd,2013,78.21
grd,2014,88.74
grd,2015,99.24
grd,2016,112.02
grd,2017,100.92
grd,2018,99.08
grd,2019,84.77
gtm,1961,10.7
gtm,1962,11.65
gtm,1963,11.79
gtm,1964,12.29
gtm,1965,12.75
gtm,1966,12.64
gtm,1967,12.88
gtm,1968,14.14
gtm,1969,14.84
gtm,1970,15.65
gtm,1971,15.63
gtm,1972,16.73
gtm,1973,17.76
gtm,1974,18.68
gtm,1975,18.9
gtm,1976,20.82
gtm,1977,21.29
gtm,1978,21.25
gtm,1979,20.12
gtm,1980,22.15
gtm,1981,24.29
gtm,1982,26.02
gtm,1983,24.45
gtm,1984,25.23
gtm,1985,26.1
gtm,1986,27.57
gtm,1987,28.41
gtm,1988,28.4
gtm,1989,31.7
gtm,1990,34.4
gtm,1991,35.43
gtm,1992,36.81
gtm,1993,38.08
gtm,1994,39.05
gtm,1995,42.87
gtm,1996,45.77
gtm,1997,47.23
gtm,1998,49.57
gtm,1999,50.22
gtm,2000,51.37
gtm,2001,54.05
gtm,2002,57.6
gtm,2003,59.08
gtm,2004,62.97
gtm,2005,64.72
gtm,2006,66.79
gtm,2007,74.18
gtm,2008,75.56
gtm,2009,80.74
gtm,2010,79.86
gtm,2011,82.18
gtm,2012,87.05
gtm,2013,91.35
gtm,2014,97.23
gtm,2015,100.8
gtm,2016,101.97
gtm,2017,97.99
gtm,2018,101.89
gtm,2019,103.46
gum,1961,31.76
gum,1962,33.87
gum,1963,34.13
gum,1964,33.78
gum,1965,37.89
gum,1966,38.13
gum,1967,44.66
gum,1968,47.62
gum,1969,52.79
gum,1970,47.49
gum,1971,49.75
gum,1972,52.43
gum,1973,54.22
gum,1974,55.36
gum,1975,60.8
gum,1976,53.84
gum,1977,63.32
gum,1978,73.93
gum,1979,72.51
gum,1980,66.93
gum,1981,75.12
gum,1982,75.78
gum,1983,79.73
gum,1984,80.47
gum,1985,83.3
gum,1986,85.58
gum,1987,86.92
gum,1988,89.89
gum,1989,90.01
gum,1990,92.88
gum,1991,94.44
gum,1992,97.08
gum,1993,99.02
gum,1994,105.15
gum,1995,110.05
gum,1996,117.33
gum,1997,117.7
gum,1998,118.12
gum,1999,118.73
gum,2000,119.54
gum,2001,119.54
gum,2002,121.57
gum,2003,121.43
gum,2004,124.24
gum,2005,124.32
gum,2006,127.04
gum,2007,129.48
gum,2008,130.59
gum,2009,113.84
gum,2010,118.49
gum,2011,119.76
gum,2012,106.87
gum,2013,105.52
gum,2014,105.89
gum,2015,104.42
gum,2016,89.69
gum,2017,99.87
gum,2018,94.05
guy,1961,55.93
guy,1962,57.3
guy,1963,50.27
guy,1964,58.03
guy,1965,57.37
guy,1966,59.38
guy,1967,58.31
guy,1968,52.7
guy,1969,59.89
guy,1970,57.27
guy,1971,61.05
guy,1972,53.26
guy,1973,51.22
guy,1974,64.42
guy,1975,61.99
guy,1976,56.07
guy,1977,64.11
guy,1978,69.01
guy,1979,60.18
guy,1980,62.6
guy,1981,65.68
guy,1982,65.33
guy,1983,57.79
guy,1984,60.28
guy,1985,58.35
guy,1986,60.87
guy,1987,55.75
guy,1988,52.77
guy,1989,50.01
guy,1990,45.05
guy,1991,55.1
guy,1992,59.47
guy,1993,63.65
guy,1994,69.13
guy,1995,82.73
guy,1996,84.16
guy,1997,87.66
guy,1998,79.3
guy,1999,86.65
guy,2000,79.3
guy,2001,83.44
guy,2002,82.03
guy,2003,86.74
guy,2004,85.23
guy,2005,72.76
guy,2006,77.18
guy,2007,76.27
guy,2008,76.41
guy,2009,82.53
