geo,time,ny_adj_nnty_kd
cmr,2011,19976873470.8919
cmr,2012,20954155327.2528
cmr,2013,22821758478.0704
cmr,2014,24541782161.7556
cmr,2015,25952597355.3137
cmr,2016,27400476688.2948
cmr,2017,28212016710.6703
cmr,2018,29568634654.6557
cmr,2019,31016048197.4303
cod,1994,8781601753.41451
cod,1995,6795145567.59564
cod,1996,7022013654.99175
cod,1997,7750020007.5395
cod,1998,7206717287.03659
cod,1999,7980419862.12727
cod,2000,10976019312.1936
cod,2001,9242731733.83402
cod,2002,9590522457.88859
cod,2003,9213956883.32277
cod,2004,11051140082.84
cod,2005,12045423249.6423
cod,2006,13425592128.134
cod,2007,14006809024.2865
cod,2008,12945912874.777
cod,2009,14009070148.4614
cod,2010,17030443800.4332
cod,2011,18718443589.9996
cod,2012,21195654878.1279
cod,2013,23701235014.0087
cod,2014,23978051793.4902
cod,2015,25498399017.7492
cod,2016,27701625792.9425
cod,2017,29638542992.8168
cod,2018,32686401501.4519
cod,2019,39794611945.6148
cog,1970,1354819226.11935
cog,1971,1517189258.29686
cog,1972,1582153671.7515
cog,1973,1806310430.8371
cog,1974,1758781413.65681
cog,1975,1817887609.08617
cog,1976,1544444535.58338
cog,1977,1389449696.47915
cog,1978,1204405327.57404
cog,1979,1238591633.98333
cog,1980,1832504172.09412
cog,1981,2884209510.0303
cog,1982,4312334551.33419
cog,1983,3850002177.05867
cog,1984,3611579764.23523
cog,1985,3048333712.47728
cog,1986,2406883696.25088
cog,1987,2085146370.30975
cog,1988,1468538733.44508
cog,1989,1150557449.87559
cog,1990,1233978098.91636
cog,1991,1857502941.03089
cog,1992,1948114636.55299
cog,1993,1518096324.65411
cog,1994,1704522041.96937
cog,1995,352260485.98006
cog,1996,269021907.54554
cog,1997,833858854.43675
cog,1998,1246905764.54157
cog,1999,967385644.47168
cog,2000,409776922.72879
cog,2001,995409136.2257
cog,2002,1367541192.0997
cog,2003,2130625716.1166
cog,2004,1230528083.91141
cog,2005,1693457958.08039
cog,2006,2119581028.35881
cog,2007,2567863421.94689
cog,2008,2917426734.60443
cog,2009,3749217284.30883
cog,2010,5074772106.99537
cog,2011,3646586676.17021
cog,2012,6037225927.63961
cog,2013,7881994754.93202
cog,2014,8819829776.43881
cog,2015,7526052106.15447
cog,2016,6102250252.85898
cog,2017,4333633914.28293
cog,2018,3818033895.04834
cog,2019,2737272326.25195
col,1970,40011376261.8638
col,1971,42597528485.8682
col,1972,46301847491.4265
col,1973,50565448454.3102
col,1974,51564259661.614
col,1975,52831811194.936
col,1976,58037009602.6006
col,1977,63270145699.217
col,1978,68784343453.4174
col,1979,70417698015.4288
col,1980,74104629306.70918
col,1981,73974156258.40109
col,1982,74704103121.1268
col,1983,74043674894.5269
col,1984,75881863616.24171
col,1985,76515868391.25009
col,1986,84481683040.7189
col,1987,83318932406.73511
col,1988,88244950006.7953
col,1989,88199210528.3289
col,1990,89413491026.3625
col,1991,94437136659.52319
col,1992,98893067549.1459
col,1993,105835522012.105
col,1994,119063468604.95799
col,1995,124307908239.25301
col,1996,124477089029.819
col,1997,129478381354.47
col,1998,128589698631.409
col,1999,119918530792.576
col,2000,119564565644.099
col,2001,122322498665.618
col,2002,124888006502.31799
col,2003,127754706853.452
col,2004,135059098045.00101
col,2005,142546410853.64999
col,2006,152129746631.405
col,2007,165736089829.495
col,2008,172975198537.883
col,2009,180115076000.659
col,2010,188423785398.61301
col,2011,198774358367.18701
col,2012,210589202271.836
col,2013,223877704268.061
col,2014,236322439883.14301
col,2015,246039122481.004
col,2016,252135590912.37601
col,2017,255040673446.612
col,2018,260143115606.02896
col,2019,269783654860.32297
com,1980,345202793.32082
com,1981,358262753.69742
com,1982,378765434.65934
com,1983,396510914.34044
com,1984,412065158.58733
com,1985,418975956.51705
com,1986,427252655.5632
com,1987,438355924.98937
com,1988,449210082.60623
com,1989,440626985.99294
com,1990,459786106.5773
com,1991,435891635.2371
com,1992,476113123.45134
com,1993,488417653.63795
com,1994,459134376.41819
com,1995,468235800.90322
com,1996,461362884.08168
com,1997,479553921.9774
com,1998,484522095.69356
com,1999,497787269.26363
com,2000,554395401.01967
com,2001,568757550.46869
com,2002,579513699.98102
com,2003,589518005.99719
com,2004,603123825.97844
com,2005,623242069.97555
com,2006,641051424.80678
com,2007,647377680.13846
com,2008,659009204.64197
com,2009,695692810.74324
com,2010,689168921.61267
com,2011,716417964.25848
com,2012,744251406.33994
com,2013,782196613.23524
com,2014,808686816.68071
com,2015,860523063.69063
com,2016,895205845.94175
com,2017,945481732.78569
com,2018,987904517.38375
cpv,2007,1158415705.34513
cpv,2008,1201608710.57066
cpv,2009,1228440975.9574
cpv,2010,1192930066.72579
cpv,2011,1237852967.19372
cpv,2012,1251678680.91401
cpv,2013,1284288313.50631
cpv,2014,1283012311.0624
cpv,2015,1321382524.21323
cpv,2016,1388173636.69631
cpv,2017,1436595282.54176
cpv,2018,1522430617.93387
cpv,2019,1610050034.31103
cri,1971,8766497190.13064
cri,1972,9259176775.59459
cri,1973,9955864213.42346
cri,1974,9789669180.60991
cri,1975,10391682957.5474
cri,1976,11428752197.6336
cri,1977,13246227806.209
cri,1978,13663073748.7225
cri,1979,13807358882.4403
cri,1980,13667667301.4714
cri,1981,11658221937.0352
cri,1982,10730245725.1453
cri,1983,11901520225.5859
cri,1984,13331581711.7558
cri,1985,13813678754.6254
cri,1986,15552107833.0703
cri,1987,15257644775.8217
cri,1988,15599389994.8205
cri,1989,16017162027.062
cri,1990,16849096386.1801
cri,1991,17046400802.4422
cri,1992,18892420200.899
cri,1993,20463374476.28049
cri,1994,21951294008.7096
cri,1995,22996058486.5982
cri,1996,23116362601.2708
cri,1997,24568794655.8557
cri,1998,26293195702.0682
cri,1999,26346896801.6054
cri,2000,26597485969.2904
cri,2001,27560775733.59069
cri,2002,28275300644.3232
cri,2003,29556870436.6263
cri,2004,30605819410.8641
cri,2005,31479986435.6411
cri,2006,33312717923.1442
cri,2007,35875869151.6823
cri,2008,37375595075.8062
cri,2009,39048428741.3314
cri,2010,40667274339.1387
cri,2011,41945563953.5647
cri,2012,44910265438.7767
cri,2013,46330240187.98
cri,2014,48344419408.6768
cri,2015,51113901567.0842
cri,2016,53741711824.5628
cri,2017,55099711181.9554
cri,2018,56007571813.8264
cri,2019,56865454568.5853
cub,1970,22089784420.6528
cub,1971,23987093093.7687
cub,1972,25141193868.7894
cub,1973,25991605889.5844
cub,1974,26227874048.0461
cub,1975,28583401347.3759
cub,1976,30116123882.4476
cub,1977,32707492865.0698
cub,1978,34876652608.5595
cub,1979,35170995696.2604
cub,1980,33393812701.9211
cub,1981,39701235705.2851
cub,1982,43123489297.487
cub,1983,45536591753.0425
cub,1984,49180920076.90569
cub,1985,50717655843.8856
cub,1986,48378055048.4167
cub,1987,47985583097.2026
cub,1988,50307062521.4872
cub,1989,50694133371.4598
cub,1990,50430259195.7504
cub,1991,45265662784.1624
cub,1992,37711805534.794
cub,1993,33061466992.6979
cub,1994,33612557007.4071
cub,1995,32900030311.45589
cub,1996,35139394802.8862
cub,1997,35936658485.9883
cub,1998,35605634264.2001
cub,1999,37512403256.086
cub,2000,38490963325.8317
cub,2001,40063702439.806
cub,2002,41024094204.6857
cub,2003,43447324454.9898
cub,2004,45833309903.0796
cub,2005,50164917901.5656
cub,2006,57131362086.05849
cub,2007,59369156699.5118
cub,2008,57910746021.7899
cub,2009,60005924223.8083
cub,2010,63884396731.3442
cub,2011,64078631048.8198
cub,2012,67367760252.5316
cub,2013,69322318909.0563
cub,2014,71347393704.1024
cub,2015,74827730033.83078
cub,2016,77229567650.5061
cub,2017,78152074022.19009
cub,2018,78827801496.5312
cyp,1976,3083775666.79454
cyp,1977,3756717843.78204
cyp,1978,4000914532.28081
cyp,1979,4592170303.60817
cyp,1980,4851282454.76927
cyp,1981,4761945082.85891
cyp,1982,5121260873.68593
cyp,1983,5319737658.56032
cyp,1984,6026279970.30396
cyp,1985,6325699943.57627
cyp,1986,6350979760.93179
cyp,1987,6951645344.09314
cyp,1988,7638370592.93935
cyp,1989,8481126762.07797
cyp,1990,8821806518.11631
cyp,1991,8557808560.23883
cyp,1992,9741576423.79688
cyp,1993,9079124218.79507
cyp,1994,9685919440.36082
cyp,1995,10121808959.7806
cyp,1996,10225491415.0637
cyp,1997,10405760798.2557
cyp,1998,12342103200.5307
cyp,1999,11853672800.1998
cyp,2000,12157138964.7436
cyp,2001,13112434950.3516
cyp,2002,13717632670.2019
cyp,2003,14570604669.3922
cyp,2004,15124133118.0268
cyp,2005,15725430559.2522
cyp,2006,16343716748.4791
cyp,2007,17126880456.5237
cyp,2008,18619185016.6176
cyp,2009,18504453616.3227
cyp,2010,18522173777.3834
cyp,2011,19361870772.89
cyp,2012,17942009446.1188
cyp,2013,16470411994.4639
cyp,2014,15836234913.575
cyp,2015,17036023389.8733
cyp,2016,17820451875.0314
cyp,2017,19189628964.1846
cyp,2018,20075515041.8186
cyp,2019,20799445681.005
cze,1993,79987153438.2915
cze,1994,83671992859.59341
cze,1995,86680495175.25868
cze,1996,91557242484.4588
cze,1997,90511891571.8576
cze,1998,92552234243.30431
cze,1999,93061154951.33681
cze,2000,94508277737.66089
cze,2001,98158136900.81619
cze,2002,101334951518.504
cze,2003,105478048648.224
cze,2004,109855849345.69099
cze,2005,116661389967.311
cze,2006,120639026682.67999
cze,2007,127836676999.16901
cze,2008,129615298395.688
cze,2009,122205161983.272
cze,2010,122224223908.386
cze,2011,121907775054.15401
cze,2012,123108995516.73199
cze,2013,123955337330.209
cze,2014,127917519229.7
cze,2015,136094630634.34801
cze,2016,140656208245.48999
cze,2017,149821185904.33801
cze,2018,154912908235.51099
cze,2019,158497388968.29099
deu,1970,1201963921319.30005
deu,1971,1240416742061.58008
deu,1972,1293705418139.1001
deu,1973,1351745149642.54004
deu,1974,1341270266706.27002
deu,1975,1330980092985.06006
deu,1976,1394592593935.33008
deu,1977,1439410629363.22998
deu,1978,1500346694719.01001
deu,1979,1539149411310.78003
deu,1980,1527054576800.97998
deu,1981,1499926708427.16992
deu,1982,1493506153082.34009
deu,1983,1528571134365.94995
deu,1984,1572345399602.97998
deu,1985,1612075441394.46997
deu,1986,1699898780578.34009
deu,1987,1735598850525.20996
deu,1988,1813362596114.16968
deu,1989,1874391557331.71997
deu,1990,1978253112433.58008
deu,1991,2050612220545.47998
deu,1992,2100571799424.86011
deu,1993,2073004760825.08008
deu,1994,2122360978509.33008
deu,1995,2169446813179.23999
deu,1996,2184919677580.79004
deu,1997,2207788727663.79004
deu,1998,2254838286599.62939
deu,1999,2295380223045.08984
deu,2000,2322840995960.47021
deu,2001,2360170380642.7002
deu,2002,2343275484906.7998
deu,2003,2343591063687.31982
deu,2004,2419983233921.16016
deu,2005,2430616178446.64014
deu,2006,2541958400536.27979
deu,2007,2612485196287.25977
deu,2008,2583167932320.39014
deu,2009,2473906355257.24023
deu,2010,2573475402319.56982
deu,2011,2673101742116.37012
deu,2012,2672021357932.89014
deu,2013,2686066152636.81006
deu,2014,2751307828093.27979
deu,2015,2829898550741.43994
deu,2016,2920318501445.95996
deu,2017,2980123576447.14014
deu,2018,3024410916868.83008
deu,2019,3053890818161.72021
dji,2013,1715538435.92686
dji,2014,1984942170.42603
dji,2015,2086282013.44531
dji,2016,2498775785.60896
dji,2017,2434720185.89839
dji,2018,2625487249.8469
dma,2015,437023664.94605
dnk,1970,107604335452.37199
dnk,1971,109959720649.545
dnk,1972,114712624981.517
dnk,1973,122981717776.34599
dnk,1974,116243845755.636
dnk,1975,117438107996.39
dnk,1976,124995633560.834
dnk,1977,128335376215.888
dnk,1978,133606472559.515
dnk,1979,135376920913.51601
dnk,1980,130337709026.181
dnk,1981,126774493511.935
dnk,1982,129693288627.487
dnk,1983,133771144055.58501
dnk,1984,138425302420.47101
dnk,1985,143975916887.26901
dnk,1986,154552671991.84399
dnk,1987,155533244950.203
dnk,1988,153590091789.755
dnk,1989,153211661290.85001
dnk,1990,155351036927.05801
dnk,1991,156536461057.21701
dnk,1992,161801011089.92401
dnk,1993,161907638961.89099
dnk,1994,170890997851.755
dnk,1995,176446642796.017
dnk,1996,182223280931.69199
dnk,1997,187839755073.203
dnk,1998,192838040095.59601
dnk,1999,198304178417.43301
dnk,2000,202441336796.75101
dnk,2001,205419921068.04199
dnk,2002,206664494934.45496
dnk,2003,207826457448.319
dnk,2004,216583989626.948
dnk,2005,225601104396.70901
dnk,2006,235133550135.04901
dnk,2007,233686326686.422
dnk,2008,232526755750.896
dnk,2009,222694600574.30496
dnk,2010,232945645606.37897
dnk,2011,234837387149.65302
dnk,2012,236827083302.53296
dnk,2013,244630651019.04297
dnk,2014,253540281404.77701
dnk,2015,260253890179.82599
dnk,2016,266386454262.07501
dnk,2017,273516302191.71701
dnk,2018,279145478306.63
dnk,2019,285710294973.19897
dom,1971,7900690783.02404
dom,1972,9005557359.28767
dom,1973,9856584456.24585
dom,1974,10367179233.2378
dom,1975,11572926547.9918
dom,1976,11337278796.7992
dom,1977,11827397829.4741
dom,1978,11916174538.2034
dom,1979,12117159764.0406
dom,1980,12753556754.2566
dom,1981,13031538873.359
dom,1982,13291638252.3875
dom,1983,13449381157.4974
dom,1984,12694128935.7176
dom,1985,14096681297.8154
dom,1986,15734126465.3957
dom,1987,16742328767.1098
dom,1988,17981362731.8522
dom,1989,18541510055.9126
dom,1990,17190239952.236
dom,1991,18291108432.49829
dom,1992,20484287017.2221
dom,1993,21695383128.4382
dom,1994,22823819238.3368
dom,1995,23993304072.3898
dom,1996,25635643043.6686
dom,1997,28536252799.0813
dom,1998,31193737878.645
dom,1999,32598066382.9048
dom,2000,33454980674.0729
dom,2001,34888586190.0118
dom,2002,35927722605.3689
dom,2003,33370922286.945
dom,2004,33967893124.8386
dom,2005,37977986385.4248
dom,2006,41158474338.2213
dom,2007,43742271709.4588
dom,2008,45779349690.0587
dom,2009,47636142585.8894
dom,2010,51144307977.2751
dom,2011,51634403085.6157
dom,2012,53107737516.4294
dom,2013,54537491161.68169
dom,2014,58280085908.1911
dom,2015,64843780695.2638
dom,2016,69512326423.4071
dom,2017,71013683154.10539
dom,2018,74882837533.51918
dom,2019,79561617185.0128
dza,1970,23755913084.646
dza,1971,24798434901.5709
dza,1972,27514395319.8683
dza,1973,26732974863.0826
dza,1974,30166611124.0211
dza,1975,30616403027.691
dza,1976,32094312569.4228
dza,1977,33841885352.4566
dza,1978,37596519269.7728
dza,1979,34530914131.8394
dza,1980,45215554748.8738
dza,1981,54005448085.4917
dza,1982,55815219069.7068
dza,1983,60361409390.3998
dza,1984,61559981699.4389
dza,1985,64143569036.0274
dza,1986,57887611690.6422
dza,1987,51707664320.6805
dza,1988,49524624646.7586
dza,1989,50657515312.9136
dza,1990,50940556479.343
dza,1991,51230118263.49609
dza,1992,50724495522.3923
dza,1993,46934660377.2436
dza,1994,46815878672.5008
dza,1995,46932197528.3652
dza,1996,47236029594.7729
dza,1997,48854516220.8298
dza,1998,50828592313.0937
dza,1999,51109672756.8875
dza,2000,59246874378.9328
dza,2001,63727031271.7103
dza,2002,66376385822.0756
dza,2003,72118333510.66809
dza,2004,76775334129.69501
dza,2005,83800600392.6022
dza,2006,91904896747.5379
dza,2007,100751701677.024
dza,2008,106806553151.65199
dza,2009,104816379947.595
dza,2010,121336181700.24899
dza,2011,123599894101.94099
dza,2012,134398269588.81
dza,2013,134278405739.851
dza,2014,134846063909.188
dza,2015,130928762476.82201
dza,2016,140145866002.742
dza,2017,146009091957.12601
dza,2018,148425474719.01999
dza,2019,153692117007.742
ecu,1970,17621642706.1129
ecu,1971,18618468315.8876
ecu,1972,18524551147.2841
ecu,1973,19189146472.6669
ecu,1974,22410593917.2044
ecu,1975,25595086606.7592
ecu,1976,27348353065.7066
ecu,1977,29149774988.222
ecu,1978,29667074012.6259
ecu,1979,29575725081.1254
ecu,1980,31169850898.0373
ecu,1981,33360963304.7523
ecu,1982,32893655079.72689
ecu,1983,30949652464.36309
ecu,1984,31421691042.4668
ecu,1985,33420826004.6836
ecu,1986,33074756828.7106
ecu,1987,32687665945.3692
ecu,1988,30247831486.6433
ecu,1989,29764752016.23529
ecu,1990,32535594262.5591
ecu,1991,36578009998.7555
ecu,1992,38165927110.7815
ecu,1993,35683851359.4318
ecu,1994,37664539088.164
ecu,1995,37873048260.4979
ecu,1996,38003667594.0878
ecu,1997,41188421952.9778
ecu,1998,42437406450.3905
ecu,1999,36994292177.84609
ecu,2000,35401247212.8598
ecu,2001,39417923413.6482
ecu,2002,43027467894.1659
ecu,2003,44770630718.9646
ecu,2004,45418823375.20049
ecu,2005,47553967466.005
ecu,2006,50377327038.8002
ecu,2007,53281151590.3012
ecu,2008,58712058560.4099
ecu,2009,61671035496.72369
ecu,2010,63915241139.089
ecu,2011,69140403949.5791
ecu,2012,73764180867.00398
ecu,2013,78760011308.69798
ecu,2014,81803929310.99289
ecu,2015,80339165387.69231
ecu,2016,78433067457.18419
ecu,2017,80491029448.66449
ecu,2018,79495690972.64958
ecu,2019,79040920792.49388
egy,1970,52394013607.6706
egy,1971,53532980809.1247
egy,1972,55380047493.0854
egy,1973,56633733651.9228
egy,1974,51809853295.86929
egy,1975,50066003599.2317
egy,1976,56678309410.77
egy,1977,57045395723.7162
egy,1978,53113486863.2426
egy,1979,42299239530.35609
egy,1980,44969870930.8092
egy,1981,47385720782.7512
egy,1982,55551536265.5917
egy,1983,59621262824.3318
egy,1984,63573549192.3429
egy,1985,66852538799.7304
egy,1986,78125320027.92281
egy,1987,83130032680.7197
egy,1988,83210947057.33
egy,1989,85177576340.61021
egy,1990,86464731565.9411
egy,1991,99760276291.72888
egy,1992,108404381497.427
egy,1993,111921707543.26801
egy,1994,117237563789.936
egy,1995,121373887470.349
egy,1996,125959725446.798
egy,1997,134872057163.332
egy,1998,141390675643.121
egy,1999,147346833582.96201
egy,2000,155470812087.25299
egy,2001,168992841237.987
egy,2002,170341942355.29199
egy,2003,172966284650.758
egy,2004,174782289782.922
egy,2005,178270995881.78101
egy,2006,193151469187.64801
egy,2007,206587550820.73001
egy,2008,213735513593.78799
egy,2009,227812269566.89401
egy,2010,236535558699.74701
egy,2011,243032463364.54599
egy,2012,255329938832.84296
egy,2013,264615971976.29901
egy,2014,274600310227.00101
egy,2015,297475445404.73602
egy,2016,310805739347.89801
egy,2017,306533399464.44293
egy,2018,319553652208.41901
egy,2019,335198238719.802
esp,1970,319714050157.82501
esp,1971,337764133809.73297
esp,1972,369971967541.31
esp,1973,400056384967.89093
esp,1974,409930574431.05402
esp,1975,412646266977.07098
esp,1976,425974463081.95697
esp,1977,438552896445.55603
esp,1978,451965633034.23602
esp,1979,452843517292.59106
esp,1980,447662521722.71997
esp,1981,433720595482.97699
esp,1982,437727936725.63397
esp,1983,439923151570.18799
esp,1984,450817455328.82397
esp,1985,468414748571.04199
esp,1986,499208661407.22601
esp,1987,530613366763.67798
esp,1988,558076201991.56604
esp,1989,590919057296.59399
esp,1990,619092224872.28101
esp,1991,640760979316.50806
esp,1992,649860055554.58704
esp,1993,641770716570.31995
esp,1994,643854531240.27502
esp,1995,674469105177.96802
esp,1996,692297964003.05603
esp,1997,718635014394.05798
esp,1998,756848001692.30493
esp,1999,790239711488.71692
esp,2000,820250360642.84802
esp,2001,852411629778.12305
esp,2002,881112292389.62598
esp,2003,914785797471.08899
esp,2004,939037067431.32092
esp,2005,969174821612.68494
esp,2006,1002438438280.59998
esp,2007,1033471314605.44995
esp,2008,1028566512032.41003
esp,2009,1007720125341.29004
esp,2010,1006371993034.31006
esp,2011,980507783406.76294
esp,2012,956491891325.51074
esp,2013,948206317168.8147
esp,2014,960770548224.073
esp,2015,1007649740567.64001
esp,2016,1043913404552.25
esp,2017,1071257866344.43994
esp,2018,1098180255100.29004
esp,2019,1120063625196.18994
est,2000,9924834196.94711
est,2001,10569237999.5265
est,2002,11364536868.0947
est,2003,12261973127.4353
est,2004,13166503729.3442
est,2005,14805595850.9062
est,2006,16299098887.9124
est,2007,17511371941.252
est,2008,16844520120.719
est,2009,14597900350.6715
est,2010,14549672148.9017
est,2011,15920168086.3818
est,2012,16717814378.64
est,2013,17421120314.3326
est,2014,18197086327.777
est,2015,18680645514.8679
est,2016,19572872901.118
est,2017,20538650780.9677
est,2018,21684217832.8316
est,2019,22556749092.3574
eth,2011,31519691777.0774
eth,2012,34739885388.2425
eth,2013,38963804930.9696
eth,2014,44597103428.293
eth,2015,49524961107.96549
eth,2016,56878035333.94009
eth,2017,62842995167.6287
eth,2018,75076910951.59811
eth,2019,94853303826.38179
fin,1970,73664686143.5563
fin,1971,74347058389.29662
fin,1972,79811463743.36749
fin,1973,85039850868.3801
fin,1974,85492342528.33379
fin,1975,84542740787.3123
fin,1976,86463165387.60899
fin,1977,84932264995.3253
fin,1978,88148477686.68979
fin,1979,95147647558.70128
fin,1980,97241794924.96968
fin,1981,98757473073.13747
fin,1982,101786614991.494
fin,1983,104248865073.995
fin,1984,109228889988.345
fin,1985,112438359307.62601
fin,1986,117377331767.97701
fin,1987,121194927386.39799
fin,1988,129199575365.44
fin,1989,132758140358.673
fin,1990,129775317652.866
fin,1991,116910228136.229
fin,1992,110589336807.74699
fin,1993,108883568143.903
fin,1994,116687308060.433
fin,1995,130302707128.827
fin,1996,134744941888.918
fin,1997,146074877046.47299
fin,1998,155753656615.33099
fin,1999,163068208760.80701
fin,2000,169908372700.685
fin,2001,175897992626.92099
fin,2002,177668904763.44699
fin,2003,177426012565.51199
fin,2004,185800086113.12897
fin,2005,187695418421.25101
fin,2006,194003821871.24799
fin,2007,202585588707.33096
fin,2008,199932569322.92599
fin,2009,183539456814.81696
fin,2010,190444338708.22
fin,2011,192261181796.11896
fin,2012,187866707272.29199
fin,2013,186658624697.125
fin,2014,188386331088.67599
fin,2015,192280426393.41501
fin,2016,196759346162.13501
fin,2017,201884555478.18497
fin,2018,205677016152.76901
fin,2019,207615031238.77896
fji,2015,3759685284.99561
fra,1970,811539447111.75012
fra,1971,854064900833.28406
fra,1972,891527466642.54382
fra,1973,947113134583.78796
fra,1974,952535467225.32703
fra,1975,949391215549.9187
fra,1976,986038318545.50305
fra,1977,1012997843307.10999
fra,1978,1061765160177.93994
fra,1979,1095164626944.56006
fra,1980,1091998712714.48999
fra,1981,1086593981761.48999
fra,1982,1106732619525.79004
fra,1983,1119197497636.84009
fra,1984,1130048836475.46997
fra,1985,1157182465308.96997
fra,1986,1218269651719.19995
fra,1987,1253260580327.58008
fra,1988,1318850995976.06006
fra,1989,1368267159730.53003
fra,1990,1407765921207.26001
fra,1991,1413135379291.11011
fra,1992,1441381530395.63989
fra,1993,1436455069083.8501
fra,1994,1468246081805.05005
fra,1995,1500340466013.26001
fra,1996,1527302506399.43994
fra,1997,1571797119513.87988
fra,1998,1639543022590.97998
fra,1999,1708006216065.94995
fra,2000,1747327034558.47998
fra,2001,1786719735430.90991
fra,2002,1786990209363.32007
fra,2003,1807701757900.15991
fra,2004,1855296246495.87012
fra,2005,1883683101215.58008
fra,2006,1921007750808.11011
fra,2007,1970684699850.8501
fra,2008,1957136117739.22949
fra,2009,1901736251158.59009
fra,2010,1939952482850.27002
fra,2011,1973009297466.23999
fra,2012,1964635888339.79004
fra,2013,1983899444058.09009
fra,2014,2006887129039.01001
fra,2015,2056088257254.21997
fra,2016,2081292559962.88965
fra,2017,2117242696371.37988
fra,2018,2150266221522.52002
fra,2019,2186048256906.56006
fsm,2015,349132314.88496
gab,1970,1477102709.25814
gab,1971,1641181795.15362
gab,1972,1571584706.50465
gab,1973,1956954568.48012
gab,1974,2225230769.6288
gab,1975,2773873162.43235
gab,1976,4539510132.03138
gab,1977,3608415537.39725
gab,1978,2389686080.59257
gab,1979,1341333507.97766
gab,1980,3736793591.93599
gab,1981,5499783143.8119
gab,1982,5458037568.68604
gab,1983,5254082156.73917
gab,1984,4791316776.05371
gab,1985,4149190455.93882
gab,1986,3486494409.25914
gab,1987,2497913263.66973
gab,1988,3415562906.93375
gab,1989,3075469845.08053
gab,1990,2709127512.76568
gab,1991,3446930524.23065
gab,1992,2918900721.80128
gab,1993,2519643714.8373
gab,1994,3065796519.68642
gab,1995,2936942996.77453
gab,1996,3164839999.6033
gab,1997,3614190181.23601
gab,1998,3946743044.39675
gab,1999,3581483639.51682
gab,2000,3597993572.6146
gab,2001,4113893297.74765
gab,2002,4536021605.32783
gab,2003,4328300012.68198
gab,2004,3941622497.10807
gab,2005,4611768354.60944
gab,2006,4395028056.06334
gab,2007,4600980168.72207
gab,2008,4786590982.73227
gab,2009,5265600933.34481
gab,2010,5796148657.04163
gab,2011,6478452002.36135
gab,2012,7520860049.53588
gab,2013,7960618473.59331
gab,2014,8901628784.16376
gab,2015,9403119957.6825
gab,2016,9451354669.22821
gab,2017,9451372191.28784
gab,2018,12157905403.161
gab,2019,12645799910.3444
gbr,1970,912782304950.83386
gbr,1971,927749097580.70703
gbr,1972,962096432752.72302
gbr,1973,1001208837795.42004
gbr,1974,943046290199.48401
gbr,1975,953819754665.53284
gbr,1976,967489939130.93408
gbr,1977,973659916365.43701
gbr,1978,1021681218137.18994
gbr,1979,1034679549474.07996
gbr,1980,1019454080283.03003
gbr,1981,1007400674484.45996
gbr,1982,1027313262867.23999
gbr,1983,1068665133736.71997
gbr,1984,1091106539421.47998
gbr,1985,1120124711222.90991
gbr,1986,1180021015171.31006
gbr,1987,1229815471388.07007
gbr,1988,1298592324204.56006
gbr,1989,1322995263661.78003
gbr,1990,1336405967546.04004
gbr,1991,1336269434269.6001
gbr,1992,1373262182539.1001
gbr,1993,1424240627174.05005
gbr,1994,1509383332432.17993
gbr,1995,1530380196643.12012
gbr,1996,1589740988473.75
gbr,1997,1705597248989.17993
gbr,1998,1816921686506.13989
gbr,1999,1853343833680.97998
gbr,2000,1920632730901.5
gbr,2001,1969949093299.31006
gbr,2002,2037393051697.37988
gbr,2003,2111460142872.62012
gbr,2004,2167179283729.73999
gbr,2005,2233569309284.18018
gbr,2006,2251239981476.56006
gbr,2007,2282040610516.16016
gbr,2008,2226736028217.12939
gbr,2009,2140109209305.59009
gbr,2010,2219379489087.2998
gbr,2011,2244098720416.81006
gbr,2012,2247608361254.81006
gbr,2013,2285252938617.50977
gbr,2014,2376448325270.0498
gbr,2015,2447984323048.14941
gbr,2016,2499805062755.5498
gbr,2017,2569170730692.5498
gbr,2018,2598748360791.9502
geo,2010,9486115869.0026
geo,2011,10102361030.7463
geo,2012,10911085461.7457
geo,2013,11360501354.3117
geo,2014,12190453007.271
geo,2015,12416581202.2969
geo,2016,12263572519.7752
geo,2017,13294297630.7035
geo,2018,14294646619.3131
geo,2019,14991016927.3721
gha,2006,24150767374.7745
gha,2007,25831058521.596
gha,2008,28279952266.6318
gha,2009,27478524006.2547
gha,2010,28311139107.452
gha,2011,30728883549.5878
gha,2012,33632223471.3101
gha,2013,38652621709.3627
gha,2014,36761932313.827
gha,2015,37729209305.0552
gha,2016,40054369301.0915
gha,2017,41504808707.7206
gha,2018,45278303478.5832
gha,2019,49376608668.7045
gin,2006,4890932397.14646
gin,2007,4957278841.10036
gin,2008,5218191326.76395
gin,2009,4846810795.32206
gin,2010,5635440361.50394
gin,2011,5858740029.18977
gin,2012,6463754103.96462
gin,2013,6430680201.6643
gin,2014,6644354424.21319
gin,2015,7081880293.29104
gin,2016,7619668402.75839
gin,2017,8672779425.58107
gin,2018,9375301578.98346
gin,2019,9931758307.61815
gmb,2004,767811175.57897
gmb,2005,756179585.61818
gmb,2006,778478558.83915
gmb,2007,820277100.88556
gmb,2008,826471768.28891
gmb,2009,874177764.27632
gmb,2010,899757315.30089
gmb,2011,868968189.53197
gmb,2012,910637229.24883
gmb,2013,943963694.85723
gmb,2014,924778647.82306
gmb,2015,989198189.53372
