geo,time,sh_sta_smss_zs
kir,2017,25.67971
kir,2018,26.027
kir,2019,26.35527
kir,2020,26.66473
kor,2000,75.60819
kor,2001,76.89939
kor,2002,78.19331
kor,2003,79.48994
kor,2004,80.7893
kor,2005,82.09137
kor,2006,83.39616
kor,2007,84.70317
kor,2008,86.00866
kor,2009,87.31687
kor,2010,88.62779
kor,2011,89.94142
kor,2012,91.25775
kor,2013,92.5768
kor,2014,93.89856
kor,2015,95.22303
kor,2016,96.51616
kor,2017,97.73701
kor,2018,98.95665
kor,2019,99.94226
kor,2020,99.93749
kwt,2000,100
kwt,2001,100
kwt,2002,100
kwt,2003,100
kwt,2004,100
kwt,2005,100
kwt,2006,100
kwt,2007,100
kwt,2008,100
kwt,2009,100
kwt,2010,100
kwt,2011,100
kwt,2012,100
kwt,2013,100
kwt,2014,100
kwt,2015,100
kwt,2016,100
kwt,2017,100
kwt,2018,100
kwt,2019,100
kwt,2020,100
lao,2000,21.69556
lao,2001,24.34161
lao,2002,26.71028
lao,2003,29.05318
lao,2004,31.36955
lao,2005,33.61741
lao,2006,35.75049
lao,2007,37.86351
lao,2008,39.95711
lao,2009,42.03053
lao,2010,44.08423
lao,2011,46.11826
lao,2012,48.1328
lao,2013,50.12739
lao,2014,52.10255
lao,2015,54.06357
lao,2016,56.00631
lao,2017,57.93025
lao,2018,59.83519
lao,2019,61.36145
lao,2020,61.38127
lbn,2000,9.42547
lbn,2001,9.42547
lbn,2002,9.42547
lbn,2003,9.84742
lbn,2004,10.26937
lbn,2005,10.69132
lbn,2006,11.11328
lbn,2007,11.53523
lbn,2008,11.95718
lbn,2009,12.37913
lbn,2010,12.80109
lbn,2011,13.22304
lbn,2012,13.64499
lbn,2013,14.06694
lbn,2014,14.4889
lbn,2015,14.91085
lbn,2016,15.3328
lbn,2017,15.75475
lbn,2018,16.17671
lbn,2019,16.53433
lbn,2020,16.28275
lby,2000,24.83189
lby,2001,24.63227
lby,2002,24.43264
lby,2003,24.23302
lby,2004,24.0334
lby,2005,23.83377
lby,2006,23.63415
lby,2007,23.43452
lby,2008,23.2349
lby,2009,23.03527
lby,2010,22.83565
lby,2011,22.63603
lby,2012,22.4364
lby,2013,22.23678
lby,2014,22.03715
lby,2015,21.83753
lby,2016,21.61606
lby,2017,21.61655
lby,2018,21.61705
lby,2019,21.61705
lby,2020,21.61705
lie,2000,98.75
lie,2001,98.75
lie,2002,98.75
lie,2003,98.75
lie,2004,98.75
lie,2005,98.75
lie,2006,98.75
lie,2007,98.75
lie,2008,98.75
lie,2009,98.75
lie,2010,98.75
lie,2011,98.75
lie,2012,98.75
lie,2013,98.75
lie,2014,98.75
lie,2015,98.75
lie,2016,98.75
lie,2017,98.75
lie,2018,98.75
lie,2019,98.75
lie,2020,98.75
lso,2000,6.95604
lso,2001,9.24942
lso,2002,11.53088
lso,2003,13.75899
lso,2004,15.9604
lso,2005,18.12954
lso,2006,20.27141
lso,2007,22.38246
lso,2008,24.46812
lso,2009,26.52822
lso,2010,28.56273
lso,2011,30.57155
lso,2012,32.5578
lso,2013,34.52124
lso,2014,36.46186
lso,2015,38.37957
lso,2016,40.27449
lso,2017,42.14656
lso,2018,43.99523
lso,2019,45.8204
lso,2020,47.62169
ltu,2000,79.53671
ltu,2001,79.99395
ltu,2002,80.44671
ltu,2003,80.90087
ltu,2004,81.35643
ltu,2005,81.82996
ltu,2006,82.32002
ltu,2007,82.80898
ltu,2008,83.29685
ltu,2009,83.77005
ltu,2010,84.23002
ltu,2011,85.51935
ltu,2012,86.84891
ltu,2013,88.19051
ltu,2014,89.55379
ltu,2015,90.92169
ltu,2016,92.296
ltu,2017,93.35364
ltu,2018,93.89547
ltu,2019,93.91542
ltu,2020,93.93707
lux,2000,90.88224
lux,2001,90.92752
lux,2002,90.96029
lux,2003,90.99223
lux,2004,91.02273
lux,2005,91.05202
lux,2006,91.0806
lux,2007,91.1084
lux,2008,91.13557
lux,2009,91.77678
lux,2010,92.41795
lux,2011,93.05898
lux,2012,93.69938
lux,2013,94.33895
lux,2014,94.97835
lux,2015,95.61717
lux,2016,96.25537
lux,2017,96.72499
lux,2018,96.74565
lux,2019,96.76534
lux,2020,96.78405
lva,2000,52.41175
lva,2001,52.41175
lva,2002,52.41175
lva,2003,52.35404
lva,2004,52.24811
lva,2005,52.14226
lva,2006,54.03975
lva,2007,55.95504
lva,2008,57.88792
lva,2009,59.8381
lva,2010,61.80531
lva,2011,63.78958
lva,2012,65.79076
lva,2013,67.80872
lva,2014,69.84333
lva,2015,72.04225
lva,2016,74.26633
lva,2017,76.51557
lva,2018,78.78852
lva,2019,81.08654
lva,2020,83.4096
mac,2000,54.72222
mac,2001,54.72222
mac,2002,54.72222
mac,2003,54.72222
mac,2004,54.72222
mac,2005,54.72222
mac,2006,54.72222
mac,2007,54.72222
mac,2008,54.72222
mac,2009,54.72222
mac,2010,55.79875
mac,2011,56.87529
mac,2012,57.95183
mac,2013,59.02836
mac,2014,60.1049
mac,2015,61.18143
mac,2016,62.25797
mac,2017,63.33451
mac,2018,64.41104
mac,2019,65.48758
mac,2020,66.56412
mar,2000,32.15385
mar,2001,32.48839
mar,2002,33.02361
mar,2003,33.57043
mar,2004,34.12936
mar,2005,34.50253
mar,2006,34.83066
mar,2007,35.15796
mar,2008,35.48432
mar,2009,35.80967
mar,2010,36.1342
mar,2011,36.45767
mar,2012,36.78012
mar,2013,37.10149
mar,2014,37.4218
mar,2015,37.74099
mar,2016,38.0591
mar,2017,38.37604
mar,2018,38.6918
mar,2019,39.00631
mar,2020,39.31961
mco,2000,100
mco,2001,100
mco,2002,100
mco,2003,100
mco,2004,100
mco,2005,100
mco,2006,100
mco,2007,100
mco,2008,100
mco,2009,100
mco,2010,100
mco,2011,100
mco,2012,100
mco,2013,100
mco,2014,100
mco,2015,100
mco,2016,100
mco,2017,100
mco,2018,100
mco,2019,100
mco,2020,100
mdg,2000,3.45875
mdg,2001,3.83134
mdg,2002,4.20432
mdg,2003,4.55593
mdg,2004,4.90417
mdg,2005,5.26739
mdg,2006,5.62783
mdg,2007,5.98545
mdg,2008,6.3404
mdg,2009,6.69242
mdg,2010,7.04163
mdg,2011,7.38802
mdg,2012,7.7316
mdg,2013,8.07233
mdg,2014,8.41031
mdg,2015,8.74542
mdg,2016,9.07777
mdg,2017,9.40731
mdg,2018,9.73406
mdg,2019,10.05792
mdg,2020,10.37903
mex,2000,17.82839
mex,2001,17.96507
mex,2002,18.09879
mex,2003,19.98947
mex,2004,21.91572
mex,2005,23.87717
mex,2006,25.87351
mex,2007,27.90436
mex,2008,29.96951
mex,2009,32.06857
mex,2010,34.20129
mex,2011,36.36767
mex,2012,38.5673
mex,2013,40.80012
mex,2014,43.06592
mex,2015,45.36435
mex,2016,47.69541
mex,2017,50.05872
mex,2018,52.45421
mex,2019,54.88172
mex,2020,57.3411
mkd,2000,12.88308
mkd,2001,12.89709
mkd,2002,12.91111
mkd,2003,12.92513
mkd,2004,12.93921
mkd,2005,12.90839
mkd,2006,12.87574
mkd,2007,12.84108
mkd,2008,12.80424
mkd,2009,12.76498
mkd,2010,12.72319
mkd,2011,12.67861
mkd,2012,12.63115
mkd,2013,12.58054
mkd,2014,12.52661
mkd,2015,12.46933
mkd,2016,12.40836
mkd,2017,12.34359
mkd,2018,12.19801
mkd,2019,12.1844
mkd,2020,12.19672
mli,2000,6.1308
mli,2001,6.76332
mli,2002,7.40728
mli,2003,8.06179
mli,2004,8.72593
mli,2005,9.39889
mli,2006,10.07965
mli,2007,10.7674
mli,2008,11.46108
mli,2009,12.15678
mli,2010,12.85689
mli,2011,13.56075
mli,2012,14.26768
mli,2013,14.97708
mli,2014,15.68828
mli,2015,16.40083
mli,2016,17.11414
mli,2017,17.8276
mli,2018,18.53257
mli,2019,19.22904
mli,2020,19.92464
mlt,2000,91.86797
mlt,2001,91.86797
mlt,2002,91.86797
mlt,2003,91.86797
mlt,2004,91.86797
mlt,2005,91.86797
mlt,2006,91.86797
mlt,2007,91.86797
mlt,2008,91.86797
mlt,2009,91.86797
mlt,2010,91.86797
mlt,2011,91.86797
mlt,2012,91.86797
mlt,2013,91.86797
mlt,2014,91.86797
mlt,2015,91.86797
mlt,2016,91.86797
mlt,2017,91.86797
mlt,2018,91.86797
mlt,2019,91.86797
mlt,2020,91.86797
mmr,2000,58.38124
mmr,2001,58.92318
mmr,2002,59.24144
mmr,2003,59.55522
mmr,2004,59.86449
mmr,2005,60.16922
mmr,2006,60.46931
mmr,2007,60.76481
mmr,2008,61.05567
mmr,2009,61.04632
mmr,2010,61.03404
mmr,2011,61.0188
mmr,2012,61.00059
mmr,2013,60.97943
mmr,2014,60.95525
mmr,2015,60.9273
mmr,2016,60.89506
mmr,2017,60.85805
mmr,2018,60.81572
mmr,2019,60.76767
mmr,2020,60.71342
mne,2006,28.13977
mne,2007,29.5975
mne,2008,31.04027
mne,2009,32.46812
mne,2010,33.88082
mne,2011,35.27822
mne,2012,36.66027
mne,2013,38.0269
mne,2014,39.37808
mne,2015,40.71381
mne,2016,42.03398
mne,2017,43.33861
mne,2018,44.62475
mne,2019,45.62699
mne,2020,45.43822
mng,2000,33.27069
mng,2001,33.71932
mng,2002,34.15819
mng,2003,34.58724
mng,2004,35.57607
mng,2005,36.56402
mng,2006,37.55119
mng,2007,38.53683
mng,2008,39.52051
mng,2009,40.5011
mng,2010,41.47896
mng,2011,42.88071
mng,2012,44.26674
mng,2013,45.67279
mng,2014,47.0987
mng,2015,48.54463
mng,2016,50.01043
mng,2017,51.49592
mng,2018,53.00287
mng,2019,54.52952
mng,2020,55.53872
mwi,2000,19.1829
mwi,2001,19.4372
mwi,2002,19.6872
mwi,2003,19.93721
mwi,2004,20.18716
mwi,2005,20.4371
mwi,2006,20.68696
mwi,2007,20.93682
mwi,2008,21.18658
mwi,2009,21.437
mwi,2010,21.68798
mwi,2011,21.93949
mwi,2012,22.19137
mwi,2013,22.44364
mwi,2014,22.69608
mwi,2015,22.94876
mwi,2016,23.20141
mwi,2017,23.45407
mwi,2018,23.70663
mwi,2019,23.95893
mwi,2020,24.21093
mys,2000,65.64842
mys,2001,65.8615
mys,2002,66.07067
mys,2003,66.276
mys,2004,66.47755
mys,2005,66.67529
mys,2006,66.86935
mys,2007,67.05977
mys,2008,67.60357
mys,2009,68.14477
mys,2010,69.04108
mys,2011,69.94102
mys,2012,70.847
mys,2013,71.75946
mys,2014,72.67846
mys,2015,73.44444
mys,2016,74.28487
mys,2017,75.86282
mys,2018,77.45315
ner,2000,5.82455
ner,2001,6.54876
ner,2002,7.2565
ner,2003,7.96441
ner,2004,8.6669
ner,2005,9.25683
ner,2006,9.8149
ner,2007,10.358
ner,2008,10.88585
ner,2009,11.39895
ner,2010,11.89706
ner,2011,12.3799
ner,2012,12.848
ner,2013,13.30109
ner,2014,13.74334
ner,2015,14.17561
ner,2016,14.59767
ner,2017,15.01045
ner,2018,15.41376
ner,2019,15.80861
ner,2020,16.18741
nga,2000,21.30113
nga,2001,21.3005
nga,2002,21.66167
nga,2003,22.04664
nga,2004,22.44264
nga,2005,22.85007
nga,2006,23.26928
nga,2007,23.70065
nga,2008,24.14455
nga,2009,24.60128
nga,2010,25.07123
nga,2011,25.55434
nga,2012,26.05076
nga,2013,26.56056
nga,2014,27.08385
nga,2015,27.62077
nga,2016,28.1712
nga,2017,28.73535
nga,2018,29.31314
nga,2019,29.90451
nga,2020,30.50949
nld,2000,97.441
nld,2001,97.44118
nld,2002,97.44143
nld,2003,97.44168
nld,2004,97.4452
nld,2005,97.44872
nld,2006,97.45222
nld,2007,97.4557
nld,2008,97.45917
nld,2009,97.46266
nld,2010,97.46615
nld,2011,97.46961
nld,2012,97.47307
nld,2013,97.4765
nld,2014,97.47991
nld,2015,97.48331
nld,2016,97.48671
nld,2017,97.49011
nld,2018,97.49353
nld,2019,97.49694
nld,2020,97.49706
nor,2000,58.56155
nor,2001,58.89494
nor,2002,59.22918
nor,2003,59.56426
nor,2004,59.90024
nor,2005,60.23712
nor,2006,60.57484
nor,2007,60.91337
nor,2008,61.25273
nor,2009,61.59292
nor,2010,61.93396
nor,2011,62.27569
nor,2012,62.61814
nor,2013,62.96143
nor,2014,63.30557
nor,2015,63.65055
nor,2016,63.99637
nor,2017,64.34304
nor,2018,64.69055
nor,2019,65.03893
nor,2020,65.38814
npl,2000,9.12795
npl,2001,11.35443
npl,2002,12.91434
npl,2003,14.51576
npl,2004,16.1584
npl,2005,17.84196
npl,2006,19.56614
npl,2007,21.33067
npl,2008,23.13518
npl,2009,24.97934
npl,2010,26.86283
npl,2011,28.78532
npl,2012,30.74644
npl,2013,32.74575
npl,2014,34.78278
npl,2015,36.85709
npl,2016,38.96815
npl,2017,41.11548
npl,2018,43.29852
npl,2019,45.51678
npl,2020,48.64084
nzl,2000,74.3848
nzl,2001,74.93484
nzl,2002,75.48661
nzl,2003,76.0401
nzl,2004,76.59532
nzl,2005,77.15227
nzl,2006,77.71095
nzl,2007,78.27136
nzl,2008,78.83349
nzl,2009,79.39735
nzl,2010,79.96294
nzl,2011,80.53026
nzl,2012,81.0993
nzl,2013,81.14355
nzl,2014,81.18583
nzl,2015,81.22611
nzl,2016,81.26441
nzl,2017,81.30072
nzl,2018,81.33504
nzl,2019,81.37003
nzl,2020,82.19091
per,2000,10.65352
per,2001,12.33496
per,2002,14.06602
per,2003,15.84622
per,2004,17.67501
per,2005,19.55181
per,2006,21.47625
per,2007,23.44769
per,2008,25.45391
per,2009,27.49866
per,2010,29.58677
per,2011,31.71783
per,2012,33.89186
per,2013,36.10843
per,2014,38.36746
per,2015,40.66891
per,2016,43.0123
per,2017,45.39759
per,2018,47.82568
per,2019,50.29634
per,2020,52.80962
phl,2000,43.17557
phl,2001,43.52262
phl,2002,43.87051
phl,2003,44.21922
phl,2004,44.56876
phl,2005,44.91912
phl,2006,45.27031
phl,2007,46.2216
phl,2008,47.1862
phl,2009,48.16415
phl,2010,49.15443
phl,2011,50.2424
phl,2012,51.35972
phl,2013,52.48718
phl,2014,53.62478
phl,2015,54.7723
phl,2016,55.92973
phl,2017,57.09564
phl,2018,58.26934
phl,2019,59.45035
phl,2020,60.63807
pol,2000,79.27167
pol,2001,79.90162
pol,2002,80.52546
pol,2003,81.11215
pol,2004,81.75841
pol,2005,82.40894
pol,2006,83.06255
pol,2007,83.71876
pol,2008,84.3776
pol,2009,85.03951
pol,2010,85.70429
pol,2011,86.37192
pol,2012,87.03981
pol,2013,87.71099
pol,2014,88.38511
pol,2015,89.06252
pol,2016,89.74681
pol,2017,90.15794
pol,2018,90.35071
pol,2019,90.48485
pol,2020,90.54196
pri,2000,32.53851
pri,2001,32.5363
pri,2002,32.53408
pri,2003,32.53186
pri,2004,32.52965
pri,2005,32.52743
pri,2006,32.52521
pri,2007,32.52299
pri,2008,32.52078
pri,2009,32.51856
pri,2010,32.51634
pri,2011,32.51413
pri,2012,32.51191
pri,2013,32.50969
pri,2014,32.50916
pri,2015,32.50916
pri,2016,32.50916
pri,2017,32.50916
pri,2018,32.50916
pri,2019,32.50916
pri,2020,32.50916
prt,2000,50.66801
prt,2001,50.83873
prt,2002,51.00561
prt,2003,51.17066
prt,2004,53.34088
prt,2005,55.52606
prt,2006,57.72654
prt,2007,59.94186
prt,2008,62.17197
prt,2009,64.41629
prt,2010,66.67506
prt,2011,68.94797
prt,2012,71.23467
prt,2013,73.53443
prt,2014,75.84736
prt,2015,78.17303
prt,2016,80.51119
prt,2017,82.78225
prt,2018,84.83352
prt,2019,84.95823
prt,2020,85.08136
pry,2000,43.9811
pry,2001,44.94456
pry,2002,45.88077
pry,2003,46.77562
pry,2004,47.65475
pry,2005,48.52295
pry,2006,49.3802
pry,2007,50.22658
pry,2008,51.06216
pry,2009,51.88698
pry,2010,52.7011
pry,2011,53.5046
pry,2012,54.29749
pry,2013,55.08204
pry,2014,55.85809
pry,2015,56.62507
pry,2016,57.38294
pry,2017,58.12856
pry,2018,58.82282
pry,2019,59.52013
pry,2020,60.12617
pse,2000,43.62121
pse,2001,43.75707
pse,2002,43.89331
pse,2003,44.02911
pse,2004,44.35458
pse,2005,44.7423
pse,2006,45.67213
pse,2007,47.11928
pse,2008,48.57336
pse,2009,50.03728
pse,2010,51.51108
pse,2011,52.99405
pse,2012,54.48589
pse,2013,55.98624
pse,2014,57.49478
pse,2015,59.01086
pse,2016,60.53415
pse,2017,62.06461
pse,2018,63.60136
pse,2019,65.14458
pse,2020,66.69318
qat,2000,71.1
qat,2001,71.1
qat,2002,71.1
qat,2003,71.1
qat,2004,71.1
qat,2005,71.1
qat,2006,71.1
qat,2007,71.1
qat,2008,71.1
qat,2009,74
qat,2010,76.9
qat,2011,79.8
qat,2012,82.7
qat,2013,85.6
qat,2014,88.5
qat,2015,91.4
qat,2016,94.3
qat,2017,97.2
qat,2018,97.2
qat,2019,97.2
qat,2020,97.2
rou,2001,51.99388
rou,2002,51.97231
rou,2003,52.01186
rou,2004,52.82378
rou,2005,53.6921
rou,2006,55.2787
rou,2007,56.93866
rou,2008,58.67188
rou,2009,60.47826
rou,2010,62.35768
rou,2011,64.31002
rou,2012,66.30353
rou,2013,68.35781
rou,2014,70.48701
rou,2015,72.69717
rou,2016,74.98827
rou,2017,77.35902
rou,2018,79.80954
rou,2019,82.33873
rou,2020,83.14105
rus,2000,55.37527
rus,2001,55.64393
rus,2002,55.91328
rus,2003,56.1903
rus,2004,56.47025
rus,2005,56.75072
rus,2006,57.0317
rus,2007,57.3132
rus,2008,57.59521
rus,2009,57.87757
rus,2010,58.1606
rus,2011,58.44414
rus,2012,58.73026
rus,2013,59.01865
rus,2014,59.30945
rus,2015,59.60219
rus,2016,59.89685
rus,2017,60.19327
rus,2018,60.49115
rus,2019,60.65422
rus,2020,60.81737
sau,2000,37.28527
sau,2001,37.28527
sau,2002,37.28527
sau,2003,38.49665
sau,2004,39.70803
sau,2005,40.91941
sau,2006,42.13079
sau,2007,43.34217
sau,2008,44.55355
sau,2009,45.76493
sau,2010,46.97631
sau,2011,48.18769
sau,2012,49.39907
sau,2013,50.61044
sau,2014,51.82182
sau,2015,53.0332
sau,2016,54.24458
sau,2017,55.45596
sau,2018,56.60731
sau,2019,57.84887
sau,2020,59.11358
sen,2000,13.95497
sen,2001,14.29409
sen,2002,14.63926
sen,2003,14.9869
sen,2004,15.33464
sen,2005,15.68024
sen,2006,16.02364
sen,2007,16.36476
sen,2008,16.70354
sen,2009,17.03992
sen,2010,17.6766
sen,2011,18.32119
sen,2012,18.97369
sen,2013,19.63412
sen,2014,20.30247
sen,2015,20.97875
sen,2016,21.66301
sen,2017,22.35531
sen,2018,23.05571
sen,2019,23.76427
sen,2020,24.12374
sgp,2000,100
sgp,2001,100
sgp,2002,100
sgp,2003,100
sgp,2004,100
sgp,2005,100
sgp,2006,100
sgp,2007,100
sgp,2008,100
sgp,2009,100
sgp,2010,100
sgp,2011,100
sgp,2012,100
sgp,2013,100
sgp,2014,100
sgp,2015,100
sgp,2016,100
sgp,2017,100
sgp,2018,100
sgp,2019,100
sgp,2020,100
sle,2000,8.75489
sle,2001,9.02529
sle,2002,9.29618
sle,2003,9.56758
sle,2004,9.81465
sle,2005,10.06995
sle,2006,10.33221
sle,2007,10.59521
sle,2008,10.85889
sle,2009,11.12304
sle,2010,11.38759
sle,2011,11.65259
sle,2012,11.91795
sle,2013,12.18336
sle,2014,12.44899
sle,2015,12.71464
sle,2016,12.98034
sle,2017,13.24676
sle,2018,13.51398
sle,2019,13.78175
sle,2020,14.04995
smr,2000,70.3715
smr,2001,70.3715
smr,2002,70.3715
smr,2003,70.3715
smr,2004,70.3715
smr,2005,70.3715
smr,2006,70.3715
smr,2007,70.3715
smr,2008,70.3715
smr,2009,70.3715
smr,2010,70.3715
smr,2011,70.3715
smr,2012,70.3715
smr,2013,70.3715
smr,2014,70.3715
smr,2015,70.3715
smr,2016,70.3715
smr,2017,70.3715
smr,2018,70.3715
smr,2019,70.3715
smr,2020,70.3715
som,2000,15.63945
som,2001,16.15182
som,2002,16.66339
som,2003,17.2797
som,2004,17.89507
som,2005,18.73472
som,2006,19.56879
som,2007,19.47768
som,2008,20.53167
som,2009,21.60145
som,2010,22.68708
som,2011,23.78603
som,2012,24.60297
som,2013,25.43064
som,2014,26.26925
som,2015,27.11874
som,2016,27.97904
som,2017,28.84957
som,2018,29.73025
som,2019,30.62028
som,2020,31.51954
srb,2000,22.76739
srb,2001,22.40872
srb,2002,22.05312
srb,2003,21.70078
srb,2004,21.35119
srb,2005,20.9924
srb,2006,20.71626
srb,2007,20.44314
srb,2008,20.17332
srb,2009,19.9067
srb,2010,19.64339
srb,2011,19.38879
srb,2012,19.19874
srb,2013,19.01331
srb,2014,18.82964
srb,2015,18.64791
srb,2016,18.46798
srb,2017,18.2892
srb,2018,18.1059
srb,2019,18.22949
srb,2020,18.35384
stp,2000,12.65635
stp,2001,13.7284
stp,2002,14.81867
stp,2003,15.91375
stp,2004,17.01092
stp,2005,18.0723
stp,2006,19.14245
stp,2007,20.22075
stp,2008,21.30657
stp,2009,22.39898
stp,2010,23.4977
stp,2011,24.60198
stp,2012,25.7114
stp,2013,26.82325
stp,2014,27.93753
stp,2015,29.05384
stp,2016,30.17199
stp,2017,31.29181
stp,2018,32.41315
stp,2019,33.53591
stp,2020,34.66002
sur,2000,29.46503
sur,2001,29.70745
sur,2002,29.94854
sur,2003,30.18857
sur,2004,30.42742
sur,2005,30.12066
sur,2006,29.81153
sur,2007,29.49834
sur,2008,29.18094
sur,2009,28.85918
sur,2010,28.53334
sur,2011,28.20326
sur,2012,27.86896
sur,2013,27.53041
sur,2014,27.18519
sur,2015,26.83321
sur,2016,26.47467
sur,2017,26.10961
sur,2018,25.73796
sur,2019,25.36006
sur,2020,25.1806
svk,2000,85.61894
svk,2001,85.61831
svk,2002,85.60398
svk,2003,85.44373
svk,2004,85.17188
svk,2005,84.89997
svk,2006,84.62787
svk,2007,84.35572
svk,2008,84.08363
svk,2009,83.81136
svk,2010,83.52348
svk,2011,83.23649
svk,2012,82.96517
svk,2013,82.69382
svk,2014,82.42245
svk,2015,82.31967
svk,2016,82.2206
svk,2017,82.12519
svk,2018,82.02628
svk,2019,81.93099
svk,2020,81.93498
svn,2000,24.69443
svn,2001,26.72192
svn,2002,28.80603
svn,2003,30.94676
svn,2004,33.1441
svn,2005,35.40524
svn,2006,37.72338
svn,2007,40.09852
svn,2008,42.53065
svn,2009,45.01978
svn,2010,47.56591
svn,2011,50.16903
svn,2012,52.82915
svn,2013,55.54627
svn,2014,58.32038
svn,2015,61.41715
svn,2016,65.21045
svn,2017,68.07094
svn,2018,69.23003
svn,2019,70.38911
svn,2020,71.5482
swe,2000,92.97941
swe,2001,93.04733
swe,2002,93.11635
swe,2003,93.18538
swe,2004,93.25428
swe,2005,93.32304
swe,2006,93.39504
swe,2007,93.46999
swe,2008,93.61668
swe,2009,93.75016
swe,2010,93.88175
swe,2011,94.01674
swe,2012,94.15445
swe,2013,94.28948
swe,2014,94.42199
swe,2015,94.55198
swe,2016,94.67042
swe,2017,94.78554
swe,2018,94.85217
swe,2019,94.91782
swe,2020,94.93116
tcd,2000,8.60257
tcd,2001,8.62548
tcd,2002,8.64667
tcd,2003,8.66834
tcd,2004,8.69035
tcd,2005,8.71272
tcd,2006,8.73544
tcd,2007,8.75866
tcd,2008,8.78208
tcd,2009,8.83429
tcd,2010,8.8955
tcd,2011,8.96624
tcd,2012,9.04728
tcd,2013,9.13899
tcd,2014,9.24195
tcd,2015,9.35697
tcd,2016,9.4847
tcd,2017,9.62577
tcd,2018,9.78111
tcd,2019,9.95114
tcd,2020,10.13712
tgo,2000,5.53439
tgo,2001,5.71613
tgo,2002,5.89864
tgo,2003,6.08156
tgo,2004,6.2652
tgo,2005,6.44543
tgo,2006,6.62502
tgo,2007,6.80652
tgo,2008,6.9899
tgo,2009,7.1747
tgo,2010,7.36112
tgo,2011,7.55055
tgo,2012,7.74206
tgo,2013,7.93442
tgo,2014,8.12765
tgo,2015,8.32162
tgo,2016,8.51643
tgo,2017,8.71185
tgo,2018,8.90771
tgo,2019,9.10383
tgo,2020,9.13418
tha,2000,19.92459
tha,2001,20.05492
tha,2002,20.18838
tha,2003,20.33724
tha,2004,20.50081
tha,2005,20.83306
tha,2006,21.17063
tha,2007,21.51336
tha,2008,21.86139
tha,2009,22.2145
tha,2010,22.57296
tha,2011,22.9076
tha,2012,23.23987
tha,2013,23.57552
tha,2014,23.91465
tha,2015,24.25724
tha,2016,24.6027
tha,2017,24.94249
tha,2018,25.28339
tha,2019,25.60781
tha,2020,25.93234
ton,2000,33.24483
ton,2001,33.24307
ton,2002,33.24138
ton,2003,33.23963
ton,2004,33.23788
ton,2005,33.78823
ton,2006,34.33815
ton,2007,34.8866
ton,2008,35.43356
ton,2009,35.97228
ton,2010,36.41199
ton,2011,36.34108
ton,2012,36.14073
ton,2013,35.84878
ton,2014,35.55715
ton,2015,35.26562
ton,2016,34.97428
ton,2017,34.68312
ton,2018,34.39019
ton,2019,34.09545
ton,2020,33.79848
tun,2000,54.32868
tun,2001,55.13118
tun,2002,56.16356
tun,2003,57.51902
tun,2004,58.88009
tun,2005,60.22149
tun,2006,61.5771
tun,2007,62.94589
tun,2008,64.32807
tun,2009,65.72346
tun,2010,67.13144
tun,2011,68.55262
tun,2012,69.98638
tun,2013,71.43183
tun,2014,72.88986
tun,2015,74.36255
tun,2016,75.84911
tun,2017,77.3491
tun,2018,78.48172
tun,2019,79.61799
tun,2020,80.75702
tur,2000,58.97259
tur,2001,59.03762
tur,2002,59.61047
tur,2003,60.17074
tur,2004,61.41726
tur,2005,62.66177
tur,2006,63.90442
tur,2007,65.01512
tur,2008,66.13397
tur,2009,67.26042
tur,2010,68.39421
tur,2011,69.53491
tur,2012,70.68225
tur,2013,71.83553
tur,2014,72.99465
tur,2015,74.15938
tur,2016,75.3295
tur,2017,76.50482
tur,2018,77.68517
tur,2019,78.06227
tur,2020,78.42843
tuv,2001,4.74182
tuv,2002,4.74218
tuv,2003,4.74291
tuv,2004,4.74381
tuv,2005,4.74472
tuv,2006,5.0415
tuv,2007,5.33047
tuv,2008,5.61163
tuv,2009,5.88505
tuv,2010,6.15075
tuv,2011,6.40877
tuv,2012,6.65914
tuv,2013,6.50482
tuv,2014,6.19557
tuv,2015,6.17453
tuv,2016,6.15413
tuv,2017,6.1344
tuv,2018,6.1153
tza,2000,4.68767
tza,2001,5.91595
tza,2002,7.1486
tza,2003,8.39833
tza,2004,9.64095
tza,2005,10.88697
tza,2006,12.1444
tza,2007,13.40593
tza,2008,14.67211
tza,2009,15.81176
tza,2010,16.93562
tza,2011,17.97845
tza,2012,18.99554
tza,2013,20.01675
tza,2014,21.04205
tza,2015,22.07176
tza,2016,23.10593
tza,2017,24.14499
tza,2018,25.18909
tza,2019,26.23828
tza,2020,26.32853
ukr,2000,42.251
ukr,2001,42.36142
ukr,2002,42.83853
ukr,2003,43.3077
ukr,2004,43.7962
ukr,2005,44.28035
ukr,2006,44.76659
ukr,2007,45.25267
ukr,2008,45.7384
ukr,2009,48.56327
ukr,2010,51.38794
ukr,2011,54.19715
ukr,2012,56.99067
ukr,2013,59.74004
ukr,2014,62.41621
ukr,2015,64.83414
ukr,2016,67.25893
ukr,2017,69.68639
ukr,2018,71.98945
ukr,2019,71.97734
ukr,2020,71.96382
usa,2000,97.50824
usa,2001,97.5721
usa,2002,97.63605
usa,2003,97.70008
usa,2004,97.76419
usa,2005,97.82838
usa,2006,97.89265
usa,2007,97.957
usa,2008,98.02143
usa,2009,98.08593
usa,2010,98.13517
usa,2011,98.18495
usa,2012,98.23526
usa,2013,98.28613
usa,2014,98.33756
usa,2015,98.32453
usa,2016,98.31176
usa,2017,98.29929
