geo,time,nv_agr_totl_cd
rou,1995,6799311362.51845
rou,1996,6478430100.55141
rou,1997,6229352678.57143
rou,1998,5995380802.16314
rou,1999,4547707558.85997
rou,2000,4043438205.35262
rou,2001,5311758026.22071
rou,2002,5225018907.88081
rou,2003,6887289156.62651
rou,2004,9525661059.53366
rou,2005,8354806603.28792
rou,2006,9543182627.26949
rou,2007,9604806627.56839
rou,2008,13505816030.8071
rou,2009,10648935821.336
rou,2010,8310456590.83042
rou,2011,11463950665.8794
rou,2012,7993252984.25696
rou,2013,10269238859.3407
rou,2014,9423384688.88093
rou,2015,7441146366.42784
rou,2016,7656114505.32125
rou,2017,9131054904.38001
rou,2018,10459534199.3099
rou,2019,10304183675.8772
rou,2020,9541540999.05749
rus,1989,79024634471.2881
rus,1990,79904845843.8168
rus,1991,71333333333.3333
rus,1992,33432578692.4939
rus,1993,32880162861.4916
rus,1994,24137488841.4516
rus,1995,26470262487.5401
rus,1996,25655533010.7695
rus,1997,23768366464.9957
rus,1998,13827923750.644
rus,1999,12891957757.9204
rus,2000,14937788837.54
rus,2001,18015083990.4011
rus,2002,19227898819.7767
rus,2003,23681805659.4552
rus,2004,28986070499.8265
rus,2005,32515926386.9836
rus,2006,38224311485.418
rus,2007,49114603323.5864
rus,2008,62337231538.3718
rus,2009,49938278455.8481
rus,2010,50991688526.3716
rus,2011,64461504378.4864
rus,2012,64615416208.9248
rus,2013,68627490292.7716
rus,2014,69202998504.3593
rus,2015,52809046252.1559
rus,2016,49031394263.592
rus,2017,55941254578.1142
rus,2018,56253967544.8913
rus,2019,58985886154.4355
rus,2020,54892327478.4377
rwa,1965,111290040
rwa,1966,93228558.85714
rwa,1967,105072005
rwa,1968,112417997
rwa,1969,124146995
rwa,1970,135500001
rwa,1971,136399240.57717
rwa,1972,146788990.82569
rwa,1973,177426662.8536
rwa,1974,182407760.93398
rwa,1975,281434327.83577
rwa,1976,313877723.75256
rwa,1977,346901186.32284
rwa,1978,384186032.97206
rwa,1979,544002995.70773
rwa,1980,575270218.98845
rwa,1981,573196759.30441
rwa,1982,559853877.06856
rwa,1983,565280428.83055
rwa,1984,648260186.02674
rwa,1985,717746417.34333
rwa,1986,729779005.58163
rwa,1987,813549098.54695
rwa,1988,939531187.98865
rwa,1989,969438146.45223
rwa,1990,829983256.4952
rwa,1991,614249137.53294
rwa,1992,674400085.56159
rwa,1993,665092178.15124
rwa,1994,375000008.18182
rwa,1995,569161218.73978
rwa,1996,652314045.69454
rwa,1997,850993827.14412
rwa,1998,905498653.11877
rwa,1999,680474657.41795
rwa,2000,645166670.85797
rwa,2001,625261996.88979
rwa,2002,593627804.47538
rwa,2003,706374905.84111
rwa,2004,805518755.76891
rwa,2005,990915391.3807
rwa,2006,996778562.95233
rwa,2007,1061094605.58913
rwa,2008,1283565271.34471
rwa,2009,1438875430.17868
rwa,2010,1489169927.36965
rwa,2011,1641133321.06182
rwa,2012,1895693128.59569
rwa,2013,1948717671.14729
rwa,2014,2035738332.27471
rwa,2015,2048837023.21953
rwa,2016,2187052041.18379
rwa,2017,2437769871.33966
rwa,2018,2372951932.79856
rwa,2019,2438175017.32153
rwa,2020,2712874755.64284
sau,1968,206666666.66667
sau,1969,220666666.66667
sau,1970,227777777.77778
sau,1971,237140055.27325
sau,1972,272148233.93167
sau,1973,328603032.42864
sau,1974,379436619.71831
sau,1975,434387082.10143
sau,1976,506515580.73654
sau,1977,869762559.92738
sau,1978,1233968702.20026
sau,1979,1369019281.12354
sau,1980,1622929629.96363
sau,1981,1849223946.78492
sau,1982,2442097893.93851
sau,1983,2791027496.38205
sau,1984,3297389330.30647
sau,1985,3807012700.16565
sau,1986,4283283823.92655
sau,1987,4889719626.16822
sau,1988,5579439252.33645
sau,1989,6048064085.44726
sau,1990,6713484646.19493
sau,1991,7183444592.79039
sau,1992,7686248331.10814
sau,1993,8070493991.98932
sau,1994,8312683578.10414
sau,1995,8437383177.57009
sau,1996,8587983978.63818
sau,1997,8918621361.81575
sau,1998,9040266666.66667
sau,1999,9184800000
sau,2000,9326245920
sau,2001,9522097093.33333
sau,2002,9626840160
sau,2003,9721183173.33333
sau,2004,10093924213.3333
sau,2005,10579053588.1081
sau,2006,11113165473.9653
sau,2007,11523008352.2348
sau,2008,12043036880
sau,2009,12246833680
sau,2010,13946133333.3333
sau,2011,14575466666.6667
sau,2012,15303466666.6667
sau,2013,16107466666.6667
sau,2014,16843733333.3333
sau,2015,17137866666.6667
sau,2016,17320596000
sau,2017,17410713866.6667
sau,2018,17495755733.3333
sau,2019,17709616826.6667
sau,2020,17941026506.6667
sdn,1960,672333333.33333
sdn,1961,731000000
sdn,1962,769000000
sdn,1963,703333333.33333
sdn,1964,674000000
sdn,1965,704333333.33333
sdn,1966,605333333.33333
sdn,1967,650333333.33333
sdn,1968,633666666.66667
sdn,1969,740000000
sdn,1970,930333333.33333
sdn,1971,1031000000
sdn,1972,1110666666.66667
sdn,1973,1423000000
sdn,1974,1819666666.66667
sdn,1975,2004666666.66667
sdn,1976,2399333333.33333
sdn,1977,3099000000
sdn,1978,2665000000
sdn,1979,2902000000
sdn,1980,2231500000
sdn,1981,3343500000
sdn,1982,3151333333.33333
sdn,1983,2567076923.07692
sdn,1984,2775214285.71429
sdn,1985,3903000000
sdn,1986,5443125000
sdn,1987,6371500000
sdn,1988,6063095238.09524
sdn,1989,5714285714.28571
sdn,1990,4841803278.68852
sdn,1991,4572666666.66667
sdn,1992,2711196098.56263
sdn,1993,3543838669.17765
sdn,1994,4417924723.75691
sdn,1995,5155767774.14357
sdn,1996,3822368963.86313
sdn,1997,5261607920.28939
sdn,1998,4994537051.79283
sdn,1999,4621640229.65749
sdn,2000,4986584240.82141
sdn,2001,5623481638.96405
sdn,2002,6830830959.70529
sdn,2003,8204088819.0666
sdn,2004,9061086037.76511
sdn,2005,11680431016.7891
sdn,2006,14403218973.0601
sdn,2007,21200820395.8137
sdn,2008,23458245144.0054
sdn,2009,17296498346.1538
sdn,2010,18781018137.931
sdn,2011,15321401947.3684
sdn,2012,12710377283.3333
sdn,2013,12738394863.0137
sdn,2014,16154478168.5393
sdn,2015,16323129424.2424
sdn,2016,9795429353.33333
sdn,2017,8764735157.14286
sdn,2018,6810135936.47059
sdn,2019,5274059390.37433
sdn,2020,4341812238.04519
sen,1960,233727367.26284
sen,1961,250773880.97061
sen,1962,244716422.8147
sen,1963,261388704.12757
sen,1964,282107107.05262
sen,1965,302344788.57472
sen,1966,318473612.50786
sen,1967,291551427.65557
sen,1968,333405671.60601
sen,1969,287295955.99544
sen,1970,307734005.67238
sen,1971,276614086.75949
sen,1972,393354860.58524
sen,1973,414860485.3433
sen,1974,493122084.24855
sen,1975,842872529.55792
sen,1976,853950119.84574
sen,1977,793163986.55047
sen,1978,682299985.0028
sen,1979,965090579.14148
sen,1980,835252778.05387
sen,1981,846359698.10386
sen,1982,850917920.23358
sen,1983,607773665.80511
sen,1984,642255235.96699
sen,1985,814482020.11005
sen,1986,1187405362.82039
sen,1987,1467621294.63981
sen,1988,1237925427.43748
sen,1989,1348030908.34705
sen,1990,1364826442.0555
sen,1991,1356464079.04238
sen,1992,1332013519.49701
sen,1993,1412101086.08976
sen,1994,893136339.80404
sen,1995,1231749392.76576
sen,1996,1202858596.4996
sen,1997,1099029763.42429
sen,1998,1160075254.28349
sen,1999,1145571862.82492
sen,2000,988522195.32869
sen,2001,1057679815.07861
sen,2002,937511325.57374
sen,2003,1358371472.78122
sen,2004,1431089389.72727
sen,2005,1671214799.99181
sen,2006,1566953956.12313
sen,2007,1713719536.67283
sen,2008,2475282822.86996
sen,2009,2600733453.4144
sen,2010,2570585787.26554
sen,2011,2306426303.01713
sen,2012,2489775362.67793
sen,2013,2596564640.06045
sen,2014,2646648464.74169
sen,2015,2538694684.15459
sen,2016,2744474571.28316
sen,2017,3145712432.14795
sen,2018,3464619904.88733
sen,2019,3492781326.85681
sen,2020,4195851281.12914
sgp,1960,26100875.47367
sgp,1961,26852214.81772
sgp,1962,29661570.6259
sgp,1963,29824905.26591
sgp,1964,29792238.33791
sgp,1965,29922906.04992
sgp,1966,35868286.9463
sgp,1967,37697634.91441
sgp,1968,43479681.17078
sgp,1969,46681040.11499
sgp,1970,49261727.42715
sgp,1971,58506468.05174
sgp,1972,60215688.20271
sgp,1973,84515555.55556
sgp,1974,104989012.77773
sgp,1975,121424760.9668
sgp,1976,129296166.65964
sgp,1977,131819653.55351
sgp,1978,125194720.01312
sgp,1979,144019349.16447
sgp,1980,179573254.85147
sgp,1981,207407061.46086
sgp,1982,216074217.82553
sgp,1983,209579439.25234
sgp,1984,211310932.32371
sgp,1985,176456799.9625
sgp,1986,133266669.69683
sgp,1987,115183246.0733
sgp,1988,105792972.45964
sgp,1989,108427747.96263
sgp,1990,116905091.52438
sgp,1991,113690303.90738
sgp,1992,102885205.64764
sgp,1993,104715930.18938
sgp,1994,127602461.69962
sgp,1995,127204741.07521
sgp,1996,144468085.10638
sgp,1997,133081896.55172
sgp,1998,95482791.587
sgp,1999,95988200.58997
sgp,2000,88515081.2065
sgp,2001,73952112.51884
sgp,2002,65732156.81894
sgp,2003,59694638.96223
sgp,2004,64016092.77009
sgp,2005,70355683.72987
sgp,2006,72628862.73523
sgp,2007,77566186.71621
sgp,2008,80217683.2285
sgp,2009,78996218.63183
sgp,2010,86762009.53429
sgp,2011,96835744.9515
sgp,2012,98343602.46459
sgp,2013,105889874.53049
sgp,2014,108910109.69931
sgp,2015,100450974.68723
sgp,2016,100760043.43105
sgp,2017,105655731.76914
sgp,2018,113582443.65362
sgp,2019,121243219.46929
sgp,2020,110168877.29216
slb,1990,82648440.95095
slb,1991,142283041.108
slb,1992,173993374.54322
slb,1993,182012109.04414
slb,1994,208634623.56444
slb,1995,219589535.80551
slb,1996,220866980.70884
slb,1997,224461244.58554
slb,1998,167912617.32702
slb,1999,163969326.80184
slb,2000,144451649.66889
slb,2001,97877131.4892
slb,2002,104003215.38644
slb,2003,129871168.0145
slb,2004,138161850.17436
slb,2005,139855774.97709
slb,2006,159997371.70642
sle,1964,129540914.55106
sle,1965,111579955.36802
sle,1966,116269953.49202
sle,1967,119371947.52329
sle,1968,106980042.79202
sle,1969,109380043.75202
sle,1970,112920045.16802
sle,1971,119449653.02433
sle,1972,138114992.59474
sle,1973,169475538.43855
sle,1974,209010112.67609
sle,1975,242306050.074
sle,1976,229727543.94163
sle,1977,251679023.11382
sle,1978,307151589.24205
sle,1979,333027427.45773
sle,1980,334349399.88569
sle,1981,326977827.62488
sle,1982,435151172.64764
sle,1983,363862029.45903
sle,1984,419530269.52728
sle,1985,366685590.89124
sle,1986,170240293.31345
sle,1987,297799353.99307
sle,1988,456993593.52894
sle,1989,396594539.64857
sle,1990,286029664.86433
sle,1991,286604578.65772
sle,1992,244032839.40729
sle,1993,309850220.26432
sle,1994,341012442.47486
sle,1995,347907838.98305
sle,1996,425763006.40817
sle,1997,487987773.81559
sle,1998,399405218.72602
sle,1999,400737168.82829
sle,2000,349820754.26605
sle,2001,492197367.26833
sle,2002,579221873.79705
sle,2003,642414080.41228
sle,2004,702338285.82534
sle,2005,815203122.76406
sle,2006,948099973.35502
sle,2007,1126218346.71061
sle,2008,1344266494.81218
sle,2009,1356046715.40177
sle,2010,1364876219.64072
sle,2011,1606438272.67326
sle,2012,1923442766.72467
sle,2013,2360943478.04942
sle,2014,2597477049.3311
sle,2015,2474361442.9472
sle,2016,2139051642.39958
sle,2017,2254350171.97395
sle,2018,2407538287.48755
sle,2019,2370712745.32875
sle,2020,2417145080.8831
slv,1965,363160000
slv,1966,359600000
slv,1967,375880000
slv,1968,377640100
slv,1969,380400000
slv,1970,458160000
slv,1971,464920000
slv,1972,480960000
slv,1973,574440000
slv,1974,621200000
slv,1975,665720100
slv,1976,915800100
slv,1977,1265080100
slv,1978,1158480000
slv,1979,1347439900
slv,1980,1356599900
slv,1981,1182040200
slv,1982,1107915200
slv,1983,1093298000
slv,1984,1059769000
slv,1985,1022747900
slv,1986,1034526300
slv,1987,821436800
slv,1988,878835500
slv,1989,800553800
slv,1990,771465656.07601
slv,1991,829470500
slv,1992,753709100
slv,1993,850318800
slv,1994,956988100
slv,1995,1028600500
slv,1996,1040148000
slv,1997,1115653900
slv,1998,1035504100
slv,1999,895257900
slv,2000,845307500
slv,2001,821270700
slv,2002,737433800
slv,2003,726877400
slv,2004,786147000
slv,2005,907110000
slv,2006,967380000
slv,2007,1189650000
slv,2008,1275290000
slv,2009,1173780000
slv,2010,1287980000
slv,2011,1486840000
slv,2012,1393170000
slv,2013,1234420000
slv,2014,1325530000
slv,2015,1296080000
slv,2016,1386690000
slv,2017,1347130000
slv,2018,1335590000
slv,2019,1309280000
slv,2020,1259650000
smr,2015,284646.9843
smr,2016,200049.85466
smr,2017,313046.144
smr,2018,271580.21965
smr,2019,246940.48365
som,1960,116298011.7208
som,1961,122976004.5696
som,1962,132188000.8848
som,1963,138404016.31839
som,1964,148077990.0488
som,1965,154615072.30957
som,1966,159235053.54968
som,1967,162077023.05786
som,1968,156631060.21364
som,1969,164657152
som,1970,170028580.57143
som,1971,167115558.17412
som,1972,227675821.26331
som,1973,273230921.27676
som,1974,178856240.19063
som,1975,346497077.6807
som,1976,411818883.55838
som,1977,278840653.91304
som,1978,310635491.71271
som,1979,301509106.56168
som,1980,388485448.03864
som,1981,438839583.00571
som,1982,487587478.16832
som,1983,446470431.08357
som,1984,513445811.63197
som,1985,557614351.20385
som,1986,545551420.44911
som,1987,619705630.37549
som,1988,692619683.51681
som,1989,663737925.89816
som,1990,575395413.5111
srb,1995,2763135593.22034
srb,1996,3873147113.59404
srb,1997,4316103715.98194
srb,1998,3217470191.80923
srb,1999,3570998585.08768
srb,2000,1173709232.3548
srb,2001,1899074479.51615
srb,2002,1672224266.78965
srb,2003,1817802776.39818
srb,2004,2230028742.03085
srb,2005,1865679964.26526
srb,2006,2214485492.76351
srb,2007,2641648489.82525
srb,2008,3885723258.58928
srb,2009,3252400836.92657
srb,2010,2761113305.34717
srb,2011,3667342575.14311
srb,2012,2786802359.35221
srb,2013,3588053626.80824
srb,2014,3325360583.58492
srb,2015,2662442538.18993
srb,2016,2771637494.95632
srb,2017,2656996313.06556
srb,2018,3212026741.1762
srb,2019,3067371277.42053
srb,2020,3383024777.22213
ssd,2008,611957920.91044
ssd,2009,638477097.58421
ssd,2010,773003557.63807
ssd,2011,697205419.87287
ssd,2012,736903491.52542
ssd,2013,1775539423.72881
ssd,2014,1060640677.9661
ssd,2015,1242375561.84451
ssd,2016,360975768.32151
ssd,2017,295209613.13013
ssd,2018,316253408.2016
ssd,2019,476784614.22386
ssd,2020,469775072.43673
stp,2001,7697028.98633
stp,2002,9068087.54112
stp,2003,10560004.70709
stp,2004,11303141.69435
stp,2005,11903873.83974
stp,2006,12514628.15096
stp,2007,14052072.86803
stp,2008,17820036.4745
stp,2009,20311750.00771
stp,2010,22147022.71993
stp,2011,26158593.45958
stp,2012,28834551.36013
stp,2013,36168605.30774
stp,2014,39420670.2198
stp,2015,37757788.68718
stp,2016,39378480.63769
stp,2017,40862694.4542
stp,2018,45823590.18511
stp,2019,52529733.77477
stp,2020,66169232.61524
sur,1960,9500000
sur,1961,10000000
sur,1962,10200000
sur,1963,11050000
sur,1964,12150000
sur,1965,14200000
sur,1966,15700000
sur,1967,17250000
sur,1968,18950000
sur,1969,17950000
sur,1970,17800000
sur,1971,19600000
sur,1972,20900000
sur,1973,21450000
sur,1974,29050000
sur,1975,29050000
sur,1976,35800000
sur,1977,46050000
sur,1978,45850000
sur,1979,58000000
sur,1980,61500000
sur,1981,70000000
sur,1982,72000000
sur,1983,63500000
sur,1984,67000000
sur,1985,71500000
sur,1986,83000000
sur,1987,102000000
sur,1988,117000000
sur,1989,48800000
sur,1990,31400000
sur,1991,39500000
sur,1992,45133333.33333
sur,1993,80941176.47059
sur,1994,98828358.20896
sur,1995,96728506.78733
sur,1996,127346633.41646
sur,1997,108407500
sur,1998,93170000
sur,1999,74861627.90698
sur,2000,90400757.57576
sur,2001,75876605.50459
sur,2002,73321702.12766
sur,2003,82564013.84083
sur,2004,77542062.91148
sur,2005,88223450.59853
sur,2006,262419360.71728
sur,2007,297996357.01275
sur,2008,315482695.81056
sur,2009,381420765.02732
sur,2010,413783055.29249
sur,2011,386168910.64872
sur,2012,417575757.57576
sur,2013,436666666.66667
sur,2014,491818181.81818
sur,2015,533555770.18761
sur,2016,357223132.00398
sur,2017,392109726.61832
sur,2018,400938023.45059
sur,2019,345255271.21776
sur,2020,236361995.57808
svk,1995,582654901.96078
svk,1996,642353612.1673
svk,1997,572835617.99026
svk,1998,634341648.95402
svk,1999,500855247.02085
svk,2000,500137118.90667
svk,2001,652577168.88819
svk,2002,721098305.35373
svk,2003,849431322.56549
svk,2004,957758759.39807
svk,2005,1016738995.54864
svk,2006,1307989940.04
svk,2007,1987506996.33373
svk,2008,2555490574.15
svk,2009,1864094626.84023
svk,2010,1425361508.48334
svk,2011,1875510764.09533
svk,2012,1795625786.96719
svk,2013,2194669903.79059
svk,2014,2783311437.69764
svk,2015,1948225860.52226
svk,2016,2012820292.96693
svk,2017,1994349316.07177
svk,2018,2270525578.6847
svk,2019,1755575598.91764
svk,2020,1848620416.21635
svn,1995,860444803.88193
svn,1996,807223796.03399
svn,1997,779216686.67467
svn,1998,792693306.40508
svn,1999,679583388.26631
svn,2000,626049289.71158
svn,2001,582046396.84107
svn,2002,699811471.3217
svn,2003,667394423.23267
svn,2004,836152217.23966
svn,2005,878078597.1894
svn,2006,836661648.47572
svn,2007,984454119.43177
svn,2008,1019599757.95547
svn,2009,918266165.70078
svn,2010,912998531.15
svn,2011,1105238917.96693
svn,2012,914557544.24414
svn,2013,954381638.62628
svn,2014,1008491515.38823
svn,2015,903790338.98398
svn,2016,886457823.40273
svn,2017,893905418.12941
svn,2018,1216269773.4651
svn,2019,1060177064.49412
svn,2020,1137282381.28872
swe,1980,6829805655.38112
swe,1981,6317658490.34246
swe,1982,5743321713.94009
swe,1983,5203605274.48449
swe,1984,5401226335.25956
swe,1985,5595398714.53643
swe,1986,7111587399.6294
swe,1987,8201487918.7433
swe,1988,8863194281.23776
swe,1989,9168216041.81855
swe,1990,10057879806.7176
swe,1991,8859573212.0711
swe,1992,8726857206.63484
swe,1993,6157848755.04278
swe,1994,6642820114.04873
swe,1995,7722793097.16401
swe,1996,7450939457.20251
swe,1997,6623400437.4648
swe,1998,6259324016.6543
swe,1999,5838255228.50504
swe,2000,5106524633.82157
swe,2001,4714447531.73074
swe,2002,5069271138.22391
swe,2003,6214090498.74479
swe,2004,7039012641.34768
swe,2005,4917504114.75827
swe,2006,5763465343.8508
swe,2007,7754039178.55241
swe,2008,8114882189.61934
swe,2009,6271655909.48287
swe,2010,8177981597.70304
swe,2011,9590141591.93004
swe,2012,8547729101.24811
swe,2013,8606270163.38982
swe,2014,8399476153.23902
swe,2015,7321774200.63943
swe,2016,7212690972.40809
swe,2017,7809812476.96453
swe,2018,7736308100.97036
swe,2019,7432269496.64138
swe,2020,7546326598.32878
swz,1960,11059778.80442
swz,1961,13019739.60521
swz,1962,15959680.80638
swz,1963,20999580.0084
swz,1964,23939521.20958
swz,1965,23239535.2093
swz,1966,27439451.21098
swz,1967,20579588.40823
swz,1968,18479630.40739
swz,1969,30659386.81226
swz,1970,33739325.2135
swz,1971,45721476.51007
swz,1972,52686353.58397
swz,1973,66282420.74928
swz,1974,73289183.22296
swz,1975,71670047.32928
swz,1976,70147194.11224
swz,1977,79346826.12695
swz,1978,106945722.17111
swz,1979,117605131.8603
swz,1980,105783127.88906
swz,1981,110072926.16226
swz,1982,88229876.58869
swz,1983,77371869.67059
swz,1984,87914322.51068
swz,1985,61022120.51869
swz,1986,85207877.46171
swz,1987,82809430.2554
swz,1988,95579502.96899
swz,1989,90936820.83349
swz,1990,98890735.51579
swz,1991,113671096.94709
swz,1992,99179523.14166
swz,1993,120384368.21006
swz,1994,162098681.98716
swz,1995,171248600.81056
swz,1996,192077780.10374
swz,1997,186614583.33333
swz,1998,173843677.07975
swz,1999,172105736.96702
swz,2000,214064079.65647
swz,2001,186627731.12172
swz,2002,179064948.24822
swz,2003,272180126.11207
swz,2004,267575391.66512
swz,2005,348696303.05222
swz,2006,368112116.96079
swz,2007,373101484.65666
swz,2008,329391359.60877
swz,2009,331202390.92722
swz,2010,450811779.4897
swz,2011,468546997.01147
swz,2012,498589366.62607
swz,2013,465077627.36792
swz,2014,408427902.73388
swz,2015,380088653.17778
swz,2016,341910344.26497
swz,2017,371071766.17102
swz,2018,397541091.07937
swz,2019,384050124.56747
swz,2020,333276345.90748
sxm,2011,1117318.43575
sxm,2012,1173184.35754
sxm,2013,782122.90503
sxm,2014,1117318.43575
sxm,2015,1005586.59218
sxm,2016,949720.67039
sxm,2017,949720.67039
syc,1976,4741549.15557
syc,1977,5913611.55589
syc,1978,7191692.15822
syc,1979,9285212.35333
syc,1980,10075172.67971
syc,1981,12114158.12731
syc,1982,9461977.22397
syc,1983,11362894.75694
syc,1984,9760773.68467
syc,1985,9713591.55263
syc,1986,12498397.90068
syc,1987,13196408.93399
syc,1988,13429758.4624
syc,1989,13089569.37848
syc,1990,17725645.97425
syc,1991,17885164.38848
syc,1992,16595404.04928
syc,1993,19781916.43347
syc,1994,20095731.63495
syc,1995,21210021.21002
syc,1996,19597979.83863
syc,1997,19656606.25112
syc,1998,16001216.24447
syc,1999,19316799.25129
syc,2000,17396478.70069
syc,2001,17584293.64063
syc,2002,20127737.22628
syc,2003,18608698.87237
syc,2004,29016436.36364
syc,2005,29912690.90909
syc,2006,30295958.11367
syc,2007,28388473.5342
syc,2008,24845694.28584
syc,2009,19125283.80076
syc,2010,21929075.72217
syc,2011,23676027.78451
syc,2012,21679640.15013
syc,2013,35426466.07562
syc,2014,31825212.40458
syc,2015,28183237.06803
syc,2016,28688128.77264
syc,2017,28670657.45415
syc,2018,31454185.38619
syc,2019,35465136.99362
syc,2020,20000000
syr,1970,398952879.58115
syr,1971,458115183.24607
syr,1972,640837696.33508
syr,1973,487804878.04878
syr,1974,919388323.76882
syr,1975,1058378378.37838
syr,1976,1327651841.7307
syr,1977,1367643312.10191
syr,1978,1817579617.83439
syr,1979,1828025477.70701
syr,1980,2726624203.82166
syr,1981,3210700636.94268
syr,1982,3489426751.59236
syr,1983,3928407643.3121
syr,1984,3710828025.47771
syr,1985,4375031847.13376
syr,1986,5972993630.57325
syr,1987,8245095541.40127
syr,1988,5063697104.67706
syr,1989,4400979955.45657
syr,1990,6761425389.75501
syr,1991,8514476614.69933
syr,1992,10499153674.833
syr,1993,10692561247.216
syr,1994,12552694877.5056
syr,1995,14345122494.4321
syr,1996,17058975501.1136
syr,1997,17119109131.4031
syr,1998,20693363028.9532
syr,1999,17765256124.7216
syr,2000,19933095768.3742
syr,2001,21951358574.6102
syr,2002,22644187082.4053
syr,2003,23593763919.8218
syr,2004,25318930957.6837
syr,2005,27234120267.2606
syr,2006,33000534521.1581
syr,2007,35031714922.049
syr,2008,40905835189.3096
syr,2009,51188864142.539
syr,2010,49086948775.05569
syr,2011,13279147207.1708
syr,2012,10030737965.9165
syr,2013,5107713183.0998
syr,2014,5704822187.02004
syr,2015,5522986059.29981
syr,2016,4230074784.27923
syr,2017,6572407229.40396
syr,2018,8377281515.36057
syr,2019,9059616605.52035
tca,2001,4806500
tca,2002,3966800
tca,2003,5244900
tca,2004,6232100
tca,2005,6644500
tca,2006,7020500
tca,2007,6950000
tca,2008,4907200
tca,2009,4928100
tca,2010,4198400
tca,2011,4686400
tca,2012,3294000
tca,2013,4176900
tca,2014,4986000
tca,2015,4664000
tca,2016,4552000
tca,2017,4766000
tca,2018,4351000
tca,2019,4315000
tca,2020,3982000
tcd,1960,124556821.0784
tcd,1961,129374710.76624
tcd,1962,137595945.31305
tcd,1963,141371779.07348
tcd,1964,143527374.8592
tcd,1965,149440779.77341
tcd,1966,158215073.51089
tcd,1967,179501005.14439
tcd,1968,179439535.28213
tcd,1969,181052806.24751
tcd,1970,174106502.97842
tcd,1971,186775094.79568
tcd,1972,221375987.86974
tcd,1973,236078989.92317
tcd,1974,239479490.22218
tcd,1975,319551816.01746
tcd,1976,309842163.86362
tcd,1977,332041836.42544
tcd,1978,402038366.32438
tcd,1979,414445054.73665
tcd,1980,472414358.33245
tcd,1981,353155465.80769
tcd,1982,333517556.64975
tcd,1983,323681846.55543
tcd,1984,299366249.4291
tcd,1985,382705376.29511
tcd,1986,338230586.30465
tcd,1987,369732575.00547
tcd,1988,521733258.35541
tcd,1989,432486221.27222
tcd,1990,484875098.58274
tcd,1991,666529466.31224
tcd,1992,645933656.80387
tcd,1993,459049581.40658
tcd,1994,439115272.79938
tcd,1995,506920666.27881
tcd,1996,603524763.64103
tcd,1997,592305994.45508
tcd,1998,680556147.12931
tcd,1999,584231833.69929
tcd,2000,565192968.6796
tcd,2001,689391830.8318
tcd,2002,756924152.66136
tcd,2003,885545954.85339
tcd,2004,1012709116.35422
tcd,2005,3578266368.06545
tcd,2006,4143129662.86491
tcd,2007,4729312041.96445
tcd,2008,5673977203.81166
tcd,2009,4324777815.29573
tcd,2010,5541612430.45848
tcd,2011,6231759943.69002
tcd,2012,6789659632.05233
tcd,2013,6482621771.71231
tcd,2014,7060661179.08535
tcd,2015,5518513923.35436
tcd,2016,4657681362.44409
tcd,2017,4861500780.06505
tcd,2018,5068441335.03407
tcd,2019,4819541193.11636
tcd,2020,5018324898.97253
tgo,1960,66477671.04644
tgo,1961,69721904.62289
tgo,1962,70608242.22626
tgo,1963,74280719.16819
tgo,1964,81215432.40914
tgo,1965,83652678.98714
tgo,1966,94839431.1425
tgo,1967,102438653.67972
tgo,1968,107850590.97682
tgo,1969,115017387.25022
tgo,1970,85744337.88912
tgo,1971,90791390.43386
tgo,1972,103163300.36869
tgo,1973,130109487.13531
tgo,1974,137928345.39583
tgo,1975,164245829.34578
tgo,1976,200041433.26756
tgo,1977,275562037.48214
tgo,1978,198532367.20157
tgo,1979,226117197.3133
tgo,1980,312382260.28448
tgo,1981,271223675.2088
tgo,1982,221541736.11401
tgo,1983,263996253.66734
tgo,1984,240298412.86333
tgo,1985,256642545.01261
tgo,1986,368749134.2192
tgo,1987,418251879.13885
tgo,1988,462944668.12289
tgo,1989,435967204.92852
tgo,1990,549661293.34383
tgo,1991,525941645.87963
tgo,1992,596992342.79264
tgo,1993,544510493.61745
tgo,1994,343160712.79656
tgo,1995,494460299.78259
tgo,1996,598446629.31891
tgo,1997,632443148.80993
tgo,1998,554995524.21062
tgo,1999,582316080.97378
tgo,2000,455946460.89596
tgo,2001,502985671.03638
tgo,2002,565845289.37895
tgo,2003,600455238.2887
tgo,2004,703126400.5249
tgo,2005,833883315.65699
tgo,2006,791152383.80355
tgo,2007,775877887.62053
tgo,2008,1292979186.7713
tgo,2009,1045191444.31965
tgo,2010,985603189.0424
tgo,2011,1156900051.90466
tgo,2012,1647082488.2584
tgo,2013,1621262288.5299
tgo,2014,1175079335.5359
tgo,2015,1019044447.1921
tgo,2016,1252045205.10775
tgo,2017,1319936547.70538
tgo,2018,1453768562.76887
tgo,2019,1426404010.16537
tgo,2020,1422262945.93684
tha,1960,1006137311.27666
tha,1961,1087347528.77712
tha,1962,1125119707.85441
tha,1963,1170652923.66779
tha,1964,1191403817.30769
tha,1965,1401091346.15385
tha,1966,1763274043.26923
tha,1967,1648899052.88462
tha,1968,1744211495.19231
tha,1969,1920538389.42308
tha,1970,1836538485.57692
tha,1971,1764423091.34615
tha,1972,2072115399.03846
tha,1973,3001229684.35847
tha,1974,3700595511.18767
tha,1975,3999155819.87605
tha,1976,4534291537.78658
tha,1977,4901927015.06365
tha,1978,5881166836.31571
tha,1979,6567444906.43472
