geo,time,en_atm_meth_eg_zs
gha,1983,23.91401
gha,1984,24.26812
gha,1985,25.83083
gha,1986,25.74628
gha,1987,25.2189
gha,1988,26.93686
gha,1989,25.47839
gha,1990,29.01024
gha,1991,30.4
gha,1992,32.86385
gha,1993,35.46945
gha,1994,36.66191
gha,1995,37.87466
gha,1996,37.4026
gha,1997,35.85132
gha,1998,34.03315
gha,1999,37.48558
gha,2000,34.95851
gha,2001,40.61856
gha,2002,40.86345
gha,2003,39.69754
gha,2004,40.99142
gha,2005,37.95494
gha,2006,39.19861
gha,2007,40.81456
gha,2008,41.34454
gib,1970,5.49201
gib,1971,5.40943
gib,1972,4.15037
gib,1973,4.79225
gib,1974,3.79517
gib,1975,4.57068
gib,1976,3.55738
gib,1977,3.49206
gib,1978,3.317
gib,1979,4.69823
gib,1980,5.05848
gib,1981,4.8636
gib,1982,4.98523
gib,1983,4.55488
gib,1984,4.33282
gib,1985,5.21186
gib,1986,5.38665
gib,1987,5.31349
gib,1988,11.61574
gib,1989,10.95333
gin,1970,12.46461
gin,1971,12.75296
gin,1972,12.98211
gin,1973,11.93726
gin,1974,14.13645
gin,1975,13.34726
gin,1976,12.84471
gin,1977,11.61178
gin,1978,13.64838
gin,1979,13.09913
gin,1980,10.43456
gin,1981,12.27831
gin,1982,11.16712
gin,1983,12.2098
gin,1984,12.60486
gin,1985,14.80309
gin,1986,15.91876
gin,1987,15.55308
gin,1988,16.91876
gin,1989,15.61998
gin,1990,22.49191
gin,1991,21.875
gin,1992,21.14804
gin,1993,20.55394
gin,1994,19.91585
gin,1995,19.18919
gin,1996,19.91643
gin,1997,19.5122
gin,1998,18.37769
gin,1999,18.64623
gin,2000,17.90499
gin,2001,17.22934
gin,2002,16.19565
gin,2003,16.07717
gin,2004,16.04676
gin,2005,14.93124
gin,2006,14.7257
gin,2007,14.47368
gin,2008,14.12944
gmb,1970,11.00599
gmb,1971,10.95067
gmb,1972,11.44791
gmb,1973,11.81174
gmb,1974,11.96287
gmb,1975,12.08638
gmb,1976,11.95326
gmb,1977,11.79186
gmb,1978,12.7731
gmb,1979,12.9168
gmb,1980,12.50889
gmb,1981,12.54414
gmb,1982,12.08267
gmb,1983,13.86333
gmb,1984,14.7514
gmb,1985,15.05416
gmb,1986,14.99414
gmb,1987,15.08414
gmb,1988,15.3797
gmb,1989,15.73953
gmb,1990,2.55102
gmb,1991,2.70936
gmb,1992,2.63789
gmb,1993,2.5641
gmb,1994,3.14136
gmb,1995,3.58209
gmb,1996,4.52962
gmb,1997,5.98291
gmb,1998,7.52688
gmb,1999,11.02941
gmb,2000,16.85393
gmb,2001,18.82353
gmb,2002,20.2381
gmb,2003,18.47826
gmb,2004,18.18182
gmb,2005,17.64706
gmb,2006,19.44444
gmb,2007,20.72072
gmb,2008,20.8
gnb,1970,5.81029
gnb,1971,5.8547
gnb,1972,5.83127
gnb,1973,5.55453
gnb,1974,5.52987
gnb,1975,4.76176
gnb,1976,4.43618
gnb,1977,4.4872
gnb,1978,5.21266
gnb,1979,5.14099
gnb,1980,4.76465
gnb,1981,4.45046
gnb,1982,3.58997
gnb,1983,3.92111
gnb,1984,4.21495
gnb,1985,5.05698
gnb,1986,5.08826
gnb,1987,5.01147
gnb,1988,5.09697
gnb,1989,4.71194
gnb,1990,15.90909
gnb,1991,15.90909
gnb,1992,15.38462
gnb,1993,15.21739
gnb,1994,14.89362
gnb,1995,14.58333
gnb,1996,16.12903
gnb,1997,16.48352
gnb,1998,16.30435
gnb,1999,16.16162
gnb,2000,16
gnb,2001,14.91228
gnb,2002,14.65517
gnb,2003,14.65517
gnb,2004,15.17857
gnb,2005,16.21622
gnb,2006,15
gnb,2007,14.87603
gnb,2008,15.12605
gnq,1970,51.7291
gnq,1971,51.95433
gnq,1972,52.03286
gnq,1973,52.39948
gnq,1974,52.59047
gnq,1975,53.20247
gnq,1976,54.19996
gnq,1977,54.60485
gnq,1978,54.99463
gnq,1979,55.53168
gnq,1980,56.3015
gnq,1981,57.14849
gnq,1982,58.30055
gnq,1983,59.50014
gnq,1984,60.25846
gnq,1985,60.91589
gnq,1986,61.46436
gnq,1987,61.49899
gnq,1988,62.25279
gnq,1989,62.32974
gnq,1990,25
gnq,1991,47.05882
gnq,1992,54.54545
gnq,1993,62.96296
gnq,1994,68.75
gnq,1995,70.27027
gnq,1996,94.11765
gnq,1997,96.43917
gnq,1998,97.53593
gnq,1999,98.11617
gnq,2000,98.34816
gnq,2001,98.56704
gnq,2002,98.79931
gnq,2003,98.89381
gnq,2004,99.02913
gnq,2005,99.13495
gnq,2006,99.06433
gnq,2007,99.05045
gnq,2008,99.03614
grc,1970,6.80744
grc,1971,7.98302
grc,1972,8.27788
grc,1973,8.90563
grc,1974,8.46668
grc,1975,9.45604
grc,1976,10.58361
grc,1977,10.91469
grc,1978,10.76728
grc,1979,11.72102
grc,1980,11.51065
grc,1981,12.68261
grc,1982,13.62429
grc,1983,14.1784
grc,1984,15.08471
grc,1985,16.0135
grc,1986,16.61363
grc,1987,17.90175
grc,1988,18.32154
grc,1989,18.8769
grc,1990,13.1899
grc,1991,13.59773
grc,1992,14.12535
grc,1993,13.83473
grc,1994,13.76481
grc,1995,13.8587
grc,1996,14.14591
grc,1997,14.03038
grc,1998,14.21053
grc,1999,14.63845
grc,2000,15.12238
grc,2001,16.69794
grc,2002,17.22846
grc,2003,16.80672
grc,2004,16.97248
grc,2005,16.83533
grc,2006,15.90494
grc,2007,16.40697
grc,2008,16.32841
grd,1970,11.41508
grd,1971,11.4114
grd,1972,12.04484
grd,1973,11.97691
grd,1974,11.88173
grd,1975,12.08001
grd,1976,11.1848
grd,1977,11.06706
grd,1978,10.35798
grd,1979,10.30692
grd,1980,10.31011
grd,1981,10.63207
grd,1982,10.87198
grd,1983,11.01104
grd,1984,11.08514
grd,1985,10.4046
grd,1986,10.46225
grd,1987,10.50418
grd,1988,10.17549
grd,1989,9.99558
grd,1990,0
grd,1991,0
grd,1992,0
grd,1993,0
grd,1994,0
grd,1995,0
grd,1996,0
grd,1997,0
grd,1998,0
grd,1999,0
grd,2000,0
grd,2001,0
grd,2002,0
grd,2003,0
grd,2004,0
grd,2005,0
grd,2006,0
grd,2007,0
grd,2008,0
grl,1970,0
grl,1971,0
grl,1972,0
grl,1973,0
grl,1974,0
grl,1975,0
grl,1976,0
grl,1977,0
grl,1978,0
grl,1979,0
grl,1980,0
grl,1981,0
grl,1982,0
grl,1983,0
grl,1984,0
grl,1985,0
grl,1986,0
grl,1987,0
grl,1988,0
grl,1989,0
gtm,1970,16.51478
gtm,1971,15.29289
gtm,1972,14.75088
gtm,1973,15.10408
gtm,1974,15.70206
gtm,1975,18.67455
gtm,1976,20.9486
gtm,1977,19.9833
gtm,1978,20.00516
gtm,1979,19.14314
gtm,1980,14.71136
gtm,1981,14.83697
gtm,1982,14.53728
gtm,1983,14.66486
gtm,1984,14.9059
gtm,1985,14.97772
gtm,1986,15.24133
gtm,1987,14.85745
gtm,1988,15.17877
gtm,1989,15.82214
gtm,1990,28.52174
gtm,1991,29.07563
gtm,1992,28.88889
gtm,1993,28.91566
gtm,1994,30.31674
gtm,1995,31.11111
gtm,1996,33.14204
gtm,1997,34.75862
gtm,1998,36.31509
gtm,1999,37.04172
gtm,2000,38.52761
gtm,2001,38.12352
gtm,2002,37.8316
gtm,2003,39.08985
gtm,2004,39.17526
gtm,2005,38.35165
gtm,2006,38.42795
gtm,2007,37.01773
gtm,2008,36.52085
gum,1970,0.13062
gum,1971,0.14169
gum,1972,0.1405
gum,1973,0.13906
gum,1974,0.13856
gum,1975,0.13341
gum,1976,0.13493
gum,1977,0.13021
gum,1978,0.12748
gum,1979,0.12349
gum,1980,0.12092
gum,1981,0.11333
gum,1982,0.1066
gum,1983,0.09877
gum,1984,0.09485
gum,1985,0.09039
gum,1986,0.08474
gum,1987,0.0787
gum,1988,0.07255
gum,1989,0.07054
guy,1970,3.49439
guy,1971,4.24637
guy,1972,4.56273
guy,1973,4.69767
guy,1974,3.89803
guy,1975,3.44809
guy,1976,3.7988
guy,1977,3.85407
guy,1978,3.85745
guy,1979,4.54162
guy,1980,4.36565
guy,1981,5.06263
guy,1982,4.7667
guy,1983,5.44267
guy,1984,5.81569
guy,1985,5.89541
guy,1986,5.37669
guy,1987,4.9925
guy,1988,5.49087
guy,1989,5.56627
guy,1990,8.64198
guy,1991,6.93069
guy,1992,6.54206
guy,1993,5.88235
guy,1994,5.9322
guy,1995,5.10949
guy,1996,5.10949
guy,1997,4.96454
guy,1998,5.34351
guy,1999,4.96454
guy,2000,5.83333
guy,2001,5.6
guy,2002,6.14035
guy,2003,5.30303
guy,2004,5.78512
guy,2005,6.14035
guy,2006,6.30631
guy,2007,6.14035
guy,2008,5.69106
hkg,1970,2.92544
hkg,1971,2.87418
hkg,1972,2.73316
hkg,1973,2.71777
hkg,1974,2.90147
hkg,1975,2.73889
hkg,1976,3.04476
hkg,1977,3.3911
hkg,1978,3.54505
hkg,1979,3.49411
hkg,1980,3.6689
hkg,1981,4.06887
hkg,1982,4.44965
hkg,1983,4.7153
hkg,1984,4.89959
hkg,1985,5.08562
hkg,1986,5.42101
hkg,1987,5.68115
hkg,1988,5.98253
hkg,1989,6.00041
hnd,1970,9.63326
hnd,1971,9.25448
hnd,1972,9.35171
hnd,1973,9.39607
hnd,1974,8.76731
hnd,1975,8.71829
hnd,1976,8.97027
hnd,1977,8.73307
hnd,1978,8.82575
hnd,1979,8.27887
hnd,1980,8.65117
hnd,1981,8.96348
hnd,1982,8.18204
hnd,1983,7.87015
hnd,1984,7.52665
hnd,1985,7.68322
hnd,1986,7.75287
hnd,1987,7.65953
hnd,1988,8.08369
hnd,1989,8.60225
hnd,1990,12.08499
hnd,1991,12.10526
hnd,1992,12.28758
hnd,1993,13.09686
hnd,1994,12.67788
hnd,1995,13.19261
hnd,1996,13.51724
hnd,1997,13.90922
hnd,1998,14.64567
hnd,1999,16.02113
hnd,2000,16.05839
hnd,2001,15.90106
hnd,2002,15.15651
hnd,2003,13.84389
hnd,2004,14.20118
hnd,2005,13.92045
hnd,2006,14.36782
hnd,2007,14.46809
hnd,2008,14.32545
hrv,1970,22.75752
hrv,1971,22.53032
hrv,1972,24.05026
hrv,1973,24.19717
hrv,1974,24.25684
hrv,1975,24.80591
hrv,1976,26.75513
hrv,1977,27.9201
hrv,1978,27.79406
hrv,1979,27.26
hrv,1980,26.36473
hrv,1981,25.48848
hrv,1982,26.19222
hrv,1983,26.15185
hrv,1984,25.35295
hrv,1985,28.05138
hrv,1986,28.52782
hrv,1987,28.81109
hrv,1988,33.84685
hrv,1989,36.55256
hrv,1990,20.43796
hrv,1991,19.7995
hrv,1992,18.8172
hrv,1993,19.83696
hrv,1994,18.64407
hrv,1995,19.71014
hrv,1996,20.88235
hrv,1997,20.17804
hrv,1998,19.76048
hrv,1999,18.93491
hrv,2000,17.87879
hrv,2001,18.63905
hrv,2002,18.23529
hrv,2003,19.08832
hrv,2004,18.08219
hrv,2005,18.78453
hrv,2006,17.91444
hrv,2007,17.46032
hrv,2008,17.33333
hti,1970,25.4927
hti,1971,24.7433
hti,1972,25.00051
hti,1973,26.13373
hti,1974,27.14755
hti,1975,28.15068
hti,1976,28.83257
hti,1977,29.4192
hti,1978,29.31164
hti,1979,29.83444
hti,1980,29.81655
hti,1981,23.94079
hti,1982,23.7752
hti,1983,23.83604
hti,1984,23.44037
hti,1985,23.67602
hti,1986,18.91296
hti,1987,19.37896
hti,1988,19.84345
hti,1989,19.88369
hti,1990,4.56026
hti,1991,4.62963
hti,1992,4.14365
hti,1993,4.5584
hti,1994,4.8433
hti,1995,5.05618
hti,1996,4.98615
hti,1997,5.05319
hti,1998,5
hti,1999,4.92228
hti,2000,4.64548
hti,2001,4.60048
hti,2002,4.55635
hti,2003,4.51306
hti,2004,4.73934
hti,2005,4.69484
hti,2006,4.68384
hti,2007,4.62963
hti,2008,4.60829
hun,1970,27.72206
hun,1971,27.75256
hun,1972,26.33511
hun,1973,29.35265
hun,1974,30.92651
hun,1975,26.09575
hun,1976,28.69946
hun,1977,28.22668
hun,1978,29.63105
hun,1979,29.21073
hun,1980,30.51744
hun,1981,30.11508
hun,1982,25.33505
hun,1983,24.62229
hun,1984,24.86016
hun,1985,25.33242
hun,1986,25.23359
hun,1987,24.93052
hun,1988,24.80563
hun,1989,23.95591
hun,1990,26.40545
hun,1991,26.36986
hun,1992,23.16492
hun,1993,24.19679
hun,1994,24.17815
hun,1995,22.24745
hun,1996,22.7021
hun,1997,21.94849
hun,1998,20.7331
hun,1999,19.88636
hun,2000,20.78212
hun,2001,21.53326
hun,2002,19.95439
hun,2003,21.26246
hun,2004,19.39605
hun,2005,18.49642
hun,2006,18.71203
hun,2007,17.9803
hun,2008,17.72784
idn,1970,17.62261
idn,1971,18.708
idn,1972,12.09821
idn,1973,17.6748
idn,1974,19.923
idn,1975,19.75512
idn,1976,17.34404
idn,1977,15.29866
idn,1978,23.16312
idn,1979,19.73705
idn,1980,17.46656
idn,1981,18.72012
idn,1982,6.31029
idn,1983,12.65902
idn,1984,19.24645
idn,1985,18.63793
idn,1986,13.91958
idn,1987,9.6259
idn,1988,20.899
idn,1989,19.84634
idn,1990,21.34647
idn,1991,21.39425
idn,1992,21.02727
idn,1993,21.12501
idn,1994,21.14768
idn,1995,19.61133
idn,1996,18.2928
idn,1997,17.13909
idn,1998,15.77072
idn,1999,14.50219
idn,2000,13.60582
idn,2001,13.75639
idn,2002,13.79456
idn,2003,13.95754
idn,2004,13.93013
idn,2005,14.0776
idn,2006,14.15571
idn,2007,14.1591
idn,2008,14.18949
ind,1970,10.77741
ind,1971,10.77074
ind,1972,11.06578
ind,1973,11.00167
ind,1974,11.40621
ind,1975,11.80692
ind,1976,11.85285
ind,1977,11.66406
ind,1978,11.40336
ind,1979,11.46639
ind,1980,11.74871
ind,1981,12.14035
ind,1982,12.29039
ind,1983,12.33633
ind,1984,12.68105
ind,1985,12.72307
ind,1986,13.88754
ind,1987,15.29205
ind,1988,16.47495
ind,1989,17.37377
ind,1990,12.6583
ind,1991,12.81479
ind,1992,12.99057
ind,1993,13.14286
ind,1994,13.31127
ind,1995,13.2006
ind,1996,13.05418
ind,1997,12.96831
ind,1998,12.81678
ind,1999,12.72733
ind,2000,12.69672
ind,2001,13.1394
ind,2002,13.82786
ind,2003,14.17687
ind,2004,14.54363
ind,2005,14.7385
ind,2006,14.93086
ind,2007,15.04868
ind,2008,15.27404
irl,1970,6.71762
irl,1971,6.02201
irl,1972,5.55349
irl,1973,4.68018
irl,1974,5.04967
irl,1975,4.34813
irl,1976,4.61604
irl,1977,5.14472
irl,1978,4.44503
irl,1979,6.43709
irl,1980,6.44539
irl,1981,8.1288
irl,1982,8.68986
irl,1983,9.29815
irl,1984,9.00752
irl,1985,9.04125
irl,1986,9.21121
irl,1987,9.26382
irl,1988,8.42688
irl,1989,8.43554
irl,1990,4.72186
irl,1991,4.44444
irl,1992,3.98734
irl,1993,3.82925
irl,1994,3.50877
irl,1995,3.24797
irl,1996,3.25
irl,1997,2.9375
irl,1998,2.86062
irl,1999,2.48786
irl,2000,2.3571
irl,2001,2.34604
irl,2002,2.18289
irl,2003,5.82192
irl,2004,2.05066
irl,2005,2.1118
irl,2006,1.99253
irl,2007,2.14286
irl,2008,2.17678
irn,1970,69.37736
irn,1971,71.4656
irn,1972,73.42311
irn,1973,75.5269
irn,1974,75.26584
irn,1975,72.5834
irn,1976,74.96125
irn,1977,73.72872
irn,1978,71.93426
irn,1979,62.2134
irn,1980,48.16736
irn,1981,44.29968
irn,1982,56.9124
irn,1983,55.49483
irn,1984,45.51234
irn,1985,42.83782
irn,1986,40.08219
irn,1987,41.83849
irn,1988,41.38836
irn,1989,39.7693
irn,1990,54.19344
irn,1991,55.38
irn,1992,54.72465
irn,1993,55.23307
irn,1994,55.65068
irn,1995,54.20675
irn,1996,52.71139
irn,1997,51.73603
irn,1998,50.48099
irn,1999,49.96596
irn,2000,49.65274
irn,2001,52.49482
irn,2002,55.10264
irn,2003,57.13759
irn,2004,58.88338
irn,2005,60.40998
irn,2006,61.83942
irn,2007,63.17208
irn,2008,65.62226
irq,1970,70.6192
irq,1971,72.85003
irq,1972,71.95776
irq,1973,76.19601
irq,1974,77.9555
irq,1975,79.91344
irq,1976,81.72892
irq,1977,79.18151
irq,1978,80.12818
irq,1979,83.15649
irq,1980,79.27347
irq,1981,63.29086
irq,1982,63.82554
irq,1983,63.06062
irq,1984,66.99148
irq,1985,71.40246
irq,1986,74.63323
irq,1987,73.91621
irq,1988,75.13742
irq,1989,75.45681
irq,1990,11.34235
irq,1991,11.46199
irq,1992,9.50276
irq,1993,7.73196
irq,1994,6.50407
irq,1995,5.47521
irq,1996,7.41935
irq,1997,8.50851
irq,1998,9.6099
irq,1999,10.87361
irq,2000,12.0362
irq,2001,11.57989
irq,2002,10.87719
irq,2003,11.08033
irq,2004,10.21314
irq,2005,9.35131
irq,2006,9.44625
irq,2007,9.50511
irq,2008,9.70206
isl,1970,0.96815
isl,1971,1.04703
isl,1972,1.0633
isl,1973,1.20508
isl,1974,1.10613
isl,1975,1.21754
isl,1976,1.14167
isl,1977,1.14899
isl,1978,1.28403
isl,1979,1.31598
isl,1980,1.47051
isl,1981,1.51935
isl,1982,1.58608
isl,1983,1.57702
isl,1984,1.58028
isl,1985,1.5266
isl,1986,1.64459
isl,1987,1.68804
isl,1988,1.92648
isl,1989,1.93338
isl,1990,1.96078
isl,1991,1.96078
isl,1992,1.92308
isl,1993,1.88679
isl,1994,1.85185
isl,1995,1.81818
isl,1996,1.78571
isl,1997,1.78571
isl,1998,1.75439
isl,1999,1.72414
isl,2000,1.75439
isl,2001,1.72414
isl,2002,1.75439
isl,2003,1.75439
isl,2004,1.75439
isl,2005,1.78571
isl,2006,1.63934
isl,2007,1.63934
isl,2008,1.66667
isr,1970,27.7743
isr,1971,27.35502
isr,1972,27.18956
isr,1973,25.21472
isr,1974,19.92445
isr,1975,24.1758
isr,1976,6.92056
isr,1977,6.82104
isr,1978,7.2278
isr,1979,7.31409
isr,1980,8.429
isr,1981,8.6121
isr,1982,7.40222
isr,1983,6.89617
isr,1984,6.34979
isr,1985,6.13026
isr,1986,6.24019
isr,1987,6.01805
isr,1988,5.7474
isr,1989,5.75199
isr,1990,1.1976
isr,1991,1.16144
isr,1992,1.1236
isr,1993,1.08932
isr,1994,1.16034
isr,1995,1.12705
isr,1996,1.09235
isr,1997,1.08588
isr,1998,1.07738
isr,1999,0.97182
isr,2000,0.96525
isr,2001,1.76796
isr,2002,2.85344
isr,2003,4.21217
isr,2004,4.78261
isr,2005,5.08021
isr,2006,6.11465
isr,2007,7.125
isr,2008,8.29208
ita,1970,11.39092
ita,1971,11.60961
ita,1972,12.02484
ita,1973,12.49757
ita,1974,13.57552
ita,1975,14.34868
ita,1976,14.94223
ita,1977,14.95682
ita,1978,15.12366
ita,1979,15.42183
ita,1980,15.50583
ita,1981,15.70964
ita,1982,15.92171
ita,1983,16.25817
ita,1984,16.01525
ita,1985,16.35076
ita,1986,16.94398
ita,1987,17.34566
ita,1988,17.58378
ita,1989,18.00723
ita,1990,20.65616
ita,1991,21.31913
ita,1992,21.37918
ita,1993,21.36655
ita,1994,20.8349
ita,1995,20.52592
ita,1996,19.92883
ita,1997,19.84747
ita,1998,20.08251
ita,1999,19.69156
ita,2000,18.64785
ita,2001,18.28516
ita,2002,17.42308
ita,2003,18.16414
ita,2004,17.17071
ita,2005,18.17095
ita,2006,17.60635
ita,2007,18.38355
ita,2008,19.17697
jam,1970,12.29563
jam,1971,12.20534
jam,1972,12.33159
jam,1973,12.18729
jam,1974,11.71894
jam,1975,11.16288
jam,1976,11.21326
jam,1977,10.66406
jam,1978,11.21724
jam,1979,10.48658
jam,1980,9.68968
jam,1981,9.70507
jam,1982,7.37546
jam,1983,7.24824
jam,1984,14.16771
jam,1985,14.50588
jam,1986,13.90488
jam,1987,13.41147
jam,1988,14.18954
jam,1989,14.32507
jam,1990,6.54206
jam,1991,6.30631
jam,1992,5.12821
jam,1993,4.31034
jam,1994,4.42478
jam,1995,3.47826
jam,1996,4.5045
jam,1997,4.58716
jam,1998,5.45455
jam,1999,5.40541
jam,2000,6.25
jam,2001,5.30973
jam,2002,5.30973
jam,2003,5.12821
jam,2004,5.40541
jam,2005,5.50459
jam,2006,6.89655
jam,2007,7.22892
jam,2008,7.22892
jor,1970,6.60836
jor,1971,7.12212
jor,1972,6.84901
jor,1973,6.43486
jor,1974,8.19212
jor,1975,7.0727
jor,1976,8.46445
jor,1977,7.8718
jor,1978,8.28014
jor,1979,7.87253
jor,1980,8.7168
jor,1981,8.14616
jor,1982,8.63108
jor,1983,9.03961
jor,1984,8.87948
jor,1985,8.29465
jor,1986,8.36914
jor,1987,8.41166
jor,1988,8.97623
jor,1989,11.10795
jor,1990,1.33495
jor,1991,1.373
jor,1992,1.40389
jor,1993,1.4433
jor,1994,1.59521
jor,1995,1.88889
jor,1996,2.14376
jor,1997,2.48538
jor,1998,2.95652
jor,1999,3.59408
jor,2000,4.6832
jor,2001,5.10753
jor,2002,5.46875
jor,2003,5.56962
jor,2004,5.92593
jor,2005,5.95238
jor,2006,6.27907
jor,2007,6.20843
jor,2008,6.31579
jpn,1970,24.06058
jpn,1971,21.67145
jpn,1972,19.6445
jpn,1973,18.72335
jpn,1974,16.67931
jpn,1975,15.13706
jpn,1976,15.49581
jpn,1977,15.58749
jpn,1978,13.8375
jpn,1979,13.61702
jpn,1980,14.11524
jpn,1981,14.61703
jpn,1982,14.51566
jpn,1983,13.86227
jpn,1984,13.8167
jpn,1985,13.59451
jpn,1986,13.42748
jpn,1987,12.17904
jpn,1988,11.47567
jpn,1989,10.99717
jpn,1990,16.72391
jpn,1991,15.65358
jpn,1992,14.40518
jpn,1993,12.94569
jpn,1994,11.86394
jpn,1995,11.52416
jpn,1996,11.07793
jpn,1997,10.74809
jpn,1998,10.48593
jpn,1999,10.50748
jpn,2000,10.39177
jpn,2001,9.80256
jpn,2002,8.5531
jpn,2003,8.70511
jpn,2004,9.24645
jpn,2005,9.73451
jpn,2006,10.17203
jpn,2007,10.53829
jpn,2008,10.57132
kaz,1970,63.41735
kaz,1971,62.97798
kaz,1972,57.35617
kaz,1973,61.41288
kaz,1974,62.5105
kaz,1975,62.09967
kaz,1976,60.98302
kaz,1977,61.27049
kaz,1978,61.29061
kaz,1979,58.74508
kaz,1980,57.09967
kaz,1981,54.56908
kaz,1982,54.01617
kaz,1983,53.07914
kaz,1984,53.79345
kaz,1985,49.89033
kaz,1986,48.46203
kaz,1987,47.65158
kaz,1988,50.53362
kaz,1989,51.44663
kaz,1990,42.85445
kaz,1991,44.97599
kaz,1992,45.78042
kaz,1993,42.38106
kaz,1994,40.74582
kaz,1995,39.71876
kaz,1996,41.05921
kaz,1997,42.17551
kaz,1998,44.93231
kaz,1999,42.47379
kaz,2000,48.61215
kaz,2001,51.11416
kaz,2002,42.40546
kaz,2003,49.51243
kaz,2004,48.40426
kaz,2005,46.20874
kaz,2006,47.38589
kaz,2007,49.52882
kaz,2008,51.84996
ken,1970,24.09221
ken,1971,23.46106
ken,1972,23.39992
ken,1973,23.66807
ken,1974,23.96974
ken,1975,24.27269
ken,1976,25.05405
ken,1977,25.17163
ken,1978,24.25011
ken,1979,23.15475
ken,1980,25.26355
ken,1981,26.05759
ken,1982,24.89454
ken,1983,23.53289
ken,1984,23.45679
ken,1985,24.2295
ken,1986,24.42835
ken,1987,24.90071
ken,1988,24.1671
ken,1989,23.85832
ken,1990,22.1145
ken,1991,23.19048
ken,1992,23.5687
ken,1993,23.93693
ken,1994,24.13302
ken,1995,24.54805
ken,1996,26.71267
ken,1997,27.71554
ken,1998,28.25984
ken,1999,27.8125
ken,2000,30.49812
ken,2001,30.73308
ken,2002,29.86836
ken,2003,28.59611
ken,2004,27.35113
ken,2005,28.10403
ken,2006,29.56081
ken,2007,21.07546
ken,2008,21.51361
kgz,1970,11.82612
kgz,1971,11.46321
kgz,1972,11.02016
kgz,1973,11.53854
kgz,1974,11.71135
kgz,1975,11.67337
kgz,1976,11.73677
kgz,1977,11.96654
kgz,1978,11.87363
kgz,1979,11.61841
kgz,1980,11.39892
kgz,1981,11.01861
kgz,1982,10.97619
kgz,1983,10.67563
kgz,1984,10.27066
kgz,1985,10.25736
kgz,1986,10.47065
kgz,1987,10.39977
kgz,1988,12.13471
kgz,1989,12.82272
kgz,1990,26.74572
kgz,1991,25.76923
kgz,1992,21.90202
kgz,1993,19.89882
kgz,1994,16.11479
kgz,1995,16.50246
kgz,1996,20.77922
kgz,1997,20.57292
kgz,1998,20.82192
kgz,1999,15.29745
kgz,2000,16.48045
kgz,2001,16.89373
kgz,2002,19.62366
kgz,2003,17.8273
kgz,2004,18.2058
kgz,2005,17.3913
kgz,2006,16.57754
kgz,2007,15.78947
kgz,2008,14.91003
khm,1970,6.08128
khm,1971,7.30107
khm,1972,8.46697
khm,1973,10.55998
khm,1974,13.69944
khm,1975,11.89645
khm,1976,11.7532
khm,1977,11.0988
khm,1978,10.43044
khm,1979,12.19579
khm,1980,8.62317
khm,1981,8.92702
khm,1982,7.80016
khm,1983,6.94336
khm,1984,9.62938
khm,1985,8.34017
khm,1986,8.00293
khm,1987,7.94139
khm,1988,7.22922
khm,1989,7.40845
khm,1990,7.46951
khm,1991,8.42434
khm,1992,8.93263
khm,1993,9.07143
khm,1994,10.65319
khm,1995,9.93243
khm,1996,9.93243
khm,1997,9.89967
khm,1998,9.95293
khm,1999,9.42075
khm,2000,10.03367
khm,2001,10.52279
khm,2002,10.84813
khm,2003,10.52311
khm,2004,11.15906
khm,2005,10.81236
khm,2006,10.29412
khm,2007,10.12862
khm,2008,10.03185
kir,1970,10.98553
kir,1971,10.8454
kir,1972,10.05311
kir,1973,9.58516
kir,1974,9.05159
kir,1975,8.70587
kir,1976,8.45622
kir,1977,8.31915
kir,1978,8.06216
kir,1979,8.03765
kir,1980,8.67408
kir,1981,8.81058
kir,1982,8.57959
kir,1983,8.31281
kir,1984,7.55024
kir,1985,7.45435
kir,1986,7.02299
kir,1987,6.71166
kir,1988,6.29308
kir,1989,5.96578
kir,1990,0
kir,1991,0
kir,1992,0
kir,1993,0
kir,1994,0
kir,1995,0
kir,1996,0
kir,1997,0
kir,1998,0
kir,1999,0
kir,2000,0
kir,2001,0
kir,2002,0
kir,2003,0
kir,2004,0
kir,2005,0
kir,2006,0
kir,2007,0
kir,2008,0
kna,1970,13.60714
kna,1971,12.07796
kna,1972,11.35324
kna,1973,10.49774
kna,1974,10.31423
kna,1975,10.4051
kna,1976,13.13038
kna,1977,14.11551
kna,1978,14.02921
kna,1979,14.47805
kna,1980,13.80727
kna,1981,13.7483
kna,1982,14.20349
kna,1983,12.18734
kna,1984,12.54876
kna,1985,10.64851
kna,1986,10.27185
kna,1987,10.10767
kna,1988,10.35538
kna,1989,9.80563
kna,1990,0
kna,1991,0
kna,1992,0
kna,1993,0
kna,1994,0
kna,1995,0
kna,1996,0
kna,1997,0
kna,1998,0
kna,1999,0
kna,2000,0
kna,2001,0
kna,2002,0
kna,2003,0
kna,2004,0
kna,2005,0
kna,2006,0
kna,2007,0
kna,2008,0
kor,1970,22.24962
kor,1971,22.37342
kor,1972,22.09723
kor,1973,24.05261
kor,1974,25.25979
kor,1975,26.69808
kor,1976,26.43404
kor,1977,27.19855
kor,1978,27.12435
kor,1979,27.40668
kor,1980,28.36408
kor,1981,29.81127
kor,1982,29.69296
kor,1983,28.59999
kor,1984,29.72445
kor,1985,30.4579
kor,1986,32.01183
kor,1987,32.37438
kor,1988,32.88284
kor,1989,30.37964
kor,1990,33.04765
kor,1991,29.20415
kor,1992,24.59306
