geo,time,dt_nfl_mlat_cd
lbr,2015,148455000
lbr,2016,83634000
lbr,2017,87057000
lbr,2018,106083000
lbr,2019,123416000
lbr,2020,86563000
lca,1981,1699000
lca,1982,1927000
lca,1983,1604000
lca,1984,2315000
lca,1985,2764000
lca,1986,2186000
lca,1987,2142000
lca,1988,4928000
lca,1989,5635000
lca,1990,4501000
lca,1991,5696000
lca,1992,12721000
lca,1993,8543000
lca,1994,2991000
lca,1995,6627000
lca,1996,8722000
lca,1997,2159000
lca,1998,6743000
lca,1999,2018000
lca,2000,10878000
lca,2001,-2405000
lca,2002,11429000
lca,2003,11680000
lca,2004,20191000
lca,2005,1179000
lca,2006,8884000
lca,2007,8737000
lca,2008,-1488000
lca,2009,9857000
lca,2010,20153000
lca,2011,-163000
lca,2012,-11272000
lca,2013,550000
lca,2014,-1379000
lca,2015,-2612000
lca,2016,-4671000
lca,2017,1160000
lca,2018,-4926000
lca,2019,11947000
lca,2020,51521000
lka,1970,1715000
lka,1971,8512000
lka,1972,7267000
lka,1973,11785000
lka,1974,15868000
lka,1975,22139000
lka,1976,10200000
lka,1977,24851000
lka,1978,33894000
lka,1979,19147000
lka,1980,27104000
lka,1981,55279000
lka,1982,80258000
lka,1983,103183000
lka,1984,119141000
lka,1985,109555000
lka,1986,126488000
lka,1987,131121000
lka,1988,116880000
lka,1989,125575000
lka,1990,213599000
lka,1991,318023000
lka,1992,183732000
lka,1993,231036000
lka,1994,146056000
lka,1995,171159000
lka,1996,229246000
lka,1997,139774000
lka,1998,188138000
lka,1999,107783000
lka,2000,73191000
lka,2001,68291000
lka,2002,166981000
lka,2003,358700000
lka,2004,176243000
lka,2005,263668000
lka,2006,228607000
lka,2007,152206000
lka,2008,227799000
lka,2009,266709000
lka,2010,299292000
lka,2011,280352000
lka,2012,287194000
lka,2013,249965000
lka,2014,322290000
lka,2015,272764000
lka,2016,452100000
lka,2017,340488000
lka,2018,343112000
lka,2019,227744000
lka,2020,661915000
lso,1973,14000
lso,1974,1997000
lso,1975,4535000
lso,1976,2497000
lso,1977,6657000
lso,1978,5802000
lso,1979,7483000
lso,1980,6357000
lso,1981,11866000
lso,1982,20425000
lso,1983,16657000
lso,1984,20288000
lso,1985,32350000
lso,1986,14315000
lso,1987,21536000
lso,1988,19580000
lso,1989,30923000
lso,1990,26596000
lso,1991,17230000
lso,1992,28652000
lso,1993,37212000
lso,1994,45839000
lso,1995,26980000
lso,1996,25852000
lso,1997,24069000
lso,1998,13724000
lso,1999,101000
lso,2000,7122000
lso,2001,6860000
lso,2002,-1641000
lso,2003,-9393000
lso,2004,14642000
lso,2005,-2539000
lso,2006,8762000
lso,2007,15650000
lso,2008,15394000
lso,2009,4093000
lso,2010,24186000
lso,2011,19774000
lso,2012,20664000
lso,2013,5090000
lso,2014,25148000
lso,2015,33884000
lso,2016,7500000
lso,2017,12266000
lso,2018,9647000
lso,2019,30507000
lso,2020,2538000
mar,1970,10782000
mar,1971,21081000
mar,1972,22088000
mar,1973,26421000
mar,1974,54735000
mar,1975,108434000
mar,1976,53044000
mar,1977,61872000
mar,1978,112040000
mar,1979,129429000
mar,1980,70349000
mar,1981,207787000
mar,1982,187727000
mar,1983,234912000
mar,1984,220386000
mar,1985,308998000
mar,1986,339058000
mar,1987,322716000
mar,1988,279943000
mar,1989,414948000
mar,1990,505571000
mar,1991,397920000
mar,1992,373051000
mar,1993,339151000
mar,1994,229738000
mar,1995,382142000
mar,1996,310484000
mar,1997,-99861000
mar,1998,112136000
mar,1999,253402000
mar,2000,-84545000
mar,2001,-165310000
mar,2002,-314748000
mar,2003,-602526000
mar,2004,-108494000
mar,2005,443120000
mar,2006,434548000
mar,2007,596233000
mar,2008,936936000
mar,2009,1302879000
mar,2010,621649000
mar,2011,1427311000
mar,2012,584728000
mar,2013,1673762000
mar,2014,901263000
mar,2015,698439000
mar,2016,719393000
mar,2017,1166209000
mar,2018,138887000
mar,2019,1205345000
mar,2020,1811722000
mda,1992,24510000
mda,1993,35806000
mda,1994,98933000
mda,1995,46129000
mda,1996,50748000
mda,1997,58585000
mda,1998,43472000
mda,1999,76620000
mda,2000,28574000
mda,2001,5522000
mda,2002,3422000
mda,2003,-14774000
mda,2004,-14328000
mda,2005,-10267000
mda,2006,5953000
mda,2007,25311000
mda,2008,30426000
mda,2009,16066000
mda,2010,48764000
mda,2011,63436000
mda,2012,108190000
mda,2013,54171000
mda,2014,109989000
mda,2015,78735000
mda,2016,111169000
mda,2017,51154000
mda,2018,99826000
mda,2019,85375000
mda,2020,251900000
mdg,1970,3023000
mdg,1971,2053000
mdg,1972,744000
mdg,1973,10532000
mdg,1974,9419000
mdg,1975,24843000
mdg,1976,15716000
mdg,1977,7771000
mdg,1978,14418000
mdg,1979,19406000
mdg,1980,40961000
mdg,1981,50087000
mdg,1982,50289000
mdg,1983,56744000
mdg,1984,53875000
mdg,1985,71491000
mdg,1986,142136000
mdg,1987,164183000
mdg,1988,129959000
mdg,1989,94399000
mdg,1990,116743000
mdg,1991,146102000
mdg,1992,62856000
mdg,1993,73116000
mdg,1994,52351000
mdg,1995,59934000
mdg,1996,71885000
mdg,1997,145330000
mdg,1998,61417000
mdg,1999,83967000
mdg,2000,106306000
mdg,2001,117773000
mdg,2002,168519000
mdg,2003,194473000
mdg,2004,277625000
mdg,2005,225569000
mdg,2006,237109000
mdg,2007,242699000
mdg,2008,293369000
mdg,2009,55172000
mdg,2010,105967000
mdg,2011,73811000
mdg,2012,78964000
mdg,2013,117832000
mdg,2014,160686000
mdg,2015,132970000
mdg,2016,94384000
mdg,2017,133038000
mdg,2018,144922000
mdg,2019,156065000
mdg,2020,216542000
mdv,1979,400000
mdv,1980,2611000
mdv,1981,5543000
mdv,1982,4222000
mdv,1983,914000
mdv,1984,263000
mdv,1985,-188000
mdv,1986,7046000
mdv,1987,2160000
mdv,1988,1842000
mdv,1989,900000
mdv,1990,2158000
mdv,1991,9277000
mdv,1992,12467000
mdv,1993,5010000
mdv,1994,8627000
mdv,1995,14910000
mdv,1996,10490000
mdv,1997,9657000
mdv,1998,7810000
mdv,1999,4731000
mdv,2000,3758000
mdv,2001,7081000
mdv,2002,11568000
mdv,2003,9719000
mdv,2004,7096000
mdv,2005,11772000
mdv,2006,34304000
mdv,2007,30457000
mdv,2008,20957000
mdv,2009,2330000
mdv,2010,28109000
mdv,2011,950000
mdv,2012,16315000
mdv,2013,-5690000
mdv,2014,-4127000
mdv,2015,-9014000
mdv,2016,-8845000
mdv,2017,7524000
mdv,2018,69927000
mdv,2019,45479000
mdv,2020,15005000
mex,1970,141109000
mex,1971,118791000
mex,1972,136447000
mex,1973,169287000
mex,1974,239122000
mex,1975,240155000
mex,1976,212380000
mex,1977,251009000
mex,1978,203015000
mex,1979,375305000
mex,1980,496779000
mex,1981,498500000
mex,1982,1124967000
mex,1983,-529305000
mex,1984,683537000
mex,1985,738424000
mex,1986,918929000
mex,1987,373797000
mex,1988,754937000
mex,1989,720008000
mex,1990,2596563000
mex,1991,892808000
mex,1992,478253000
mex,1993,193341000
mex,1994,-156201000
mex,1995,934823000
mex,1996,359494000
mex,1997,-124717000
mex,1998,285140000
mex,1999,-380652000
mex,2000,708870000
mex,2001,-266220000
mex,2002,505389000
mex,2003,140248000
mex,2004,-979577000
mex,2005,-38867000
mex,2006,-8316196000
mex,2007,834824000
mex,2008,1489950000
mex,2009,6310805000
mex,2010,4021894000
mex,2011,2273178000
mex,2012,1913704000
mex,2013,1857502000
mex,2014,985098000
mex,2015,674080000
mex,2016,231491000
mex,2017,1297400000
mex,2018,268787000
mex,2019,1118206000
mex,2020,803187000
mkd,1993,-4275000
mkd,1994,-18408000
mkd,1995,55172000
mkd,1996,72007000
mkd,1997,81225000
mkd,1998,71778000
mkd,1999,99573000
mkd,2000,59116000
mkd,2001,14772000
mkd,2002,32588000
mkd,2003,50748000
mkd,2004,81753000
mkd,2005,62301000
mkd,2006,35062000
mkd,2007,-63313000
mkd,2008,33377000
mkd,2009,15984000
mkd,2010,100512000
mkd,2011,61244000
mkd,2012,45588000
mkd,2013,82265000
mkd,2014,135302000
mkd,2015,69350000
mkd,2016,-10380000
mkd,2017,-39877000
mkd,2018,-38551000
mkd,2019,160547000
mkd,2020,219252000
mli,1970,1200000
mli,1971,3388000
mli,1972,5549000
mli,1973,4452000
mli,1974,6422000
mli,1975,14743000
mli,1976,13656000
mli,1977,24611000
mli,1978,21664000
mli,1979,34731000
mli,1980,34954000
mli,1981,54600000
mli,1982,44285000
mli,1983,55642000
mli,1984,35352000
mli,1985,38212000
mli,1986,81220000
mli,1987,80215000
mli,1988,84211000
mli,1989,74080000
mli,1990,101217000
mli,1991,96325000
mli,1992,69895000
mli,1993,46734000
mli,1994,93546000
mli,1995,123024000
mli,1996,94277000
mli,1997,87432000
mli,1998,61796000
mli,1999,79897000
mli,2000,59424000
mli,2001,81078000
mli,2002,105336000
mli,2003,147139000
mli,2004,119816000
mli,2005,177459000
mli,2006,70420000
mli,2007,168611000
mli,2008,196423000
mli,2009,352335000
mli,2010,228735000
mli,2011,230416000
mli,2012,117486000
mli,2013,241730000
mli,2014,160221000
mli,2015,236234000
mli,2016,86909000
mli,2017,203687000
mli,2018,273764000
mli,2019,416527000
mli,2020,331832000
mmr,1970,-2424000
mmr,1971,-2545000
mmr,1972,-2085000
mmr,1973,-3336000
mmr,1974,1907000
mmr,1975,19169000
mmr,1976,25471000
mmr,1977,40047000
mmr,1978,81747000
mmr,1979,67448000
mmr,1980,41117000
mmr,1981,73924000
mmr,1982,88606000
mmr,1983,74110000
mmr,1984,116854000
mmr,1985,60110000
mmr,1986,91272000
mmr,1987,83475000
mmr,1988,97941000
mmr,1989,69418000
mmr,1990,51958000
mmr,1991,21898000
mmr,1992,1340000
mmr,1993,-3550000
mmr,1994,-10482000
mmr,1995,-24591000
mmr,1996,-27068000
mmr,1997,-18028000
mmr,1998,-894000
mmr,1999,-2585000
mmr,2000,-466000
mmr,2001,188000
mmr,2002,225000
mmr,2003,1035000
mmr,2004,1020000
mmr,2005,3059000
mmr,2006,-2768000
mmr,2007,-25000
mmr,2008,3305000
mmr,2009,1734000
mmr,2010,-73000
mmr,2011,-2386000
mmr,2012,163345000
mmr,2013,-57896000
mmr,2014,-32757000
mmr,2015,46859000
mmr,2016,119844000
mmr,2017,225716000
mmr,2018,206839000
mmr,2019,231650000
mmr,2020,457667000
mne,2006,31571000
mne,2007,-53176000
mne,2008,22702000
mne,2009,26231000
mne,2010,-5267000
mne,2011,145739000
mne,2012,103163000
mne,2013,12403000
mne,2014,-16790000
mne,2015,-32291000
mne,2016,-13693000
mne,2017,-43806000
mne,2018,-22079000
mne,2019,-11656000
mne,2020,47925000
mng,1992,44313000
mng,1993,14702000
mng,1994,35907000
mng,1995,58254000
mng,1996,46766000
mng,1997,107993000
mng,1998,52738000
mng,1999,63670000
mng,2000,47251000
mng,2001,54618000
mng,2002,40690000
mng,2003,70756000
mng,2004,88792000
mng,2005,42722000
mng,2006,41108000
mng,2007,41356000
mng,2008,27661000
mng,2009,95949000
mng,2010,20128000
mng,2011,45111000
mng,2012,20696000
mng,2013,1373000
mng,2014,23457000
mng,2015,106009000
mng,2016,85144000
mng,2017,376623000
mng,2018,262760000
mng,2019,228999000
mng,2020,536274000
moz,1984,3861000
moz,1985,10301000
moz,1986,29028000
moz,1987,52499000
moz,1988,52364000
moz,1989,66946000
moz,1990,86405000
moz,1991,73036000
moz,1992,148848000
moz,1993,133068000
moz,1994,207019000
moz,1995,206558000
moz,1996,257718000
moz,1997,227464000
moz,1998,194943000
moz,1999,96991000
moz,2000,109632000
moz,2001,110203000
moz,2002,236021000
moz,2003,191734000
moz,2004,306933000
moz,2005,312365000
moz,2006,329220000
moz,2007,312485000
moz,2008,341590000
moz,2009,286574000
moz,2010,255318000
moz,2011,171130000
moz,2012,306612000
moz,2013,437339000
moz,2014,297878000
moz,2015,346031000
moz,2016,226582000
moz,2017,161588000
moz,2018,230669000
moz,2019,242041000
moz,2020,100878000
mrt,1970,2170000
mrt,1971,5221000
mrt,1972,793000
mrt,1973,3411000
mrt,1974,4015000
mrt,1975,-7751000
mrt,1976,20419000
mrt,1977,17318000
mrt,1978,29195000
mrt,1979,7749000
mrt,1980,25429000
mrt,1981,35018000
mrt,1982,85761000
mrt,1983,69061000
mrt,1984,26809000
mrt,1985,308000
mrt,1986,43079000
mrt,1987,53487000
mrt,1988,48273000
mrt,1989,39485000
mrt,1990,45795000
mrt,1991,17855000
mrt,1992,67971000
mrt,1993,37936000
mrt,1994,76507000
mrt,1995,52647000
mrt,1996,41786000
mrt,1997,41676000
mrt,1998,12042000
mrt,1999,1769000
mrt,2000,74723000
mrt,2001,55277000
mrt,2002,94397000
mrt,2003,93720000
mrt,2004,95455000
mrt,2005,94157000
mrt,2006,129312000
mrt,2007,78901000
mrt,2008,209660000
mrt,2009,179856000
mrt,2010,269341000
mrt,2011,143343000
mrt,2012,193166000
mrt,2013,104203000
mrt,2014,191824000
mrt,2015,135281000
mrt,2016,181106000
mrt,2017,47944000
mrt,2018,-45244000
mrt,2019,98858000
mrt,2020,-5952000
mus,1970,-295000
mus,1971,199000
mus,1972,717000
mus,1973,879000
mus,1974,1921000
mus,1975,9382000
mus,1976,7359000
mus,1977,11917000
mus,1978,13737000
mus,1979,9198000
mus,1980,16089000
mus,1981,27210000
mus,1982,15830000
mus,1983,6307000
mus,1984,25976000
mus,1985,24992000
mus,1986,4291000
mus,1987,13909000
mus,1988,36524000
mus,1989,-2123000
mus,1990,260000
mus,1991,-6707000
mus,1992,-18771000
mus,1993,-1297000
mus,1994,-19728000
mus,1995,-15419000
mus,1996,2938000
mus,1997,11814000
mus,1998,2691000
mus,1999,-8299000
mus,2000,-16595000
mus,2001,-16274000
mus,2002,73189000
mus,2003,-20107000
mus,2004,-21417000
mus,2005,507000
mus,2006,-38449000
mus,2007,21511000
mus,2008,21449000
mus,2009,104148000
mus,2010,136777000
mus,2011,84684000
mus,2012,46138000
mus,2013,238946000
mus,2014,118167000
mus,2015,-37078000
mus,2016,8101000
mus,2017,-107857000
mus,2018,-42248000
mus,2019,38009000
mus,2020,-35993000
mwi,1970,9661000
mwi,1971,8830000
mwi,1972,10307000
mwi,1973,5660000
mwi,1974,7968000
mwi,1975,12209000
mwi,1976,11524000
mwi,1977,26794000
mwi,1978,28890000
mwi,1979,37012000
mwi,1980,47921000
mwi,1981,57244000
mwi,1982,53009000
mwi,1983,43953000
mwi,1984,90899000
mwi,1985,43971000
mwi,1986,87341000
mwi,1987,83907000
mwi,1988,74385000
mwi,1989,87389000
mwi,1990,98146000
mwi,1991,123912000
mwi,1992,114647000
mwi,1993,164814000
mwi,1994,72052000
mwi,1995,69003000
mwi,1996,135167000
mwi,1997,121863000
mwi,1998,126331000
mwi,1999,112638000
mwi,2000,88446000
mwi,2001,102112000
mwi,2002,64658000
mwi,2003,67099000
mwi,2004,66941000
mwi,2005,58050000
mwi,2006,57492000
mwi,2007,43500000
mwi,2008,55253000
mwi,2009,46288000
mwi,2010,45930000
mwi,2011,49889000
mwi,2012,74022000
mwi,2013,124647000
mwi,2014,155473000
mwi,2015,126369000
mwi,2016,107609000
mwi,2017,221081000
mwi,2018,150286000
mwi,2019,120046000
mwi,2020,139109000
ner,1970,2215000
ner,1971,1746000
ner,1972,3886000
ner,1973,4828000
ner,1974,4452000
ner,1975,4086000
ner,1976,4139000
ner,1977,9835000
ner,1978,20051000
ner,1979,41297000
ner,1980,45820000
ner,1981,48400000
ner,1982,-2861000
ner,1983,39242000
ner,1984,24304000
ner,1985,32226000
ner,1986,65547000
ner,1987,75532000
ner,1988,95932000
ner,1989,54378000
ner,1990,62809000
ner,1991,17942000
ner,1992,17951000
ner,1993,31827000
ner,1994,52280000
ner,1995,21059000
ner,1996,27373000
ner,1997,56270000
ner,1998,58445000
ner,1999,42102000
ner,2000,65689000
ner,2001,61543000
ner,2002,123938000
ner,2003,105081000
ner,2004,104378000
ner,2005,107543000
ner,2006,87253000
ner,2007,72571000
ner,2008,64365000
ner,2009,44300000
ner,2010,61739000
ner,2011,163709000
ner,2012,112930000
ner,2013,140011000
ner,2014,125402000
ner,2015,369302000
ner,2016,261979000
ner,2017,239559000
ner,2018,126792000
ner,2019,342397000
ner,2020,438638000
nga,1970,9564000
nga,1971,33314000
nga,1972,64974000
nga,1973,16400000
nga,1974,33738000
nga,1975,29220000
nga,1976,41492000
nga,1977,44263000
nga,1978,39556000
nga,1979,33045000
nga,1980,47879000
nga,1981,55318000
nga,1982,116788000
nga,1983,149211000
nga,1984,222681000
nga,1985,242260000
nga,1986,459541000
nga,1987,272217000
nga,1988,57276000
nga,1989,392781000
nga,1990,295386000
nga,1991,210330000
nga,1992,214716000
nga,1993,199598000
nga,1994,167873000
nga,1995,-35215000
nga,1996,-132851000
nga,1997,-146746000
nga,1998,-137666000
nga,1999,-265798000
nga,2000,-251511000
nga,2001,-258094000
nga,2002,-224656000
nga,2003,-253054000
nga,2004,-175617000
nga,2005,-81256000
nga,2006,36607000
nga,2007,78681000
nga,2008,88046000
nga,2009,305296000
nga,2010,865191000
nga,2011,561623000
nga,2012,489849000
nga,2013,897729000
nga,2014,878763000
nga,2015,1076671000
nga,2016,706954000
nga,2017,1713296000
nga,2018,1040569000
nga,2019,1671712000
nga,2020,1365452000
nic,1970,13542000
nic,1971,17337000
nic,1972,8438000
nic,1973,12996000
nic,1974,34276000
nic,1975,38202000
nic,1976,39530000
nic,1977,46544000
nic,1978,32949000
nic,1979,72959000
nic,1980,77237000
nic,1981,110807000
nic,1982,36834000
nic,1983,53200000
nic,1984,33259000
nic,1985,12919000
nic,1986,30329000
nic,1987,3053000
nic,1988,1345000
nic,1989,831000
nic,1990,3916000
nic,1991,-13747000
nic,1992,125863000
nic,1993,32312000
nic,1994,187430000
nic,1995,141477000
nic,1996,109453000
nic,1997,478032000
nic,1998,182457000
nic,1999,178963000
nic,2000,136263000
nic,2001,156359000
nic,2002,179831000
nic,2003,199525000
nic,2004,273666000
nic,2005,196606000
nic,2006,191640000
nic,2007,159232000
nic,2008,106220000
nic,2009,220252000
nic,2010,214016000
nic,2011,203922000
nic,2012,220127000
nic,2013,241452000
nic,2014,282153000
nic,2015,317544000
nic,2016,260917000
nic,2017,404337000
nic,2018,410860000
nic,2019,305888000
nic,2020,411676000
npl,1970,202000
npl,1971,1207000
npl,1972,1277000
npl,1973,4669000
npl,1974,5793000
npl,1975,6197000
npl,1976,10143000
npl,1977,21423000
npl,1978,16330000
npl,1979,25150000
npl,1980,34379000
npl,1981,50588000
npl,1982,61383000
npl,1983,62219000
npl,1984,72804000
npl,1985,79617000
npl,1986,90253000
npl,1987,112866000
npl,1988,128393000
npl,1989,194820000
npl,1990,132424000
npl,1991,112144000
npl,1992,99934000
npl,1993,119210000
npl,1994,127302000
npl,1995,127109000
npl,1996,119689000
npl,1997,131501000
npl,1998,140510000
npl,1999,87152000
npl,2000,105377000
npl,2001,64558000
npl,2002,19668000
npl,2003,88107000
npl,2004,38921000
npl,2005,25304000
npl,2006,88799000
npl,2007,54456000
npl,2008,8469000
npl,2009,-13820000
npl,2010,-18738000
npl,2011,23989000
npl,2012,-5892000
npl,2013,85194000
npl,2014,60518000
npl,2015,238729000
npl,2016,202876000
npl,2017,385553000
npl,2018,657749000
npl,2019,651416000
npl,2020,852719000
pak,1970,72657000
pak,1971,53171000
pak,1972,8166000
pak,1973,60222000
pak,1974,67188000
pak,1975,136221000
pak,1976,122819000
pak,1977,153624000
pak,1978,132838000
pak,1979,134323000
pak,1980,120262000
pak,1981,136263000
pak,1982,290144000
pak,1983,226240000
pak,1984,379461000
pak,1985,309191000
pak,1986,265642000
pak,1987,451079000
pak,1988,629098000
pak,1989,907497000
pak,1990,669065000
pak,1991,1012993000
pak,1992,870663000
pak,1993,919750000
pak,1994,833026000
pak,1995,612071000
pak,1996,794610000
pak,1997,576395000
pak,1998,539719000
pak,1999,611658000
pak,2000,214176000
pak,2001,819277000
pak,2002,778570000
pak,2003,-111024000
pak,2004,-392962000
pak,2005,751887000
pak,2006,1298815000
pak,2007,1470464000
pak,2008,1140517000
pak,2009,1600415000
pak,2010,452210000
pak,2011,540543000
pak,2012,309765000
pak,2013,-286019000
pak,2014,1396260000
pak,2015,1416590000
pak,2016,1073499000
pak,2017,1172800000
pak,2018,482139000
pak,2019,2417901000
pak,2020,2844424000
pan,1970,4508000
pan,1971,12522000
pan,1972,16804000
pan,1973,11640000
pan,1974,22103000
pan,1975,34234000
pan,1976,33140000
pan,1977,24004000
pan,1978,36325000
pan,1979,38778000
pan,1980,58973000
pan,1981,31580000
pan,1982,73102000
pan,1983,129900000
pan,1984,114565000
pan,1985,57178000
pan,1986,81673000
pan,1987,-19825000
pan,1988,3957000
pan,1989,843000
pan,1990,-43069000
pan,1991,-59608000
pan,1992,-249401000
pan,1993,-76878000
pan,1994,-77654000
pan,1995,8082000
pan,1996,87425000
pan,1997,131479000
pan,1998,173162000
pan,1999,41055000
pan,2000,30480000
pan,2001,39809000
pan,2002,48267000
pan,2003,21403000
pan,2004,-19200000
pan,2005,-35204000
pan,2006,48596000
pan,2007,48577000
pan,2008,98401000
pan,2009,291776000
pan,2010,188064000
pan,2011,214862000
pan,2012,362823000
pan,2013,536470000
pan,2014,640931000
pan,2015,585263000
pan,2016,394057000
pan,2017,520453000
pan,2018,511929000
pan,2019,426446000
pan,2020,1328161000
per,1970,22340000
per,1971,23346000
per,1972,21137000
per,1973,8455000
per,1974,6557000
per,1975,15235000
per,1976,20269000
per,1977,53064000
per,1978,32375000
per,1979,72163000
per,1980,186123000
per,1981,145777000
per,1982,192350000
per,1983,157439000
per,1984,192306000
per,1985,138601000
per,1986,94438000
per,1987,147906000
per,1988,55895000
per,1989,13777000
per,1990,13781000
per,1991,-360156000
per,1992,245785000
per,1993,640996000
per,1994,295663000
per,1995,421718000
per,1996,65603000
per,1997,891242000
per,1998,338815000
per,1999,625061000
per,2000,308423000
per,2001,808915000
per,2002,447102000
per,2003,252911000
per,2004,518177000
per,2005,241142000
per,2006,-95838000
per,2007,86000000
per,2008,32045000
per,2009,386325000
per,2010,-528374000
per,2011,97544000
per,2012,-398164000
per,2013,-1877132000
per,2014,-27574000
per,2015,801950000
per,2016,314987000
per,2017,-2822347000
per,2018,-431417000
per,2019,419194000
per,2020,2282663000
phl,1970,12094000
phl,1971,16569000
phl,1972,13286000
phl,1973,15408000
phl,1974,48805000
phl,1975,124467000
phl,1976,132720000
phl,1977,117044000
phl,1978,180713000
phl,1979,265611000
phl,1980,275633000
phl,1981,520839000
phl,1982,302512000
phl,1983,712901000
phl,1984,373659000
phl,1985,247849000
phl,1986,130617000
phl,1987,135203000
phl,1988,77403000
phl,1989,321462000
phl,1990,466033000
phl,1991,249278000
phl,1992,406975000
phl,1993,503087000
phl,1994,92273000
phl,1995,-30001000
phl,1996,119678000
phl,1997,44678000
phl,1998,87210000
phl,1999,-277174000
phl,2000,-176483000
phl,2001,-65866000
phl,2002,-168652000
phl,2003,-26025000
phl,2004,-280656000
phl,2005,-262795000
phl,2006,184329000
phl,2007,182583000
phl,2008,-112369000
phl,2009,1052029000
phl,2010,-179881000
phl,2011,628061000
phl,2012,436181000
phl,2013,-698090000
phl,2014,548013000
phl,2015,1199486000
phl,2016,321246000
phl,2017,480947000
phl,2018,1042824000
phl,2019,1147640000
phl,2020,6368351000
png,1970,1490000
png,1971,6124000
png,1972,11823000
png,1973,11169000
png,1974,16179000
png,1975,18562000
png,1976,10558000
png,1977,13684000
png,1978,12576000
png,1979,16027000
png,1980,33199000
png,1981,30577000
png,1982,25601000
png,1983,91821000
png,1984,31592000
png,1985,28580000
png,1986,26139000
png,1987,96056000
png,1988,25788000
png,1989,44992000
png,1990,144830000
png,1991,99281000
png,1992,-6350000
png,1993,-11744000
png,1994,-1436000
png,1995,7897000
png,1996,-16038000
png,1997,25153000
png,1998,-4068000
png,1999,-8329000
png,2000,13926000
png,2001,61331000
png,2002,-23074000
png,2003,-27918000
png,2004,-20960000
png,2005,-6956000
png,2006,-35012000
png,2007,-97045000
png,2008,-34443000
png,2009,-2352000
png,2010,-2141000
png,2011,-4435000
png,2012,73605000
png,2013,161759000
png,2014,101812000
png,2015,102844000
png,2016,101433000
png,2017,67727000
png,2018,372870000
png,2019,231606000
png,2020,670055000
pry,1970,9538000
pry,1971,10137000
pry,1972,12842000
pry,1973,11627000
pry,1974,15451000
pry,1975,22225000
pry,1976,24312000
pry,1977,26544000
pry,1978,33553000
pry,1979,29674000
pry,1980,33351000
pry,1981,60664000
pry,1982,66510000
pry,1983,48749000
pry,1984,81757000
pry,1985,68147000
pry,1986,58588000
pry,1987,61579000
pry,1988,-12169000
pry,1989,-31219000
pry,1990,-37066000
pry,1991,-29237000
pry,1992,-18027000
pry,1993,-19090000
pry,1994,-7809000
pry,1995,47615000
pry,1996,64346000
pry,1997,104256000
pry,1998,68665000
pry,1999,84799000
pry,2000,103050000
pry,2001,20299000
pry,2002,-611000
pry,2003,60529000
pry,2004,-30548000
pry,2005,-43205000
pry,2006,-10417000
pry,2007,-24771000
pry,2008,-32811000
pry,2009,40337000
pry,2010,145916000
pry,2011,14401000
pry,2012,84538000
pry,2013,78999000
pry,2014,122084000
pry,2015,89555000
pry,2016,305689000
pry,2017,329672000
pry,2018,292730000
pry,2019,279691000
pry,2020,1588320000
rou,1975,19071000
rou,1976,124443000
rou,1977,144580000
rou,1978,165528000
rou,1979,134930000
rou,1980,216909000
rou,1981,336149000
rou,1982,339834000
rou,1983,259284000
rou,1984,10286000
rou,1985,-97248000
rou,1986,-191799000
rou,1987,-215184000
rou,1988,-1065591000
rou,1989,-727445000
rou,1991,27161000
rou,1992,826398000
rou,1993,761389000
rou,1994,183749000
rou,1995,346989000
rou,1996,351914000
rou,1997,462840000
rou,1998,91748000
rou,1999,424129000
rou,2000,606608000
rou,2001,272004000
rou,2002,312708000
rou,2003,247798000
rou,2004,520969000
rou,2005,514508000
rou,2006,103960000
rou,2007,163638000
rou,2008,839465000
rou,2009,3077838000
rou,2010,3375389000
rou,2011,3126777000
rou,2012,423882000
rou,2013,1231236000
rou,2014,-107357000
rou,2015,-1423161000
rou,2016,-704422000
rou,2017,-1307796000
rou,2018,-2013023000
rou,2019,-1628678000
rou,2020,4189303000
rus,1992,148246000
rus,1993,762502000
rus,1994,198980000
rus,1995,421402000
rus,1996,895707000
rus,1997,2680133000
rus,1998,1164391000
rus,1999,357289000
rus,2000,261813000
rus,2001,50273000
rus,2002,-311566000
rus,2003,-403709000
rus,2004,-477140000
rus,2005,-414046000
rus,2006,-202024000
rus,2007,-385978000
rus,2008,-676643000
rus,2009,-763520000
rus,2010,-656105000
rus,2011,-620929000
rus,2012,-515938000
rus,2013,-462991000
rus,2014,-378620000
rus,2015,-193292000
rus,2016,-132859000
rus,2017,-126775000
rus,2018,-140295000
rus,2019,-121786000
rus,2020,-91308000
rwa,1970,63000
rwa,1971,157000
rwa,1972,971000
rwa,1973,2518000
rwa,1974,4477000
rwa,1975,7670000
rwa,1976,9528000
rwa,1977,11343000
rwa,1978,15411000
rwa,1979,18000000
rwa,1980,20408000
rwa,1981,16054000
rwa,1982,18621000
rwa,1983,28930000
rwa,1984,32158000
rwa,1985,43250000
rwa,1986,50373000
rwa,1987,60620000
rwa,1988,60083000
rwa,1989,46567000
rwa,1990,32048000
rwa,1991,66014000
rwa,1992,57556000
rwa,1993,39055000
rwa,1994,18513000
rwa,1995,42770000
rwa,1996,54778000
rwa,1997,58775000
rwa,1998,80565000
rwa,1999,71752000
rwa,2000,29033000
rwa,2001,57197000
rwa,2002,80731000
rwa,2003,27172000
rwa,2004,95379000
rwa,2005,76565000
rwa,2006,51880000
rwa,2007,59969000
