geo,time,sp_rur_totl_zg
prt,1972,-0.8044
prt,1973,-0.62342
prt,1974,0.73117
prt,1975,3.13229
prt,1976,2.16637
prt,1977,0.38111
prt,1978,0.39021
prt,1979,0.37673
prt,1980,0.3778
prt,1981,0.10213
prt,1982,-0.30338
prt,1983,-0.46279
prt,1984,-0.55269
prt,1985,-0.67438
prt,1986,-0.8679
prt,1987,-0.99507
prt,1988,-1.0872
prt,1989,-1.13702
prt,1990,-1.21896
prt,1991,-1.29982
prt,1992,-1.36877
prt,1993,-1.18161
prt,1994,-1.05407
prt,1995,-0.99471
prt,1996,-0.98521
prt,1997,-0.92722
prt,1998,-0.88745
prt,1999,-0.84469
prt,2000,-0.72547
prt,2001,-0.71931
prt,2002,-0.84557
prt,2003,-1.03523
prt,2004,-1.18936
prt,2005,-1.25188
prt,2006,-1.27808
prt,2007,-1.27639
prt,2008,-1.34559
prt,2009,-1.40452
prt,2010,-1.47167
prt,2011,-1.68037
prt,2012,-1.95209
prt,2013,-2.10121
prt,2014,-2.10254
prt,2015,-1.98589
prt,2016,-1.89561
prt,2017,-1.83243
prt,2018,-1.75416
prt,2019,-1.57862
prt,2020,-1.50254
pry,1961,2.46401
pry,1962,2.47469
pry,1963,2.41318
pry,1964,2.39078
pry,1965,2.38963
pry,1966,2.3964
pry,1967,2.39876
pry,1968,2.37456
pry,1969,2.31889
pry,1970,2.24887
pry,1971,2.17723
pry,1972,2.12266
pry,1973,1.53522
pry,1974,1.53366
pry,1975,1.57375
pry,1976,1.61507
pry,1977,1.65398
pry,1978,1.69972
pry,1979,1.76242
pry,1980,1.82189
pry,1981,1.88656
pry,1982,1.92958
pry,1983,1.63982
pry,1984,1.60939
pry,1985,1.56694
pry,1986,1.51326
pry,1987,1.45697
pry,1988,1.38668
pry,1989,1.31373
pry,1990,1.22214
pry,1991,1.13007
pry,1992,1.03285
pry,1993,1.12576
pry,1994,1.07958
pry,1995,1.01134
pry,1996,0.94067
pry,1997,0.87033
pry,1998,0.78862
pry,1999,0.70154
pry,2000,0.6096
pry,2001,0.52595
pry,2002,0.43872
pry,2003,0.93725
pry,2004,0.95205
pry,2005,0.84788
pry,2006,0.74373
pry,2007,0.6524
pry,2008,0.58744
pry,2009,0.56196
pry,2010,0.56216
pry,2011,0.57047
pry,2012,0.57003
pry,2013,0.64686
pry,2014,0.66326
pry,2015,0.64217
pry,2016,0.61808
pry,2017,0.60164
pry,2018,0.54874
pry,2019,0.49697
pry,2020,0.43925
pse,1991,2.88596
pse,1992,2.86961
pse,1993,2.86297
pse,1994,2.8496
pse,1995,2.83959
pse,1996,2.8224
pse,1997,2.81881
pse,1998,1.37883
pse,1999,1.76898
pse,2000,1.76644
pse,2001,1.76733
pse,2002,1.76103
pse,2003,1.76206
pse,2004,1.75567
pse,2005,1.75657
pse,2006,1.75404
pse,2007,1.74745
pse,2008,1.94458
pse,2009,1.83163
pse,2010,1.72658
pse,2011,1.62372
pse,2012,1.53434
pse,2013,1.43487
pse,2014,1.3446
pse,2015,1.26052
pse,2016,1.18499
pse,2017,0.89121
pse,2018,1.4067
pse,2019,1.34707
pse,2020,1.29528
pyf,1961,1.67232
pyf,1962,1.91062
pyf,1963,1.52331
pyf,1964,1.12797
pyf,1965,0.95031
pyf,1966,0.70788
pyf,1967,0.50724
pyf,1968,0.38485
pyf,1969,0.34895
pyf,1970,0.33361
pyf,1971,1.11403
pyf,1972,2.29886
pyf,1973,2.29487
pyf,1974,2.22661
pyf,1975,2.12519
pyf,1976,2.02374
pyf,1977,2.1448
pyf,1978,3.21983
pyf,1979,3.18181
pyf,1980,3.16009
pyf,1981,3.12499
pyf,1982,3.08413
pyf,1983,3.03103
pyf,1984,3.04744
pyf,1985,2.99556
pyf,1986,2.927
pyf,1987,2.85536
pyf,1988,2.73471
pyf,1989,2.82663
pyf,1990,2.68723
pyf,1991,2.46069
pyf,1992,2.28621
pyf,1993,2.19858
pyf,1994,2.23685
pyf,1995,2.35408
pyf,1996,2.49508
pyf,1997,2.26507
pyf,1998,2.23758
pyf,1999,2.17028
pyf,2000,2.05236
pyf,2001,1.93137
pyf,2002,1.81741
pyf,2003,0.68237
pyf,2004,-0.06332
pyf,2005,-0.28454
pyf,2006,-0.5259
pyf,2007,-0.74535
pyf,2008,-0.90107
pyf,2009,-0.97012
pyf,2010,-0.99002
pyf,2011,-0.98273
pyf,2012,-0.9867
pyf,2013,0.17347
pyf,2014,0.37962
pyf,2015,0.38583
pyf,2016,0.39863
pyf,2017,0.42548
pyf,2018,0.435
pyf,2019,0.41339
pyf,2020,0.37331
qat,1961,5.31691
qat,1962,6.08964
qat,1963,6.3419
qat,1964,6.95368
qat,1965,6.50142
qat,1966,6.01555
qat,1967,5.64612
qat,1968,5.58297
qat,1969,5.79723
qat,1970,6.085
qat,1971,6.51019
qat,1972,8.1979
qat,1973,7.88342
qat,1974,7.05678
qat,1975,6.03332
qat,1976,4.87797
qat,1977,4.15095
qat,1978,4.45651
qat,1979,5.97019
qat,1980,7.18436
qat,1981,8.91112
qat,1982,9.71474
qat,1983,9.50342
qat,1984,8.40427
qat,1985,6.87925
qat,1986,3.91233
qat,1987,-1.12195
qat,1988,-2.16594
qat,1989,-3.17033
qat,1990,-4.09733
qat,1991,-4.95516
qat,1992,-5.65919
qat,1993,-6.09503
qat,1994,-6.25248
qat,1995,-6.1387
qat,1996,-5.67531
qat,1997,-4.32873
qat,1998,-2.43054
qat,1999,-2.04907
qat,2000,-1.65173
qat,2001,-1.69343
qat,2002,-1.354
qat,2003,0.72379
qat,2004,2.62516
qat,2005,2.7579
qat,2006,5.54139
qat,2007,6.34779
qat,2008,5.20495
qat,2009,2.95559
qat,2010,1.0404
qat,2011,2.25639
qat,2012,0.53963
qat,2013,-0.79293
qat,2014,-1.95998
qat,2015,-2.80498
qat,2016,-3.4656
qat,2017,-3.99523
qat,2018,-4.31101
qat,2019,-4.53135
qat,2020,-4.24613
rou,1961,-0.24395
rou,1962,-0.41697
rou,1963,-0.44215
rou,1964,-0.46956
rou,1965,-0.53736
rou,1966,-0.08401
rou,1967,0.8475
rou,1968,0.54116
rou,1969,0.23404
rou,1970,0.36921
rou,1971,0.19777
rou,1972,0.10508
rou,1973,-0.00252
rou,1974,0.05552
rou,1975,0.36709
rou,1976,0.31202
rou,1977,-0.12569
rou,1978,-0.37523
rou,1979,-0.65787
rou,1980,-0.78427
rou,1981,-0.6728
rou,1982,-0.80342
rou,1983,-0.99482
rou,1984,-1.03788
rou,1985,-1.00231
rou,1986,-0.97625
rou,1987,-0.96099
rou,1988,-1.00579
rou,1989,-1.04295
rou,1990,-1.33839
rou,1991,-2.40448
rou,1992,-1.55022
rou,1993,0.19759
rou,1994,0.18504
rou,1995,0.12917
rou,1996,0.04227
rou,1997,0.04142
rou,1998,0.11911
rou,1999,0.17018
rou,2000,0.19879
rou,2001,-1.07253
rou,2002,-1.67806
rou,2003,-1.00119
rou,2004,-0.84838
rou,2005,-0.89689
rou,2006,-0.87256
rou,2007,-1.75816
rou,2008,-1.94812
rou,2009,-1.11561
rou,2010,-0.87729
rou,2011,-0.776
rou,2012,-0.47559
rou,2013,-0.29096
rou,2014,-0.29429
rou,2015,-0.44185
rou,2016,-0.60186
rou,2017,-0.65612
rou,2018,-0.72218
rou,2019,-0.71394
rou,2020,-0.83074
rus,1961,-0.84269
rus,1962,-0.87401
rus,1963,-0.91057
rus,1964,-0.94232
rus,1965,-0.96901
rus,1966,-1.54533
rus,1967,-1.57783
rus,1968,-1.61233
rus,1969,-1.63506
rus,1970,-1.62626
rus,1971,-1.59954
rus,1972,-1.62936
rus,1973,-1.6521
rus,1974,-1.68055
rus,1975,-1.70824
rus,1976,-1.60789
rus,1977,-1.62874
rus,1978,-1.65863
rus,1979,-1.25517
rus,1980,-0.75401
rus,1981,-0.80448
rus,1982,-0.85207
rus,1983,-0.89398
rus,1984,-0.74345
rus,1985,-0.72917
rus,1986,-0.80046
rus,1987,-0.82936
rus,1988,-0.89093
rus,1989,-0.22582
rus,1990,0.18305
rus,1991,0.30547
rus,1992,0.11201
rus,1993,-0.03845
rus,1994,-0.01549
rus,1995,-0.00662
rus,1996,-0.12668
rus,1997,-0.15032
rus,1998,-0.15047
rus,1999,-0.29051
rus,2000,-0.4056
rus,2001,-0.40908
rus,2002,-0.44127
rus,2003,-0.57389
rus,2004,-0.57183
rus,2005,-0.55088
rus,2006,-0.49716
rus,2007,-0.34109
rus,2008,-0.21425
rus,2009,-0.13668
rus,2010,-0.12597
rus,2011,-0.09318
rus,2012,-0.05655
rus,2013,-0.06214
rus,2014,-0.11577
rus,2015,-0.19206
rus,2016,-0.27003
rus,2017,-0.38979
rus,2018,-0.56305
rus,2019,-0.65373
rus,2020,-0.86879
rwa,1961,2.05988
rwa,1962,1.74718
rwa,1963,1.64682
rwa,1964,1.81738
rwa,1965,2.16791
rwa,1966,2.56561
rwa,1967,2.88052
rwa,1968,3.06998
rwa,1969,3.09702
rwa,1970,3.01704
rwa,1971,2.84413
rwa,1972,2.78668
rwa,1973,2.77848
rwa,1974,2.82701
rwa,1975,2.91344
rwa,1976,2.99641
rwa,1977,3.05848
rwa,1978,3.11651
rwa,1979,3.30482
rwa,1980,3.37666
rwa,1981,3.28881
rwa,1982,3.17146
rwa,1983,3.25505
rwa,1984,3.58354
rwa,1985,3.9784
rwa,1986,4.64275
rwa,1987,5.01154
rwa,1988,4.36964
rwa,1989,2.55255
rwa,1990,0.08518
rwa,1991,-2.93149
rwa,1992,-6.38558
rwa,1993,-7.86594
rwa,1994,-6.64821
rwa,1995,-3.17777
rwa,1996,1.26191
rwa,1997,5.30619
rwa,1998,7.22517
rwa,1999,6.49896
rwa,2000,4.59686
rwa,2001,2.61366
rwa,2002,1.21957
rwa,2003,1.37931
rwa,2004,1.42644
rwa,2005,1.81827
rwa,2006,2.26569
rwa,2007,2.51118
rwa,2008,2.66339
rwa,2009,2.66917
rwa,2010,2.58404
rwa,2011,2.4937
rwa,2012,2.45378
rwa,2013,2.44714
rwa,2014,2.46144
rwa,2015,2.49813
rwa,2016,2.53983
rwa,2017,2.55654
rwa,2018,2.54023
rwa,2019,2.48403
rwa,2020,2.39937
sau,1961,1.53965
sau,1962,1.64723
sau,1963,1.19215
sau,1964,0.5922
sau,1965,0.44322
sau,1966,0.2761
sau,1967,0.15523
sau,1968,0.1114
sau,1969,0.17848
sau,1970,0.28764
sau,1971,0.41528
sau,1972,0.50022
sau,1973,0.53656
sau,1974,0.48031
sau,1975,1.17047
sau,1976,1.2515
sau,1977,1.18302
sau,1978,1.23571
sau,1979,1.45012
sau,1980,1.70772
sau,1981,1.9526
sau,1982,2.01196
sau,1983,1.84208
sau,1984,1.42365
sau,1985,0.8869
sau,1986,0.32935
sau,1987,1.9395
sau,1988,1.52735
sau,1989,1.16278
sau,1990,0.80794
sau,1991,0.49466
sau,1992,0.19939
sau,1993,1.21889
sau,1994,1.38799
sau,1995,1.17931
sau,1996,0.9658
sau,1997,0.81212
sau,1998,0.78155
sau,1999,0.92079
sau,2000,1.15268
sau,2001,1.43119
sau,2002,1.65688
sau,2003,1.78918
sau,2004,1.80885
sau,2005,1.73588
sau,2006,1.63397
sau,2007,1.56929
sau,2008,1.5543
sau,2009,1.6299
sau,2010,1.7237
sau,2011,1.81472
sau,2012,1.85131
sau,2013,1.76421
sau,2014,1.55341
sau,2015,1.25859
sau,2016,0.9398
sau,2017,0.66672
sau,2018,0.4363
sau,2019,0.28743
sau,2020,0.17589
sdn,1961,2.39241
sdn,1962,2.40487
sdn,1963,2.41474
sdn,1964,2.42229
sdn,1965,2.43111
sdn,1966,2.43868
sdn,1967,2.44425
sdn,1968,2.44477
sdn,1969,2.44044
sdn,1970,2.42959
sdn,1971,2.41277
sdn,1972,2.39603
sdn,1973,2.56717
sdn,1974,3.13104
sdn,1975,3.1992
sdn,1976,3.26646
sdn,1977,3.31399
sdn,1978,3.33321
sdn,1979,3.32085
sdn,1980,3.28589
sdn,1981,3.26125
sdn,1982,3.2341
sdn,1983,2.78363
sdn,1984,2.08473
sdn,1985,1.92849
sdn,1986,1.73507
sdn,1987,1.56737
sdn,1988,1.50574
sdn,1989,1.58373
sdn,1990,1.7199
sdn,1991,1.88754
sdn,1992,1.96336
sdn,1993,2.26385
sdn,1994,3.45846
sdn,1995,3.1109
sdn,1996,2.73719
sdn,1997,2.43807
sdn,1998,2.26129
sdn,1999,2.24448
sdn,2000,2.3279
sdn,2001,2.44143
sdn,2002,2.51068
sdn,2003,2.52004
sdn,2004,2.44734
sdn,2005,2.32577
sdn,2006,2.19659
sdn,2007,2.10414
sdn,2008,2.06176
sdn,2009,2.05274
sdn,2010,2.08487
sdn,2011,2.12609
sdn,2012,2.15149
sdn,2013,2.15712
sdn,2014,2.13802
sdn,2015,2.09757
sdn,2016,2.05481
sdn,2017,2.01656
sdn,2018,1.97695
sdn,2019,1.94059
sdn,2020,1.90267
sen,1961,1.8819
sen,1962,1.87402
sen,1963,1.87309
sen,1964,1.87641
sen,1965,1.88857
sen,1966,1.88754
sen,1967,1.87778
sen,1968,1.87558
sen,1969,1.88623
sen,1970,1.89024
sen,1971,1.97437
sen,1972,1.9776
sen,1973,1.91966
sen,1974,1.77666
sen,1975,1.59409
sen,1976,1.52468
sen,1977,1.89619
sen,1978,1.85115
sen,1979,1.92358
sen,1980,2.06813
sen,1981,2.22706
sen,1982,2.35074
sen,1983,2.43564
sen,1984,2.46826
sen,1985,2.47063
sen,1986,2.45569
sen,1987,2.44332
sen,1988,2.46533
sen,1989,2.78302
sen,1990,2.77443
sen,1991,2.76718
sen,1992,2.74673
sen,1993,2.68678
sen,1994,2.57248
sen,1995,2.43671
sen,1996,2.29353
sen,1997,2.18054
sen,1998,2.10951
sen,1999,2.09731
sen,2000,2.12584
sen,2001,2.16222
sen,2002,2.19658
sen,2003,1.9846
sen,2004,1.82353
sen,2005,1.85997
sen,2006,1.89431
sen,2007,1.92999
sen,2008,1.9619
sen,2009,1.99024
sen,2010,2.00952
sen,2011,2.02594
sen,2012,2.03927
sen,2013,2.04536
sen,2014,2.04537
sen,2015,2.02449
sen,2016,2.00245
sen,2017,1.97038
sen,2018,1.92959
sen,2019,1.87317
sen,2020,1.8094
slb,1961,2.6709
slb,1962,2.66461
slb,1963,2.67693
slb,1964,2.67271
slb,1965,2.65909
slb,1966,2.64855
slb,1967,2.64226
slb,1968,2.69872
slb,1969,2.83168
slb,1970,3.16358
slb,1971,3.58483
slb,1972,3.72667
slb,1973,3.79469
slb,1974,3.77882
slb,1975,3.69585
slb,1976,3.49491
slb,1977,3.22165
slb,1978,3.14893
slb,1979,3.07479
slb,1980,3.02042
slb,1981,2.96482
slb,1982,2.90552
slb,1983,2.82037
slb,1984,2.70838
slb,1985,2.58889
slb,1986,2.46597
slb,1987,2.52665
slb,1988,2.57079
slb,1989,2.55668
slb,1990,2.57432
slb,1991,2.59371
slb,1992,2.60786
slb,1993,2.60756
slb,1994,2.60423
slb,1995,2.5874
slb,1996,2.57015
slb,1997,2.55347
slb,1998,2.53129
slb,1999,2.49974
slb,2000,2.34412
slb,2001,2.23584
slb,2002,2.19933
slb,2003,2.1396
slb,2004,2.04963
slb,2005,1.94038
slb,2006,1.82794
slb,2007,1.73667
slb,2008,1.70923
slb,2009,1.76092
slb,2010,1.85872
slb,2011,1.97824
slb,2012,2.06738
slb,2013,2.12023
slb,2014,2.12834
slb,2015,2.10192
slb,2016,2.06953
slb,2017,2.0415
slb,2018,2.00568
slb,2019,1.95896
slb,2020,1.90586
sle,1961,0.81858
sle,1962,0.84572
sle,1963,0.85263
sle,1964,0.81816
sle,1965,0.83641
sle,1966,0.84963
sle,1967,0.86462
sle,1968,0.87854
sle,1969,0.89719
sle,1970,0.91284
sle,1971,0.92714
sle,1972,0.93753
sle,1973,0.94918
sle,1974,0.95036
sle,1975,1.28209
sle,1976,1.56138
sle,1977,1.58736
sle,1978,1.60749
sle,1979,1.62147
sle,1980,1.63413
sle,1981,1.59395
sle,1982,1.5504
sle,1983,1.59653
sle,1984,1.75197
sle,1985,1.95561
sle,1986,2.40149
sle,1987,2.71375
sle,1988,2.54727
sle,1989,1.97977
sle,1990,1.17542
sle,1991,0.31711
sle,1992,-0.37546
sle,1993,-0.78764
sle,1994,-0.80366
sle,1995,-0.49608
sle,1996,-0.16153
sle,1997,0.15852
sle,1998,0.69195
sle,1999,1.45863
sle,2000,2.3263
sle,2001,3.25538
sle,2002,3.97869
sle,2003,4.24863
sle,2004,3.99683
sle,2005,3.30997
sle,2006,2.58992
sle,2007,2.09691
sle,2008,1.75041
sle,2009,1.61289
sle,2010,1.61674
sle,2011,1.63142
sle,2012,1.59939
sle,2013,1.57533
sle,2014,1.54451
sle,2015,1.51272
sle,2016,1.48802
sle,2017,1.45746
sle,2018,1.41613
sle,2019,1.36592
sle,2020,1.30832
slv,1961,2.57978
slv,1962,2.76374
slv,1963,2.79455
slv,1964,2.78352
slv,1965,2.74226
slv,1966,2.6857
slv,1967,2.63112
slv,1968,2.57638
slv,1969,2.53157
slv,1970,2.4866
slv,1971,2.43285
slv,1972,1.71803
slv,1973,1.63891
slv,1974,1.54274
slv,1975,1.43887
slv,1976,1.33828
slv,1977,1.23962
slv,1978,1.12131
slv,1979,0.988
slv,1980,0.84451
slv,1981,0.70331
slv,1982,0.57368
slv,1983,0.47562
slv,1984,0.40887
slv,1985,0.37614
slv,1986,0.34259
slv,1987,0.30708
slv,1988,0.28947
slv,1989,0.29363
slv,1990,0.30698
slv,1991,0.32872
slv,1992,0.33507
slv,1993,-0.88319
slv,1994,-1.39206
slv,1995,-1.56053
slv,1996,-1.7374
slv,1997,-1.89252
slv,1998,-2.05716
slv,1999,-0.5201
slv,2000,-0.60707
slv,2001,-0.6912
slv,2002,-0.775
slv,2003,-0.84322
slv,2004,-0.89938
slv,2005,-0.93166
slv,2006,-0.96578
slv,2007,-1.131
slv,2008,-2.03419
slv,2009,-2.06479
slv,2010,-2.09634
slv,2011,-2.12875
slv,2012,-2.1536
slv,2013,-2.17109
slv,2014,-2.19421
slv,2015,-2.21416
slv,2016,-2.18998
slv,2017,-2.15686
slv,2018,-2.12928
slv,2019,-2.10849
slv,2020,-2.0898
smr,1961,0.35425
smr,1962,0.37817
smr,1963,0.23877
smr,1964,0.22568
smr,1965,-0.02505
smr,1966,-0.10026
smr,1967,-0.31397
smr,1968,-0.59295
smr,1969,-0.90245
smr,1970,-1.33678
smr,1971,-5.49231
smr,1972,-6.14537
smr,1973,-6.50135
smr,1974,-6.60496
smr,1975,-6.50469
smr,1976,-6.27714
smr,1977,-6.53675
smr,1978,-6.73571
smr,1979,-7.01456
smr,1980,-7.36999
smr,1981,-7.68816
smr,1982,-8.00874
smr,1983,-8.29522
smr,1984,-8.49474
smr,1985,-8.64492
smr,1986,-8.76587
smr,1987,-8.89094
smr,1988,1.06715
smr,1989,1.18709
smr,1990,1.21635
smr,1991,1.37223
smr,1992,1.52158
smr,1993,-3.19652
smr,1994,-3.2126
smr,1995,-3.41175
smr,1996,-3.48434
smr,1997,-3.61015
smr,1998,-3.69382
smr,1999,-3.72844
smr,2000,-3.70615
smr,2001,-3.50318
smr,2002,-1.5648
smr,2003,0.52432
smr,2004,-1.69943
smr,2005,-3.91734
smr,2006,-4.01308
smr,2007,-4.04755
smr,2008,-4.07942
smr,2009,-3.96372
smr,2010,-4.05212
smr,2011,-3.91004
smr,2012,-3.98777
smr,2013,-3.89929
smr,2014,-4.23389
smr,2015,-4.3289
smr,2016,-4.71786
smr,2017,-4.85004
smr,2018,-5.09731
smr,2019,-5.03389
smr,2020,-4.82852
som,1961,1.4538
som,1962,1.4571
som,1963,1.46952
som,1964,1.51925
som,1965,1.58145
som,1966,1.76524
som,1967,1.96998
som,1968,1.90636
som,1969,1.503
som,1970,0.96776
som,1971,0.05964
som,1972,-0.54991
som,1973,0.15883
som,1974,2.568
som,1975,5.95915
som,1976,9.44434
som,1977,11.19609
som,1978,10.92768
som,1979,8.84993
som,1980,6.03368
som,1981,3.24306
som,1982,1.12211
som,1983,-0.19998
som,1984,-0.42228
som,1985,0.14647
som,1986,0.94623
som,1987,1.43495
som,1988,1.58153
som,1989,1.32718
som,1990,0.7884
som,1991,0.17766
som,1992,-0.21103
som,1993,-0.22635
som,1994,0.25731
som,1995,1.08123
som,1996,1.99166
som,1997,2.71351
som,1998,3.15973
som,1999,3.24978
som,2000,3.10641
som,2001,2.92722
som,2002,2.80386
som,2003,2.08493
som,2004,1.96228
som,2005,1.86023
som,2006,1.74316
som,2007,7.09229
som,2008,0.34105
som,2009,0.18657
som,2010,0.03924
som,2011,-0.10148
som,2012,1.75343
som,2013,1.74065
som,2014,1.74172
som,2015,1.75305
som,2016,1.76521
som,2017,1.77624
som,2018,1.78345
som,2019,1.79005
som,2020,1.79029
srb,1961,-0.69386
srb,1962,-0.84027
srb,1963,-0.96769
srb,1964,-1.06777
srb,1965,-1.17339
srb,1966,-0.96561
srb,1967,-1.13796
srb,1968,-1.25421
srb,1969,-1.37663
srb,1970,-1.4781
srb,1971,-1.09559
srb,1972,-0.43543
srb,1973,-0.47701
srb,1974,-0.513
srb,1975,-0.55619
srb,1976,-0.3529
srb,1977,-0.46571
srb,1978,-0.555
srb,1979,-0.62625
srb,1980,-0.71251
srb,1981,-0.45727
srb,1982,-0.29883
srb,1983,-0.40069
srb,1984,-0.50544
srb,1985,-0.58854
srb,1986,-0.37128
srb,1987,-0.51173
srb,1988,-0.62866
srb,1989,-0.69557
srb,1990,-0.75918
srb,1991,-0.6075
srb,1992,0.20848
srb,1993,0.23325
srb,1994,-0.00226
srb,1995,-1.88314
srb,1996,-0.56362
srb,1997,-0.74435
srb,1998,-0.84799
srb,1999,-0.83079
srb,2000,-0.79267
srb,2001,-0.6452
srb,2002,-0.56766
srb,2003,-0.68837
srb,2004,-0.71558
srb,2005,-0.78066
srb,2006,-0.87573
srb,2007,-0.89254
srb,2008,-0.91297
srb,2009,-0.89063
srb,2010,-0.89184
srb,2011,-1.28397
srb,2012,-0.80062
srb,2013,-0.74002
srb,2014,-0.72583
srb,2015,-0.74952
srb,2016,-0.78134
srb,2017,-0.83132
srb,2018,-0.8874
srb,2019,-0.91996
srb,2020,-1.09227
ssd,1961,1.85555
ssd,1962,1.9094
ssd,1963,1.95903
ssd,1964,2.00949
ssd,1965,2.05806
ssd,1966,2.10271
ssd,1967,2.14822
ssd,1968,2.19209
ssd,1969,2.2367
ssd,1970,2.28367
ssd,1971,2.32857
ssd,1972,2.37727
ssd,1973,2.42269
ssd,1974,2.47056
ssd,1975,2.51722
ssd,1976,2.52186
ssd,1977,2.52375
ssd,1978,2.59702
ssd,1979,2.76302
ssd,1980,2.96324
ssd,1981,3.15742
ssd,1982,3.25088
ssd,1983,2.92177
ssd,1984,2.24493
ssd,1985,1.76454
ssd,1986,1.34992
ssd,1987,0.97673
ssd,1988,0.42619
ssd,1989,-0.34145
ssd,1990,-1.216
ssd,1991,-2.25208
ssd,1992,-3.1195
ssd,1993,-3.12538
ssd,1994,-1.58985
ssd,1995,-0.01602
ssd,1996,1.86109
ssd,1997,3.41873
ssd,1998,4.37076
ssd,1999,4.53959
ssd,2000,4.22412
ssd,2001,3.77514
ssd,2002,3.50625
ssd,2003,3.47654
ssd,2004,3.76676
ssd,2005,4.21682
ssd,2006,4.6511
ssd,2007,4.86692
ssd,2008,4.78446
ssd,2009,4.35758
ssd,2010,3.73314
ssd,2011,3.12407
ssd,2012,2.61167
ssd,2013,2.11626
ssd,2014,1.65266
ssd,2015,1.23362
ssd,2016,0.78848
ssd,2017,0.40538
ssd,2018,0.26126
ssd,2019,0.42827
ssd,2020,0.80753
stp,1961,-0.40668
stp,1962,-1.59241
stp,1963,-1.87984
stp,1964,-1.54539
stp,1965,-0.77189
stp,1966,0.13989
stp,1967,0.83917
stp,1968,1.14152
stp,1969,0.95288
stp,1970,0.49018
stp,1971,1.37188
stp,1972,1.54568
stp,1973,1.43293
stp,1974,1.576
stp,1975,1.88997
stp,1976,2.24279
stp,1977,2.48605
stp,1978,2.52234
stp,1979,2.28128
stp,1980,1.90292
stp,1981,1.47999
stp,1982,0.25946
stp,1983,-0.06017
stp,1984,0.03549
stp,1985,0.28501
stp,1986,0.56606
stp,1987,0.75739
stp,1988,0.81346
stp,1989,0.69031
stp,1990,0.46402
stp,1991,0.2171
stp,1992,0.35585
stp,1993,0.20847
stp,1994,0.02954
stp,1995,-0.12263
stp,1996,-0.29166
stp,1997,-0.41155
stp,1998,-0.47905
stp,1999,-0.47685
stp,2000,-0.40365
stp,2001,-0.32803
stp,2002,-0.77521
stp,2003,-0.77819
stp,2004,-0.6387
stp,2005,-0.47783
stp,2006,-0.30527
stp,2007,-0.18267
stp,2008,-0.20023
stp,2009,-0.37023
stp,2010,-0.64647
stp,2011,-0.95045
stp,2012,-1.20495
stp,2013,-1.30804
stp,2014,-1.33035
stp,2015,-1.29112
stp,2016,-1.24841
stp,2017,-1.19354
stp,2018,-1.13649
stp,2019,-1.08085
stp,2020,-1.01078
sur,1961,2.68521
sur,1962,2.58938
sur,1963,2.54412
sur,1964,2.69172
sur,1965,3.1115
sur,1966,3.20091
sur,1967,3.21327
sur,1968,2.95582
sur,1969,2.38256
sur,1970,1.61961
sur,1971,0.78237
sur,1972,-2.30084
sur,1973,-5.28815
sur,1974,-5.58519
sur,1975,-5.58532
sur,1976,-5.49336
sur,1977,-5.41728
sur,1978,-5.42884
sur,1979,-5.55909
sur,1980,-5.7776
sur,1981,-0.04446
sur,1982,0.00238
sur,1983,0.16266
sur,1984,0.45562
sur,1985,0.85109
sur,1986,1.26668
sur,1987,1.61036
sur,1988,1.82329
sur,1989,1.86981
sur,1990,1.80095
sur,1991,1.70048
sur,1992,1.61845
sur,1993,1.52002
sur,1994,1.4209
sur,1995,1.3223
sur,1996,1.20952
sur,1997,1.10449
sur,1998,1.02212
sur,1999,0.97856
sur,2000,0.97097
sur,2001,0.97041
sur,2002,0.9586
sur,2003,0.9581
sur,2004,0.95084
sur,2005,1.32903
sur,2006,1.36199
sur,2007,1.36182
sur,2008,1.35853
sur,2009,1.3517
sur,2010,1.34547
sur,2011,1.33869
sur,2012,1.3292
sur,2013,1.31231
sur,2014,1.23776
sur,2015,1.15047
sur,2016,1.06964
sur,2017,0.9866
sur,2018,0.90128
sur,2019,0.82578
sur,2020,0.74301
svk,1961,2.25469
svk,1962,-0.05517
svk,1963,-0.15603
svk,1964,-0.15874
svk,1965,-0.23256
svk,1966,-0.33634
svk,1967,-0.43934
svk,1968,-0.54695
svk,1969,-0.57236
svk,1970,-0.93836
svk,1971,-1.20557
svk,1972,-0.98011
svk,1973,-0.9053
svk,1974,-0.89171
svk,1975,-0.92179
svk,1976,-0.96073
svk,1977,-1.00116
svk,1978,-1.08954
svk,1979,-1.16303
svk,1980,-1.38101
svk,1981,-0.67318
svk,1982,-0.20969
svk,1983,-0.26707
svk,1984,-0.31636
svk,1985,-0.33567
svk,1986,-0.40058
svk,1987,-0.47138
svk,1988,-0.50661
svk,1989,-0.56366
svk,1990,-0.61438
svk,1991,-0.58895
svk,1992,0.17349
svk,1993,0.52023
svk,1994,0.53474
svk,1995,0.43308
svk,1996,0.35192
svk,1997,0.32239
svk,1998,0.27398
svk,1999,0.24173
svk,2000,0.00407
svk,2001,-0.0232
svk,2002,0.30523
svk,2003,0.27462
svk,2004,0.31893
svk,2005,0.34791
svk,2006,0.34383
svk,2007,0.36727
svk,2008,0.42048
svk,2009,0.46906
svk,2010,0.70193
svk,2011,0.71199
svk,2012,0.47688
svk,2013,0.41321
svk,2014,0.40188
svk,2015,0.33603
svk,2016,0.30876
svk,2017,0.27415
svk,2018,0.19257
svk,2019,0.12882
svk,2020,0.01878
