geo,time,bm_trf_prvt_cd
gha,1998,6700000
gha,1999,7000000
gha,2000,7232200.6016
gha,2001,7600000
gha,2009,0
gha,2010,0
gha,2012,7990000
gha,2013,4840000
gha,2014,8942031.67182
gha,2015,2607106387.33774
gha,2016,1548909687.62726
gha,2017,1112210000
gha,2018,956248076.15045
gha,2019,667262506.26023
gha,2020,727201189.57784
gin,1986,12250000
gin,1987,15630000
gin,1988,33560000
gin,1989,58870000
gin,1990,46230000
gin,1991,45400000
gin,1992,58240000
gin,1993,63050000
gin,1994,71640000
gin,1995,78030000
gin,1996,35237000
gin,1997,15560000
gin,1998,24280000
gin,1999,15035716
gin,2000,28425283.36855
gin,2001,37834105.72215
gin,2002,15660000
gin,2003,53692859.10863
gin,2004,47280000
gin,2005,59240000
gin,2006,49760000
gin,2007,173320000
gin,2008,85580000
gin,2009,51270000
gin,2010,66610000
gin,2011,267650000
gin,2012,171620000
gin,2013,220730000
gin,2014,2043637761.34198
gin,2015,1231134375.13606
gin,2016,848805797.05837
gin,2017,306860000
gin,2018,265740000
gin,2019,255630000
gin,2020,188380000
gmb,1978,680811.79532
gmb,1979,1805746.38313
gmb,1980,0
gmb,1981,0
gmb,1982,1624801.68198
gmb,1983,1493230.46294
gmb,1984,0
gmb,1985,0
gmb,1986,0
gmb,1987,2787515.50749
gmb,1988,4822295.62047
gmb,1989,4784018.3574
gmb,1990,2757966.94568
gmb,1991,2290126.8131
gmb,1992,2416894.0001
gmb,1993,2413757.68019
gmb,1994,2348208.91604
gmb,1995,2409824.16513
gmb,1996,2398651.00614
gmb,1997,2352902.73035
gmb,2003,26393150.49007
gmb,2004,22229042.54345
gmb,2005,24995596.45056
gmb,2006,26009304.94402
gmb,2007,21467755.25004
gmb,2008,20369692.30945
gmb,2009,54870588.30268
gmb,2010,134739113.38037
gmb,2011,91601062.32608
gmb,2012,52914121.66568
gmb,2013,98537675.29429
gmb,2014,25234552.49669
gmb,2015,6890000
gmb,2016,7130241.08
gmb,2017,5129406.33018
gmb,2018,8711691.33691
gmb,2019,9496442
gmb,2020,9930000
gmb,2021,13945000
gnb,1982,14000000
gnb,1983,10900000
gnb,1984,4900000
gnb,1985,3400000
gnb,1986,1500000
gnb,1987,2000000
gnb,1988,0
gnb,1989,0
gnb,1990,0
gnb,1991,4140000
gnb,1992,640000
gnb,1993,1650000
gnb,1994,1060000
gnb,1995,1320000
gnb,1996,0
gnb,1997,0
gnb,2001,6820.92407
gnb,2002,5054604.91547
gnb,2003,6825529.69324
gnb,2004,7206340.08956
gnb,2005,8925657.52815
gnb,2006,8722674.06893
gnb,2007,4220026.41534
gnb,2008,16470183.89701
gnb,2009,20280171.79671
gnb,2010,19490118.05515
gnb,2011,28734845.74348
gnb,2012,22042706.85851
gnb,2013,26719210.99394
gnb,2014,23710306.35718
gnb,2015,26099725.85017
gnb,2016,17290340
gnb,2017,32979776.80203
gnb,2018,42184804.03597
gnb,2019,69756667.9591
gnb,2020,59795355.916
gnq,1987,2848239.13989
gnq,1988,3981893.88105
gnq,1989,12990257.64111
gnq,1990,17053251.85414
gnq,1991,8418794.17285
gnq,1992,7113933.99667
gnq,1993,6113095.88667
gnq,1994,1892995.51719
gnq,1995,3295612.9172
gnq,1996,6621022.20528
grc,1976,2000000
grc,1977,3000000
grc,1978,3000000
grc,1979,4000000
grc,1980,4000000
grc,1981,4000000
grc,1982,4000000
grc,1983,4000000
grc,1984,4000000
grc,1985,4000000
grc,1986,8000000
grc,1987,9000000
grc,1988,14000000
grc,1989,13000000
grc,1990,12000000
grc,1991,16000000
grc,1992,14000000
grc,1993,17000000
grc,1994,28000000
grc,1995,31000000
grc,1996,31000000
grc,1997,28000000
grc,1999,698707725.20363
grc,2000,569903652.75332
grc,2001,554160125.73263
grc,2002,466520507.17629
grc,2003,478206226.3402
grc,2004,635915312.67941
grc,2005,1062166052.1762
grc,2006,1218391019.83116
grc,2007,1635308500.11737
grc,2008,2070168847.81027
grc,2009,1966859780.85377
grc,2010,2112918824.90161
grc,2011,1936711496.48995
grc,2012,1345278737.24918
grc,2013,1047165493.55548
grc,2014,1099781323.87238
grc,2015,818506752.0403
grc,2016,637134261.53679
grc,2017,809601558.27982
grc,2018,935890850.89342
grc,2019,1580982714.11247
grc,2020,1822728517.48781
grd,1977,0
grd,1978,0
grd,1979,1700000
grd,1980,1900000
grd,1981,1900000
grd,1982,2500000
grd,1983,2600000
grd,1984,2900000
grd,1985,3200000
grd,1986,0
grd,1987,0
grd,1988,0
grd,1989,0
grd,1990,0
grd,1991,0
grd,1992,0
grd,1993,0
grd,1994,2037037.03704
grd,1995,2614814.81481
grd,1996,2377777.77778
grd,1997,1855555.55556
grd,1998,2314814.81481
grd,1999,4200000
grd,2000,6596296.2963
grd,2001,5703703.7037
grd,2002,6150000
grd,2003,8385185.18519
grd,2004,1214814.81481
grd,2005,1423796.2963
grd,2006,8191162.96296
grd,2007,11316448.88889
grd,2008,11051449.62963
grd,2009,11442156.2963
grd,2010,12733170.37037
grd,2011,12811288.88889
grd,2012,10790899.25926
grd,2013,11229498.88889
grd,2014,47178196.25867
grd,2015,50019577.72374
grd,2016,55635709.5643
grd,2017,47244558.85177
grd,2018,54025431.50329
grd,2019,57040860.05574
grd,2020,55669438.3645
gtm,1977,20600000
gtm,1978,23800000
gtm,1979,22900000
gtm,1980,15500000
gtm,1981,6000000
gtm,1982,3200000
gtm,1983,3600000
gtm,1984,2800000
gtm,1985,1300000
gtm,1986,1000000
gtm,1987,2600000
gtm,1988,3200000
gtm,1989,5000000
gtm,1990,10600000
gtm,1991,16600000
gtm,1992,14700000
gtm,1993,6800000
gtm,1994,7800000
gtm,1995,17000000
gtm,1996,14600000
gtm,1997,22100000
gtm,1998,37600000
gtm,1999,39500000
gtm,2000,42900000
gtm,2001,27574145.03028
gtm,2002,101470928.14
gtm,2003,96993500
gtm,2004,32500000
gtm,2005,33400000
gtm,2006,34700000
gtm,2007,6700000
gtm,2008,133028190
gtm,2009,124554480
gtm,2010,143884340
gtm,2011,153520050
gtm,2012,104763140
gtm,2013,139792890
gtm,2014,168335040
gtm,2015,160570820
gtm,2016,166838670
gtm,2017,186825890
gtm,2018,188006240
gtm,2019,186367580
gtm,2020,187256790
guy,1977,6274509.80638
guy,1978,2901960.78545
guy,1979,3725490.19754
guy,1980,2941176.47174
guy,1981,1528888.88943
guy,1982,8166666.66939
guy,1983,5433333.33514
guy,1984,1565937.04167
guy,1985,2022646.58606
guy,1992,1650000
guy,1993,2070000
guy,1994,1980000
guy,1995,2120000
guy,1996,28100000
guy,1997,27100000
guy,1998,30300000
guy,1999,37100000
guy,2000,53800000
guy,2001,54100000
guy,2002,88700000
guy,2003,84200000
guy,2004,119883000
guy,2005,94608000
guy,2006,94633000
guy,2007,136997000
guy,2008,141118942.74
guy,2009,172088755.03
guy,2010,184774118.98736
guy,2011,208360000
guy,2012,370881721.18793
guy,2013,270333851.31877
guy,2014,215226932.2436
guy,2015,194349347.28438
guy,2016,271142710.0098
guy,2017,393761969.61894
guy,2018,256089851.04834
guy,2019,243511196.57911
guy,2020,172614713.16842
hkg,1998,1840204854.53607
hkg,1999,1667253328.22366
hkg,2000,1774218338.29491
hkg,2001,1897225444.52514
hkg,2002,2121448984.37843
hkg,2003,1770670505.46582
hkg,2004,1954641560.61897
hkg,2005,2330872539.86105
hkg,2006,2373242653.67531
hkg,2007,2520253805.12453
hkg,2008,2685598542.08573
hkg,2009,2350824000.06034
hkg,2010,2567051346.80533
hkg,2011,3182835175.98337
hkg,2012,3285889932.38763
hkg,2013,3476643539.14156
hkg,2014,3399774177.10891
hkg,2015,3808778346.23108
hkg,2016,3818360190.66657
hkg,2017,3972628646.7607
hkg,2018,4279996520.6749
hkg,2019,4199396754.16451
hkg,2020,4269938804.89913
hnd,1974,2899999.9994
hnd,1975,3250000
hnd,1976,3750000
hnd,1977,3700000
hnd,1978,4250000
hnd,1979,7450000
hnd,1980,8200000
hnd,1981,8600000
hnd,1982,7500000
hnd,1983,8450000
hnd,1984,8700000
hnd,1985,9000000
hnd,1986,9500000
hnd,1987,10000000
hnd,1988,10000000
hnd,1989,9000000
hnd,1990,8500000
hnd,1991,7000000
hnd,1992,7200000
hnd,1993,500000
hnd,1994,500000
hnd,1995,500000
hnd,1996,43700000
hnd,1997,46600000
hnd,1998,39400000
hnd,1999,41600000
hnd,2000,115978057.12
hnd,2001,124664676.88
hnd,2002,136331704.53187
hnd,2003,93696608.7852
hnd,2004,104099659.5566
hnd,2005,124296475.74921
hnd,2006,133957339.62634
hnd,2007,151970855.75564
hnd,2008,63592469.02
hnd,2009,50832257.83687
hnd,2010,57815572.77354
hnd,2011,74579426.3605
hnd,2012,72664000.2303
hnd,2013,124155246.49904
hnd,2014,171164161.48078
hnd,2015,186426053.57153
hnd,2016,232098645.8723
hnd,2017,216364967.04338
hnd,2018,241110787.80425
hnd,2019,271027439.1597
hnd,2020,203135086.58623
hrv,1993,172935750
hrv,1994,116206500
hrv,1995,139494750
hrv,1996,111864654.65
hrv,1997,71855505.551
hrv,1998,126257304.688
hrv,1999,128491475.128
hrv,2000,147094473.07368
hrv,2001,168180239.39941
hrv,2002,219563221.94442
hrv,2003,218025021.41078
hrv,2004,301396934.91289
hrv,2005,346223181.98447
hrv,2006,392264229.29848
hrv,2007,443611504.18522
hrv,2008,458796379.01012
hrv,2009,417232867.90129
hrv,2010,393882888.71244
hrv,2011,456949426.01605
hrv,2012,352283233.8182
hrv,2013,625212396.04943
hrv,2014,693676838.97157
hrv,2015,654573059.07447
hrv,2016,723875661.59283
hrv,2017,802634889.56095
hrv,2018,917041649.9485
hrv,2019,956236583.76643
hrv,2020,965012287.29092
hti,1971,5180000.00104
hti,1972,3019988.87146
hti,1973,7739999.99481
hti,1974,10779991.06146
hti,1975,40820000.00816
hti,1976,46460000.00929
hti,1977,44100000.00882
hti,1978,47280000.00946
hti,1979,50680000.01014
hti,1980,54340000.01087
hti,1981,61840000.01237
hti,1982,47340000.00947
hti,1983,43480000.0087
hti,1984,45000000.00375
hti,1985,47240000
hti,1986,53400000
hti,1987,56920000
hti,1988,60680000
hti,1989,63460000
hti,1990,0
hti,1991,0
hti,1992,0
hti,1993,0
hti,1994,0
hti,1995,0
hti,1998,0
hti,1999,0
hti,2000,11000000
hti,2001,19340000
hti,2002,22000000
hti,2003,31350000
hti,2004,38520000
hti,2005,59686000
hti,2006,75515000
hti,2007,96408000
hti,2008,117080211.67778
hti,2009,134824003.77778
hti,2010,166978561.66066
hti,2011,240237393.53333
hti,2012,231924077.15556
hti,2013,247694320.73333
hti,2014,248597074.39563
hti,2015,247297661.25066
hti,2016,266340122.31009
hti,2017,297710340.43014
hti,2018,309403439.14322
hti,2019,284975298.61272
hti,2020,549483207.172
hti,2021,678498745.92253
hun,1982,0
hun,1983,0
hun,1984,0
hun,1985,0
hun,1986,0
hun,1987,0
hun,1988,0
hun,1989,0
hun,1990,797824800.98389
hun,1991,1708190954.56504
hun,1992,1971833677.00865
hun,1993,1915739553.60309
hun,1994,1893004152.34581
hun,1995,432338072.24578
hun,1996,440489237.54067
hun,1997,391726660.45485
hun,1998,347092239.17116
hun,1999,371228396.69928
hun,2000,374260446.53925
hun,2001,429203145.01388
hun,2002,605362873.98991
hun,2003,651680897.49738
hun,2004,1314232975.78824
hun,2005,984024308.13041
hun,2006,1451645346.07044
hun,2007,1952758935.94298
hun,2008,1010045548.33878
hun,2009,972522248.75976
hun,2010,1043657546.70407
hun,2011,1356765128.87077
hun,2012,1821977571.64162
hun,2013,2202857455.49071
hun,2014,2175930608.52887
hun,2015,2059858107.6878
hun,2016,2060816978.55671
hun,2017,2147562719.05757
hun,2018,2190747876.26002
hun,2019,2268206649.15251
hun,2020,1924031198.6567
idn,1981,0
idn,1982,0
idn,1983,0
idn,1984,0
idn,1985,0
idn,1986,0
idn,1987,0
idn,1988,0
idn,1989,0
idn,1990,0
idn,1991,0
idn,1992,0
idn,1993,0
idn,1994,0
idn,1995,0
idn,1996,0
idn,1997,0
idn,1998,0
idn,2000,0
idn,2001,0
idn,2002,470410000
idn,2003,183980000
idn,2004,1293938074.44158
idn,2005,1199583279.71955
idn,2006,1215732595.53871
idn,2007,1696500000
idn,2008,1988536126.80041
idn,2009,2663153246.56063
idn,2010,2940954801.91489
idn,2011,3416017004.38664
idn,2012,3972357588.77371
idn,2013,4327140894.25572
idn,2014,4146773810.41466
idn,2015,4852092859.70146
idn,2016,5370212836.55248
idn,2017,5461635436.38885
idn,2018,5324890035.43009
idn,2019,5047606429.6985
idn,2020,4692227413.57849
idn,2021,4539691987.53942
ind,1975,15540581.67627
ind,1976,7925275.59121
ind,1977,7655250.95588
ind,1978,17659839.44551
ind,1979,11908448.12719
ind,1980,12467070.86351
ind,1981,18880009.08144
ind,1982,16582262.14331
ind,1983,7715857.52566
ind,1984,13456599.68636
ind,1985,11373330.80833
ind,1986,13837233.80347
ind,1987,25486419.10013
ind,1988,13993627.39911
ind,1989,16868428.37161
ind,1990,14944442.71509
ind,1991,12202795.0798
ind,1992,16744498.56475
ind,1993,20677412.80433
ind,1994,16064063.19055
ind,1995,22389026.5408
ind,1996,54618484.51323
ind,1997,58007970.05233
ind,1998,67373657.95044
ind,1999,33740285.02176
ind,2000,113461572.27969
ind,2001,407127916.14938
ind,2002,697656158.94152
ind,2003,569921199.37147
ind,2004,555977679.95826
ind,2005,475507397.95104
ind,2006,857016412.50948
ind,2007,1233747715.57268
ind,2008,2894628688.96149
ind,2009,1652988824.27158
ind,2010,2270102083.408
ind,2011,2522897384.61055
ind,2012,3135735444.31974
ind,2013,4156511171.20644
ind,2014,3674946326.07501
ind,2015,2801029500.36722
ind,2016,3932777976.64613
ind,2017,5845379246.0151
ind,2018,5876083841.46226
ind,2019,6684157319.78979
ind,2020,5824768109.79407
irl,2005,4702226997.99802
irl,2006,4981280428.73055
irl,2007,5183696416.2027
irl,2008,7000424983.72434
irl,2009,6554880172.9799
irl,2010,6001924526.11832
irl,2011,6609835606.66937
irl,2012,5770332178.48016
irl,2013,4998117013.8267
irl,2014,4586314573.11355
irl,2015,5498965138.23113
irl,2016,6305823166.37416
irl,2017,6457297312.07726
irl,2018,6818993794.78023
irl,2019,6295793525.35174
irl,2020,7422635972.45334
irn,1976,0
irn,1977,0
irn,1978,0
irn,1979,0
irn,1980,0
irn,1981,0
irn,1982,0
irn,1983,0
irn,1984,0
irn,1985,0
irn,1986,0
irn,1987,0
irn,1988,0
irn,1989,0
irn,1990,0
irn,1991,0
irn,1992,0
irn,1993,0
irn,1994,0
irn,1995,0
irn,1996,0
irn,1997,0
irn,1998,0
irn,1999,17000000
irn,2000,82000000
irq,2005,339900000
irq,2006,632200000
irq,2007,43300000
irq,2008,117700000
irq,2009,80400000
irq,2010,158700000
irq,2011,249000000
irq,2012,769000000
irq,2013,493900000
irq,2014,595100000
irq,2015,538100000
irq,2016,345400000
irq,2017,383700000
irq,2018,509600000
irq,2019,651000000
irq,2020,606900000
isl,1976,0
isl,1977,0
isl,1978,0
isl,1979,0
isl,1980,1200000
isl,1981,2300000
isl,1982,1900000
isl,1983,1200000
isl,1984,1200000
isl,1985,1200000
isl,1986,1600000
isl,1987,2900000
isl,1988,18000000
isl,1989,27700000
isl,1990,22569115.48192
isl,1991,13967573.72709
isl,1992,14543105.34131
isl,1993,12787936.00485
isl,1994,13877936.65057
isl,1995,18135345.13706
isl,1996,15279070.32362
isl,1997,18188868.70232
isl,1998,16676240.67977
isl,1999,14608143.74362
isl,2000,16170793.8799
isl,2001,16005724.68299
isl,2002,19647730.12443
isl,2003,26206476.71334
isl,2004,27387440.6809
isl,2005,33948979.06226
isl,2006,43212185.04155
isl,2007,59182921.24192
isl,2008,87718743.89003
isl,2009,69780823.13939
isl,2010,86991750.51909
isl,2011,114550506.36966
isl,2012,122167306.01953
isl,2013,147765621.8805
isl,2014,157340537.16661
isl,2015,325710865.05462
isl,2016,204420094.52348
isl,2017,313604716.76874
isl,2018,360866628.69872
isl,2019,397329752.73811
isl,2020,327374204.20528
isr,1960,7000000
isr,1961,5000000
isr,1962,0
isr,1963,0
isr,1964,0
isr,1965,6000000
isr,1966,4000000
isr,1967,8000000
isr,1968,6000000
isr,1969,11000000
isr,1970,33000000
isr,1971,14000000
isr,1972,22000000
isr,1973,24000000
isr,1974,21000000
isr,1975,38000000
isr,1976,43000000
isr,1977,52000000
isr,1978,76000000
isr,1979,90000000
isr,1980,75000000
isr,1981,123900000
isr,1982,113000000
isr,1983,158900000
isr,1984,151100000
isr,1985,93800000
isr,1986,80800000
isr,1987,100200000
isr,1988,112300000
isr,1989,98300000
isr,1990,117800000
isr,1991,245200000
isr,1992,172900000
isr,1993,185000000
isr,1994,211300000
isr,1995,237400000
isr,1996,271800000
isr,1997,268000000
isr,1998,546900000
isr,1999,757400000
isr,2000,928200000
isr,2001,1056700000
isr,2002,1293300000
isr,2003,1060200000
isr,2004,1800000000
isr,2005,1725300000
isr,2006,1822900000
isr,2007,1962200000
isr,2008,1741700000
isr,2009,2168400000
isr,2010,2303800000
isr,2011,2218200000
isr,2012,2139100000
isr,2013,2191300000
isr,2014,2279900000
isr,2015,2533300000
isr,2016,2619800000
isr,2017,3344100000
isr,2018,3418500000
isr,2019,3696300000
isr,2020,4472100000
isr,2021,4851000000
ita,1970,235199999.7648
ita,1971,261439607.23122
ita,1972,300143701.62647
ita,1973,291681868.4743
ita,1974,241186958.19995
ita,1975,319307690.67966
ita,1976,265735181.28466
ita,1977,421881999.68196
ita,1978,601051808.60354
ita,1979,754362907.73411
ita,1980,819987213.62771
ita,1981,686936392.5974
ita,1982,672649325.62738
ita,1983,654870387.11611
ita,1984,751217473.86952
ita,1985,801946208.36418
ita,1986,1226400566.94312
ita,1987,1208056588.23211
ita,1988,2115499880.73711
ita,1989,3044095478.58754
ita,1990,3887757794.74444
ita,1991,4969994696.59324
ita,1992,5792596553.27897
ita,1993,4334999549.95153
ita,1994,6417534780.23806
ita,1995,7193665680.61376
ita,1996,6770142464.77374
ita,1997,6781007173.99084
ita,1998,6946995606.18869
ita,1999,7781835749.45056
ita,2000,6570590232.31795
ita,2001,8005726408.76934
ita,2002,9439158664.6767
ita,2003,11031310038.0357
ita,2004,14842429230.5195
ita,2005,17600281086.0049
ita,2006,20678163295.2125
ita,2007,22925791759.482
ita,2008,22997550906.7174
ita,2009,21848471575.7793
ita,2010,20197049076.6234
ita,2011,21568305537.4526
ita,2012,19754084835.4219
ita,2013,18166366555.9776
ita,2014,17747029662.0158
ita,2015,14687916932.0312
ita,2016,15647406686.8881
ita,2017,17548331233.5519
ita,2018,17999207678.6447
ita,2019,15743411083.631
ita,2020,16886190002.9363
jam,1976,15800000
jam,1977,11100000
jam,1978,13000000
jam,1979,12300000
jam,1980,9000000
jam,1981,9400000
jam,1982,11000000
jam,1983,13800000
jam,1984,8800000
jam,1985,7200000
jam,1986,7400000
jam,1987,5500000
jam,1988,9100000
jam,1989,13100000
jam,1990,12900000
jam,1991,14300000
jam,1992,19400000
jam,1993,11700000
jam,1994,39300000
jam,1995,57800000
jam,1996,78300000
jam,1997,76200000
jam,1998,92300000
jam,1999,102900000
jam,2000,141400000
jam,2001,170000000
jam,2002,243500000
jam,2003,329600000
jam,2004,442277602.99795
jam,2005,352211351.45
jam,2006,333167382.20716
jam,2007,337481899.597
jam,2008,332518829.9425
jam,2009,251616483.7895
jam,2010,267240808.34817
jam,2011,279813254.59975
jam,2012,268159151.59445
jam,2013,240675939.65956
jam,2014,227666298.09991
jam,2015,232936681.29575
jam,2016,235590013.34128
jam,2017,252058230.1425
jam,2018,249117613.82523
jam,2019,262783634.15009
jam,2020,226238044.46018
jor,1972,0
jor,1973,0
jor,1974,310470.62268
jor,1975,1876221.50424
jor,1976,24398815.27506
jor,1977,54419709.30254
jor,1978,67741056.26583
jor,1979,100578723.37977
jor,1980,161799246.96815
jor,1981,162291099.49772
jor,1982,182957537.34062
jor,1983,205743266.68359
jor,1984,263687098.25339
jor,1985,242549083.00542
jor,1986,254111464.58686
jor,1987,205065713.19461
jor,1988,180481434.26781
jor,1989,105812702.31062
jor,1990,78217583.29862
jor,1991,65663780.47338
jor,1992,96070751.15084
jor,1993,87445771.91477
jor,1994,120504495.75522
jor,1995,147580603.72776
jor,1996,138504936.53032
jor,1997,244569816.64316
jor,1998,271932299.01269
jor,1999,275035260.93089
jor,2000,421156558.53314
jor,2001,302687128.42081
jor,2002,258674246.29144
jor,2003,293088857.54584
jor,2004,337376586.74189
jor,2005,406911142.45416
jor,2006,404654442.87729
jor,2007,727221680.2044
jor,2008,631812073.28469
jor,2009,637464788.73239
jor,2010,546760563.38028
jor,2011,498028169.01408
jor,2012,630563380.28169
jor,2013,480985915.49296
jor,2014,616338028.16901
jor,2015,594929577.46479
jor,2016,669436619.71831
jor,2017,712535211.26761
jor,2018,669014084.50704
jor,2019,599295774.64789
jor,2020,408873239.43662
jpn,1996,12896288054.6549
jpn,1997,12346787742.4053
jpn,1998,12031915117.1821
jpn,1999,12853635067.3943
jpn,2000,14117095595.8731
jpn,2001,11727743027.6547
jpn,2002,12099341648.4479
jpn,2003,10138252847.9249
jpn,2004,9173112426.72063
jpn,2005,12103646958.0818
jpn,2006,12046002250.6052
jpn,2007,13157029952.3535
jpn,2008,16687337875.6821
jpn,2009,15819388878.5705
jpn,2010,16651733092.9852
jpn,2011,20575561772.3876
jpn,2012,22906139971.18769
jpn,2013,20558061224.8937
jpn,2014,27654514693.84109
jpn,2015,25780939473.564
jpn,2016,29689408719.3454
jpn,2017,31627876930.8666
jpn,2018,32984207388.8891
jpn,2019,38537131685.0236
jpn,2020,47165422183.8325
kaz,1995,20900000
kaz,1996,12000000
kaz,1997,16600000
kaz,1998,15000000
kaz,1999,13200000
kaz,2000,97326420
kaz,2001,149194294
kaz,2002,306880207.09138
kaz,2003,434866629
kaz,2004,826593388.80936
kaz,2005,1207198124.59389
kaz,2006,2087638039.8684
kaz,2007,3044406091.13961
kaz,2008,2058549375.72768
kaz,2009,1651076557.23243
kaz,2010,1631629753.69029
kaz,2011,1739357358.32005
kaz,2012,1554812811.94825
kaz,2013,1981915326.97737
kaz,2014,1984394890.33543
kaz,2015,1698006515.30235
kaz,2016,1290087927.7318
kaz,2017,1535762165.57489
kaz,2018,1395756852.51544
kaz,2019,1332144133.01889
kaz,2020,1427854842.66831
ken,1975,20699441.39026
ken,1976,24142046.06471
ken,1977,15223714.60214
ken,1978,22252745.47848
ken,1979,12842278.20849
ken,1980,4582094.45578
ken,1981,23321363.7896
ken,1982,22888899.5716
ken,1983,27344742.83701
ken,1984,28999835.22938
ken,1985,23551439.40701
ken,1986,29520992.62057
ken,1987,35917244.48086
ken,1988,38034383.08231
ken,1989,43990835.64765
ken,1990,49836859.20142
ken,1991,46437625.11572
ken,1992,188938494.88621
ken,1993,5525169.53633
ken,1994,7136412.07071
ken,1995,8749785.30619
ken,1996,8754288.14214
ken,1997,45864899.23623
ken,1998,70600678.85109
ken,1999,26039933.42454
ken,2000,4206956.62923
ken,2001,5091442.62781
ken,2002,5714347.99766
ken,2003,6584529.53811
ken,2004,34022964.82005
ken,2005,56408976.70483
ken,2006,25399012.36298
ken,2007,16364743.74845
ken,2008,64494922.35969
ken,2009,60804774.78157
ken,2010,19103834.66554
ken,2011,25857075.83463
ken,2012,14509050.04141
ken,2013,16198281.53423
ken,2014,170952600.3014
ken,2015,35050613.24959
ken,2016,17907932.44941
ken,2017,20214268.4526
ken,2018,10730012.93617
ken,2019,2563928.55204
ken,2020,8394378.96716
kgz,1993,446000
kgz,1994,198000
kgz,1995,398000
kgz,1996,600000
kgz,1997,580000
kgz,1998,572100
kgz,1999,410300
kgz,2000,1050522
kgz,2001,3369931.45
kgz,2002,2164733.12
kgz,2003,5711796
kgz,2004,15708560
kgz,2005,36276070.9807
kgz,2006,45264709.4364
kgz,2007,75560085.9108
kgz,2008,76664594.3225
kgz,2009,82016703.2859
kgz,2010,137792539.5846
kgz,2011,201138807.3823
kgz,2012,274370908.1583
kgz,2013,369845155.8807
kgz,2014,431912230.4196
kgz,2015,345969181.6971
kgz,2016,362137276.8727
kgz,2017,459299544.2463
kgz,2018,547153703.3925
kgz,2019,559186045.44543
kgz,2020,495079920.6128
khm,1994,0
khm,1995,0
khm,1996,0
khm,1997,0
khm,1998,5000000
khm,1999,6000000
khm,2000,7000000
khm,2001,8000000
khm,2002,9000000
khm,2003,11902000
khm,2004,15230000
khm,2005,20420000
khm,2006,24280000
khm,2007,25520000
khm,2008,27640000
khm,2009,21090000
khm,2010,21116000
khm,2011,21604800
khm,2012,81322400
khm,2013,119030000
khm,2014,137171462.80774
khm,2015,118932787.59165
khm,2016,175544541.33374
khm,2017,114333124.47838
khm,2018,119617255.31446
khm,2019,104360334.78398
khm,2020,77186671.2412
kir,1979,1229543.58641
kir,1980,2732724.72323
kir,1981,1723712.78355
kir,1982,1724377.81834
kir,1983,1531510.83659
kir,1984,1491857.31214
kir,1985,1047562.84541
kir,1986,1336921.48227
kir,1987,1190326.14936
kir,1988,1484481.31051
kir,1989,1423378.73209
kir,1990,1327029.50949
kir,1991,1557928.65596
kir,1992,1615688.82812
kir,1993,1224023.50125
kir,1994,731127.31912
kir,2006,927871.64959
kir,2007,1437993.33314
kir,2008,1558794.59185
kir,2009,1320702.38211
kir,2010,1770209.78671
kir,2011,2118980.11215
kir,2012,2448728.13782
kir,2013,2436620.45328
kir,2014,2324584.21132
kir,2015,1923607.61861
kir,2016,1920593.0229
kir,2017,1983948.05839
kir,2018,1969870.36225
kir,2019,1857607.5669
kir,2020,1877297.6858
kna,1980,0
kna,1981,0
kna,1982,2000000
kna,1983,2900000
kna,1984,3300000
kna,1985,3500000
kna,1986,1666666.66667
kna,1987,1766666.66667
kna,1988,1800000
kna,1989,5159259.25926
kna,1990,8025925.92593
kna,1991,4129629.62963
kna,1992,3214814.81481
kna,1993,4003703.7037
kna,1994,1703703.7037
kna,1995,325925.92593
kna,1996,1051851.85185
kna,1997,2996296.2963
kna,1998,2118518.51852
kna,1999,1281481.48148
kna,2000,4248148.14815
kna,2001,7514814.81481
kna,2002,8770000
kna,2003,8232874.07407
kna,2004,9404044.44444
kna,2005,9803659.25926
kna,2006,9580187.03704
kna,2007,11706423.7037
kna,2008,12200329.62963
kna,2009,10409372.59259
kna,2010,13417480.37037
kna,2011,15106466.66667
kna,2012,19584756.66667
kna,2013,20374632.59259
kna,2014,31117030.68572
kna,2015,34805173.39862
kna,2016,39504526.14741
kna,2017,41517898.48471
kna,2018,40965618.42431
kna,2019,42843291.47278
kna,2020,39883389.2559
kor,1976,115000000
kor,1977,165000000
kor,1978,103000000
kor,1979,121000000
kor,1980,95600000
kor,1981,63800000
kor,1982,62200000
kor,1983,41200000
kor,1984,34400000
kor,1985,29500000
kor,1986,45200000
kor,1987,32800000
kor,1988,167200000
kor,1989,834400000
kor,1990,1071500000
kor,1991,1359300000
kor,1992,1474000000
kor,1993,1300400000
kor,1994,1365100000
kor,1995,2045400000
kor,1996,2939000000
kor,1997,3071400000
kor,1998,2010300000
kor,1999,3110700000
kor,2000,4104500000
kor,2001,5096600000
kor,2002,6660300000
kor,2003,8108400000
kor,2004,8212200000
kor,2005,8314000000
kor,2006,9100500000
kor,2007,9615900000
kor,2008,9092000000
kor,2009,8693800000
kor,2010,10957600000
kor,2011,11648200000
kor,2012,11879300000
kor,2013,11147100000
kor,2014,12475800000
kor,2015,12138200000
kor,2016,12808800000
kor,2017,15197300000
kor,2018,15815400000
kor,2019,14617200000
kor,2020,11635900000
kor,2021,11678000000
kos,2004,200568056.55202
kos,2005,189649626.33879
kos,2006,148628134.01318
kos,2007,119002229.53815
kos,2008,145729583.45429
kos,2009,172466562.77269
