geo,time,sl_tlf_acti_1524_ma_zs
khm,1995,63.835
khm,1996,63.695
khm,1997,63.707
khm,1998,63.776
khm,1999,63.606
khm,2000,63.075
khm,2001,73.598
khm,2002,75.459
khm,2003,77.293
khm,2004,79.086
khm,2005,79.633
khm,2006,80.111
khm,2007,80.491
khm,2008,79.338
khm,2009,78.136
khm,2010,79.605
khm,2011,78.979
khm,2012,77.043
khm,2013,75.053
khm,2014,74.28
khm,2015,74.088
khm,2016,75.999
khm,2017,74.016
khm,2018,73.425
khm,2019,72.863
khm,2020,69.557
kor,1990,29.834
kor,1991,32.505
kor,1992,32.909
kor,1993,32.043
kor,1994,33.025
kor,1995,32.396
kor,1996,31.664
kor,1997,30.245
kor,1998,28.649
kor,1999,28.791
kor,2000,27.457
kor,2001,27.597
kor,2002,28.382
kor,2003,28.052
kor,2004,28.617
kor,2005,26.329
kor,2006,24.128
kor,2007,22.677
kor,2008,19.987
kor,2009,19.441
kor,2010,19.101
kor,2011,20.286
kor,2012,20.898
kor,2013,21.424
kor,2014,23.718
kor,2015,25.019
kor,2016,25.11
kor,2017,25.036
kor,2018,23.452
kor,2019,24.889
kor,2020,23.542
kwt,1990,42.416
kwt,1991,41.979
kwt,1992,41.123
kwt,1993,40.533
kwt,1994,39.763
kwt,1995,38.28
kwt,1996,38.258
kwt,1997,38.417
kwt,1998,38.634
kwt,1999,39.234
kwt,2000,39.081
kwt,2001,39.554
kwt,2002,39.51
kwt,2003,38.116
kwt,2004,37.843
kwt,2005,37.503
kwt,2006,37.501
kwt,2007,37.395
kwt,2008,37.181
kwt,2009,36.885
kwt,2010,36.536
kwt,2011,35.993
kwt,2012,35.444
kwt,2013,34.893
kwt,2014,34.346
kwt,2015,33.815
kwt,2016,33.345
kwt,2017,33.671
kwt,2018,33.564
kwt,2019,33.544
kwt,2020,29.918
lao,1990,67.845
lao,1991,67.712
lao,1992,67.484
lao,1993,67.224
lao,1994,66.791
lao,1995,66.429
lao,1996,66.017
lao,1997,65.614
lao,1998,65.225
lao,1999,64.852
lao,2000,64.498
lao,2001,64.09
lao,2002,63.707
lao,2003,63.351
lao,2004,63.02
lao,2005,62.707
lao,2006,62.346
lao,2007,61.979
lao,2008,61.597
lao,2009,61.191
lao,2010,60.757
lao,2011,60.023
lao,2012,59.255
lao,2013,58.46
lao,2014,57.685
lao,2015,56.936
lao,2016,56.285
lao,2017,55.636
lao,2018,55.043
lao,2019,54.605
lao,2020,53.557
lbn,1990,48.993
lbn,1991,48.762
lbn,1992,47.607
lbn,1993,46.897
lbn,1994,46.264
lbn,1995,45.592
lbn,1996,44.48
lbn,1997,44.148
lbn,1998,43.538
lbn,1999,43.342
lbn,2000,43.071
lbn,2001,43.062
lbn,2002,43.257
lbn,2003,43.557
lbn,2004,43.534
lbn,2005,43.744
lbn,2006,43.638
lbn,2007,43.54
lbn,2008,42.524
lbn,2009,41.534
lbn,2010,40.941
lbn,2011,41.323
lbn,2012,41.666
lbn,2013,41.903
lbn,2014,42.143
lbn,2015,42.395
lbn,2016,42.217
lbn,2017,41.967
lbn,2018,41.856
lbn,2019,42.029
lbn,2020,38.683
lbr,1990,66.109
lbr,1991,65.683
lbr,1992,64.747
lbr,1993,63.715
lbr,1994,62.928
lbr,1995,62.738
lbr,1996,62.463
lbr,1997,62.683
lbr,1998,62.643
lbr,1999,62.482
lbr,2000,62.111
lbr,2001,62.336
lbr,2002,62.425
lbr,2003,62.009
lbr,2004,61.922
lbr,2005,61.971
lbr,2006,62.11
lbr,2007,62.224
lbr,2008,62.295
lbr,2009,62.263
lbr,2010,62.078
lbr,2011,61.959
lbr,2012,61.741
lbr,2013,61.416
lbr,2014,60.917
lbr,2015,60.33
lbr,2016,59.758
lbr,2017,59.161
lbr,2018,58.494
lbr,2019,57.747
lbr,2020,54.419
lby,1990,29.354
lby,1991,29.277
lby,1992,29.155
lby,1993,28.992
lby,1994,28.795
lby,1995,28.57
lby,1996,28.394
lby,1997,28.183
lby,1998,27.943
lby,1999,27.682
lby,2000,27.406
lby,2001,27.171
lby,2002,26.909
lby,2003,26.619
lby,2004,26.307
lby,2005,25.981
lby,2006,25.669
lby,2007,25.368
lby,2008,25.075
lby,2009,24.782
lby,2010,24.486
lby,2011,24.171
lby,2012,23.868
lby,2013,23.584
lby,2014,23.328
lby,2015,23.105
lby,2016,22.877
lby,2017,22.667
lby,2018,22.477
lby,2019,22.307
lby,2020,21.852
lca,1990,61.029
lca,1991,61.215
lca,1992,60.342
lca,1993,60.302
lca,1994,60.145
lca,1995,59.987
lca,1996,59.651
lca,1997,59.789
lca,1998,59.103
lca,1999,58.846
lca,2000,58.9
lca,2001,59.349
lca,2002,59.361
lca,2003,58.927
lca,2004,58.171
lca,2005,58.34
lca,2006,57.985
lca,2007,58.19
lca,2008,58.02
lca,2009,58.837
lca,2010,59.065
lca,2011,58.516
lca,2012,59.761
lca,2013,61.892
lca,2014,62.154
lca,2015,62.893
lca,2016,62.915
lca,2017,63.053
lca,2018,63.511
lca,2019,58.648
lca,2020,55.55
lka,1990,59.055
lka,1991,58.951
lka,1992,58.801
lka,1993,54.865
lka,1994,59.552
lka,1995,51.542
lka,1996,53.913
lka,1997,54.412
lka,1998,57.361
lka,1999,59.239
lka,2000,56.055
lka,2001,55.043
lka,2002,54.004
lka,2003,52.944
lka,2004,51.868
lka,2005,50.782
lka,2006,49.697
lka,2007,48.614
lka,2008,47.538
lka,2009,46.471
lka,2010,45.413
lka,2011,44.617
lka,2012,44.631
lka,2013,44.345
lka,2014,42.611
lka,2015,42.577
lka,2016,42.584
lka,2017,42.115
lka,2018,39.505
lka,2019,37.473
lka,2020,34.489
lso,1990,78.625
lso,1991,77.797
lso,1992,76.92
lso,1993,75.919
lso,1994,74.888
lso,1995,73.768
lso,1996,73.064
lso,1997,72.312
lso,1998,71.498
lso,1999,70.616
lso,2000,69.544
lso,2001,68.399
lso,2002,67.218
lso,2003,66.001
lso,2004,64.75
lso,2005,63.467
lso,2006,62.103
lso,2007,60.705
lso,2008,59.276
lso,2009,57.821
lso,2010,56.34
lso,2011,54.716
lso,2012,53.09
lso,2013,51.479
lso,2014,50.682
lso,2015,49.812
lso,2016,49.409
lso,2017,48.792
lso,2018,48.161
lso,2019,47.6
lso,2020,45.248
ltu,1990,49.562
ltu,1991,50.315
ltu,1992,53.314
ltu,1993,55.366
ltu,1994,56.468
ltu,1995,56.034
ltu,1996,55.347
ltu,1997,54.291
ltu,1998,53.297
ltu,1999,48.414
ltu,2000,41.776
ltu,2001,37.991
ltu,2002,35.961
ltu,2003,35.603
ltu,2004,32.006
ltu,2005,29.657
ltu,2006,29.178
ltu,2007,31.644
ltu,2008,34.568
ltu,2009,32.624
ltu,2010,31.31
ltu,2011,32.101
ltu,2012,32.405
ltu,2013,35.803
ltu,2014,38.608
ltu,2015,36.762
ltu,2016,38.679
ltu,2017,37.776
ltu,2018,38.719
ltu,2019,38.838
ltu,2020,38.733
lux,1990,46.152
lux,1991,56.209
lux,1992,52.168
lux,1993,50.063
lux,1994,47.876
lux,1995,42.363
lux,1996,42.768
lux,1997,39.435
lux,1998,37.276
lux,1999,36.002
lux,2000,37.377
lux,2001,36.789
lux,2002,38.152
lux,2003,31.067
lux,2004,29.624
lux,2005,32.125
lux,2006,31.783
lux,2007,31.403
lux,2008,30.988
lux,2009,34.985
lux,2010,26.841
lux,2011,26.387
lux,2012,28.939
lux,2013,29.97
lux,2014,29.811
lux,2015,36.296
lux,2016,30.521
lux,2017,32.631
lux,2018,34.05
lux,2019,37.862
lux,2020,33.775
lva,1990,51.201
lva,1991,52.399
lva,1992,56.792
lva,1993,57.815
lva,1994,57.503
lva,1995,57.502
lva,1996,57.174
lva,1997,51.866
lva,1998,50.209
lva,1999,49.581
lva,2000,44.8
lva,2001,43.421
lva,2002,41.672
lva,2003,45.123
lva,2004,43.031
lva,2005,43.863
lva,2006,47.449
lva,2007,49.1
lva,2008,48.852
lva,2009,46.316
lva,2010,42.185
lva,2011,41.111
lva,2012,44.014
lva,2013,42.555
lva,2014,45.333
lva,2015,45.271
lva,2016,43.273
lva,2017,42.775
lva,2018,40.461
lva,2019,39.418
lva,2020,37.758
mac,1990,50.207
mac,1991,50.266
mac,1992,48.442
mac,1993,47.435
mac,1994,46.474
mac,1995,45.564
mac,1996,44.729
mac,1997,43.925
mac,1998,41.449
mac,1999,38.336
mac,2000,35.237
mac,2001,34.787
mac,2002,34.3
mac,2003,27.776
mac,2004,29.77
mac,2005,29.875
mac,2006,34.051
mac,2007,40.225
mac,2008,41.605
mac,2009,51.315
mac,2010,50.854
mac,2011,51.078
mac,2012,50.128
mac,2013,49.106
mac,2014,48.788
mac,2015,46.786
mac,2016,48.119
mac,2017,46.946
mac,2018,46.94
mac,2019,46.008
mac,2020,45.636
mar,1990,66.97
mar,1991,66.244
mar,1992,66.488
mar,1993,66.602
mar,1994,65.59
mar,1995,66.223
mar,1996,65.104
mar,1997,65.363
mar,1998,64.705
mar,1999,64.643
mar,2000,64.467
mar,2001,63.739
mar,2002,62.259
mar,2003,61.358
mar,2004,60.427
mar,2005,59.468
mar,2006,58.487
mar,2007,57.487
mar,2008,56.468
mar,2009,54.878
mar,2010,53.26
mar,2011,51.147
mar,2012,49.148
mar,2013,46.794
mar,2014,46.102
mar,2015,42.64
mar,2016,41.036
mar,2017,39.753
mar,2018,39.4
mar,2019,39.12
mar,2020,36.089
mda,1990,36.41
mda,1991,37.185
mda,1992,37.74
mda,1993,38.022
mda,1994,38.295
mda,1995,38.327
mda,1996,38.818
mda,1997,38.749
mda,1998,39.333
mda,1999,39.66
mda,2000,39.581
mda,2001,35.876
mda,2002,32.4
mda,2003,26.932
mda,2004,24.183
mda,2005,22.901
mda,2006,25.774
mda,2007,23.636
mda,2008,23.148
mda,2009,23.646
mda,2010,24.094
mda,2011,24.069
mda,2012,22.189
mda,2013,23.169
mda,2014,23.371
mda,2015,25.456
mda,2016,23.004
mda,2017,20.972
mda,2018,20.413
mda,2019,24.05
mda,2020,21.078
mdg,1990,75.474
mdg,1991,75.396
mdg,1992,75.306
mdg,1993,75.184
mdg,1994,75.039
mdg,1995,74.912
mdg,1996,74.96
mdg,1997,74.984
mdg,1998,74.978
mdg,1999,74.936
mdg,2000,74.842
mdg,2001,74.856
mdg,2002,74.668
mdg,2003,74.534
mdg,2004,74.336
mdg,2005,74.108
mdg,2006,74.367
mdg,2007,74.634
mdg,2008,74.908
mdg,2009,75.189
mdg,2010,75.477
mdg,2011,75.771
mdg,2012,76.07
mdg,2013,76.371
mdg,2014,76.668
mdg,2015,76.96
mdg,2016,76.398
mdg,2017,75.864
mdg,2018,75.349
mdg,2019,74.824
mdg,2020,71.243
mdv,1990,62.182
mdv,1991,60.496
mdv,1992,58.751
mdv,1993,56.942
mdv,1994,55.086
mdv,1995,53.195
mdv,1996,52.251
mdv,1997,51.296
mdv,1998,50.327
mdv,1999,49.34
mdv,2000,48.331
mdv,2001,48.132
mdv,2002,47.914
mdv,2003,47.664
mdv,2004,47.364
mdv,2005,47.011
mdv,2006,46.718
mdv,2007,46.384
mdv,2008,46.002
mdv,2009,45.576
mdv,2010,46.777
mdv,2011,47.922
mdv,2012,49.014
mdv,2013,50.082
mdv,2014,51.159
mdv,2015,52.269
mdv,2016,53.296
mdv,2017,53.457
mdv,2018,53.756
mdv,2019,54.184
mdv,2020,50.587
mex,1990,71.007
mex,1991,70.745
mex,1992,72.244
mex,1993,73.739
mex,1994,72.932
mex,1995,72.125
mex,1996,71.029
mex,1997,70.56
mex,1998,70.916
mex,1999,69.206
mex,2000,67.445
mex,2001,65.3
mex,2002,62.424
mex,2003,62.198
mex,2004,62.074
mex,2005,62.196
mex,2006,62.606
mex,2007,62.271
mex,2008,61.863
mex,2009,60.72
mex,2010,61.027
mex,2011,60.588
mex,2012,60.713
mex,2013,59.708
mex,2014,58.999
mex,2015,57.972
mex,2016,57.202
mex,2017,56.705
mex,2018,56.529
mex,2019,57.202
mex,2020,51.294
mkd,1990,50.096
mkd,1991,50.648
mkd,1992,50.638
mkd,1993,50.642
mkd,1994,50.664
mkd,1995,50.704
mkd,1996,50.764
mkd,1997,50.591
mkd,1998,48.306
mkd,1999,46.026
mkd,2000,43.63
mkd,2001,43.011
mkd,2002,42.381
mkd,2003,40.479
mkd,2004,40.67
mkd,2005,40.854
mkd,2006,42.062
mkd,2007,43.864
mkd,2008,43.373
mkd,2009,43.451
mkd,2010,42.183
mkd,2011,39.903
mkd,2012,40.54
mkd,2013,39.943
mkd,2014,39.323
mkd,2015,40.139
mkd,2016,39.216
mkd,2017,41.703
mkd,2018,40.685
mkd,2019,38.205
mkd,2020,36.811
mli,1990,64.48
mli,1991,64.846
mli,1992,64.884
mli,1993,64.926
mli,1994,64.881
mli,1995,64.699
mli,1996,64.937
mli,1997,64.971
mli,1998,64.938
mli,1999,64.858
mli,2000,64.722
mli,2001,65.015
mli,2002,65.113
mli,2003,65.28
mli,2004,65.307
mli,2005,65.385
mli,2006,65.767
mli,2007,66.033
mli,2008,66.248
mli,2009,66.405
mli,2010,66.506
mli,2011,66.928
mli,2012,67.142
mli,2013,67.29
mli,2014,67.419
mli,2015,64.343
mli,2016,65.187
mli,2017,66.034
mli,2018,65.749
mli,2019,65.364
mli,2020,64.351
mlt,1990,66.336
mlt,1991,66.066
mlt,1992,65.461
mlt,1993,64.301
mlt,1994,63.608
mlt,1995,63.358
mlt,1996,63.118
mlt,1997,61.467
mlt,1998,61.484
mlt,1999,60.84
mlt,2000,59.919
mlt,2001,67.94
mlt,2002,62.426
mlt,2003,62.799
mlt,2004,60.018
mlt,2005,55.737
mlt,2006,56.771
mlt,2007,57.479
mlt,2008,55.257
mlt,2009,54.62
mlt,2010,53.592
mlt,2011,55.637
mlt,2012,54.334
mlt,2013,56.514
mlt,2014,53.418
mlt,2015,53.659
mlt,2016,54.391
mlt,2017,54.54
mlt,2018,55.684
mlt,2019,56.716
mlt,2020,55.899
mmr,1990,83.518
mmr,1991,83.649
mmr,1992,83.175
mmr,1993,82.894
mmr,1994,82.518
mmr,1995,82.167
mmr,1996,81.852
mmr,1997,81.582
mmr,1998,81.291
mmr,1999,80.667
mmr,2000,79.835
mmr,2001,79.122
mmr,2002,78.327
mmr,2003,77.367
mmr,2004,76.38
mmr,2005,75.349
mmr,2006,74.299
mmr,2007,73.295
mmr,2008,72.411
mmr,2009,71.495
mmr,2010,70.655
mmr,2011,70.184
mmr,2012,69.557
mmr,2013,68.827
mmr,2014,68.129
mmr,2015,67.513
mmr,2016,63.094
mmr,2017,58.443
mmr,2018,55.374
mmr,2019,51.372
mmr,2020,47.969
mne,1990,28.284
mne,1991,28.599
mne,1992,28.713
mne,1993,28.688
mne,1994,28.405
mne,1995,28.044
mne,1996,27.724
mne,1997,27.492
mne,1998,27.101
mne,1999,27.772
mne,2000,27.534
mne,2001,27.5
mne,2002,27.405
mne,2003,27.259
mne,2004,26.944
mne,2005,26.622
mne,2006,25.942
mne,2007,25.376
mne,2008,24.783
mne,2009,25.203
mne,2010,24.966
mne,2011,24.666
mne,2012,26.148
mne,2013,26.256
mne,2014,33.515
mne,2015,33.066
mne,2016,35.608
mne,2017,34.21
mne,2018,38.096
mne,2019,41.341
mne,2020,36.132
mng,1990,44.826
mng,1991,45.742
mng,1992,46.681
mng,1993,47.005
mng,1994,46.833
mng,1995,46.286
mng,1996,46.079
mng,1997,45.719
mng,1998,45.413
mng,1999,45.154
mng,2000,45.1
mng,2001,44.91
mng,2002,44.59
mng,2003,44.085
mng,2004,43.27
mng,2005,42.43
mng,2006,41.561
mng,2007,40.672
mng,2008,38.409
mng,2009,35.487
mng,2010,36.8
mng,2011,38.383
mng,2012,37.775
mng,2013,37.175
mng,2014,36.22
mng,2015,34.281
mng,2016,34.041
mng,2017,32.227
mng,2018,35.686
mng,2019,38.207
mng,2020,37.797
moz,1990,72.158
moz,1991,70.765
moz,1992,69.466
moz,1993,68.501
moz,1994,67.659
moz,1995,66.843
moz,1996,67.263
moz,1997,67.543
moz,1998,66.17
moz,1999,64.939
moz,2000,63.815
moz,2001,62.764
moz,2002,61.765
moz,2003,60.798
moz,2004,60.869
moz,2005,60.941
moz,2006,61.011
moz,2007,61.093
moz,2008,61.194
moz,2009,61.319
moz,2010,61.471
moz,2011,61.648
moz,2012,61.851
moz,2013,62.083
moz,2014,62.346
moz,2015,62.64
moz,2016,62.3
moz,2017,61.875
moz,2018,61.383
moz,2019,60.846
moz,2020,59.866
mrt,1990,59.105
mrt,1991,59.06
mrt,1992,58.873
mrt,1993,58.674
mrt,1994,58.187
mrt,1995,57.969
mrt,1996,57.671
mrt,1997,57.121
mrt,1998,56.705
mrt,1999,56.238
mrt,2000,55.511
mrt,2001,53.826
mrt,2002,52.132
mrt,2003,50.428
mrt,2004,48.715
mrt,2005,46.993
mrt,2006,45.271
mrt,2007,43.546
mrt,2008,41.823
mrt,2009,40.11
mrt,2010,38.412
mrt,2011,36.742
mrt,2012,35.094
mrt,2013,34.277
mrt,2014,33.465
mrt,2015,32.662
mrt,2016,31.879
mrt,2017,31.105
mrt,2018,30.741
mrt,2019,30.414
mrt,2020,29.849
mus,1990,68.206
mus,1991,67.146
mus,1992,66.514
mus,1993,66.136
mus,1994,65.701
mus,1995,65.03
mus,1996,64.632
mus,1997,64.232
mus,1998,63.83
mus,1999,63.426
mus,2000,63.02
mus,2001,60.658
mus,2002,58.245
mus,2003,56.864
mus,2004,55.473
mus,2005,53.155
mus,2006,50.691
mus,2007,47.473
mus,2008,44.982
mus,2009,44.173
mus,2010,44.427
mus,2011,44.391
mus,2012,44.855
mus,2013,46.455
mus,2014,47.382
mus,2015,47.718
mus,2016,46.382
mus,2017,45.709
mus,2018,45.664
mus,2019,45.227
mus,2020,42.35
mwi,1990,46.445
mwi,1991,46.86
mwi,1992,46.908
mwi,1993,46.878
mwi,1994,46.753
mwi,1995,46.96
mwi,1996,47.478
mwi,1997,48.01
mwi,1998,48.545
mwi,1999,49.847
mwi,2000,51.167
mwi,2001,52.492
mwi,2002,53.832
mwi,2003,55.181
mwi,2004,56.532
mwi,2005,57.88
mwi,2006,59.174
mwi,2007,60.468
mwi,2008,61.754
mwi,2009,63.024
mwi,2010,64.274
mwi,2011,65.467
mwi,2012,66.651
mwi,2013,67.836
mwi,2014,67.132
mwi,2015,66.39
mwi,2016,65.463
mwi,2017,64.583
mwi,2018,63.678
mwi,2019,62.693
mwi,2020,59.776
mys,1990,55.942
mys,1991,55.296
mys,1992,55.829
mys,1993,55.755
mys,1994,54.486
mys,1995,53.162
mys,1996,53.83
mys,1997,52.876
mys,1998,52.755
mys,1999,52.389
mys,2000,52.487
mys,2001,52.589
mys,2002,51.916
mys,2003,52.338
mys,2004,51.25
mys,2005,50.084
mys,2006,49.993
mys,2007,49.452
mys,2008,49.097
mys,2009,48.004
mys,2010,47.603
mys,2011,48.85
mys,2012,50.104
mys,2013,50.368
mys,2014,49.695
mys,2015,48.8
mys,2016,48.502
mys,2017,48.426
mys,2018,49.888
mys,2019,52.075
mys,2020,50.081
nam,1990,39.413
nam,1991,39.192
nam,1992,38.876
nam,1993,38.362
nam,1994,37.85
nam,1995,36.083
nam,1996,34.348
nam,1997,32.624
nam,1998,32.513
nam,1999,32.409
nam,2000,32.316
nam,2001,32.445
nam,2002,32.593
nam,2003,32.757
nam,2004,32.936
nam,2005,33.123
nam,2006,33.269
nam,2007,33.427
nam,2008,33.591
nam,2009,33.755
nam,2010,33.911
nam,2011,34.077
nam,2012,34.233
nam,2013,36.291
nam,2014,35.016
nam,2015,37.194
nam,2016,39.412
nam,2017,35.751
nam,2018,32.194
nam,2019,31.997
nam,2020,31.292
ncl,1990,52.996
ncl,1991,52.698
ncl,1992,52.713
ncl,1993,52.704
ncl,1994,52.51
ncl,1995,52.046
ncl,1996,52.059
ncl,1997,51.919
ncl,1998,52.198
ncl,1999,52.145
ncl,2000,52.018
ncl,2001,52.012
ncl,2002,51.987
ncl,2003,51.788
ncl,2004,51.651
ncl,2005,51.521
ncl,2006,51.178
ncl,2007,50.893
ncl,2008,50.838
ncl,2009,50.606
ncl,2010,49.772
ncl,2011,49.117
ncl,2012,48.516
ncl,2013,47.919
ncl,2014,47.316
ncl,2015,47.366
ncl,2016,47.306
ncl,2017,47.272
ncl,2018,47.23
ncl,2019,47.179
ncl,2020,44.88
ner,1990,81.402
ner,1991,81.427
ner,1992,81.284
ner,1993,80.996
ner,1994,80.664
ner,1995,80.31
ner,1996,80.355
ner,1997,80.373
ner,1998,80.5
ner,1999,80.533
ner,2000,80.566
ner,2001,81.021
ner,2002,81.339
ner,2003,81.573
ner,2004,81.758
ner,2005,82.007
ner,2006,82.458
ner,2007,82.727
ner,2008,82.953
ner,2009,83.036
ner,2010,83.147
ner,2011,83.319
ner,2012,80.538
ner,2013,77.479
ner,2014,74.141
ner,2015,74.075
ner,2016,74.113
ner,2017,74.067
ner,2018,73.98
ner,2019,73.83
ner,2020,72.688
nga,1990,33.492
nga,1991,33.435
nga,1992,33.315
nga,1993,32.993
nga,1994,32.59
nga,1995,32.149
nga,1996,32.059
nga,1997,31.86
nga,1998,31.596
nga,1999,31.28
nga,2000,31.025
nga,2001,31.125
nga,2002,31.298
nga,2003,31.344
nga,2004,31.402
nga,2005,31.417
nga,2006,31.663
nga,2007,31.845
nga,2008,31.981
nga,2009,32.109
nga,2010,32.22
nga,2011,32.404
nga,2012,28.939
nga,2013,25.671
nga,2014,26.988
nga,2015,28.352
nga,2016,29.757
nga,2017,31.204
nga,2018,32.69
nga,2019,34.21
nga,2020,32.364
nic,1990,66.738
nic,1991,67.748
nic,1992,68.65
nic,1993,69.538
nic,1994,70.405
nic,1995,71.247
nic,1996,71.911
nic,1997,72.511
nic,1998,73.106
nic,1999,72.989
nic,2000,72.859
nic,2001,72.73
nic,2002,72.587
nic,2003,72.432
nic,2004,72.267
nic,2005,72.095
nic,2006,71.926
nic,2007,71.753
nic,2008,71.572
nic,2009,71.384
nic,2010,71.188
nic,2011,70.99
nic,2012,70.787
nic,2013,70.58
nic,2014,70.372
nic,2015,69.978
nic,2016,69.674
nic,2017,69.397
nic,2018,70.622
nic,2019,71.836
nic,2020,68.063
nld,1990,59.899
nld,1991,60.521
nld,1992,60.659
nld,1993,61.175
nld,1994,61.495
nld,1995,62.151
nld,1996,61.259
nld,1997,64.316
nld,1998,67.245
nld,1999,67.35
nld,2000,73.374
nld,2001,74.654
nld,2002,75.05
nld,2003,74.03
nld,2004,72.222
nld,2005,68.159
nld,2006,68.071
nld,2007,70.598
nld,2008,71.428
nld,2009,70.475
nld,2010,67.921
nld,2011,66.977
nld,2012,67.72
nld,2013,68.403
nld,2014,67.008
nld,2015,67.542
nld,2016,67.225
nld,2017,67.039
nld,2018,67.988
nld,2019,69.706
nld,2020,67.655
nor,1990,62.164
nor,1991,57.674
nor,1992,57.297
nor,1993,56.012
nor,1994,55.837
nor,1995,55.108
nor,1996,60.945
nor,1997,65.627
nor,1998,67.295
nor,1999,66.639
nor,2000,67.961
nor,2001,66.744
nor,2002,64.532
nor,2003,63.335
nor,2004,60.892
nor,2005,59.746
nor,2006,57.272
nor,2007,57.972
nor,2008,61.99
nor,2009,56.991
nor,2010,56.417
nor,2011,54.513
nor,2012,55.955
nor,2013,55.779
nor,2014,53.166
nor,2015,55.279
nor,2016,54.065
nor,2017,53.596
nor,2018,54.265
nor,2019,55.292
nor,2020,55.583
npl,1990,84.282
npl,1991,84.13
npl,1992,83.979
npl,1993,83.84
npl,1994,83.724
npl,1995,83.633
npl,1996,83.538
npl,1997,83.468
npl,1998,83.408
npl,1999,83.332
npl,2000,82.734
npl,2001,82.066
npl,2002,81.375
npl,2003,80.665
npl,2004,79.943
npl,2005,79.217
npl,2006,78.501
npl,2007,77.764
npl,2008,77.007
npl,2009,76.412
npl,2010,75.771
npl,2011,75.231
npl,2012,74.716
npl,2013,74.221
npl,2014,73.752
npl,2015,73.321
npl,2016,72.939
npl,2017,72.582
npl,2018,72.265
npl,2019,72.003
npl,2020,65.39
nzl,1990,72.452
nzl,1991,71.324
nzl,1992,69.563
nzl,1993,68.736
nzl,1994,70.015
nzl,1995,71.191
nzl,1996,70.555
nzl,1997,69.658
nzl,1998,67.844
nzl,1999,66.621
nzl,2000,65.796
nzl,2001,66.166
nzl,2002,66.693
nzl,2003,65.243
nzl,2004,65.638
nzl,2005,65.479
nzl,2006,67.269
nzl,2007,66.961
nzl,2008,65.522
nzl,2009,63.321
nzl,2010,60.919
nzl,2011,61
nzl,2012,60.459
nzl,2013,59.702
nzl,2014,62.317
nzl,2015,63.688
nzl,2016,64.767
nzl,2017,65.201
nzl,2018,64.582
nzl,2019,63.807
nzl,2020,63.912
omn,1990,47.746
omn,1991,47.085
omn,1992,46.285
omn,1993,45.731
omn,1994,45.473
omn,1995,45.308
omn,1996,45.929
omn,1997,46.32
omn,1998,46.89
omn,1999,47.495
omn,2000,47.423
omn,2001,47.286
omn,2002,47.457
omn,2003,47.637
omn,2004,48.965
omn,2005,50.232
omn,2006,50.93
omn,2007,51.596
omn,2008,52.216
omn,2009,52.777
omn,2010,53.299
omn,2011,53.536
omn,2012,53.861
omn,2013,54.37
omn,2014,55.209
omn,2015,56.483
omn,2016,56.585
omn,2017,56.285
omn,2018,56.307
omn,2019,57.054
omn,2020,52.985
pak,1990,71.476
pak,1991,68.361
pak,1992,68.32
pak,1993,66.147
pak,1994,64.817
pak,1995,65.867
pak,1996,66.446
pak,1997,66.889
pak,1998,64.717
pak,1999,66.989
pak,2000,69.128
pak,2001,69.76
pak,2002,70.203
pak,2003,69.831
pak,2004,69.444
pak,2005,67.818
pak,2006,66.175
pak,2007,64.141
pak,2008,62.49
pak,2009,62.076
pak,2010,62.359
pak,2011,59.937
pak,2012,60.74
pak,2013,61.533
pak,2014,58.629
pak,2015,58.473
pak,2016,59.034
pak,2017,59.568
pak,2018,60.084
pak,2019,59.947
pak,2020,56.783
pan,1990,64.131
pan,1991,63.134
pan,1992,65.446
pan,1993,67.716
pan,1994,66.44
pan,1995,66.85
pan,1996,65.942
pan,1997,65.019
pan,1998,64.756
pan,1999,64.498
pan,2000,63.881
pan,2001,63.274
pan,2002,62.669
pan,2003,62.698
pan,2004,63.228
pan,2005,62.058
pan,2006,60.361
pan,2007,60.998
pan,2008,65.417
pan,2009,64.941
pan,2010,59.167
pan,2011,55.243
pan,2012,58.33
pan,2013,56.43
pan,2014,54.281
pan,2015,53.042
pan,2016,53.101
pan,2017,51.383
pan,2018,54.731
pan,2019,55.161
pan,2020,47.454
per,1990,52.982
per,1991,52.855
per,1992,52.818
per,1993,53.785
per,1994,54.739
per,1995,58.896
per,1996,59.226
per,1997,59.56
per,1998,60.831
per,1999,61.323
per,2000,59.35
per,2001,60.87
per,2002,63.546
per,2003,66.138
per,2004,68.633
per,2005,71.023
per,2006,73.441
per,2007,74.306
per,2008,74.468
per,2009,74.741
per,2010,74.827
per,2011,73.93
per,2012,72.227
per,2013,70.377
per,2014,69.093
per,2015,65.398
per,2016,66.118
per,2017,66.166
per,2018,65.893
per,2019,66.125
per,2020,55.186
phl,1990,54.287
phl,1991,54.522
phl,1992,54.67
phl,1993,54.652
phl,1994,54.427
phl,1995,54.175
phl,1996,53.81
phl,1997,53.503
phl,1998,53.736
phl,1999,53.624
phl,2000,53.389
phl,2001,53.274
phl,2002,53.098
phl,2003,52.789
phl,2004,54.546
phl,2005,53.264
phl,2006,52.24
phl,2007,51.292
phl,2008,50.967
phl,2009,51.02
phl,2010,50.338
phl,2011,52.534
phl,2012,51.921
phl,2013,51.114
phl,2014,51.75
phl,2015,48.919
phl,2016,49.114
phl,2017,46.182
phl,2018,43.721
phl,2019,42.063
phl,2020,36.644
png,1990,59.802
