geo,time,fm_ast_cgov_zg_m3
gbr,1988,-1.09953
gbr,1989,2.17113
gbr,1990,1.94556
gbr,1991,-0.41963
gbr,1992,-1.18115
gbr,1993,0.04901
gbr,1994,5.71244
gbr,1995,0.38994
gbr,1996,0.53949
gbr,1997,-1.11388
gbr,1998,-1.76178
gbr,1999,0.30818
gbr,2000,-2.40912
gbr,2001,0.59722
gbr,2002,0.96793
gbr,2003,-0.64086
gbr,2004,0.64537
gbr,2005,-0.14416
gbr,2006,-1.141
gbr,2007,-0.43735
gbr,2008,0.46187
gbr,2009,7.91291
gbr,2010,2.92125
gbr,2011,3.98337
gbr,2012,3.68932
gbr,2013,0.25088
gbr,2014,1.98667
gbr,2015,-0.25509
gbr,2016,3.24833
gbr,2017,-0.35472
gbr,2018,-0.64143
gbr,2019,0.8396
gbr,2020,9.35423
geo,1996,73.8767
geo,1997,71.31543
geo,1998,27.37302
geo,1999,55.8784
geo,2000,19.77758
geo,2001,-7.44572
geo,2002,5.74407
geo,2003,4.23446
geo,2004,-3.89888
geo,2005,-7.59271
geo,2006,-9.75337
geo,2007,-1.16488
geo,2008,-13.51036
geo,2009,10.5027
geo,2010,-1.6541
geo,2011,0.43677
geo,2012,-3.17536
geo,2013,9.07005
geo,2014,1.99565
geo,2015,-0.95037
geo,2016,2.15817
geo,2017,-0.76491
geo,2018,3.00167
geo,2019,-0.48631
geo,2020,0.02412
gha,1961,80.4878
gha,1962,0.28736
gha,1963,6.93613
gha,1964,32
gha,1965,19.13161
gha,1966,8.88519
gha,1967,19.37617
gha,1968,15.51791
gha,1969,-4.88176
gha,1970,-3.43498
gha,1971,0.31936
gha,1972,12.8752
gha,1973,4.31253
gha,1974,26.19144
gha,1975,33.87403
gha,1976,46.8035
gha,1977,63.6622
gha,1978,57.10602
gha,1979,9.27001
gha,1980,28.45971
gha,1981,51.41191
gha,1982,3.39577
gha,1983,124.03564
gha,1984,49.09168
gha,1985,34.20782
gha,1986,62.64625
gha,1987,119.00275
gha,1988,6.39443
gha,1989,-0.81681
gha,1990,14.59428
gha,1991,18.7422
gha,1992,27.13056
gha,1993,33.73893
gha,1994,-5.7653
gha,1995,28.12063
gha,1996,21.57774
gha,1997,43.92337
gha,1998,2.33247
gha,1999,32.87714
gha,2000,32.93451
gha,2001,8.76452
gha,2002,21.97792
gha,2003,-9.9426
gha,2004,32.07646
gha,2005,-4.49926
gha,2006,9.74021
gha,2007,-4.8396
gha,2008,22.13484
gha,2009,11.29467
gha,2010,11.7095
gha,2011,11.00868
gha,2012,18.88996
gha,2013,16.04341
gha,2014,12.32897
gha,2015,-1.80184
gha,2016,9.25606
gha,2017,-2.632
gha,2018,24.38604
gha,2019,6.10059
gha,2020,43.96109
gin,1992,2.96219
gin,1993,-3.27227
gin,1994,5.84924
gin,1995,8.41739
gin,1996,12.20408
gin,1997,-6.3689
gin,1998,-5.41551
gin,2001,7.94553
gin,2002,39.00286
gin,2003,31.75136
gin,2004,19.52024
gin,2005,18.07941
gin,2006,51.95362
gin,2007,-2.70913
gin,2008,18.81072
gin,2009,19.46843
gin,2010,84.07084
gin,2011,-7.70572
gin,2012,-15.90222
gin,2013,6.65514
gin,2014,7.99517
gin,2015,21.84364
gin,2016,2.38437
gin,2017,3.97023
gin,2018,11.44083
gin,2019,7.03487
gin,2020,20.154
gmb,1965,-15.01272
gmb,1966,-16.21406
gmb,1967,-10.81097
gmb,1968,11.1336
gmb,1969,-0.56145
gmb,1970,-8.48258
gmb,1971,2.93839
gmb,1972,8.8001
gmb,1973,16.97485
gmb,1974,5.64223
gmb,1975,-5.86982
gmb,1976,3.98672
gmb,1977,23.54114
gmb,1978,16.71277
gmb,1979,20.94112
gmb,1980,-23.09283
gmb,1981,10.7828
gmb,1982,10.16518
gmb,1983,33.65406
gmb,1984,15.75679
gmb,1985,20.09321
gmb,1986,-71.64238
gmb,1987,-14.7847
gmb,1988,0.38386
gmb,1989,4.47289
gmb,1990,-30.2414
gmb,1991,-23.88058
gmb,1992,56.18793
gmb,1993,-25.79455
gmb,1994,-6.3232
gmb,1995,15.15008
gmb,1996,2.61513
gmb,1997,2.48463
gmb,1998,0.37009
gmb,1999,3.37818
gmb,2000,2.70368
gmb,2001,26.9806
gmb,2002,4.60969
gmb,2003,30.13663
gmb,2004,-4.27232
gmb,2005,3.23811
gmb,2006,6.39556
gmb,2007,-5.07873
gmb,2008,12.39019
gmb,2009,6.0618
gmb,2010,19.34996
gmb,2011,8.11684
gmb,2012,7.58698
gmb,2013,17.56889
gmb,2014,19.56334
gmb,2018,7.04325
gmb,2019,6.8828
gmb,2020,12.0859
gnb,1987,23.31429
gnb,1988,6.17744
gnb,1989,78.06851
gnb,1990,460.66783
gnb,1991,-80.44503
gnb,1992,3.03844
gnb,1993,-15.52685
gnb,1994,-32.20092
gnb,1995,-20.40801
gnb,1996,0.30654
gnb,1997,24.71853
gnb,1998,0.74662
gnb,1999,25.28258
gnb,2000,16.16603
gnb,2001,1.33341
gnb,2002,5.56901
gnb,2003,-4.3372
gnb,2004,-14.32949
gnb,2005,11.5093
gnb,2006,-10.37013
gnb,2007,-6.03946
gnb,2008,-0.79676
gnb,2009,-7.7929
gnb,2010,11.44106
gnb,2011,-4.75352
gnb,2012,15.6035
gnb,2013,-6.95775
gnb,2014,9.80011
gnb,2015,23.57196
gnb,2016,5.63696
gnb,2017,-14.79243
gnb,2018,-2.93473
gnb,2019,1.95185
gnb,2020,-3.16922
gnq,1986,-8.07444
gnq,1987,-11.85866
gnq,1988,-7.57283
gnq,1989,-4.6769
gnq,1990,-14.42084
gnq,1991,165.807
gnq,1992,62.0018
gnq,1993,10.58201
gnq,1994,185.89506
gnq,1995,-10.79758
gnq,1996,-7.04152
gnq,1997,-12.09863
gnq,1998,-33.93194
gnq,1999,7.79894
gnq,2000,-4.81486
gnq,2001,-74.62166
gnq,2002,-36.25857
gnq,2003,16.86214
gnq,2004,-195.41564
gnq,2005,-343.85392
gnq,2006,-117.92562
gnq,2007,-54.46465
gnq,2008,-124.88833
gnq,2009,164.12655
gnq,2010,88.18083
gnq,2011,-56.99549
gnq,2012,7.64444
gnq,2013,-10.35997
gnq,2014,49.74938
gnq,2015,26.15425
gnq,2016,22.95465
gnq,2017,6.38457
gnq,2018,-5.74688
gnq,2019,4.48913
grd,1971,4.45652
grd,1972,8.0518
grd,1973,-0.77531
grd,1974,6.30812
grd,1975,2.5441
grd,1976,4.58566
grd,1977,0.0546
grd,1978,7.1162
grd,1979,-11.57675
grd,1980,0.48379
grd,1981,2.19548
grd,1982,9.31091
grd,1983,5.36362
grd,1984,7.92976
grd,1985,3.79606
grd,1986,0.92939
grd,1987,-1.60522
grd,1988,4.2245
grd,1989,-1.88234
grd,1990,2.49867
grd,1991,2.85539
grd,1992,-5.85756
grd,1993,-0.08225
grd,1994,-0.45586
grd,1995,-0.73006
grd,1996,2.07733
grd,1997,2.20623
grd,1998,-0.65259
grd,1999,-3.2465
grd,2000,1.60207
grd,2001,2.91741
grd,2002,0.35451
grd,2003,2.4433
grd,2004,-3.97249
grd,2005,-3.30548
grd,2006,1.39527
grd,2007,4.02591
grd,2008,1.04101
grd,2009,-1.23737
grd,2010,0.55395
grd,2011,1.95032
grd,2012,-2.0636
grd,2013,-2.79643
grd,2014,-1.69348
grd,2015,-3.82637
grd,2016,0.29197
grd,2017,-2.53455
grd,2018,-3.20922
grd,2019,-5.90945
grd,2020,-3.0778
gtm,1961,2.82528
gtm,1962,5.06419
gtm,1963,0.99668
gtm,1964,3.16041
gtm,1965,1.19667
gtm,1966,7.88841
gtm,1967,-0.68876
gtm,1968,-2.72553
gtm,1969,1.81689
gtm,1970,0.41257
gtm,1971,8.0834
gtm,1972,9.91778
gtm,1973,0.5383
gtm,1974,2.85811
gtm,1975,-1.14176
gtm,1976,5.21161
gtm,1977,-5.24078
gtm,1978,-1.82158
gtm,1979,1.98494
gtm,1980,15.17857
gtm,1981,23.91605
gtm,1982,15.5261
gtm,1983,8.20769
gtm,1984,16.44059
gtm,1985,25.49552
gtm,1986,7.02295
gtm,1987,0.5157
gtm,1988,8.07878
gtm,1989,7.04596
gtm,1990,13.52031
gtm,1991,45.84008
gtm,1992,2.03611
gtm,1993,5.77072
gtm,1994,13.3098
gtm,1995,-7.0986
gtm,1996,10.54183
gtm,1997,-15.8624
gtm,1998,-12.75519
gtm,1999,3.25748
gtm,2000,10.21696
gtm,2001,-7.35468
gtm,2002,3.60888
gtm,2003,1.1716
gtm,2004,0.38782
gtm,2005,4.04545
gtm,2006,3.14859
gtm,2007,-1.3279
gtm,2008,0.16889
gtm,2009,6.80942
gtm,2010,2.2977
gtm,2011,2.02507
gtm,2012,-2.10442
gtm,2013,2.40066
gtm,2014,2.94101
gtm,2015,0.76115
gtm,2016,-0.75462
gtm,2017,0.05213
gtm,2018,3.2771
gtm,2019,2.24192
gtm,2020,4.98536
guy,1961,1.28617
guy,1962,2.46711
guy,1963,-2.08914
guy,1964,0.71344
guy,1965,7.42678
guy,1966,6.29921
guy,1967,0.35897
guy,1968,6.29952
guy,1969,7.82831
guy,1970,3.19477
guy,1971,9.42662
guy,1972,12.7715
guy,1973,29.85453
guy,1974,-22.56687
guy,1975,17.33128
guy,1976,53.18559
guy,1977,28.86827
guy,1978,11.39489
guy,1979,19.77889
guy,1980,38.8038
guy,1981,15.05577
guy,1982,71.34201
guy,1983,28.15863
guy,1984,57.07013
guy,1985,60.05577
guy,1986,58.15266
guy,1987,62.96382
guy,1988,107.2467
guy,1989,300.53976
guy,1990,110.29194
guy,1991,333.47651
guy,1992,183.11436
guy,1993,2.6558
guy,1994,-3.80295
guy,1995,19.23474
guy,1996,-63.08313
guy,1997,-25.24081
guy,1998,-7.97598
guy,1999,-11.94729
guy,2000,-0.0014
guy,2001,-16.90544
guy,2002,1.85001
guy,2003,8.30846
guy,2004,12.0915
guy,2005,-1.53528
guy,2006,-1.56196
guy,2007,-4.57651
guy,2008,0.64773
guy,2009,-4.19517
guy,2010,0.25493
guy,2011,4.80641
guy,2012,-2.82701
guy,2013,3.05615
guy,2014,2.11348
guy,2015,6.09238
guy,2016,5.04463
guy,2017,-0.12405
guy,2018,6.3216
guy,2019,4.98145
guy,2020,12.45035
hkg,1992,-0.99778
hkg,1993,-0.59092
hkg,1994,2.79556
hkg,1995,-2.35844
hkg,1996,1.22499
hkg,1997,-1.85572
hkg,1998,-8.38272
hkg,1999,2.40803
hkg,2000,0.38039
hkg,2001,1.65238
hkg,2002,3.31632
hkg,2003,1.19815
hkg,2004,0.69698
hkg,2005,-1.0321
hkg,2006,-0.67998
hkg,2007,-3.8103
hkg,2008,-1.57583
hkg,2009,9.11003
hkg,2010,0.58129
hkg,2011,-1.42652
hkg,2012,-0.65989
hkg,2013,0.61962
hkg,2014,-0.42258
hkg,2015,0.39282
hkg,2016,-13.43618
hkg,2017,-1.60703
hkg,2018,-0.61341
hkg,2019,0.49132
hkg,2020,1.1849
hnd,1961,5.71992
hnd,1962,-21.93974
hnd,1963,-0.25084
hnd,1964,-6.96784
hnd,1965,-12.67123
hnd,1966,-10.216
hnd,1967,27.55741
hnd,1968,-2.24261
hnd,1969,6.08774
hnd,1970,10.91046
hnd,1971,2.7668
hnd,1972,-1.45877
hnd,1973,4.10029
hnd,1974,0.49272
hnd,1975,1.70727
hnd,1976,1.57291
hnd,1977,2.78406
hnd,1978,2.79434
hnd,1979,1.28951
hnd,1980,9.81213
hnd,1981,8.77549
hnd,1982,8.98918
hnd,1983,11.15476
hnd,1984,4.45734
hnd,1985,2.18897
hnd,1986,2.39178
hnd,1987,6.42489
hnd,1988,6.56787
hnd,1989,8.19003
hnd,1990,-10.96458
hnd,1991,-4.42207
hnd,1992,-7.93478
hnd,1993,4.92293
hnd,1994,4.32355
hnd,1995,-7.62723
hnd,1996,-7.82817
hnd,1997,-11.6818
hnd,1998,-13.98643
hnd,1999,-14.8332
hnd,2000,-2.5735
hnd,2001,23.47405
hnd,2002,-1.48833
hnd,2003,2.51817
hnd,2004,-3.46108
hnd,2005,-0.93918
hnd,2006,-5.39018
hnd,2007,0.04613
hnd,2008,2.61096
hnd,2009,4.87569
hnd,2010,1.38789
hnd,2011,3.95999
hnd,2012,-0.06936
hnd,2013,-5.62995
hnd,2014,-1.23892
hnd,2015,-2.32359
hnd,2016,2.26244
hnd,2017,-1.77488
hnd,2018,-3.24097
hnd,2019,-1.33328
hnd,2020,5.23419
hrv,1994,-34.46203
hrv,1995,-2.64134
hrv,1996,-2.13276
hrv,1997,-19.93869
hrv,1998,-0.38764
hrv,1999,5.11176
hrv,2000,1.96523
hrv,2001,3.83756
hrv,2002,2.35503
hrv,2003,-0.15933
hrv,2004,-0.24375
hrv,2005,3.79714
hrv,2006,-1.45457
hrv,2007,-0.74848
hrv,2008,2.85017
hrv,2009,0.20656
hrv,2010,7.70293
hrv,2011,-4.89197
hrv,2012,10.12364
hrv,2013,-0.75654
hrv,2014,1.55465
hrv,2015,2.66418
hrv,2016,3.4716
hrv,2017,-5.0518
hrv,2018,1.10229
hrv,2019,-1.81756
hrv,2020,5.79318
hti,1961,2.09538
hti,1962,9.57584
hti,1963,6.92452
hti,1964,4.48378
hti,1965,3.67407
hti,1966,-0.27627
hti,1967,10.30256
hti,1968,9.81747
hti,1969,2.71523
hti,1970,1.25297
hti,1971,5.31867
hti,1972,0.93113
hti,1973,6.84005
hti,1974,7.96291
hti,1975,9.37721
hti,1976,7.50912
hti,1977,13.30917
hti,1978,-4.32994
hti,1979,3.89083
hti,1980,24.81107
hti,1981,12.94612
hti,1982,9.4803
hti,1983,29.49834
hti,1984,-0.04132
hti,1985,-9.82997
hti,1986,12.53465
hti,1987,6.6995
hti,1988,-1.77696
hti,1989,12.20898
hti,1990,2.23713
hti,1991,3.26936
hti,1992,10.769
hti,1993,5.58935
hti,1994,13.16733
hti,1995,0.08927
hti,1996,3.45598
hti,1997,6.31157
hti,1998,1.82395
hti,1999,11.01312
hti,2000,13.75841
hti,2001,6.06229
hti,2002,13.04548
hti,2003,15.37681
hti,2004,0.44379
hti,2005,6.83349
hti,2006,-6.13939
hti,2007,-3.9783
hti,2008,-4.34743
hti,2009,-3.10075
hti,2010,-6.7503
hti,2011,-10.11698
hti,2012,-2.42468
hti,2013,12.37932
hti,2014,3.13797
hti,2015,9.91602
hti,2016,-1.89531
hti,2017,10.82155
hti,2018,3.90679
hti,2019,10.06549
hti,2020,14.67679
hun,1983,0.33022
hun,1984,-0.43749
hun,1985,0.56316
hun,1986,12.51079
hun,1987,12.14598
hun,1988,6.76808
hun,1989,16.0113
hun,1990,69.03997
hun,1991,35.54554
hun,1992,24.95294
hun,1993,34.46434
hun,1994,22.80861
hun,1995,20.13314
hun,1996,4.60546
hun,1997,1.81871
hun,1998,9.89145
hun,1999,-18.52761
hun,2000,-1.95096
hun,2001,-7.87002
hun,2002,9.16409
hun,2003,-5.97406
hun,2004,-3.06692
hun,2005,-1.80976
hun,2006,4.20534
hun,2007,0.51228
hun,2008,-3.58191
hun,2009,0.09922
hun,2010,0.11308
hun,2011,-1.07943
hun,2012,2.49413
hun,2013,7.72485
hun,2014,2.32937
hun,2015,9.15077
hun,2016,1.62844
hun,2017,6.85124
hun,2018,-2.59138
hun,2019,0.7559
hun,2020,5.00071
idn,1981,-5.90352
idn,1982,-4.91549
idn,1983,-2.64626
idn,1984,-21.56875
idn,1985,-3.28339
idn,1986,2.34389
idn,1987,6.53909
idn,1988,-0.53208
idn,1989,-3.96334
idn,1990,-5.61829
idn,1991,-1.72002
idn,1992,7.27845
idn,1993,-6.56439
idn,1994,-1.27444
idn,1995,-2.36535
idn,1996,-1.29738
idn,1997,-4.09862
idn,1998,6.75412
idn,1999,74.06794
idn,2000,17.2261
idn,2001,3.01338
idn,2002,-0.32868
idn,2003,-4.28602
idn,2004,-0.59336
idn,2005,0.56931
idn,2006,0.7867
idn,2007,0.4999
idn,2008,-7.04279
idn,2009,2.5216
idn,2010,-3.7135
idn,2011,1.12769
idn,2012,2.36838
idn,2013,0.66906
idn,2014,0.72186
idn,2015,1.22223
idn,2016,1.35411
idn,2017,0.05479
idn,2018,-0.1923
idn,2019,1.55602
idn,2020,15.68124
ind,1961,2.72354
ind,1962,7.41847
ind,1963,7.42675
ind,1964,4.94968
ind,1965,7.13347
ind,1966,7.161
ind,1967,4.26244
ind,1968,2.60301
ind,1969,2.43674
ind,1970,2.88291
ind,1971,11.11466
ind,1972,9.71168
ind,1973,9.40175
ind,1974,6.75862
ind,1975,4.36135
ind,1976,2.00953
ind,1977,6.6037
ind,1978,6.09334
ind,1979,8.40735
ind,1980,13.16802
ind,1981,10.71154
ind,1982,10.32249
ind,1983,7.41597
ind,1984,10.44285
ind,1985,11.54969
ind,1986,11.131
ind,1987,10.17072
ind,1988,9.96794
ind,1989,9.12213
ind,1990,10.51996
ind,1991,11.09398
ind,1992,3.79647
ind,1993,8.80574
ind,1994,4.59127
ind,1995,3.40168
ind,1996,9.28456
ind,1997,5.83474
ind,1998,7.34752
ind,1999,6.79862
ind,2000,4.66052
ind,2001,6.52699
ind,2002,4.8785
ind,2003,4.07856
ind,2004,0.75114
ind,2005,-0.59914
ind,2006,2.43432
ind,2007,1.4998
ind,2008,7.9048
ind,2009,9.36909
ind,2010,5.35035
ind,2011,7.16172
ind,2012,4.97876
ind,2013,4.56967
ind,2014,1.46991
ind,2015,2.81773
ind,2016,5.76181
ind,2017,0.73644
ind,2018,1.64512
ind,2019,4.67449
ind,2020,6.08493
irn,1961,-24.96639
irn,1962,5.33777
irn,1963,4.86005
irn,1964,10.53676
irn,1965,6.19469
irn,1966,2.32701
irn,1967,9.07281
irn,1968,3.56638
irn,1969,14.41842
irn,1970,16.72494
irn,1971,7.99824
irn,1972,3.54305
irn,1973,11.24484
irn,1974,-51.52854
irn,1975,-10.26773
irn,1976,4.26906
irn,1977,5.2881
irn,1980,36.1391
irn,1981,29.41328
irn,1982,26.23206
irn,1983,-8.53006
irn,1987,17.41267
irn,1988,15.10745
irn,1989,11.49165
irn,1990,1.55701
irn,1991,5.35063
irn,1992,0.34678
irn,1993,-1.89885
irn,1994,24.93438
irn,1995,3.83098
irn,1996,8.82865
irn,1997,-0.68842
irn,1998,11.10955
irn,1999,3.23781
irn,2000,-7.09689
irn,2001,-1.25772
irn,2002,3.20222
irn,2003,1.72463
irn,2004,-5.67459
irn,2005,-5.97311
irn,2006,-6.46141
irn,2007,-2.36104
irn,2008,-5.20817
irn,2009,2.12798
irn,2010,7.84643
irn,2011,0.16593
irn,2012,7.15605
irn,2013,-1.41191
irn,2014,0.95012
irn,2015,5.9031
irn,2016,5.66241
irq,1961,15.36715
irq,1962,14.3695
irq,1963,-13.64865
irq,1964,13.50856
irq,1965,10.31212
irq,1966,0.39021
irq,1967,0.97014
irq,1968,-2.19863
irq,1969,12.33897
irq,1970,-0.26022
irq,1971,-1.97672
irq,1972,-0.45466
irq,1973,-22.23991
irq,1974,-49.2887
irq,1975,22.45715
irq,1976,-20.46703
irq,2005,-37.64871
irq,2006,-26.46083
irq,2007,-45.20208
irq,2008,-54.03235
irq,2009,33.63723
irq,2010,14.41356
irq,2011,-4.62885
irq,2012,-15.30217
irq,2013,-2.44351
irq,2014,2.7708
irq,2015,17.66023
irq,2016,22.76689
irq,2017,2.26347
irq,2018,-21.36087
isl,1961,7.86517
isl,1962,1.10843
isl,1963,-2.54335
isl,1964,3.0086
isl,1965,-3.03429
isl,1966,-4.11424
isl,1967,8.72778
isl,1968,2.09439
isl,1969,-0.73679
isl,1970,-3.12294
isl,1971,-5.75556
isl,1972,-1.24339
isl,1973,2.42669
isl,1974,6.59099
isl,1975,19.44286
isl,1976,1.44446
isl,1977,-0.23741
isl,1978,1.17484
isl,1979,-2.19993
isl,1980,2.87834
isl,1981,-3.07292
isl,1982,-2.94339
isl,1983,9.41097
isl,1984,2.67505
isl,1985,9.88056
isl,1986,-2.19168
isl,1987,7.309
isl,1988,9.5494
isl,1989,7.62357
isl,1990,4.00133
isl,1991,2.76137
isl,1992,-1.88575
isl,1993,6.78047
isl,1994,2.45855
isl,1995,-7.50371
isl,1996,-3.96471
isl,1997,0.03613
isl,1998,-9.46622
isl,1999,-1.05095
isl,2000,-1.33642
isl,2001,-3.3989
isl,2002,1.80837
isl,2003,1.7252
isl,2004,-1.69509
isl,2005,-9.81235
isl,2006,-19.01381
isl,2007,0.46053
isl,2008,5.65748
isl,2009,5.31781
isl,2010,0.30065
isl,2011,-6.53507
isl,2012,1.85633
isl,2013,4.88831
isl,2014,-13.79906
isl,2015,7.45523
isl,2016,2.76436
isl,2017,0.90631
isl,2018,-7.14948
isl,2019,-1.52564
isl,2020,-1.20531
isr,1961,-3.57143
isr,1962,-16.47059
isr,1963,6.95652
isr,1964,2.22222
isr,1965,1.5015
isr,1966,3.87597
isr,1967,5.51876
isr,1968,13.96161
isr,1969,19.1092
isr,1970,12.42236
isr,1971,13.78238
isr,1972,-12.73748
isr,1973,15.50313
isr,1974,68.94828
isr,1975,49.36307
isr,1976,50.89882
isr,1977,103.25766
isr,1978,70.55439
isr,1979,221.44527
isr,1980,386.20992
isr,1981,505.52526
isr,1982,138.27599
isr,1983,204.52565
isr,1984,544.8763
isr,1985,193.33298
isr,1986,4.30534
isr,1987,8.42445
isr,1988,13.79986
isr,1989,5.19159
isr,1990,4.86145
isr,1991,0.97884
isr,1992,-1.04709
isr,1993,-5.44526
isr,1994,-3.00265
isr,1995,-0.49324
isr,1996,2.18786
isr,1997,-6.10531
isr,1998,-3.82284
isr,1999,1.55202
isr,2000,-4.75412
isr,2001,7.08145
isr,2002,-1.41202
isr,2003,0.87672
isr,2004,-0.43358
isr,2005,-2.11284
isr,2006,0.17995
isr,2007,3.56623
isr,2008,0.31262
isr,2009,0.93287
isr,2010,0.67295
isr,2011,1.70167
isr,2012,-1.11935
isr,2013,-0.04075
isr,2014,0.85402
isr,2015,0.16824
isr,2016,0.53638
isr,2017,-2.08644
isr,2018,0.07985
isr,2019,0.93804
isr,2020,5.58788
jam,1961,32.74409
jam,1962,18.02893
jam,1963,1.21649
jam,1964,2.22281
jam,1965,0.01258
jam,1966,-3.78438
jam,1967,4.26264
jam,1968,3.2789
jam,1969,-3.33402
jam,1970,5.9748
jam,1971,4.88414
jam,1972,8.24121
jam,1973,0.89088
jam,1974,-1.09523
jam,1975,17.22115
jam,1976,25.14241
jam,1977,19.35873
jam,1978,20.39199
jam,1979,48.96833
jam,1980,4.61147
jam,1981,29.7256
jam,1982,22.06507
jam,1983,27.69004
jam,1984,2.77077
jam,1985,3.15397
jam,1986,30.22615
jam,1987,-17.10238
jam,1988,-3.69503
jam,1989,-4.38982
jam,1990,-2.25258
jam,1991,-4.92059
jam,1992,4.94721
jam,1993,-0.16354
jam,1994,-3.31387
jam,1995,6.1224
jam,1996,20.09116
jam,1997,20.29646
jam,1998,8.15042
jam,1999,6.79546
jam,2000,-2.33944
jam,2001,53.86283
jam,2002,-0.96563
jam,2003,18.53483
jam,2004,-4.64034
jam,2005,2.7152
jam,2006,-3.55202
jam,2007,-1.63306
jam,2008,11.39685
jam,2009,11.67292
jam,2010,-9.77666
jam,2011,0.25924
jam,2012,3.81876
jam,2013,1.17137
jam,2014,4.14217
jam,2015,-2.40447
jam,2016,0.37308
jam,2017,-5.89185
jam,2018,5.83418
jam,2019,-3.35501
jam,2020,15.59801
jor,1961,-0.0646
jor,1962,-7.89326
jor,1963,19.65613
jor,1964,-22.55257
jor,1965,5.01994
jor,1966,-0.56291
jor,1967,-15.91471
jor,1968,-1.49249
jor,1969,16.86238
jor,1970,11.14743
jor,1971,13.21557
jor,1972,-0.83976
jor,1973,9.49015
jor,1974,-0.04024
jor,1975,-3.28393
jor,1976,5.40042
jor,1977,1.4241
jor,1978,4.76285
jor,1979,-2.07798
jor,1980,1.96844
jor,1981,4.37123
jor,1982,6.89628
jor,1983,0.98233
jor,1984,3.10524
jor,1985,2.54879
jor,1986,1.6103
jor,1987,11.26788
jor,1988,13.2336
jor,1989,1.43174
jor,1990,1.04822
jor,1991,-7.83781
jor,1992,5.68827
jor,1993,-9.20949
jor,1994,-3.70782
jor,1995,-3.80494
jor,1996,-5.0878
jor,1997,-3.72429
jor,1998,6.54031
jor,1999,-0.04642
jor,2000,-1.20006
jor,2001,2.54793
jor,2002,2.95011
jor,2003,2.61113
jor,2004,1.4335
jor,2005,5.59956
jor,2006,-0.98383
jor,2007,5.31641
jor,2008,11.70357
jor,2009,2.50872
jor,2010,0.36735
jor,2011,6.91284
jor,2012,8.78613
jor,2013,1.59786
jor,2014,-1.69926
jor,2015,0.88399
jor,2016,-1.92256
jor,2017,-2.77348
jor,2018,2.31142
jor,2019,3.86626
jor,2020,1.34642
jpn,1961,-0.98998
jpn,1962,-1.84987
jpn,1963,-0.53788
jpn,1964,0.86248
jpn,1965,0.91999
jpn,1966,2.11073
jpn,1967,1.86973
jpn,1968,1.22588
jpn,1969,1.36129
jpn,1970,5.81478
jpn,1971,0.87938
jpn,1972,2.75681
jpn,1973,-0.46294
jpn,1974,1.47492
jpn,1975,4.64964
jpn,1976,3.76929
jpn,1977,3.99372
jpn,1978,5.00832
jpn,1979,2.18351
jpn,1980,2.76265
jpn,1981,2.28584
jpn,1982,2.63916
jpn,1983,2.15147
jpn,1984,2.32875
jpn,1985,2.01898
jpn,1986,2.70159
jpn,1987,1.06241
jpn,1988,1.39018
jpn,1989,1.40882
jpn,1990,0.34606
jpn,1991,-0.06473
jpn,1992,1.40337
jpn,1993,1.6456
jpn,1994,0.37307
jpn,1995,1.63198
jpn,1996,1.19441
jpn,1997,-9.47852
jpn,1998,3.94326
jpn,1999,1.43245
jpn,2000,2.63524
jpn,2001,0.05519
jpn,2002,2.41193
jpn,2003,4.64305
jpn,2004,0.90621
jpn,2005,-0.42089
jpn,2006,-0.20096
jpn,2007,-0.63561
jpn,2008,2.77234
jpn,2009,4.31487
jpn,2010,2.78696
jpn,2011,2.41723
jpn,2012,1.66606
jpn,2013,3.15136
jpn,2014,2.99364
jpn,2015,1.73181
jpn,2016,3.43753
jpn,2017,0.65987
jpn,2018,0.33098
jpn,2019,0.72629
jpn,2020,1.77337
kaz,1994,131.10515
kaz,1995,24.69098
kaz,1996,-1.69868
kaz,1997,-0.21786
kaz,1998,9.31366
kaz,1999,-2.27784
kaz,2000,-3.15755
kaz,2001,-51.08568
kaz,2002,-12.75391
kaz,2003,41.21123
kaz,2004,-0.18329
kaz,2005,2.00529
kaz,2006,-10.08391
kaz,2007,-0.21616
kaz,2008,7.70974
kaz,2009,-4.71078
kaz,2010,1.1955
kaz,2011,-2.52616
kaz,2012,0.08945
kaz,2013,-2.78456
kaz,2014,-2.47482
kaz,2015,-2.97762
kaz,2016,4.97886
kaz,2017,5.59276
kaz,2018,-2.59557
kaz,2019,2.10793
kaz,2020,2.16899
ken,1967,1.75119
ken,1968,3.78476
ken,1969,1.60742
ken,1970,-1.1426
ken,1971,2.6874
ken,1972,5.66272
ken,1973,3.1186
ken,1974,8.38327
ken,1975,15.32038
ken,1976,2.0347
ken,1977,-1.21328
ken,1978,11.69079
ken,1979,2.97217
ken,1980,1.95553
ken,1981,17.43955
ken,1982,21.50395
ken,1983,-9.32685
ken,1984,3.8294
ken,1985,3.1381
ken,1986,19.29179
ken,1987,12.21659
ken,1988,-3.87513
ken,1989,-2.061
ken,1990,20.49995
ken,1991,6.4127
ken,1992,-0.18895
ken,1993,-3.80508
ken,1994,21.62745
ken,1995,6.54779
ken,1996,2.36369
ken,1997,3.82081
ken,1998,3.13156
ken,1999,-2.49567
ken,2000,-2.0745
ken,2001,5.29041
ken,2002,4.22405
ken,2003,4.6531
ken,2004,-2.25459
ken,2005,-0.63398
ken,2006,2.27326
ken,2007,0.807
