geo,time,sl_gdp_pcap_em_kd
nic,2010,11793.02234
nic,2011,12042.74113
nic,2012,12336.69048
nic,2013,12641.95203
nic,2014,12833.36679
nic,2015,13205.46242
nic,2016,13419.98516
nic,2017,13681.22166
nic,2018,13292.69116
nic,2019,12625.04423
nic,2020,12631.24932
nld,1991,84678.84484
nld,1992,83427.17053
nld,1993,84403.28921
nld,1994,86189.96557
nld,1995,88041.92751
nld,1996,89283.754
nld,1997,89964.17763
nld,1998,91367.39689
nld,1999,93368.17497
nld,2000,94122.28607
nld,2001,93986.19668
nld,2002,92978.89449
nld,2003,93876.26011
nld,2004,96214.49546
nld,2005,101433.24407
nld,2006,103483.26946
nld,2007,104426.09115
nld,2008,104221.18135
nld,2009,100171.92291
nld,2010,102407.80105
nld,2011,103745.15569
nld,2012,102308.10429
nld,2013,103369.58139
nld,2014,105401.73779
nld,2015,106137.50768
nld,2016,107154.09134
nld,2017,108120.8547
nld,2018,108099.94721
nld,2019,107854.94801
nld,2020,103799.70418
nor,1991,91150.28225
nor,1992,94574.93029
nor,1993,97249.16873
nor,1994,100313.46086
nor,1995,103425.41101
nor,1996,104693.26541
nor,1997,106930.80253
nor,1998,106547.87017
nor,1999,107925.05534
nor,2000,110493.88472
nor,2001,112585.03036
nor,2002,113516.25959
nor,2003,116212.4575
nor,2004,120171.33076
nor,2005,123017.75592
nor,2006,122945.18541
nor,2007,122599.93793
nor,2008,119676.58918
nor,2009,118284.2525
nor,2010,119235.76085
nor,2011,119169.09845
nor,2012,120217.80878
nor,2013,120627.73698
nor,2014,121695.39676
nor,2015,123466.32754
nor,2016,124830.32311
nor,2017,127372.22528
nor,2018,126511.02793
nor,2019,126124.6909
nor,2020,125885.95109
npl,1991,3446.1641
npl,1992,3481.10678
npl,1993,3505.91458
npl,1994,3685.75803
npl,1995,3696.42704
npl,1996,3802.73552
npl,1997,3903.73693
npl,1998,3931.5348
npl,1999,4019.69223
npl,2000,4189.75848
npl,2001,4308.53676
npl,2002,4230.55326
npl,2003,4325.53055
npl,2004,4452.32192
npl,2005,4529.52101
npl,2006,4588.50987
npl,2007,4658.04565
npl,2008,4864.19818
npl,2009,5013.60218
npl,2010,5195.85526
npl,2011,5342.37203
npl,2012,5557.78469
npl,2013,5723.10548
npl,2014,6031.34704
npl,2015,6196.54865
npl,2016,6053.33092
npl,2017,6442.26948
npl,2018,6719.3462
npl,2019,6947.96142
npl,2020,7242.54276
nzl,1991,60382.16832
nzl,1992,60853.55566
nzl,1993,63428.97402
nzl,1994,63901.21143
nzl,1995,63956.60889
nzl,1996,64270.79027
nzl,1997,65254.36086
nzl,1998,66187.91389
nzl,1999,68727.91575
nzl,2000,69390.41523
nzl,2001,70028.50532
nzl,2002,70948.87493
nzl,2003,72345.94596
nzl,2004,72695.34697
nzl,2005,73026.5124
nzl,2006,73487.16147
nzl,2007,74441.08711
nzl,2008,73297.33443
nzl,2009,74191.9606
nzl,2010,74954.45952
nzl,2011,75726.20163
nzl,2012,77605.29108
nzl,2013,77830.50386
nzl,2014,77903.27869
nzl,2015,78911.34682
nzl,2016,78301.89341
nzl,2017,77972.70055
nzl,2018,78654.76969
nzl,2019,78800.64086
nzl,2020,79208.87378
omn,1991,104465.139
omn,1992,106215.8884
omn,1993,105617.92141
omn,1994,103439.15411
omn,1995,103608.52458
omn,1996,104724.38254
omn,1997,109899.80173
omn,1998,111914.12536
omn,1999,111056.42084
omn,2000,116957.40481
omn,2001,119583.34116
omn,2002,114259.95122
omn,2003,106510.95944
omn,2004,101268.00507
omn,2005,97351.99837
omn,2006,94993.63906
omn,2007,92201.85628
omn,2008,92641.77974
omn,2009,90801.90774
omn,2010,84722.55289
omn,2011,78634.85674
omn,2012,76953.86382
omn,2013,73189.14439
omn,2014,67695.30215
omn,2015,65678.08965
omn,2016,64692.64634
omn,2017,61767.76477
omn,2018,60064.97168
omn,2019,57698.8668
omn,2020,58537.86802
pak,1991,10607.04578
pak,1992,11131.03999
pak,1993,11120.5123
pak,1994,11231.43315
pak,1995,11639.1049
pak,1996,11622.62145
pak,1997,11165.50174
pak,1998,11122.36176
pak,1999,11107.43657
pak,2000,11157.67058
pak,2001,11200.87076
pak,2002,11131.70463
pak,2003,11395.48228
pak,2004,11857.0195
pak,2005,12330.5471
pak,2006,12755.66353
pak,2007,12944.18988
pak,2008,12767.7308
pak,2009,12642.55544
pak,2010,12375.538
pak,2011,12444.34713
pak,2012,12585.03661
pak,2013,12851.88436
pak,2014,13068.77167
pak,2015,13310.56085
pak,2016,13826.98757
pak,2017,14363.19853
pak,2018,14970.12806
pak,2019,14718.32916
pak,2020,14666.11008
pan,1991,32235.34834
pan,1992,33055.59624
pan,1993,33080.0806
pan,1994,32950.72325
pan,1995,32071.71775
pan,1996,32580.76796
pan,1997,33882.69311
pan,1998,35549.80228
pan,1999,36132.90726
pan,2000,35930.35565
pan,2001,35030.44579
pan,2002,34694.47502
pan,2003,35249.82465
pan,2004,36802.94205
pan,2005,38478.88259
pan,2006,41484.80771
pan,2007,45552.27525
pan,2008,47854.15
pan,2009,47135.12108
pan,2010,50713.9487
pan,2011,55621.80852
pan,2012,58086.67772
pan,2013,60127.25336
pan,2014,62430.34295
pan,2015,64685.87574
pan,2016,66542.89748
pan,2017,69735.83494
pan,2018,69197.21747
pan,2019,68787.0472
pan,2020,68439.69723
per,1991,15199.17476
per,1992,14811.81772
per,1993,14923.23305
per,1994,16045.92585
per,1995,16269.64759
per,1996,15978.54119
per,1997,16205.69894
per,1998,15516.43954
per,1999,15061.79135
per,2000,15656.97234
per,2001,14776.73345
per,2002,14878.618
per,2003,14766.85418
per,2004,14998.48851
per,2005,15398.98361
per,2006,15896.78326
per,2007,16614.23585
per,2008,17864.41525
per,2009,17753.43281
per,2010,18727.14508
per,2011,19734.89411
per,2012,20803.45526
per,2013,21923.9785
per,2014,22235.2594
per,2015,22935.687
per,2016,23006.16188
per,2017,22902.02608
per,2018,23123.06767
per,2019,23007.03496
per,2020,24689.31113
phl,1991,11653.3763
phl,1992,11362.63974
phl,1993,11279.50575
phl,1994,11451.19912
phl,1995,11668.04955
phl,1996,12035.22697
phl,1997,12347.41724
phl,1998,11973.31431
phl,1999,12045.0173
phl,2000,12255.90152
phl,2001,12324.21729
phl,2002,12462.77715
phl,2003,12779.80723
phl,2004,13211.50985
phl,2005,13552.85079
phl,2006,13982.7921
phl,2007,14457.39012
phl,2008,14780.78987
phl,2009,14528.03081
phl,2010,15142.30382
phl,2011,15177.75452
phl,2012,15982.71452
phl,2013,16772.19436
phl,2014,17276.53004
phl,2015,18110.36269
phl,2016,18886.17587
phl,2017,20561.05748
phl,2018,21416.0062
phl,2019,22066.27345
phl,2020,21302.58835
png,1991,6302.67584
png,1992,7013.98789
png,1993,8121.37791
png,1994,8400.5026
png,1995,7886.91656
png,1996,8272.63734
png,1997,7723.82591
png,1998,7207.9449
png,1999,7139.85285
png,2000,6775.36786
png,2001,6805.15175
png,2002,6853.03894
png,2003,7074.79021
png,2004,7360.02369
png,2005,7935.74488
png,2006,8494.70692
png,2007,9313.08491
png,2008,9479.70224
png,2009,10334.07764
png,2010,11655.38247
png,2011,11555.54721
png,2012,11794.63824
png,2013,11946.59126
png,2014,13273.12702
png,2015,13856.24452
png,2016,14267.89042
png,2017,14422.23527
png,2018,14017.84013
png,2019,14298.59656
png,2020,13613.09135
pol,1991,26100.84316
pol,1992,26805.23502
pol,1993,28116.16855
pol,1994,29995.85627
pol,1995,32038.19686
pol,1996,33713.65429
pol,1997,35107.45902
pol,1998,36209.34957
pol,1999,38922.81432
pol,2000,42508.67316
pol,2001,43717.39485
pol,2002,46076.79658
pol,2003,47981.96065
pol,2004,50133.8277
pol,2005,50292.84688
pol,2006,51576.60214
pol,2007,52735.3141
pol,2008,52814.9667
pol,2009,54062.72946
pol,2010,56620.93246
pol,2011,58990.12386
pol,2012,59643.99353
pol,2013,60337.78341
pol,2014,61111.47497
pol,2015,62837.11935
pol,2016,63800.58648
pol,2017,65797.0233
pol,2018,68831.32087
pol,2019,71980.9759
pol,2020,70352.3643
pri,1991,78664.78537
pri,1992,81888.67162
pri,1993,81625.85386
pri,1994,82580.43342
pri,1995,85478.95422
pri,1996,84146.16526
pri,1997,85733.28868
pri,1998,89025.58747
pri,1999,91722.98934
pri,2000,95062.77164
pri,2001,103034.60438
pri,2002,105224.46101
pri,2003,105793.80342
pri,2004,113956.72256
pri,2005,113954.63758
pri,2006,113102.37102
pri,2007,113059.90175
pri,2008,113013.22057
pri,2009,116691.12598
pri,2010,118948.58868
pri,2011,122115.25416
pri,2012,121427.81811
pri,2013,121673.97518
pri,2014,121093.07236
pri,2015,118680.87476
pri,2016,118218.69108
pri,2017,115313.70843
pri,2018,112143.75583
pri,2019,112015.83661
pri,2020,110468.09666
prt,1991,52891.38812
prt,1992,54153.22357
prt,1993,53912.32022
prt,1994,55088.62533
prt,1995,57435.89457
prt,1996,59541.52086
prt,1997,61113.58009
prt,1998,59229.62881
prt,1999,60832.63243
prt,2000,61849.21871
prt,2001,61851.23505
prt,2002,61728.84299
prt,2003,61952.54403
prt,2004,63443.67542
prt,2005,64279.77231
prt,2006,65061.29871
prt,2007,66600.28035
prt,2008,66529.65853
prt,2009,66327.11661
prt,2010,68444.1646
prt,2011,69539.47082
prt,2012,69504.28667
prt,2013,70641.50835
prt,2014,70106.10675
prt,2015,70592.82645
prt,2016,71140.9505
prt,2017,71237.515
prt,2018,71545.52756
prt,2019,72673.09988
prt,2020,67974.24078
pry,1991,22170.36291
pry,1992,21933.83693
pry,1993,22331.2881
pry,1994,22624.67454
pry,1995,23109.35443
pry,1996,24024.45661
pry,1997,23567.393
pry,1998,22769.43599
pry,1999,22150.40908
pry,2000,21678.47723
pry,2001,20681.62361
pry,2002,20862.25166
pry,2003,20920.20669
pry,2004,20001.08821
pry,2005,19861.84872
pry,2006,21395.99776
pry,2007,21367.51906
pry,2008,22068.28877
pry,2009,21697.13149
pry,2010,24025.10062
pry,2011,24502.44397
pry,2012,22548.28087
pry,2013,24445.71137
pry,2014,26092.94107
pry,2015,26226.20915
pry,2016,26235.13891
pry,2017,26746.98382
pry,2018,26973.27385
pry,2019,26343.69316
pry,2020,26878.08658
pse,1994,21258.80693
pse,1995,21802.27923
pse,1996,21026.26194
pse,1997,23177.94246
pse,1998,26003.88579
pse,1999,27443.58605
pse,2000,23985.70641
pse,2001,26330.02433
pse,2002,24612.7759
pse,2003,23677.82577
pse,2004,28345.10963
pse,2005,28901.68733
pse,2006,27225.50303
pse,2007,26103.28169
pse,2008,28976.74523
pse,2009,29246.40534
pse,2010,29832.36652
pse,2011,29143.8753
pse,2012,30262.12092
pse,2013,30848.81668
pse,2014,29867.34288
pse,2015,29729.07036
pse,2016,32015.22673
pse,2017,32231.58604
pse,2018,32299.60637
pse,2019,30799.89248
pse,2020,28842.455
qat,2000,146412.81708
qat,2001,144689.48551
qat,2002,147350.58443
qat,2003,141818.54206
qat,2004,150987.78773
qat,2005,138108.95151
qat,2006,140162.30242
qat,2007,132517.03232
qat,2008,127542.45137
qat,2009,120858.59467
qat,2010,126889.13391
qat,2011,131688.26767
qat,2012,127573.74621
qat,2013,126070.88928
qat,2014,125787.62445
qat,2015,125827.40419
qat,2016,125524.91605
qat,2017,120499.31531
qat,2018,119455.11849
qat,2019,118025.08499
qat,2020,113229.02159
rou,1991,23942.27684
rou,1992,21791.47945
rou,1993,22221.36514
rou,1994,23152.13038
rou,1995,24756.93688
rou,1996,26125.08013
rou,1997,24032.96618
rou,1998,23888.59844
rou,1999,23957.1368
rou,2000,24811.63313
rou,2001,26741.63601
rou,2002,31778.20043
rou,2003,33113.44738
rou,2004,37013.64308
rou,2005,39748.1107
rou,2006,42289.5954
rou,2007,45750.84657
rou,2008,50836.79725
rou,2009,49137.69007
rou,2010,47219.42715
rou,2011,49181.20034
rou,2012,49702.09897
rou,2013,51940.62544
rou,2014,53449.2841
rou,2015,55615.11217
rou,2016,58813.17551
rou,2017,61460.43932
rou,2018,64107.70736
rou,2019,66786.34594
rou,2020,65356.87619
rus,1991,42445.30329
rus,1992,35911.20442
rus,1993,33858.33749
rus,1994,31144.45619
rus,1995,30430.95789
rus,1996,29675.50626
rus,1997,31398.77886
rus,1998,30553.52844
rus,1999,30615.33271
rus,2000,32581.42652
rus,2001,34250.59331
rus,2002,34967.10582
rus,2003,37716.69688
rus,2004,39838.82222
rus,2005,41772.33519
rus,2006,44991.36382
rus,2007,47606.16219
rus,2008,49836.72421
rus,2009,46990.18587
rus,2010,48697.35145
rus,2011,50241.91081
rus,2012,51797.82851
rus,2013,52976.49735
rus,2014,53341.32275
rus,2015,52677.30776
rus,2016,52830.0796
rus,2017,53770.52515
rus,2018,55178.14771
rus,2019,56873.93841
rus,2020,56382.64502
rwa,1991,2111.55271
rwa,1992,2314.2982
rwa,1993,2210.8219
rwa,1994,1124.11966
rwa,1995,1506.03638
rwa,1996,1652.1026
rwa,1997,1776.31963
rwa,1998,1807.81539
rwa,1999,1777.29844
rwa,2000,1839.21576
rwa,2001,1918.10471
rwa,2002,2111.24369
rwa,2003,2111.00654
rwa,2004,2219.91218
rwa,2005,2371.73412
rwa,2006,2525.27412
rwa,2007,2647.2756
rwa,2008,2864.82733
rwa,2009,2963.75088
rwa,2010,3097.17124
rwa,2011,3260.48357
rwa,2012,3451.27532
rwa,2013,3519.7099
rwa,2014,3638.19235
rwa,2015,3849.62443
rwa,2016,3958.62527
rwa,2017,3997.29529
rwa,2018,4215.83205
rwa,2019,4481.30521
rwa,2020,4284.1546
sau,1991,159756.68328
sau,1992,162061.58715
sau,1993,156828.22858
sau,1994,154475.86422
sau,1995,151534.12079
sau,1996,151216.22813
sau,1997,149002.38376
sau,1998,149759.82672
sau,1999,141129.77115
sau,2000,144644.15569
sau,2001,139227.29759
sau,2002,132655.11567
sau,2003,139659.54145
sau,2004,142719.25763
sau,2005,142745.57446
sau,2006,139006.96818
sau,2007,135502.42507
sau,2008,138063.1597
sau,2009,131406.44896
sau,2010,128707.0191
sau,2011,131557.08028
sau,2012,130156.4228
sau,2013,128684.18573
sau,2014,128537.24581
sau,2015,129317.38323
sau,2016,125935.4248
sau,2017,122460.26371
sau,2018,120971.87524
sau,2019,112645.0929
sau,2020,104268.49811
sdn,1991,17050.09153
sdn,1992,17314.44571
sdn,1993,17258.1856
sdn,1994,16645.32043
sdn,1995,16877.4086
sdn,1996,17266.1629
sdn,1997,18606.85281
sdn,1998,18961.93989
sdn,1999,19094.02415
sdn,2000,19812.63174
sdn,2001,20584.45474
sdn,2002,21277.27263
sdn,2003,22044.72186
sdn,2004,22609.27037
sdn,2005,23285.50401
sdn,2006,24264.81444
sdn,2007,25101.67963
sdn,2008,25511.18166
sdn,2009,23762.21842
sdn,2010,24741.60602
sdn,2011,23983.81039
sdn,2012,19383.03068
sdn,2013,19215.28105
sdn,2014,19563.05707
sdn,2015,19400.78303
sdn,2016,19535.59874
sdn,2017,19140.63918
sdn,2018,18128.74311
sdn,2019,17263.76261
sdn,2020,17040.01775
sen,1991,9612.586
sen,1992,9437.56924
sen,1993,9270.18463
sen,1994,8983.10762
sen,1995,9183.11893
sen,1996,9125.87863
sen,1997,9157.36518
sen,1998,9441.10835
sen,1999,9769.65215
sen,2000,9881.656
sen,2001,10040.59723
sen,2002,9786.42374
sen,2003,10168.32689
sen,2004,10476.13042
sen,2005,10758.64265
sen,2006,10851.63133
sen,2007,10973.71756
sen,2008,11191.60948
sen,2009,11310.99728
sen,2010,11496.88429
sen,2011,11471.87556
sen,2012,11609.84368
sen,2013,11574.47964
sen,2014,11956.82933
sen,2015,12372.80206
sen,2016,12472.95298
sen,2017,12901.82701
sen,2018,13242.27127
sen,2019,13359.63843
sen,2020,13548.27167
sgp,1991,78161.28611
sgp,1992,81254.67949
sgp,1993,88197.66479
sgp,1994,94363.90645
sgp,1995,97431.97682
sgp,1996,100391.88769
sgp,1997,103401.19652
sgp,1998,97536.73617
sgp,1999,103411.11783
sgp,2000,108612.25206
sgp,2001,104186.45375
sgp,2002,110508.4141
sgp,2003,117198.97049
sgp,2004,126540.56403
sgp,2005,130367.69122
sgp,2006,134051.74822
sgp,2007,137092.6014
sgp,2008,129334.90748
sgp,2009,126985.69687
sgp,2010,137941.42931
sgp,2011,142315.1487
sgp,2012,142977.47246
sgp,2013,147126.32007
sgp,2014,148575.26007
sgp,2015,149199.83806
sgp,2016,152662.69361
sgp,2017,159730.27661
sgp,2018,164525.25779
sgp,2019,163676.4389
sgp,2020,160678.15112
slb,1991,5117.8938
slb,1992,5567.80576
slb,1993,5591.9101
slb,1994,5833.74699
slb,1995,6204.66626
slb,1996,6107.40812
slb,1997,5854.85601
slb,1998,5739.02908
slb,1999,5530.99916
slb,2000,4593.93161
slb,2001,4091.80562
slb,2002,3858.0822
slb,2003,3993.44993
slb,2004,4147.36988
slb,2005,4264.96847
slb,2006,4365.27677
slb,2007,4452.32955
slb,2008,4599.24859
slb,2009,4600.53225
slb,2010,4856.05435
slb,2011,5063.09031
slb,2012,5006.68496
slb,2013,5111.40189
slb,2014,5024.8209
slb,2015,4954.35451
slb,2016,5105.99686
slb,2017,5233.51561
slb,2018,5291.95936
slb,2019,5212.11011
slb,2020,4909.56331
sle,1991,4233.76292
sle,1992,3437.32714
sle,1993,3501.39294
sle,1994,3449.27347
sle,1995,3177.52105
sle,1996,3229.42125
sle,1997,3022.59212
sle,1998,3039.60045
sle,1999,2922.46932
sle,2000,3033.55372
sle,2001,2740.16222
sle,2002,3311.91116
sle,2003,3454.58131
sle,2004,3439.46305
sle,2005,3498.42932
sle,2006,3582.48872
sle,2007,3819.52315
sle,2008,3983.25003
sle,2009,4069.84812
sle,2010,4243.13985
sle,2011,4473.75548
sle,2012,5106.65254
sle,2013,6108.17746
sle,2014,6332.94109
sle,2015,4905.18369
sle,2016,5068.79434
sle,2017,5150.43628
sle,2018,5196.77277
sle,2019,5332.87667
sle,2020,5166.20397
slv,1991,16035.05464
slv,1992,16821.65022
slv,1993,17645.86957
slv,1994,17413.63171
slv,1995,18229.29773
slv,1996,18554.76388
slv,1997,18982.62557
slv,1998,18324.35583
slv,1999,18645.55335
slv,2000,18874.82658
slv,2001,18998.26683
slv,2002,19012.66918
slv,2003,18503.26306
slv,2004,18939.40499
slv,2005,19317.45428
slv,2006,19566.83605
slv,2007,19516.05505
slv,2008,19594.97278
slv,2009,19263.10038
slv,2010,18935.67048
slv,2011,19280.07788
slv,2012,19295.32243
slv,2013,19262.72516
slv,2014,19817.2982
slv,2015,20333.1482
slv,2016,20491.37201
slv,2017,20840.67836
slv,2018,21211.48346
slv,2019,21206.80723
slv,2020,20912.16791
som,2013,6020.22928
som,2014,6277.24047
som,2015,6994.80895
som,2016,7354.75285
som,2017,7320.53031
som,2018,7644.72182
som,2019,8010.28674
som,2020,8104.74211
srb,1995,19900.48151
srb,1996,21142.79348
srb,1997,22958.7032
srb,1998,23792.89629
srb,1999,21352.0715
srb,2000,22532.33637
srb,2001,24247.84297
srb,2002,26158.42964
srb,2003,27797.64854
srb,2004,31690.48366
srb,2005,35677.34635
srb,2006,39302.83574
srb,2007,40462.74181
srb,2008,40230.55114
srb,2009,42244.78083
srb,2010,46294.56168
srb,2011,50291.91823
srb,2012,50445.13195
srb,2013,48919.92524
srb,2014,43388.27571
srb,2015,43743.52167
srb,2016,42618.27059
srb,2017,42261.75558
srb,2018,43531.7849
srb,2019,44276.94605
srb,2020,43931.91255
stp,2001,10001.53062
stp,2002,10261.1599
stp,2003,10547.29088
stp,2004,10687.95413
stp,2005,11235.16303
stp,2006,11939.54784
stp,2007,11903.52204
stp,2008,12407.495
stp,2009,12288.7509
stp,2010,12683.65127
stp,2011,12868.48858
stp,2012,12928.35555
stp,2013,13306.27783
stp,2014,13918.24851
stp,2015,14191.68246
stp,2016,14482.34737
stp,2017,14723.01529
stp,2018,14827.82205
stp,2019,14820.03967
stp,2020,15545.68129
sur,1991,53011.3079
sur,1992,52508.5966
sur,1993,47657.03545
sur,1994,46860.82167
sur,1995,44013.74884
sur,1996,45193.00234
sur,1997,47074.74023
sur,1998,47663.35252
sur,1999,48085.9107
sur,2000,47181.79441
sur,2001,47370.16211
sur,2002,46969.07478
sur,2003,48124.61466
sur,2004,50357.12164
sur,2005,51151.22666
sur,2006,52518.5322
sur,2007,53571.65499
sur,2008,54141.78337
sur,2009,54140.2162
sur,2010,54464.90322
sur,2011,56361.45738
sur,2012,56735.61663
sur,2013,56024.47793
sur,2014,54987.1636
sur,2015,51980.69451
sur,2016,48657.58579
sur,2017,48729.59651
sur,2018,50419.16834
sur,2019,50452.03456
sur,2020,44810.46277
svk,1992,27408.59222
svk,1993,28609.65174
svk,1994,31698.30725
svk,1995,33025.35635
svk,1996,33992.33449
svk,1997,36171.67077
svk,1998,37651.03502
svk,1999,38922.66867
svk,2000,40341.68924
svk,2001,41049.64604
svk,2002,42772.36957
svk,2003,43732.58079
svk,2004,46570.32413
svk,2005,48459.39122
svk,2006,50881.59881
svk,2007,54998.10118
svk,2008,56328.16966
svk,2009,54945.85639
svk,2010,59700.03224
svk,2011,60832.85232
svk,2012,61295.18922
svk,2013,61721.99982
svk,2014,62522.08114
svk,2015,64195.76125
svk,2016,63606.98113
svk,2017,64470.19276
svk,2018,65946.84804
svk,2019,67184.29274
svk,2020,65570.08328
svn,1995,49165.6629
svn,1996,50302.72206
svn,1997,51704.61105
svn,1998,52514.59921
svn,1999,56564.93122
svn,2000,58382.46339
svn,2001,58827.18325
svn,2002,60204.90959
svn,2003,63843.68837
svn,2004,63169.45592
svn,2005,65320.80613
svn,2006,68248.04753
svn,2007,71231.08462
svn,2008,73579.85632
svn,2009,68611.71187
svn,2010,70647.35217
svn,2011,73547.98132
svn,2012,72571.20496
svn,2013,73184.72928
svn,2014,74331.69489
svn,2015,75905.61087
svn,2016,78539.78585
svn,2017,78576.97681
svn,2018,80097.96333
svn,2019,82681.48
svn,2020,79525.97834
swe,1991,63194.1378
swe,1992,65371.59037
swe,1993,68060.7547
swe,1994,71284.35092
swe,1995,72687.4313
swe,1996,74473.16813
swe,1997,77920.36237
swe,1998,80209.82236
swe,1999,81941.47972
swe,2000,84466.21793
swe,2001,84138.73692
swe,2002,85891.06754
swe,2003,87916.0898
swe,2004,92593.58089
swe,2005,94591.76242
swe,2006,97280.94891
swe,2007,98117.92537
swe,2008,96399.9619
swe,2009,94032.81767
swe,2010,99212.42167
swe,2011,100297.9741
swe,2012,99211.32282
swe,2013,99199.61092
swe,2014,100868.88906
swe,2015,103938.80519
swe,2016,104274.81699
swe,2017,104942.71692
swe,2018,105343.15754
swe,2019,106879.82397
swe,2020,104718.76883
swz,1991,23120.08491
swz,1992,23125.22652
swz,1993,23157.10936
swz,1994,23033.95722
swz,1995,23424.65846
swz,1996,23836.52909
swz,1997,24052.02639
swz,1998,24212.77191
swz,1999,24524.36195
swz,2000,24657.10679
swz,2001,24759.04849
swz,2002,25778.88943
swz,2003,26805.09169
swz,2004,27815.66683
swz,2005,29485.29667
swz,2006,31233.96237
swz,2007,32591.70812
swz,2008,32295.56005
swz,2009,32216.60815
swz,2010,32848.2
swz,2011,33031.35766
swz,2012,34180.15611
swz,2013,34867.80781
swz,2014,34571.95495
swz,2015,34701.95041
swz,2016,34316.61957
swz,2017,34579.50721
swz,2018,34975.79358
swz,2019,35435.78609
swz,2020,36850.35515
tcd,1991,2814.88693
tcd,1992,2953.23184
tcd,1993,2416.57877
tcd,1994,2597.69788
tcd,1995,2564.97825
tcd,1996,2562.45577
tcd,1997,2641.68091
tcd,1998,2752.66833
tcd,1999,2660.00342
tcd,2000,2561.84255
tcd,2001,2782.56205
tcd,2002,2932.07226
tcd,2003,3263.70242
tcd,2004,4230.20718
tcd,2005,4817.10916
tcd,2006,4722.62388
tcd,2007,4748.74065
tcd,2008,4762.99902
tcd,2009,4827.70337
tcd,2010,5326.52994
tcd,2011,5188.76031
tcd,2012,5491.79161
tcd,2013,5640.56057
tcd,2014,5858.38569
tcd,2015,5851.03438
tcd,2016,5342.92576
tcd,2017,5048.1941
tcd,2018,5033.16566
tcd,2019,5020.52167
tcd,2020,4993.06393
tgo,1991,5622.52859
tgo,1992,5280.16803
tgo,1993,4384.06398
tgo,1994,4910.73018
tgo,1995,5152.21188
tgo,1996,5419.0596
tgo,1997,5975.38206
tgo,1998,5628.99507
tgo,1999,5561.69441
tgo,2000,5332.21927
tgo,2001,5225.10554
tgo,2002,5278.85914
tgo,2003,5486.14954
tgo,2004,5294.29486
tgo,2005,4917.01902
tgo,2006,4917.36121
tgo,2007,4710.55536
tgo,2008,4748.20985
tgo,2009,4853.55616
tgo,2010,4986.77813
tgo,2011,5139.3547
tgo,2012,5329.08414
tgo,2013,5501.68981
tgo,2014,5668.48181
tgo,2015,5829.76585
tgo,2016,6030.88606
tgo,2017,6168.08421
tgo,2018,6294.48785
tgo,2019,6452.45354
tgo,2020,6446.9524
tha,1991,14835.95597
tha,1992,15561.29312
tha,1993,16611.23938
tha,1994,17641.63393
tha,1995,18644.57756
tha,1996,19259.17831
tha,1997,18284.25691
tha,1998,17251.56226
tha,1999,17964.53383
tha,2000,18194.56966
tha,2001,18411.80646
tha,2002,19113.87159
tha,2003,20166.34024
tha,2004,21024.54376
tha,2005,21506.16226
tha,2006,22500.85971
tha,2007,23251.59846
tha,2008,23463.16986
tha,2009,23220.00916
tha,2010,25042.89534
tha,2011,24503.06228
tha,2012,26157.71802
tha,2013,27597.88589
tha,2014,27926.99958
tha,2015,28847.05548
tha,2016,30065.23666
tha,2017,31492.94307
tha,2018,32439.97451
tha,2019,33373.33954
tha,2020,31249.73818
tjk,1991,15267.5892
tjk,1992,10693.76552
tjk,1993,9188.14476
tjk,1994,7322.53858
tjk,1995,6415.86159
tjk,1996,5427.70027
tjk,1997,5445.72881
tjk,1998,5797.35561
tjk,1999,5803.16643
tjk,2000,6109.0598
tjk,2001,6475.90218
tjk,2002,6918.18125
tjk,2003,7386.20099
tjk,2004,7779.50933
tjk,2005,8092.07516
tjk,2006,8484.5824
tjk,2007,8993.13927
tjk,2008,9551.98688
tjk,2009,9654.94246
tjk,2010,9927.25922
tjk,2011,10324.84913
tjk,2012,10742.27409
tjk,2013,11171.11666
tjk,2014,11555.08668
tjk,2015,11890.60721
tjk,2016,12353.78793
tjk,2017,13152.00553
tjk,2018,14059.14624
tjk,2019,14988.28504
tjk,2020,15590.43474
tkm,1991,22598.15447
tkm,1992,18133.09687
tkm,1993,17782.69651
tkm,1994,14225.25417
tkm,1995,13103.20706
tkm,1996,14035.83832
tkm,1997,11930.91562
tkm,1998,12767.87898
tkm,1999,14971.69663
tkm,2000,15334.30495
tkm,2001,15552.00472
tkm,2002,15094.26356
tkm,2003,15214.38851
tkm,2004,15612.61547
tkm,2005,17430.03256
tkm,2006,19031.71173
tkm,2007,20720.8254
tkm,2008,23356.17042
tkm,2009,24105.35831
tkm,2010,26030.63944
tkm,2011,29686.04453
tkm,2012,32755.37025
tkm,2013,35899.07163
tkm,2014,39346.6822
tkm,2015,41414.22927
tkm,2016,43614.80022
tkm,2017,45892.44215
tkm,2018,48044.90642
tkm,2019,50389.22787
tls,2000,6413.89667
tls,2001,7358.3267
tls,2002,6700.10203
tls,2003,6376.17375
tls,2004,6223.00871
tls,2005,6229.34795
tls,2006,5818.07877
tls,2007,6259.67129
tls,2008,6806.84937
tls,2009,7319.93408
tls,2010,7818.25467
tls,2011,8073.74587
tls,2012,8264.06282
tls,2013,8311.95989
tls,2014,8476.22843
tls,2015,8490.91207
tls,2016,8550.73683
tls,2017,8041.73945
tls,2018,7753.37833
tls,2019,9001.18155
tls,2020,9806.83342
ton,1991,11847.95911
ton,1992,11685.5496
ton,1993,11923.52103
