geo,time,sp_pop_65up_to_zs
kir,1985,3.59922
kir,1986,3.61041
kir,1987,3.58672
kir,1988,3.53747
kir,1989,3.46633
kir,1990,3.40884
kir,1991,3.46306
kir,1992,3.50962
kir,1993,3.52898
kir,1994,3.50724
kir,1995,3.452
kir,1996,3.45107
kir,1997,3.42948
kir,1998,3.39031
kir,1999,3.3445
kir,2000,3.29636
kir,2001,3.37686
kir,2002,3.45799
kir,2003,3.51776
kir,2004,3.547
kir,2005,3.53967
kir,2006,3.56783
kir,2007,3.57413
kir,2008,3.56517
kir,2009,3.56187
kir,2010,3.56661
kir,2011,3.53201
kir,2012,3.52167
kir,2013,3.52581
kir,2014,3.54325
kir,2015,3.55089
kir,2016,3.69432
kir,2017,3.82452
kir,2018,3.95263
kir,2019,4.08227
kir,2020,4.21519
kor,1960,3.36646
kor,1961,3.39321
kor,1962,3.42945
kor,1963,3.46347
kor,1964,3.47834
kor,1965,3.46826
kor,1966,3.4791
kor,1967,3.46529
kor,1968,3.44262
kor,1969,3.43104
kor,1970,3.43897
kor,1971,3.50098
kor,1972,3.57046
kor,1973,3.64194
kor,1974,3.70903
kor,1975,3.76997
kor,1976,3.84509
kor,1977,3.92177
kor,1978,3.99631
kor,1979,4.06238
kor,1980,4.11768
kor,1981,4.19911
kor,1982,4.26162
kor,1983,4.31815
kor,1984,4.388
kor,1985,4.48145
kor,1986,4.61011
kor,1987,4.76752
kor,1988,4.93879
kor,1989,5.09827
kor,1990,5.23301
kor,1991,5.40151
kor,1992,5.53699
kor,1993,5.65985
kor,1994,5.80132
kor,1995,5.97805
kor,1996,6.16203
kor,1997,6.38367
kor,1998,6.63602
kor,1999,6.90556
kor,2000,7.1862
kor,2001,7.51159
kor,2002,7.84807
kor,2003,8.18943
kor,2004,8.52913
kor,2005,8.8632
kor,2006,9.22238
kor,2007,9.57053
kor,2008,9.92173
kor,2009,10.29266
kor,2010,10.69332
kor,2011,11.10133
kor,2012,11.52865
kor,2013,11.9633
kor,2014,12.40277
kor,2015,12.85936
kor,2016,13.33794
kor,2017,13.85225
kor,2018,14.41856
kor,2019,15.06018
kor,2020,15.79091
kwt,1960,1.9983
kwt,1961,1.88205
kwt,1962,1.80229
kwt,1963,1.74629
kwt,1964,1.70536
kwt,1965,1.67148
kwt,1966,1.73482
kwt,1967,1.77835
kwt,1968,1.80756
kwt,1969,1.83199
kwt,1970,1.86433
kwt,1971,1.85966
kwt,1972,1.83445
kwt,1973,1.79079
kwt,1974,1.7474
kwt,1975,1.73404
kwt,1976,1.7354
kwt,1977,1.74162
kwt,1978,1.73169
kwt,1979,1.6931
kwt,1980,1.63479
kwt,1981,1.60255
kwt,1982,1.5507
kwt,1983,1.48221
kwt,1984,1.41361
kwt,1985,1.36255
kwt,1986,1.33962
kwt,1987,1.34044
kwt,1988,1.34879
kwt,1989,1.34701
kwt,1990,1.33138
kwt,1991,1.41018
kwt,1992,1.45323
kwt,1993,1.45746
kwt,1994,1.42819
kwt,1995,1.36441
kwt,1996,1.36201
kwt,1997,1.39114
kwt,1998,1.44245
kwt,1999,1.50581
kwt,2000,1.57956
kwt,2001,1.6751
kwt,2002,1.78919
kwt,2003,1.91837
kwt,2004,2.048
kwt,2005,2.16426
kwt,2006,2.15278
kwt,2007,2.11987
kwt,2008,2.07578
kwt,2009,2.03254
kwt,2010,1.99754
kwt,2011,1.99709
kwt,2012,2.00654
kwt,2013,2.0259
kwt,2014,2.06021
kwt,2015,2.11889
kwt,2016,2.24197
kwt,2017,2.38246
kwt,2018,2.55047
kwt,2019,2.76384
kwt,2020,3.0358
lao,1960,2.60904
lao,1961,2.66916
lao,1962,2.71871
lao,1963,2.76037
lao,1964,2.79846
lao,1965,2.83481
lao,1966,2.89308
lao,1967,2.94659
lao,1968,2.99294
lao,1969,3.02893
lao,1970,3.05394
lao,1971,3.09594
lao,1972,3.12591
lao,1973,3.14666
lao,1974,3.16276
lao,1975,3.17655
lao,1976,3.2505
lao,1977,3.31981
lao,1978,3.38388
lao,1979,3.44025
lao,1980,3.48812
lao,1981,3.5226
lao,1982,3.54605
lao,1983,3.55938
lao,1984,3.56335
lao,1985,3.55915
lao,1986,3.57024
lao,1987,3.57001
lao,1988,3.56095
lao,1989,3.54606
lao,1990,3.52725
lao,1991,3.53829
lao,1992,3.54328
lao,1993,3.54188
lao,1994,3.53413
lao,1995,3.52138
lao,1996,3.53876
lao,1997,3.55273
lao,1998,3.563
lao,1999,3.56882
lao,2000,3.57043
lao,2001,3.60314
lao,2002,3.62727
lao,2003,3.64397
lao,2004,3.65347
lao,2005,3.65587
lao,2006,3.67016
lao,2007,3.67591
lao,2008,3.67681
lao,2009,3.67715
lao,2010,3.67992
lao,2011,3.7021
lao,2012,3.72679
lao,2013,3.75557
lao,2014,3.79095
lao,2015,3.83633
lao,2016,3.91217
lao,2017,3.99155
lao,2018,4.07515
lao,2019,4.16398
lao,2020,4.25918
lbn,1960,5.95055
lbn,1961,5.84227
lbn,1962,5.69787
lbn,1963,5.54015
lbn,1964,5.39621
lbn,1965,5.27888
lbn,1966,5.21895
lbn,1967,5.1718
lbn,1968,5.13409
lbn,1969,5.09565
lbn,1970,5.04868
lbn,1971,5.03418
lbn,1972,5.00551
lbn,1973,4.97062
lbn,1974,4.94182
lbn,1975,4.92606
lbn,1976,5.05025
lbn,1977,5.18365
lbn,1978,5.30913
lbn,1979,5.39963
lbn,1980,5.43924
lbn,1981,5.4124
lbn,1982,5.34308
lbn,1983,5.25268
lbn,1984,5.17143
lbn,1985,5.11705
lbn,1986,5.11686
lbn,1987,5.13422
lbn,1988,5.16748
lbn,1989,5.21134
lbn,1990,5.25996
lbn,1991,5.21966
lbn,1992,5.19194
lbn,1993,5.17315
lbn,1994,5.16343
lbn,1995,5.16583
lbn,1996,5.26341
lbn,1997,5.3695
lbn,1998,5.48247
lbn,1999,5.59512
lbn,2000,5.69963
lbn,2001,5.7104
lbn,2002,5.74561
lbn,2003,5.79966
lbn,2004,5.86566
lbn,2005,5.94078
lbn,2006,6.03536
lbn,2007,6.11097
lbn,2008,6.1842
lbn,2009,6.26733
lbn,2010,6.35813
lbn,2011,6.29505
lbn,2012,6.25468
lbn,2013,6.2382
lbn,2014,6.2579
lbn,2015,6.32731
lbn,2016,6.51997
lbn,2017,6.74624
lbn,2018,7.00237
lbn,2019,7.27329
lbn,2020,7.54905
lbr,1960,3.16603
lbr,1961,3.18655
lbr,1962,3.19797
lbr,1963,3.20137
lbr,1964,3.19977
lbr,1965,3.19516
lbr,1966,3.20276
lbr,1967,3.20598
lbr,1968,3.20455
lbr,1969,3.19751
lbr,1970,3.18455
lbr,1971,3.18632
lbr,1972,3.18188
lbr,1973,3.17294
lbr,1974,3.16149
lbr,1975,3.14892
lbr,1976,3.1559
lbr,1977,3.16132
lbr,1978,3.16506
lbr,1979,3.16472
lbr,1980,3.15969
lbr,1981,3.16881
lbr,1982,3.17082
lbr,1983,3.16956
lbr,1984,3.17161
lbr,1985,3.18368
lbr,1986,3.22888
lbr,1987,3.26548
lbr,1988,3.29174
lbr,1989,3.30374
lbr,1990,3.29715
lbr,1991,3.34796
lbr,1992,3.39085
lbr,1993,3.42177
lbr,1994,3.43198
lbr,1995,3.40976
lbr,1996,3.39832
lbr,1997,3.39575
lbr,1998,3.40233
lbr,1999,3.42503
lbr,2000,3.47132
lbr,2001,3.46085
lbr,2002,3.44656
lbr,2003,3.43045
lbr,2004,3.41138
lbr,2005,3.38645
lbr,2006,3.3842
lbr,2007,3.3844
lbr,2008,3.38059
lbr,2009,3.36653
lbr,2010,3.34233
lbr,2011,3.31626
lbr,2012,3.27626
lbr,2013,3.23287
lbr,2014,3.19763
lbr,2015,3.17633
lbr,2016,3.19646
lbr,2017,3.22271
lbr,2018,3.25343
lbr,2019,3.28569
lbr,2020,3.31848
lby,1960,3.88576
lby,1961,3.82038
lby,1962,3.73598
lby,1963,3.63745
lby,1964,3.52831
lby,1965,3.41221
lby,1966,3.34188
lby,1967,3.26259
lby,1968,3.17977
lby,1969,3.09944
lby,1970,3.02513
lby,1971,2.98576
lby,1972,2.95108
lby,1973,2.91901
lby,1974,2.88708
lby,1975,2.8555
lby,1976,2.84071
lby,1977,2.82499
lby,1978,2.81002
lby,1979,2.79734
lby,1980,2.78823
lby,1981,2.78871
lby,1982,2.7903
lby,1983,2.79601
lby,1984,2.80942
lby,1985,2.83207
lby,1986,2.88592
lby,1987,2.9409
lby,1988,2.99681
lby,1989,3.0537
lby,1990,3.11164
lby,1991,3.17562
lby,1992,3.24166
lby,1993,3.30895
lby,1994,3.37551
lby,1995,3.44086
lby,1996,3.51888
lby,1997,3.58858
lby,1998,3.6514
lby,1999,3.70981
lby,2000,3.76478
lby,2001,3.82158
lby,2002,3.87267
lby,2003,3.91786
lby,2004,3.95574
lby,2005,3.98502
lby,2006,4.04497
lby,2007,4.0972
lby,2008,4.13871
lby,2009,4.16509
lby,2010,4.17443
lby,2011,4.19671
lby,2012,4.20655
lby,2013,4.21107
lby,2014,4.21975
lby,2015,4.23868
lby,2016,4.27654
lby,2017,4.32917
lby,2018,4.39204
lby,2019,4.45824
lby,2020,4.52582
lca,1960,4.07594
lca,1961,4.16244
lca,1962,4.24089
lca,1963,4.29348
lca,1964,4.31126
lca,1965,4.30857
lca,1966,4.39134
lca,1967,4.46234
lca,1968,4.5024
lca,1969,4.5128
lca,1970,4.51185
lca,1971,4.57495
lca,1972,4.63174
lca,1973,4.68599
lca,1974,4.73287
lca,1975,4.78441
lca,1976,4.83942
lca,1977,4.88796
lca,1978,4.91958
lca,1979,4.94593
lca,1980,4.98124
lca,1981,5.07745
lca,1982,5.1658
lca,1983,5.24705
lca,1984,5.31088
lca,1985,5.36263
lca,1986,5.76805
lca,1987,6.17778
lca,1988,6.58184
lca,1989,6.97779
lca,1990,7.38009
lca,1991,7.44169
lca,1992,7.48025
lca,1993,7.51138
lca,1994,7.54534
lca,1995,7.58971
lca,1996,7.55271
lca,1997,7.52685
lca,1998,7.50747
lca,1999,7.48992
lca,2000,7.46575
lca,2001,7.41186
lca,2002,7.35859
lca,2003,7.3058
lca,2004,7.24279
lca,2005,7.17673
lca,2006,7.3757
lca,2007,7.59549
lca,2008,7.84949
lca,2009,8.14999
lca,2010,8.51078
lca,2011,8.63487
lca,2012,8.77518
lca,2013,8.92329
lca,2014,9.07648
lca,2015,9.23317
lca,2016,9.41541
lca,2017,9.60465
lca,2018,9.80653
lca,2019,10.03501
lca,2020,10.29587
lka,1960,4.52151
lka,1961,4.36153
lka,1962,4.21017
lka,1963,4.06665
lka,1964,3.92946
lka,1965,3.79956
lka,1966,3.77241
lka,1967,3.74423
lka,1968,3.71826
lka,1969,3.69806
lka,1970,3.68459
lka,1971,3.73641
lka,1972,3.79183
lka,1973,3.85004
lka,1974,3.90797
lka,1975,3.96425
lka,1976,4.05197
lka,1977,4.13258
lka,1978,4.20842
lka,1979,4.28376
lka,1980,4.36117
lka,1981,4.46198
lka,1982,4.56348
lka,1983,4.66709
lka,1984,4.77374
lka,1985,4.88473
lka,1986,4.99917
lka,1987,5.11622
lka,1988,5.23513
lka,1989,5.35406
lka,1990,5.47195
lka,1991,5.60065
lka,1992,5.71896
lka,1993,5.83035
lka,1994,5.93883
lka,1995,6.04731
lka,1996,6.10044
lka,1997,6.14263
lka,1998,6.17607
lka,1999,6.20115
lka,2000,6.21964
lka,2001,6.34801
lka,2002,6.46882
lka,2003,6.58584
lka,2004,6.70648
lka,2005,6.83793
lka,2006,6.93332
lka,2007,7.02652
lka,2008,7.13053
lka,2009,7.26115
lka,2010,7.43161
lka,2011,7.78119
lka,2012,8.17025
lka,2013,8.58277
lka,2014,8.99442
lka,2015,9.39191
lka,2016,9.76847
lka,2017,10.12359
lka,2018,10.47322
lka,2019,10.83881
lka,2020,11.23286
lso,1960,4.65704
lso,1961,4.66074
lso,1962,4.6598
lso,1963,4.64902
lso,1964,4.62323
lso,1965,4.58156
lso,1966,4.558
lso,1967,4.51795
lso,1968,4.46861
lso,1969,4.42058
lso,1970,4.37864
lso,1971,4.37729
lso,1972,4.3764
lso,1973,4.37292
lso,1974,4.36295
lso,1975,4.34471
lso,1976,4.33021
lso,1977,4.3074
lso,1978,4.27837
lso,1979,4.24552
lso,1980,4.21017
lso,1981,4.21005
lso,1982,4.20485
lso,1983,4.19562
lso,1984,4.18436
lso,1985,4.17114
lso,1986,4.1861
lso,1987,4.20222
lso,1988,4.2192
lso,1989,4.2344
lso,1990,4.24582
lso,1991,4.23135
lso,1992,4.21358
lso,1993,4.19759
lso,1994,4.18444
lso,1995,4.17039
lso,1996,4.16742
lso,1997,4.15387
lso,1998,4.13263
lso,1999,4.10619
lso,2000,4.07732
lso,2001,4.16826
lso,2002,4.24652
lso,2003,4.31353
lso,2004,4.37157
lso,2005,4.42199
lso,2006,4.46823
lso,2007,4.5188
lso,2008,4.57253
lso,2009,4.62764
lso,2010,4.6841
lso,2011,4.72046
lso,2012,4.75173
lso,2013,4.77641
lso,2014,4.79323
lso,2015,4.80146
lso,2016,4.83911
lso,2017,4.87264
lso,2018,4.90109
lso,2019,4.92583
lso,2020,4.94882
ltu,1960,7.92595
ltu,1961,8.12947
ltu,1962,8.33163
ltu,1963,8.53281
ltu,1964,8.73914
ltu,1965,8.95807
ltu,1966,9.18169
ltu,1967,9.40113
ltu,1968,9.62812
ltu,1969,9.8758
ltu,1970,10.149
ltu,1971,10.4387
ltu,1972,10.72416
ltu,1973,10.98887
ltu,1974,11.21066
ltu,1975,11.37929
ltu,1976,11.45981
ltu,1977,11.50904
ltu,1978,11.51739
ltu,1979,11.46703
ltu,1980,11.35364
ltu,1981,11.20672
ltu,1982,10.98427
ltu,1983,10.73671
ltu,1984,10.5333
ltu,1985,10.41279
ltu,1986,10.40418
ltu,1987,10.46315
ltu,1988,10.57496
ltu,1989,10.71698
ltu,1990,10.87858
ltu,1991,11.15653
ltu,1992,11.44623
ltu,1993,11.73903
ltu,1994,12.02285
ltu,1995,12.28943
ltu,1996,12.65136
ltu,1997,12.98829
ltu,1998,13.30496
ltu,1999,13.60976
ltu,2000,13.90858
ltu,2001,14.3356
ltu,2002,14.76084
ltu,2003,15.18332
ltu,2004,15.59463
ltu,2005,15.98583
ltu,2006,16.31975
ltu,2007,16.61434
ltu,2008,16.86865
ltu,2009,17.08556
ltu,2010,17.27131
ltu,2011,17.5653
ltu,2012,17.84604
ltu,2013,18.12213
ltu,2014,18.40126
ltu,2015,18.68555
ltu,2016,18.96844
ltu,2017,19.30095
ltu,2018,19.70503
ltu,2019,20.15841
ltu,2020,20.61798
lux,1960,10.82432
lux,1961,10.96928
lux,1962,11.10248
lux,1963,11.235
lux,1964,11.37473
lux,1965,11.52105
lux,1966,11.74993
lux,1967,11.96761
lux,1968,12.17804
lux,1969,12.37769
lux,1970,12.56462
lux,1971,12.75561
lux,1972,12.91643
lux,1973,13.04897
lux,1974,13.15446
lux,1975,13.22888
lux,1976,13.42284
lux,1977,13.57753
lux,1978,13.6784
lux,1979,13.70301
lux,1980,13.64088
lux,1981,13.65312
lux,1982,13.58704
lux,1983,13.47559
lux,1984,13.36623
lux,1985,13.28949
lux,1986,13.26838
lux,1987,13.26972
lux,1988,13.29367
lux,1989,13.33762
lux,1990,13.39738
lux,1991,13.51384
lux,1992,13.63869
lux,1993,13.75721
lux,1994,13.84976
lux,1995,13.91061
lux,1996,13.99714
lux,1997,14.04658
lux,1998,14.0696
lux,1999,14.07659
lux,2000,14.07374
lux,2001,14.17658
lux,2002,14.26353
lux,2003,14.33464
lux,2004,14.38762
lux,2005,14.4207
lux,2006,14.33346
lux,2007,14.22949
lux,2008,14.12594
lux,2009,14.04254
lux,2010,13.99302
lux,2011,13.95571
lux,2012,13.93972
lux,2013,13.94261
lux,2014,13.961
lux,2015,13.99422
lux,2016,14.0423
lux,2017,14.10671
lux,2018,14.18315
lux,2019,14.27495
lux,2020,14.39076
lva,1960,10.57436
lva,1961,10.62285
lva,1962,10.65269
lva,1963,10.68736
lva,1964,10.75916
lva,1965,10.88501
lva,1966,11.0825
lva,1967,11.31461
lva,1968,11.56393
lva,1969,11.80419
lva,1970,12.02163
lva,1971,12.25844
lva,1972,12.4361
lva,1973,12.57316
lva,1974,12.69944
lva,1975,12.82933
lva,1976,12.95346
lva,1977,13.09486
lva,1978,13.20546
lva,1979,13.20973
lva,1980,13.0727
lva,1981,12.92491
lva,1982,12.63317
lva,1983,12.27488
lva,1984,11.95859
lva,1985,11.74337
lva,1986,11.65517
lva,1987,11.64179
lva,1988,11.68668
lva,1989,11.76749
lva,1990,11.8753
lva,1991,12.22775
lva,1992,12.61668
lva,1993,13.01828
lva,1994,13.39469
lva,1995,13.7213
lva,1996,14.05888
lva,1997,14.31896
lva,1998,14.53322
lva,1999,14.74827
lva,2000,14.98848
lva,2001,15.40955
lva,2002,15.82655
lva,2003,16.22397
lva,2004,16.57385
lva,2005,16.85782
lva,2006,17.2034
lva,2007,17.51303
lva,2008,17.77991
lva,2009,17.99999
lva,2010,18.17863
lva,2011,18.48553
lva,2012,18.76414
lva,2013,19.02451
lva,2014,19.2751
lva,2015,19.5186
lva,2016,19.67987
lva,2017,19.8333
lva,2018,20.04362
lva,2019,20.33651
lva,2020,20.68738
mac,1960,4.9657
mac,1961,4.9272
mac,1962,4.8671
mac,1963,4.79416
mac,1964,4.72151
mac,1965,4.65782
mac,1966,4.62728
mac,1967,4.61959
mac,1968,4.62747
mac,1969,4.64127
mac,1970,4.65812
mac,1971,4.85893
mac,1972,5.07061
mac,1973,5.29628
mac,1974,5.5423
mac,1975,5.80562
mac,1976,6.14452
mac,1977,6.49955
mac,1978,6.85714
mac,1979,7.21543
mac,1980,7.57925
mac,1981,7.60397
mac,1982,7.57372
mac,1983,7.50965
mac,1984,7.42797
mac,1985,7.34102
mac,1986,7.12572
mac,1987,6.94367
mac,1988,6.78642
mac,1989,6.64758
mac,1990,6.52603
mac,1991,6.64912
mac,1992,6.78091
mac,1993,6.91466
mac,1994,7.04689
mac,1995,7.17174
mac,1996,7.2308
mac,1997,7.28064
mac,1998,7.32467
mac,1999,7.36168
mac,2000,7.38741
mac,2001,7.30606
mac,2002,7.23406
mac,2003,7.17547
mac,2004,7.12939
mac,2005,7.09691
mac,2006,7.02897
mac,2007,6.93563
mac,2008,6.8376
mac,2009,6.78002
mac,2010,6.79946
mac,2011,7.01049
mac,2012,7.30322
mac,2013,7.66854
mac,2014,8.0985
mac,2015,8.59098
mac,2016,9.16412
mac,2017,9.79802
mac,2018,10.4842
mac,2019,11.21174
mac,2020,11.97148
mar,1960,2.98177
mar,1961,3.03795
mar,1962,3.07897
mar,1963,3.1118
mar,1964,3.14626
mar,1965,3.18637
mar,1966,3.24701
mar,1967,3.30911
mar,1968,3.36766
mar,1969,3.41452
mar,1970,3.44627
mar,1971,3.4746
mar,1972,3.49102
mar,1973,3.49517
mar,1974,3.48574
mar,1975,3.46274
mar,1976,3.43441
mar,1977,3.39692
mar,1978,3.35678
mar,1979,3.32091
mar,1980,3.29384
mar,1981,3.28954
mar,1982,3.29029
mar,1983,3.30123
mar,1984,3.32944
mar,1985,3.37947
mar,1986,3.46162
mar,1987,3.56051
mar,1988,3.67426
mar,1989,3.8001
mar,1990,3.93626
mar,1991,4.09638
mar,1992,4.25573
mar,1993,4.41214
mar,1994,4.56362
mar,1995,4.70947
mar,1996,4.83716
mar,1997,4.9569
mar,1998,5.0693
mar,1999,5.17361
mar,2000,5.27058
mar,2001,5.37843
mar,2002,5.47714
mar,2003,5.57053
mar,2004,5.66338
mar,2005,5.75924
mar,2006,5.84157
mar,2007,5.929
mar,2008,6.01513
mar,2009,6.08803
mar,2010,6.14367
mar,2011,6.17202
mar,2012,6.18338
mar,2013,6.20139
mar,2014,6.2595
mar,2015,6.37666
mar,2016,6.53805
mar,2017,6.75335
mar,2018,7.0129
mar,2019,7.30045
mar,2020,7.60664
mda,1960,6.18016
mda,1961,6.08898
mda,1962,5.9949
mda,1963,5.91219
mda,1964,5.85891
mda,1965,5.84312
mda,1966,5.92929
mda,1967,6.0415
mda,1968,6.16227
mda,1969,6.26407
mda,1970,6.3339
mda,1971,6.44512
mda,1972,6.50882
mda,1973,6.56303
mda,1974,6.65406
mda,1975,6.7993
mda,1976,7.00974
mda,1977,7.26167
mda,1978,7.50507
mda,1979,7.67365
mda,1980,7.74401
mda,1981,7.77182
mda,1982,7.71027
mda,1983,7.60919
mda,1984,7.53896
mda,1985,7.53748
mda,1986,7.63938
mda,1987,7.78089
mda,1988,7.94785
mda,1989,8.12077
mda,1990,8.29155
mda,1991,8.47597
mda,1992,8.65764
mda,1993,8.82091
mda,1994,8.94199
mda,1995,9.00929
mda,1996,9.17756
mda,1997,9.27639
mda,1998,9.3319
mda,1999,9.37674
mda,2000,9.42128
mda,2001,9.57082
mda,2002,9.71912
mda,2003,9.84666
mda,2004,9.92109
mda,2005,9.92539
mda,2006,10.04588
mda,2007,10.11896
mda,2008,10.15398
mda,2009,10.16057
mda,2010,10.14591
mda,2011,10.14183
mda,2012,10.08063
mda,2013,9.99529
mda,2014,9.96259
mda,2015,10.04896
mda,2016,10.41601
mda,2017,10.9092
mda,2018,11.46956
mda,2019,12.01312
mda,2020,12.49302
mdg,1960,3.26209
mdg,1961,3.29016
mdg,1962,3.30221
mdg,1963,3.30513
mdg,1964,3.30755
mdg,1965,3.31326
mdg,1966,3.35189
mdg,1967,3.38443
mdg,1968,3.41429
mdg,1969,3.44504
mdg,1970,3.47747
mdg,1971,3.54021
mdg,1972,3.59926
mdg,1973,3.64402
mdg,1974,3.66112
mdg,1975,3.64559
mdg,1976,3.62722
mdg,1977,3.58371
mdg,1978,3.52191
mdg,1979,3.44861
mdg,1980,3.36804
mdg,1981,3.32252
mdg,1982,3.27035
mdg,1983,3.21629
mdg,1984,3.16573
mdg,1985,3.1218
mdg,1986,3.10284
mdg,1987,3.08501
mdg,1988,3.06713
mdg,1989,3.04744
mdg,1990,3.02518
mdg,1991,3.02739
mdg,1992,3.02483
mdg,1993,3.01919
mdg,1994,3.01217
mdg,1995,3.00464
mdg,1996,3.00706
mdg,1997,3.00454
mdg,1998,2.99678
mdg,1999,2.98365
mdg,2000,2.96584
mdg,2001,2.96449
mdg,2002,2.9595
mdg,2003,2.94995
mdg,2004,2.93417
mdg,2005,2.91236
mdg,2006,2.90414
mdg,2007,2.88994
mdg,2008,2.87216
mdg,2009,2.85282
mdg,2010,2.83378
mdg,2011,2.82544
mdg,2012,2.81524
mdg,2013,2.80916
mdg,2014,2.81426
mdg,2015,2.83405
mdg,2016,2.87825
mdg,2017,2.93018
mdg,2018,2.98672
mdg,2019,3.04406
mdg,2020,3.10069
mdv,1960,2.57503
mdv,1961,2.55944
mdv,1962,2.5436
mdv,1963,2.51356
mdv,1964,2.47577
mdv,1965,2.42217
mdv,1966,2.41592
mdv,1967,2.39863
mdv,1968,2.37781
mdv,1969,2.3565
mdv,1970,2.33985
mdv,1971,2.34196
mdv,1972,2.34285
mdv,1973,2.35002
mdv,1974,2.35042
mdv,1975,2.35235
mdv,1976,2.39892
mdv,1977,2.44069
mdv,1978,2.47883
mdv,1979,2.51116
mdv,1980,2.53488
mdv,1981,2.56617
mdv,1982,2.58226
mdv,1983,2.59016
mdv,1984,2.60213
mdv,1985,2.61849
mdv,1986,2.65051
mdv,1987,2.68682
mdv,1988,2.72708
mdv,1989,2.762
mdv,1990,2.7895
mdv,1991,2.83916
mdv,1992,2.88109
mdv,1993,2.92698
mdv,1994,2.98566
mdv,1995,3.0625
mdv,1996,3.18346
mdv,1997,3.316
mdv,1998,3.45719
mdv,1999,3.60952
mdv,2000,3.76381
mdv,2001,3.90945
mdv,2002,4.05288
mdv,2003,4.19019
mdv,2004,4.31658
mdv,2005,4.42636
mdv,2006,4.49117
mdv,2007,4.53861
mdv,2008,4.5657
mdv,2009,4.57105
mdv,2010,4.55522
mdv,2011,4.41556
mdv,2012,4.27553
mdv,2013,4.14227
mdv,2014,4.02676
mdv,2015,3.93898
mdv,2016,3.85879
mdv,2017,3.77839
mdv,2018,3.70334
mdv,2019,3.641
mdv,2020,3.59342
mex,1960,3.39948
mex,1961,3.44539
mex,1962,3.48766
mex,1963,3.52762
mex,1964,3.56738
mex,1965,3.60757
mex,1966,3.65091
mex,1967,3.69148
mex,1968,3.72704
mex,1969,3.75389
mex,1970,3.7708
mex,1971,3.78588
mex,1972,3.79217
mex,1973,3.79413
mex,1974,3.79793
mex,1975,3.80713
mex,1976,3.83247
mex,1977,3.86264
mex,1978,3.89251
mex,1979,3.91504
mex,1980,3.92793
mex,1981,3.94248
mex,1982,3.94798
mex,1983,3.95247
mex,1984,3.96554
mex,1985,3.99195
mex,1986,4.04208
mex,1987,4.09876
mex,1988,4.16126
mex,1989,4.22838
mex,1990,4.29972
mex,1991,4.37638
mex,1992,4.45766
mex,1993,4.54214
mex,1994,4.62741
mex,1995,4.71253
mex,1996,4.80482
mex,1997,4.89459
mex,1998,4.98175
mex,1999,5.06666
mex,2000,5.15092
mex,2001,5.24064
mex,2002,5.32667
mex,2003,5.41526
mex,2004,5.51342
mex,2005,5.62497
mex,2006,5.71236
mex,2007,5.81166
mex,2008,5.91934
mex,2009,6.03017
mex,2010,6.14318
mex,2011,6.24421
mex,2012,6.34339
mex,2013,6.44976
mex,2014,6.57479
mex,2015,6.72472
mex,2016,6.87332
mex,2017,7.04077
mex,2018,7.22368
mex,2019,7.41666
mex,2020,7.6181
mkd,1960,4.69635
mkd,1961,4.64861
mkd,1962,4.58853
mkd,1963,4.52506
mkd,1964,4.46843
mkd,1965,4.42292
mkd,1966,4.46466
mkd,1967,4.51335
mkd,1968,4.57164
mkd,1969,4.6423
mkd,1970,4.72745
mkd,1971,4.87243
mkd,1972,5.02799
mkd,1973,5.1933
mkd,1974,5.36988
mkd,1975,5.5561
mkd,1976,5.75453
mkd,1977,5.95812
mkd,1978,6.14282
mkd,1979,6.27418
mkd,1980,6.33594
mkd,1981,6.32887
mkd,1982,6.25646
mkd,1983,6.16452
mkd,1984,6.11194
mkd,1985,6.13202
mkd,1986,6.26126
mkd,1987,6.45117
mkd,1988,6.6864
mkd,1989,6.94221
mkd,1990,7.20449
mkd,1991,7.4948
mkd,1992,7.78565
mkd,1993,8.08068
mkd,1994,8.38395
mkd,1995,8.69531
mkd,1996,8.94652
mkd,1997,9.19415
mkd,1998,9.43646
mkd,1999,9.66951
mkd,2000,9.8912
mkd,2001,10.15247
mkd,2002,10.39373
mkd,2003,10.61587
mkd,2004,10.81934
mkd,2005,11.00408
mkd,2006,11.14311
mkd,2007,11.26717
mkd,2008,11.38149
mkd,2009,11.48997
mkd,2010,11.59681
mkd,2011,11.75694
mkd,2012,11.90371
mkd,2013,12.05997
mkd,2014,12.25941
mkd,2015,12.5202
mkd,2016,12.85892
mkd,2017,13.24983
mkd,2018,13.67018
mkd,2019,14.08542
mkd,2020,14.47729
mli,1960,2.27105
mli,1961,2.30015
mli,1962,2.31224
mli,1963,2.31148
mli,1964,2.30432
mli,1965,2.29355
mli,1966,2.36768
mli,1967,2.43595
mli,1968,2.49552
mli,1969,2.54295
mli,1970,2.57725
mli,1971,2.66888
mli,1972,2.74925
mli,1973,2.81763
mli,1974,2.87404
mli,1975,2.91894
mli,1976,3.00751
mli,1977,3.08474
mli,1978,3.15042
mli,1979,3.20449
mli,1980,3.24685
mli,1981,3.33432
mli,1982,3.41217
mli,1983,3.47823
mli,1984,3.52977
mli,1985,3.5659
mli,1986,3.63922
mli,1987,3.70255
mli,1988,3.75593
mli,1989,3.79777
mli,1990,3.82585
mli,1991,3.8126
mli,1992,3.78769
mli,1993,3.75267
mli,1994,3.70913
mli,1995,3.65809
mli,1996,3.59983
mli,1997,3.53508
