geo,time,se_prm_enrr_fe
chn,2009,99.12141
chn,2010,98.04289
chn,2011,98.24032
chn,2012,99.19531
chn,2013,99.43689
chn,2014,95.83343
chn,2015,96.44554
chn,2016,98.22966
chn,2017,99.90993
chn,2018,100.83158
chn,2019,102.56461
chn,2020,103.71258
civ,1970,43.17661
civ,1971,44.96478
civ,1972,45.4678
civ,1973,47.224
civ,1974,48.3441
civ,1975,49.07112
civ,1976,49.9419
civ,1977,52.11433
civ,1978,55.47772
civ,1979,58.57371
civ,1980,60.76736
civ,1981,63.23706
civ,1982,64.17844
civ,1983,64.18586
civ,1984,62.86048
civ,1985,61.07264
civ,1986,60.3679
civ,1987,59.25134
civ,1988,59.29204
civ,1989,59.78086
civ,1990,59.70437
civ,1991,58.16035
civ,1992,57.93321
civ,1993,56.72314
civ,1994,58.70239
civ,1995,59.61092
civ,1996,60.08016
civ,1997,60.95318
civ,1998,62.26798
civ,1999,63.55735
civ,2000,63.18368
civ,2001,65.81913
civ,2002,64.78581
civ,2003,63.543
civ,2006,60.3391
civ,2007,60.81426
civ,2008,64.0651
civ,2009,64.13482
civ,2011,72.19464
civ,2012,75.60637
civ,2013,77.56193
civ,2014,80.61577
civ,2015,84.87671
civ,2016,90.62413
civ,2017,93.81539
civ,2018,95.97512
civ,2019,97.23086
civ,2020,97.53019
cmr,1971,78.77044
cmr,1972,77.98499
cmr,1973,78.78624
cmr,1974,80.31935
cmr,1975,82.62866
cmr,1976,84.494
cmr,1977,83.77168
cmr,1978,85.00702
cmr,1979,86.15959
cmr,1980,86.8068
cmr,1981,89.06083
cmr,1982,90.10171
cmr,1983,92.3737
cmr,1984,90.83151
cmr,1985,91.51053
cmr,1986,92.51766
cmr,1987,94.20335
cmr,1988,94.8358
cmr,1989,91.59342
cmr,1990,91.34092
cmr,1991,89.08835
cmr,1992,86.68286
cmr,1994,79.11097
cmr,1995,77.05774
cmr,1996,68.99902
cmr,1997,72.79807
cmr,1998,72.96296
cmr,1999,74.81332
cmr,2000,78.46349
cmr,2001,93.69358
cmr,2002,93.22653
cmr,2003,92.86305
cmr,2004,97.20087
cmr,2005,94.26909
cmr,2006,93.23438
cmr,2007,96.33015
cmr,2008,96.41589
cmr,2009,98.57682
cmr,2010,100.18631
cmr,2011,99.69366
cmr,2012,104.25835
cmr,2014,106.69805
cmr,2015,109.93873
cmr,2016,109.98694
cmr,2017,104.50628
cmr,2018,98.0121
cmr,2019,100.20982
cod,1971,70.93434
cod,1972,72.85135
cod,1973,73.97416
cod,1974,75.2373
cod,1975,74.47188
cod,1976,75.7375
cod,1977,76.55365
cod,1978,77.35232
cod,1979,78.29063
cod,1980,79.55074
cod,1981,81.23117
cod,1982,82.37719
cod,1983,83.83952
cod,1984,85.43431
cod,1985,74.35162
cod,1986,74.73987
cod,1987,72.42208
cod,1988,71.07312
cod,1990,51.18724
cod,1991,68.1185
cod,1992,66.89677
cod,1993,68.52501
cod,1994,65.19598
cod,1995,65.73103
cod,1998,56.11823
cod,1999,50.79728
cod,2002,59.02152
cod,2007,83.71212
cod,2008,92.64708
cod,2009,92.78682
cod,2010,93.03693
cod,2011,94.11845
cod,2012,98.84891
cod,2013,101.28365
cod,2014,104.89545
cod,2015,107.57629
cod,2018,114.67573
cog,1971,98.00274
cog,1972,104.58262
cog,1973,107.78525
cog,1974,110.07967
cog,1975,113.34247
cog,1976,115.08078
cog,1977,115.91166
cog,1978,118.92727
cog,1979,119.75115
cog,1980,123.94528
cog,1981,123.15269
cog,1982,124.43536
cog,1983,125.78298
cog,1984,126.90036
cog,1985,127.79191
cog,1986,128.83876
cog,1987,127.77787
cog,1988,125.94118
cog,1989,122.70252
cog,1990,119.66377
cog,1991,116.67363
cog,1992,115.66963
cog,1993,117.80329
cog,1994,114.17808
cog,1995,109.39526
cog,1996,108.24884
cog,1997,104.06862
cog,1998,87.23319
cog,1999,57.24131
cog,2000,83.11055
cog,2001,98.2561
cog,2002,100.63967
cog,2003,94.9191
cog,2004,105.81786
cog,2005,104.58036
cog,2006,103.29272
cog,2007,102.43294
cog,2008,100.11329
cog,2009,103.57331
cog,2010,106.09829
cog,2011,106.08415
cog,2012,110.50568
cog,2018,92.37156
col,1970,103.72905
col,1971,106.36779
col,1972,107.04693
col,1973,110.0004
col,1974,110.79488
col,1975,113.65654
col,1976,117.33515
col,1977,120.61439
col,1978,124.50472
col,1979,127.29337
col,1980,122.33459
col,1981,123.68968
col,1982,113.86987
col,1983,113.47207
col,1984,111.21487
col,1985,110.57432
col,1986,107.54752
col,1987,107.94645
col,1988,107.85393
col,1989,108.07661
col,1990,114.98017
col,1991,108.95897
col,1992,115.4504
col,1993,114.57967
col,1994,113.40709
col,1995,113.67733
col,1996,118.43025
col,1998,119.29999
col,1999,119.77936
col,2000,119.30828
col,2001,115.77276
col,2002,116.66644
col,2004,118.89933
col,2005,120.40718
col,2006,121.60144
col,2007,122.7143
col,2008,123.37565
col,2009,124.39658
col,2010,119.29285
col,2011,115.65773
col,2012,113.04351
col,2013,114.74792
col,2014,112.65401
col,2015,113.40598
col,2016,114.59583
col,2017,113.11086
col,2018,112.75912
col,2019,112.06471
com,1971,24.97239
com,1972,27.66155
com,1973,34.74683
com,1974,35.78349
com,1975,48.47195
com,1981,98.5169
com,1984,95.71672
com,1985,102.84698
com,1986,96.56693
com,1987,90.67152
com,1988,90.90735
com,1989,89.99601
com,1990,81.75772
com,1991,86.33217
com,1992,97.93561
com,1993,93.80682
com,1994,92.46347
com,1998,93.34749
com,1999,85.63281
com,2000,95.1438
com,2002,100.9566
com,2003,99.48562
com,2004,101.605
com,2007,98.36232
com,2008,104.14262
com,2011,98.87806
com,2013,103.78357
com,2014,101.1995
com,2017,97.23629
com,2018,99.42279
cpv,1974,90.07456
cpv,1975,95.6057
cpv,1977,113.86574
cpv,1978,114.41113
cpv,1979,114.39355
cpv,1980,112.85726
cpv,1981,111.32548
cpv,1982,110.28459
cpv,1983,103.78367
cpv,1984,111.19409
cpv,1985,112.77474
cpv,1986,115.01989
cpv,1987,117.84292
cpv,1988,121.44119
cpv,1989,124.07607
cpv,1990,124.58021
cpv,1991,125.64251
cpv,1994,122.8403
cpv,1998,122.82618
cpv,1999,120.96367
cpv,2000,118.84476
cpv,2001,116.69864
cpv,2002,115.41249
cpv,2003,113.21714
cpv,2004,111.64014
cpv,2005,111.7254
cpv,2006,113.47025
cpv,2007,112.68789
cpv,2008,111.67021
cpv,2009,109.11907
cpv,2010,107.02294
cpv,2011,104.80273
cpv,2012,103.47218
cpv,2013,104.05089
cpv,2014,103.22404
cpv,2015,101.7281
cpv,2016,100.23744
cpv,2017,99.66911
cpv,2018,100.4555
cpv,2019,97.85444
cri,1970,104.69271
cri,1971,104.15638
cri,1972,105.3818
cri,1973,106.78445
cri,1974,105.03943
cri,1975,104.16502
cri,1976,105.99317
cri,1977,107.17508
cri,1978,105.65665
cri,1979,104.95677
cri,1980,103.94161
cri,1981,103.90348
cri,1982,101.19588
cri,1983,99.31941
cri,1984,98.08364
cri,1985,97.97713
cri,1986,98.99728
cri,1987,98.98579
cri,1988,100.06449
cri,1989,100.01859
cri,1990,100.43311
cri,1991,101.87774
cri,1992,102.92544
cri,1993,103.21258
cri,1994,102.98869
cri,1995,103.16444
cri,1996,103.62181
cri,1997,103.20729
cri,1998,103.37995
cri,1999,110.57801
cri,2000,107.32199
cri,2001,108.85774
cri,2002,107.44221
cri,2004,112.43255
cri,2005,110.38709
cri,2006,112.86743
cri,2007,112.53528
cri,2008,114.28363
cri,2009,115.75519
cri,2010,115.7286
cri,2011,114.84384
cri,2012,113.77843
cri,2013,111.59637
cri,2014,111.27261
cri,2015,110.97032
cri,2016,112.08994
cri,2017,111.46981
cri,2018,113.80664
cri,2019,116.62112
cri,2020,115.99692
cub,1971,116.7872
cub,1972,115.18044
cub,1973,116.54082
cub,1974,116.94093
cub,1975,117.93658
cub,1976,119.17476
cub,1977,117.54873
cub,1978,114.46749
cub,1979,110.77287
cub,1980,106.11629
cub,1981,102.1772
cub,1982,100.01401
cub,1983,100.20005
cub,1984,99.93177
cub,1985,97.65225
cub,1986,97.58629
cub,1987,98.1627
cub,1988,97.4986
cub,1989,97.39562
cub,1990,96.99022
cub,1991,96.0948
cub,1992,98.53571
cub,1993,99.15194
cub,1994,100.90781
cub,1995,100.4346
cub,1996,102.71418
cub,1997,102.21428
cub,1998,99.96244
cub,1999,100.53313
cub,2000,100.53071
cub,2001,100.89178
cub,2002,101.73005
cub,2003,100.12352
cub,2004,99.91856
cub,2005,99.57701
cub,2006,98.98221
cub,2007,98.25332
cub,2008,98.06448
cub,2009,99.55619
cub,2010,100.2241
cub,2011,100.28652
cub,2012,99.85049
cub,2013,98.33487
cub,2014,97.4364
cub,2015,96.49493
cub,2016,96.98299
cub,2017,97.77472
cub,2018,99.58639
cub,2019,101.04029
cub,2020,101.63053
cym,1972,118.637
cym,1973,112.06897
cym,1974,125.15883
cym,1975,117.70452
cym,1976,111.26761
cym,1977,126.56951
cym,1978,113.16916
cym,1979,110.79137
cym,1980,106.40641
cym,1981,103.56789
cym,1999,100.39814
cym,2000,104.25273
cym,2001,98.36066
cym,2002,95
cym,2004,85.70678
cym,2005,83.18302
cym,2006,88.50452
cym,2007,94.20137
cym,2008,92.78672
cym,2011,95.52168
cym,2012,93.25323
cym,2013,88.38361
cym,2018,86.12836
cym,2020,92.23058
cyp,1971,87.7908
cyp,1972,85.89443
cyp,1973,85.27753
cyp,1974,85.29066
cyp,1975,77.34262
cyp,1976,78.16879
cyp,1977,77.72251
cyp,1978,78.75572
cyp,1979,78.98674
cyp,1980,75.42386
cyp,1981,74.32669
cyp,1982,70.8514
cyp,1983,70.55257
cyp,1984,70.72308
cyp,1985,71.55958
cyp,1986,76.66656
cyp,1987,80.55205
cyp,1988,81.67319
cyp,1989,82.06778
cyp,1990,82.30019
cyp,1991,81.90617
cyp,1992,80.23932
cyp,1993,101.09876
cyp,1994,100.7386
cyp,1995,99.71073
cyp,1996,99.49813
cyp,1997,99.83441
cyp,1999,97.2204
cyp,2000,96.8193
cyp,2001,96.76742
cyp,2002,97.85232
cyp,2003,97.78993
cyp,2004,97.49887
cyp,2005,100.79126
cyp,2006,102.22995
cyp,2007,102.07909
cyp,2008,102.74954
cyp,2009,104.7597
cyp,2010,101.63377
cyp,2011,100.79486
cyp,2012,100.05692
cyp,2013,99.87841
cyp,2014,99.58708
cyp,2015,99.29021
cyp,2016,98.72413
cyp,2017,99.36173
cyp,2018,99.34234
cyp,2019,100.123
cze,1971,123.85748
cze,1972,127.19527
cze,1973,129.24358
cze,1974,130.49486
cze,1975,129.2986
cze,1976,125.79249
cze,1977,122.88375
cze,1978,120.49678
cze,1979,117.5285
cze,1981,97.86456
cze,1982,99.59177
cze,1983,101.06918
cze,1984,98.67457
cze,1985,96.45263
cze,1986,94.95408
cze,1987,92.4088
cze,1988,90.40003
cze,1989,92.09606
cze,1990,93.36648
cze,1991,96.6315
cze,1992,108.68231
cze,1993,103.24586
cze,1994,105.68595
cze,1995,104.5304
cze,1996,103.81605
cze,1997,101.76818
cze,1998,102.99055
cze,1999,102.67206
cze,2000,103.10368
cze,2001,102.93415
cze,2002,100.88593
cze,2003,98.21775
cze,2004,97.89318
cze,2005,98.48706
cze,2006,99.5873
cze,2007,102.78758
cze,2008,105.34194
cze,2009,105.72765
cze,2010,103.59071
cze,2011,100.47488
cze,2012,99.32076
cze,2013,98.77562
cze,2014,98.67689
cze,2015,99.69926
cze,2016,100.49187
cze,2017,100.95971
cze,2018,100.81886
cze,2019,100.53418
deu,1992,99.63171
deu,1993,100.42939
deu,1994,99.99972
deu,1995,100.92838
deu,1996,102.02764
deu,1997,103.45297
deu,1998,104.7981
deu,1999,104.64007
deu,2000,104.75588
deu,2001,103.84735
deu,2002,102.04504
deu,2003,101.71246
deu,2004,102.54263
deu,2005,102.89497
deu,2006,103.97075
deu,2007,104.50063
deu,2008,103.64774
deu,2009,103.06751
deu,2010,102.69517
deu,2011,102.11483
deu,2012,101.47709
deu,2013,100.55736
deu,2014,100.35925
deu,2015,101.60096
deu,2016,102.6915
deu,2017,104.1598
deu,2018,104.27981
deu,2019,102.95825
dji,1971,14.83707
dji,1972,15.9803
dji,1973,17.09845
dji,1974,18.5295
dji,1975,19.61255
dji,1976,18.18468
dji,1982,25.29993
dji,1983,26.68014
dji,1984,27.72895
dji,1985,27.16216
dji,1986,28.32106
dji,1987,28.23616
dji,1988,28.21928
dji,1989,27.81715
dji,1990,28.17876
dji,1991,27.48824
dji,1992,28.74382
dji,1993,27.15124
dji,1994,28.56857
dji,1995,29.43873
dji,1996,28.77225
dji,1997,28.09163
dji,1998,27.6932
dji,1999,27.13859
dji,2000,27.59382
dji,2001,31.27732
dji,2002,33.23664
dji,2004,37.12619
dji,2005,39.19601
dji,2006,41.34509
dji,2007,46.00231
dji,2008,57.21702
dji,2009,58.49201
dji,2011,69.28321
dji,2012,72.36631
dji,2013,71.78188
dji,2014,72.9942
dji,2015,72.83492
dji,2016,71.88542
dji,2017,71.9182
dji,2018,71.18781
dji,2019,75.11438
dji,2020,72.20651
dji,2021,69.99786
dma,1971,125.87589
dma,1972,127.81198
dma,1973,124.51489
dma,1974,117.38446
dma,1975,115.93985
dma,1976,108.26792
dma,1977,110.9419
dma,1978,109.94355
dma,1979,106.69555
dma,1980,104.48229
dma,1981,105.89569
dma,1982,105.57559
dma,1984,100.28713
dma,1986,94.09156
dma,1987,97.37545
dma,1988,96.80214
dma,1990,103.07769
dma,1991,111.01128
dma,1992,113.56909
dma,1993,131.79829
dma,1994,142.30682
dma,1995,148.80077
dma,1999,125.77855
dma,2000,115.16501
dma,2001,106.29451
dma,2002,100.01896
dma,2003,95.8278
dma,2004,92.05247
dma,2005,91.53555
dma,2006,90.29773
dma,2007,91.40301
dma,2008,93.52914
dma,2009,97.14493
dma,2010,101.84143
dma,2011,107.99784
dma,2012,112.82782
dma,2013,113.75409
dma,2014,116.39496
dma,2015,115.24678
dma,2016,113.15034
dma,2019,98.70346
dma,2020,98.68731
dnk,1971,96.86668
dnk,1972,97.35013
dnk,1973,99.72711
dnk,1974,102.48316
dnk,1975,104.35513
dnk,1976,103.77289
dnk,1977,102.24428
dnk,1978,100.71764
dnk,1979,99.00331
dnk,1980,97.51301
dnk,1981,95.59286
dnk,1982,96.40157
dnk,1983,98.15753
dnk,1984,98.92843
dnk,1985,99.02563
dnk,1986,98.62751
dnk,1987,98.9879
dnk,1988,99.15072
dnk,1989,97.94835
dnk,1990,97.84123
dnk,1991,98.31617
dnk,1992,97.33748
dnk,1993,98.43646
dnk,1994,100.2129
dnk,1995,100.57589
dnk,1996,100.44908
dnk,1998,101.74723
dnk,1999,101.5151
dnk,2000,101.57652
dnk,2001,101.5231
dnk,2002,103.46623
dnk,2004,100.66441
dnk,2005,98.67506
dnk,2006,99.32654
dnk,2007,100.05085
dnk,2008,99.90137
dnk,2009,99.75237
dnk,2010,99.68572
dnk,2011,100.47503
dnk,2012,100.89399
dnk,2013,101.00692
dnk,2014,100.70018
dnk,2015,100.76162
dnk,2016,101.19146
dnk,2017,100.93354
dnk,2018,100.46653
dnk,2019,100.1833
dom,1971,94.69645
dom,1972,99.56768
dom,1973,98.76468
dom,1983,116.32783
dom,1985,122.26565
dom,1986,122.77193
dom,1998,107.91341
dom,1999,111.27373
dom,2000,113.96439
dom,2002,118.57946
dom,2003,116.28527
dom,2004,104.97045
dom,2005,105.54788
dom,2006,100.92921
dom,2007,109.89008
dom,2008,105.6554
dom,2009,103.5379
dom,2010,103.41371
dom,2011,104.31606
dom,2012,102.4151
dom,2013,103.77348
dom,2014,102.2051
dom,2015,106.21861
dom,2016,105.81693
dom,2017,103.96925
dom,2018,102.47112
dom,2019,109.43024
dom,2020,103.33073
dza,1971,57.1174
dza,1972,61.98512
dza,1973,66.55951
dza,1974,69.98264
dza,1975,72.22414
dza,1976,75.38043
dza,1977,78.09395
dza,1978,79.46835
dza,1979,80.15688
dza,1980,80.67009
dza,1981,80.287
dza,1982,79.65013
dza,1983,79.15717
dza,1984,79.21209
dza,1985,79.15043
dza,1986,79.21857
dza,1987,81.10196
dza,1988,82.94555
dza,1989,83.6585
dza,1990,84.44876
dza,1991,86.44249
dza,1992,88.86042
dza,1993,89.59785
dza,1994,90.80513
dza,1995,91.2706
dza,1996,92.87392
dza,1997,94.34884
dza,1998,95.86904
dza,1999,97.96343
dza,2000,100.49943
dza,2001,99.5018
dza,2002,100.93995
dza,2003,101.64258
dza,2004,102.69638
dza,2005,103.3146
dza,2006,103.94681
dza,2007,105.71126
dza,2008,105.58136
dza,2009,108.56269
dza,2010,111.54048
dza,2011,112.78835
dza,2012,114.63906
dza,2013,116.31155
dza,2014,115.46546
dza,2015,112.99054
dza,2016,110.83654
dza,2017,108.89749
dza,2018,107.30229
dza,2019,106.46891
dza,2020,109.50535
ecu,1971,95.60586
ecu,1972,96.15216
ecu,1973,97.57103
ecu,1974,100.86887
ecu,1975,101.23678
ecu,1976,102.88751
ecu,1977,103.71435
ecu,1978,105.16366
ecu,1979,109.93208
ecu,1980,110.99506
ecu,1981,115.74166
ecu,1983,119.38656
ecu,1984,121.34174
ecu,1985,120.96523
ecu,1986,122.04929
ecu,1987,124.05047
ecu,1988,124.60315
ecu,1993,125.84201
ecu,1994,109.48658
ecu,1995,109.48311
ecu,1996,110.04267
ecu,1997,112.95342
ecu,1998,111.39415
ecu,1999,111.18934
ecu,2000,111.34131
ecu,2001,112.31448
ecu,2002,112.7369
ecu,2003,111.84497
ecu,2004,110.71233
ecu,2005,109.89504
ecu,2006,109.17375
ecu,2007,110.14902
ecu,2008,108.71723
ecu,2009,112.62227
ecu,2010,113.21941
ecu,2011,114.36654
ecu,2012,112.72615
ecu,2013,111.63215
ecu,2014,113.06673
ecu,2015,107.93711
ecu,2016,105.4088
ecu,2017,104.16268
ecu,2018,104.12743
ecu,2019,102.29453
ecu,2020,100.08103
egy,1971,54.97048
egy,1972,55.66144
egy,1973,55.93911
egy,1974,53.9874
egy,1975,54.87473
egy,1976,54.76015
egy,1977,54.45526
egy,1978,54.80343
egy,1979,55.42933
egy,1980,57.02176
egy,1981,58.47486
egy,1982,60.76228
egy,1983,64.02749
egy,1984,67.46922
egy,1985,70.76457
egy,1986,73.84915
egy,1987,76.95665
egy,1988,77.56835
egy,1989,80.8555
egy,1990,83.45578
egy,1991,85.20469
egy,1992,78.7997
egy,1993,79.89998
egy,1994,87.84827
egy,1995,82.95275
egy,1996,83.78275
egy,1997,90.03382
egy,1999,90.55926
egy,2000,90.38898
egy,2001,91.01946
egy,2002,92.20969
egy,2003,93.20288
egy,2004,94.10366
egy,2005,93.05295
egy,2006,94.72658
egy,2007,96.22624
egy,2009,99.65919
egy,2010,100.73978
egy,2011,96.82499
egy,2012,104.06121
egy,2013,104.62894
egy,2014,103.71776
egy,2016,105.43012
egy,2017,106.27984
egy,2018,106.49911
egy,2019,106.85143
eri,1989,34.87287
eri,1990,31.17114
eri,1991,28.96777
eri,1992,43.16348
eri,1993,49.578
eri,1994,53.60294
eri,1995,56.42147
eri,1996,59.68321
eri,1997,59.49905
eri,1999,64.53011
eri,2000,72.52666
eri,2001,73.54281
eri,2002,81.58758
eri,2003,90.90686
eri,2004,96.74239
eri,2005,100.75392
eri,2006,100.63411
eri,2007,94.27803
eri,2008,88.67391
eri,2009,83.55643
eri,2010,76.91639
eri,2011,78.62071
eri,2012,79.69206
eri,2013,94.32261
eri,2014,73.43309
eri,2015,70.39866
eri,2017,63.19859
eri,2018,63.07898
esp,1971,112.47155
esp,1972,116.70804
esp,1973,110.72504
esp,1974,112.42206
esp,1975,113.41582
esp,1976,112.27542
esp,1977,111.18709
esp,1978,109.99173
esp,1979,109.71354
esp,1980,109.40964
esp,1981,108.80688
esp,1982,108.95905
esp,1983,108.89912
esp,1984,108.31341
esp,1985,108.00612
esp,1986,106.7253
esp,1987,106.97165
esp,1988,103.79517
esp,1989,103.68712
esp,1990,103.60523
esp,1991,104.88623
esp,1992,103.93605
esp,1993,105.48175
esp,1994,105.1227
esp,1995,104.24426
esp,1996,103.79148
esp,1997,103.67499
esp,1998,103.88888
esp,1999,104.04403
esp,2000,104.12575
esp,2001,103.62152
esp,2002,103.12876
esp,2003,102.8675
esp,2004,103.11266
esp,2005,102.34935
esp,2006,102.962
esp,2007,103.54627
esp,2008,104.15628
esp,2009,104.13446
esp,2010,103.57508
esp,2011,104.14684
esp,2012,104.90096
esp,2013,108.81614
esp,2014,107.87827
esp,2015,107.20858
esp,2016,105.09839
esp,2017,103.58476
esp,2018,102.70377
esp,2019,103.08534
est,1981,101.88773
est,1982,101.79584
est,1983,101.44216
est,1984,101.00901
est,1985,102.40188
est,1986,103.44806
est,1987,111.70566
est,1988,113.39865
est,1989,111.77241
est,1990,92.09677
est,1991,90.89423
est,1992,90.51714
est,1993,88.58701
est,1994,89.37838
est,1995,90.41174
est,1996,94.34809
est,1997,96.40082
est,1998,98.68825
est,1999,100.57664
est,2000,102.44025
est,2001,102.94253
est,2002,101.46101
est,2003,99.91012
est,2004,98.4815
est,2005,97.58176
est,2006,96.46679
est,2007,98.11578
est,2008,100.6629
est,2009,102.10451
est,2010,102.24125
est,2011,101.57171
est,2012,100.82386
est,2013,99.2785
est,2014,97.7037
est,2015,97.14974
est,2016,97.1917
est,2017,97.25396
est,2018,97.7984
est,2019,98.31925
eth,1971,9.44398
eth,1972,10.07933
eth,1973,10.35595
eth,1974,11.3311
eth,1975,12.34512
eth,1976,13.71969
eth,1977,14.80828
eth,1978,14.49942
eth,1979,16.98543
eth,1980,23.4614
eth,1981,27.7044
eth,1982,30.40209
eth,1983,31.81063
eth,1984,30.89727
eth,1985,29.59908
eth,1986,29.26704
eth,1987,31.11454
eth,1988,31.25526
eth,1989,30.61606
eth,1990,27.93082
eth,1991,25.19856
eth,1992,21.27554
eth,1993,17.84467
eth,1994,19.69381
eth,1995,21.84746
eth,1996,25.57613
eth,1997,29.20266
eth,1998,37.16002
eth,1999,37.68291
eth,2000,43.27433
eth,2001,49.57102
eth,2002,53.2157
eth,2003,55.02469
eth,2004,59.56774
eth,2005,71.91227
eth,2006,77.48825
eth,2007,83.80402
eth,2008,89.93562
eth,2009,89.86032
eth,2010,88.01612
eth,2011,90.36852
eth,2012,90.71758
eth,2014,94.96896
eth,2015,96.0853
eth,2020,113.5117
fin,1972,78.17631
fin,1973,78.79627
fin,1974,82.6819
fin,1975,87.88058
fin,1976,101.0143
fin,1977,99.98455
fin,1978,98.78745
fin,1979,97.92432
fin,1980,96.79225
fin,1981,95.68399
fin,1982,97.54734
fin,1983,99.56914
fin,1984,101.53751
fin,1985,102.52368
fin,1986,102.31385
fin,1987,102.46425
fin,1988,100.83288
fin,1989,99.02433
fin,1990,98.22401
fin,1991,98.37955
fin,1992,98.98588
fin,1993,99.1813
fin,1994,99.1686
fin,1995,98.83532
fin,1996,99.15891
fin,1997,99.27598
fin,1998,99.76716
fin,1999,100.22426
fin,2000,100.96644
fin,2001,101.00082
fin,2002,100.05781
fin,2003,99.23106
fin,2004,98.32978
fin,2005,98.03266
fin,2006,97.8172
fin,2007,98.32286
fin,2008,98.5618
fin,2009,98.88028
fin,2010,99.14784
fin,2011,99.34832
fin,2012,99.90839
fin,2013,99.95288
fin,2014,100.40415
fin,2015,100.25984
fin,2016,100.19064
fin,2017,99.89141
fin,2018,99.93277
fin,2019,99.63598
fji,1970,104.54972
fji,1971,108.0145
fji,1972,110.90163
fji,1973,113.09161
fji,1974,115.91811
fji,1975,116.93267
fji,1976,114.56286
fji,1977,112.09701
fji,1978,109.46015
fji,1979,105.97107
fji,1980,104.55041
fji,1981,104.31122
fji,1983,101.78187
fji,1984,101.11843
fji,1985,101.43329
fji,1986,103.22056
fji,1987,104.45449
fji,1991,108.58703
fji,1992,107.00091
fji,1994,107.5272
fji,1995,107.0477
fji,1996,103.9692
fji,1997,104.15716
fji,1998,104.51755
fji,1999,103.23729
fji,2000,100.61705
fji,2001,103.59965
fji,2002,106.17258
fji,2003,108.48041
fji,2004,111.84448
fji,2006,112.88622
fji,2007,106.37115
fji,2008,106.03665
fji,2009,104.01205
fji,2011,105.51958
fji,2012,106.70568
fji,2013,107.80529
fji,2015,105.49171
fji,2016,105.2167
fji,2019,114.20406
fra,1971,115.87771
fra,1972,113.06436
fra,1973,114.87849
fra,1974,109.64107
fra,1975,108.84023
fra,1976,112.54867
fra,1977,107.15848
fra,1978,109.00647
fra,1979,109.35148
fra,1980,109.83269
fra,1981,109.29545
fra,1982,107.93161
fra,1983,106.10831
fra,1985,105.24985
fra,1986,108.0103
fra,1987,110.84518
fra,1988,112.96416
fra,1989,113.00512
fra,1990,110.40776
fra,1991,107.97093
fra,1992,105.54213
fra,1993,103.56734
fra,1994,103.71547
fra,1995,104.28426
fra,1996,105.2695
fra,1997,104.53184
fra,1998,104.61291
fra,1999,100.23664
fra,2000,99.95005
fra,2001,99.95169
fra,2002,99.85404
fra,2003,99.59405
fra,2004,99.57404
fra,2005,104.11352
fra,2006,103.67456
fra,2007,103.43446
fra,2008,103.04846
fra,2009,102.53139
fra,2010,102.12854
fra,2011,102.45629
fra,2012,102.49238
fra,2013,102.13431
fra,2014,101.0311
fra,2015,101.66452
fra,2016,101.97262
fra,2017,102.10581
fra,2018,102.15208
fra,2019,102.27321
fsm,1971,211.12852
fsm,1972,212.50974
fsm,1973,223.56589
fsm,1974,218.62482
fsm,1975,215.86821
fsm,1976,206.33725
fsm,1977,203.26878
fsm,1978,201.23183
fsm,1979,192.88773
fsm,2004,111.79177
fsm,2005,109.57112
fsm,2007,113.84809
fsm,2014,99.85442
fsm,2015,95.96471
fsm,2016,95.06951
fsm,2019,94.73008
fsm,2020,89.80736
gab,1971,131.65997
gab,1972,133.27528
gab,1973,135.25404
gab,1974,134.63213
gab,1975,137.91936
gab,1976,141.24004
gab,1977,137.7
gab,1978,142.80394
gab,1979,139.14815
gab,1980,142.04083
gab,1981,143.77158
gab,1982,144.23541
gab,1983,144.14763
gab,1984,145.13573
gab,1985,145.94051
gab,1986,144.62453
gab,1987,146.84818
gab,1988,143.89297
gab,1989,148.12329
gab,1992,135.61879
gab,1994,139.11752
gab,1995,145.23209
gab,1996,143.76813
gab,1997,142.87016
gab,1999,141.1911
gab,2001,135.40701
gab,2002,140.55257
gab,2003,137.13718
gab,2011,137.68581
gbr,1971,103.98787
gbr,1972,103.23125
gbr,1973,102.50712
gbr,1974,102.65958
gbr,1975,102.98632
gbr,1976,103.579
gbr,1977,104.01168
gbr,1978,104.14881
gbr,1979,104.3545
gbr,1980,104.55131
gbr,1981,104.17443
gbr,1982,103.25505
gbr,1983,101.98005
gbr,1984,102.45317
gbr,1985,102.94766
gbr,1986,105.30309
gbr,1987,106.96206
gbr,1988,107.91256
gbr,1989,107.6584
gbr,1990,107.06716
gbr,1991,105.84386
gbr,1992,104.25321
gbr,1998,100.74056
gbr,1999,100.70593
gbr,2000,100.3973
gbr,2001,100.29372
gbr,2002,99.89481
gbr,2003,100.08469
gbr,2004,105.97256
gbr,2005,106.33244
gbr,2006,105.32282
gbr,2007,103.45207
gbr,2008,104.8792
gbr,2009,104.10147
gbr,2010,104.26413
gbr,2011,104.35634
gbr,2012,106.22143
gbr,2013,106.98184
gbr,2014,102.15237
gbr,2015,101.85664
gbr,2016,101.24605
gbr,2017,101.00604
gbr,2018,100.84584
gbr,2019,100.36966
geo,1981,96.31082
geo,1986,92.3917
geo,1991,97.66292
geo,1992,95.657
geo,1993,87.6655
geo,1994,86.08091
geo,1995,90.97856
geo,1996,99.07955
geo,1997,103.4863
geo,1998,111.00597
geo,1999,116.25552
geo,2000,120.27671
geo,2001,120.13823
geo,2002,115.59691
geo,2003,110.15594
