geo,time,tx_qty_mrch_xd_wd
cpv,2004,135.79256
cpv,2005,129.49133
cpv,2006,137.38788
cpv,2007,120.83755
cpv,2008,184.80849
cpv,2009,212.08045
cpv,2010,249.07641
cpv,2011,338.99697
cpv,2012,275.47559
cpv,2013,348.22227
cpv,2014,402.84646
cpv,2015,352.23262
cpv,2016,309.89106
cpv,2017,250.15601
cpv,2018,362.56664
cpv,2019,300.59989
cpv,2020,261.05132
cri,1980,20.63127
cri,1981,20.76309
cri,1982,18.59924
cri,1983,19.12436
cri,1984,20.98085
cri,1985,19.86264
cri,1986,19.34831
cri,1987,22.75979
cri,1988,23.66123
cri,1989,27.48004
cri,1990,30.56398
cri,1991,31.75873
cri,1992,34.96476
cri,1993,47.74749
cri,1994,49.69952
cri,1995,52.12293
cri,1996,59.49023
cri,1997,66.15877
cri,1998,85.87231
cri,1999,108.46954
cri,2000,100
cri,2001,84.93967
cri,2002,88.11243
cri,2003,101.00916
cri,2004,103.162
cri,2005,113.7481
cri,2006,131.30083
cri,2007,147.97986
cri,2008,148.99569
cri,2009,136.24984
cri,2010,145.20368
cri,2011,158.36761
cri,2012,172.2508
cri,2013,171.28209
cri,2014,166.03973
cri,2015,137.68528
cri,2016,149.90362
cri,2017,154.1891
cri,2018,160.78255
cri,2019,167.62835
cri,2020,169.26212
cub,2000,100
cub,2001,90.58225
cub,2002,88.41139
cub,2003,84.18689
cub,2004,97.67389
cub,2005,90.94734
cub,2006,96.38291
cub,2007,101.96571
cub,2008,95.1529
cub,2009,72.21445
cub,2010,97.01231
cub,2011,117.50657
cub,2012,116.28764
cub,2013,110.95134
cub,2014,101.51183
cub,2015,78.62258
cub,2016,51.9152
cub,2017,52.78087
cub,2018,49.67805
cub,2019,42.93959
cub,2020,47.07514
cym,2000,100
cym,2001,92.73559
cym,2002,81.34397
cym,2003,93.94009
cym,2004,137.02565
cym,2005,360.2225
cym,2006,128.82944
cym,2007,107.39668
cym,2008,143.21012
cym,2009,111.42663
cym,2010,87.57486
cym,2011,127.48335
cym,2012,129.52513
cym,2013,229.41939
cym,2014,219.38853
cym,2015,306.53833
cym,2016,288.31921
cym,2017,196.00206
cym,2018,215.89564
cym,2019,280.63176
cym,2020,122.70495
cyp,2000,100
cyp,2001,103.46841
cyp,2002,84.5352
cyp,2003,78.29675
cyp,2004,70.69766
cyp,2005,105.89699
cyp,2006,90.07919
cyp,2007,84.24679
cyp,2008,83.41359
cyp,2009,80.9426
cyp,2010,86.96859
cyp,2011,99.72408
cyp,2012,101.41614
cyp,2013,117.97023
cyp,2014,188.45749
cyp,2015,250.4315
cyp,2016,240.19888
cyp,2017,242.77523
cyp,2018,325.03451
cyp,2019,237.53437
cyp,2020,232.95379
cze,2000,100
cze,2001,112.91597
cze,2002,121.32891
cze,2003,128.64039
cze,2004,159.83401
cze,2005,174.50389
cze,2006,203.97072
cze,2007,235.31427
cze,2008,250.61542
cze,2009,210.68676
cze,2010,248.4181
cze,2011,272.76157
cze,2012,276.91863
cze,2013,279.60053
cze,2014,298.8927
cze,2015,313.34915
cze,2016,324.70611
cze,2017,342.81193
cze,2018,351.3803
cze,2019,354.23606
cze,2020,331.7378
deu,2000,100
deu,2001,104.51532
deu,2002,106.67826
deu,2003,110.18227
deu,2004,121.22502
deu,2005,126.05224
deu,2006,137.64328
deu,2007,146.87269
deu,2008,146.55202
deu,2009,120.58413
deu,2010,137.54884
deu,2011,146.22421
deu,2012,145.4732
deu,2013,144.59227
deu,2014,147.11429
deu,2015,151.03645
deu,2016,151.9356
deu,2017,156.84076
deu,2018,158.12288
deu,2019,153.93714
deu,2020,138.96558
dji,2000,100
dji,2001,103.94243
dji,2002,117.47094
dji,2003,112.06742
dji,2004,105.27658
dji,2005,101.04377
dji,2006,128.81929
dji,2007,124.14667
dji,2008,123.3462
dji,2009,149.76735
dji,2010,152.94908
dji,2011,141.88832
dji,2012,183.44193
dji,2013,189.19382
dji,2014,204.71207
dji,2015,238.16619
dji,2016,3219.58802
dji,2017,5639.83471
dji,2018,5910.43807
dji,2019,6828.92047
dji,2020,4944.14342
dma,2000,100
dma,2001,74.74029
dma,2002,75.06796
dma,2003,73.52595
dma,2004,66.20125
dma,2005,62.83559
dma,2006,57.93061
dma,2007,48.73352
dma,2008,45.87492
dma,2009,37.93774
dma,2010,40.84062
dma,2011,29.23092
dma,2012,34.67218
dma,2013,38.08067
dma,2014,39.80974
dma,2015,35.78361
dma,2016,20.47125
dma,2017,13.62846
dma,2018,11.48386
dma,2019,19.87067
dma,2020,15.03515
dnk,2000,100
dnk,2001,102.65353
dnk,2002,109.29923
dnk,2003,108.09635
dnk,2004,111.13843
dnk,2005,117.93573
dnk,2006,123.02666
dnk,2007,127.50713
dnk,2008,129.15996
dnk,2009,114.89102
dnk,2010,117.101
dnk,2011,121.46077
dnk,2012,117.80399
dnk,2013,119.20484
dnk,2014,121.85083
dnk,2015,122.76833
dnk,2016,123.9152
dnk,2017,126.59376
dnk,2018,127.14458
dnk,2019,128.02779
dnk,2020,123.63293
dom,1980,82.27766
dom,1981,91.76444
dom,1982,69.099
dom,1983,67.72413
dom,1984,78.81527
dom,1985,67.94087
dom,1986,65.1537
dom,1987,70.78551
dom,1988,74.26383
dom,1989,74.16875
dom,1990,78.3789
dom,1991,70.97759
dom,1992,66.90853
dom,1993,57.494
dom,1994,66.65942
dom,1995,85.15124
dom,1996,93.20154
dom,1997,99.34197
dom,1998,91.1018
dom,1999,84.18397
dom,2000,100
dom,2001,86.06955
dom,2002,78.93156
dom,2003,54.53421
dom,2004,42.57813
dom,2005,50.39431
dom,2006,44.68559
dom,2007,42.32478
dom,2008,36.51214
dom,2009,30.41153
dom,2010,35.09177
dom,2011,38.06128
dom,2012,38.87865
dom,2013,40.54586
dom,2014,40.31652
dom,2015,38.03467
dom,2016,38.5944
dom,2017,38.47428
dom,2018,37.45286
dom,2019,39.2687
dom,2020,33.64584
dza,1980,48.17239
dza,1981,47.49588
dza,1982,52.44087
dza,1983,55.35317
dza,1984,57.97672
dza,1985,60.61649
dza,1986,64.62598
dza,1987,67.29437
dza,1988,62.7952
dza,1989,72.63812
dza,1990,77.194
dza,1991,74.99014
dza,1992,77.92533
dza,1993,77.20021
dza,1994,74.0967
dza,1995,78.22801
dza,1996,84.37659
dza,1997,90.26636
dza,1998,93.13458
dza,1999,91.80688
dza,2000,100
dza,2001,88.46286
dza,2002,91.58966
dza,2003,92.12349
dza,2004,95.1121
dza,2005,104.30656
dza,2006,102.25464
dza,2007,98.89946
dza,2008,97.13439
dza,2009,86.46091
dza,2010,83.99681
dza,2011,81.65709
dza,2012,77.90605
dza,2013,73.36959
dza,2014,72.64992
dza,2015,73.12795
dza,2016,80.67934
dza,2017,77.51192
dza,2018,72.98056
dza,2019,69.38873
dza,2020,60.97117
ecu,1980,30.70502
ecu,1981,31.29526
ecu,1982,30.47901
ecu,1983,32.199
ecu,1984,36.93742
ecu,1985,43.67461
ecu,1986,48.4373
ecu,1987,39.52649
ecu,1988,54.27095
ecu,1989,51.93298
ecu,1990,57.39157
ecu,1991,65.77369
ecu,1992,75.36465
ecu,1993,75.56465
ecu,1994,90.16024
ecu,1995,100.49334
ecu,1996,105.80858
ecu,1997,112.48297
ecu,1998,105.32357
ecu,1999,108.85315
ecu,2000,100
ecu,2001,103.11721
ecu,2002,109.03402
ecu,2003,123.64303
ecu,2004,144.20797
ecu,2005,159.01251
ecu,2006,175.55835
ecu,2007,178.27005
ecu,2008,183.85776
ecu,2009,176.40159
ecu,2010,181.80722
ecu,2011,189.82794
ecu,2012,201.39166
ecu,2013,209.24397
ecu,2014,228.8542
ecu,2015,227.09103
ecu,2016,222.32034
ecu,2017,227.26442
ecu,2018,226.02281
ecu,2019,240.82902
ecu,2020,254.72526
egy,1980,60.7089
egy,1981,56.97811
egy,1982,55.45129
egy,1983,61.20578
egy,1984,66.2989
egy,1985,80.82596
egy,1986,78.2189
egy,1987,136.46918
egy,1988,169.01727
egy,1989,197.61569
egy,1990,127.35611
egy,1991,83.18104
egy,1992,65.32192
egy,1993,48.02499
egy,1994,77.20809
egy,1995,73.56998
egy,1996,75.48336
egy,1997,79.62945
egy,1998,67.43406
egy,1999,81.62054
egy,2000,100
egy,2001,97.37473
egy,2002,114.09175
egy,2003,135.49298
egy,2004,148.84651
egy,2005,157.92196
egy,2006,174.13564
egy,2007,187.02361
egy,2008,196.50399
egy,2009,206.0501
egy,2010,212.57365
egy,2011,200.33993
egy,2012,193.46559
egy,2013,195.09297
egy,2014,184.6874
egy,2015,173.31273
egy,2016,213.74148
egy,2017,200.57578
egy,2018,196.85303
egy,2019,215.12067
egy,2020,199.24005
eri,1993,184.50356
eri,1994,306.10753
eri,1995,359.99028
eri,1996,440.50915
eri,1997,253.82191
eri,1998,146.98344
eri,1999,92.68297
eri,2000,100
eri,2001,50.07827
eri,2002,154.07157
eri,2003,18.48042
eri,2004,29.71825
eri,2005,26.7973
eri,2006,25.98234
eri,2007,23.85599
eri,2008,18.61628
eri,2009,18.15688
eri,2010,18.59658
eri,2011,512.76422
eri,2012,601.0944
eri,2013,401.06498
eri,2014,817.37208
eri,2015,757.62076
eri,2016,655.41058
eri,2017,807.33142
eri,2018,882.35404
eri,2019,1053.668
eri,2020,757.88352
esp,2000,100
esp,2001,103.24718
esp,2002,105.44951
esp,2003,109.43542
esp,2004,113.72634
esp,2005,114.90279
esp,2006,120.56081
esp,2007,126.12618
esp,2008,126.38977
esp,2009,112.72896
esp,2010,125.59925
esp,2011,136.45595
esp,2012,137.26524
esp,2013,145.13499
esp,2014,150.44917
esp,2015,156.26463
esp,2016,162.30855
esp,2017,167.08283
esp,2018,168.68419
esp,2019,169.41212
esp,2020,151.97231
est,2000,100
est,2001,101.74425
est,2002,109.79731
est,2003,121.75517
est,2004,115.08818
est,2005,144.21894
est,2006,173.91925
est,2007,168.83127
est,2008,169.71117
est,2009,139.99599
est,2010,174.33925
est,2011,220.10742
est,2012,224.4295
est,2013,222.82955
est,2014,221.4172
est,2015,216.12268
est,2016,223.26094
est,2017,233.86216
est,2018,250.70682
est,2019,249.69721
est,2020,253.07849
eth,1981,69.0303
eth,1982,71.637
eth,1983,71.45099
eth,1984,73.97621
eth,1985,59.11629
eth,1986,80.74252
eth,1987,63.0409
eth,1988,76.19438
eth,1989,78.15801
eth,1990,52.80615
eth,1991,34.0698
eth,1992,28.97986
eth,1993,40.13575
eth,1994,69.72158
eth,1995,55.42425
eth,1996,69.31979
eth,1997,91.54159
eth,1998,78.52784
eth,1999,80.16993
eth,2000,100
eth,2001,105.80269
eth,2002,109.02098
eth,2003,101.88921
eth,2004,121.65022
eth,2005,138.65122
eth,2006,148.58786
eth,2007,158.05284
eth,2008,169.29539
eth,2009,182.27546
eth,2010,227.51165
eth,2011,225.20275
eth,2012,240.64978
eth,2013,278.16056
eth,2014,275.50511
eth,2015,284.84144
eth,2016,268.5559
eth,2017,291.04808
eth,2018,271.42336
eth,2019,281.30496
eth,2020,317.74467
fin,2000,100
fin,2001,98.78731
fin,2002,98.037
fin,2003,100.9501
fin,2004,106.27329
fin,2005,105.80738
fin,2006,117.33442
fin,2007,117.92673
fin,2008,118.61266
fin,2009,87.59758
fin,2010,93.38548
fin,2011,94.1956
fin,2012,92.34476
fin,2013,92.33417
fin,2014,93.20599
fin,2015,91.10957
fin,2016,91.38169
fin,2017,99.3615
fin,2018,101.3023
fin,2019,103.89251
fin,2020,96.27427
fji,1980,46.57568
fji,1981,47.04628
fji,1982,49.37885
fji,1983,41.31788
fji,1984,48.37452
fji,1985,52.79423
fji,1986,42.32536
fji,1987,38.41417
fji,1988,45.31389
fji,1989,55.79186
fji,2000,100
fji,2001,92.68642
fji,2002,92.11983
fji,2003,115.0962
fji,2004,114.31002
fji,2005,98.91544
fji,2006,82.30078
fji,2007,86.78628
fji,2008,93.09601
fji,2009,63.73562
fji,2010,76.06843
fji,2011,79.17077
fji,2012,90.80466
fji,2013,86.16346
fji,2014,108.38478
fji,2015,81.55845
fji,2016,85.93522
fji,2017,85.61299
fji,2018,88.50671
fji,2019,88.11766
fji,2020,70.3536
fra,2000,100
fra,2001,99.94696
fra,2002,96.77401
fra,2003,97.01653
fra,2004,100.25901
fra,2005,99.89986
fra,2006,101.52021
fra,2007,101.42383
fra,2008,100.20684
fra,2009,85.44443
fra,2010,93.73742
fra,2011,96.50821
fra,2012,96.13632
fra,2013,95.36458
fra,2014,95.95878
fra,2015,97.83902
fra,2016,97.96109
fra,2017,99.21761
fra,2018,100.60212
fra,2019,101.42234
fra,2020,84.679
fro,2000,100
fro,2001,109.31454
fro,2002,110.51875
fro,2003,120.33939
fro,2004,121.56204
fro,2005,112.18113
fro,2006,105.97961
fro,2007,116.7416
fro,2008,124.02819
fro,2009,114.32482
fro,2010,112.91475
fro,2011,127.8873
fro,2012,121.23363
fro,2013,137.17879
fro,2014,136.67085
fro,2015,132.51313
fro,2016,152.93697
fro,2017,163.84543
fro,2018,148.4279
fro,2019,169.03383
fro,2020,159.62499
fsm,2000,100
fsm,2001,126.78416
fsm,2002,129.92459
fsm,2003,137.7844
fsm,2004,84.38184
fsm,2005,84.17089
fsm,2006,72.2355
fsm,2007,85.68225
fsm,2008,97.84049
fsm,2009,89.78607
fsm,2010,103.62922
fsm,2011,227.83534
fsm,2012,163.76747
fsm,2013,113.21497
fsm,2014,102.1795
fsm,2015,128.28151
fsm,2016,151.74012
fsm,2017,135.96185
fsm,2018,133.37714
fsm,2019,139.52794
fsm,2020,142.13992
gab,1980,35.5831
gab,1981,37.87325
gab,1982,40.07025
gab,1983,41.44735
gab,1984,50.74093
gab,1985,46.34879
gab,1986,47.78061
gab,1987,38.74045
gab,1988,37.06731
gab,1989,49.90771
gab,1990,53.91828
gab,1991,60.32419
gab,1992,57.13616
gab,1993,85.50671
gab,1994,75.75939
gab,1995,77.06634
gab,1996,76.97074
gab,1997,82.4373
gab,1998,74.10257
gab,1999,93.4803
gab,2000,100
gab,2001,109.0826
gab,2002,102.69386
gab,2003,113.58579
gab,2004,109.6873
gab,2005,109.70406
gab,2006,98.82459
gab,2007,102.15842
gab,2008,114.21223
gab,2009,93.86475
gab,2010,120.248
gab,2011,102.77351
gab,2012,99.87752
gab,2013,105.02794
gab,2014,94.2715
gab,2015,94.36912
gab,2016,87.02147
gab,2017,91.53897
gab,2018,91.48147
gab,2019,102.21165
gab,2020,93.33385
gbr,2000,100
gbr,2001,100.79822
gbr,2002,101.48397
gbr,2003,99.64434
gbr,2004,101.2207
gbr,2005,107.69402
gbr,2006,124.74246
gbr,2007,112.23895
gbr,2008,110.20858
gbr,2009,101.13667
gbr,2010,111.54724
gbr,2011,119.17505
gbr,2012,117.78865
gbr,2013,117.09016
gbr,2014,119.03733
gbr,2015,123.30517
gbr,2016,123.19611
gbr,2017,131.10849
gbr,2018,131.60397
gbr,2019,137.68172
gbr,2020,118.74274
geo,2000,100
geo,2001,101.35424
geo,2002,109.17833
geo,2003,133.14056
geo,2004,159.43323
geo,2005,196.9146
geo,2006,181.30931
geo,2007,215.74656
geo,2008,208.20117
geo,2009,167.14617
geo,2010,224.3733
geo,2011,261.63578
geo,2012,293.02305
geo,2013,371.3153
geo,2014,369.53244
geo,2015,319.82737
geo,2016,312.65649
geo,2017,369.22628
geo,2018,432.32761
geo,2019,496.63988
geo,2020,433.23191
gha,1980,171.02579
gha,1981,245.06974
gha,1982,348.47596
gha,1983,341.35378
gha,1984,47.84524
gha,1985,49.89074
gha,1986,39.71026
gha,1987,47.1281
gha,1988,53.92515
gha,1989,66.20027
gha,1990,54.40956
gha,1991,36.55841
gha,1992,77.24309
gha,1993,64.03404
gha,1994,87.02842
gha,1995,92.12298
gha,1996,87.61641
gha,1997,85.851
gha,1998,91.01776
gha,1999,99.93435
gha,2000,100
gha,2001,99.37979
gha,2002,85.3478
gha,2003,103.83688
gha,2004,109.48375
gha,2005,116.0172
gha,2006,138.79046
gha,2007,133.89512
gha,2008,129.0647
gha,2009,139.29098
gha,2010,163.46331
gha,2011,228.44552
gha,2012,249.51318
gha,2013,273.15624
gha,2014,263.35161
gha,2015,236.12065
gha,2016,254.66298
gha,2017,309.03024
gha,2018,296.64766
gha,2019,311.43855
gha,2020,283.04749
gib,2000,100
gib,2001,103.95045
gib,2002,130.20808
gib,2003,128.01862
gib,2004,166.98557
gib,2005,163.41151
gib,2006,174.86479
gib,2007,200.19241
gib,2008,165.70808
gib,2009,195.56541
gib,2010,161.9386
gib,2011,125.96897
gib,2012,124.87243
gib,2013,147.43143
gib,2014,156.7158
gib,2015,224.80094
gib,2016,263.33816
gib,2017,364.11523
gib,2018,175.30073
gib,2019,175.63821
gib,2020,244.71709
gin,1986,43.29044
gin,1987,51.40727
gin,1988,52.25724
gin,1989,54.49957
gin,1990,55.96075
gin,1991,69.66836
gin,1992,62.22808
gin,1993,72.51864
gin,1994,62.8187
gin,1995,76.32662
gin,1996,82.50983
gin,1997,79.01519
gin,1998,89.656
gin,1999,86.72477
gin,2000,100
gin,2001,116.55572
gin,2002,115.72546
gin,2003,91.16174
gin,2004,92.16365
gin,2005,93.42051
gin,2006,86.57521
gin,2007,94.46218
gin,2008,97.1097
gin,2009,100.92488
gin,2010,111.30897
gin,2011,92.08022
gin,2012,132.93682
gin,2013,142.91883
gin,2014,165.49152
gin,2015,162.00698
gin,2016,214.66555
gin,2017,373.51249
gin,2018,308.45827
gin,2019,315.52605
gin,2020,408.62141
gmb,1980,220.97549
gmb,1981,289.44678
gmb,1982,497.4064
gmb,1983,56.1977
gmb,1984,584.46421
gmb,1985,260.4457
gmb,1986,563.16728
gmb,1987,491.05943
gmb,1988,320.891
gmb,1989,298.09053
gmb,1990,190.62801
gmb,1991,244.21435
gmb,1992,344.68029
gmb,1993,394.14289
gmb,1994,209.86216
gmb,1995,93.15503
gmb,1996,121.83698
gmb,1997,84.29065
gmb,1998,123.42126
gmb,1999,98.61213
gmb,2000,100
gmb,2001,56.65502
gmb,2002,100.36472
gmb,2003,26.65406
gmb,2004,94.00841
gmb,2005,36.69793
gmb,2006,51.40929
gmb,2007,52.84709
gmb,2008,42.74517
gmb,2009,232.66458
gmb,2010,217.95385
gmb,2011,275.74992
gmb,2012,352.65565
gmb,2013,310.8821
gmb,2014,360.11141
gmb,2015,383.85606
gmb,2016,363.6196
gmb,2017,397.10084
gmb,2018,421.26513
gmb,2019,420.35757
gmb,2020,192.37264
gnb,1980,27.10751
gnb,1981,20.17256
gnb,1982,20.55159
gnb,1983,17.85909
gnb,1984,18.80604
gnb,1985,11.90439
gnb,1986,23.63484
gnb,1987,16.76189
gnb,1988,18.51738
gnb,1989,15.84847
gnb,1990,22.11006
gnb,1991,28.31943
gnb,1992,9.38193
gnb,1993,36.93755
gnb,1994,119.43581
gnb,1995,63.01184
gnb,1996,39.3804
gnb,1997,73.51495
gnb,1998,48.36297
gnb,1999,80.61277
gnb,2000,100
gnb,2001,108.41291
gnb,2002,100.34165
gnb,2003,163.48182
gnb,2004,138.7231
gnb,2005,148.75666
gnb,2006,104.13025
gnb,2007,151.40666
gnb,2008,145.58219
gnb,2009,136.55101
gnb,2010,136.77828
gnb,2011,235.7528
gnb,2012,126.83829
gnb,2013,157.04599
gnb,2014,169.53249
gnb,2015,251.09407
gnb,2016,263.03015
gnb,2017,301.52748
gnb,2018,287.36674
gnb,2019,212.0825
gnb,2020,167.55411
gnq,1985,4.09791
gnq,1986,3.42132
gnq,1987,4.97364
gnq,1988,5.12055
gnq,1989,5.13112
gnq,1990,6.54262
gnq,1991,4.25684
gnq,1992,5.03712
gnq,1993,7.71882
gnq,1994,12.84759
gnq,1995,16.39975
gnq,1996,25.7833
gnq,1997,65.47938
gnq,1998,76.97042
gnq,1999,81.8726
gnq,2000,100
gnq,2001,179.13556
gnq,2002,213.8368
gnq,2003,246.90213
gnq,2004,313.38727
gnq,2005,346.91479
gnq,2006,335.9958
gnq,2007,383.82124
gnq,2008,410.23724
gnq,2009,368.72569
gnq,2010,335.20888
gnq,2011,341.6425
gnq,2012,378.28813
gnq,2013,371.92817
gnq,2014,346.7926
gnq,2015,298.82291
gnq,2016,280.07279
gnq,2017,237.94901
gnq,2018,234.82279
gnq,2019,221.6738
gnq,2020,190.13214
grc,2000,100
grc,2001,100.12398
grc,2002,87.08207
grc,2003,95.15229
grc,2004,95.39074
grc,2005,103.18559
grc,2006,114.25938
grc,2007,116.28271
grc,2008,113.86001
grc,2009,105.18432
grc,2010,135.55482
grc,2011,140.63078
grc,2012,154.8122
grc,2013,157.39831
grc,2014,161.7616
grc,2015,170.19408
grc,2016,180.77649
grc,2017,186.33422
grc,2018,201.4468
grc,2019,206.70104
grc,2020,211.86024
grd,1980,59.49228
grd,1981,78.54588
grd,1982,88.49083
grd,1983,89.25149
grd,1984,99.14105
grd,1985,105.10333
grd,1986,75.98547
grd,1987,66.58417
grd,1992,95.57429
grd,1993,107.46869
grd,1994,101.50635
grd,1995,83.61816
grd,1996,88.58185
grd,2000,100
grd,2001,103.32022
grd,2002,90.45685
grd,2003,89.42967
grd,2004,67.4278
grd,2005,60.51179
grd,2006,50.48233
grd,2007,57.55222
grd,2008,45.74665
grd,2009,48.17162
grd,2010,37.35256
grd,2011,38.83647
grd,2012,44.17139
grd,2013,47.57763
grd,2014,44.35231
grd,2015,39.83851
grd,2016,38.54027
grd,2017,41.14579
grd,2018,43.20138
grd,2019,44.70536
grd,2020,31.94653
grl,2000,100
grl,2001,111.82461
grl,2002,135.38269
grl,2003,154.97655
grl,2004,160.99008
grl,2005,161.89593
grl,2006,149.54223
grl,2007,155.49995
grl,2008,162.15948
grl,2009,125.93862
grl,2010,122.44514
grl,2011,137.3307
grl,2012,131.53116
grl,2013,149.71905
grl,2014,147.54002
grl,2015,114.08133
grl,2016,157.72093
grl,2017,157.7142
grl,2018,179.2779
grl,2019,214.75278
grl,2020,205.3869
gtm,1980,51.7265
gtm,1981,45.94468
gtm,1982,41.54326
gtm,1983,40.9415
gtm,1984,43.1593
gtm,1985,45.59541
gtm,1986,32.5398
gtm,1987,48.83677
gtm,1988,30.56654
gtm,1989,51.3791
gtm,1990,44.02375
gtm,1991,52.46851
gtm,1992,50.58106
gtm,1993,52.34339
gtm,1994,54.27292
gtm,1995,63.97092
gtm,1996,67.86836
gtm,1997,78.34255
gtm,1998,88.67675
gtm,1999,89.83963
gtm,2000,100
gtm,2001,98.60827
gtm,2002,167.2666
gtm,2003,179.21447
gtm,2004,187.40978
gtm,2005,185.39863
gtm,2006,197.71035
gtm,2007,213.52963
gtm,2008,217.74912
gtm,2009,210.15571
gtm,2010,227.22331
gtm,2011,249.34856
gtm,2012,253.15023
gtm,2013,264.91641
gtm,2014,291.3198
gtm,2015,331.68504
gtm,2016,316.5518
gtm,2017,320.17289
gtm,2018,284.30055
gtm,2019,296.4946
gtm,2020,302.65896
gum,2000,100
gum,2001,86.00234
gum,2002,73.67989
gum,2003,56.67223
gum,2004,60.60962
gum,2005,49.55756
gum,2006,46.03513
gum,2007,73.45977
gum,2008,71.58657
gum,2009,40.87133
gum,2010,31.53067
gum,2011,24.46283
gum,2012,26.1134
gum,2013,26.15982
gum,2014,23.69114
gum,2015,19.62819
gum,2016,20.21256
gum,2017,18.55551
gum,2018,18.256
gum,2019,17.77639
gum,2020,20.14242
guy,1980,48.22082
guy,1981,46.71444
guy,1982,32.46021
guy,1983,28.25246
guy,1984,30.89056
guy,1985,27.47066
guy,1986,38.34047
guy,1987,44.17078
guy,1988,36.60278
guy,1989,38.08695
guy,1990,40.65823
guy,1991,31.05671
guy,1992,43.96332
guy,1993,81.00266
guy,1994,90.58871
guy,1995,91.37983
guy,1996,62.3556
guy,1997,133.37114
guy,1998,106.06789
guy,2000,100
guy,2001,99.53524
guy,2002,102.86878
guy,2003,101.72322
guy,2004,108.44066
guy,2005,88.13003
guy,2006,76.33153
guy,2007,88.05612
guy,2008,81.52176
guy,2009,76.69041
guy,2010,75.62444
guy,2011,81.43279
guy,2012,101.58473
guy,2013,110.85761
guy,2014,101.33394
guy,2015,111.54284
guy,2016,132.10962
guy,2017,128.72127
guy,2018,120.34696
guy,2019,132.3404
guy,2020,187.79086
hkg,1980,10.63571
hkg,1981,12.14937
hkg,1982,11.82503
hkg,1983,13.42992
hkg,1984,16.50684
hkg,1985,17.38875
hkg,1986,20.17969
hkg,1987,26.38985
hkg,1988,33.6458
hkg,1989,36.97248
hkg,1990,40.29844
hkg,1991,46.9561
hkg,1992,56.37429
hkg,1993,63.80849
hkg,1994,70.75659
hkg,1995,78.24955
hkg,1996,81.40205
hkg,1997,86.26211
hkg,1998,82.88399
hkg,1999,85.2885
hkg,2000,100
hkg,2001,96.58646
hkg,2002,104.90978
hkg,2003,120.38841
hkg,2004,138.17745
hkg,2005,149.76905
hkg,2006,163.63194
hkg,2007,173.99985
hkg,2008,177.1245
hkg,2009,155.26717
hkg,2010,179.88185
hkg,2011,188.67915
hkg,2012,196.67526
hkg,2013,214.23896
hkg,2014,209.37761
hkg,2015,205.33006
hkg,2016,209.88057
hkg,2017,220.67079
hkg,2018,224.0604
hkg,2019,207.60917
hkg,2020,209.23847
hnd,1980,58.35317
hnd,1981,58.02582
hnd,1982,51.38582
hnd,1983,54.69674
hnd,1984,52.56045
hnd,1985,58.87931
hnd,1986,51.581
hnd,1987,59.12018
hnd,1988,78.21272
hnd,1989,76.80098
hnd,1990,84.81138
hnd,1991,74.57018
hnd,1992,77.43793
hnd,1993,77.61082
hnd,1994,74.4063
hnd,1995,84.20797
hnd,1996,100.37921
hnd,1997,92.70672
hnd,1998,100.97277
hnd,1999,83.53958
hnd,2000,100
hnd,2001,126.16181
hnd,2002,142.30783
hnd,2003,144.09628
hnd,2004,162.64438
hnd,2005,166.13652
hnd,2006,166.97936
hnd,2007,174.30909
hnd,2008,172.97608
hnd,2009,144.83679
hnd,2010,166.34767
hnd,2011,170.82643
hnd,2012,205.05535
hnd,2013,210.22928
hnd,2014,217.84917
hnd,2015,258.4307
hnd,2016,249.86446
hnd,2017,261.27173
hnd,2018,217.95068
hnd,2019,226.07817
hnd,2020,188.42051
hrv,2000,100
hrv,2001,109.49971
hrv,2002,117.47476
hrv,2003,140.09277
hrv,2004,160.10385
hrv,2005,164.56942
hrv,2006,180.20878
hrv,2007,186.11696
hrv,2008,184.94715
hrv,2009,157.10513
hrv,2010,175.93155
hrv,2011,173.32415
hrv,2012,169.54046
hrv,2013,173.60844
hrv,2014,191.62247
hrv,2015,217.9517
hrv,2016,238.35957
hrv,2017,259.73427
hrv,2018,262.38752
hrv,2019,269.77753
hrv,2020,274.93169
hti,1980,48.77121
hti,1981,39.41405
hti,1982,46.61021
hti,1983,40.50813
hti,1984,38.37465
hti,1985,33.76496
hti,1986,38.70683
hti,1987,49.0662
hti,1988,40.60138
hti,1989,46.27444
hti,1990,39.72329
hti,1991,50.91074
hti,1992,26.25652
hti,1993,28.71405
hti,1994,27.53761
hti,1995,33.7072
hti,1996,28.63336
hti,1997,67.53085
hti,1998,94.14343
hti,1999,103.15304
hti,2000,100
hti,2001,87.64403
hti,2002,89.56349
hti,2003,108.67706
hti,2004,116.86432
hti,2005,135.0162
hti,2006,143.22516
hti,2007,142.61806
hti,2008,126.69767
hti,2009,138.36061
hti,2010,140.00808
hti,2011,181.60889
hti,2012,175.0177
hti,2013,200.74839
hti,2014,211.41526
hti,2015,206.46746
hti,2016,239.64271
hti,2017,227.70455
hti,2018,245.77094
hti,2019,271.88266
hti,2020,162.35953
hun,2000,100
hun,2001,111.07636
hun,2002,121.62861
hun,2003,128.52483
hun,2004,150.62093
hun,2005,169.22855
hun,2006,201.00198
hun,2007,231.68128
hun,2008,241.15277
hun,2009,200.46354
hun,2010,225.75961
hun,2011,241.35412
hun,2012,237.43405
