geo,time,nv_ind_manf_kd_zg
lva,1997,16.65943
lva,1998,4.93901
lva,1999,-4.06469
lva,2000,6.79229
lva,2001,7.14445
lva,2002,11.45517
lva,2003,3.21681
lva,2004,6.36696
lva,2005,5.14195
lva,2006,7.40732
lva,2007,-0.76373
lva,2008,-7.23374
lva,2009,-21.89929
lva,2010,13.92847
lva,2011,2.13833
lva,2012,4.95549
lva,2013,-0.79625
lva,2014,-1.59908
lva,2015,4.42934
lva,2016,1.73777
lva,2017,6.79503
lva,2018,7.52656
lva,2019,3.70648
lva,2020,-0.86268
mar,1968,4.89564
mar,1969,11.36035
mar,1970,4.12606
mar,1971,6.05304
mar,1972,5.50162
mar,1973,8.42164
mar,1974,4.75823
mar,1975,6.21164
mar,1976,6.58807
mar,1977,6.8098
mar,1978,5.38071
mar,1979,1.57996
mar,1980,4.7041
mar,1981,1.09911
mar,1982,2.57566
mar,1983,3.15478
mar,1984,4.6524
mar,1985,3.53006
mar,1986,0.6313
mar,1987,2.34829
mar,1988,7.69181
mar,1989,-0.76201
mar,1990,6.17767
mar,1991,3.13316
mar,1992,3.83822
mar,1993,-0.87817
mar,1994,3.41352
mar,1995,3.533
mar,1996,1.86064
mar,1997,4.08932
mar,1998,2.06553
mar,1999,2.8643
mar,2000,3.00751
mar,2001,2.36875
mar,2002,3.6842
mar,2003,2.21403
mar,2004,1.1359
mar,2005,3.77897
mar,2006,2.97842
mar,2007,4.51349
mar,2008,6.77746
mar,2009,-2.9923
mar,2010,8.41846
mar,2011,6.79392
mar,2012,1.77558
mar,2013,-0.71702
mar,2014,4.12646
mar,2015,2.31216
mar,2016,0.13055
mar,2017,2.47932
mar,2018,3.45801
mar,2019,2.79533
mar,2020,-5.34079
mda,1996,-1.69715
mda,1997,-13.19546
mda,1998,-16.38204
mda,1999,-6.07665
mda,2000,15.93736
mda,2001,17.81414
mda,2002,2.62911
mda,2003,12.66794
mda,2004,7.08955
mda,2005,-3.02136
mda,2006,-4.30988
mda,2007,-1.25428
mda,2008,1.15473
mda,2009,-21.91781
mda,2010,10.74561
mda,2011,12.74138
mda,2012,1.6427
mda,2013,9.1225
mda,2014,8.43372
mda,2015,4.32945
mda,2016,3.43973
mda,2017,3.99421
mda,2018,3.60823
mda,2019,2.99421
mda,2020,-6.30791
mdg,2008,5.98479
mdg,2009,-8.19391
mdg,2010,-1.88149
mdg,2011,0.54427
mdg,2012,2.20342
mdg,2013,-2.15193
mdg,2014,2.50652
mdg,2015,2.84697
mdg,2016,5.61524
mdg,2017,4.25968
mdg,2018,4.84384
mdg,2019,4.60687
mdg,2020,-12.08762
mdv,1996,-0.38617
mdv,1997,16.01667
mdv,1998,11.99528
mdv,1999,11.01361
mdv,2000,4.51516
mdv,2001,17.03911
mdv,2002,3.78622
mdv,2003,16.73852
mdv,2004,0.56379
mdv,2005,4.44567
mdv,2006,14.39375
mdv,2007,-14.7729
mdv,2008,4.41181
mdv,2009,-20.98745
mdv,2010,6.58722
mdv,2011,11.61604
mdv,2012,1.29465
mdv,2013,7.36921
mdv,2014,-1.06496
mdv,2015,7.17412
mdv,2016,8.35719
mdv,2017,12.965
mdv,2018,11.43751
mdv,2019,2.17399
mdv,2020,-20.81201
mex,1966,7.41622
mex,1967,5.88622
mex,1968,7.92843
mex,1969,7.04084
mex,1970,7.33085
mex,1971,2.88208
mex,1972,8.60865
mex,1973,9.06838
mex,1974,5.05357
mex,1975,4.15534
mex,1976,4.42715
mex,1977,2.90015
mex,1978,9.75745
mex,1979,10.21775
mex,1980,5.81631
mex,1981,6.61838
mex,1982,-2.81496
mex,1983,-8.4202
mex,1984,5.07396
mex,1985,6.52668
mex,1986,-5.55924
mex,1987,2.55694
mex,1988,3.51044
mex,1989,7.89437
mex,1990,6.76548
mex,1991,3.43196
mex,1992,4.16289
mex,1993,-0.67443
mex,1994,3.5729
mex,1995,-4.19291
mex,1996,9.33581
mex,1997,9.65538
mex,1998,8.15935
mex,1999,2.85952
mex,2000,6.48042
mex,2001,-2.82855
mex,2002,-2.40144
mex,2003,-0.67229
mex,2004,3.34934
mex,2005,2.17141
mex,2006,4.66644
mex,2007,0.60537
mex,2008,-1.37278
mex,2009,-10.13389
mex,2010,8.70892
mex,2011,3.16128
mex,2012,3.93983
mex,2013,0.5255
mex,2014,4.01376
mex,2015,2.93635
mex,2016,1.55232
mex,2017,2.78425
mex,2018,1.84367
mex,2019,0.2697
mex,2020,-9.85332
mhl,1998,-37.22908
mhl,1999,502.0979
mhl,2000,34.96661
mhl,2001,30.94713
mhl,2002,-4.64944
mhl,2003,45.99612
mhl,2004,64.51185
mhl,2005,-80.07461
mhl,2006,144.84248
mhl,2007,72.85494
mhl,2008,1.54402
mhl,2009,76.92582
mhl,2010,59.26132
mhl,2011,-6.22287
mhl,2012,-37.46631
mhl,2013,8.52779
mhl,2014,20.14996
mhl,2015,-30.52315
mhl,2016,-25.65233
mhl,2017,-27.67407
mhl,2018,31.01681
mhl,2019,-1.76348
mhl,2020,-15.09491
mkd,1991,-15.22057
mkd,1992,-15.80097
mkd,1993,-14.40152
mkd,1994,-6.99557
mkd,1995,-11.51542
mkd,1996,4.97341
mkd,1997,-6.06893
mkd,1998,0.49982
mkd,1999,2.44723
mkd,2000,13.35372
mkd,2001,-5.69174
mkd,2002,2.95086
mkd,2003,9.12196
mkd,2004,7.15106
mkd,2005,10.54869
mkd,2006,12.59574
mkd,2007,-12.90361
mkd,2008,-2.01221
mkd,2009,4.12098
mkd,2010,-0.19054
mkd,2011,12.13075
mkd,2012,-1.17085
mkd,2013,9.63491
mkd,2014,21.52663
mkd,2015,4.96314
mkd,2016,-1.53005
mkd,2017,1.63942
mkd,2018,6.18846
mkd,2019,2.41775
mkd,2020,-10.62203
mli,2006,-11.33632
mli,2007,12.01127
mli,2008,10.68714
mli,2009,7.46943
mli,2010,7.03894
mli,2011,12.91171
mli,2012,5.684
mli,2013,1.73132
mli,2014,11.21444
mli,2015,-5.59078
mli,2016,-5.3736
mli,2017,5.95988
mli,2018,3.86027
mli,2019,-0.27475
mli,2020,-0.93324
mlt,2001,-17.30583
mlt,2002,3.78818
mlt,2003,7.48672
mlt,2004,-10.66257
mlt,2005,0.23753
mlt,2006,-0.93504
mlt,2007,8.07356
mlt,2008,16.60291
mlt,2009,-15.5835
mlt,2010,11.73892
mlt,2011,-1.64043
mlt,2012,5.17812
mlt,2013,-5.07257
mlt,2014,-0.49393
mlt,2015,-1.06475
mlt,2016,0.84714
mlt,2017,9.56819
mlt,2018,8.09141
mlt,2019,4.99043
mlt,2020,-0.08198
mmr,2002,10.91794
mmr,2003,25.60935
mmr,2004,24.9565
mmr,2005,23.49591
mmr,2006,23.16203
mmr,2007,24.81262
mmr,2008,23.65347
mmr,2009,20.00629
mmr,2010,18.89495
mmr,2011,27.92212
mmr,2012,21.41028
mmr,2013,9.50393
mmr,2014,8.95528
mmr,2015,9.49695
mmr,2016,9.68982
mmr,2017,9.84126
mmr,2018,9.88906
mmr,2019,9.68693
mne,2001,1.1789
mne,2002,-4.43997
mne,2003,-6.39167
mne,2004,5.61148
mne,2005,5.46195
mne,2006,4.49943
mne,2007,-24.06748
mne,2008,-5.3852
mne,2009,-29.06338
mne,2010,-5.8871
mne,2011,10.74024
mne,2012,-12.87899
mne,2013,6.52014
mne,2014,-2.05175
mne,2015,5.96158
mne,2016,-4.10596
mne,2017,9.52283
mne,2018,8.99725
mne,2019,-0.98491
mne,2020,-8.40993
mng,1996,-15.62449
mng,1997,-13.68149
mng,1998,2.05676
mng,1999,-4.38372
mng,2000,-3.65345
mng,2001,36.63848
mng,2002,25.20498
mng,2003,14.58831
mng,2004,-3.3335
mng,2005,-19.10459
mng,2006,12.30616
mng,2007,27.50076
mng,2008,2.6835
mng,2009,-9.03223
mng,2010,6.10229
mng,2011,7.85716
mng,2012,8.74009
mng,2013,10.25486
mng,2014,4.18471
mng,2015,2.64992
mng,2016,-7.19108
mng,2017,16.38254
mng,2018,19.5421
mng,2019,3.81555
mng,2020,3.44588
moz,1992,-7.90695
moz,1993,-5.6622
moz,1994,-6.04996
moz,1995,7.82746
moz,1996,18.86479
moz,1997,31.75293
moz,1998,14.44951
moz,1999,14.66674
moz,2000,15.13907
moz,2001,34.70069
moz,2002,8.74074
moz,2003,17.03067
moz,2004,13.74076
moz,2005,2.07061
moz,2006,2.69814
moz,2007,3.57061
moz,2008,1.64476
moz,2009,2.07341
moz,2010,2.41093
moz,2011,1.9829
moz,2012,0.73647
moz,2013,3.32402
moz,2014,4.59358
moz,2015,7.57909
moz,2016,3.55511
moz,2017,2.59789
moz,2018,1.8097
moz,2019,1.37083
moz,2020,-1.48653
mrt,1986,5.53622
mrt,1987,0.18847
mrt,1988,-3.66828
mrt,1989,-2.89666
mrt,1990,-8.39618
mrt,1991,7.97659
mrt,1992,7.97659
mrt,1993,5.29676
mrt,1994,-8.55736
mrt,1995,3.86995
mrt,1996,7.67503
mrt,1997,9.20009
mrt,1998,-10.8112
mrt,1999,-1.17668
mrt,2000,-20.9676
mrt,2001,-5.76592
mrt,2002,14.39562
mrt,2003,-4.11179
mrt,2004,3.88306
mrt,2005,4.37417
mrt,2006,-1.2256
mrt,2007,-9.85081
mrt,2008,-0.85895
mrt,2009,16.43362
mrt,2010,-11.43401
mrt,2011,10.70948
mrt,2012,15.70407
mrt,2013,6.9416
mrt,2014,-12.90768
mrt,2015,17.50617
mrt,2016,-8.41128
mrt,2017,3.06263
mrt,2018,-1.77325
mrt,2019,1.78164
mrt,2020,7.01267
mus,1977,5.54675
mus,1978,7.65766
mus,1979,5.16039
mus,1980,-7.02918
mus,1981,8.70186
mus,1982,5.24934
mus,1983,1.02564
mus,1984,12.18274
mus,1985,15.27149
mus,1986,20.2159
mus,1987,14.6
mus,1988,7.9783
mus,1989,4.93207
mus,1990,7.7155
mus,1991,4.31409
mus,1992,6.63033
mus,1993,3.9094
mus,1994,4.01021
mus,1995,5.87157
mus,1996,6.46915
mus,1997,5.94856
mus,1998,6.12641
mus,1999,2.0402
mus,2000,7.52077
mus,2001,4.96193
mus,2002,-2.44432
mus,2003,1.11608
mus,2004,0.62657
mus,2005,-3.54434
mus,2006,4.98259
mus,2007,2.62625
mus,2008,2.94345
mus,2009,2.44669
mus,2010,1.92186
mus,2011,0.74948
mus,2012,2.06317
mus,2013,4.70751
mus,2014,1.79283
mus,2015,0.05247
mus,2016,0.31801
mus,2017,1.50957
mus,2018,0.65383
mus,2019,0.45805
mus,2020,-17.82212
mwi,1976,-3.7037
mwi,1977,3.84615
mwi,1978,4.69136
mwi,1979,4.95283
mwi,1980,-0.22472
mwi,1981,3.6036
mwi,1982,-0.32609
mwi,1983,7.08834
mwi,1984,2.444
mwi,1985,3.18091
mwi,1986,2.2158
mwi,1987,0.94251
mwi,1988,3.26797
mwi,1989,8.4991
mwi,1990,11.25
mwi,1991,2.99626
mwi,1992,2.98182
mwi,1993,-10.45198
mwi,1994,2.96393
mwi,1995,5.52098
mwi,1996,-0.59746
mwi,1997,0.96561
mwi,1998,1.53844
mwi,1999,1.82252
mwi,2000,-3.01322
mwi,2001,-14.16423
mwi,2002,-30.0925
mwi,2003,16.91864
mwi,2004,3.01704
mwi,2005,4.27749
mwi,2006,7.8
mwi,2007,17.1
mwi,2008,11.02747
mwi,2009,29.06926
mwi,2010,11.36119
mwi,2011,1.36494
mwi,2012,-6.4
mwi,2013,8.80908
mwi,2014,5.52835
mwi,2015,2.93435
mwi,2016,2.63928
mwi,2017,2.62361
mwi,2018,6.74036
mwi,2019,7.6495
mys,1971,12.59031
mys,1972,10.17415
mys,1973,22.51802
mys,1974,10.36669
mys,1975,2.95324
mys,1976,18.50598
mys,1977,10.59001
mys,1978,9.27193
mys,1979,11.33676
mys,1980,9.22039
mys,1981,4.72432
mys,1982,5.6035
mys,1983,7.87132
mys,1984,12.29265
mys,1985,-3.82547
mys,1986,7.52908
mys,1987,13.40105
mys,1988,16.98842
mys,1989,20.32364
mys,1990,15.28933
mys,1991,13.99847
mys,1992,7.00148
mys,1993,14.58098
mys,1994,11.37468
mys,1995,11.35927
mys,1996,18.18081
mys,1997,10.11669
mys,1998,-13.4177
mys,1999,11.6719
mys,2000,18.31249
mys,2001,-4.27008
mys,2002,4.12057
mys,2003,9.16363
mys,2004,9.55826
mys,2005,5.19573
mys,2006,7.42952
mys,2007,9.0107
mys,2008,-0.70701
mys,2009,-8.31586
mys,2010,6.64271
mys,2011,5.4376
mys,2012,4.41516
mys,2013,3.41212
mys,2014,6.10307
mys,2015,4.80649
mys,2016,4.39026
mys,2017,6.04791
mys,2018,4.95035
mys,2019,3.75287
mys,2020,-2.64289
nam,1981,5.02129
nam,1982,10.51191
nam,1983,0.3399
nam,1984,1.54658
nam,1985,2.63506
nam,1986,6.43577
nam,1987,2.02383
nam,1988,-1.29675
nam,1989,3.53533
nam,1990,8.35601
nam,1991,-6.43958
nam,1992,11.54545
nam,1993,9.05518
nam,1994,6.40707
nam,1995,-1.90418
nam,1996,-16.16677
nam,1997,17.98262
nam,1998,8.88675
nam,1999,-3.70224
nam,2000,3.59818
nam,2001,5.93567
nam,2002,3.9634
nam,2003,13.86211
nam,2004,0.35732
nam,2005,7.54588
nam,2006,2.70548
nam,2007,8.54222
nam,2008,4.92808
nam,2009,2.02425
nam,2010,7.50633
nam,2011,5.68348
nam,2012,-6.83607
nam,2013,4.41747
nam,2014,3.7401
nam,2015,-3.21732
nam,2016,9.98213
nam,2017,-1.64745
nam,2018,-0.37256
nam,2019,4.705
nam,2020,-18.28185
ner,1991,-6.49351
ner,1992,1.62037
ner,1993,-2.50569
ner,1994,-0.93458
ner,1995,9.19811
ner,1996,5.39957
ner,1997,3.27869
ner,1998,-0.33417
ner,1999,-1.89885
ner,2000,-5.94432
ner,2001,2.67289
ner,2002,2.3713
ner,2003,1.61803
ner,2004,4.37727
ner,2005,-1.44916
ner,2006,3.34463
ner,2007,0.45481
ner,2008,3.98963
ner,2009,4.68109
ner,2010,4.68879
ner,2011,-0.78286
ner,2012,16.96009
ner,2013,20.05924
ner,2014,2.88206
ner,2015,4.3131
ner,2016,5.48764
ner,2017,7.22011
ner,2018,3.66142
ner,2019,7.61951
ner,2020,3.28051
nga,1982,-14.6279
nga,1983,-29.02961
nga,1984,-7.21383
nga,1985,5.2155
nga,1986,-9.15558
nga,1987,17.31325
nga,1988,15.13516
nga,1989,-15.78908
nga,1990,7.19935
nga,1991,8.8818
nga,1992,12.06045
nga,1993,-17.51047
nga,1994,-12.61793
nga,1995,-13.85302
nga,1996,3.18148
nga,1997,2.04709
nga,1998,-4.70843
nga,1999,2.31762
nga,2000,0.16926
nga,2001,2.34356
nga,2002,17.73139
nga,2003,-10.80804
nga,2004,-1.06239
nga,2005,2.30296
nga,2006,0.81282
nga,2007,0.09498
nga,2008,2.9972
nga,2009,3.60805
nga,2010,2.50189
nga,2011,17.81541
nga,2012,13.45926
nga,2013,21.7971
nga,2014,14.72376
nga,2015,-1.46014
nga,2016,-4.31764
nga,2017,-0.2116
nga,2018,2.09406
nga,2019,0.76693
nga,2020,-2.75494
nic,1961,11.01243
nic,1962,16.90462
nic,1963,19.09775
nic,1964,12.22983
nic,1965,12.05498
nic,1966,4.98014
nic,1967,13.9538
nic,1968,4.86515
nic,1969,7.37939
nic,1970,9.36391
nic,1971,4.76179
nic,1972,4.61595
nic,1973,4.96517
nic,1974,13.0213
nic,1975,2.34862
nic,1976,4.13051
nic,1977,10.14909
nic,1978,0.05627
nic,1979,-27.35609
nic,1980,14.65927
nic,1981,3.0195
nic,1982,0.06008
nic,1983,5.62924
nic,1984,0.39961
nic,1985,-4.70072
nic,1986,2.05764
nic,1987,-1.59987
nic,1988,-25.29175
nic,1989,-1.88598
nic,1990,-1.54561
nic,1991,6.40866
nic,1992,-5.13563
nic,1993,0.04675
nic,1994,0.76248
nic,1995,7.20033
nic,1996,7.5576
nic,1997,7.78087
nic,1998,-1.02172
nic,1999,6.95315
nic,2000,4.30026
nic,2001,5.8538
nic,2002,2.07291
nic,2003,2.4411
nic,2004,9.01399
nic,2005,5.61246
nic,2006,6.41164
nic,2007,3.74077
nic,2008,1.37418
nic,2009,-5.47991
nic,2010,8.89838
nic,2011,9.84511
nic,2012,10.21927
nic,2013,6.5344
nic,2014,7.56834
nic,2015,2.48224
nic,2016,3.66693
nic,2017,2.85737
nic,2018,1.52279
nic,2019,-0.34454
nic,2020,-2.34406
nld,1970,3.48936
nld,1971,2.51127
nld,1972,4.83013
nld,1973,6.28292
nld,1974,5.26255
nld,1975,-5.85121
nld,1976,6.053
nld,1977,-0.57843
nld,1978,1.67884
nld,1979,2.57769
nld,1980,-0.45179
nld,1981,-0.93897
nld,1982,-1.01063
nld,1983,3.11121
nld,1984,6.70996
nld,1985,3.0069
nld,1986,3.37645
nld,1987,1.93085
nld,1988,2.736
nld,1989,4.58375
nld,1990,3.4611
nld,1991,0.76818
nld,1992,1.10719
nld,1993,-0.71243
nld,1994,5.32103
nld,1995,3.85626
nld,1996,1.70232
nld,1997,2.52317
nld,1998,4.70333
nld,1999,4.23208
nld,2000,5.52748
nld,2001,2.54154
nld,2002,-0.55663
nld,2003,-0.98005
nld,2004,3.84018
nld,2005,3.2191
nld,2006,2.40671
nld,2007,5.57006
nld,2008,-0.6081
nld,2009,-10.07848
nld,2010,4.31967
nld,2011,4.52494
nld,2012,-0.93796
nld,2013,-0.93442
nld,2014,2.37973
nld,2015,0.71431
nld,2016,2.15207
nld,2017,6.08363
nld,2018,3.97142
nld,2019,0.40196
nld,2020,-2.55017
nor,1971,2.33567
nor,1972,4.64801
nor,1973,5.89972
nor,1974,3.89539
nor,1975,-2.56392
nor,1976,-0.49327
nor,1977,0.01788
nor,1978,-1.82223
nor,1979,4.40529
nor,1980,-1.1607
nor,1981,-1.81017
nor,1982,0.09109
nor,1983,-2.24986
nor,1984,5.83265
nor,1985,4.28736
nor,1986,-0.34833
nor,1987,1.96887
nor,1988,-4.94036
nor,1989,-4.03032
nor,1990,-1.17618
nor,1991,-2.56201
nor,1992,0.99518
nor,1993,1.78424
nor,1994,2.77797
nor,1995,0.29816
nor,1996,4.41356
nor,1997,4.88879
nor,1998,-0.74506
nor,1999,0.50006
nor,2000,-0.63086
nor,2001,-0.77234
nor,2002,-0.65895
nor,2003,3.13122
nor,2004,4.53526
nor,2005,3.83365
nor,2006,2.39354
nor,2007,3.57959
nor,2008,2.70759
nor,2009,-7.34793
nor,2010,1.76839
nor,2011,1.75048
nor,2012,2.10224
nor,2013,3.37037
nor,2014,3.0006
nor,2015,-4.66689
nor,2016,-4.27577
nor,2017,0.30482
nor,2018,1.82627
nor,2019,1.7873
nor,2020,-2.50678
npl,1974,9.10726
npl,1975,-1.00924
npl,1976,3.35338
npl,1977,10.60971
npl,1978,-1.36304
npl,1979,-2.88907
npl,1980,2.57209
npl,1981,3.8312
npl,1982,8.36453
npl,1983,4.60337
npl,1984,16.92607
npl,1985,24.09414
npl,1986,15.17324
npl,1987,2.31674
npl,1988,5.71139
npl,1989,-7.06522
npl,1990,9.80392
npl,1991,17.66917
npl,1992,32.00213
npl,1993,6.21218
npl,1994,12.32434
npl,1995,1.96112
npl,1996,9.03664
npl,1997,7.05596
npl,1998,3.4233
npl,1999,5.28774
npl,2000,7.20063
npl,2001,3.6
npl,2002,-5.32427
npl,2003,0.044
npl,2004,2.15228
npl,2005,2.6182
npl,2006,1.99811
npl,2007,2.55283
npl,2008,-0.86736
npl,2009,-1.04438
npl,2010,2.96177
npl,2011,4.05053
npl,2012,5.75081
npl,2013,2.89057
npl,2014,6.04884
npl,2015,0.06285
npl,2016,-9.50811
npl,2017,16.82698
npl,2018,9.20669
npl,2019,6.52267
npl,2020,-8.57321
nru,2014,-16.82333
nru,2015,-44.07666
nzl,1978,-0.39813
nzl,1979,3.71804
nzl,1980,-1.20511
nzl,1981,7.69041
nzl,1982,0.92571
nzl,1983,2.62634
nzl,1984,8.02154
nzl,1985,-5.08762
nzl,1986,0.12453
nzl,1987,-4.63444
nzl,1988,-0.80522
nzl,1989,-0.82319
nzl,1990,-3.72932
nzl,1991,-2.47874
nzl,1992,4.48797
nzl,1993,6.61026
nzl,1994,6.8728
nzl,1995,0.56727
nzl,1996,1.58453
nzl,1997,0.21201
nzl,1998,-2.75035
nzl,1999,4.3976
nzl,2000,2.59985
nzl,2001,1.296
nzl,2002,8.72679
nzl,2003,2.59495
nzl,2004,3.20551
nzl,2005,0.92888
nzl,2006,-2.95
nzl,2007,1.06685
nzl,2008,-8.51171
nzl,2009,-4.18937
nzl,2010,1.91628
nzl,2011,-0.31415
nzl,2012,1.28881
nzl,2013,0.96127
nzl,2014,2.16641
nzl,2015,2.29606
nzl,2016,2.45137
nzl,2017,2.08772
nzl,2018,2.56259
nzl,2019,-0.34463
omn,1999,9.51027
omn,2000,92.95007
omn,2001,52.55973
omn,2002,13.43113
omn,2003,5.75029
omn,2004,0.79939
omn,2005,11.32207
omn,2006,24.59683
omn,2007,2.74748
omn,2008,6.70642
omn,2009,11.49481
omn,2010,4.0705
omn,2011,-1.47009
omn,2012,1.98808
omn,2013,4.90159
omn,2014,-4.13342
omn,2015,6.04379
omn,2016,3.88559
omn,2017,0.55474
omn,2018,8.25831
omn,2019,-0.61902
omn,2020,3.45099
pak,1961,12.77811
pak,1962,13.17652
pak,1963,11.20431
pak,1964,11.36629
pak,1965,9.92782
pak,1966,8.59419
pak,1967,5.66038
pak,1968,6.37401
pak,1969,8.62672
pak,1970,11.3329
pak,1971,6.43917
pak,1972,1.24977
pak,1973,8.72987
pak,1974,6.35077
pak,1975,0.52599
pak,1976,1.38504
pak,1977,1.80631
pak,1978,10.21321
pak,1979,8.00866
pak,1980,10.25802
pak,1981,10.63274
pak,1982,13.75314
pak,1983,7.03352
pak,1984,7.88516
pak,1985,8.08953
pak,1986,7.54994
pak,1987,7.52711
pak,1988,9.98308
pak,1989,3.96025
pak,1990,5.72404
pak,1991,3.74576
pak,1992,7.21974
pak,1993,4.44028
pak,1994,4.54682
pak,1995,2.53567
pak,1996,3.73267
pak,1997,-0.07395
pak,1998,6.92897
pak,1999,4.0685
pak,2000,1.53418
pak,2001,10.49378
pak,2002,4.07066
pak,2003,7.28541
pak,2004,16.37944
pak,2005,16.02547
pak,2006,9.39326
pak,2007,9.03275
pak,2008,6.1021
pak,2009,-4.17598
pak,2010,1.37168
pak,2011,2.49991
pak,2012,2.08452
pak,2013,4.84525
pak,2014,5.64892
pak,2015,3.88489
pak,2016,3.68584
pak,2017,5.82695
pak,2018,5.42739
pak,2019,-0.68695
pak,2020,-7.38629
pan,1971,6.36292
pan,1972,4.57903
pan,1973,6.28531
pan,1974,1.3289
pan,1975,-3.60656
pan,1976,2.51701
pan,1977,1.19442
pan,1978,1.57377
pan,1979,11.03938
pan,1980,4.06977
pan,1981,-2.54139
pan,1982,3.58852
pan,1983,-2.14781
pan,1984,6.84446
pan,1985,5.61078
pan,1986,0.69023
pan,1987,6.87578
pan,1988,-22.46842
pan,1989,1.30359
pan,1990,13.78372
pan,1991,10.46107
pan,1992,9.15535
pan,1993,6.33117
pan,1994,4.25785
pan,1995,0.19524
pan,1996,1.71405
pan,1997,3.25585
pan,1998,2.23351
pan,1999,1.06237
pan,2000,-7.15497
pan,2001,-6.29108
pan,2002,-2.62789
pan,2003,-3.39528
pan,2004,2.08204
pan,2005,4.20091
pan,2006,3.87574
pan,2007,5.62305
pan,2008,3.65462
pan,2009,-1.50652
pan,2010,4.20951
pan,2011,5.62442
pan,2012,8.15087
pan,2013,3.87626
pan,2014,3.54451
pan,2015,3.43824
pan,2016,1.15004
pan,2017,2.61933
pan,2018,1.0051
pan,2019,-1.06452
pan,2020,-21.99663
per,1961,7.77833
per,1962,8.21636
per,1963,5.63976
per,1964,7.02035
per,1965,6.57854
per,1966,7.74046
per,1967,3.94244
per,1968,1.90168
per,1969,1.12792
per,1970,8.60837
per,1971,5.69015
per,1972,2.07137
per,1973,6.50772
per,1974,8.42576
per,1975,3.12488
per,1976,3.61879
per,1977,-1.6901
per,1978,-4.03396
per,1979,4.14406
per,1980,5.73498
per,1981,0.67166
per,1982,-1.17343
per,1983,-18.14635
per,1984,5.72779
per,1985,4.50412
per,1986,15.59698
per,1987,12.81111
per,1988,-11.20667
per,1989,-15.66296
per,1990,-5.80011
per,1991,6.17354
per,1992,-2.36961
per,1993,4.80705
per,1994,14.78812
per,1995,5.65347
per,1996,1.75477
per,1997,4.5196
per,1998,-2.73534
per,1999,-1.38519
per,2000,5.55185
per,2001,0.86802
per,2002,6.63931
per,2003,3.89857
per,2004,7.44541
per,2005,6.58481
per,2006,7.26942
per,2007,10.55353
per,2008,8.51592
per,2009,-6.46377
per,2010,10.1194
per,2011,8.3339
per,2012,1.27457
per,2013,5.24568
per,2014,-1.10043
per,2015,-0.86195
per,2016,-0.06136
per,2017,0.55553
per,2018,5.81946
per,2019,-1.35656
per,2020,-13.39696
phl,2001,2.6928
phl,2002,3.7623
phl,2003,4.07262
phl,2004,4.12054
phl,2005,6.44194
phl,2006,2.8379
phl,2007,2.88552
phl,2008,5.18207
phl,2009,-4.3046
phl,2010,7.57144
phl,2011,3.73477
phl,2012,5.6777
phl,2013,4.57819
phl,2014,7.64543
phl,2015,5.17497
phl,2016,6.84188
phl,2017,8.03344
phl,2018,5.14491
phl,2019,3.78762
phl,2020,-9.77248
plw,2001,28.21977
plw,2002,43.69272
plw,2003,-61.5217
plw,2004,-51.2921
plw,2005,0.29806
plw,2006,-10.38633
plw,2007,-0.8401
plw,2008,16.87754
plw,2009,-13.15275
plw,2010,-7.27582
plw,2011,10.12081
plw,2012,18.90831
plw,2013,7.05983
plw,2014,0.96316
plw,2015,10.73222
plw,2016,7.06594
plw,2017,0
plw,2018,0
plw,2019,0
plw,2020,-10.34483
png,1981,1.829
png,1982,-6.55591
png,1983,4.42095
png,1984,8.51356
png,1985,2.79899
png,1986,-9.07591
png,1987,0.86208
png,1988,3.86865
png,1989,8.4019
png,1990,-22.77267
png,1991,15.83032
png,1992,8.0393
png,1993,2.72839
png,1994,8.89337
png,1995,0.62823
png,1996,15.49761
png,1997,5.11924
png,1998,2.78282
png,1999,-7.58688
png,2000,-11.0412
png,2001,0.11788
png,2002,-5.8032
png,2003,4.83929
png,2004,2.26537
png,2007,13.20885
png,2008,4.90467
png,2009,-2.00445
png,2010,7.55331
png,2011,4.64406
png,2012,-0.49658
png,2013,1.70398
png,2014,-0.85382
png,2015,-12.91842
png,2016,3.75793
png,2017,3.69063
png,2018,-6.74526
png,2019,-0.57482
pol,1996,-1.06881
pol,1997,-0.55276
pol,1998,0.20335
pol,1999,2.67252
pol,2000,0.14495
pol,2001,-1.20354
pol,2002,2.47725
pol,2003,12.01577
pol,2004,12.95143
pol,2005,4.78336
pol,2006,16.49217
pol,2007,14.07317
pol,2008,8.36169
pol,2009,1.80635
pol,2010,8.38245
pol,2011,7.87275
pol,2012,2.63139
pol,2013,0.16273
pol,2014,8.29723
pol,2015,7.8119
pol,2016,4.93562
pol,2017,2.11166
pol,2018,6.64544
pol,2019,3.91245
pol,2020,-7.21431
prt,1996,11.2684
prt,1997,6.37416
prt,1998,2.52036
prt,1999,1.18464
prt,2000,2.19619
prt,2001,1.51842
prt,2002,-0.54739
prt,2003,-1.0956
prt,2004,0.62592
prt,2005,-1.18798
prt,2006,1.10413
prt,2007,2.21895
prt,2008,-2.42661
prt,2009,-10.75169
prt,2010,7.06348
prt,2011,0.58489
prt,2012,-3.47766
prt,2013,0.78619
prt,2014,2.70845
prt,2015,2.8326
prt,2016,2.0765
prt,2017,6.02285
prt,2018,3.56065
prt,2019,0.56796
prt,2020,-8.00224
pry,1963,3.17227
pry,1964,4.89184
pry,1965,4.75969
