geo,time,bx_gsr_ccis_zs
wsm,2006,4.23013
wsm,2007,4.10579
wsm,2008,3.6727
wsm,2009,3.34287
wsm,2010,2.97162
wsm,2011,3.06643
wsm,2012,3.70105
wsm,2013,2.74037
wsm,2014,3.07712
wsm,2015,6.37699
wsm,2016,8.06287
wsm,2017,9.64338
wsm,2018,4.52603
wsm,2019,3.71284
wsm,2020,16.11675
yem,2005,11.12321
yem,2006,18.90533
yem,2007,14.56163
yem,2008,8.74391
yem,2009,8.51937
yem,2010,7.14691
yem,2011,10.06317
yem,2012,20.61309
yem,2013,21.73931
yem,2014,12.8321
yem,2015,17.06245
yem,2016,25.36335
zaf,1960,0
zaf,1961,0
zaf,1962,0
zaf,1963,0
zaf,1964,0
zaf,1965,0
zaf,1966,0
zaf,1967,0
zaf,1968,0
zaf,1969,0
zaf,1970,0
zaf,1971,0
zaf,1972,0.17352
zaf,1973,0
zaf,1974,0
zaf,1975,0
zaf,1976,0.08977
zaf,1977,0
zaf,1978,0
zaf,1979,0
zaf,1980,0
zaf,1981,0
zaf,1982,0
zaf,1983,0
zaf,1984,0
zaf,1985,0.10292
zaf,1986,0.09108
zaf,1987,0.08356
zaf,1988,0.07274
zaf,1989,0.09085
zaf,1990,0.11228
zaf,1991,0.12427
zaf,1992,0.17746
zaf,1993,0.24294
zaf,1994,0.4114
zaf,1995,0.44167
zaf,1996,1.24485
zaf,1997,1.16775
zaf,1998,1.08463
zaf,1999,1.109
zaf,2000,0.99196
zaf,2001,2.72337
zaf,2002,2.5718
zaf,2003,2.23558
zaf,2004,2.59344
zaf,2005,2.73239
zaf,2006,3.05044
zaf,2007,2.39267
zaf,2008,2.44432
zaf,2009,2.68669
zaf,2010,2.87248
zaf,2011,3.11536
zaf,2012,3.18773
zaf,2013,3.53643
zaf,2014,3.24077
zaf,2015,3.52994
zaf,2016,3.73904
zaf,2017,3.84576
zaf,2018,3.74003
zaf,2019,4.34626
zaf,2020,8.22057
zmb,1997,2.68097
zmb,1998,2.83203
zmb,1999,2.25141
zmb,2000,0.05217
zmb,2001,2.84643
zmb,2002,3.72875
zmb,2003,2.72727
zmb,2004,4.44349
zmb,2005,2.18393
zmb,2006,3.77034
zmb,2007,3.51806
zmb,2008,3.87366
zmb,2009,3.56637
zmb,2010,4.0457
zmb,2011,3.92328
zmb,2012,2.79423
zmb,2013,3.86837
zmb,2014,3.65302
zmb,2015,3.82436
zmb,2016,3.94577
zmb,2017,4.28002
zmb,2018,3.1463
zmb,2019,1.83
zmb,2020,4.14691
zwe,1994,2.13882
zwe,2009,0.81458
zwe,2010,0.73087
zwe,2011,0.64365
zwe,2012,0.67665
zwe,2013,0.68167
zwe,2014,0.69467
zwe,2015,0.68261
zwe,2016,0.69591
zwe,2017,2.90636
zwe,2018,1.89402
zwe,2019,4.88288
zwe,2020,13.79433
