geo,time,dt_nfl_undp_cd
chn,2006,8460000.03815
chn,2007,9819999.69482
chn,2008,7739999.77112
chn,2009,7679999.82834
chn,2010,6260000.22888
chn,2011,5820000.17166
chn,2012,4658359.52759
chn,2013,3655304.90875
chn,2014,3485530.37643
chn,2015,2182770.25223
chn,2016,2048055.17197
chn,2017,1295327.425
chn,2018,767553.32947
chn,2019,579316.79487
civ,1968,949999.98808
civ,1969,1649999.97616
civ,1970,2869999.88556
civ,1971,2799999.95232
civ,1972,3349999.90463
civ,1973,3099999.90463
civ,1974,2670000.07629
civ,1975,3680000.06676
civ,1976,3680000.06676
civ,1977,3849999.90463
civ,1978,3920000.07629
civ,1979,4150000.09537
civ,1980,3809999.94278
civ,1981,3420000.07629
civ,1982,2380000.11444
civ,1983,2059999.94278
civ,1984,1870000.00477
civ,1985,2200000.04768
civ,1986,3059999.94278
civ,1987,3519999.98093
civ,1988,3880000.11444
civ,1989,3980000.01907
civ,1990,5280000.20981
civ,1991,4050000.19073
civ,1992,2839999.91417
civ,1993,1519999.98093
civ,1994,1440000.05722
civ,1995,1210000.03815
civ,1996,230000.00417
civ,1997,2039999.96185
civ,1998,2220000.02861
civ,1999,1950000.04768
civ,2000,1340000.03338
civ,2001,1740000.00954
civ,2002,2500000
civ,2003,4380000.11444
civ,2004,4929999.82834
civ,2005,3500000
civ,2006,4269999.98093
civ,2007,4349999.90463
civ,2008,7840000.15259
civ,2009,7610000.13351
civ,2010,7150000.09537
civ,2011,3740000.00954
civ,2012,2378630.87654
civ,2013,2346502.06566
civ,2014,3078982.59163
civ,2015,2226413.96523
civ,2016,3267659.42574
civ,2017,2702300.78697
civ,2018,763087.86869
civ,2019,1556541.32366
cmr,1968,769999.98093
cmr,1969,1139999.98569
cmr,1970,1720000.02861
cmr,1971,2200000.04768
cmr,1972,3000000
cmr,1973,2750000
cmr,1974,2269999.98093
cmr,1975,3279999.97139
cmr,1976,3099999.90463
cmr,1977,2339999.91417
cmr,1978,1649999.97616
cmr,1979,2160000.08583
cmr,1980,6670000.07629
cmr,1981,6920000.07629
cmr,1982,4940000.05722
cmr,1983,4179999.82834
cmr,1984,2680000.06676
cmr,1985,4579999.92371
cmr,1986,4800000.19073
cmr,1987,4800000.19073
cmr,1988,6369999.88556
cmr,1989,5420000.07629
cmr,1990,4369999.88556
cmr,1991,3279999.97139
cmr,1992,2230000.01907
cmr,1993,1419999.95708
cmr,1994,1500000
cmr,1995,1759999.99046
cmr,1996,469999.99881
cmr,1997,689999.99762
cmr,1998,1559999.94278
cmr,1999,1730000.01907
cmr,2000,1029999.97139
cmr,2001,1879999.99523
cmr,2002,1669999.95708
cmr,2003,2049999.95232
cmr,2004,3619999.88556
cmr,2005,4460000.03815
cmr,2006,3849999.90463
cmr,2007,3849999.90463
cmr,2008,3289999.96185
cmr,2009,3299999.95232
cmr,2010,3869999.88556
cmr,2011,2289999.96185
cmr,2012,1813466.3105
cmr,2013,2209592.10396
cmr,2014,1876373.52943
cmr,2015,1970342.87453
cmr,2016,1874961.37619
cmr,2017,1366839.52808
cmr,2018,1213091.01582
cmr,2019,3702935.69565
cod,1968,5730000.01907
cod,1969,3000000
cod,1970,3650000.09537
cod,1971,4719999.79019
cod,1972,2900000.09537
cod,1973,3710000.03815
cod,1974,3920000.07629
cod,1975,3859999.8951
cod,1976,3880000.11444
cod,1977,3519999.98093
cod,1978,4699999.80927
cod,1979,5670000.07629
cod,1980,11550000.19073
cod,1981,10220000.26703
cod,1982,9189999.58038
cod,1983,5289999.96185
cod,1984,819999.99285
cod,1985,7639999.86649
cod,1986,9529999.73297
cod,1987,7599999.90463
cod,1988,9699999.80927
cod,1989,11039999.96185
cod,1990,11539999.96185
cod,1991,11510000.22888
cod,1992,7030000.20981
cod,1993,6469999.79019
cod,1994,7329999.92371
cod,1995,7590000.15259
cod,1996,9409999.84741
cod,1997,15260000.22888
cod,1998,13840000.15259
cod,1999,22520000.45776
cod,2000,3119999.88556
cod,2001,3710000.03815
cod,2002,6199999.80927
cod,2003,8930000.30518
cod,2004,11659999.84741
cod,2005,14930000.30518
cod,2006,15229999.54224
cod,2007,15010000.22888
cod,2008,23590000.15259
cod,2009,21229999.54224
cod,2010,15510000.22888
cod,2011,18610000.61035
cod,2012,15079812.04987
cod,2013,15181816.10107
cod,2014,17167789.45923
cod,2015,14766395.56885
cod,2016,13716777.80151
cod,2017,14195054.05426
cod,2018,13098202.70538
cod,2019,15878780.36499
cog,1968,1110000.01431
cog,1969,1139999.98569
cog,1970,1240000.00954
cog,1971,1929999.94755
cog,1972,2069999.93324
cog,1973,1399999.97616
cog,1974,1230000.01907
cog,1975,1620000.00477
cog,1976,1360000.01431
cog,1977,740000.00954
cog,1978,1039999.96185
cog,1979,1509999.99046
cog,1980,2349999.90463
cog,1981,2609999.8951
cog,1982,3039999.96185
cog,1983,3170000.07629
cog,1984,2339999.91417
cog,1985,2140000.1049
cog,1986,2890000.1049
cog,1987,3210000.03815
cog,1988,2259999.99046
cog,1989,1320000.05245
cog,1990,1500000
cog,1991,1730000.01907
cog,1992,540000.02146
cog,1993,759999.99046
cog,1994,740000.00954
cog,1995,680000.00715
cog,1996,379999.99523
cog,1997,150000.00596
cog,1998,670000.01669
cog,1999,109999.9994
cog,2000,1000000
cog,2001,2059999.94278
cog,2002,1389999.98569
cog,2003,1860000.01431
cog,2004,1120000.00477
cog,2005,1429999.94755
cog,2006,949999.98808
cog,2007,1320000.05245
cog,2008,2009999.99046
cog,2009,2410000.08583
cog,2010,1649999.97616
cog,2011,920000.01669
cog,2012,1274006.48594
cog,2013,1082245.94593
cog,2014,1527828.21655
cog,2015,1299728.27435
cog,2016,1335813.40313
cog,2017,823323.48824
cog,2018,470127.88057
cog,2019,736805.31979
col,1968,3539999.96185
col,1969,3029999.97139
col,1970,3109999.8951
col,1971,3049999.95232
col,1972,3309999.94278
col,1973,2900000.09537
col,1974,3250000
col,1975,4269999.98093
col,1976,5030000.20981
col,1977,2680000.06676
col,1978,3700000.04768
col,1979,5219999.79019
col,1980,5639999.86649
col,1981,5929999.82834
col,1982,4840000.15259
col,1983,2809999.94278
col,1984,4579999.92371
col,1985,4960000.03815
col,1986,5190000.05722
col,1987,7090000.15259
col,1988,9529999.73297
col,1989,11619999.88556
col,1990,3559999.94278
col,1991,2880000.11444
col,1992,610000.01431
col,1993,1950000.04768
col,1994,5260000.22888
col,1995,-509999.99046
col,1996,1049999.95232
col,1997,1399999.97616
col,1998,2349999.90463
col,1999,980000.01907
col,2000,-170000.00179
col,2001,150000.00596
col,2002,349999.99404
col,2003,1100000.02384
col,2004,1370000.00477
col,2005,1259999.99046
col,2006,1370000.00477
col,2007,1019999.98093
col,2008,1200000.04768
col,2009,1029999.97139
col,2010,920000.01669
col,2011,629999.99523
col,2012,800601.30358
col,2013,1127704.02431
col,2014,1022620.91637
col,2015,2049652.57645
col,2016,559103.96576
col,2017,379842.57936
col,2018,308804.81005
col,2019,178639.99307
com,1968,79999.99821
com,1969,19999.99955
com,1971,19999.99955
com,1972,29999.99933
com,1973,9999.99978
com,1974,39999.99911
com,1975,170000.00179
com,1976,419999.98689
com,1977,610000.01431
com,1978,360000.01431
com,1979,600000.02384
com,1980,2000000
com,1981,3779999.97139
com,1982,1929999.94755
com,1983,2460000.03815
com,1984,1590000.03338
com,1985,2039999.96185
com,1986,2619999.88556
com,1987,2579999.92371
com,1988,2549999.95232
com,1989,3130000.11444
com,1990,1990000.00954
com,1991,1820000.05245
com,1992,3150000.09537
com,1993,2609999.8951
com,1994,1870000.00477
com,1995,319999.99285
com,1996,1210000.03815
com,1997,949999.98808
com,1998,1019999.98093
com,1999,689999.99762
com,2000,560000.00238
com,2001,980000.01907
com,2002,689999.99762
com,2003,389999.98569
com,2004,860000.01431
com,2005,949999.98808
com,2006,1279999.97139
com,2007,1480000.01907
com,2008,2349999.90463
com,2009,1809999.94278
com,2010,1460000.03815
com,2011,709999.97854
com,2012,755129.51612
com,2013,906181.9911
com,2014,1393624.90177
com,2015,1217912.55474
com,2016,1160194.7546
com,2017,2055283.30803
com,2018,1877601.98116
com,2019,2105220.07942
cpv,1975,379999.99523
cpv,1976,1139999.98569
cpv,1977,639999.98569
cpv,1978,600000.02384
cpv,1979,649999.97616
cpv,1980,1149999.97616
cpv,1981,2289999.96185
cpv,1982,1090000.03338
cpv,1983,2309999.94278
cpv,1984,3549999.95232
cpv,1985,3900000.09537
cpv,1986,3079999.92371
cpv,1987,4289999.96185
cpv,1988,4260000.22888
cpv,1989,2960000.03815
cpv,1990,1450000.04768
cpv,1991,1289999.96185
cpv,1992,1389999.98569
cpv,1993,1080000.04292
cpv,1994,800000.01192
cpv,1995,850000.02384
cpv,1996,680000.00715
cpv,1997,819999.99285
cpv,1998,569999.99285
cpv,1999,720000.02861
cpv,2000,509999.99046
cpv,2001,310000.00238
cpv,2002,379999.99523
cpv,2003,449999.98808
cpv,2004,589999.97377
cpv,2005,620000.00477
cpv,2006,769999.98093
cpv,2007,860000.01431
cpv,2008,1120000.00477
cpv,2009,720000.02861
cpv,2010,870000.00477
cpv,2011,550000.01192
cpv,2012,637128.47233
cpv,2013,590278.98312
cpv,2014,906908.92935
cpv,2015,631030.0827
cpv,2016,534638.34524
cpv,2017,449700.98138
cpv,2018,493136.37614
cpv,2019,754916.60833
cri,1968,360000.01431
cri,1969,649999.97616
cri,1970,579999.98331
cri,1971,709999.97854
cri,1972,560000.00238
cri,1973,1279999.97139
cri,1974,1210000.03815
cri,1975,1980000.01907
cri,1976,1009999.99046
cri,1977,779999.97139
cri,1978,829999.98331
cri,1979,1039999.96185
cri,1980,1039999.96185
cri,1981,709999.97854
cri,1982,800000.01192
cri,1983,1179999.94755
cri,1984,1610000.01431
cri,1985,1570000.05245
cri,1986,1159999.96662
cri,1987,1580000.04292
cri,1988,2420000.07629
cri,1989,3960000.03815
cri,1990,1169999.95708
cri,1991,1750000
cri,1992,1100000.02384
cri,1993,1529999.97139
cri,1994,769999.98093
cri,1995,50000.00075
cri,1996,600000.02384
cri,1997,370000.00477
cri,1998,289999.99166
cri,1999,319999.99285
cri,2000,250000
cri,2001,90000.00358
cri,2002,230000.00417
cri,2003,379999.99523
cri,2004,519999.98093
cri,2005,439999.99762
cri,2006,409999.99642
cri,2007,680000.00715
cri,2008,730000.01907
cri,2009,1210000.03815
cri,2010,970000.02861
cri,2011,560000.00238
cri,2012,456824.21327
cri,2013,493151.00908
cri,2014,491030.0076
cri,2015,392056.61416
cri,2016,421395.0932
cri,2017,410212.93402
cri,2018,239506.52778
cri,2019,150499.99952
cub,1968,620000.00477
cub,1969,899999.97616
cub,1970,1159999.96662
cub,1971,1470000.02861
cub,1972,1509999.99046
cub,1973,1700000.04768
cub,1974,2980000.01907
cub,1975,3809999.94278
cub,1976,2039999.96185
cub,1977,2539999.96185
cub,1978,1899999.97616
cub,1979,4300000.19073
cub,1980,3980000.01907
cub,1981,1710000.03815
cub,1982,3480000.01907
cub,1983,3119999.88556
cub,1984,1690000.05722
cub,1985,2859999.8951
cub,1986,3240000.00954
cub,1987,2670000.07629
cub,1988,3160000.08583
cub,1989,2150000.09537
cub,1990,1299999.95232
cub,1991,2099999.90463
cub,1992,2700000.04768
cub,1993,2180000.06676
cub,1994,2009999.99046
cub,1995,1679999.94755
cub,1996,939999.99762
cub,1997,1529999.97139
cub,1998,970000.02861
cub,1999,1009999.99046
cub,2000,800000.01192
cub,2001,870000.00477
cub,2002,589999.97377
cub,2003,560000.00238
cub,2004,810000.00238
cub,2005,990000.00954
cub,2006,1129999.99523
cub,2007,800000.01192
cub,2008,800000.01192
cub,2009,1240000.00954
cub,2010,639999.98569
cub,2011,490000.00954
cub,2012,534833.72927
cub,2013,619786.97777
cub,2014,457994.9975
cub,2015,422695.30892
cub,2016,441676.58687
cub,2017,984460.59227
cub,2018,371605.24726
cub,2019,617179.98981
cym,1974,100000.00149
cym,1975,209999.99344
cym,1976,140000.0006
cym,1977,90000.00358
cym,1978,100000.00149
cym,1979,159999.99642
cym,1980,189999.99762
cym,1981,109999.9994
cym,1982,119999.99732
cym,1983,79999.99821
cym,1984,100000.00149
cym,1985,70000.0003
cym,1986,129999.99523
cym,1987,129999.99523
cym,1988,239999.99464
cym,1989,140000.0006
cym,1990,150000.00596
cym,1991,129999.99523
cym,1992,9999.99978
cym,1994,39999.99911
cym,1995,59999.99866
cym,1996,200000.00298
cym,1997,-150000.00596
cym,1998,70000.0003
cym,1999,9999.99978
cym,2002,-19999.99955
cyp,1968,829999.98331
cyp,1969,1120000.00477
cyp,1970,1159999.96662
cyp,1971,1370000.00477
cyp,1972,1549999.95232
cyp,1973,1379999.99523
cyp,1974,819999.99285
cyp,1975,870000.00477
cyp,1976,810000.00238
cyp,1977,800000.01192
cyp,1978,550000.01192
cyp,1979,1110000.01431
cyp,1980,1309999.94278
cyp,1981,1559999.94278
cyp,1982,1169999.95708
cyp,1983,540000.02146
cyp,1984,340000.00358
cyp,1985,409999.99642
cyp,1986,409999.99642
cyp,1987,699999.98808
cyp,1988,639999.98569
cyp,1989,289999.99166
cyp,1990,439999.99762
cyp,1991,479999.98927
cyp,1992,360000.01431
cyp,1993,639999.98569
cyp,1994,430000.00715
cyp,1995,79999.99821
cyp,1996,70000.0003
cyp,1997,79999.99821
cyp,1998,79999.99821
cyp,1999,319999.99285
cyp,2000,29999.99933
cyp,2001,1259999.99046
cyp,2002,-1029999.97139
cyp,2004,8319999.69482
cze,1999,370000.00477
cze,2000,219999.99881
cze,2001,140000.0006
cze,2002,79999.99821
cze,2003,100000.00149
dji,1978,19999.99955
dji,1979,19999.99955
dji,1980,330000.01311
dji,1981,920000.01669
dji,1982,1539999.96185
dji,1983,1480000.01907
dji,1984,1350000.02384
dji,1985,1440000.05722
dji,1986,1250000
dji,1987,1379999.99523
dji,1988,2349999.90463
dji,1989,1379999.99523
dji,1990,1450000.04768
dji,1991,1019999.98093
dji,1992,1159999.96662
dji,1993,1389999.98569
dji,1994,879999.99523
dji,1995,740000.00954
dji,1996,980000.01907
dji,1997,860000.01431
dji,1998,680000.00715
dji,1999,1179999.94755
dji,2000,589999.97377
dji,2001,419999.98689
dji,2002,589999.97377
dji,2003,250000
dji,2004,750000
dji,2005,670000.01669
dji,2006,740000.00954
dji,2007,670000.01669
dji,2008,990000.00954
dji,2009,1220000.02861
dji,2010,1149999.97616
dji,2011,1080000.04292
dji,2012,779020.54787
dji,2013,896438.00259
dji,2014,1073540.32993
dji,2015,767215.43074
dji,2016,833440.89985
dji,2017,599463.52243
dji,2018,522726.17817
dji,2019,837339.99729
dma,1974,180000.00715
dma,1975,189999.99762
dma,1976,79999.99821
dma,1977,39999.99911
dma,1978,59999.99866
dma,1979,219999.99881
dma,1980,490000.00954
dma,1981,600000.02384
dma,1982,460000.00834
dma,1983,419999.98689
dma,1984,239999.99464
dma,1985,140000.0006
dma,1986,119999.99732
dma,1987,270000.01073
dma,1988,400000.00596
dma,1989,430000.00715
dma,1990,370000.00477
dma,1991,270000.01073
dma,1992,189999.99762
dma,1993,70000.0003
dma,1994,70000.0003
dma,1995,159999.99642
dma,1996,90000.00358
dma,1997,-50000.00075
dma,1998,100000.00149
dma,1999,50000.00075
dma,2000,19999.99955
dma,2001,50000.00075
dma,2002,70000.0003
dma,2003,90000.00358
dma,2004,129999.99523
dma,2005,159999.99642
dma,2006,50000.00075
dma,2007,140000.0006
dma,2009,70000.0003
dma,2010,109999.9994
dma,2011,39999.99911
dma,2012,41372.31037
dma,2013,61260.99825
dma,2014,51411.52069
dma,2015,3549.6999
dma,2016,140161.30567
dma,2017,171006.70934
dma,2018,98610.3192
dma,2019,50000.00075
dom,1968,790000.02146
dom,1969,1120000.00477
dom,1970,1379999.99523
dom,1971,1519999.98093
dom,1972,1460000.03815
dom,1973,1679999.94755
dom,1974,1769999.98093
dom,1975,1070000.05245
dom,1976,1100000.02384
dom,1977,790000.02146
dom,1978,1259999.99046
dom,1979,2240000.00954
dom,1980,2200000.04768
dom,1981,2079999.92371
dom,1982,1929999.94755
dom,1983,1870000.00477
dom,1984,1870000.00477
dom,1985,1370000.00477
dom,1986,1090000.03338
dom,1987,1370000.00477
dom,1988,2079999.92371
dom,1989,2960000.03815
dom,1990,2819999.93324
dom,1991,4329999.92371
dom,1992,4369999.88556
dom,1993,1830000.04292
dom,1994,1190000.05722
dom,1995,-39999.99911
dom,1996,1379999.99523
dom,1997,1779999.97139
dom,1998,2630000.11444
dom,1999,660000.02623
dom,2000,959999.97854
dom,2001,129999.99523
dom,2002,289999.99166
dom,2003,319999.99285
dom,2004,620000.00477
dom,2005,730000.01907
dom,2006,709999.97854
dom,2007,800000.01192
dom,2008,1059999.94278
dom,2009,1419999.95708
dom,2010,1279999.97139
dom,2011,660000.02623
dom,2012,520061.07569
dom,2013,684418.97631
dom,2014,359859.67517
dom,2015,619828.28379
dom,2016,377878.42751
dom,2017,436318.39752
dom,2018,373343.2591
dom,2019,686850.01135
dza,1968,4130000.11444
dza,1969,2920000.07629
dza,1970,3289999.96185
dza,1971,4250000
dza,1972,5300000.19073
dza,1973,4760000.22888
dza,1974,2819999.93324
dza,1975,3460000.03815
dza,1976,2559999.94278
dza,1977,1620000.00477
dza,1978,4179999.82834
dza,1979,5150000.09537
dza,1980,6150000.09537
dza,1981,6170000.07629
dza,1982,4139999.86649
dza,1983,3930000.06676
dza,1984,3799999.95232
dza,1985,3309999.94278
dza,1986,3640000.1049
dza,1987,4960000.03815
dza,1988,3549999.95232
dza,1989,3670000.07629
dza,1990,2619999.88556
dza,1991,1809999.94278
dza,1992,1730000.01907
dza,1993,1389999.98569
dza,1994,389999.98569
dza,1995,569999.99285
dza,1996,670000.01669
dza,1997,769999.98093
dza,1998,519999.98093
dza,1999,1190000.05722
dza,2000,649999.97616
dza,2001,680000.00715
dza,2002,839999.97377
dza,2003,970000.02861
dza,2004,1070000.05245
dza,2005,990000.00954
dza,2006,1269999.98093
dza,2007,1049999.95232
dza,2008,800000.01192
dza,2009,579999.98331
dza,2010,680000.00715
dza,2011,419999.98689
dza,2012,722713.64927
dza,2013,1262042.99927
dza,2014,470484.40576
dza,2015,994879.30536
dza,2016,394518.435
dza,2017,349409.96766
dza,2018,350000.53048
dza,2019,351639.98604
ecu,1968,2349999.90463
ecu,1969,1379999.99523
ecu,1970,1289999.96185
ecu,1971,1429999.94755
ecu,1972,1389999.98569
ecu,1973,1610000.01431
ecu,1974,2390000.1049
ecu,1975,5369999.88556
ecu,1976,4239999.77112
ecu,1977,1889999.98569
ecu,1978,1840000.03338
ecu,1979,3859999.8951
ecu,1980,4510000.22888
ecu,1981,4550000.19073
ecu,1982,3349999.90463
ecu,1983,2470000.02861
ecu,1984,2869999.88556
ecu,1985,2450000.04768
ecu,1986,5460000.03815
ecu,1987,6139999.86649
ecu,1988,5289999.96185
ecu,1989,2369999.88556
ecu,1990,3660000.08583
ecu,1991,4519999.98093
ecu,1992,1759999.99046
ecu,1993,1350000.02384
ecu,1994,1460000.03815
ecu,1995,1799999.95232
ecu,1996,4010000.22888
ecu,1997,-3829999.92371
ecu,1998,1870000.00477
ecu,1999,2119999.88556
ecu,2000,400000.00596
ecu,2001,180000.00715
ecu,2002,150000.00596
ecu,2003,19999.99955
ecu,2004,899999.97616
ecu,2005,1340000.03338
ecu,2006,1799999.95232
ecu,2007,1070000.05245
ecu,2008,1480000.01907
ecu,2009,1100000.02384
ecu,2010,870000.00477
ecu,2011,730000.01907
ecu,2012,692945.95718
ecu,2013,619167.98353
ecu,2014,598392.7846
ecu,2015,554158.50878
ecu,2016,1036682.60574
ecu,2017,348001.74832
ecu,2018,354846.89474
ecu,2019,350250.00572
egy,1968,3500000
egy,1969,3029999.97139
egy,1970,3220000.02861
egy,1971,4500000
egy,1972,5329999.92371
egy,1973,5159999.84741
egy,1974,4019999.98093
egy,1975,8550000.19073
egy,1976,6809999.94278
egy,1977,5679999.82834
egy,1978,6010000.22888
egy,1979,9100000.38147
egy,1980,8500000
egy,1981,9180000.30518
egy,1982,9439999.58038
egy,1983,7599999.90463
egy,1984,5010000.22888
egy,1985,5099999.90463
egy,1986,8359999.65668
egy,1987,6159999.84741
egy,1988,8659999.84741
egy,1989,8319999.69482
egy,1990,8739999.77112
egy,1991,6110000.13351
egy,1992,9189999.58038
egy,1993,10430000.30518
egy,1994,6639999.86649
egy,1995,5949999.80927
egy,1996,1980000.01907
egy,1997,5690000.05722
egy,1998,3289999.96185
egy,1999,3869999.88556
egy,2000,1980000.01907
egy,2001,1720000.02861
egy,2002,1539999.96185
egy,2003,1190000.05722
egy,2004,1159999.96662
egy,2005,1230000.01907
egy,2006,1519999.98093
egy,2007,1940000.05722
egy,2008,2619999.88556
egy,2009,2980000.01907
egy,2010,2339999.91417
egy,2011,1570000.05245
egy,2012,1219966.5308
egy,2013,2431849.00284
egy,2014,1702993.63136
egy,2015,1711433.05302
egy,2016,639418.90001
egy,2017,535605.49021
egy,2018,350000.02384
egy,2019,376560.00257
eri,1993,1649999.97616
eri,1994,3029999.97139
eri,1995,3279999.97139
eri,1996,7739999.77112
eri,1997,6710000.03815
eri,1998,8670000.07629
eri,1999,3920000.07629
eri,2000,2160000.08583
eri,2001,3660000.08583
eri,2002,2690000.05722
eri,2003,3259999.99046
eri,2004,2380000.11444
eri,2005,3299999.95232
eri,2006,4179999.82834
eri,2007,5909999.84741
eri,2008,5150000.09537
eri,2009,8439999.58038
eri,2010,7099999.90463
eri,2011,4989999.77112
eri,2012,5209251.88065
eri,2013,4716433.04825
eri,2014,6572849.27368
eri,2015,5946616.17279
eri,2016,5538057.32727
eri,2017,5864889.62173
eri,2018,4980824.94736
eri,2019,5719832.89719
est,1993,19999.99955
est,1994,280000.00119
est,1995,250000
est,1996,259999.99046
est,1997,270000.01073
est,1998,259999.99046
est,1999,250000
est,2000,280000.00119
est,2001,90000.00358
est,2003,59999.99866
eth,1968,1809999.94278
eth,1969,2509999.99046
eth,1970,2509999.99046
eth,1971,3930000.06676
eth,1972,4260000.22888
eth,1973,4900000.09537
eth,1974,4769999.98093
eth,1975,5010000.22888
eth,1976,4840000.15259
eth,1977,3829999.92371
eth,1978,4880000.11444
eth,1979,7599999.90463
eth,1980,12619999.88556
eth,1981,22510000.22888
eth,1982,13930000.30518
eth,1983,8340000.15259
eth,1984,10600000.38147
eth,1985,19440000.53406
eth,1986,23159999.84741
eth,1987,28750000
eth,1988,22620000.83923
eth,1989,18950000.76294
eth,1990,14029999.73297
eth,1991,13630000.11444
eth,1992,12520000.45776
eth,1993,12810000.41962
eth,1994,9739999.77112
eth,1995,6530000.20981
eth,1996,36919998.16895
eth,1997,24579999.92371
eth,1998,15909999.84741
eth,1999,7670000.07629
eth,2000,18840000.15259
eth,2001,17000000
eth,2002,13329999.92371
eth,2003,10649999.61853
eth,2004,10970000.26703
eth,2005,12060000.41962
eth,2006,17170000.07629
eth,2007,9460000.03815
eth,2008,21940000.53406
eth,2009,17350000.38147
eth,2010,17110000.61035
eth,2011,15619999.88556
eth,2012,15512259.48334
eth,2013,13857172.966
eth,2014,15166576.3855
eth,2015,11319893.83698
eth,2016,10847601.89056
eth,2017,10108265.87677
eth,2018,9257479.66766
eth,2019,10823478.69873
fji,1968,50000.00075
fji,1969,419999.98689
fji,1970,439999.99762
fji,1971,589999.97377
fji,1972,899999.97616
fji,1973,610000.01431
fji,1974,620000.00477
fji,1975,1240000.00954
fji,1976,1259999.99046
fji,1977,779999.97139
fji,1978,1090000.03338
fji,1979,1139999.98569
fji,1980,1049999.95232
fji,1981,1529999.97139
fji,1982,1379999.99523
fji,1983,779999.97139
fji,1984,829999.98331
fji,1985,340000.00358
fji,1986,1179999.94755
fji,1987,629999.99523
fji,1988,1529999.97139
fji,1989,1059999.94278
fji,1990,1039999.96185
fji,1991,870000.00477
fji,1992,629999.99523
fji,1993,19999.99955
fji,1994,79999.99821
fji,1995,109999.9994
fji,1996,100000.00149
fji,1997,310000.00238
fji,1998,389999.98569
fji,1999,270000.01073
fji,2000,189999.99762
fji,2001,140000.0006
fji,2002,90000.00358
fji,2003,109999.9994
fji,2004,1169999.95708
fji,2005,2009999.99046
fji,2006,2789999.96185
fji,2007,2349999.90463
fji,2008,2250000
fji,2009,3259999.99046
fji,2010,2670000.07629
fji,2011,70000.0003
fji,2012,280861.88436
fji,2013,134277.00102
fji,2014,428637.41517
fji,2015,606057.34587
fji,2016,2321755.40924
fji,2017,1634334.92184
fji,2018,616459.31005
fji,2019,1267652.03476
fsm,1991,460000.00834
fsm,1992,270000.01073
fsm,1993,460000.00834
fsm,1994,850000.02384
fsm,1995,1090000.03338
fsm,1996,509999.99046
fsm,1997,140000.0006
fsm,1998,-289999.99166
fsm,1999,180000.00715
fsm,2000,150000.00596
fsm,2001,9999.99978
fsm,2002,19999.99955
fsm,2011,79999.99821
fsm,2012,1865.74995
fsm,2013,16545.9998
fsm,2018,12749.69988
gab,1968,1730000.01907
gab,1969,920000.01669
gab,1970,689999.99762
gab,1971,1049999.95232
gab,1972,1110000.01431
gab,1973,1240000.00954
gab,1974,800000.01192
gab,1975,1730000.01907
gab,1976,1690000.05722
gab,1977,1710000.03815
gab,1978,1559999.94278
gab,1979,1970000.02861
gab,1980,2640000.1049
gab,1981,2549999.95232
gab,1982,1870000.00477
gab,1983,2119999.88556
gab,1984,2509999.99046
gab,1985,3069999.93324
gab,1986,2769999.98093
gab,1987,2420000.07629
gab,1988,2019999.98093
gab,1989,990000.00954
gab,1990,970000.02861
gab,1991,819999.99285
gab,1992,610000.01431
gab,1993,150000.00596
gab,1994,19999.99955
gab,1995,9999.99978
gab,1996,790000.02146
gab,1997,230000.00417
gab,1998,250000
gab,1999,239999.99464
gab,2000,119999.99732
gab,2001,140000.0006
gab,2003,140000.0006
gab,2004,519999.98093
gab,2005,610000.01431
gab,2006,550000.01192
gab,2007,620000.00477
gab,2008,800000.01192
gab,2009,750000
gab,2010,850000.02384
gab,2011,639999.98569
gab,2012,739212.09574
gab,2013,702579.97513
gab,2014,717452.5857
gab,2015,349082.94678
gab,2016,397372.54381
gab,2017,398132.26461
gab,2018,145600.88515
gab,2019,647549.98684
geo,1994,150000.00596
geo,1995,449999.98808
geo,1996,990000.00954
geo,1997,1990000.00954
geo,1998,5760000.22888
geo,1999,3539999.96185
geo,2000,1820000.05245
geo,2001,1159999.96662
geo,2002,1389999.98569
geo,2003,1480000.01907
geo,2004,1809999.94278
geo,2005,1919999.95708
geo,2006,1470000.02861
geo,2007,1259999.99046
geo,2008,2690000.05722
geo,2009,2640000.1049
geo,2010,1710000.03815
geo,2011,1250000
geo,2012,1283122.89715
geo,2013,1076817.03568
geo,2014,784435.98747
geo,2015,549346.98343
geo,2016,584465.44409
geo,2017,410253.13735
geo,2018,394209.77235
geo,2019,343320.01209
gha,1969,2819999.93324
gha,1970,2740000.00954
gha,1971,2690000.05722
gha,1972,1940000.05722
gha,1973,1759999.99046
gha,1974,2039999.96185
gha,1975,3730000.01907
gha,1976,4630000.11444
gha,1977,4239999.77112
gha,1978,4239999.77112
gha,1979,3180000.06676
gha,1980,3750000
gha,1981,5010000.22888
gha,1982,3640000.1049
gha,1983,2980000.01907
gha,1984,3019999.98093
gha,1985,3430000.06676
gha,1986,3670000.07629
gha,1987,4880000.11444
gha,1988,7219999.79019
gha,1989,8739999.77112
gha,1990,7389999.86649
gha,1991,10699999.80927
gha,1992,8750000
gha,1993,6420000.07629
gha,1994,4340000.15259
gha,1995,3230000.01907
gha,1996,4269999.98093
gha,1997,6179999.82834
gha,1998,6039999.96185
gha,1999,3279999.97139
gha,2000,4849999.90463
gha,2001,4030000.20981
gha,2002,3119999.88556
gha,2003,3569999.93324
gha,2004,4079999.92371
gha,2005,4170000.07629
