geo,time,tm_tax_mrch_ip_zs
fra,2015,5.7666
fra,2016,5.49608
fra,2017,5.43584
fra,2018,5.33983
fra,2019,5.69718
fra,2020,1.81363
gab,1995,59.96339
gab,1998,58.49427
gab,2000,58.48898
gab,2001,56.89182
gab,2002,53.76399
gab,2003,58.17668
gab,2004,58.17668
gab,2005,59.78031
gab,2007,52.64938
gab,2008,52.90528
gab,2009,51.78471
gab,2010,51.46222
gab,2011,51.51781
gab,2012,52.16542
gab,2013,52.17611
gab,2015,48.72639
gab,2016,53.40062
gab,2019,50.73825
gbr,2000,4.74139
gbr,2001,5.60952
gbr,2002,7.76103
gbr,2003,8.04289
gbr,2004,5.28407
gbr,2005,4.52634
gbr,2006,5.54984
gbr,2007,5.47402
gbr,2008,4.65663
gbr,2009,4.40715
gbr,2010,5.00929
gbr,2011,4.75797
gbr,2012,4.59711
gbr,2013,4.84672
gbr,2014,5.56412
gbr,2015,5.64562
gbr,2016,5.42947
gbr,2017,5.54262
gbr,2018,4.90915
gbr,2019,4.91403
gbr,2020,1.79059
geo,1999,0
geo,2001,0
geo,2002,4.4968
geo,2003,4.94127
geo,2004,5.33114
geo,2005,5.04367
geo,2006,3.34876
geo,2007,0.1596
geo,2008,0.20447
geo,2009,0.13719
geo,2010,0.17636
geo,2011,0.07125
geo,2012,0.13206
geo,2013,0.06506
geo,2015,0.01929
geo,2016,0.03043
geo,2020,0.00086
gha,1993,35.28262
gha,2000,37.79853
gha,2001,41.20299
gha,2002,41.24381
gha,2003,41.24381
gha,2007,40.81328
gha,2008,40.54438
gha,2009,39.92414
gha,2010,41.86233
gha,2013,40.95909
gha,2016,41.84731
gha,2017,43.20075
gha,2018,44.27665
gha,2019,44.58338
gha,2020,45.15348
gin,1998,0
gin,2004,0
gin,2005,58.59223
gin,2008,55.80419
gin,2009,56.38511
gin,2010,56.10907
gin,2012,56.04579
gin,2017,45.43104
gin,2018,44.22891
gin,2019,43.02668
gin,2020,45.10946
gmb,2003,65.38632
gmb,2007,90.92257
gmb,2008,91.24059
gmb,2009,91.89597
gmb,2010,71.67509
gmb,2011,71.18352
gmb,2012,71.18352
gmb,2013,72.34644
gmb,2018,50.27548
gmb,2020,49.27319
gnb,2001,60.83667
gnb,2002,60.83667
gnb,2003,55.03679
gnb,2004,55.98935
gnb,2005,55.42002
gnb,2006,50.63922
gnb,2007,54.63189
gnb,2008,52.67683
gnb,2009,51.87258
gnb,2010,52.08701
gnb,2011,50.6758
gnb,2012,51.56545
gnb,2013,54.64094
gnb,2014,52.19677
gnb,2017,50.59371
gnb,2018,50.39738
gnb,2019,44.10551
gnb,2020,47.00423
gnq,1998,54.46259
gnq,2001,54.64481
gnq,2002,54.86366
gnq,2005,56.4154
gnq,2007,54.01726
grc,1988,4.2084
grc,1989,4.33863
grc,1990,11.52495
grc,1991,6.32139
grc,1992,6.29284
grc,1993,5.0853
grc,1994,5.15762
grc,1995,7.16216
grc,1996,9.90679
grc,1997,8.83796
grc,1998,6.8
grc,1999,6.02538
grc,2000,5.60611
grc,2001,6.48846
grc,2002,8.09425
grc,2003,8.34967
grc,2004,5.7215
grc,2005,4.78067
grc,2006,6.03921
grc,2007,5.87075
grc,2008,4.74231
grc,2009,4.64618
grc,2010,5.3808
grc,2011,4.86514
grc,2012,4.97687
grc,2013,4.92104
grc,2014,5.72271
grc,2015,5.7666
grc,2016,5.49608
grc,2017,5.43584
grc,2018,5.33983
grc,2019,5.69718
grc,2020,1.81363
grd,1996,49.39225
grd,1999,42.45562
grd,2000,42.50495
grd,2001,41.35049
grd,2002,42.80941
grd,2003,42.52068
grd,2006,34.63207
grd,2007,43.16086
grd,2008,43.66978
grd,2010,37.31245
grd,2011,46.79107
grd,2012,36.32716
grd,2013,45.20949
grd,2015,45.77861
grd,2016,44.60247
grd,2019,31.6303
gtm,1995,24.56961
gtm,1997,23.4452
gtm,1998,24.09437
gtm,1999,10.13134
gtm,2000,9.38063
gtm,2001,10.54716
gtm,2002,8.22536
gtm,2003,7.08351
gtm,2004,1.36765
gtm,2005,1.01327
gtm,2006,1.11143
gtm,2007,1.00679
gtm,2008,18.90186
gtm,2009,21.70091
gtm,2010,16.6046
gtm,2011,16.47879
gtm,2012,0.86898
gtm,2013,16.3412
gtm,2014,11.25146
gtm,2015,11.18422
gtm,2020,0.21767
guy,1996,42.19514
guy,1999,36.03661
guy,2000,35.76802
guy,2001,36.48276
guy,2002,36.98304
guy,2003,36.46866
guy,2006,34.49802
guy,2007,40.70984
guy,2008,40.23638
guy,2009,39.02478
guy,2010,40.04202
guy,2011,38.3649
guy,2012,31.04038
guy,2013,32.50037
guy,2015,38.92583
guy,2016,38.76792
guy,2017,36.94337
guy,2018,31.22307
guy,2019,28.25515
guy,2020,30.23068
hkg,1988,0
hkg,1996,0
hkg,1997,0
hkg,1998,0
hkg,1999,0
hkg,2000,0
hkg,2001,0
hkg,2002,0
hkg,2003,0
hkg,2004,0
hkg,2005,0
hkg,2006,0
hkg,2007,0
hkg,2008,0
hkg,2009,0
hkg,2010,0
hkg,2011,0
hkg,2012,0
hkg,2013,0
hkg,2014,0
hkg,2015,0
hkg,2016,0
hkg,2017,0
hkg,2018,0
hkg,2019,0
hkg,2020,0
hnd,1995,24.48999
hnd,1996,9.86684
hnd,1997,24.01447
hnd,1998,24.62884
hnd,1999,24.20543
hnd,2000,26.10249
hnd,2001,10.58714
hnd,2002,0.13589
hnd,2003,0.12811
hnd,2004,1.60489
hnd,2005,0.16956
hnd,2006,0.19652
hnd,2007,0.28735
hnd,2008,21.92299
hnd,2009,0.47073
hnd,2010,0.51926
hnd,2011,0.51086
hnd,2012,0.40609
hnd,2013,0.41452
hnd,2015,14.73311
hnd,2018,0.34028
hnd,2020,0.24887
hrv,1988,4.2084
hrv,1989,4.33863
hrv,1990,11.52495
hrv,1991,6.32139
hrv,1992,6.29284
hrv,1993,5.0853
hrv,1994,5.15762
hrv,1995,7.16216
hrv,1996,9.90679
hrv,1997,8.83796
hrv,1998,6.8
hrv,1999,6.02538
hrv,2000,5.60611
hrv,2001,6.48846
hrv,2002,8.09425
hrv,2003,8.34967
hrv,2004,5.7215
hrv,2005,4.78067
hrv,2006,6.03921
hrv,2007,5.87075
hrv,2008,4.74231
hrv,2009,4.64618
hrv,2010,5.3808
hrv,2011,4.86514
hrv,2012,4.97687
hrv,2013,4.92104
hrv,2014,5.72271
hrv,2015,5.7666
hrv,2016,5.49608
hrv,2017,5.43584
hrv,2018,5.33983
hrv,2019,5.69718
hrv,2020,1.81363
hti,2001,0
hti,2002,0.17319
hti,2007,5.42492
hti,2008,4.93639
hti,2009,5.31638
hti,2010,12.96089
hti,2011,16.49277
hti,2012,0.02415
hti,2013,16.26368
hti,2014,16.43816
hti,2015,15.22109
hti,2016,16.54893
hti,2020,9.50704
hun,1988,4.2084
hun,1989,4.33863
hun,1990,11.52495
hun,1991,6.32139
hun,1992,6.29284
hun,1993,5.0853
hun,1994,5.15762
hun,1995,7.16216
hun,1996,9.90679
hun,1997,8.83796
hun,1998,6.8
hun,1999,6.02538
hun,2000,5.60611
hun,2001,6.48846
hun,2002,8.09425
hun,2003,8.34967
hun,2004,5.7215
hun,2005,4.78067
hun,2006,6.03921
hun,2007,5.87075
hun,2008,4.74231
hun,2009,4.64618
hun,2010,5.3808
hun,2011,4.86514
hun,2012,4.97687
hun,2013,4.92104
hun,2014,5.72271
hun,2015,5.7666
hun,2016,5.49608
hun,2017,5.43584
hun,2018,5.33983
hun,2019,5.69718
hun,2020,1.81363
idn,1989,49.40831
idn,1990,47.97391
idn,1993,48.31052
idn,1995,39.03874
idn,1996,26.98699
idn,1997,53.84245
idn,1998,11.03846
idn,1999,25.90663
idn,2000,11.14527
idn,2001,3.08394
idn,2002,2.9796
idn,2003,3.13323
idn,2004,6.98737
idn,2005,6.78956
idn,2006,6.57437
idn,2007,12.73369
idn,2008,3.66135
idn,2009,10.93572
idn,2010,7.21348
idn,2011,7.61466
idn,2012,1.46867
idn,2013,7.94618
idn,2016,6.87924
idn,2017,12.02772
idn,2018,7.87169
idn,2019,8.24086
idn,2020,8.50801
ind,1990,97.57582
ind,1992,94.22398
ind,1996,93.96838
ind,1997,93.78449
ind,1999,92.99548
ind,2000,90.01778
ind,2001,92.166
ind,2002,90.35592
ind,2003,90.33994
ind,2004,92.56118
ind,2005,13.92299
ind,2006,11.45146
ind,2007,14.42159
ind,2008,8.84592
ind,2009,8.00506
ind,2010,6.98031
ind,2011,8.43435
ind,2012,8.64114
ind,2013,8.57631
ind,2015,5.80268
ind,2016,7.70781
ind,2017,8.28877
ind,2018,9.11142
ind,2019,15.04858
ind,2020,10.64343
irl,1988,4.2084
irl,1989,4.33863
irl,1990,11.52495
irl,1991,6.32139
irl,1992,6.29284
irl,1993,5.0853
irl,1994,5.15762
irl,1995,7.16216
irl,1996,9.90679
irl,1997,8.83796
irl,1998,6.8
irl,1999,6.02538
irl,2000,5.60611
irl,2001,6.48846
irl,2002,8.09425
irl,2003,8.34967
irl,2004,5.7215
irl,2005,4.78067
irl,2006,6.03921
irl,2007,5.87075
irl,2008,4.74231
irl,2009,4.64618
irl,2010,5.3808
irl,2011,4.86514
irl,2012,4.97687
irl,2013,4.92104
irl,2014,5.72271
irl,2015,5.7666
irl,2016,5.49608
irl,2017,5.43584
irl,2018,5.33983
irl,2019,5.69718
irl,2020,1.81363
irn,2000,64.98634
irn,2003,37.42294
irn,2004,43.35271
irn,2007,54.8395
irn,2008,53.21115
irn,2011,54.04348
irn,2019,32.78439
irn,2020,31.04202
isl,1993,5.57421
isl,1996,3.92412
isl,1998,4.54655
isl,1999,4.62511
isl,2000,4.03452
isl,2001,5.58491
isl,2003,7.02765
isl,2004,6.36102
isl,2005,6.76364
isl,2006,4.27907
isl,2007,9.25037
isl,2008,8.89412
isl,2009,6.82076
isl,2010,6.63826
isl,2011,6.4141
isl,2012,3.60879
isl,2013,6.67208
isl,2014,6.2085
isl,2015,5.54246
isl,2016,3.71606
isl,2017,3.30843
isl,2019,2.84737
isr,1993,15.71046
isr,1999,6.81797
isr,2000,6.52244
isr,2001,3.20763
isr,2002,2.9847
isr,2003,2.6751
isr,2004,1.18815
isr,2005,2.28058
isr,2006,2.57141
isr,2007,1.64912
isr,2008,2.36503
isr,2009,3.05211
isr,2011,2.44339
isr,2012,1.18755
isr,2013,1.3353
isr,2014,1.39753
isr,2015,1.98924
isr,2016,1.9141
isr,2017,1.56322
ita,1988,4.2084
ita,1989,4.33863
ita,1990,11.52495
ita,1991,6.32139
ita,1992,6.29284
ita,1993,5.0853
ita,1994,5.15762
ita,1995,7.16216
ita,1996,9.90679
ita,1997,8.83796
ita,1998,6.8
ita,1999,6.02538
ita,2000,5.60611
ita,2001,6.48846
ita,2002,8.09425
ita,2003,8.34967
ita,2004,5.7215
ita,2005,4.78067
ita,2006,6.03921
ita,2007,5.87075
ita,2008,4.74231
ita,2009,4.64618
ita,2010,5.3808
ita,2011,4.86514
ita,2012,4.97687
ita,2013,4.92104
ita,2014,5.72271
ita,2015,5.7666
ita,2016,5.49608
ita,2017,5.43584
ita,2018,5.33983
ita,2019,5.69718
ita,2020,1.81363
jam,1996,42.82299
jam,1999,35.93761
jam,2000,34.89745
jam,2001,35.08848
jam,2002,37.64273
jam,2003,38.12971
jam,2004,38.47746
jam,2006,35.82076
jam,2007,37.24307
jam,2010,42.89217
jam,2011,42.83359
jam,2012,35.88858
jam,2013,35.03456
jam,2015,39.08054
jam,2016,42.10548
jam,2020,37.83349
jor,2000,63.06279
jor,2001,44.77277
jor,2002,45.583
jor,2003,40.99768
jor,2004,37.2384
jor,2005,34.41201
jor,2006,31.81344
jor,2007,33.18132
jor,2008,32.84511
jor,2009,30.04602
jor,2010,34.88842
jor,2011,34.0139
jor,2012,33.64361
jor,2013,33.70755
jor,2014,16.67974
jor,2015,15.94627
jor,2016,14.91586
jor,2017,14.24501
jor,2020,14.25868
jpn,1988,9.89556
jpn,1989,9.82639
jpn,1990,10.09188
jpn,1991,10.08692
jpn,1992,10.42554
jpn,1993,10.14603
jpn,1994,10.1509
jpn,1995,11.17544
jpn,1996,11.33537
jpn,1997,9.51407
jpn,1998,9.05958
jpn,1999,8.86341
jpn,2000,8.48649
jpn,2001,8.3335
jpn,2002,8.68469
jpn,2003,8.67632
jpn,2004,8.19981
jpn,2005,8.54396
jpn,2006,9.55817
jpn,2007,9.51579
jpn,2008,9.44757
jpn,2009,9.7484
jpn,2010,9.38435
jpn,2011,10.12616
jpn,2012,9.69404
jpn,2013,7.13709
jpn,2014,10.39259
jpn,2015,9.55179
jpn,2016,10.14834
jpn,2017,10.99072
jpn,2018,10.80859
jpn,2019,9.86834
jpn,2020,9.64293
kaz,2004,0
kaz,2008,8.00478
kaz,2010,22.50657
kaz,2011,21.82436
kaz,2012,7.73407
kaz,2013,23.27192
kaz,2014,10.63168
kaz,2015,8.5385
kaz,2016,5.60435
kaz,2017,4.30638
kaz,2018,0.38434
kaz,2019,0.63916
kaz,2020,0.25789
ken,1994,86.5564
ken,1999,36.89651
ken,2000,40.14568
ken,2001,41.75721
ken,2002,37.64837
ken,2004,39.59975
ken,2005,37.60624
ken,2006,37.61866
ken,2007,36.91708
ken,2008,36.36856
ken,2009,36.67387
ken,2010,38.24104
ken,2011,38.03522
ken,2012,36.71248
ken,2013,35.7943
ken,2014,36.22618
ken,2015,36.93746
ken,2016,37.47884
ken,2018,39.95717
ken,2019,40.66507
ken,2020,41.81901
kgz,1995,0
kgz,2000,4.43312
kgz,2001,4.08657
kgz,2002,6.28324
kgz,2003,0.07964
kgz,2006,0.04265
kgz,2007,1.46281
kgz,2008,1.88122
kgz,2009,1.55585
kgz,2010,1.65118
kgz,2011,1.49382
kgz,2012,0.5894
kgz,2013,1.57071
kgz,2014,1.37916
kgz,2015,6.99352
kgz,2016,4.05515
kgz,2017,2.73061
kgz,2018,0.38693
kgz,2019,0.56507
kgz,2020,0.53882
khm,2001,29.62963
khm,2002,28.43684
khm,2003,26.90265
khm,2005,22.12097
khm,2006,21.34772
khm,2007,48.81963
khm,2008,19.68489
khm,2010,12.32474
khm,2011,9.77684
khm,2012,10.55274
khm,2014,30.58793
khm,2016,10.38446
khm,2020,7.4227
kna,1996,51.27286
kna,1999,42.61983
kna,2000,42.42256
kna,2001,42.84314
kna,2002,42.37389
kna,2003,44.76202
kna,2006,39.37199
kna,2007,44.72761
kna,2008,44.32971
kna,2009,42.61197
kna,2010,45.10028
kna,2011,44.43373
kna,2012,38.76928
kna,2013,38.76928
kna,2014,43.92117
kna,2015,43.92117
kna,2016,43.92117
kna,2017,41.70011
kna,2018,35.39897
kna,2019,35.37291
kna,2020,30.08636
kor,1988,72.8017
kor,1989,11.53476
kor,1990,14.12455
kor,1992,4.34132
kor,1995,4.34226
kor,1996,5.221
kor,1997,4.81837
kor,1998,5.4333
kor,1999,5.13771
kor,2000,5.56796
kor,2001,5.41411
kor,2002,5.47379
kor,2003,5.87082
kor,2004,5.57589
kor,2005,5.81799
kor,2006,5.57633
kor,2007,4.70466
kor,2008,6.07065
kor,2009,6.45987
kor,2010,6.63265
kor,2011,6.66508
kor,2012,6.59577
kor,2013,6.46847
kor,2014,4.58941
kor,2015,4.42135
kor,2016,7.01556
kor,2017,3.96956
kor,2018,3.67255
kor,2020,3.46458
kwt,2002,0.14404
kwt,2003,0.00377
kwt,2004,0.00377
kwt,2005,0.04482
kwt,2006,0.03915
kwt,2007,0.00083
kwt,2008,0.01956
kwt,2009,0.01935
kwt,2010,0.0015
kwt,2011,0.0015
kwt,2012,0.02121
kwt,2013,0.05536
kwt,2014,0.02467
kwt,2015,0.01227
kwt,2016,0.01227
kwt,2017,0.03229
kwt,2018,0.06228
kwt,2019,0.06228
kwt,2020,0.02317
lao,2000,11.35697
lao,2001,12.90387
lao,2004,8.88967
lao,2005,15.49439
lao,2006,14.51774
lao,2007,16.08492
lao,2008,20.38035
lao,2014,7.588
lao,2015,7.03108
lao,2016,2.21355
lao,2017,2.22559
lao,2018,1.90704
lao,2019,1.9762
lao,2020,2.16231
lbn,1999,27.82277
lbn,2000,42.1483
lbn,2001,12.47632
lbn,2002,17.77589
lbn,2004,12.12254
lbn,2005,17.31325
lbn,2006,10.38684
lbn,2007,17.55375
lbn,2014,10.84327
lbn,2015,10.90378
lbn,2016,10.94602
lbn,2017,8.0759
lbn,2018,9.73565
lbn,2019,9.065
lbn,2020,10.19092
lbr,2012,13.82114
lbr,2013,30.4993
lbr,2014,30.80635
lbr,2018,6.93289
lbr,2020,47.7212
lby,1996,57.50118
lby,2002,45.7924
lby,2006,0
lby,2020,0.89551
lca,1996,51.33333
lca,1999,42.00215
lca,2000,41.7773
lca,2001,43.9807
lca,2002,46.93964
lca,2003,46.34751
lca,2005,45.826
lca,2006,35.33135
lca,2007,38.64711
lca,2010,44.53309
lca,2011,44.10845
lca,2012,34.38794
lca,2013,37.8743
lca,2014,39.67129
lca,2015,36.23545
lca,2016,38.00984
lca,2019,30.09507
lca,2020,32.53012
lka,1990,49.97964
lka,1993,49.32487
lka,1994,50.22211
lka,1997,46.42109
lka,1998,28.79454
lka,2000,22.35756
lka,2001,22.26476
lka,2003,24.67835
lka,2004,24.61138
lka,2005,24.75562
lka,2006,23.96785
lka,2007,23.44396
lka,2008,24.31142
lka,2009,46.20148
lka,2010,24.1251
lka,2011,45.97591
lka,2012,23.70158
lka,2014,43.97762
lka,2015,20.01383
lka,2017,42.08827
lka,2018,25.21602
lka,2019,25.73451
lka,2020,25.23491
lso,2001,2.74258
lso,2004,23.24274
lso,2005,24.72119
lso,2006,23.04587
lso,2007,21.522
lso,2008,38.10027
lso,2009,38.74101
lso,2010,22.62343
lso,2011,33.75282
lso,2012,20.73593
lso,2013,11.66492
lso,2014,14.62945
lso,2015,14.5476
lso,2016,13.30618
lso,2017,10.11171
lso,2018,16.5895
lso,2019,16.81824
lso,2020,17.36391
ltu,1988,4.2084
ltu,1989,4.33863
ltu,1990,11.52495
ltu,1991,6.32139
ltu,1992,6.29284
ltu,1993,5.0853
ltu,1994,5.15762
ltu,1995,7.16216
ltu,1996,9.90679
ltu,1997,8.83796
ltu,1998,6.8
ltu,1999,6.02538
ltu,2000,5.60611
ltu,2001,6.48846
ltu,2002,8.09425
ltu,2003,8.34967
ltu,2004,5.7215
ltu,2005,4.78067
ltu,2006,6.03921
ltu,2007,5.87075
ltu,2008,4.74231
ltu,2009,4.64618
ltu,2010,5.3808
ltu,2011,4.86514
ltu,2012,4.97687
ltu,2013,4.92104
ltu,2014,5.72271
ltu,2015,5.7666
ltu,2016,5.49608
ltu,2017,5.43584
ltu,2018,5.33983
ltu,2019,5.69718
ltu,2020,1.81363
lux,1988,4.2084
lux,1989,4.33863
lux,1990,11.52495
lux,1991,6.32139
lux,1992,6.29284
lux,1993,5.0853
lux,1994,5.15762
lux,1995,7.16216
lux,1996,9.90679
lux,1997,8.83796
lux,1998,6.8
lux,1999,6.02538
lux,2000,5.60611
lux,2001,6.48846
lux,2002,8.09425
lux,2003,8.34967
lux,2004,5.7215
lux,2005,4.78067
lux,2006,6.03921
lux,2007,5.87075
lux,2008,4.74231
lux,2009,4.64618
lux,2010,5.3808
lux,2011,4.86514
lux,2012,4.97687
lux,2013,4.92104
lux,2014,5.72271
lux,2015,5.7666
lux,2016,5.49608
lux,2017,5.43584
lux,2018,5.33983
lux,2019,5.69718
lux,2020,1.81363
lva,1988,4.2084
lva,1989,4.33863
lva,1990,11.52495
lva,1991,6.32139
lva,1992,6.29284
lva,1993,5.0853
lva,1994,5.15762
lva,1995,7.16216
lva,1996,9.90679
lva,1997,8.83796
lva,1998,6.8
lva,1999,6.02538
lva,2000,5.60611
lva,2001,6.48846
lva,2002,8.09425
lva,2003,8.34967
lva,2004,5.7215
lva,2005,4.78067
lva,2006,6.03921
lva,2007,5.87075
lva,2008,4.74231
lva,2009,4.64618
lva,2010,5.3808
lva,2011,4.86514
lva,2012,4.97687
lva,2013,4.92104
lva,2014,5.72271
lva,2015,5.7666
lva,2016,5.49608
lva,2017,5.43584
lva,2018,5.33983
lva,2019,5.69718
lva,2020,1.81363
mac,1996,0
mac,1997,0
mac,1998,0
mac,1999,0
mac,2000,0
mac,2001,0
mac,2002,0
mac,2003,0
mac,2004,0
mac,2005,0
mac,2006,0
mac,2007,0
mac,2008,0
mac,2009,0
mac,2010,0
mac,2011,0
mac,2012,0
mac,2013,0
mac,2014,0
mac,2015,0
mac,2016,0
mac,2017,0
mac,2018,0
mac,2019,0
mac,2020,0
mar,1993,96.79065
mar,1997,63.22052
mar,2000,80.61013
mar,2001,80.04997
mar,2002,79.01889
mar,2003,75.36709
mar,2005,56.72075
mar,2006,45.71772
mar,2007,45.1335
mar,2008,41.14647
mar,2009,23.58095
mar,2010,55.63233
mar,2011,44.4557
mar,2012,17.34597
mar,2014,16.04082
mar,2015,16.24065
mar,2016,16.19197
mar,2017,16.6771
mar,2019,16.26203
mar,2020,16.2636
mda,1996,21.40088
mda,2000,0.16779
mda,2001,0.12283
mda,2003,0.06439
mda,2004,3.29831
mda,2005,3.25872
mda,2006,15.98103
mda,2007,1.58379
mda,2008,7.51566
mda,2009,1.17621
mda,2010,8.17165
mda,2011,1.32799
mda,2012,1.30393
mda,2013,13.31553
mda,2014,8.79
mda,2015,9.02344
mda,2016,9.28699
mda,2020,1.5428
mdg,1995,6.20086
mdg,1996,6.7643
mdg,1997,6.62549
mdg,1998,6.03238
mdg,2000,5.42748
mdg,2001,4.53803
mdg,2002,3.71672
mdg,2003,3.22001
mdg,2004,1.96781
mdg,2005,37.2291
mdg,2006,45.15554
mdg,2007,40.93707
mdg,2008,41.1928
mdg,2009,38.87023
mdg,2010,38.55261
mdg,2011,39.39931
mdg,2012,39.25073
mdg,2013,39.20614
mdg,2014,37.64048
mdg,2015,40.71043
mdg,2016,30.94615
mdg,2017,24.90682
mdg,2018,29.46188
mdg,2019,28.39572
mdg,2020,28.34785
mdv,2000,64.60373
mdv,2001,64.5063
mdv,2002,65.63554
mdv,2003,70.89567
mdv,2004,71.37464
mdv,2005,72.31679
mdv,2006,72.00079
mdv,2008,87.04337
mdv,2009,86.81039
mdv,2010,71.5117
mdv,2011,71.12602
mdv,2012,33.61457
mdv,2013,32.33904
mdv,2014,31.22406
mdv,2015,31.95546
mdv,2016,32.16215
mdv,2017,38.73438
mdv,2018,33.83982
mdv,2019,34.15728
mdv,2020,34.07164
mex,1991,19.37467
mex,1995,18.47846
mex,1996,19.85844
mex,1997,20.37435
mex,1998,20.54653
mex,1999,22.68961
mex,2000,49.26822
mex,2001,49.8738
mex,2002,42.87342
mex,2003,50.06002
mex,2004,28.1688
mex,2005,12.35272
mex,2006,10.88665
mex,2007,10.21535
mex,2008,11.38522
mex,2009,11.3797
mex,2010,6.12768
mex,2011,6.58073
mex,2012,6.40132
mex,2013,6.08898
mex,2014,7.96382
mex,2015,5.72412
mex,2016,6.29012
mex,2017,8.86871
mex,2018,5.9878
mkd,2001,29.29099
mkd,2002,23.16868
mkd,2004,29.60063
mkd,2005,13.51247
mkd,2006,12.84861
mkd,2007,31.67952
mkd,2008,17.54978
mkd,2009,14.81646
mkd,2010,14.46546
mkd,2011,14.70623
mkd,2012,9.94436
mkd,2013,17.79728
mkd,2014,16.33419
mkd,2015,13.98456
mkd,2016,23.78117
mkd,2017,15.67463
mkd,2018,10.22202
mkd,2019,10.46762
mkd,2020,9.12827
mli,1995,0.01991
mli,1996,38.66837
mli,1997,38.66837
mli,1998,38.66837
mli,1999,32.99401
mli,2001,49.3285
mli,2002,50.52258
mli,2003,51.04748
mli,2004,51.09367
mli,2005,49.95894
mli,2006,44.19971
mli,2007,48.41432
mli,2008,48.41432
mli,2009,47.13311
mli,2010,47.13311
mli,2011,46.55061
mli,2012,44.26842
mli,2013,44.28318
mli,2014,44.27447
mli,2015,38.2741
mli,2016,38.2741
mli,2017,43.57578
mli,2018,43.43414
mli,2019,39.70642
mli,2020,41.23777
mlt,1988,4.2084
mlt,1989,4.33863
mlt,1990,11.52495
mlt,1991,6.32139
mlt,1992,6.29284
mlt,1993,5.0853
mlt,1994,5.15762
mlt,1995,7.16216
mlt,1996,9.90679
mlt,1997,8.83796
mlt,1998,6.8
mlt,1999,6.02538
mlt,2000,5.60611
mlt,2001,6.48846
mlt,2002,8.09425
mlt,2003,8.34967
mlt,2004,5.7215
mlt,2005,4.78067
mlt,2006,6.03921
mlt,2007,5.87075
mlt,2008,4.74231
mlt,2009,4.64618
mlt,2010,5.3808
mlt,2011,4.86514
mlt,2012,4.97687
mlt,2013,4.92104
mlt,2014,5.72271
mlt,2015,5.7666
mlt,2016,5.49608
mlt,2017,5.43584
mlt,2018,5.33983
mlt,2019,5.69718
mlt,2020,1.81363
mmr,1996,3.47243
mmr,1997,3.47243
mmr,1998,3.47243
mmr,1999,3.47243
mmr,2000,3.47243
mmr,2001,3.01243
mmr,2002,3.01243
mmr,2003,3.01243
mmr,2004,2.68265
mmr,2005,4.00338
mmr,2006,2.9969
mmr,2007,8.24922
mmr,2008,2.9969
mmr,2010,1.72884
mmr,2011,1.71449
mmr,2012,3.71848
mmr,2013,3.89276
mmr,2015,5.70239
mmr,2019,3.98388
mne,2007,10.13169
mne,2008,8.69479
mne,2009,7.75958
mne,2010,6.88299
mne,2011,7.18408
mne,2012,4.69291
mne,2013,5.09727
mne,2014,5.06081
mne,2015,5.30731
mne,2016,4.26224
mne,2017,4.46482
mne,2018,3.21239
mne,2019,3.56124
mne,2020,1.71601
mng,1999,0
mng,2000,0
mng,2001,0
mng,2002,0
mng,2003,0
mng,2004,0
mng,2005,0
mng,2006,0
mng,2007,0.37516
mng,2008,0.37516
mng,2009,0.06222
mng,2010,0.05295
mng,2011,0.2474
mng,2013,0.15315
mng,2015,0.21975
mng,2017,2.78536
mng,2018,1.82845
mng,2019,1.75015
mng,2020,1.75356
moz,2001,36.74033
moz,2002,36.39741
moz,2003,37.57835
moz,2005,37.26706
moz,2006,35.03268
moz,2007,36.65998
moz,2008,33.67561
moz,2009,27.74287
moz,2010,26.99001
moz,2011,34.09704
moz,2012,26.98598
moz,2014,24.76691
moz,2016,23.1749
moz,2018,28.99753
moz,2020,28.97724
mrt,2001,51.17855
mrt,2006,44.49821
mrt,2007,47.05882
mrt,2008,31.57777
mrt,2009,33.57544
mrt,2010,32.25525
mrt,2011,33.05915
mrt,2014,40.39228
mrt,2015,40.39228
mrt,2018,41.912
mrt,2019,41.912
mrt,2020,45.70095
mus,1995,62.90316
mus,1996,59.10398
mus,1997,61.3743
mus,1998,57.68141
mus,1999,51.75517
mus,2000,37.90419
mus,2001,38.25321
mus,2002,40.13546
mus,2004,38.71074
mus,2005,19.75021
mus,2006,11.29599
mus,2007,12.02099
mus,2008,19.91038
mus,2009,11.96001
mus,2010,11.57173
mus,2011,6.94548
mus,2012,3.10454
mus,2013,10.78822
mus,2014,9.56745
mus,2015,9.64976
mus,2016,9.69518
mus,2017,8.41512
mus,2018,2.31202
mus,2019,2.46157
mus,2020,2.31837
mwi,1994,86.52795
mwi,1996,72.91097
mwi,1997,78.59528
mwi,1998,38.52467
mwi,2000,50.42595
mwi,2001,41.06271
mwi,2003,52.19603
mwi,2006,40.37744
mwi,2008,43.82375
mwi,2009,45.98505
mwi,2010,42.57177
mwi,2011,33.87047
mwi,2012,35.5719
mwi,2013,27.93165
mwi,2014,29.15048
mwi,2015,29.887
mwi,2016,30.41324
mwi,2019,24.67983
mwi,2020,31.32363
mys,1988,47.64881
mys,1991,47.8351
mys,1993,41.9852
mys,1996,27.57893
mys,1997,22.90768
mys,1998,25.71345
mys,1999,24.95452
mys,2000,22.89215
mys,2001,21.73605
mys,2002,21.2689
mys,2003,21.51282
mys,2004,22.36412
