geo,time,sp_dyn_le00_in
pry,1997,69.88
pry,1998,70.087
pry,1999,70.31
pry,2000,70.546
pry,2001,70.786
pry,2002,71.023
pry,2003,71.249
pry,2004,71.464
pry,2005,71.667
pry,2006,71.862
pry,2007,72.055
pry,2008,72.251
pry,2009,72.45
pry,2010,72.653
pry,2011,72.86
pry,2012,73.068
pry,2013,73.274
pry,2014,73.473
pry,2015,73.662
pry,2016,73.836
pry,2017,73.992
pry,2018,74.131
pry,2019,74.254
pry,2020,74.363
pse,1990,68.048
pse,1991,68.433
pse,1992,68.795
pse,1993,69.135
pse,1994,69.455
pse,1995,69.757
pse,1996,70.041
pse,1997,70.309
pse,1998,70.56
pse,1999,70.797
pse,2000,71.022
pse,2001,71.239
pse,2002,71.447
pse,2003,71.648
pse,2004,71.842
pse,2005,72.028
pse,2006,72.203
pse,2007,72.366
pse,2008,72.517
pse,2009,72.656
pse,2010,72.788
pse,2011,72.915
pse,2012,73.041
pse,2013,73.17
pse,2014,73.303
pse,2015,73.442
pse,2016,73.589
pse,2017,73.74
pse,2018,73.895
pse,2019,74.053
pse,2020,74.213
pyf,1960,56.282
pyf,1961,56.708
pyf,1962,57.093
pyf,1963,57.465
pyf,1964,57.845
pyf,1965,58.242
pyf,1966,58.654
pyf,1967,59.061
pyf,1968,59.452
pyf,1969,59.827
pyf,1970,60.183
pyf,1971,60.518
pyf,1972,60.836
pyf,1973,61.149
pyf,1974,61.469
pyf,1975,61.823
pyf,1976,62.239
pyf,1977,62.728
pyf,1978,63.291
pyf,1979,63.916
pyf,1980,64.576
pyf,1981,65.234
pyf,1982,65.854
pyf,1983,66.407
pyf,1984,66.883
pyf,1985,67.278
pyf,1986,67.604
pyf,1987,67.888
pyf,1988,68.156
pyf,1989,68.424
pyf,1990,68.704
pyf,1991,69.007
pyf,1992,69.332
pyf,1993,69.678
pyf,1994,70.044
pyf,1995,70.426
pyf,1996,70.815
pyf,1997,71.202
pyf,1998,71.58
pyf,1999,71.946
pyf,2000,72.303
pyf,2001,72.658
pyf,2002,73.017
pyf,2003,73.382
pyf,2004,73.751
pyf,2005,74.116
pyf,2006,74.466
pyf,2007,74.793
pyf,2008,75.092
pyf,2009,75.363
pyf,2010,75.611
pyf,2011,75.844
pyf,2012,76.074
pyf,2013,76.307
pyf,2014,76.546
pyf,2015,76.787
pyf,2016,77.024
pyf,2017,77.251
pyf,2018,77.462
pyf,2019,77.657
pyf,2020,77.836
qat,1960,61.094
qat,1961,61.851
qat,1962,62.61
qat,1963,63.369
qat,1964,64.123
qat,1965,64.866
qat,1966,65.588
qat,1967,66.282
qat,1968,66.942
qat,1969,67.567
qat,1970,68.156
qat,1971,68.713
qat,1972,69.245
qat,1973,69.758
qat,1974,70.254
qat,1975,70.734
qat,1976,71.198
qat,1977,71.644
qat,1978,72.072
qat,1979,72.48
qat,1980,72.869
qat,1981,73.239
qat,1982,73.589
qat,1983,73.922
qat,1984,74.237
qat,1985,74.537
qat,1986,74.821
qat,1987,75.091
qat,1988,75.349
qat,1989,75.593
qat,1990,75.824
qat,1991,76.041
qat,1992,76.241
qat,1993,76.427
qat,1994,76.599
qat,1995,76.759
qat,1996,76.909
qat,1997,77.052
qat,1998,77.19
qat,1999,77.327
qat,2000,77.467
qat,2001,77.612
qat,2002,77.762
qat,2003,77.919
qat,2004,78.083
qat,2005,78.252
qat,2006,78.425
qat,2007,78.601
qat,2008,78.775
qat,2009,78.945
qat,2010,79.108
qat,2011,79.26
qat,2012,79.399
qat,2013,79.527
qat,2014,79.646
qat,2015,79.758
qat,2016,79.868
qat,2017,79.981
qat,2018,80.1
qat,2019,80.227
qat,2020,80.363
rou,1960,65.64244
rou,1961,66.41588
rou,1962,67.02907
rou,1963,67.44107
rou,1964,67.65044
rou,1965,67.69785
rou,1966,67.65946
rou,1967,67.6269
rou,1968,67.67124
rou,1969,67.81493
rou,1970,68.05641
rou,1971,68.50415
rou,1972,68.47024
rou,1973,69.00561
rou,1974,69.49976
rou,1975,69.6139
rou,1976,69.69878
rou,1977,69.74195
rou,1978,69.48049
rou,1979,69.15317
rou,1980,69.09098
rou,1981,69.36829
rou,1982,69.53171
rou,1983,69.72634
rou,1984,69.65878
rou,1985,69.70683
rou,1986,69.49634
rou,1987,69.22683
rou,1988,69.38805
rou,1989,69.53073
rou,1990,69.74122
rou,1991,69.78439
rou,1992,69.78439
rou,1993,69.56341
rou,1994,69.50976
rou,1995,69.4561
rou,1996,69.10488
rou,1997,69.00488
rou,1998,69.80732
rou,1999,70.5122
rou,2000,71.16341
rou,2001,71.16098
rou,2002,71.00976
rou,2003,71.30976
rou,2004,71.56098
rou,2005,71.9122
rou,2006,72.16341
rou,2007,72.56585
rou,2008,72.56585
rou,2009,73.30976
rou,2010,73.45854
rou,2011,74.40976
rou,2012,74.4122
rou,2013,75.06341
rou,2014,74.90976
rou,2015,74.9122
rou,2016,75.20976
rou,2017,75.30976
rou,2018,75.35854
rou,2019,75.60732
rou,2020,74.35366
rus,1960,66.05529
rus,1961,66.59702
rus,1962,67.02141
rus,1963,67.3399
rus,1964,67.56651
rus,1965,67.71885
rus,1966,67.81251
rus,1967,67.86015
rus,1968,67.87434
rus,1969,67.86712
rus,1970,68.13366
rus,1971,68.37659
rus,1972,68.30854
rus,1973,68.29463
rus,1974,68.32024
rus,1975,67.7239
rus,1976,67.48756
rus,1977,67.37634
rus,1978,67.39098
rus,1979,67.11439
rus,1980,67.0339
rus,1981,67.2639
rus,1982,67.8061
rus,1983,67.65268
rus,1984,67.20268
rus,1985,67.85683
rus,1986,69.38976
rus,1987,69.44
rus,1988,69.46439
rus,1989,69.17171
rus,1990,68.8861
rus,1991,68.47439
rus,1992,66.87317
rus,1993,64.93585
rus,1994,64.46707
rus,1995,64.69073
rus,1996,65.85415
rus,1997,66.69878
rus,1998,67.02976
rus,1999,65.9822
rus,2000,65.48366
rus,2001,65.38341
rus,2002,65.12878
rus,2003,65.02756
rus,2004,65.47098
rus,2005,65.52976
rus,2006,66.72756
rus,2007,67.58683
rus,2008,67.94927
rus,2009,68.68463
rus,2010,68.84122
rus,2011,69.6839
rus,2012,70.0722
rus,2013,70.57878
rus,2014,70.74366
rus,2015,71.18341
rus,2016,71.65122
rus,2017,72.45146
rus,2018,72.6622
rus,2019,73.0839
rus,2020,71.33878
rwa,1960,42.616
rwa,1961,42.941
rwa,1962,43.251
rwa,1963,43.54
rwa,1964,43.803
rwa,1965,44.034
rwa,1966,44.225
rwa,1967,44.38
rwa,1968,44.505
rwa,1969,44.609
rwa,1970,44.696
rwa,1971,44.772
rwa,1972,44.848
rwa,1973,44.945
rwa,1974,45.084
rwa,1975,45.315
rwa,1976,45.692
rwa,1977,46.225
rwa,1978,46.895
rwa,1979,47.661
rwa,1980,48.527
rwa,1981,49.498
rwa,1982,50.487
rwa,1983,51.342
rwa,1984,51.888
rwa,1985,51.685
rwa,1986,50.233
rwa,1987,47.409
rwa,1988,43.361
rwa,1989,38.439
rwa,1990,33.413
rwa,1991,29.248
rwa,1992,26.691
rwa,1993,26.172
rwa,1994,27.738
rwa,1995,31.037
rwa,1996,35.38
rwa,1997,39.838
rwa,1998,43.686
rwa,1999,46.639
rwa,2000,48.649
rwa,2001,49.936
rwa,2002,50.987
rwa,2003,52.178
rwa,2004,53.595
rwa,2005,55.254
rwa,2006,57.083
rwa,2007,58.915
rwa,2008,60.612
rwa,2009,62.129
rwa,2010,63.433
rwa,2011,64.523
rwa,2012,65.438
rwa,2013,66.219
rwa,2014,66.884
rwa,2015,67.45
rwa,2016,67.93
rwa,2017,68.341
rwa,2018,68.7
rwa,2019,69.024
rwa,2020,69.329
sau,1960,45.638
sau,1961,46.145
sau,1962,46.665
sau,1963,47.207
sau,1964,47.781
sau,1965,48.408
sau,1966,49.107
sau,1967,49.888
sau,1968,50.751
sau,1969,51.692
sau,1970,52.703
sau,1971,53.771
sau,1972,54.872
sau,1973,55.981
sau,1974,57.078
sau,1975,58.148
sau,1976,59.179
sau,1977,60.169
sau,1978,61.116
sau,1979,62.016
sau,1980,62.863
sau,1981,63.66
sau,1982,64.411
sau,1983,65.122
sau,1984,65.795
sau,1985,66.43
sau,1986,67.028
sau,1987,67.589
sau,1988,68.116
sau,1989,68.611
sau,1990,69.078
sau,1991,69.522
sau,1992,69.945
sau,1993,70.349
sau,1994,70.733
sau,1995,71.099
sau,1996,71.445
sau,1997,71.766
sau,1998,72.06
sau,1999,72.327
sau,2000,72.561
sau,2001,72.759
sau,2002,72.92
sau,2003,73.051
sau,2004,73.159
sau,2005,73.256
sau,2006,73.355
sau,2007,73.467
sau,2008,73.598
sau,2009,73.75
sau,2010,73.917
sau,2011,74.089
sau,2012,74.254
sau,2013,74.402
sau,2014,74.533
sau,2015,74.651
sau,2016,74.761
sau,2017,74.874
sau,2018,74.998
sau,2019,75.133
sau,2020,75.28
sdn,1960,48.194
sdn,1961,48.618
sdn,1962,49.035
sdn,1963,49.446
sdn,1964,49.852
sdn,1965,50.257
sdn,1966,50.663
sdn,1967,51.069
sdn,1968,51.469
sdn,1969,51.86
sdn,1970,52.234
sdn,1971,52.583
sdn,1972,52.901
sdn,1973,53.184
sdn,1974,53.43
sdn,1975,53.638
sdn,1976,53.807
sdn,1977,53.946
sdn,1978,54.061
sdn,1979,54.161
sdn,1980,54.253
sdn,1981,54.342
sdn,1982,54.435
sdn,1983,54.534
sdn,1984,54.645
sdn,1985,54.768
sdn,1986,54.901
sdn,1987,55.039
sdn,1988,55.182
sdn,1989,55.334
sdn,1990,55.5
sdn,1991,55.687
sdn,1992,55.899
sdn,1993,56.14
sdn,1994,56.41
sdn,1995,56.709
sdn,1996,57.032
sdn,1997,57.374
sdn,1998,57.73
sdn,1999,58.096
sdn,2000,58.472
sdn,2001,58.859
sdn,2002,59.258
sdn,2003,59.67
sdn,2004,60.092
sdn,2005,60.525
sdn,2006,60.969
sdn,2007,61.422
sdn,2008,61.879
sdn,2009,62.33
sdn,2010,62.764
sdn,2011,63.171
sdn,2012,63.542
sdn,2013,63.875
sdn,2014,64.169
sdn,2015,64.429
sdn,2016,64.663
sdn,2017,64.881
sdn,2018,65.095
sdn,2019,65.311
sdn,2020,65.53
sen,1960,38.223
sen,1961,38.38
sen,1962,38.462
sen,1963,38.477
sen,1964,38.449
sen,1965,38.407
sen,1966,38.386
sen,1967,38.424
sen,1968,38.558
sen,1969,38.816
sen,1970,39.227
sen,1971,39.814
sen,1972,40.562
sen,1973,41.445
sen,1974,42.442
sen,1975,43.521
sen,1976,44.641
sen,1977,45.767
sen,1978,46.869
sen,1979,47.927
sen,1980,48.944
sen,1981,49.94
sen,1982,50.938
sen,1983,51.945
sen,1984,52.946
sen,1985,53.914
sen,1986,54.813
sen,1987,55.61
sen,1988,56.283
sen,1989,56.818
sen,1990,57.202
sen,1991,57.43
sen,1992,57.529
sen,1993,57.535
sen,1994,57.48
sen,1995,57.404
sen,1996,57.342
sen,1997,57.323
sen,1998,57.376
sen,1999,57.523
sen,2000,57.787
sen,2001,58.177
sen,2002,58.675
sen,2003,59.259
sen,2004,59.912
sen,2005,60.62
sen,2006,61.365
sen,2007,62.126
sen,2008,62.88
sen,2009,63.607
sen,2010,64.284
sen,2011,64.898
sen,2012,65.448
sen,2013,65.939
sen,2014,66.37
sen,2015,66.747
sen,2016,67.078
sen,2017,67.38
sen,2018,67.665
sen,2019,67.941
sen,2020,68.213
sgp,1960,65.65983
sgp,1961,66.0872
sgp,1962,66.43224
sgp,1963,66.7008
sgp,1964,66.91022
sgp,1965,67.0858
sgp,1966,67.25595
sgp,1967,67.44573
sgp,1968,67.67373
sgp,1969,67.95107
sgp,1970,68.27941
sgp,1971,68.65046
sgp,1972,69.0429
sgp,1973,69.44032
sgp,1974,69.83478
sgp,1975,70.21971
sgp,1976,70.59398
sgp,1977,70.9609
sgp,1978,71.32334
sgp,1979,71.68273
sgp,1980,72.19024
sgp,1981,72.5878
sgp,1982,72.6878
sgp,1983,73.03659
sgp,1984,73.29024
sgp,1985,73.89024
sgp,1986,74.24634
sgp,1987,74.54878
sgp,1988,74.69756
sgp,1989,74.94634
sgp,1990,75.29512
sgp,1991,75.64634
sgp,1992,75.94634
sgp,1993,76.04634
sgp,1994,76.19756
sgp,1995,76.29512
sgp,1996,76.59512
sgp,1997,76.89756
sgp,1998,77.3
sgp,1999,77.55122
sgp,2000,77.95122
sgp,2001,78.25122
sgp,2002,78.55122
sgp,2003,79.03902
sgp,2004,79.49024
sgp,2005,79.99024
sgp,2006,80.14146
sgp,2007,80.44146
sgp,2008,80.79024
sgp,2009,81.24146
sgp,2010,81.54146
sgp,2011,81.7439
sgp,2012,81.99512
sgp,2013,82.24634
sgp,2014,82.49512
sgp,2015,82.7439
sgp,2016,82.84634
sgp,2017,83.09512
sgp,2018,83.29756
sgp,2019,83.59512
sgp,2020,83.7439
slb,1960,48.123
slb,1961,48.939
slb,1962,49.749
slb,1963,50.555
slb,1964,51.357
slb,1965,52.157
slb,1966,52.962
slb,1967,53.771
slb,1968,54.584
slb,1969,55.396
slb,1970,56.203
slb,1971,56.998
slb,1972,57.774
slb,1973,58.522
slb,1974,59.233
slb,1975,59.899
slb,1976,60.515
slb,1977,61.079
slb,1978,61.591
slb,1979,62.05
slb,1980,62.453
slb,1981,62.798
slb,1982,63.091
slb,1983,63.338
slb,1984,63.547
slb,1985,63.724
slb,1986,63.872
slb,1987,63.998
slb,1988,64.114
slb,1989,64.231
slb,1990,64.365
slb,1991,64.527
slb,1992,64.725
slb,1993,64.961
slb,1994,65.237
slb,1995,65.552
slb,1996,65.903
slb,1997,66.278
slb,1998,66.665
slb,1999,67.057
slb,2000,67.442
slb,2001,67.816
slb,2002,68.175
slb,2003,68.518
slb,2004,68.845
slb,2005,69.158
slb,2006,69.462
slb,2007,69.762
slb,2008,70.063
slb,2009,70.366
slb,2010,70.674
slb,2011,70.985
slb,2012,71.296
slb,2013,71.601
slb,2014,71.896
slb,2015,72.173
slb,2016,72.424
slb,2017,72.645
slb,2018,72.835
slb,2019,72.996
slb,2020,73.132
sle,1960,31.566
sle,1961,31.925
sle,1962,32.302
sle,1963,32.705
sle,1964,33.134
sle,1965,33.59
sle,1966,34.072
sle,1967,34.572
sle,1968,35.08
sle,1969,35.59
sle,1970,36.098
sle,1971,36.599
sle,1972,37.092
sle,1973,37.572
sle,1974,38.032
sle,1975,38.468
sle,1976,38.881
sle,1977,39.268
sle,1978,39.623
sle,1979,39.936
sle,1980,40.194
sle,1981,40.386
sle,1982,40.504
sle,1983,40.545
sle,1984,40.506
sle,1985,40.377
sle,1986,40.147
sle,1987,39.827
sle,1988,39.439
sle,1989,39.009
sle,1990,38.563
sle,1991,38.122
sle,1992,37.717
sle,1993,37.384
sle,1994,37.158
sle,1995,37.083
sle,1996,37.194
sle,1997,37.496
sle,1998,37.98
sle,1999,38.634
sle,2000,39.441
sle,2001,40.369
sle,2002,41.376
sle,2003,42.419
sle,2004,43.467
sle,2005,44.502
sle,2006,45.517
sle,2007,46.52
sle,2008,47.508
sle,2009,48.468
sle,2010,49.382
sle,2011,50.234
sle,2012,51.018
sle,2013,51.731
sle,2014,52.372
sle,2015,52.941
sle,2016,53.444
sle,2017,53.895
sle,2018,54.309
sle,2019,54.696
sle,2020,55.066
slv,1960,49.95
slv,1961,50.621
slv,1962,51.256
slv,1963,51.847
slv,1964,52.391
slv,1965,52.893
slv,1966,53.36
slv,1967,53.803
slv,1968,54.226
slv,1969,54.628
slv,1970,54.998
slv,1971,55.32
slv,1972,55.586
slv,1973,55.793
slv,1974,55.948
slv,1975,56.052
slv,1976,56.11
slv,1977,56.142
slv,1978,56.178
slv,1979,56.248
slv,1980,56.394
slv,1981,56.658
slv,1982,57.058
slv,1983,57.601
slv,1984,58.283
slv,1985,59.097
slv,1986,60.025
slv,1987,61.024
slv,1988,62.044
slv,1989,63.05
slv,1990,64
slv,1991,64.858
slv,1992,65.617
slv,1993,66.273
slv,1994,66.824
slv,1995,67.277
slv,1996,67.651
slv,1997,67.978
slv,1998,68.284
slv,1999,68.581
slv,2000,68.875
slv,2001,69.162
slv,2002,69.432
slv,2003,69.68
slv,2004,69.908
slv,2005,70.124
slv,2006,70.333
slv,2007,70.542
slv,2008,70.756
slv,2009,70.978
slv,2010,71.21
slv,2011,71.449
slv,2012,71.692
slv,2013,71.935
slv,2014,72.175
slv,2015,72.412
slv,2016,72.644
slv,2017,72.872
slv,2018,73.096
slv,2019,73.317
slv,2020,73.533
som,1960,36.976
som,1961,37.374
som,1962,37.773
som,1963,38.175
som,1964,38.578
som,1965,38.982
som,1966,39.384
som,1967,39.783
som,1968,40.179
som,1969,40.57
som,1970,40.957
som,1971,41.342
som,1972,41.727
som,1973,42.111
som,1974,42.494
som,1975,42.876
som,1976,43.259
som,1977,43.639
som,1978,44.013
som,1979,44.375
som,1980,44.726
som,1981,45.068
som,1982,45.394
som,1983,45.696
som,1984,45.961
som,1985,46.146
som,1986,46.2
som,1987,46.115
som,1988,45.912
som,1989,45.634
som,1990,45.378
som,1991,45.26
som,1992,45.361
som,1993,45.721
som,1994,46.337
som,1995,47.151
som,1996,48.067
som,1997,48.967
som,1998,49.754
som,1999,50.392
som,2000,50.869
som,2001,51.213
som,2002,51.492
som,2003,51.762
som,2004,52.043
som,2005,52.346
som,2006,52.669
som,2007,52.998
som,2008,53.326
som,2009,53.654
som,2010,53.99
som,2011,54.342
som,2012,54.713
som,2013,55.104
som,2014,55.509
som,2015,55.92
som,2016,56.324
som,2017,56.709
som,2018,57.068
som,2019,57.397
som,2020,57.697
srb,1991,71.4878
srb,1997,72.03902
srb,2000,71.58293
srb,2001,72.23415
srb,2002,72.28537
srb,2003,72.43659
srb,2004,72.68293
srb,2005,72.83415
srb,2006,73.38537
srb,2007,73.63171
srb,2008,73.88537
srb,2009,73.98537
srb,2010,74.33659
srb,2011,74.53659
srb,2012,74.83659
srb,2013,75.18537
srb,2014,75.33659
srb,2015,75.2878
srb,2016,75.6878
srb,2017,75.53902
srb,2018,75.89024
srb,2019,75.93659
srb,2020,74.22927
ssd,1960,31.697
ssd,1961,32.125
ssd,1962,32.55
ssd,1963,32.975
ssd,1964,33.402
ssd,1965,33.828
ssd,1966,34.248
ssd,1967,34.656
ssd,1968,35.051
ssd,1969,35.432
ssd,1970,35.807
ssd,1971,36.186
ssd,1972,36.575
ssd,1973,36.974
ssd,1974,37.378
ssd,1975,37.767
ssd,1976,38.118
ssd,1977,38.417
ssd,1978,38.662
ssd,1979,38.861
ssd,1980,39.033
ssd,1981,39.206
ssd,1982,39.41
ssd,1983,39.671
ssd,1984,40.005
ssd,1985,40.423
ssd,1986,40.931
ssd,1987,41.513
ssd,1988,42.149
ssd,1989,42.825
ssd,1990,43.524
ssd,1991,44.232
ssd,1992,44.932
ssd,1993,45.611
ssd,1994,46.257
ssd,1995,46.855
ssd,1996,47.395
ssd,1997,47.884
ssd,1998,48.333
ssd,1999,48.754
ssd,2000,49.166
ssd,2001,49.592
ssd,2002,50.05
ssd,2003,50.55
ssd,2004,51.095
ssd,2005,51.686
ssd,2006,52.315
ssd,2007,52.96
ssd,2008,53.6
ssd,2009,54.219
ssd,2010,54.8
ssd,2011,55.325
ssd,2012,55.791
ssd,2013,56.2
ssd,2014,56.552
ssd,2015,56.855
ssd,2016,57.12
ssd,2017,57.365
ssd,2018,57.604
ssd,2019,57.846
ssd,2020,58.095
stp,1960,50.378
stp,1961,50.909
stp,1962,51.428
stp,1963,51.931
stp,1964,52.417
stp,1965,52.891
stp,1966,53.361
stp,1967,53.838
stp,1968,54.328
stp,1969,54.833
stp,1970,55.358
stp,1971,55.907
stp,1972,56.472
stp,1973,57.04
stp,1974,57.597
stp,1975,58.13
stp,1976,58.623
stp,1977,59.063
stp,1978,59.436
stp,1979,59.731
stp,1980,59.928
stp,1981,60.014
stp,1982,59.992
stp,1983,59.878
stp,1984,59.688
stp,1985,59.442
stp,1986,59.161
stp,1987,58.874
stp,1988,58.608
stp,1989,58.392
stp,1990,58.247
stp,1991,58.188
stp,1992,58.212
stp,1993,58.318
stp,1994,58.511
stp,1995,58.795
stp,1996,59.172
stp,1997,59.631
stp,1998,60.159
stp,1999,60.742
stp,2000,61.365
stp,2001,62.017
stp,2002,62.687
stp,2003,63.359
stp,2004,64.02
stp,2005,64.659
stp,2006,65.27
stp,2007,65.854
stp,2008,66.412
stp,2009,66.938
stp,2010,67.43
stp,2011,67.885
stp,2012,68.306
stp,2013,68.695
stp,2014,69.052
stp,2015,69.377
stp,2016,69.67
stp,2017,69.933
stp,2018,70.17
stp,2019,70.385
stp,2020,70.583
sur,1960,59.682
sur,1961,60.038
sur,1962,60.377
sur,1963,60.705
sur,1964,61.026
sur,1965,61.346
sur,1966,61.666
sur,1967,61.984
sur,1968,62.299
sur,1969,62.609
sur,1970,62.911
sur,1971,63.199
sur,1972,63.47
sur,1973,63.724
sur,1974,63.964
sur,1975,64.201
sur,1976,64.445
sur,1977,64.704
sur,1978,64.981
sur,1979,65.274
sur,1980,65.575
sur,1981,65.873
sur,1982,66.154
sur,1983,66.409
sur,1984,66.631
sur,1985,66.819
sur,1986,66.978
sur,1987,67.113
sur,1988,67.233
sur,1989,67.341
sur,1990,67.436
sur,1991,67.519
sur,1992,67.59
sur,1993,67.647
sur,1994,67.695
sur,1995,67.731
sur,1996,67.753
sur,1997,67.762
sur,1998,67.768
sur,1999,67.781
sur,2000,67.822
sur,2001,67.913
sur,2002,68.064
sur,2003,68.28
sur,2004,68.555
sur,2005,68.877
sur,2006,69.227
sur,2007,69.579
sur,2008,69.91
sur,2009,70.209
sur,2010,70.465
sur,2011,70.676
sur,2012,70.851
sur,2013,71.002
sur,2014,71.133
sur,2015,71.249
sur,2016,71.358
sur,2017,71.463
sur,2018,71.57
sur,2019,71.682
sur,2020,71.802
svk,1960,69.92366
svk,1961,70.25085
svk,1962,70.47229
svk,1963,70.59493
svk,1964,70.63278
svk,1965,70.60337
svk,1966,70.52524
svk,1967,70.41854
svk,1968,70.30683
svk,1969,70.20571
svk,1970,70.13424
svk,1971,70.09949
svk,1972,70.09893
svk,1973,70.12507
svk,1974,70.1759
svk,1975,70.24488
svk,1976,70.32246
svk,1977,70.39861
svk,1978,70.46524
svk,1979,70.5199
svk,1980,70.40854
svk,1981,70.62927
svk,1982,70.68902
svk,1983,70.47902
svk,1984,70.75098
svk,1985,70.73463
svk,1986,71.02122
svk,1987,71.08878
svk,1988,71.2078
svk,1989,71.02634
svk,1990,70.93268
svk,1991,70.88293
svk,1992,71.79512
svk,1993,72.44878
svk,1994,72.3
svk,1995,72.25366
svk,1996,72.65366
svk,1997,72.70488
svk,1998,72.55122
svk,1999,72.90244
svk,2000,73.05122
svk,2001,73.40244
svk,2002,73.60488
svk,2003,73.60488
svk,2004,73.95854
svk,2005,73.90488
svk,2006,74.20488
svk,2007,74.20732
svk,2008,74.70488
svk,2009,74.90976
svk,2010,75.1122
svk,2011,75.95854
svk,2012,76.10976
svk,2013,76.4122
svk,2014,76.8122
svk,2015,76.56341
svk,2016,77.16585
svk,2017,77.16585
svk,2018,77.26585
svk,2019,77.66585
svk,2020,76.86585
svn,1960,68.97805
svn,1961,68.97805
svn,1962,68.97805
svn,1963,68.62195
svn,1964,68.66341
svn,1965,68.36585
svn,1966,69.0122
svn,1967,69.36585
svn,1968,68.91707
svn,1969,68.36098
svn,1970,68.60976
svn,1971,68.83415
svn,1972,69.05854
svn,1973,69.40488
svn,1974,70.16098
svn,1975,70.35854
svn,1976,70.30732
svn,1977,70.5561
svn,1978,70.70244
svn,1979,70.85366
svn,1980,71.10488
svn,1981,71.20488
svn,1982,71.05366
svn,1983,70.54146
svn,1984,70.90244
svn,1985,71.35122
svn,1986,71.80244
svn,1987,72.00244
svn,1988,72.44634
svn,1989,72.70488
svn,1990,73.20488
svn,1991,73.35366
svn,1992,73.30488
svn,1993,73.25366
svn,1994,73.40488
svn,1995,73.95854
svn,1996,74.45854
svn,1997,74.70732
svn,1998,74.80732
svn,1999,75.00976
svn,2000,75.4122
svn,2001,75.75854
svn,2002,76.00732
svn,2003,76.85854
svn,2004,77.20732
svn,2005,77.6122
svn,2006,78.08659
svn,2007,78.56098
svn,2008,78.76585
svn,2009,78.97073
svn,2010,79.42195
svn,2011,79.97073
svn,2012,80.12439
svn,2013,80.32195
svn,2014,81.07805
svn,2015,80.77561
svn,2016,81.17561
svn,2017,81.02927
svn,2018,81.37805
svn,2019,81.52927
svn,2020,80.53171
swe,1960,73.00561
swe,1961,73.47439
swe,1962,73.35049
swe,1963,73.55537
swe,1964,73.73317
swe,1965,73.86171
swe,1966,74.07854
swe,1967,74.12244
swe,1968,73.97293
swe,1969,74.08488
swe,1970,74.64927
swe,1971,74.6239
swe,1972,74.71805
swe,1973,74.86732
swe,1974,74.98049
swe,1975,74.98463
swe,1976,74.96927
swe,1977,75.37976
swe,1978,75.46902
swe,1979,75.52415
swe,1980,75.74098
swe,1981,76.0261
swe,1982,76.32732
swe,1983,76.55171
swe,1984,76.81585
swe,1985,76.6678
swe,1986,76.93122
swe,1987,77.0922
swe,1988,76.97927
swe,1989,77.72683
swe,1990,77.53683
swe,1991,77.66683
swe,1992,77.99878
swe,1993,78.06049
swe,1994,78.65024
swe,1995,78.74049
swe,1996,78.95902
swe,1997,79.19756
swe,1998,79.33902
swe,1999,79.44146
swe,2000,79.6439
swe,2001,79.79512
swe,2002,79.84634
swe,2003,80.09512
swe,2004,80.49756
swe,2005,80.54634
swe,2006,80.74878
swe,2007,80.9
swe,2008,81.1
swe,2009,81.35122
swe,2010,81.45122
swe,2011,81.80244
swe,2012,81.70488
swe,2013,81.9561
swe,2014,82.25366
swe,2015,82.20488
swe,2016,82.30732
swe,2017,82.40976
swe,2018,82.55854
swe,2019,83.10976
swe,2020,82.40732
swz,1960,43.572
swz,1961,43.951
swz,1962,44.325
swz,1963,44.699
swz,1964,45.083
swz,1965,45.489
swz,1966,45.929
swz,1967,46.409
swz,1968,46.935
swz,1969,47.508
swz,1970,48.128
swz,1971,48.788
swz,1972,49.479
swz,1973,50.191
swz,1974,50.919
swz,1975,51.661
swz,1976,52.421
swz,1977,53.198
swz,1978,53.991
swz,1979,54.795
swz,1980,55.613
swz,1981,56.453
swz,1982,57.307
swz,1983,58.158
swz,1984,58.978
swz,1985,59.749
swz,1986,60.46
swz,1987,61.081
swz,1988,61.572
swz,1989,61.885
swz,1990,61.95
swz,1991,61.7
swz,1992,61.112
swz,1993,60.192
swz,1994,58.958
swz,1995,57.422
swz,1996,55.606
swz,1997,53.595
swz,1998,51.498
swz,1999,49.424
swz,2000,47.49
swz,2001,45.799
swz,2002,44.41
swz,2003,43.372
swz,2004,42.731
swz,2005,42.518
swz,2006,42.733
swz,2007,43.308
swz,2008,44.17
swz,2009,45.275
swz,2010,46.601
swz,2011,48.141
swz,2012,49.862
swz,2013,51.699
swz,2014,53.569
swz,2015,55.359
swz,2016,56.962
swz,2017,58.319
swz,2018,59.401
swz,2019,60.194
swz,2020,60.721
sxm,2007,74.5439
sxm,2008,74.53659
sxm,2009,75.5878
sxm,2012,73.05366
sxm,2014,77.06829
sxm,2015,77.21951
sxm,2016,78.29268
syc,1980,69.59756
syc,1981,70.1878
syc,1982,69.32439
syc,1983,70.38293
syc,1984,69.55366
syc,1985,69.69756
syc,1986,68.6561
syc,1987,68.23659
syc,1988,68.70244
syc,1989,67.97073
syc,1990,68.10732
syc,1991,70.7122
syc,1992,71.21463
syc,1993,69.46829
syc,1994,70.72927
syc,1995,72.48293
syc,1996,71.56098
syc,1997,71.2122
syc,1998,71.74634
syc,1999,72.66829
syc,2000,72.77805
syc,2001,73.25366
syc,2002,71.0878
syc,2003,71.02927
syc,2004,72.66098
syc,2005,72.13171
