geo,time,dt_dod_dstc_cd
dma,1987,8614.5
dma,1988,2632000
dma,1989,1870000
dma,1990,2020000
dma,1991,3049000
dma,1992,3111061
dma,1993,919000
dma,1994,7011609.8
dma,1995,6766284.9
dma,1996,15604322.6
dma,1997,12001111.1
dma,1998,17870976.8
dma,1999,18833120.3
dma,2000,19002972.2
dma,2001,22012667.9
dma,2002,26343626.8
dma,2003,73820383.8
dma,2004,70148553
dma,2005,40563788.7
dma,2006,22002830.2
dma,2007,19501740.8
dma,2008,22647620.8
dma,2009,22042000
dma,2010,5540000
dma,2011,5550000
dma,2012,5550000
dma,2013,5576887.6
dma,2014,5504378.3
dma,2015,5548000
dma,2016,8844644.9
dma,2017,10827000
dma,2018,13139000
dma,2019,11517000
dma,2020,17614000
dom,1970,204000
dom,1971,830000
dom,1972,1085000
dom,1973,557000
dom,1974,288960
dom,1975,615947
dom,1976,2052172
dom,1977,167263994
dom,1978,258113230
dom,1979,319319272
dom,1980,480386036.6
dom,1981,637894758
dom,1982,530894037.4
dom,1983,297820910.1
dom,1984,371053346.1
dom,1985,363794292.3
dom,1986,307064553.7
dom,1987,286581616.7
dom,1988,373382364.5
dom,1989,491783466.9
dom,1990,782208240.9
dom,1991,561984225.9
dom,1992,687059202.6
dom,1993,831615928.1
dom,1994,430770846.8
dom,1995,615853393
dom,1996,706725954.1
dom,1997,750177412.2
dom,1998,865068532.7
dom,1999,1047121071.6
dom,2000,1143781189.4
dom,2001,1256119418.6
dom,2002,1963039284.5
dom,2003,1031469864.5
dom,2004,915464262.8
dom,2005,887127561.4
dom,2006,1395396676.3
dom,2007,2480000927
dom,2008,1939779699
dom,2009,1754869567.7
dom,2010,1754280000
dom,2011,1800000000
dom,2012,1753283000
dom,2013,1753040000
dom,2014,2486234000
dom,2015,3179389000
dom,2016,3052654000
dom,2017,2001468000
dom,2018,2187389000
dom,2019,2514956000
dom,2020,2171641000
dza,1977,1686000000
dza,1978,1985000000
dza,1979,1933000000
dza,1980,2325000000
dza,1981,2307000000
dza,1982,2751000000
dza,1983,1957000000
dza,1984,1759000000
dza,1985,1862000000
dza,1986,3152090000
dza,1987,1315400000
dza,1988,1620510000
dza,1989,1839700000
dza,1990,791081091.6
dza,1991,1239017165.2
dza,1992,793953476.5
dza,1993,701869980.8
dza,1994,636564580.9
dza,1995,260758957
dza,1996,327839000
dza,1997,162160000
dza,1998,186010000
dza,1999,195376000
dza,2000,222144000
dza,2001,198664000
dza,2002,107544628.5
dza,2003,145525401.8
dza,2004,430815871.1
dza,2005,516011000
dza,2006,540821000
dza,2007,749690000
dza,2008,1303740000
dza,2009,1492460000
dza,2010,1778220000
dza,2011,1141626000
dza,2012,1205000000
dza,2013,1328000000
dza,2014,1974930000
dza,2015,1823080000
dza,2016,1985910000
dza,2017,2096310000
dza,2018,2319190000
dza,2019,2264370000
dza,2020,1783540000
ecu,1970,106000000
ecu,1971,119000000
ecu,1972,130329000
ecu,1973,139000000
ecu,1974,170000000
ecu,1975,198000000
ecu,1976,240000000
ecu,1977,856000000
ecu,1978,1198000000
ecu,1979,1149000000
ecu,1980,1575039000
ecu,1981,2021078000
ecu,1982,2191117000
ecu,1983,1166001000
ecu,1984,1285075037.2
ecu,1985,989308660.6
ecu,1986,503241426.4
ecu,1987,894613495.1
ecu,1988,1193366612.5
ecu,1989,1407242892.3
ecu,1990,1813990361
ecu,1991,2192252508
ecu,1992,2248505427.6
ecu,1993,3863815469.6
ecu,1994,4100354994.9
ecu,1995,1312069138.6
ecu,1996,1586304483.7
ecu,1997,2068824715.4
ecu,1998,2271448299.9
ecu,1999,1130460730
ecu,2000,797073356.3
ecu,2001,1383675250.8
ecu,2002,2314444446.2
ecu,2003,1714618324.3
ecu,2004,1724090300.5
ecu,2005,1520329882.4
ecu,2006,1772065475.8
ecu,2007,1894456160.8
ecu,2008,1653811193.8
ecu,2009,1345520212.3
ecu,2010,1063920607.1
ecu,2011,845042267.1
ecu,2012,783012202.3
ecu,2013,855906456.8
ecu,2014,1010983325.2
ecu,2015,1061800746.5
ecu,2016,871032275.2
ecu,2017,1094132786.7
ecu,2018,1077223975.1
ecu,2019,909707123.4
ecu,2020,942025227.1
egy,1970,401201540.7
egy,1971,478672614.7
egy,1972,476173132
egy,1973,525842770.8
egy,1974,594884561.2
egy,1975,1124144117.2
egy,1976,1521337059.1
egy,1977,4348190713.5
egy,1978,3386468040.4
egy,1979,3791987082.5
egy,1980,4027063840
egy,1981,3640121904
egy,1982,5068765299.2
egy,1983,5203618530.8
egy,1984,5783000194.3
egy,1985,6196632519.6
egy,1986,7123685575.8
egy,1987,6361658026.9
egy,1988,6872111342.2
egy,1989,7885667292.3
egy,1990,4450231963.6
egy,1991,3100769460.6
egy,1992,2517683164.5
egy,1993,2004616883.4
egy,1994,1932643732.7
egy,1995,2372171596.5
egy,1996,2347970187.1
egy,1997,2992553403.1
egy,1998,4261722132.8
egy,1999,4294005736.7
egy,2000,4103976600.2
egy,2001,2207081000
egy,2002,2150067000
egy,2003,1864826792.2
egy,2004,1718865860.3
egy,2005,1655573197
egy,2006,1719592504.4
egy,2007,2235664160.5
egy,2008,2842474080.5
egy,2009,2561364135.4
egy,2010,3149020000
egy,2011,3025611535.3
egy,2012,6657220000
egy,2013,2816250000
egy,2014,3320830000
egy,2015,4424190000
egy,2016,11945250000
egy,2017,11128440000
egy,2018,10341020000
egy,2019,11284170000
egy,2020,11958730000
eri,1994,0
eri,1995,0
eri,1996,0
eri,1997,0
eri,1998,0
eri,1999,0
eri,2000,11950943.6
eri,2001,18899000
eri,2002,30929000
eri,2003,28444917.4
eri,2004,32708224.9
eri,2005,12555022.3
eri,2006,18561364.2
eri,2007,17103254.4
eri,2008,17472125.5
eri,2009,13904019.4
eri,2010,15506667.9
eri,2011,17680114.1
eri,2012,17976416.7
eri,2013,25643341.9
eri,2014,55946391.3
eri,2015,69850191.4
eri,2016,26593108.9
eri,2017,27136241
eri,2018,33988522.2
eri,2019,32677166.7
eri,2020,37305623.2
eth,1970,352000
eth,1971,423260.5
eth,1972,746895
eth,1973,27902
eth,1974,17414
eth,1975,106347.5
eth,1976,530477
eth,1977,53399930
eth,1978,52279000
eth,1979,64670304
eth,1980,56515000
eth,1981,58626820.7
eth,1982,67871225.8
eth,1983,62740593.6
eth,1984,67730468.4
eth,1985,77340837.5
eth,1986,83289000
eth,1987,97561591
eth,1988,133608305
eth,1989,111754535.6
eth,1990,145405222.9
eth,1991,275744720.5
eth,1992,318646857
eth,1993,368129041.8
eth,1994,423921411.3
eth,1995,460656408.5
eth,1996,501862457.1
eth,1997,565772607.5
eth,1998,626004063
eth,1999,87447449.3
eth,2000,85825759.7
eth,2001,53672134.6
eth,2002,56914708.7
eth,2003,64119572.9
eth,2004,72814020.1
eth,2005,127913139
eth,2006,62994572.9
eth,2007,66179228.6
eth,2008,57979886.4
eth,2009,229000696.4
eth,2010,302080274
eth,2011,180990472.7
eth,2012,36090022.3
eth,2013,203836189.6
eth,2014,291806699.9
eth,2015,549955174.6
eth,2016,927483313.1
eth,2017,634011719.6
eth,2018,749853573.8
eth,2019,480238416.9
eth,2020,409163545.3
fji,1976,30419.2
fji,1977,26194038
fji,1978,10000000
fji,1979,23215874.7
fji,1980,36298125
fji,1981,39000000
fji,1982,22001000
fji,1983,26000000
fji,1984,22000000
fji,1985,19000000
fji,1986,20000000
fji,1987,21500000
fji,1988,31360000
fji,1989,14000000
fji,1990,12019086.2
fji,1991,11455590.6
fji,1992,30545388.6
fji,1993,46770637.8
fji,1994,16110703.6
fji,1995,15019309.4
fji,1996,18540358.8
fji,1997,28147964.1
fji,1998,203014.5
fji,1999,194892.4
fji,2000,11199127
fji,2001,12213665.4
fji,2002,32380109
fji,2003,64346062
fji,2004,60400457.4
fji,2005,107370425.8
fji,2006,12993522.9
fji,2007,21277536
fji,2008,17400710.9
fji,2009,56100468.7
fji,2010,78106244.5
fji,2011,200099735.5
fji,2012,32107564.6
fji,2013,36839986.7
fji,2014,67916000
fji,2015,81483000
fji,2016,97287000
fji,2017,63643000
fji,2018,44550000
fji,2019,52953000
fji,2020,21578000
gab,1970,13000000
gab,1971,18000000
gab,1972,29000000
gab,1973,50000000
gab,1974,66000000
gab,1975,111000000
gab,1976,155000000
gab,1977,221000000
gab,1978,214000000
gab,1979,241000000
gab,1980,228028059
gab,1981,147111740.1
gab,1982,173000000
gab,1983,233101709.2
gab,1984,251089712.1
gab,1985,262006215.5
gab,1986,479136313.6
gab,1987,406117004
gab,1988,411419341.2
gab,1989,604939073.7
gab,1990,692603061.6
gab,1991,877794268
gab,1992,720703356.7
gab,1993,882917052.5
gab,1994,387145783.8
gab,1995,287404970.5
gab,1996,219084000
gab,1997,482000000
gab,1998,478387706.9
gab,1999,602643035.6
gab,2000,355458489.8
gab,2001,300821802.6
gab,2002,229953151.8
gab,2003,323601270.8
gab,2004,182974900.9
gab,2005,245106353.3
gab,2006,427267723.2
gab,2007,446316633.3
gab,2008,115163329.5
gab,2009,103658939
gab,2010,170328547.1
gab,2011,185034000
gab,2012,111106871.4
gab,2013,273000000
gab,2014,73000000
gab,2015,210472656.2
gab,2016,240754020.2
gab,2017,207296489.4
gab,2018,187373964.9
gab,2019,359626000
gab,2020,75509446.2
geo,1993,164528
geo,1994,485433069.3
geo,1995,85451047.9
geo,1996,63519935.8
geo,1997,21616532.6
geo,1998,28191785.9
geo,1999,6998202.3
geo,2000,43748418
geo,2001,77704579.4
geo,2002,33133000
geo,2003,38084000
geo,2004,106266000
geo,2005,50373382.8
geo,2006,435718000
geo,2007,663657000
geo,2008,1036507000
geo,2009,924532000
geo,2010,1100696000
geo,2011,1545778000
geo,2012,2158902000
geo,2013,2080705000
geo,2014,2150516000
geo,2015,2043374000
geo,2016,2354429000
geo,2017,2442582000
geo,2018,2317815000
geo,2019,2275760000
geo,2020,2322458000
gha,1970,5086059.6
gha,1971,5317071.5
gha,1972,16269338.1
gha,1973,25647967.4
gha,1974,9142844
gha,1975,5811203.7
gha,1976,3072227.3
gha,1977,224279288.5
gha,1978,366771579
gha,1979,203747932.4
gha,1980,130783523.3
gha,1981,286208991.6
gha,1982,207841790.4
gha,1983,92818283.6
gha,1984,242672204.1
gha,1985,190357573.6
gha,1986,189030268.4
gha,1987,121567064.2
gha,1988,78212531.3
gha,1989,204715099.3
gha,1990,320065160.3
gha,1991,393466789.9
gha,1992,414377141.1
gha,1993,473768909.5
gha,1994,579993146.7
gha,1995,621212082.5
gha,1996,653693867.4
gha,1997,677396522.6
gha,1998,721487529.9
gha,1999,718129386
gha,2000,529698483.7
gha,2001,458722032.6
gha,2002,636974456.3
gha,2003,757200701.5
gha,2004,550567536.3
gha,2005,771822630.6
gha,2006,1181683012.4
gha,2007,1219362663.6
gha,2008,1126524744.2
gha,2009,1511141146.9
gha,2010,2091658181.1
gha,2011,2694297161
gha,2012,2607283716.9
gha,2013,3650596846.6
gha,2014,3082152313
gha,2015,3304161403.4
gha,2016,2788663509
gha,2017,3323259104.3
gha,2018,3634798753.1
gha,2019,4614510176.2
gha,2020,5136492937.4
gin,1970,4905720.4
gin,1971,8767927.8
gin,1972,12256683.8
gin,1973,17481573.9
gin,1974,20408959.4
gin,1975,22848665.6
gin,1976,26700655.4
gin,1977,67174928
gin,1978,74417247.9
gin,1979,115765361
gin,1980,80061848.3
gin,1981,91201939.5
gin,1982,93145596.1
gin,1983,98550711.5
gin,1984,96058364.8
gin,1985,131816255.9
gin,1986,92466334.1
gin,1987,137277054.4
gin,1988,175086215.4
gin,1989,146038670.1
gin,1990,172004294.6
gin,1991,168462012.1
gin,1992,122418461.6
gin,1993,124136528.9
gin,1994,146421341.8
gin,1995,156481609.9
gin,1996,171054696.8
gin,1997,404373969.4
gin,1998,287737640.8
gin,1999,280453010.9
gin,2000,295681278.5
gin,2001,204856431
gin,2002,276320531.4
gin,2003,66051146.6
gin,2004,68034047.1
gin,2005,158172581.5
gin,2006,125469080.8
gin,2007,135926587.6
gin,2008,127696375.2
gin,2009,22831243.7
gin,2010,115080502.9
gin,2011,45487967.8
gin,2012,95627018.4
gin,2013,99213606.8
gin,2014,64027044.1
gin,2015,102863243
gin,2016,74442000
gin,2017,102475000
gin,2018,136077689.5
gin,2019,187984000
gin,2020,143960000
gmb,1977,7015201.9
gmb,1978,10037746.2
gmb,1979,20000000
gmb,1980,23279920.8
gmb,1981,18493285.5
gmb,1982,19637307.1
gmb,1983,24920032.7
gmb,1984,45643328.3
gmb,1985,35401675.3
gmb,1986,28474201.9
gmb,1987,23376203.4
gmb,1988,13599414.1
gmb,1989,11100765.3
gmb,1990,15731793.1
gmb,1991,20503916.8
gmb,1992,21574175
gmb,1993,42608192.8
gmb,1994,23612032.2
gmb,1995,14825198.2
gmb,1996,22575580.8
gmb,1997,13228130.2
gmb,1998,15487295
gmb,1999,22177568.4
gmb,2000,27321693
gmb,2001,26753652.4
gmb,2002,37396355.1
gmb,2003,32771523.9
gmb,2004,26915971.4
gmb,2005,22386734.5
gmb,2006,17868603.1
gmb,2007,21617220
gmb,2008,15944275.2
gmb,2009,43320788.1
gmb,2010,44688919.1
gmb,2011,1121257.6
gmb,2012,22052803.5
gmb,2013,11692984.3
gmb,2014,12681835.3
gmb,2015,11470691.9
gmb,2016,17636795
gmb,2017,13733792.4
gmb,2018,17768831.3
gmb,2019,24043505.7
gmb,2020,25679644.3
gnb,1976,107000
gnb,1977,1217000
gnb,1978,5428063.1
gnb,1979,3673818.4
gnb,1980,4931049.6
gnb,1981,4401379.7
gnb,1982,15072689.3
gnb,1983,37255546.4
gnb,1984,49772570.7
gnb,1985,40257996.9
gnb,1986,20741836.8
gnb,1987,31743192
gnb,1988,38028367.4
gnb,1989,38366364.4
gnb,1990,56464205.4
gnb,1991,63480083.3
gnb,1992,63934939
gnb,1993,69695518.2
gnb,1994,86167709.1
gnb,1995,94884943.8
gnb,1996,74335550.9
gnb,1997,71978470.5
gnb,1998,77574966.3
gnb,1999,83744400.9
gnb,2000,100420138.8
gnb,2001,98630673
gnb,2002,112623196.1
gnb,2003,123763944.8
gnb,2004,120510294.1
gnb,2005,120657362.8
gnb,2006,126297933.2
gnb,2007,149428186.3
gnb,2008,146451408.1
gnb,2009,140635447.3
gnb,2010,91789454.7
gnb,2011,19945000
gnb,2012,20945000
gnb,2013,19945000
gnb,2014,19945000
gnb,2015,40600000
gnb,2016,20186231
gnb,2017,21157786.1
gnb,2018,29876815.8
gnb,2019,47200313
gnb,2020,48251931.5
grd,1977,1000000
grd,1978,1000000
grd,1979,2000000
grd,1980,1000000
grd,1981,2000000
grd,1982,2000000
grd,1983,2523666.6
grd,1984,1834993
grd,1985,1648393.5
grd,1986,2231578.2
grd,1987,3376782.2
grd,1988,9609969.2
grd,1989,10556894
grd,1990,12855175.6
grd,1991,13647632.5
grd,1992,11485275.3
grd,1993,43195737.9
grd,1994,15605829
grd,1995,14628931.9
grd,1996,20813576.3
grd,1997,7980043.9
grd,1998,64114990.6
grd,1999,23657721.3
grd,2000,17540779.6
grd,2001,49728545.8
grd,2002,75902371.4
grd,2003,63233772.1
grd,2004,72319469.2
grd,2005,7352465.3
grd,2006,32836296.5
grd,2007,44965360.5
grd,2008,64217089.1
grd,2009,38301075
grd,2010,37576805.7
grd,2011,15825919.4
grd,2012,70829166.2
grd,2013,46449460.2
grd,2014,78989798
grd,2015,18988258.1
grd,2016,26773885.9
grd,2017,22036555.6
grd,2018,16731000
grd,2019,13847121.5
grd,2020,102156000
gtm,1970,39000000
gtm,1971,44000000
gtm,1972,46000000
gtm,1973,54000000
gtm,1974,63000000
gtm,1975,79000000
gtm,1976,94000000
gtm,1977,255000000
gtm,1978,259000000
gtm,1979,301000000
gtm,1980,335000000
gtm,1981,136400000
gtm,1982,119700000
gtm,1983,119200000
gtm,1984,151703000
gtm,1985,266591000
gtm,1986,312290582.3
gtm,1987,284314478.9
gtm,1988,299999111.4
gtm,1989,327371827.1
gtm,1990,418024640.2
gtm,1991,395381947.5
gtm,1992,474313269.3
gtm,1993,633924519.9
gtm,1994,649995492
gtm,1995,812102873
gtm,1996,1016481681.8
gtm,1997,1019482249.3
gtm,1998,1029340012.8
gtm,1999,1087260955.3
gtm,2000,1172022872.6
gtm,2001,1238970000
gtm,2002,1232547000
gtm,2003,1569709000
gtm,2004,1615943000
gtm,2005,1452943000
gtm,2006,1474000000
gtm,2007,2004000000
gtm,2008,2151000000
gtm,2009,1226000000
gtm,2010,1585000000
gtm,2011,2265000000
gtm,2012,926404019.3
gtm,2013,945400000
gtm,2014,951200000
gtm,2015,844100000
gtm,2016,920400000
gtm,2017,1042300000
gtm,2018,1598700000
gtm,2019,1338200000
gtm,2020,1229477000
guy,1972,538000
guy,1973,326000
guy,1974,1035000
guy,1975,1631000
guy,1976,1203376
guy,1977,47468869.6
guy,1978,78656008
guy,1979,73435838.5
guy,1980,117975814.6
guy,1981,112988973.3
guy,1982,167565937.4
guy,1983,405422157.2
guy,1984,493487929.7
guy,1985,618625978.5
guy,1986,665734316.7
guy,1987,654046046.5
guy,1988,761528782.5
guy,1989,265678203.7
guy,1990,74676180.8
guy,1991,49930541.2
guy,1992,54471506.2
guy,1993,45071172.8
guy,1994,71327988.3
guy,1995,149860776.7
guy,1996,85099838.4
guy,1997,102308856
guy,1998,126686918
guy,1999,138179273
guy,2000,109438915.2
guy,2001,112382243.8
guy,2002,126136965.6
guy,2003,117794060
guy,2004,114175647.5
guy,2005,84004034.3
guy,2006,162147012.5
guy,2007,183097666.4
guy,2008,235785984.5
guy,2009,451986299
guy,2010,333317712.7
guy,2011,770008532.5
guy,2012,587878984.8
guy,2013,1025701057.2
guy,2014,919033285.3
guy,2015,311100570.1
guy,2016,243205647.9
guy,2017,115528995.1
guy,2018,124203342.5
guy,2019,48612052
guy,2020,54337304.9
hnd,1976,0
hnd,1977,149000000
hnd,1978,173009000
hnd,1979,264964000
hnd,1980,272212000
hnd,1981,241548000
hnd,1982,151710051.2
hnd,1983,141693228.5
hnd,1984,198865108.4
hnd,1985,302872193
hnd,1986,361697064.5
hnd,1987,408881474.9
hnd,1988,414583901.2
hnd,1989,400148351.3
hnd,1990,200663316
hnd,1991,193479867
hnd,1992,180445735.1
hnd,1993,223982079.2
hnd,1994,324820432.7
hnd,1995,380445835.8
hnd,1996,418688355
hnd,1997,487377780.9
hnd,1998,531568386.4
hnd,1999,448862341.4
hnd,2000,373566877.7
hnd,2001,329252426
hnd,2002,523873811.8
hnd,2003,432395214.1
hnd,2004,422869436.2
hnd,2005,321236812.3
hnd,2006,284753768.7
hnd,2007,316849135.6
hnd,2008,465535230.4
hnd,2009,249249238.2
hnd,2010,374241464
hnd,2011,267471639.3
hnd,2012,401589880.3
hnd,2013,511859258.7
hnd,2014,503617353.7
hnd,2015,490799782.7
hnd,2016,439062233.7
hnd,2017,492955232.1
hnd,2018,701881475
hnd,2019,778440000
hnd,2020,619159000
hti,1975,990000
hti,1976,0
hti,1977,8000000
hti,1978,6000000
hti,1979,19000000
hti,1980,14000000
hti,1981,24149991.1
hti,1982,74059112.3
hti,1983,50809266.1
hti,1984,88724676.6
hti,1985,99483473.5
hti,1986,56205081.4
hti,1987,90619074
hti,1988,87625867.6
hti,1989,76924207.8
hti,1990,100863631
hti,1991,105118364.9
hti,1992,112610469.1
hti,1993,122301161
hti,1994,48851705.7
hti,1995,26628000
hti,1996,36278000
hti,1997,107187000
hti,1998,29784000
hti,1999,96039000
hti,2000,90296319.8
hti,2001,185165000
hti,2002,154074000
hti,2003,117283509.9
hti,2004,28211327.1
hti,2005,14739231.7
hti,2006,18140991.9
hti,2007,142000
hti,2008,283000
hti,2009,90000
hti,2010,111342.9
hti,2011,30000
hti,2012,73000
hti,2013,83000
hti,2014,803000
hti,2015,4087000
hti,2016,998000
hti,2017,2122000
hti,2018,109000
hti,2019,16348000
hti,2020,88000
idn,1970,346438841.5
idn,1971,470796185
idn,1972,581820332
idn,1973,718000000
idn,1974,899000000
idn,1975,1135000000
idn,1976,1383000000
idn,1977,1925000000
idn,1978,1786000000
idn,1979,2108000000
idn,1980,2775000000
idn,1981,3274000000
idn,1982,3616000000
idn,1983,4639000000
idn,1984,5408000000
idn,1985,6049000000
idn,1986,6466000000
idn,1987,6360299594.9
idn,1988,6727000000
idn,1989,7975000000
idn,1990,11135300000
idn,1991,14314800000
idn,1992,18057100000
idn,1993,17987000000
idn,1994,19457000000
idn,1995,25966300000
idn,1996,32230440000
idn,1997,32865000000
idn,1998,20112700000
idn,1999,20029080000
idn,2000,21688024000
idn,2001,20031024000
idn,2002,17626024000
idn,2003,19476747000
idn,2004,22024000000
idn,2005,11022500000
idn,2006,12208300000
idn,2007,18655399000
idn,2008,20488290000
idn,2009,24049500000
idn,2010,33047270000
idn,2011,38173360000
idn,2012,44253420000
idn,2013,46110170000
idn,2014,45959810000
idn,2015,38430970000
idn,2016,40685025000
idn,2017,46731000000
idn,2018,47960000000
idn,2019,44798514000
idn,2020,44487594000
ind,1970,283000000
ind,1971,318000000
ind,1972,350000000
ind,1973,378000000
ind,1974,437000000
ind,1975,473000000
ind,1976,499000000
ind,1977,432000000
ind,1978,651000000
ind,1979,698000000
ind,1980,1271000000
ind,1981,1597000000
ind,1982,2397000000
ind,1983,3338000000
ind,1984,3672000000
ind,1985,4358000000
ind,1986,4946000000
ind,1987,5673000000
ind,1988,6358000000
ind,1989,7501000000
ind,1990,8544000000
ind,1991,7070000000
ind,1992,6340000000
ind,1993,3626000000
ind,1994,4264000000
ind,1995,5049000000
ind,1996,6726000000
ind,1997,5046000000
ind,1998,4329000000
ind,1999,3933000000
ind,2000,3462000000
ind,2001,2742000000
ind,2002,4093000000
ind,2003,6327001000
ind,2004,6864000000
ind,2005,8816000000
ind,2006,25097000000
ind,2007,36093000000
ind,2008,43821387000
ind,2009,46603000000
ind,2010,56448000000
ind,2011,78052000000
ind,2012,93349000000
ind,2013,92706062000
ind,2014,85574341000
ind,2015,81562824000
ind,2016,83932884000
ind,2017,97608593000
ind,2018,103923910000
ind,2019,106779537000
ind,2020,103533102000
irn,1980,27000
irn,1981,67759038.4
irn,1982,4769213596
irn,1983,4139344128.9
irn,1984,2703098582.9
irn,1985,3666881528.5
irn,1986,3413776402
irn,1987,3864384378.9
irn,1988,3775698227.1
irn,1989,4656823758
irn,1990,7224061119.8
irn,1991,9265787775.3
irn,1992,14303688232.6
irn,1993,17603487625.2
irn,1994,6711537336
irn,1995,6449492038.5
irn,1996,4754917488.2
irn,1997,3353881804.1
irn,1998,4503000448.3
irn,1999,3618010216.8
irn,2000,3677800000
irn,2001,2651800000
irn,2002,2077000000
irn,2003,4791000000
irn,2004,10253000000
irn,2005,10686000000
irn,2006,9100000000
irn,2007,9891000000
irn,2008,6599000000
irn,2009,8787000000
irn,2010,11613000000
irn,2011,10320000000
irn,2012,943000000
irn,2013,776700000
irn,2014,431700000
irn,2015,2019400000
irn,2016,3314485523.8
irn,2017,4198934782.6
irn,2018,2153534038.9
irn,2019,1598632679.2
irn,2020,2084567704.4
jam,1970,6943.1
jam,1971,0
jam,1972,0
jam,1973,418076
jam,1974,554000
jam,1975,0
jam,1976,0
jam,1977,103000000
jam,1978,80000000
jam,1979,106000000
jam,1980,98000000
jam,1981,93553044
jam,1982,103271161
jam,1983,286643277.8
jam,1984,251436967.2
jam,1985,189588139.6
jam,1986,188540532.2
jam,1987,237263678.2
jam,1988,295339339.4
jam,1989,391194955.1
jam,1990,346332495.7
jam,1991,280997195.3
jam,1992,310827337.1
jam,1993,288071183.7
jam,1994,482654796.1
jam,1995,491693326.4
jam,1996,574636688.6
jam,1997,685135147.1
jam,1998,630696733.7
jam,1999,784231974
jam,2000,792784905
jam,2001,931136742
jam,2002,781159324.4
jam,2003,988567102.6
jam,2004,1097840193.5
jam,2005,616243948.9
jam,2006,1098639030.1
jam,2007,1534328016.3
jam,2008,1259296044.7
jam,2009,748680448.1
jam,2010,1089316335.1
jam,2011,987697889.8
jam,2012,1764828770.6
jam,2013,1439695134.3
jam,2014,1529069233.9
jam,2015,1512530000
jam,2016,1661714000
jam,2017,1794397301.9
jam,2018,2204727000
jam,2019,2268827000
jam,2020,1784532000
jor,1971,1203840
jor,1972,1793400
jor,1973,727920
jor,1974,1436281.6
jor,1975,2094153.6
jor,1976,3503995.2
jor,1977,116368506.6
jor,1978,209506730
jor,1979,289247336
jor,1980,485349003.9
jor,1981,528297756
jor,1982,608134701.5
jor,1983,577011379.8
jor,1984,675852205.9
jor,1985,691528000
jor,1986,763572000
jor,1987,1321044000
jor,1988,330845303.9
jor,1989,802719182.7
jor,1990,1036847829.7
jor,1991,1992014478.2
jor,1992,777352014.9
jor,1993,751108215.6
jor,1994,674247844
jor,1995,784853954.1
jor,1996,592150487.5
jor,1997,743257750.5
jor,1998,593224917.9
jor,1999,870896684.1
jor,2000,4396209210.4
jor,2001,4742623466.7
jor,2002,5325342539
jor,2003,4950372864.4
jor,2004,5407520686.2
jor,2005,5742051015.4
jor,2006,6600356485
jor,2007,7443801000.8
jor,2008,8596330611.7
jor,2009,8518031520.8
jor,2010,9048795123.3
jor,2011,9594257249.9
jor,2012,9736553552.6
jor,2013,10872973320.9
jor,2014,10887322389.9
jor,2015,10306680221.8
jor,2016,10469574248.7
jor,2017,10932503396.4
jor,2018,11510572560.6
jor,2019,12297386449.6
jor,2020,14083542671.9
kaz,1992,9230000
kaz,1993,21625120.4
kaz,1994,232346464.2
kaz,1995,381409000
kaz,1996,221240000
kaz,1997,349000000
kaz,1998,423823000
kaz,1999,474097000
kaz,2000,961000000
kaz,2001,1342000000
kaz,2002,1842000000
kaz,2003,2812900000
kaz,2004,3942810000
kaz,2005,8102430000
kaz,2006,12445218000
kaz,2007,11529681000
kaz,2008,9486767000
kaz,2009,6985137000
kaz,2010,8864495000
kaz,2011,8755611000
kaz,2012,9086335000
kaz,2013,9496688000
kaz,2014,9780884000
kaz,2015,6260332000
kaz,2016,6732410000
kaz,2017,7678336000
kaz,2018,8365810000
kaz,2019,8988655000
kaz,2020,10034057000
ken,1970,69038400
ken,1971,72000000
ken,1972,84011740.5
ken,1973,122004646.4
ken,1974,166000000
ken,1975,187000000
ken,1976,216010214.4
ken,1977,303000000
ken,1978,403000000
ken,1979,429000000
ken,1980,640382531.8
ken,1981,470251673.4
ken,1982,339573930.2
ken,1983,408412123.2
ken,1984,376030312
ken,1985,470000213.9
ken,1986,372016424.8
ken,1987,591686280.2
ken,1988,534031917.6
ken,1989,609978054
ken,1990,934284411.4
ken,1991,707575394.1
ken,1992,776728684.6
ken,1993,902647474.1
ken,1994,677108016.7
ken,1995,633502118.9
ken,1996,527712316.4
ken,1997,796386759.1
ken,1998,834257446.2
ken,1999,779229742.8
ken,2000,756723445.5
ken,2001,529580416.4
ken,2002,658368411.4
ken,2003,691815018
ken,2004,662181394.8
ken,2005,490184781.4
ken,2006,589751408.6
ken,2007,967221551.9
ken,2008,950340568.5
ken,2009,960557317.4
ken,2010,1041358696.3
ken,2011,1292525874.2
ken,2012,1576703440.4
ken,2013,2419657940.5
ken,2014,1997404338.5
ken,2015,2698261244.6
ken,2016,2134226329.9
ken,2017,2656664499.1
ken,2018,2546256023.5
ken,2019,2611018804.3
ken,2020,2293551163.4
kgz,1992,0
kgz,1993,124366.3
kgz,1994,12831246.3
kgz,1995,12964988.7
kgz,1996,8662410
kgz,1997,33020371.6
kgz,1998,28190000
kgz,1999,60679648.6
kgz,2000,129023142.1
kgz,2001,47740234.1
kgz,2002,10251685.6
kgz,2003,37488320
kgz,2004,327525346
kgz,2005,132283639.3
kgz,2006,206497248.2
kgz,2007,319249897.4
kgz,2008,390852305.4
kgz,2009,423796807.7
kgz,2010,194940830.5
kgz,2011,188076770.2
kgz,2012,213544961
kgz,2013,307769214
