geo,time,ne_dab_defl_zs
col,1995,21.05073
col,1996,24.565
col,1997,28.57446
col,1998,33.39296
col,1999,37.30155
col,2000,50.68188
col,2001,54.75198
col,2002,58.05771
col,2003,61.99775
col,2004,65.80882
col,2005,69.14256
col,2006,72.76882
col,2007,75.70028
col,2008,79.05372
col,2009,82.30854
col,2010,83.67416
col,2011,87.38985
col,2012,89.93994
col,2013,91.55181
col,2014,94.46515
col,2015,100
col,2016,105.75063
col,2017,109.59661
col,2018,113.40742
col,2019,118.22229
col,2020,121.37737
com,1980,29.76847
com,1981,34.10591
com,1982,36.33227
com,1983,41.85801
com,1984,44.43623
com,1985,47.57865
com,1986,51.09575
com,1987,52.74257
com,1988,53.76471
com,1989,56.9696
com,1990,58.20845
com,1991,62.9352
com,1992,58.67769
com,1993,60.33997
com,1994,66.02207
com,1995,71.51537
com,1996,73.8033
com,1997,74.48525
com,1998,75.48787
com,1999,79.8748
com,2000,76.31246
com,2001,82.89829
com,2002,86.35587
com,2003,90.77007
com,2004,93.84562
com,2005,94.14238
com,2006,97.07116
com,2007,100
com,2008,105.01255
com,2009,103.84767
com,2010,109.5771
com,2011,112.76716
com,2012,116.16455
com,2013,117.64612
com,2014,117.03875
com,2015,110.19552
com,2016,111.68015
com,2017,110.71391
com,2018,112.05434
cpv,2007,100
cpv,2008,104.16712
cpv,2009,104.4158
cpv,2010,105.85504
cpv,2011,109.7556
cpv,2012,111.32077
cpv,2013,112.16215
cpv,2014,111.22266
cpv,2015,112.22544
cpv,2016,111.80897
cpv,2017,112.60283
cpv,2018,114.28889
cpv,2019,114.84368
cpv,2020,114.68775
cri,1960,0.0999
cri,1961,0.09385
cri,1962,0.09872
cri,1963,0.10134
cri,1964,0.09959
cri,1965,0.09892
cri,1966,0.10093
cri,1967,0.10419
cri,1968,0.10832
cri,1969,0.1138
cri,1970,0.1204
cri,1971,0.12974
cri,1972,0.1392
cri,1973,0.16189
cri,1974,0.21531
cri,1975,0.25522
cri,1976,0.28588
cri,1977,0.31724
cri,1978,0.34965
cri,1979,0.39345
cri,1980,0.47165
cri,1981,0.70828
cri,1982,1.2474
cri,1983,1.60881
cri,1984,1.87078
cri,1985,2.22653
cri,1986,2.50188
cri,1987,2.93007
cri,1988,3.48967
cri,1989,4.12505
cri,1990,4.9968
cri,1991,8.464
cri,1992,10.03188
cri,1993,10.98417
cri,1994,12.57778
cri,1995,15.11265
cri,1996,17.63733
cri,1997,20.0532
cri,1998,22.24184
cri,1999,25.05295
cri,2000,27.95532
cri,2001,30.64745
cri,2002,33.86508
cri,2003,37.39896
cri,2004,42.88509
cri,2005,49.03258
cri,2006,56.92768
cri,2007,63.67846
cri,2008,72.01459
cri,2009,73.5606
cri,2010,79.50774
cri,2011,84.00344
cri,2012,86.70741
cri,2013,89.76764
cri,2014,94.23286
cri,2015,95.93289
cri,2016,96.99315
cri,2017,100
cri,2018,102.95553
cri,2019,105.21559
cri,2020,104.38483
cub,1970,37.95438
cub,1971,42.45389
cub,1972,45.41076
cub,1973,46.89166
cub,1974,52.45772
cub,1975,54.69506
cub,1976,54.99599
cub,1977,52.71301
cub,1978,57.64178
cub,1979,59.33747
cub,1980,62.27763
cub,1981,60.98269
cub,1982,59.70403
cub,1983,60.61848
cub,1984,62.15222
cub,1985,59.27025
cub,1986,59.81163
cub,1987,59.2546
cub,1988,59.35313
cub,1989,59.73004
cub,1990,61.21465
cub,1991,56.61092
cub,1992,62.70505
cub,1993,72.73308
cub,1994,90.98246
cub,1995,103.29312
cub,1996,100.82986
cub,1997,100
cub,1998,102.99552
cub,1999,107.36081
cub,2000,111.80455
cub,2001,112.30161
cub,2002,116.5361
cub,2003,117.84799
cub,2004,118.10828
cub,2005,121.02473
cub,2006,131.73449
cub,2007,137.11887
cub,2008,147.47425
cub,2009,145.44781
cub,2010,139.44413
cub,2011,149.68046
cub,2012,151.47942
cub,2013,156.05429
cub,2014,158.77178
cub,2015,164.10311
cub,2016,166.09438
cub,2017,173.04034
cub,2018,176.16833
cub,2019,182.3306
cub,2020,209.03158
cyp,1975,17.93617
cyp,1976,17.97401
cyp,1977,19.07871
cyp,1978,21.37739
cyp,1979,23.04037
cyp,1980,26.20104
cyp,1981,30.40735
cyp,1982,33.03862
cyp,1983,34.82326
cyp,1984,36.20247
cyp,1985,38.12036
cyp,1986,40.44629
cyp,1987,41.1586
cyp,1988,42.00335
cyp,1989,42.92511
cyp,1990,46.77126
cyp,1991,50.48718
cyp,1992,51.405
cyp,1993,58.25244
cyp,1994,60.80486
cyp,1995,68.28242
cyp,1996,70.03036
cyp,1997,71.6013
cyp,1998,72.47187
cyp,1999,73.74089
cyp,2000,75.87724
cyp,2001,77.65927
cyp,2002,79.07197
cyp,2003,81.78044
cyp,2004,83.45791
cyp,2005,86.47678
cyp,2006,89.68092
cyp,2007,92.97362
cyp,2008,97.97015
cyp,2009,97.86769
cyp,2010,100
cyp,2011,102.13136
cyp,2012,103.75784
cyp,2013,102.82325
cyp,2014,101.37314
cyp,2015,99.50493
cyp,2016,97.86395
cyp,2017,99.09855
cyp,2018,100.41371
cyp,2019,101.95171
cyp,2020,101.33263
cze,1990,24.32839
cze,1991,35.39347
cze,1992,40.3528
cze,1993,47.86327
cze,1994,52.93353
cze,1995,58.65559
cze,1996,63.49649
cze,1997,68.1936
cze,1998,73.04677
cze,1999,75.22236
cze,2000,78.04824
cze,2001,80.69068
cze,2002,81.22918
cze,2003,82.05509
cze,2004,84.96622
cze,2005,86.28657
cze,2006,88.16611
cze,2007,90.83595
cze,2008,93.54114
cze,2009,94.83083
cze,2010,94.68564
cze,2011,95.66701
cze,2012,97.39041
cze,2013,97.92569
cze,2014,99.19095
cze,2015,100
cze,2016,100.61797
cze,2017,102.9305
cze,2018,105.76376
cze,2019,109.64826
cze,2020,113.35044
deu,1970,32.38461
deu,1971,34.63348
deu,1972,36.10785
deu,1973,38.51444
deu,1974,41.72471
deu,1975,43.78016
deu,1976,45.42755
deu,1977,46.84044
deu,1978,48.12388
deu,1979,50.68132
deu,1980,54.29636
deu,1981,57.31047
deu,1982,59.64547
deu,1983,61.13137
deu,1984,62.62651
deu,1985,63.86927
deu,1986,63.85937
deu,1987,64.05053
deu,1988,65.18613
deu,1989,67.56846
deu,1990,69.71657
deu,1991,72.25029
deu,1992,75.48707
deu,1993,78.11639
deu,1994,79.5861
deu,1995,80.91669
deu,1996,81.44611
deu,1997,81.98991
deu,1998,82.14242
deu,1999,82.30093
deu,2000,82.90913
deu,2001,83.98636
deu,2002,84.72439
deu,2003,85.42098
deu,2004,86.41042
deu,2005,87.26412
deu,2006,88.10849
deu,2007,89.53044
deu,2008,90.95923
deu,2009,91.43852
deu,2010,92.6827
deu,2011,94.58501
deu,2012,96.07869
deu,2013,97.66169
deu,2014,99.07456
deu,2015,100
deu,2016,100.73722
deu,2017,102.61053
deu,2018,105.06455
deu,2019,107.00311
deu,2020,107.89943
dji,2013,100
dji,2014,101.92417
dji,2015,108.62929
dji,2016,93.51118
dji,2017,98.33055
dji,2018,104.95542
dnk,1966,11.81534
dnk,1967,12.27738
dnk,1968,13.0071
dnk,1969,13.85907
dnk,1970,14.98445
dnk,1971,16.16019
dnk,1972,17.68006
dnk,1973,19.40794
dnk,1974,22.56406
dnk,1975,25.05913
dnk,1976,27.54216
dnk,1977,29.8895
dnk,1978,32.11863
dnk,1979,34.83623
dnk,1980,38.21191
dnk,1981,42.34539
dnk,1982,47.03313
dnk,1983,50.34787
dnk,1984,53.58351
dnk,1985,55.83442
dnk,1986,56.5308
dnk,1987,58.97482
dnk,1988,61.40608
dnk,1989,64.25519
dnk,1990,65.72347
dnk,1991,67.55419
dnk,1992,68.18359
dnk,1993,68.66384
dnk,1994,70.13617
dnk,1995,71.14824
dnk,1996,72.25857
dnk,1997,73.77717
dnk,1998,74.89075
dnk,1999,76.28228
dnk,2000,78.19202
dnk,2001,80.23225
dnk,2002,81.91343
dnk,2003,83.00968
dnk,2004,84.47785
dnk,2005,86.13317
dnk,2006,88.23953
dnk,2007,90.67182
dnk,2008,93.43619
dnk,2009,93.98071
dnk,2010,95.57125
dnk,2011,97.05668
dnk,2012,99.05007
dnk,2013,99.42352
dnk,2014,99.78256
dnk,2015,100
dnk,2016,100.65747
dnk,2017,101.77126
dnk,2018,102.87567
dnk,2019,103.58109
dnk,2020,105.20315
dom,1960,0.50447
dom,1961,0.50141
dom,1962,0.52951
dom,1963,0.55892
dom,1964,0.57069
dom,1965,0.58479
dom,1966,0.56416
dom,1967,0.57166
dom,1968,0.59378
dom,1969,0.61313
dom,1970,0.63964
dom,1971,0.67828
dom,1972,0.72334
dom,1973,0.76443
dom,1974,0.90325
dom,1975,0.99724
dom,1976,1.11669
dom,1977,1.2232
dom,1978,1.29096
dom,1979,1.47112
dom,1980,1.60672
dom,1981,1.7106
dom,1982,1.859
dom,1983,1.9799
dom,1984,2.50937
dom,1985,3.3408
dom,1986,3.48515
dom,1987,4.06903
dom,1988,5.44483
dom,1989,6.93938
dom,1990,10.73368
dom,1991,20.77643
dom,1992,22.02834
dom,1993,22.88032
dom,1994,24.84193
dom,1995,27.1785
dom,1996,28.35108
dom,1997,30.68709
dom,1998,32.20617
dom,1999,33.73241
dom,2000,36.76879
dom,2001,38.5555
dom,2002,41.64524
dom,2003,56.15486
dom,2004,80.15713
dom,2005,86.49837
dom,2006,92.57135
dom,2007,100
dom,2008,112.72519
dom,2009,113.31582
dom,2010,120.20096
dom,2011,132.22784
dom,2012,138.59644
dom,2013,145.71082
dom,2014,151.93365
dom,2015,151.72731
dom,2016,153.11433
dom,2017,161.78844
dom,2018,170.79454
dom,2019,173.15266
dom,2020,179.70662
dza,1960,0.6486
dza,1961,0.62767
dza,1962,0.49281
dza,1963,0.59733
dza,1964,0.58223
dza,1965,0.61253
dza,1966,0.60888
dza,1967,0.66282
dza,1968,0.75737
dza,1969,0.84288
dza,1970,0.94442
dza,1971,0.96587
dza,1972,1.04243
dza,1973,1.18333
dza,1974,1.50316
dza,1975,1.69779
dza,1976,1.88055
dza,1977,1.98906
dza,1978,2.26697
dza,1979,2.47018
dza,1980,2.64716
dza,1981,2.8481
dza,1982,3.11466
dza,1983,3.32111
dza,1984,3.79305
dza,1985,3.97465
dza,1986,4.76079
dza,1987,5.66481
dza,1988,6.37585
dza,1989,7.45496
dza,1990,9.49937
dza,1991,14.4926
dza,1992,18.64019
dza,1993,22.14179
dza,1994,28.06151
dza,1995,36.78592
dza,1996,45.43424
dza,1997,49.10119
dza,1998,50.50952
dza,1999,54.73064
dza,2000,56.76298
dza,2001,56.5999
dza,2002,57.0765
dza,2003,59.76077
dza,2004,64.76793
dza,2005,67.35692
dza,2006,68.93421
dza,2007,73.57045
dza,2008,81.60948
dza,2009,81.14439
dza,2010,84.96127
dza,2011,96.98013
dza,2012,100
dza,2013,103.21234
dza,2014,107.80322
dza,2015,113.2393
dza,2016,117.04666
dza,2017,117.8629
dza,2018,120.4941
dza,2019,118.14791
dza,2020,121.29534
ecu,1960,19.2156
ecu,1961,17.15159
ecu,1962,15.52905
ecu,1963,18.26353
ecu,1964,21.08062
ecu,1965,21.79512
ecu,1966,22.06101
ecu,1967,21.97876
ecu,1968,21.63301
ecu,1969,24.96267
ecu,1970,21.51733
ecu,1971,19.55352
ecu,1972,22.46508
ecu,1973,25.54177
ecu,1974,36.33095
ecu,1975,38.91798
ecu,1976,42.2445
ecu,1977,48.61286
ecu,1978,51.0038
ecu,1979,56.56496
ecu,1980,67.80517
ecu,1981,79.41204
ecu,1982,72.84348
ecu,1983,64.21654
ecu,1984,61.56511
ecu,1985,58.68164
ecu,1986,54.63928
ecu,1987,49.76074
ecu,1988,47.40213
ecu,1989,49.59961
ecu,1990,49.91164
ecu,1991,53.29322
ecu,1992,55.01551
ecu,1993,61.23856
ecu,1994,70.38678
ecu,1995,74.29999
ecu,1996,74.48791
ecu,1997,79.43452
ecu,1998,78.2705
ecu,1999,57.69122
ecu,2000,51.62285
ecu,2001,68.31162
ecu,2002,74.73068
ecu,2003,81.69948
ecu,2004,86.33208
ecu,2005,91.18354
ecu,2006,96.09948
ecu,2007,100
ecu,2008,111.24148
ecu,2009,116.1178
ecu,2010,123.09151
ecu,2011,128.10885
ecu,2012,135.21416
ecu,2013,139.01097
ecu,2014,142.68409
ecu,2015,143.93701
ecu,2016,146.64995
ecu,2017,146.93457
ecu,2018,148.84908
ecu,2019,149.19095
ecu,2020,147.8337
egy,1960,0.41456
egy,1961,0.42395
egy,1962,0.42863
egy,1963,0.44955
egy,1964,0.47268
egy,1965,0.48365
egy,1966,0.49886
egy,1967,0.50247
egy,1968,0.50495
egy,1969,0.50546
egy,1970,0.5828
egy,1971,0.6007
egy,1972,0.62113
egy,1973,0.67178
egy,1974,0.79768
egy,1975,0.96146
egy,1976,1.03908
egy,1977,1.21804
egy,1978,1.48903
egy,1979,2.01112
egy,1980,2.19334
egy,1981,2.25667
egy,1982,2.89141
egy,1983,3.22917
egy,1984,3.57178
egy,1985,3.95285
egy,1986,4.45609
egy,1987,5.13583
egy,1988,6.2438
egy,1989,7.3507
egy,1990,8.58347
egy,1991,9.56165
egy,1992,10.91466
egy,1993,12.08192
egy,1994,13.16051
egy,1995,14.67303
egy,1996,15.82945
egy,1997,17.59017
egy,1998,18.68067
egy,1999,18.68114
egy,2000,19.31297
egy,2001,19.38635
egy,2002,19.88668
egy,2003,21.2663
egy,2004,23.82281
egy,2005,25.33471
egy,2006,26.99054
egy,2007,30.88786
egy,2008,35.10397
egy,2009,39.92932
egy,2010,43.58799
egy,2011,46.96781
egy,2012,56.08638
egy,2013,60.37029
egy,2014,67.49337
egy,2015,74.44288
egy,2016,79.09899
egy,2017,100
egy,2018,120.80499
egy,2019,137.9454
egy,2020,147.00472
eri,1992,43.42001
eri,1993,49.32597
eri,1994,57.34965
eri,1995,63.99332
eri,1996,68.44114
eri,1997,71.29246
eri,1998,77.62863
eri,1999,82.53887
eri,2000,100
eri,2001,114.64698
eri,2002,136.56509
eri,2003,159.19254
eri,2004,193.18147
eri,2005,223.94258
eri,2006,259.99372
eri,2007,281.1987
eri,2008,319.92169
eri,2009,400.20696
eri,2010,441.81478
eri,2011,100
esp,1970,5.19755
esp,1971,5.57237
esp,1972,6.02662
esp,1973,6.761
esp,1974,8.07619
esp,1975,9.33077
esp,1976,10.83244
esp,1977,13.33501
esp,1978,15.84292
esp,1979,18.43842
esp,1980,21.42386
esp,1981,24.40796
esp,1982,27.71416
esp,1983,31.12115
esp,1984,34.20423
esp,1985,36.93926
esp,1986,40.1902
esp,1987,42.50598
esp,1988,44.92237
esp,1989,47.92162
esp,1990,51.05246
esp,1991,54.19846
esp,1992,57.52815
esp,1993,60.18158
esp,1994,62.70978
esp,1995,65.6662
esp,1996,67.65088
esp,1997,69.24851
esp,1998,70.54417
esp,1999,72.42691
esp,2000,75.72719
esp,2001,78.38075
esp,2002,80.86615
esp,2003,83.71505
esp,2004,86.98739
esp,2005,90.38656
esp,2006,93.96716
esp,2007,96.87265
esp,2008,99.3539
esp,2009,97.83574
esp,2010,98.62299
esp,2011,99.47478
esp,2012,99.52318
esp,2013,99.52383
esp,2014,99.61396
esp,2015,100
esp,2016,100.24954
esp,2017,101.66989
esp,2018,103.14711
esp,2019,104.71239
esp,2020,105.18904
est,1993,21.71893
est,1994,30.35132
est,1995,38.23617
est,1996,45.77061
est,1997,50.59202
est,1998,53.34032
est,1999,55.36518
est,2000,57.73005
est,2001,60.96187
est,2002,63.09077
est,2003,64.64239
est,2004,67.10448
est,2005,70.28353
est,2006,75.5145
est,2007,82.53308
est,2008,86.92164
est,2009,85.09126
est,2010,87.0827
est,2011,91.27685
est,2012,94.87967
est,2013,97.63842
est,2014,99.24864
est,2015,100
est,2016,101.34567
est,2017,105.06498
est,2018,109.32318
est,2019,113.37011
est,2020,112.45635
eth,2011,54.90666
eth,2012,73.34289
eth,2013,76.48044
eth,2014,84.1361
eth,2015,92.99686
eth,2016,100
eth,2017,107.6275
eth,2018,114.22216
eth,2019,112.09638
eth,2020,116.55607
fin,1970,10.47762
fin,1971,11.29551
fin,1972,12.24537
fin,1973,13.92876
fin,1974,17.31675
fin,1975,20.00649
fin,1976,22.09343
fin,1977,24.31706
fin,1978,25.9102
fin,1979,28.17552
fin,1980,31.69178
fin,1981,34.99613
fin,1982,38.16767
fin,1983,41.3714
fin,1984,44.31394
fin,1985,46.92335
fin,1986,48.54287
fin,1987,50.51175
fin,1988,53.73355
fin,1989,57.58035
fin,1990,61.14363
fin,1991,62.89646
fin,1992,63.73142
fin,1993,65.02682
fin,1994,65.70374
fin,1995,66.29758
fin,1996,67.07278
fin,1997,68.32623
fin,1998,69.74084
fin,1999,70.90527
fin,2000,73.26073
fin,2001,75.5786
fin,2002,76.76777
fin,2003,77.80222
fin,2004,78.92247
fin,2005,80.55432
fin,2006,82.24136
fin,2007,84.80025
fin,2008,88.27305
fin,2009,89.39852
fin,2010,90.20352
fin,2011,93.26383
fin,2012,96.38929
fin,2013,98.46162
fin,2014,99.55148
fin,2015,100
fin,2016,100.15002
fin,2017,101.16688
fin,2018,102.93929
fin,2019,104.65827
fin,2020,106.10343
fra,1960,9.78743
fra,1961,10.10661
fra,1962,10.62134
fra,1963,11.21203
fra,1964,11.64967
fra,1965,11.99927
fra,1966,12.3791
fra,1967,12.75392
fra,1968,13.32473
fra,1969,14.31878
fra,1970,15.13348
fra,1971,16.01262
fra,1972,17.0478
fra,1973,18.36065
fra,1974,21.10784
fra,1975,23.72431
fra,1976,26.35263
fra,1977,28.76742
fra,1978,31.15914
fra,1979,34.48666
fra,1980,39.09104
fra,1981,44.12924
fra,1982,49.44809
fra,1983,53.87543
fra,1984,57.871
fra,1985,60.95956
fra,1986,62.80555
fra,1987,64.36101
fra,1988,66.14416
fra,1989,68.58973
fra,1990,70.35113
fra,1991,72.25988
fra,1992,73.57016
fra,1993,74.55889
fra,1994,75.36266
fra,1995,76.40696
fra,1996,77.64748
fra,1997,78.33141
fra,1998,78.83972
fra,1999,78.96914
fra,2000,80.74821
fra,2001,82.33925
fra,2002,83.72991
fra,2003,85.34623
fra,2004,86.91643
fra,2005,88.91657
fra,2006,91.20864
fra,2007,93.21926
fra,2008,95.61563
fra,2009,95.00666
fra,2010,96.39936
fra,2011,98.03834
fra,2012,99.26969
fra,2013,99.68018
fra,2014,99.8581
fra,2015,100
fra,2016,100.20333
fra,2017,101.14484
fra,2018,102.52924
fra,2019,103.55178
fra,2020,105.89743
gab,1970,7.95541
gab,1971,8.25023
gab,1972,8.52533
gab,1973,11.38455
gab,1974,14.19814
gab,1975,16.71366
gab,1976,19.93487
gab,1977,21.54139
gab,1978,21.24522
gab,1979,22.84327
gab,1980,25.69857
gab,1981,27.32287
gab,1982,33.41478
gab,1983,34.89066
gab,1984,41.29382
gab,1985,45.79108
gab,1986,45.50261
gab,1987,47.35415
gab,1988,47.46258
gab,1989,52.09334
gab,1990,57.43108
gab,1991,51.74879
gab,1992,54.04143
gab,1993,55.15288
gab,1994,79.05292
gab,1995,81.51404
gab,1996,90.55297
gab,1997,86.96699
gab,1998,84.0972
gab,1999,87.89931
gab,2000,88.56884
gab,2001,100
gab,2002,97.69959
gab,2003,101.95941
gab,2004,102.36724
gab,2005,108.32988
gab,2006,113.27069
gab,2007,118.23383
gab,2008,124.6526
gab,2009,124.05557
gab,2010,126.70603
gab,2011,125.10783
gab,2012,120.44734
gab,2013,120.76124
gab,2014,129.20401
gab,2015,124.68947
gab,2016,121.89074
gab,2017,120.26778
gab,2018,98.35448
gab,2019,96.12445
gab,2020,99.81565
gbr,1970,8.76008
gbr,1971,9.54452
gbr,1972,10.24385
gbr,1973,11.34156
gbr,1974,13.50082
gbr,1975,16.62875
gbr,1976,19.34649
gbr,1977,21.92523
gbr,1978,24.13584
gbr,1979,27.54903
gbr,1980,32.22581
gbr,1981,35.63438
gbr,1982,38.45568
gbr,1983,40.63495
gbr,1984,42.76023
gbr,1985,45.14338
gbr,1986,47.1175
gbr,1987,49.69868
gbr,1988,52.86196
gbr,1989,56.58771
gbr,1990,60.26779
gbr,1991,63.72862
gbr,1992,65.44928
gbr,1993,66.60196
gbr,1994,67.75151
gbr,1995,69.89402
gbr,1996,72.56965
gbr,1997,72.73997
gbr,1998,73.56551
gbr,1999,74.1487
gbr,2000,75.49994
gbr,2001,76.5361
gbr,2002,77.63119
gbr,2003,79.34154
gbr,2004,81.19696
gbr,2005,83.57833
gbr,2006,86.00881
gbr,2007,88.6075
gbr,2008,92.00565
gbr,2009,92.69551
gbr,2010,93.79484
gbr,2011,96.19054
gbr,2012,97.54546
gbr,2013,99.15911
gbr,2014,100.07343
gbr,2015,100
gbr,2016,101.92234
gbr,2017,104.15429
gbr,2018,106.15623
gbr,2019,107.98552
gbr,2020,113.37589
geo,2010,85.0813
geo,2011,92.58653
geo,2012,93.63258
geo,2013,93.65354
geo,2014,95.89167
geo,2015,99.99975
geo,2016,103.32295
geo,2017,108.76429
geo,2018,112.49675
geo,2019,117.77521
geo,2020,124.77846
gha,2006,25.60956
gha,2007,29.28489
gha,2008,34.85802
gha,2009,42.95058
gha,2010,51.66636
gha,2011,57.57283
gha,2012,64.23502
gha,2013,100
gha,2014,126.87245
gha,2015,148.57425
gha,2016,168.63923
gha,2017,189.70351
gha,2018,207.19124
gha,2019,225.11822
gha,2020,241.1972
gin,2006,65.07847
gin,2007,78.46063
gin,2008,89.97686
gin,2009,94.74984
gin,2010,100
gin,2011,109.39066
gin,2012,116.59509
gin,2013,122.59788
gin,2014,126.99037
gin,2015,130.75839
gin,2016,138.74383
gin,2017,151.46552
gin,2018,159.48946
gin,2019,176.85989
gmb,2004,80.63297
gmb,2005,83.29225
gmb,2006,80.38677
gmb,2007,81.88437
gmb,2008,87.48971
gmb,2009,91.00734
gmb,2010,98.42619
gmb,2011,92.74865
gmb,2012,94.61029
gmb,2013,100
gmb,2014,106.84022
gmb,2015,113.24067
gmb,2016,118.99007
gmb,2017,127.13347
gmb,2018,134.56977
gmb,2019,142.53047
gmb,2020,144.36145
gnb,2000,98.59655
gnb,2001,97.8323
gnb,2002,95.9013
gnb,2003,94.33195
gnb,2004,91.69892
gnb,2005,100
gnb,2006,98.91545
gnb,2007,101.26165
gnb,2008,111.21468
gnb,2009,114.55987
gnb,2010,114.20922
gnb,2011,123.45987
gnb,2012,130.79878
gnb,2013,130.73223
gnb,2014,126.1325
gnb,2015,131.27043
gnb,2016,136.2864
gnb,2017,135.0502
gnb,2018,156.80498
gnb,2019,161.33875
gnb,2020,158.1157
gnq,2005,120.67604
gnq,2006,100
gnq,2007,105.03794
gnq,2008,106.06458
gnq,2009,120.39508
gnq,2010,129.70764
gnq,2011,132.44233
gnq,2012,140.10773
gnq,2013,144.28519
gnq,2014,149.46832
gnq,2015,151.07729
gnq,2016,155.37827
gnq,2017,156.36371
gnq,2018,159.39698
gnq,2019,163.6822
gnq,2020,168.10538
grc,1960,1.04723
grc,1961,1.06927
grc,1962,1.13038
grc,1963,1.14602
grc,1964,1.20966
grc,1965,1.26602
grc,1966,1.30092
grc,1967,1.32262
grc,1968,1.35666
grc,1969,1.4105
grc,1970,1.46575
grc,1971,1.51556
grc,1972,1.60553
grc,1973,1.95929
grc,1974,2.3756
grc,1975,2.70509
grc,1976,3.1623
grc,1977,3.5542
grc,1978,4.03711
grc,1979,4.85208
grc,1980,5.79694
grc,1981,6.87585
grc,1982,8.94721
grc,1983,10.74299
grc,1984,13.22601
grc,1985,15.85555
grc,1986,18.63569
grc,1987,21.08725
grc,1988,24.62896
grc,1989,28.34528
grc,1990,34.11567
grc,1991,40.61725
grc,1992,46.46267
grc,1993,52.70533
grc,1994,58.03243
grc,1995,63.45196
grc,1996,67.9258
grc,1997,72.08983
grc,1998,75.81768
grc,1999,78.27431
grc,2000,80.47386
grc,2001,83.06538
grc,2002,85.39275
grc,2003,87.9209
grc,2004,90.52157
grc,2005,92.71148
grc,2006,95.97615
grc,2007,99.04595
grc,2008,103.69999
grc,2009,106.14117
grc,2010,105.2666
grc,2011,106.87336
grc,2012,107.17627
grc,2013,104.46402
grc,2014,101.85539
grc,2015,100
grc,2016,98.99584
grc,2017,99.60397
grc,2018,100.32245
grc,2019,100.80046
grc,2020,99.73488
grl,2003,89.48341
grl,2004,90.35213
grl,2005,90.31552
grl,2006,91.45947
grl,2007,94.28295
grl,2008,96.48087
grl,2009,97.50876
grl,2010,100
grl,2011,102.62481
grl,2012,104.61713
grl,2013,105.26612
grl,2014,107.53858
grl,2015,108.94673
grl,2016,110.01615
grl,2017,112.07243
grl,2018,111.62929
grl,2019,113.91288
gtm,1960,1.65398
gtm,1961,1.64622
gtm,1962,1.69134
gtm,1963,1.71776
gtm,1964,1.65316
gtm,1965,1.64071
gtm,1966,1.63916
gtm,1967,1.65333
gtm,1968,1.68135
gtm,1969,1.70819
gtm,1970,1.77216
gtm,1971,1.78146
gtm,1972,1.78256
gtm,1973,2.03386
gtm,1974,2.45671
gtm,1975,2.74259
gtm,1976,3.02985
gtm,1977,3.36866
gtm,1978,3.65921
gtm,1979,4.06302
gtm,1980,4.53063
gtm,1981,4.96205
gtm,1982,5.17467
gtm,1983,5.53956
gtm,1984,5.78112
gtm,1985,6.91113
gtm,1986,9.42313
gtm,1987,10.66234
gtm,1988,11.77883
gtm,1989,13.08209
gtm,1990,18.58707
gtm,1991,24.27577
gtm,1992,26.94302
gtm,1993,30.50372
gtm,1994,33.84421
gtm,1995,36.48321
gtm,1996,40.07005
gtm,1997,42.74208
gtm,1998,46.28533
gtm,1999,48.86492
gtm,2000,52.89615
gtm,2001,51.94222
gtm,2002,55.35231
gtm,2003,58.34312
gtm,2004,62.42359
gtm,2005,66.52201
gtm,2006,70.07356
gtm,2007,75.17189
gtm,2008,83.10143
gtm,2009,83.9139
gtm,2010,88.04859
gtm,2011,93.1746
gtm,2012,96.51523
gtm,2013,100
gtm,2014,102.66281
gtm,2015,103.54545
gtm,2016,105.4469
gtm,2017,107.28466
gtm,2018,109.34227
gtm,2019,112.00912
gtm,2020,113.0889
hkg,2019,100
hkg,2020,100.7753
hnd,1960,2.90345
hnd,1961,2.95213
hnd,1962,2.99989
hnd,1963,3.03904
hnd,1964,3.16748
hnd,1965,3.29674
hnd,1966,3.44924
hnd,1967,3.52726
hnd,1968,3.58236
hnd,1969,3.70012
hnd,1970,3.92254
hnd,1971,3.98001
hnd,1972,4.10135
hnd,1973,4.27302
hnd,1974,5.05406
hnd,1975,5.44217
hnd,1976,5.4757
hnd,1977,5.81413
hnd,1978,10.71122
hnd,1979,12.06235
hnd,1980,13.35339
hnd,1981,14.95835
hnd,1982,16.74447
hnd,1983,17.51523
hnd,1984,17.13462
hnd,1985,17.43166
hnd,1986,17.47906
hnd,1987,17.93292
hnd,1988,18.94881
hnd,1989,21.74981
hnd,1990,27.60908
hnd,1991,33.52228
hnd,1992,35.41531
hnd,1993,38.37926
hnd,1994,44.93837
hnd,1995,55.68047
hnd,1996,67.57484
hnd,1997,79.64981
hnd,1998,86.80664
hnd,1999,92.22418
hnd,2000,100
hnd,2001,108.87843
hnd,2002,115.78032
hnd,2003,124.25651
hnd,2004,134.33519
hnd,2005,145.64871
hnd,2006,155.03754
hnd,2007,167.00361
hnd,2008,186.26735
hnd,2009,194.88238
hnd,2010,202.86172
hnd,2011,216.0153
hnd,2012,226.60944
hnd,2013,236.72347
hnd,2014,247.47117
hnd,2015,254.42319
hnd,2016,262.64716
hnd,2017,273.90378
hnd,2018,286.7927
hnd,2019,300.99562
hnd,2020,306.75242
hrv,1995,55.6371
hrv,1996,57.7551
hrv,1997,61.14616
hrv,1998,65.27044
hrv,1999,68.03028
hrv,2000,71.04927
hrv,2001,73.87367
hrv,2002,76.09993
