geo,time,fp_cpi_totl
chl,2000,73.67333
chl,2001,76.30281
chl,2002,78.20229
chl,2003,80.39992
chl,2004,81.24792
chl,2005,83.72808
chl,2006,86.56815
chl,2007,90.3839
chl,2008,98.262
chl,2009,98.60891
chl,2010,100
chl,2011,103.34122
chl,2012,106.44915
chl,2013,108.35412
chl,2014,113.467
chl,2015,118.40142
chl,2016,122.88433
chl,2017,125.56654
chl,2018,128.62395
chl,2019,131.91357
chl,2020,135.93098
chl,2021,142.08127
chn,1986,26.04832
chn,1987,27.93261
chn,1988,33.18724
chn,1989,39.24247
chn,1990,40.44026
chn,1991,41.8786
chn,1992,44.53955
chn,1993,51.04682
chn,1994,63.42924
chn,1995,74.07979
chn,1996,80.23816
chn,1997,82.47397
chn,1998,81.83629
chn,1999,80.68938
chn,2000,80.97002
chn,2001,81.5523
chn,2002,80.95536
chn,2003,81.86821
chn,2004,84.99938
chn,2005,86.50932
chn,2006,87.93623
chn,2007,92.17191
chn,2008,97.63333
chn,2009,96.9224
chn,2010,100
chn,2011,105.5539
chn,2012,108.31891
chn,2013,111.158
chn,2014,113.29406
chn,2015,114.92212
chn,2016,117.22057
chn,2017,119.08805
chn,2018,121.55888
chn,2019,125.08315
chn,2020,128.10944
chn,2021,129.36622
civ,1960,5.55884
civ,1961,6.20458
civ,1962,6.12136
civ,1963,6.17911
civ,1964,6.21731
civ,1965,6.37966
civ,1966,6.64705
civ,1967,6.79939
civ,1968,7.16319
civ,1969,7.48197
civ,1970,8.09587
civ,1971,8.05995
civ,1972,8.08496
civ,1973,8.98263
civ,1974,10.54196
civ,1975,11.74841
civ,1976,13.16722
civ,1977,16.77792
civ,1978,18.99982
civ,1979,22.10484
civ,1980,25.35446
civ,1981,27.58546
civ,1982,29.6773
civ,1983,31.35122
civ,1984,32.69455
civ,1985,33.30391
civ,1986,36.52871
civ,1987,39.06501
civ,1988,41.77248
civ,1989,42.21089
civ,1990,41.87073
civ,1991,42.57556
civ,1992,44.37709
civ,1993,45.33773
civ,1994,57.16252
civ,1995,65.33394
civ,1996,66.95475
civ,1997,69.64689
civ,1998,72.85862
civ,1999,73.37036
civ,2000,75.2272
civ,2001,78.50826
civ,2002,80.92416
civ,2003,83.59208
civ,2004,84.81084
civ,2005,88.10645
civ,2006,90.2802
civ,2007,91.98831
civ,2008,97.79142
civ,2009,98.7884
civ,2010,100
civ,2011,104.91243
civ,2012,106.28103
civ,2013,109.02432
civ,2014,109.5135
civ,2015,110.88406
civ,2016,111.68595
civ,2017,112.45198
civ,2018,112.85614
civ,2019,111.60698
civ,2020,114.31345
civ,2021,118.99111
cmr,1968,7.5248
cmr,1969,7.44191
cmr,1970,7.87786
cmr,1971,8.19408
cmr,1972,8.85722
cmr,1973,9.77702
cmr,1974,11.46189
cmr,1975,13.01536
cmr,1976,14.30787
cmr,1977,16.41088
cmr,1978,18.45618
cmr,1979,19.67071
cmr,1980,21.54961
cmr,1981,23.86134
cmr,1982,27.02464
cmr,1983,31.51917
cmr,1984,35.10395
cmr,1985,38.09072
cmr,1986,41.05038
cmr,1987,46.44461
cmr,1988,47.22596
cmr,1989,46.4394
cmr,1990,46.94995
cmr,1991,46.97814
cmr,1992,46.9706
cmr,1993,45.46446
cmr,1994,61.41997
cmr,1995,66.99057
cmr,1996,69.61932
cmr,1997,72.95147
cmr,1998,75.26458
cmr,1999,76.67334
cmr,2000,77.61427
cmr,2001,81.04464
cmr,2002,83.34179
cmr,2003,83.86114
cmr,2004,84.05708
cmr,2005,85.7496
cmr,2006,90.13791
cmr,2007,90.96844
cmr,2008,95.82416
cmr,2009,98.74068
cmr,2010,100
cmr,2011,102.9397
cmr,2012,105.76286
cmr,2013,107.9406
cmr,2014,109.92038
cmr,2015,112.87282
cmr,2016,113.84549
cmr,2017,114.57714
cmr,2018,115.80805
cmr,2019,118.64859
cmr,2020,121.54078
cmr,2021,124.30201
cod,1963,0
cod,1964,0
cod,1965,0
cod,1966,0
cod,1967,0
cod,1968,0
cod,1969,0
cod,1970,0
cod,1971,0
cod,1972,0
cod,1973,0
cod,1974,0
cod,1975,0
cod,1976,0
cod,1977,0
cod,1978,0
cod,1979,0
cod,1980,0
cod,1981,0
cod,1982,0
cod,1983,0
cod,1984,0
cod,1985,0
cod,1986,0
cod,1987,0
cod,1988,0
cod,1989,0
cod,1990,0
cod,1991,0
cod,1992,0
cod,1993,0.00001
cod,1994,0.00196
cod,1995,0.0126
cod,1996,0.07463
cod,1997,0.22279
cod,1998,0.28773
cod,1999,1.10745
cod,2000,6.79874
cod,2001,31.26989
cod,2002,41.12696
cod,2003,46.42163
cod,2004,48.27589
cod,2005,58.56678
cod,2006,66.21132
cod,2007,77.43089
cod,2008,90.82751
cod,2009,93.37068
cod,2010,100
cod,2011,115.31652
cod,2012,126.52739
cod,2013,127.55001
cod,2014,129.13551
cod,2015,130.09653
cod,2016,133.85093
cog,1985,35.44841
cog,1986,36.9224
cog,1987,37.08617
cog,1988,37.46832
cog,1989,36.79502
cog,1990,37.85805
cog,1991,37.22265
cog,1992,35.75777
cog,1993,37.51836
cog,1994,53.44103
cog,1995,58.47411
cog,1996,64.33972
cog,1998,73.4672
cog,1999,76.51071
cog,2000,75.83589
cog,2001,75.87835
cog,2002,79.20088
cog,2003,78.70045
cog,2004,80.61269
cog,2005,83.10724
cog,2006,88.54066
cog,2007,90.89111
cog,2008,95.39817
cog,2009,99.61
cog,2010,100
cog,2011,101.75959
cog,2012,106.85793
cog,2013,111.80718
cog,2014,112.82702
cog,2015,116.40262
cog,2016,120.11652
cog,2017,120.65712
cog,2018,122.04803
cog,2019,124.7405
cog,2020,127.00785
col,1960,0.0576
col,1961,0.06237
col,1962,0.0653
col,1963,0.0825
col,1964,0.09659
col,1965,0.10392
col,1966,0.12131
col,1967,0.13141
col,1968,0.14119
col,1969,0.15105
col,1970,0.16149
col,1971,0.18096
col,1972,0.20272
col,1973,0.24853
col,1974,0.30465
col,1975,0.38139
col,1976,0.45354
col,1977,0.60816
col,1978,0.71467
col,1979,0.88761
col,1980,1.12354
col,1981,1.43278
col,1982,1.78668
col,1983,2.13485
col,1984,2.48417
col,1985,3.07972
col,1986,3.66039
col,1987,4.51365
col,1988,5.78379
col,1989,7.27956
col,1990,9.40066
col,1991,12.25362
col,1992,15.56584
col,1993,19.05902
col,1994,23.41347
col,1995,28.30621
col,1996,34.19308
col,1997,40.506
col,1998,48.07302
col,1999,53.3002
col,2000,58.21584
col,2001,62.85547
col,2002,66.84801
col,2003,71.61477
col,2004,75.84094
col,2005,79.67198
col,2006,83.09186
col,2007,87.69943
col,2008,93.83711
col,2009,97.77925
col,2010,100
col,2011,103.41759
col,2012,106.69316
col,2013,108.84633
col,2014,112.0005
col,2015,117.58959
col,2016,126.42562
col,2017,131.87727
col,2018,136.1504
col,2019,140.95037
col,2020,144.50884
col,2021,149.55963
com,2000,69.14448
com,2001,72.98517
com,2002,75.56377
com,2003,78.4345
com,2004,81.94444
com,2005,84.41369
com,2006,87.26211
com,2007,91.15939
com,2008,92.70981
com,2009,96.75413
com,2010,100
com,2011,101.84266
com,2012,108.27377
com,2013,103.62355
cpv,1983,29.56148
cpv,1984,32.88715
cpv,1985,34.66083
cpv,1986,38.42992
cpv,1987,39.908
cpv,1988,41.53388
cpv,1989,43.42581
cpv,1990,48.05218
cpv,1991,52.6416
cpv,1992,54.28227
cpv,1993,57.42434
cpv,1994,59.40666
cpv,1995,64.36802
cpv,1996,68.20669
cpv,1997,74.04249
cpv,1998,77.29609
cpv,1999,80.66345
cpv,2000,78.66505
cpv,2001,81.3003
cpv,2002,82.83243
cpv,2003,83.81662
cpv,2004,82.2318
cpv,2005,82.57626
cpv,2006,87.00984
cpv,2007,90.84784
cpv,2008,97.00227
cpv,2009,97.96366
cpv,2010,100
cpv,2011,104.47388
cpv,2012,107.12793
cpv,2013,108.74186
cpv,2014,108.48221
cpv,2015,108.62453
cpv,2016,107.09529
cpv,2017,107.93536
cpv,2018,109.2912
cpv,2019,110.50161
cpv,2020,111.17102
cri,1960,0.24918
cri,1961,0.25524
cri,1962,0.26207
cri,1963,0.26975
cri,1964,0.27872
cri,1965,0.27687
cri,1966,0.27737
cri,1967,0.28072
cri,1968,0.29222
cri,1969,0.2999
cri,1970,0.31385
cri,1971,0.32353
cri,1972,0.33842
cri,1973,0.3899
cri,1974,0.50716
cri,1975,0.59525
cri,1976,0.616
cri,1977,0.64181
cri,1978,0.68036
cri,1979,0.74288
cri,1980,0.8776
cri,1981,1.20281
cri,1982,2.2868
cri,1983,3.03283
cri,1984,3.39518
cri,1985,3.90641
cri,1986,4.36873
cri,1987,5.10453
cri,1988,6.16794
cri,1989,7.18625
cri,1990,8.55449
cri,1991,11.01043
cri,1992,13.40973
cri,1993,14.72101
cri,1994,16.71343
cri,1995,20.58868
cri,1996,24.19406
cri,1997,27.3993
cri,1998,30.59387
cri,1999,33.66711
cri,2000,37.35754
cri,2001,41.56237
cri,2002,45.37261
cri,2003,49.65922
cri,2004,55.77466
cri,2005,63.47061
cri,2006,70.75107
cri,2007,77.37142
cri,2008,87.75812
cri,2009,94.64073
cri,2010,100
cri,2011,104.878
cri,2012,109.59274
cri,2013,115.3259
cri,2014,120.53771
cri,2015,121.5044
cri,2016,121.48317
cri,2017,123.45837
cri,2018,126.20052
cri,2019,128.84574
cri,2020,129.77976
cri,2021,132.02038
cym,2009,99.72462
cym,2010,100
cym,2011,101.32544
cym,2012,102.53014
cym,2013,104.74542
cym,2014,106.07986
cym,2015,103.5896
cym,2016,102.9419
cyp,1960,13.94161
cyp,1961,13.85582
cyp,1962,13.87012
cyp,1963,14.1418
cyp,1964,14.0989
cyp,1965,14.1275
cyp,1966,14.199
cyp,1967,14.29909
cyp,1968,14.83769
cyp,1969,15.19159
cyp,1970,15.55622
cyp,1971,16.20087
cyp,1972,16.98374
cyp,1973,18.30998
cyp,1974,21.27193
cyp,1975,22.25884
cyp,1976,23.11678
cyp,1977,24.81042
cyp,1978,26.65539
cyp,1979,29.17798
cyp,1980,33.12213
cyp,1981,36.68101
cyp,1982,39.04062
cyp,1983,41.01206
cyp,1984,43.46948
cyp,1985,45.65793
cyp,1986,46.21422
cyp,1987,47.50436
cyp,1988,49.13341
cyp,1989,50.98352
cyp,1990,53.27883
cyp,1991,55.96156
cyp,1992,59.60479
cyp,1993,62.4981
cyp,1994,65.43463
cyp,1995,67.14628
cyp,1996,69.14652
cyp,1997,71.63949
cyp,1998,73.23541
cyp,1999,74.42914
cyp,2000,77.51174
cyp,2001,79.04108
cyp,2002,81.25515
cyp,2003,84.61835
cyp,2004,86.55291
cyp,2005,88.7688
cyp,2006,90.81465
cyp,2007,92.96936
cyp,2008,97.31011
cyp,2009,97.62761
cyp,2010,100
cyp,2011,103.28945
cyp,2012,105.75709
cyp,2013,105.33474
cyp,2014,103.90747
cyp,2015,101.72853
cyp,2016,100.27466
cyp,2017,100.80789
cyp,2018,102.25498
cyp,2019,102.51099
cyp,2020,101.85654
cze,1991,34.8879
cze,1992,38.75575
cze,1993,46.82199
cze,1994,51.52265
cze,1995,56.15481
cze,1996,61.07328
cze,1997,66.32324
cze,1998,73.41874
cze,1999,74.98656
cze,2000,77.8176
cze,2001,81.44598
cze,2002,82.99588
cze,2003,83.09443
cze,2004,85.38792
cze,2005,86.97366
cze,2006,89.17757
cze,2007,91.72191
cze,2008,97.5542
cze,2009,98.54865
cze,2010,100
cze,2011,101.91722
cze,2012,105.26787
cze,2013,106.78194
cze,2014,107.14926
cze,2015,107.48074
cze,2016,108.21537
cze,2017,110.86723
cze,2018,113.25031
cze,2019,116.47554
cze,2020,120.15768
cze,2021,124.77155
deu,1960,24.64607
deu,1961,25.21138
deu,1962,25.92821
deu,1963,26.69749
deu,1964,27.32107
deu,1965,28.2069
deu,1966,29.20347
deu,1967,29.72798
deu,1968,30.16507
deu,1969,30.74203
deu,1970,31.8027
deu,1971,33.46947
deu,1972,35.30525
deu,1973,37.78793
deu,1974,40.42795
deu,1975,42.81738
deu,1976,44.63568
deu,1977,46.30245
deu,1978,47.56127
deu,1979,49.48447
deu,1980,52.17694
deu,1981,55.48718
deu,1982,58.39528
deu,1983,60.31848
deu,1984,61.76962
deu,1985,63.04592
deu,1986,62.96434
deu,1987,63.12169
deu,1988,63.92594
deu,1989,65.70343
deu,1990,67.47511
deu,1991,70.20585
deu,1992,73.75615
deu,1993,77.05642
deu,1994,79.13159
deu,1995,80.48171
deu,1996,81.64847
deu,1997,83.23194
deu,1998,83.99033
deu,1999,84.48204
deu,2000,85.69881
deu,2001,87.39895
deu,2002,88.64072
deu,2003,89.55747
deu,2004,91.04926
deu,2005,92.45771
deu,2006,93.91616
deu,2007,96.07467
deu,2008,98.59988
deu,2009,98.90824
deu,2010,100
deu,2011,102.07517
deu,2012,104.12535
deu,2013,105.69214
deu,2014,106.65056
deu,2015,107.19919
deu,2016,107.72634
deu,2017,109.35246
deu,2018,111.24663
deu,2019,112.85489
deu,2020,113.42671
deu,2021,116.99168
dji,1979,82.38569
dji,1980,92.31977
dji,1981,97.59803
dji,1982,95.24522
dji,1983,96.10418
dji,1984,97.91547
dji,1985,100
dji,1986,118.14763
dji,1987,122.97883
dji,2000,70.07227
dji,2001,71.29619
dji,2002,71.75079
dji,2003,73.17286
dji,2004,75.45751
dji,2005,77.80044
dji,2006,80.51055
dji,2007,84.50868
dji,2008,94.61476
dji,2009,96.20002
dji,2010,100
dji,2011,105.06871
dji,2012,108.98905
dji,2013,111.93833
dji,2014,113.44039
dji,2015,112.47911
dji,2016,115.55925
dji,2017,116.21575
dji,2018,116.38772
dji,2019,120.25092
dji,2020,122.38827
dma,1964,7.97751
dma,1966,8.37572
dma,1967,8.4555
dma,1968,8.90955
dma,1969,9.28516
dma,1970,10.43592
dma,1971,10.81551
dma,1972,11.21439
dma,1973,12.57123
dma,1974,16.89273
dma,1975,20.25485
dma,1976,22.46313
dma,1977,24.59795
dma,1978,26.49509
dma,1980,41.49932
dma,1981,47.0049
dma,1982,49.07058
dma,1983,51.106
dma,1984,52.23953
dma,1985,54.19328
dma,1986,55.69673
dma,1987,57.93829
dma,1988,59.63275
dma,1989,63.34102
dma,1990,65.36218
dma,1991,68.9944
dma,1992,72.76965
dma,1993,73.91143
dma,1994,73.92262
dma,1995,74.89658
dma,1996,76.15271
dma,1997,78.00802
dma,1998,78.78744
dma,1999,79.71672
dma,2000,80.39985
dma,2001,81.44818
dma,2002,81.58668
dma,2003,82.77244
dma,2004,84.7541
dma,2005,86.17958
dma,2006,88.07759
dma,2007,91.27676
dma,2008,97.0819
dma,2009,97.08798
dma,2010,100
dma,2011,101.13123
dma,2012,102.50335
dma,2013,102.45578
dma,2014,103.27466
dma,2015,102.4032
dma,2016,102.54842
dma,2017,102.85222
dma,2018,103.86963
dma,2019,105.43248
dma,2020,104.66586
dma,2021,105.20716
dnk,1960,8.2457
dnk,1961,8.53031
dnk,1962,9.15966
dnk,1963,9.71886
dnk,1964,10.01945
dnk,1965,10.56551
dnk,1966,11.31196
dnk,1967,12.24043
dnk,1968,13.2203
dnk,1969,13.68141
dnk,1970,14.57273
dnk,1971,15.42813
dnk,1972,16.44058
dnk,1973,17.97011
dnk,1974,20.71509
dnk,1975,22.7049
dnk,1976,24.75067
dnk,1977,27.454
dnk,1978,30.25806
dnk,1979,33.16617
dnk,1980,37.24738
dnk,1981,41.63042
dnk,1982,45.84377
dnk,1983,49.01076
dnk,1984,52.09392
dnk,1985,54.53126
dnk,1986,56.53702
dnk,1987,58.80981
dnk,1988,61.47691
dnk,1989,64.41103
dnk,1990,66.11252
dnk,1991,67.69601
dnk,1992,69.11495
dnk,1993,69.98432
dnk,1994,71.37842
dnk,1995,72.86566
dnk,1996,74.415
dnk,1997,76.03886
dnk,1998,77.44227
dnk,1999,79.37662
dnk,2000,81.68115
dnk,2001,83.59075
dnk,2002,85.61736
dnk,2003,87.39398
dnk,2004,88.40282
dnk,2005,90.00982
dnk,2006,91.74181
dnk,2007,93.29524
dnk,2008,96.48246
dnk,2009,97.74127
dnk,2010,100
dnk,2011,102.75868
dnk,2012,105.22275
dnk,2013,106.05303
dnk,2014,106.65119
dnk,2015,107.13329
dnk,2016,107.40112
dnk,2017,108.63316
dnk,2018,109.51701
dnk,2019,110.34729
dnk,2020,110.81153
dnk,2021,112.86492
dom,1960,0.45458
dom,1961,0.43685
dom,1962,0.47686
dom,1963,0.51777
dom,1964,0.52868
dom,1965,0.51868
dom,1966,0.52004
dom,1967,0.52648
dom,1968,0.52667
dom,1969,0.53171
dom,1970,0.552
dom,1971,0.57176
dom,1972,0.62117
dom,1973,0.71484
dom,1974,0.80877
dom,1975,0.92606
dom,1976,0.99797
dom,1977,1.12625
dom,1978,1.16542
dom,1979,1.27233
dom,1980,1.48548
dom,1981,1.59711
dom,1982,1.71923
dom,1983,1.816
dom,1984,2.18195
dom,1985,3.17117
dom,1986,3.41341
dom,1987,3.87595
dom,1988,5.5761
dom,1989,7.84322
dom,1990,11.80111
dom,1991,17.35697
dom,1992,18.09621
dom,1993,19.04632
dom,1994,20.61969
dom,1995,23.20457
dom,1996,24.45745
dom,1997,26.48658
dom,1998,27.76632
dom,1999,29.56295
dom,2000,31.84644
dom,2001,34.67538
dom,2002,36.4866
dom,2003,46.50206
dom,2004,70.43243
dom,2005,73.38369
dom,2006,78.94089
dom,2007,83.79068
dom,2008,92.70988
dom,2009,94.0469
dom,2010,100
dom,2011,105.79677
dom,2012,109.70543
dom,2013,115.00524
dom,2014,118.45384
dom,2015,119.445
dom,2016,121.37304
dom,2017,125.35353
dom,2018,129.82168
dom,2019,132.17223
dom,2020,137.16971
dom,2021,148.47661
dza,1969,2.56902
dza,1970,2.73858
dza,1971,2.81051
dza,1972,2.91327
dza,1973,3.09311
dza,1974,3.23847
dza,1975,3.50501
dza,1976,3.83555
dza,1977,4.29541
dza,1978,5.04813
dza,1979,5.62103
dza,1980,6.15603
dza,1981,7.05818
dza,1982,7.51996
dza,1983,7.96869
dza,1984,8.61546
dza,1985,9.51856
dza,1986,10.69616
dza,1987,11.49209
dza,1988,12.17145
dza,1989,13.30392
dza,1990,15.51936
dza,1991,19.53677
dza,1992,25.72399
dza,1993,31.00779
dza,1994,40.01482
dza,1995,51.93109
dza,1996,61.63133
dza,1997,65.16498
dza,1998,68.39075
dza,1999,70.20004
dza,2000,70.43813
dza,2001,73.41484
dza,2002,74.45608
dza,2003,77.63457
dza,2004,80.7103
dza,2005,81.82608
dza,2006,83.71749
dza,2007,86.79745
dza,2008,91.01458
dza,2009,96.23614
dza,2010,100
dza,2011,104.52421
dza,2012,113.81793
dza,2013,117.52184
dza,2014,120.94986
dza,2015,126.73665
dza,2016,134.84487
dza,2017,142.3842
dza,2018,148.46399
dza,2019,151.36167
dza,2020,155.01725
dza,2021,166.21889
ecu,1960,0.01176
ecu,1961,0.01223
ecu,1962,0.01258
ecu,1963,0.01333
ecu,1964,0.01386
ecu,1965,0.01429
ecu,1966,0.01507
ecu,1967,0.01564
ecu,1968,0.01632
ecu,1969,0.01735
ecu,1970,0.01824
ecu,1971,0.01977
ecu,1972,0.02133
ecu,1973,0.0241
ecu,1974,0.02973
ecu,1975,0.03429
ecu,1976,0.03795
ecu,1977,0.04289
ecu,1978,0.04789
ecu,1979,0.0528
ecu,1980,0.05969
ecu,1981,0.06948
ecu,1982,0.08077
ecu,1983,0.11989
ecu,1984,0.15734
ecu,1985,0.20137
ecu,1986,0.24774
ecu,1987,0.32084
ecu,1988,0.50761
ecu,1989,0.89161
ecu,1990,1.32422
ecu,1991,1.97049
ecu,1992,3.04126
ecu,1993,4.40983
ecu,1994,5.62
ecu,1995,6.9062
ecu,1996,8.58946
ecu,1997,11.22152
ecu,1998,15.27232
ecu,1999,23.25093
ecu,2000,45.59371
ecu,2001,62.77252
ecu,2002,70.60905
ecu,2003,76.20793
ecu,2004,78.29769
ecu,2005,80.18292
ecu,2006,82.82795
ecu,2007,84.71327
ecu,2008,91.82926
ecu,2009,96.56762
ecu,2010,100
ecu,2011,104.47453
ecu,2012,109.80453
ecu,2013,112.79317
ecu,2014,116.84156
ecu,2015,121.47625
ecu,2016,123.57568
ecu,2017,124.09141
ecu,2018,123.81332
ecu,2019,124.14267
ecu,2020,123.72199
ecu,2021,123.88685
egy,1960,1.20872
egy,1961,1.2171
egy,1962,1.18055
egy,1963,1.18937
egy,1964,1.23291
egy,1965,1.41586
egy,1966,1.54381
egy,1967,1.55464
egy,1968,1.52859
egy,1969,1.58071
egy,1970,1.64019
egy,1971,1.6917
egy,1972,1.72727
egy,1973,1.81557
egy,1974,1.99757
egy,1975,2.19073
egy,1976,2.41675
egy,1977,2.72446
egy,1978,3.02628
egy,1979,3.32601
egy,1980,4.01846
egy,1981,4.43305
egy,1982,5.09016
egy,1983,5.90866
egy,1984,6.91528
egy,1985,7.75249
egy,1986,9.60257
egy,1987,11.49366
egy,1988,13.52384
egy,1989,16.39926
egy,1990,19.14719
egy,1991,22.92848
egy,1992,26.05533
egy,1993,29.20537
egy,1994,31.58684
egy,1995,36.55931
egy,1996,39.18687
egy,1997,40.9995
egy,1998,42.58724
egy,1999,43.89871
egy,2000,45.07687
egy,2001,46.1
egy,2002,47.36187
egy,2003,49.49684
egy,2004,55.07543
egy,2005,57.75728
egy,2006,62.17255
egy,2007,67.96639
egy,2008,80.41568
egy,2009,89.87537
egy,2010,100
egy,2011,110.06493
egy,2012,117.89245
egy,2013,129.05653
egy,2014,142.0528
egy,2015,156.78437
egy,2016,178.44195
egy,2017,231.09412
egy,2018,264.37506
egy,2019,288.57277
egy,2020,303.13108
esp,1960,2.85882
esp,1961,2.88195
esp,1962,3.04641
esp,1963,3.31278
esp,1964,3.54399
esp,1965,4.01229
esp,1966,4.26268
esp,1967,4.53513
esp,1968,4.75982
esp,1969,4.86265
esp,1970,5.14133
esp,1971,5.56482
esp,1972,6.02515
esp,1973,6.71303
esp,1974,7.76566
esp,1975,9.08219
esp,1976,10.68291
esp,1977,13.30429
esp,1978,15.93504
esp,1979,18.43051
esp,1980,21.29864
esp,1981,24.39746
esp,1982,27.91435
esp,1983,31.31267
esp,1984,34.84482
esp,1985,37.9162
esp,1986,41.25091
esp,1987,43.41577
esp,1988,45.5159
esp,1989,48.60709
esp,1990,51.87437
esp,1991,54.9527
esp,1992,58.20839
esp,1993,60.86798
esp,1994,63.73998
esp,1995,66.71906
esp,1996,69.09349
esp,1997,70.45537
esp,1998,71.74776
esp,1999,73.40538
esp,2000,75.92576
esp,2001,78.65137
esp,2002,81.06255
esp,2003,83.52596
esp,2004,86.06452
esp,2005,88.96387
esp,2006,92.09146
esp,2007,94.65787
esp,2008,98.5155
esp,2009,98.23196
esp,2010,100
esp,2011,103.1961
esp,2012,105.72041
esp,2013,107.20957
esp,2014,107.04756
esp,2015,106.51193
esp,2016,106.29614
esp,2017,108.37537
esp,2018,110.19064
esp,2019,110.96144
esp,2020,110.60331
esp,2021,114.02442
est,1992,11.63778
est,1993,22.08989
est,1994,32.61677
est,1995,42.00277
est,1996,51.68455
est,1997,57.15374
est,1998,61.84511
est,1999,63.8836
est,2000,66.45075
est,2001,70.27053
est,2002,72.78053
est,2003,73.75214
est,2004,76.00019
est,2005,79.10078
est,2006,82.61097
est,2007,88.06439
est,2008,97.18994
est,2009,97.11374
est,2010,100
est,2011,104.9819
est,2012,109.11126
est,2013,112.14517
est,2014,112.0261
est,2015,111.47457
est,2016,111.64031
est,2017,115.45532
est,2018,119.42275
est,2019,122.14231
est,2020,121.59935
est,2021,127.25757
eth,1965,4.37562
eth,1966,4.31603
eth,1967,4.35093
eth,1968,4.35887
eth,1969,4.42102
eth,1970,4.86851
eth,1971,4.89462
eth,1972,4.59695
eth,1973,5.0067
eth,1974,5.43689
eth,1975,5.79301
eth,1976,7.44621
eth,1977,8.68653
eth,1978,9.92941
eth,1979,11.52132
eth,1980,12.03777
eth,1981,12.7764
eth,1982,13.52894
eth,1983,13.43757
eth,1984,14.56864
eth,1985,17.34611
eth,1986,15.64467
eth,1987,15.26471
eth,1988,16.34556
eth,1989,17.62334
eth,1990,18.53138
eth,1991,25.15128
eth,1992,27.79906
eth,1993,28.784
eth,1994,30.96982
eth,1995,34.07367
eth,1996,31.18278
eth,1997,31.92967
eth,1998,32.21538
eth,1999,34.77375
eth,2000,35.00411
eth,2001,32.12052
eth,2002,32.65171
eth,2003,38.4514
eth,2004,39.70348
eth,2005,44.84305
eth,2006,50.36323
eth,2007,59.04484
eth,2008,85.25561
eth,2009,92.47534
eth,2010,100
eth,2011,132.01479
eth,2012,162.87797
eth,2013,175.03522
eth,2014,187.09518
eth,2015,204.99813
eth,2016,218.58568
eth,2017,241.93442
eth,2018,275.39579
eth,2019,319.01937
fin,1960,8.13688
fin,1961,8.27447
fin,1962,8.63722
fin,1963,9.06877
fin,1964,10.00066
fin,1965,10.49476
fin,1966,10.90129
fin,1967,11.48753
fin,1968,12.54343
fin,1969,12.82009
fin,1970,13.17141
fin,1971,14.02436
fin,1972,14.95874
fin,1973,16.56747
fin,1974,19.3734
fin,1975,22.82408
fin,1976,26.09766
fin,1977,29.17545
fin,1978,31.45095
fin,1979,33.79938
fin,1980,37.71829
fin,1981,41.98262
fin,1982,46.00663
fin,1983,49.85568
fin,1984,53.3793
fin,1985,56.15269
fin,1986,57.79997
fin,1987,60.1773
fin,1988,63.23788
fin,1989,67.4071
fin,1990,71.55234
fin,1991,74.6364
fin,1992,76.81527
fin,1993,78.49803
fin,1994,79.35253
fin,1995,79.98039
fin,1996,80.48363
fin,1997,81.44344
fin,1998,82.58322
fin,1999,83.54303
fin,2000,86.08449
fin,2001,88.30413
fin,2002,89.69158
fin,2003,90.47857
fin,2004,90.64788
fin,2005,91.21341
fin,2006,92.64241
fin,2007,94.96835
fin,2008,98.82972
fin,2009,98.82972
fin,2010,100
fin,2011,103.41681
fin,2012,106.3211
fin,2013,107.89283
fin,2014,109.01621
fin,2015,108.78953
fin,2016,109.17756
fin,2017,110.00078
fin,2018,111.19299
fin,2019,112.33171
fin,2020,112.6581
fin,2021,115.13046
fji,1969,8.31771
fji,1970,8.66074
fji,1971,9.45218
fji,1972,11.52963
fji,1973,12.80772
fji,1974,14.66465
fji,1975,16.58057
fji,1976,18.47613
fji,1977,19.77062
fji,1978,20.97823
fji,1979,22.61595
fji,1980,25.89365
fji,1981,28.78873
fji,1982,30.81302
fji,1983,32.87879
fji,1984,34.61847
fji,1985,36.14895
fji,1986,36.79921
fji,1987,38.88343
fji,1988,43.45548
fji,1989,46.14509
fji,1990,49.925
fji,1991,53.1688
fji,1992,55.76505
fji,1993,58.66851
fji,1994,59.14763
fji,1995,60.42856
fji,1996,62.27173
fji,1997,64.36913
fji,1998,68.04569
fji,1999,69.38529
fji,2000,70.14309
fji,2001,73.14007
fji,2002,73.69742
fji,2003,76.77263
fji,2004,78.94336
fji,2005,80.81098
fji,2006,82.82385
fji,2007,86.80246
fji,2008,93.51427
fji,2009,96.44223
fji,2010,100
fji,2011,107.27812
fji,2012,110.95065
fji,2013,114.18324
fji,2014,114.77621
fji,2015,116.35425
fji,2016,120.84927
fji,2017,124.8948
fji,2018,129.99235
fji,2019,132.29725
fji,2020,128.86381
fji,2021,129.06465
fra,1960,10.43359
fra,1961,10.68405
fra,1962,11.25364
fra,1963,11.81623
fra,1964,12.19567
fra,1965,12.52533
fra,1966,12.85124
fra,1967,13.21002
fra,1968,13.81018
fra,1969,14.64514
fra,1970,15.42128
fra,1971,16.25365
fra,1972,17.2391
fra,1973,18.51145
fra,1974,21.03814
fra,1975,23.49664
fra,1976,25.75831
fra,1977,28.20395
fra,1978,30.81297
fra,1979,34.09355
fra,1980,38.71751
fra,1981,43.87252
fra,1982,49.12777
fra,1983,53.77504
