geo,time,dt_nfl_ifad_cd
eth,1986,9000000
eth,1987,11880000.11444
eth,1988,3779999.97139
eth,1989,4349999.90463
eth,1990,5070000.17166
eth,1991,2170000.07629
eth,1992,1110000.01431
eth,1993,-479999.98927
eth,1994,-389999.98569
eth,1995,569999.99285
eth,1996,920000.01669
eth,1997,-400000.00596
eth,1998,-620000.00477
eth,1999,899999.97616
eth,2000,3140000.1049
eth,2001,3930000.06676
eth,2002,5050000.19073
eth,2003,8680000.30518
eth,2004,8000000
eth,2005,12710000.03815
eth,2006,16299999.23706
eth,2007,29579999.92371
eth,2008,3809999.94278
eth,2009,-1090000.03338
eth,2010,13369999.88556
eth,2011,8210000.03815
eth,2012,62200000.76294
eth,2013,55159999.84741
eth,2014,31530000.68665
eth,2015,22876054.76379
eth,2016,33966331.48193
eth,2017,53801502.22778
eth,2018,41780162.81128
eth,2019,34574302.67334
fji,2016,115330.0032
fji,2017,944400.01249
fji,2018,45589.99836
fji,2019,121019.9967
gab,1995,1070000.05245
gab,1996,990000.00954
gab,1997,620000.00477
gab,1998,-360000.01431
gab,1999,-90000.00358
gab,2000,-879999.99523
gab,2001,-330000.01311
gab,2002,-189999.99762
gab,2003,-439999.99762
gab,2004,-409999.99642
gab,2005,-419999.98689
gab,2006,-419999.98689
gab,2007,270000.01073
gab,2008,-189999.99762
gab,2009,920000.01669
gab,2010,300000.01192
gab,2011,230000.00417
gab,2012,620000.00477
gab,2013,519999.98093
gab,2014,680000.00715
gab,2015,294321.00058
gab,2016,-117360.00329
gab,2017,-567040.02619
gab,2018,-508170.00866
gab,2019,-479000.00215
geo,1998,1110000.01431
geo,1999,1129999.99523
geo,2000,910000.02623
geo,2001,790000.02146
geo,2002,579999.98331
geo,2003,1200000.04768
geo,2004,2880000.11444
geo,2005,1429999.94755
geo,2006,540000.02146
geo,2007,419999.98689
geo,2008,2660000.08583
geo,2009,3150000.09537
geo,2010,6619999.88556
geo,2011,1350000.02384
geo,2012,769999.98093
geo,2013,1649999.97616
geo,2014,5199999.80927
geo,2015,843949.97358
geo,2016,-498639.01734
geo,2017,1069189.6677
geo,2018,1457219.95831
geo,2019,2836112.0224
gha,1981,100000.00149
gha,1982,1059999.94278
gha,1983,360000.01431
gha,1984,270000.01073
gha,1985,1789999.96185
gha,1986,2349999.90463
gha,1987,4230000.01907
gha,1988,3210000.03815
gha,1989,180000.00715
gha,1990,1350000.02384
gha,1991,1789999.96185
gha,1992,1950000.04768
gha,1993,2910000.08583
gha,1994,2400000.09537
gha,1995,6510000.22888
gha,1996,6869999.88556
gha,1997,3289999.96185
gha,1998,3180000.06676
gha,1999,3140000.1049
gha,2000,5260000.22888
gha,2001,2880000.11444
gha,2002,5489999.77112
gha,2003,6300000.19073
gha,2004,7690000.05722
gha,2005,4230000.01907
gha,2006,3569999.93324
gha,2007,2900000.09537
gha,2008,3109999.8951
gha,2009,5260000.22888
gha,2010,8260000.22888
gha,2011,4940000.05722
gha,2012,12640000.34332
gha,2013,5389999.86649
gha,2014,6960000.03815
gha,2015,10155226.70746
gha,2016,4831745.14771
gha,2017,835210.80017
gha,2018,6352818.96591
gha,2019,5763947.01004
gin,1982,180000.00715
gin,1983,239999.99464
gin,1984,270000.01073
gin,1985,3309999.94278
gin,1986,4429999.82834
gin,1987,2750000
gin,1990,1450000.04768
gin,1991,1139999.98569
gin,1992,-300000.01192
gin,1993,1750000
gin,1994,3450000.04768
gin,1995,3740000.00954
gin,1996,2930000.06676
gin,1997,2490000.00954
gin,1998,2529999.97139
gin,1999,3549999.95232
gin,2000,4969999.79019
gin,2001,7739999.77112
gin,2002,5309999.94278
gin,2003,2519999.98093
gin,2004,1860000.01431
gin,2005,79999.99821
gin,2006,1590000.03338
gin,2007,10710000.03815
gin,2008,1679999.94755
gin,2009,2329999.92371
gin,2010,509999.99046
gin,2011,4769999.98093
gin,2012,9920000.07629
gin,2013,9720000.26703
gin,2014,2460000.03815
gin,2015,156006.72364
gin,2016,222618.86299
gin,2017,283788.2936
gin,2018,3906009.91249
gin,2019,6713780.87997
gmb,1982,579999.98331
gmb,1983,910000.02623
gmb,1984,1120000.00477
gmb,1985,500000
gmb,1986,1419999.95708
gmb,1987,1820000.05245
gmb,1988,819999.99285
gmb,1989,860000.01431
gmb,1990,1480000.01907
gmb,1991,1269999.98093
gmb,1992,529999.97139
gmb,1993,189999.99762
gmb,1994,59999.99866
gmb,1995,769999.98093
gmb,1996,850000.02384
gmb,1997,730000.01907
gmb,1998,779999.97139
gmb,1999,889999.98569
gmb,2000,1289999.96185
gmb,2001,1750000
gmb,2002,870000.00477
gmb,2003,839999.97377
gmb,2004,1899999.97616
gmb,2005,1259999.99046
gmb,2006,980000.01907
gmb,2007,970000.02861
gmb,2008,2029999.97139
gmb,2009,2339999.91417
gmb,2010,2130000.11444
gmb,2011,829999.98331
gmb,2012,2890000.1049
gmb,2013,5429999.82834
gmb,2014,2730000.01907
gmb,2015,1515017.03262
gmb,2016,4322578.43018
gmb,2017,7586130.61905
gmb,2018,7118430.13763
gmb,2019,6573884.48715
gnb,1986,349999.99404
gnb,1987,790000.02146
gnb,1988,1370000.00477
gnb,1989,920000.01669
gnb,1990,1679999.94755
gnb,1991,970000.02861
gnb,1992,750000
gnb,1993,360000.01431
gnb,1994,-39999.99911
gnb,1995,-119999.99732
gnb,1996,-150000.00596
gnb,1997,-250000
gnb,1998,-29999.99933
gnb,2000,-170000.00179
gnb,2007,4679999.82834
gnb,2009,239999.99464
gnb,2010,699999.98808
gnb,2011,-1120000.00477
gnb,2012,180000.00715
gnb,2013,500000
gnb,2014,-189999.99762
gnb,2015,126303.98571
gnb,2016,-135385.4984
gnb,2017,1929999.82834
gnb,2018,4658565.99808
gnb,2019,2834969.99741
gnq,1987,319999.99285
gnq,1988,280000.00119
gnq,1989,259999.99046
gnq,1990,340000.00358
gnq,1991,810000.00238
gnq,1992,1210000.03815
gnq,1993,1350000.02384
gnq,1994,250000
gnq,1995,1210000.03815
gnq,1996,1259999.99046
gnq,1997,70000.0003
gnq,1998,680000.00715
gnq,1999,-79999.99821
gnq,2000,-29999.99933
gnq,2001,-100000.00149
gnq,2002,-119999.99732
gnq,2003,-119999.99732
gnq,2004,-189999.99762
gnq,2005,-129999.99523
gnq,2006,-239999.99464
gnq,2007,-360000.01431
gnq,2008,-170000.00179
gnq,2009,-140000.0006
gnq,2010,-400000.00596
gnq,2011,-230000.00417
gnq,2013,-289999.99166
gnq,2014,-3710000.03815
gnq,2015,-65723.00196
gnq,2016,-49872.99815
gnq,2017,-67543.8121
gnq,2018,-65959.99748
gnq,2019,-59000.00036
grd,1982,19999.99955
grd,1983,100000.00149
grd,1984,330000.01311
grd,1985,490000.00954
grd,1986,449999.98808
grd,1987,340000.00358
grd,1988,-50000.00075
grd,1990,150000.00596
grd,1992,-59999.99866
grd,1993,-189999.99762
grd,1994,-330000.01311
grd,1996,-400000.00596
grd,1997,-59999.99866
grd,1998,-119999.99732
grd,1999,-180000.00715
grd,2000,-180000.00715
grd,2002,-59999.99866
grd,2003,349999.99404
grd,2004,239999.99464
grd,2005,189999.99762
grd,2006,140000.0006
grd,2007,70000.0003
grd,2008,370000.00477
grd,2009,1179999.94755
grd,2010,-330000.01311
grd,2011,259999.99046
grd,2012,-19999.99955
grd,2013,-29999.99933
grd,2014,-79999.99821
grd,2015,110955.9983
grd,2016,145401.99935
grd,2017,-100470.54291
grd,2018,53459.99822
grd,2019,835175.2162
gtm,1986,370000.00477
gtm,1987,600000.02384
gtm,1988,509999.99046
gtm,1989,270000.01073
gtm,1990,219999.99881
gtm,1991,1289999.96185
gtm,1992,2029999.97139
gtm,1993,1230000.01907
gtm,1994,2339999.91417
gtm,1995,1309999.94278
gtm,1996,759999.99046
gtm,1997,1259999.99046
gtm,1998,230000.00417
gtm,1999,870000.00477
gtm,2000,0
gtm,2001,889999.98569
gtm,2002,-1250000
gtm,2003,129999.99523
gtm,2004,769999.98093
gtm,2005,779999.97139
gtm,2006,1970000.02861
gtm,2007,1590000.03338
gtm,2008,1370000.00477
gtm,2009,-1429999.94755
gtm,2010,560000.00238
gtm,2011,-2779999.97139
gtm,2012,-2829999.92371
gtm,2013,-3630000.11444
gtm,2014,-2410000.08583
gtm,2015,-938089.0131
gtm,2016,2055298.80524
gtm,2017,2315615.89241
gtm,2018,-1211801.64814
gtm,2019,-1822860.00252
guy,1987,500000
guy,1989,1539999.96185
guy,1990,469999.99881
guy,1991,509999.99046
guy,1992,-39999.99911
guy,1993,330000.01311
guy,1994,519999.98093
guy,1995,90000.00358
guy,1996,-19999.99955
guy,1997,150000.00596
guy,1998,-439999.99762
guy,1999,370000.00477
guy,2000,-310000.00238
guy,2001,509999.99046
guy,2002,119999.99732
guy,2003,349999.99404
guy,2004,589999.97377
guy,2005,959999.97854
guy,2006,1460000.03815
guy,2007,4219999.79019
guy,2008,-39999.99911
guy,2009,0
guy,2010,180000.00715
guy,2011,79999.99821
guy,2012,370000.00477
guy,2013,839999.97377
guy,2014,970000.02861
guy,2015,401600.98672
guy,2016,-220924.00491
guy,2017,-314624.48835
guy,2018,707009.97114
guy,2019,-193259.3435
hnd,1981,349999.99404
hnd,1982,490000.00954
hnd,1983,2480000.01907
hnd,1984,2509999.99046
hnd,1985,2049999.95232
hnd,1986,1840000.03338
hnd,1987,2740000.00954
hnd,1988,259999.99046
hnd,1990,1090000.03338
hnd,1992,-209999.99344
hnd,1993,-759999.99046
hnd,1994,-219999.99881
hnd,1995,-200000.00298
hnd,1996,810000.00238
hnd,1997,709999.97854
hnd,1998,1879999.99523
hnd,1999,3599999.90463
hnd,2000,7119999.88556
hnd,2001,8590000.15259
hnd,2002,12539999.96185
hnd,2003,8899999.61853
hnd,2004,2910000.08583
hnd,2005,2440000.05722
hnd,2006,1470000.02861
hnd,2007,7000000
hnd,2008,6070000.17166
hnd,2009,1950000.04768
hnd,2010,-2230000.01907
hnd,2011,-1009999.99046
hnd,2012,-689999.99762
hnd,2013,1389999.98569
hnd,2014,-1779999.97139
hnd,2015,-1278980.01671
hnd,2016,1142267.22717
hnd,2017,-294136.70301
hnd,2018,720589.99538
hnd,2019,776921.5107
hti,1980,550000.01192
hti,1981,259999.99046
hti,1982,250000
hti,1983,790000.02146
hti,1984,2250000
hti,1985,3609999.8951
hti,1986,2599999.90463
hti,1987,4230000.01907
hti,1988,2119999.88556
hti,1989,2910000.08583
hti,1990,3920000.07629
hti,1991,1059999.94278
hti,1992,200000.00298
hti,1995,-2349999.90463
hti,1996,370000.00477
hti,1997,29999.99933
hti,1998,-370000.00477
hti,1999,1470000.02861
hti,2000,970000.02861
hti,2001,2009999.99046
hti,2002,1860000.01431
hti,2003,-200000.00298
hti,2004,-100000.00149
hti,2005,2480000.01907
hti,2006,2410000.08583
hti,2007,1950000.04768
hti,2008,8529999.73297
hti,2009,10050000.19073
hti,2010,6039999.96185
hti,2011,5199999.80927
hti,2012,3240000.00954
hti,2013,3259999.99046
hti,2014,-239999.99464
hti,2015,-352169.00706
hti,2016,2684698.82011
hti,2017,2257233.61969
hti,2018,3109519.9585
hti,2019,-1093404.7699
idn,1981,469999.99881
idn,1982,2730000.01907
idn,1983,3589999.91417
idn,1984,3509999.99046
idn,1985,12079999.92371
idn,1986,13229999.54224
idn,1987,15550000.19073
idn,1988,10779999.73297
idn,1989,10090000.15259
idn,1990,8640000.34332
idn,1991,4389999.86649
idn,1992,-2269999.98093
idn,1993,419999.98689
idn,1994,-970000.02861
idn,1995,-29999.99933
idn,1996,1620000.00477
idn,1997,1669999.95708
idn,1998,-3829999.92371
idn,1999,-3829999.92371
idn,2000,-6809999.94278
idn,2001,6670000.07629
idn,2002,-2779999.97139
idn,2003,-1090000.03338
idn,2004,-2230000.01907
idn,2005,-4559999.94278
idn,2006,-1440000.05722
idn,2007,1700000.04768
idn,2008,720000.02861
idn,2009,-1519999.98093
idn,2010,6849999.90463
idn,2011,38209999.08447
idn,2012,9609999.65668
idn,2013,16280000.68665
idn,2014,8640000.34332
idn,2015,11928009.0332
idn,2016,16657609.93958
idn,2017,11153129.57764
idn,2018,-172730.56507
idn,2019,-238064.57222
ind,1980,9210000.03815
ind,1981,11710000.03815
ind,1982,12670000.07629
ind,1983,14750000
ind,1984,13020000.45776
ind,1985,34880001.06812
ind,1986,26270000.45776
ind,1987,37939998.62671
ind,1988,9359999.65668
ind,1989,10210000.03815
ind,1990,19180000.30518
ind,1991,4110000.13351
ind,1992,-1659999.96662
ind,1993,-2250000
ind,1994,3039999.96185
ind,1995,1179999.94755
ind,1996,6360000.13351
ind,1997,8529999.73297
ind,1998,8710000.03815
ind,1999,10050000.19073
ind,2000,2690000.05722
ind,2001,6969999.79019
ind,2002,6889999.86649
ind,2003,6119999.88556
ind,2004,19999.99955
ind,2005,7519999.98093
ind,2006,16459999.08447
ind,2007,5670000.07629
ind,2008,2910000.08583
ind,2009,2289999.96185
ind,2010,5500000
ind,2011,20030000.68665
ind,2012,13430000.30518
ind,2013,20649999.61853
ind,2014,20739999.77112
ind,2015,16933227.53906
ind,2016,21363336.56311
ind,2017,25005992.8894
ind,2018,26532979.96521
ind,2019,44426841.73584
irq,2010,300000.01192
irq,2011,219999.99881
irq,2014,319999.99285
irq,2019,200000.00298
jam,1983,39999.99911
jam,1984,1700000.04768
jam,1985,959999.97854
jam,1986,3000000
jam,1987,2549999.95232
jam,1988,330000.01311
jam,1989,310000.00238
jam,1990,230000.00417
jam,1991,-740000.00954
jam,1992,-680000.00715
jam,1993,-589999.97377
jam,1994,-899999.97616
jam,1995,-829999.98331
jam,1996,-360000.01431
jam,1997,-569999.99285
jam,1998,-1049999.95232
jam,1999,-740000.00954
jam,2000,-709999.97854
jam,2002,-699999.98808
jam,2003,-70000.0003
jam,2004,-70000.0003
jam,2005,-70000.0003
jam,2006,-70000.0003
jam,2007,-70000.0003
jam,2008,-39999.99911
jor,1981,579999.98331
jor,1982,1519999.98093
jor,1983,2339999.91417
jor,1984,2579999.92371
jor,1985,2900000.09537
jor,1986,3789999.96185
jor,1987,3349999.90463
jor,1988,-1789999.96185
jor,1989,-790000.02146
jor,1990,1450000.04768
jor,1991,1299999.95232
jor,1992,1710000.03815
jor,1993,-1820000.05245
jor,1994,-1340000.03338
jor,1995,-1850000.02384
jor,1996,-349999.99404
jor,1997,-560000.00238
jor,1998,340000.00358
jor,1999,1259999.99046
jor,2000,1200000.04768
jor,2001,3319999.93324
jor,2002,270000.01073
jor,2003,29999.99933
jor,2004,-740000.00954
jor,2005,180000.00715
jor,2006,-879999.99523
jor,2007,-409999.99642
jor,2008,4159999.84741
jor,2009,-1100000.02384
jor,2010,-1379999.99523
jor,2011,-2119999.88556
jor,2012,-2650000.09537
jor,2013,-2130000.11444
jor,2014,-1899999.97616
jor,2015,-976224.00522
jor,2016,118427.53738
jor,2017,-820020.91408
jor,2018,3302700.04272
jor,2019,742349.98226
ken,1981,159999.99642
ken,1982,330000.01311
ken,1983,389999.98569
ken,1984,1450000.04768
ken,1985,1210000.03815
ken,1986,1659999.96662
ken,1987,1590000.03338
ken,1988,500000
ken,1989,3369999.88556
ken,1990,3509999.99046
ken,1991,2759999.99046
ken,1992,2309999.94278
ken,1993,550000.01192
ken,1994,189999.99762
ken,1995,1840000.03338
ken,1996,3160000.08583
ken,1997,579999.98331
ken,1998,-449999.98808
ken,1999,150000.00596
ken,2000,430000.00715
ken,2001,490000.00954
ken,2002,370000.00477
ken,2003,360000.01431
ken,2004,2779999.97139
ken,2005,5059999.94278
ken,2006,5559999.94278
ken,2007,5960000.03815
ken,2008,8359999.65668
ken,2009,8409999.84741
ken,2010,10069999.69482
ken,2011,13770000.45776
ken,2012,5679999.82834
ken,2013,16909999.84741
ken,2014,8779999.73297
ken,2015,6674473.76251
ken,2016,7141443.7294
ken,2017,21373634.33838
ken,2018,16341882.70569
ken,2019,20039953.23181
kgz,1997,540000.02146
kgz,1998,620000.00477
kgz,1999,1070000.05245
kgz,2000,1899999.97616
kgz,2001,870000.00477
kgz,2002,800000.01192
kgz,2003,819999.99285
kgz,2004,1610000.01431
kgz,2005,439999.99762
kgz,2006,579999.98331
kgz,2007,330000.01311
kgz,2008,8609999.65668
kgz,2009,129999.99523
kgz,2010,1110000.01431
kgz,2011,1720000.02861
kgz,2012,3170000.07629
kgz,2013,2339999.91417
kgz,2014,1690000.05722
kgz,2015,3469978.0941
kgz,2016,5508562.56485
kgz,2017,8277568.81714
kgz,2018,12250670.43304
kgz,2019,11996851.92108
khm,1997,100000.00149
khm,1999,519999.98093
khm,2000,2160000.08583
khm,2001,4039999.96185
khm,2002,3069999.93324
khm,2003,4289999.96185
khm,2004,4800000.19073
khm,2005,4449999.80927
khm,2006,4239999.77112
khm,2007,13739999.77112
khm,2008,2609999.8951
khm,2009,2359999.8951
khm,2010,3069999.93324
khm,2011,1779999.97139
khm,2012,3559999.94278
khm,2013,4010000.22888
khm,2014,13409999.84741
khm,2015,14784875.86975
khm,2016,9309863.09052
khm,2017,7963961.60126
khm,2018,9389513.96942
khm,2019,14293519.02008
kir,2015,319543.00404
kir,2016,670793.65253
kir,2017,637925.50564
kir,2018,925582.94535
kir,2019,145841.61341
lao,1980,140000.0006
lao,1981,-19999.99955
lao,1982,19999.99955
lao,1983,-140000.0006
lao,1985,519999.98093
lao,1986,50000.00075
lao,1987,2200000.04768
lao,1988,1570000.05245
lao,1989,2549999.95232
lao,1990,3799999.95232
lao,1991,660000.02623
lao,1992,0
lao,1993,-119999.99732
lao,1994,2750000
lao,1995,1389999.98569
lao,1996,1490000.00954
lao,1997,860000.01431
lao,1998,759999.99046
lao,1999,1409999.96662
lao,2000,2019999.98093
lao,2001,3220000.02861
lao,2002,5630000.11444
lao,2003,2279999.97139
lao,2004,2440000.05722
lao,2005,3980000.01907
lao,2006,4500000
lao,2007,4360000.13351
lao,2008,19239999.77112
lao,2009,3170000.07629
lao,2010,1399999.97616
lao,2011,3029999.97139
lao,2012,5780000.20981
lao,2013,5090000.15259
lao,2014,6849999.90463
lao,2015,3566684.00764
lao,2016,3313373.08884
lao,2017,1381231.5464
lao,2018,2189107.8949
lao,2019,2400454.99802
lbn,1994,610000.01431
lbn,1997,3190000.05722
lbn,1998,680000.00715
lbn,1999,319999.99285
lbn,2000,409999.99642
lbn,2002,879999.99523
lbn,2003,389999.98569
lbn,2004,1330000.04292
lbn,2005,-550000.01192
lbn,2006,-1450000.04768
lbn,2007,-1120000.00477
lbn,2008,-1149999.97616
lbn,2009,-1139999.98569
lbn,2010,-959999.97854
lbn,2011,-879999.99523
lbn,2012,-79999.99821
lbn,2013,-629999.99523
lbn,2014,-579999.98331
lbn,2015,-115946.0023
lbn,2016,116801.59718
lbn,2017,-91898.06134
lbn,2018,745310.00853
lbn,2019,329039.9909
lbr,1982,159999.99642
lbr,1983,1259999.99046
lbr,1984,1570000.05245
lbr,1985,3670000.07629
lbr,1986,3500000
lbr,1987,3000000
lbr,1988,310000.00238
lbr,1990,1100000.02384
lbr,1992,0
lbr,2010,-10250000
lbr,2011,910000.02623
lbr,2012,2599999.90463
lbr,2013,3059999.94278
lbr,2014,4679999.82834
lbr,2015,4142008.78143
lbr,2016,3002210.14023
lbr,2017,1952215.79075
lbr,2018,-128999.99321
lbr,2019,3106689.69154
lca,1985,9999.99978
lca,1986,189999.99762
lca,1987,159999.99642
lca,1989,170000.00179
lca,1991,289999.99166
lca,1992,39999.99911
lca,1993,-29999.99933
lca,1994,-90000.00358
lca,1995,-90000.00358
lca,1996,-90000.00358
lca,1997,200000.00298
lca,1998,319999.99285
lca,1999,200000.00298
lca,2000,270000.01073
lca,2002,-119999.99732
lca,2003,-200000.00298
lca,2004,-150000.00596
lca,2005,-150000.00596
lca,2006,-129999.99523
lca,2007,-109999.9994
lca,2008,-119999.99732
lca,2009,-109999.9994
lca,2010,-109999.9994
lca,2011,-119999.99732
lca,2012,-109999.9994
lca,2013,-109999.9994
lca,2014,-100000.00149
lca,2015,-100534.99788
lca,2016,-36263.00022
lka,1979,1240000.00954
lka,1980,1769999.98093
lka,1981,3460000.03815
lka,1982,2160000.08583
lka,1983,1789999.96185
lka,1984,3559999.94278
lka,1985,6050000.19073
lka,1986,5929999.82834
lka,1987,7119999.88556
lka,1988,2109999.8951
lka,1989,2910000.08583
lka,1990,3450000.04768
lka,1991,2700000.04768
lka,1992,1629999.99523
lka,1993,1720000.02861
lka,1994,1639999.98569
lka,1995,2289999.96185
lka,1996,2400000.09537
lka,1997,1809999.94278
lka,1998,1769999.98093
lka,1999,2220000.02861
lka,2000,3059999.94278
lka,2001,2480000.01907
lka,2002,2089999.91417
lka,2003,2250000
lka,2004,-129999.99523
lka,2005,-70000.0003
lka,2006,1789999.96185
lka,2007,2420000.07629
lka,2008,3000000
lka,2009,11380000.11444
lka,2010,7699999.80927
lka,2011,14329999.92371
lka,2012,14180000.30518
lka,2013,7809999.94278
lka,2014,4710000.03815
lka,2015,2415776.01433
lka,2016,19856079.10156
lka,2017,7269469.73801
lka,2018,47710.00147
lka,2019,7798313.14087
lso,1981,850000.02384
lso,1982,579999.98331
lso,1983,360000.01431
lso,1984,250000
lso,1985,699999.98808
lso,1986,779999.97139
lso,1987,2759999.99046
lso,1988,579999.98331
lso,1989,1070000.05245
lso,1990,1210000.03815
lso,1991,430000.00715
lso,1992,360000.01431
lso,1993,270000.01073
lso,1994,150000.00596
lso,1995,879999.99523
lso,1996,300000.01192
lso,1997,-289999.99166
lso,1998,-280000.00119
lso,1999,-280000.00119
lso,2000,730000.01907
lso,2001,180000.00715
lso,2002,90000.00358
lso,2003,1250000
lso,2004,3650000.09537
lso,2005,1129999.99523
lso,2006,1289999.96185
lso,2007,7280000.20981
lso,2008,1019999.98093
lso,2009,829999.98331
lso,2010,1759999.99046
lso,2011,1669999.95708
lso,2012,959999.97854
lso,2013,50000.00075
lso,2014,1200000.04768
lso,2015,647055.98354
lso,2016,2301292.89627
lso,2017,1658352.97108
lso,2018,2755859.85184
lso,2019,3261587.38136
mac,1995,-4219999.79019
mar,1980,4139999.86649
mar,1981,3630000.11444
mar,1982,7840000.15259
mar,1983,4909999.84741
mar,1984,-1309999.94278
mar,1985,920000.01669
mar,1986,1080000.04292
mar,1987,2529999.97139
mar,1988,-2170000.07629
mar,1989,-829999.98331
mar,1990,5780000.20981
mar,1991,3970000.02861
mar,1992,-1399999.97616
mar,1993,2470000.02861
mar,1994,-1279999.97139
mar,1995,1460000.03815
mar,1996,-2619999.88556
mar,1997,-1330000.04292
mar,1998,-589999.97377
mar,1999,519999.98093
mar,2000,1789999.96185
mar,2001,-500000
mar,2002,-189999.99762
mar,2003,-2460000.03815
mar,2004,-59999.99866
mar,2005,2450000.04768
mar,2006,-1600000.02384
mar,2007,-3920000.07629
mar,2008,5420000.07629
mar,2009,-1500000
mar,2010,-1620000.00477
mar,2011,5460000.03815
mar,2012,170000.00179
mar,2013,860000.01431
mar,2014,-1779999.97139
mar,2015,3868944.88335
mar,2016,-2594996.92917
mar,2017,1562402.12917
mar,2018,5425924.30115
mar,2019,2095294.95239
mda,2000,400000.00596
mda,2001,400000.00596
mda,2002,1769999.98093
mda,2003,2430000.06676
mda,2004,1750000
mda,2005,1360000.01431
mda,2006,3480000.01907
mda,2007,6250000
mda,2008,13140000.34332
mda,2009,5150000.09537
mda,2010,5800000.19073
mda,2011,3460000.03815
mda,2012,8619999.88556
mda,2013,9909999.84741
mda,2014,1549999.95232
mda,2015,2985838.89008
mda,2016,1234732.86629
mda,2017,2229409.69467
mda,2018,2467771.53015
mda,2019,3512838.60207
mdg,1981,1470000.02861
mdg,1982,1230000.01907
mdg,1983,300000.01192
mdg,1984,3299999.95232
mdg,1985,2410000.08583
mdg,1986,3440000.05722
mdg,1987,4690000.05722
mdg,1988,870000.00477
mdg,1989,1289999.96185
mdg,1990,2759999.99046
mdg,1991,2329999.92371
mdg,1992,2210000.03815
mdg,1993,1799999.95232
mdg,1994,1779999.97139
mdg,1995,1700000.04768
mdg,1996,2089999.91417
mdg,1997,1759999.99046
mdg,1998,5170000.07629
mdg,1999,3710000.03815
mdg,2000,4179999.82834
mdg,2001,5840000.15259
mdg,2002,2339999.91417
mdg,2003,2359999.8951
mdg,2004,2789999.96185
mdg,2005,3339999.91417
mdg,2006,3279999.97139
mdg,2007,1480000.01907
mdg,2008,4300000.19073
mdg,2009,5789999.96185
mdg,2010,7650000.09537
mdg,2011,9310000.41962
mdg,2012,9079999.92371
mdg,2013,10640000.34332
mdg,2014,7699999.80927
mdg,2015,5495426.17798
mdg,2016,8944830.89447
mdg,2017,10120624.54224
mdg,2018,12115644.45496
mdg,2019,22761796.95129
mdv,1987,759999.99046
mdv,1988,1250000
mdv,1989,140000.0006
mdv,1990,270000.01073
mdv,1992,280000.00119
mdv,1993,430000.00715
mdv,1994,750000
mdv,1995,879999.99523
mdv,1996,709999.97854
mdv,1997,189999.99762
mdv,1998,59999.99866
mdv,1999,340000.00358
mdv,2000,50000.00075
mdv,2001,509999.99046
mdv,2002,349999.99404
mdv,2003,-140000.0006
mdv,2004,-9999.99978
mdv,2005,9999.99978
mdv,2006,170000.00179
mdv,2007,-239999.99464
mdv,2008,-239999.99464
mdv,2009,-159999.99642
mdv,2010,1210000.03815
mdv,2011,1429999.94755
mdv,2012,990000.00954
mdv,2013,579999.98331
mdv,2014,490000.00954
mdv,2015,478540.98678
mdv,2016,857223.39153
mdv,2017,400977.46253
mdv,2018,11793.32379
mdv,2019,-331258.80361
mex,1980,79999.99821
mex,1981,19999.99955
mex,1982,970000.02861
mex,1983,6739999.77112
mex,1984,-1289999.96185
mex,1985,550000.01192
mex,1986,490000.00954
mex,1987,2809999.94278
mex,1988,-1519999.98093
mex,1989,-1330000.04292
mex,1990,-689999.99762
mex,1991,-1259999.99046
mex,1992,239999.99464
mex,1993,2619999.88556
mex,1994,1679999.94755
mex,1995,6469999.79019
mex,1996,-2380000.11444
mex,1997,389999.98569
mex,1998,-3420000.07629
mex,1999,4039999.96185
mex,2000,79999.99821
mex,2001,4110000.13351
mex,2002,-930000.00715
mex,2003,-4550000.19073
mex,2004,-610000.01431
mex,2005,-460000.00834
mex,2006,720000.02861
mex,2007,-2019999.98093
mex,2008,2829999.92371
mex,2009,-2240000.00954
mex,2010,-1500000
mex,2011,4079999.92371
mex,2012,4010000.22888
mex,2013,-930000.00715
mex,2014,5349999.90463
mex,2015,-304134.99475
mex,2016,644350.82674
mex,2017,726064.14557
mex,2018,2022113.56163
mex,2019,3940609.93195
mkd,1998,839999.97377
mkd,1999,819999.99285
mkd,2000,1470000.02861
mkd,2001,1110000.01431
mkd,2002,800000.01192
mkd,2003,1000000
mkd,2004,3509999.99046
mkd,2005,3160000.08583
mkd,2006,2750000
mkd,2007,680000.00715
mkd,2009,-289999.99166
mkd,2010,-280000.00119
mkd,2011,-629999.99523
mkd,2012,-600000.02384
mkd,2013,-589999.97377
mkd,2014,-540000.02146
mkd,2015,-541342.02003
mkd,2016,-401246.01126
mkd,2017,-556343.25743
mkd,2018,-543320.00017
mli,1984,490000.00954
mli,1985,2349999.90463
mli,1986,4579999.92371
mli,1987,6659999.84741
mli,1988,3380000.11444
mli,1989,3930000.06676
mli,1990,3970000.02861
mli,1991,519999.98093
mli,1992,2200000.04768
mli,1993,1450000.04768
mli,1994,-600000.02384
mli,1995,750000
mli,1996,2710000.03815
mli,1997,2710000.03815
mli,1998,2970000.02861
mli,1999,2119999.88556
mli,2000,2259999.99046
mli,2001,2019999.98093
mli,2002,2750000
mli,2003,4849999.90463
mli,2004,7260000.22888
mli,2005,5590000.15259
mli,2006,3289999.96185
mli,2007,3720000.02861
mli,2008,2309999.94278
mli,2009,-469999.99881
mli,2010,1799999.95232
mli,2011,2490000.00954
mli,2012,4679999.82834
