geo,time,gc_rev_socl_cn
fra,1983,104961148367.957
fra,1984,116547273678
fra,1985,125587500400.179
fra,1986,132066583632.769
fra,1987,141869817686.22
fra,1988,151796382994.617
fra,1989,165238270191.491
fra,1990,175945069570.10901
fra,1991,183902298473.83301
fra,1992,191399741141.569
fra,1993,194601170503.55399
fra,1994,198046518293.12
fra,1995,240426000000
fra,1996,248830000000
fra,1997,251086000000
fra,1998,234763000000
fra,1999,245728000000
fra,2000,255577000000
fra,2001,265562000000
fra,2002,275738000000
fra,2003,287696000000
fra,2004,296501000000
fra,2005,309538000000
fra,2006,325961000000
fra,2007,338006000000
fra,2008,347387000000
fra,2009,350946000000
fra,2010,358438000000
fra,2011,372629000000
fra,2012,383485300000
fra,2013,395139000000
fra,2014,404959000000
fra,2015,409112000000
fra,2016,414467000000
fra,2017,426406000000
fra,2018,421069000000
fra,2019,404503000000
fsm,2008,0
fsm,2009,0
fsm,2010,0
fsm,2011,0
fsm,2012,0
fsm,2013,0
fsm,2014,0
fsm,2015,0
fsm,2016,0
fsm,2017,0
fsm,2018,0
fsm,2019,0
gab,2012,13746000000
gab,2013,15700000000
gab,2014,14964000000
gab,2015,20257000000
gab,2016,26414000000
gab,2017,26825749846
gab,2018,26335000000
gab,2019,23761805622
gbr,1972,3327000000
gbr,1973,3926000000
gbr,1974,4988000000
gbr,1975,6526000000
gbr,1976,8214000000
gbr,1977,8736000000
gbr,1978,9378000000
gbr,1979,10450000000
gbr,1980,12670000000
gbr,1981,14008000000
gbr,1982,17464000000
gbr,1983,19098000000
gbr,1984,20554000000
gbr,1985,22406000000
gbr,1986,24642000000
gbr,1987,33232000000
gbr,1988,36691000000
gbr,1989,39207000000
gbr,1990,40687000000
gbr,1991,43361000000
gbr,1992,44847000000
gbr,1993,47150000000
gbr,1994,49759000000
gbr,1995,52183000000
gbr,1996,55370000000
gbr,1997,59615000000
gbr,1998,62555000000
gbr,1999,67273000000
gbr,2000,71931000000
gbr,2001,76191000000
gbr,2002,77657000000
gbr,2003,86637000000
gbr,2004,94962000000
gbr,2005,102185000000
gbr,2006,107718000000
gbr,2007,112552000000
gbr,2008,118441000000
gbr,2009,116095000000
gbr,2010,119432000000
gbr,2011,123587000000
gbr,2012,126411000000
gbr,2013,129375000000
gbr,2014,133103000000
gbr,2015,140074000000
gbr,2016,149053000000
gbr,2017,158164000000
gbr,2018,163624000000
gbr,2019,177392000000
geo,1995,40900000
geo,1996,69300000
geo,1997,71700000
geo,1998,105900000
geo,1999,107275000
geo,2000,144900000
geo,2001,159600000
geo,2002,172900000
geo,2003,222700000
geo,2004,402200000
geo,2005,428800000
geo,2006,502800000
geo,2007,722100000
geo,2008,0
geo,2009,0
geo,2010,0
geo,2011,0
geo,2012,0
geo,2013,0
geo,2014,0
geo,2015,0
geo,2016,0
geo,2017,0
geo,2018,0
geo,2019,0
geo,2020,0
gha,2001,0
gha,2002,0
gha,2003,0
gha,2004,0
gha,2005,0
gha,2006,0
gha,2007,0
gha,2008,0
gha,2009,0
gha,2010,0
gha,2011,78507300
gha,2012,0
gha,2013,0
gha,2014,218198700
gha,2015,399491600
gha,2016,0
gha,2017,440484211.5
gha,2018,377305822.8
gha,2019,0
gin,1989,0
gin,1990,0
gin,1991,0
gin,1992,0
gmb,1990,1530000
gnb,2017,0
gnb,2019,0
gnq,2006,0
gnq,2007,0
gnq,2008,0
gnq,2009,0
gnq,2010,0
gnq,2011,0
gnq,2012,0
gnq,2013,0
gnq,2014,0
gnq,2015,0
gnq,2016,0
gnq,2017,0
gnq,2018,0
gnq,2019,0
grc,1972,70667644.90095
grc,1973,83345561.26192
grc,1974,98752751.28393
grc,1975,124284666.17755
grc,1976,166896551.72414
grc,1977,214115920.76302
grc,1978,263683052.09098
grc,1979,336346294.93764
grc,1980,397593543.6537
grc,1981,526397652.23771
grc,1982,848129126.9259
grc,1983,1082259721.20323
grc,1984,1324490095.37784
grc,1985,1652501834.18929
grc,1986,1892765957.44681
grc,1987,2076008804.10858
grc,1988,2397358767.4248
grc,1989,2685957446.80851
grc,1990,3142831988.26119
grc,1995,9635000000
grc,1996,10704000000
grc,1997,12123000000
grc,1998,13571000000
grc,1999,14777000000
grc,2000,16339000000
grc,2001,17732000000
grc,2002,20520000000
grc,2003,22301000000
grc,2004,23440000000
grc,2005,24537000000
grc,2006,25891000000
grc,2007,28892000000
grc,2008,30641000000
grc,2009,29344000000
grc,2010,29700000000
grc,2011,27272000000
grc,2012,26621000000
grc,2013,24455000000
grc,2014,24088000000
grc,2015,24422000000
grc,2016,24908000000
grc,2017,25963000000
grc,2018,26299000000
grc,2019,26687000000
gtm,1990,87330000
gtm,1991,99540000
gtm,1992,122500000
gtm,1993,142590000
gtm,1994,161920000
gtm,1995,164900000
gtm,1996,187500000
gtm,1997,204580000
gtm,1998,213230000
gtm,1999,302640000
gtm,2000,356710000
gtm,2001,414220000
gtm,2002,468620000
gtm,2003,504660000
gtm,2004,539680000
gtm,2005,549810000
gtm,2006,585100000
gtm,2007,658600000
gtm,2008,746500000
gtm,2009,922121558.46
gtm,2010,1069056052.39
gtm,2011,1214366482.45
gtm,2012,1273539227.95
gtm,2013,1427368106
gtm,2014,1617172009.87
gtm,2015,1650943752.23
gtm,2016,2026708818.59
gtm,2017,1883501427.41
gtm,2018,1960325066.18
gtm,2019,2332720712.6
hnd,1972,6100000
hnd,1973,13000000
hnd,1974,18200000
hnd,1975,20500000
hnd,1976,23300000
hnd,1977,0
hnd,1978,0
hnd,1979,0
hnd,1980,0
hnd,1981,0
hnd,2003,3538500000
hnd,2004,4022150000
hnd,2005,4352900000
hnd,2006,4958400000
hnd,2007,6036550000
hnd,2008,7307592000
hnd,2009,8122100000
hnd,2010,8671143000
hnd,2011,9653467440.02
hnd,2012,10934212950.27
hnd,2013,12529470763.62
hnd,2014,12467266199.895
hnd,2015,13524202384.34
hrv,1991,75030000
hrv,1992,321270000
hrv,1993,4756850000
hrv,1994,11604970000
hrv,1995,18197448000
hrv,1996,20307166000
hrv,1997,22394356000
hrv,1998,22922923000
hrv,1999,23290476000
hrv,2000,23950812000
hrv,2001,24766040000
hrv,2002,25200023000
hrv,2003,27424608000
hrv,2004,29477597000
hrv,2005,31438138000
hrv,2006,34145916000
hrv,2007,38163745000
hrv,2008,41133329000
hrv,2009,40224856000
hrv,2010,39396265000
hrv,2011,39751274000
hrv,2012,38599164000
hrv,2013,38051922000
hrv,2014,39596266000
hrv,2015,40714416000
hrv,2016,41729929000
hrv,2017,43633711000
hrv,2018,45910660000
hrv,2019,47365544000
hun,1981,63800000000
hun,1982,74500000000
hun,1983,84200000000
hun,1984,117300000000
hun,1985,134300000000
hun,1986,148500000000
hun,1987,157500000000
hun,1988,193500000000
hun,1989,271300000000
hun,1990,323200000000
hun,1991,372500000000
hun,1992,466100000000
hun,1993,543000000000
hun,1994,639400000000
hun,1995,848958000000
hun,1996,971163000000
hun,1997,1221393000000
hun,1998,1423206000000
hun,1999,1515638000000
hun,2000,1745142000000
hun,2001,1967083000000
hun,2002,2208816000000
hun,2003,2377120000000
hun,2004,2553236000000
hun,2005,2774555000000
hun,2006,2990844000000
hun,2007,3459730000000
hun,2008,3662000000000
hun,2009,3406200000000
hun,2010,3242346000000
hun,2011,3681689000000
hun,2012,3958496000000
hun,2013,4060206000000
hun,2014,4338010000000
hun,2015,4627621000000
hun,2016,4970357000000
hun,2017,5014326000000
hun,2018,5246630000000
hun,2019,5578340000000
idn,1972,0
idn,1973,0
idn,1974,0
idn,1975,0
idn,1976,0
idn,1977,0
idn,1978,0
idn,1979,0
idn,1980,0
idn,1981,0
idn,1982,0
idn,1983,0
idn,1984,0
idn,1985,0
idn,1986,0
idn,1987,0
idn,1988,0
idn,1989,0
idn,1990,0
idn,1991,0
idn,1992,0
idn,1993,0
idn,1994,1380000000000
idn,1995,4811000000000
idn,1996,2431000000000
idn,1997,3276200000000
idn,1998,3973500000000
idn,1999,3850500000000
idn,2001,6106000000000
idn,2002,19151500000000
idn,2003,10862233445400
idn,2004,11611578000000
idn,2008,0
idn,2009,0
idn,2010,0
idn,2011,0
idn,2012,0
idn,2013,0
idn,2014,0
idn,2015,0
idn,2016,0
idn,2017,0
idn,2018,0
idn,2019,0
ind,1974,0
ind,1975,0
ind,1976,0
ind,1977,0
ind,1978,0
ind,1979,0
ind,1980,0
ind,1981,0
ind,1982,0
ind,1983,0
ind,1984,0
ind,1985,0
ind,1986,0
ind,1987,0
ind,1988,0
ind,1989,0
ind,1990,620000000
ind,1991,530000000
ind,1992,430000000
ind,1993,510000000
ind,1994,430000000
ind,1995,470000000
ind,1996,490000000
ind,1997,760000000
ind,1998,1380000000
ind,1999,1450000000
ind,2000,1260000000
ind,2001,9900000000
ind,2002,6820000000
ind,2003,4690000000
ind,2004,9150000000
ind,2005,8220000000
ind,2006,8220000000
ind,2007,7790000000
ind,2008,16230000000
ind,2009,21140000000
ind,2010,25720000000
ind,2011,14950000000
ind,2012,30200000000
ind,2013,26960000000
ind,2014,13481300000
ind,2015,16390000000
ind,2016,17040000000
ind,2017,28280000000
ind,2018,28250000000
irl,1972,78723760.86261
irl,1973,102848784.35276
irl,1974,139671188.62721
irl,1975,209506782.94082
irl,1976,272993686.86227
irl,1977,325052948.07787
irl,1978,369493780.82289
irl,1979,446947803.60707
irl,1980,576461087.60685
irl,1981,713592800.0772
irl,1982,935796963.80231
irl,1983,1071658938.19423
irl,1984,1187205103.33128
irl,1985,1267198602.27232
irl,1986,1324336815.80164
irl,1987,1401790838.58582
irl,1988,1564317312.62475
irl,1989,1651929240.03637
irl,1990,1803028071.36944
irl,1991,1942699259.99665
irl,1992,2105225734.03558
irl,1993,2289337755.40781
irl,1994,2392186539.76058
irl,1995,2967366000
irl,1996,3044888000
irl,1997,3280623000
irl,1998,3573773000
irl,1999,4033031000
irl,2000,4757898000
irl,2001,5424575000
irl,2002,5967607000
irl,2003,6392965000
irl,2004,7085552000
irl,2005,8372570000
irl,2006,9165765000
irl,2007,10264422000
irl,2008,10515256000
irl,2009,9926204000
irl,2010,9211161000
irl,2011,10555475000
irl,2012,10233829000
irl,2013,10699513000
irl,2014,11464027000
irl,2015,11987103000
irl,2016,12811873000
irl,2017,13558406000
irl,2018,14579613000
irl,2019,15485934000
irn,1972,8700000000
irn,1973,11900000000
irn,1974,16400000000
irn,1975,26000000000
irn,1976,34000000000
irn,1977,51400000000
irn,1978,120100000000
irn,1979,82100000000
irn,1980,105600000000
irn,1981,152800000000
irn,1982,195800000000
irn,1983,223400000000
irn,1984,263100000000
irn,1985,282100000000
irn,1986,288200000000
irn,1987,310100000000
irn,1988,368700000000
irn,1989,396500000000
irn,1990,538200000000
irn,1991,779000000000
irn,1992,1068000000000
irn,1993,1445000000000
irn,1994,1653000000000
irn,1995,2916000000000
irn,1996,3544000000000
irn,1997,4257000000000
irn,1998,6632000000000
irn,1999,12396886000000
irn,2000,15600345000000
irn,2001,26940354000000
irn,2002,29595000000000
irn,2003,40662800000000
irn,2004,52368790000000
irn,2005,65534162000000
irn,2006,90850495000000
irn,2007,116180034333333
irn,2008,153256129922366
irn,2009,194792000000000
irq,2014,57601621542
irq,2015,90026195
irq,2016,88692011
irq,2017,39097833
irq,2018,1839183416
irq,2019,481868351
isl,1972,9200000
isl,1973,9900000
isl,1974,14800000
isl,1975,23800000
isl,1976,23100000
isl,1977,41000000
isl,1978,73700000
isl,1979,117700000
isl,1980,173100000
isl,1981,180300000
isl,1982,252600000
isl,1983,802000000
isl,1984,1118600000
isl,1985,1475000000
isl,1986,1853400000
isl,1987,1916000000
isl,1988,2072200000
isl,1989,2598800000
isl,1990,3298700000
isl,1991,8317500000
isl,1992,9725900000
isl,1993,9913300000
isl,1994,10444600000
isl,1995,10991400000
isl,1996,13101400000
isl,1997,14352800000
isl,1998,16549900000
isl,1999,18261700000
isl,2000,20047000000
isl,2001,21909255000
isl,2002,23396729972
isl,2003,26052963431
isl,2004,28364112850
isl,2005,32776641484
isl,2006,38414461387
isl,2007,39594226879
isl,2008,41643703195
isl,2009,45912363760
isl,2010,63598569544
isl,2011,66819623269
isl,2012,64882422308
isl,2013,69898831260
isl,2014,73432476949
isl,2015,79707295178
isl,2016,85369991764
isl,2017,89649060316
isl,2018,98229528107.91708
isl,2019,97423480998
isr,1972,0
isr,1973,0
isr,1974,200000
isr,1975,300000
isr,1976,500000
isr,1977,700000
isr,1978,1200000
isr,1979,2200000
isr,1980,5900000
isr,1981,15000000
isr,1982,30900000
isr,1983,79800000
isr,1984,406100000
isr,1985,1361000000
isr,1986,1392300000
isr,1987,2161400000
isr,1988,2018300000
isr,1989,2810900000
isr,1990,3763400000
isr,1991,3017000000
isr,1992,4301000000
isr,1993,5025000000
isr,1994,6044000000
isr,1995,11145000000
isr,1996,13554000000
isr,1997,19475000000
isr,1998,21949000000
isr,1999,24266000000
isr,2000,32564885939.4746
isr,2001,35139385576.7503
isr,2002,37067704482.4144
isr,2003,37696953547.3157
isr,2004,38641704675.0224
isr,2005,40239383789.4248
isr,2006,41967512444.2535
isr,2007,43735161363.8657
isr,2008,46734817227.3063
isr,2009,47618033403.3056
isr,2010,52088028290.2798
isr,2011,55815550911.3595
isr,2012,57593033360.3627
isr,2013,60998684325.47649
isr,2014,63808519663.0189
isr,2015,67317969623.4069
isr,2016,71155207196.8044
isr,2017,74670056411.2399
isr,2018,78383329466.7343
isr,2019,82162788155.9162
ita,1973,4901692429.25832
ita,1974,6256875332.46913
ita,1975,7857375262.74745
ita,1976,9547222236.56825
ita,1977,11402851874.9968
ita,1978,13725358550.2022
ita,1979,17315766912.6723
ita,1980,21670015028.8958
ita,1981,25917356567.0077
ita,1982,32712379988.32809
ita,1983,38630976051.8936
ita,1984,42607177717.9835
ita,1985,47148383231.6774
ita,1986,64746652068.1516
ita,1987,73165932437.10849
ita,1988,60773032686.5571
ita,1989,68037515429.1499
ita,1990,75611355854.29718
ita,1991,83385065099.39209
ita,1992,88152995191.7863
ita,1993,101677968465.142
ita,1994,99428282212.7079
ita,1995,136763000000
ita,1996,148942000000
ita,1997,156437000000
ita,1998,137508000000
ita,1999,141880000000
ita,2000,144908000000
ita,2001,153007000000
ita,2002,160636000000
ita,2003,167650000000
ita,2004,175601000000
ita,2005,181059000000
ita,2006,183432000000
ita,2007,202085000000
ita,2008,211899000000
ita,2009,211018000000
ita,2010,212491000000
ita,2011,215119000000
ita,2012,214637000000
ita,2013,214144000000
ita,2014,213216000000
ita,2015,217893000000
ita,2016,219494000000
ita,2017,224365000000
ita,2018,233243000000
ita,2019,240721000000
jam,1988,0
jam,1989,0
jam,1990,0
jam,1991,0
jam,1992,0
jam,1993,0
jam,1994,0
jam,1995,0
jam,1996,0
jam,1997,0
jam,1998,0
jam,1999,0
jam,2000,0
jam,2001,0
jam,2002,0
jam,2003,0
jam,2004,0
jam,2005,0
jam,2006,0
jam,2007,0
jam,2008,0
jam,2009,0
jam,2010,0
jam,2011,0
jam,2012,0
jam,2013,0
jam,2014,0
jam,2015,0
jam,2016,0
jam,2017,0
jam,2018,0
jam,2019,0
jor,1990,0
jor,1991,0
jor,1992,0
jor,1993,0
jor,1994,0
jor,1995,0
jor,1996,0
jor,1997,0
jor,1998,0
jor,1999,0
jor,2000,0
jor,2001,0
jor,2002,18000000
jor,2003,18960000
jor,2004,18330000
jor,2005,18100000
jor,2006,17080000
jor,2007,18300000
jor,2008,21200000
jor,2009,20500000
jor,2010,20700000
jor,2011,20700000
jor,2012,24300000
jor,2013,22100000
jor,2014,21000000
jor,2015,18600000
jor,2016,15200000
jor,2017,11600000
jor,2018,10900000
jor,2019,9000000
jpn,1991,25346000000000
jpn,1992,26380000000000
jpn,1993,26998000000000
kaz,1997,116075000000
kaz,1998,61587000000
kaz,1999,385000000
kaz,2000,0
kaz,2001,0
kaz,2002,0
kaz,2003,0
kaz,2004,0
kaz,2010,131038675000
kaz,2011,156533920000
kaz,2012,183729847000
kaz,2013,203244253000
kaz,2014,225465900330.82001
kaz,2015,240589937000
kaz,2016,264205287000
kaz,2017,280158281000
kaz,2018,333039392000
kaz,2019,0
ken,2014,18641022225.16
ken,2015,22199255607.723
ken,2016,41551708496
ken,2017,40229484361
ken,2018,55354330000
ken,2019,15558246987
kgz,2014,22203900000
kgz,2015,24267200000
kgz,2016,26638800000
kgz,2017,29003300000
kgz,2018,30655200000
kgz,2019,32410300000
khm,2002,0
khm,2003,0
khm,2004,0
khm,2005,0
khm,2006,0
khm,2007,0
khm,2008,0
khm,2009,0
khm,2010,0
khm,2011,0
khm,2012,0
khm,2013,0
khm,2014,0
khm,2015,0
khm,2016,0
khm,2017,0
khm,2018,0
khm,2019,0
kir,2011,0
kir,2012,0
kir,2013,0
kir,2014,0
kir,2015,0
kir,2016,0
kir,2017,0
kir,2018,0
kir,2019,0
kna,1990,0
kna,1991,0
kna,1992,0
kna,1993,10000
kna,1994,10000
kna,2000,0
kna,2001,0
kna,2002,0
kna,2003,0
kna,2004,0
kna,2005,0
kna,2006,0
kna,2007,0
kna,2008,0
kna,2009,0
kna,2010,0
kna,2011,0
kna,2012,0
kna,2013,0
kna,2014,0
kna,2015,0
kna,2016,0
kna,2017,0
kor,1972,4000000000
kor,1973,6000000000
kor,1974,8000000000
kor,1975,13000000000
kor,1976,20000000000
kor,1977,27000000000
kor,1978,41000000000
kor,1979,59000000000
kor,1980,73000000000
kor,1981,87000000000
kor,1982,110000000000
kor,1983,131000000000
kor,1984,158000000000
kor,1985,207000000000
kor,1986,248000000000
kor,1987,314000000000
kor,1988,863000000000
kor,1989,1113000000000
kor,1990,1510000000000
kor,1991,1868000000000
kor,1992,2495000000000
kor,1993,4239000000000
kor,1994,4672000000000
kor,1995,5536000000000
kor,1996,7551000000000
kor,1997,8640000000000
kor,1998,10642894000000
kor,1999,12168137000000
kor,2000,17921866000000
kor,2001,21101971000000
kor,2002,23498847000000
kor,2003,24769256000000
kor,2004,27720697000000
kor,2005,30490700000000
kor,2006,33319100000000
kor,2007,33130652000000
kor,2008,39033327000000
kor,2009,40220177000000
kor,2010,42813693000000
kor,2011,46194823000000
kor,2012,90421800000000
kor,2013,95717300000000
kor,2014,102599936175995
kor,2015,109407235986455
kor,2016,117732428796879
kor,2017,125037066999051
kor,2018,134461455309670
kor,2019,146438882780987
kwt,1972,0
kwt,1973,0
kwt,1974,0
kwt,1977,0
kwt,1978,0
kwt,1979,0
kwt,1980,0
kwt,1981,0
kwt,1982,0
kwt,1983,0
kwt,1984,0
kwt,1985,0
kwt,1986,0
kwt,1987,0
kwt,1988,0
kwt,1989,0
kwt,1990,0
kwt,1991,0
kwt,1992,0
kwt,1993,0
kwt,1994,0
kwt,1995,0
kwt,1996,0
kwt,1997,0
kwt,1998,0
lbn,1997,4342000000
lbn,1998,4830000000
lbn,1999,9630000000
lbn,2000,77200000000
lbn,2001,74300000000
lbn,2002,74600000000
lbn,2003,72700000000
lbn,2004,85600000000
lbn,2005,83878000000
lbn,2006,85332000000
lbn,2007,77136000000
lbn,2008,85224000000
lbn,2009,95223000000
lbn,2010,107280000000
lbn,2011,206403000000
lbn,2012,156048000000
lbn,2013,128242000000
lbn,2014,136223000000
lbn,2015,138505000000
lbn,2016,148800000000
lbn,2017,221370000000
lbn,2018,221768000000
lbn,2019,219560000000
lca,2000,0
lca,2001,0
lca,2002,0
lca,2003,0
lca,2004,0
lca,2005,0
lca,2006,0
lca,2007,0
lca,2008,0
lca,2009,0
lca,2010,0
lca,2011,0
lca,2012,0
lca,2013,0
lca,2014,0
lca,2015,0
lca,2016,0
lca,2017,0
lka,1990,381000000
lka,1991,391000000
lka,1992,453000000
lka,1993,625000000
lka,1994,719000000
lka,1995,825000000
lka,1996,1232000000
lka,1997,1797000000
lka,1998,2837000000
lka,1999,3561000000
lka,2000,3620000000
lka,2001,2667000000
lka,2002,2630000000
lka,2003,3037000000
lka,2004,3444000000
lka,2005,4910000000
lka,2006,6470000000
lka,2007,8777000000
lka,2008,6791000000
lka,2009,11165000000
lka,2010,11120000000
lka,2011,12628000000
lka,2012,11738000000
lka,2013,15145000000
lka,2014,14918885482.49
lka,2015,15213299354.84
lka,2016,18046217274.16
lka,2017,22940413517.06
lka,2018,25214516998.75
lka,2019,28984900000
lso,1982,0
lso,1983,0
lso,1984,0
lso,1985,0
lso,1986,0
lso,1987,0
lso,1988,0
lso,1989,0
lso,1991,119229
lso,1992,136617
lso,1993,221100
lso,1994,272380
lso,1995,174180
lso,1996,276749
lso,1997,240166
lso,1998,319138
lso,1999,329787
lso,2000,723741
lso,2001,288471
lso,2002,278689
lso,2003,100000
lso,2004,0
lso,2005,0
lso,2006,0
lso,2007,0
lso,2008,0
lso,2009,0
lso,2010,0
lso,2011,0
lso,2012,0
lso,2013,0
lso,2014,0
lso,2015,0
lso,2016,0
lso,2017,0
lso,2018,0
lso,2019,0
ltu,1991,10582715.47729
ltu,1993,207281047.26599
ltu,1994,388438368.86006
ltu,1995,559899000
ltu,1996,747542000
ltu,1997,1053782000
ltu,1998,1302198000
ltu,1999,1249479000
ltu,2000,1325171000
ltu,2001,1332206000
ltu,2002,1397231000
ltu,2003,1520014000
ltu,2004,1704137000
ltu,2005,1915948000
ltu,2006,2253859000
ltu,2007,2724676000
ltu,2008,3202668000
ltu,2009,3467993000
ltu,2010,3391843000
ltu,2011,3576145000
ltu,2012,3718179000
ltu,2013,3892136000
ltu,2014,4173161000
ltu,2015,4452970000
ltu,2016,4843453000
ltu,2017,5299633000
ltu,2018,5878092000
ltu,2019,4852816000
lux,1972,153594827.9495
lux,1973,181309324.01915
lux,1974,227913306.67652
lux,1975,277045803.28657
lux,1976,336912089.51931
lux,1977,365419844.86823
lux,1978,382425340.66768
lux,1979,403768973.15065
lux,1980,427021385.77438
lux,1981,462742842.69421
lux,1982,486862882.65464
lux,1983,532400923.15549
lux,1984,550943358.80852
lux,1985,620403124.44999
lux,1986,660487507.40582
lux,1987,718221909.32551
lux,1988,744399465.54156
lux,1989,839640157.75944
lux,1990,914826263.82316
lux,1991,1015347088.11871
lux,1992,1218495831.67038
lux,1993,1338947295.3577
lux,1994,1397574113.96657
lux,1995,1783684000
lux,1996,1842144000
lux,1997,1943249000
lux,1998,2063901000
lux,1999,2305498000
lux,2000,2525172000
lux,2001,2782061000
lux,2002,2944792000
lux,2003,3155750000
lux,2004,3324602000
lux,2005,3581551000
lux,2006,3796961000
lux,2007,4152649000
lux,2008,4451288000
lux,2009,4743619000
lux,2010,4916175000
lux,2011,5222815000
lux,2012,5526573000
lux,2013,5753322000
lux,2014,5950681000
lux,2015,6250692000
lux,2016,6477078000
lux,2017,6914902000
lux,2018,7294777000
lux,2019,7701506000
lva,1994,256984877.7184
lva,1995,636207249.81645
lva,1996,688580315.42222
lva,1997,785605944.18928
lva,1998,869118559.37075
lva,1999,942010859.35766
lva,2000,970007285.10367
lva,2001,984402479.21184
lva,2002,1099895561.2091
lva,2003,1171606877.59318
lva,2004,1331543360.59556
lva,2005,1573563895.48153
lva,2006,2015228996.9892
lva,2007,2596742477.27674
lva,2008,2879755949.02704
lva,2009,2555207426.25255
lva,2010,2255968947.2456
lva,2011,2546988918.67434
lva,2012,2761254916.02211
lva,2013,2818192554.39639
lva,2014,2903223373.79981
lva,2015,2979847866.54601
lva,2016,3037950836.9332
lva,2017,3321931861.51473
lva,2018,3899704611.81211
lva,2019,4313535494.96019
mac,1996,43020000
mac,1997,41170000
mac,1998,48640000
mac,1999,82495777.9
mac,2000,83291572.25
mac,2001,90494593.4
mac,2002,95750234.2
mac,2003,98028012.7
mac,2004,105516129.8
mac,2005,118000000
mac,2006,137000000
mac,2007,166370452.95
mac,2008,164526075
mac,2009,172158390
mac,2010,157160002.5
mac,2011,304567117.5
mac,2012,180666482.5
mac,2013,180552965
mac,2014,184741320
mac,2015,190087695
mac,2016,191500095
mac,2017,383106472.5
mac,2018,390027652.5
mac,2019,475758521
mar,1990,0
mar,1991,0
mar,1992,0
mar,1993,0
mar,1994,0
mar,1995,0
mar,1997,0
mar,1998,0
mar,1999,0
mar,2002,0
mar,2003,0
mar,2004,0
mar,2005,0
mar,2006,0
mar,2007,0
mar,2008,0
mar,2009,0
mar,2010,0
mar,2011,0
mar,2012,0
mar,2013,0
mar,2014,0
mar,2015,0
mar,2016,0
mar,2017,0
mar,2018,0
mar,2019,0
mda,1996,725800000
mda,1997,693600000
mda,1998,779500000
mda,1999,781200000
mda,2000,1005000000
mda,2001,1303700000
mda,2002,1643800000
mda,2003,1978200000
mda,2004,2492500000
mda,2005,2949200000
mda,2006,4244100000
mda,2007,5116400000
mda,2008,6589900000
mda,2009,6971900000
mda,2010,7471900000
mda,2011,8198800000
mda,2012,8947500000
mda,2013,9723300000
mda,2014,10777100000
mda,2015,12127700000
mda,2016,13276700000
mda,2017,15512500000
mda,2018,17155500000
mda,2019,18403900000
mdg,1990,0
mdg,1991,0
mdg,1992,0
mdg,1993,0
mdg,1994,0
mdg,1995,0
mdg,2003,0
mdg,2004,0
mdg,2005,0
mdg,2006,0
mdg,2007,0
mdg,2008,0
mdg,2009,0
mdg,2010,170500000000
mdg,2011,187800000000
mdg,2012,79600000000
mdg,2013,126400000000
mdg,2014,132200000000
mdg,2015,140900000000
mdg,2016,138313300000
mdg,2017,165800000000
mdg,2018,325469130545.09998
mdg,2019,305544900000
mdv,1979,0
mdv,1980,0
mdv,1981,0
mdv,1982,0
mdv,1983,0
mdv,1984,0
mdv,1985,0
mdv,1986,0
mdv,1987,0
mdv,1988,0
mdv,1989,0
mdv,1990,0
mdv,1991,0
mdv,1992,0
mdv,1993,0
mdv,1994,0
mdv,1995,0
mdv,1996,0
mdv,1997,0
mdv,1998,0
mdv,1999,0
mdv,2000,0
mdv,2001,0
mdv,2002,0
mdv,2003,0
mdv,2004,0
mdv,2005,0
mdv,2006,0
mdv,2007,0
mdv,2008,0
mdv,2009,0
mex,1972,11000000
mex,1973,13000000
mex,1974,18000000
mex,1975,24000000
mex,1976,32000000
mex,1977,44000000
mex,1978,55000000
mex,1979,71000000
mex,1980,84000000
mex,1981,119000000
mex,1982,186000000
mex,1983,294000000
mex,1984,458000000
mex,1985,764000000
mex,1986,1325000000
mex,1987,3443000000
mex,1988,7422000000
mex,1989,10072000000
mex,1990,14213000000
mex,1991,18876000000
mex,1992,23786000000
mex,1993,28473000000
mex,1994,33727000000
mex,1995,39013000000
mex,1996,48437000000
mex,1997,57780000000
mex,1998,58046000000
mex,1999,69015000000
mex,2000,84931000000
mex,2008,242383333890.23999
mex,2009,251778079053.19
mex,2010,277458986581.23999
mex,2011,302462675996.64001
mex,2012,330327225579.16998
mex,2013,351992897907.78003
mex,2014,378373383141.83002
mex,2015,408246914529.60999
mex,2016,434998318388.59003
mex,2017,467619116887.12
mex,2018,509086776895.28998
mex,2019,552059752321.21997
mhl,2008,0
mhl,2009,0
mhl,2010,0
mhl,2011,0
mhl,2012,0
mhl,2013,0
mhl,2014,0
mhl,2015,0
mhl,2016,0
mhl,2017,0
mhl,2018,0
mhl,2019,0
mkd,2005,30310122998.5
mkd,2006,32511115964
mkd,2007,34206246635
mkd,2008,38249000000
mkd,2009,38837000000
mkd,2010,38687000000
mkd,2011,39759000000
mkd,2012,40765000000
mkd,2013,38467228186
mkd,2014,40064793533
mkd,2015,43372431935
mkd,2016,44133317507
mkd,2017,46841645982
mkd,2018,49719257089
mkd,2019,61079431655
mli,2000,0
mli,2001,0
mli,2002,0
mli,2003,0
mli,2004,0
mli,2005,0
mlt,1972,5310971.34871
mlt,1973,8968087.58444
mlt,1974,12229210.34242
mlt,1975,18821337.06033
mlt,1976,21267179.12881
mlt,1977,27905893.3147
mlt,1978,33379920.8013
mlt,1980,54204518.98439
mlt,1981,66363848.12485
mlt,1982,71884463.07943
