geo,time,sh_dyn_mort_ma
ecu,1988,64.9
ecu,1989,62
ecu,1990,59.2
ecu,1991,56.5
ecu,1992,53.6
ecu,1993,50.8
ecu,1994,48
ecu,1995,45.1
ecu,1996,42.3
ecu,1997,39.6
ecu,1998,37.1
ecu,1999,34.9
ecu,2000,32.9
ecu,2001,31.2
ecu,2002,29.7
ecu,2003,28.4
ecu,2004,27.2
ecu,2005,26.2
ecu,2006,25.2
ecu,2007,24.2
ecu,2008,23.2
ecu,2009,22.2
ecu,2010,21.2
ecu,2011,20.2
ecu,2012,19.3
ecu,2013,18.5
ecu,2014,17.8
ecu,2015,17.1
ecu,2016,16.5
ecu,2017,15.9
ecu,2018,15.4
ecu,2019,14.9
ecu,2020,14.4
egy,1960,314.2
egy,1961,304.1
egy,1962,293.7
egy,1963,283.6
egy,1964,274.5
egy,1965,266.2
egy,1966,259.3
egy,1967,253.4
egy,1968,248.8
egy,1969,244.8
egy,1970,241.1
egy,1971,237.4
egy,1972,233.2
egy,1973,227.7
egy,1974,220.8
egy,1975,212.8
egy,1976,203.7
egy,1977,194.2
egy,1978,184.6
egy,1979,175.2
egy,1980,166
egy,1981,156.6
egy,1982,147.1
egy,1983,137.4
egy,1984,127.6
egy,1985,118.1
egy,1986,109.3
egy,1987,101.7
egy,1988,95.3
egy,1989,90
egy,1990,85.4
egy,1991,81.2
egy,1992,77.2
egy,1993,73.3
egy,1994,69.3
egy,1995,65.3
egy,1996,61.5
egy,1997,57.8
egy,1998,54.3
egy,1999,51.1
egy,2000,48.3
egy,2001,45.6
egy,2002,43.2
egy,2003,41
egy,2004,39.1
egy,2005,37.4
egy,2006,35.8
egy,2007,34.3
egy,2008,32.9
egy,2009,31.5
egy,2010,30.2
egy,2011,29
egy,2012,27.8
egy,2013,26.7
egy,2014,25.7
egy,2015,24.7
egy,2016,23.8
egy,2017,23
egy,2018,22.2
egy,2019,21.4
egy,2020,20.7
eri,1974,233.6
eri,1975,228.7
eri,1976,223.9
eri,1977,219.6
eri,1978,215.7
eri,1979,212.1
eri,1980,209.1
eri,1981,206.1
eri,1982,203.1
eri,1983,200
eri,1984,196.7
eri,1985,193.1
eri,1986,189.1
eri,1987,184.7
eri,1988,179.3
eri,1989,173.3
eri,1990,166.5
eri,1991,158.9
eri,1992,150.8
eri,1993,142.2
eri,1994,133.5
eri,1995,125.3
eri,1996,117.5
eri,1997,110.6
eri,1998,104.3
eri,1999,98.8
eri,2000,93.8
eri,2001,89.3
eri,2002,85.2
eri,2003,81.4
eri,2004,77.9
eri,2005,74.6
eri,2006,71.6
eri,2007,68.7
eri,2008,65.9
eri,2009,63.5
eri,2010,61.2
eri,2011,59.1
eri,2012,57.1
eri,2013,55.2
eri,2014,53.5
eri,2015,51.7
eri,2016,50.1
eri,2017,48.5
eri,2018,46.9
eri,2019,45.5
eri,2020,44
esp,1974,26.2
esp,1975,24.3
esp,1976,22.5
esp,1977,20.8
esp,1978,19.3
esp,1979,17.9
esp,1980,16.6
esp,1981,15.5
esp,1982,14.5
esp,1983,13.6
esp,1984,13
esp,1985,12.4
esp,1986,11.9
esp,1987,11.4
esp,1988,10.9
esp,1989,10.5
esp,1990,10
esp,1991,9.6
esp,1992,9.1
esp,1993,8.6
esp,1994,8.1
esp,1995,7.6
esp,1996,7.1
esp,1997,6.7
esp,1998,6.4
esp,1999,6.1
esp,2000,5.9
esp,2001,5.7
esp,2002,5.6
esp,2003,5.5
esp,2004,5.3
esp,2005,5.1
esp,2006,4.9
esp,2007,4.7
esp,2008,4.5
esp,2009,4.3
esp,2010,4.1
esp,2011,4
esp,2012,3.8
esp,2013,3.7
esp,2014,3.6
esp,2015,3.6
esp,2016,3.6
esp,2017,3.5
esp,2018,3.5
esp,2019,3.5
esp,2020,3.5
est,1980,25.3
est,1981,24.4
est,1982,23.5
est,1983,22.8
est,1984,22.1
est,1985,21.5
est,1986,21
est,1987,20.6
est,1988,20.3
est,1989,20.1
est,1990,19.8
est,1991,19.6
est,1992,19.4
est,1993,19
est,1994,18.3
est,1995,17.5
est,1996,16.5
est,1997,15.4
est,1998,14.3
est,1999,13.2
est,2000,12.2
est,2001,11.2
est,2002,10.3
est,2003,9.5
est,2004,8.6
est,2005,7.9
est,2006,7.2
est,2007,6.6
est,2008,6.1
est,2009,5.5
est,2010,5.1
est,2011,4.6
est,2012,4.2
est,2013,3.9
est,2014,3.6
est,2015,3.4
est,2016,3.1
est,2017,2.9
est,2018,2.7
est,2019,2.5
est,2020,2.3
eth,1966,262.5
eth,1967,262.1
eth,1968,261.3
eth,1969,261.2
eth,1970,260.8
eth,1971,260.5
eth,1972,260.3
eth,1973,260.2
eth,1974,260
eth,1975,259.8
eth,1976,259.4
eth,1977,259.1
eth,1978,258.5
eth,1979,257.1
eth,1980,255
eth,1981,252.4
eth,1982,249
eth,1983,245
eth,1984,240.4
eth,1985,235.7
eth,1986,231.2
eth,1987,226.7
eth,1988,222.5
eth,1989,218.3
eth,1990,213.8
eth,1991,208.7
eth,1992,203.2
eth,1993,197
eth,1994,190.2
eth,1995,183.3
eth,1996,176.4
eth,1997,169.7
eth,1998,163.3
eth,1999,157.2
eth,2000,151.1
eth,2001,144.7
eth,2002,138.2
eth,2003,131.5
eth,2004,124.7
eth,2005,118
eth,2006,111.6
eth,2007,105.5
eth,2008,99.9
eth,2009,94.7
eth,2010,89.7
eth,2011,85.1
eth,2012,80.7
eth,2013,76.6
eth,2014,72.6
eth,2015,68.8
eth,2016,65.3
eth,2017,61.9
eth,2018,59
eth,2019,56.4
eth,2020,54.2
fin,1960,30.1
fin,1961,28.3
fin,1962,26.7
fin,1963,25.3
fin,1964,24
fin,1965,22.7
fin,1966,21.6
fin,1967,20.6
fin,1968,19.8
fin,1969,19
fin,1970,18.1
fin,1971,17.3
fin,1972,16.5
fin,1973,15.6
fin,1974,14.7
fin,1975,13.8
fin,1976,12.8
fin,1977,11.9
fin,1978,11
fin,1979,10.3
fin,1980,9.6
fin,1981,9.1
fin,1982,8.7
fin,1983,8.4
fin,1984,8.2
fin,1985,8.1
fin,1986,8
fin,1987,7.9
fin,1988,7.8
fin,1989,7.7
fin,1990,7.4
fin,1991,7.1
fin,1992,6.7
fin,1993,6.3
fin,1994,6
fin,1995,5.7
fin,1996,5.4
fin,1997,5.2
fin,1998,5
fin,1999,4.9
fin,2000,4.7
fin,2001,4.6
fin,2002,4.5
fin,2003,4.4
fin,2004,4.3
fin,2005,4.1
fin,2006,4
fin,2007,3.8
fin,2008,3.6
fin,2009,3.5
fin,2010,3.3
fin,2011,3.2
fin,2012,3
fin,2013,2.9
fin,2014,2.8
fin,2015,2.7
fin,2016,2.7
fin,2017,2.6
fin,2018,2.6
fin,2019,2.6
fin,2020,2.5
fji,1960,82.8
fji,1961,79.1
fji,1962,75.6
fji,1963,72.4
fji,1964,69.4
fji,1965,66.8
fji,1966,64.6
fji,1967,62.8
fji,1968,61.5
fji,1969,60.7
fji,1970,60.1
fji,1971,59.7
fji,1972,59.4
fji,1973,58.9
fji,1974,58.3
fji,1975,57.3
fji,1976,55.9
fji,1977,54.1
fji,1978,52.1
fji,1979,49.9
fji,1980,47.6
fji,1981,45.3
fji,1982,43.1
fji,1983,41.2
fji,1984,39.3
fji,1985,37.8
fji,1986,36.3
fji,1987,34.9
fji,1988,33.6
fji,1989,32.3
fji,1990,31
fji,1991,29.9
fji,1992,28.8
fji,1993,27.8
fji,1994,26.9
fji,1995,26.1
fji,1996,25.5
fji,1997,24.9
fji,1998,24.4
fji,1999,24.1
fji,2000,23.9
fji,2001,23.8
fji,2002,23.8
fji,2003,24
fji,2004,24.3
fji,2005,24.7
fji,2006,25
fji,2007,25.3
fji,2008,25.5
fji,2009,25.5
fji,2010,25.4
fji,2011,25.3
fji,2012,25.3
fji,2013,25.4
fji,2014,25.8
fji,2015,26.2
fji,2016,26.8
fji,2017,27.5
fji,2018,28.3
fji,2019,29
fji,2020,29.6
fra,1960,31.9
fra,1961,30.2
fra,1962,28.9
fra,1963,27.5
fra,1964,26.2
fra,1965,25
fra,1966,24.1
fra,1967,23.2
fra,1968,22.2
fra,1969,21.4
fra,1970,20.5
fra,1971,19.5
fra,1972,18.6
fra,1973,17.9
fra,1974,17.4
fra,1975,16.8
fra,1976,16.3
fra,1977,15.7
fra,1978,15.1
fra,1979,14.5
fra,1980,14
fra,1981,13.5
fra,1982,13
fra,1983,12.5
fra,1984,12.1
fra,1985,11.7
fra,1986,11.4
fra,1987,11.2
fra,1988,10.9
fra,1989,10.6
fra,1990,10.3
fra,1991,9.8
fra,1992,9.2
fra,1993,8.6
fra,1994,7.9
fra,1995,7.3
fra,1996,6.9
fra,1997,6.5
fra,1998,6.3
fra,1999,6.2
fra,2000,6
fra,2001,5.9
fra,2002,5.7
fra,2003,5.5
fra,2004,5.3
fra,2005,5.1
fra,2006,5
fra,2007,4.9
fra,2008,4.8
fra,2009,4.7
fra,2010,4.6
fra,2011,4.5
fra,2012,4.5
fra,2013,4.5
fra,2014,4.5
fra,2015,4.6
fra,2016,4.6
fra,2017,4.7
fra,2018,4.7
fra,2019,4.8
fra,2020,4.8
fsm,1960,134.4
fsm,1961,128.9
fsm,1962,123.7
fsm,1963,118.9
fsm,1964,114.1
fsm,1965,109.6
fsm,1966,105.1
fsm,1967,100.9
fsm,1968,97
fsm,1969,93.4
fsm,1970,89.8
fsm,1971,86.6
fsm,1972,83.6
fsm,1973,80.8
fsm,1974,78.2
fsm,1975,75.9
fsm,1976,73.7
fsm,1977,71.7
fsm,1978,70
fsm,1979,68.6
fsm,1980,67.5
fsm,1981,66.6
fsm,1982,65.8
fsm,1983,64.9
fsm,1984,63.9
fsm,1985,62.8
fsm,1986,61.3
fsm,1987,59.7
fsm,1988,57.9
fsm,1989,56.3
fsm,1990,54.7
fsm,1991,53.4
fsm,1992,52.3
fsm,1993,51.3
fsm,1994,50.3
fsm,1995,49.3
fsm,1996,48.1
fsm,1997,46.8
fsm,1998,45.4
fsm,1999,43.9
fsm,2000,42.7
fsm,2001,41.5
fsm,2002,40.5
fsm,2003,39.9
fsm,2004,39.5
fsm,2005,39.2
fsm,2006,39.2
fsm,2007,39
fsm,2008,38.6
fsm,2009,38
fsm,2010,37.4
fsm,2011,36.6
fsm,2012,35.7
fsm,2013,34.8
fsm,2014,33.8
fsm,2015,32.8
fsm,2016,31.7
fsm,2017,30.6
fsm,2018,29.7
fsm,2019,28.8
fsm,2020,27.9
gab,1967,188.9
gab,1968,183.4
gab,1969,177.9
gab,1970,172.5
gab,1971,167.4
gab,1972,162.4
gab,1973,157.6
gab,1974,152.9
gab,1975,148.2
gab,1976,143.7
gab,1977,139.4
gab,1978,135
gab,1979,131
gab,1980,127
gab,1981,123.2
gab,1982,119.6
gab,1983,116.1
gab,1984,112.9
gab,1985,110
gab,1986,107.3
gab,1987,104.9
gab,1988,102.9
gab,1989,101.1
gab,1990,99.4
gab,1991,98.1
gab,1992,96.9
gab,1993,95.9
gab,1994,95.1
gab,1995,94.4
gab,1996,93.6
gab,1997,92.9
gab,1998,91.9
gab,1999,90.6
gab,2000,89.2
gab,2001,87.4
gab,2002,85.6
gab,2003,83.6
gab,2004,81.4
gab,2005,79.3
gab,2006,77.1
gab,2007,74.6
gab,2008,72.1
gab,2009,69.4
gab,2010,66.7
gab,2011,64.4
gab,2012,62
gab,2013,59.8
gab,2014,57.5
gab,2015,55
gab,2016,52
gab,2017,50
gab,2018,48.4
gab,2019,47.2
gab,2020,45.9
gbr,1960,29.6
gbr,1961,29.2
gbr,1962,28.7
gbr,1963,27.8
gbr,1964,27
gbr,1965,26.2
gbr,1966,25.4
gbr,1967,24.7
gbr,1968,24.4
gbr,1969,24
gbr,1970,23.6
gbr,1971,23.1
gbr,1972,22.4
gbr,1973,21.7
gbr,1974,21
gbr,1975,20.1
gbr,1976,19.3
gbr,1977,18.4
gbr,1978,17.5
gbr,1979,16.6
gbr,1980,15.8
gbr,1981,15
gbr,1982,14.2
gbr,1983,13.6
gbr,1984,13.1
gbr,1985,12.7
gbr,1986,12.4
gbr,1987,12.1
gbr,1988,11.7
gbr,1989,11.1
gbr,1990,10.4
gbr,1991,9.7
gbr,1992,9.1
gbr,1993,8.6
gbr,1994,8.2
gbr,1995,8
gbr,1996,7.8
gbr,1997,7.6
gbr,1998,7.5
gbr,1999,7.4
gbr,2000,7.2
gbr,2001,7.1
gbr,2002,7
gbr,2003,6.8
gbr,2004,6.7
gbr,2005,6.6
gbr,2006,6.5
gbr,2007,6.3
gbr,2008,6.1
gbr,2009,5.9
gbr,2010,5.7
gbr,2011,5.5
gbr,2012,5.3
gbr,2013,5.1
gbr,2014,5
gbr,2015,4.9
gbr,2016,4.8
gbr,2017,4.8
gbr,2018,4.7
gbr,2019,4.7
gbr,2020,4.6
geo,1975,77.8
geo,1976,75.1
geo,1977,72.4
geo,1978,69.8
geo,1979,67.3
geo,1980,65.1
geo,1981,62.9
geo,1982,60.8
geo,1983,58.9
geo,1984,57.2
geo,1985,55.8
geo,1986,54.9
geo,1987,54.2
geo,1988,53.7
geo,1989,53.3
geo,1990,53
geo,1991,52.6
geo,1992,52.2
geo,1993,51.7
geo,1994,51
geo,1995,50
geo,1996,48.9
geo,1997,47.3
geo,1998,45.4
geo,1999,43.2
geo,2000,40.8
geo,2001,38.1
geo,2002,35.2
geo,2003,32.2
geo,2004,29.3
geo,2005,26.5
geo,2006,23.8
geo,2007,21.4
geo,2008,19.3
geo,2009,17.4
geo,2010,15.8
geo,2011,14.6
geo,2012,13.5
geo,2013,12.7
geo,2014,12.1
geo,2015,11.7
geo,2016,11.3
geo,2017,11
geo,2018,10.8
geo,2019,10.5
geo,2020,10.3
gha,1960,218.4
gha,1961,216.3
gha,1962,214.7
gha,1963,213.5
gha,1964,212.6
gha,1965,212.4
gha,1966,212.4
gha,1967,212.7
gha,1968,212.8
gha,1969,212.7
gha,1970,212.3
gha,1971,211
gha,1972,208.8
gha,1973,205.2
gha,1974,200.8
gha,1975,195.5
gha,1976,190.2
gha,1977,185.2
gha,1978,181
gha,1979,177.8
gha,1980,175.5
gha,1981,174
gha,1982,172.4
gha,1983,170.3
gha,1984,167.4
gha,1985,163.3
gha,1986,158.2
gha,1987,152.5
gha,1988,146.4
gha,1989,140.5
gha,1990,135.3
gha,1991,131.1
gha,1992,127.8
gha,1993,125.4
gha,1994,123.6
gha,1995,121.9
gha,1996,120
gha,1997,117.7
gha,1998,114.8
gha,1999,111.2
gha,2000,107.1
gha,2001,102.9
gha,2002,99
gha,2003,95.6
gha,2004,92.7
gha,2005,89.9
gha,2006,87.4
gha,2007,84.7
gha,2008,81.8
gha,2009,78.6
gha,2010,75.2
gha,2011,71.7
gha,2012,68.4
gha,2013,65.2
gha,2014,62.3
gha,2015,59.7
gha,2016,57.2
gha,2017,55
gha,2018,52.9
gha,2019,51
gha,2020,49.2
gin,1960,358.5
gin,1961,355.8
gin,1962,353.1
gin,1963,350.6
gin,1964,348
gin,1965,345.1
gin,1966,341.9
gin,1967,338.6
gin,1968,335.7
gin,1969,332.5
gin,1970,329.3
gin,1971,326
gin,1972,322.5
gin,1973,318.9
gin,1974,315.1
gin,1975,311
gin,1976,306.7
gin,1977,302.2
gin,1978,297.6
gin,1979,293
gin,1980,288.2
gin,1981,283.5
gin,1982,278.7
gin,1983,273.7
gin,1984,268.8
gin,1985,263.9
gin,1986,259.2
gin,1987,254.5
gin,1988,249.8
gin,1989,244.8
gin,1990,239.5
gin,1991,233.7
gin,1992,227.2
gin,1993,220.6
gin,1994,213.8
gin,1995,206.9
gin,1996,200
gin,1997,193
gin,1998,186
gin,1999,178.9
gin,2000,171.7
gin,2001,164.8
gin,2002,158.4
gin,2003,152.3
gin,2004,146.8
gin,2005,141.9
gin,2006,137.5
gin,2007,133.7
gin,2008,130.2
gin,2009,127.2
gin,2010,124.6
gin,2011,122
gin,2012,119.5
gin,2013,117.2
gin,2014,115.6
gin,2015,113.5
gin,2016,110.8
gin,2017,108.7
gin,2018,106.4
gin,2019,104
gin,2020,101.4
gmb,1960,372.5
gmb,1961,365.4
gmb,1962,358.6
gmb,1963,352
gmb,1964,345.4
gmb,1965,338.8
gmb,1966,332.1
gmb,1967,325.6
gmb,1968,318.9
gmb,1969,312.5
gmb,1970,306.1
gmb,1971,299.7
gmb,1972,293.2
gmb,1973,286.4
gmb,1974,279.7
gmb,1975,272.9
gmb,1976,266.2
gmb,1977,259.5
gmb,1978,253.1
gmb,1979,246.7
gmb,1980,240.4
gmb,1981,233.8
gmb,1982,227.2
gmb,1983,220.7
gmb,1984,213.9
gmb,1985,207.2
gmb,1986,200.4
gmb,1987,193.8
gmb,1988,187.5
gmb,1989,181.4
gmb,1990,175.4
gmb,1991,169.7
gmb,1992,163.7
gmb,1993,157.7
gmb,1994,151.9
gmb,1995,146.3
gmb,1996,140.8
gmb,1997,135.5
gmb,1998,130.2
gmb,1999,125.2
gmb,2000,120.2
gmb,2001,115.4
gmb,2002,110.8
gmb,2003,106.3
gmb,2004,101.9
gmb,2005,97.7
gmb,2006,93.7
gmb,2007,89.8
gmb,2008,86.1
gmb,2009,82.5
gmb,2010,79.2
gmb,2011,76.1
gmb,2012,73.1
gmb,2013,70.3
gmb,2014,67.6
gmb,2015,64.9
gmb,2016,62.5
gmb,2017,60.1
gmb,2018,57.9
gmb,2019,55.9
gmb,2020,54
gnb,1985,255
gnb,1986,250.2
gnb,1987,245.5
gnb,1988,241.3
gnb,1989,237.2
gnb,1990,233
gnb,1991,228.7
gnb,1992,224.1
gnb,1993,219.5
gnb,1994,214.8
gnb,1995,209.6
gnb,1996,204.5
gnb,1997,199.4
gnb,1998,194.5
gnb,1999,189.3
gnb,2000,184
gnb,2001,178.5
gnb,2002,172.8
gnb,2003,166.7
gnb,2004,160.3
gnb,2005,154
gnb,2006,147.7
gnb,2007,141.3
gnb,2008,134.9
gnb,2009,128.6
gnb,2010,122.6
gnb,2011,116.9
gnb,2012,111.7
gnb,2013,106.9
gnb,2014,102.7
gnb,2015,99
gnb,2016,95.4
gnb,2017,92
gnb,2018,88.9
gnb,2019,85.8
gnb,2020,83
gnq,1982,209.6
gnq,1983,205.4
gnq,1984,201.1
gnq,1985,197.5
gnq,1986,194.5
gnq,1987,192.1
gnq,1988,190.1
gnq,1989,188.3
gnq,1990,186.8
gnq,1991,185.4
gnq,1992,183.9
gnq,1993,182.5
gnq,1994,181.2
gnq,1995,179.6
gnq,1996,177.6
gnq,1997,175
gnq,1998,171.8
gnq,1999,168.1
gnq,2000,164
gnq,2001,159.7
gnq,2002,155.2
gnq,2003,150.7
gnq,2004,146
gnq,2005,141.2
gnq,2006,136.5
gnq,2007,131.7
gnq,2008,126.9
gnq,2009,122.5
gnq,2010,118.1
gnq,2011,114.2
gnq,2012,110.5
gnq,2013,106.8
gnq,2014,103.1
gnq,2015,99.5
gnq,2016,96.3
gnq,2017,93.1
gnq,2018,89.7
gnq,2019,86.9
gnq,2020,84.3
grc,1960,47.3
grc,1961,47
grc,1962,46.1
grc,1963,44.7
grc,1964,43
grc,1965,41.5
grc,1966,40.8
grc,1967,40
grc,1968,38.4
grc,1969,35.9
grc,1970,33.3
grc,1971,31.5
grc,1972,30.4
grc,1973,29.9
grc,1974,29.5
grc,1975,28.8
grc,1976,27.7
grc,1977,26.1
grc,1978,24.5
grc,1979,22.9
grc,1980,21.4
grc,1981,20
grc,1982,18.7
grc,1983,17.7
grc,1984,16.9
grc,1985,16.1
grc,1986,15
grc,1987,13.9
grc,1988,12.9
grc,1989,12
grc,1990,11.2
grc,1991,10.6
grc,1992,10.2
grc,1993,9.8
grc,1994,9.5
grc,1995,9.1
grc,1996,8.8
grc,1997,8.3
grc,1998,7.9
grc,1999,7.4
grc,2000,6.9
grc,2001,6.4
grc,2002,6
grc,2003,5.6
grc,2004,5.2
grc,2005,4.9
grc,2006,4.6
grc,2007,4.4
grc,2008,4.3
grc,2009,4.2
grc,2010,4.2
grc,2011,4.3
grc,2012,4.3
grc,2013,4.4
grc,2014,4.6
grc,2015,4.7
grc,2016,4.7
grc,2017,4.6
grc,2018,4.5
grc,2019,4.5
grc,2020,4.4
grd,1960,104
grd,1961,95.9
grd,1962,88
grd,1963,81
grd,1964,75
grd,1965,70.3
grd,1966,66.8
grd,1967,64.2
grd,1968,62.2
grd,1969,60.5
grd,1970,58.9
grd,1971,57.3
grd,1972,55.7
grd,1973,54
grd,1974,52.2
grd,1975,50.4
grd,1976,48.6
grd,1977,46.6
grd,1978,44.6
grd,1979,42.5
grd,1980,40.4
grd,1981,38.3
grd,1982,36.4
grd,1983,34.4
grd,1984,32.6
grd,1985,30.9
grd,1986,29.4
grd,1987,27.9
grd,1988,26.6
grd,1989,25.2
grd,1990,24
grd,1991,22.8
grd,1992,21.6
grd,1993,20.6
grd,1994,19.7
grd,1995,18.9
grd,1996,18.2
grd,1997,17.7
grd,1998,17.3
grd,1999,16.9
grd,2000,16.6
grd,2001,16.3
grd,2002,16.1
grd,2003,15.9
grd,2004,15.7
grd,2005,15.7
grd,2006,15.6
grd,2007,15.7
grd,2008,15.8
grd,2009,16
grd,2010,16.2
grd,2011,16.4
grd,2012,16.7
grd,2013,17
grd,2014,17.2
grd,2015,17.5
grd,2016,17.7
grd,2017,17.9
grd,2018,17.9
grd,2019,17.8
grd,2020,17.6
gtm,1960,228
gtm,1961,222.6
gtm,1962,217.4
gtm,1963,212.2
gtm,1964,207.2
gtm,1965,202.1
gtm,1966,197.1
gtm,1967,192.1
gtm,1968,187.1
gtm,1969,182
gtm,1970,177
gtm,1971,171.9
gtm,1972,166.9
gtm,1973,161.8
gtm,1974,156.9
gtm,1975,152.1
gtm,1976,168.3
gtm,1977,142.5
gtm,1978,137.8
gtm,1979,133.2
gtm,1980,128.3
gtm,1981,123.7
gtm,1982,140.7
gtm,1983,114.6
gtm,1984,110.2
gtm,1985,105.9
gtm,1986,101.6
gtm,1987,97.5
gtm,1988,93.5
gtm,1989,89.6
gtm,1990,85.9
gtm,1991,82.2
gtm,1992,78.8
gtm,1993,75.4
gtm,1994,72.2
gtm,1995,69.2
gtm,1996,66.4
gtm,1997,63.7
gtm,1998,61.1
gtm,1999,58.7
gtm,2000,56.4
gtm,2001,54.2
gtm,2002,52.1
gtm,2003,50.1
gtm,2004,48.3
gtm,2005,46.4
gtm,2006,44.7
gtm,2007,43
gtm,2008,41.3
gtm,2009,39.7
gtm,2010,38.1
gtm,2011,36.6
gtm,2012,35.2
gtm,2013,33.8
gtm,2014,32.4
gtm,2015,31.2
gtm,2016,30.1
gtm,2017,29
gtm,2018,28
gtm,2019,27
gtm,2020,26.2
guy,1960,100.8
guy,1961,96.7
guy,1962,93.3
guy,1963,90.3
guy,1964,88
guy,1965,86.1
guy,1966,84.6
guy,1967,83.5
guy,1968,82.5
guy,1969,81.8
guy,1970,81.3
guy,1971,81
guy,1972,80.8
guy,1973,80.5
guy,1974,80.3
guy,1975,79.9
guy,1976,79.5
guy,1977,79
guy,1978,78.4
guy,1979,77.8
guy,1980,77.2
guy,1981,76.5
guy,1982,75.7
guy,1983,75
guy,1984,74.3
guy,1985,73.4
guy,1986,72.5
guy,1987,71.4
guy,1988,70.2
guy,1989,68.8
guy,1990,67.2
guy,1991,65.6
guy,1992,64
guy,1993,62.2
guy,1994,60.6
guy,1995,59
guy,1996,57.5
guy,1997,56.1
guy,1998,54.6
guy,1999,53.3
guy,2000,51.9
guy,2001,50.6
guy,2002,49.4
guy,2003,48.3
guy,2004,47.3
guy,2005,46.3
guy,2006,45.4
guy,2007,44.5
guy,2008,43.6
guy,2009,42.8
guy,2010,41.9
guy,2011,41.1
guy,2012,40.1
guy,2013,39.2
guy,2014,38.2
guy,2015,37.2
guy,2016,36.1
guy,2017,35
guy,2018,34
guy,2019,33
guy,2020,32
hnd,1960,219.6
hnd,1961,212.5
hnd,1962,205.7
hnd,1963,199.1
hnd,1964,192.6
hnd,1965,186.1
hnd,1966,179.8
hnd,1967,173.6
hnd,1968,167.4
hnd,1969,161.5
hnd,1970,155.6
hnd,1971,149.7
hnd,1972,144
hnd,1973,138.4
hnd,1974,157.5
hnd,1975,127.4
hnd,1976,122.1
hnd,1977,116.9
hnd,1978,111.8
hnd,1979,106.8
hnd,1980,102
hnd,1981,97.3
hnd,1982,92.8
hnd,1983,88.4
hnd,1984,84.3
hnd,1985,80.3
hnd,1986,76.6
hnd,1987,73
hnd,1988,69.5
hnd,1989,66.3
hnd,1990,63.2
hnd,1991,60.4
hnd,1992,57.6
hnd,1993,55.2
hnd,1994,52.8
hnd,1995,50.5
hnd,1996,48.4
hnd,1997,46.3
hnd,1998,67.5
hnd,1999,42.4
hnd,2000,40.6
hnd,2001,38.8
hnd,2002,37
hnd,2003,35.3
hnd,2004,33.7
hnd,2005,32.2
hnd,2006,30.8
hnd,2007,29.4
hnd,2008,28.1
hnd,2009,26.9
hnd,2010,25.8
hnd,2011,24.7
hnd,2012,23.8
hnd,2013,22.9
hnd,2014,22.1
hnd,2015,21.3
hnd,2016,20.6
hnd,2017,19.9
hnd,2018,19.2
hnd,2019,18.6
hnd,2020,18
hrv,1981,26.7
hrv,1982,25.1
hrv,1983,23.6
hrv,1984,22.1
hrv,1985,20.6
hrv,1986,19.2
hrv,1987,17.9
hrv,1988,16.6
hrv,1989,15.5
hrv,1990,14.5
hrv,1991,15.5
hrv,1992,12.9
hrv,1993,12.3
hrv,1994,11.7
hrv,1995,11.2
hrv,1996,10.7
hrv,1997,10.3
hrv,1998,9.9
hrv,1999,9.5
hrv,2000,9.1
hrv,2001,8.8
hrv,2002,8.4
hrv,2003,8
hrv,2004,7.7
hrv,2005,7.3
hrv,2006,7
hrv,2007,6.7
hrv,2008,6.4
hrv,2009,6.2
hrv,2010,6
hrv,2011,5.8
hrv,2012,5.6
hrv,2013,5.5
hrv,2014,5.4
hrv,2015,5.4
hrv,2016,5.3
hrv,2017,5.2
hrv,2018,5.1
hrv,2019,5.1
hrv,2020,5
hti,1960,303.9
hti,1961,299.2
hti,1962,294.6
hti,1963,290.1
hti,1964,285.6
hti,1965,280.9
hti,1966,276.2
hti,1967,271.4
hti,1968,266.4
hti,1969,261.4
hti,1970,256.2
hti,1971,250.8
hti,1972,245.4
hti,1973,239.6
hti,1974,234
hti,1975,228.2
hti,1976,222.5
hti,1977,217.1
hti,1978,211.5
hti,1979,206.1
hti,1980,200.9
hti,1981,195.7
hti,1982,190.6
hti,1983,185.6
hti,1984,180.9
hti,1985,176.1
hti,1986,171.4
hti,1987,166.9
hti,1988,162.4
hti,1989,158
hti,1990,153.7
hti,1991,149.4
hti,1992,145.2
hti,1993,140.8
hti,1994,136.4
hti,1995,131.9
hti,1996,127.4
hti,1997,122.9
hti,1998,118.8
hti,1999,114.8
hti,2000,111.1
hti,2001,107.6
hti,2002,104.3
hti,2003,101.4
hti,2004,98.6
hti,2005,96.1
hti,2006,93.7
hti,2007,91.6
hti,2008,89.5
hti,2009,87.5
hti,2010,209.8
hti,2011,83.5
hti,2012,81.6
hti,2013,79.7
hti,2014,77.7
hti,2015,75.6
hti,2016,73.6
hti,2017,71.4
hti,2018,69.5
hti,2019,67.7
hti,2020,65.7
hun,1960,59.5
hun,1961,56.4
hun,1962,53.9
hun,1963,52.3
hun,1964,50.8
hun,1965,49.2
hun,1966,47.5
hun,1967,46.2
hun,1968,45.1
hun,1969,43.8
hun,1970,42.7
hun,1971,42
hun,1972,42.4
hun,1973,42.9
hun,1974,41.9
hun,1975,39.2
hun,1976,35.7
hun,1977,32.6
hun,1978,30.1
hun,1979,28
hun,1980,26.3
hun,1981,25.2
hun,1982,24.6
hun,1983,24.5
hun,1984,24.4
hun,1985,24
hun,1986,23.3
hun,1987,22
hun,1988,20.5
hun,1989,19.5
hun,1990,19.1
