geo,time,nv_ind_manf_zs
ken,2011,12.04777
ken,2012,11.08334
ken,2013,10.90902
ken,2014,10.06503
ken,2015,9.97518
ken,2016,9.32149
ken,2017,8.73914
ken,2018,8.40839
ken,2019,7.87677
ken,2020,7.61047
kgz,1990,26.40888
kgz,1991,27.49405
kgz,1992,32.14043
kgz,1993,25.10878
kgz,1994,20.4814
kgz,1995,8.5735
kgz,1996,7.90152
kgz,1997,13.67217
kgz,1998,14.13979
kgz,1999,12.96842
kgz,2000,18.10253
kgz,2001,17.64061
kgz,2002,13.04845
kgz,2003,13.27441
kgz,2004,15.32531
kgz,2005,12.85243
kgz,2006,10.99208
kgz,2007,9.91905
kgz,2008,13.21903
kgz,2009,14.22825
kgz,2010,16.86029
kgz,2011,18.26825
kgz,2012,12.07174
kgz,2013,15.76809
kgz,2014,13.6762
kgz,2015,14.05078
kgz,2016,15.43426
kgz,2017,14.99083
kgz,2018,14.26446
kgz,2019,14.71103
kgz,2020,17.00886
khm,1993,8.61722
khm,1994,8.85381
khm,1995,9.14557
khm,1996,10.09533
khm,1997,11.63947
khm,1998,12.66116
khm,1999,13.19696
khm,2000,16.01085
khm,2001,16.76945
khm,2002,17.60815
khm,2003,18.20427
khm,2004,18.78279
khm,2005,17.80467
khm,2006,18.56459
khm,2007,17.33275
khm,2008,15.3474
khm,2009,14.41718
khm,2010,14.69388
khm,2011,15.17259
khm,2012,15.08786
khm,2013,15.49058
khm,2014,15.39757
khm,2015,16.01377
khm,2016,15.99519
khm,2017,16.18857
khm,2018,16.34941
khm,2019,16.27678
khm,2020,16.43057
kir,1978,1.77215
kir,1979,1.29564
kir,1980,1.45294
kir,1981,1.48611
kir,1982,1.43
kir,1983,1.54524
kir,1984,0.28085
kir,1985,0.40217
kir,1986,0.33333
kir,1987,0.19792
kir,1988,0.41455
kir,1989,0.39038
kir,1990,0.73333
kir,1991,6.66361
kir,1992,6.11692
kir,1993,6.16319
kir,1994,5.8316
kir,1995,5.97382
kir,1996,5.34271
kir,1997,5.13934
kir,1998,4.79644
kir,1999,5.09907
kir,2000,4.4281
kir,2001,4.41074
kir,2002,3.94153
kir,2003,4.06085
kir,2004,4.43316
kir,2005,4.73906
kir,2006,4.63755
kir,2007,5.47756
kir,2008,4.85635
kir,2009,4.80945
kir,2010,5.61444
kir,2011,5.78855
kir,2012,4.96906
kir,2013,4.51545
kir,2014,4.64857
kir,2015,3.84505
kir,2016,4.20808
kir,2017,4.31011
kir,2018,4.32999
kir,2019,3.56967
kna,1977,10.43782
kna,1978,9.91983
kna,1979,8.05061
kna,1980,8.51547
kna,1981,8.18681
kna,1982,8.0341
kna,1983,7.48209
kna,1984,8.49641
kna,1985,7.32017
kna,1986,9.30424
kna,1987,8.86644
kna,1988,9.49021
kna,1989,8.80916
kna,1990,7.88271
kna,1991,7.61932
kna,1992,7.75961
kna,1993,7.03654
kna,1994,6.44975
kna,1995,6.67761
kna,1996,6.35612
kna,1997,6.43431
kna,1998,6.22098
kna,1999,6.56691
kna,2000,6.99993
kna,2001,6.6664
kna,2002,5.73285
kna,2003,6.69807
kna,2004,6.50797
kna,2005,6.39886
kna,2006,5.89111
kna,2007,5.9713
kna,2008,5.93148
kna,2009,7.46027
kna,2010,8.46691
kna,2011,7.91368
kna,2012,7.69647
kna,2013,7.43854
kna,2014,7.1333
kna,2015,6.79112
kna,2016,5.71667
kna,2017,5.37277
kna,2018,5.40291
kna,2019,5.47117
kna,2020,5.0699
kor,1960,11.40239
kor,1961,11.94935
kor,1962,11.69573
kor,1963,12.84375
kor,1964,14.244
kor,1965,17.10268
kor,1966,16.69778
kor,1967,16.81004
kor,1968,17.15281
kor,1969,17.06814
kor,1970,17.35679
kor,1971,16.66667
kor,1972,18.73374
kor,1973,21.48789
kor,1974,20.85895
kor,1975,20.13354
kor,1976,21.4492
kor,1977,21.07201
kor,1978,21.13658
kor,1979,21.64692
kor,1980,21.98585
kor,1981,21.8348
kor,1982,21.83582
kor,1983,22.97103
kor,1984,24.57244
kor,1985,24.22838
kor,1986,25.44506
kor,1987,26.72579
kor,1988,27.60381
kor,1989,26.59501
kor,1990,25.01897
kor,1991,25.18901
kor,1992,24.41079
kor,1993,24.6415
kor,1994,25.30211
kor,1995,25.80146
kor,1996,24.70506
kor,1997,24.66162
kor,1998,25.46711
kor,1999,25.67377
kor,2000,26.44837
kor,2001,24.87907
kor,2002,24.48565
kor,2003,24.12401
kor,2004,26.11841
kor,2005,25.73718
kor,2006,25.30537
kor,2007,25.48295
kor,2008,25.62215
kor,2009,25.7749
kor,2010,27.43877
kor,2011,28.2368
kor,2012,27.8319
kor,2013,27.78585
kor,2014,27.04245
kor,2015,26.60604
kor,2016,26.35777
kor,2017,26.94587
kor,2018,26.63851
kor,2019,25.22222
kor,2020,24.81069
kos,2008,14.04176
kos,2009,14.8755
kos,2010,13.77262
kos,2011,13.11959
kos,2012,13.2528
kos,2013,13.51217
kos,2014,13.47106
kos,2015,13.26417
kos,2016,13.05525
kos,2017,12.78484
kos,2018,13.12749
kos,2019,12.8627
kos,2020,13.35207
kwt,1995,10.95158
kwt,1996,11.67768
kwt,1997,13.23058
kwt,1998,11.71568
kwt,1999,11.07561
kwt,2000,6.91512
kwt,2001,6.34393
kwt,2002,7.8283
kwt,2003,7.89994
kwt,2004,8.3115
kwt,2005,7.26014
kwt,2006,5.47888
kwt,2007,5.53427
kwt,2008,4.42556
kwt,2009,5.12162
kwt,2010,5.97808
kwt,2011,5.61158
kwt,2012,5.96441
kwt,2013,5.87989
kwt,2014,5.54241
kwt,2015,6.97757
kwt,2016,7.20209
kwt,2017,7.50148
kwt,2018,7.45158
kwt,2019,7.17306
kwt,2020,6.60709
lao,1989,3.81906
lao,1990,4.17609
lao,1991,5.21363
lao,1992,5.60022
lao,1993,5.45545
lao,1994,5.47118
lao,1995,5.97944
lao,1996,6.59014
lao,1997,15.5997
lao,1998,8.69261
lao,1999,8.69918
lao,2000,8.71089
lao,2001,9.14443
lao,2002,10.14926
lao,2003,9.81211
lao,2004,10.09899
lao,2005,9.64161
lao,2006,9.45562
lao,2007,10.06183
lao,2008,10.0831
lao,2009,11.67927
lao,2010,11.09441
lao,2011,10.67137
lao,2012,8.98377
lao,2013,8.4354
lao,2014,8.4277
lao,2015,8.19005
lao,2016,7.77156
lao,2017,7.48353
lao,2018,7.45273
lao,2019,7.54861
lao,2020,7.6242
lbn,1994,12.71717
lbn,1995,12.50239
lbn,1996,12.54297
lbn,1997,12.52371
lbn,1998,12.42877
lbn,1999,11.856
lbn,2000,11.4143
lbn,2001,11.32409
lbn,2002,10.83056
lbn,2003,10.73163
lbn,2004,7.23433
lbn,2005,7.51373
lbn,2006,7.19547
lbn,2007,7.23512
lbn,2008,8.30325
lbn,2009,7.91603
lbn,2010,7.72153
lbn,2011,7.57931
lbn,2012,7.38862
lbn,2013,7.5252
lbn,2014,7.53385
lbn,2015,8.02613
lbn,2016,8.31098
lbn,2017,8.29281
lbn,2018,7.65238
lbn,2019,7.41328
lbn,2020,3.11335
lbr,2000,2.45297
lbr,2001,2.37582
lbr,2002,1.87307
lbr,2003,2.25552
lbr,2004,4.02464
lbr,2005,4.12726
lbr,2006,4.09356
lbr,2007,3.95002
lbr,2008,2.95901
lbr,2009,2.80825
lbr,2010,2.60644
lbr,2011,2.27704
lby,2002,3.12586
lby,2003,5.92415
lby,2004,5.68685
lby,2005,5.05668
lby,2006,5.0374
lby,2007,4.72761
lby,2008,4.45168
lca,2006,4.11017
lca,2007,4.43497
lca,2008,3.76256
lca,2009,3.55468
lca,2010,3.36295
lca,2011,3.47725
lca,2012,3.39748
lca,2013,3.02915
lca,2014,2.90247
lca,2015,2.98558
lca,2016,3.14596
lca,2017,3.10245
lca,2018,3.20117
lca,2019,3.33274
lca,2020,3.83739
lie,2016,36.86668
lie,2017,38.7329
lie,2018,35.75658
lka,1960,16.3612
lka,1961,15.92727
lka,1962,16.57102
lka,1963,16.37767
lka,1964,16.20685
lka,1965,17.52845
lka,1966,16.01296
lka,1967,15.08244
lka,1968,16.12241
lka,1969,17.29799
lka,1970,16.07875
lka,1971,17.07473
lka,1972,17.00007
lka,1973,16.9637
lka,1974,18.26595
lka,1975,19.40776
lka,1976,18.60742
lka,1977,22.03697
lka,1978,18.97105
lka,1979,18.10373
lka,1980,16.60679
lka,1981,15.15558
lka,1982,13.70544
lka,1983,13.12325
lka,1984,13.58734
lka,1985,13.45589
lka,1986,13.8566
lka,1987,14.47213
lka,1988,14.09934
lka,1989,13.87148
lka,1990,13.40278
lka,1991,13.37899
lka,1992,13.95447
lka,1993,13.7882
lka,1994,13.89816
lka,1995,14.09134
lka,1996,14.67516
lka,1997,14.813
lka,1998,14.8339
lka,1999,14.7476
lka,2000,15.05451
lka,2001,14.11978
lka,2002,19.11422
lka,2003,18.59193
lka,2004,18.72074
lka,2005,19.51299
lka,2006,19.22588
lka,2007,18.49792
lka,2008,17.95409
lka,2009,18.10773
lka,2010,18.05481
lka,2011,18.42426
lka,2012,19.4426
lka,2013,17.96362
lka,2014,16.97411
lka,2015,16.26195
lka,2016,16.37856
lka,2017,15.37129
lka,2018,15.43133
lka,2019,16.36479
lka,2020,16.205
lso,1964,0.80863
lso,1965,0.76531
lso,1966,1.97531
lso,1967,3.54359
lso,1968,3.87332
lso,1969,3.82003
lso,1970,4.27699
lso,1971,4.38757
lso,1972,4.50161
lso,1973,4.63734
lso,1974,4.68293
lso,1975,5.06329
lso,1976,4.82866
lso,1977,4.28316
lso,1978,4.3572
lso,1979,7.76001
lso,1980,7.67867
lso,1981,8.28176
lso,1982,5.28971
lso,1983,7.18894
lso,1984,8.15684
lso,1985,6.12473
lso,1986,7.91255
lso,1987,7.82769
lso,1988,9.57178
lso,1989,9.59535
lso,1990,9.52393
lso,1991,8.59605
lso,1992,8.74536
lso,1993,9.51626
lso,1994,8.86184
lso,1995,8.95149
lso,1996,8.87778
lso,1997,10.20187
lso,1998,10.92299
lso,1999,11.11939
lso,2000,13.6209
lso,2001,20.51351
lso,2002,24.55782
lso,2003,22.66209
lso,2004,23.02817
lso,2005,19.98529
lso,2006,21.8241
lso,2007,22.24107
lso,2008,21.22954
lso,2009,17.50682
lso,2010,13.08485
lso,2011,12.78259
lso,2012,11.45151
lso,2013,10.93957
lso,2014,12.25054
lso,2015,15.1326
lso,2016,16.66628
lso,2017,15.24027
lso,2018,16.90212
lso,2019,16.46869
lso,2020,16.04583
ltu,1995,16.73275
ltu,1996,16.16374
ltu,1997,16.00433
ltu,1998,15.6912
ltu,1999,15.13737
ltu,2000,16.78196
ltu,2001,17.24666
ltu,2002,16.30784
ltu,2003,16.68874
ltu,2004,18.24095
ltu,2005,18.2651
ltu,2006,17.58897
ltu,2007,15.90836
ltu,2008,15.7166
ltu,2009,15.11449
ltu,2010,16.92705
ltu,2011,18.37551
ltu,2012,18.7076
ltu,2013,17.62738
ltu,2014,17.37259
ltu,2015,17.21172
ltu,2016,16.89737
ltu,2017,16.97086
ltu,2018,16.5795
ltu,2019,16.09915
ltu,2020,15.69969
lux,1995,11.84154
lux,1996,10.94107
lux,1997,10.93701
lux,1998,11.03824
lux,1999,9.80373
lux,2000,9.64251
lux,2001,9.13129
lux,2002,8.71828
lux,2003,8.84017
lux,2004,8.29496
lux,2005,7.83211
lux,2006,7.08189
lux,2007,7.96597
lux,2008,6.6842
lux,2009,4.65243
lux,2010,4.96625
lux,2011,4.86954
lux,2012,4.55661
lux,2013,4.55439
lux,2014,4.72812
lux,2015,5.47963
lux,2016,5.79496
lux,2017,4.77591
lux,2018,4.92757
lux,2019,4.93484
lux,2020,4.62502
lva,1995,17.61783
lva,1996,17.07873
lva,1997,18.222
lva,1998,14.79443
lva,1999,13.54672
lva,2000,13.60727
lva,2001,13.6035
lva,2002,13.54355
lva,2003,12.35861
lva,2004,12.2546
lva,2005,11.40172
lva,2006,10.55808
lva,2007,10.02046
lva,2008,9.60344
lva,2009,9.71888
lva,2010,11.87734
lva,2011,11.75208
lva,2012,11.35576
lva,2013,11.09043
lva,2014,10.50167
lva,2015,10.46795
lva,2016,10.16648
lva,2017,10.47018
lva,2018,10.55715
lva,2019,10.61112
lva,2020,10.84457
mac,1991,13.04333
mac,1992,10.31675
mac,1993,8.04812
mac,1994,7.28717
mac,1995,6.64743
mac,1996,6.5117
mac,1997,6.66828
mac,1998,7.30484
mac,1999,7.33451
mac,2000,7.44726
mac,2001,6.00414
mac,2002,5.28031
mac,2003,4.6442
mac,2004,3.70336
mac,2005,3.12272
mac,2006,2.86521
mac,2007,2.08596
mac,2008,1.42197
mac,2009,0.98455
mac,2010,0.55133
mac,2011,0.45661
mac,2012,0.46163
mac,2013,0.39685
mac,2014,0.41549
mac,2015,0.57074
mac,2016,0.59526
mac,2017,0.57183
mac,2018,0.53867
mac,2019,0.55911
mac,2020,0.85514
mar,1965,15.70375
mar,1966,16.53614
mar,1967,16.06772
mar,1968,16.10994
mar,1969,16.65675
mar,1970,16.20798
mar,1971,16.29017
mar,1972,16.80017
mar,1973,17.3467
mar,1974,16.01371
mar,1975,17.09648
mar,1976,16.60686
mar,1977,16.56116
mar,1978,16.98336
mar,1979,16.82059
mar,1980,17.9642
mar,1981,19.14498
mar,1982,18.90929
mar,1983,19.97091
mar,1984,20.15922
mar,1985,20.11854
mar,1986,18.95309
mar,1987,19.64547
mar,1988,19.18337
mar,1989,18.76889
mar,1990,19.2836
mar,1991,18.35008
mar,1992,18.86594
mar,1993,19.06004
mar,1994,18.0762
mar,1995,18.87501
mar,1996,18.29099
mar,1997,19.05918
mar,1998,18.0143
mar,1999,18.41173
mar,2000,18.49551
mar,2001,16.84118
mar,2002,16.85035
mar,2003,17.517
mar,2004,17.78035
mar,2005,16.84065
mar,2006,16.15718
mar,2007,15.11868
mar,2008,15.09305
mar,2009,15.49895
mar,2010,15.59091
mar,2011,15.4933
mar,2012,15.23162
mar,2013,15.51313
mar,2014,16.49049
mar,2015,16.13695
mar,2016,15.67809
mar,2017,15.69905
mar,2018,15.67522
mar,2019,14.89713
mar,2020,15.27111
mda,1995,22.33651
mda,1996,20.60407
mda,1997,17.97087
mda,1998,13.70625
mda,1999,12.83038
mda,2000,13.95311
mda,2001,15.46053
mda,2002,14.56676
mda,2003,15.13605
mda,2004,14.23041
mda,2005,13.07253
mda,2006,12.24556
mda,2007,11.54471
mda,2008,11.04
mda,2009,10.37463
mda,2010,9.95377
mda,2011,10.56474
mda,2012,10.65444
mda,2013,11.19385
mda,2014,11.60211
mda,2015,11.95822
mda,2016,11.89704
mda,2017,11.55295
mda,2018,11.2149
mda,2019,10.63684
mda,2020,10.49052
mdg,2007,9.16294
mdg,2008,9.69123
mdg,2009,9.15888
mdg,2010,8.95903
mdg,2011,8.72437
mdg,2012,8.6652
mdg,2013,8.62987
mdg,2014,9.03894
mdg,2015,8.50771
mdg,2016,10.19531
mdg,2017,9.18816
mdg,2018,9.3696
mdg,2019,10.09005
mdg,2020,9.72153
mdv,2003,5.29909
mdv,2004,4.88177
mdv,2005,4.69487
mdv,2006,3.65879
mdv,2007,3.20835
mdv,2008,3.25029
mdv,2009,2.57377
mdv,2010,2.28771
mdv,2011,2.58053
mdv,2012,2.62453
mdv,2013,2.11838
mdv,2014,1.98497
mdv,2015,1.91715
mdv,2016,2.051
mdv,2017,2.13618
mdv,2018,2.1243
mdv,2019,2.05321
mdv,2020,2.48591
mex,1965,18.65117
mex,1966,18.77938
mex,1967,19.15798
mex,1968,19.68673
mex,1969,20.02567
mex,1970,22.03995
mex,1971,22.02406
mex,1972,21.78478
mex,1973,21.71323
mex,1974,21.75388
mex,1975,21.09795
mex,1976,20.80567
mex,1977,21.49681
mex,1978,21.30988
mex,1979,21.14732
mex,1980,18.34398
mex,1981,17.90707
mex,1982,16.95897
mex,1983,17.45584
mex,1984,18.51383
mex,1985,19.14523
mex,1986,20.27713
mex,1987,20.9195
mex,1988,22.10155
mex,1989,20.22624
mex,1990,19.13556
mex,1991,18.90928
mex,1992,18.53882
mex,1993,18.16091
mex,1994,17.38464
mex,1995,19.15135
mex,1996,20.20159
mex,1997,20.20413
mex,1998,20.11232
mex,1999,19.28516
mex,2000,18.98785
mex,2001,18.0519
mex,2002,17.26758
mex,2003,16.60899
mex,2004,16.65898
mex,2005,15.7266
mex,2006,16.65996
mex,2007,15.92086
mex,2008,15.8422
mex,2009,15.09621
mex,2010,15.56168
mex,2011,15.35128
mex,2012,16.34672
mex,2013,15.83182
mex,2014,15.9157
mex,2015,17.16163
mex,2016,17.18045
mex,2017,17.44125
mex,2018,17.54336
mex,2019,17.32449
mex,2020,17.27864
mhl,1997,1.51374
mhl,1998,2.09317
mhl,1999,1.88942
mhl,2000,2.36702
mhl,2001,3.12276
mhl,2002,3.35916
mhl,2003,3.82432
mhl,2004,4.19593
mhl,2005,1.90364
mhl,2006,2.51004
mhl,2007,3.07792
mhl,2008,2.48968
mhl,2009,2.34981
mhl,2010,3.68936
mhl,2011,5.081
mhl,2012,3.87389
mhl,2013,4.35987
mhl,2014,5.72562
mhl,2015,3.88844
mhl,2016,4.88142
mhl,2017,4.35948
mhl,2018,3.76508
mhl,2019,4.71043
mhl,2020,3.43611
mkd,1990,30.01353
mkd,1991,23.23564
mkd,1992,27.92133
mkd,1993,23.83377
mkd,1994,18.90826
mkd,1995,18.6623
mkd,1996,18.5297
mkd,1997,17.92824
mkd,1998,17.16404
mkd,1999,16.72251
mkd,2000,8.96857
mkd,2001,8.96459
mkd,2002,8.43604
mkd,2003,8.93135
mkd,2004,7.68521
mkd,2005,9.6934
mkd,2006,10.21592
mkd,2007,10.20062
mkd,2008,9.77199
mkd,2009,8.82708
mkd,2010,9.86563
mkd,2011,11.41008
mkd,2012,10.23863
mkd,2013,9.9141
mkd,2014,10.9514
mkd,2015,11.76036
mkd,2016,12.28894
mkd,2017,12.60253
mkd,2018,13.3474
mkd,2019,13.18857
mkd,2020,12.50087
mli,1967,5.12012
mli,1968,6.61177
mli,1969,6.04962
mli,1970,6.8846
mli,1971,6.63573
mli,1972,7.72352
mli,1973,7.61388
mli,1974,7.73826
mli,1975,6.42677
mli,1976,5.39061
mli,1977,5.19963
mli,1978,4.82668
mli,1979,4.06219
mli,2005,7.01014
mli,2006,6.66621
mli,2007,6.27135
mli,2008,6.24737
mli,2009,7.45655
mli,2010,6.74689
mli,2011,6.05082
mli,2012,5.76509
mli,2013,5.45297
mli,2014,6.98128
mli,2015,6.42612
mli,2016,5.50818
mli,2017,6.0643
mli,2018,6.28978
mli,2019,6.61292
mli,2020,6.78643
mlt,1970,17.24845
mlt,1971,16.10758
mlt,1972,19.7393
mlt,1973,21.13809
mlt,1974,23.4225
mlt,1975,25.78383
mlt,1976,27.6222
mlt,1977,27.71768
mlt,1978,27.84705
mlt,1979,28.09467
mlt,1980,26.94343
mlt,1981,25.4611
mlt,1982,24.78586
mlt,1983,24.01699
mlt,1984,24.76217
mlt,1985,24.41303
mlt,1986,24.087
mlt,1987,22.7428
mlt,1988,22.12392
mlt,1989,22.3582
mlt,1990,21.88383
mlt,1991,21.34523
mlt,1992,20.06877
mlt,1993,19.56983
mlt,1994,19.84903
mlt,1995,18.72697
mlt,1996,18.12598
mlt,1997,17.42376
mlt,1998,17.92284
mlt,1999,17.44192
mlt,2000,19.30755
mlt,2001,15.82853
mlt,2002,15.58748
mlt,2003,15.54676
mlt,2004,13.52829
mlt,2005,12.98212
mlt,2006,12.44297
mlt,2007,12.43314
mlt,2008,13.5119
mlt,2009,11.25903
mlt,2010,11.23655
mlt,2011,11.23434
mlt,2012,10.93989
mlt,2013,9.43609
mlt,2014,8.52321
mlt,2015,7.4482
mlt,2016,7.13996
mlt,2017,7.14523
mlt,2018,7.35416
mlt,2019,7.2781
mlt,2020,7.74071
mmr,2001,7.55084
mmr,2002,8.65557
mmr,2003,9.53709
mmr,2004,10.76373
mmr,2005,12.28395
mmr,2006,13.49026
mmr,2007,14.51149
mmr,2008,15.9622
mmr,2009,17.49618
mmr,2010,19.04153
mmr,2011,19.78636
mmr,2012,19.91625
mmr,2013,19.99868
mmr,2014,19.92377
mmr,2015,20.39314
mmr,2016,21.31352
mmr,2017,22.99235
mmr,2018,24.22444
mmr,2019,24.76032
mne,2000,9.28076
mne,2001,11.55948
mne,2002,10.40149
mne,2003,8.75853
mne,2004,8.72994
mne,2005,8.19209
mne,2006,7.76501
mne,2007,5.10184
mne,2008,5.13213
mne,2009,4.5319
mne,2010,4.55276
mne,2011,4.97167
mne,2012,4.07631
mne,2013,4.04306
mne,2014,3.88002
mne,2015,4.0887
mne,2016,3.73554
mne,2017,3.84721
mne,2018,3.98361
mne,2019,3.71807
mne,2020,4.11035
mng,1989,32.70182
mng,1990,20.36868
mng,1991,16.96665
mng,1992,18.59167
mng,1993,16.28419
mng,1994,16.77657
mng,1995,17.28145
mng,1996,7.67672
mng,1997,8.45724
mng,1998,7.07908
mng,1999,7.02671
mng,2000,6.70234
mng,2001,8.24987
mng,2002,6.39352
mng,2003,6.64553
mng,2004,5.53018
mng,2005,5.75904
mng,2006,5.4347
mng,2007,6.24415
mng,2008,6.56204
mng,2009,6.44855
mng,2010,6.81401
mng,2011,7.06994
mng,2012,7.48223
mng,2013,8.72166
mng,2014,8.77729
mng,2015,7.01551
mng,2016,6.66751
mng,2017,6.89824
mng,2018,7.05322
mng,2019,7.06956
mng,2020,7.75616
moz,1991,14.5111
moz,1992,15.02666
moz,1993,11.1251
moz,1994,12.35989
moz,1995,10.50879
moz,1996,11.6891
moz,1997,12.78504
moz,1998,14.5437
moz,1999,13.35922
moz,2000,12.76339
moz,2001,14.47207
moz,2002,12.30548
moz,2003,14.13449
moz,2004,14.8895
moz,2005,13.45604
moz,2006,14.24863
moz,2007,13.69315
moz,2008,11.78265
moz,2009,10.4875
moz,2010,9.97925
moz,2011,9.80876
moz,2012,8.64988
moz,2013,8.18738
moz,2014,8.02591
moz,2015,8.19226
moz,2016,8.47913
moz,2017,8.20103
moz,2018,8.71615
moz,2019,8.83216
moz,2020,8.11907
mrt,1985,10.4648
mrt,1986,10.70997
mrt,1987,9.89804
mrt,1988,10.75497
mrt,1989,9.55564
mrt,1990,8.41939
mrt,1991,6.40826
mrt,1992,7.16589
mrt,1993,8.17674
mrt,1994,7.25901
mrt,1995,6.9167
mrt,1996,7.08862
mrt,1997,7.59547
mrt,1998,10.36381
mrt,1999,10.63764
mrt,2000,9.8746
mrt,2001,10.14141
mrt,2002,11.74378
mrt,2003,10.71898
mrt,2004,10.75723
mrt,2005,9.64027
mrt,2006,8.48147
mrt,2007,7.3143
mrt,2008,5.52654
mrt,2009,8.43513
mrt,2010,6.70569
mrt,2011,5.74283
mrt,2012,6.52113
mrt,2013,6.40698
mrt,2014,7.41434
mrt,2015,7.4383
mrt,2016,6.11115
mrt,2017,6.41354
mrt,2018,6.11238
mrt,2019,5.7424
mrt,2020,6.08922
mus,1976,13.41412
mus,1977,12.84454
mus,1978,12.79962
mus,1979,12.72251
mus,1980,12.95849
mus,1981,13.4881
mus,1982,13.3049
mus,1983,13.14738
mus,1984,15.20195
mus,1985,17.23432
mus,1986,19.44162
mus,1987,20.54331
mus,1988,20.3849
mus,1989,19.97956
mus,1990,20.64655
mus,1991,20.39564
mus,1992,20.52176
mus,1993,20.03774
mus,1994,19.73206
mus,1995,20.34055
mus,1996,20.7998
mus,1997,20.7814
mus,1998,21.03377
mus,1999,20.14879
mus,2000,19.74584
mus,2001,20.04118
mus,2002,19.06459
mus,2003,18.02966
mus,2004,17.53656
mus,2005,16.89237
mus,2006,15.82447
mus,2007,15.46681
mus,2008,15.3106
mus,2009,14.90903
mus,2010,14.16432
mus,2011,13.86615
mus,2012,13.64775
mus,2013,13.9064
mus,2014,13.58816
mus,2015,13.03657
mus,2016,12.39888
mus,2017,11.80334
mus,2018,11.33492
mus,2019,10.95345
mus,2020,10.71139
mwi,1975,12.25222
mwi,1976,11.24183
mwi,1977,11.03022
mwi,1978,10.59073
mwi,1979,14.28715
mwi,1980,12.2576
mwi,1981,12.67719
mwi,1982,12.29798
mwi,1983,12.93585
mwi,1984,12.36002
mwi,1985,12.85173
mwi,1986,13.27725
mwi,1987,14.76039
mwi,1988,13.71795
mwi,1989,15.71409
mwi,1990,16.6494
mwi,1991,16.29424
mwi,1992,19.04892
mwi,1993,14.34216
mwi,1994,15.4964
mwi,1995,13.98261
mwi,1996,12.95145
mwi,1997,12.59872
mwi,1998,12.31292
mwi,1999,12.16717
mwi,2000,11.61744
mwi,2001,10.49399
mwi,2002,12.38858
mwi,2003,13.50186
mwi,2004,11.27658
mwi,2005,10.28214
mwi,2006,12.40397
mwi,2007,13.9492
mwi,2008,11.7183
mwi,2009,10.37869
mwi,2010,9.90985
mwi,2011,10.06951
mwi,2012,9.25407
mwi,2013,9.564
mwi,2014,9.54975
mwi,2015,9.60125
mwi,2016,9.51889
mwi,2017,11.29706
mwi,2018,11.39178
mwi,2019,11.53793
mys,1960,10.26098
mys,1961,10.00974
mys,1962,10.55286
mys,1963,9.38333
mys,1964,10.19669
mys,1965,10.19966
mys,1966,10.56482
mys,1967,11.67805
mys,1968,11.83922
mys,1969,13.11056
mys,1970,13.76391
mys,1971,14.11905
mys,1972,14.67283
mys,1973,16.70452
mys,1974,18.72122
mys,1975,18.71931
mys,1976,19.70126
mys,1977,20.42706
mys,1978,20.17921
mys,1979,20.59815
mys,1980,21.94794
mys,1981,21.30468
mys,1982,19.39881
mys,1983,19.52706
mys,1984,19.66468
mys,1985,19.67103
mys,1986,19.6813
mys,1987,19.80391
mys,1988,21.82202
mys,1989,23.80242
mys,1990,24.22469
mys,1991,25.54987
mys,1992,25.82259
mys,1993,25.92599
mys,1994,26.64061
mys,1995,26.37803
mys,1996,27.84276
mys,1997,28.38021
mys,1998,28.78271
mys,1999,30.93622
mys,2000,30.86355
mys,2001,29.3364
mys,2002,29.2464
mys,2003,29.92867
mys,2004,30.37815
mys,2005,27.54968
mys,2006,27.56609
mys,2007,26.12258
mys,2008,24.56072
mys,2009,23.80015
mys,2010,23.43378
mys,2011,23.3202
mys,2012,23.13818
mys,2013,22.84074
mys,2014,22.87393
mys,2015,22.2933
mys,2016,21.79695
mys,2017,21.84616
mys,2018,21.52815
mys,2019,21.40307
mys,2020,22.27918
nam,1980,8.486
nam,1981,9.65277
nam,1982,9.99429
nam,1983,10.27132
nam,1984,9.87747
nam,1985,9.24555
nam,1986,9.37392
nam,1987,10.09621
nam,1988,9.63522
nam,1989,9.60878
nam,1990,10.39426
nam,1991,9.4932
nam,1992,9.96692
nam,1993,11.07547
nam,1994,10.45021
nam,1995,10.12625
nam,1996,7.78866
nam,1997,8.64365
nam,1998,9.5337
nam,1999,8.77382
nam,2000,9.73959
nam,2001,9.62278
nam,2002,9.42146
nam,2003,11.39439
nam,2004,10.59196
nam,2005,10.48803
nam,2006,12.59306
nam,2007,13.47269
nam,2008,11.27255
nam,2009,12.86482
nam,2010,12.29939
nam,2011,13.45726
nam,2012,12.19001
nam,2013,10.31826
nam,2014,9.90857
nam,2015,11.41718
nam,2016,11.67879
nam,2017,12.22004
nam,2018,12.29883
nam,2019,12.56503
nam,2020,11.11594
ncl,1990,4.74749
ncl,1991,4.78594
ncl,1992,4.84069
ncl,1993,4.68858
ncl,1994,4.60997
ncl,1995,4.21718
ncl,1996,3.96385
ncl,1997,3.95551
ncl,1998,5.67223
ncl,1999,5.64546
ncl,2000,5.18814
ncl,2001,5.43674
ncl,2002,5.41959
ncl,2003,5.30009
ncl,2004,5.22171
ncl,2005,5.21113
ncl,2006,5.4226
ncl,2007,4.97543
ncl,2008,5.30247
ncl,2009,5.83445
ncl,2010,5.5555
ncl,2011,5.45319
ncl,2012,5.49387
ncl,2013,5.94505
ncl,2014,5.62837
