geo,time,sh_dth_0509
esp,2008,225
esp,2009,220
esp,2010,213
esp,2011,207
esp,2012,203
esp,2013,200
esp,2014,197
esp,2015,193
esp,2016,186
esp,2017,177
esp,2018,165
esp,2019,153
esp,2020,142
est,1990,64
est,1991,61
est,1992,57
est,1993,54
est,1994,50
est,1995,46
est,1996,42
est,1997,38
est,1998,33
est,1999,29
est,2000,25
est,2001,22
est,2002,19
est,2003,17
est,2004,15
est,2005,14
est,2006,13
est,2007,12
est,2008,11
est,2009,11
est,2010,11
est,2011,11
est,2012,10
est,2013,10
est,2014,10
est,2015,10
est,2016,9
est,2017,9
est,2018,8
est,2019,7
est,2020,7
eth,1990,78203
eth,1991,77666
eth,1992,76886
eth,1993,75449
eth,1994,73511
eth,1995,70991
eth,1996,68717
eth,1997,66421
eth,1998,64002
eth,1999,61771
eth,2000,59415
eth,2001,57415
eth,2002,55595
eth,2003,53748
eth,2004,51428
eth,2005,48662
eth,2006,45519
eth,2007,42096
eth,2008,38682
eth,2009,35189
eth,2010,31895
eth,2011,28867
eth,2012,26043
eth,2013,23491
eth,2014,21175
eth,2015,19082
eth,2016,17313
eth,2017,15960
eth,2018,14956
eth,2019,14205
eth,2020,13592
fin,1990,63
fin,1991,61
fin,1992,59
fin,1993,57
fin,1994,54
fin,1995,52
fin,1996,51
fin,1997,49
fin,1998,48
fin,1999,47
fin,2000,46
fin,2001,44
fin,2002,42
fin,2003,40
fin,2004,37
fin,2005,35
fin,2006,33
fin,2007,31
fin,2008,30
fin,2009,28
fin,2010,27
fin,2011,26
fin,2012,25
fin,2013,25
fin,2014,24
fin,2015,23
fin,2016,22
fin,2017,21
fin,2018,20
fin,2019,19
fin,2020,18
fji,1990,118
fji,1991,115
fji,1992,111
fji,1993,107
fji,1994,102
fji,1995,96
fji,1996,93
fji,1997,89
fji,1998,86
fji,1999,83
fji,2000,80
fji,2001,74
fji,2002,68
fji,2003,62
fji,2004,56
fji,2005,52
fji,2006,49
fji,2007,47
fji,2008,45
fji,2009,44
fji,2010,42
fji,2011,41
fji,2012,41
fji,2013,41
fji,2014,42
fji,2015,42
fji,2016,50
fji,2017,42
fji,2018,42
fji,2019,41
fji,2020,40
fra,1990,748
fra,1991,726
fra,1992,701
fra,1993,671
fra,1994,640
fra,1995,609
fra,1996,582
fra,1997,555
fra,1998,528
fra,1999,502
fra,2000,478
fra,2001,457
fra,2002,437
fra,2003,419
fra,2004,402
fra,2005,385
fra,2006,372
fra,2007,361
fra,2008,352
fra,2009,345
fra,2010,338
fra,2011,334
fra,2012,331
fra,2013,328
fra,2014,323
fra,2015,318
fra,2016,312
fra,2017,305
fra,2018,299
fra,2019,292
fra,2020,283
fsm,1990,16
fsm,1991,16
fsm,1992,16
fsm,1993,16
fsm,1994,15
fsm,1995,15
fsm,1996,14
fsm,1997,14
fsm,1998,13
fsm,1999,12
fsm,2000,12
fsm,2001,11
fsm,2002,21
fsm,2003,11
fsm,2004,11
fsm,2005,11
fsm,2006,10
fsm,2007,10
fsm,2008,10
fsm,2009,9
fsm,2010,9
fsm,2011,8
fsm,2012,8
fsm,2013,8
fsm,2014,8
fsm,2015,8
fsm,2016,8
fsm,2017,7
fsm,2018,7
fsm,2019,7
fsm,2020,7
gab,1990,274
gab,1991,281
gab,1992,286
gab,1993,291
gab,1994,295
gab,1995,299
gab,1996,303
gab,1997,306
gab,1998,309
gab,1999,310
gab,2000,312
gab,2001,310
gab,2002,309
gab,2003,306
gab,2004,302
gab,2005,300
gab,2006,297
gab,2007,294
gab,2008,291
gab,2009,289
gab,2010,287
gab,2011,287
gab,2012,287
gab,2013,288
gab,2014,288
gab,2015,290
gab,2016,293
gab,2017,296
gab,2018,297
gab,2019,297
gab,2020,299
gbr,1990,630
gbr,1991,615
gbr,1992,596
gbr,1993,574
gbr,1994,552
gbr,1995,531
gbr,1996,511
gbr,1997,493
gbr,1998,475
gbr,1999,459
gbr,2000,444
gbr,2001,430
gbr,2002,415
gbr,2003,400
gbr,2004,385
gbr,2005,372
gbr,2006,360
gbr,2007,347
gbr,2008,335
gbr,2009,324
gbr,2010,313
gbr,2011,306
gbr,2012,302
gbr,2013,302
gbr,2014,304
gbr,2015,305
gbr,2016,305
gbr,2017,303
gbr,2018,301
gbr,2019,296
gbr,2020,290
geo,1990,175
geo,1991,177
geo,1992,143
geo,1993,127
geo,1994,112
geo,1995,98
geo,1996,91
geo,1997,85
geo,1998,80
geo,1999,75
geo,2000,70
geo,2001,67
geo,2002,65
geo,2003,64
geo,2004,63
geo,2005,62
geo,2006,60
geo,2007,59
geo,2008,58
geo,2009,57
geo,2010,57
geo,2011,57
geo,2012,57
geo,2013,58
geo,2014,59
geo,2015,59
geo,2016,59
geo,2017,58
geo,2018,57
geo,2019,55
geo,2020,53
gha,1990,7152
gha,1991,7135
gha,1992,7121
gha,1993,7095
gha,1994,7056
gha,1995,6992
gha,1996,6930
gha,1997,6836
gha,1998,6714
gha,1999,6573
gha,2000,6433
gha,2001,6307
gha,2002,6191
gha,2003,6077
gha,2004,5960
gha,2005,5835
gha,2006,5710
gha,2007,5574
gha,2008,5429
gha,2009,5284
gha,2010,5139
gha,2011,5031
gha,2012,4927
gha,2013,4834
gha,2014,4747
gha,2015,4659
gha,2016,4589
gha,2017,4515
gha,2018,4450
gha,2019,4382
gha,2020,4314
gin,1990,5399
gin,1991,5437
gin,1992,5462
gin,1993,5477
gin,1994,5467
gin,1995,5436
gin,1996,5446
gin,1997,5453
gin,1998,5453
gin,1999,5423
gin,2000,5363
gin,2001,5347
gin,2002,5316
gin,2003,5280
gin,2004,5232
gin,2005,5174
gin,2006,5135
gin,2007,5106
gin,2008,5080
gin,2009,5048
gin,2010,5010
gin,2011,4984
gin,2012,4958
gin,2013,4935
gin,2014,4912
gin,2015,4882
gin,2016,4843
gin,2017,4808
gin,2018,4772
gin,2019,4732
gin,2020,4690
gmb,1990,570
gmb,1991,579
gmb,1992,586
gmb,1993,593
gmb,1994,597
gmb,1995,598
gmb,1996,599
gmb,1997,599
gmb,1998,596
gmb,1999,589
gmb,2000,581
gmb,2001,572
gmb,2002,560
gmb,2003,546
gmb,2004,530
gmb,2005,514
gmb,2006,501
gmb,2007,488
gmb,2008,476
gmb,2009,464
gmb,2010,452
gmb,2011,443
gmb,2012,436
gmb,2013,430
gmb,2014,423
gmb,2015,416
gmb,2016,410
gmb,2017,404
gmb,2018,398
gmb,2019,393
gmb,2020,388
gnb,1990,1007
gnb,1991,999
gnb,1992,983
gnb,1993,961
gnb,1994,935
gnb,1995,911
gnb,1996,901
gnb,1997,989
gnb,1998,884
gnb,1999,883
gnb,2000,881
gnb,2001,875
gnb,2002,864
gnb,2003,851
gnb,2004,833
gnb,2005,813
gnb,2006,797
gnb,2007,780
gnb,2008,763
gnb,2009,743
gnb,2010,721
gnb,2011,704
gnb,2012,687
gnb,2013,669
gnb,2014,656
gnb,2015,642
gnb,2016,631
gnb,2017,622
gnb,2018,612
gnb,2019,603
gnb,2020,593
gnq,1990,290
gnq,1991,300
gnq,1992,305
gnq,1993,306
gnq,1994,305
gnq,1995,305
gnq,1996,306
gnq,1997,308
gnq,1998,311
gnq,1999,313
gnq,2000,314
gnq,2001,315
gnq,2002,318
gnq,2003,320
gnq,2004,322
gnq,2005,324
gnq,2006,325
gnq,2007,326
gnq,2008,325
gnq,2009,325
gnq,2010,324
gnq,2011,326
gnq,2012,326
gnq,2013,328
gnq,2014,328
gnq,2015,326
gnq,2016,326
gnq,2017,325
gnq,2018,323
gnq,2019,321
gnq,2020,318
grc,1990,127
grc,1991,120
grc,1992,111
grc,1993,103
grc,1994,95
grc,1995,88
grc,1996,84
grc,1997,80
grc,1998,78
grc,1999,76
grc,2000,75
grc,2001,73
grc,2002,72
grc,2003,70
grc,2004,68
grc,2005,66
grc,2006,65
grc,2007,63
grc,2008,61
grc,2009,59
grc,2010,57
grc,2011,55
grc,2012,53
grc,2013,52
grc,2014,51
grc,2015,50
grc,2016,48
grc,2017,45
grc,2018,43
grc,2019,40
grc,2020,37
grd,1990,7
grd,1991,7
grd,1992,7
grd,1993,7
grd,1994,7
grd,1995,7
grd,1996,6
grd,1997,6
grd,1998,6
grd,1999,5
grd,2000,5
grd,2001,4
grd,2002,4
grd,2003,4
grd,2004,4
grd,2005,4
grd,2006,4
grd,2007,3
grd,2008,3
grd,2009,3
grd,2010,3
grd,2011,3
grd,2012,3
grd,2013,3
grd,2014,3
grd,2015,3
grd,2016,3
grd,2017,3
grd,2018,3
grd,2019,3
grd,2020,3
gtm,1990,2166
gtm,1991,2016
gtm,1992,1857
gtm,1993,1703
gtm,1994,1569
gtm,1995,1461
gtm,1996,1380
gtm,1997,1324
gtm,1998,1283
gtm,1999,1247
gtm,2000,1207
gtm,2001,1165
gtm,2002,1123
gtm,2003,1082
gtm,2004,1045
gtm,2005,1321
gtm,2006,980
gtm,2007,949
gtm,2008,918
gtm,2009,887
gtm,2010,853
gtm,2011,821
gtm,2012,790
gtm,2013,758
gtm,2014,727
gtm,2015,700
gtm,2016,677
gtm,2017,656
gtm,2018,638
gtm,2019,621
gtm,2020,605
guy,1990,48
guy,1991,46
guy,1992,44
guy,1993,42
guy,1994,40
guy,1995,39
guy,1996,38
guy,1997,38
guy,1998,38
guy,1999,39
guy,2000,40
guy,2001,40
guy,2002,41
guy,2003,40
guy,2004,40
guy,2005,39
guy,2006,38
guy,2007,37
guy,2008,36
guy,2009,35
guy,2010,34
guy,2011,33
guy,2012,33
guy,2013,32
guy,2014,32
guy,2015,31
guy,2016,31
guy,2017,30
guy,2018,30
guy,2019,30
guy,2020,29
hnd,1990,840
hnd,1991,809
hnd,1992,778
hnd,1993,749
hnd,1994,720
hnd,1995,693
hnd,1996,670
hnd,1997,650
hnd,1998,3657
hnd,1999,618
hnd,2000,606
hnd,2001,597
hnd,2002,591
hnd,2003,588
hnd,2004,583
hnd,2005,578
hnd,2006,570
hnd,2007,559
hnd,2008,546
hnd,2009,533
hnd,2010,522
hnd,2011,513
hnd,2012,504
hnd,2013,494
hnd,2014,485
hnd,2015,475
hnd,2016,463
hnd,2017,451
hnd,2018,436
hnd,2019,421
hnd,2020,406
hrv,1990,100
hrv,1991,133
hrv,1992,87
hrv,1993,80
hrv,1994,73
hrv,1995,76
hrv,1996,60
hrv,1997,54
hrv,1998,49
hrv,1999,45
hrv,2000,41
hrv,2001,38
hrv,2002,36
hrv,2003,35
hrv,2004,34
hrv,2005,33
hrv,2006,32
hrv,2007,30
hrv,2008,28
hrv,2009,26
hrv,2010,24
hrv,2011,23
hrv,2012,22
hrv,2013,22
hrv,2014,22
hrv,2015,22
hrv,2016,22
hrv,2017,21
hrv,2018,21
hrv,2019,20
hrv,2020,19
hti,1990,3777
hti,1991,3754
hti,1992,3687
hti,1993,3579
hti,1994,3452
hti,1995,3329
hti,1996,3221
hti,1997,3120
hti,1998,3028
hti,1999,2934
hti,2000,2837
hti,2001,2747
hti,2002,2666
hti,2003,2588
hti,2004,3043
hti,2005,2434
hti,2006,2361
hti,2007,2290
hti,2008,2221
hti,2009,2156
hti,2010,25493
hti,2011,2033
hti,2012,1974
hti,2013,1915
hti,2014,1857
hti,2015,1798
hti,2016,1743
hti,2017,1693
hti,2018,1641
hti,2019,1598
hti,2020,1549
hun,1990,169
hun,1991,153
hun,1992,143
hun,1993,138
hun,1994,136
hun,1995,133
hun,1996,128
hun,1997,123
hun,1998,117
hun,1999,111
hun,2000,105
hun,2001,98
hun,2002,91
hun,2003,84
hun,2004,77
hun,2005,71
hun,2006,67
hun,2007,63
hun,2008,61
hun,2009,59
hun,2010,57
hun,2011,55
hun,2012,53
hun,2013,52
hun,2014,50
hun,2015,49
hun,2016,47
hun,2017,45
hun,2018,43
hun,2019,41
hun,2020,39
idn,1990,40662
idn,1991,39184
idn,1992,37567
idn,1993,35851
idn,1994,34138
idn,1995,32537
idn,1996,31039
idn,1997,29659
idn,1998,28387
idn,1999,27210
idn,2000,26009
idn,2001,25125
idn,2002,24279
idn,2003,23493
idn,2004,40832
idn,2005,22071
idn,2006,21266
idn,2007,20559
idn,2008,19909
idn,2009,19334
idn,2010,18827
idn,2011,18177
idn,2012,17494
idn,2013,16802
idn,2014,16179
idn,2015,15595
idn,2016,15115
idn,2017,14750
idn,2018,14511
idn,2019,14284
idn,2020,13979
ind,1990,308369
ind,1991,302507
ind,1992,295291
ind,1993,287000
ind,1994,277854
ind,1995,268208
ind,1996,259385
ind,1997,250058
ind,1998,240367
ind,1999,230410
ind,2000,220197
ind,2001,210629
ind,2002,201227
ind,2003,192067
ind,2004,182913
ind,2005,173593
ind,2006,164572
ind,2007,155637
ind,2008,146760
ind,2009,138077
ind,2010,129390
ind,2011,121122
ind,2012,113310
ind,2013,105747
ind,2014,98468
ind,2015,91447
ind,2016,84897
ind,2017,78706
ind,2018,73148
ind,2019,68041
ind,2020,63702
irl,1990,60
irl,1991,57
irl,1992,54
irl,1993,50
irl,1994,47
irl,1995,44
irl,1996,41
irl,1997,39
irl,1998,37
irl,1999,35
irl,2000,34
irl,2001,33
irl,2002,32
irl,2003,31
irl,2004,30
irl,2005,29
irl,2006,29
irl,2007,28
irl,2008,28
irl,2009,27
irl,2010,27
irl,2011,26
irl,2012,26
irl,2013,25
irl,2014,25
irl,2015,24
irl,2016,23
irl,2017,22
irl,2018,21
irl,2019,20
irl,2020,19
irn,1990,13236
irn,1991,7303
irn,1992,7007
irn,1993,6673
irn,1994,6321
irn,1995,5959
irn,1996,5602
irn,1997,5205
irn,1998,4791
irn,1999,4389
irn,2000,4044
irn,2001,3764
irn,2002,3542
irn,2003,5562
irn,2004,3257
irn,2005,3166
irn,2006,3110
irn,2007,3100
irn,2008,3111
irn,2009,3111
irn,2010,3073
irn,2011,2985
irn,2012,2877
irn,2013,2763
irn,2014,2657
irn,2015,2562
irn,2016,2479
irn,2017,2402
irn,2018,2332
irn,2019,2269
irn,2020,2215
irq,1990,3145
irq,1991,3052
irq,1992,2986
irq,1993,2926
irq,1994,2868
irq,1995,2815
irq,1996,2768
irq,1997,2716
irq,1998,2675
irq,1999,2642
irq,2000,2623
irq,2001,2624
irq,2002,2643
irq,2003,2668
irq,2004,2703
irq,2005,2726
irq,2006,2758
irq,2007,2780
irq,2008,2803
irq,2009,2829
irq,2010,2871
irq,2011,2889
irq,2012,2916
irq,2013,2934
irq,2014,2938
irq,2015,2927
irq,2016,2925
irq,2017,2935
irq,2018,2951
irq,2019,2956
irq,2020,2942
isl,1990,6
isl,1991,6
isl,1992,5
isl,1993,5
isl,1994,5
isl,1995,4
isl,1996,4
isl,1997,4
isl,1998,4
isl,1999,4
isl,2000,3
isl,2001,3
isl,2002,3
isl,2003,3
isl,2004,2
isl,2005,2
isl,2006,2
isl,2007,2
isl,2008,2
isl,2009,2
isl,2010,2
isl,2011,2
isl,2012,1
isl,2013,1
isl,2014,1
isl,2015,1
isl,2016,1
isl,2017,1
isl,2018,1
isl,2019,1
isl,2020,1
isr,1990,93
isr,1991,91
isr,1992,91
isr,1993,90
isr,1994,89
isr,1995,88
isr,1996,87
isr,1997,85
isr,1998,84
isr,1999,83
isr,2000,82
isr,2001,81
isr,2002,81
isr,2003,81
isr,2004,80
isr,2005,80
isr,2006,79
isr,2007,78
isr,2008,77
isr,2009,75
isr,2010,74
isr,2011,73
isr,2012,72
isr,2013,71
isr,2014,70
isr,2015,69
isr,2016,68
isr,2017,66
isr,2018,65
isr,2019,64
isr,2020,63
ita,1990,521
ita,1991,523
ita,1992,522
ita,1993,517
ita,1994,505
ita,1995,484
ita,1996,455
ita,1997,422
ita,1998,391
ita,1999,363
ita,2000,340
ita,2001,321
ita,2002,306
ita,2003,291
ita,2004,278
ita,2005,267
ita,2006,258
ita,2007,252
ita,2008,246
ita,2009,241
ita,2010,234
ita,2011,228
ita,2012,221
ita,2013,215
ita,2014,209
ita,2015,204
ita,2016,198
ita,2017,191
ita,2018,181
ita,2019,169
ita,2020,157
jam,1990,130
jam,1991,127
jam,1992,124
jam,1993,120
jam,1994,117
jam,1995,113
jam,1996,110
jam,1997,108
jam,1998,106
jam,1999,104
jam,2000,102
jam,2001,100
jam,2002,98
jam,2003,96
jam,2004,94
jam,2005,92
jam,2006,90
jam,2007,87
jam,2008,83
jam,2009,78
jam,2010,74
jam,2011,71
jam,2012,68
jam,2013,65
jam,2014,63
jam,2015,61
jam,2016,59
jam,2017,57
jam,2018,57
jam,2019,56
jam,2020,55
jor,1990,316
jor,1991,320
jor,1992,322
jor,1993,321
jor,1994,316
jor,1995,311
jor,1996,313
jor,1997,314
jor,1998,314
jor,1999,315
jor,2000,314
jor,2001,312
jor,2002,309
jor,2003,307
jor,2004,306
jor,2005,306
jor,2006,310
jor,2007,316
jor,2008,323
jor,2009,332
jor,2010,340
jor,2011,350
jor,2012,361
jor,2013,370
jor,2014,376
jor,2015,377
jor,2016,373
jor,2017,366
jor,2018,355
jor,2019,342
jor,2020,327
jpn,1990,1434
jpn,1991,1369
jpn,1992,1303
jpn,1993,1234
jpn,1994,1163
jpn,1995,1288
jpn,1996,1029
jpn,1997,966
jpn,1998,905
jpn,1999,848
jpn,2000,796
jpn,2001,750
jpn,2002,712
jpn,2003,679
jpn,2004,651
jpn,2005,625
jpn,2006,600
jpn,2007,576
jpn,2008,552
jpn,2009,531
jpn,2010,513
jpn,2011,1220
jpn,2012,485
jpn,2013,472
jpn,2014,460
jpn,2015,448
jpn,2016,435
jpn,2017,422
jpn,2018,410
jpn,2019,397
jpn,2020,384
kaz,1990,1037
kaz,1991,1041
kaz,1992,1041
kaz,1993,1036
kaz,1994,1020
kaz,1995,988
kaz,1996,946
kaz,1997,889
kaz,1998,823
kaz,1999,757
kaz,2000,703
kaz,2001,654
kaz,2002,613
kaz,2003,578
kaz,2004,549
kaz,2005,527
kaz,2006,505
kaz,2007,486
kaz,2008,472
kaz,2009,461
kaz,2010,452
kaz,2011,445
kaz,2012,446
kaz,2013,455
kaz,2014,468
kaz,2015,481
kaz,2016,490
kaz,2017,493
kaz,2018,490
kaz,2019,481
kaz,2020,469
ken,1990,8890
ken,1991,9288
ken,1992,9651
ken,1993,9965
ken,1994,10193
ken,1995,10303
ken,1996,10392
ken,1997,10327
ken,1998,10140
ken,1999,9896
ken,2000,9635
ken,2001,9394
ken,2002,9215
ken,2003,9081
ken,2004,8939
ken,2005,8786
ken,2006,8646
ken,2007,8510
ken,2008,8368
ken,2009,8251
ken,2010,8195
ken,2011,8199
ken,2012,8259
ken,2013,8351
ken,2014,8403
ken,2015,8409
ken,2016,8349
ken,2017,8200
ken,2018,8006
ken,2019,7762
ken,2020,7504
kgz,1990,336
kgz,1991,336
kgz,1992,336
kgz,1993,336
kgz,1994,336
kgz,1995,333
kgz,1996,329
kgz,1997,320
kgz,1998,307
kgz,1999,291
kgz,2000,272
kgz,2001,255
kgz,2002,236
kgz,2003,218
kgz,2004,201
kgz,2005,185
kgz,2006,175
kgz,2007,167
kgz,2008,162
kgz,2009,158
kgz,2010,157
kgz,2011,157
kgz,2012,160
kgz,2013,164
kgz,2014,170
kgz,2015,175
kgz,2016,180
kgz,2017,186
kgz,2018,192
kgz,2019,198
kgz,2020,200
khm,1990,6782
khm,1991,6964
khm,1992,6936
khm,1993,6721
khm,1994,6414
khm,1995,6114
khm,1996,5815
khm,1997,5486
khm,1998,5139
khm,1999,4776
khm,2000,4396
khm,2001,4065
khm,2002,3715
khm,2003,3345
khm,2004,2987
khm,2005,2658
khm,2006,2374
khm,2007,2134
khm,2008,1932
khm,2009,1760
khm,2010,1602
khm,2011,1467
khm,2012,1367
khm,2013,1298
khm,2014,1246
khm,2015,1204
khm,2016,1165
khm,2017,1128
khm,2018,1086
khm,2019,1047
khm,2020,1008
kir,1990,18
kir,1991,18
kir,1992,18
kir,1993,18
kir,1994,18
kir,1995,18
kir,1996,17
kir,1997,17
kir,1998,17
kir,1999,17
kir,2000,16
kir,2001,16
kir,2002,16
kir,2003,16
kir,2004,17
kir,2005,17
kir,2006,17
kir,2007,17
kir,2008,16
kir,2009,16
kir,2010,15
kir,2011,15
kir,2012,15
kir,2013,16
kir,2014,16
kir,2015,17
kir,2016,17
kir,2017,17
kir,2018,16
kir,2019,16
kir,2020,15
kna,1990,2
kna,1991,2
kna,1992,2
kna,1993,2
kna,1994,2
kna,1995,2
kna,1996,2
kna,1997,2
kna,1998,2
kna,1999,2
kna,2000,2
kna,2001,2
kna,2002,1
kna,2003,1
kna,2004,1
kna,2005,1
kna,2006,1
kna,2007,1
kna,2008,1
kna,2009,1
kna,2010,1
kna,2011,1
kna,2012,1
kna,2013,1
kna,2014,1
kna,2015,1
kna,2016,1
kna,2017,1
kna,2018,1
kna,2019,1
kna,2020,1
kor,1990,1981
kor,1991,1841
kor,1992,1676
kor,1993,1495
kor,1994,1320
kor,1995,1175
kor,1996,1064
kor,1997,990
kor,1998,946
kor,1999,912
kor,2000,868
kor,2001,812
kor,2002,747
kor,2003,675
kor,2004,604
kor,2005,541
kor,2006,487
kor,2007,435
kor,2008,388
kor,2009,345
kor,2010,308
kor,2011,276
kor,2012,252
kor,2013,233
kor,2014,219
kor,2015,207
kor,2016,196
kor,2017,187
kor,2018,179
kor,2019,171
kor,2020,162
kwt,1990,129
kwt,1991,92
kwt,1992,81
kwt,1993,70
kwt,1994,60
kwt,1995,55
kwt,1996,51
kwt,1997,50
kwt,1998,51
kwt,1999,52
kwt,2000,53
kwt,2001,53
kwt,2002,53
kwt,2003,52
kwt,2004,52
kwt,2005,53
kwt,2006,52
kwt,2007,51
kwt,2008,50
kwt,2009,48
kwt,2010,48
kwt,2011,49
kwt,2012,50
kwt,2013,51
kwt,2014,53
kwt,2015,54
kwt,2016,56
kwt,2017,57
kwt,2018,58
kwt,2019,57
kwt,2020,56
lao,1990,3652
lao,1991,3552
lao,1992,3462
lao,1993,3376
lao,1994,3283
lao,1995,3179
lao,1996,3078
lao,1997,2982
lao,1998,2877
lao,1999,2760
lao,2000,2631
lao,2001,2494
lao,2002,2342
lao,2003,2173
lao,2004,2003
lao,2005,1843
lao,2006,1698
lao,2007,1567
lao,2008,1446
lao,2009,1337
lao,2010,1236
lao,2011,1143
lao,2012,1064
lao,2013,997
lao,2014,934
lao,2015,872
lao,2016,815
lao,2017,763
lao,2018,717
lao,2019,678
lao,2020,644
lbn,1990,201
lbn,1991,193
lbn,1992,188
lbn,1993,186
lbn,1994,184
lbn,1995,181
lbn,1996,179
lbn,1997,175
lbn,1998,172
lbn,1999,169
lbn,2000,165
lbn,2001,167
lbn,2002,167
lbn,2003,164
lbn,2004,158
lbn,2005,149
lbn,2006,137
lbn,2007,125
lbn,2008,115
lbn,2009,106
lbn,2010,101
lbn,2011,102
lbn,2012,105
lbn,2013,110
lbn,2014,114
lbn,2015,118
lbn,2016,116
lbn,2017,113
lbn,2018,111
lbn,2019,108
lbn,2020,104
lbr,1990,1190
lbr,1991,1166
lbr,1992,1139
lbr,1993,1114
lbr,1994,1096
lbr,1995,1091
lbr,1996,1126
lbr,1997,1178
lbr,1998,1228
lbr,1999,1263
lbr,2000,1277
lbr,2001,1278
lbr,2002,1266
lbr,2003,1446
lbr,2004,1243
lbr,2005,1235
lbr,2006,1241
lbr,2007,1250
lbr,2008,1262
lbr,2009,1271
lbr,2010,1279
lbr,2011,1288
lbr,2012,1295
lbr,2013,1302
lbr,2014,1518
lbr,2015,1569
lbr,2016,1328
lbr,2017,1336
lbr,2018,1340
lbr,2019,1340
lbr,2020,1328
lby,1990,595
lby,1991,590
lby,1992,582
lby,1993,574
lby,1994,558
lby,1995,537
lby,1996,516
lby,1997,491
lby,1998,465
lby,1999,440
lby,2000,417
lby,2001,399
lby,2002,384
lby,2003,372
lby,2004,362
lby,2005,353
lby,2006,344
lby,2007,336
lby,2008,327
lby,2009,318
lby,2010,313
lby,2011,446
lby,2012,303
lby,2013,301
lby,2014,297
lby,2015,294
lby,2016,290
lby,2017,288
lby,2018,281
lby,2019,275
lby,2020,269
lca,1990,7
lca,1991,7
lca,1992,7
lca,1993,7
lca,1994,7
lca,1995,7
lca,1996,7
lca,1997,7
lca,1998,7
lca,1999,7
lca,2000,7
lca,2001,7
lca,2002,7
lca,2003,6
lca,2004,6
lca,2005,6
lca,2006,6
lca,2007,5
lca,2008,5
lca,2009,5
lca,2010,5
lca,2011,5
lca,2012,4
lca,2013,4
lca,2014,4
lca,2015,4
lca,2016,4
lca,2017,4
lca,2018,4
lca,2019,4
lca,2020,4
lka,1990,1298
lka,1991,1219
lka,1992,1139
lka,1993,1063
lka,1994,996
lka,1995,941
lka,1996,898
lka,1997,861
lka,1998,827
lka,1999,792
lka,2000,752
lka,2001,713
lka,2002,676
lka,2003,643
lka,2004,3653
lka,2005,599
lka,2006,591
lka,2007,590
lka,2008,591
lka,2009,1650
lka,2010,568
lka,2011,534
lka,2012,489
lka,2013,441
lka,2014,394
lka,2015,353
lka,2016,320
lka,2017,294
lka,2018,273
lka,2019,255
lka,2020,240
lso,1990,476
lso,1991,473
lso,1992,469
lso,1993,463
lso,1994,456
lso,1995,446
lso,1996,439
lso,1997,431
lso,1998,422
lso,1999,410
lso,2000,398
lso,2001,383
lso,2002,367
lso,2003,350
lso,2004,334
lso,2005,319
lso,2006,308
lso,2007,299
lso,2008,291
lso,2009,284
lso,2010,275
lso,2011,270
lso,2012,263
lso,2013,255
lso,2014,245
lso,2015,235
lso,2016,228
lso,2017,222
lso,2018,217
lso,2019,213
lso,2020,208
ltu,1990,138
ltu,1991,133
ltu,1992,128
ltu,1993,122
ltu,1994,115
ltu,1995,108
ltu,1996,102
ltu,1997,95
ltu,1998,88
ltu,1999,81
ltu,2000,74
ltu,2001,67
ltu,2002,61
ltu,2003,55
ltu,2004,50
ltu,2005,45
ltu,2006,41
ltu,2007,37
ltu,2008,34
ltu,2009,31
ltu,2010,29
ltu,2011,27
ltu,2012,25
ltu,2013,24
ltu,2014,23
ltu,2015,22
ltu,2016,20
ltu,2017,19
ltu,2018,19
ltu,2019,18
ltu,2020,18
lux,1990,3
lux,1991,3
lux,1992,3
lux,1993,3
lux,1994,3
lux,1995,3
lux,1996,3
lux,1997,3
lux,1998,2
lux,1999,2
lux,2000,2
lux,2001,2
lux,2002,2
lux,2003,2
lux,2004,2
lux,2005,2
lux,2006,2
lux,2007,2
lux,2008,2
lux,2009,2
lux,2010,1
lux,2011,1
lux,2012,1
lux,2013,1
lux,2014,1
lux,2015,1
lux,2016,1
lux,2017,1
lux,2018,1
lux,2019,1
lux,2020,1
lva,1990,122
lva,1991,118
lva,1992,113
lva,1993,107
lva,1994,101
lva,1995,94
lva,1996,87
lva,1997,79
lva,1998,70
lva,1999,62
lva,2000,54
lva,2001,48
lva,2002,42
lva,2003,36
lva,2004,32
lva,2005,28
lva,2006,25
lva,2007,24
lva,2008,23
lva,2009,23
lva,2010,23
lva,2011,22
lva,2012,21
lva,2013,20
lva,2014,19
lva,2015,18
lva,2016,16
lva,2017,15
lva,2018,14
lva,2019,12
lva,2020,11
mar,1990,3935
mar,1991,3785
mar,1992,3611
mar,1993,3410
mar,1994,3202
mar,1995,3005
mar,1996,2835
mar,1997,2686
mar,1998,2556
mar,1999,2433
mar,2000,2303
mar,2001,2175
mar,2002,2045
mar,2003,1910
mar,2004,1781
mar,2005,1666
mar,2006,1567
mar,2007,1488
mar,2008,1424
mar,2009,1369
mar,2010,1315
mar,2011,1264
mar,2012,1221
mar,2013,1181
mar,2014,1144
mar,2015,1114
mar,2016,1088
mar,2017,1072
mar,2018,1055
mar,2019,1036
mar,2020,1014
mco,1990,0
mco,1991,0
mco,1992,0
mco,1993,0
mco,1994,0
mco,1995,0
mco,1996,0
mco,1997,0
mco,1998,0
mco,1999,0
mco,2000,0
mco,2001,0
mco,2002,0
mco,2003,0
