geo,time,se_sec_durs
kor,1988,6
kor,1989,6
kor,1990,6
kor,1991,6
kor,1992,6
kor,1993,6
kor,1994,6
kor,1995,6
kor,1996,6
kor,1997,6
kor,1998,6
kor,1999,6
kor,2000,6
kor,2001,6
kor,2002,6
kor,2003,6
kor,2004,6
kor,2005,6
kor,2006,6
kor,2007,6
kor,2008,6
kor,2009,6
kor,2010,6
kor,2011,6
kor,2012,6
kor,2013,6
kor,2014,6
kor,2015,6
kor,2016,6
kor,2017,6
kor,2018,6
kor,2019,6
kor,2020,6
kor,2021,6
kwt,1970,8
kwt,1971,8
kwt,1972,8
kwt,1973,8
kwt,1974,8
kwt,1975,8
kwt,1976,8
kwt,1977,8
kwt,1978,8
kwt,1979,8
kwt,1980,8
kwt,1981,8
kwt,1982,8
kwt,1983,8
kwt,1984,8
kwt,1985,8
kwt,1986,8
kwt,1987,8
kwt,1988,8
kwt,1989,8
kwt,1990,8
kwt,1991,8
kwt,1992,8
kwt,1993,8
kwt,1994,8
kwt,1995,8
kwt,1996,8
kwt,1997,8
kwt,1998,8
kwt,1999,8
kwt,2000,8
kwt,2001,8
kwt,2002,8
kwt,2003,8
kwt,2004,8
kwt,2005,7
kwt,2006,7
kwt,2007,7
kwt,2008,7
kwt,2009,7
kwt,2010,7
kwt,2011,7
kwt,2012,7
kwt,2013,7
kwt,2014,7
kwt,2015,7
kwt,2016,7
kwt,2017,7
kwt,2018,7
kwt,2019,7
kwt,2020,7
kwt,2021,7
lao,1970,7
lao,1971,7
lao,1972,7
lao,1973,7
lao,1974,7
lao,1975,7
lao,1976,7
lao,1977,6
lao,1978,6
lao,1979,6
lao,1980,6
lao,1981,6
lao,1982,6
lao,1983,6
lao,1984,6
lao,1985,6
lao,1986,6
lao,1987,6
lao,1988,6
lao,1989,6
lao,1990,6
lao,1991,6
lao,1992,6
lao,1993,6
lao,1994,6
lao,1995,6
lao,1996,6
lao,1997,6
lao,1998,6
lao,1999,6
lao,2000,6
lao,2001,6
lao,2002,6
lao,2003,6
lao,2004,6
lao,2005,6
lao,2006,6
lao,2007,6
lao,2008,6
lao,2009,6
lao,2010,6
lao,2011,7
lao,2012,7
lao,2013,7
lao,2014,7
lao,2015,7
lao,2016,7
lao,2017,7
lao,2018,7
lao,2019,7
lao,2020,7
lao,2021,7
lbn,1970,7
lbn,1971,7
lbn,1972,7
lbn,1973,7
lbn,1974,7
lbn,1975,7
lbn,1976,7
lbn,1977,7
lbn,1978,7
lbn,1979,7
lbn,1980,7
lbn,1981,7
lbn,1982,7
lbn,1983,7
lbn,1984,7
lbn,1985,7
lbn,1986,7
lbn,1987,7
lbn,1988,7
lbn,1989,7
lbn,1990,7
lbn,1991,7
lbn,1992,7
lbn,1993,7
lbn,1994,7
lbn,1995,7
lbn,1996,7
lbn,1997,7
lbn,1998,7
lbn,1999,7
lbn,2000,7
lbn,2001,6
lbn,2002,6
lbn,2003,6
lbn,2004,6
lbn,2005,6
lbn,2006,6
lbn,2007,6
lbn,2008,6
lbn,2009,6
lbn,2010,6
lbn,2011,6
lbn,2012,6
lbn,2013,6
lbn,2014,6
lbn,2015,6
lbn,2016,6
lbn,2017,6
lbn,2018,6
lbn,2019,6
lbn,2020,6
lbn,2021,6
lbr,1970,6
lbr,1971,6
lbr,1972,6
lbr,1973,6
lbr,1974,6
lbr,1975,6
lbr,1976,6
lbr,1977,6
lbr,1978,6
lbr,1979,6
lbr,1980,6
lbr,1981,6
lbr,1982,6
lbr,1983,6
lbr,1984,6
lbr,1985,6
lbr,1986,6
lbr,1987,6
lbr,1988,6
lbr,1989,6
lbr,1990,6
lbr,1991,6
lbr,1992,6
lbr,1993,6
lbr,1994,6
lbr,1995,6
lbr,1996,6
lbr,1997,6
lbr,1998,6
lbr,1999,6
lbr,2000,6
lbr,2001,6
lbr,2002,6
lbr,2003,6
lbr,2004,6
lbr,2005,6
lbr,2006,6
lbr,2007,6
lbr,2008,6
lbr,2009,6
lbr,2010,6
lbr,2011,6
lbr,2012,6
lbr,2013,6
lbr,2014,6
lbr,2015,6
lbr,2016,6
lbr,2017,6
lbr,2018,6
lbr,2019,6
lbr,2020,6
lbr,2021,6
lby,1970,6
lby,1971,6
lby,1972,6
lby,1973,6
lby,1974,6
lby,1975,6
lby,1976,6
lby,1977,6
lby,1978,6
lby,1979,6
lby,1980,6
lby,1981,6
lby,1982,6
lby,1983,6
lby,1984,6
lby,1985,6
lby,1986,6
lby,1987,6
lby,1988,6
lby,1989,6
lby,1990,6
lby,1991,6
lby,1992,6
lby,1993,6
lby,1994,6
lby,1995,6
lby,1996,6
lby,1997,6
lby,1998,6
lby,1999,6
lby,2000,6
lby,2001,6
lby,2002,6
lby,2003,6
lby,2004,6
lby,2005,6
lby,2006,6
lby,2007,6
lby,2008,6
lby,2009,6
lby,2010,6
lby,2011,6
lby,2012,6
lby,2013,6
lby,2014,6
lby,2015,6
lby,2016,6
lby,2017,6
lby,2018,6
lby,2019,6
lby,2020,6
lby,2021,6
lca,1970,5
lca,1971,5
lca,1972,5
lca,1973,5
lca,1974,5
lca,1975,5
lca,1976,5
lca,1977,5
lca,1978,5
lca,1979,5
lca,1980,5
lca,1981,5
lca,1982,5
lca,1983,5
lca,1984,5
lca,1985,5
lca,1986,5
lca,1987,5
lca,1988,5
lca,1989,5
lca,1990,5
lca,1991,5
lca,1992,5
lca,1993,5
lca,1994,5
lca,1995,5
lca,1996,5
lca,1997,5
lca,1998,5
lca,1999,5
lca,2000,5
lca,2001,5
lca,2002,5
lca,2003,5
lca,2004,5
lca,2005,5
lca,2006,5
lca,2007,5
lca,2008,5
lca,2009,5
lca,2010,5
lca,2011,5
lca,2012,5
lca,2013,5
lca,2014,5
lca,2015,5
lca,2016,5
lca,2017,5
lca,2018,5
lca,2019,5
lca,2020,5
lca,2021,5
lie,1970,7
lie,1971,7
lie,1972,7
lie,1973,7
lie,1974,7
lie,1975,7
lie,1976,7
lie,1977,7
lie,1978,7
lie,1979,7
lie,1980,7
lie,1981,7
lie,1982,7
lie,1983,7
lie,1984,7
lie,1985,7
lie,1986,7
lie,1987,7
lie,1988,7
lie,1989,7
lie,1990,7
lie,1991,7
lie,1992,7
lie,1993,7
lie,1994,7
lie,1995,7
lie,1996,7
lie,1997,7
lie,1998,7
lie,1999,7
lie,2000,7
lie,2001,7
lie,2002,7
lie,2003,7
lie,2004,7
lie,2005,7
lie,2006,7
lie,2007,7
lie,2008,7
lie,2009,7
lie,2010,7
lie,2011,7
lie,2012,7
lie,2013,7
lie,2014,7
lie,2015,7
lie,2016,7
lie,2017,7
lie,2018,7
lie,2019,7
lie,2020,7
lie,2021,7
lka,1970,7
lka,1971,7
lka,1972,7
lka,1973,7
lka,1974,7
lka,1975,7
lka,1976,7
lka,1977,7
lka,1978,7
lka,1979,7
lka,1980,7
lka,1981,7
lka,1982,7
lka,1983,7
lka,1984,7
lka,1985,7
lka,1986,7
lka,1987,7
lka,1988,7
lka,1989,7
lka,1990,7
lka,1991,7
lka,1992,7
lka,1993,7
lka,1994,7
lka,1995,7
lka,1996,7
lka,1997,7
lka,1998,8
lka,1999,8
lka,2000,8
lka,2001,8
lka,2002,8
lka,2003,8
lka,2004,8
lka,2005,8
lka,2006,8
lka,2007,8
lka,2008,8
lka,2009,8
lka,2010,8
lka,2011,8
lka,2012,8
lka,2013,8
lka,2014,8
lka,2015,8
lka,2016,8
lka,2017,8
lka,2018,8
lka,2019,8
lka,2020,8
lka,2021,8
lso,1970,6
lso,1971,5
lso,1972,5
lso,1973,5
lso,1974,5
lso,1975,5
lso,1976,5
lso,1977,5
lso,1978,5
lso,1979,5
lso,1980,5
lso,1981,5
lso,1982,5
lso,1983,5
lso,1984,5
lso,1985,5
lso,1986,5
lso,1987,5
lso,1988,5
lso,1989,5
lso,1990,5
lso,1991,5
lso,1992,5
lso,1993,5
lso,1994,5
lso,1995,5
lso,1996,5
lso,1997,5
lso,1998,5
lso,1999,5
lso,2000,5
lso,2001,5
lso,2002,5
lso,2003,5
lso,2004,5
lso,2005,5
lso,2006,5
lso,2007,5
lso,2008,5
lso,2009,5
lso,2010,5
lso,2011,5
lso,2012,5
lso,2013,5
lso,2014,5
lso,2015,5
lso,2016,5
lso,2017,5
lso,2018,5
lso,2019,5
lso,2020,5
lso,2021,5
ltu,1970,8
ltu,1971,8
ltu,1972,8
ltu,1973,8
ltu,1974,8
ltu,1975,8
ltu,1976,8
ltu,1977,8
ltu,1978,8
ltu,1979,8
ltu,1980,8
ltu,1981,8
ltu,1982,8
ltu,1983,8
ltu,1984,8
ltu,1985,8
ltu,1986,8
ltu,1987,8
ltu,1988,8
ltu,1989,8
ltu,1990,8
ltu,1991,8
ltu,1992,8
ltu,1993,8
ltu,1994,8
ltu,1995,8
ltu,1996,8
ltu,1997,8
ltu,1998,8
ltu,1999,8
ltu,2000,8
ltu,2001,8
ltu,2002,8
ltu,2003,8
ltu,2004,8
ltu,2005,8
ltu,2006,8
ltu,2007,8
ltu,2008,8
ltu,2009,8
ltu,2010,8
ltu,2011,8
ltu,2012,8
ltu,2013,8
ltu,2014,8
ltu,2015,8
ltu,2016,8
ltu,2017,8
ltu,2018,8
ltu,2019,8
ltu,2020,8
ltu,2021,8
lux,1970,7
lux,1971,7
lux,1972,7
lux,1973,7
lux,1974,7
lux,1975,7
lux,1976,7
lux,1977,7
lux,1978,7
lux,1979,7
lux,1980,7
lux,1981,7
lux,1982,7
lux,1983,7
lux,1984,7
lux,1985,7
lux,1986,7
lux,1987,7
lux,1988,7
lux,1989,7
lux,1990,7
lux,1991,7
lux,1992,7
lux,1993,7
lux,1994,7
lux,1995,7
lux,1996,7
lux,1997,7
lux,1998,7
lux,1999,7
lux,2000,7
lux,2001,7
lux,2002,7
lux,2003,7
lux,2004,7
lux,2005,7
lux,2006,7
lux,2007,7
lux,2008,7
lux,2009,7
lux,2010,7
lux,2011,7
lux,2012,7
lux,2013,7
lux,2014,7
lux,2015,7
lux,2016,7
lux,2017,7
lux,2018,7
lux,2019,7
lux,2020,7
lux,2021,7
lva,1970,8
lva,1971,8
lva,1972,8
lva,1973,8
lva,1974,8
lva,1975,8
lva,1976,8
lva,1977,8
lva,1978,8
lva,1979,8
lva,1980,8
lva,1981,8
lva,1982,8
lva,1983,8
lva,1984,8
lva,1985,8
lva,1986,8
lva,1987,8
lva,1988,8
lva,1989,8
lva,1990,8
lva,1991,8
lva,1992,8
lva,1993,8
lva,1994,8
lva,1995,8
lva,1996,8
lva,1997,8
lva,1998,8
lva,1999,8
lva,2000,8
lva,2001,8
lva,2002,8
lva,2003,8
lva,2004,8
lva,2005,8
lva,2006,8
lva,2007,6
lva,2008,6
lva,2009,6
lva,2010,6
lva,2011,6
lva,2012,6
lva,2013,6
lva,2014,6
lva,2015,6
lva,2016,6
lva,2017,6
lva,2018,6
lva,2019,6
lva,2020,6
lva,2021,6
mac,1970,6
mac,1971,6
mac,1972,6
mac,1973,6
mac,1974,6
mac,1975,6
mac,1976,6
mac,1977,6
mac,1978,6
mac,1979,6
mac,1980,6
mac,1981,6
mac,1982,6
mac,1983,6
mac,1984,6
mac,1985,6
mac,1986,6
mac,1987,6
mac,1988,6
mac,1989,6
mac,1990,6
mac,1991,6
mac,1992,6
mac,1993,6
mac,1994,6
mac,1995,6
mac,1996,6
mac,1997,6
mac,1998,6
mac,1999,6
mac,2000,6
mac,2001,6
mac,2002,6
mac,2003,6
mac,2004,6
mac,2005,6
mac,2006,6
mac,2007,6
mac,2008,6
mac,2009,6
mac,2010,6
mac,2011,6
mac,2012,6
mac,2013,6
mac,2014,6
mac,2015,6
mac,2016,6
mac,2017,6
mac,2018,6
mac,2019,6
mac,2020,6
mac,2021,6
mar,1970,7
mar,1971,7
mar,1972,7
mar,1973,7
mar,1974,7
mar,1975,7
mar,1976,7
mar,1977,7
mar,1978,7
mar,1979,7
mar,1980,7
mar,1981,7
mar,1982,7
mar,1983,7
mar,1984,7
mar,1985,7
mar,1986,7
mar,1987,7
mar,1988,7
mar,1989,7
mar,1990,7
mar,1991,6
mar,1992,6
mar,1993,6
mar,1994,6
mar,1995,6
mar,1996,6
mar,1997,6
mar,1998,6
mar,1999,6
mar,2000,6
mar,2001,6
mar,2002,6
mar,2003,6
mar,2004,6
mar,2005,6
mar,2006,6
mar,2007,6
mar,2008,6
mar,2009,6
mar,2010,6
mar,2011,6
mar,2012,6
mar,2013,6
mar,2014,6
mar,2015,6
mar,2016,6
mar,2017,6
mar,2018,6
mar,2019,6
mar,2020,6
mar,2021,6
mco,1970,7
mco,1971,7
mco,1972,7
mco,1973,7
mco,1974,7
mco,1975,7
mco,1976,7
mco,1977,7
mco,1978,7
mco,1979,7
mco,1980,7
mco,1981,7
mco,1982,7
mco,1983,7
mco,1984,7
mco,1985,7
mco,1986,7
mco,1987,7
mco,1988,7
mco,1989,7
mco,1990,7
mco,1991,7
mco,1992,7
mco,1993,7
mco,1994,7
mco,1995,7
mco,1996,7
mco,1997,7
mco,1998,7
mco,1999,7
mco,2000,7
mco,2001,7
mco,2002,7
mco,2003,7
mco,2004,7
mco,2005,7
mco,2006,7
mco,2007,7
mco,2008,7
mco,2009,7
mco,2010,7
mco,2011,7
mco,2012,7
mco,2013,7
mco,2014,7
mco,2015,7
mco,2016,7
mco,2017,7
mco,2018,7
mco,2019,7
mco,2020,7
mco,2021,7
mda,1970,7
mda,1971,7
mda,1972,7
mda,1973,7
mda,1974,7
mda,1975,7
mda,1976,7
mda,1977,7
mda,1978,7
mda,1979,7
mda,1980,7
mda,1981,7
mda,1982,7
mda,1983,7
mda,1984,7
mda,1985,7
mda,1986,7
mda,1987,7
mda,1988,7
mda,1989,7
mda,1990,7
mda,1991,7
mda,1992,7
mda,1993,7
mda,1994,7
mda,1995,7
mda,1996,7
mda,1997,7
mda,1998,7
mda,1999,7
mda,2000,7
mda,2001,7
mda,2002,7
mda,2003,7
mda,2004,7
mda,2005,7
mda,2006,7
mda,2007,7
mda,2008,7
mda,2009,7
mda,2010,7
mda,2011,7
mda,2012,7
mda,2013,7
mda,2014,7
mda,2015,7
mda,2016,7
mda,2017,7
mda,2018,7
mda,2019,7
mda,2020,7
mda,2021,7
mdg,1970,7
mdg,1971,7
mdg,1972,7
mdg,1973,7
mdg,1974,7
mdg,1975,7
mdg,1976,7
mdg,1977,7
mdg,1978,7
mdg,1979,7
mdg,1980,7
mdg,1981,7
mdg,1982,7
mdg,1983,7
mdg,1984,7
mdg,1985,7
mdg,1986,7
mdg,1987,7
mdg,1988,7
mdg,1989,7
mdg,1990,7
mdg,1991,7
mdg,1992,7
mdg,1993,7
mdg,1994,7
mdg,1995,7
mdg,1996,7
mdg,1997,7
mdg,1998,7
mdg,1999,7
mdg,2000,7
mdg,2001,7
mdg,2002,7
mdg,2003,7
mdg,2004,7
mdg,2005,7
mdg,2006,7
mdg,2007,7
mdg,2008,7
mdg,2009,7
mdg,2010,7
mdg,2011,7
mdg,2012,7
mdg,2013,7
mdg,2014,7
mdg,2015,7
mdg,2016,7
mdg,2017,7
mdg,2018,7
mdg,2019,7
mdg,2020,7
mdg,2021,7
mdv,1970,7
mdv,1971,7
mdv,1972,7
mdv,1973,7
mdv,1974,7
mdv,1975,7
mdv,1976,7
mdv,1977,7
mdv,1978,7
mdv,1979,7
mdv,1980,7
mdv,1981,7
mdv,1982,7
mdv,1983,7
mdv,1984,7
mdv,1985,7
mdv,1986,7
mdv,1987,7
mdv,1988,7
mdv,1989,7
mdv,1990,7
mdv,1991,7
mdv,1992,7
mdv,1993,7
mdv,1994,7
mdv,1995,7
mdv,1996,7
mdv,1997,7
mdv,1998,5
mdv,1999,5
mdv,2000,5
mdv,2001,5
mdv,2002,5
mdv,2003,5
mdv,2004,5
mdv,2005,5
mdv,2006,5
mdv,2007,5
mdv,2008,5
mdv,2009,5
mdv,2010,5
mdv,2011,5
mdv,2012,5
mdv,2013,5
mdv,2014,5
mdv,2015,5
mdv,2016,5
mdv,2017,5
mdv,2018,5
mdv,2019,5
mdv,2020,5
mdv,2021,5
mex,1970,6
mex,1971,6
mex,1972,6
mex,1973,6
mex,1974,6
mex,1975,6
mex,1976,6
mex,1977,6
mex,1978,6
mex,1979,6
mex,1980,6
mex,1981,6
mex,1982,6
mex,1983,6
mex,1984,6
mex,1985,6
mex,1986,6
mex,1987,6
mex,1988,6
mex,1989,6
mex,1990,6
mex,1991,6
mex,1992,6
mex,1993,6
mex,1994,6
mex,1995,6
mex,1996,6
mex,1997,6
mex,1998,6
mex,1999,6
mex,2000,6
mex,2001,6
mex,2002,6
mex,2003,6
mex,2004,6
mex,2005,6
mex,2006,6
mex,2007,6
mex,2008,6
mex,2009,6
mex,2010,6
mex,2011,6
mex,2012,6
mex,2013,6
mex,2014,6
mex,2015,6
mex,2016,6
mex,2017,6
mex,2018,6
mex,2019,6
mex,2020,6
mex,2021,6
mhl,1970,6
mhl,1971,6
mhl,1972,6
mhl,1973,6
mhl,1974,6
mhl,1975,6
mhl,1976,6
mhl,1977,6
mhl,1978,6
mhl,1979,6
mhl,1980,6
mhl,1981,6
mhl,1982,6
mhl,1983,6
mhl,1984,6
mhl,1985,6
mhl,1986,6
mhl,1987,6
mhl,1988,6
mhl,1989,6
mhl,1990,6
mhl,1991,6
mhl,1992,6
mhl,1993,6
mhl,1994,6
mhl,1995,6
mhl,1996,6
mhl,1997,6
mhl,1998,6
mhl,1999,6
mhl,2000,6
mhl,2001,6
mhl,2002,6
mhl,2003,6
mhl,2004,6
mhl,2005,6
mhl,2006,6
mhl,2007,6
mhl,2008,6
mhl,2009,6
mhl,2010,6
mhl,2011,6
mhl,2012,6
mhl,2013,6
mhl,2014,6
mhl,2015,6
mhl,2016,6
mhl,2017,6
mhl,2018,6
mhl,2019,6
mhl,2020,6
mhl,2021,6
mkd,1970,8
mkd,1971,8
mkd,1972,8
mkd,1973,8
mkd,1974,8
mkd,1975,8
mkd,1976,8
mkd,1977,8
mkd,1978,8
mkd,1979,8
mkd,1980,8
mkd,1981,8
mkd,1982,8
mkd,1983,8
mkd,1984,8
mkd,1985,8
mkd,1986,8
mkd,1987,8
mkd,1988,8
mkd,1989,8
mkd,1990,8
mkd,1991,8
mkd,1992,8
mkd,1993,8
mkd,1994,8
mkd,1995,8
mkd,1996,8
mkd,1997,8
mkd,1998,8
mkd,1999,8
mkd,2000,8
mkd,2001,8
mkd,2002,8
mkd,2003,8
mkd,2004,8
mkd,2005,8
mkd,2006,8
mkd,2007,8
mkd,2008,8
mkd,2009,8
mkd,2010,8
mkd,2011,8
mkd,2012,8
mkd,2013,8
mkd,2014,8
mkd,2015,8
mkd,2016,8
mkd,2017,8
mkd,2018,8
mkd,2019,8
mkd,2020,8
mkd,2021,8
mli,1970,6
mli,1971,6
mli,1972,6
mli,1973,6
mli,1974,6
mli,1975,6
mli,1976,6
mli,1977,6
mli,1978,6
mli,1979,6
mli,1980,6
mli,1981,6
mli,1982,6
mli,1983,6
mli,1984,6
mli,1985,6
mli,1986,6
mli,1987,6
mli,1988,6
mli,1989,6
mli,1990,6
mli,1991,6
mli,1992,6
mli,1993,6
mli,1994,6
mli,1995,6
mli,1996,6
mli,1997,6
mli,1998,6
mli,1999,6
mli,2000,6
mli,2001,6
mli,2002,6
mli,2003,6
mli,2004,6
mli,2005,6
mli,2006,6
mli,2007,6
mli,2008,6
mli,2009,6
mli,2010,6
mli,2011,6
mli,2012,6
mli,2013,6
mli,2014,6
mli,2015,6
mli,2016,6
mli,2017,6
mli,2018,6
mli,2019,6
mli,2020,6
mli,2021,6
mlt,1970,7
mlt,1971,7
mlt,1972,7
mlt,1973,7
mlt,1974,7
mlt,1975,7
mlt,1976,7
mlt,1977,7
mlt,1978,7
mlt,1979,7
mlt,1980,7
mlt,1981,7
mlt,1982,7
mlt,1983,7
mlt,1984,7
mlt,1985,7
mlt,1986,7
mlt,1987,7
mlt,1988,7
mlt,1989,7
mlt,1990,7
mlt,1991,7
mlt,1992,7
mlt,1993,7
mlt,1994,7
mlt,1995,7
mlt,1996,7
mlt,1997,7
mlt,1998,7
mlt,1999,7
mlt,2000,7
mlt,2001,7
mlt,2002,7
mlt,2003,7
mlt,2004,7
mlt,2005,7
mlt,2006,7
mlt,2007,7
mlt,2008,7
mlt,2009,7
mlt,2010,7
mlt,2011,7
mlt,2012,7
mlt,2013,7
mlt,2014,7
mlt,2015,7
mlt,2016,7
mlt,2017,7
mlt,2018,7
mlt,2019,7
mlt,2020,7
mlt,2021,7
mmr,1970,6
mmr,1971,6
mmr,1972,6
mmr,1973,6
mmr,1974,6
mmr,1975,6
mmr,1976,6
mmr,1977,6
mmr,1978,6
mmr,1979,6
mmr,1980,6
mmr,1981,6
mmr,1982,6
mmr,1983,6
mmr,1984,6
mmr,1985,6
mmr,1986,6
mmr,1987,6
mmr,1988,6
mmr,1989,6
mmr,1990,6
mmr,1991,6
mmr,1992,6
mmr,1993,6
mmr,1994,6
mmr,1995,6
mmr,1996,6
mmr,1997,6
mmr,1998,6
mmr,1999,6
mmr,2000,6
mmr,2001,6
mmr,2002,6
mmr,2003,6
mmr,2004,6
mmr,2005,6
mmr,2006,6
mmr,2007,6
mmr,2008,6
mmr,2009,6
mmr,2010,6
mmr,2011,6
mmr,2012,6
mmr,2013,6
mmr,2014,6
mmr,2015,6
mmr,2016,6
mmr,2017,6
mmr,2018,6
mmr,2019,6
mmr,2020,6
mmr,2021,6
mne,1970,8
mne,1971,8
mne,1972,8
mne,1973,8
mne,1974,8
mne,1975,8
mne,1976,8
mne,1977,8
mne,1978,8
mne,1979,8
mne,1980,8
mne,1981,8
mne,1982,8
mne,1983,8
mne,1984,8
mne,1985,8
mne,1986,8
mne,1987,8
mne,1988,8
mne,1989,8
mne,1990,8
mne,1991,8
mne,1992,8
mne,1993,8
mne,1994,8
mne,1995,8
mne,1996,8
mne,1997,8
mne,1998,8
mne,1999,8
mne,2000,8
mne,2001,8
mne,2002,8
mne,2003,8
mne,2004,8
mne,2005,8
mne,2006,8
mne,2007,8
mne,2008,8
mne,2009,8
mne,2010,8
mne,2011,8
mne,2012,8
mne,2013,8
mne,2014,8
mne,2015,8
mne,2016,8
mne,2017,8
mne,2018,8
mne,2019,8
mne,2020,8
mne,2021,8
mng,1970,6
mng,1971,6
mng,1972,6
mng,1973,7
mng,1974,7
mng,1975,7
mng,1976,7
mng,1977,7
mng,1978,7
mng,1979,7
mng,1980,7
mng,1981,7
mng,1982,7
mng,1983,7
mng,1984,7
mng,1985,7
mng,1986,7
mng,1987,7
mng,1988,7
mng,1989,7
mng,1990,7
mng,1991,7
mng,1992,7
mng,1993,7
mng,1994,7
mng,1995,7
mng,1996,7
mng,1997,6
mng,1998,6
mng,1999,6
mng,2000,6
mng,2001,6
mng,2002,6
mng,2003,6
mng,2004,6
mng,2005,6
mng,2006,6
mng,2007,6
mng,2008,6
mng,2009,6
mng,2010,6
mng,2011,7
mng,2012,7
mng,2013,7
mng,2014,7
mng,2015,7
mng,2016,7
mng,2017,7
mng,2018,7
mng,2019,7
mng,2020,7
mng,2021,7
moz,1970,7
moz,1971,7
moz,1972,7
moz,1973,7
moz,1974,7
moz,1975,7
moz,1976,7
moz,1977,7
moz,1978,7
moz,1979,7
moz,1980,7
moz,1981,7
moz,1982,5
moz,1983,5
moz,1984,7
moz,1985,7
moz,1986,7
moz,1987,7
moz,1988,7
moz,1989,7
moz,1990,7
moz,1991,7
moz,1992,7
moz,1993,7
moz,1994,7
moz,1995,7
moz,1996,7
moz,1997,7
moz,1998,5
moz,1999,5
moz,2000,5
moz,2001,5
moz,2002,5
moz,2003,5
moz,2004,5
moz,2005,5
moz,2006,5
moz,2007,5
moz,2008,5
moz,2009,5
moz,2010,5
moz,2011,5
moz,2012,5
moz,2013,5
moz,2014,5
moz,2015,5
moz,2016,5
moz,2017,5
moz,2018,5
moz,2019,5
moz,2020,5
moz,2021,5
mrt,1970,7
mrt,1971,7
mrt,1972,7
mrt,1973,7
mrt,1974,7
mrt,1975,7
mrt,1976,7
mrt,1977,7
mrt,1978,6
mrt,1979,6
mrt,1980,6
mrt,1981,6
mrt,1982,6
mrt,1983,6
mrt,1984,6
mrt,1985,6
mrt,1986,6
mrt,1987,6
mrt,1988,6
mrt,1989,6
mrt,1990,6
mrt,1991,6
mrt,1992,6
mrt,1993,6
mrt,1994,6
mrt,1995,6
mrt,1996,6
mrt,1997,6
mrt,1998,6
mrt,1999,6
mrt,2000,6
mrt,2001,6
mrt,2002,6
mrt,2003,6
mrt,2004,6
mrt,2005,6
mrt,2006,6
mrt,2007,6
mrt,2008,7
mrt,2009,7
mrt,2010,7
mrt,2011,7
mrt,2012,7
mrt,2013,7
mrt,2014,7
mrt,2015,7
mrt,2016,7
mrt,2017,7
mrt,2018,7
mrt,2019,7
mrt,2020,7
mrt,2021,7
mus,1970,7
mus,1971,7
mus,1972,7
mus,1973,7
mus,1974,7
mus,1975,7
mus,1976,7
mus,1977,7
mus,1978,7
mus,1979,7
mus,1980,7
mus,1981,7
mus,1982,7
mus,1983,7
mus,1984,7
mus,1985,7
mus,1986,7
mus,1987,7
mus,1988,7
mus,1989,7
mus,1990,7
mus,1991,7
mus,1992,7
mus,1993,7
mus,1994,7
mus,1995,7
mus,1996,7
mus,1997,7
mus,1998,7
mus,1999,7
mus,2000,7
mus,2001,7
mus,2002,7
mus,2003,7
mus,2004,7
mus,2005,7
mus,2006,7
mus,2007,7
mus,2008,7
mus,2009,7
mus,2010,7
mus,2011,7
mus,2012,7
mus,2013,7
mus,2014,7
mus,2015,7
mus,2016,7
mus,2017,7
mus,2018,7
mus,2019,7
mus,2020,7
mus,2021,7
mwi,1970,6
mwi,1971,6
mwi,1972,6
mwi,1973,6
mwi,1974,6
mwi,1975,6
mwi,1976,6
mwi,1977,6
mwi,1978,6
mwi,1979,6
mwi,1980,6
mwi,1981,6
mwi,1982,6
mwi,1983,6
mwi,1984,6
mwi,1985,6
mwi,1986,6
mwi,1987,6
mwi,1988,6
mwi,1989,6
mwi,1990,6
mwi,1991,6
mwi,1992,6
mwi,1993,6
mwi,1994,6
mwi,1995,6
mwi,1996,6
mwi,1997,4
mwi,1998,6
mwi,1999,6
mwi,2000,6
mwi,2001,6
mwi,2002,6
mwi,2003,6
mwi,2004,6
mwi,2005,6
mwi,2006,6
mwi,2007,6
mwi,2008,6
mwi,2009,6
mwi,2010,6
mwi,2011,6
mwi,2012,6
mwi,2013,6
mwi,2014,6
mwi,2015,6
mwi,2016,6
mwi,2017,6
mwi,2018,6
mwi,2019,6
mwi,2020,6
mwi,2021,6
mys,1970,6
mys,1971,6
mys,1972,6
mys,1973,6
mys,1974,6
mys,1975,6
mys,1976,6
mys,1977,6
mys,1978,6
mys,1979,6
mys,1980,6
mys,1981,6
mys,1982,6
mys,1983,6
mys,1984,6
mys,1985,6
mys,1986,6
mys,1987,6
mys,1988,6
mys,1989,6
mys,1990,6
mys,1991,6
mys,1992,6
mys,1993,6
mys,1994,6
mys,1995,6
mys,1996,6
mys,1997,6
mys,1998,6
mys,1999,6
mys,2000,6
mys,2001,6
mys,2002,6
mys,2003,6
mys,2004,6
mys,2005,6
mys,2006,6
mys,2007,6
mys,2008,6
mys,2009,6
mys,2010,6
mys,2011,6
mys,2012,6
mys,2013,6
mys,2014,6
mys,2015,6
mys,2016,6
mys,2017,6
mys,2018,6
mys,2019,6
mys,2020,6
mys,2021,7
nam,1970,5
nam,1971,5
nam,1972,5
nam,1973,5
nam,1974,5
nam,1975,5
nam,1976,5
nam,1977,5
nam,1978,5
nam,1979,5
nam,1980,5
nam,1981,5
nam,1982,5
nam,1983,5
nam,1984,5
nam,1985,5
nam,1986,5
nam,1987,5
nam,1988,5
nam,1989,5
nam,1990,5
nam,1991,5
nam,1992,5
nam,1993,5
