geo,time,sl_uem_1524_ma_zs
prt,2012,36.8
prt,2013,36.801
prt,2014,34.228
prt,2015,29.657
prt,2016,27.337
prt,2017,22.482
prt,2018,19.926
prt,2019,15.558
prt,2020,21.056
pry,1991,12.006
pry,1992,13.027
pry,1993,12.551
pry,1994,8.283
pry,1995,5.77
pry,1996,14.809
pry,1997,9.147
pry,1998,8.65
pry,1999,9.01
pry,2000,11.988
pry,2001,9.491
pry,2002,13.094
pry,2003,10.651
pry,2004,8.266
pry,2005,8.122
pry,2006,9.025
pry,2007,7.239
pry,2008,7.275
pry,2009,9.447
pry,2010,8.234
pry,2011,8.059
pry,2012,7.652
pry,2013,8.066
pry,2014,8.285
pry,2015,10.37
pry,2016,9.069
pry,2017,9.903
pry,2018,11.778
pry,2019,12.13
pry,2020,13.102
pse,1991,17.287
pse,1992,16.901
pse,1993,16.841
pse,1994,16.627
pse,1995,16.526
pse,1996,16.387
pse,1997,16.113
pse,1998,15.94
pse,1999,15.796
pse,2000,15.706
pse,2001,32.119
pse,2002,39.975
pse,2003,35.781
pse,2004,35.574
pse,2005,31.073
pse,2006,29.507
pse,2007,30.279
pse,2008,36.268
pse,2009,33.209
pse,2010,34.931
pse,2011,28.429
pse,2012,30.881
pse,2013,33.726
pse,2014,33.581
pse,2015,33.192
pse,2016,33.678
pse,2017,36.256
pse,2018,36.8
pse,2019,34.608
pse,2020,36.444
pyf,1991,25.952
pyf,1992,26.769
pyf,1993,27.209
pyf,1994,27.451
pyf,1995,27.781
pyf,1996,28.206
pyf,1997,28.428
pyf,1998,28.272
pyf,1999,28.901
pyf,2000,29.138
pyf,2001,29.442
pyf,2002,29.27
pyf,2003,29.316
pyf,2004,29.806
pyf,2005,30.321
pyf,2006,30.844
pyf,2007,31.272
pyf,2008,31.473
pyf,2009,32.132
pyf,2010,31.947
pyf,2011,32.044
pyf,2012,31.811
pyf,2013,31.862
pyf,2014,32.064
pyf,2015,32.075
pyf,2016,31.984
pyf,2017,31.903
pyf,2018,31.786
pyf,2019,31.689
pyf,2020,35.1
qat,1991,1.051
qat,1992,1.064
qat,1993,1.071
qat,1994,1.074
qat,1995,1.073
qat,1996,1.048
qat,1997,1.033
qat,1998,1.014
qat,1999,0.995
qat,2000,0.982
qat,2001,0.965
qat,2002,0.953
qat,2003,0.954
qat,2004,0.988
qat,2005,1.039
qat,2006,1.042
qat,2007,0.638
qat,2008,0.509
qat,2009,0.468
qat,2010,0.41
qat,2011,0.372
qat,2012,0.69
qat,2013,0.407
qat,2014,0.333
qat,2015,0.233
qat,2016,0.21
qat,2017,0.233
qat,2018,0.218
qat,2019,0.298
qat,2020,0.478
rou,1991,22.509
rou,1992,22.986
rou,1993,21.686
rou,1994,19.751
rou,1995,19.013
rou,1996,17.479
rou,1997,15.669
rou,1998,16.544
rou,1999,18.572
rou,2000,19.121
rou,2001,17.893
rou,2002,22.229
rou,2003,19.038
rou,2004,24.945
rou,2005,21.45
rou,2006,22.312
rou,2007,21.135
rou,2008,18.929
rou,2009,21.36
rou,2010,21.759
rou,2011,23.774
rou,2012,22.048
rou,2013,23.049
rou,2014,23.482
rou,2015,20.512
rou,2016,19.856
rou,2017,18.154
rou,2018,16.342
rou,2019,16.344
rou,2020,17.871
rus,1991,13.445
rus,1992,12.918
rus,1993,13.468
rus,1994,15.345
rus,1995,17.76
rus,1996,18.343
rus,1997,23.098
rus,1998,26.719
rus,1999,22.492
rus,2000,19.49
rus,2001,17.034
rus,2002,14.454
rus,2003,16.504
rus,2004,16.005
rus,2005,14.371
rus,2006,15.704
rus,2007,14.407
rus,2008,13.203
rus,2009,18.088
rus,2010,16.8
rus,2011,15.274
rus,2012,14.626
rus,2013,13.557
rus,2014,13.655
rus,2015,15.632
rus,2016,16.083
rus,2017,15.886
rus,2018,16.338
rus,2019,14.872
rus,2020,16.023
rwa,1991,0.664
rwa,1992,0.744
rwa,1993,0.823
rwa,1994,0.897
rwa,1995,0.962
rwa,1996,1.014
rwa,1997,1.075
rwa,1998,1.135
rwa,1999,1.192
rwa,2000,1.254
rwa,2001,1.311
rwa,2002,1.371
rwa,2003,1.361
rwa,2004,1.363
rwa,2005,1.364
rwa,2006,1.365
rwa,2007,1.365
rwa,2008,1.368
rwa,2009,1.368
rwa,2010,1.371
rwa,2011,1.374
rwa,2012,1.377
rwa,2013,1.377
rwa,2014,1.379
rwa,2015,1.409
rwa,2016,1.436
rwa,2017,1.463
rwa,2018,1.491
rwa,2019,1.516
rwa,2020,1.976
sau,1991,31.188
sau,1992,33.029
sau,1993,32.929
sau,1994,32.03
sau,1995,30.729
sau,1996,28.062
sau,1997,25.77
sau,1998,23.569
sau,1999,21.763
sau,2000,23.169
sau,2001,24.512
sau,2002,25.72
sau,2003,26.831
sau,2004,27.816
sau,2005,28.769
sau,2006,29.155
sau,2007,25.101
sau,2008,23.603
sau,2009,23.247
sau,2010,23.19
sau,2011,23.125
sau,2012,19.736
sau,2013,21.29
sau,2014,22.124
sau,2015,21.126
sau,2016,18.603
sau,2017,22.098
sau,2018,20.037
sau,2019,13.588
sau,2020,22.566
sdn,1991,26.088
sdn,1992,26.195
sdn,1993,26.316
sdn,1994,26.428
sdn,1995,26.419
sdn,1996,26.462
sdn,1997,26.482
sdn,1998,26.668
sdn,1999,26.787
sdn,2000,26.847
sdn,2001,26.978
sdn,2002,27.122
sdn,2003,27.25
sdn,2004,27.455
sdn,2005,27.538
sdn,2006,27.659
sdn,2007,27.786
sdn,2008,27.982
sdn,2009,19.661
sdn,2010,23.392
sdn,2011,27.25
sdn,2012,27.286
sdn,2013,27.273
sdn,2014,27.369
sdn,2015,27.52
sdn,2016,27.638
sdn,2017,27.745
sdn,2018,27.931
sdn,2019,28.159
sdn,2020,31.096
sen,1991,7.516
sen,1992,7.497
sen,1993,7.466
sen,1994,7.452
sen,1995,7.371
sen,1996,7.366
sen,1997,7.319
sen,1998,7.254
sen,1999,7.212
sen,2000,7.198
sen,2001,7.164
sen,2002,7.176
sen,2003,8.332
sen,2004,9.552
sen,2005,10.765
sen,2006,12.01
sen,2007,11.429
sen,2008,10.801
sen,2009,10.153
sen,2010,9.447
sen,2011,8.729
sen,2012,8.344
sen,2013,8.018
sen,2014,7.669
sen,2015,7.381
sen,2016,6.25
sen,2017,5.011
sen,2018,3.838
sen,2019,2.698
sen,2020,3.469
sgp,1991,3.564
sgp,1992,5.592
sgp,1993,5.612
sgp,1994,5.762
sgp,1995,6.068
sgp,1996,6.915
sgp,1997,4.454
sgp,1998,5.676
sgp,1999,6.378
sgp,2000,5.435
sgp,2001,5.124
sgp,2002,6.857
sgp,2003,5.86
sgp,2004,6.826
sgp,2005,7.153
sgp,2006,6.47
sgp,2007,6.831
sgp,2008,6.466
sgp,2009,9.897
sgp,2010,7.668
sgp,2011,6.817
sgp,2012,6.508
sgp,2013,6.226
sgp,2014,6.298
sgp,2015,7.82
sgp,2016,6.373
sgp,2017,7.208
sgp,2018,6.539
sgp,2019,5.884
sgp,2020,8.228
slb,1991,3.022
slb,1992,2.9
slb,1993,3.103
slb,1994,3.047
slb,1995,3.043
slb,1996,3.253
slb,1997,3.337
slb,1998,3.34
slb,1999,3.414
slb,2000,3.655
slb,2001,3.589
slb,2002,3.547
slb,2003,3.447
slb,2004,3.489
slb,2005,3.542
slb,2006,3.592
slb,2007,3.633
slb,2008,3.647
slb,2009,3.697
slb,2010,2.941
slb,2011,2.28
slb,2012,1.648
slb,2013,1.006
slb,2014,1.044
slb,2015,1.07
slb,2016,1.083
slb,2017,1.112
slb,2018,1.145
slb,2019,1.183
slb,2020,1.392
sle,1991,7.591
sle,1992,7.63
sle,1993,7.536
sle,1994,7.515
sle,1995,7.506
sle,1996,7.443
sle,1997,7.443
sle,1998,7.398
sle,1999,7.386
sle,2000,7.326
sle,2001,7.343
sle,2002,7.219
sle,2003,7.243
sle,2004,7.154
sle,2005,7.795
sle,2006,8.45
sle,2007,9.106
sle,2008,9.802
sle,2009,10.519
sle,2010,11.241
sle,2011,11.996
sle,2012,12.74
sle,2013,13.524
sle,2014,14.453
sle,2015,14.674
sle,2016,14.524
sle,2017,14.538
sle,2018,14.55
sle,2019,14.549
sle,2020,15.617
slv,1991,14.318
slv,1992,14.74
slv,1993,20.54
slv,1994,14.719
slv,1995,15.071
slv,1996,14.496
slv,1997,16.546
slv,1998,13.627
slv,1999,13.842
slv,2000,15.361
slv,2001,13.705
slv,2002,12.502
slv,2003,13.885
slv,2004,12.915
slv,2005,14.571
slv,2006,13.742
slv,2007,13.226
slv,2008,12.021
slv,2009,14.532
slv,2010,9.26
slv,2011,8.212
slv,2012,8.204
slv,2013,7.734
slv,2014,10.082
slv,2015,8.203
slv,2016,9.51
slv,2017,8.734
slv,2018,8.297
slv,2019,8.133
slv,2020,11.234
som,1991,31.758
som,1992,31.934
som,1993,31.823
som,1994,32.15
som,1995,31.905
som,1996,31.84
som,1997,31.916
som,1998,31.838
som,1999,31.811
som,2000,31.801
som,2001,31.751
som,2002,31.716
som,2003,31.717
som,2004,31.728
som,2005,31.732
som,2006,31.701
som,2007,31.493
som,2008,31.476
som,2009,31.471
som,2010,31.489
som,2011,31.499
som,2012,31.51
som,2013,31.516
som,2014,31.533
som,2015,31.544
som,2016,31.611
som,2017,31.697
som,2018,31.752
som,2019,31.841
som,2020,33.096
srb,1991,25.488
srb,1992,24.842
srb,1993,24.648
srb,1994,25.569
srb,1995,25.6
srb,1996,25.901
srb,1997,28.027
srb,1998,27.707
srb,1999,27.831
srb,2000,25.963
srb,2001,26.799
srb,2002,30.059
srb,2003,35.304
srb,2004,37.548
srb,2005,42.186
srb,2006,41.759
srb,2007,39.151
srb,2008,29.956
srb,2009,37.927
srb,2010,44.16
srb,2011,46.499
srb,2012,46.727
srb,2013,43.518
srb,2014,45.19
srb,2015,39.404
srb,2016,31.637
srb,2017,28.648
srb,2018,27.753
srb,2019,25.482
srb,2020,24.383
ssd,1991,19.102
ssd,1992,19.179
ssd,1993,19.272
ssd,1994,19.357
ssd,1995,19.341
ssd,1996,19.391
ssd,1997,19.403
ssd,1998,19.514
ssd,1999,19.586
ssd,2000,19.621
ssd,2001,19.662
ssd,2002,19.716
ssd,2003,19.765
ssd,2004,19.863
ssd,2005,19.887
ssd,2006,19.899
ssd,2007,19.917
ssd,2008,19.99
ssd,2009,19.979
ssd,2010,19.961
ssd,2011,19.949
ssd,2012,19.925
ssd,2013,19.792
ssd,2014,19.872
ssd,2015,20.029
ssd,2016,20.094
ssd,2017,20.061
ssd,2018,20.06
ssd,2019,20.066
ssd,2020,22.632
stp,1991,18.903
stp,1992,18.868
stp,1993,18.809
stp,1994,18.74
stp,1995,18.693
stp,1996,18.653
stp,1997,18.603
stp,1998,18.518
stp,1999,18.474
stp,2000,18.485
stp,2001,14.985
stp,2002,19.043
stp,2003,16.269
stp,2004,17.264
stp,2005,17.054
stp,2006,17.685
stp,2007,17.501
stp,2008,17.08
stp,2009,16.812
stp,2010,16.368
stp,2011,15.939
stp,2012,15.45
stp,2013,15.596
stp,2014,15.804
stp,2015,15.976
stp,2016,16.076
stp,2017,16.25
stp,2018,16.41
stp,2019,16.58
stp,2020,18.473
sur,1991,38.183
sur,1992,39.162
sur,1993,31.861
sur,1994,27.172
sur,1995,27.209
sur,1996,20.979
sur,1997,19.767
sur,1998,14.146
sur,1999,24.264
sur,2000,22.38
sur,2001,20.554
sur,2002,18.828
sur,2003,17.005
sur,2004,15.255
sur,2005,14.834
sur,2006,14.314
sur,2007,13.835
sur,2008,13.36
sur,2009,12.882
sur,2010,7.343
sur,2011,11.368
sur,2012,13.52
sur,2013,12.989
sur,2014,7.56
sur,2015,8.563
sur,2016,17.729
sur,2017,17.73
sur,2018,17.816
sur,2019,18.044
sur,2020,21.493
svk,1991,24.999
svk,1992,25.559
svk,1993,26.17
svk,1994,27.896
svk,1995,25.953
svk,1996,20.564
svk,1997,22.503
svk,1998,25.026
svk,1999,32.783
svk,2000,39.615
svk,2001,42.066
svk,2002,38.684
svk,2003,34.852
svk,2004,34.878
svk,2005,31.11
svk,2006,26.493
svk,2007,20.509
svk,2008,18.59
svk,2009,27.925
svk,2010,34.748
svk,2011,33.215
svk,2012,34.982
svk,2013,34.95
svk,2014,29.461
svk,2015,25.833
svk,2016,19.79
svk,2017,18.156
svk,2018,14.271
svk,2019,14.009
svk,2020,18.288
svn,1991,25.516
svn,1992,29.28
svn,1993,33.907
svn,1994,21.039
svn,1995,18.322
svn,1996,16.933
svn,1997,14.217
svn,1998,17.048
svn,1999,17.147
svn,2000,14.754
svn,2001,14.984
svn,2002,13.52
svn,2003,13.121
svn,2004,11.237
svn,2005,14.583
svn,2006,11.645
svn,2007,9.385
svn,2008,9.936
svn,2009,13.878
svn,2010,15.331
svn,2011,15.075
svn,2012,20.394
svn,2013,20.137
svn,2014,19.419
svn,2015,17.624
svn,2016,15.645
svn,2017,9.924
svn,2018,8.277
svn,2019,7.374
svn,2020,12.766
swe,1991,8.382
swe,1992,15.971
swe,1993,25.765
swe,1994,24.976
swe,1995,20.507
swe,1996,22.043
swe,1997,22.249
swe,1998,17.838
swe,1999,16.753
swe,2000,10.615
swe,2001,12.672
swe,2002,13.426
swe,2003,15.436
swe,2004,19.769
swe,2005,22.018
swe,2006,20.904
swe,2007,18.612
swe,2008,19.534
swe,2009,26.08
swe,2010,25.677
swe,2011,23.146
swe,2012,24.877
swe,2013,24.533
swe,2014,23.96
swe,2015,21.004
swe,2016,20.324
swe,2017,18.739
swe,2018,18.559
swe,2019,20.711
swe,2020,25.305
swz,1991,40.911
swz,1992,41.466
swz,1993,42.045
swz,1994,42.658
swz,1995,43.213
swz,1996,42.297
swz,1997,41.482
swz,1998,42.569
swz,1999,43.675
swz,2000,44.847
swz,2001,46.353
swz,2002,47.674
swz,2003,49.006
swz,2004,50.278
swz,2005,51.407
swz,2006,52.755
swz,2007,54.158
swz,2008,53.298
swz,2009,52.224
swz,2010,50.986
swz,2011,49.69
swz,2012,48.3
swz,2013,47.05
swz,2014,45.863
swz,2015,44.595
swz,2016,43.68
swz,2017,43.856
swz,2018,44.017
swz,2019,44.173
swz,2020,48.458
syr,1991,9.576
syr,1992,11.891
syr,1993,14.42
syr,1994,12.185
syr,1995,10.327
syr,1996,10.686
syr,1997,11.046
syr,1998,11.359
syr,1999,11.6
syr,2000,13.966
syr,2001,16.342
syr,2002,15.775
syr,2003,15.254
syr,2004,14.062
syr,2005,12.987
syr,2006,11.959
syr,2007,12.738
syr,2008,16.695
syr,2009,11.607
syr,2010,16.163
syr,2011,16.141
syr,2012,16.568
syr,2013,16.847
syr,2014,16.932
syr,2015,17.184
syr,2016,17.438
syr,2017,17.701
syr,2018,17.915
syr,2019,18.148
syr,2020,20.966
tcd,1991,2.568
tcd,1992,2.535
tcd,1993,2.543
tcd,1994,2.507
tcd,1995,2.519
tcd,1996,2.519
tcd,1997,2.514
tcd,1998,2.512
tcd,1999,2.52
tcd,2000,2.517
tcd,2001,2.497
tcd,2002,2.495
tcd,2003,2.479
tcd,2004,2.447
tcd,2005,2.455
tcd,2006,2.46
tcd,2007,2.441
tcd,2008,2.423
tcd,2009,2.402
tcd,2010,2.373
tcd,2011,2.361
tcd,2012,2.329
tcd,2013,2.303
tcd,2014,2.273
tcd,2015,2.244
tcd,2016,2.214
tcd,2017,2.177
tcd,2018,2.136
tcd,2019,2.175
tcd,2020,3.057
tgo,1991,6.511
tgo,1992,6.533
tgo,1993,6.595
tgo,1994,6.468
tgo,1995,6.502
tgo,1996,6.513
tgo,1997,6.506
tgo,1998,6.597
tgo,1999,6.599
tgo,2000,6.636
tgo,2001,6.64
tgo,2002,6.639
tgo,2003,6.637
tgo,2004,6.678
tgo,2005,6.702
tgo,2006,6.68
tgo,2007,6.145
tgo,2008,5.576
tgo,2009,5.02
tgo,2010,4.468
tgo,2011,3.918
tgo,2012,3.918
tgo,2013,3.926
tgo,2014,3.936
tgo,2015,3.95
tgo,2016,7.997
tgo,2017,11.917
tgo,2018,11.878
tgo,2019,11.847
tgo,2020,12.288
tha,1991,4.557
tha,1992,2.859
tha,1993,2.828
tha,1994,2.638
tha,1995,2.186
tha,1996,2.576
tha,1997,2.565
tha,1998,8.386
tha,1999,8.542
tha,2000,7.278
tha,2001,8.168
tha,2002,6.156
tha,2003,5.133
tha,2004,4.787
tha,2005,5.06
tha,2006,4.599
tha,2007,4.775
tha,2008,5.068
tha,2009,3.772
tha,2010,2.258
tha,2011,2.34
tha,2012,2.524
tha,2013,1.083
tha,2014,2.662
tha,2015,2.577
tha,2016,3.088
tha,2017,3.687
tha,2018,3.688
tha,2019,3.422
tha,2020,4.683
tjk,1991,4.609
tjk,1992,5.124
tjk,1993,15.142
tjk,1994,21.027
tjk,1995,24.206
tjk,1996,31.398
tjk,1997,32.632
tjk,1998,38.84
tjk,1999,36.628
tjk,2000,35.389
tjk,2001,35.194
tjk,2002,34.263
tjk,2003,32.851
tjk,2004,32.559
tjk,2005,31.124
tjk,2006,29.769
tjk,2007,28.602
tjk,2008,28.224
tjk,2009,29.066
tjk,2010,27.866
tjk,2011,26.244
tjk,2012,25.922
tjk,2013,24.033
tjk,2014,22.715
tjk,2015,20.622
tjk,2016,18.73
tjk,2017,18.224
tjk,2018,18.131
tjk,2019,18.271
tjk,2020,19.176
tkm,1991,3.626
tkm,1992,3.924
tkm,1993,3.957
tkm,1994,12.264
tkm,1995,21.524
tkm,1996,26.77
tkm,1997,28.861
tkm,1998,32.273
tkm,1999,34.037
tkm,2000,30.655
tkm,2001,29.006
tkm,2002,26.573
tkm,2003,24.253
tkm,2004,22.614
tkm,2005,20.639
tkm,2006,17.945
tkm,2007,15.503
tkm,2008,13.596
tkm,2009,11.802
tkm,2010,11.739
tkm,2011,11.982
tkm,2012,12.585
tkm,2013,12.525
tkm,2014,12.814
tkm,2015,12.481
tkm,2016,12.257
tkm,2017,11.872
tkm,2018,11.763
tkm,2019,11.835
tkm,2020,13.095
tls,1991,7.104
tls,1992,7.196
tls,1993,7.293
tls,1994,7.423
tls,1995,7.501
tls,1996,7.541
tls,1997,7.63
tls,1998,7.645
tls,1999,7.763
tls,2000,6.982
tls,2001,6.939
tls,2002,7.101
tls,2003,6.899
tls,2004,6.739
tls,2005,6.601
tls,2006,6.559
tls,2007,6.324
tls,2008,6.274
tls,2009,6.253
tls,2010,6.222
tls,2011,6.865
tls,2012,7.502
tls,2013,8.221
tls,2014,8.899
tls,2015,9.681
tls,2016,10.481
tls,2017,10.658
tls,2018,10.639
tls,2019,10.303
tls,2020,11.143
ton,1991,2.197
ton,1992,2.304
ton,1993,2.219
ton,1994,2.839
ton,1995,3.408
ton,1996,4.197
ton,1997,4.833
ton,1998,5.374
ton,1999,5.889
ton,2000,6.592
ton,2001,7.075
ton,2002,7.636
ton,2003,8.403
ton,2004,6.47
ton,2005,4.103
ton,2006,1.812
ton,2007,2.107
ton,2008,2.342
ton,2009,2.819
ton,2010,3.015
ton,2011,3.209
ton,2012,3.665
ton,2013,4.013
ton,2014,4.31
ton,2015,4.683
ton,2016,4.866
ton,2017,5.33
ton,2018,5.821
ton,2019,5.846
ton,2020,6.678
tto,1991,29.339
tto,1992,30.223
tto,1993,29.345
tto,1994,28.298
tto,1995,28.088
tto,1996,23.398
tto,1997,23.188
tto,1998,23.069
tto,1999,21.642
tto,2000,20.278
tto,2001,17.908
tto,2002,17.016
tto,2003,18.174
tto,2004,13.935
tto,2005,12.731
tto,2006,9.906
tto,2007,9.259
tto,2008,8.744
tto,2009,9.895
tto,2010,8.814
tto,2011,6.778
tto,2012,7.437
tto,2013,5.056
tto,2014,4.563
tto,2015,5.216
tto,2016,8.897
tto,2017,9.024
tto,2018,9.151
tto,2019,9.314
tto,2020,11.316
tun,1991,31.616
tun,1992,31.801
tun,1993,32.467
tun,1994,32.771
tun,1995,33.149
tun,1996,33.267
tun,1997,33.735
tun,1998,33.361
tun,1999,32.881
tun,2000,32.784
tun,2001,31.932
tun,2002,32.609
tun,2003,32.599
tun,2004,32.106
tun,2005,29.116
tun,2006,28.252
tun,2007,28.672
tun,2008,28.962
tun,2009,31.267
tun,2010,27.99
tun,2011,41.284
tun,2012,36.811
tun,2013,33.692
tun,2014,33.388
tun,2015,34.111
tun,2016,33.877
tun,2017,34.536
tun,2018,35.003
tun,2019,34.393
tun,2020,37.215
tur,1991,17.39
tur,1992,17.812
tur,1993,18.592
tur,1994,17.426
tur,1995,16.795
tur,1996,14.69
tur,1997,13.858
tur,1998,14.698
tur,1999,15.355
tur,2000,13.424
tur,2001,16.805
tur,2002,19.905
tur,2003,20.898
tur,2004,20.064
tur,2005,19.152
tur,2006,15.62
tur,2007,16.709
tur,2008,17.86
tur,2009,22.472
tur,2010,18.878
tur,2011,15.265
tur,2012,14.304
tur,2013,15.169
tur,2014,16.314
tur,2015,16.205
tur,2016,16.959
tur,2017,17.379
tur,2018,17.191
tur,2019,21.896
tur,2020,22.071
tza,1991,5.466
tza,1992,5.513
tza,1993,5.53
tza,1994,5.553
tza,1995,5.554
tza,1996,5.564
tza,1997,5.605
tza,1998,5.63
tza,1999,5.64
tza,2000,5.672
tza,2001,5.675
tza,2002,5.509
tza,2003,5.356
tza,2004,5.175
tza,2005,4.993
tza,2006,4.815
tza,2007,4.84
tza,2008,4.882
tza,2009,4.917
tza,2010,5.299
tza,2011,5.689
tza,2012,5.178
tza,2013,4.583
tza,2014,2.991
tza,2015,3.042
tza,2016,3.086
tza,2017,3.136
tza,2018,3.194
tza,2019,3.238
tza,2020,3.638
uga,1991,2.572
uga,1992,2.304
uga,1993,2.563
uga,1994,2.847
uga,1995,3.07
uga,1996,3.342
uga,1997,3.625
uga,1998,3.872
uga,1999,4.08
uga,2000,4.37
uga,2001,4.591
uga,2002,4.789
uga,2003,4.779
uga,2004,3.846
uga,2005,2.929
uga,2006,3.436
uga,2007,3.98
uga,2008,4.491
uga,2009,5.018
uga,2010,4.9
uga,2011,4.743
uga,2012,4.691
uga,2013,2.102
uga,2014,2.133
uga,2015,2.17
uga,2016,2.211
uga,2017,2.256
uga,2018,2.285
uga,2019,2.323
uga,2020,3.29
ukr,1991,4.257
ukr,1992,4.252
ukr,1993,4.479
ukr,1994,4.496
ukr,1995,12.503
ukr,1996,15.824
ukr,1997,18.458
ukr,1998,22.998
ukr,1999,23.879
ukr,2000,23.283
ukr,2001,21.763
ukr,2002,19.851
ukr,2003,17.535
ukr,2004,16.458
ukr,2005,15.925
ukr,2006,14.449
ukr,2007,13.546
ukr,2008,13.275
ukr,2009,20.826
ukr,2010,18.439
ukr,2011,18.6
ukr,2012,18.71
ukr,2013,18.642
ukr,2014,24.306
ukr,2015,23.047
ukr,2016,24.199
ukr,2017,20.442
ukr,2018,16.928
ukr,2019,15.494
ukr,2020,16.914
ury,1991,21.72
ury,1992,20.757
ury,1993,20.241
ury,1994,20.491
ury,1995,21.727
ury,1996,25.574
ury,1997,23.889
ury,1998,18.922
ury,1999,20.456
ury,2000,25.271
ury,2001,28.731
ury,2002,32.055
ury,2003,33.79
ury,2004,28.271
ury,2005,25.221
ury,2006,23.507
ury,2007,20.66
ury,2008,17.962
ury,2009,17.005
ury,2010,16.761
ury,2011,15.118
ury,2012,14.835
ury,2013,15.941
ury,2014,16.113
ury,2015,20.262
ury,2016,20.587
ury,2017,21.22
ury,2018,23.248
ury,2019,24.836
ury,2020,29.994
usa,1991,14.298
usa,1992,15.335
usa,1993,14.306
usa,1994,13.172
usa,1995,12.525
usa,1996,12.655
usa,1997,11.877
usa,1998,11.03
usa,1999,10.292
usa,2000,9.659
usa,2001,11.371
usa,2002,12.763
usa,2003,13.262
usa,2004,12.573
usa,2005,12.243
usa,2006,11.122
usa,2007,11.433
usa,2008,14.187
usa,2009,19.931
usa,2010,20.654
usa,2011,18.639
usa,2012,17.556
usa,2013,16.937
usa,2014,14.46
usa,2015,12.675
usa,2016,11.353
usa,2017,10.257
usa,2018,9.461
usa,2019,9.321
usa,2020,14.921
uzb,1991,3.539
uzb,1992,5.409
uzb,1993,9.129
uzb,1994,13.327
uzb,1995,14.02
uzb,1996,19.145
uzb,1997,19.5
uzb,1998,23.809
uzb,1999,23.979
uzb,2000,21.719
uzb,2001,20.186
uzb,2002,18.223
uzb,2003,16.141
uzb,2004,14.74
uzb,2005,12.657
uzb,2006,10.586
uzb,2007,8.649
uzb,2008,8.595
uzb,2009,9.299
uzb,2010,10.18
uzb,2011,11.152
uzb,2012,11.491
uzb,2013,11.474
uzb,2014,12.177
uzb,2015,12.26
uzb,2016,12.102
uzb,2017,13.22
uzb,2018,13.203
uzb,2019,13.316
uzb,2020,15.336
vct,1991,32.54
vct,1992,33.056
vct,1993,33.725
vct,1994,34.917
vct,1995,35.276
vct,1996,36.502
vct,1997,37.259
vct,1998,38.13
vct,1999,39.102
vct,2000,40.037
vct,2001,40.918
vct,2002,40.055
vct,2003,39.435
vct,2004,39.047
vct,2005,38.496
vct,2006,37.746
vct,2007,37.464
vct,2008,36.955
vct,2009,37.183
vct,2010,37.188
vct,2011,37.004
vct,2012,36.92
vct,2013,36.939
vct,2014,37.031
vct,2015,37.08
vct,2016,36.951
vct,2017,36.899
vct,2018,36.756
vct,2019,36.781
vct,2020,39.526
ven,1991,16.174
ven,1992,13.777
ven,1993,11.97
ven,1994,13.203
ven,1995,14.713
ven,1996,16.887
ven,1997,16.094
ven,1998,16.178
ven,1999,21.659
ven,2000,22.361
ven,2001,20.256
ven,2002,23.153
ven,2003,23.162
ven,2004,21.692
ven,2005,16.372
ven,2006,13.424
ven,2007,12.315
ven,2008,11.549
ven,2009,11.443
ven,2010,13.182
ven,2011,12.692
ven,2012,12.004
ven,2013,13.086
ven,2014,12.258
ven,2015,11.272
ven,2016,10.337
ven,2017,10.77
ven,2018,10.731
ven,2019,10.76
ven,2020,13.198
vir,1991,20.408
vir,1992,20.606
vir,1993,20.823
vir,1994,20.243
vir,1995,20.542
vir,1996,19.688
vir,1997,19.633
vir,1998,18.243
vir,1999,18.396
vir,2000,17.929
vir,2001,17.977
vir,2002,18.105
vir,2003,18.43
vir,2004,18.322
vir,2005,18.247
vir,2006,17.236
vir,2007,17.143
vir,2008,17.483
vir,2009,20.291
vir,2010,20.572
vir,2011,21.161
vir,2012,22.011
vir,2013,23.257
vir,2014,22.793
vir,2015,22.249
vir,2016,23.08
vir,2017,22.407
vir,2018,22.639
vir,2019,23.137
vir,2020,24.714
vnm,1991,4.959
vnm,1992,4.678
vnm,1993,4.835
vnm,1994,4.813
vnm,1995,4.801
vnm,1996,4.911
vnm,1997,7.267
vnm,1998,5.464
vnm,1999,5.132
vnm,2000,5.647
vnm,2001,5.221
vnm,2002,4.434
vnm,2003,4.396
vnm,2004,4.364
vnm,2005,4.911
vnm,2006,5.528
vnm,2007,6.078
vnm,2008,5.408
vnm,2009,4.59
vnm,2010,3.434
vnm,2011,3.255
vnm,2012,3.658
vnm,2013,4.611
vnm,2014,4.623
vnm,2015,6.138
vnm,2016,6.763
vnm,2017,7.043
vnm,2018,4.697
vnm,2019,6.732
vnm,2020,6.246
vut,1991,4.154
vut,1992,4.171
vut,1993,4.229
vut,1994,4.004
vut,1995,4.249
vut,1996,4.196
vut,1997,4.11
vut,1998,4.213
vut,1999,4.226
vut,2000,4.067
vut,2001,4.33
vut,2002,4.37
vut,2003,4.096
vut,2004,4.119
vut,2005,4.102
vut,2006,4.046
vut,2007,4.246
vut,2008,4.224
vut,2009,4.354
vut,2010,4.455
vut,2011,4.412
vut,2012,4.479
vut,2013,4.503
vut,2014,4.439
vut,2015,4.531
vut,2016,4.42
vut,2017,4.386
vut,2018,4.492
vut,2019,4.484
vut,2020,5.023
wsm,1991,3.779
wsm,1992,4.353
wsm,1993,4.896
wsm,1994,5.657
wsm,1995,6.07
