geo,time,sh_dyn_mort
brn,2006,9.5
brn,2007,9.5
brn,2008,9.5
brn,2009,9.6
brn,2010,9.7
brn,2011,9.8
brn,2012,10
brn,2013,10.2
brn,2014,10.4
brn,2015,10.6
brn,2016,10.8
brn,2017,11
brn,2018,11.2
brn,2019,11.4
brn,2020,11.5
btn,1968,293.3
btn,1969,284.2
btn,1970,275.4
btn,1971,267
btn,1972,258.1
btn,1973,249.7
btn,1974,241.5
btn,1975,233.4
btn,1976,225.7
btn,1977,217.5
btn,1978,210
btn,1979,202.3
btn,1980,194.9
btn,1981,187.2
btn,1982,179.9
btn,1983,172.7
btn,1984,165.8
btn,1985,158.9
btn,1986,152.2
btn,1987,145.7
btn,1988,139.4
btn,1989,133.3
btn,1990,127.4
btn,1991,121.7
btn,1992,116.2
btn,1993,110.9
btn,1994,105.7
btn,1995,100.7
btn,1996,95.7
btn,1997,90.9
btn,1998,86.1
btn,1999,81.6
btn,2000,77.2
btn,2001,72.9
btn,2002,68.9
btn,2003,65
btn,2004,61.2
btn,2005,57.5
btn,2006,54.1
btn,2007,50.8
btn,2008,47.8
btn,2009,44.9
btn,2010,42.4
btn,2011,40
btn,2012,38
btn,2013,36.2
btn,2014,34.6
btn,2015,33.1
btn,2016,31.9
btn,2017,30.7
btn,2018,29.6
btn,2019,28.6
btn,2020,27.6
bwa,1960,168.1
bwa,1961,162.9
bwa,1962,158
bwa,1963,153.2
bwa,1964,148.7
bwa,1965,144.5
bwa,1966,140.2
bwa,1967,135.9
bwa,1968,131.6
bwa,1969,127.2
bwa,1970,122.4
bwa,1971,117.6
bwa,1972,112.6
bwa,1973,107.5
bwa,1974,102.3
bwa,1975,96.9
bwa,1976,91.6
bwa,1977,86.4
bwa,1978,81.4
bwa,1979,76.8
bwa,1980,72.4
bwa,1981,68.3
bwa,1982,64.4
bwa,1983,60.9
bwa,1984,57.7
bwa,1985,54.7
bwa,1986,52.2
bwa,1987,50.1
bwa,1988,48.7
bwa,1989,48.3
bwa,1990,48.9
bwa,1991,50.8
bwa,1992,53.7
bwa,1993,57.1
bwa,1994,60.9
bwa,1995,65.2
bwa,1996,69.2
bwa,1997,73
bwa,1998,76.3
bwa,1999,78.7
bwa,2000,80.5
bwa,2001,80
bwa,2002,78.3
bwa,2003,76.1
bwa,2004,72.7
bwa,2005,67
bwa,2006,61.5
bwa,2007,58.6
bwa,2008,57.6
bwa,2009,55.3
bwa,2010,51.4
bwa,2011,51.9
bwa,2012,50.8
bwa,2013,49.6
bwa,2014,50.2
bwa,2015,49.7
bwa,2016,49.2
bwa,2017,47.8
bwa,2018,47
bwa,2019,45.9
bwa,2020,44.8
caf,1960,280.3
caf,1961,275
caf,1962,269.5
caf,1963,264
caf,1964,258.3
caf,1965,252.1
caf,1966,246.2
caf,1967,240.2
caf,1968,234.3
caf,1969,228.6
caf,1970,223.2
caf,1971,218.2
caf,1972,213.5
caf,1973,209.2
caf,1974,205.1
caf,1975,201.3
caf,1976,197.8
caf,1977,194.4
caf,1978,191.1
caf,1979,188.3
caf,1980,185.7
caf,1981,183.5
caf,1982,181.7
caf,1983,180.2
caf,1984,179
caf,1985,177.9
caf,1986,176.8
caf,1987,176
caf,1988,175.7
caf,1989,176.1
caf,1990,176.7
caf,1991,176.9
caf,1992,176.7
caf,1993,176.1
caf,1994,175.4
caf,1995,174.6
caf,1996,173.7
caf,1997,172.8
caf,1998,171.5
caf,1999,170.2
caf,2000,168.9
caf,2001,167.4
caf,2002,165.8
caf,2003,164.2
caf,2004,162.5
caf,2005,160.8
caf,2006,158.3
caf,2007,155.6
caf,2008,152.8
caf,2009,148.9
caf,2010,145
caf,2011,140.5
caf,2012,136.2
caf,2013,132.5
caf,2014,128.2
caf,2015,123.3
caf,2016,118.2
caf,2017,114.5
caf,2018,111.1
caf,2019,106.6
caf,2020,103
can,1960,32.6
can,1961,31.5
can,1962,30.5
can,1963,29.4
can,1964,28.2
can,1965,27.1
can,1966,26
can,1967,25
can,1968,24
can,1969,23
can,1970,22
can,1971,20.9
can,1972,19.9
can,1973,18.9
can,1974,17.9
can,1975,17
can,1976,16
can,1977,15.1
can,1978,14.2
can,1979,13.3
can,1980,12.5
can,1981,11.8
can,1982,11.2
can,1983,10.6
can,1984,10.1
can,1985,9.8
can,1986,9.4
can,1987,9.1
can,1988,8.8
can,1989,8.5
can,1990,8.2
can,1991,8
can,1992,7.7
can,1993,7.4
can,1994,7.2
can,1995,6.9
can,1996,6.7
can,1997,6.5
can,1998,6.4
can,1999,6.3
can,2000,6.2
can,2001,6.2
can,2002,6.2
can,2003,6.2
can,2004,6.1
can,2005,6.1
can,2006,6
can,2007,6
can,2008,5.9
can,2009,5.8
can,2010,5.7
can,2011,5.7
can,2012,5.6
can,2013,5.5
can,2014,5.4
can,2015,5.4
can,2016,5.3
can,2017,5.2
can,2018,5.1
can,2019,5.1
can,2020,5
che,1960,26.5
che,1961,26
che,1962,25.3
che,1963,24.5
che,1964,23.6
che,1965,22.6
che,1966,21.6
che,1967,20.7
che,1968,19.9
che,1969,19.2
che,1970,18.4
che,1971,17.6
che,1972,16.7
che,1973,15.8
che,1974,14.8
che,1975,13.8
che,1976,12.9
che,1977,12.1
che,1978,11.4
che,1979,10.9
che,1980,10.4
che,1981,10
che,1982,9.7
che,1983,9.4
che,1984,9.2
che,1985,9
che,1986,8.9
che,1987,8.8
che,1988,8.6
che,1989,8.4
che,1990,8.2
che,1991,7.8
che,1992,7.5
che,1993,7.1
che,1994,6.7
che,1995,6.4
che,1996,6.2
che,1997,6
che,1998,5.8
che,1999,5.7
che,2000,5.6
che,2001,5.5
che,2002,5.4
che,2003,5.3
che,2004,5.2
che,2005,5.1
che,2006,4.9
che,2007,4.8
che,2008,4.7
che,2009,4.6
che,2010,4.6
che,2011,4.5
che,2012,4.4
che,2013,4.4
che,2014,4.3
che,2015,4.3
che,2016,4.2
che,2017,4.2
che,2018,4.1
che,2019,4
che,2020,4
chl,1960,157.1
chl,1961,148.5
chl,1962,142
chl,1963,135.7
chl,1964,126.9
chl,1965,115.5
chl,1966,103.8
chl,1967,94
chl,1968,86.7
chl,1969,82.1
chl,1970,79.9
chl,1971,78.8
chl,1972,77.7
chl,1973,75.5
chl,1974,71.1
chl,1975,64.4
chl,1976,56.5
chl,1977,48.8
chl,1978,41.9
chl,1979,36.7
chl,1980,33
chl,1981,29.9
chl,1982,27
chl,1983,24.6
chl,1984,23
chl,1985,22.4
chl,1986,22.2
chl,1987,21.9
chl,1988,21.4
chl,1989,20.4
chl,1990,19.1
chl,1991,17.6
chl,1992,16.2
chl,1993,15
chl,1994,13.9
chl,1995,13.1
chl,1996,12.5
chl,1997,12.2
chl,1998,11.9
chl,1999,11.5
chl,2000,10.9
chl,2001,10.3
chl,2002,9.8
chl,2003,9.5
chl,2004,9.3
chl,2005,9.1
chl,2006,9
chl,2007,8.9
chl,2008,8.9
chl,2009,8.8
chl,2010,8.7
chl,2011,8.5
chl,2012,8.4
chl,2013,8.3
chl,2014,8.1
chl,2015,7.9
chl,2016,7.7
chl,2017,7.4
chl,2018,7.2
chl,2019,7
chl,2020,6.8
chn,1969,118.4
chn,1970,112.5
chn,1971,106.8
chn,1972,101.3
chn,1973,95.7
chn,1974,90.2
chn,1975,84.7
chn,1976,79.4
chn,1977,74.5
chn,1978,70
chn,1979,66
chn,1980,62.6
chn,1981,59.9
chn,1982,57.6
chn,1983,55.9
chn,1984,54.8
chn,1985,54.2
chn,1986,53.9
chn,1987,53.9
chn,1988,54
chn,1989,54
chn,1990,53.7
chn,1991,53.2
chn,1992,52.2
chn,1993,50.9
chn,1994,49.3
chn,1995,47.5
chn,1996,45.6
chn,1997,43.5
chn,1998,41.4
chn,1999,39.1
chn,2000,36.7
chn,2001,34.1
chn,2002,31.5
chn,2003,28.8
chn,2004,26.3
chn,2005,24
chn,2006,21.9
chn,2007,20.1
chn,2008,18.5
chn,2009,17
chn,2010,15.8
chn,2011,14.6
chn,2012,13.5
chn,2013,12.5
chn,2014,11.6
chn,2015,10.7
chn,2016,9.9
chn,2017,9.2
chn,2018,8.5
chn,2019,7.9
chn,2020,7.3
civ,1960,317.9
civ,1961,309.9
civ,1962,302.1
civ,1963,294.5
civ,1964,287.1
civ,1965,279.9
civ,1966,272.6
civ,1967,265.7
civ,1968,258.8
civ,1969,251.6
civ,1970,244.5
civ,1971,237.2
civ,1972,229.3
civ,1973,220.9
civ,1974,212.4
civ,1975,203.8
civ,1976,195.5
civ,1977,187.7
civ,1978,180.6
civ,1979,174.5
civ,1980,169.5
civ,1981,165.1
civ,1982,161.6
civ,1983,158.7
civ,1984,156.4
civ,1985,154.5
civ,1986,153.3
civ,1987,152.5
civ,1988,152.2
civ,1989,152.4
civ,1990,152.8
civ,1991,153.2
civ,1992,153.6
civ,1993,153.9
civ,1994,153.8
civ,1995,153.3
civ,1996,152.2
civ,1997,150.6
civ,1998,148.5
civ,1999,146.1
civ,2000,143.3
civ,2001,140.1
civ,2002,136.7
civ,2003,133.1
civ,2004,129.5
civ,2005,125.6
civ,2006,122
civ,2007,118.2
civ,2008,114.2
civ,2009,109.9
civ,2010,106.3
civ,2011,103.1
civ,2012,100.1
civ,2013,97
civ,2014,93.6
civ,2015,90.8
civ,2016,88.4
civ,2017,86
civ,2018,83.2
civ,2019,80.3
civ,2020,77.9
cmr,1960,278.4
cmr,1961,272.2
cmr,1962,267.2
cmr,1963,262.7
cmr,1964,258
cmr,1965,252.6
cmr,1966,245.8
cmr,1967,237.8
cmr,1968,229.3
cmr,1969,220.4
cmr,1970,212
cmr,1971,204.7
cmr,1972,198.9
cmr,1973,194.8
cmr,1974,192.3
cmr,1975,191
cmr,1976,189.9
cmr,1977,188.5
cmr,1978,186.5
cmr,1979,183.5
cmr,1980,179.1
cmr,1981,173.9
cmr,1982,167.7
cmr,1983,161.3
cmr,1984,154.8
cmr,1985,148.8
cmr,1986,143.6
cmr,1987,139.7
cmr,1988,137.1
cmr,1989,135.9
cmr,1990,136.3
cmr,1991,137.8
cmr,1992,140
cmr,1993,142.5
cmr,1994,144.8
cmr,1995,146.4
cmr,1996,147.6
cmr,1997,148.1
cmr,1998,147.8
cmr,1999,146.3
cmr,2000,143.9
cmr,2001,140.9
cmr,2002,137.5
cmr,2003,134
cmr,2004,130.6
cmr,2005,127.5
cmr,2006,124.2
cmr,2007,121
cmr,2008,117.6
cmr,2009,114.3
cmr,2010,110.1
cmr,2011,105.8
cmr,2012,101.3
cmr,2013,96.7
cmr,2014,92.4
cmr,2015,88
cmr,2016,84.2
cmr,2017,80.6
cmr,2018,77.3
cmr,2019,74.7
cmr,2020,72.2
cod,1969,250.6
cod,1970,247.4
cod,1971,244.1
cod,1972,240.7
cod,1973,237.3
cod,1974,233.8
cod,1975,229.9
cod,1976,226.2
cod,1977,222.5
cod,1978,218.9
cod,1979,215.4
cod,1980,212
cod,1981,208.9
cod,1982,205.9
cod,1983,203
cod,1984,200.1
cod,1985,197.5
cod,1986,195
cod,1987,192.5
cod,1988,190.2
cod,1989,187.9
cod,1990,185.7
cod,1991,183.4
cod,1992,181.3
cod,1993,179.3
cod,1994,177.2
cod,1995,175.1
cod,1996,172.8
cod,1997,170.2
cod,1998,166.9
cod,1999,163.3
cod,2000,159.3
cod,2001,154.9
cod,2002,150.4
cod,2003,145.7
cod,2004,140.9
cod,2005,136.1
cod,2006,131.4
cod,2007,126.7
cod,2008,122.3
cod,2009,118
cod,2010,113.8
cod,2011,109.9
cod,2012,106.1
cod,2013,102.5
cod,2014,99.2
cod,2015,95.9
cod,2016,92.8
cod,2017,89.6
cod,2018,86.6
cod,2019,83.8
cod,2020,81.2
cog,1960,193.9
cog,1961,186.2
cog,1962,179.1
cog,1963,172.4
cog,1964,166.5
cog,1965,160.9
cog,1966,155.6
cog,1967,150.4
cog,1968,145.6
cog,1969,141.1
cog,1970,137.1
cog,1971,133.2
cog,1972,129.6
cog,1973,126.3
cog,1974,123.2
cog,1975,120.3
cog,1976,117.6
cog,1977,114.9
cog,1978,112.3
cog,1979,109.8
cog,1980,107.1
cog,1981,104.6
cog,1982,102
cog,1983,99.4
cog,1984,96.9
cog,1985,94.5
cog,1986,92.5
cog,1987,91
cog,1988,90.3
cog,1989,90.3
cog,1990,91.3
cog,1991,92.9
cog,1992,95.1
cog,1993,98.1
cog,1994,101.5
cog,1995,104.9
cog,1996,108.6
cog,1997,111.9
cog,1998,114.4
cog,1999,115.2
cog,2000,114.1
cog,2001,111.1
cog,2002,106.2
cog,2003,100.2
cog,2004,93.3
cog,2005,86.4
cog,2006,79.8
cog,2007,74
cog,2008,69
cog,2009,65
cog,2010,62
cog,2011,59.7
cog,2012,57.9
cog,2013,56.2
cog,2014,54.4
cog,2015,52.6
cog,2016,50.8
cog,2017,49.1
cog,2018,47.6
cog,2019,52.5
cog,2020,44.6
col,1960,134.6
col,1961,130.2
col,1962,126.1
col,1963,122.2
col,1964,118.5
col,1965,114.9
col,1966,111.4
col,1967,108.1
col,1968,104.6
col,1969,101.1
col,1970,97.5
col,1971,93.9
col,1972,90.1
col,1973,86.3
col,1974,82.4
col,1975,78.2
col,1976,74.1
col,1977,69.9
col,1978,65.9
col,1979,62
col,1980,58.3
col,1981,54.8
col,1982,51.5
col,1983,48.6
col,1984,45.9
col,1985,43.6
col,1986,41.5
col,1987,39.7
col,1988,38.2
col,1989,36.8
col,1990,35.6
col,1991,34.4
col,1992,33.2
col,1993,32.1
col,1994,31
col,1995,29.9
col,1996,28.8
col,1997,27.8
col,1998,26.8
col,1999,25.9
col,2000,25.1
col,2001,24.3
col,2002,23.5
col,2003,22.8
col,2004,22.1
col,2005,21.5
col,2006,20.8
col,2007,20.2
col,2008,19.5
col,2009,18.9
col,2010,18.3
col,2011,17.7
col,2012,17.1
col,2013,16.6
col,2014,16
col,2015,15.5
col,2016,15
col,2017,14.6
col,2018,14.1
col,2019,13.6
col,2020,13.2
com,1970,228.2
com,1971,223.1
com,1972,218.1
com,1973,213
com,1974,208
com,1975,202.9
com,1976,197.8
com,1977,192.4
com,1978,186.6
com,1979,180.6
com,1980,174.7
com,1981,168.9
com,1982,163.2
com,1983,157.5
com,1984,152.1
com,1985,146.9
com,1986,141.9
com,1987,137.3
com,1988,132.9
com,1989,128.9
com,1990,124.9
com,1991,120.9
com,1992,117
com,1993,113.3
com,1994,110.1
com,1995,107.5
com,1996,105.3
com,1997,103.6
com,1998,102.3
com,1999,101.4
com,2000,100.6
com,2001,100.2
com,2002,100.1
com,2003,99.6
com,2004,98.5
com,2005,96.7
com,2006,94.4
com,2007,91.9
com,2008,89.5
com,2009,86.9
com,2010,84.6
com,2011,82
com,2012,79.4
com,2013,76.9
com,2014,74.7
com,2015,72.3
com,2016,70.1
com,2017,67.9
com,2018,65.7
com,2019,63.5
com,2020,61.3
cpv,1960,180.5
cpv,1961,178.4
cpv,1962,176.3
cpv,1963,174.1
cpv,1964,171.4
cpv,1965,168.4
cpv,1966,164.6
cpv,1967,160.3
cpv,1968,155.7
cpv,1969,150.5
cpv,1970,144.5
cpv,1971,138.1
cpv,1972,131.4
cpv,1973,124.8
cpv,1974,118.3
cpv,1975,112
cpv,1976,106.2
cpv,1977,100.9
cpv,1978,96.4
cpv,1979,92.8
cpv,1980,90.1
cpv,1981,88.1
cpv,1982,86.4
cpv,1983,84.8
cpv,1984,82.6
cpv,1985,79.6
cpv,1986,75.7
cpv,1987,71.3
cpv,1988,67
cpv,1989,63.2
cpv,1990,60.3
cpv,1991,58.7
cpv,1992,57.9
cpv,1993,57.7
cpv,1994,57.5
cpv,1995,56.6
cpv,1996,54.6
cpv,1997,51.3
cpv,1998,47.1
cpv,1999,42.5
cpv,2000,38.1
cpv,2001,34.4
cpv,2002,31.6
cpv,2003,29.8
cpv,2004,28.6
cpv,2005,28.1
cpv,2006,27.9
cpv,2007,27.8
cpv,2008,27.5
cpv,2009,27
cpv,2010,26.3
cpv,2011,25.2
cpv,2012,24
cpv,2013,22.5
cpv,2014,21
cpv,2015,19.5
cpv,2016,18.1
cpv,2017,16.8
cpv,2018,15.8
cpv,2019,14.9
cpv,2020,14.2
cri,1960,96
cri,1961,93.3
cri,1962,92.4
cri,1963,92.4
cri,1964,92
cri,1965,90.3
cri,1966,87.7
cri,1967,84.9
cri,1968,81.9
cri,1969,78.5
cri,1970,74.7
cri,1971,70.1
cri,1972,64.6
cri,1973,58.3
cri,1974,51.8
cri,1975,45.3
cri,1976,39.3
cri,1977,33.9
cri,1978,29.5
cri,1979,26.4
cri,1980,24.4
cri,1981,23.4
cri,1982,22.9
cri,1983,22.7
cri,1984,22.5
cri,1985,22
cri,1986,21.2
cri,1987,20.1
cri,1988,18.8
cri,1989,17.7
cri,1990,16.8
cri,1991,16.1
cri,1992,15.6
cri,1993,15.3
cri,1994,15
cri,1995,14.9
cri,1996,14.7
cri,1997,14.4
cri,1998,14.1
cri,1999,13.6
cri,2000,13.1
cri,2001,12.6
cri,2002,12.1
cri,2003,11.8
cri,2004,11.5
cri,2005,11.3
cri,2006,11.2
cri,2007,11.1
cri,2008,10.9
cri,2009,10.7
cri,2010,10.5
cri,2011,10.2
cri,2012,9.9
cri,2013,9.6
cri,2014,9.3
cri,2015,9.1
cri,2016,8.9
cri,2017,8.7
cri,2018,8.4
cri,2019,8.2
cri,2020,7.9
cub,1960,54.2
cub,1961,52.2
cub,1962,50.2
cub,1963,48.4
cub,1964,46.5
cub,1965,44.7
cub,1966,43
cub,1967,41.2
cub,1968,39.5
cub,1969,37.8
cub,1970,36.1
cub,1971,34.5
cub,1972,32.9
cub,1973,31.4
cub,1974,29.9
cub,1975,28.4
cub,1976,27
cub,1977,25.7
cub,1978,24.4
cub,1979,23.2
cub,1980,22.1
cub,1981,21
cub,1982,20
cub,1983,19
cub,1984,18.1
cub,1985,17.3
cub,1986,16.4
cub,1987,15.7
cub,1988,14.9
cub,1989,14.2
cub,1990,13.6
cub,1991,12.9
cub,1992,12.4
cub,1993,11.8
cub,1994,11.3
cub,1995,10.8
cub,1996,10.4
cub,1997,9.9
cub,1998,9.5
cub,1999,9.2
cub,2000,8.8
cub,2001,8.5
cub,2002,8.2
cub,2003,7.9
cub,2004,7.6
cub,2005,7.4
cub,2006,7.2
cub,2007,6.9
cub,2008,6.7
cub,2009,6.5
cub,2010,6.4
cub,2011,6.2
cub,2012,6.1
cub,2013,5.9
cub,2014,5.8
cub,2015,5.7
cub,2016,5.5
cub,2017,5.4
cub,2018,5.3
cub,2019,5.2
cub,2020,5.1
cyp,1971,38
cyp,1972,35.4
cyp,1973,33
cyp,1974,30.4
cyp,1975,27.7
cyp,1976,25
cyp,1977,22.4
cyp,1978,20.3
cyp,1979,19.2
cyp,1980,18.7
cyp,1981,18.4
cyp,1982,17.7
cyp,1983,16.4
cyp,1984,14.8
cyp,1985,13.2
cyp,1986,12
cyp,1987,11.4
cyp,1988,11.2
cyp,1989,11.2
cyp,1990,11.2
cyp,1991,11.2
cyp,1992,10.8
cyp,1993,10.2
cyp,1994,9.6
cyp,1995,9.1
cyp,1996,8.5
cyp,1997,8
cyp,1998,7.5
cyp,1999,6.9
cyp,2000,6.5
cyp,2001,6
cyp,2002,5.6
cyp,2003,5.2
cyp,2004,4.8
cyp,2005,4.5
cyp,2006,4.2
cyp,2007,3.9
cyp,2008,3.7
cyp,2009,3.5
cyp,2010,3.4
cyp,2011,3.2
cyp,2012,3.1
cyp,2013,3
cyp,2014,2.9
cyp,2015,2.9
cyp,2016,2.9
cyp,2017,2.8
cyp,2018,2.8
cyp,2019,2.8
cyp,2020,2.8
cze,1981,15.4
cze,1982,15
cze,1983,14.6
cze,1984,14.4
cze,1985,14.2
cze,1986,13.9
cze,1987,13.5
cze,1988,12.9
cze,1989,12.5
cze,1990,12.1
cze,1991,11.7
cze,1992,11.1
cze,1993,10.2
cze,1994,9.4
cze,1995,8.5
cze,1996,7.7
cze,1997,7
cze,1998,6.3
cze,1999,5.8
cze,2000,5.5
cze,2001,5.2
cze,2002,5
cze,2003,4.8
cze,2004,4.6
cze,2005,4.4
cze,2006,4.1
cze,2007,3.9
cze,2008,3.7
cze,2009,3.5
cze,2010,3.4
cze,2011,3.3
cze,2012,3.2
cze,2013,3.1
cze,2014,3.1
cze,2015,3.2
cze,2016,3.2
cze,2017,3.2
cze,2018,3.1
cze,2019,3
cze,2020,2.9
deu,1968,27.1
deu,1969,26.4
deu,1970,25.6
deu,1971,24.9
deu,1972,24
deu,1973,23.1
deu,1974,22
deu,1975,20.8
deu,1976,19.5
deu,1977,18.3
deu,1978,17.1
deu,1979,16
deu,1980,15
deu,1981,14.1
deu,1982,13.2
deu,1983,12.4
deu,1984,11.8
deu,1985,11.1
deu,1986,10.6
deu,1987,10.1
deu,1988,9.5
deu,1989,9
deu,1990,8.5
deu,1991,8
deu,1992,7.6
deu,1993,7.2
deu,1994,6.8
deu,1995,6.5
deu,1996,6.2
deu,1997,5.9
deu,1998,5.7
deu,1999,5.5
deu,2000,5.4
deu,2001,5.2
deu,2002,5.1
deu,2003,5
deu,2004,4.9
deu,2005,4.7
deu,2006,4.6
deu,2007,4.5
deu,2008,4.4
deu,2009,4.3
deu,2010,4.2
deu,2011,4.1
deu,2012,4
deu,2013,4
deu,2014,4
deu,2015,3.9
deu,2016,3.9
deu,2017,3.9
deu,2018,3.8
deu,2019,3.7
deu,2020,3.7
dji,1976,173.5
dji,1977,168.5
dji,1978,163.9
dji,1979,159.5
dji,1980,155
dji,1981,150.7
dji,1982,146.4
dji,1983,142.2
dji,1984,138.1
dji,1985,134.2
dji,1986,130.5
dji,1987,127
dji,1988,123.8
dji,1989,120.8
dji,1990,118.2
dji,1991,116
dji,1992,114.1
dji,1993,112.5
dji,1994,111
dji,1995,109.7
dji,1996,108.2
dji,1997,106.6
dji,1998,104.9
dji,1999,103
dji,2000,101
dji,2001,98.6
dji,2002,96.1
dji,2003,93.6
dji,2004,91.1
dji,2005,88.7
dji,2006,86.1
dji,2007,83.6
dji,2008,81.2
dji,2009,78.8
dji,2010,76.6
dji,2011,74.4
dji,2012,72.2
dji,2013,70.1
dji,2014,68
dji,2015,65.8
dji,2016,63.8
dji,2017,61.8
dji,2018,59.7
dji,2019,57.8
dji,2020,55.9
dma,1960,138.3
dma,1961,125.8
dma,1962,114.5
dma,1963,104.2
dma,1964,94.9
dma,1965,86.4
dma,1966,78.7
dma,1967,71.7
dma,1968,65.4
dma,1969,59.7
dma,1970,54.5
dma,1971,49.8
dma,1972,45.6
dma,1973,41.8
dma,1974,38.4
dma,1975,35.4
dma,1976,32.7
dma,1977,30.2
dma,1978,28.1
dma,1979,31.4
dma,1980,24.5
dma,1981,23.1
dma,1982,21.8
dma,1983,20.7
dma,1984,19.7
dma,1985,18.9
dma,1986,18.2
dma,1987,17.6
dma,1988,17.1
dma,1989,16.7
dma,1990,16.4
dma,1991,16.1
dma,1992,16
dma,1993,15.9
dma,1994,15.8
dma,1995,15.9
dma,1996,15.9
dma,1997,16.1
dma,1998,16.3
dma,1999,16.6
dma,2000,16.9
dma,2001,17.3
dma,2002,17.8
dma,2003,18.4
dma,2004,19
dma,2005,19.7
dma,2006,20.5
dma,2007,21.4
dma,2008,22.3
dma,2009,23.4
dma,2010,24.6
dma,2011,25.8
dma,2012,27.1
dma,2013,28.4
dma,2014,29.8
dma,2015,31.1
dma,2016,32.4
dma,2017,33.5
dma,2018,34.4
dma,2019,35
dma,2020,35.4
dnk,1960,25
dnk,1961,24.5
dnk,1962,23.8
dnk,1963,23
dnk,1964,22.1
dnk,1965,21.1
dnk,1966,20
dnk,1967,19
dnk,1968,18.1
dnk,1969,17.4
dnk,1970,16.7
dnk,1971,15.8
dnk,1972,14.9
dnk,1973,13.9
dnk,1974,13.1
dnk,1975,12.3
dnk,1976,11.6
dnk,1977,11.1
dnk,1978,10.6
dnk,1979,10.3
dnk,1980,10
dnk,1981,9.7
dnk,1982,9.6
dnk,1983,9.5
dnk,1984,9.6
dnk,1985,9.6
dnk,1986,9.7
dnk,1987,9.7
dnk,1988,9.6
dnk,1989,9.4
dnk,1990,9
dnk,1991,8.4
dnk,1992,7.9
dnk,1993,7.3
dnk,1994,6.9
dnk,1995,6.5
dnk,1996,6.2
dnk,1997,6
dnk,1998,5.9
dnk,1999,5.8
dnk,2000,5.7
dnk,2001,5.6
dnk,2002,5.5
dnk,2003,5.4
dnk,2004,5.2
dnk,2005,5
dnk,2006,4.8
dnk,2007,4.5
dnk,2008,4.4
dnk,2009,4.2
dnk,2010,4.1
dnk,2011,4.1
dnk,2012,4.1
dnk,2013,4.1
dnk,2014,4.1
dnk,2015,4.1
dnk,2016,4.1
dnk,2017,4
dnk,2018,3.9
dnk,2019,3.7
dnk,2020,3.6
dom,1960,147.5
dom,1961,146.4
dom,1962,144.8
dom,1963,142.9
dom,1964,140.6
dom,1965,138.1
dom,1966,135.4
dom,1967,132.5
dom,1968,129.7
dom,1969,126.8
dom,1970,123.7
dom,1971,120.4
dom,1972,116.8
dom,1973,113
dom,1974,108.9
dom,1975,104.8
dom,1976,100.9
dom,1977,97.2
dom,1978,93.6
dom,1979,90.2
dom,1980,86.9
dom,1981,83.7
dom,1982,80.6
dom,1983,77.7
dom,1984,74.9
dom,1985,72.2
dom,1986,69.6
dom,1987,67
dom,1988,64.5
dom,1989,62
dom,1990,59.5
dom,1991,57.1
dom,1992,54.7
dom,1993,52.4
dom,1994,50.1
dom,1995,48
dom,1996,46
dom,1997,44.2
dom,1998,42.6
dom,1999,41.2
dom,2000,40
dom,2001,39
dom,2002,38.1
dom,2003,37.4
dom,2004,36.9
dom,2005,36.4
dom,2006,36
dom,2007,35.7
dom,2008,35.5
dom,2009,35.3
dom,2010,35.1
dom,2011,35
dom,2012,35
dom,2013,35
dom,2014,35
dom,2015,35
dom,2016,35
dom,2017,34.9
dom,2018,34.8
dom,2019,34.4
dom,2020,33.8
dza,1960,241.1
dza,1961,241.2
dza,1962,241.7
dza,1963,242.6
dza,1964,243.5
dza,1965,244.5
dza,1966,245.2
dza,1967,245.2
dza,1968,244.2
dza,1969,242
dza,1970,238.5
dza,1971,233.6
dza,1972,227.5
dza,1973,220.2
dza,1974,212.1
dza,1975,203.1
dza,1976,193.8
dza,1977,184
dza,1978,173.8
dza,1979,162.8
dza,1980,150
dza,1981,135.3
dza,1982,119.2
dza,1983,102.8
dza,1984,87.3
dza,1985,74.5
dza,1986,65
dza,1987,58.4
dza,1988,53.9
dza,1989,51
dza,1990,49.1
dza,1991,47.7
dza,1992,46.6
dza,1993,45.5
dza,1994,44.4
dza,1995,43.3
dza,1996,42.3
dza,1997,41.4
dza,1998,40.7
dza,1999,40.2
dza,2000,39.7
dza,2001,38.9
dza,2002,37.8
dza,2003,36.5
dza,2004,35.1
dza,2005,33.6
dza,2006,32.1
dza,2007,30.7
dza,2008,29.5
dza,2009,28.4
dza,2010,27.4
dza,2011,26.7
dza,2012,26.2
dza,2013,25.8
dza,2014,25.5
dza,2015,25.2
dza,2016,24.8
dza,2017,24.3
dza,2018,23.8
dza,2019,23.3
dza,2020,22.7
ecu,1960,174.8
ecu,1961,169.8
ecu,1962,165
ecu,1963,160.5
ecu,1964,156.1
ecu,1965,152.2
ecu,1966,148.7
ecu,1967,145.6
ecu,1968,142.8
ecu,1969,140.1
ecu,1970,137.1
ecu,1971,133.8
ecu,1972,129.9
ecu,1973,125.4
ecu,1974,120.3
ecu,1975,115
ecu,1976,109.9
ecu,1977,105
ecu,1978,100.4
ecu,1979,95.9
ecu,1980,91.4
ecu,1981,87
ecu,1982,82.4
ecu,1983,77.9
ecu,1984,73.6
ecu,1985,69.5
ecu,1986,65.8
ecu,1987,62.5
ecu,1988,59.5
ecu,1989,56.7
ecu,1990,54.1
ecu,1991,51.4
ecu,1992,48.8
