geo,time,ny_adj_dco2_gn_zs
can,1994,1.19665
can,1995,1.22209
can,1996,1.25196
can,1997,1.29226
can,1998,1.41563
can,1999,1.39627
can,2000,1.36802
can,2001,1.4261
can,2002,1.4115
can,2003,1.32886
can,2004,1.21386
can,2005,1.13514
can,2006,1.07835
can,2007,1.01548
can,2008,0.98352
can,2009,1.08726
can,2010,0.94956
can,2011,0.88573
can,2012,0.89514
can,2013,0.92226
can,2014,1.02528
can,2015,1.24663
can,2016,1.29647
can,2017,1.26404
can,2018,1.27401
can,2019,1.30406
che,1970,0.42494
che,1971,0.39623
che,1972,0.35346
che,1973,0.30467
che,1974,0.26322
che,1975,0.24325
che,1976,0.25855
che,1977,0.2655
che,1978,0.21423
che,1979,0.19883
che,1980,0.21136
che,1981,0.24535
che,1982,0.24721
che,1983,0.28712
che,1984,0.30942
che,1985,0.328
che,1986,0.25633
che,1987,0.20517
che,1988,0.20153
che,1989,0.21638
che,1990,0.19595
che,1991,0.20499
che,1992,0.20695
che,1993,0.21114
che,1994,0.20365
che,1995,0.17093
che,1996,0.18736
che,1997,0.2295
che,1998,0.23088
che,1999,0.23608
che,2000,0.25021
che,2001,0.28785
che,2002,0.26542
che,2003,0.22428
che,2004,0.21289
che,2005,0.21738
che,2006,0.22197
che,2007,0.20283
che,2008,0.20943
che,2009,0.20891
che,2010,0.1808
che,2011,0.15659
che,2012,0.17213
che,2013,0.18584
che,2014,0.16858
che,2015,0.17847
che,2016,0.18403
che,2017,0.19061
che,2018,0.1884
che,2019,0.18976
chl,1970,0.73055
chl,1971,0.715
chl,1972,0.72433
chl,1973,0.54032
chl,1974,0.58993
chl,1975,1.27631
chl,1976,1.05646
chl,1977,0.81027
chl,1978,0.77247
chl,1979,0.67991
chl,1980,0.57905
chl,1981,0.53571
chl,1982,0.68948
chl,1983,0.93143
chl,1984,1.11153
chl,1985,1.27951
chl,1986,1.27223
chl,1987,1.12328
chl,1988,1.20328
chl,1989,1.32662
chl,1990,1.2878
chl,1991,1.11866
chl,1992,0.98794
chl,1993,1.02046
chl,1994,1.02485
chl,1995,0.90335
chl,1996,1.02225
chl,1997,1.13416
chl,1998,1.23771
chl,1999,1.4958
chl,2000,1.45355
chl,2001,1.50778
chl,2002,1.65823
chl,2003,1.64257
chl,2004,1.44633
chl,2005,1.27873
chl,2006,1.16638
chl,2007,1.19361
chl,2008,1.16189
chl,2009,1.14789
chl,2010,1.01556
chl,2011,0.9965
chl,2012,0.98807
chl,2013,1.0175
chl,2014,1.06236
chl,2015,1.22338
chl,2016,1.27048
chl,2017,1.20975
chl,2018,1.21182
chl,2019,1.32949
chn,1970,2.20335
chn,1971,2.49533
chn,1972,2.48309
chn,1973,2.28483
chn,1974,2.49607
chn,1975,2.85258
chn,1976,3.4113
chn,1977,3.57111
chn,1978,5.10193
chn,1979,4.84473
chn,1980,4.94438
chn,1981,5.34522
chn,1982,6.02329
chn,1983,5.98751
chn,1984,6.12172
chn,1985,5.88975
chn,1986,6.66968
chn,1987,8.22822
chn,1988,8.16031
chn,1989,7.90923
chn,1990,8.18322
chn,1991,8.55366
chn,1992,8.42753
chn,1993,9.09705
chn,1994,7.95209
chn,1995,7.02406
chn,1996,6.47642
chn,1997,6.04391
chn,1998,5.62244
chn,1999,5.45897
chn,2000,5.28305
chn,2001,5.12491
chn,2002,5.33014
chn,2003,5.77481
chn,2004,5.91366
chn,2005,6.03614
chn,2006,5.81769
chn,2007,4.83714
chn,2008,4.37681
chn,2009,4.09558
chn,2010,4.13383
chn,2011,3.87748
chn,2012,3.65887
chn,2013,3.49185
chn,2014,3.30191
chn,2015,3.2007
chn,2016,3.17591
chn,2017,3.10652
chn,2018,2.98414
chn,2019,3.08587
civ,1970,0.4549
civ,1971,0.5067
civ,1972,0.51043
civ,1973,0.43602
civ,1974,0.43619
civ,1975,0.43262
civ,1976,0.38639
civ,1977,0.31851
civ,1978,0.33118
civ,1979,0.36091
civ,1980,0.41409
civ,1981,0.40709
civ,1982,0.68056
civ,1983,0.6546
civ,1984,0.75005
civ,1985,1.08163
civ,1986,0.68304
civ,1987,0.84854
civ,1988,1.05884
civ,1989,1.163
civ,1990,0.66263
civ,1991,0.64074
civ,1992,0.56011
civ,1993,0.77471
civ,1994,0.91043
civ,1995,1.01077
civ,1996,1.11214
civ,1997,1.13911
civ,1998,0.9846
civ,1999,0.94787
civ,2000,1.29786
civ,2001,1.51097
civ,2002,1.35226
civ,2003,0.87829
civ,2004,1.14194
civ,2005,1.10599
civ,2006,1.00108
civ,2007,0.8903
civ,2008,0.77508
civ,2009,0.66633
civ,2010,0.82897
civ,2011,0.88411
civ,2012,1.11309
civ,2013,1.15588
civ,2014,1.08306
civ,2015,0.85046
civ,2016,0.74102
civ,2017,0.79085
civ,2018,0.80888
civ,2019,0.8937
cmr,1970,0.16464
cmr,1971,0.20618
cmr,1972,0.19858
cmr,1973,0.19446
cmr,1974,0.18128
cmr,1975,0.19308
cmr,1976,0.17637
cmr,1977,0.28603
cmr,1978,0.25924
cmr,1979,0.19293
cmr,1980,0.44763
cmr,1981,0.56071
cmr,1982,0.72176
cmr,1983,0.78858
cmr,1984,0.70885
cmr,1985,0.76285
cmr,1986,0.18419
cmr,1987,0.15485
cmr,1988,0.19079
cmr,1989,0.8003
cmr,1990,0.07726
cmr,1991,0.01124
cmr,1992,0.3453
cmr,1993,0.27834
cmr,1994,0.41851
cmr,1995,0.54594
cmr,1996,0.58145
cmr,1997,0.52211
cmr,1998,0.54396
cmr,1999,0.51129
cmr,2000,0.6715
cmr,2001,0.68569
cmr,2002,0.63181
cmr,2003,0.56894
cmr,2004,0.51289
cmr,2005,0.49075
cmr,2006,0.49482
cmr,2007,0.68463
cmr,2008,0.57126
cmr,2009,0.71667
cmr,2010,0.7474
cmr,2011,0.64519
cmr,2012,0.65197
cmr,2013,0.51172
cmr,2014,0.65932
cmr,2015,0.90372
cmr,2016,0.9277
cmr,2017,0.9229
cmr,2018,0.89474
cmr,2019,0.94576
cod,1994,0.48993
cod,1995,0.66672
cod,1996,0.68887
cod,1997,0.55011
cod,1998,0.49048
cod,1999,0.55371
cod,2000,0.09029
cod,2001,0.21659
cod,2002,0.20949
cod,2003,0.25797
cod,2004,0.26291
cod,2005,0.30415
cod,2006,0.2818
cod,2007,0.28032
cod,2008,0.26981
cod,2009,0.27027
cod,2010,0.27928
cod,2011,0.30278
cod,2012,0.26961
cod,2013,0.38838
cod,2014,0.47829
cod,2015,0.28092
cod,2016,0.19967
cod,2017,0.21218
cod,2018,0.19069
cod,2019,0.19295
cog,1970,0.56409
cog,1971,0.61823
cog,1972,0.4974
cog,1973,0.76498
cog,1974,1.03904
cog,1975,0.60675
cog,1976,0.75625
cog,1977,0.31481
cog,1978,0.2043
cog,1979,0.18203
cog,1980,0.1698
cog,1981,0.18128
cog,1982,0.52091
cog,1983,0.49473
cog,1984,0.48622
cog,1985,0.58766
cog,1986,0.54999
cog,1987,0.5756
cog,1988,0.84576
cog,1989,0.84946
cog,1990,0.61967
cog,1991,0.71124
cog,1992,0.82485
cog,1993,1.40079
cog,1994,2.07816
cog,1995,1.94918
cog,1996,1.8777
cog,1997,2.33589
cog,1998,0.90025
cog,1999,0.88689
cog,2000,0.85581
cog,2001,0.75497
cog,2002,0.5313
cog,2003,0.74457
cog,2004,0.66078
cog,2005,0.45018
cog,2006,0.43317
cog,2007,0.42315
cog,2008,0.34312
cog,2009,0.53515
cog,2010,0.46083
cog,2011,0.47617
cog,2012,0.54982
cog,2013,0.59626
cog,2014,0.58875
cog,2015,0.94485
cog,2016,1.18532
cog,2017,1.17522
cog,2018,1.17532
cog,2019,1.54445
col,1970,1.06912
col,1971,1.12689
col,1972,1.12581
col,1973,1.09003
col,1974,1.09055
col,1975,1.14334
col,1976,1.11588
col,1977,0.97963
col,1978,0.94882
col,1979,0.92853
col,1980,0.86178
col,1981,0.89276
col,1982,0.94579
col,1983,1.0963
col,1984,1.17663
col,1985,1.35355
col,1986,1.43404
col,1987,1.49156
col,1988,1.50514
col,1989,1.63325
col,1990,1.52603
col,1991,1.55424
col,1992,1.48035
col,1993,1.39229
col,1994,1.23385
col,1995,1.00265
col,1996,1.01331
col,1997,1.03022
col,1998,1.16766
col,1999,1.18315
col,2000,1.10041
col,2001,1.13974
col,2002,1.17654
col,2003,1.31835
col,2004,1.0738
col,2005,0.99748
col,2006,0.97892
col,2007,0.80249
col,2008,0.78009
col,2009,0.89798
col,2010,0.7967
col,2011,0.71504
col,2012,0.69797
col,2013,0.81272
col,2014,0.78881
col,2015,1.13085
col,2016,1.25577
col,2017,1.21893
col,2018,1.24006
col,2019,1.39265
com,1980,0.14427
com,1981,0.17481
com,1982,0.20216
com,1983,0.20745
com,1984,0.22819
com,1985,0.22657
com,1986,0.15363
com,1987,0.14388
com,1988,0.15583
com,1989,0.17114
com,1990,0.17616
com,1991,0.19964
com,1992,0.19174
com,1993,0.2149
com,1994,0.31926
com,1995,0.28071
com,1996,0.30927
com,1997,0.36633
com,1998,0.40757
com,1999,0.4255
com,2000,0.54372
com,2001,0.52527
com,2002,0.48658
com,2003,0.50785
com,2004,0.49902
com,2005,0.49643
com,2006,0.5666
com,2007,0.33098
com,2008,0.31172
com,2009,0.403
com,2010,0.50781
com,2011,0.39553
com,2012,0.43796
com,2013,0.50944
com,2014,0.45025
com,2015,0.60467
com,2016,0.71145
com,2017,0.74554
com,2018,0.76107
com,2019,0.84435
cpv,1980,0.56138
cpv,1981,0.16997
cpv,1982,0.21081
cpv,1983,0.23175
cpv,1984,0.58274
cpv,1985,0.58651
cpv,1986,0.30262
cpv,1987,0.34867
cpv,1988,0.29753
cpv,1989,0.34055
cpv,1990,0.37376
cpv,1991,0.39514
cpv,1992,0.39752
cpv,1993,0.31399
cpv,1994,0.40986
cpv,1995,0.38184
cpv,1996,0.45759
cpv,1997,0.49874
cpv,1998,0.52286
cpv,1999,0.55805
cpv,2000,0.76486
cpv,2001,0.81747
cpv,2002,0.91414
cpv,2003,0.80863
cpv,2004,0.80262
cpv,2005,1.08961
cpv,2006,1.08928
cpv,2007,0.87721
cpv,2008,0.7217
cpv,2009,0.86744
cpv,2010,1.00011
cpv,2011,1.02409
cpv,2012,0.94266
cpv,2013,0.90236
cpv,2014,0.93566
cpv,2015,1.11925
cpv,2016,1.21547
cpv,2017,1.21292
cpv,2018,1.16278
cpv,2019,1.24823
cri,1970,0.34122
cri,1971,0.40977
cri,1972,0.44516
cri,1973,0.44939
cri,1974,0.42748
cri,1975,0.43786
cri,1976,0.39196
cri,1977,0.41653
cri,1978,0.44722
cri,1979,0.41549
cri,1980,0.34393
cri,1981,0.69381
cri,1982,0.74146
cri,1983,0.6223
cri,1984,0.52526
cri,1985,0.57912
cri,1986,0.60979
cri,1987,0.66129
cri,1988,0.73924
cri,1989,0.70074
cri,1990,0.65619
cri,1991,0.61208
cri,1992,0.60981
cri,1993,0.59412
cri,1994,0.74639
cri,1995,0.65473
cri,1996,0.65639
cri,1997,0.66411
cri,1998,0.68186
cri,1999,0.71717
cri,2000,0.71274
cri,2001,0.73624
cri,2002,0.80963
cri,2003,0.84794
cri,2004,0.86083
cri,2005,0.83136
cri,2006,0.79199
cri,2007,0.80136
cri,2008,0.72549
cri,2009,0.73813
cri,2010,0.59924
cri,2011,0.53835
cri,2012,0.5065
cri,2013,0.52084
cri,2014,0.54501
cri,2015,0.4989
cri,2016,0.52706
cri,2017,0.54013
cri,2018,0.54265
cri,2019,0.54661
cub,1970,0.88553
cub,1971,0.82097
cub,1972,0.78992
cub,1973,0.74731
cub,1974,0.74559
cub,1975,0.86306
cub,1976,0.88285
cub,1977,1.006
cub,1978,0.91522
cub,1979,0.95338
cub,1980,1.0356
cub,1981,1.19299
cub,1982,1.31804
cub,1983,1.17594
cub,1984,1.21728
cub,1985,1.34863
cub,1986,1.37172
cub,1987,1.39743
cub,1988,1.41817
cub,1989,1.53347
cub,1990,1.42668
cub,1991,1.5624
cub,1992,1.30535
cub,1993,1.26734
cub,1994,1.1195
cub,1995,1.32076
cub,1996,1.75276
cub,1997,1.63714
cub,1998,1.65891
cub,1999,1.61343
cub,2000,1.61832
cub,2001,1.58664
cub,2002,1.59471
cub,2003,1.51429
cub,2004,1.46704
cub,2005,1.43795
cub,2006,1.24435
cub,2007,1.15914
cub,2008,1.25085
cub,2009,1.28782
cub,2010,1.54787
cub,2011,1.2899
cub,2012,1.27851
cub,2013,1.18695
cub,2014,1.16677
cub,2015,1.18027
cub,2016,1.12832
cym,2010,0.40448
cym,2011,0.43234
cym,2012,0.57235
cym,2013,0.65377
cym,2014,0.69845
cym,2015,0.6938
cym,2016,0.66505
cym,2017,0.67518
cyp,1976,1.87063
cyp,1977,1.71182
cyp,1978,1.50368
cyp,1979,1.33597
cyp,1980,0.95056
cyp,1981,1.04431
cyp,1982,1.11677
cyp,1983,1.19305
cyp,1984,1.2296
cyp,1985,1.18397
cyp,1986,1.12502
cyp,1987,1.14151
cyp,1988,1.0481
cyp,1989,1.09453
cyp,1990,1.02691
cyp,1991,1.09397
cyp,1992,1.03185
cyp,1993,1.19874
cyp,1994,1.24855
cyp,1995,0.887
cyp,1996,1.01286
cyp,1997,1.07793
cyp,1998,1.03836
cyp,1999,1.14457
cyp,2000,1.41929
cyp,2001,1.38292
cyp,2002,1.30645
cyp,2003,1.16532
cyp,2004,0.98873
cyp,2005,0.99754
cyp,2006,1.00545
cyp,2007,0.9389
cyp,2008,0.83893
cyp,2009,0.86528
cyp,2010,0.86759
cyp,2011,0.78221
cyp,2012,0.86636
cyp,2013,0.81374
cyp,2014,0.90502
cyp,2015,1.08264
cyp,2016,1.183
cyp,2017,1.14847
cyp,2018,1.10752
cyp,2019,1.17152
cze,1992,5.35241
cze,1993,4.54786
cze,1994,3.84531
cze,1995,3.17269
cze,1996,3.00628
cze,1997,3.44487
cze,1998,3.18646
cze,1999,3.10849
cze,2000,3.79134
cze,2001,3.64124
cze,2002,3.04383
cze,2003,2.64788
cze,2004,2.25421
cze,2005,2.13315
cze,2006,2.03929
cze,2007,1.78064
cze,2008,1.40594
cze,2009,1.53941
cze,2010,1.66421
cze,2011,1.52505
cze,2012,1.64243
cze,2013,1.66279
cze,2014,1.67682
cze,2015,1.9822
cze,2016,2.00587
cze,2017,1.88784
cze,2018,1.73477
cze,2019,1.78776
deu,1991,0.63518
deu,1992,0.55902
deu,1993,0.59323
deu,1994,0.57507
deu,1995,0.51166
deu,1996,0.56707
deu,1997,0.64676
deu,1998,0.6579
deu,1999,0.67037
deu,2000,0.79751
deu,2001,0.8579
deu,2002,0.81691
deu,2003,0.69906
deu,2004,0.63624
deu,2005,0.64599
deu,2006,0.65697
deu,2007,0.57845
deu,2008,0.55441
deu,2009,0.57239
deu,2010,0.62455
deu,2011,0.56636
deu,2012,0.63468
deu,2013,0.64129
deu,2014,0.61188
deu,2015,0.73544
deu,2016,0.73608
deu,2017,0.72932
deu,2018,0.70281
deu,2019,0.73985
dji,1991,0.89505
dji,1992,0.90761
dji,1993,0.96745
dji,1994,0.95093
dji,1995,0.97979
dji,1996,1.04222
dji,1997,1.12045
dji,1998,1.11256
dji,1999,1.10435
dji,2000,1.2007
dji,2001,1.21643
dji,2002,1.32818
dji,2003,1.37648
dji,2004,1.3026
dji,2005,1.3199
dji,2006,1.26938
dji,2007,1.36201
dji,2008,1.29477
dji,2009,1.18148
dji,2010,1.28813
dji,2011,1.12972
dji,2012,1.0801
dji,2013,0.88292
dji,2014,0.88863
dji,2015,0.84677
dji,2016,0.81076
dji,2017,0.77186
dji,2018,0.73575
dji,2019,0.73794
dma,1977,0.26679
dma,1978,0.23527
dma,1979,0.34723
dma,1980,0.32312
dma,1981,0.32005
dma,1982,0.35189
dma,1983,0.34156
dma,1984,0.36274
dma,1985,0.37797
dma,1986,0.34814
dma,1987,0.32385
dma,1988,0.34886
dma,1989,0.37007
dma,1990,0.36183
dma,1991,0.35441
dma,1992,0.34665
dma,1993,0.36558
dma,1994,0.38159
dma,1995,0.47221
dma,1996,0.42695
dma,1997,0.46698
dma,1998,0.42924
dma,1999,0.46792
dma,2000,0.64807
dma,2001,0.67732
dma,2002,0.67777
dma,2003,0.7786
dma,2004,0.94395
dma,2005,0.99107
dma,2006,0.93283
dma,2007,1.17282
dma,2008,1.00499
dma,2009,0.93669
dma,2010,1.01583
dma,2011,0.93581
dma,2012,1.09567
dma,2013,1.12549
dma,2014,1.17626
dma,2015,1.1792
dma,2016,1.15032
dma,2017,1.2329
dma,2018,1.21575
dma,2019,1.26389
dnk,1970,0.97686
dnk,1971,0.86516
dnk,1972,0.79108
dnk,1973,0.63301
dnk,1974,0.59348
dnk,1975,0.56355
dnk,1976,0.59409
dnk,1977,0.59141
dnk,1978,0.52652
dnk,1979,0.51995
dnk,1980,0.55583
dnk,1981,0.62152
dnk,1982,0.72181
dnk,1983,0.71189
dnk,1984,0.78808
dnk,1985,0.92693
dnk,1986,0.66997
dnk,1987,0.5573
dnk,1988,0.52942
dnk,1989,0.51402
dnk,1990,0.45591
dnk,1991,0.57512
dnk,1992,0.49134
dnk,1993,0.5731
dnk,1994,0.5851
dnk,1995,0.48119
dnk,1996,0.62469
dnk,1997,0.59823
dnk,1998,0.58444
dnk,1999,0.55623
dnk,2000,0.59407
dnk,2001,0.63232
dnk,2002,0.59453
dnk,2003,0.54373
dnk,2004,0.44305
dnk,2005,0.41015
dnk,2006,0.47035
dnk,2007,0.40281
dnk,2008,0.35554
dnk,2009,0.37845
dnk,2010,0.39969
dnk,2011,0.34494
dnk,2012,0.33818
dnk,2013,0.3396
dnk,2014,0.30489
dnk,2015,0.34345
dnk,2016,0.35586
dnk,2017,0.34112
dnk,2018,0.31584
dnk,2019,0.32169
dom,1970,0.55702
dom,1971,0.60152
dom,1972,0.69897
dom,1973,0.82944
dom,1974,0.80041
dom,1975,0.71721
dom,1976,0.70468
dom,1977,0.59383
dom,1978,0.59591
dom,1979,0.70878
dom,1980,0.64789
dom,1981,0.63765
dom,1982,0.6437
dom,1983,0.7906
dom,1984,0.65769
dom,1985,1.43453
dom,1986,1.34946
dom,1987,1.79238
dom,1988,2.09292
dom,1989,1.85841
dom,1990,1.65511
dom,1991,1.37272
dom,1992,1.33981
dom,1993,1.33224
dom,1994,1.30689
dom,1995,1.53424
dom,1996,1.57476
dom,1997,1.55486
dom,1998,1.51585
dom,1999,1.55788
dom,2000,1.57945
dom,2001,1.56852
dom,2002,1.65413
dom,2003,2.25736
dom,2004,1.96739
dom,2005,1.27849
dom,2006,1.34403
dom,2007,1.3023
dom,2008,1.19639
dom,2009,1.19955
dom,2010,1.15574
dom,2011,1.16309
dom,2012,1.17048
dom,2013,1.16212
dom,2014,1.16563
dom,2015,1.22806
dom,2016,1.25424
dom,2017,1.26453
dom,2018,1.28474
dom,2019,1.3201
dza,1970,0.84063
dza,1971,1.053
dza,1972,1.2747
dza,1973,1.44939
dza,1974,0.88462
dza,1975,0.8475
dza,1976,0.98737
dza,1977,1.00868
dza,1978,1.29997
dza,1979,0.83583
dza,1980,1.05862
dza,1981,0.79062
dza,1982,0.71125
dza,1983,0.93106
dza,1984,1.20435
dza,1985,1.19959
dza,1986,1.19266
dza,1987,1.31778
dza,1988,1.59513
dza,1989,1.70682
dza,1990,1.56062
dza,1991,2.34616
dza,1992,2.34225
dza,1993,2.39229
dza,1994,3.10167
dza,1995,3.68189
dza,1996,3.48313
dza,1997,3.14705
dza,1998,3.96666
dza,1999,3.52702
dza,2000,3.13219
dza,2001,3.07965
dza,2002,3.32237
dza,2003,2.9493
dza,2004,2.38662
dza,2005,2.54054
dza,2006,2.20104
dza,2007,2.1161
dza,2008,1.73892
dza,2009,2.46564
dza,2010,2.11645
dza,2011,1.82275
dza,2012,1.96786
dza,2013,2.11745
dza,2014,2.34083
dza,2015,3.28822
dza,2016,3.40074
dza,2017,3.42267
dza,2018,3.58655
dza,2019,3.89453
ecu,1970,0.39973
ecu,1971,0.44145
ecu,1972,0.44332
ecu,1973,0.4555
ecu,1974,0.34493
ecu,1975,0.39035
ecu,1976,0.39778
ecu,1977,0.32949
ecu,1978,0.46679
ecu,1979,0.51052
ecu,1980,0.50148
ecu,1981,0.57175
ecu,1982,0.7976
ecu,1983,1.00018
ecu,1984,1.18478
ecu,1985,1.12246
ecu,1986,1.03775
ecu,1987,1.19154
ecu,1988,1.57145
ecu,1989,1.84872
ecu,1990,1.45386
ecu,1991,1.33181
ecu,1992,1.74076
ecu,1993,1.8779
ecu,1994,0.91859
ecu,1995,1.48566
ecu,1996,1.59128
ecu,1997,1.1205
ecu,1998,1.43443
ecu,1999,2.08194
ecu,2000,2.24903
ecu,2001,1.93009
ecu,2002,1.84189
ecu,2003,1.82916
ecu,2004,1.84187
ecu,2005,1.77156
ecu,2006,1.57059
ecu,2007,1.67302
ecu,2008,1.50376
ecu,2009,1.62532
ecu,2010,1.51924
ecu,2011,1.39358
ecu,2012,1.16587
ecu,2013,1.42844
ecu,2014,1.55027
ecu,2015,1.54198
ecu,2016,1.5064
ecu,2017,1.53734
ecu,2018,1.57941
ecu,2019,1.6433
egy,1970,0.71878
egy,1971,0.76701
egy,1972,0.83746
egy,1973,0.77969
egy,1974,1.04454
egy,1975,1.11133
egy,1976,1.16724
egy,1977,1.29175
egy,1978,1.44986
egy,1979,1.46388
egy,1980,1.44194
egy,1981,1.79544
egy,1982,1.71015
egy,1983,1.63241
egy,1984,1.76283
egy,1985,1.66133
egy,1986,1.93074
egy,1987,1.90295
egy,1988,2.30483
egy,1989,2.1014
egy,1990,2.18649
egy,1991,2.64504
egy,1992,2.55997
egy,1993,2.77888
egy,1994,2.38992
egy,1995,2.41275
egy,1996,2.20292
egy,1997,2.26957
egy,1998,2.44282
egy,1999,2.44138
egy,2000,2.61588
egy,2001,2.48968
egy,2002,3.00678
egy,2003,3.87281
egy,2004,4.23232
egy,2005,4.34818
egy,2006,4.04893
egy,2007,3.69222
egy,2008,3.24026
egy,2009,3.01418
egy,2010,2.69664
egy,2011,2.81784
egy,2012,2.50733
egy,2013,2.46523
egy,2014,2.57013
egy,2015,2.41237
egy,2016,2.61738
egy,2017,3.98591
egy,2018,4.12004
egy,2019,3.73547
eri,1994,1.95899
eri,1995,2.07783
eri,1996,2.00892
eri,1997,1.87508
eri,1998,1.34816
eri,1999,1.58366
eri,2000,1.59888
eri,2001,1.63219
eri,2002,1.68568
eri,2003,1.74364
eri,2004,1.55136
eri,2005,1.63429
eri,2006,1.11953
eri,2007,1.10777
eri,2008,0.79674
eri,2009,0.75278
eri,2010,0.91293
eri,2011,0.84525
esp,1970,0.76399
esp,1971,0.79286
esp,1972,0.75053
esp,1973,0.65041
esp,1974,0.65057
esp,1975,0.6488
esp,1976,0.7431
esp,1977,0.71308
esp,1978,0.65994
esp,1979,0.55427
esp,1980,0.60281
esp,1981,0.75054
esp,1982,0.85444
esp,1983,1.01833
esp,1984,1.04002
esp,1985,1.04874
esp,1986,0.74414
esp,1987,0.61595
esp,1988,0.57707
esp,1989,0.63128
esp,1990,0.49941
esp,1991,0.50644
esp,1992,0.50282
esp,1993,0.59038
esp,1994,0.65816
esp,1995,0.60605
esp,1996,0.5863
esp,1997,0.71588
esp,1998,0.73257
esp,1999,0.79736
esp,2000,0.92245
esp,2001,0.93404
esp,2002,0.90876
esp,2003,0.75037
esp,2004,0.70755
esp,2005,0.72206
esp,2006,0.69314
esp,2007,0.64111
esp,2008,0.55825
esp,2009,0.54596
esp,2010,0.55245
esp,2011,0.55503
esp,2012,0.62572
esp,2013,0.56916
esp,2014,0.57708
esp,2015,0.72888
esp,2016,0.70956
esp,2017,0.68959
esp,2018,0.65668
esp,2019,0.68615
est,2000,5.04136
est,2001,5.07852
est,2002,4.29879
est,2003,3.86392
est,2004,3.32181
est,2005,2.89263
est,2006,2.46176
est,2007,2.27829
est,2008,1.97368
est,2009,2.06319
est,2010,2.72253
est,2011,2.42817
est,2012,2.39474
est,2013,2.53285
est,2014,2.35068
est,2015,2.52335
est,2016,2.51206
est,2017,2.46879
est,2018,2.34329
est,2019,2.48305
eth,1981,0.18389
eth,1982,0.15062
eth,1983,0.17933
eth,1984,0.18162
eth,1985,0.17857
eth,1986,0.21872
eth,1987,0.25022
eth,1988,0.26507
eth,1989,0.28346
eth,1990,0.3021
eth,1991,0.2856
eth,1992,0.38113
eth,1993,0.48636
eth,1994,0.47918
eth,1995,0.5148
eth,1996,0.53541
eth,1997,0.59474
eth,1998,0.71125
eth,1999,0.73381
eth,2000,0.80552
eth,2001,1.03167
eth,2002,1.16812
eth,2003,1.22375
eth,2004,1.16009
eth,2005,0.96204
eth,2006,0.88318
eth,2007,0.78446
eth,2008,0.65569
eth,2009,0.56826
eth,2010,0.62507
eth,2011,0.66739
eth,2012,0.61231
eth,2013,0.70687
eth,2014,0.7524
eth,2015,0.74045
eth,2016,0.72267
eth,2017,0.75912
eth,2018,0.83019
eth,2019,0.83352
fin,1970,0.93142
fin,1971,0.91185
fin,1972,0.90035
fin,1973,0.82248
fin,1974,0.67901
fin,1975,0.63344
fin,1976,0.70403
fin,1977,0.71423
fin,1978,0.7463
fin,1979,0.70375
fin,1980,0.69726
fin,1981,0.71006
fin,1982,0.64186
fin,1983,0.68295
fin,1984,0.70832
fin,1985,0.83032
fin,1986,0.70482
fin,1987,0.6416
fin,1988,0.51538
fin,1989,0.51149
fin,1990,0.45118
fin,1991,0.55365
fin,1992,0.58902
fin,1993,0.83122
fin,1994,0.84486
fin,1995,0.61873
fin,1996,0.75546
fin,1997,0.79389
fin,1998,0.7423
fin,1999,0.73533
fin,2000,0.77574
fin,2001,0.84804
fin,2002,0.88199
fin,2003,0.84644
fin,2004,0.74586
fin,2005,0.61884
fin,2006,0.73552
fin,2007,0.63787
fin,2008,0.5354
fin,2009,0.5765
fin,2010,0.70048
fin,2011,0.61117
fin,2012,0.58656
fin,2013,0.55949
fin,2014,0.57328
fin,2015,0.6257
fin,2016,0.68164
fin,2017,0.66828
fin,2018,0.6312
fin,2019,0.65548
fji,1970,0.65418
fji,1971,0.66228
fji,1972,0.5747
fji,1973,0.49061
fji,1974,0.43935
fji,1975,0.37957
fji,1976,0.31106
fji,1977,0.51453
fji,1978,0.45053
fji,1979,0.48211
fji,1980,0.43267
fji,1981,0.63667
fji,1982,0.56774
fji,1983,0.54325
fji,1984,0.4468
fji,1985,0.47621
fji,1986,0.45759
fji,1987,0.41502
fji,1988,0.54389
fji,1989,0.61948
fji,1990,0.76513
fji,1991,0.63961
fji,1992,0.67644
fji,1993,0.66677
fji,1994,0.63
fji,1995,0.60393
fji,1996,0.62233
fji,1997,0.63779
fji,1998,0.8235
fji,1999,0.74241
fji,2000,0.9118
fji,2001,1.24462
fji,2002,0.96666
fji,2003,0.94996
fji,2004,1.09312
fji,2005,0.83522
fji,2006,0.99932
fji,2007,0.89441
fji,2008,0.69756
fji,2009,0.7646
fji,2010,1.14562
fji,2011,0.88715
fji,2012,0.86039
fji,2013,1.05276
fji,2014,1.19627
fji,2015,1.70444
fji,2016,1.57771
fji,2017,1.74387
fji,2018,1.90843
fji,2019,2.18463
fra,1970,0.82848
fra,1971,0.81725
fra,1972,0.73775
fra,1973,0.65768
fra,1974,0.65757
fra,1975,0.53625
fra,1976,0.61073
fra,1977,0.58263
fra,1978,0.53328
fra,1979,0.4941
fra,1980,0.4625
fra,1981,0.53158
fra,1982,0.58039
fra,1983,0.62133
fra,1984,0.67683
fra,1985,0.66343
fra,1986,0.47828
fra,1987,0.40526
fra,1988,0.39375
fra,1989,0.43382
fra,1990,0.36769
fra,1991,0.41267
fra,1992,0.37984
fra,1993,0.39956
fra,1994,0.39089
fra,1995,0.36343
fra,1996,0.39
fra,1997,0.43751
fra,1998,0.4614
fra,1999,0.4715
