geo,time,st_int_tvlx_cd
mdv,2001,45000000
mdv,2002,46000000
mdv,2003,46000000
mdv,2004,56000000
mdv,2005,70000000
mdv,2006,78000000
mdv,2007,122000000
mdv,2008,167000000
mdv,2009,174000000
mdv,2010,205000000
mdv,2011,184000000
mdv,2012,164000000
mdv,2013,204000000
mdv,2014,208000000
mdv,2015,253000000
mdv,2016,284000000
mdv,2017,308000000
mdv,2018,338000000
mdv,2019,349000000
mdv,2020,92000000
mex,1995,3171000000
mex,1996,3387000000
mex,1997,3892000000
mex,1998,4209000000
mex,1999,4541000000
mex,2000,5499000000
mex,2001,5702000000
mex,2002,6060000000
mex,2003,6253000000
mex,2004,6959000000
mex,2005,7600000000
mex,2006,8108000000
mex,2007,8462000000
mex,2008,8568000000
mex,2009,7207000000
mex,2010,7255000000
mex,2011,7832000000
mex,2012,8449000000
mex,2013,9122000000
mex,2014,9606000000
mex,2015,10098000000
mex,2016,10303000000
mex,2017,10840000000
mex,2018,11230000000
mex,2019,9881000000
mex,2020,3475000000
mhl,2005,14399999.61853
mhl,2006,10899999.61853
mhl,2007,11399999.61853
mhl,2008,11600000.38147
mhl,2009,12350000.38147
mhl,2010,11090000.15259
mhl,2011,12699999.80927
mhl,2012,12899999.61853
mhl,2013,12699999.80927
mhl,2014,12300000.19073
mhl,2015,14699999.80927
mhl,2016,15500000
mhl,2017,16100000.38147
mhl,2018,19899999.61853
mkd,1995,27000000
mkd,1996,26000000
mkd,1997,27000000
mkd,1998,32000000
mkd,1999,32000000
mkd,2000,34000000
mkd,2001,39000000
mkd,2002,44000000
mkd,2003,48000000
mkd,2004,55000000
mkd,2005,62000000
mkd,2006,71000000
mkd,2007,102000000
mkd,2008,136000000
mkd,2009,100000000
mkd,2010,92000000
mkd,2011,113000000
mkd,2012,111000000
mkd,2013,131000000
mkd,2014,149000000
mkd,2015,159000000
mkd,2016,180000000
mkd,2017,207000000
mkd,2018,259000000
mkd,2019,282000000
mkd,2020,147000000
mli,1995,49000000
mli,1996,40000000
mli,1997,38000000
mli,1998,38000000
mli,1999,40000000
mli,2000,40000000
mli,2001,36000000
mli,2002,36000000
mli,2003,48000000
mli,2004,66000000
mli,2005,77000000
mli,2006,120000000
mli,2007,137000000
mli,2008,147000000
mli,2009,102000000
mli,2010,111000000
mli,2011,119000000
mli,2012,102000000
mli,2013,118000000
mli,2014,144000000
mli,2015,150000000
mli,2016,157000000
mli,2017,160000000
mli,2018,179000000
mlt,1995,214000000
mlt,1996,219000000
mlt,1997,190000000
mlt,1998,193000000
mlt,1999,201000000
mlt,2000,200000000
mlt,2001,180000000
mlt,2002,154000000
mlt,2003,215000000
mlt,2004,255000000
mlt,2005,268000000
mlt,2006,320000000
mlt,2007,237000000
mlt,2008,307000000
mlt,2009,291000000
mlt,2010,309000000
mlt,2011,333000000
mlt,2012,339000000
mlt,2013,384000000
mlt,2014,397000000
mlt,2015,368000000
mlt,2016,408000000
mlt,2017,472000000
mlt,2018,518000000
mlt,2019,530000000
mlt,2020,127000000
mmr,1995,18000000
mmr,1996,28000000
mmr,1997,33000000
mmr,1998,27000000
mmr,1999,21000000
mmr,2000,25000000
mmr,2001,27000000
mmr,2002,29000000
mmr,2003,32000000
mmr,2004,29000000
mmr,2005,31000000
mmr,2006,37000000
mmr,2007,36000000
mmr,2008,49000000
mmr,2009,52000000
mmr,2010,53000000
mmr,2011,123000000
mmr,2012,257000000
mmr,2013,115000000
mmr,2014,37000000
mmr,2015,25000000
mmr,2016,37000000
mmr,2017,105000000
mmr,2018,89000000
mmr,2019,186000000
mne,2007,37000000
mne,2008,43000000
mne,2009,49000000
mne,2010,46000000
mne,2011,39000000
mne,2012,39000000
mne,2013,48000000
mne,2014,47000000
mne,2015,45000000
mne,2016,66000000
mne,2017,67000000
mne,2018,68000000
mne,2019,58000000
mne,2020,30000000
mng,1995,20000000
mng,1996,19000000
mng,1997,14000000
mng,1998,45000000
mng,1999,41000000
mng,2000,51000000
mng,2001,55000000
mng,2002,119000000
mng,2003,138000000
mng,2004,193000000
mng,2005,126000000
mng,2006,172000000
mng,2007,196000000
mng,2008,217000000
mng,2009,210000000
mng,2010,265000000
mng,2011,396000000
mng,2012,485000000
mng,2013,580000000
mng,2014,473000000
mng,2015,422000000
mng,2016,482000000
mng,2017,533000000
mng,2018,719000000
mng,2019,925000000
mng,2020,550000000
moz,1996,68000000
moz,1997,82000000
moz,1998,97000000
moz,1999,136000000
moz,2000,108000000
moz,2001,114000000
moz,2002,113000000
moz,2003,140000000
moz,2004,134000000
moz,2005,176000000
moz,2006,179000000
moz,2007,180000000
moz,2008,208000000
moz,2009,212000000
moz,2010,216000000
moz,2011,230000000
moz,2012,186000000
moz,2013,241000000
moz,2014,253000000
moz,2015,223000000
moz,2016,245000000
moz,2017,191000000
moz,2018,132000000
moz,2019,95000000
moz,2020,90000000
mrt,1995,23000000
mrt,1996,36000000
mrt,1997,48000000
mrt,1998,42000000
mrt,1999,55000000
mrt,2012,59000000
mrt,2013,58000000
mrt,2014,62000000
mrt,2015,43000000
mrt,2016,41000000
mrt,2017,29000000
mrt,2018,13000000
mrt,2019,31000000
mrt,2020,18000000
mus,1995,159000000
mus,1996,179000000
mus,1997,173000000
mus,1998,185000000
mus,1999,187000000
mus,2000,182000000
mus,2001,198000000
mus,2002,204000000
mus,2003,216000000
mus,2004,255000000
mus,2005,275000000
mus,2006,327000000
mus,2007,357000000
mus,2008,452000000
mus,2009,354000000
mus,2010,398000000
mus,2011,400000000
mus,2012,366000000
mus,2013,438000000
mus,2014,481000000
mus,2015,547000000
mus,2016,616000000
mus,2017,669000000
mus,2018,588000000
mus,2019,578000000
mus,2020,205000000
mwi,1995,39000000
mwi,1996,50000000
mwi,1997,70000000
mwi,1998,39000000
mwi,1999,47000000
mwi,2000,50000000
mwi,2001,40000000
mwi,2002,78000000
mwi,2003,57000000
mwi,2004,60000000
mwi,2005,54000000
mwi,2006,55000000
mwi,2007,57000000
mwi,2008,61000000
mwi,2009,63000000
mwi,2010,61000000
mwi,2011,61000000
mwi,2012,65000000
mwi,2013,62000000
mwi,2014,74000000
mwi,2015,86000000
mwi,2016,72000000
mwi,2017,86000000
mwi,2018,125000000
mwi,2019,139000000
mwi,2020,83000000
mys,1995,2314000000
mys,1996,2569000000
mys,1997,2590000000
mys,1998,1785000000
mys,1999,1973000000
mys,2000,2075000000
mys,2001,2614000000
mys,2002,2618000000
mys,2003,2846000000
mys,2004,3178000000
mys,2005,3711000000
mys,2006,4257000000
mys,2007,5601000000
mys,2008,6709000000
mys,2009,6508000000
mys,2010,8324000000
mys,2011,10180000000
mys,2012,12217000000
mys,2013,12236000000
mys,2014,12442000000
mys,2015,10708000000
mys,2016,10472000000
mys,2017,10829000000
mys,2018,12127000000
mys,2019,12385000000
mys,2020,4820000000
nam,1995,90000000
nam,1996,89000000
nam,1997,99000000
nam,1998,88000000
nam,1999,76000000
nam,2000,73000000
nam,2001,67000000
nam,2002,63000000
nam,2003,101000000
nam,2004,123000000
nam,2005,108000000
nam,2006,118000000
nam,2007,132000000
nam,2008,114000000
nam,2009,35000000
nam,2010,35000000
nam,2011,46000000
nam,2012,48000000
nam,2013,41000000
nam,2014,50000000
nam,2015,63000000
nam,2016,72000000
nam,2017,90000000
nam,2018,56000000
nam,2019,107000000
nam,2020,72000000
ncl,2002,104000000
ncl,2003,128000000
ncl,2004,167000000
ncl,2005,122000000
ncl,2006,129000000
ncl,2007,149000000
ncl,2008,168000000
ncl,2009,170000000
ncl,2010,179000000
ncl,2011,176000000
ncl,2012,159000000
ncl,2013,164000000
ncl,2014,169000000
ncl,2015,145000000
ncl,2016,153000000
ner,1995,13000000
ner,1996,45000000
ner,1997,38000000
ner,1998,35000000
ner,1999,31000000
ner,2000,26000000
ner,2001,26000000
ner,2002,17000000
ner,2003,22000000
ner,2004,22000000
ner,2005,30000000
ner,2006,28000000
ner,2007,29000000
ner,2008,68000000
ner,2009,54000000
ner,2010,92000000
ner,2011,40000000
ner,2012,36000000
ner,2013,47000000
ner,2014,85000000
ner,2015,70000000
ner,2016,74000000
ner,2017,80000000
ner,2018,95000000
ner,2019,102500000
nga,1995,906000000
nga,1996,1304000000
nga,1997,1816000000
nga,1998,1567000000
nga,1999,620000000
nga,2000,591000000
nga,2001,831000000
nga,2002,881000000
nga,2003,1795000000
nga,2005,240000000
nga,2006,3279000000
nga,2007,5590000000
nga,2008,9777000000
nga,2009,5012000000
nga,2010,5566000000
nga,2011,6598000000
nga,2012,6141000000
nga,2013,5864000000
nga,2014,5811000000
nga,2015,5605000000
nga,2016,1079000000
nga,2017,5797000000
nga,2018,9569000000
nga,2019,13509000000
nga,2020,5548000000
nic,1995,40000000
nic,1996,60000000
nic,1997,65000000
nic,1998,70000000
nic,1999,78000000
nic,2000,78000000
nic,2001,76000000
nic,2002,69000000
nic,2003,75000000
nic,2004,89000000
nic,2005,91000000
nic,2006,136000000
nic,2007,127000000
nic,2008,144000000
nic,2009,134000000
nic,2010,121000000
nic,2011,138000000
nic,2012,136000000
nic,2013,152000000
nic,2014,168000000
nic,2015,156000000
nic,2016,181000000
nic,2017,235000000
nic,2018,219000000
nic,2019,181000000
nic,2020,63000000
nld,1995,11674000000
nld,1996,12276000000
nld,1997,11227000000
nld,1998,12005000000
nld,1999,12029000000
nld,2000,12191000000
nld,2001,11994000000
nld,2002,12976000000
nld,2003,15265000000
nld,2004,16348000000
nld,2005,13724000000
nld,2006,14588000000
nld,2007,17277000000
nld,2008,19805000000
nld,2009,18628000000
nld,2010,19044000000
nld,2011,20741000000
nld,2012,19778000000
nld,2013,20698000000
nld,2014,21092000000
nld,2015,18038000000
nld,2016,17915199218.75
nld,2017,19985199218.75
nld,2018,20802500000
nld,2019,20479699218.75
nld,2020,7029100097.65625
nld_curacao,2007,203000000
nld_curacao,2008,203000000
nld_curacao,2009,209000000
nld_curacao,2010,226000000
nld_curacao,2011,267000000
nld_curacao,2012,278000000
nld_curacao,2013,299000000
nld_curacao,2014,310000000
nld_curacao,2015,346000000
nld_curacao,2016,359000000
nld_curacao,2017,370000000
nld_curacao,2018,384000000
nld_curacao,2019,341000000
nld_curacao,2020,102000000
nor,1995,4232000000
nor,1996,4491000000
nor,1997,4448000000
nor,1998,4723000000
nor,1999,4894000000
nor,2000,4601000000
nor,2001,4410000000
nor,2002,5189000000
nor,2003,6716000000
nor,2004,8489000000
nor,2005,9678000000
nor,2006,10721000000
nor,2007,12121000000
nor,2008,14100000000
nor,2009,12101000000
nor,2010,13472000000
nor,2011,15823000000
nor,2012,16603000000
nor,2013,18465000000
nor,2014,18539000000
nor,2015,15298000000
nor,2016,15069000000
nor,2017,16269000000
nor,2018,17052000000
nor,2019,16511000000
nor,2020,3860000000
npl,1995,136000000
npl,1996,125000000
npl,1997,103000000
npl,1998,78000000
npl,1999,71000000
npl,2000,73000000
npl,2001,80000000
npl,2002,69000000
npl,2003,81000000
npl,2004,154000000
npl,2005,163000000
npl,2006,185000000
npl,2007,274000000
npl,2008,381000000
npl,2009,434000000
npl,2010,402000000
npl,2011,320000000
npl,2012,413000000
npl,2013,422000000
npl,2014,504000000
npl,2015,527000000
npl,2016,587000000
npl,2017,783000000
npl,2018,833000000
npl,2019,702000000
npl,2020,263000000
nru,2008,1500000
nru,2009,2500000
nru,2010,2900000.09537
nru,2011,2900000.09537
nru,2012,1899999.97616
nru,2013,4300000.19073
nru,2014,10699999.80927
nru,2015,6400000.09537
nru,2016,10000000
nru,2017,9000000
nru,2018,7099999.90463
nzl,1995,1259000000
nzl,1996,1466000000
nzl,1997,1461000000
nzl,1998,1383000000
nzl,1999,1430000000
nzl,2000,1235000000
nzl,2001,1255000000
nzl,2002,1386000000
nzl,2003,1649000000
nzl,2004,2229000000
nzl,2005,2671000000
nzl,2006,2535000000
nzl,2007,3077000000
nzl,2008,3006000000
nzl,2009,2580000000
nzl,2010,3039000000
nzl,2011,3461000000
nzl,2012,3715000000
nzl,2013,3861000000
nzl,2014,4108000000
nzl,2015,3721000000
nzl,2016,4010000000
nzl,2017,4463000000
nzl,2018,4603000000
nzl,2019,4408000000
nzl,2020,1466000000
omn,1995,47000000
omn,1996,349000000
omn,1997,347000000
omn,1998,396000000
omn,1999,441000000
omn,2000,471000000
omn,2001,518000000
omn,2002,530000000
omn,2003,630000000
omn,2004,644000000
omn,2005,668000000
omn,2006,712000000
omn,2007,752000000
omn,2008,856000000
omn,2009,902000000
omn,2010,1001000000
omn,2011,1168000000
omn,2012,1282000000
omn,2013,1426000000
omn,2014,1655000000
omn,2015,1769000000
omn,2016,2138000000
omn,2017,2335000000
omn,2018,2542000000
omn,2019,2635000000
omn,2020,1036000000
pak,1995,446000000
pak,1996,795000000
pak,1997,353000000
pak,1998,357000000
pak,1999,184000000
pak,2000,250000000
pak,2001,252000000
pak,2002,255000000
pak,2003,925000000
pak,2004,1268000000
pak,2005,1280000000
pak,2006,1545000000
pak,2007,1593000000
pak,2008,1518000000
pak,2009,685000000
pak,2010,925000000
pak,2011,1130000000
pak,2012,1414000000
pak,2013,1083000000
pak,2014,1365000000
pak,2015,1658000000
pak,2016,1909000000
pak,2017,2197000000
pak,2018,1885000000
pak,2019,1652000000
pak,2020,848000000
pan,1995,121000000
pan,1996,140000000
pan,1997,165000000
pan,1998,181000000
pan,1999,190000000
pan,2000,188000000
pan,2001,174000000
pan,2002,179000000
pan,2003,208000000
pan,2004,239000000
pan,2005,271000000
pan,2006,271000000
pan,2007,307000000
pan,2008,366000000
pan,2009,338000000
pan,2010,398000000
pan,2011,505000000
pan,2012,415000000
pan,2013,862000000
pan,2014,942000000
pan,2015,1055000000
pan,2016,1144000000
pan,2017,921000000
pan,2018,1184000000
pan,2019,1412000000
pan,2020,465000000
per,1995,297000000
per,1996,350000000
per,1997,434000000
per,1998,453000000
per,1999,443000000
per,2000,423000000
per,2001,545000000
per,2002,606000000
per,2003,641000000
per,2004,643000000
per,2005,752000000
per,2006,798000000
per,2007,968000000
per,2008,1122000000
per,2009,1088000000
per,2010,1276000000
per,2011,1356000000
per,2012,1439000000
per,2013,1592000000
per,2014,1589000000
per,2015,1879000000
per,2016,2042000000
per,2017,2191000000
per,2018,2604000000
per,2019,2774600097.65625
per,2020,733000000
phl,1995,422000000
phl,1996,1266000000
phl,1997,1935000000
phl,1998,1950000000
phl,1999,1605000000
phl,2000,1642000000
phl,2001,1711000000
phl,2002,1626000000
phl,2003,1413000000
phl,2004,1275000000
phl,2005,3018000000
phl,2006,2754000000
phl,2007,3030000000
phl,2008,3789000000
phl,2009,3671000000
phl,2010,5487000000
phl,2011,5616000000
phl,2012,6548000000
phl,2013,7833000000
phl,2014,10598000000
phl,2015,11343000000
phl,2016,11135000000
phl,2017,11850000000
phl,2018,11863000000
phl,2019,12038000000
phl,2020,4568000000
plw,1998,2000000
plw,1999,2000000
plw,2000,6300000.19073
plw,2001,7400000.09537
plw,2002,8600000.38147
plw,2003,7400000.09537
plw,2004,9000000
plw,2005,8000000
plw,2006,8100000.38147
plw,2007,8399999.61853
plw,2008,8100000.38147
plw,2009,6400000.09537
plw,2010,6000000
plw,2011,8300000.19073
plw,2012,10199999.80927
plw,2013,10199999.80927
plw,2014,9399999.61853
plw,2015,12800000.19073
plw,2016,14300000.19073
plw,2017,13699999.80927
png,1995,58000000
png,1996,72000000
png,1997,78000000
png,1998,52000000
png,1999,53000000
png,2000,50000000
png,2001,38000000
png,2002,60000000
png,2003,51900001.52588
png,2004,71199996.94824
png,2005,55599998.47412
png,2006,16000000
png,2007,21000000
png,2008,29000000
png,2009,113000000
png,2010,119000000
png,2011,161000000
png,2012,155000000
png,2013,153000000
png,2014,125000000
png,2015,125000000
png,2016,119599998.47412
png,2017,154600006.10352
png,2018,113000000
pol,1995,5500000000
pol,1996,6240000000
pol,1997,5750000000
pol,1998,4430000000
pol,1999,3600000000
pol,2000,3315000000
pol,2001,3496000000
pol,2002,3278000000
pol,2003,3085000000
pol,2004,4769000000
pol,2005,5540000000
pol,2006,7215000000
pol,2007,7751000000
pol,2008,9898000000
pol,2009,7366000000
pol,2010,8358000000
pol,2011,8251000000
pol,2012,8540000000
pol,2013,8605000000
pol,2014,8507000000
pol,2015,7701000000
pol,2016,7876000000
pol,2017,8729000000
pol,2018,9481000000
pol,2019,9220000000
pol,2020,5202000000
pri,1995,833000000
pri,1996,821000000
pri,1997,869000000
pri,1998,874000000
pri,1999,815000000
pri,2000,931000000
pri,2001,1004000000
pri,2002,928000000
pri,2003,985000000
pri,2004,1085000000
pri,2005,1143000000
pri,2006,1205000000
pri,2007,1192000000
pri,2008,1213000000
pri,2009,919000000
pri,2010,809000000
pri,2011,816000000
pri,2012,787000000
pri,2013,782000000
pri,2014,763000000
pri,2015,666000000
pri,2016,720000000
pri,2017,730000000
pri,2018,592000000
prt,1995,2099000000
prt,1996,2292000000
prt,1997,2070000000
prt,1998,2329000000
prt,1999,2261000000
prt,2000,2228000000
prt,2001,2114000000
prt,2002,2127000000
prt,2003,2410000000
prt,2004,2764000000
prt,2005,3049000000
prt,2006,3342000000
prt,2007,3938000000
prt,2008,4329000000
prt,2009,3780000000
prt,2010,3905000000
prt,2011,4146000000
prt,2012,3783000000
prt,2013,3902000000
prt,2014,4151000000
prt,2015,3695000000
prt,2016,3934000000
prt,2017,4601000000
prt,2018,5396000000
prt,2019,5729000000
prt,2020,3140000000
pry,1995,133000000
pry,1996,139000000
pry,1997,139000000
pry,1998,143000000
pry,1999,109000000
pry,2000,81000000
pry,2001,72000000
pry,2002,65000000
pry,2003,67000000
pry,2004,71000000
pry,2005,79000000
pry,2006,92000000
pry,2007,109000000
pry,2008,128000000
pry,2009,131000000
pry,2010,145000000
pry,2011,174000000
pry,2012,207000000
pry,2013,243000000
pry,2014,255000000
pry,2015,281000000
pry,2016,299000000
pry,2017,332000000
pry,2018,336000000
pry,2019,339000000
pry,2020,96000000
pse,1995,162000000
pse,1996,191000000
pse,1997,218000000
pse,1998,279000000
pse,1999,290000000
pse,2000,283000000
pse,2001,348000000
pse,2002,366000000
pse,2003,303000000
pse,2004,328000000
pse,2005,214000000
pse,2006,208000000
pse,2007,384000000
pse,2008,467000000
pse,2009,471000000
pse,2010,515000000
pse,2011,595000000
pse,2012,643000000
pse,2013,625000000
pse,2014,507000000
pse,2015,596000000
pse,2016,606000000
pse,2017,792000000
pse,2018,806000000
pse,2019,890000000
pse,2020,558000000
pyf,2002,180000000
pyf,2003,236000000
pyf,2004,311000000
pyf,2005,312000000
pyf,2006,122000000
pyf,2007,153000000
pyf,2008,159000000
pyf,2009,164000000
pyf,2010,160000000
pyf,2011,168000000
pyf,2012,158000000
pyf,2013,156000000
pyf,2014,169000000
pyf,2015,146000000
pyf,2016,152000000
pyf,2017,152000000
pyf,2018,177000000
qat,1999,320000000
qat,2000,307000000
qat,2001,366000000
qat,2002,423000000
qat,2003,471000000
qat,2004,691000000
qat,2005,1759000000
qat,2006,3751000000
qat,2011,1807000000
qat,2012,5648000000
qat,2013,6616000000
qat,2014,8682000000
qat,2015,8171000000
qat,2016,9089000000
qat,2017,9638000000
qat,2018,9272000000
qat,2019,9486000000
qat,2020,6742000000
rou,1995,697000000
rou,1996,665000000
rou,1997,681000000
rou,1998,458000000
rou,1999,402000000
rou,2000,425000000
rou,2001,449000000
rou,2002,396000000
rou,2003,479000000
rou,2004,539000000
rou,2005,923000000
rou,2006,1308000000
rou,2007,1541000000
rou,2008,2174000000
rou,2009,1469000000
rou,2010,1637000000
rou,2011,1965000000
rou,2012,1832000000
rou,2013,2005000000
rou,2014,2505000000
rou,2015,2237000000
rou,2016,2568000000
rou,2017,4377000000
rou,2018,5328000000
rou,2019,5996000000
rou,2020,3022000000
rus,1995,11599000000
rus,1996,10011000000
rus,1997,10113000000
rus,1998,8677000000
rus,1999,7097000000
rus,2000,8848000000
rus,2001,9285000000
rus,2002,10918000000
rus,2003,12880000000
rus,2004,15285000000
rus,2005,16972000000
rus,2006,17484000000
rus,2007,20424000000
rus,2008,23169000000
rus,2009,21019000000
rus,2010,26693000000
rus,2011,32902000000
rus,2012,42798000000
rus,2013,53453000000
rus,2014,50428000000
rus,2015,34932000000
rus,2016,23952000000
rus,2017,31058000000
rus,2018,34271000000
rus,2019,36152000000
rus,2020,9140000000
rwa,1995,10000000
rwa,1996,13000000
rwa,1997,13000000
rwa,1998,16000000
rwa,1999,18000000
rwa,2000,22000000
rwa,2001,20000000
rwa,2002,24000000
rwa,2003,26000000
rwa,2004,31000000
rwa,2005,37000000
rwa,2006,41000000
rwa,2007,47000000
rwa,2008,70000000
rwa,2009,72000000
rwa,2010,77000000
rwa,2011,89000000
rwa,2012,79000000
rwa,2013,79000000
rwa,2014,84000000
rwa,2015,308000000
rwa,2016,321000000
rwa,2017,371000000
rwa,2018,345000000
rwa,2019,336000000
rwa,2020,104000000
sau,2004,4428000000
sau,2005,9087000000
sau,2006,12979000000
sau,2007,20170000000
sau,2008,15129000000
sau,2009,20419000000
sau,2010,21135000000
sau,2011,17271000000
sau,2012,17023000000
sau,2013,17660000000
sau,2014,24118000000
sau,2015,19346000000
sau,2016,16658000000
sau,2017,17552000000
sau,2018,16651000000
sau,2019,15140000000
sau,2020,8533000000
sdn,1995,43000000
sdn,1996,28000000
sdn,1997,33000000
sdn,1998,29000000
sdn,1999,35000000
sdn,2000,55000000
sdn,2001,74000000
sdn,2002,91000000
sdn,2003,119000000
sdn,2004,176000000
sdn,2005,667000000
sdn,2006,1414000000
sdn,2007,1477000000
sdn,2008,1268000000
sdn,2009,868000000
sdn,2010,1127000000
sdn,2011,937000000
sdn,2012,699000000
sdn,2013,460000000
sdn,2014,439000000
sdn,2015,195000000
sdn,2016,203000000
sdn,2017,29000000
sdn,2018,13000000
sdn,2019,11000000
sdn,2020,6000000
sen,1995,72000000
sen,1996,53000000
sen,1997,53000000
sen,1998,54000000
sen,1999,54000000
sen,2000,47000000
sen,2001,43000000
sen,2002,43000000
sen,2003,55000000
sen,2004,57000000
sen,2005,65000000
sen,2006,54000000
sen,2007,253000000
sen,2008,176000000
sen,2009,157000000
sen,2010,160000000
sen,2011,151000000
sen,2012,144000000
sen,2013,150000000
sen,2014,148000000
sen,2015,133000000
sen,2016,147000000
sen,2017,154000000
sen,2018,171000000
sgp,1995,4663000000
sgp,1996,5015000000
sgp,1997,4358000000
sgp,1998,3222000000
sgp,1999,4217000000
sgp,2000,4535000000
sgp,2001,6600000000
sgp,2002,8212000000
sgp,2003,8382000000
sgp,2004,9291000000
sgp,2005,10070000000
sgp,2006,11268000000
sgp,2007,13503000000
sgp,2008,16340000000
sgp,2009,15704000000
sgp,2010,18700000000
sgp,2011,21420000000
sgp,2012,23139000000
sgp,2013,24407000000
sgp,2014,25547000000
sgp,2015,23658000000
sgp,2016,23965000000
sgp,2017,24999000000
sgp,2018,26514000000
sgp,2019,27324000000
sgp,2020,6828000000
slb,1995,13500000
slb,1996,15199999.80927
slb,1997,9000000
slb,1998,5800000.19073
slb,1999,7199999.80927
slb,2000,9600000.38147
slb,2001,6599999.90463
slb,2002,5800000.19073
slb,2003,4400000.09537
slb,2004,9000000
slb,2005,4699999.80927
slb,2006,22200000.76294
slb,2007,29000000
slb,2008,34000000
slb,2009,31799999.23706
slb,2010,47200000.76294
slb,2011,64900001.52588
slb,2012,67900001.52588
slb,2013,67699996.94824
slb,2014,64400001.52588
slb,2015,60400001.52588
slb,2016,74699996.94824
slb,2017,72599998.47412
slb,2018,52900001.52588
slb,2019,62400001.52588
slb,2020,30899999.61853
sle,1995,50000000
sle,1996,36000000
sle,1997,18000000
sle,1998,13000000
sle,1999,44000000
sle,2000,32000000
sle,2001,42000000
sle,2002,39000000
sle,2003,37000000
sle,2004,30000000
sle,2005,32000000
sle,2006,12000000
sle,2007,14000000
sle,2008,24000000
sle,2009,13000000
sle,2010,13000000
sle,2011,14000000
sle,2012,15000000
sle,2013,20000000
sle,2014,40000000
sle,2015,29000000
sle,2016,30000000
sle,2017,54000000
sle,2018,54000000
sle,2019,77000000
slv,1995,72000000
slv,1996,73000000
slv,1997,153000000
slv,1998,179000000
slv,1999,169000000
slv,2000,165000000
slv,2001,195000000
slv,2002,191000000
slv,2003,229000000
slv,2004,292000000
slv,2005,206000000
slv,2006,224000000
slv,2007,278000000
slv,2008,241000000
slv,2009,187000000
slv,2010,219000000
slv,2011,203000000
slv,2012,261000000
slv,2013,242000000
slv,2014,248000000
slv,2015,294000000
slv,2016,412000000
slv,2017,418000000
slv,2018,443000000
slv,2019,471000000
slv,2020,142000000
srb,2007,1042000000
srb,2008,1251000000
srb,2009,960000000
srb,2010,954000000
srb,2011,1105000000
srb,2012,1031000000
srb,2013,1117000000
srb,2014,1179000000
srb,2015,1102000000
srb,2016,1202000000
srb,2017,1381000000
srb,2018,1643000000
srb,2019,1806000000
srb,2020,1115000000
ssd,2014,38000000
ssd,2015,27000000
ssd,2016,10000000
ssd,2017,7000000
ssd,2018,8000000
ssd,2020,1000000
stp,1998,600000.02384
stp,1999,600000.02384
stp,2000,600000.02384
stp,2001,600000.02384
stp,2002,500000
stp,2003,500000
stp,2004,600000.02384
stp,2005,100000.00149
stp,2006,200000.00298
stp,2007,100000.00149
stp,2008,9999.99978
stp,2009,9999.99978
stp,2010,50000.00075
stp,2011,349999.99404
stp,2012,2400000.09537
stp,2013,1299999.95232
stp,2014,16700000.76294
stp,2015,16600000.38147
stp,2016,15399999.61853
stp,2017,17200000.76294
stp,2018,16700000.76294
stp,2019,18200000.76294
stp,2020,9500000
sur,1995,3000000
sur,1996,8000000
sur,1997,11000000
sur,1998,11000000
sur,1999,13000000
sur,2000,23000000
sur,2001,23000000
sur,2002,10000000
sur,2003,6000000
sur,2004,14000000
sur,2005,17000000
sur,2006,18000000
sur,2007,22000000
sur,2008,30000000
sur,2009,32000000
sur,2010,39000000
sur,2011,42000000
sur,2012,51000000
sur,2013,70000000
sur,2014,87000000
sur,2015,116000000
sur,2016,111000000
sur,2017,93000000
sur,2018,94000000
sur,2019,87000000
sur,2020,60000000
svk,1995,321000000
svk,1996,482000000
svk,1997,439000000
svk,1998,475000000
svk,1999,339000000
svk,2000,296000000
svk,2001,289000000
svk,2002,442000000
svk,2003,573000000
svk,2004,745000000
svk,2005,844000000
svk,2006,1060000000
svk,2007,1533000000
svk,2008,2240000000
svk,2009,2100000000
svk,2010,1944000000
svk,2011,2187000000
svk,2012,2140000000
svk,2013,2367000000
svk,2014,2428000000
svk,2015,2126000000
svk,2016,2240000000
svk,2017,2411000000
svk,2018,2622000000
svk,2019,2587000000
svk,2020,1224000000
svn,1995,575000000
svn,1996,604000000
svn,1997,518000000
svn,1998,561000000
svn,1999,542000000
svn,2000,511000000
svn,2001,528000000
svn,2002,608000000
svn,2003,753000000
svn,2004,868000000
svn,2005,950000000
svn,2006,975000000
svn,2007,1144000000
svn,2008,1358000000
svn,2009,1593000000
svn,2010,1479000000
svn,2011,1555000000
svn,2012,1359000000
svn,2013,1417000000
svn,2014,1488000000
svn,2015,1231000000
svn,2016,1305400024.41406
svn,2017,1506500000
svn,2018,1743300048.82813
svn,2019,1678199951.17188
svn,2020,817900024.41406
swe,1995,5448000000
swe,1996,6253000000
swe,1997,6518000000
swe,1998,7719000000
swe,1999,8022000000
swe,2000,8048000000
swe,2001,6921000000
swe,2002,7301000000
swe,2003,8296000000
swe,2004,10165000000
swe,2005,10014000000
swe,2006,9852000000
swe,2007,11822000000
swe,2008,12805000000
swe,2009,10552000000
swe,2010,12126000000
swe,2011,13998000000
swe,2012,13954000000
swe,2013,14152000000
swe,2014,14505000000
swe,2015,13123000000
swe,2016,13507000000
swe,2017,15063000000
swe,2018,15704000000
swe,2019,14349000000
swe,2020,6144000000
swz,1995,43000000
swz,1996,42000000
swz,1997,38000000
