geo,time,sh_dth_imrt
fra,1961,18807
fra,1962,18116
fra,1963,17430
fra,1964,16713
fra,1965,16005
fra,1966,15359
fra,1967,14757
fra,1968,14151
fra,1969,13509
fra,1970,12823
fra,1971,12098
fra,1972,11377
fra,1973,10732
fra,1974,10180
fra,1975,9657
fra,1976,9124
fra,1977,8609
fra,1978,8162
fra,1979,7804
fra,1980,7528
fra,1981,7311
fra,1982,7126
fra,1983,6945
fra,1984,6760
fra,1985,6575
fra,1986,6400
fra,1987,6231
fra,1988,6053
fra,1989,5853
fra,1990,5609
fra,1991,5306
fra,1992,4955
fra,1993,4577
fra,1994,4199
fra,1995,3867
fra,1996,3609
fra,1997,3419
fra,1998,3280
fra,1999,3173
fra,2000,3076
fra,2001,2972
fra,2002,2865
fra,2003,2763
fra,2004,2676
fra,2005,2612
fra,2006,2574
fra,2007,2555
fra,2008,2536
fra,2009,2510
fra,2010,2479
fra,2011,2451
fra,2012,2429
fra,2013,2418
fra,2014,2418
fra,2015,2424
fra,2016,2435
fra,2017,2449
fra,2018,2465
fra,2019,2478
fra,2020,2485
fsm,1960,167
fsm,1961,165
fsm,1962,163
fsm,1963,162
fsm,1964,160
fsm,1965,159
fsm,1966,157
fsm,1967,155
fsm,1968,153
fsm,1969,150
fsm,1970,147
fsm,1971,143
fsm,1972,140
fsm,1973,136
fsm,1974,133
fsm,1975,130
fsm,1976,128
fsm,1977,127
fsm,1978,128
fsm,1979,129
fsm,1980,131
fsm,1981,134
fsm,1982,137
fsm,1983,139
fsm,1984,140
fsm,1985,139
fsm,1986,138
fsm,1987,135
fsm,1988,132
fsm,1989,129
fsm,1990,127
fsm,1991,125
fsm,1992,123
fsm,1993,122
fsm,1994,121
fsm,1995,119
fsm,1996,116
fsm,1997,113
fsm,1998,109
fsm,1999,105
fsm,2000,100
fsm,2001,95
fsm,2002,91
fsm,2003,87
fsm,2004,83
fsm,2005,80
fsm,2006,78
fsm,2007,76
fsm,2008,73
fsm,2009,71
fsm,2010,69
fsm,2011,67
fsm,2012,65
fsm,2013,64
fsm,2014,62
fsm,2015,60
fsm,2016,59
fsm,2017,58
fsm,2018,56
fsm,2019,55
fsm,2020,54
gab,1968,2098
gab,1969,2096
gab,1970,2092
gab,1971,2085
gab,1972,2078
gab,1973,2069
gab,1974,2062
gab,1975,2055
gab,1976,2052
gab,1977,2048
gab,1978,2046
gab,1979,2046
gab,1980,2045
gab,1981,2046
gab,1982,2046
gab,1983,2046
gab,1984,2048
gab,1985,2051
gab,1986,2056
gab,1987,2064
gab,1988,2075
gab,1989,2087
gab,1990,2101
gab,1991,2116
gab,1992,2132
gab,1993,2145
gab,1994,2157
gab,1995,2166
gab,1996,2171
gab,1997,2172
gab,1998,2168
gab,1999,2161
gab,2000,2149
gab,2001,2142
gab,2002,2136
gab,2003,2134
gab,2004,2134
gab,2005,2136
gab,2006,2150
gab,2007,2154
gab,2008,2170
gab,2009,2200
gab,2010,2212
gab,2011,2225
gab,2012,2232
gab,2013,2239
gab,2014,2265
gab,2015,2259
gab,2016,2216
gab,2017,2196
gab,2018,2150
gab,2019,2098
gab,2020,2052
gbr,1960,20701
gbr,1961,20915
gbr,1962,20935
gbr,1963,20696
gbr,1964,20237
gbr,1965,19612
gbr,1966,18871
gbr,1967,18067
gbr,1968,17255
gbr,1969,16409
gbr,1970,15504
gbr,1971,14556
gbr,1972,13583
gbr,1973,12614
gbr,1974,11696
gbr,1975,10866
gbr,1976,10147
gbr,1977,9543
gbr,1978,9039
gbr,1979,8602
gbr,1980,8216
gbr,1981,7884
gbr,1982,7626
gbr,1983,7441
gbr,1984,7320
gbr,1985,7245
gbr,1986,7170
gbr,1987,7046
gbr,1988,6836
gbr,1989,6534
gbr,1990,6150
gbr,1991,5733
gbr,1992,5348
gbr,1993,5029
gbr,1994,4775
gbr,1995,4583
gbr,1996,4431
gbr,1997,4293
gbr,1998,4156
gbr,1999,4023
gbr,2000,3899
gbr,2001,3797
gbr,2002,3724
gbr,2003,3684
gbr,2004,3671
gbr,2005,3676
gbr,2006,3687
gbr,2007,3686
gbr,2008,3657
gbr,2009,3598
gbr,2010,3512
gbr,2011,3407
gbr,2012,3298
gbr,2013,3196
gbr,2014,3108
gbr,2015,3037
gbr,2016,2980
gbr,2017,2933
gbr,2018,2889
gbr,2019,2844
gbr,2020,2795
geo,1976,5086
geo,1977,4939
geo,1978,4809
geo,1979,4698
geo,1980,4592
geo,1981,4493
geo,1982,4404
geo,1983,4324
geo,1984,4251
geo,1985,4184
geo,1986,4124
geo,1987,4060
geo,1988,3985
geo,1989,3893
geo,1990,3775
geo,1991,3630
geo,1992,3458
geo,1993,3264
geo,1994,3055
geo,1995,2833
geo,1996,2602
geo,1997,2371
geo,1998,2145
geo,1999,1933
geo,2000,1739
geo,2001,1567
geo,2002,1416
geo,2003,1287
geo,2004,1173
geo,2005,1072
geo,2006,984
geo,2007,905
geo,2008,835
geo,2009,771
geo,2010,713
geo,2011,663
geo,2012,620
geo,2013,585
geo,2014,556
geo,2015,532
geo,2016,511
geo,2017,490
geo,2018,470
geo,2019,450
geo,2020,428
gha,1960,37536
gha,1961,38523
gha,1962,39544
gha,1963,40593
gha,1964,41666
gha,1965,42746
gha,1966,43803
gha,1967,44887
gha,1968,45893
gha,1969,46802
gha,1970,47561
gha,1971,48119
gha,1972,48413
gha,1973,48419
gha,1974,48163
gha,1975,47741
gha,1976,47240
gha,1977,46845
gha,1978,46689
gha,1979,46815
gha,1980,47204
gha,1981,47829
gha,1982,48515
gha,1983,49128
gha,1984,49489
gha,1985,49565
gha,1986,49288
gha,1987,48723
gha,1988,47943
gha,1989,47060
gha,1990,46281
gha,1991,45703
gha,1992,45355
gha,1993,45296
gha,1994,45429
gha,1995,45634
gha,1996,45739
gha,1997,45617
gha,1998,45206
gha,1999,44494
gha,2000,43572
gha,2001,42562
gha,2002,41592
gha,2003,40792
gha,2004,40193
gha,2005,39732
gha,2006,39359
gha,2007,38981
gha,2008,38502
gha,2009,37882
gha,2010,37119
gha,2011,36295
gha,2012,35430
gha,2013,34545
gha,2014,33671
gha,2015,32799
gha,2016,31939
gha,2017,31122
gha,2018,30403
gha,2019,29739
gha,2020,29091
gin,1960,32195
gin,1961,32362
gin,1962,32557
gin,1963,32731
gin,1964,32942
gin,1965,33148
gin,1966,33383
gin,1967,33645
gin,1968,33930
gin,1969,34222
gin,1970,34544
gin,1971,34865
gin,1972,35201
gin,1973,35570
gin,1974,35894
gin,1975,36207
gin,1976,36513
gin,1977,36777
gin,1978,37030
gin,1979,37290
gin,1980,37546
gin,1981,37827
gin,1982,38145
gin,1983,38499
gin,1984,38842
gin,1985,39199
gin,1986,39540
gin,1987,39867
gin,1988,40150
gin,1989,40333
gin,1990,40378
gin,1991,40280
gin,1992,40071
gin,1993,39777
gin,1994,39371
gin,1995,38873
gin,1996,38310
gin,1997,37700
gin,1998,36988
gin,1999,36245
gin,2000,35437
gin,2001,34591
gin,2002,33741
gin,2003,32936
gin,2004,32200
gin,2005,31564
gin,2006,31010
gin,2007,30529
gin,2008,30151
gin,2009,29833
gin,2010,29601
gin,2011,29419
gin,2012,29255
gin,2013,29120
gin,2014,29078
gin,2015,29034
gin,2016,28897
gin,2017,28851
gin,2018,28772
gin,2019,28617
gin,2020,28456
gmb,1960,2624
gmb,1961,2622
gmb,1962,2626
gmb,1963,2630
gmb,1964,2640
gmb,1965,2650
gmb,1966,2666
gmb,1967,2682
gmb,1968,2698
gmb,1969,2718
gmb,1970,2739
gmb,1971,2762
gmb,1972,2787
gmb,1973,2817
gmb,1974,2851
gmb,1975,2884
gmb,1976,2917
gmb,1977,2948
gmb,1978,2976
gmb,1979,3000
gmb,1980,3022
gmb,1981,3048
gmb,1982,3078
gmb,1983,3115
gmb,1984,3163
gmb,1985,3216
gmb,1986,3277
gmb,1987,3337
gmb,1988,3397
gmb,1989,3453
gmb,1990,3499
gmb,1991,3533
gmb,1992,3553
gmb,1993,3558
gmb,1994,3550
gmb,1995,3532
gmb,1996,3508
gmb,1997,3481
gmb,1998,3453
gmb,1999,3426
gmb,2000,3404
gmb,2001,3384
gmb,2002,3369
gmb,2003,3355
gmb,2004,3343
gmb,2005,3333
gmb,2006,3324
gmb,2007,3317
gmb,2008,3311
gmb,2009,3304
gmb,2010,3298
gmb,2011,3290
gmb,2012,3282
gmb,2013,3272
gmb,2014,3259
gmb,2015,3238
gmb,2016,3217
gmb,2017,3192
gmb,2018,3168
gmb,2019,3144
gmb,2020,3117
gnb,1986,5978
gnb,1987,5941
gnb,1988,5905
gnb,1989,5865
gnb,1990,5827
gnb,1991,5787
gnb,1992,5740
gnb,1993,5685
gnb,1994,5618
gnb,1995,5542
gnb,1996,5463
gnb,1997,5386
gnb,1998,5312
gnb,1999,5239
gnb,2000,5168
gnb,2001,5099
gnb,2002,5027
gnb,2003,4943
gnb,2004,4856
gnb,2005,4762
gnb,2006,4666
gnb,2007,4566
gnb,2008,4463
gnb,2009,4358
gnb,2010,4249
gnb,2011,4142
gnb,2012,4041
gnb,2013,3947
gnb,2014,3862
gnb,2015,3781
gnb,2016,3701
gnb,2017,3623
gnb,2018,3549
gnb,2019,3472
gnb,2020,3399
gnq,1983,1684
gnq,1984,1736
gnq,1985,1791
gnq,1986,1848
gnq,1987,1905
gnq,1988,1961
gnq,1989,2013
gnq,1990,2062
gnq,1991,2110
gnq,1992,2160
gnq,1993,2213
gnq,1994,2270
gnq,1995,2331
gnq,1996,2392
gnq,1997,2451
gnq,1998,2504
gnq,1999,2548
gnq,2000,2587
gnq,2001,2620
gnq,2002,2651
gnq,2003,2680
gnq,2004,2701
gnq,2005,2717
gnq,2006,2732
gnq,2007,2739
gnq,2008,2740
gnq,2009,2738
gnq,2010,2736
gnq,2011,2735
gnq,2012,2726
gnq,2013,2720
gnq,2014,2709
gnq,2015,2686
gnq,2016,2671
gnq,2017,2650
gnq,2018,2631
gnq,2019,2614
gnq,2020,2594
grc,1960,6429
grc,1961,6275
grc,1962,6081
grc,1963,5839
grc,1964,5575
grc,1965,5359
grc,1966,5236
grc,1967,5125
grc,1968,4892
grc,1969,4513
grc,1970,4136
grc,1971,3875
grc,1972,3726
grc,1973,3641
grc,1974,3577
grc,1975,3496
grc,1976,3361
grc,1977,3181
grc,1978,2982
grc,1979,2776
grc,1980,2566
grc,1981,2351
grc,1982,2143
grc,1983,1958
grc,1984,1794
grc,1985,1633
grc,1986,1465
grc,1987,1303
grc,1988,1165
grc,1989,1056
grc,1990,975
grc,1991,917
grc,1992,875
grc,1993,843
grc,1994,816
grc,1995,790
grc,1996,759
grc,1997,723
grc,1998,683
grc,1999,641
grc,2000,600
grc,2001,561
grc,2002,527
grc,2003,496
grc,2004,469
grc,2005,445
grc,2006,422
grc,2007,402
grc,2008,386
grc,2009,376
grc,2010,369
grc,2011,361
grc,2012,355
grc,2013,352
grc,2014,351
grc,2015,348
grc,2016,338
grc,2017,322
grc,2018,306
grc,2019,291
grc,2020,277
grd,1960,265
grd,1961,244
grd,1962,220
grd,1963,196
grd,1964,174
grd,1965,155
grd,1966,139
grd,1967,127
grd,1968,117
grd,1969,111
grd,1970,106
grd,1971,103
grd,1972,101
grd,1973,98
grd,1974,96
grd,1975,94
grd,1976,91
grd,1977,88
grd,1978,86
grd,1979,84
grd,1980,82
grd,1981,80
grd,1982,78
grd,1983,76
grd,1984,74
grd,1985,71
grd,1986,68
grd,1987,64
grd,1988,60
grd,1989,55
grd,1990,51
grd,1991,46
grd,1992,42
grd,1993,38
grd,1994,35
grd,1995,32
grd,1996,30
grd,1997,28
grd,1998,27
grd,1999,26
grd,2000,25
grd,2001,24
grd,2002,23
grd,2003,23
grd,2004,23
grd,2005,23
grd,2006,23
grd,2007,23
grd,2008,23
grd,2009,24
grd,2010,24
grd,2011,25
grd,2012,25
grd,2013,26
grd,2014,26
grd,2015,27
grd,2016,27
grd,2017,27
grd,2018,27
grd,2019,27
grd,2020,26
gtm,1960,29131
gtm,1961,29007
gtm,1962,28916
gtm,1963,28848
gtm,1964,28796
gtm,1965,28762
gtm,1966,28745
gtm,1967,28731
gtm,1968,28728
gtm,1969,28720
gtm,1970,28717
gtm,1971,28691
gtm,1972,28639
gtm,1973,28567
gtm,1974,28462
gtm,1975,28318
gtm,1976,30184
gtm,1977,27870
gtm,1978,27608
gtm,1979,27274
gtm,1980,26878
gtm,1981,26406
gtm,1982,28607
gtm,1983,25210
gtm,1984,24605
gtm,1985,23929
gtm,1986,23263
gtm,1987,22651
gtm,1988,22095
gtm,1989,21590
gtm,1990,21147
gtm,1991,20731
gtm,1992,20330
gtm,1993,19930
gtm,1994,19502
gtm,1995,19058
gtm,1996,18601
gtm,1997,18132
gtm,1998,17669
gtm,1999,17212
gtm,2000,16749
gtm,2001,16265
gtm,2002,15750
gtm,2003,15216
gtm,2004,14660
gtm,2005,14091
gtm,2006,13524
gtm,2007,12979
gtm,2008,12465
gtm,2009,11985
gtm,2010,11557
gtm,2011,11163
gtm,2012,10792
gtm,2013,10447
gtm,2014,10120
gtm,2015,9823
gtm,2016,9553
gtm,2017,9300
gtm,2018,9036
gtm,2019,8780
gtm,2020,8530
guy,1960,1613
guy,1961,1570
guy,1962,1529
guy,1963,1493
guy,1964,1465
guy,1965,1442
guy,1966,1423
guy,1967,1411
guy,1968,1401
guy,1969,1396
guy,1970,1391
guy,1971,1386
guy,1972,1378
guy,1973,1366
guy,1974,1349
guy,1975,1330
guy,1976,1310
guy,1977,1292
guy,1978,1277
guy,1979,1265
guy,1980,1257
guy,1981,1247
guy,1982,1233
guy,1983,1214
guy,1984,1188
guy,1985,1156
guy,1986,1120
guy,1987,1084
guy,1988,1049
guy,1989,1017
guy,1990,988
guy,1991,962
guy,1992,939
guy,1993,915
guy,1994,891
guy,1995,866
guy,1996,839
guy,1997,811
guy,1998,781
guy,1999,749
guy,2000,717
guy,2001,684
guy,2002,653
guy,2003,622
guy,2004,594
guy,2005,568
guy,2006,546
guy,2007,526
guy,2008,510
guy,2009,496
guy,2010,485
guy,2011,475
guy,2012,466
guy,2013,456
guy,2014,444
guy,2015,432
guy,2016,418
guy,2017,405
guy,2018,391
guy,2019,378
guy,2020,364
hnd,1960,13761
hnd,1961,13639
hnd,1962,13529
hnd,1963,13434
hnd,1964,13343
hnd,1965,13273
hnd,1966,13206
hnd,1967,13129
hnd,1968,13031
hnd,1969,12909
hnd,1970,12765
hnd,1971,12604
hnd,1972,12437
hnd,1973,12267
hnd,1974,13376
hnd,1975,11904
hnd,1976,11745
hnd,1977,11555
hnd,1978,11350
hnd,1979,11132
hnd,1980,10903
hnd,1981,10664
hnd,1982,10409
hnd,1983,10150
hnd,1984,9894
hnd,1985,9633
hnd,1986,9389
hnd,1987,9147
hnd,1988,8916
hnd,1989,8689
hnd,1990,8477
hnd,1991,8287
hnd,1992,8118
hnd,1993,7965
hnd,1994,7821
hnd,1995,7680
hnd,1996,7528
hnd,1997,7353
hnd,1998,9050
hnd,1999,6920
hnd,2000,6683
hnd,2001,6419
hnd,2002,6138
hnd,2003,5854
hnd,2004,5575
hnd,2005,5308
hnd,2006,5051
hnd,2007,4806
hnd,2008,4565
hnd,2009,4334
hnd,2010,4122
hnd,2011,3933
hnd,2012,3763
hnd,2013,3614
hnd,2014,3481
hnd,2015,3359
hnd,2016,3264
hnd,2017,3173
hnd,2018,3080
hnd,2019,2988
hnd,2020,2900
hrv,1982,1272
hrv,1983,1184
hrv,1984,1096
hrv,1985,1008
hrv,1986,921
hrv,1987,835
hrv,1988,754
hrv,1989,679
hrv,1990,613
hrv,1991,597
hrv,1992,513
hrv,1993,477
hrv,1994,448
hrv,1995,426
hrv,1996,406
hrv,1997,388
hrv,1998,369
hrv,1999,348
hrv,2000,327
hrv,2001,306
hrv,2002,286
hrv,2003,269
hrv,2004,255
hrv,2005,244
hrv,2006,235
hrv,2007,226
hrv,2008,218
hrv,2009,210
hrv,2010,201
hrv,2011,193
hrv,2012,185
hrv,2013,178
hrv,2014,171
hrv,2015,166
hrv,2016,160
hrv,2017,154
hrv,2018,149
hrv,2019,144
hrv,2020,138
hti,1960,31869
hti,1961,31827
hti,1962,31749
hti,1963,31610
hti,1964,31427
hti,1965,31175
hti,1966,30812
hti,1967,30383
hti,1968,29914
hti,1969,29423
hti,1970,28952
hti,1971,28530
hti,1972,28205
hti,1973,27967
hti,1974,27847
hti,1975,27876
hti,1976,28047
hti,1977,28339
hti,1978,28714
hti,1979,29122
hti,1980,29484
hti,1981,29742
hti,1982,29847
hti,1983,29770
hti,1984,29528
hti,1985,29116
hti,1986,28552
hti,1987,27912
hti,1988,27237
hti,1989,26567
hti,1990,25917
hti,1991,25279
hti,1992,24651
hti,1993,24022
hti,1994,23394
hti,1995,22759
hti,1996,22132
hti,1997,21502
hti,1998,20891
hti,1999,20312
hti,2000,19757
hti,2001,19235
hti,2002,18758
hti,2003,18325
hti,2004,17931
hti,2005,17580
hti,2006,17248
hti,2007,16932
hti,2008,16625
hti,2009,16318
hti,2010,27949
hti,2011,15586
hti,2012,15383
hti,2013,15051
hti,2014,14711
hti,2015,14336
hti,2016,13949
hti,2017,13568
hti,2018,13196
hti,2019,12826
hti,2020,12470
hun,1960,7210
hun,1961,6519
hun,1962,6030
hun,1963,5714
hun,1964,5508
hun,1965,5374
hun,1966,5314
hun,1967,5315
hun,1968,5338
hun,1969,5338
hun,1970,5318
hun,1971,5359
hun,1972,5534
hun,1973,5747
hun,1974,5779
hun,1975,5521
hun,1976,5105
hun,1977,4665
hun,1978,4240
hun,1979,3828
hun,1980,3446
hun,1981,3125
hun,1982,2889
hun,1983,2722
hun,1984,2593
hun,1985,2476
hun,1986,2351
hun,1987,2200
hun,1988,2051
hun,1989,1948
hun,1990,1892
hun,1991,1821
hun,1992,1682
hun,1993,1506
hun,1994,1343
hun,1995,1217
hun,1996,1118
hun,1997,1037
hun,1998,966
hun,1999,901
hun,2000,838
hun,2001,779
hun,2002,725
hun,2003,678
hun,2004,640
hun,2005,609
hun,2006,581
hun,2007,550
hun,2008,519
hun,2009,491
hun,2010,470
hun,2011,452
hun,2012,439
hun,2013,426
hun,2014,408
hun,2015,384
hun,2016,359
hun,2017,339
hun,2018,324
hun,2019,313
hun,2020,306
idn,1960,564383
idn,1961,561663
idn,1962,558661
idn,1963,554952
idn,1964,550869
idn,1965,603121
idn,1966,538849
idn,1967,533441
idn,1968,525715
idn,1969,517686
idn,1970,508824
idn,1971,499419
idn,1972,489755
idn,1973,479723
idn,1974,469727
idn,1975,459876
idn,1976,450215
idn,1977,441029
idn,1978,432022
idn,1979,423087
idn,1980,413912
idn,1981,404003
idn,1982,393213
idn,1983,381470
idn,1984,368813
idn,1985,355396
idn,1986,341716
idn,1987,327955
idn,1988,314285
idn,1989,300851
idn,1990,287517
idn,1991,274462
idn,1992,261774
idn,1993,249334
idn,1994,237341
idn,1995,225922
idn,1996,215655
idn,1997,206465
idn,1998,198719
idn,1999,192186
idn,2000,186678
idn,2001,181883
idn,2002,177463
idn,2003,173170
idn,2004,179065
idn,2005,164001
idn,2006,159233
idn,2007,154301
idn,2008,149371
idn,2009,144552
idn,2010,139744
idn,2011,134784
idn,2012,129886
idn,2013,124880
idn,2014,119782
idn,2015,114762
idn,2016,109901
idn,2017,105291
idn,2018,100791
idn,2019,96878
idn,2020,93233
ind,1960,2962681
ind,1961,2963986
ind,1962,2965690
ind,1963,2968264
ind,1964,2972129
ind,1965,2976408
ind,1966,2980979
ind,1967,2989616
ind,1968,2999177
ind,1969,3008303
ind,1970,3016435
ind,1971,3019879
ind,1972,3019489
ind,1973,3013015
ind,1974,2999445
ind,1975,2978438
ind,1976,2952164
ind,1977,2921369
ind,1978,2888293
ind,1979,2856867
ind,1980,2826053
ind,1981,2795979
ind,1982,2766069
ind,1983,2736107
ind,1984,2703530
ind,1985,2665466
ind,1986,2621066
ind,1987,2570490
ind,1988,2514913
ind,1989,2457226
ind,1990,2399572
ind,1991,2344122
ind,1992,2290011
ind,1993,2237079
ind,1994,2185026
ind,1995,2131411
ind,1996,2076374
ind,1997,2019561
ind,1998,1960417
ind,1999,1900003
ind,2000,1838847
ind,2001,1776759
ind,2002,1714298
ind,2003,1653179
ind,2004,1591489
ind,2005,1528934
ind,2006,1463875
ind,2007,1395098
ind,2008,1323292
ind,2009,1248851
ind,2010,1173533
ind,2011,1100313
ind,2012,1029855
ind,2013,964793
ind,2014,905320
ind,2015,851108
ind,2016,802055
ind,2017,757238
ind,2018,716249
ind,2019,680527
ind,2020,647688
irl,1960,1802
irl,1961,1738
irl,1962,1679
irl,1963,1622
irl,1964,1561
irl,1965,1489
irl,1966,1413
irl,1967,1343
irl,1968,1286
irl,1969,1249
irl,1970,1232
irl,1971,1232
irl,1972,1239
irl,1973,1244
irl,1974,1237
irl,1975,1211
irl,1976,1166
irl,1977,1102
irl,1978,1026
irl,1979,945
irl,1980,865
irl,1981,791
irl,1982,725
irl,1983,669
irl,1984,619
irl,1985,575
irl,1986,536
irl,1987,501
irl,1988,469
irl,1989,437
irl,1990,403
irl,1991,369
irl,1992,341
irl,1993,319
irl,1994,307
irl,1995,302
irl,1996,305
irl,1997,311
irl,1998,318
irl,1999,324
irl,2000,327
irl,2001,325
irl,2002,318
irl,2003,307
irl,2004,295
irl,2005,284
irl,2006,275
irl,2007,268
irl,2008,264
irl,2009,260
irl,2010,255
irl,2011,249
irl,2012,243
irl,2013,235
irl,2014,226
irl,2015,215
irl,2016,203
irl,2017,191
irl,2018,179
irl,2019,167
irl,2020,157
irn,1972,147280
irn,1973,144463
irn,1974,142027
irn,1975,139944
irn,1976,138038
irn,1977,136006
irn,1978,133868
irn,1979,131586
irn,1980,128859
irn,1981,125869
irn,1982,122802
irn,1983,119650
irn,1984,116170
irn,1985,112114
irn,1986,107277
irn,1987,101613
irn,1988,95042
irn,1989,88002
irn,1990,80882
irn,1991,73792
irn,1992,67098
irn,1993,60925
irn,1994,55362
irn,1995,50490
irn,1996,46256
irn,1997,42630
irn,1998,39495
irn,1999,36814
irn,2000,34510
irn,2001,32564
irn,2002,30840
irn,2003,29308
irn,2004,27900
irn,2005,26668
irn,2006,25515
irn,2007,24468
irn,2008,23480
irn,2009,22596
irn,2010,21890
irn,2011,21250
irn,2012,20784
irn,2013,20427
irn,2014,20064
irn,2015,19717
irn,2016,19324
irn,2017,18877
irn,2018,18275
irn,2019,17608
irn,2020,16828
irq,1960,38474
irq,1961,37659
irq,1962,37260
irq,1963,37106
irq,1964,37072
irq,1965,37102
irq,1966,37042
irq,1967,36886
irq,1968,36584
irq,1969,36120
irq,1970,35553
irq,1971,34861
irq,1972,34124
irq,1973,33381
irq,1974,32668
irq,1975,32005
irq,1976,31380
irq,1977,30785
irq,1978,30244
irq,1979,29752
irq,1980,29298
irq,1981,28891
irq,1982,28529
irq,1983,28238
irq,1984,28013
irq,1985,27819
irq,1986,27676
irq,1987,27587
irq,1988,27536
irq,1989,27514
irq,1990,27547
irq,1991,27637
irq,1992,27776
irq,1993,27984
irq,1994,28249
irq,1995,28523
irq,1996,28803
irq,1997,29051
irq,1998,29262
irq,1999,29413
irq,2000,29503
irq,2001,29512
irq,2002,29481
irq,2003,29402
irq,2004,29293
irq,2005,29158
irq,2006,29030
irq,2007,28912
irq,2008,28810
irq,2009,28738
irq,2010,28666
irq,2011,28503
irq,2012,28268
irq,2013,27919
irq,2014,27442
irq,2015,26900
irq,2016,26283
irq,2017,25678
irq,2018,25109
irq,2019,24527
irq,2020,24009
isl,1960,83
isl,1961,81
isl,1962,79
isl,1963,77
isl,1964,74
isl,1965,71
isl,1966,67
isl,1967,64
isl,1968,61
isl,1969,59
isl,1970,56
isl,1971,54
isl,1972,52
isl,1973,50
isl,1974,47
isl,1975,45
isl,1976,42
isl,1977,40
isl,1978,37
isl,1979,35
isl,1980,33
isl,1981,31
isl,1982,29
isl,1983,28
isl,1984,27
isl,1985,26
isl,1986,25
isl,1987,24
isl,1988,24
isl,1989,23
isl,1990,23
isl,1991,22
isl,1992,21
isl,1993,20
isl,1994,20
isl,1995,18
isl,1996,17
isl,1997,16
isl,1998,15
isl,1999,14
isl,2000,13
isl,2001,13
isl,2002,12
isl,2003,12
isl,2004,11
isl,2005,11
isl,2006,11
isl,2007,11
isl,2008,11
isl,2009,10
isl,2010,10
isl,2011,10
isl,2012,9
isl,2013,9
isl,2014,8
isl,2015,8
isl,2016,7
isl,2017,7
isl,2018,7
isl,2019,6
isl,2020,6
isr,1960,1833
isr,1961,1782
isr,1962,1735
isr,1963,1694
isr,1964,1663
isr,1965,1647
isr,1966,1649
isr,1967,1669
isr,1968,1703
isr,1969,1745
isr,1970,1796
isr,1971,1851
isr,1972,1902
isr,1973,1935
isr,1974,1940
isr,1975,1902
isr,1976,1816
isr,1977,1702
isr,1978,1589
isr,1979,1493
isr,1980,1415
isr,1981,1352
isr,1982,1299
isr,1983,1244
isr,1984,1186
isr,1985,1130
isr,1986,1080
isr,1987,1037
isr,1988,1003
isr,1989,978
isr,1990,953
isr,1991,923
isr,1992,888
isr,1993,850
isr,1994,812
isr,1995,778
isr,1996,753
isr,1997,735
isr,1998,721
isr,1999,707
isr,2000,694
isr,2001,681
isr,2002,667
isr,2003,652
isr,2004,634
isr,2005,617
isr,2006,602
isr,2007,589
isr,2008,580
isr,2009,573
isr,2010,566
isr,2011,559
isr,2012,552
isr,2013,544
isr,2014,537
isr,2015,529
isr,2016,523
isr,2017,516
isr,2018,510
isr,2019,502
isr,2020,494
ita,1960,39159
ita,1961,38438
ita,1962,37528
ita,1963,36411
ita,1964,35099
ita,1965,33738
ita,1966,32437
ita,1967,31223
ita,1968,30024
ita,1969,28751
ita,1970,27303
ita,1971,25589
ita,1972,23597
ita,1973,21381
ita,1974,19069
ita,1975,16869
ita,1976,14913
ita,1977,13241
ita,1978,11836
ita,1979,10664
ita,1980,9671
ita,1981,8806
ita,1982,8042
ita,1983,7355
ita,1984,6743
ita,1985,6214
ita,1986,5780
ita,1987,5428
ita,1988,5142
ita,1989,4900
ita,1990,4681
ita,1991,4462
ita,1992,4232
ita,1993,3979
ita,1994,3708
ita,1995,3440
ita,1996,3197
ita,1997,2984
ita,1998,2801
ita,1999,2646
ita,2000,2517
ita,2001,2410
ita,2002,2322
ita,2003,2248
ita,2004,2184
ita,2005,2129
ita,2006,2083
ita,2007,2042
ita,2008,1998
ita,2009,1948
ita,2010,1887
ita,2011,1815
ita,2012,1736
ita,2013,1653
ita,2014,1569
ita,2015,1486
ita,2016,1405
ita,2017,1326
ita,2018,1246
ita,2019,1166
ita,2020,1092
jam,1960,3979
jam,1961,3914
jam,1962,3842
jam,1963,3761
jam,1964,3673
jam,1965,3576
jam,1966,3468
jam,1967,3350
jam,1968,3218
jam,1969,3082
jam,1970,2943
jam,1971,2802
jam,1972,2665
jam,1973,2539
jam,1974,2426
jam,1975,2327
jam,1976,2245
jam,1977,2180
jam,1978,2127
jam,1979,2085
jam,1980,2051
jam,1981,2019
jam,1982,1984
jam,1983,1945
jam,1984,1899
jam,1985,1847
jam,1986,1792
jam,1987,1732
jam,1988,1670
jam,1989,1612
jam,1990,1556
jam,1991,1503
jam,1992,1452
jam,1993,1403
jam,1994,1356
jam,1995,1311
jam,1996,1265
jam,1997,1219
jam,1998,1172
jam,1999,1124
jam,2000,1076
jam,2001,1030
jam,2002,989
jam,2003,953
jam,2004,922
jam,2005,895
jam,2006,870
jam,2007,848
jam,2008,825
jam,2009,799
jam,2010,773
jam,2011,746
jam,2012,719
jam,2013,691
jam,2014,666
jam,2015,642
jam,2016,621
jam,2017,598
jam,2018,577
jam,2019,554
jam,2020,532
jor,1960,4823
jor,1961,4910
jor,1962,4990
jor,1963,5061
jor,1964,5131
jor,1965,5192
jor,1966,5253
jor,1967,5307
