geo,time,tm_tax_mrch_br_zs
isl,1998,13.5
isl,1999,13.5
isl,2000,13.5
isl,2001,13.5
isl,2003,23.98
isl,2004,23.98
isl,2005,23.98
isl,2006,23.98
isl,2007,24.34
isl,2008,24.34
isl,2009,24.34
isl,2010,24.34
isl,2011,24.34
isl,2012,25.82
isl,2013,25.82
isl,2014,25.82
isl,2015,13.75
isl,2016,13.75
isl,2017,13.84
isl,2019,13.84
isr,1999,23.45
isr,2000,23.45
isr,2001,23.48
isr,2002,22.2
isr,2003,22.17
isr,2004,22.16
isr,2005,22.15
isr,2006,22.14
isr,2007,21.82
isr,2008,22.26
isr,2009,22.27
isr,2011,22.25
isr,2012,22.97
isr,2013,22.94
isr,2014,22.96
isr,2015,22.99
isr,2016,22.99
isr,2017,23.19
ita,1995,4.09
ita,1996,6.16
ita,1997,6.09
ita,1998,6.07
ita,1999,6.08
ita,2000,6.1
ita,2001,6.32
ita,2002,6.24
ita,2003,6.24
ita,2004,6.09
ita,2005,6.27
ita,2006,6.23
ita,2007,6.16
ita,2008,5.93
ita,2009,5.9
ita,2010,5.88
ita,2011,5.83
ita,2012,6.02
ita,2013,5.92
ita,2014,5.9
ita,2015,4.39
ita,2016,4.39
ita,2017,4.39
ita,2018,4.39
ita,2019,4.39
ita,2020,4.39
jam,1996,49.68
jam,1999,49.68
jam,2000,49.68
jam,2001,49.68
jam,2002,49.68
jam,2003,49.68
jam,2004,49.69
jam,2006,49.69
jam,2007,49.64
jam,2010,49.64
jam,2011,49.64
jam,2012,49.64
jam,2013,49.64
jam,2015,50.44
jam,2016,50.44
jam,2020,50.58
jor,2000,16.21
jor,2001,16.21
jor,2002,16.21
jor,2003,16.18
jor,2004,16.18
jor,2005,16.18
jor,2006,16.18
jor,2007,16.23
jor,2008,16.22
jor,2009,16.22
jor,2010,16.22
jor,2011,16.22
jor,2012,16.33
jor,2013,16.33
jor,2014,16.33
jor,2015,16.31
jor,2016,16.31
jor,2017,16.35
jor,2020,16.35
jpn,1995,2.96
jpn,1996,2.95
jpn,1997,2.95
jpn,1998,2.95
jpn,1999,2.95
jpn,2000,2.95
jpn,2001,2.95
jpn,2002,8.84
jpn,2003,8.3
jpn,2004,7.49
jpn,2005,7.16
jpn,2006,6.91
jpn,2007,6.57
jpn,2008,6.23
jpn,2009,6.17
jpn,2010,6.41
jpn,2011,6.73
jpn,2012,7.84
jpn,2013,7.47
jpn,2014,6.86
jpn,2015,3.06
jpn,2016,3.06
jpn,2017,3.08
jpn,2018,3.08
jpn,2019,3.08
jpn,2020,3.08
kaz,2015,5.94
kaz,2016,5.94
kaz,2017,5.96
kaz,2018,5.96
kaz,2019,5.96
kaz,2020,5.96
ken,1999,91.94
ken,2000,91.94
ken,2001,91.94
ken,2002,91.94
ken,2004,92.54
ken,2005,92.54
ken,2006,92.54
ken,2007,92.54
ken,2008,95.12
ken,2009,95.12
ken,2010,95.12
ken,2011,95.12
ken,2012,94.48
ken,2013,94.48
ken,2014,94.48
ken,2015,94.48
ken,2016,94.48
ken,2018,94.66
ken,2019,94.66
ken,2020,94.66
kgz,2000,7.37
kgz,2001,7.37
kgz,2002,7.37
kgz,2003,7.38
kgz,2006,7.38
kgz,2007,7.36
kgz,2008,7.42
kgz,2009,7.42
kgz,2010,7.42
kgz,2011,7.42
kgz,2012,7.42
kgz,2013,7.42
kgz,2014,7.42
kgz,2015,7.53
kgz,2016,7.53
kgz,2017,7.56
kgz,2018,7.56
kgz,2019,7.56
kgz,2020,7.56
khm,2005,19.09
khm,2006,19.09
khm,2007,19.09
khm,2008,19.09
khm,2010,19.14
khm,2011,19.14
khm,2012,19.14
khm,2014,19.44
khm,2016,19.44
khm,2020,19.42
kna,1996,75.83
kna,1999,75.88
kna,2000,75.88
kna,2001,75.88
kna,2002,75.88
kna,2003,75.88
kna,2006,75.88
kna,2007,75.88
kna,2008,75.88
kna,2009,75.88
kna,2010,75.95
kna,2011,75.95
kna,2012,75.95
kna,2013,75.95
kna,2014,75.95
kna,2015,75.95
kna,2016,75.95
kna,2017,75.95
kna,2018,75.95
kna,2019,75.95
kna,2020,76.51
kor,1995,15.81
kor,1996,15.74
kor,1997,15.74
kor,1998,15.74
kor,1999,15.74
kor,2000,15.74
kor,2001,15.74
kor,2002,17.04
kor,2003,16.94
kor,2004,16.64
kor,2005,16.64
kor,2006,16.67
kor,2007,16.92
kor,2008,16.86
kor,2009,16.82
kor,2010,16.81
kor,2011,16.81
kor,2012,18.22
kor,2013,18.23
kor,2014,18.23
kor,2015,16.48
kor,2016,16.48
kor,2017,16.55
kor,2018,16.55
kor,2020,16.55
kwt,2002,97.97
kwt,2003,97.76
kwt,2004,97.76
kwt,2005,97.76
kwt,2006,97.76
kwt,2007,98.23
kwt,2008,98.23
kwt,2009,98.23
kwt,2010,98.23
kwt,2011,98.23
kwt,2012,98.26
kwt,2013,98.26
kwt,2014,98.26
kwt,2015,98.26
kwt,2016,98.26
kwt,2017,98.32
kwt,2018,98.32
kwt,2019,98.32
kwt,2020,98.32
lao,2014,18.98
lao,2015,18.98
lao,2016,18.98
lao,2017,18.98
lao,2018,18.98
lao,2019,18.96
lao,2020,18.95
lbr,2018,26.66
lbr,2020,26.66
lca,1996,62.12
lca,1999,62.14
lca,2000,62.14
lca,2001,62.14
lca,2002,62.14
lca,2003,62.14
lca,2005,62.14
lca,2006,62.14
lca,2007,62.14
lca,2010,62.25
lca,2011,62.25
lca,2012,62.57
lca,2013,62.57
lca,2014,62.57
lca,2015,64.55
lca,2016,64.55
lca,2019,64.55
lca,2020,64.55
lka,1997,29.31
lka,1998,29.27
lka,2000,29.27
lka,2001,29.27
lka,2003,30.27
lka,2004,30.2
lka,2005,30.15
lka,2006,30.15
lka,2007,30.3
lka,2008,30.3
lka,2009,30.3
lka,2010,30.3
lka,2011,30.29
lka,2012,31.99
lka,2014,31.99
lka,2015,31.72
lka,2017,31.72
lka,2018,31.71
lka,2019,31.71
lka,2020,31.71
lso,2001,78.48
lso,2004,78.43
lso,2005,78.43
lso,2006,78.43
lso,2007,78.3
lso,2008,78.3
lso,2009,78.3
lso,2010,78.3
lso,2011,78.3
lso,2012,79.91
lso,2013,79.91
lso,2014,79.91
lso,2015,79.91
lso,2016,79.91
lso,2017,80.19
lso,2018,80.19
lso,2019,80.19
lso,2020,80.19
ltu,1995,4.09
ltu,1996,6.16
ltu,1997,6.09
ltu,1998,6.07
ltu,1999,6.08
ltu,2000,6.1
ltu,2001,6.32
ltu,2002,6.24
ltu,2003,6.24
ltu,2004,6.09
ltu,2005,6.27
ltu,2006,6.23
ltu,2007,6.16
ltu,2008,5.93
ltu,2009,5.9
ltu,2010,5.88
ltu,2011,5.83
ltu,2012,6.02
ltu,2013,5.92
ltu,2014,5.9
ltu,2015,4.39
ltu,2016,4.39
ltu,2017,4.39
ltu,2018,4.39
ltu,2019,4.39
ltu,2020,4.39
lux,1995,4.09
lux,1996,6.16
lux,1997,6.09
lux,1998,6.07
lux,1999,6.08
lux,2000,6.1
lux,2001,6.32
lux,2002,6.24
lux,2003,6.24
lux,2004,6.09
lux,2005,6.27
lux,2006,6.23
lux,2007,6.16
lux,2008,5.93
lux,2009,5.9
lux,2010,5.88
lux,2011,5.83
lux,2012,6.02
lux,2013,5.92
lux,2014,5.9
lux,2015,4.39
lux,2016,4.39
lux,2017,4.39
lux,2018,4.39
lux,2019,4.39
lux,2020,4.39
lva,1995,4.09
lva,1996,6.16
lva,1997,6.09
lva,1998,6.07
lva,1999,6.08
lva,2000,6.1
lva,2001,6.32
lva,2002,6.24
lva,2003,6.24
lva,2004,6.09
lva,2005,6.27
lva,2006,6.23
lva,2007,6.16
lva,2008,5.93
lva,2009,5.9
lva,2010,5.88
lva,2011,5.83
lva,2012,6.02
lva,2013,5.92
lva,2014,5.9
lva,2015,4.39
lva,2016,4.39
lva,2017,4.39
lva,2018,4.39
lva,2019,4.39
lva,2020,4.39
mac,1996,0
mac,1997,0
mac,1998,0
mac,1999,0
mac,2000,0
mac,2001,0
mac,2002,0
mac,2003,0
mac,2004,0
mac,2005,0
mac,2006,0
mac,2007,0
mac,2008,0
mac,2009,0
mac,2010,0
mac,2011,0
mac,2012,0
mac,2013,0
mac,2014,0
mac,2015,0
mac,2016,0
mac,2017,0
mac,2018,0
mac,2019,0
mac,2020,0
mar,1997,41.26
mar,2000,41.26
mar,2001,41.26
mar,2002,41.21
mar,2003,41.21
mar,2005,41.21
mar,2006,41.21
mar,2007,41.21
mar,2008,41.21
mar,2009,41.21
mar,2010,41.21
mar,2011,41.21
mar,2012,41.21
mar,2014,41.21
mar,2015,41.3
mar,2016,41.3
mar,2017,41.33
mar,2019,41.33
mar,2020,41.33
mda,2001,6.74
mda,2003,6.74
mda,2004,6.69
mda,2005,6.69
mda,2006,6.69
mda,2007,6.81
mda,2008,6.88
mda,2009,6.88
mda,2010,6.88
mda,2011,6.88
mda,2012,6.88
mda,2013,6.88
mda,2014,6.88
mda,2015,6.77
mda,2016,6.77
mda,2020,6.79
mdg,1995,27.05
mdg,1996,27.12
mdg,1997,27.12
mdg,1998,27.12
mdg,2000,27.12
mdg,2001,27.12
mdg,2002,27.13
mdg,2003,27.13
mdg,2004,27.13
mdg,2005,27.13
mdg,2006,27.13
mdg,2007,27.29
mdg,2008,27.29
mdg,2009,27.29
mdg,2010,27.29
mdg,2011,27.29
mdg,2012,27.42
mdg,2013,27.42
mdg,2014,27.42
mdg,2015,27.42
mdg,2016,27.42
mdg,2017,27.49
mdg,2018,27.49
mdg,2019,27.49
mdg,2020,27.49
mdv,2000,36.75
mdv,2001,36.75
mdv,2002,36.75
mdv,2003,36.73
mdv,2004,36.73
mdv,2005,36.73
mdv,2006,36.73
mdv,2008,36.62
mdv,2009,36.62
mdv,2010,36.62
mdv,2011,36.62
mdv,2012,36.53
mdv,2013,36.53
mdv,2014,36.53
mdv,2015,36.53
mdv,2016,36.53
mdv,2017,36.57
mdv,2018,36.57
mdv,2019,36.57
mdv,2020,36.57
mex,1995,34.88
mex,1996,34.89
mex,1997,34.89
mex,1998,34.89
mex,1999,34.89
mex,2000,34.89
mex,2001,34.89
mex,2002,34.63
mex,2003,34.67
mex,2004,34.65
mex,2005,34.64
mex,2006,34.64
mex,2007,34.64
mex,2008,34.65
mex,2009,34.65
mex,2010,34.65
mex,2011,34.65
mex,2012,34.65
mex,2013,34.6
mex,2014,34.6
mex,2015,34.98
mex,2016,34.98
mex,2017,34.98
mex,2018,34.98
mkd,2004,6.8
mkd,2005,6.8
mkd,2006,6.8
mkd,2007,7.01
mkd,2008,7.01
mkd,2009,7.01
mkd,2010,7.01
mkd,2011,7.01
mkd,2012,7.01
mkd,2013,7.01
mkd,2014,7.01
mkd,2015,6.85
mkd,2016,6.85
mkd,2017,6.88
mkd,2018,6.88
mkd,2019,6.88
mkd,2020,6.88
mli,1995,28.63
mli,1996,28.54
mli,1997,28.54
mli,1998,28.54
mli,1999,28.54
mli,2001,28.54
mli,2002,28.54
mli,2003,28.98
mli,2004,28.98
mli,2005,28.98
mli,2006,28.98
mli,2007,28.54
mli,2008,28.54
mli,2009,28.54
mli,2010,28.54
mli,2011,28.54
mli,2012,28.54
mli,2013,28.54
mli,2014,28.54
mli,2015,29.5
mli,2016,29.5
mli,2017,29.65
mli,2018,29.65
mli,2019,29.65
mli,2020,29.65
mlt,1995,4.09
mlt,1996,6.16
mlt,1997,6.09
mlt,1998,6.07
mlt,1999,6.08
mlt,2000,6.1
mlt,2001,6.32
mlt,2002,6.24
mlt,2003,6.24
mlt,2004,6.09
mlt,2005,6.27
mlt,2006,6.23
mlt,2007,6.16
mlt,2008,5.93
mlt,2009,5.9
mlt,2010,5.88
mlt,2011,5.83
mlt,2012,6.02
mlt,2013,5.92
mlt,2014,5.9
mlt,2015,4.39
mlt,2016,4.39
mlt,2017,4.39
mlt,2018,4.39
mlt,2019,4.39
mlt,2020,4.39
mmr,1996,79.44
mmr,1997,79.44
mmr,1998,79.44
mmr,1999,79.44
mmr,2000,79.44
mmr,2001,79.44
mmr,2002,79.44
mmr,2003,79.44
mmr,2004,79.44
mmr,2005,79.85
mmr,2006,79.85
mmr,2007,79.95
mmr,2008,79.95
mmr,2010,84.11
mmr,2011,84.11
mmr,2012,83.32
mmr,2013,83.32
mmr,2015,83.76
mmr,2019,84.34
mne,2012,5.27
mne,2013,5.27
mne,2014,5.27
mne,2015,5.27
mne,2016,5.27
mne,2017,5.28
mne,2018,5.28
mne,2019,5.28
mne,2020,5.28
mng,1999,17.53
mng,2000,17.53
mng,2001,17.53
mng,2002,17.53
mng,2003,17.53
mng,2004,17.49
mng,2005,17.49
mng,2006,17.49
mng,2007,17.48
mng,2008,17.48
mng,2009,17.48
mng,2010,17.48
mng,2011,17.48
mng,2013,17.48
mng,2015,17.54
mng,2017,17.58
mng,2018,17.58
mng,2019,17.58
mng,2020,17.58
moz,1997,97.47
moz,2001,97.5
moz,2002,97.62
moz,2003,97.62
moz,2005,97.62
moz,2006,97.62
moz,2007,97.62
moz,2008,97.45
moz,2009,97.45
moz,2010,97.45
moz,2011,97.45
moz,2012,97.45
moz,2014,97.45
moz,2016,97.45
moz,2018,97.68
moz,2020,97.68
mrt,2001,19.36
mrt,2006,19.36
mrt,2007,19.36
mrt,2008,19.36
mrt,2009,19.36
mrt,2010,19.36
mrt,2011,19.36
mrt,2014,20.83
mrt,2015,20.83
mrt,2018,20.83
mrt,2019,20.83
mrt,2020,20.84
mus,1995,81.43
mus,1996,79.52
mus,1997,81.43
mus,1998,81.43
mus,1999,79.52
mus,2000,79.52
mus,2001,79.52
mus,2002,79.4
mus,2004,79.4
mus,2005,79.4
mus,2006,79.4
mus,2007,83.32
mus,2008,83.32
mus,2009,83.32
mus,2010,83.32
mus,2011,83.32
mus,2012,85.41
mus,2013,85.41
mus,2014,85.41
mus,2015,85.41
mus,2016,85.41
mus,2017,85.92
mus,2018,85.92
mus,2019,85.92
mus,2020,85.92
mwi,1996,73.13
mwi,1997,73.13
mwi,1998,73.13
mwi,2000,73.41
mwi,2001,73.41
mwi,2003,73.42
mwi,2006,73.42
mwi,2008,74.46
mwi,2009,74.46
mwi,2010,74.46
mwi,2011,74.46
mwi,2012,74.46
mwi,2013,74.46
mwi,2014,75.08
mwi,2015,75.08
mwi,2016,75.08
mwi,2019,75.76
mwi,2020,75.76
mys,1996,14.51
mys,1997,14.51
mys,1998,14.51
mys,1999,14.51
mys,2000,14.51
mys,2001,14.51
mys,2002,36.21
mys,2003,35.79
mys,2004,33.75
mys,2005,33.25
mys,2006,33.04
mys,2007,32.9
mys,2008,33.26
mys,2009,32.93
mys,2010,32.83
mys,2011,32.81
mys,2012,32.63
mys,2013,34.43
mys,2014,14.55
mys,2016,14.55
mys,2020,14.52
nam,2001,19.2
nam,2002,19.06
nam,2004,19.06
nam,2005,19.06
nam,2006,19.06
nam,2007,19.09
nam,2008,19.09
nam,2009,19.09
nam,2010,19.09
nam,2011,19.09
nam,2012,19.27
nam,2013,19.27
nam,2014,19.27
nam,2015,19.27
nam,2016,19.27
nam,2017,19.35
nam,2018,19.35
nam,2019,19.35
nam,2020,19.35
ner,2001,44.23
ner,2002,44.23
ner,2003,44.5
ner,2004,44.5
ner,2005,44.5
ner,2006,44.5
ner,2007,44.71
ner,2008,44.71
ner,2009,44.71
ner,2010,44.71
ner,2011,44.71
ner,2012,44.71
ner,2013,44.71
ner,2014,44.71
ner,2015,45.16
ner,2016,45.16
ner,2017,45.23
ner,2018,45.23
ner,2019,45.23
ner,2020,45.23
nga,1995,114.98
nga,1996,114.78
nga,1997,114.78
nga,1998,114.78
nga,1999,114.78
nga,2000,114.78
nga,2001,114.78
nga,2002,114.78
nga,2003,114.78
nga,2005,115.14
nga,2006,115.14
nga,2008,115.14
nga,2009,118.11
nga,2010,118.11
nga,2011,118.11
nga,2013,118.11
nga,2014,118.11
nga,2015,120.91
nga,2016,120.91
nga,2020,121.32
nic,1995,40.94
nic,1996,40.94
nic,1997,40.89
nic,1998,40.89
nic,1999,40.89
nic,2000,40.89
nic,2001,40.89
nic,2002,40.89
nic,2003,40.88
nic,2004,40.88
nic,2005,40.88
nic,2006,40.88
nic,2007,41.07
nic,2008,41.07
nic,2009,41.07
nic,2010,41.07
nic,2011,41.07
nic,2012,41.11
nic,2013,41.11
nic,2014,41.11
nic,2015,41.11
nic,2016,41.11
nic,2017,41.15
nic,2018,41.15
nic,2019,41.15
nic,2020,41.15
nld,1995,4.09
nld,1996,6.16
nld,1997,6.09
nld,1998,6.07
nld,1999,6.08
nld,2000,6.1
nld,2001,6.32
nld,2002,6.24
nld,2003,6.24
nld,2004,6.09
nld,2005,6.27
nld,2006,6.23
nld,2007,6.16
nld,2008,5.93
nld,2009,5.9
nld,2010,5.88
nld,2011,5.83
nld,2012,6.02
nld,2013,5.92
nld,2014,5.9
nld,2015,4.39
nld,2016,4.39
nld,2017,4.39
nld,2018,4.39
nld,2019,4.39
nld,2020,4.39
nor,1995,2.83
nor,1996,2.85
nor,1997,2.85
nor,1998,2.85
nor,1999,2.85
nor,2000,2.85
nor,2001,2.85
nor,2002,23.51
nor,2003,23.19
nor,2004,22.66
nor,2005,23.03
nor,2006,23.01
nor,2007,22.85
nor,2008,21.87
nor,2009,21.54
nor,2010,21.43
nor,2011,21.37
nor,2012,23.89
nor,2013,23.75
nor,2014,23.56
nor,2015,2.81
nor,2016,2.81
nor,2017,2.83
nor,2018,2.83
nor,2019,2.83
nor,2020,2.83
npl,2004,25.94
npl,2005,25.94
npl,2006,25.94
npl,2007,26
npl,2008,26
npl,2009,26
npl,2010,26
npl,2011,26
npl,2012,26
npl,2013,26.26
npl,2014,26.26
npl,2015,26.26
npl,2016,26.26
npl,2018,26.33
npl,2019,26.33
npl,2020,26.33
nzl,1996,9.5
nzl,1997,9.5
nzl,1998,9.5
nzl,1999,9.5
nzl,2000,9.5
nzl,2001,9.5
nzl,2002,10.29
nzl,2003,10.34
nzl,2004,10.37
nzl,2005,10.33
nzl,2006,10.25
nzl,2007,10.17
nzl,2008,10.21
nzl,2009,10.2
nzl,2010,10.21
nzl,2011,11.13
nzl,2012,10.92
nzl,2013,10.92
nzl,2014,10.01
nzl,2015,9.39
nzl,2016,9.39
nzl,2017,9.41
nzl,2019,9.41
nzl,2020,9.41
omn,2001,13.69
omn,2002,13.69
omn,2003,13.64
omn,2004,13.64
omn,2005,13.64
omn,2006,13.64
omn,2007,13.76
omn,2008,13.76
omn,2009,13.76
omn,2012,14.03
omn,2013,14.03
omn,2014,14.03
omn,2015,14.03
omn,2016,14.03
omn,2017,14.07
omn,2018,14.07
omn,2019,14.07
omn,2020,14.07
pak,1995,60.16
pak,1998,60.14
pak,1999,60.06
pak,2000,60.06
pak,2001,60.06
pak,2002,59.93
pak,2003,59.93
pak,2004,59.93
pak,2005,59.93
pak,2006,59.93
pak,2007,59.93
pak,2008,60.03
pak,2009,60.03
pak,2010,60.03
pak,2011,60.03
pak,2012,60.84
pak,2013,60.84
pak,2014,60.84
pak,2015,60.84
pak,2016,60.84
pak,2018,60.85
pak,2019,60.85
pak,2020,60.85
pan,1997,22.93
pan,1998,22.83
pan,1999,22.83
pan,2000,22.83
pan,2001,22.83
pan,2002,22.83
pan,2003,22.83
pan,2004,22.8
pan,2005,22.78
pan,2006,22.8
pan,2007,22.8
pan,2008,22.9
pan,2009,22.9
pan,2010,22.9
pan,2011,22.9
pan,2012,22.91
pan,2013,22.91
pan,2015,22.91
pan,2020,22.96
per,1995,29.37
per,1997,29.38
per,1998,29.32
per,1999,29.32
per,2000,29.32
per,2001,29.32
per,2002,29.33
per,2003,29.33
per,2004,29.33
per,2005,29.33
per,2006,29.33
per,2007,29.33
per,2008,29.48
per,2009,29.48
per,2010,29.48
per,2011,29.48
per,2013,29.5
per,2014,29.5
per,2015,29.5
per,2017,29.51
per,2018,29.51
per,2019,29.51
per,2020,29.51
phl,1995,25.55
phl,1996,25.55
phl,1997,25.55
phl,1998,25.55
phl,1999,25.55
phl,2000,25.55
phl,2001,25.55
phl,2002,25.55
phl,2003,25.55
phl,2004,25.57
phl,2005,25.57
phl,2006,25.57
phl,2007,25.57
phl,2008,25.56
phl,2009,25.56
phl,2010,25.56
phl,2011,25.56
phl,2012,25.56
phl,2013,25.78
phl,2015,25.78
phl,2016,25.78
phl,2017,25.78
phl,2018,25.84
phl,2019,25.84
phl,2020,25.84
png,1997,31.79
png,1999,31.79
png,2000,31.62
png,2001,31.62
png,2002,31.62
png,2003,31.62
png,2004,31.62
png,2005,31.62
png,2006,31.62
png,2007,32.57
png,2008,32.92
png,2009,32.91
png,2010,33.14
png,2012,33.72
png,2013,33.82
png,2018,32.46
png,2019,32.46
png,2020,32.46
pol,1995,4.09
pol,1996,6.16
pol,1997,6.09
pol,1998,6.07
pol,1999,6.08
pol,2000,6.1
pol,2001,6.32
pol,2002,6.24
pol,2003,6.24
pol,2004,6.09
pol,2005,6.27
pol,2006,6.23
pol,2007,6.16
pol,2008,5.93
pol,2009,5.9
pol,2010,5.88
pol,2011,5.83
pol,2012,6.02
pol,2013,5.92
pol,2014,5.9
pol,2015,4.39
pol,2016,4.39
pol,2017,4.39
pol,2018,4.39
pol,2019,4.39
pol,2020,4.39
prt,1995,4.09
prt,1996,6.16
prt,1997,6.09
prt,1998,6.07
prt,1999,6.08
prt,2000,6.1
prt,2001,6.32
prt,2002,6.24
prt,2003,6.24
prt,2004,6.09
prt,2005,6.27
prt,2006,6.23
prt,2007,6.16
prt,2008,5.93
prt,2009,5.9
prt,2010,5.88
prt,2011,5.83
prt,2012,6.02
prt,2013,5.92
prt,2014,5.9
prt,2015,4.39
prt,2016,4.39
prt,2017,4.39
prt,2018,4.39
prt,2019,4.39
prt,2020,4.39
pry,1995,33.44
pry,1996,33.42
pry,1997,33.42
pry,1998,33.42
pry,1999,33.42
pry,2000,33.42
pry,2001,33.42
pry,2002,33.47
pry,2003,33.47
pry,2004,33.47
pry,2005,33.47
pry,2006,33.47
pry,2007,33.47
pry,2008,33.41
pry,2009,33.41
pry,2010,33.41
pry,2011,33.41
pry,2012,33.41
pry,2013,33.43
pry,2014,33.43
pry,2015,33.43
pry,2016,33.43
pry,2017,33.46
pry,2018,33.46
pry,2019,33.46
pry,2020,33.46
qat,2002,15.67
qat,2003,15.52
qat,2004,15.52
qat,2005,15.52
qat,2006,15.52
qat,2007,15.67
qat,2008,15.67
qat,2009,15.67
qat,2010,15.67
qat,2011,15.67
qat,2012,15.74
qat,2013,15.74
qat,2014,15.74
qat,2015,15.74
qat,2016,15.74
qat,2017,15.78
qat,2018,15.78
qat,2019,15.78
qat,2020,15.78
rou,1995,4.09
rou,1996,6.16
rou,1997,6.09
rou,1998,6.07
rou,1999,6.08
rou,2000,6.1
rou,2001,6.32
rou,2002,6.24
rou,2003,6.24
rou,2004,6.09
rou,2005,6.27
rou,2006,6.23
rou,2007,6.16
rou,2008,5.93
rou,2009,5.9
rou,2010,5.88
rou,2011,5.83
rou,2012,6.02
rou,2013,5.92
rou,2014,5.9
rou,2015,4.39
rou,2016,4.39
rou,2017,4.39
rou,2018,4.39
rou,2019,4.39
rou,2020,4.39
rus,2007,7.28
rus,2008,7.28
rus,2009,7.28
rus,2010,7.28
rus,2011,7.28
rus,2012,7.32
rus,2013,7.35
rus,2014,7.32
rus,2015,7.34
rus,2016,7.34
rus,2017,7.36
rus,2018,7.36
rus,2019,7.36
rus,2020,7.36
rwa,2000,89.57
rwa,2001,89.57
rwa,2002,89.57
rwa,2003,89.57
rwa,2005,89.52
rwa,2006,89.52
rwa,2008,89.42
rwa,2009,89.42
rwa,2010,89.42
rwa,2011,89.42
rwa,2012,89.24
rwa,2013,89.24
rwa,2014,89.24
rwa,2015,89.24
rwa,2016,89.24
rwa,2018,89.19
rwa,2019,89.19
rwa,2020,89.19
sau,2005,10.64
sau,2006,10.64
sau,2007,11.32
sau,2008,11.29
sau,2009,11.26
sau,2011,11.22
sau,2012,11.18
sau,2013,11.18
sau,2014,11.18
sau,2015,10.63
sau,2017,10.66
sau,2020,10.66
sen,2001,29.96
sen,2002,29.96
sen,2003,29.97
sen,2004,29.97
sen,2005,29.97
sen,2006,29.97
sen,2007,29.97
sen,2008,29.97
sen,2009,29.97
sen,2010,29.97
sen,2011,29.97
sen,2012,29.97
sen,2013,29.97
sen,2014,29.97
sen,2015,29.97
sen,2016,29.97
sen,2017,29.97
sen,2018,29.97
sen,2019,29.97
sen,2020,29.97
sgp,1995,6.62
sgp,1996,6.61
sgp,1997,6.61
sgp,1998,6.61
sgp,1999,6.61
sgp,2000,6.61
sgp,2001,6.61
sgp,2002,6.62
sgp,2003,6.62
sgp,2004,6.62
sgp,2005,6.62
sgp,2006,6.62
sgp,2007,12.25
sgp,2008,12.52
sgp,2009,12.46
sgp,2010,12.61
sgp,2011,12.63
sgp,2012,12.6
sgp,2013,12.38
sgp,2014,12.37
sgp,2015,6.88
sgp,2016,6.88
sgp,2017,6.88
sgp,2018,6.88
sgp,2019,6.89
sgp,2020,6.89
slb,2006,78.55
slb,2007,78.7
slb,2008,78.63
slb,2010,78.83
slb,2011,78.94
slb,2013,78.99
slb,2015,79.08
slb,2016,79.08
slb,2017,79.08
slb,2018,79.08
slb,2019,79.08
slb,2020,79.08
sle,2004,47.36
sle,2006,47.36
sle,2010,47.41
sle,2011,47.41
sle,2012,47.41
sle,2020,47.33
slv,1995,36.65
slv,1996,36.65
slv,1997,36.65
slv,1998,36.64
slv,1999,36.64
slv,2000,36.64
slv,2001,36.64
slv,2002,36.61
slv,2003,36.61
slv,2004,36.61
slv,2005,36.61
slv,2006,36.61
slv,2007,36.7
slv,2008,36.7
slv,2009,36.7
slv,2010,36.7
slv,2011,36.7
slv,2012,36.93
slv,2013,36.93
slv,2014,36.93
slv,2015,36.93
slv,2017,36.94
slv,2018,36.94
slv,2019,36.94
slv,2020,36.94
sur,1996,18.1
sur,1999,18.13
sur,2000,18.13
sur,2007,18.13
sur,2009,18.16
sur,2010,18.16
sur,2011,18.13
sur,2012,18.16
sur,2013,18.16
sur,2018,18.16
sur,2019,18.16
sur,2020,18.16
svk,1995,4.09
svk,1996,6.16
svk,1997,6.09
svk,1998,6.07
svk,1999,6.08
svk,2000,6.1
svk,2001,6.32
svk,2002,6.24
svk,2003,6.24
svk,2004,6.09
svk,2005,6.27
svk,2006,6.23
svk,2007,6.16
svk,2008,5.93
svk,2009,5.9
svk,2010,5.88
svk,2011,5.83
svk,2012,6.02
svk,2013,5.92
svk,2014,5.9
svk,2015,4.39
svk,2016,4.39
svk,2017,4.39
svk,2018,4.39
svk,2019,4.39
svk,2020,4.39
svn,1995,4.09
svn,1996,6.16
svn,1997,6.09
svn,1998,6.07
svn,1999,6.08
svn,2000,6.1
svn,2001,6.32
svn,2002,6.24
svn,2003,6.24
svn,2004,6.09
svn,2005,6.27
svn,2006,6.23
svn,2007,6.16
svn,2008,5.93
svn,2009,5.9
svn,2010,5.88
svn,2011,5.83
svn,2012,6.02
svn,2013,5.92
svn,2014,5.9
svn,2015,4.39
svn,2016,4.39
svn,2017,4.39
svn,2018,4.39
svn,2019,4.39
svn,2020,4.39
swe,1995,4.09
swe,1996,6.16
swe,1997,6.09
swe,1998,6.07
swe,1999,6.08
swe,2000,6.1
swe,2001,6.32
swe,2002,6.24
swe,2003,6.24
swe,2004,6.09
swe,2005,6.27
swe,2006,6.23
swe,2007,6.16
swe,2008,5.93
swe,2009,5.9
swe,2010,5.88
swe,2011,5.83
swe,2012,6.02
swe,2013,5.92
swe,2014,5.9
swe,2015,4.39
swe,2016,4.39
swe,2017,4.39
swe,2018,4.39
swe,2019,4.39
swe,2020,4.39
swz,2001,19.15
swz,2002,19.01
swz,2004,19.01
swz,2005,19.01
swz,2006,19.01
