geo,time,nv_mnf_tech_zs_un
ecu,2012,8.32196
ecu,2013,10.2283
ecu,2014,10.26423
ecu,2015,12.21382
ecu,2016,13.7801
ecu,2017,15.57652
ecu,2018,17.57036
ecu,2019,14.95532
egy,1990,23.37924
egy,1991,22.29431
egy,1992,16.84273
egy,1993,18.74951
egy,1994,27.45776
egy,1995,25.12647
egy,1996,28.39352
egy,1997,30.99622
egy,1998,36.82142
egy,1999,36.22613
egy,2000,36.19139
egy,2001,32.18343
egy,2002,32.48629
egy,2003,32.18343
egy,2004,27.35975
egy,2005,28.96719
egy,2006,25.7464
egy,2007,25.70697
egy,2008,25.70697
egy,2009,24.25811
egy,2010,23.84497
egy,2011,21.32084
egy,2012,20.76417
egy,2013,18.08769
egy,2014,14.02759
egy,2015,18.48591
egy,2016,20.04176
egy,2017,20.9409
egy,2018,20.9409
egy,2019,20.9409
eri,1990,19.9183
eri,1991,19.9183
eri,1992,19.9183
eri,1993,19.72142
eri,1994,21.20409
eri,1995,19.72149
eri,1996,13.59594
eri,1997,5.06588
eri,1998,7.66598
eri,1999,11.88841
eri,2000,8.69368
eri,2001,9.48639
eri,2002,11.31712
eri,2003,10.86387
eri,2004,9.63633
eri,2005,9.84814
eri,2006,14.32429
eri,2007,6.6375
eri,2008,11.95617
eri,2009,7.04648
eri,2010,6.05813
eri,2011,7.16088
eri,2012,8.94987
eri,2013,7.46935
eri,2014,7.5827
eri,2015,5.31041
eri,2016,4.30488
eri,2017,4.628
eri,2018,9.72106
eri,2019,9.72106
esp,1990,35.87361
esp,1991,36.19712
esp,1992,36.13061
esp,1993,34.80929
esp,1994,35.65534
esp,1995,35.27893
esp,1996,36.07771
esp,1997,35.97896
esp,1998,35.49896
esp,1999,34.97752
esp,2000,34.11926
esp,2001,33.80615
esp,2002,33.00748
esp,2003,33.17106
esp,2004,32.40042
esp,2005,31.22954
esp,2006,31.79132
esp,2007,32.50899
esp,2008,34.32717
esp,2009,36.31921
esp,2010,37.80529
esp,2011,37.64877
esp,2012,38.80199
esp,2013,39.64612
esp,2014,41.80081
esp,2015,41.18397
esp,2016,41.18249
esp,2017,40.88256
esp,2018,40.22135
esp,2019,39.53697
est,1990,16.85917
est,1991,16.85917
est,1992,16.85917
est,1993,17.8293
est,1994,16.92511
est,1995,17.25947
est,1996,19.62546
est,1997,19.98158
est,1998,19.98158
est,1999,19.98158
est,2000,21.84727
est,2001,16.62319
est,2002,15.70572
est,2003,20.15504
est,2004,19.99872
est,2005,22.4474
est,2006,19.36484
est,2007,23.15636
est,2008,29.34255
est,2009,26.35817
est,2010,28.35624
est,2011,32.50476
est,2012,28.44416
est,2013,28.87989
est,2014,29.22157
est,2015,29.91164
est,2016,28.33339
est,2017,27.93055
est,2018,33.49422
est,2019,29.6398
eth,1990,3.50428
eth,1991,3.17932
eth,1992,3.649
eth,1993,6.25836
eth,1994,6.38365
eth,1995,6.11941
eth,1996,5.79357
eth,1997,6.19774
eth,1998,8.28271
eth,1999,8.07309
eth,2000,11.73576
eth,2001,8.89073
eth,2002,7.29637
eth,2003,6.59955
eth,2004,7.96342
eth,2005,6.25928
eth,2006,6.86342
eth,2007,9.63734
eth,2008,7.72673
eth,2009,9.40936
eth,2010,10.92179
eth,2011,10.40788
eth,2012,11.4238
eth,2013,16.70457
eth,2014,16.07359
eth,2015,16.07359
eth,2016,16.07359
eth,2017,16.07359
eth,2018,16.07359
eth,2019,16.07359
fin,1990,33.41153
fin,1991,34.83667
fin,1992,36.66392
fin,1993,36.77025
fin,1994,37.08809
fin,1995,37.49929
fin,1996,40.89745
fin,1997,41.11208
fin,1998,42.91161
fin,1999,44.29388
fin,2000,44.63412
fin,2001,48.29279
fin,2002,47.17518
fin,2003,48.91318
fin,2004,45.31388
fin,2005,46.8259
fin,2006,45.78717
fin,2007,50.00056
fin,2008,50.69248
fin,2009,45.23526
fin,2010,47.42974
fin,2011,39.7606
fin,2012,36.61072
fin,2013,38.31494
fin,2014,45.45053
fin,2015,44.96929
fin,2016,47.4842
fin,2017,46.74623
fin,2018,46.93079
fin,2019,45.63679
fji,1990,7.01475
fji,1991,8.65714
fji,1992,7.60859
fji,1993,8.2411
fji,1994,5.67564
fji,1995,6.13293
fji,1996,6.13293
fji,1997,6.13293
fji,1998,8.19051
fji,1999,8.20017
fji,2000,8.54178
fji,2001,5.8253
fji,2002,7.23339
fji,2003,7.0685
fji,2004,7.06633
fji,2005,7.97507
fji,2006,7.44934
fji,2007,7.04088
fji,2008,6.75616
fji,2009,7.65963
fji,2010,7.87114
fji,2011,7.6856
fji,2012,7.79213
fji,2013,7.18514
fji,2014,7.12995
fji,2015,7.05979
fji,2016,7.10727
fji,2017,7.70801
fji,2018,7.75705
fji,2019,7.75713
fra,1990,52.54645
fra,1991,53.40068
fra,1992,53.84531
fra,1993,53.43135
fra,1994,54.2281
fra,1995,53.584
fra,1996,44.56765
fra,1997,45.49732
fra,1998,46.01423
fra,1999,45.88072
fra,2000,46.29794
fra,2001,46.35382
fra,2002,45.68928
fra,2003,46.61203
fra,2004,45.36956
fra,2005,46.12338
fra,2006,46.42792
fra,2007,47.3749
fra,2008,47.23639
fra,2009,47.1235
fra,2010,47.96283
fra,2011,48.00077
fra,2012,48.95966
fra,2013,49.50072
fra,2014,51.87188
fra,2015,52.1769
fra,2016,51.13596
fra,2017,50.77878
fra,2018,52.40911
fra,2019,50.41744
gab,1990,8.02655
gab,1991,8.02655
gab,1992,8.72723
gab,1993,6.87027
gab,1994,7.29452
gab,1995,5.38501
gab,1996,5.38501
gab,1997,5.38501
gab,1998,5.38501
gab,1999,5.38501
gab,2000,5.38501
gab,2001,5.38501
gab,2002,5.38501
gab,2003,5.38501
gab,2004,5.38501
gab,2005,5.38501
gab,2006,5.38501
gab,2007,5.38501
gab,2008,5.38501
gab,2009,5.38501
gab,2010,5.38501
gab,2011,5.38501
gab,2012,5.38501
gab,2013,5.38501
gab,2014,5.38501
gab,2015,5.38501
gab,2016,5.38501
gab,2017,5.38501
gab,2018,5.38501
gab,2019,5.38501
gbr,1990,44.7573
gbr,1991,44.44316
gbr,1992,44.35338
gbr,1993,43.73177
gbr,1994,43.66386
gbr,1995,43.37046
gbr,1996,43.63176
gbr,1997,43.3193
gbr,1998,43.67758
gbr,1999,44.46253
gbr,2000,43.46396
gbr,2001,42.24309
gbr,2002,42.66688
gbr,2003,41.97365
gbr,2004,42.18138
gbr,2005,42.38363
gbr,2006,43.80752
gbr,2007,43.45673
gbr,2008,44.89424
gbr,2009,47.82204
gbr,2010,49.73801
gbr,2011,49.53883
gbr,2012,49.2304
gbr,2013,50.52847
gbr,2014,50.17827
gbr,2015,48.32149
gbr,2016,46.66027
gbr,2017,48.11216
gbr,2018,48.72909
gbr,2019,48.16724
geo,1990,14.43946
geo,1991,14.43946
geo,1992,14.43946
geo,1993,14.43946
geo,1994,14.43946
geo,1995,14.43946
geo,1996,14.43946
geo,1997,14.43946
geo,1998,14.43946
geo,1999,13.6223
geo,2000,21.38612
geo,2001,17.24619
geo,2002,15.04398
geo,2003,17.12287
geo,2004,16.02993
geo,2005,18.58321
geo,2006,20.65111
geo,2007,15.73468
geo,2008,15.3785
geo,2009,21.60198
geo,2010,17.17804
geo,2011,21.79951
geo,2012,17.84843
geo,2013,18.61477
geo,2014,14.70169
geo,2015,14.7272
geo,2016,12.13576
geo,2017,13.4245
geo,2018,12.78051
geo,2019,12.80491
gha,1990,12.92231
gha,1991,12.92231
gha,1992,12.92231
gha,1993,12.92231
gha,1994,1.76846
gha,1995,1.76846
gha,1996,1.76846
gha,1997,1.76846
gha,1998,1.76846
gha,1999,1.76846
gha,2000,1.76846
gha,2001,1.76846
gha,2002,1.76846
gha,2003,0.80248
gha,2004,0.66732
gha,2005,0.66704
gha,2006,0.66676
gha,2007,0.66664
gha,2008,0.66648
gha,2009,4.34506
gha,2010,4.34506
gha,2011,4.34506
gha,2012,4.34506
gha,2013,10.84104
gha,2014,10.84104
gha,2015,10.84104
gha,2016,10.84104
gha,2017,10.84104
gha,2018,10.84104
gha,2019,10.84104
gmb,1990,9.62933
gmb,1991,9.62933
gmb,1992,9.62933
gmb,1993,9.62933
gmb,1994,9.62933
gmb,1995,9.62933
gmb,1996,0.78734
gmb,1997,0.78734
gmb,1998,0.78734
gmb,1999,0.78734
gmb,2000,0.78734
gmb,2001,0.78734
gmb,2002,0.78734
gmb,2003,0.78734
gmb,2004,3.89841
gmb,2005,3.89841
gmb,2006,3.89841
gmb,2007,3.89841
gmb,2008,3.89841
gmb,2009,3.89841
gmb,2010,3.89841
gmb,2011,3.89841
gmb,2012,3.89841
gmb,2013,3.89841
gmb,2014,3.89841
gmb,2015,3.89841
gmb,2016,3.89841
gmb,2017,3.89841
gmb,2018,3.89841
gmb,2019,3.89841
grc,1990,21.79535
grc,1991,22.68076
grc,1992,21.22506
grc,1993,26.181
grc,1994,26.71902
grc,1995,25.15589
grc,1996,26.6151
grc,1997,25.07805
grc,1998,26.06518
grc,1999,24.12419
grc,2000,24.12419
grc,2001,20.44895
grc,2002,20.44895
grc,2003,21.7611
grc,2004,20.84157
grc,2005,18.89839
grc,2006,20.49629
grc,2007,21.95842
grc,2008,24.05831
grc,2009,23.25456
grc,2010,17.95038
grc,2011,21.58103
grc,2012,22.03984
grc,2013,25.44638
grc,2014,24.81988
grc,2015,22.99705
grc,2016,21.76161
grc,2017,21.20265
grc,2018,21.17064
grc,2019,19.61906
gtm,1990,21.89561
gtm,1991,21.89561
gtm,1992,21.98076
gtm,1993,21.80497
gtm,1994,22.26134
gtm,1995,22.9265
gtm,1996,22.9265
gtm,1997,22.43331
gtm,1998,22.40264
gtm,1999,22.40264
gtm,2000,22.40264
gtm,2001,22.40264
gtm,2002,22.40264
gtm,2003,22.40264
gtm,2004,22.40264
gtm,2005,22.40264
gtm,2006,22.40264
gtm,2007,22.40264
gtm,2008,22.40264
gtm,2009,22.40264
gtm,2010,22.40264
gtm,2011,22.40264
gtm,2012,22.40264
gtm,2013,22.40264
gtm,2014,22.40264
gtm,2015,22.40264
gtm,2016,22.40264
gtm,2017,22.40264
gtm,2018,22.40264
gtm,2019,22.40264
hkg,1990,27.55542
hkg,1991,27.68563
hkg,1992,28.17354
hkg,1993,28.60537
hkg,1994,31.28123
hkg,1995,33.38596
hkg,1996,32.30213
hkg,1997,32.64365
hkg,1998,34.17691
hkg,1999,35.1164
hkg,2000,39.49651
hkg,2001,36.60623
hkg,2002,29.99775
hkg,2003,26.31297
hkg,2004,27.12986
hkg,2005,29.56558
hkg,2006,33.07867
hkg,2007,29.84323
hkg,2008,32.68206
hkg,2009,32.57804
hkg,2010,38.07385
hkg,2011,36.10794
hkg,2012,34.12696
hkg,2013,33.92988
hkg,2014,36.05513
hkg,2015,36.60989
hkg,2016,37.37519
hkg,2017,38.46776
hkg,2018,38.07031
hkg,2019,38.06924
hnd,1990,8.78022
hnd,1991,8.26311
hnd,1992,7.06882
hnd,1993,6.64988
hnd,1994,6.7506
hnd,1995,7.19073
hnd,1996,7.16346
hnd,1997,7.16346
hnd,1998,7.16346
hnd,1999,7.16346
hnd,2000,7.16346
hnd,2001,7.16346
hnd,2002,7.16346
hnd,2003,7.16346
hnd,2004,7.16346
hnd,2005,7.16346
hnd,2006,7.16346
hnd,2007,7.16346
hnd,2008,7.16346
hnd,2009,7.16346
hnd,2010,7.16346
hnd,2011,7.16346
hnd,2012,7.16346
hnd,2013,7.16346
hnd,2014,7.16346
hnd,2015,7.16346
hnd,2016,7.16346
hnd,2017,7.16346
hnd,2018,7.16346
hnd,2019,7.16346
hrv,1990,27.88499
hrv,1991,34.83271
hrv,1992,31.77406
hrv,1993,31.77406
hrv,1994,31.77406
hrv,1995,31.77406
hrv,1996,31.77406
hrv,1997,10.89662
hrv,1998,10.89662
hrv,1999,10.89662
hrv,2000,10.89662
hrv,2001,10.89662
hrv,2002,10.89662
hrv,2003,7.24351
hrv,2004,7.24351
hrv,2005,7.24351
hrv,2006,7.24351
hrv,2007,7.24351
hrv,2008,33.66351
hrv,2009,33.66584
hrv,2010,37.5548
hrv,2011,34.48953
hrv,2012,33.77988
hrv,2013,32.36098
hrv,2014,32.38522
hrv,2015,34.21235
hrv,2016,29.79621
hrv,2017,29.93797
hrv,2018,27.98478
hrv,2019,28.68788
hti,1990,13.63886
hti,1991,11.51366
hti,1992,11.27683
hti,1993,10.51801
hti,1994,9.8073
hti,1995,5.00827
hti,1996,4.48174
hti,1997,5.25966
hti,1998,5.25966
hti,1999,5.25966
hti,2000,5.25966
hti,2001,5.25966
hti,2002,5.25966
hti,2003,5.25966
hti,2004,5.25966
hti,2005,5.25966
hti,2006,5.25966
hti,2007,5.25966
hti,2008,5.25966
hti,2009,5.25966
hti,2010,5.25966
hti,2011,5.25966
hti,2012,5.25966
hti,2013,5.25966
hti,2014,5.25966
hti,2015,5.25966
hti,2016,5.25966
hti,2017,5.25966
hti,2018,5.25966
hti,2019,5.25966
hun,1990,42.16197
hun,1991,36.45271
hun,1992,27.20827
hun,1993,26.84639
hun,1994,29.88887
hun,1995,29.83131
hun,1996,31.98231
hun,1997,36.06035
hun,1998,45.67427
hun,1999,47.67844
hun,2000,48.16603
hun,2001,46.01874
hun,2002,45.58465
hun,2003,50.2907
hun,2004,51.99513
hun,2005,53.16003
hun,2006,53.45641
hun,2007,52.49101
hun,2008,51.98644
hun,2009,54.33754
hun,2010,56.131
hun,2011,57.75173
hun,2012,57.03004
hun,2013,57.89992
hun,2014,59.06493
hun,2015,59.98869
hun,2016,56.88888
hun,2017,57.88509
hun,2018,55.53831
hun,2019,53.53867
idn,1990,20.80826
idn,1991,22.96776
idn,1992,23.20234
idn,1993,22.7499
idn,1994,25.92929
idn,1995,27.56392
idn,1996,29.46936
idn,1997,29.46936
idn,1998,30.35953
idn,1999,29.43539
idn,2000,35.70278
idn,2001,27.91665
idn,2002,28.0101
idn,2003,31.45837
idn,2004,30.72296
idn,2005,34.25212
idn,2006,32.49634
idn,2007,34.11548
idn,2008,39.49467
idn,2009,39.02748
idn,2010,39.68004
idn,2011,38.79862
idn,2012,37.40824
idn,2013,35.81503
idn,2014,34.89033
idn,2015,35.34489
idn,2016,30.97409
idn,2017,37.31598
idn,2018,37.31597
idn,2019,37.31597
ind,1990,40.0051
ind,1991,42.63171
ind,1992,44.55994
ind,1993,40.52115
ind,1994,41.80151
ind,1995,46.21709
ind,1996,44.45956
ind,1997,42.75188
ind,1998,44.45157
ind,1999,43.8013
ind,2000,41.32953
ind,2001,42.29983
ind,2002,39.68267
ind,2003,39.42255
ind,2004,37.5459
ind,2005,39.60614
ind,2006,36.49573
ind,2007,34.63943
ind,2008,38.52592
ind,2009,40.56229
ind,2010,39.2114
ind,2011,41.13946
ind,2012,40.21242
ind,2013,38.20723
ind,2014,38.86352
ind,2015,42.88352
ind,2016,41.54331
ind,2017,41.45973
ind,2018,41.32874
ind,2019,41.32874
irl,1990,49.76194
irl,1991,43.61098
irl,1992,44.70194
irl,1993,45.40179
irl,1994,46.30449
irl,1995,54.23993
irl,1996,53.74164
irl,1997,57.98072
irl,1998,61.12115
irl,1999,63.25057
irl,2000,64.72089
irl,2001,64.71962
irl,2002,65.46481
irl,2003,62.16315
irl,2004,57.9777
irl,2005,59.65159
irl,2006,58.30995
irl,2007,60.98081
irl,2008,58.33656
irl,2009,63.06788
irl,2010,61.72131
irl,2011,60.13922
irl,2012,61.09274
irl,2013,55.93821
irl,2014,55.24265
irl,2015,54.35663
irl,2016,54.32614
irl,2017,54.51785
irl,2018,54.51147
irl,2019,54.51147
irn,1990,27.85283
irn,1991,32.60576
irn,1992,27.30789
irn,1993,29.79448
irn,1994,31.15872
irn,1995,35.4915
irn,1996,35.13703
irn,1997,37.36338
irn,1998,33.61767
irn,1999,33.69492
irn,2000,41.54969
irn,2001,45.4845
irn,2002,42.70093
irn,2003,44.40346
irn,2004,42.7419
irn,2005,41.77043
irn,2006,43.16288
irn,2007,41.49329
irn,2008,41.22368
irn,2009,47.35396
irn,2010,45.67527
irn,2011,44.16293
irn,2012,40.86394
irn,2013,39.84994
irn,2014,45.47126
irn,2015,46.26195
irn,2016,44.93654
irn,2017,44.71042
irn,2018,44.71042
irn,2019,44.71042
irq,1990,15.67992
irq,1991,15.67992
irq,1992,18.41675
irq,1993,2.51184
irq,1994,15.15153
irq,1995,22.67204
irq,1996,12.5591
irq,1997,24.68331
irq,1998,3.85628
irq,1999,3.85628
irq,2000,1.51836
irq,2001,1.51836
irq,2002,1.51836
irq,2003,1.51898
irq,2004,1.51898
irq,2005,1.51898
irq,2006,1.51836
irq,2007,9.01869
irq,2008,7.70378
irq,2009,7.24856
irq,2010,6.80844
irq,2011,7.09952
irq,2012,4.00814
irq,2013,8.83497
irq,2014,7.79355
irq,2015,3.46915
irq,2016,5.47191
irq,2017,10.32938
irq,2018,7.04667
irq,2019,9.17408
isl,1990,6.08112
isl,1991,6.11296
isl,1992,6.83184
isl,1993,6.41348
isl,1994,4.95556
isl,1995,5.27521
isl,1996,5.53286
isl,1997,16.64332
isl,1998,16.41599
isl,1999,16.54422
isl,2000,16.6287
isl,2001,15.44029
isl,2002,16.67876
isl,2003,18.46192
isl,2004,20.67723
isl,2005,18.95225
isl,2006,16.56649
isl,2007,16.56739
isl,2008,16.56739
isl,2009,16.56739
isl,2010,16.56739
isl,2011,14.5082
isl,2012,14.5082
isl,2013,14.5082
isl,2014,14.5082
isl,2015,15.04723
isl,2016,16.28491
isl,2017,7.32237
isl,2018,17.21244
isl,2019,14.91609
isr,1990,41.83048
isr,1991,41.89995
isr,1992,43.96575
isr,1993,44.50875
isr,1994,43.299
isr,1995,45.04341
isr,1996,47.20723
isr,1997,48.47354
isr,1998,50.64673
isr,1999,52.41829
isr,2000,57.65881
isr,2001,49.68641
isr,2002,49.25904
isr,2003,50.27228
isr,2004,53.95335
isr,2005,54.44241
isr,2006,57.78255
isr,2007,59.19658
isr,2008,59.48152
isr,2009,60.95309
isr,2010,61.97084
isr,2011,37.69144
isr,2012,42.923
isr,2013,41.26314
isr,2014,42.67933
isr,2015,39.6754
isr,2016,39.60184
isr,2017,40.2388
isr,2018,39.9978
isr,2019,39.9978
ita,1990,42.49935
ita,1991,41.13625
ita,1992,42.88507
ita,1993,41.99868
ita,1994,41.6242
ita,1995,38.49358
ita,1996,38.6733
ita,1997,38.9677
ita,1998,37.44983
ita,1999,37.50113
ita,2000,38.14318
ita,2001,37.56786
ita,2002,37.30764
ita,2003,37.27426
ita,2004,37.09293
ita,2005,37.9889
ita,2006,38.76653
ita,2007,38.39061
ita,2008,40.13536
ita,2009,41.07107
ita,2010,42.70422
ita,2011,42.46284
ita,2012,43.13508
ita,2013,43.79212
ita,2014,43.68566
ita,2015,43.77197
ita,2016,43.94926
ita,2017,44.79075
ita,2018,44.36245
ita,2019,43.18547
jam,1990,28.86119
jam,1991,27.83093
jam,1992,24.0992
jam,1993,22.68688
jam,1994,20.99314
jam,1995,1.94001
jam,1996,18.7673
jam,1997,18.7673
jam,1998,18.7673
jam,1999,18.7673
jam,2000,18.7673
jam,2001,18.7673
jam,2002,18.7673
jam,2003,18.7673
jam,2004,18.7673
jam,2005,18.7673
jam,2006,18.7673
jam,2007,18.7673
jam,2008,18.7673
jam,2009,18.7673
jam,2010,18.7673
jam,2011,18.7673
jam,2012,18.7673
jam,2013,18.7673
jam,2014,18.7673
jam,2015,18.7673
jam,2016,18.7673
jam,2017,18.7673
jam,2018,18.7673
jam,2019,18.7673
jor,1990,18.84628
jor,1991,20.92821
jor,1992,19.902
jor,1993,17.21439
jor,1994,20.22188
jor,1995,20.29047
jor,1996,19.57648
jor,1997,22.03913
jor,1998,25.3937
jor,1999,24.49834
jor,2000,22.4152
jor,2001,21.91924
jor,2002,21.9707
jor,2003,21.27047
jor,2004,21.42946
jor,2005,22.53045
jor,2006,21.56797
jor,2007,23.37769
jor,2008,26.56841
jor,2009,27.47645
jor,2010,26.09844
jor,2011,27.02963
jor,2012,26.75145
jor,2013,28.14741
jor,2014,27.4464
jor,2015,26.74065
jor,2016,23.85734
jor,2017,23.66263
jor,2018,23.66263
jor,2019,23.67128
jpn,1990,50.87282
jpn,1991,50.56905
jpn,1992,49.32863
jpn,1993,48.7978
jpn,1994,48.59949
jpn,1995,49.90356
jpn,1996,50.61372
jpn,1997,51.39271
jpn,1998,51.12101
jpn,1999,50.96499
jpn,2000,52.01528
jpn,2001,51.36098
jpn,2002,53.46491
jpn,2003,54.34203
jpn,2004,54.6859
jpn,2005,55.02087
jpn,2006,56.02079
jpn,2007,56.81816
jpn,2008,55.6398
jpn,2009,53.56783
jpn,2010,55.64469
jpn,2011,54.47823
jpn,2012,55.00502
jpn,2013,55.33723
jpn,2014,56.2087
jpn,2015,56.77074
jpn,2016,56.57023
jpn,2017,56.57023
jpn,2018,56.57023
jpn,2019,56.57023
kaz,1990,11.24148
kaz,1991,11.24148
kaz,1992,11.24148
kaz,1993,11.24148
kaz,1994,11.04967
kaz,1995,11.84187
kaz,1996,8.19151
kaz,1997,5.80799
kaz,1998,5.69612
kaz,1999,4.61508
kaz,2000,5.18442
kaz,2001,5.96221
kaz,2002,7.10524
kaz,2003,7.94259
kaz,2004,6.70724
kaz,2005,6.94223
kaz,2006,6.58911
kaz,2007,6.90195
kaz,2008,12.55422
kaz,2009,11.55346
kaz,2010,12.82673
kaz,2011,12.99569
kaz,2012,14.04751
kaz,2013,16.51504
kaz,2014,16.61749
kaz,2015,14.2262
kaz,2016,14.20126
kaz,2017,15.92184
kaz,2018,15.85473
kaz,2019,14.99163
ken,1990,18.95455
ken,1991,18.83692
ken,1992,18.83614
ken,1993,17.8382
ken,1994,18.57868
ken,1995,17.83997
ken,1996,13.33333
ken,1997,18.10374
ken,1998,17.78644
ken,1999,9.90401
ken,2000,9.50336
ken,2001,10.7819
ken,2002,10.54456
ken,2003,11.27439
ken,2004,11.78447
ken,2005,9.64488
ken,2006,9.35893
ken,2007,8.47393
ken,2008,7.93079
ken,2009,12.62298
ken,2010,10.78866
ken,2011,10.78545
ken,2012,13.0524
ken,2013,12.47066
ken,2014,13.37031
ken,2015,14.86252
ken,2016,14.55285
ken,2017,11.97135
ken,2018,12.38543
ken,2019,12.13626
kgz,1990,20.3475
kgz,1991,20.3475
kgz,1992,22.48989
kgz,1993,20.28801
kgz,1994,14.95491
kgz,1995,14.98219
kgz,1996,13.87447
kgz,1997,5.48533
kgz,1998,5.91875
kgz,1999,5.88658
kgz,2000,5.91875
kgz,2001,5.91875
kgz,2002,5.7043
kgz,2003,4.91633
kgz,2004,7.7795
kgz,2005,5.96378
kgz,2006,6.63848
kgz,2007,8.9174
kgz,2008,6.13663
kgz,2009,4.39168
kgz,2010,3.44584
kgz,2011,3.71499
kgz,2012,6.74311
kgz,2013,6.60646
kgz,2014,4.13359
kgz,2015,2.95673
kgz,2016,2.71013
kgz,2017,2.77808
kgz,2018,2.37331
kgz,2019,2.4428
khm,1990,1.08623
khm,1991,1.08623
khm,1992,1.08623
khm,1993,1.08623
khm,1994,1.08623
khm,1995,0.31797
khm,1996,0.31797
khm,1997,0.43877
khm,1998,0.24876
khm,1999,0.24876
khm,2000,0.25953
khm,2001,0.25953
khm,2002,0.25953
khm,2003,0.25953
khm,2004,0.25953
khm,2005,0.25953
khm,2006,0.25953
khm,2007,0.25953
khm,2008,0.25953
khm,2009,0.25953
khm,2010,0.25953
khm,2011,0.25953
khm,2012,0.25953
khm,2013,0.25953
khm,2014,0.25953
khm,2015,0.25953
khm,2016,0.25953
khm,2017,0.25953
khm,2018,0.25953
khm,2019,0.25953
kor,1990,45.15578
kor,1991,45.41929
kor,1992,46.10402
kor,1993,46.63435
kor,1994,49.55252
kor,1995,52.25433
kor,1996,53.1547
kor,1997,54.66845
kor,1998,54.81432
kor,1999,56.6924
kor,2000,58.86514
kor,2001,58.90824
kor,2002,60.13883
kor,2003,60.49121
kor,2004,60.81547
kor,2005,60.16343
kor,2006,62.50136
kor,2007,65.4594
kor,2008,65.09827
kor,2009,68.03207
kor,2010,61.22562
kor,2011,69.01433
kor,2012,66.9997
kor,2013,67.24374
kor,2014,66.78646
kor,2015,66.96213
kor,2016,66.17922
kor,2017,66.19226
kor,2018,63.83003
kor,2019,63.83003
kwt,1990,4.89302
kwt,1991,5.55275
kwt,1992,9.00721
kwt,1993,10.25971
kwt,1994,8.79931
kwt,1995,8.79256
kwt,1996,7.31216
kwt,1997,5.77761
kwt,1998,6.65697
kwt,1999,5.89426
kwt,2000,6.97362
kwt,2001,7.99942
kwt,2002,19.58196
kwt,2003,20.85182
kwt,2004,21.22503
kwt,2005,21.04058
kwt,2006,22.76284
kwt,2007,24.73105
kwt,2008,27.40937
kwt,2009,21.60306
kwt,2010,18.44144
kwt,2011,23.97181
kwt,2012,30.55575
kwt,2013,30.22678
kwt,2014,28.19246
kwt,2015,30.85035
kwt,2016,34.85336
kwt,2017,41.11943
kwt,2018,41.4005
kwt,2019,38.82736
lao,1990,13.62805
lao,1991,13.62805
lao,1992,13.62805
lao,1993,13.62805
lao,1994,13.62805
lao,1995,13.62805
lao,1996,13.62805
lao,1997,13.62805
lao,1998,13.62805
lao,1999,13.62805
lao,2000,10.25253
lao,2001,10.25253
lao,2002,10.25253
lao,2003,10.25253
lao,2004,10.25253
lao,2005,10.25253
lao,2006,10.25253
lao,2007,10.25253
lao,2008,3.77478
lao,2009,3.77478
lao,2010,3.77478
lao,2011,3.77478
lao,2012,3.77478
lao,2013,3.77478
lao,2014,3.77478
lao,2015,3.77478
lao,2016,3.77478
lao,2017,3.77478
lao,2018,3.77478
lao,2019,3.77478
lbn,1990,10.83217
lbn,1991,10.83217
lbn,1992,10.83217
lbn,1993,10.83217
lbn,1994,10.83217
lbn,1995,10.83217
lbn,1996,10.83217
lbn,1997,10.83217
lbn,1998,10.83217
lbn,1999,10.83217
lbn,2000,10.83217
lbn,2001,10.83217
lbn,2002,10.83217
lbn,2003,19.9496
lbn,2004,19.9496
lbn,2005,19.9496
lbn,2006,19.9496
lbn,2007,19.9496
lbn,2008,19.9496
lbn,2009,19.9496
lbn,2010,19.9496
lbn,2011,19.9496
lbn,2012,19.9496
lbn,2013,19.9496
lbn,2014,19.9496
lbn,2015,19.9496
lbn,2016,19.9496
lbn,2017,19.9496
lbn,2018,19.9496
lbn,2019,19.9496
lby,2000,16.05585
lby,2001,16.05585
lby,2002,16.05585
lby,2003,16.05585
lby,2004,16.05585
lby,2005,16.05585
lby,2006,16.05585
lby,2007,16.05585
lby,2008,16.05585
lby,2009,16.05585
lby,2010,16.05585
lby,2011,16.05585
lby,2012,16.05585
lby,2013,16.05585
lby,2014,16.05585
lby,2015,16.05585
lby,2016,16.05585
lby,2017,16.05585
lby,2018,16.05585
lby,2019,16.05585
lca,1990,5.37647
lca,1991,5.37647
lca,1992,5.17389
lca,1993,10.62802
lca,1994,9.43152
lca,1995,8.47458
lca,1996,9.04977
lca,1997,7.82918
lca,1998,7.82918
lca,1999,7.82918
lca,2000,7.82918
lca,2001,7.82918
lca,2002,7.82918
lca,2003,7.82918
lca,2004,7.82918
lca,2005,7.82918
lca,2006,7.82918
lca,2007,7.82918
lca,2008,7.82918
lca,2009,7.82918
lca,2010,7.82918
lca,2011,7.82918
lca,2012,7.82918
lca,2013,7.82918
lca,2014,7.82918
lca,2015,7.82918
lca,2016,7.82918
lca,2017,7.82918
lca,2018,7.82918
lca,2019,7.82918
lka,1990,8.20284
lka,1991,8.53483
lka,1992,9.89779
lka,1993,10.54582
lka,1994,9.13164
lka,1995,10.0431
lka,1996,8.39075
lka,1997,10.53726
lka,1998,12.36975
lka,1999,12.93827
lka,2000,9.43996
lka,2001,10.49214
lka,2002,10.49214
lka,2003,10.49214
lka,2004,19.53722
