geo,time,en_urb_lcty
jor,1969,368638
jor,1970,387843
jor,1971,408048
jor,1972,429336
jor,1973,451672
jor,1974,475202
jor,1975,499958
jor,1976,526041
jor,1977,553407
jor,1978,582238
jor,1979,612571
jor,1980,635702
jor,1981,654531
jor,1982,673945
jor,1983,693936
jor,1984,714547
jor,1985,735712
jor,1986,757534
jor,1987,780004
jor,1988,803172
jor,1989,826962
jor,1990,851491
jor,1991,876747
jor,1992,902789
jor,1993,929529
jor,1994,957100
jor,1995,974262
jor,1996,982717
jor,1997,991222
jor,1998,999812
jor,1999,1008476
jor,2000,1017228
jor,2001,1026031
jor,2002,1034923
jor,2003,1043892
jor,2004,1052951
jor,2005,1094320
jor,2006,1149064
jor,2007,1206547
jor,2008,1266991
jor,2009,1330284
jor,2010,1396832
jor,2011,1466710
jor,2012,1540187
jor,2013,1617128
jor,2014,1698026
jor,2015,1782971
jor,2016,1872292
jor,2017,1966088
jor,2018,2064582
jor,2019,2108509
jor,2020,2148293
jor,2021,2182151
jpn,1960,16678821
jpn,1961,17343864
jpn,1962,18036396
jpn,1963,18756582
jpn,1964,19506576
jpn,1965,20284371
jpn,1966,20904867
jpn,1967,21478943
jpn,1968,22069607
jpn,1969,22674822
jpn,1970,23297503
jpn,1971,23928475
jpn,1972,24574388
jpn,1973,25235887
jpn,1974,25916141
jpn,1975,26614733
jpn,1976,27063280
jpn,1977,27426678
jpn,1978,27795466
jpn,1979,28169214
jpn,1980,28548512
jpn,1981,28899550
jpn,1982,29244389
jpn,1983,29593344
jpn,1984,29946951
jpn,1985,30303794
jpn,1986,30721387
jpn,1987,31163888
jpn,1988,31613386
jpn,1989,32068104
jpn,1990,32530003
jpn,1991,32793648
jpn,1992,32990378
jpn,1993,33187742
jpn,1994,33386562
jpn,1995,33586573
jpn,1996,33764118
jpn,1997,33934040
jpn,1998,34105053
jpn,1999,34276928
jpn,2000,34449908
jpn,2001,34668636
jpn,2002,34904446
jpn,2003,35141860
jpn,2004,35381220
jpn,2005,35621544
jpn,2006,35865373
jpn,2007,36111394
jpn,2008,36359444
jpn,2009,36608508
jpn,2010,36859626
jpn,2011,36975439
jpn,2012,37045504
jpn,2013,37115509
jpn,2014,37185742
jpn,2015,37256109
jpn,2016,37326706
jpn,2017,37397437
jpn,2018,37468302
jpn,2019,37435191
jpn,2020,37393129
jpn,2021,37339805
kaz,1960,528653
kaz,1961,546815
kaz,1962,565626
kaz,1963,585085
kaz,1964,605241
kaz,1965,626033
kaz,1966,647570
kaz,1967,669847
kaz,1968,692924
kaz,1969,716728
kaz,1970,740104
kaz,1971,762676
kaz,1972,785969
kaz,1973,809906
kaz,1974,834607
kaz,1975,860062
kaz,1976,886329
kaz,1977,913323
kaz,1978,941178
kaz,1979,961733
kaz,1980,972750
kaz,1981,983863
kaz,1982,995118
kaz,1983,1006502
kaz,1984,1018032
kaz,1985,1029662
kaz,1986,1041442
kaz,1987,1053356
kaz,1988,1065422
kaz,1989,1074502
kaz,1990,1080109
kaz,1991,1085745
kaz,1992,1091418
kaz,1993,1097106
kaz,1994,1102831
kaz,1995,1108585
kaz,1996,1114378
kaz,1997,1120185
kaz,1998,1126031
kaz,1999,1138016
kaz,2000,1159742
kaz,2001,1181821
kaz,2002,1204352
kaz,2003,1227312
kaz,2004,1250743
kaz,2005,1274554
kaz,2006,1298853
kaz,2007,1323615
kaz,2008,1348884
kaz,2009,1380452
kaz,2010,1424297
kaz,2011,1469534
kaz,2012,1516273
kaz,2013,1564364
kaz,2014,1614050
kaz,2015,1665315
kaz,2016,1718281
kaz,2017,1772779
kaz,2018,1829005
kaz,2019,1862809
kaz,2020,1895742
kaz,2021,1927623
ken,1960,292622
ken,1961,315553
ken,1962,340315
ken,1963,360798
ken,1964,381625
ken,1965,403591
ken,1966,426854
ken,1967,451458
ken,1968,477518
ken,1969,505003
ken,1970,530741
ken,1971,557165
ken,1972,584943
ken,1973,614024
ken,1974,644594
ken,1975,676686
ken,1976,710423
ken,1977,745742
ken,1978,782870
ken,1979,821846
ken,1980,861661
ken,1981,903076
ken,1982,946544
ken,1983,992103
ken,1984,1039923
ken,1985,1089907
ken,1986,1142367
ken,1987,1197352
ken,1988,1255065
ken,1989,1315390
ken,1990,1380012
ken,1991,1448047
ken,1992,1519537
ken,1993,1594345
ken,1994,1672947
ken,1995,1755424
ken,1996,1842090
ken,1997,1932778
ken,1998,2028064
ken,1999,2128049
ken,2000,2213868
ken,2001,2299455
ken,2002,2388475
ken,2003,2480942
ken,2004,2577123
ken,2005,2676753
ken,2006,2780380
ken,2007,2888019
ken,2008,2999982
ken,2009,3115959
ken,2010,3236589
ken,2011,3361889
ken,2012,3492040
ken,2013,3627229
ken,2014,3767652
ken,2015,3913512
ken,2016,4065018
ken,2017,4222389
ken,2018,4385853
ken,2019,4556381
ken,2020,4734881
ken,2021,4922192
kgz,1960,235955
kgz,1961,251134
kgz,1962,267312
kgz,1963,284533
kgz,1964,302889
kgz,1965,322373
kgz,1966,343141
kgz,1967,365246
kgz,1968,388809
kgz,1969,413820
kgz,1970,432581
kgz,1971,442596
kgz,1972,452856
kgz,1973,463326
kgz,1974,474052
kgz,1975,485027
kgz,1976,496271
kgz,1977,507744
kgz,1978,519499
kgz,1979,529831
kgz,1980,538337
kgz,1981,546955
kgz,1982,555724
kgz,1983,564633
kgz,1984,573698
kgz,1985,582883
kgz,1986,592228
kgz,1987,601722
kgz,1988,611382
kgz,1989,622438
kgz,1990,635190
kgz,1991,648204
kgz,1992,661503
kgz,1993,675037
kgz,1994,688867
kgz,1995,702981
kgz,1996,717403
kgz,1997,732081
kgz,1998,747080
kgz,1999,759867
kgz,2000,766039
kgz,2001,772245
kgz,2002,778509
kgz,2003,784824
kgz,2004,791198
kgz,2005,797607
kgz,2006,804077
kgz,2007,810599
kgz,2008,817184
kgz,2009,826639
kgz,2010,843969
kgz,2011,861662
kgz,2012,879751
kgz,2013,898169
kgz,2014,916999
kgz,2015,936223
kgz,2016,955878
kgz,2017,975889
kgz,2018,996319
kgz,2019,1017166
kgz,2020,1038429
kgz,2021,1060113
khm,1960,389280
khm,1961,391899
khm,1962,396562
khm,1963,409295
khm,1964,422455
khm,1965,436001
khm,1966,450000
khm,1967,535143
khm,1968,636548
khm,1969,756807
khm,1970,900000
khm,1971,1071053
khm,1972,1274923
khm,1973,1516870
khm,1974,1805165
khm,1975,100000
khm,1976,100000
khm,1977,100000
khm,1978,100000
khm,1979,100000
khm,1980,238267
khm,1981,373725
khm,1982,386386
khm,1983,399475
khm,1984,413027
khm,1985,427000
khm,1986,459322
khm,1987,494091
khm,1988,531545
khm,1989,571723
khm,1990,615000
khm,1991,639356
khm,1992,664712
khm,1993,691000
khm,1994,759998
khm,1995,835885
khm,1996,919470
khm,1997,1011148
khm,1998,1087578
khm,1999,1117702
khm,2000,1148703
khm,2001,1180476
khm,2002,1213173
khm,2003,1246775
khm,2004,1281357
khm,2005,1316798
khm,2006,1353271
khm,2007,1390754
khm,2008,1431083
khm,2009,1476172
khm,2010,1522747
khm,2011,1570791
khm,2012,1620351
khm,2013,1671474
khm,2014,1724211
khm,2015,1778611
khm,2016,1834728
khm,2017,1892615
khm,2018,1952329
khm,2019,2014015
khm,2020,2077757
khm,2021,2143591
kor,1960,2361196
kor,1961,2554638
kor,1962,2754346
kor,1963,2969667
kor,1964,3202152
kor,1965,3452123
kor,1966,3721992
kor,1967,4056882
kor,1968,4438705
kor,1969,4855262
kor,1970,5311569
kor,1971,5629671
kor,1972,5903885
kor,1973,6190645
kor,1974,6491759
kor,1975,6807519
kor,1976,7087439
kor,1977,7360096
kor,1978,7643642
kor,1979,7938110
kor,1980,8244352
kor,1981,8483256
kor,1982,8688305
kor,1983,8898311
kor,1984,9113693
kor,1985,9333674
kor,1986,9559279
kor,1987,9790337
kor,1988,10027310
kor,1989,10269343
kor,1990,10517565
kor,1991,10553329
kor,1992,10478067
kor,1993,10403546
kor,1994,10329454
kor,1995,10255889
kor,1996,10180302
kor,1997,10104248
kor,1998,10028660
kor,1999,9953637
kor,2000,9879073
kor,2001,9849502
kor,2002,9842731
kor,2003,9835965
kor,2004,9829194
kor,2005,9822447
kor,2006,9816737
kor,2007,9811560
kor,2008,9806379
kor,2009,9801214
kor,2010,9796045
kor,2011,9808821
kor,2012,9830787
kor,2013,9852742
kor,2014,9874776
kor,2015,9896859
kor,2016,9919022
kor,2017,9941235
kor,2018,9963497
kor,2019,9962393
kor,2020,9963452
kor,2021,9967677
kwt,1960,178698
kwt,1961,198421
kwt,1962,220352
kwt,1963,244707
kwt,1964,271793
kwt,1965,302823
kwt,1966,342615
kwt,1967,387635
kwt,1968,438645
kwt,1969,496199
kwt,1970,552500
kwt,1971,577095
kwt,1972,602821
kwt,1973,629618
kwt,1974,657646
kwt,1975,688044
kwt,1976,724777
kwt,1977,763361
kwt,1978,804058
kwt,1979,846924
kwt,1980,891193
kwt,1981,933218
kwt,1982,977286
kwt,1983,1023436
kwt,1984,1071833
kwt,1985,1121716
kwt,1986,1171185
kwt,1987,1222836
kwt,1988,1276841
kwt,1989,1333072
kwt,1990,1391862
kwt,1991,1384106
kwt,1992,1298153
kwt,1993,1217753
kwt,1994,1142231
kwt,1995,1095316
kwt,1996,1133560
kwt,1997,1173028
kwt,1998,1213927
kwt,1999,1256253
kwt,2000,1300115
kwt,2001,1345383
kwt,2002,1392292
kwt,2003,1440836
kwt,2004,1491144
kwt,2005,1547977
kwt,2006,1628355
kwt,2007,1712907
kwt,2008,1801975
kwt,2009,1895410
kwt,2010,1993829
kwt,2011,2097358
kwt,2012,2206263
kwt,2013,2320822
kwt,2014,2441330
kwt,2015,2568096
kwt,2016,2701443
kwt,2017,2841715
kwt,2018,2989270
kwt,2019,3052493
kwt,2020,3114553
kwt,2021,3177315
lao,1960,75908
lao,1961,83258
lao,1962,91332
lao,1963,100189
lao,1964,109918
lao,1965,120562
lao,1966,132253
lao,1967,138137
lao,1968,144291
lao,1969,150702
lao,1970,157406
lao,1971,164409
lao,1972,171734
lao,1973,177956
lao,1974,182341
lao,1975,186834
lao,1976,191445
lao,1977,196156
lao,1978,200990
lao,1979,205944
lao,1980,211026
lao,1981,216219
lao,1982,221547
lao,1983,227007
lao,1984,232609
lao,1985,239072
lao,1986,247240
lao,1987,255688
lao,1988,264437
lao,1989,273459
lao,1990,282803
lao,1991,292466
lao,1992,302473
lao,1993,312793
lao,1994,323481
lao,1995,336864
lao,1996,355711
lao,1997,375557
lao,1998,396539
lao,1999,418694
lao,2000,442120
lao,2001,466786
lao,2002,492866
lao,2003,520402
lao,2004,549518
lao,2005,571936
lao,2006,578591
lao,2007,585323
lao,2008,592143
lao,2009,599024
lao,2010,605994
lao,2011,613045
lao,2012,620188
lao,2013,627394
lao,2014,634694
lao,2015,642079
lao,2016,649550
lao,2017,657108
lao,2018,664754
lao,2019,673061
lao,2020,682542
lao,2021,693594
lbn,1960,560908
lbn,1961,592802
lbn,1962,626558
lbn,1963,662237
lbn,1964,700000
lbn,1965,732959
lbn,1966,767520
lbn,1967,803709
lbn,1968,841659
lbn,1969,881288
lbn,1970,922842
lbn,1971,1000273
lbn,1972,1107063
lbn,1973,1224912
lbn,1974,1355495
lbn,1975,1500000
lbn,1976,1523866
lbn,1977,1548045
lbn,1978,1572642
lbn,1979,1597630
lbn,1980,1623050
lbn,1981,1648802
lbn,1982,1675000
lbn,1983,1644483
lbn,1984,1614481
lbn,1985,1585107
lbn,1986,1556228
lbn,1987,1527875
lbn,1988,1500000
lbn,1989,1392477
lbn,1990,1292529
lbn,1991,1200045
lbn,1992,1216657
lbn,1993,1233452
lbn,1994,1250502
lbn,1995,1267788
lbn,1996,1285337
lbn,1997,1303080
lbn,1998,1360000
lbn,1999,1421889
lbn,2000,1486686
lbn,2001,1554245
lbn,2002,1677788
lbn,2003,1710339
lbn,2004,1743568
lbn,2005,1777348
lbn,2006,1818013
lbn,2007,1859625
lbn,2008,1902189
lbn,2009,1945728
lbn,2010,1990263
lbn,2011,2035818
lbn,2012,2082415
lbn,2013,2130079
lbn,2014,2178834
lbn,2015,2228705
lbn,2016,2279717
lbn,2017,2331897
lbn,2018,2385271
lbn,2019,2406875
lbn,2020,2424425
lbn,2021,2434609
lbr,1960,75057
lbr,1961,88055
lbr,1962,100834
lbr,1963,107164
lbr,1964,113902
lbr,1965,121043
lbr,1966,128643
lbr,1967,136719
lbr,1968,145315
lbr,1969,154426
lbr,1970,164121
lbr,1971,174425
lbr,1972,185392
lbr,1973,197015
lbr,1974,210374
lbr,1975,226162
lbr,1976,243158
lbr,1977,261380
lbr,1978,280995
lbr,1979,302083
lbr,1980,324785
lbr,1981,349123
lbr,1982,375323
lbr,1983,403490
lbr,1984,446331
lbr,1985,513979
lbr,1986,591995
lbr,1987,681853
lbr,1988,785503
lbr,1989,904557
lbr,1990,1041858
lbr,1991,1200000
lbr,1992,945962
lbr,1993,746192
lbr,1994,588417
lbr,1995,464002
lbr,1996,836241
lbr,1997,805755
lbr,1998,776341
lbr,1999,748000
lbr,2000,835532
lbr,2001,933022
lbr,2002,1042046
lbr,2003,1163810
lbr,2004,1300000
lbr,2005,1202031
lbr,2006,1111324
lbr,2007,1027462
lbr,2008,980861
lbr,2009,1017688
lbr,2010,1055952
lbr,2011,1095654
lbr,2012,1136906
lbr,2013,1179592
lbr,2014,1223881
lbr,2015,1269832
lbr,2016,1317509
lbr,2017,1366976
lbr,2018,1418300
lbr,2019,1467026
lbr,2020,1517235
lbr,2021,1569013
lby,1960,174229
lby,1961,183113
lby,1962,192464
lby,1963,202292
lby,1964,212636
lby,1965,235174
lby,1966,261328
lby,1967,290391
lby,1968,322733
lby,1969,358572
lby,1970,398449
lby,1971,442762
lby,1972,492073
lby,1973,546718
lby,1974,565014
lby,1975,580141
lby,1976,595695
lby,1977,611622
lby,1978,627997
lby,1979,644811
lby,1980,662099
lby,1981,679801
lby,1982,698002
lby,1983,716690
lby,1984,735905
lby,1985,755580
lby,1986,775810
lby,1987,796581
lby,1988,817938
lby,1989,839807
lby,1990,862291
lby,1991,885378
lby,1992,909116
lby,1993,933422
lby,1994,958413
lby,1995,984073
lby,1996,993644
lby,1997,1000563
lby,1998,1007539
lby,1999,1014564
lby,2000,1021648
lby,2001,1028762
lby,2002,1035935
lby,2003,1043158
lby,2004,1050442
lby,2005,1057756
lby,2006,1065131
lby,2007,1072557
lby,2008,1080036
lby,2009,1087566
lby,2010,1095149
lby,2011,1102785
lby,2012,1110473
lby,2013,1118216
lby,2014,1126013
lby,2015,1133863
lby,2016,1141769
lby,2017,1149730
lby,2018,1157746
lby,2019,1160918
lby,2020,1165085
lby,2021,1169790
lka,1960,484952
lka,1961,493627
lka,1962,502469
lka,1963,511470
lka,1964,517437
lka,1965,523394
lka,1966,529428
lka,1967,535531
lka,1968,541713
lka,1969,547950
lka,1970,554267
lka,1971,560657
lka,1972,564326
lka,1973,566952
lka,1974,569595
lka,1975,572250
lka,1976,574921
lka,1977,577597
lka,1978,580289
lka,1979,582994
lka,1980,585715
lka,1981,588456
lka,1982,591252
lka,1983,594061
lka,1984,596887
lka,1985,599719
lka,1986,602568
lka,1987,605431
lka,1988,608311
lka,1989,611197
lka,1990,614100
lka,1991,617018
lka,1992,619953
lka,1993,622894
lka,1994,625854
lka,1995,628827
lka,1996,631818
lka,1997,634816
lka,1998,637832
lka,1999,640862
lka,2000,643911
lka,2001,646966
lka,2002,638910
lka,2003,630455
lka,2004,622101
lka,2005,613880
lka,2006,605756
lka,2007,597740
lka,2008,589820
lka,2009,582025
lka,2010,574323
lka,2011,566723
lka,2012,562985
lka,2013,568957
lka,2014,575000
lka,2015,581107
lka,2016,587279
lka,2017,593517
lka,2018,599821
lka,2019,606158
lka,2020,612535
lka,2021,619001
ltu,1960,249692
ltu,1961,259460
ltu,1962,269625
ltu,1963,280189
ltu,1964,291181
ltu,1965,302573
ltu,1966,314427
ltu,1967,326745
ltu,1968,339564
ltu,1969,352849
ltu,1970,366673
ltu,1971,379379
ltu,1972,391514
ltu,1973,404003
ltu,1974,416908
ltu,1975,430225
ltu,1976,443987
ltu,1977,458149
ltu,1978,472784
ltu,1979,484968
ltu,1980,493874
ltu,1981,502919
ltu,1982,512143
ltu,1983,521535
ltu,1984,531113
ltu,1985,540840
ltu,1986,550759
ltu,1987,560860
ltu,1988,571160
ltu,1989,575403
ltu,1990,572512
ltu,1991,569635
ltu,1992,566769
ltu,1993,563925
ltu,1994,561092
ltu,1995,558272
ltu,1996,555463
ltu,1997,552676
ltu,1998,549899
ltu,1999,547136
ltu,2000,544383
ltu,2001,541859
ltu,2002,540027
ltu,2003,538201
ltu,2004,536379
ltu,2005,534567
ltu,2006,532760
ltu,2007,530958
ltu,2008,529160
ltu,2009,527373
ltu,2010,525590
ltu,2011,524931
ltu,2012,526509
ltu,2013,528086
ltu,2014,529671
ltu,2015,531260
ltu,2016,532856
ltu,2017,534453
ltu,2018,536055
ltu,2019,537563
ltu,2020,538894
ltu,2021,539978
lva,1960,597367
lva,1961,609250
lva,1962,621386
lva,1963,633764
lva,1964,646406
lva,1965,659264
lva,1966,672396
lva,1967,685790
lva,1968,699470
lva,1969,713383
lva,1970,727594
lva,1971,739893
lva,1972,751078
lva,1973,762400
lva,1974,773910
lva,1975,785593
lva,1976,797469
lva,1977,809491
lva,1978,821711
lva,1979,831980
lva,1980,839774
lva,1981,847620
lva,1982,855550
lva,1983,863554
lva,1984,871644
lva,1985,879788
lva,1986,888018
lva,1987,896326
lva,1988,904724
lva,1989,909181
lva,1990,904820
lva,1991,895126
lva,1992,876673
lva,1993,856940
lva,1994,843552
lva,1995,824988
lva,1996,810172
lva,1997,792306
lva,1998,781336
lva,1999,771338
lva,2000,761714
lva,2001,751414
lva,2002,741239
lva,2003,731202
lva,2004,721287
lva,2005,711533
lva,2006,701898
lva,2007,692394
lva,2008,683005
lva,2009,673769
lva,2010,664645
lva,2011,657642
lva,2012,654661
lva,2013,651702
lva,2014,648752
lva,2015,645815
lva,2016,642888
lva,2017,639982
lva,2018,637089
lva,2019,633820
lva,2020,630692
lva,2021,627763
mac,1960,159892
mac,1961,162501
mac,1962,168358
mac,1963,176462
mac,1964,185782
mac,1965,195462
mac,1966,205447
mac,1967,215699
mac,1968,225350
mac,1969,233321
mac,1970,238887
mac,1971,241794
mac,1972,242291
mac,1973,240954
mac,1974,238758
mac,1975,236533
mac,1976,234387
mac,1977,232361
mac,1978,231185
mac,1979,231736
mac,1980,234592
mac,1981,240152
mac,1982,248429
mac,1983,258605
mac,1984,269937
mac,1985,281813
mac,1986,294157
mac,1987,306969
mac,1988,319757
mac,1989,331943
mac,1990,343119
mac,1991,353073
mac,1992,361876
mac,1993,369854
mac,1994,377547
mac,1995,385339
mac,1996,393487
mac,1997,401564
mac,1998,409837
mac,1999,418604
mac,2000,427979
mac,2001,438081
mac,2002,448896
mac,2003,460147
mac,2004,471453
mac,2005,482559
mac,2006,493320
mac,2007,503823
mac,2008,514348
mac,2009,525313
mac,2010,536969
mac,2011,549439
mac,2012,562531
mac,2013,575841
mac,2014,588781
mac,2015,600942
mac,2016,612167
mac,2017,622567
mac,2018,632418
mac,2019,642090
mac,2020,651875
mac,2021,661838
mar,1960,966796
mar,1961,1010489
mar,1962,1056222
mar,1963,1104024
mar,1964,1154061
mar,1965,1206217
mar,1966,1260808
mar,1967,1317870
mar,1968,1377598
mar,1969,1439857
mar,1970,1505022
mar,1971,1573136
mar,1972,1626173
mar,1973,1679820
mar,1974,1735313
mar,1975,1792640
mar,1976,1851944
mar,1977,1913038
mar,1978,1976236
mar,1979,2041522
mar,1980,2109059
mar,1981,2178635
mar,1982,2250607
mar,1983,2304309
mar,1984,2354891
mar,1985,2406440
mar,1986,2459191
mar,1987,2513098
mar,1988,2568264
mar,1989,2624483
mar,1990,2682014
mar,1991,2740805
mar,1992,2800969
mar,1993,2862283
mar,1994,2925026
mar,1995,2963372
mar,1996,2996850
mar,1997,3030611
mar,1998,3064801
mar,1999,3099376
mar,2000,3134389
mar,2001,3169700
mar,2002,3205459
mar,2003,3241620
mar,2004,3278241
mar,2005,3307188
mar,2006,3334722
mar,2007,3362485
mar,2008,3390518
mar,2009,3418707
mar,2010,3447169
mar,2011,3475869
mar,2012,3504847
mar,2013,3533986
mar,2014,3563408
mar,2015,3593075
mar,2016,3622989
mar,2017,3653152
mar,2018,3683566
mar,2019,3716093
mar,2020,3752357
mar,2021,3793585
mda,1960,223279
mda,1961,233725
mda,1962,244674
mda,1963,256137
mda,1964,268154
mda,1965,280699
mda,1966,293849
mda,1967,307616
mda,1968,322048
mda,1969,337114
mda,1970,352071
mda,1971,366657
mda,1972,381868
mda,1973,397667
mda,1974,414142
mda,1975,431299
mda,1976,449193
mda,1977,467776
mda,1978,487156
mda,1979,504548
mda,1980,519100
mda,1981,534030
mda,1982,549410
mda,1983,565234
mda,1984,581536
mda,1985,598261
mda,1986,615492
mda,1987,633219
mda,1988,651482
mda,1989,659162
mda,1990,654352
mda,1991,649577
mda,1992,644831
mda,1993,640132
mda,1994,635461
mda,1995,630824
mda,1996,626214
mda,1997,621651
mda,1998,617115
mda,1999,612612
mda,2000,608135
mda,2001,603704
mda,2002,599299
mda,2003,594926
mda,2004,590578
mda,2005,584870
mda,2006,578714
mda,2007,572623
mda,2008,566587
mda,2009,560632
mda,2010,554731
mda,2011,548892
mda,2012,543107
mda,2013,537398
mda,2014,531742
mda,2015,526146
mda,2016,520608
mda,2017,515129
mda,2018,509707
mda,2019,504342
mda,2020,499034
mda,2021,494425
mdg,1960,252097
mdg,1961,260657
mdg,1962,269521
mdg,1963,278685
mdg,1964,288175
mdg,1965,297960
mdg,1966,308408
mdg,1967,321149
mdg,1968,334435
mdg,1969,348232
mdg,1970,362619
mdg,1971,377600
mdg,1972,395320
mdg,1973,413819
mdg,1974,433211
mdg,1975,453637
mdg,1976,476519
mdg,1977,500489
mdg,1978,525699
mdg,1979,552179
mdg,1980,580033
mdg,1981,609209
mdg,1982,639896
mdg,1983,672128
mdg,1984,706033
mdg,1985,741546
mdg,1986,778899
mdg,1987,818134
mdg,1988,859403
mdg,1989,902631
mdg,1990,948098
mdg,1991,995856
mdg,1992,1046090
mdg,1993,1098709
mdg,1994,1134427
mdg,1995,1169444
mdg,1996,1205593
mdg,1997,1242754
mdg,1998,1281115
mdg,1999,1320660
mdg,2000,1361482
mdg,2001,1403449
mdg,2002,1441214
mdg,2003,1479995
mdg,2004,1519875
mdg,2005,1560716
mdg,2006,1643372
mdg,2007,1730644
mdg,2008,1822681
mdg,2009,1919339
mdg,2010,2021267
mdg,2011,2128608
mdg,2012,2241809
mdg,2013,2360694
mdg,2014,2486060
mdg,2015,2618084
mdg,2016,2757316
mdg,2017,2903952
mdg,2018,3058387
mdg,2019,3210386
mdg,2020,3368585
mdg,2021,3531887
mex,1960,5479184
mex,1961,5748913
mex,1962,6032320
mex,1963,6329698
mex,1964,6642176
mex,1965,6969157
mex,1966,7312719
mex,1967,7673217
mex,1968,8052021
mex,1969,8448405
mex,1970,8830947
mex,1971,9182417
mex,1972,9548389
mex,1973,9927879
mex,1974,10323007
mex,1975,10733860
mex,1976,11161666
mex,1977,11605274
mex,1978,12067162
mex,1979,12547433
mex,1980,13027620
mex,1981,13268385
mex,1982,13513942
mex,1983,13764043
mex,1984,14019126
mex,1985,14278216
mex,1986,14542461
mex,1987,14811597
mex,1988,15086094
mex,1989,15364903
mex,1990,15642318
mex,1991,15908157
mex,1992,16178890
mex,1993,16453467
mex,1994,16733092
mex,1995,17017469
mex,1996,17307081
mex,1997,17600805
mex,1998,17899928
mex,1999,18204136
mex,2000,18457027
mex,2001,18617824
mex,2002,18780246
mex,2003,18944086
mex,2004,19109583
mex,2005,19276065
mex,2006,19444230
mex,2007,19613862
mex,2008,19785210
mex,2009,19957578
mex,2010,20136681
mex,2011,20371749
mex,2012,20609889
mex,2013,20850148
mex,2014,21093544
mex,2015,21339781
mex,2016,21419976
mex,2017,21500251
mex,2018,21580827
mex,2019,21671908
mex,2020,21782378
mex,2021,21918935
mkd,1960,190662
mkd,1961,199648
mkd,1962,209072
mkd,1963,218940
mkd,1964,229289
mkd,1965,240096
mkd,1966,251429
mkd,1967,263297
mkd,1968,275742
mkd,1969,288739
mkd,1970,302368
mkd,1971,315081
mkd,1972,323570
mkd,1973,332263
mkd,1974,341202
mkd,1975,350381
mkd,1976,359821
mkd,1977,369488
mkd,1978,379428
mkd,1979,389636
mkd,1980,400133
mkd,1981,409108
mkd,1982,412959
mkd,1983,416846
mkd,1984,420775
mkd,1985,424730
mkd,1986,428728
mkd,1987,432763
mkd,1988,436842
mkd,1989,440949
mkd,1990,445099
mkd,1991,447920
mkd,1992,446696
mkd,1993,445478
mkd,1994,444380
mkd,1995,447066
mkd,1996,449771
mkd,1997,452486
mkd,1998,455221
mkd,1999,457973
mkd,2000,460744
mkd,2001,463525
mkd,2002,466327
mkd,2003,471711
mkd,2004,478490
mkd,2005,485348
mkd,2006,492314
mkd,2007,499380
mkd,2008,506558
mkd,2009,513818
mkd,2010,521192
mkd,2011,528673
mkd,2012,536271
mkd,2013,543978
mkd,2014,551796
mkd,2015,559726
mkd,2016,567771
mkd,2017,575931
mkd,2018,584208
mkd,2019,589751
mkd,2020,595275
mkd,2021,600708
mli,1960,130017
mli,1961,134784
mli,1962,140267
mli,1963,145973
mli,1964,151920
mli,1965,158092
mli,1966,165218
mli,1967,173401
mli,1968,182000
mli,1969,200841
mli,1970,221663
mli,1971,244644
mli,1972,270044
mli,1973,298000
mli,1974,328895
mli,1975,362992
mli,1976,400679
mli,1977,429198
mli,1978,448285
mli,1979,468220
mli,1980,489071
mli,1981,510789
mli,1982,533504
mli,1983,557229
mli,1984,582043
mli,1985,607890
mli,1986,634923
mli,1987,662721
mli,1988,689548
mli,1989,717383
mli,1990,746382
mli,1991,776554
mli,1992,807989
mli,1993,840605
mli,1994,874585
mli,1995,909939
mli,1996,946774
mli,1997,984992
mli,1998,1027669
mli,1999,1083247
mli,2000,1141913
mli,2001,1203582
mli,2002,1268674
mli,2003,1337286
mli,2004,1409710
mli,2005,1485842
mli,2006,1566198
mli,2007,1650901
mli,2008,1740310
mli,2009,1825125
mli,2010,1885545
mli,2011,1947964
mli,2012,2012540
mli,2013,2079070
mli,2014,2147896
mli,2015,2219000
mli,2016,2292458
mli,2017,2368347
mli,2018,2446749
mli,2019,2529328
mli,2020,2617686
mli,2021,2713230
mmr,1960,1591991
mmr,1961,1624220
mmr,1962,1657148
mmr,1963,1690743
mmr,1964,1725067
mmr,1965,1759991
mmr,1966,1795671
mmr,1967,1832074
mmr,1968,1869267
mmr,1969,1907110
mmr,1970,1945773
mmr,1971,1985219
mmr,1972,2025522
mmr,1973,2066526
mmr,1974,2108415
mmr,1975,2151153
mmr,1976,2194819
mmr,1977,2239246
mmr,1978,2284636
mmr,1979,2330946
mmr,1980,2378261
mmr,1981,2426402
mmr,1982,2475586
mmr,1983,2525975
mmr,1984,2578093
mmr,1985,2631138
mmr,1986,2685351
mmr,1987,2740680
mmr,1988,2797228
mmr,1989,2854783
mmr,1990,2913603
mmr,1991,2973636
mmr,1992,3034990
mmr,1993,3097437
mmr,1994,3161257
mmr,1995,3226392
mmr,1996,3292962
mmr,1997,3360716
mmr,1998,3429961
mmr,1999,3500632
mmr,2000,3572860
mmr,2001,3646374
mmr,2002,3721504
mmr,2003,3798183
mmr,2004,3876550
mmr,2005,3956312
mmr,2006,4037829
mmr,2007,4121025
mmr,2008,4206054
mmr,2009,4292595
mmr,2010,4381041
mmr,2011,4471308
mmr,2012,4563564
mmr,2013,4657462
mmr,2014,4753425
mmr,2015,4851365
mmr,2016,4951323
mmr,2017,5053341
mmr,2018,5157461
mmr,2019,5243989
