geo,time,se_prm_gint_fe_zs
lka,2017,98.47097
lso,1972,112.94211
lso,1973,121.94761
lso,1974,176.17378
lso,1975,134.66726
lso,1976,129.17479
lso,1977,129.64553
lso,1978,121.2049
lso,1979,125.00737
lso,1980,122.48244
lso,1981,122.46306
lso,1982,128.5207
lso,1983,121.96188
lso,1984,113.54899
lso,1985,122.90442
lso,1986,107.90924
lso,1987,113.9723
lso,1988,117.01635
lso,1989,105.29769
lso,1990,100.45082
lso,1991,104.41569
lso,1992,103.79822
lso,1993,95.93469
lso,1994,106.77097
lso,1995,108.42404
lso,1996,101.40835
lso,1997,96.8342
lso,1998,96.37394
lso,1999,95.55696
lso,2000,174.68945
lso,2001,124.19213
lso,2002,112.61832
lso,2003,114.84516
lso,2004,120.32108
lso,2005,112.3577
lso,2006,114.27472
lso,2007,108.49514
lso,2008,107.3682
lso,2009,110.97132
lso,2010,108.44454
lso,2011,108.99542
lso,2012,112.92871
lso,2013,107.64778
lso,2014,110.6545
lso,2015,114.23192
lso,2016,111.9474
lso,2017,113.81404
ltu,1995,97.94041
ltu,1996,97.43048
ltu,1997,101.81945
ltu,1999,101.6774
ltu,2000,102.57712
ltu,2001,102.90139
ltu,2002,102.16684
ltu,2003,102.98222
ltu,2004,105.0894
ltu,2005,98.4352
ltu,2006,98.82158
ltu,2007,99.50102
ltu,2008,97.14897
ltu,2009,100.35692
ltu,2010,100.2762
ltu,2011,101.0003
ltu,2012,101.10522
ltu,2013,101.61055
ltu,2014,100.73322
ltu,2015,102.61117
ltu,2016,102.85797
ltu,2017,103.98166
lux,1975,96.96099
lux,1976,93.51464
lux,1977,95.97085
lux,1978,96.71986
lux,1979,90.60773
lux,1983,88.38742
lux,2001,101.03276
lux,2004,101.0989
lux,2005,101.45752
lux,2006,99.50302
lux,2007,98.26118
lux,2008,99.89362
lux,2010,98.58956
lux,2011,96.18614
lux,2012,97.83444
lux,2013,99.33867
lux,2014,104.36288
lux,2015,101.61457
lux,2016,102.34534
lux,2017,105.08701
lva,1999,98.13974
lva,2000,100.58319
lva,2001,105.34548
lva,2002,103.59442
lva,2003,103.36821
lva,2004,101.7747
lva,2005,102.51832
lva,2006,99.59165
lva,2007,100.61532
lva,2008,99.34477
lva,2009,101.01768
lva,2010,102.50453
lva,2011,97.77103
lva,2012,98.69161
lva,2013,99.07029
lva,2014,98.48306
lva,2015,99.04
lva,2016,98.55765
lva,2017,99.32432
mac,1990,100.8991
mac,1992,104.13318
mac,1993,101.20685
mac,1999,93.79249
mac,2000,90.05268
mac,2001,92.7593
mac,2002,94.11765
mac,2003,93.83662
mac,2004,89.30793
mac,2005,90.63281
mac,2006,94.41216
mac,2007,91.90613
mac,2008,89.41176
mac,2009,86.6342
mac,2010,83.90546
mac,2011,87.69319
mac,2012,94.38518
mac,2013,97.51848
mac,2014,101.06641
mac,2015,96.42384
mac,2016,95.0487
mac,2017,93.60421
mac,2018,95.57895
mar,1973,34.15426
mar,1974,35.69408
mar,1975,36.15785
mar,1977,44.28788
mar,1978,46.38637
mar,1979,49.70509
mar,1980,53.28334
mar,1981,55.98767
mar,1982,61.74921
mar,1983,64.32339
mar,1984,49.52631
mar,1985,43.57522
mar,1986,62.38211
mar,1987,55.2026
mar,1988,56.62241
mar,1989,52.74512
mar,1990,55.69055
mar,1991,58.58321
mar,1992,60.73793
mar,1993,68.02318
mar,1994,73.50408
mar,1995,75.49849
mar,1996,77.80926
mar,1997,78.77354
mar,1998,88.14801
mar,1999,108.21596
mar,2000,108.61135
mar,2001,109.64447
mar,2002,109.78113
mar,2003,99.06718
mar,2004,98.99157
mar,2005,102.03403
mar,2006,101.92759
mar,2007,113.90391
mar,2008,104.60513
mar,2009,104.23472
mar,2010,104.86222
mar,2011,104.13425
mar,2012,101.72927
mar,2013,102.02224
mar,2014,103.45985
mar,2015,103.2024
mar,2016,106.66928
mar,2017,108.88515
mar,2018,110.76597
mda,1995,94.69016
mda,1999,104.76353
mda,2000,104.20305
mda,2002,101.6801
mda,2003,100.41223
mda,2004,100.17513
mda,2005,90.09973
mda,2006,97.25328
mda,2007,95.64376
mda,2008,93.37823
mda,2009,93.30342
mda,2010,96.52381
mda,2011,96.581
mda,2012,95.33727
mda,2013,94.99753
mda,2014,94.15535
mda,2015,93.64376
mda,2016,92.51582
mda,2017,93.87798
mda,2018,91.7212
mdg,1971,99.97401
mdg,1972,101.0689
mdg,1973,101.62346
mdg,1975,122.15317
mdg,1988,97.51471
mdg,1989,99.56704
mdg,1990,90.25012
mdg,1991,97.13007
mdg,1992,84.37958
mdg,1993,89.90804
mdg,1994,93.17735
mdg,1995,95.80014
mdg,1996,96.23247
mdg,1998,107.45464
mdg,1999,107.69207
mdg,2000,109.28118
mdg,2001,109.22666
mdg,2002,114.92152
mdg,2003,146.99959
mdg,2004,164.10582
mdg,2005,175.78028
mdg,2006,172.98439
mdg,2007,164.5628
mdg,2008,171.77599
mdg,2009,181.96066
mdg,2010,177.64614
mdg,2011,177.08937
mdg,2012,175.53089
mdg,2013,176.43668
mdg,2014,183.25005
mdg,2015,179.00194
mdg,2016,174.38404
mdg,2018,157.18468
mdv,1997,96.80903
mdv,1999,100.75482
mdv,2000,99.19225
mdv,2001,103.11011
mdv,2002,100.79109
mdv,2003,105.00768
mdv,2004,104.15593
mdv,2005,105.55182
mdv,2006,101.44112
mdv,2007,106.73707
mdv,2008,102.91153
mdv,2009,95.93067
mdv,2015,104.52276
mdv,2016,106.3866
mdv,2017,98.55032
mex,1975,131.31442
mex,1976,133.70516
mex,1977,134.52953
mex,1993,110.42849
mex,1994,107.1847
mex,1995,109.12764
mex,1996,107.15744
mex,1997,108.28898
mex,1999,109.21455
mex,2000,109.13262
mex,2001,109.03985
mex,2002,108.25294
mex,2003,107.14847
mex,2004,104.00151
mex,2005,104.42844
mex,2006,104.38595
mex,2007,111.32536
mex,2008,113.9784
mex,2009,114.16473
mex,2010,106.92989
mex,2011,105.341
mex,2012,104.54234
mex,2013,104.4987
mex,2014,105.66906
mex,2015,106.85436
mex,2016,105.90682
mex,2017,105.36228
mhl,1999,107.76119
mhl,2002,144.55067
mhl,2003,127.12477
mhl,2005,127.77778
mhl,2006,118.46381
mhl,2007,102.94944
mhl,2008,98.51552
mhl,2009,95.01966
mhl,2011,94.3734
mhl,2016,85.82781
mkd,1995,98.54427
mkd,1996,98.03934
mkd,1997,96.70609
mkd,1999,99.1357
mkd,2000,94.75932
mkd,2001,94.40958
mkd,2002,94.44041
mkd,2003,91.19245
mkd,2004,91.7136
mkd,2005,93.37482
mkd,2006,92.78107
mkd,2007,91.01044
mkd,2009,91.5766
mkd,2010,93.72242
mkd,2012,90.33537
mkd,2013,92.1515
mkd,2014,93.26584
mkd,2015,98.21132
mkd,2017,104.65853
mli,1979,19.21823
mli,1981,17.39259
mli,1984,18.48572
mli,1985,17.05082
mli,1987,17.98945
mli,1988,18.25591
mli,1999,47.78072
mli,2000,49.87095
mli,2001,55.01091
mli,2002,62.2617
mli,2003,61.62417
mli,2004,64.34855
mli,2005,65.11567
mli,2006,73.02026
mli,2007,74.46418
mli,2008,77.34608
mli,2009,74.45266
mli,2010,75.43333
mli,2011,76.69052
mli,2012,64.65923
mli,2013,65.99924
mli,2014,60.09068
mli,2015,62.36122
mli,2016,62.6848
mli,2017,76.13225
mlt,1971,75.4356
mlt,1972,94.23216
mlt,1973,104.17957
mlt,1974,109.22756
mlt,1975,104.43066
mlt,1976,127.65576
mlt,1977,112.00883
mlt,1978,108.57988
mlt,1979,107.87685
mlt,1980,96.15238
mlt,1981,99.58925
mlt,1982,103.55311
mlt,1983,96.85239
mlt,1984,99.96407
mlt,1985,99.67765
mlt,1986,98.96502
mlt,1987,98.11522
mlt,1988,104.01421
mlt,1989,100.10672
mlt,1990,99.42796
mlt,1991,97.69286
mlt,1992,95.64112
mlt,1993,101.28299
mlt,1994,96.77897
mlt,1995,107.62617
mlt,1996,105.35445
mlt,1997,109.04908
mlt,1998,105.54688
mlt,1999,102.82756
mlt,2000,103.286
mlt,2001,100.04124
mlt,2002,99.83278
mlt,2003,97.14772
mlt,2004,98.21117
mlt,2005,96.7553
mlt,2006,105.03056
mlt,2007,97.12055
mlt,2008,96.04863
mlt,2009,100
mlt,2010,102.53917
mlt,2011,104.13451
mlt,2012,101.53005
mlt,2013,100.42804
mlt,2014,107.70031
mlt,2015,108.46856
mlt,2016,107.0035
mlt,2017,109.03704
mmr,1971,108.18243
mmr,1972,126.76392
mmr,1973,78.47133
mmr,1974,100.3355
mmr,1999,124.04518
mmr,2000,124.58897
mmr,2001,126.12351
mmr,2002,125.99261
mmr,2003,127.29968
mmr,2004,117.28516
mmr,2005,110.9749
mmr,2006,110.42817
mmr,2008,114.41145
mmr,2009,114.3795
mmr,2010,112.62329
mmr,2017,130.57755
mne,2001,101.39256
mne,2002,106.70241
mne,2003,115.42264
mne,2004,109.63705
mne,2005,124.69605
mne,2006,128.28593
mne,2007,124.41169
mne,2008,122.23091
mne,2009,102.07567
mne,2010,98.64901
mne,2011,96.97294
mne,2012,93.78349
mne,2015,99.23077
mne,2016,101.00983
mne,2017,102.46121
mne,2018,88.65979
mng,1995,98.47496
mng,1996,100.45956
mng,1997,100.33744
mng,1998,102.54366
mng,1999,108.0868
mng,2000,108.89064
mng,2001,105.63653
mng,2002,105.49811
mng,2003,120.44856
mng,2004,119.62524
mng,2006,119.43885
mng,2007,124.98536
mng,2008,135.67874
mng,2009,142.93417
mng,2010,112.67383
mng,2011,103.38019
mng,2012,99.33598
mng,2013,96.02076
mng,2014,105.63749
mng,2015,108.92806
mng,2016,107.95151
mng,2017,97.16407
mng,2018,99.92116
moz,1973,57.91396
moz,1982,101.8221
moz,1983,86.56316
moz,1984,95.00218
moz,1985,95.24826
moz,1986,84.64941
moz,1987,75.39257
moz,1988,62.63999
moz,1989,65.94234
moz,1990,66.89026
moz,1991,58.60568
moz,1992,57.15064
moz,1993,62.28152
moz,1994,64.05643
moz,1995,69.66291
moz,1998,84.35048
moz,1999,94.86008
moz,2000,103.71247
moz,2001,110.55376
moz,2002,105.24701
moz,2004,122.11487
moz,2005,137.43416
moz,2006,136.9728
moz,2007,149.28431
moz,2008,150.74798
moz,2009,150.59395
moz,2010,154.47892
moz,2011,150.63333
moz,2012,151.47678
moz,2013,155.00566
moz,2014,155.30067
moz,2015,155.70223
moz,2016,158.11472
moz,2017,155.56134
moz,2018,168.83101
mrt,1976,20.55172
mrt,1977,23.83363
mrt,1978,23.5564
mrt,1979,24.16761
mrt,1981,24.46448
mrt,1985,32.75161
mrt,1986,37.61162
mrt,1987,36.69618
mrt,1988,37.81745
mrt,1989,39.58894
mrt,1990,39.24451
mrt,1991,47.23949
mrt,1992,62.92304
mrt,1993,78.52875
mrt,1994,82.30373
mrt,1995,78.30387
mrt,1996,85.49605
mrt,1997,88.50088
mrt,1998,87.80338
mrt,1999,92.02415
mrt,2001,94.9685
mrt,2002,112.52569
mrt,2003,105.61892
mrt,2004,108.8591
mrt,2005,117.77568
mrt,2006,120.3525
mrt,2007,111.52116
mrt,2008,115.45156
mrt,2009,109.39693
mrt,2010,103.80879
mrt,2011,107.15704
mrt,2012,111.87237
mrt,2013,110.36175
mrt,2014,119.81354
mrt,2015,130.34823
mrt,2016,109.18222
mrt,2017,106.75678
mrt,2018,106.27895
mus,1983,105.92767
mus,1984,70.35942
mus,1985,118.17389
mus,1986,118.64656
mus,1987,114.29981
mus,1988,104.32019
mus,1989,98.67947
mus,1990,96.85446
mus,1991,93.53387
mus,1992,92.63245
mus,1993,101.02168
mus,1994,104.01958
mus,1995,106.06993
mus,1996,107.56144
mus,1997,101.67528
mus,1998,101.18168
mus,1999,97.3777
mus,2000,95.44417
mus,2001,93.62119
mus,2002,96.65987
mus,2003,96.71261
mus,2004,98.45267
mus,2005,104.11152
mus,2006,104.51866
mus,2007,101.78222
mus,2008,102.10447
mus,2009,99.11284
mus,2010,102.18767
mus,2011,102.86862
mus,2012,99.23335
mus,2013,104.59408
mus,2014,104.8745
mus,2015,101.16438
mus,2016,104.36322
mus,2017,102.43263
mus,2018,103.23446
mwi,1974,75.247
mwi,1975,82.38242
mwi,1976,80.53733
mwi,1977,75.10932
mwi,1978,75.64463
mwi,1979,82.24607
mwi,1980,91.41356
mwi,1981,89.39334
mwi,1982,104.24226
mwi,1983,90.1833
mwi,1984,72.1308
mwi,1985,81.22579
mwi,1986,80.19684
mwi,1987,77.64158
mwi,1988,81.55541
mwi,1989,97.08547
mwi,1990,101.30591
mwi,1991,101.21191
mwi,1992,149.49072
mwi,1993,152.31831
mwi,1994,170.57825
mwi,1995,261.19648
mwi,1996,213.38065
mwi,1999,182.16376
mwi,2000,193.62819
mwi,2001,197.75674
mwi,2002,182.0054
mwi,2004,190.26056
mwi,2005,168.52457
mwi,2006,167.62244
mwi,2007,156.30648
mwi,2008,156.91863
mwi,2009,154.60388
mwi,2010,160.68342
mwi,2011,158.38304
mwi,2012,161.55706
mwi,2013,169.04794
mwi,2014,158.12517
mwi,2017,142.89804
mwi,2018,130.12668
mys,1974,96.96843
mys,1980,95.92807
mys,1981,96.45652
mys,1982,96.75976
mys,1983,97.06462
mys,1984,95.77075
mys,1985,95.37011
mys,1987,96.41444
mys,1988,98.44387
mys,1989,97.63337
mys,1990,95.59711
mys,1991,99.108
mys,1992,102.6439
mys,1993,100.01747
mys,1998,95.41196
mys,1999,97.64168
mys,2000,102.6029
mys,2001,101.33688
mys,2002,98.85658
mys,2003,97.78209
mys,2004,98.84045
mys,2005,95.29378
mys,2006,95.57988
mys,2007,99.93458
mys,2008,95.19709
mys,2009,96.88382
mys,2010,97.02325
mys,2011,99.91674
mys,2012,102.12854
mys,2013,105.76881
mys,2014,106.77904
mys,2015,105.18468
mys,2016,109.6852
mys,2017,106.20437
nam,1992,128.01414
nam,1994,112.29558
nam,1998,106.58135
nam,1999,107.40697
nam,2000,107.72432
nam,2001,110.62394
nam,2002,110.21528
nam,2003,109.33083
nam,2004,100.90118
nam,2005,107.80721
nam,2006,102.85549
nam,2008,103.65459
nam,2009,103.41
nam,2010,105.38564
nam,2012,113.37428
nam,2013,114.03369
nam,2017,112.8277
nam,2018,113.9191
ner,1971,9.78243
ner,1972,9.91828
ner,1973,10.73173
ner,1974,12.96199
ner,1975,13.13398
ner,1976,16.7792
ner,1977,16.14926
ner,1978,15.7855
ner,1979,15.89608
ner,1980,17.87307
ner,1981,18.84944
ner,1982,17.33945
ner,1983,17.00588
ner,1984,14.2745
ner,1985,16.00297
ner,1986,18.36866
ner,1987,19.5909
ner,1989,20.81144
ner,1990,19.91173
ner,1991,19.63448
ner,1992,19.09265
ner,1993,19.6058
ner,1995,21.4485
ner,1996,24.59081
ner,1997,25.82202
ner,1998,24.89399
ner,1999,34.07855
ner,2000,35.64359
ner,2001,38.32895
ner,2002,47.28727
ner,2003,48.45011
ner,2004,51.65912
ner,2005,51.60806
ner,2006,56.27556
ner,2007,54.7834
ner,2008,66.79259
ner,2009,76.04651
ner,2010,84.27628
ner,2011,81.98623
ner,2012,79.95321
ner,2013,78.82232
ner,2014,76.98028
ner,2015,80.93209
ner,2016,81.07019
ner,2017,81.54998
ner,2018,71.34851
nga,1999,96.65364
nga,2000,104.11143
nga,2001,111.25711
nga,2003,107.10919
nga,2004,105.45035
nga,2005,103.20358
nga,2006,101.4915
nga,2007,96.4813
nga,2008,83.75061
nga,2009,88.18033
nga,2010,80.41238
nic,1970,121.1569
nic,1971,124.50588
nic,1972,120.8329
nic,1973,123.65334
nic,1977,117.19587
nic,1978,115.98732
nic,1979,155.79212
nic,1980,148.41759
nic,1982,149.32248
nic,1983,124.55881
nic,1984,129.88653
nic,1985,115.67857
nic,1986,129.85304
nic,1987,127.00531
nic,1988,126.91261
nic,1993,116.68448
nic,1994,120.0701
nic,1995,120.68333
nic,1999,145.35215
nic,2000,145.39919
nic,2001,147.65166
nic,2002,151.46885
nic,2003,144.68183
nic,2004,147.30669
nic,2005,152.0307
nic,2006,171.33161
nic,2007,167.58572
nic,2008,152.6195
nic,2010,139.73772
nld,1971,98.94164
nld,1972,97.64313
nld,1973,96.28005
nld,1974,95.76872
nld,1975,97.00255
nld,1976,103.79645
nld,1977,103.53405
nld,1978,101.83811
nld,1979,100.69478
nld,1980,96.03043
nld,1981,93.1864
nld,1982,93.50867
nld,1983,93.14427
nld,1984,95.69419
nld,1985,101.94814
nor,1971,106.62876
nor,1973,103.99974
nor,1974,103.06145
nor,1975,101.0787
nor,1976,100.88269
nor,1977,101.32408
nor,1978,96.92037
nor,1979,100.19409
nor,1980,100.23615
nor,1981,97.38114
nor,1982,98.61506
nor,1984,94.2178
nor,1985,94.04283
nor,1986,99.21371
nor,1987,101.79255
nor,1988,101.84921
nor,1989,103.12896
nor,1990,101.42655
nor,1991,97.68252
nor,1992,98.24104
nor,1993,97.42218
nor,1994,96.97153
nor,1998,101.92177
nor,1999,99.41137
nor,2000,98.94772
nor,2001,97.94799
nor,2002,97.92085
nor,2003,99.83145
nor,2004,98.76896
nor,2005,97.42661
nor,2006,99.5404
nor,2007,100.10552
nor,2008,98.2813
nor,2009,97.84155
nor,2010,100.29117
nor,2011,101.40879
nor,2012,100.95814
nor,2013,102.25285
nor,2014,99.63937
nor,2015,100.6487
nor,2016,101.54925
nor,2017,100.52425
npl,1992,114.14915
npl,1997,111.55501
npl,1999,114.90372
npl,2000,117.74629
npl,2001,103.15561
npl,2002,111.22446
npl,2003,107.37018
npl,2004,109.26277
npl,2005,106.0572
npl,2006,154.27051
npl,2007,140.88559
npl,2008,133.85408
npl,2009,160.49297
npl,2010,172.44989
npl,2011,188.21913
npl,2012,172.85867
npl,2013,172.17006
npl,2014,164.19718
npl,2015,161.83971
npl,2016,151.47798
npl,2017,148.4223
npl,2019,147.53251
nru,1998,96.12403
nru,2001,116.53543
nru,2002,99.2
nru,2006,91.37931
nru,2012,88.7931
nru,2014,109.7561
nru,2016,132.55814
nzl,1989,101.05475
nzl,1990,101.95954
nzl,1991,100.96697
nzl,1992,96.7234
nzl,1993,102.98345
nzl,1995,105.90113
nzl,1996,106.45084
nzl,2013,102.93654
nzl,2014,97.18319
nzl,2015,99.41205
nzl,2016,99.13286
nzl,2017,98.77729
omn,1974,26.2045
omn,1975,41.14077
omn,1976,30.94006
omn,1978,37.80437
omn,1979,42.65447
omn,1983,60.87183
omn,1984,69.85039
omn,1985,75.72728
omn,1986,75.1657
omn,1987,73.47431
omn,1988,68.54399
omn,1989,71.80684
omn,1990,74.62391
omn,1992,81.84612
omn,1994,82.21822
omn,1995,77.54373
omn,1996,79.79102
omn,1997,84.04524
omn,1998,85.79581
omn,1999,88.07102
omn,2000,88.46235
omn,2001,87.20272
omn,2002,86.37494
omn,2003,84.86923
omn,2009,105.02727
omn,2011,107.75972
omn,2012,110.73911
omn,2013,104.25441
omn,2014,104.67191
omn,2015,105.60652
omn,2016,106.80659
omn,2017,104.59137
omn,2018,101.85808
pak,2005,95.29672
pak,2006,90.59376
pak,2007,95.86605
pak,2008,98.0539
pak,2009,95.61974
pak,2010,94.57608
pak,2011,88.76197
pak,2012,90.58567
pak,2013,90.14781
pak,2014,96.56332
pak,2015,97.29933
pak,2016,106.60749
pak,2017,105.51696
pak,2018,107.25756
pan,1970,104.24553
pan,1971,134.5271
pan,1972,118.52617
pan,1973,114.00834
pan,1974,111.10706
pan,1975,107.39532
pan,1976,108.91727
pan,1977,108.35569
pan,1978,110.90067
pan,1979,100.76746
pan,1980,102.61962
pan,1981,99.27833
pan,1982,99.63986
pan,1983,97.93197
pan,1984,99.43226
pan,1985,98.49228
pan,1986,100.5944
pan,1987,100.55278
pan,1988,105.10036
pan,1989,106.15486
pan,1999,106.85692
pan,2000,107.23803
pan,2001,112.62625
pan,2002,115.45499
pan,2004,113.35684
pan,2005,105.07343
pan,2006,110.31583
pan,2007,109.85447
pan,2008,103.142
pan,2009,100.3571
pan,2010,98.80584
pan,2011,97.08677
pan,2012,94.74717
pan,2013,96.16002
pan,2014,96.4815
pan,2015,98.5736
pan,2017,91.38835
per,1970,110.28563
per,1977,120.93589
per,1978,113.847
per,1979,112.61036
per,1980,112.76224
per,1981,116.43011
per,1993,116.23389
per,1995,114.11668
per,1998,117.1859
per,1999,118.51373
per,2000,115.58236
per,2001,115.97752
per,2002,115.14137
per,2003,111.28645
per,2004,108.70243
per,2005,109.19454
per,2006,106.58259
per,2007,107.20611
per,2008,103.47269
per,2009,104.2231
per,2010,108.39759
per,2011,106.53898
per,2012,90.82313
per,2013,92.76163
per,2014,90.58269
per,2015,95.78406
per,2016,101.5537
per,2017,101.50654
per,2018,105.57009
phl,1981,126.20346
phl,1983,123.30618
phl,1984,123.95342
phl,1985,123.28402
phl,1986,124.29641
phl,1987,119.63776
phl,1988,134.37803
phl,1989,134.2822
phl,1992,121.36587
phl,1993,119.18102
phl,1995,124.15004
phl,1997,130.62331
phl,1998,128.36157
phl,1999,125.66513
phl,2001,121.00573
phl,2002,121.59893
phl,2003,122.30802
phl,2004,119.78774
phl,2005,119.65836
phl,2006,113.54878
phl,2007,118.73274
phl,2008,123.53693
phl,2009,125.3896
phl,2014,114.17712
phl,2015,109.54965
phl,2016,101.32213
phl,2017,93.47241
plw,2000,113.7931
plw,2013,100
plw,2014,99.17355
png,1987,63.74359
png,1988,67.35702
png,1989,72.23837
png,1990,71.24453
png,1991,71.3204
png,1992,71.38313
png,1993,78.72042
png,1994,79.99698
png,1995,81.27702
png,1996,83.6451
png,1997,85.92752
png,1998,79.46084
png,2001,46.11738
png,2002,41.14507
png,2003,30.85711
png,2004,29.07249
png,2005,28.86128
png,2006,28.17442
png,2012,129.75211
png,2016,124.30061
pol,2009,97.2251
pol,2010,99.54394
pol,2011,101.37761
pol,2013,96.03764
pol,2014,96.10778
pri,2013,94.51309
pri,2014,94.07845
pri,2015,89.19079
prk,2009,103.59319
prk,2015,96.56445
prk,2018,91.75768
prt,1971,103.73106
prt,1972,106.52654
prt,1973,104.45518
prt,1974,106.44269
prt,1975,104.76261
prt,1976,114.87958
prt,2004,110.03238
prt,2005,109.34294
prt,2006,111.99838
prt,2007,111.81484
prt,2008,104.38209
prt,2009,104.50261
pry,1970,120.98006
pry,1972,113.88577
pry,1973,113.84885
pry,1974,110.67605
pry,1975,108.48926
pry,1976,115.61604
pry,1977,115.94086
pry,1978,120.09241
pry,1980,122.33661
pry,1981,120.77647
pry,1982,116.55939
pry,1983,117.3712
pry,1984,115.95814
pry,1985,116.49872
pry,1986,117.85455
pry,1987,122.30564
pry,1988,122.39041
pry,1989,121.9004
pry,1990,120.60111
pry,1991,119.16918
pry,1992,110.39986
pry,1993,132.09296
pry,1994,130.52068
pry,1995,127.00498
pry,1996,125.25761
pry,1998,125.46608
pry,1999,127.34993
pry,2000,126.24692
pry,2001,120.6766
pry,2002,114.24431
pry,2003,113.96529
pry,2004,114.36968
pry,2005,110.49145
pry,2006,105.32849
pry,2007,102.49202
pry,2008,103.10626
pry,2009,106.11966
pry,2010,103.44267
pry,2011,102.07206
pry,2012,98.16216
pse,1995,92.19985
pse,1996,93.91707
pse,1997,96.08696
pse,1999,93.25161
pse,2000,95.72522
pse,2001,91.29719
pse,2002,89.07845
pse,2003,85.09864
pse,2004,82.65826
pse,2005,85.01272
pse,2006,86.05428
pse,2007,89.23738
pse,2008,88.20721
pse,2009,89.93909
pse,2010,91.97928
pse,2011,95.72947
pse,2012,97.11124
pse,2013,95.77827
pse,2014,96.58069
pse,2015,97.85043
pse,2016,97.87042
pse,2017,96.89744
pse,2018,101.23374
pyf,1983,106.76014
qat,1971,85.54958
qat,1972,99.49349
qat,1973,106.6803
qat,1974,93.39744
qat,1975,93.62981
qat,1976,93.03762
qat,1977,89.09674
qat,1978,87.37323
qat,1979,87.80488
qat,1980,83.11746
qat,1981,80.28053
qat,1982,82.42517
qat,1984,75.57152
qat,1985,72.23225
qat,1986,74.06276
qat,1987,69.53524
qat,1988,69.93418
qat,1989,67.46014
qat,1990,62.60314
qat,1992,55.65441
qat,1993,59.42639
qat,1994,58.66612
qat,1995,63.42339
qat,1996,66.71642
qat,1998,103.53417
qat,1999,112.56831
qat,2003,110.34549
qat,2004,102.04797
qat,2005,107.0773
qat,2006,104.79372
qat,2007,109.33764
qat,2008,108.27967
qat,2009,112.30813
qat,2010,106.53595
qat,2011,107.66464
qat,2012,104.67618
qat,2013,99.92746
qat,2014,103.75703
qat,2015,110.96631
qat,2016,108.48773
qat,2017,108.45184
qat,2018,107.90628
rou,1990,86.44137
rou,1993,94.56191
rou,1999,87.23362
rou,2000,92.85336
rou,2001,99.81528
rou,2002,108.35657
rou,2003,108.27278
rou,2004,128.31809
rou,2005,99.58496
rou,2006,99.37984
rou,2007,100.5401
rou,2008,101.6957
rou,2009,98.86597
rou,2010,97.0632
rou,2011,98.0254
rou,2012,99.20688
rou,2014,90.9605
rou,2015,87.63425
rou,2016,86.85583
rou,2017,86.7909
rus,1994,99.10669
rus,1995,100.07903
rus,2014,95.90063
rus,2015,102.35845
rus,2016,106.98624
rus,2017,101.81766
rwa,1971,60.86843
rwa,1972,51.95837
rwa,1973,59.02611
rwa,1974,58.09968
rwa,1975,52.12462
rwa,1977,74.59528
rwa,1980,79.37078
rwa,1981,77.59593
rwa,1982,72.95327
rwa,1983,70.67664
rwa,1984,71.39588
rwa,1985,73.15499
rwa,1986,82.06109
rwa,1987,85.57451
rwa,1988,87.29119
rwa,1989,84.02903
rwa,1990,81.25617
rwa,1991,87.29099
rwa,1992,97.42318
rwa,1999,144.85746
rwa,2000,152.06914
rwa,2001,120.20318
rwa,2002,135.37344
rwa,2003,171.25621
rwa,2004,191.6261
rwa,2006,210.42774
rwa,2007,209.39057
rwa,2008,211.87704
rwa,2009,194.98245
rwa,2010,192.02099
rwa,2011,200.10926
rwa,2012,191.69752
rwa,2013,175.28191
rwa,2014,157.35254
rwa,2015,140.96206
rwa,2016,130.30447
rwa,2017,109.23414
rwa,2018,123.6125
sau,1979,49.74925
sau,2005,97.64427
sau,2007,103.92913
sau,2008,107.32072
sau,2009,108.46535
sau,2010,109.54839
sau,2011,106.52565
sau,2012,109.11705
sau,2013,113.26382
sau,2014,116.77298
sau,2015,106.49206
sau,2016,98.15145
sau,2017,96.92008
sau,2018,92.12807
sdn,2010,71.18319
sdn,2012,74.04961
sdn,2013,75.7427
sdn,2014,76.68644
sdn,2015,77.691
sdn,2016,81.71769
sdn,2017,83.98077
sen,1971,28.58139
sen,1972,30.02953
sen,1978,32.22519
sen,1979,33.86392
sen,1980,34.02534
sen,1981,35.99921
sen,1982,38.18074
sen,1983,42.61711
sen,1984,42.26697
sen,1985,41.89611
sen,1986,38.40988
sen,1988,45.25172
sen,1989,41.9196
sen,1990,44.63561
sen,1992,44.81404
sen,1994,48.30005
sen,1996,67.76402
sen,1997,71.8015
sen,1998,68.31919
sen,2000,84.88374
sen,2001,78.20846
sen,2002,81.45768
sen,2003,88.30308
sen,2004,91.74041
sen,2005,92.00184
sen,2006,97.62414
sen,2007,102.00957
sen,2008,101.20569
sen,2009,101.06178
sen,2010,102.7799
sen,2011,105.42257
sen,2012,104.54931
sen,2013,99.92462
sen,2014,103.00984
sen,2015,102.1901
sen,2016,102.24062
sen,2017,104.0423
sen,2018,100.22302
sgp,2016,101.83496
sgp,2017,101.12881
slb,1975,84.2483
slb,1980,78.96771
slb,1981,73.89137
slb,1982,79.37231
slb,1983,95.90629
slb,1986,81.13855
slb,2011,118.62174
slb,2012,117.03865
slb,2013,123.32042
slb,2016,113.42249
slb,2017,115.63992
slb,2018,107.93012
sle,1978,40.49867
sle,2011,111.25786
sle,2012,142.78561
sle,2013,148.5456
sle,2015,152.85223
sle,2016,166.57939
sle,2017,178.58506
sle,2018,175.71398
