geo,time,is_air_psgr
mdg,2001,657953
mdg,2002,266033
mdg,2003,451729
mdg,2004,513508
mdg,2005,574904
mdg,2006,572991
mdg,2007,616433
mdg,2008,558981
mdg,2009,499526
mdg,2010,524296
mdg,2011,544100.72727
mdg,2012,588169
mdg,2013,539208
mdg,2014,520421
mdg,2015,458572
mdg,2016,441861
mdg,2017,486425
mdg,2018,541290
mdg,2019,544458
mdg,2020,186314.332
mdv,1975,7000
mdv,1976,10000
mdv,1977,13000
mdv,1978,20000
mdv,1979,25000
mdv,1980,27000
mdv,1981,33800
mdv,1982,34000
mdv,1983,38000
mdv,1984,40000
mdv,1985,60000
mdv,1986,65000
mdv,1987,8400
mdv,1988,8400
mdv,1989,8400
mdv,1990,9400
mdv,1991,9400
mdv,1992,9400
mdv,1993,9400
mdv,1994,38500
mdv,1995,158600
mdv,1996,206900
mdv,1997,188900
mdv,1998,247200
mdv,1999,261100
mdv,2000,315108
mdv,2001,56216
mdv,2002,57902
mdv,2003,60218
mdv,2004,75875
mdv,2005,81945
mdv,2006,93417
mdv,2007,92483
mdv,2008,91096
mdv,2009,85448
mdv,2014,1024693.84478
mdv,2015,1313533
mdv,2016,1409704
mdv,2017,1485752
mdv,2018,1191383.08266
mdv,2019,1221786.67512
mdv,2020,893407.835
mex,1970,2966600
mex,1971,3107300
mex,1972,3962000
mex,1973,4589600
mex,1974,5501500
mex,1975,6522900
mex,1976,7675700
mex,1977,8238200
mex,1978,9387700
mex,1979,11381500
mex,1980,12889800
mex,1981,13853300
mex,1982,12777300
mex,1983,13923500
mex,1984,14440200
mex,1985,15364400
mex,1986,13824500
mex,1987,13504900
mex,1988,11412300
mex,1989,12689000
mex,1990,14341300
mex,1991,14901000
mex,1992,15532200
mex,1993,16484800
mex,1994,18791400
mex,1995,14968800
mex,1996,14677700
mex,1997,17266500
mex,1998,17717400
mex,1999,20561100
mex,2000,20894205
mex,2001,20172824
mex,2002,19618662
mex,2003,20661206
mex,2004,21167881
mex,2005,21857658
mex,2006,21243010
mex,2007,20952513
mex,2008,18825976
mex,2009,15728171
mex,2010,31269061
mex,2011,29538937
mex,2012,32909408.72455
mex,2013,35986501.817
mex,2014,39570522
mex,2015,46966763
mex,2016,53313307
mex,2017,58537832
mex,2018,64569640
mex,2019,69937838
mex,2020,34133108
mhl,1987,32000
mhl,1988,33800
mhl,1989,36300
mhl,1990,66400
mhl,1991,66300
mhl,1992,96000
mhl,1993,43500
mhl,1994,41900
mhl,1995,45800
mhl,1996,41300
mhl,1997,33100
mhl,1998,32000
mhl,1999,33100
mhl,2000,16109
mhl,2001,18805
mhl,2002,24592
mhl,2003,27471
mhl,2004,28970
mhl,2005,25789
mhl,2006,30232
mhl,2007,29980
mhl,2008,29530
mhl,2009,27692
mhl,2017,22435
mhl,2018,24313
mhl,2019,21500
mhl,2020,25563
mkd,1993,187500
mkd,1994,203000
mkd,1995,215000
mkd,1996,287300
mkd,1997,228900
mkd,1998,488900
mkd,1999,506100
mkd,2000,599012
mkd,2001,315450
mkd,2002,165735
mkd,2003,200959
mkd,2004,210875
mkd,2005,191977
mkd,2006,209255
mkd,2007,234366
mkd,2008,196420
mkd,2009,86868
mli,1970,39200
mli,1971,39000
mli,1972,44000
mli,1973,46900
mli,1974,49800
mli,1975,50500
mli,1976,59400
mli,1977,61400
mli,1978,57000
mli,1979,66000
mli,1980,71000
mli,1981,71000
mli,1982,79000
mli,1983,77000
mli,1984,70000
mli,1985,61000
mli,1986,69000
mli,1987,4000
mli,1992,66300
mli,1993,68200
mli,1994,69200
mli,1995,74100
mli,1996,75100
mli,1997,85500
mli,1998,90500
mli,1999,83900
mli,2000,77273
mli,2001,46364
mli,2010,303692
mli,2011,363857.3759
mli,2012,181742.6142
mli,2013,33444
mli,2014,0
mlt,1970,127800
mlt,1971,110800
mlt,1972,102100
mlt,1973,140600
mlt,1974,152500
mlt,1975,205200
mlt,1976,221100
mlt,1977,255300
mlt,1978,351600
mlt,1979,382000
mlt,1980,401500
mlt,1981,397900
mlt,1982,401700
mlt,1983,366300
mlt,1984,364100
mlt,1985,384100
mlt,1986,411300
mlt,1987,429400
mlt,1988,480600
mlt,1989,506500
mlt,1990,597800
mlt,1991,648600
mlt,1992,692500
mlt,1993,797000
mlt,1994,1002500
mlt,1995,1065900
mlt,1996,1037500
mlt,1997,1054300
mlt,1998,1159400
mlt,1999,1421300
mlt,2000,1364904
mlt,2001,1340031
mlt,2002,1398990
mlt,2003,1309119
mlt,2004,1365223
mlt,2005,1371865
mlt,2006,1495333
mlt,2007,1674773
mlt,2008,1708268
mlt,2009,1992900
mlt,2010,1699829
mlt,2011,1673765
mlt,2012,1535101
mlt,2013,1603404
mlt,2014,1588165
mlt,2015,1583046
mlt,2016,1500824
mlt,2017,1575125
mlt,2018,2576898
mlt,2019,2382607.8
mlt,2020,549318.545
mmr,1970,345800
mmr,1971,380500
mmr,1972,393000
mmr,1973,405000
mmr,1974,388300
mmr,1975,391300
mmr,1976,396000
mmr,1977,410000
mmr,1978,425000
mmr,1979,460000
mmr,1980,481000
mmr,1981,500000
mmr,1982,515000
mmr,1983,517000
mmr,1984,487000
mmr,1985,509000
mmr,1986,511000
mmr,1987,512000
mmr,1988,516000
mmr,1989,308000
mmr,1990,318500
mmr,1991,318500
mmr,1992,318500
mmr,1993,318500
mmr,1994,318500
mmr,1995,334500
mmr,1996,334500
mmr,1997,334500
mmr,1998,333200
mmr,1999,536800
mmr,2000,437600
mmr,2001,398216
mmr,2002,1186162
mmr,2003,1117208
mmr,2004,1392244
mmr,2005,1503624
mmr,2006,1620895
mmr,2007,1662866
mmr,2008,1637923
mmr,2009,1527346
mmr,2010,924207
mmr,2011,1539676
mmr,2012,1663425.43458
mmr,2013,1572120
mmr,2014,1926969
mmr,2015,2095503
mmr,2016,2741388
mmr,2017,3149037
mmr,2018,3407788.4329
mmr,2019,3701663.849
mmr,2020,1506581.713
mne,2001,121737
mne,2003,287111
mne,2004,337046
mne,2005,383140
mne,2010,659355.41481
mne,2011,523356
mne,2012,544519
mne,2013,528852
mne,2014,503040
mne,2015,526980
mne,2016,544597
mne,2017,507637
mne,2018,565522
mne,2019,597380
mng,1991,615700
mng,1992,590600
mng,1993,630000
mng,1994,630000
mng,1995,661500
mng,1996,661500
mng,1997,240200
mng,1998,239700
mng,1999,224700
mng,2000,253917
mng,2001,255298
mng,2002,269886
mng,2003,294880
mng,2004,310158
mng,2005,295252
mng,2006,347998
mng,2007,380708
mng,2008,364470
mng,2009,257233
mng,2010,391188
mng,2011,496649.10773
mng,2012,626469.96654
mng,2013,585864
mng,2014,683254
mng,2015,529311
mng,2016,537853
mng,2017,602775
mng,2018,670360
mng,2019,744413
mng,2020,143860
moz,1975,119500
moz,1976,248900
moz,1977,225200
moz,1978,266400
moz,1979,273000
moz,1980,282200
moz,1981,291500
moz,1982,391100
moz,1983,404700
moz,1984,325200
moz,1985,207700
moz,1986,226400
moz,1987,210600
moz,1988,235000
moz,1989,242900
moz,1990,279500
moz,1991,282800
moz,1992,224700
moz,1993,206200
moz,1994,220700
moz,1995,168200
moz,1996,163400
moz,1997,188400
moz,1998,200700
moz,1999,234800
moz,2000,259568
moz,2001,264216
moz,2002,281513
moz,2003,280516
moz,2004,293873
moz,2005,346830
moz,2006,350314
moz,2007,443010
moz,2008,461125
moz,2009,490019
moz,2010,558192
moz,2011,577019.81447
moz,2012,559608.79567
moz,2013,701472
moz,2014,739636.74415
moz,2015,676028
moz,2016,632965
moz,2017,569211
moz,2018,540124
moz,2019,587364
moz,2020,327742
mrt,1970,84500
mrt,1971,68400
mrt,1972,65900
mrt,1973,72700
mrt,1974,78300
mrt,1975,84500
mrt,1976,94400
mrt,1977,105400
mrt,1978,117200
mrt,1979,124300
mrt,1980,141100
mrt,1981,144100
mrt,1982,147300
mrt,1983,148500
mrt,1984,201700
mrt,1985,213800
mrt,1986,233400
mrt,1987,216100
mrt,1988,216100
mrt,1989,220400
mrt,1990,222700
mrt,1991,212700
mrt,1992,212700
mrt,1993,214600
mrt,1994,215600
mrt,1995,227900
mrt,1996,234800
mrt,1997,245200
mrt,1998,249600
mrt,1999,187400
mrt,2000,185061
mrt,2001,155687
mrt,2002,105541
mrt,2003,116136
mrt,2004,128329
mrt,2005,138595
mrt,2006,149188
mrt,2007,154662
mrt,2008,153895
mrt,2009,142355
mrt,2010,524817.89473
mrt,2011,381075.92356
mrt,2012,325239.52355
mrt,2013,261696
mrt,2014,271212
mrt,2015,248158
mrt,2016,280215
mrt,2017,418817
mrt,2018,379211
mrt,2019,386621
mrt,2020,100904
mus,1970,23000
mus,1971,24200
mus,1972,25200
mus,1973,24000
mus,1974,28000
mus,1975,30000
mus,1976,33000
mus,1977,30100
mus,1978,55000
mus,1979,82300
mus,1980,83700
mus,1981,102200
mus,1982,106400
mus,1983,122900
mus,1984,155000
mus,1985,182800
mus,1986,199700
mus,1987,285400
mus,1988,383700
mus,1989,423800
mus,1990,519700
mus,1991,525300
mus,1992,578100
mus,1993,581900
mus,1994,635900
mus,1995,675800
mus,1996,716900
mus,1997,803900
mus,1998,847500
mus,1999,823200
mus,2000,949085
mus,2001,1002282
mus,2002,1029466
mus,2003,1042773
mus,2004,1088696
mus,2005,1145737
mus,2006,1056496
mus,2007,1277957
mus,2008,1256746
mus,2009,1092580
mus,2010,1265458
mus,2011,1321491
mus,2012,1313976
mus,2013,1318052
mus,2014,1354388
mus,2015,1466527
mus,2016,1593666
mus,2017,1674395
mus,2018,1745291
mus,2019,1726868
mus,2020,407291
mwi,1970,51700
mwi,1971,66100
mwi,1972,74700
mwi,1973,90400
mwi,1974,98300
mwi,1975,122400
mwi,1976,93700
mwi,1977,100300
mwi,1978,106400
mwi,1979,111700
mwi,1980,94000
mwi,1981,107600
mwi,1982,130300
mwi,1983,96900
mwi,1984,127000
mwi,1985,140400
mwi,1986,140200
mwi,1987,114200
mwi,1988,115800
mwi,1989,121200
mwi,1990,120300
mwi,1991,120100
mwi,1992,121400
mwi,1993,132100
mwi,1994,141600
mwi,1995,148700
mwi,1996,152500
mwi,1997,158300
mwi,1998,157700
mwi,1999,112300
mwi,2000,115831
mwi,2001,112560
mwi,2002,104711
mwi,2003,108854
mwi,2004,122477
mwi,2005,132275
mwi,2006,145747
mwi,2007,154837
mwi,2008,159917
mwi,2009,157007
mwi,2010,91520.1894
mwi,2011,82709.54499
mwi,2012,53518.998
mwi,2013,5856
mwi,2014,5856
mwi,2015,6011
mwi,2016,6744
mwi,2017,10545
mwi,2018,10545
mwi,2019,7117
mwi,2020,1792.164
mys,1970,748900
mys,1971,875100
mys,1972,1015600
mys,1973,1864400
mys,1974,2331900
mys,1975,2503600
mys,1976,2671000
mys,1977,2864700
mys,1978,3096000
mys,1979,3489500
mys,1980,4516400
mys,1981,5347700
mys,1982,5241700
mys,1983,5360900
mys,1984,5685400
mys,1985,5687000
mys,1986,6310500
mys,1987,7396100
mys,1988,7683600
mys,1989,8694600
mys,1990,10241500
mys,1991,11837400
mys,1992,12756900
mys,1993,13101300
mys,1994,14249800
mys,1995,15417800
mys,1996,15117600
mys,1997,15591600
mys,1998,13654400
mys,1999,14984600
mys,2000,16560793
mys,2001,16107156
mys,2002,16281275
mys,2003,16704600
mys,2004,19226564
mys,2005,20369086
mys,2006,17833364
mys,2007,21325754
mys,2008,22420870
mys,2009,23766316
mys,2010,34239014.17252
mys,2011,38218608.85235
mys,2012,39165195.21768
mys,2013,47995842.00418
mys,2014,49673884
mys,2015,50345820
mys,2016,53817353
mys,2017,58711937
mys,2018,60481772
mys,2019,63623130
mys,2020,15893988
nam,1991,455000
nam,1992,163200
nam,1993,178700
nam,1994,198800
nam,1995,224600
nam,1996,236800
nam,1997,214500
nam,1998,213700
nam,1999,214100
nam,2000,247147
nam,2001,215237
nam,2002,222009
nam,2003,265655
nam,2004,282915
nam,2005,399280
nam,2006,400947
nam,2007,430741
nam,2008,452167
nam,2009,454855
nam,2010,485849
nam,2011,540867.9
nam,2012,632330.085
nam,2013,510000
nam,2014,522216
nam,2015,553322
nam,2016,558713
nam,2017,623076
nam,2018,602893
nam,2019,212578
nam,2020,62262.67
ner,1970,54700
ner,1971,56700
ner,1972,52900
ner,1973,57600
ner,1974,63500
ner,1975,69000
ner,1976,75400
ner,1977,83400
ner,1978,94200
ner,1979,99300
ner,1980,111100
ner,1981,114100
ner,1982,116300
ner,1983,117500
ner,1984,117700
ner,1985,73500
ner,1986,120000
ner,1987,111700
ner,1988,111300
ner,1989,74000
ner,1990,76300
ner,1991,66300
ner,1992,66300
ner,1993,68200
ner,1994,69200
ner,1995,74100
ner,1996,75100
ner,1997,85500
ner,1998,90500
ner,1999,83900
ner,2000,77273
ner,2001,46364
ner,2010,0
ner,2011,0
ner,2012,119652
ner,2013,87936
ner,2014,13227.5
ner,2015,15243
ner,2016,15044
ner,2017,14713
nga,1970,173000
nga,1971,227100
nga,1972,286800
nga,1973,314100
nga,1974,430300
nga,1975,590400
nga,1976,800800
nga,1977,1093900
nga,1978,1441000
nga,1979,1581300
nga,1980,1938500
nga,1981,2300200
nga,1982,2138400
nga,1983,2221300
nga,1984,1945900
nga,1985,2575000
nga,1986,2134000
nga,1987,1614400
nga,1988,995000
nga,1989,848900
nga,1990,964800
nga,1991,930000
nga,1992,646500
nga,1993,608400
nga,1994,664800
nga,1995,547900
nga,1996,221200
nga,1997,318200
nga,1998,313400
nga,1999,419700
nga,2000,507396
nga,2001,519453
nga,2002,520278
nga,2003,520263
nga,2004,540461
nga,2005,747648
nga,2006,1307541
nga,2007,1363435
nga,2008,1460900
nga,2009,1365343
nga,2010,4197375
nga,2011,4793913.27416
nga,2012,4716148.08073
nga,2013,4209624
nga,2014,4462001.62973
nga,2015,4613169
nga,2016,4110075
nga,2017,4789878
nga,2018,7786143.99416
nga,2019,6539048.35309
nga,2020,3401186.766
nic,1970,107100
nic,1971,137500
nic,1972,144000
nic,1973,77500
nic,1974,81000
nic,1975,85000
nic,1976,89000
nic,1977,110000
nic,1978,110000
nic,1979,145000
nic,1980,115000
nic,1981,97000
nic,1982,100000
nic,1983,95000
nic,1984,85000
nic,1985,90000
nic,1986,80900
nic,1987,85000
nic,1988,86500
nic,1989,109500
nic,1990,129600
nic,1991,129600
nic,1992,159200
nic,1993,34000
nic,1994,43800
nic,1995,48200
nic,1996,51300
nic,1997,51300
nic,1998,51100
nic,1999,58700
nic,2000,61031
nld,1970,2881100
nld,1971,3012300
nld,1972,3275800
nld,1973,3682400
nld,1974,3627100
nld,1975,3827700
nld,1976,4080900
nld,1977,4452000
nld,1978,4718300
nld,1979,4918900
nld,1980,4983800
nld,1981,5058000
nld,1982,5201900
nld,1983,5278900
nld,1984,5654900
nld,1985,6027700
nld,1986,6382000
nld,1987,7403400
nld,1988,7860100
nld,1989,8253400
nld,1990,8559400
nld,1991,8893200
nld,1992,10087800
nld,1993,11774600
nld,1994,12894800
nld,1995,16377900
nld,1996,17114300
nld,1997,17889900
nld,1998,18675500
nld,1999,19741200
nld,2000,20898713
nld,2001,20072980
nld,2002,22931166
nld,2003,23454932
nld,2004,25595676
nld,2005,26132696
nld,2006,27454451
nld,2007,28857440
nld,2008,29601230
nld,2009,29108547
nld,2010,26979676.62968
nld,2011,29959476.40438
nld,2012,31672223.97596
nld,2013,33455251
nld,2014,33956338
nld,2015,35687843
nld,2016,40078714
nld,2017,42763443
nld,2018,44417573.57914
nld,2019,46358457.951
nld,2020,14748517.334
nor,1970,2412300
nor,1971,2791600
nor,1972,3101600
nor,1973,3342600
nor,1974,3367500
nor,1975,3530400
nor,1976,3853500
nor,1977,4192500
nor,1978,4487400
nor,1979,4866900
nor,1980,4804400
nor,1981,4979400
nor,1982,5210400
nor,1983,5610800
nor,1984,6113900
nor,1985,6799700
nor,1986,7485200
nor,1987,8146000
nor,1988,8261000
nor,1989,8300000
nor,1990,8928500
nor,1991,8857300
nor,1992,9661200
nor,1993,10383600
nor,1994,11133100
nor,1995,11695500
nor,1996,12727300
nor,1997,13759000
nor,1998,14291500
nor,1999,15009600
nor,2000,15182305
nor,2001,14556181
nor,2002,13699204
nor,2003,12805757
nor,2004,12277222
nor,2019,50957868.602
nor,2020,14041322.7975
npl,1970,203400
npl,1971,217900
npl,1972,232000
npl,1973,250000
npl,1974,263000
npl,1975,219700
npl,1976,248300
npl,1977,255000
npl,1978,270000
npl,1979,416500
npl,1980,379900
npl,1981,364500
npl,1982,400200
npl,1983,363700
npl,1984,395500
npl,1985,422000
npl,1986,436200
npl,1987,408800
npl,1988,987800
npl,1989,679100
npl,1990,679000
npl,1991,633900
npl,1992,648800
npl,1993,633100
npl,1994,682600
npl,1995,716700
npl,1996,755000
npl,1997,755000
npl,1998,753600
npl,1999,582600
npl,2000,643332
npl,2001,641142
npl,2002,352544
npl,2003,356369
npl,2004,444691
npl,2005,480266
npl,2006,509792
npl,2007,528226
npl,2008,520303
npl,2009,484394
npl,2010,917939
npl,2011,901116.11794
npl,2012,776864.1216
npl,2013,643140
npl,2014,517548
npl,2015,510342
npl,2016,634292
npl,2017,2443630.512
npl,2018,4525805
npl,2019,1659671
npl,2020,1989284
nru,2009,210424
nru,2010,30195.52105
nru,2011,34884.32689
nru,2012,19334.84785
nru,2013,16488
nru,2014,34572
nru,2015,38859
nru,2016,47252
nru,2017,45457
nru,2018,40290
nru,2019,50668
nru,2020,9356
nzl,1970,1862000
nzl,1971,1923800
nzl,1972,2084300
nzl,1973,2544400
nzl,1974,2961300
nzl,1975,3047400
nzl,1976,3023200
nzl,1977,3198500
nzl,1978,3399500
nzl,1979,3807300
nzl,1980,3497500
nzl,1981,3316100
nzl,1982,3073900
nzl,1983,3222000
nzl,1984,3764900
nzl,1985,4158600
nzl,1986,4527300
nzl,1987,4812300
nzl,1988,5093600
nzl,1989,5723500
nzl,1990,5865600
nzl,1991,5370800
nzl,1992,5784400
nzl,1993,6290800
nzl,1994,7716100
nzl,1995,7676600
nzl,1996,9597000
nzl,1997,9435400
nzl,1998,8654900
nzl,1999,9565600
nzl,2000,10781314
nzl,2001,11467023
nzl,2002,11285424
nzl,2003,12259437
nzl,2004,11305401
nzl,2005,11951935
nzl,2006,12382205
nzl,2007,12545766
nzl,2008,12950904
nzl,2009,12104116
nzl,2010,13295185
nzl,2011,13747024.20697
nzl,2012,13937353.94318
nzl,2013,14434055.99919
nzl,2014,13618711.99904
nzl,2015,14385078
nzl,2016,15300409
nzl,2017,16271523
nzl,2018,17249049.95414
nzl,2019,17763604.459
nzl,2020,8516619.501
omn,1974,127500
omn,1975,173000
omn,1976,240100
omn,1977,299800
omn,1978,374500
omn,1979,456500
omn,1980,521500
omn,1981,577800
omn,1982,569800
omn,1983,601800
omn,1984,674200
omn,1985,717500
omn,1986,647400
omn,1987,699200
omn,1988,776400
omn,1989,834800
omn,1990,852900
omn,1991,957500
omn,1992,1081100
omn,1993,1180000
omn,1994,1511800
omn,1995,1452900
omn,1996,1620200
omn,1997,1678400
omn,1998,1849300
omn,1999,1933100
omn,2000,2118338
omn,2001,1980076
omn,2002,2103559
omn,2003,2777424
omn,2004,3267088
omn,2009,2360682
omn,2010,3262849
omn,2011,3795755
omn,2012,4430383
omn,2013,4994729
omn,2014,5051804
omn,2015,6365784
omn,2016,7709851
omn,2017,9035230
omn,2018,10438241
omn,2019,11239996
omn,2020,2496069
pak,1970,1335900
pak,1971,1085600
pak,1972,625200
pak,1973,805200
pak,1974,1047700
pak,1975,1451800
pak,1976,1947400
pak,1977,2303700
pak,1978,2656300
pak,1979,2773100
pak,1980,3029200
pak,1981,3096800
pak,1982,3328800
pak,1983,3466900
pak,1984,3641900
pak,1985,3839400
pak,1986,4127200
pak,1987,4434400
pak,1988,4889400
pak,1989,5009000
pak,1990,5180200
pak,1991,5197700
pak,1992,5680600
pak,1993,5647100
pak,1994,5663700
pak,1995,5342600
pak,1996,5375000
pak,1997,5882500
pak,1998,5414100
pak,1999,5850000
pak,2000,5293541
pak,2001,6011849
pak,2002,4141009
pak,2003,4522110
pak,2004,5097477
pak,2005,5364134
pak,2006,5714831
pak,2007,5439144
pak,2008,5605758
pak,2009,5303268
pak,2010,6588114
pak,2011,7940545.07551
pak,2012,7973906.36067
pak,2013,7833901.08773
pak,2014,7670348.18543
pak,2015,8467827
pak,2016,9628354
pak,2017,7260769
pak,2018,6880637
pak,2019,7420378.249
pak,2020,3711456.87
pan,1970,307400
pan,1971,337200
pan,1972,316200
pan,1973,217500
pan,1974,275700
pan,1975,357100
pan,1976,374100
pan,1977,347400
pan,1978,365700
pan,1979,381300
pan,1980,355200
pan,1981,309200
pan,1982,332200
pan,1983,323400
pan,1984,371600
pan,1985,390300
pan,1986,364200
pan,1987,370800
pan,1988,382000
pan,1989,372500
pan,1990,265800
pan,1991,342700
pan,1992,282700
pan,1993,320500
pan,1994,519900
pan,1995,661200
pan,1996,688800
pan,1997,772200
pan,1998,859900
pan,1999,932500
pan,2000,1117411
pan,2001,1114727
pan,2002,1047843
pan,2003,1416071
pan,2004,1500673
pan,2005,1795958
pan,2006,2028711
pan,2007,2473261
pan,2008,2762458
pan,2009,6348000
pan,2010,5524157.42969
pan,2011,6380080.18387
pan,2012,7517581.27701
pan,2013,11656416
pan,2014,11812712.83839
pan,2015,12193261
pan,2016,13285098
pan,2017,11975372
pan,2018,12631703
pan,2019,12497758
pan,2020,3074172
per,1970,390500
per,1971,263700
per,1972,525300
per,1973,590000
per,1974,1116900
per,1975,1335200
per,1976,1439200
per,1977,1425000
per,1978,1449000
per,1979,1686100
per,1980,1980100
per,1981,1777100
per,1982,1739700
per,1983,1698200
per,1984,1616800
per,1985,1563900
per,1986,2152900
per,1987,3009000
per,1988,2737100
per,1989,1854300
per,1990,1816200
per,1991,1490600
per,1992,1217600
per,1993,1362400
per,1994,1894900
per,1995,2508300
per,1996,2327500
per,1997,2724500
per,1998,2774500
per,1999,1900000
per,2000,1595268
per,2001,2248991
per,2002,2085823
per,2003,2226329
per,2004,3225128
per,2005,4332223
per,2006,4217880
per,2007,5273188
per,2008,6184410
per,2009,5843195
per,2010,7106025.29252
per,2011,8609620.35441
per,2012,10074855.61192
per,2013,12255937.76295
per,2014,12284677
per,2015,13877662
per,2016,15081755
per,2017,16094150
per,2018,17758527.272
per,2019,18820572
per,2020,5705074
phl,1970,2369000
phl,1971,2070900
phl,1972,2123900
phl,1973,2349600
phl,1974,2525100
phl,1975,2758400
phl,1976,2815700
phl,1977,3021100
phl,1978,3411600
phl,1979,3474900
phl,1980,3245600
phl,1981,3542700
phl,1982,3866900
phl,1983,4319800
phl,1984,4394000
phl,1985,4610400
phl,1986,4879600
phl,1987,5247300
phl,1988,5719500
phl,1989,5715200
phl,1990,5638700
phl,1991,5438100
phl,1992,6136500
phl,1993,6526200
phl,1994,6851500
phl,1995,7179600
phl,1996,7263100
phl,1997,7474600
phl,1998,6731600
phl,1999,5024000
phl,2000,5756288
phl,2001,6416383
phl,2002,6449022
phl,2003,6457529
phl,2004,7387965
phl,2005,8056829
phl,2006,8304634
phl,2007,8818150
phl,2008,9508389
phl,2009,10480898
phl,2010,22575356
phl,2011,26326620.76283
phl,2012,28540727.36081
phl,2013,25540880
phl,2014,34897404
phl,2015,37023422
phl,2016,40206684
phl,2017,39341995
phl,2018,43080118
phl,2019,47776892
phl,2020,11178423.075
png,1975,355000
png,1976,405300
png,1977,440000
png,1978,532300
png,1979,572300
png,1980,558600
png,1981,553500
png,1982,560400
png,1983,533800
png,1984,711400
png,1985,700900
png,1986,807400
png,1987,798300
png,1988,886600
png,1989,963400
png,1990,931200
png,1991,911000
png,1992,954000
png,1993,866000
png,1994,1112800
png,1995,970000
png,1996,970000
png,1997,1114000
png,1998,1110300
png,1999,1058200
png,2000,1099772
png,2001,1188089
png,2002,1234779
png,2003,690528
png,2004,762784
png,2005,818773
png,2006,918640
png,2007,918665
png,2008,904885
png,2009,847353
png,2010,1405169
png,2011,1563593.85321
png,2012,1630308.43211
png,2013,1870968
png,2014,2074020
png,2015,1679156
png,2016,1711274
png,2017,1864653
png,2018,1831903
png,2019,2029701
png,2020,1501149.466
pol,1970,904000
pol,1971,1031200
pol,1972,1267000
pol,1973,1491000
pol,1974,1086800
pol,1975,1454500
pol,1976,1472400
pol,1977,1643200
pol,1978,1702300
pol,1979,1850400
pol,1980,1710500
pol,1981,1592800
pol,1982,755500
pol,1983,1287000
pol,1984,1595900
pol,1985,1587000
pol,1986,1573500
pol,1987,1569500
pol,1988,1600200
pol,1989,1907300
pol,1990,1501000
pol,1991,1051200
pol,1992,1102100
pol,1993,1269900
pol,1994,1451800
pol,1995,1657300
pol,1996,1805900
pol,1997,1998000
pol,1998,2212500
pol,1999,2140700
pol,2000,2340919
pol,2001,2670283
pol,2002,2845919
pol,2003,3252222
pol,2004,3493094
pol,2005,3553680
pol,2006,3625982
pol,2007,4269655
pol,2008,4634676
pol,2009,4279072
pol,2010,4099082
pol,2011,4448727.05983
pol,2012,4909100.39207
pol,2013,5002975.74867
pol,2014,5038745.42598
pol,2015,4448883
pol,2016,5497163
pol,2017,7376512
pol,2018,9277538
pol,2019,10225516
pol,2020,2686258
prk,1970,165000
prk,1971,166000
prk,1977,165000
prk,1978,166000
prk,1979,184000
prk,1980,192200
prk,1981,184400
prk,1982,185000
prk,1983,196000
prk,1984,197500
prk,1985,202000
prk,1986,200000
prk,1987,205000
prk,1988,217500
prk,1989,220400
prk,1990,222700
prk,1991,222700
prk,1992,235100
prk,1993,241800
prk,1994,241800
prk,1995,254000
prk,1996,254000
prk,1997,280000
prk,1998,64000
prk,1999,76700
prk,2000,82953
prk,2001,78805
prk,2002,84321
prk,2003,75046
prk,2004,93808
prk,2005,101313
prk,2006,105366
prk,2007,110634
prk,2008,108974
prk,2009,101237
prk,2010,73052
prk,2011,78558.86155
prk,2012,100113.34858
prk,2013,371004
prk,2014,90335.875
prk,2015,87082
prk,2016,94919
prk,2017,103560
prk,2018,94245
prk,2019,109095
prk,2020,11649.99528
prt,1970,1415400
prt,1971,1656100
prt,1972,1949800
prt,1973,2247100
prt,1974,2250400
prt,1975,1681300
prt,1976,1650300
prt,1977,1833400
prt,1978,2014400
prt,1979,2264500
prt,1980,1978100
prt,1981,2168500
prt,1982,2272200
prt,1983,2218400
prt,1984,2311800
prt,1985,2315200
prt,1986,2422600
prt,1987,2785600
prt,1988,3025100
prt,1989,3187300
prt,1990,3504500
prt,1991,3571800
prt,1992,4108800
prt,1993,4378900
prt,1994,4359600
prt,1995,4590100
prt,1996,4805500
prt,1997,6281400
prt,1998,7023100
prt,1999,7339300
prt,2000,6721365
prt,2001,6650492
prt,2002,6795580
prt,2003,7590259
prt,2004,9052471
prt,2005,10139655
prt,2006,9440930
prt,2007,10320040
prt,2008,11171020
prt,2009,9903771
prt,2010,10428173.51267
prt,2011,11014639
prt,2012,11338080
prt,2013,11860998
prt,2014,12635439
prt,2015,12706909
prt,2016,13105120
prt,2017,15937325
prt,2018,17367956
prt,2019,22047878.978
prt,2020,6219531.061
pry,1970,80600
pry,1971,84300
pry,1972,53700
pry,1973,59600
pry,1974,61000
pry,1975,64500
pry,1976,66500
pry,1977,104600
pry,1978,111700
pry,1979,118500
pry,1980,129000
pry,1981,127000
pry,1982,167000
pry,1983,163500
pry,1984,179000
pry,1985,212000
pry,1986,184200
pry,1987,205000
pry,1988,248600
pry,1989,272300
pry,1990,273000
pry,1991,308800
pry,1992,313600
pry,1993,337500
pry,1994,324200
pry,1995,105200
pry,1996,260500
pry,1997,196000
pry,1998,222200
pry,1999,231700
pry,2000,265898
pry,2001,281040
pry,2002,267089
pry,2003,298928
pry,2004,373456
pry,2005,445854
pry,2006,432760
pry,2007,458688
pry,2008,465911
pry,2009,428493
pry,2010,715072
pry,2011,845395.68885
