geo,time,ag_lnd_arbl_zs
cyp,1972,33.44156
cyp,1973,33.22511
cyp,1974,22.94372
cyp,1975,12.5974
cyp,1976,12.33766
cyp,1977,12.12121
cyp,1978,11.90476
cyp,1979,11.68831
cyp,1980,11.60173
cyp,1981,11.94805
cyp,1982,12.44589
cyp,1983,12.55411
cyp,1984,12.44589
cyp,1985,11.12554
cyp,1986,11.16883
cyp,1987,11.19048
cyp,1988,11.19048
cyp,1989,11.2987
cyp,1990,11.42857
cyp,1991,11.49351
cyp,1992,11.64502
cyp,1993,11.76407
cyp,1994,10.75758
cyp,1995,10.72511
cyp,1996,10.71429
cyp,1997,10.61688
cyp,1998,10.83333
cyp,1999,10.94156
cyp,2000,10.64935
cyp,2001,10.60606
cyp,2002,10.82251
cyp,2003,12.12121
cyp,2004,12.22944
cyp,2005,13.31169
cyp,2006,12.44589
cyp,2007,11.88312
cyp,2008,8.91775
cyp,2009,9.40476
cyp,2010,8.93939
cyp,2011,9.09091
cyp,2012,9.28571
cyp,2013,8.62879
cyp,2014,8.67749
cyp,2015,10.64719
cyp,2016,8.83117
cyp,2017,10.20887
cyp,2018,11.25595
cze,1993,43.12152
cze,1994,42.9274
cze,1995,42.72033
cze,1996,42.1509
cze,1997,42.06031
cze,1998,42.20267
cze,1999,42.13796
cze,2000,41.96972
cze,2001,41.87913
cze,2002,41.78853
cze,2003,41.71088
cze,2004,41.62568
cze,2005,41.53508
cze,2006,41.44984
cze,2007,41.35922
cze,2008,41.26861
cze,2009,41.16505
cze,2010,41.05386
cze,2011,40.96323
cze,2012,40.8779
cze,2013,32.38798
cze,2014,32.23258
cze,2015,32.24971
cze,2016,32.25848
cze,2017,32.32742
cze,2018,32.17617
deu,1961,35.00129
deu,1962,34.90104
deu,1963,34.84375
deu,1964,34.8323
deu,1965,34.80938
deu,1966,34.81511
deu,1967,34.5115
deu,1968,34.46281
deu,1969,34.37402
deu,1970,34.23367
deu,1971,34.2709
deu,1972,34.38261
deu,1973,34.34251
deu,1974,34.42844
deu,1975,34.48859
deu,1976,34.62034
deu,1977,34.57451
deu,1978,34.61748
deu,1979,34.53441
deu,1980,34.45708
deu,1981,34.38261
deu,1982,34.29954
deu,1983,34.27663
deu,1984,34.23367
deu,1985,34.24799
deu,1986,34.25658
deu,1987,34.21362
deu,1988,34.22221
deu,1989,34.22507
deu,1990,34.28809
deu,1991,33.10801
deu,1992,32.8445
deu,1993,33.44409
deu,1994,33.81456
deu,1995,33.90146
deu,1996,33.90243
deu,1997,33.89772
deu,1998,34.0353
deu,1999,33.87587
deu,2000,33.8272
deu,2001,33.85784
deu,2002,33.79866
deu,2003,33.90671
deu,2004,34.11417
deu,2005,34.13235
deu,2006,34.0273
deu,2007,34.06373
deu,2008,34.2254
deu,2009,34.26465
deu,2010,33.98457
deu,2011,34.06874
deu,2012,33.95306
deu,2013,34.04036
deu,2014,34.01834
deu,2015,33.95631
deu,2016,33.66728
deu,2017,33.69494
deu,2018,33.57662
dji,1961,0.04314
dji,1962,0.04314
dji,1963,0.04314
dji,1964,0.04314
dji,1965,0.04314
dji,1966,0.04314
dji,1967,0.04314
dji,1968,0.04314
dji,1969,0.04314
dji,1970,0.04314
dji,1971,0.04314
dji,1972,0.04314
dji,1973,0.04314
dji,1974,0.04314
dji,1975,0.04314
dji,1976,0.04314
dji,1977,0.04314
dji,1978,0.04314
dji,1979,0.04314
dji,1980,0.04314
dji,1981,0.04314
dji,1982,0.04314
dji,1983,0.04314
dji,1984,0.04314
dji,1985,0.04314
dji,1986,0.04314
dji,1987,0.04314
dji,1988,0.04314
dji,1989,0.04314
dji,1990,0.04314
dji,1991,0.04314
dji,1992,0.04314
dji,1993,0.04314
dji,1994,0.04314
dji,1995,0.04314
dji,1996,0.04314
dji,1997,0.04314
dji,1998,0.04314
dji,1999,0.04314
dji,2000,0.04314
dji,2001,0.04314
dji,2002,0.04314
dji,2003,0.04314
dji,2004,0.04314
dji,2005,0.04314
dji,2006,0.05608
dji,2007,0.06471
dji,2008,0.05177
dji,2009,0.05608
dji,2010,0.06903
dji,2011,0.08628
dji,2012,0.08628
dji,2013,0.08628
dji,2014,0.08628
dji,2015,0.08628
dji,2016,0.08628
dji,2017,0.08628
dji,2018,0.08628
dma,1961,9.33333
dma,1962,10.66667
dma,1963,10.66667
dma,1964,10.66667
dma,1965,10.66667
dma,1966,9.33333
dma,1967,9.33333
dma,1968,9.33333
dma,1969,9.33333
dma,1970,9.33333
dma,1971,9.33333
dma,1972,9.33333
dma,1973,9.33333
dma,1974,9.33333
dma,1975,9.33333
dma,1976,9.33333
dma,1977,9.33333
dma,1978,9.33333
dma,1979,9.33333
dma,1980,9.33333
dma,1981,9.33333
dma,1982,8
dma,1983,8
dma,1984,8
dma,1985,8
dma,1986,8
dma,1987,8
dma,1988,6.66667
dma,1989,6.66667
dma,1990,6.66667
dma,1991,5.33333
dma,1992,5.33333
dma,1993,5.33333
dma,1994,5.33333
dma,1995,4
dma,1996,4
dma,1997,4
dma,1998,4
dma,1999,5.33333
dma,2000,6.66667
dma,2001,6.66667
dma,2002,6.66667
dma,2003,6.66667
dma,2004,6.66667
dma,2005,6.66667
dma,2006,6.66667
dma,2007,6.66667
dma,2008,6.66667
dma,2009,8
dma,2010,8
dma,2011,8
dma,2012,8
dma,2013,8
dma,2014,8
dma,2015,8
dma,2016,8
dma,2017,8
dma,2018,8
dnk,1961,66.2497
dnk,1962,65.44725
dnk,1963,64.7628
dnk,1964,64.33797
dnk,1965,63.55912
dnk,1966,63.39391
dnk,1967,63.37031
dnk,1968,63.58272
dnk,1969,63.2051
dnk,1970,62.80387
dnk,1971,62.47345
dnk,1972,62.56785
dnk,1973,62.61506
dnk,1974,62.33184
dnk,1975,62.54425
dnk,1976,62.70946
dnk,1977,62.23743
dnk,1978,62.37904
dnk,1979,62.34073
dnk,1980,62.26994
dnk,1981,62.22275
dnk,1982,62.05757
dnk,1983,61.18452
dnk,1984,61.63285
dnk,1985,61.37329
dnk,1986,61.20812
dnk,1987,60.81623
dnk,1988,60.3916
dnk,1989,60.03774
dnk,1990,60.41519
dnk,1991,60.10852
dnk,1992,59.83974
dnk,1993,59.69833
dnk,1994,55.73886
dnk,1995,54.65473
dnk,1996,54.72543
dnk,1997,55.73886
dnk,1998,55.76243
dnk,1999,54.06552
dnk,2000,53.75913
dnk,2001,54.01838
dnk,2002,53.64129
dnk,2003,53.40561
dnk,2004,53.47631
dnk,2005,54.96111
dnk,2006,55.31464
dnk,2007,54.34834
dnk,2008,56.61089
dnk,2009,57.29437
dnk,2010,57.05868
dnk,2011,58.89701
dnk,2012,60.45
dnk,2013,60.19
dnk,2014,60.8
dnk,2015,58.79127
dnk,2016,59.34647
dnk,2017,59.25888
dnk,2018,59.8
dom,1961,14.90375
dom,1962,15.11074
dom,1963,15.31774
dom,1964,15.52474
dom,1965,15.73173
dom,1966,15.93873
dom,1967,16.14573
dom,1968,16.14573
dom,1969,16.87021
dom,1970,16.97371
dom,1971,17.09791
dom,1972,17.5947
dom,1973,17.9052
dom,1974,18.31919
dom,1975,18.94018
dom,1976,19.87166
dom,1977,20.49265
dom,1978,21.01014
dom,1979,21.52763
dom,1980,22.14862
dom,1981,22.25212
dom,1982,22.25212
dom,1983,22.25212
dom,1984,22.25212
dom,1985,22.25212
dom,1986,22.25212
dom,1987,20.51335
dom,1988,20.51335
dom,1989,20.59615
dom,1990,18.62968
dom,1991,18.62968
dom,1992,18.62968
dom,1993,18.62968
dom,1994,18.62968
dom,1995,19.25067
dom,1996,19.35417
dom,1997,17.8017
dom,1998,18.00869
dom,1999,17.5947
dom,2000,18.58828
dom,2001,18.58828
dom,2002,18.58828
dom,2003,16.97371
dom,2004,16.97371
dom,2005,16.97371
dom,2006,16.97371
dom,2007,16.97371
dom,2008,16.55972
dom,2009,16.55972
dom,2010,16.55972
dom,2011,16.55972
dom,2012,16.55972
dom,2013,16.55972
dom,2014,16.55972
dom,2015,18.15359
dom,2016,18.15359
dom,2017,18.15359
dom,2018,18.15359
dza,1961,2.71734
dza,1962,2.64512
dza,1963,2.60314
dza,1964,2.57459
dza,1965,2.6044
dza,1966,2.61196
dza,1967,2.64554
dza,1968,2.62119
dza,1969,2.61699
dza,1970,2.62329
dza,1971,2.67871
dza,1972,2.7333
dza,1973,2.73414
dza,1974,2.74757
dza,1975,2.87395
dza,1976,2.97765
dza,1977,2.89872
dza,1978,2.89368
dza,1979,2.87437
dza,1980,2.88655
dza,1981,2.89074
dza,1982,2.88906
dza,1983,2.76772
dza,1984,2.90334
dza,1985,2.90124
dza,1986,2.92517
dza,1987,2.968
dza,1988,2.98143
dza,1989,2.99319
dza,1990,2.97304
dza,1991,3.04819
dza,1992,3.17499
dza,1993,3.16281
dza,1994,3.1393
dza,1995,3.15694
dza,1996,3.15778
dza,1997,3.21194
dza,1998,3.21656
dza,1999,3.22159
dza,2000,3.21698
dza,2001,3.18381
dza,2002,3.16869
dza,2003,3.15051
dza,2004,3.14602
dza,2005,3.15358
dza,2006,3.13636
dza,2007,3.13594
dza,2008,3.14434
dza,2009,3.14602
dza,2010,3.1498
dza,2011,3.1498
dza,2012,3.15169
dza,2013,3.14736
dza,2014,3.13611
dza,2015,3.13304
dza,2016,3.10873
dza,2017,3.1367
dza,2018,3.15106
ecu,1961,6.15879
ecu,1962,6.15879
ecu,1963,6.17685
ecu,1964,6.17685
ecu,1965,6.19491
ecu,1966,6.19491
ecu,1967,6.21298
ecu,1968,6.19491
ecu,1969,6.21298
ecu,1970,6.23104
ecu,1971,6.2491
ecu,1972,6.26716
ecu,1973,6.28522
ecu,1974,6.33218
ecu,1975,6.21298
ecu,1976,6.06849
ecu,1977,5.96012
ecu,1978,5.81563
ecu,1979,5.70727
ecu,1980,5.57
ecu,1981,5.77951
ecu,1982,5.60613
ecu,1983,5.63502
ecu,1984,5.68921
ecu,1985,5.74339
ecu,1986,5.79757
ecu,1987,5.83731
ecu,1988,5.86982
ecu,1989,5.7181
ecu,1990,5.79396
ecu,1991,5.93845
ecu,1992,5.89871
ecu,1993,5.66753
ecu,1994,5.85537
ecu,1995,5.68559
ecu,1996,5.8048
ecu,1997,5.81202
ecu,1998,6.45031
ecu,1999,6.48253
ecu,2000,6.50668
ecu,2001,6.03962
ecu,2002,5.47592
ecu,2003,5.23031
ecu,2004,5.14173
ecu,2005,5.21823
ecu,2006,4.96457
ecu,2007,4.81156
ecu,2008,4.97665
ecu,2009,4.82928
ecu,2010,4.77694
ecu,2011,4.65333
ecu,2012,4.62192
ecu,2013,4.80754
ecu,2014,3.90562
ecu,2015,4.30021
ecu,2016,3.92978
ecu,2017,4.15928
ecu,2018,3.89757
egy,1961,2.51042
egy,1962,2.44412
egy,1963,2.42403
egy,1964,2.43307
egy,1965,2.5938
egy,1966,2.69526
egy,1967,2.70631
egy,1968,2.69928
egy,1969,2.73746
egy,1970,2.73746
egy,1971,2.7475
egy,1972,2.73746
egy,1973,2.73545
egy,1974,2.71937
egy,1975,2.7033
egy,1976,2.60787
egy,1977,2.51042
egy,1978,2.40595
egy,1979,2.31453
egy,1980,2.29645
egy,1981,2.31754
egy,1982,2.29167
egy,1983,2.27509
egy,1984,2.28566
egy,1985,2.31554
egy,1986,2.3286
egy,1987,2.29846
egy,1988,2.32056
egy,1989,2.30649
egy,1990,2.29444
egy,1991,2.27736
egy,1992,2.62723
egy,1993,2.62814
egy,1994,2.6246
egy,1995,2.82988
egy,1996,2.72285
egy,1997,2.79162
egy,1998,2.80639
egy,1999,3.00768
egy,2000,2.8138
egy,2001,2.87408
egy,2002,2.94942
egy,2003,2.91928
egy,2004,2.97855
egy,2005,2.57471
egy,2006,2.61691
egy,2007,2.57572
egy,2008,2.65408
egy,2009,2.89718
egy,2010,2.88613
egy,2011,2.82083
egy,2012,2.84193
egy,2013,2.72035
egy,2014,2.65226
egy,2015,2.87898
egy,2016,2.7995
egy,2017,2.92427
egy,2018,2.92427
eri,1993,4.93069
eri,1994,4.32673
eri,1995,4.33663
eri,1996,3.65347
eri,1997,3.87129
eri,1998,4.93069
eri,1999,4.93069
eri,2000,5.54455
eri,2001,5.56436
eri,2002,5.56436
eri,2003,5.91089
eri,2004,5.92079
eri,2005,6.13861
eri,2006,6.63366
eri,2007,6.63366
eri,2008,6.63366
eri,2009,6.83168
eri,2010,6.83168
eri,2011,6.83168
eri,2012,6.83168
eri,2013,6.83168
eri,2014,6.83168
eri,2015,6.83168
eri,2016,6.83168
eri,2017,6.83168
eri,2018,6.83168
esp,1961,32.5063
esp,1962,32.60635
esp,1963,32.42427
esp,1964,31.85201
esp,1965,31.94606
esp,1966,31.03165
esp,1967,31.49386
esp,1968,31.39782
esp,1969,32.17816
esp,1970,31.39381
esp,1971,32.69238
esp,1972,32.59034
esp,1973,32.12213
esp,1974,31.85193
esp,1975,31.66543
esp,1976,31.34095
esp,1977,31.28879
esp,1978,31.30943
esp,1979,31.18469
esp,1980,31.14902
esp,1981,31.17167
esp,1982,31.16366
esp,1983,31.21959
esp,1984,31.3371
esp,1985,31.1629
esp,1986,31.1649
esp,1987,31.20295
esp,1988,31.18893
esp,1989,31.05879
esp,1990,30.70439
esp,1991,30.55022
esp,1992,30.43609
esp,1993,29.9976
esp,1994,29.6452
esp,1995,28.1215
esp,1996,28.9324
esp,1997,28.60203
esp,1998,27.39869
esp,1999,26.95619
esp,2000,26.85371
esp,2001,26.20557
esp,2002,25.86767
esp,2003,26.0752
esp,2004,26.09279
esp,2005,25.87309
esp,2006,25.492
esp,2007,25.21689
esp,2008,25.03609
esp,2009,25.06116
esp,2010,25.0555
esp,2011,24.86397
esp,2012,25.12945
esp,2013,24.35177
esp,2014,24.54569
esp,2015,24.5731
esp,2016,24.69589
esp,2017,24.52974
esp,2018,23.78737
est,1992,26.30337
est,1993,25.14744
est,1994,22.38736
est,1995,20.61807
est,1996,20.85397
est,1997,20.94834
est,1998,20.92475
est,1999,20.26421
est,2000,19.88677
est,2001,15.97075
est,2002,14.47511
est,2003,12.85681
est,2004,12.25053
est,2005,13.96084
est,2006,13.18943
est,2007,14.13777
est,2008,14.10238
est,2009,14.06936
est,2010,15.21585
est,2011,14.91861
est,2012,14.63789
est,2013,14.67679
est,2014,15.04486
est,2015,15.52795
est,2016,16.01104
est,2017,15.73499
est,2018,15.82701
eth,1961,9.99092
eth,1962,10.40781
eth,1963,10.56403
eth,1964,10.56403
eth,1965,10.89464
eth,1966,10.96276
eth,1967,11.03542
eth,1968,11.12625
eth,1969,11.38056
eth,1970,11.38056
eth,1971,11.59855
eth,1972,11.80745
eth,1973,11.80745
eth,1974,11.80745
eth,1975,11.80745
eth,1976,11.80745
eth,1977,11.8347
eth,1978,11.86194
eth,1979,11.90282
eth,1980,11.80745
eth,1981,11.62579
eth,1982,11.44414
eth,1983,11.26249
eth,1984,10.89918
eth,1985,10.76294
eth,1986,10.53588
eth,1987,10.2634
eth,1988,10.08174
eth,1989,9.90009
eth,1990,9.76385
eth,1991,9.67302
eth,1992,9.67302
eth,1993,10
eth,1994,9.932
eth,1995,9.94
eth,1996,9.927
eth,1997,9.9
eth,1998,9.95
eth,1999,10
eth,2000,10
eth,2001,9.9084
eth,2002,9.853
eth,2003,10.928
eth,2004,10.94872
eth,2005,11.35464
eth,2006,11.86206
eth,2007,12.43085
eth,2008,12.04847
eth,2009,12.35133
eth,2010,12.8979
eth,2011,13.45474
eth,2012,13.59004
eth,2013,13.7007
eth,2014,13.81124
eth,2015,13.92135
eth,2016,14.03165
eth,2017,14.14105
eth,2018,14.33365
fin,1961,8.74848
fin,1962,8.79576
fin,1963,8.8496
fin,1964,8.89589
fin,1965,8.93168
fin,1966,8.97403
fin,1967,9.00358
fin,1968,9.01244
fin,1969,8.57382
fin,1970,8.44808
fin,1971,8.38077
fin,1972,8.08529
fin,1973,7.98812
fin,1974,8.0285
fin,1975,8.04951
fin,1976,8.08267
fin,1977,7.94051
fin,1978,7.9126
fin,1979,7.8778
fin,1980,7.77767
fin,1981,7.72415
fin,1982,7.63223
fin,1983,7.58856
fin,1984,7.51732
fin,1985,7.4684
fin,1986,7.4185
fin,1987,7.48285
fin,1988,7.37516
fin,1989,7.42211
fin,1990,7.44903
fin,1991,7.55015
fin,1992,7.49992
fin,1993,7.47103
fin,1994,7.55015
fin,1995,7.03733
fin,1996,6.97134
fin,1997,6.97856
fin,1998,7.11514
fin,1999,7.14764
fin,2000,7.18376
fin,2001,7.20083
fin,2002,7.23957
fin,2003,7.26813
fin,2004,7.29078
fin,2005,7.34266
fin,2006,7.43317
fin,2007,7.42116
fin,2008,7.4337
fin,2009,7.43106
fin,2010,7.41955
fin,2011,7.40564
fin,2012,7.40103
fin,2013,7.31877
fin,2014,7.34081
fin,2015,7.37817
fin,2016,7.39035
fin,2017,7.37694
fin,2018,7.38352
fji,1961,4.87137
fji,1962,4.87137
fji,1963,4.70717
fji,1964,4.70717
fji,1965,4.4335
fji,1966,4.4335
fji,1967,4.32403
fji,1968,3.66721
fji,1969,3.66721
fji,1970,3.66721
fji,1971,3.66721
fji,1972,3.83142
fji,1973,3.83142
fji,1974,3.83142
fji,1975,4.10509
fji,1976,4.37876
fji,1977,4.65244
fji,1978,4.92611
fji,1979,4.92611
fji,1980,4.92611
fji,1981,5.19978
fji,1982,5.47345
fji,1983,5.74713
fji,1984,6.0208
fji,1985,6.56814
fji,1986,6.56814
fji,1987,7.11549
fji,1988,7.66284
fji,1989,8.21018
fji,1990,8.75753
fji,1991,9.35961
fji,1992,9.85222
fji,1993,9.85222
fji,1994,9.85222
fji,1995,9.85222
fji,1996,9.85222
fji,1997,9.85222
fji,1998,9.30487
fji,1999,9.30487
fji,2000,9.30487
fji,2001,9.30487
fji,2002,9.30487
fji,2003,9.30487
fji,2004,9.30487
fji,2005,9.30487
fji,2006,9.30487
fji,2007,9.25014
fji,2008,9.25014
fji,2009,9.17351
fji,2010,9.0312
fji,2011,9.0312
fji,2012,9.0312
fji,2013,9.0312
fji,2014,9.0312
fji,2015,9.0312
fji,2016,9.0312
fji,2017,9.0312
fji,2018,9.0312
fra,1961,35.80573
fra,1962,35.66693
fra,1963,35.52996
fra,1964,34.84146
fra,1965,34.32646
fra,1966,33.71831
fra,1967,33.01155
fra,1968,32.10389
fra,1969,32.07832
fra,1970,31.80804
fra,1971,31.14876
fra,1972,31.09579
fra,1973,31.22181
fra,1974,31.55419
fra,1975,31.65463
fra,1976,31.28573
fra,1977,31.53045
fra,1978,31.69116
fra,1979,31.77882
fra,1980,31.90848
fra,1981,32.0071
fra,1982,32.23538
fra,1983,32.26826
fra,1984,32.52393
fra,1985,32.73213
fra,1986,32.8691
fra,1987,33.17774
fra,1988,32.53124
fra,1989,32.34295
fra,1990,32.47974
fra,1991,32.56466
fra,1992,32.59315
fra,1993,32.93448
fra,1994,33.04844
fra,1995,33.18888
fra,1996,33.24713
fra,1997,33.36602
fra,1998,33.4535
fra,1999,33.5176
fra,2000,33.51992
fra,2001,33.50439
fra,2002,33.55115
fra,2003,33.50229
fra,2004,33.54475
fra,2005,33.5629
fra,2006,33.4924
fra,2007,33.39598
fra,2008,33.36402
fra,2009,33.34119
fra,2010,33.42246
fra,2011,33.37442
fra,2012,33.38776
fra,2013,33.43159
fra,2014,33.48163
fra,2015,33.74754
fra,2016,33.5233
fra,2017,33.72136
fra,2018,33.10413
fro,1961,2.149
fro,1962,2.149
fro,1963,2.149
fro,1964,2.149
fro,1965,2.149
fro,1966,2.149
fro,1967,2.149
fro,1968,2.149
fro,1969,2.149
fro,1970,2.149
fro,1971,2.149
fro,1972,2.149
fro,1973,2.149
fro,1974,2.149
fro,1975,2.149
fro,1976,2.149
fro,1977,2.149
fro,1978,2.149
fro,1979,2.149
fro,1980,2.149
fro,1981,2.149
fro,1982,2.149
fro,1983,2.149
fro,1984,2.149
fro,1985,2.149
fro,1986,2.149
fro,1987,2.149
fro,1988,2.149
fro,1989,2.149
fro,1990,2.149
fro,1991,2.149
fro,1992,2.149
fro,1993,2.149
fro,1994,2.149
fro,1995,2.149
fro,1996,2.149
fro,1997,2.149
fro,1998,2.149
fro,1999,2.149
fro,2000,2.149
fro,2001,2.149
fro,2002,2.149
fro,2003,2.149
fro,2004,2.149
fro,2005,2.149
fro,2006,2.149
fro,2007,2.149
fro,2008,2.149
fro,2009,2.149
fro,2010,2.149
fro,2011,2.149
fro,2012,2.149
fro,2013,2.149
fro,2014,2.149
fro,2015,2.149
fro,2016,2.149
fro,2017,2.149
fro,2018,2.149
fsm,1991,3.57143
fsm,1992,3.57143
fsm,1993,3.57143
fsm,1994,3.57143
fsm,1995,3.57143
fsm,1996,3.57143
fsm,1997,3.57143
fsm,1998,3.57143
fsm,1999,3.57143
fsm,2000,3.57143
fsm,2001,3.57143
fsm,2002,3.57143
fsm,2003,3.57143
fsm,2004,3.57143
fsm,2005,3.57143
fsm,2006,3.57143
fsm,2007,3.57143
fsm,2008,3.57143
fsm,2009,2.85714
fsm,2010,2.85714
fsm,2011,2.85714
fsm,2012,2.85714
fsm,2013,2.85714
fsm,2014,2.85714
fsm,2015,2.85714
fsm,2016,2.85714
fsm,2017,2.85714
fsm,2018,2.85714
gab,1961,0.34928
gab,1962,0.38809
gab,1963,0.4269
gab,1964,0.46571
gab,1965,0.50452
gab,1966,0.54333
gab,1967,0.58214
gab,1968,0.62095
gab,1969,0.65976
gab,1970,0.69857
gab,1971,0.73738
gab,1972,0.77619
gab,1973,0.815
gab,1974,0.85381
gab,1975,0.90038
gab,1976,1.00128
gab,1977,1.05949
gab,1978,1.11383
gab,1979,1.11771
gab,1980,1.12547
gab,1981,1.12547
gab,1982,1.12547
gab,1983,1.12547
gab,1984,1.12547
gab,1985,1.12547
gab,1986,1.12547
gab,1987,1.12547
gab,1988,1.12547
gab,1989,1.12547
gab,1990,1.14488
gab,1991,1.14488
gab,1992,1.14488
gab,1993,1.14488
gab,1994,1.14488
gab,1995,1.2613
gab,1996,1.2613
gab,1997,1.2613
gab,1998,1.2613
gab,1999,1.2613
gab,2000,1.2613
gab,2001,1.2613
gab,2002,1.2613
gab,2003,1.2613
gab,2004,1.2613
gab,2005,1.2613
gab,2006,1.2613
gab,2007,1.2613
gab,2008,1.2613
gab,2009,1.2613
gab,2010,1.2613
gab,2011,1.2613
gab,2012,1.2613
gab,2013,1.2613
gab,2014,1.2613
gab,2015,1.2613
gab,2016,1.2613
gab,2017,1.2613
gab,2018,1.2613
gbm,1961,43.85965
gbm,1962,43.85965
gbm,1963,43.33333
gbm,1964,42.45614
gbm,1965,42.80702
gbm,1966,40.70175
gbm,1967,40.52632
gbm,1968,40
gbm,1969,39.64912
gbm,1970,38.24561
gbm,1971,37.19298
gbm,1972,36.84211
gbm,1973,36.49123
gbm,1974,37.01754
gbm,1975,36.66667
gbm,1976,37.19298
gbm,1977,37.54386
gbm,1978,37.89474
gbm,1979,38.42105
gbm,1980,38.94737
gbm,1981,38.59649
gbm,1982,38.24561
gbm,1983,37.7193
gbm,1984,37.36842
gbm,1985,37.01754
gbm,1986,36.66667
gbm,1987,36.31579
gbm,1988,35.96491
gbm,1989,35.61404
gbm,1990,35.26316
gbm,1991,34.91228
gbm,1992,34.5614
gbm,1993,34.21053
gbm,1994,33.85965
gbm,1995,33.50877
gbm,1996,33.15789
gbm,1997,32.80702
gbm,1998,32.45614
gbm,1999,32.10526
gbm,2000,31.75439
gbm,2001,31.40351
gbm,2002,32.45614
gbm,2003,30.82456
gbm,2004,31.75439
gbm,2005,31.24561
gbm,2006,49.05263
gbm,2007,48.2807
gbm,2008,47.85965
gbm,2009,44.94737
gbm,2010,44.52632
gbm,2011,43.80702
gbm,2012,37.7193
gbm,2013,38.42105
gbm,2014,38.77193
gbm,2015,40.70175
gbm,2016,41.22807
gbm,2017,40.35088
gbm,2018,40.52632
gbr,1961,29.65734
gbr,1962,29.90948
gbr,1963,30.07068
gbr,1964,30.39722
gbr,1965,30.33522
gbr,1966,30.27322
gbr,1967,30.21122
gbr,1968,30.07895
gbr,1969,29.60774
gbr,1970,29.3556
gbr,1971,29.4796
gbr,1972,29.4672
gbr,1973,29.244
gbr,1974,29.21093
gbr,1975,28.39251
gbr,1976,28.49585
gbr,1977,28.60745
gbr,1978,28.66945
gbr,1979,28.22717
gbr,1980,28.59505
gbr,1981,28.54958
gbr,1982,28.57438
gbr,1983,28.51651
gbr,1984,28.61158
gbr,1985,28.89265
gbr,1986,28.68598
gbr,1987,28.66532
gbr,1988,28.46278
gbr,1989,27.70223
gbr,1990,27.36329
gbr,1991,27.14422
gbr,1992,27.09048
gbr,1993,25.1767
gbr,1994,24.43269
gbr,1995,24.53602
gbr,1996,25.20564
gbr,1997,26.32166
gbr,1998,25.84632
gbr,1999,24.45749
gbr,2000,24.28802
gbr,2001,23.358
gbr,2002,23.91601
gbr,2003,23.39106
gbr,2004,24.05241
gbr,2005,23.6804
gbr,2006,25.1891
gbr,2007,25.1519
gbr,2008,24.82123
gbr,2009,25.0031
gbr,2010,24.67656
gbr,2011,25.05683
gbr,2012,25.67685
gbr,2013,25.89757
gbr,2014,25.76572
gbr,2015,24.84603
gbr,2016,24.90807
gbr,2017,25.14314
gbr,2018,24.95675
geo,1992,11.4405
geo,1993,11.4405
geo,1994,11.4405
geo,1995,11.09512
geo,1996,11.23903
geo,1997,11.29659
geo,1998,11.39732
geo,1999,11.36854
geo,2000,11.41171
geo,2001,11.4405
geo,2002,11.49806
geo,2003,11.54123
geo,2004,6.50453
geo,2005,6.76356
geo,2006,6.64844
geo,2007,6.66283
geo,2008,6.60527
geo,2009,6.23111
geo,2010,5.68427
geo,2011,5.431
geo,2012,5.32451
geo,2013,5.98216
geo,2014,5.25255
geo,2015,5.29141
geo,2016,4.95035
geo,2017,4.66254
geo,2018,4.47546
gha,1961,7.47121
gha,1962,7.47121
gha,1963,7.47121
gha,1964,7.47121
gha,1965,7.47121
gha,1966,7.47121
gha,1967,7.47121
gha,1968,7.47121
gha,1969,7.47121
gha,1970,7.47121
gha,1971,7.47121
gha,1972,7.47121
gha,1973,7.47121
gha,1974,7.47121
gha,1975,7.9107
gha,1976,7.9107
gha,1977,7.9107
gha,1978,8.35018
gha,1979,8.35018
gha,1980,8.35018
gha,1981,8.35018
gha,1982,9.22915
gha,1983,9.22915
gha,1984,10.10811
gha,1985,10.5476
gha,1986,10.5476
gha,1987,10.98708
gha,1988,11.42656
gha,1989,11.42656
gha,1990,11.86605
gha,1991,12.30553
gha,1992,12.30553
gha,1993,12.30553
gha,1994,12.30553
gha,1995,13.1845
gha,1996,14.06346
gha,1997,15.82139
gha,1998,16.70036
gha,1999,16.9201
gha,2000,17.35959
gha,2001,17.84302
gha,2002,18.37479
gha,2003,18.39237
gha,2004,17.57933
gha,2005,17.57933
gha,2006,18.45829
gha,2007,18.89778
gha,2008,19.77674
gha,2009,20.21623
gha,2010,20.30412
gha,2011,20.74361
gha,2012,20.65571
gha,2013,20.65571
gha,2014,20.65571
gha,2015,20.65571
gha,2016,20.65571
gha,2017,20.65571
gha,2018,20.65571
gin,1961,14.32525
gin,1962,14.32118
gin,1963,14.22351
gin,1964,14.12583
gin,1965,14.03223
gin,1966,13.93456
gin,1967,13.83689
gin,1968,13.73922
gin,1969,13.64154
gin,1970,13.54794
gin,1971,13.45027
gin,1972,13.3526
gin,1973,13.25492
gin,1974,13.16132
gin,1975,13.06365
gin,1976,12.96598
gin,1977,12.86831
gin,1978,12.77063
gin,1979,12.67703
gin,1980,12.57936
gin,1981,12.48169
gin,1982,12.38401
gin,1983,12.28634
gin,1984,12.19274
gin,1985,12.09507
gin,1986,11.9974
gin,1987,11.89972
gin,1988,11.80612
gin,1989,11.70845
gin,1990,11.61078
gin,1991,11.5131
gin,1992,11.41543
gin,1993,11.32183
gin,1994,11.22416
