geo,time,fm_lbl_bmny_zg
gha,1961,8.81801
gha,1962,15.17241
gha,1963,7.28543
gha,1964,37.11628
gha,1965,1.93351
gha,1966,4.92512
gha,1967,1.23375
gha,1968,10.19455
gha,1969,10.44551
gha,1970,9.95186
gha,1971,11.12542
gha,1972,40.66365
gha,1973,18.84941
gha,1974,26.65625
gha,1975,37.91728
gha,1976,37.06921
gha,1977,60.30327
gha,1978,68.52987
gha,1979,15.76674
gha,1980,33.80011
gha,1981,51.31746
gha,1982,23.34603
gha,1983,40.20593
gha,1984,53.62395
gha,1985,46.16641
gha,1986,47.93527
gha,1987,53.32994
gha,1988,46.27725
gha,1989,54.66744
gha,1990,13.30136
gha,1991,39.07782
gha,1992,52.28383
gha,1993,33.50064
gha,1994,52.56952
gha,1995,43.17189
gha,1996,39.19835
gha,1997,44.08716
gha,1998,17.48931
gha,1999,25.41714
gha,2000,54.24416
gha,2001,56.53422
gha,2002,39.21417
gha,2003,23.24083
gha,2004,27.27518
gha,2005,19.46751
gha,2006,39.34052
gha,2007,36.8345
gha,2008,39.17817
gha,2009,24.73907
gha,2010,31.91773
gha,2011,33.99495
gha,2012,25.13923
gha,2013,19.50055
gha,2014,37.29264
gha,2015,25.57402
gha,2016,22.49901
gha,2017,16.06563
gha,2018,15.76091
gha,2019,21.35459
gha,2020,28.36115
gin,1992,23.27793
gin,1993,22.78727
gin,1994,-3.44878
gin,1995,11.25895
gin,1996,3.56853
gin,1997,18.20204
gin,1998,6.63675
gin,2001,12.85061
gin,2002,19.68192
gin,2003,33.1673
gin,2004,36.46256
gin,2005,33.35242
gin,2006,94.37863
gin,2007,-12.28901
gin,2008,38.42093
gin,2009,18.63788
gin,2010,85.25901
gin,2011,18.23718
gin,2012,-9.29514
gin,2013,13.416
gin,2014,14.15476
gin,2015,13.60505
gin,2016,12.87218
gin,2017,16.90941
gin,2018,9.82942
gin,2019,23.40568
gin,2020,22.79863
gmb,1965,6.19169
gmb,1966,13.09904
gmb,1967,4.66102
gmb,1968,8.16464
gmb,1969,4.49158
gmb,1970,15.64179
gmb,1971,0.46464
gmb,1972,38.9517
gmb,1973,42.23373
gmb,1974,9.85439
gmb,1975,13.39645
gmb,1976,45.9403
gmb,1977,-12.11384
gmb,1978,45.93979
gmb,1979,-8.35192
gmb,1980,10.35406
gmb,1981,20.90408
gmb,1982,15.83075
gmb,1983,26.7202
gmb,1984,5.47962
gmb,1985,51.34291
gmb,1986,7.27379
gmb,1987,24.62995
gmb,1988,14.74689
gmb,1989,20.79961
gmb,1990,8.38128
gmb,1991,25.70288
gmb,1992,13.80831
gmb,1993,12.76276
gmb,1994,-3.78716
gmb,1995,14.21937
gmb,1996,5.77865
gmb,1997,22.96779
gmb,1998,10.21032
gmb,1999,12.10143
gmb,2000,34.82623
gmb,2001,19.41938
gmb,2002,35.28109
gmb,2003,42.74422
gmb,2004,22.45065
gmb,2005,8.04978
gmb,2006,26.64556
gmb,2007,6.77835
gmb,2008,18.15584
gmb,2009,14.82617
gmb,2010,17.84068
gmb,2011,11.19843
gmb,2012,7.26728
gmb,2013,14.61161
gmb,2014,9.00427
gmb,2018,18.24894
gmb,2019,27.01092
gmb,2020,22.50801
gnb,1987,160.85714
gnb,1988,73.29682
gnb,1989,37.60587
gnb,1990,574.60132
gnb,1991,-67.33803
gnb,1992,110.88969
gnb,1993,40.46339
gnb,1994,48.49969
gnb,1995,42.99416
gnb,1996,48.30192
gnb,1997,119.36658
gnb,1998,-11.14584
gnb,1999,21.53903
gnb,2000,60.73517
gnb,2001,-13.3913
gnb,2002,25.72834
gnb,2003,-57.56723
gnb,2004,41.94664
gnb,2005,18.55028
gnb,2006,4.31658
gnb,2007,26.60462
gnb,2008,29.72913
gnb,2009,7.23183
gnb,2010,19.54588
gnb,2011,45.52212
gnb,2012,-5.3896
gnb,2013,4.99496
gnb,2014,48.77912
gnb,2015,27.19261
gnb,2016,9.3387
gnb,2017,2.81608
gnb,2018,6.05553
gnb,2019,0.25318
gnb,2020,9.09282
gnq,1986,17.42086
gnq,1987,-10.45088
gnq,1988,-40.61904
gnq,1989,40.7176
gnq,1990,-51.98528
gnq,1991,-11.8362
gnq,1992,30.26671
gnq,1993,-25.46584
gnq,1994,139.53704
gnq,1995,48.94988
gnq,1996,42.78547
gnq,1997,9.30571
gnq,1998,15.55814
gnq,1999,68.65077
gnq,2000,36.24652
gnq,2001,28.2297
gnq,2002,54.39762
gnq,2003,60.40296
gnq,2004,32.9383
gnq,2005,36.93381
gnq,2006,12.74409
gnq,2007,40.36769
gnq,2008,30.67924
gnq,2009,29.93007
gnq,2010,22.07084
gnq,2011,-0.06087
gnq,2012,59.62054
gnq,2013,6.22784
gnq,2014,-15.85293
gnq,2015,-7.02327
gnq,2016,-21.04563
gnq,2017,-5.18237
gnq,2018,-0.70816
gnq,2019,-7.24802
grd,1971,6.38956
grd,1972,18.73761
grd,1973,2.91205
grd,1974,-1.81133
grd,1975,28.45133
grd,1976,15.15169
grd,1977,11.39833
grd,1978,19.61968
grd,1979,14.92005
grd,1980,6.11912
grd,1981,7.79375
grd,1982,-3.35655
grd,1983,-4.44366
grd,1984,13.85426
grd,1985,19.40209
grd,1986,28.06453
grd,1987,11.71992
grd,1988,22.36566
grd,1989,6.67973
grd,1990,9.52667
grd,1991,5.37783
grd,1992,6.62745
grd,1993,23.24026
grd,1994,12.45306
grd,1995,10.49565
grd,1996,9.94259
grd,1997,10.0555
grd,1998,12.27748
grd,1999,13.82436
grd,2000,13.8047
grd,2001,11.02961
grd,2002,10.53808
grd,2003,6.09572
grd,2004,20.22247
grd,2005,-6.24778
grd,2006,2.28918
grd,2007,12.17401
grd,2008,5.0934
grd,2009,3.33747
grd,2010,3.15472
grd,2011,0.36196
grd,2012,-4.99295
grd,2013,3.76671
grd,2014,6.16587
grd,2015,7.32288
grd,2016,4.48199
grd,2017,3.09129
grd,2018,9.24622
grd,2019,-2.0296
grd,2020,-1.20666
gtm,1961,4.23792
gtm,1962,7.34665
gtm,1963,11.42857
gtm,1964,14.60942
gtm,1965,8.16857
gtm,1966,11.73641
gtm,1967,12.13947
gtm,1968,7.75432
gtm,1969,12.25508
gtm,1970,11.10758
gtm,1971,11.16824
gtm,1972,24.10072
gtm,1973,22.42236
gtm,1974,14.05378
gtm,1975,22.62752
gtm,1976,30.82225
gtm,1977,18.73556
gtm,1978,13.7319
gtm,1979,7.32375
gtm,1980,10.61224
gtm,1981,12.22325
gtm,1982,15.17674
gtm,1983,-1.34713
gtm,1984,11.55272
gtm,1985,32.8037
gtm,1986,20.73617
gtm,1987,8.32954
gtm,1988,19.72557
gtm,1989,16.33727
gtm,1990,22.15186
gtm,1991,48.53244
gtm,1992,20.6196
gtm,1993,6.28134
gtm,1994,3.82554
gtm,1995,15.55699
gtm,1996,5.72569
gtm,1997,25.36201
gtm,1998,19.47637
gtm,1999,8.70747
gtm,2000,21.44603
gtm,2001,36.88537
gtm,2002,8.29014
gtm,2003,45.14745
gtm,2004,10.81061
gtm,2005,13.71925
gtm,2006,12.99392
gtm,2007,10.28575
gtm,2008,8.51729
gtm,2009,11.34567
gtm,2010,9.06435
gtm,2011,7.23498
gtm,2012,9.36068
gtm,2013,9.54658
gtm,2014,7.87471
gtm,2015,9.09003
gtm,2016,6.34959
gtm,2017,7.30329
gtm,2018,9.65064
gtm,2019,8.75011
gtm,2020,18.06585
guy,1961,-2.2508
guy,1962,18.09211
guy,1963,17.13092
guy,1964,13.6742
guy,1965,6.27615
guy,1966,7.48031
guy,1967,17.31227
guy,1968,12.44994
guy,1969,8.81753
guy,1970,6.93115
guy,1971,15.88345
guy,1972,19.9722
guy,1973,18.14452
guy,1974,18.2258
guy,1975,39.4029
guy,1976,9.36901
guy,1977,25.27853
guy,1978,10.33623
guy,1979,8.42302
guy,1980,14.82555
guy,1981,16.74235
guy,1982,25.13952
guy,1983,20.4275
guy,1984,18.79432
guy,1985,23.71134
guy,1986,21.87466
guy,1987,43.79877
guy,1988,34.75505
guy,1989,49.72029
guy,1990,51.95068
guy,1991,71.56326
guy,1992,61.55817
guy,1993,21.17203
guy,1994,15.23671
guy,1995,24.07375
guy,1996,21.08806
guy,1997,10.85018
guy,1998,7.79196
guy,1999,10.21938
guy,2000,9.95214
guy,2001,16.85442
guy,2002,8.12363
guy,2003,9.47614
guy,2004,9.6709
guy,2005,6.01053
guy,2006,16.98896
guy,2007,13.0423
guy,2008,12.23806
guy,2009,10.45609
guy,2010,15.81027
guy,2011,13.32352
guy,2012,12.89387
guy,2013,5.66508
guy,2014,3.60607
guy,2015,3.67215
guy,2016,5.42913
guy,2017,-0.69159
guy,2018,5.98233
guy,2019,14.37977
guy,2020,14.50249
hkg,1992,8.48272
hkg,1993,14.45521
hkg,1994,11.73766
hkg,1995,10.64827
hkg,1996,12.49048
hkg,1997,8.71755
hkg,1998,11.12778
hkg,1999,8.30268
hkg,2000,9.32821
hkg,2001,-0.27696
hkg,2002,0.54965
hkg,2003,6.27655
hkg,2004,8.22522
hkg,2005,5.1328
hkg,2006,14.38558
hkg,2007,15.24066
hkg,2008,2.88117
hkg,2009,6.14632
hkg,2010,6.9087
hkg,2011,11.86371
hkg,2012,9.34047
hkg,2013,10.4841
hkg,2014,8.51363
hkg,2015,6.76725
hkg,2016,6.53405
hkg,2017,12.79762
hkg,2018,3.90524
hkg,2019,4.81219
hkg,2020,6.03556
hnd,1961,4.73373
hnd,1962,12.6177
hnd,1963,9.19732
hnd,1964,11.79173
hnd,1965,17.32877
hnd,1966,11.85055
hnd,1967,2.40084
hnd,1968,13.8634
hnd,1969,18.97941
hnd,1970,14.22122
hnd,1971,10.639
hnd,1972,13.99226
hnd,1973,21.91173
hnd,1974,2.89203
hnd,1975,12.51301
hnd,1976,30.94004
hnd,1977,20.87337
hnd,1978,20.58927
hnd,1979,8.89083
hnd,1980,9.58063
hnd,1981,8.92175
hnd,1982,19.64192
hnd,1983,17.08442
hnd,1984,10.69336
hnd,1985,-1.64053
hnd,1986,9.24431
hnd,1987,22.364
hnd,1988,13.83461
hnd,1989,13.3329
hnd,1990,20.57631
hnd,1991,18.57506
hnd,1992,24.71286
hnd,1993,11.3983
hnd,1994,28.27301
hnd,1995,28.88708
hnd,1996,38.84633
hnd,1997,61.15744
hnd,1998,20.2741
hnd,1999,19.4079
hnd,2000,15.41627
hnd,2001,24.32327
hnd,2002,12.77447
hnd,2003,12.14217
hnd,2004,18.07104
hnd,2005,17.32604
hnd,2006,21.58581
hnd,2007,16.62495
hnd,2008,4.85861
hnd,2009,0.56655
hnd,2010,9.78571
hnd,2011,12.38827
hnd,2012,6.97913
hnd,2013,8.26994
hnd,2014,13.24094
hnd,2015,7.80984
hnd,2016,15.75748
hnd,2017,12.7678
hnd,2018,7.37261
hnd,2019,11.60642
hnd,2020,18.37923
hrv,1994,74.56252
hrv,1995,40.41406
hrv,1996,49.23502
hrv,1997,38.41084
hrv,1998,12.98963
hrv,1999,-1.839
hrv,2000,29.09938
hrv,2001,46.13821
hrv,2002,9.49402
hrv,2003,10.97913
hrv,2004,9.32192
hrv,2005,10.55205
hrv,2006,18.05363
hrv,2007,18.29734
hrv,2008,4.35682
hrv,2009,-0.58403
hrv,2010,12.629
hrv,2011,1.55013
hrv,2012,-10.53771
hrv,2013,-1.45861
hrv,2014,0.8907
hrv,2015,4.69377
hrv,2016,4.56654
hrv,2017,3.83758
hrv,2018,8.30798
hrv,2019,3.89266
hrv,2020,11.51418
hti,1961,12.42775
hti,1962,3.02057
hti,1963,5.73924
hti,1964,1.00295
hti,1965,0.00467
hti,1966,-5.75324
hti,1967,10.75497
hti,1968,12.35563
hti,1969,11.76983
hti,1970,10.77816
hti,1971,16.63375
hti,1972,31.592
hti,1973,27.98604
hti,1974,19.53952
hti,1975,25.86298
hti,1976,38.16335
hti,1977,19.86255
hti,1978,17.63913
hti,1979,9.98298
hti,1980,23.11166
hti,1981,12.21473
hti,1982,3.31276
hti,1983,4.47746
hti,1984,13.67541
hti,1985,12.42836
hti,1986,9.20413
hti,1987,12.72939
hti,1988,-10.30642
hti,1989,37.60724
hti,1990,2.51966
hti,1991,11.87924
hti,1992,30.4653
hti,1993,29.1605
hti,1994,31.44975
hti,1995,27.11236
hti,1996,1.12824
hti,1997,20.13724
hti,1998,9.2449
hti,1999,23.67416
hti,2000,20.30323
hti,2001,15.39679
hti,2002,23.08406
hti,2003,38.89547
hti,2004,5.43021
hti,2005,17.81883
hti,2006,2.44273
hti,2007,11.46715
hti,2008,12.845
hti,2009,13.59201
hti,2010,26.11598
hti,2011,6.84309
hti,2012,7.1654
hti,2013,7.56612
hti,2014,7.73931
hti,2015,23.7661
hti,2016,19.11851
hti,2017,8.49823
hti,2018,19.15642
hti,2019,13.73163
hti,2020,4.22344
hun,1983,2.28284
hun,1984,5.10247
hun,1985,10.91597
hun,1986,8.76999
hun,1987,9.64409
hun,1988,2.19264
hun,1989,16.53296
hun,1990,29.19091
hun,1991,29.38722
hun,1992,41.291
hun,1993,17.68663
hun,1994,14.1837
hun,1995,20.88957
hun,1996,22.24155
hun,1997,19.72204
hun,1998,15.59874
hun,1999,15.673
hun,2000,12.60714
hun,2001,16.35125
hun,2002,13.82137
hun,2003,10.95226
hun,2004,11.5375
hun,2005,14.70012
hun,2006,13.80259
hun,2007,11.01155
hun,2008,8.70968
hun,2009,3.6484
hun,2010,4.2672
hun,2011,6.66657
hun,2012,-4.6369
hun,2013,7.80916
hun,2014,2.49537
hun,2015,5.68165
hun,2016,7.23837
hun,2017,7.78737
hun,2018,11.81575
hun,2019,8.14997
hun,2020,21.09014
idn,1970,39.56522
idn,1971,42.67913
idn,1972,44.32314
idn,1973,49.4705
idn,1974,47.26721
idn,1975,37.25086
idn,1976,31.1968
idn,1977,19.50382
idn,1978,21.62248
idn,1979,36.97479
idn,1980,48.99597
idn,1981,26.34377
idn,1982,14.07205
idn,1983,32.16049
idn,1984,22.64489
idn,1985,29.06153
idn,1986,19.47658
idn,1987,22.78931
idn,1988,24.31948
idn,1989,38.16732
idn,1990,44.55743
idn,1991,17.52594
idn,1992,19.62218
idn,1993,20.0565
idn,1994,20.20227
idn,1995,27.52372
idn,1996,27.08068
idn,1997,25.25487
idn,1998,62.76287
idn,1999,12.23332
idn,2000,16.62313
idn,2001,11.87084
idn,2002,4.7579
idn,2003,7.93772
idn,2004,9.14397
idn,2005,16.33516
idn,2006,14.94319
idn,2007,19.32512
idn,2008,14.92287
idn,2009,12.9518
idn,2010,15.40229
idn,2011,16.42978
idn,2012,14.95499
idn,2013,12.7797
idn,2014,11.87952
idn,2015,8.99699
idn,2016,10.0285
idn,2017,8.27553
idn,2018,6.29029
idn,2019,6.5404
idn,2020,12.53366
ind,1961,3.21172
ind,1962,9.60916
ind,1963,10.58369
ind,1964,9.40645
ind,1965,10.88793
ind,1966,11.20704
ind,1967,9.36216
ind,1968,9.52116
ind,1969,13.51678
ind,1970,12.03269
ind,1971,17.06042
ind,1972,15.39447
ind,1973,19.49617
ind,1974,12.22534
ind,1975,14.05196
ind,1976,24.48557
ind,1977,19.16388
ind,1978,21.15282
ind,1979,17.71101
ind,1980,15.89767
ind,1981,17.45085
ind,1982,17.20393
ind,1983,16.88716
ind,1984,17.9844
ind,1985,16.88324
ind,1986,17.92746
ind,1987,16.3178
ind,1988,18.29062
ind,1989,15.73017
ind,1990,15.06661
ind,1991,18.31695
ind,1992,16.86249
ind,1993,17.00766
ind,1994,20.27773
ind,1995,11.01112
ind,1996,18.73627
ind,1997,17.65675
ind,1998,18.17301
ind,1999,17.14918
ind,2000,15.17171
ind,2001,14.32055
ind,2002,16.76116
ind,2003,13.03361
ind,2004,16.73233
ind,2005,15.5999
ind,2006,21.63314
ind,2007,22.2715
ind,2008,20.49521
ind,2009,17.99584
ind,2010,17.80218
ind,2011,16.13759
ind,2012,11.0457
ind,2013,14.83153
ind,2014,10.58738
ind,2015,10.61772
ind,2016,6.80095
ind,2017,10.43104
ind,2018,10.51962
ind,2019,10.51025
ind,2020,12.47914
irn,1961,9.73689
irn,1962,25.67378
irn,1963,19.34271
irn,1964,16.03267
irn,1965,14.95374
irn,1966,14.25947
irn,1967,19.14861
irn,1968,15.51857
irn,1969,17.73933
irn,1970,17.96277
irn,1971,24.00673
irn,1972,35.25289
irn,1973,30.29109
irn,1974,42.79902
irn,1975,34.74857
irn,1976,43.8974
irn,1977,26.0877
irn,1978,23.41157
irn,1979,35.54404
irn,1980,26.3108
irn,1981,16.35916
irn,1982,25.63845
irn,1983,18.68149
irn,1987,19.26483
irn,1988,20.09927
irn,1989,22.52391
irn,1990,17.98809
irn,1991,25.57523
irn,1992,24.38172
irn,1993,30.25136
irn,1994,33.29573
irn,1995,30.09374
irn,1996,32.45766
irn,1997,23.68217
irn,1998,20.38443
irn,1999,21.49929
irn,2000,35.37017
irn,2001,29.31182
irn,2002,28.41324
irn,2003,27.26308
irn,2004,28.68141
irn,2005,32.84789
irn,2006,36.3507
irn,2007,33.89616
irn,2008,11.87692
irn,2009,27.03359
irn,2010,24.58126
irn,2011,20.16549
irn,2012,33.97892
irn,2013,26.03943
irn,2014,35.09854
irn,2015,24.36813
irn,2016,27.95901
irq,1961,3.25511
irq,1962,8.5044
irq,1963,10.54054
irq,1964,1.83374
irq,1965,18.44538
irq,1966,7.60655
irq,1967,6.02807
irq,1968,10.33135
irq,1969,14.4847
irq,1970,5.13398
irq,1971,7.40518
irq,1972,13.44669
irq,1973,25.61351
irq,1974,42.52748
irq,1975,38.99911
irq,1976,21.84143
irq,2005,3.70658
irq,2006,33.80054
irq,2007,37.10527
irq,2008,35.21507
irq,2009,26.70399
irq,2010,31.20627
irq,2011,20.69449
irq,2012,4.16943
irq,2013,15.96707
irq,2014,3.88417
irq,2015,-9.09959
irq,2016,7.02625
irq,2017,2.64261
irq,2018,2.72858
isl,1961,26.0249
isl,1962,25.06024
isl,1963,14.31599
isl,1964,3.87494
isl,1965,25.21865
isl,1966,11.88789
isl,1967,20.49337
isl,1968,8.66782
isl,1969,23.34554
isl,1970,23.85624
isl,1971,20.7874
isl,1972,18.27786
isl,1973,32.44257
isl,1974,28.6252
isl,1975,28.95375
isl,1976,32.87398
isl,1977,44.0557
isl,1978,48.42568
isl,1979,57.21503
isl,1980,65.31995
isl,1981,24.88164
isl,1982,70.29838
isl,1983,80.10953
isl,1984,34.15808
isl,1985,53.48821
isl,1986,31.89997
isl,1987,36.87908
isl,1988,30.54223
isl,1989,50.64182
isl,1990,14.10559
isl,1991,15.91033
isl,1992,3.89894
isl,1993,6.53316
isl,1994,2.03604
isl,1995,2.52057
isl,1996,6.18932
isl,1997,9.35241
isl,1998,15.19087
isl,1999,17.2579
isl,2000,10.73926
isl,2001,15.16031
isl,2002,14.74185
isl,2003,22.36902
isl,2004,16.3542
isl,2005,26.20645
isl,2006,60.11919
isl,2007,5.85447
isl,2008,32.09065
isl,2009,2.47097
isl,2010,-10.02116
isl,2011,5.69273
isl,2012,-4.56844
isl,2013,4.65404
isl,2014,5.78694
isl,2015,5.57258
isl,2016,-4.63527
isl,2017,5.03419
isl,2018,6.9918
isl,2019,6.594
isl,2020,7.36536
isr,1961,21.42857
isr,1962,35.29412
isr,1963,17.3913
isr,1964,23.33333
isr,1965,16.21622
isr,1966,17.05426
isr,1967,26.49007
isr,1968,21.46597
isr,1969,15.66092
isr,1970,19.87578
isr,1971,33.26425
isr,1972,-13.40381
isr,1973,22.6566
isr,1974,41.62593
isr,1975,37.10081
isr,1976,40.69829
isr,1977,63.16735
isr,1978,3.90893
isr,1979,57.73193
isr,1980,142.59557
isr,1981,829.30698
isr,1982,141.84756
isr,1983,206.87036
isr,1984,510.18445
isr,1985,168.54599
isr,1986,20.75087
isr,1987,27.23779
isr,1988,22.2513
isr,1989,21.06806
isr,1990,19.42292
isr,1991,17.72589
isr,1992,26.46827
isr,1993,21.96633
isr,1994,24.59339
isr,1995,21.67365
isr,1996,24.98485
isr,1997,14.95441
isr,1998,19.65254
isr,1999,15.53864
isr,2000,8.02064
isr,2001,8.61029
isr,2002,11.04487
isr,2003,-0.06678
isr,2004,7.23101
isr,2005,10.03202
isr,2006,6.9449
isr,2007,-20.42964
isr,2008,12.51885
isr,2009,5.78904
isr,2010,3.13265
isr,2011,11.55631
isr,2012,6.30058
isr,2013,8.52674
isr,2014,11.82546
isr,2015,4.216
isr,2016,5.75749
isr,2017,5.20635
isr,2018,4.20705
isr,2019,7.55902
isr,2020,22.21806
jam,1961,-6.77165
jam,1962,33.8239
jam,1963,13.85632
jam,1964,10.18417
jam,1965,7.59527
jam,1966,15.11941
jam,1967,11.77761
jam,1968,30.13013
jam,1969,18.35596
jam,1970,15.10922
jam,1971,23.55012
jam,1972,12.91247
jam,1973,23.4966
jam,1974,33.04479
jam,1975,9.89971
jam,1976,5.72788
jam,1977,11.86894
jam,1978,17.02133
jam,1979,13.61375
jam,1980,31.70865
jam,1981,18.16122
jam,1982,36.65937
jam,1983,27.93104
jam,1984,13.72056
jam,1985,32.75941
jam,1986,47.56346
jam,1987,17.55713
jam,1988,38.54796
jam,1989,10.10619
jam,1990,21.60159
jam,1991,47.32024
jam,1992,54.4089
jam,1993,29.84766
jam,1994,28.58322
jam,1995,27.98717
jam,1996,22.39474
jam,1997,16.4017
jam,1998,8.48153
jam,1999,9.16213
jam,2000,-6.96708
jam,2001,26.22138
jam,2002,14.37118
jam,2003,11.00559
jam,2004,16.2865
jam,2005,7.28043
jam,2006,15.4768
jam,2007,14.61628
jam,2008,5.15425
jam,2009,9.90715
jam,2010,5.58487
jam,2011,4.83258
jam,2012,8.69961
jam,2013,12.8164
jam,2014,6.74721
jam,2015,13.39697
jam,2016,13.43104
jam,2017,11.71597
jam,2018,9.83601
jam,2019,9.34565
jam,2020,18.27752
jor,1961,14.98708
jor,1962,20.89888
jor,1963,11.59387
jor,1964,11.73433
jor,1965,19.83192
jor,1966,18.21673
jor,1967,23.82669
jor,1968,15.61112
jor,1969,9.19474
jor,1970,8.76297
jor,1971,4.55611
jor,1972,8.4606
jor,1973,20.35981
jor,1974,25.00269
jor,1975,32.47072
jor,1976,32.6396
jor,1977,22.30498
jor,1978,28.19979
jor,1979,26.27085
jor,1980,27.7734
jor,1981,20.74864
jor,1982,18.86121
jor,1983,14.99911
jor,1984,8.91675
jor,1985,6.63634
jor,1986,10.6237
jor,1987,15.65636
jor,1988,15.54603
jor,1989,16.54727
jor,1990,8.26946
jor,1991,15.8037
jor,1992,3.34153
jor,1993,4.50664
jor,1994,3.3331
jor,1995,5.7284
jor,1996,-0.90983
jor,1997,7.64187
jor,1998,6.31502
jor,1999,15.5008
jor,2000,7.6231
jor,2001,8.10277
jor,2002,8.59078
jor,2003,16.61472
jor,2004,10.46157
jor,2005,21.41435
jor,2006,12.83594
jor,2007,12.42508
jor,2008,21.09421
jor,2009,24.28963
jor,2010,9.22338
jor,2011,2.6978
jor,2012,-2.04208
jor,2013,14.15544
jor,2014,-4.16142
jor,2015,7.54007
jor,2016,4.34341
jor,2017,-0.04458
jor,2018,0.15645
jor,2019,5.13043
jor,2020,5.73528
jpn,1961,15.72825
jpn,1962,61.02438
jpn,1963,23.95909
jpn,1964,15.29437
jpn,1965,17.99089
jpn,1966,16.25975
jpn,1967,15.49639
jpn,1968,14.82785
jpn,1969,18.50386
jpn,1970,67.39154
jpn,1971,24.18499
jpn,1972,24.9689
jpn,1973,18.96793
jpn,1974,14.06087
jpn,1975,16.96492
jpn,1976,15.50528
jpn,1977,13.72572
jpn,1978,14.41174
jpn,1979,11.15231
jpn,1980,9.64817
jpn,1981,11.77422
jpn,1982,9.29388
jpn,1983,8.48745
jpn,1984,7.86694
jpn,1985,8.74464
jpn,1986,9.18288
jpn,1987,9.42757
jpn,1988,9.08166
jpn,1989,10.99319
jpn,1990,6.85224
jpn,1991,5.54869
jpn,1992,3.29046
jpn,1993,4.41935
jpn,1994,4.18713
jpn,1995,4.07283
jpn,1996,3.80395
jpn,1997,5.81008
jpn,1998,3.13639
jpn,1999,2.80224
jpn,2000,1.33556
jpn,2001,-17.23939
jpn,2002,0.92345
jpn,2003,0.5405
jpn,2004,0.62188
jpn,2005,0.21934
jpn,2006,-0.71364
jpn,2007,0.67583
jpn,2008,0.85817
jpn,2009,2.10639
jpn,2010,1.81456
jpn,2011,2.91806
jpn,2012,2.20891
jpn,2013,3.52487
jpn,2014,2.85578
jpn,2015,2.99242
jpn,2016,3.8573
jpn,2017,3.47762
jpn,2018,2.3366
jpn,2019,2.08244
jpn,2020,7.32052
kaz,1994,575.98195
kaz,1995,108.21048
kaz,1996,20.85904
kaz,1997,24.05629
kaz,1998,-14.13292
kaz,1999,84.3701
kaz,2000,44.95936
kaz,2001,40.2028
kaz,2002,30.05576
kaz,2003,34.23353
kaz,2004,69.80873
kaz,2005,25.16387
kaz,2006,78.06008
kaz,2007,25.89402
kaz,2008,35.3657
kaz,2009,19.4681
kaz,2010,13.29614
kaz,2011,14.96443
kaz,2012,7.90154
kaz,2013,10.2188
kaz,2014,10.37563
kaz,2015,33.78027
kaz,2016,15.60631
kaz,2017,-1.72872
kaz,2018,6.9748
kaz,2019,2.4441
kaz,2020,16.86381
ken,1967,10.66313
ken,1968,11.07383
ken,1969,18.58394
ken,1970,27.58199
ken,1971,7.5326
ken,1972,13.94596
ken,1973,24.69984
ken,1974,1.83175
ken,1975,20.21312
ken,1976,24.9573
ken,1977,48.89955
ken,1978,16.03152
ken,1979,13.10929
ken,1980,0.78266
ken,1981,13.26362
ken,1982,16.92618
ken,1983,4.94204
ken,1984,12.7862
ken,1985,6.34629
ken,1986,32.69897
ken,1987,11.13019
ken,1988,8.03924
ken,1989,12.92083
ken,1990,20.05728
ken,1991,19.57273
ken,1992,39.02143
ken,1993,28.03344
ken,1994,23.17787
ken,1995,29.00048
ken,1996,25.32506
ken,1997,20.19466
ken,1998,2.93125
ken,1999,6.4877
ken,2000,4.9079
ken,2001,5.64036
ken,2002,9.88881
ken,2003,11.7873
ken,2004,13.47166
ken,2005,9.90837
ken,2006,16.97191
ken,2007,20.42305
ken,2008,15.54884
ken,2009,16.45732
ken,2010,22.36167
ken,2011,19.15205
ken,2012,14.39232
ken,2013,15.27833
ken,2014,26.52126
ken,2015,16.06981
ken,2016,3.89041
ken,2017,9.00833
ken,2018,10.12298
ken,2019,6.0175
ken,2020,13.27328
kgz,1996,14.80073
kgz,1997,32.18071
kgz,1998,17.52896
kgz,1999,33.67568
kgz,2000,11.72245
kgz,2001,11.3124
kgz,2002,33.87841
kgz,2003,33.36438
kgz,2004,32.07002
kgz,2005,9.89952
kgz,2006,50.17807
kgz,2007,35.40058
kgz,2008,7.74903
kgz,2009,22.22318
kgz,2010,21.14513
kgz,2011,14.90818
kgz,2012,23.82938
kgz,2013,22.7643
kgz,2014,3.02214
kgz,2015,14.90297
kgz,2016,14.58294
kgz,2017,17.90865
kgz,2018,5.52275
kgz,2019,12.8335
kgz,2020,23.88059
khm,1994,35.55863
khm,1995,43.59291
khm,1996,40.44208
khm,1997,16.59171
khm,1998,15.7306
khm,1999,17.27028
khm,2000,26.89798
khm,2001,20.52432
khm,2002,31.08974
khm,2003,15.43244
khm,2004,28.3486
khm,2005,15.81652
khm,2006,40.54591
khm,2007,61.8365
khm,2008,5.44604
khm,2009,35.58277
khm,2010,21.29991
khm,2011,3.93799
khm,2012,39.41027
khm,2013,21.82265
khm,2014,31.4967
khm,2015,16.99719
khm,2016,20.99998
khm,2017,23.14297
khm,2018,26.55125
khm,2019,18.15231
khm,2020,15.28725
kna,1980,12.98929
kna,1981,20.89568
kna,1982,12.05194
kna,1983,15.1027
kna,1984,2.00147
kna,1985,26.27045
kna,1986,19.82389
kna,1987,-6.92684
kna,1988,25.30792
kna,1989,23.61363
