geo,time,income_group,population
lbn,2003,58,0.0
lbn,2003,59,1.0
lbn,2003,60,1.0
lbn,2003,61,1.0
lbn,2003,62,2.0
lbn,2003,63,1.0
lbn,2004,57,1.0
lbn,2004,58,0.0
lbn,2004,59,1.0
lbn,2004,60,1.0
lbn,2004,61,1.0
lbn,2004,62,2.0
lbn,2004,63,1.0
lbn,2005,57,1.0
lbn,2005,58,0.0
lbn,2005,59,2.0
lbn,2005,60,0.0
lbn,2005,61,3.0
lbn,2005,62,1.0
lbn,2005,63,0.0
lbn,2006,57,1.0
lbn,2006,58,0.0
lbn,2006,59,1.0
lbn,2006,60,0.0
lbn,2006,61,2.0
lbn,2006,62,2.0
lbn,2006,63,2.0
lbn,2007,57,1.0
lbn,2007,58,0.0
lbn,2007,59,1.0
lbn,2007,60,2.0
lbn,2007,61,4.0
lbn,2007,62,1.0
lbn,2007,63,0.0
lbn,2008,57,1.0
lbn,2008,58,0.0
lbn,2008,59,1.0
lbn,2008,60,0.0
lbn,2008,61,4.0
lbn,2008,62,2.0
lbn,2008,63,0.0
lbn,2009,57,1.0
lbn,2009,58,2.0
lbn,2009,59,2.0
lbn,2009,60,2.0
lbn,2009,61,0.0
lbn,2009,62,1.0
lbn,2009,63,0.0
lbn,2010,57,1.0
lbn,2010,58,1.0
lbn,2010,59,3.0
lbn,2010,60,1.0
lbn,2010,61,2.0
lbn,2010,62,1.0
lbn,2010,63,0.0
lbn,2011,57,1.0
lbn,2011,58,1.0
lbn,2011,59,3.0
lbn,2011,60,1.0
lbn,2011,61,1.0
lbn,2011,62,2.0
lbn,2011,63,0.0
lbn,2012,57,1.0
lbn,2012,58,1.0
lbn,2012,59,3.0
lbn,2012,60,1.0
lbn,2012,61,1.0
lbn,2012,62,2.0
lbn,2012,63,0.0
lbn,2013,57,1.0
lbn,2013,58,1.0
lbn,2013,59,3.0
lbn,2013,60,1.0
lbn,2013,61,1.0
lbn,2013,62,2.0
lbn,2013,63,0.0
lbn,2014,57,1.0
lbn,2014,58,2.0
lbn,2014,59,2.0
lbn,2014,60,1.0
lbn,2014,61,0.0
lbn,2014,62,2.0
lbn,2014,63,0.0
lbn,2015,57,1.0
lbn,2015,58,2.0
lbn,2015,59,2.0
lbn,2015,60,0.0
lbn,2015,61,1.0
lbn,2015,62,2.0
lbn,2015,63,0.0
lbn,2016,57,1.0
lbn,2016,58,2.0
lbn,2016,59,2.0
lbn,2016,60,1.0
lbn,2016,61,2.0
lbn,2016,62,2.0
lbn,2016,63,0.0
lbn,2017,57,1.0
lbn,2017,58,2.0
lbn,2017,59,2.0
lbn,2017,60,1.0
lbn,2017,61,2.0
lbn,2017,62,2.0
lbn,2017,63,0.0
lbn,2018,57,1.0
lbn,2018,58,2.0
lbn,2018,59,2.0
lbn,2018,60,1.0
lbn,2018,61,2.0
lbn,2018,62,2.0
lbn,2018,63,0.0
lbn,2019,57,1.0
lbn,2019,58,2.0
lbn,2019,59,1.0
lbn,2019,60,1.0
lbn,2019,61,2.0
lbn,2019,62,2.0
lbn,2019,63,0.0
lbn,2020,57,1.0
lbn,2020,58,3.0
lbn,2020,59,1.0
lbn,2020,60,3.0
lbn,2020,61,2.0
lbn,2020,62,3.0
lbn,2020,63,0.0
lbn,2021,57,1.0
lbn,2021,58,2.0
lbn,2021,59,0.0
lbn,2021,60,3.0
lbn,2021,61,2.0
lbn,2021,62,3.0
lbn,2021,63,0.0
lbn,2022,57,1.0
lbn,2022,58,3.0
lbn,2022,59,0.0
lbn,2022,60,1.0
lbn,2022,61,2.0
lbn,2022,62,3.0
lbn,2022,63,0.0
lbn,2023,57,1.0
lbn,2023,58,3.0
lbn,2023,59,2.0
lbn,2023,60,1.0
lbn,2023,61,2.0
lbn,2023,62,3.0
lbn,2023,63,0.0
lbn,2024,57,1.0
lbn,2024,58,3.0
lbn,2024,59,2.0
lbn,2024,60,1.0
lbn,2024,61,2.0
lbn,2024,62,3.0
lbn,2024,63,0.0
lbn,2025,57,1.0
lbn,2025,58,3.0
lbn,2025,59,2.0
lbn,2025,60,1.0
lbn,2025,61,2.0
lbn,2025,62,3.0
lbn,2025,63,0.0
lbn,2026,57,1.0
lbn,2026,58,4.0
lbn,2026,59,2.0
lbn,2026,60,1.0
lbn,2026,61,2.0
lbn,2026,62,3.0
lbn,2026,63,0.0
lbn,2027,57,1.0
lbn,2027,58,4.0
lbn,2027,59,2.0
lbn,2027,60,1.0
lbn,2027,61,2.0
lbn,2027,62,3.0
lbn,2027,63,0.0
lbn,2028,57,1.0
lbn,2028,58,4.0
lbn,2028,59,2.0
lbn,2028,60,1.0
lbn,2028,61,2.0
lbn,2028,62,3.0
lbn,2028,63,0.0
lbn,2029,57,1.0
lbn,2029,58,4.0
lbn,2029,59,2.0
lbn,2029,60,1.0
lbn,2029,61,2.0
lbn,2029,62,3.0
lbn,2029,63,0.0
lbn,2030,57,1.0
lbn,2030,58,4.0
lbn,2030,59,2.0
lbn,2030,60,2.0
lbn,2030,61,2.0
lbn,2030,62,3.0
lbn,2030,63,0.0
lbn,2031,57,1.0
lbn,2031,58,5.0
lbn,2031,59,2.0
lbn,2031,60,2.0
lbn,2031,61,2.0
lbn,2031,62,3.0
lbn,2031,63,0.0
lbn,2032,57,1.0
lbn,2032,58,5.0
lbn,2032,59,2.0
lbn,2032,60,2.0
lbn,2032,61,2.0
lbn,2032,62,4.0
lbn,2032,63,0.0
lbn,2033,57,1.0
lbn,2033,58,5.0
lbn,2033,59,2.0
lbn,2033,60,2.0
lbn,2033,61,2.0
lbn,2033,62,4.0
lbn,2033,63,0.0
lbn,2034,57,1.0
lbn,2034,58,5.0
lbn,2034,59,2.0
lbn,2034,60,2.0
lbn,2034,61,2.0
lbn,2034,62,4.0
lbn,2034,63,0.0
lbn,2035,57,1.0
lbn,2035,58,5.0
lbn,2035,59,3.0
lbn,2035,60,2.0
lbn,2035,61,2.0
lbn,2035,62,4.0
lbn,2035,63,0.0
lbn,2036,57,1.0
lbn,2036,58,5.0
lbn,2036,59,3.0
lbn,2036,60,2.0
lbn,2036,61,2.0
lbn,2036,62,4.0
lbn,2036,63,0.0
lbn,2037,57,1.0
lbn,2037,58,6.0
lbn,2037,59,3.0
lbn,2037,60,2.0
lbn,2037,61,2.0
lbn,2037,62,4.0
lbn,2037,63,0.0
lbn,2038,57,1.0
lbn,2038,58,6.0
lbn,2038,59,3.0
lbn,2038,60,2.0
lbn,2038,61,2.0
lbn,2038,62,4.0
lbn,2038,63,0.0
lbn,2039,57,1.0
lbn,2039,58,6.0
lbn,2039,59,3.0
lbn,2039,60,2.0
lbn,2039,61,2.0
lbn,2039,62,4.0
lbn,2039,63,0.0
lbn,2040,57,1.0
lbn,2040,58,6.0
lbn,2040,59,3.0
lbn,2040,60,2.0
lbn,2040,61,2.0
lbn,2040,62,4.0
lbn,2040,63,0.0
lbn,2041,57,1.0
lbn,2041,58,6.0
lbn,2041,59,3.0
lbn,2041,60,2.0
lbn,2041,61,2.0
lbn,2041,62,4.0
lbn,2041,63,0.0
lbn,2042,57,1.0
lbn,2042,58,7.0
lbn,2042,59,3.0
lbn,2042,60,2.0
lbn,2042,61,2.0
lbn,2042,62,4.0
lbn,2042,63,0.0
lbn,2043,57,1.0
lbn,2043,58,7.0
lbn,2043,59,3.0
lbn,2043,60,2.0
lbn,2043,61,2.0
lbn,2043,62,5.0
lbn,2043,63,0.0
lbn,2044,57,1.0
lbn,2044,58,7.0
lbn,2044,59,3.0
lbn,2044,60,2.0
lbn,2044,61,2.0
lbn,2044,62,5.0
lbn,2044,63,0.0
lbn,2045,57,1.0
lbn,2045,58,7.0
lbn,2045,59,3.0
lbn,2045,60,2.0
lbn,2045,61,2.0
lbn,2045,62,5.0
lbn,2045,63,0.0
lbn,2046,57,1.0
lbn,2046,58,7.0
lbn,2046,59,3.0
lbn,2046,60,2.0
lbn,2046,61,2.0
lbn,2046,62,5.0
lbn,2046,63,0.0
lbn,2047,57,1.0
lbn,2047,58,8.0
lbn,2047,59,3.0
lbn,2047,60,2.0
lbn,2047,61,2.0
lbn,2047,62,5.0
lbn,2047,63,0.0
lbn,2048,57,1.0
lbn,2048,58,8.0
lbn,2048,59,3.0
lbn,2048,60,2.0
lbn,2048,61,2.0
lbn,2048,62,5.0
lbn,2048,63,0.0
lbn,2049,57,1.0
lbn,2049,58,8.0
lbn,2049,59,3.0
lbn,2049,60,2.0
lbn,2049,61,2.0
lbn,2049,62,5.0
lbn,2049,63,0.0
lbn,2050,57,1.0
lbn,2050,58,8.0
lbn,2050,59,3.0
lbn,2050,60,2.0
lbn,2050,61,2.0
lbn,2050,62,5.0
lbn,2050,63,0.0
lbn,2051,57,1.0
lbn,2051,58,8.0
lbn,2051,59,3.0
lbn,2051,60,2.0
lbn,2051,61,2.0
lbn,2051,62,5.0
lbn,2051,63,0.0
lbn,2052,57,1.0
lbn,2052,58,8.0
lbn,2052,59,3.0
lbn,2052,60,2.0
lbn,2052,61,2.0
lbn,2052,62,5.0
lbn,2052,63,0.0
lbn,2053,57,1.0
lbn,2053,58,9.0
lbn,2053,59,3.0
lbn,2053,60,2.0
lbn,2053,61,2.0
lbn,2053,62,5.0
lbn,2053,63,0.0
lbn,2054,57,1.0
lbn,2054,58,9.0
lbn,2054,59,3.0
lbn,2054,60,2.0
lbn,2054,61,2.0
lbn,2054,62,6.0
lbn,2054,63,0.0
lbn,2055,57,1.0
lbn,2055,58,9.0
lbn,2055,59,3.0
lbn,2055,60,2.0
lbn,2055,61,2.0
lbn,2055,62,6.0
lbn,2055,63,0.0
lbn,2056,57,1.0
lbn,2056,58,9.0
lbn,2056,59,4.0
lbn,2056,60,2.0
lbn,2056,61,2.0
lbn,2056,62,6.0
lbn,2057,57,1.0
lbn,2057,58,9.0
lbn,2057,59,4.0
lbn,2057,60,2.0
lbn,2057,61,3.0
lbn,2057,62,6.0
lbn,2058,57,1.0
lbn,2058,58,10.0
lbn,2058,59,4.0
lbn,2058,60,2.0
lbn,2058,61,3.0
lbn,2058,62,6.0
lbn,2059,57,1.0
lbn,2059,58,10.0
lbn,2059,59,4.0
lbn,2059,60,2.0
lbn,2059,61,3.0
lbn,2059,62,6.0
lbn,2060,57,1.0
lbn,2060,58,10.0
lbn,2060,59,4.0
lbn,2060,60,2.0
lbn,2060,61,3.0
lbn,2060,62,6.0
lbn,2061,57,1.0
lbn,2061,58,10.0
lbn,2061,59,4.0
lbn,2061,60,2.0
lbn,2061,61,3.0
lbn,2061,62,6.0
lbn,2062,57,1.0
lbn,2062,58,10.0
lbn,2062,59,4.0
lbn,2062,60,2.0
lbn,2062,61,3.0
lbn,2062,62,6.0
lbn,2063,57,1.0
lbn,2063,58,11.0
lbn,2063,59,4.0
lbn,2063,60,2.0
lbn,2063,61,3.0
lbn,2063,62,6.0
lbn,2064,57,1.0
lbn,2064,58,11.0
lbn,2064,59,4.0
lbn,2064,60,2.0
lbn,2064,61,3.0
lbn,2064,62,6.0
lbn,2065,57,1.0
lbn,2065,58,11.0
lbn,2065,59,4.0
lbn,2065,60,2.0
lbn,2065,61,3.0
lbn,2066,57,1.0
lbn,2066,58,11.0
lbn,2066,59,4.0
lbn,2066,60,2.0
lbn,2066,61,3.0
lbn,2067,57,1.0
lbn,2067,58,11.0
lbn,2067,59,4.0
lbn,2067,60,2.0
lbn,2067,61,3.0
lbn,2068,57,1.0
lbn,2068,58,11.0
lbn,2068,59,4.0
lbn,2068,60,2.0
lbn,2068,61,3.0
lbn,2069,57,1.0
lbn,2069,58,12.0
lbn,2069,59,4.0
lbn,2069,60,2.0
lbn,2069,61,3.0
lbn,2070,57,1.0
lbn,2070,58,12.0
lbn,2070,59,4.0
lbn,2070,60,2.0
lbn,2070,61,3.0
lbn,2071,58,12.0
lbn,2071,59,4.0
lbn,2071,60,2.0
lbn,2071,61,3.0
lie,1965,61,6.0
lie,1966,61,6.0
lie,1967,61,6.0
lie,1968,61,6.0
lie,1968,62,1.0
lie,1969,61,6.0
lie,1969,62,1.0
lie,1970,61,5.0
lie,1970,62,1.0
lie,1971,61,5.0
lie,1971,62,1.0
lie,1972,61,5.0
lie,1972,62,1.0
lie,1973,61,5.0
lie,1973,62,1.0
lie,1974,61,5.0
lie,1974,62,1.0
lie,1975,61,5.0
lie,1975,62,1.0
lie,1976,61,5.0
lie,1976,62,1.0
lie,1977,61,5.0
lie,1977,62,1.0
lie,1978,61,5.0
lie,1978,62,1.0
lie,1979,61,5.0
lie,1979,62,1.0
lie,1980,61,4.0
lie,1980,62,1.0
lie,1981,61,4.0
lie,1981,62,1.0
lie,1982,61,4.0
lie,1982,62,1.0
lie,1983,61,4.0
lie,1983,62,1.0
lie,1984,61,4.0
lie,1984,62,1.0
lie,1985,61,4.0
lie,1985,62,1.0
lie,1986,61,4.0
lie,1986,62,1.0
lie,1987,61,4.0
lie,1987,62,1.0
lie,1988,61,4.0
lie,1988,62,1.0
lie,1989,61,4.0
lie,1989,62,1.0
lie,1990,61,3.0
lie,1990,62,1.0
lie,1991,61,3.0
lie,1991,62,1.0
lie,1992,61,3.0
lie,1992,62,1.0
lie,1993,61,3.0
lie,1993,62,1.0
lie,1994,61,3.0
lie,1994,62,1.0
lie,1995,61,3.0
lie,1995,62,1.0
lie,1996,61,3.0
lie,1996,62,1.0
lie,1997,61,3.0
lie,1997,62,1.0
lie,1998,61,3.0
lie,1998,62,1.0
lie,1999,61,3.0
lie,1999,62,1.0
lie,2000,61,2.0
lie,2000,62,1.0
lie,2001,61,2.0
lie,2001,62,1.0
lie,2002,61,2.0
lie,2002,62,1.0
lie,2003,61,2.0
lie,2003,62,1.0
lie,2004,61,2.0
lie,2004,62,1.0
lie,2005,61,2.0
lie,2005,62,1.0
lie,2006,61,2.0
lie,2006,62,1.0
lie,2007,61,2.0
lie,2007,62,1.0
lie,2008,61,2.0
lie,2008,62,1.0
lie,2009,61,2.0
lie,2009,62,1.0
lie,2010,61,1.0
lie,2010,62,1.0
lie,2011,61,1.0
lie,2011,62,1.0
lie,2012,61,1.0
lie,2012,62,1.0
lie,2013,61,1.0
lie,2013,62,1.0
lie,2014,61,1.0
lie,2014,62,1.0
lie,2015,61,1.0
lie,2015,62,1.0
lie,2016,61,1.0
lie,2016,62,1.0
lie,2017,61,1.0
lie,2017,62,1.0
lie,2018,61,1.0
lie,2018,62,1.0
lie,2019,61,1.0
lie,2019,62,1.0
lie,2020,61,1.0
lie,2020,62,1.0
lie,2021,61,0.0
lie,2021,62,1.0
lie,2021,63,1.0
lie,2022,60,1.0
lie,2022,61,0.0
lie,2022,62,1.0
lie,2023,61,0.0
lie,2023,62,1.0
lie,2024,61,0.0
lie,2024,62,1.0
lie,2025,61,0.0
lie,2025,62,1.0
lie,2026,61,0.0
lie,2026,62,1.0
lie,2027,61,0.0
lie,2027,62,1.0
lie,2028,61,0.0
lie,2028,62,1.0
lie,2029,61,0.0
lie,2029,62,1.0
lie,2030,61,0.0
lie,2030,62,1.0
lie,2031,61,0.0
lie,2031,62,1.0
lie,2032,61,0.0
lie,2032,62,1.0
lie,2033,61,0.0
lie,2033,62,1.0
lie,2034,61,0.0
lie,2034,62,1.0
lie,2035,61,0.0
lie,2035,62,1.0
lie,2036,61,0.0
lie,2036,62,1.0
lie,2037,61,0.0
lie,2037,62,1.0
lie,2038,61,0.0
lie,2038,62,1.0
lie,2039,61,0.0
lie,2039,62,1.0
lie,2040,61,0.0
lie,2040,62,1.0
lie,2041,61,0.0
lie,2041,62,1.0
lie,2042,61,0.0
lie,2042,62,1.0
lie,2043,61,0.0
lie,2043,62,1.0
lie,2044,61,0.0
lie,2044,62,1.0
lie,2045,61,0.0
lie,2045,62,1.0
lie,2046,61,0.0
lie,2046,62,1.0
lie,2047,61,0.0
lie,2047,62,1.0
lie,2048,61,0.0
lie,2048,62,1.0
lie,2049,61,0.0
lie,2049,62,1.0
lie,2050,61,0.0
lie,2050,62,1.0
lie,2051,61,0.0
lie,2051,62,1.0
lie,2052,61,0.0
lie,2052,62,1.0
lie,2053,61,0.0
lie,2053,62,1.0
lie,2054,61,0.0
lie,2054,62,1.0
lie,2055,61,0.0
lie,2055,62,1.0
lie,2056,61,0.0
lie,2056,62,1.0
lie,2057,61,0.0
lie,2057,62,1.0
lie,2058,61,0.0
lie,2058,62,1.0
lie,2059,61,0.0
lie,2059,62,1.0
lie,2060,61,0.0
lie,2060,62,1.0
lie,2061,61,0.0
lie,2061,62,1.0
lie,2062,61,0.0
lie,2062,62,1.0
lie,2063,61,0.0
lie,2063,62,1.0
lie,2064,61,0.0
lie,2064,62,1.0
lie,2065,61,0.0
lie,2065,62,1.0
lie,2066,61,0.0
lie,2066,62,1.0
lie,2067,61,0.0
lie,2067,62,1.0
lie,2068,61,0.0
lie,2068,62,1.0
lie,2069,62,1.0
ltu,1964,58,1.0
ltu,1965,58,1.0
ltu,1966,58,1.0
ltu,1967,58,1.0
ltu,1968,58,1.0
ltu,1969,58,1.0
ltu,1970,58,1.0
ltu,1971,58,1.0
ltu,1972,58,1.0
ltu,1973,58,1.0
ltu,1974,58,1.0
ltu,1975,58,1.0
ltu,1976,58,1.0
ltu,1977,58,1.0
ltu,1978,58,1.0
ltu,1979,58,1.0
ltu,1980,58,1.0
ltu,1981,58,1.0
ltu,1982,58,1.0
ltu,1983,58,1.0
ltu,1984,58,1.0
ltu,1985,58,1.0
ltu,1986,58,1.0
ltu,1987,58,1.0
ltu,1988,58,1.0
ltu,1989,58,1.0
ltu,1990,58,1.0
ltu,1991,58,1.0
ltu,1992,58,1.0
ltu,1993,58,1.0
ltu,1994,58,1.0
ltu,1995,58,1.0
ltu,1996,58,1.0
ltu,1997,58,1.0
ltu,1998,58,1.0
ltu,1999,58,1.0
ltu,2000,58,1.0
ltu,2001,58,1.0
ltu,2002,58,1.0
ltu,2003,58,1.0
ltu,2004,58,1.0
ltu,2005,58,1.0
ltu,2006,58,1.0
ltu,2007,58,1.0
ltu,2008,58,1.0
ltu,2009,58,1.0
ltu,2010,58,1.0
ltu,2011,58,1.0
ltu,2012,58,1.0
ltu,2013,58,1.0
ltu,2014,58,1.0
ltu,2015,58,1.0
ltu,2016,58,1.0
ltu,2017,58,1.0
ltu,2018,58,1.0
ltu,2019,58,1.0
ltu,2020,58,1.0
ltu,2021,58,1.0
ltu,2022,58,1.0
ltu,2023,58,1.0
ltu,2024,58,1.0
ltu,2025,58,1.0
ltu,2026,58,1.0
ltu,2027,58,1.0
ltu,2028,58,1.0
ltu,2029,58,1.0
ltu,2030,58,1.0
ltu,2031,58,1.0
ltu,2032,58,1.0
ltu,2033,58,1.0
ltu,2034,58,1.0
ltu,2035,58,1.0
ltu,2036,58,1.0
ltu,2037,58,1.0
ltu,2038,58,1.0
ltu,2039,58,1.0
ltu,2040,58,1.0
ltu,2041,58,1.0
ltu,2042,58,1.0
ltu,2043,58,1.0
ltu,2044,58,1.0
ltu,2045,58,1.0
ltu,2046,58,1.0
ltu,2047,58,1.0
ltu,2048,58,1.0
ltu,2049,58,1.0
ltu,2050,58,1.0
ltu,2051,58,1.0
ltu,2052,58,1.0
ltu,2053,58,1.0
ltu,2054,58,1.0
ltu,2055,58,1.0
ltu,2056,58,1.0
ltu,2057,58,1.0
ltu,2058,58,1.0
ltu,2059,58,1.0
ltu,2060,58,1.0
ltu,2061,58,1.0
ltu,2062,58,1.0
ltu,2063,58,1.0
ltu,2064,58,1.0
mac,2014,58,1.0
mac,2014,59,0.0
mac,2014,60,1.0
mar,1947,60,1.0
mar,1948,60,1.0
mar,1949,60,1.0
mar,1950,60,1.0
mar,1951,60,1.0
mar,1951,61,2.0
mar,1952,60,1.0
mar,1952,61,2.0
mar,1953,60,1.0
mar,1953,61,2.0
mar,1954,60,1.0
mar,1954,61,2.0
mar,1955,60,1.0
mar,1955,61,2.0
mar,1956,60,1.0
mar,1956,61,2.0
mar,1957,60,1.0
mar,1957,61,2.0
mar,1958,60,1.0
mar,1958,61,2.0
mar,1959,60,1.0
mar,1959,61,2.0
mar,1960,60,1.0
mar,1960,61,2.0
mar,1961,60,1.0
mar,1961,61,2.0
mar,1962,59,1.0
mar,1962,60,1.0
mar,1962,61,2.0
mar,1962,62,5.0
mar,1963,59,1.0
mar,1963,60,1.0
mar,1963,61,2.0
mar,1963,62,5.0
mar,1964,58,3.0
mar,1964,59,1.0
mar,1964,60,1.0
mar,1964,61,2.0
mar,1964,62,5.0
mar,1965,58,3.0
mar,1965,59,1.0
mar,1965,60,1.0
mar,1965,61,2.0
mar,1965,62,4.0
mar,1966,58,3.0
mar,1966,59,1.0
mar,1966,60,1.0
mar,1966,61,2.0
mar,1966,62,4.0
mar,1967,58,3.0
mar,1967,59,1.0
mar,1967,60,1.0
mar,1967,61,2.0
mar,1967,62,4.0
mar,1967,63,0.0
mar,1968,58,3.0
mar,1968,59,1.0
mar,1968,60,1.0
mar,1968,61,2.0
mar,1968,62,4.0
mar,1968,63,0.0
mar,1969,58,3.0
mar,1969,59,1.0
mar,1969,60,1.0
mar,1969,61,2.0
mar,1969,62,4.0
mar,1969,63,0.0
mar,1970,58,3.0
mar,1970,59,1.0
mar,1970,60,1.0
mar,1970,61,2.0
mar,1970,62,4.0
mar,1970,63,0.0
mar,1971,58,3.0
mar,1971,59,1.0
mar,1971,60,1.0
mar,1971,61,2.0
mar,1971,62,4.0
mar,1971,63,0.0
mar,1972,58,3.0
mar,1972,59,1.0
mar,1972,60,1.0
mar,1972,61,2.0
mar,1972,62,4.0
mar,1972,63,0.0
mar,1973,58,3.0
mar,1973,59,1.0
mar,1973,60,1.0
mar,1973,61,2.0
mar,1973,62,4.0
mar,1973,63,0.0
mar,1974,58,3.0
mar,1974,59,1.0
mar,1974,60,1.0
mar,1974,61,2.0
mar,1974,62,4.0
mar,1974,63,0.0
mar,1975,58,3.0
mar,1975,59,1.0
mar,1975,60,1.0
mar,1975,61,2.0
mar,1975,62,4.0
mar,1975,63,0.0
mar,1976,58,3.0
mar,1976,59,1.0
mar,1976,60,1.0
mar,1976,61,2.0
mar,1976,62,4.0
mar,1976,63,0.0
mar,1977,58,3.0
mar,1977,59,1.0
mar,1977,60,1.0
mar,1977,61,2.0
mar,1977,62,3.0
mar,1977,63,0.0
mar,1978,58,3.0
mar,1978,59,1.0
mar,1978,60,1.0
mar,1978,61,2.0
mar,1978,62,3.0
mar,1978,63,0.0
mar,1979,58,3.0
mar,1979,59,1.0
mar,1979,60,1.0
mar,1979,61,2.0
mar,1979,62,3.0
mar,1979,63,0.0
mar,1980,58,3.0
mar,1980,59,1.0
mar,1980,60,1.0
mar,1980,61,2.0
mar,1980,62,3.0
mar,1980,63,0.0
mar,1981,58,3.0
mar,1981,59,1.0
mar,1981,60,1.0
mar,1981,61,1.0
mar,1981,62,3.0
mar,1981,63,0.0
mar,1982,58,2.0
mar,1982,59,1.0
mar,1982,60,1.0
mar,1982,61,1.0
mar,1982,62,3.0
mar,1982,63,0.0
mar,1983,58,2.0
mar,1983,59,1.0
mar,1983,60,1.0
mar,1983,61,1.0
mar,1983,62,3.0
mar,1983,63,0.0
mar,1984,58,2.0
mar,1984,59,1.0
mar,1984,60,1.0
mar,1984,61,1.0
mar,1984,62,3.0
mar,1984,63,0.0
mar,1985,58,2.0
mar,1985,59,1.0
mar,1985,60,1.0
mar,1985,61,1.0
mar,1985,62,3.0
mar,1985,63,0.0
mar,1986,58,2.0
mar,1986,59,1.0
mar,1986,60,1.0
mar,1986,61,1.0
mar,1986,62,3.0
mar,1986,63,0.0
mar,1987,58,2.0
mar,1987,59,1.0
mar,1987,60,1.0
mar,1987,61,1.0
mar,1987,62,3.0
mar,1987,63,0.0
mar,1988,58,2.0
mar,1988,59,1.0
mar,1988,60,1.0
mar,1988,61,1.0
mar,1988,62,3.0
mar,1988,63,0.0
mar,1989,58,2.0
mar,1989,59,1.0
mar,1989,60,1.0
mar,1989,61,1.0
mar,1989,62,2.0
mar,1989,63,0.0
mar,1990,58,2.0
mar,1990,59,1.0
mar,1990,60,1.0
mar,1990,61,1.0
mar,1990,62,2.0
mar,1990,63,0.0
mar,1991,58,2.0
mar,1991,59,1.0
mar,1991,60,1.0
mar,1991,61,1.0
mar,1991,62,2.0
mar,1991,63,0.0
mar,1992,58,2.0
mar,1992,59,1.0
mar,1992,60,1.0
mar,1992,61,1.0
mar,1992,62,2.0
mar,1992,63,0.0
mar,1993,58,2.0
mar,1993,59,1.0
mar,1993,60,1.0
mar,1993,61,1.0
mar,1993,62,2.0
mar,1993,63,0.0
mar,1994,58,2.0
mar,1994,59,1.0
mar,1994,60,1.0
mar,1994,61,1.0
mar,1994,62,2.0
mar,1994,63,0.0
mar,1995,58,2.0
mar,1995,59,1.0
mar,1995,60,1.0
mar,1995,61,1.0
mar,1995,62,2.0
mar,1995,63,0.0
mar,1996,58,2.0
mar,1996,59,1.0
mar,1996,60,1.0
mar,1996,61,1.0
mar,1996,62,2.0
mar,1996,63,0.0
mar,1997,58,2.0
mar,1997,59,1.0
mar,1997,60,1.0
mar,1997,61,1.0
mar,1997,62,2.0
mar,1997,63,0.0
mar,1998,58,2.0
mar,1998,59,1.0
mar,1998,60,1.0
mar,1998,61,1.0
mar,1998,62,2.0
mar,1998,63,0.0
mar,1999,58,2.0
mar,1999,59,1.0
mar,1999,60,1.0
mar,1999,61,1.0
mar,1999,62,2.0
mar,1999,63,0.0
mar,2000,58,2.0
mar,2000,59,1.0
mar,2000,60,1.0
mar,2000,61,1.0
mar,2000,62,2.0
mar,2000,63,0.0
mar,2001,58,2.0
mar,2001,59,1.0
mar,2001,60,1.0
mar,2001,61,1.0
mar,2001,62,1.0
mar,2001,63,0.0
mar,2002,58,1.0
mar,2002,59,1.0
mar,2002,60,1.0
mar,2002,61,1.0
mar,2002,62,1.0
mar,2002,63,0.0
mar,2003,58,1.0
mar,2003,59,1.0
mar,2003,60,1.0
mar,2003,61,1.0
mar,2003,62,1.0
mar,2003,63,0.0
mar,2004,58,1.0
mar,2004,59,1.0
mar,2004,60,1.0
mar,2004,61,1.0
mar,2004,62,1.0
mar,2004,63,0.0
mar,2005,58,1.0
mar,2005,59,1.0
mar,2005,60,1.0
mar,2005,61,1.0
mar,2005,62,1.0
mar,2005,63,0.0
mar,2006,58,1.0
mar,2006,59,1.0
mar,2006,60,1.0
mar,2006,61,1.0
mar,2006,62,1.0
mar,2006,63,0.0
mar,2007,58,1.0
mar,2007,59,1.0
mar,2007,60,1.0
mar,2007,61,1.0
mar,2007,62,1.0
mar,2007,63,0.0
mar,2008,58,1.0
mar,2008,59,1.0
mar,2008,60,1.0
mar,2008,61,1.0
mar,2008,62,1.0
mar,2008,63,1.0
mar,2009,58,1.0
mar,2009,59,1.0
mar,2009,60,1.0
mar,2009,61,1.0
mar,2009,62,1.0
mar,2009,63,1.0
mar,2010,58,1.0
mar,2010,59,1.0
mar,2010,60,1.0
mar,2010,61,1.0
mar,2010,62,1.0
mar,2010,63,1.0
mar,2011,58,1.0
mar,2011,59,1.0
mar,2011,60,1.0
mar,2011,61,1.0
mar,2011,62,1.0
mar,2011,63,1.0
mar,2012,58,1.0
mar,2012,59,1.0
mar,2012,60,0.0
mar,2012,61,1.0
mar,2012,62,1.0
mar,2012,63,1.0
mar,2013,58,1.0
mar,2013,59,1.0
mar,2013,60,1.0
mar,2013,61,0.0
mar,2013,62,1.0
mar,2013,63,1.0
mar,2014,58,1.0
mar,2014,59,1.0
mar,2014,60,1.0
mar,2014,61,1.0
mar,2014,62,0.0
mar,2014,63,1.0
mar,2015,58,1.0
mar,2015,59,1.0
mar,2015,60,1.0
mar,2015,61,1.0
mar,2015,62,0.0
mar,2015,63,1.0
mar,2016,58,1.0
mar,2016,59,1.0
mar,2016,60,1.0
mar,2016,61,0.0
mar,2016,62,0.0
mar,2016,63,1.0
