person,time,daily_income
mike_cannon_brookes,2016,117254
mike_cannon_brookes,2017,172602
mike_cannon_brookes,2018,266876
mike_cannon_brookes,2019,530260
mike_cannon_brookes,2020,602958
mike_cannon_brookes,2021,1027068
mike_cannon_brookes,2022,1081479
mike_danson,2021,108493
mike_danson,2022,113095
mike_lazaridis,2007,158868
mike_lazaridis,2008,328734
mike_lazaridis,2009,163035
mike_lazaridis,2010,197276
mike_lazaridis,2011,166783
mike_repole,2022,106027
mike_speiser,2021,86794
mike_speiser,2022,70684
mikhail_abyzov,2011,105336
mikhail_abyzov,2012,111123
mikhail_abyzov,2013,105616
mikhail_abyzov,2014,83178
mikhail_balakin,2008,365260
mikhail_balakin,2010,143473
mikhail_balakin,2011,201895
mikhail_balakin,2012,162410
mikhail_balakin,2013,152087
mikhail_balakin,2014,158038
mikhail_balakin,2015,142380
mikhail_fedyaev,2012,85479
mikhail_fedyaev,2013,101391
mikhail_fridman,2002,241758
mikhail_fridman,2003,452030
mikhail_fridman,2004,553249
mikhail_fridman,2005,668547
mikhail_fridman,2006,910471
mikhail_fridman,2007,1177495
mikhail_fridman,2008,1899353
mikhail_fridman,2009,570624
mikhail_fridman,2010,1138824
mikhail_fridman,2011,1325490
mikhail_fridman,2012,1145424
mikhail_fridman,2013,1394136
mikhail_fridman,2014,1463934
mikhail_fridman,2015,1222799
mikhail_fridman,2016,1113920
mikhail_fridman,2017,1183561
mikhail_fridman,2018,1185246
mikhail_fridman,2019,1152739
mikhail_fridman,2020,979808
mikhail_fridman,2021,1121095
mikhail_fridman,2022,834082
mikhail_gutseriev,2007,271010
mikhail_gutseriev,2008,237419
mikhail_gutseriev,2009,172093
mikhail_gutseriev,2010,197276
mikhail_gutseriev,2011,219452
mikhail_gutseriev,2012,572712
mikhail_gutseriev,2013,253479
mikhail_gutseriev,2014,274487
mikhail_gutseriev,2015,201008
mikhail_gutseriev,2016,494145
mikhail_gutseriev,2017,517808
mikhail_gutseriev,2018,376767
mikhail_gutseriev,2019,284342
mikhail_gutseriev,2020,158276
mikhail_gutseriev,2021,180821
mikhail_gutseriev_brother,2022,91890
mikhail_lomtadze,2021,231452
mikhail_lomtadze,2022,134301
mikhail_prokhorov,2003,168197
mikhail_prokhorov,2004,474213
mikhail_prokhorov,2005,420230
mikhail_prokhorov,2006,600723
mikhail_prokhorov,2007,1261602
mikhail_prokhorov,2008,1780643
mikhail_prokhorov,2009,860465
mikhail_prokhorov,2010,1201594
mikhail_prokhorov,2011,1580054
mikhail_prokhorov,2012,1128328
mikhail_prokhorov,2013,1098410
mikhail_prokhorov,2014,906641
mikhail_prokhorov,2015,829158
mikhail_prokhorov,2016,636526
mikhail_prokhorov,2017,731506
mikhail_prokhorov,2018,753534
mikhail_prokhorov,2019,753123
mikhail_prokhorov,2020,844142
mikhail_prokhorov,2021,824547
mikhail_prokhorov,2022,728054
mikhail_shelkov,2018,94191
mikhail_shelkov,2019,76849
mikhail_shelkov,2020,75369
mikhail_shelkov,2021,144657
mikhail_shelkov,2022,106027
milane_frantz,2011,272120
milane_frantz,2012,350465
milane_frantz,2013,430915
milane_frantz,2014,524021
milane_frantz,2015,519271
milane_frantz,2016,343389
milane_frantz,2017,468493
milane_frantz,2018,431712
milane_frantz,2019,453410
milane_frantz,2020,271331
milane_frantz,2021,433972
milane_frantz,2022,466520
miloud_chaabi,2012,247890
miloud_chaabi,2013,177435
miloud_chaabi,2014,158038
miloud_chaabi,2015,108879
mimi_haas,2019,76849
mimi_haas,2021,101260
min_kao,2004,128432
min_kao,2005,124158
min_kao,2006,150180
min_kao,2007,233630
min_kao,2008,283076
min_kao,2010,143473
min_kao,2011,149227
min_kao,2012,196602
min_kao,2013,177435
min_kao,2014,207945
min_kao,2015,251260
min_kao,2016,184257
min_kao,2017,238356
min_kao,2018,266876
min_kao,2019,268972
min_kao,2020,263794
min_kao,2021,325479
min_kao,2022,325150
min_liang_tan,2018,86342
ming_hsieh,2006,131408
ming_hsieh,2021,79561
ming_tian,2022,155506
mingtong_cai,2022,120164
mingwang_wang,2022,120164
minoru_mori,2008,91315
minoru_mori,2009,90575
minoru_mori,2010,125539
minoru_mori,2011,193117
minoru_mori,2012,162410
minoru_otsuka,2017,106849
minoru_otsuka,2018,86342
minoru_otsuka,2019,138328
minoru_otsuka,2020,158276
minoru_otsuka,2021,144657
miranda_qu,2022,127232
miriam_adelson,2021,2762958
miriam_adelson,2022,1943835
miriam_baumann_blocher,2014,91495
miriam_baumann_blocher,2015,108879
miriam_baumann_blocher,2016,108879
miriam_baumann_blocher,2017,172602
miriam_baumann_blocher,2018,149136
miriam_baumann_blocher,2019,122958
miriam_baumann_blocher,2020,143202
miriam_baumann_blocher,2021,195287
miriam_baumann_blocher,2022,204986
mitchell_goldhar,2012,128219
mitchell_goldhar,2013,135189
mitchell_goldhar,2014,153879
mitchell_goldhar,2015,184257
mitchell_goldhar,2016,134005
mitchell_goldhar,2017,189041
mitchell_goldhar,2018,188383
mitchell_goldhar,2019,207493
mitchell_goldhar,2020,165813
mitchell_goldhar,2021,195287
mitchell_goldhar,2022,219123
mitchell_hashimoto,2022,77753
mitchell_jacobson,2013,92942
mitchell_jacobson,2014,95654
mitchell_jacobson,2017,123287
mitchell_jacobson,2018,102041
mitchell_jacobson,2019,99904
mitchell_jacobson,2021,79561
mitchell_jacobson,2022,91890
mitchell_rales,2002,142857
mitchell_rales,2003,136660
mitchell_rales,2004,187709
mitchell_rales,2005,191013
mitchell_rales,2006,206498
mitchell_rales,2007,261665
mitchell_rales,2008,255682
mitchell_rales,2009,208323
mitchell_rales,2010,233145
mitchell_rales,2011,307232
mitchell_rales,2012,316273
mitchell_rales,2013,329523
mitchell_rales,2014,316076
mitchell_rales,2015,335013
mitchell_rales,2016,284761
mitchell_rales,2017,369863
mitchell_rales,2018,274726
mitchell_rales,2019,276657
mitchell_rales,2020,278868
mitchell_rales,2021,448438
mitchell_rales,2022,409972
miuccia_prada,2002,120879
miuccia_prada,2003,147172
miuccia_prada,2004,148191
miuccia_prada,2005,286520
miuccia_prada,2006,234657
miuccia_prada,2012,581260
miuccia_prada,2013,1047715
miuccia_prada,2014,923276
miuccia_prada,2015,343389
miuccia_prada,2016,192632
miuccia_prada,2017,263013
miuccia_prada,2018,251178
miuccia_prada,2019,215178
miuccia_prada,2020,165813
miuccia_prada,2021,332712
miuccia_prada,2022,282739
mo_haotang,2018,78493
mo_haotang,2019,76849
mo_haotang,2021,72328
mo_tianquan,2014,158038
mochtar_riady,2014,207945
mochtar_riady,2015,217758
mochtar_riady,2016,175882
mochtar_riady,2017,156164
mochtar_riady,2018,235479
mochtar_riady,2019,176753
mochtar_riady,2020,128128
mochtar_riady,2021,122958
mochtar_riady,2022,127232
mofatraj_munot,2011,87780
mofatraj_munot,2013,101391
mofatraj_munot,2014,99813
mofatraj_munot,2015,125630
mofatraj_munot,2016,92128
mofatraj_munot,2017,139726
mofatraj_munot,2018,156986
mofatraj_munot,2019,130643
mofatraj_munot,2020,82906
mofatraj_munot,2021,72328
mofatraj_munot,2022,91890
mofatraj_pukhraj_munot,2020,82906
mofatraj_pukhraj_munot,2021,72328
mohamed_al_fayed,2011,105336
mohamed_al_fayed,2012,111123
mohamed_al_fayed,2013,118290
mohamed_al_fayed,2014,158038
mohamed_al_fayed,2015,167506
mohamed_al_fayed,2016,159131
mohamed_al_fayed,2017,147945
mohamed_al_fayed,2018,125589
mohamed_al_fayed,2019,115273
mohamed_al_fayed,2020,105517
mohamed_al_fayed,2021,130191
mohamed_al_fayed,2022,148438
mohamed_bin_issa_al_jaber,2007,93452
mohamed_bin_issa_al_jaber,2008,483969
mohamed_bin_issa_al_jaber,2009,634027
mohamed_bin_issa_al_jaber,2010,672534
mohamed_bin_issa_al_jaber,2011,614465
mohamed_bin_issa_al_jaber,2012,598356
mohamed_bin_issa_al_jaber,2013,591452
mohamed_mansour,2011,175561
mohamed_mansour,2012,145315
mohamed_mansour,2013,185884
mohamed_mansour,2014,257852
mohamed_mansour,2015,335013
mohamed_mansour,2016,209383
mohamed_mansour,2017,221917
mohamed_mansour,2018,211931
mohamed_mansour,2019,176753
mohamed_mansour,2020,248720
mohamed_mansour,2021,180821
mohamed_mansour,2022,176712
mohammed_al_amoudi,2002,164835
mohammed_al_amoudi,2003,157684
mohammed_al_amoudi,2004,138312
mohammed_al_amoudi,2005,238767
mohammed_al_amoudi,2006,647654
mohammed_al_amoudi,2007,747616
mohammed_al_amoudi,2008,821835
mohammed_al_amoudi,2009,815178
mohammed_al_amoudi,2010,896712
mohammed_al_amoudi,2011,1079704
mohammed_al_amoudi,2012,1068493
mohammed_al_amoudi,2013,1140657
mohammed_al_amoudi,2014,1272624
mohammed_al_amoudi,2015,904536
mohammed_al_amoudi,2016,695153
mohammed_al_amoudi,2017,665753
mohammed_al_barwani,2014,99813
mohammed_al_barwani,2015,100504
mohammed_al_issa,2006,215884
mohammed_al_issa,2009,163035
mohammed_al_issa,2010,215210
mohammed_al_issa,2011,201895
mohammed_al_issa,2012,188054
mohammed_al_issa,2013,194334
mohammed_al_issa,2014,257852
mohammed_al_issa,2015,293136
mohammed_al_issa,2016,192632
mohammed_al_issa,2017,213698
mohammed_al_rajhi,2006,197112
mohammed_al_rajhi,2007,140178
mohammed_al_rajhi,2008,146104
mohammed_al_rajhi,2009,99632
mohammed_al_rajhi,2010,134506
mohammed_al_rajhi,2011,149227
mohammed_al_rajhi,2012,128219
mohammed_alaouite_vi,2017,378082
mohammed_alaouite_vi,2018,361068
mohammed_alaouite_vi,2019,230547
mohammed_alaouite_vi,2020,369312
mohammed_alaouite_vi,2021,332712
mohammed_alaouite_vi,2022,353424
mohammed_bahwan,2017,82191
mohammed_dewji,2015,104691
mohammed_dewji,2016,92128
mohammed_dewji,2017,115068
mohammed_dewji,2018,117739
mohammed_dewji,2019,146013
mohammed_dewji,2020,120591
mohammed_dewji,2021,115726
mohammed_dewji,2022,106027
mohammed_ibrahim,2008,228287
mohammed_ibrahim,2009,181150
mohammed_ibrahim,2010,188309
mohammed_ibrahim,2011,158005
mohammed_ibrahim,2012,94027
mohammed_ibrahim,2013,92942
mohammed_ibrahim,2014,91495
mohammed_ibrahim,2015,92128
mohammed_ibrahim,2016,92128
mohammed_ibrahim,2017,90410
mohammed_ibrahim,2018,86342
mohammed_ibrahim,2019,84534
mohammed_ibrahim,2020,82906
mohammed_ibrahim,2021,79561
mohammed_ibrahim,2022,84821
mohammed_saleh_serafi,2017,90410
mohannad_al_kharafi,2012,102575
mohannad_al_kharafi,2013,105616
mohannad_al_kharafi,2014,108131
mohannad_al_kharafi,2015,104691
mohannad_al_kharafi,2017,106849
mohannad_al_kharafi,2018,94191
mohed_altrad,2015,83753
mohed_altrad,2016,83753
mohed_altrad,2017,131506
mohed_altrad,2018,211931
mohed_altrad,2019,207493
mohed_altrad,2020,248720
mohed_altrad,2021,245917
mohed_altrad,2022,240328
mohsin_issa,2019,238232
mohsin_issa,2020,188424
mohsin_issa,2021,231452
mohsin_issa,2022,261534
moise_safra,2007,271010
moise_safra,2008,255682
moise_safra,2009,190208
moise_safra,2010,206243
moise_safra,2011,210673
moise_safra,2012,205150
moise_safra,2013,202783
moise_safra,2014,182991
mokhzani_mahathir,2014,99813
mong_koo_chung,2005,143260
mong_koo_chung,2006,309747
mong_koo_chung,2007,205594
mong_koo_chung,2008,255682
mong_koo_chung,2009,135863
mong_koo_chung,2010,322816
mong_koo_chung,2011,526684
mong_koo_chung,2012,529972
mong_koo_chung,2013,532306
mong_koo_chung,2014,565610
mong_koo_chung,2015,477394
mong_koo_chung,2016,360139
mong_koo_chung,2017,402739
mong_koo_chung,2018,384616
mong_koo_chung,2019,330452
mong_koo_chung,2020,188424
mong_koo_chung,2021,433972
mong_koo_chung,2022,296876
monika_schoeller,2004,108673
monika_schoeller,2005,95506
monika_schoeller,2006,93863
monika_schoeller,2007,102797
monika_schoeller,2008,118709
monika_schoeller,2009,90575
monika_schoeller,2010,161408
monika_schoeller,2011,175561
monika_schoeller,2012,170958
monika_schoeller,2013,88717
monika_schoeller,2014,83178
monika_schoeller,2015,83753
monika_schoeller,2016,100504
monika_schoeller,2017,98630
monika_schoeller,2018,117739
monika_schoeller,2019,169068
monique_roosmale_nepveu,2013,84493
monique_roosmale_nepveu,2014,124767
monique_roosmale_nepveu,2015,125630
montri_jiaravanont,2016,175882
montri_jiaravanont,2017,271232
montri_jiaravanont,2018,321821
montri_jiaravanont,2019,338136
montri_jiaravanont,2020,263794
montri_jiaravanont,2021,390575
montri_jiaravanont,2022,360493
mori_arkin,2013,88717
mori_arkin,2014,99813
mori_arkin,2015,108879
mori_arkin,2016,108879
mori_arkin,2017,106849
mori_arkin,2018,109890
mori_arkin,2019,92219
mori_arkin,2021,101260
mori_arkin,2022,113095
morris_chang,2018,78493
morris_chang,2019,76849
morris_chang,2020,90443
morris_chang,2021,202520
morris_chang,2022,190849
morris_kahn,2003,105123
morris_kahn,2004,98794
morris_kahn,2005,95506
morris_kahn,2006,93863
morris_kahn,2007,102797
morris_kahn,2008,100446
morris_kahn,2009,90575
morris_kahn,2010,89671
morris_kahn,2011,87780
morris_kahn,2012,85479
morris_kahn,2013,84493
morris_kahn,2014,83178
morris_kahn,2015,83753
morris_kahn,2016,83753
morris_kahn,2017,82191
morris_kahn,2018,78493
morris_kahn,2019,76849
morris_kahn,2020,75369
morris_kahn,2021,72328
morris_kahn,2022,70684
morten_hummelmose,2022,91890
mortimer_zuckerman,2002,120879
mortimer_zuckerman,2003,115635
mortimer_zuckerman,2004,128432
mortimer_zuckerman,2005,152810
mortimer_zuckerman,2006,187726
mortimer_zuckerman,2007,261665
mortimer_zuckerman,2008,210024
mortimer_zuckerman,2009,135863
mortimer_zuckerman,2010,143473
mortimer_zuckerman,2011,184339
mortimer_zuckerman,2012,196602
mortimer_zuckerman,2013,202783
mortimer_zuckerman,2014,199627
mortimer_zuckerman,2015,217758
mortimer_zuckerman,2016,209383
mortimer_zuckerman,2017,238356
mortimer_zuckerman,2018,219780
mortimer_zuckerman,2019,222863
mortimer_zuckerman,2020,188424
mortimer_zuckerman,2021,195287
mortimer_zuckerman,2022,212054
mou_jinxiang,2021,86794
mrudula_parekh,2022,127232
msatyanarayana_reddy,2021,79561
msatyanarayana_reddy,2022,120164
mu_rongjun,2020,90443
mu_rongjun,2021,397808
mu_rongjun,2022,155506
mubariz_gurbanoglu,2008,118709
mubariz_gurbanoglu,2009,99632
mubariz_gurbanoglu,2010,98638
mubariz_gurbanoglu,2011,96558
mubariz_gurbanoglu,2012,85479
mubariz_gurbanoglu,2013,101391
mubariz_gurbanoglu,2014,108131
mubariz_gurbanoglu,2015,108879
mukand_lal_dua,2021,72328
mukand_lal_dua,2022,98958
mukesh_ambani,2003,294345
mukesh_ambani,2004,592767
mukesh_ambani,2005,668547
mukesh_ambani,2006,797835
mukesh_ambani,2007,1878386
mukesh_ambani,2008,3926547
mukesh_ambani,2009,1766219
mukesh_ambani,2010,2600465
mukesh_ambani,2011,2370082
mukesh_ambani,2012,1906191
mukesh_ambani,2013,1816602
mukesh_ambani,2014,1547112
mukesh_ambani,2015,1758821
mukesh_ambani,2016,1616441
mukesh_ambani,2017,1906849
mukesh_ambani,2018,3147575
mukesh_ambani,2019,3842465
mukesh_ambani,2020,2773610
mukesh_ambani,2021,6111780
mukesh_ambani,2022,6411123
mukesh_jagtiani,2021,274849
muktar_widjaja,2019,84534
muktar_widjaja,2020,128128
muktar_widjaja,2021,108493
muktar_widjaja,2022,106027
mukund_rungta,2017,156164
mukund_rungta,2018,94191
mukund_rungta,2021,86794
mukund_rungta,2022,84821
muneaki_masuda,2011,96558
muneaki_masuda,2021,86794
murali_divi,2013,109841
murali_divi,2014,124767
murali_divi,2015,154943
murali_divi,2016,167506
murali_divi,2017,131506
murali_divi,2018,180534
murali_divi,2019,261287
murali_divi,2020,263794
murali_divi,2021,491835
murali_divi,2022,572547
murat_ulker,2007,93452
murat_ulker,2008,136972
murat_ulker,2009,99632
murat_ulker,2010,188309
murat_ulker,2011,245786
murat_ulker,2012,239342
murat_ulker,2013,261928
murat_ulker,2014,307758
murat_ulker,2015,368515
murat_ulker,2016,242884
murat_ulker,2017,304109
murat_ulker,2018,376767
murat_ulker,2019,284342
murat_ulker,2020,324090
murat_ulker,2021,455671
murat_ulker,2022,332219
murat_vargi,2006,93863
murat_vargi,2007,112142
murat_vargi,2008,146104
murat_vargi,2009,99632
murat_vargi,2010,89671
murat_vargi,2011,96558
murat_vargi,2012,85479
murat_vargi,2013,84493
murat_vargi,2014,83178
murat_vargi,2015,83753
murat_vargi,2016,83753
murat_vargi,2017,82191
murat_vargi,2018,86342
murat_vargi,2019,99904
murat_vargi,2020,82906
murat_vargi,2021,72328
murat_vargi,2022,77753
murdaya_poo,2011,96558
murdaya_poo,2012,128219
murdaya_poo,2013,135189
murdaya_poo,2014,145561
murdaya_poo,2015,142380
murdaya_poo,2016,159131
murdaya_poo,2017,172602
murdaya_poo,2018,156986
murdaya_poo,2019,107589
murdaya_poo,2020,90443
murdaya_poo,2021,86794
murdaya_poo,2022,84821
murli_dhar_bimal_kumar_gyanchandani,2018,180534
mustafa_hamied,2022,77753
mustafa_kucuk,2016,167506
mustafa_kucuk,2017,156164
mustafa_kucuk,2018,211931
mustafa_kucuk,2019,92219
mustafa_kucuk,2020,128128
mustafa_kucuk,2021,151890
mustafa_kucuk,2022,98958
mustafa_latif_topbas,2010,89671
mustafa_latif_topbas,2011,114115
mustafa_latif_topbas,2012,119671
mustafa_latif_topbas,2013,143638
mustafa_latif_topbas,2014,108131
mustafa_latif_topbas,2015,113067
mustafa_latif_topbas,2016,92128
mustafa_latif_topbas,2017,82191
mustafa_latif_topbas,2018,94191
mustafa_rahmi_koc,2002,252747
mustafa_rahmi_koc,2003,210246
mustafa_rahmi_koc,2004,138312
mustafa_rahmi_koc,2005,467983
mustafa_rahmi_koc,2006,159567
mustafa_rahmi_koc,2007,130832
mustafa_rahmi_koc,2008,191761
mustafa_rahmi_koc,2010,143473
mustafa_rahmi_koc,2011,254564
mustafa_rahmi_koc,2012,213698
mustafa_rahmi_koc,2013,245030
mustafa_rahmi_koc,2014,174673
mustafa_rahmi_koc,2015,209383
mustafa_rahmi_koc,2016,167506
mustafa_rahmi_koc,2017,180821
mustafa_rahmi_koc,2018,196232
mustafa_rahmi_koc,2019,146013
mustafa_rahmi_koc,2020,113054
mustafa_rahmi_koc,2021,166356
mustafa_rahmi_koc,2022,106027
mustafa_vehbi_koc,2011,105336
mustafa_vehbi_koc,2012,85479
mustafa_vehbi_koc,2013,101391
mustafa_vehbi_koc,2015,87941
myron_wentz,2018,86342
myron_wentz,2019,130643
myron_wentz,2020,82906
myron_wentz,2021,115726
myron_wentz,2022,106027
n_murray_edwards,2006,131408
n_murray_edwards,2007,121487
n_murray_edwards,2008,127841
n_murray_edwards,2010,125539
n_murray_edwards,2011,193117
n_murray_edwards,2012,136767
n_murray_edwards,2013,147863
n_murray_edwards,2014,174673
n_murray_edwards,2015,150756
n_murray_edwards,2016,108879
n_murray_edwards,2017,147945
n_murray_edwards,2018,141287
n_murray_edwards,2019,115273
n_murray_edwards,2021,130191
n_murray_edwards,2022,204986
nadhmi_auchi,2005,95506
nadhmi_auchi,2006,187726
nadhmi_auchi,2007,289701
nadhmi_auchi,2008,264813
nadhmi_auchi,2009,163035
nadhmi_auchi,2010,161408
nadhmi_auchi,2011,158005
nadhmi_auchi,2012,128219
nadhmi_auchi,2013,185884
nadhmi_auchi,2014,182991
nadia_thiele,2022,176712
nadir_godrej,2016,184257
nadir_godrej,2017,205479
nadir_godrej,2018,227630
nadir_godrej,2019,207493
nadir_godrej,2020,143202
nadir_godrej,2021,173589
nadir_godrej,2022,176712
naguib_sawiris,2006,244043
naguib_sawiris,2007,934520
naguib_sawiris,2008,1159701
naguib_sawiris,2009,271726
naguib_sawiris,2010,224178
naguib_sawiris,2011,307232
naguib_sawiris,2012,264986
naguib_sawiris,2013,211232
naguib_sawiris,2014,232898
naguib_sawiris,2015,259635
naguib_sawiris,2016,251260
naguib_sawiris,2017,320547
naguib_sawiris,2018,313972
naguib_sawiris,2019,222863
naguib_sawiris,2020,226109
naguib_sawiris,2021,231452
naguib_sawiris,2022,240328
najeeb_al_humaidhi,2019,107589
najib_mikati,2007,214939
najib_mikati,2008,237419
najib_mikati,2009,181150
najib_mikati,2010,224178
najib_mikati,2011,245786
najib_mikati,2012,256438
najib_mikati,2013,295726
najib_mikati,2014,257852
najib_mikati,2015,276386
najib_mikati,2016,209383
najib_mikati,2017,213698
najib_mikati,2018,211931
najib_mikati,2019,192123
najib_mikati,2020,158276
najib_mikati,2021,180821
najib_mikati,2022,226191
nakul_aggarwal,2022,120164
nakul_chiaravanont,2018,211931
nakul_chiaravanont,2019,176753
nakul_chiaravanont,2020,188424
nakul_chiaravanont,2021,173589
nakul_chiaravanont,2022,141369
nan_cunhui,2014,99813
nan_cunhui,2015,125630
nan_cunhui,2016,92128
nan_cunhui,2017,82191
nan_cunhui,2018,109890
nan_cunhui,2019,146013
nan_cunhui,2020,120591
nan_cunhui,2021,195287
nan_cunhui,2022,254465
nan_van_andel,2017,98630
nan_van_andel,2018,86342
nan_van_andel,2019,84534
nancy_lerner,2004,158071
nancy_lerner,2005,133709
nancy_lerner,2006,131408
nancy_lerner,2007,149523
nancy_lerner,2008,136972
nancy_lerner,2010,89671
nancy_lerner,2011,87780
nancy_lerner,2016,83753
nancy_lerner,2017,82191
nancy_lerner,2018,86342
nancy_lerner,2019,84534
nancy_lerner,2020,82906
nancy_lerner,2021,79561
nancy_lerner,2022,77753
nancy_walton_laurie,2002,307693
nancy_walton_laurie,2003,241783
nancy_walton_laurie,2004,276624
nancy_walton_laurie,2005,238767
nancy_walton_laurie,2006,206498
nancy_walton_laurie,2007,214939
nancy_walton_laurie,2008,219156
nancy_walton_laurie,2009,208323
nancy_walton_laurie,2010,242112
nancy_walton_laurie,2011,245786
nancy_walton_laurie,2012,290630
nancy_walton_laurie,2013,329523
nancy_walton_laurie,2014,341030
nancy_walton_laurie,2015,393641
nancy_walton_laurie,2016,335013
nancy_walton_laurie,2017,353424
nancy_walton_laurie,2018,455260
nancy_walton_laurie,2019,438041
nancy_walton_laurie,2020,535126
nancy_walton_laurie,2021,542465
nancy_walton_laurie,2022,572547
nandan_nilekani,2007,121487
nandan_nilekani,2008,100446
nandan_nilekani,2010,125539
nandan_nilekani,2011,158005
nandan_nilekani,2012,119671
nandan_nilekani,2013,109841
nandan_nilekani,2014,116449
nandan_nilekani,2015,146568
nandan_nilekani,2016,134005
nandan_nilekani,2017,131506
nandan_nilekani,2018,149136
nandan_nilekani,2019,161383
nandan_nilekani,2020,105517
nandan_nilekani,2021,180821
nandan_nilekani,2022,240328
nandlal_rungta,2017,131506
nandlal_rungta,2018,78493
nandlal_rungta,2021,72328
nandlal_rungta,2022,70684
naoki_tada,2017,106849
naoki_tada,2018,94191
naoki_tada,2019,122958
naoki_tada,2020,143202
naoki_tada,2021,144657
naoki_tada,2022,106027
naomi_azrieli,2021,79561
naomi_azrieli,2022,106027
narendrakumar_parekh,2020,105517
narendrakumar_parekh,2021,122958
narendrakumar_parekh,2022,148438
nari_genomal,2022,70684
naruatsu_baba,2014,182991
naruatsu_baba,2015,134005
naruatsu_baba,2016,100504
nassef_sawiris,2007,364463
nassef_sawiris,2008,1004465
nassef_sawiris,2009,280783
nassef_sawiris,2010,529060
nassef_sawiris,2011,491572
nassef_sawiris,2012,435945
nassef_sawiris,2013,549205
nassef_sawiris,2014,557293
nassef_sawiris,2015,527646
nassef_sawiris,2016,309887
nassef_sawiris,2017,460273
nassef_sawiris,2018,518054
nassef_sawiris,2019,491835
nassef_sawiris,2020,376849
nassef_sawiris,2021,600328
nassef_sawiris,2022,544273
nasser_al_kharafi,2002,626375
nasser_al_kharafi,2003,536128
nasser_al_kharafi,2004,829873
nasser_al_kharafi,2005,859561
nasser_al_kharafi,2006,1163901
nasser_al_kharafi,2007,1074698
nasser_al_kharafi,2008,1278410
nasser_al_kharafi,2009,733660
nasser_al_kharafi,2010,780139
nasser_al_kharafi,2011,912920
nasser_khalili,2005,95506
nasser_khalili,2006,93863
nasser_khalili,2007,121487
nasser_khalili,2008,118709
nasser_khalili,2009,90575
nasser_khalili,2010,89671
nasser_khalili,2011,87780
nasser_khalili,2012,85479
nasser_khalili,2013,84493
nathalie_bellon_szabo,2022,84821
nathan_blecharczyk,2015,159131
nathan_blecharczyk,2016,276386
nathan_blecharczyk,2017,312328
nathan_blecharczyk,2018,298273
nathan_blecharczyk,2019,284342
nathan_blecharczyk,2020,309016
nathan_blecharczyk,2021,896876
nathan_blecharczyk,2022,650301
nathan_kirsh,2013,261928
nathan_kirsh,2014,307758
nathan_kirsh,2015,326638
nathan_kirsh,2016,309887
nathan_kirsh,2017,320547
nathan_kirsh,2018,337520
nathan_kirsh,2019,376561
nathan_kirsh,2020,203498
nathan_kirsh,2021,339945
nathan_kirsh,2022,374630
nathaniel_rothschild,2012,85479
naveen_jindal,2021,94027
naveen_jindal,2022,134301
naveen_tewari,2022,91890
neal_blue,2020,309016
neal_blue,2021,238684
neal_blue,2022,212054
neal_patterson,2013,118290
neal_patterson,2014,149720
neal_patterson,2015,159131
neal_patterson,2016,125630
neal_patterson,2017,123287
neerja_sethi,2020,75369
neerja_sethi,2021,79561
neerja_sethi,2022,70684
neha_narkhede,2022,113095
neide_helena_de_moraes,2014,87336
neide_helena_de_moraes,2022,91890
neil_bluhm,2004,98794
neil_bluhm,2005,95506
neil_bluhm,2006,131408
neil_bluhm,2007,149523
neil_bluhm,2008,191761
neil_bluhm,2009,135863
neil_bluhm,2010,134506
neil_bluhm,2011,158005
neil_bluhm,2012,170958
neil_bluhm,2013,185884
neil_bluhm,2014,207945
neil_bluhm,2015,251260
neil_bluhm,2016,284761
neil_bluhm,2017,263013
neil_bluhm,2018,251178
neil_bluhm,2019,307397
neil_bluhm,2020,278868
neil_bluhm,2021,412273
neil_bluhm,2022,388767
neil_shen,2015,83753
neil_shen,2016,83753
neil_shen,2017,98630
neil_shen,2018,86342
neil_shen,2019,115273
neil_shen,2020,120591
neil_shen,2021,376109
neil_shen,2022,275671
nelson_peltz,2005,105057
nelson_peltz,2006,103249
nelson_peltz,2007,130832
nelson_peltz,2008,118709
nelson_peltz,2009,99632
nelson_peltz,2010,98638
nelson_peltz,2011,87780
nelson_peltz,2012,94027
nelson_peltz,2013,101391
nelson_peltz,2014,137243
nelson_peltz,2015,159131
nelson_peltz,2016,117254
nelson_peltz,2017,123287
nelson_peltz,2018,133438
nelson_peltz,2019,122958
nelson_peltz,2020,120591
nelson_peltz,2021,115726
nelson_peltz,2022,120164
nerijus_numavicius,2014,83178
nerijus_numavicius,2015,83753
nerio_alessandri,2021,94027
nerio_alessandri,2022,98958
nevaldo_rocha,2012,213698
nevaldo_rocha,2013,253479
nevaldo_rocha,2014,162197
nevaldo_rocha,2015,117254
nevaldo_rocha,2017,106849
nevaldo_rocha,2018,188383
nevaldo_rocha,2019,169068
nezih_barut,2013,92942
nguyen_dang_quang,2019,99904
nguyen_dang_quang,2021,86794
nguyen_dang_quang,2022,134301
nguyen_thi_phuong_thao,2017,98630
nguyen_thi_phuong_thao,2018,243328
nguyen_thi_phuong_thao,2019,176753
nguyen_thi_phuong_thao,2020,158276
nguyen_thi_phuong_thao,2021,202520
nguyen_thi_phuong_thao,2022,219123
ni_xincai,2021,108493
ni_xincai,2022,70684
ni_yalan,2019,146013
ni_yalan,2020,188424
ni_yalan,2021,311013
ni_yalan,2022,367561
ni_yinying,2019,99904
ni_yinying,2020,90443
ni_yinying,2021,108493
ni_yinying,2022,106027
