world_4region,time,income_mountain_50bracket_shape_for_log
asia,1925,"23108,34302,50463,77393,124319,207586,356468,637364,1212229,2422206,4878094,9788883,19586877,37990263,67741152,101746089,140647509,159008895,153776410,135736135,101723392,67683878,43835604,28226718,17839215,11276641,7104345,4266567,2527284,1475487,807282,418462,218647,121335,69401,40436,23854,14111,8291,4842,2764,1556,872,478,239,95,44,12,0,0"
asia,1926,"21271,31317,45693,69922,112905,190283,329975,595693,1142108,2294789,4649306,9387069,18933008,37053685,66699042,100827819,140114793,159391215,154834536,138238669,104910871,70376755,45593184,29113321,18250564,11480026,7206947,4312438,2556367,1488902,812395,420723,220360,122801,70542,41235,24468,14553,8590,5041,2876,1623,908,496,248,103,46,12,0,0"
asia,1927,"18950,27532,39683,60737,99366,171032,303345,559219,1091217,2214727,4517727,9173728,18578555,36601127,66500201,101271298,141731887,161565393,156952017,139845683,105852512,70810331,45819532,29197233,18293067,11533923,7259781,4359541,2599633,1522992,836080,437319,231933,130344,75619,44631,26672,15914,9360,5418,3053,1693,936,511,259,111,55,20,0,0"
asia,1928,"18919,27508,40003,61891,100953,172762,305319,561477,1091803,2202164,4470276,9072746,18399494,36381974,66428052,101523290,142645172,163031315,158538974,141573153,107167658,71653659,46166229,29587850,18441651,11491826,7223920,4400542,2656243,1567380,867855,462779,250680,143092,83552,49203,29283,17405,10187,5852,3262,1799,986,549,284,123,64,24,10,0"
asia,1929,"18687,27152,39289,60428,97886,166686,293699,538838,1044732,2105532,4278466,8713408,17811373,35535241,65320929,100298696,141474066,162763526,159002195,143800613,110407261,74725665,48312340,31190396,19552484,12166777,7586973,4613406,2759085,1609320,885881,471260,255096,145563,84844,49963,29698,17639,10329,5948,3338,1842,1017,572,290,135,71,35,11,0"
asia,1930,"18066,26399,38253,59149,96544,164774,288820,525856,1016155,2050499,4173115,8516176,17456362,35001592,64896183,100327698,142598795,165212756,161862819,146665291,113006472,76267204,49138378,30889066,19037058,11755204,7219331,4333590,2571034,1466773,795353,426676,237924,138335,81475,48479,29019,17339,10206,5915,3342,1855,1023,560,295,131,67,31,8,0"
asia,1931,"17993,26404,38400,59661,97799,167363,293754,535074,1034488,2088066,4258513,8724553,17929618,35944061,66464366,102289216,145141446,167560568,163954952,147689438,112932136,75651759,48695441,30656431,18930809,11598120,7057121,4186848,2451029,1377031,742471,400058,225543,131729,77752,46379,27823,16677,9871,5752,3247,1816,1000,543,287,127,61,28,5,0"
asia,1932,"17564,25912,37665,58286,95222,162897,286585,521782,1003735,2019200,4125505,8477648,17475654,35116245,65376280,101286007,145230799,170194610,167088858,150665630,115275779,77038201,49508363,31552643,19595933,11992562,7285758,4318168,2517172,1414817,762254,405807,224557,129830,76008,45143,27032,16205,9624,5636,3219,1811,1010,554,295,137,71,28,7,0"
asia,1933,"19327,27844,40439,62978,104102,181426,327148,614081,1211113,2457107,5031001,10452475,21814938,43368577,75644947,113631918,151595192,164806449,159997692,142666062,107629774,72771489,47783335,31577543,20047356,12394045,7560971,4512036,2636967,1490579,806186,424630,229240,130317,75483,44574,26576,15901,9441,5554,3182,1791,1004,547,298,135,72,31,4,0"
asia,1934,"18723,27126,39399,61354,101340,176356,317139,593109,1167668,2370823,4856918,10110660,21182367,42398462,74949639,113126095,153013352,167734935,163082520,145650106,109953276,74176899,48650408,32085255,20311559,12581016,7722413,4618728,2714412,1548162,836422,436296,232561,131037,75432,44383,26387,15791,9381,5530,3197,1803,1018,549,303,143,70,37,2,0"
asia,1935,"17002,25148,36575,56615,92604,159697,284979,527901,1031391,2088724,4271072,8841821,18442800,37501151,69829771,107900273,154011932,176000126,171796790,152791271,114768431,76234401,49397478,32451515,20501995,12681494,7789834,4642194,2722608,1558827,841313,434257,226923,126305,71905,41758,24655,14682,8728,5171,3018,1712,963,527,283,136,63,22,10,2"
asia,1936,"15879,23817,34751,53502,86652,147845,260963,476943,918760,1849924,3774421,7784963,16264389,33383749,64067922,102004775,149970339,179349025,177225105,159944745,122632763,81712387,52413907,34346525,21750484,13433028,8249892,4933932,2901645,1673140,909259,468923,241059,131988,74517,42943,25270,15050,8961,5323,3136,1778,1008,559,298,152,66,32,10,3"
asia,1937,"15599,23463,34211,52750,85798,147861,264581,489900,952449,1919915,3908707,8043708,16789448,34647107,66712002,105930201,155542825,181793604,178087104,158714432,119884056,79706452,51931099,34755660,22312209,13888883,8582750,5141036,3034768,1765175,968746,499700,253576,136263,75973,43227,25304,15022,8947,5308,3121,1793,1010,558,309,161,67,40,2,0"
asia,1938,"16189,24358,35633,55034,89462,154017,275891,513059,1001444,2017818,4107876,8495822,17846768,36954346,70368302,110517430,160115714,182686787,178030004,157632380,118004486,78158833,51234298,34733179,22643619,14173372,8765642,5274010,3139603,1841743,1025315,531067,265140,138031,75293,42109,24395,14372,8487,5014,2916,1668,923,504,275,139,56,29,0,0"
asia,1939,"16754,24981,36639,56589,91169,154921,275465,513612,1009053,2039605,4159122,8650086,18336439,38177651,72191260,112876399,161720584,182445503,177480342,157342953,117701603,77530077,51171986,35501563,24524036,15952569,9849980,5896824,3458857,1982544,1088914,565484,279252,140777,75835,42299,24586,14593,8688,5184,3052,1769,996,550,301,155,64,30,1,0"
asia,1940,"16414,24432,35399,53834,86524,148151,266585,502463,992555,2009693,4105459,8589024,18370051,38520275,72724616,114199253,162328847,181949855,176967821,158024973,119198277,79407358,52840565,36713079,25410408,16527555,10220484,6111769,3582536,2059608,1136817,590724,289779,144534,77821,43298,25147,14892,8855,5271,3101,1786,1024,560,309,161,67,40,1,0"
asia,1941,"16464,24378,35220,53264,85683,147338,266346,504016,997745,2022753,4143633,8732593,18874400,39697088,74289662,116721001,163859349,181669675,176586314,157865670,119082921,79530907,53104323,37087609,25946843,16951550,10568166,6404051,3774776,2194943,1240406,650369,315993,153361,81086,44443,25517,15043,8900,5262,3085,1776,1014,563,308,163,68,38,4,0"
asia,1942,"17291,25074,36201,55091,89135,153261,276205,522011,1035317,2105195,4329505,9182592,19964221,42001185,77497851,121310962,167331163,182347534,176879250,156701495,117012219,77578138,51596205,36133861,25402384,16531785,10320047,6414275,3834840,2288886,1356740,731041,354267,165535,84023,44963,25312,14838,8752,5133,3000,1711,966,536,285,157,67,24,0,0"
asia,1943,"17533,25347,36576,55655,90158,155488,281001,532713,1059795,2170759,4537976,9854492,21807715,45634719,81381922,124616214,166168523,178475877,173341846,155115541,117365286,78820921,52549885,36691046,25459124,16368108,10168048,6368725,3827849,2306186,1384350,751488,364173,169205,85071,45064,25128,14692,8640,5079,2959,1682,959,544,282,157,66,31,1,0"
asia,1944,"18561,26907,39270,60239,97468,166827,300278,571937,1152981,2410452,5172346,11450744,25062630,50407655,85940183,128821216,167820813,178034153,172521246,152469066,113669350,75575912,50437115,35669775,24973425,16135034,10081923,6298788,3799606,2296157,1366729,731374,351787,164171,83607,44396,24756,14435,8484,4987,2925,1673,958,550,288,163,63,34,6,0"
asia,1945,"19741,28895,42785,66615,109263,187045,332793,626120,1261872,2682515,5876522,13054306,27854338,54264686,89790789,133139589,171477357,179812320,174166941,152083113,111802429,74459393,49488608,33151858,20887003,12772938,8226126,5180646,3231572,2034493,1203931,627540,307085,152480,80893,43652,24500,14298,8401,4915,2865,1646,937,528,284,152,54,30,6,0"
asia,1946,"20582,30442,46246,74056,122231,204558,351372,646621,1299760,2765128,6053213,13521826,29189686,57527293,94834300,141430757,180261786,185244136,178087460,150093239,107402551,70368627,45029063,27689825,16612378,10383845,6812535,4385491,2851367,1815705,1058026,555085,279545,141527,75924,41214,23063,13399,7873,4607,2677,1525,848,465,238,118,39,15,3,0"
asia,1947,"20275,30066,46030,74221,122520,203368,344591,625905,1245891,2617680,5663380,12696792,28192224,57510035,96185539,145097207,182093695,185659039,178735982,150287592,107678842,70937707,45343806,27783251,16652506,10423414,6880995,4469553,2919882,1874489,1106097,590269,299365,151538,80469,43500,24006,13826,8080,4707,2713,1556,863,465,241,122,42,13,4,0"
asia,1948,"19253,28357,43347,70330,117861,198693,338834,613354,1212828,2532646,5459894,12297927,27748262,57822435,97186269,147493798,182613236,184556533,177828354,149554661,108069496,72030105,47173059,29434214,17721200,10986771,7211534,4699096,3046493,1961373,1168731,617032,308089,153050,81178,44273,24149,13771,8008,4655,2675,1523,855,469,241,119,44,11,5,0"
asia,1949,"18708,27502,42054,68673,116088,197142,337081,610148,1207455,2531441,5501502,12531863,28549312,59563227,99204430,149707887,182005541,183056425,176869734,149672639,109489851,73832322,48693876,30516029,18372668,11338400,7439303,4907628,3179692,2061579,1253949,676136,340215,167795,87467,47549,25675,14519,8429,4904,2840,1627,921,505,275,145,61,12,6,0"
asia,1950,"19341,28758,43973,70573,116958,196712,338458,618796,1225767,2562974,5586420,12829145,29472273,61709853,102457923,154130907,184640183,184280728,177475042,148838613,107657453,72412671,49135207,31650955,19310953,11883812,7793671,5169601,3355614,2204309,1361206,747511,378885,186502,95110,50745,26904,14931,8593,4989,2892,1655,941,528,292,144,65,18,7,0"
asia,1951,"16786,25710,38997,61248,98861,162562,273239,480840,916218,1868728,3997020,8948175,20571960,45608097,87107369,136686511,191180105,204562922,195971946,168049373,120551168,78664138,52625921,34537320,21353349,12968638,8431679,5551880,3600495,2358297,1467024,784401,386508,189444,96119,50980,26907,14472,8152,4667,2661,1523,851,470,254,119,57,10,0,0"
asia,1952,"15016,23617,35972,55996,89059,144993,242372,422286,790711,1592701,3388778,7508599,17155956,38515975,78009766,126076030,187294403,214957927,207971973,180627395,131810454,85333738,56055270,37545676,23698462,14364192,9274154,6032324,3852654,2492549,1548372,824312,401440,197115,100851,53691,28597,15321,8607,4932,2837,1605,913,504,283,130,69,12,1,0"
asia,1953,"12432,19858,30321,47507,76716,126843,212325,362973,660423,1309160,2764786,6071927,13786589,31206055,65713819,113590453,174505823,219598392,219785406,195355077,148905222,97675538,62852804,41848296,26470690,15917492,10091006,6541169,4156197,2683763,1679387,903791,436113,212491,109771,58453,31526,16770,9402,5457,3191,1842,1050,586,330,162,79,24,10,3"
asia,1954,"13350,20830,31219,48640,78267,129954,219892,382302,709287,1422187,3022147,6744832,15812673,36637830,76338222,124699596,186820995,217881311,212189587,190372733,143889051,95092975,62881032,43349381,28102925,17046376,10703976,7003184,4458479,2918396,1851658,1034123,502254,241005,123072,64816,34755,18163,9929,5697,3340,1942,1117,629,353,180,90,36,11,7"
asia,1955,"12083,19322,29301,45566,72786,119778,201403,347486,634453,1254207,2651083,5896091,13772509,32157840,69088963,118334345,182156687,225339881,223332099,201007185,153095157,100100498,65441306,45337244,30171692,18596997,11525209,7537005,4775799,3114952,1985659,1129600,548898,257762,129586,67860,35728,18507,10167,5912,3500,2063,1197,686,388,209,106,49,13,10"
asia,1956,"10770,18033,27814,43302,68526,111074,184153,314496,566793,1107886,2332436,5205996,12201381,28616331,62325082,111455876,172757496,226636262,230965054,210841405,165905087,109551440,70669383,48595657,33071201,20792628,12826430,8333163,5232448,3350838,2120428,1208745,590101,276504,137814,71575,38152,19815,10738,6196,3669,2152,1251,715,399,220,110,53,13,9"
asia,1957,"10414,17557,27099,42147,66656,107985,179410,307276,554059,1075600,2241272,4972824,11669689,27770595,61849910,112965696,177648904,233943180,238312861,215014756,166732621,109084278,70612928,49030775,34606839,22361683,13862263,8957000,5589291,3540470,2223083,1268978,621258,288776,142876,73858,39208,20305,10971,6329,3749,2206,1273,732,413,226,114,56,16,10"
asia,1958,"10294,17272,26650,41322,65127,105000,174098,298663,541325,1062618,2253159,5111358,12290484,29464052,64747731,115103899,178682867,233419026,236801719,218207186,171458911,112922397,73343267,51148753,36919962,24329772,15148814,9739733,6058447,3749003,2337603,1333058,663863,308265,147297,75402,40381,20823,11163,6388,3757,2219,1278,746,422,231,114,60,18,10"
asia,1959,"10817,17690,26938,41362,64535,103110,170611,294553,540326,1067229,2275982,5236185,12887600,31500491,69768427,121208246,188405323,236370457,235430917,217837254,170148293,112184991,73245964,51783454,38642432,26444060,16736601,10715377,6704016,4139069,2582224,1508173,766368,355395,166149,83355,44232,22720,11861,6669,3908,2294,1327,769,437,242,117,65,20,10"
asia,1960,"10891,17808,27095,41613,64485,101777,166528,287850,536266,1075977,2322812,5455762,13809957,34373732,75614081,127406250,194532870,232903992,229483829,216526925,171724738,115085483,75081988,53704142,40958649,29873778,19663880,12447636,7739673,4693307,2859087,1662342,858087,399598,181634,90105,47920,24678,12463,6841,3950,2318,1342,782,445,248,127,61,20,10"
asia,1961,"13325,20554,30890,47403,74228,119427,200755,362940,712323,1501786,3419922,8665366,22671823,54329019,100361952,162007076,207081911,214820946,210798403,196883713,155671378,107751027,72795646,53388891,41551446,32326244,22408213,14341351,8789982,5290012,3159009,1803313,942551,449841,205260,101194,54834,30162,14676,7524,4224,2458,1422,834,476,266,145,65,22,10"
asia,1962,"12804,20025,30148,46449,73155,116631,192541,341382,661766,1384353,3130813,7881721,20741336,50648829,97248713,158343750,211643409,223688573,219339270,205439954,161193435,109777846,73782198,53736666,42210429,33972227,24541298,16122280,9885504,5948203,3536620,2027448,1074460,524678,240006,116426,63648,36835,18714,8742,4613,2629,1540,903,518,290,164,74,30,10"
asia,1963,"11705,18776,28225,43176,67693,106575,172309,297406,562983,1160961,2597924,6431633,16908269,42393059,88589148,144667123,210526712,235060916,230056182,218277640,174607568,119389897,78869960,55816487,43483234,35315612,26552658,17914871,11024457,6623470,3931437,2262036,1217345,611344,284181,135919,74365,43884,24295,10804,5184,2831,1643,968,560,321,177,79,38,14"
asia,1964,"9943,16818,25677,39268,61850,97043,154548,259548,477826,970625,2146290,5190832,13566505,34701934,77333505,131362677,202282645,243595572,241608688,232097728,191414462,131278033,84989976,58534412,45211927,36834969,29351353,20652701,12912291,7733186,4574156,2628366,1417665,728599,346519,161512,86308,51322,30389,13954,5994,3046,1741,1017,590,343,190,86,49,20"
asia,1965,"9096,15891,24585,37701,59146,93342,148560,247686,450675,908477,1994383,4756367,12236061,31249986,71373042,127745706,202930520,260278535,260586900,244310659,196512589,131797241,84131674,57653540,44674463,36836446,30235508,21816786,13911396,8382090,4993433,2902736,1582062,829002,408697,193922,102641,60958,37287,18769,7585,3542,1944,1148,664,393,230,126,76,36"
asia,1966,"9103,16026,24737,37924,58874,93075,149418,251297,461356,940739,2095384,5050857,13084709,33413562,75613750,133283998,211589832,267541757,265799777,247191406,196212133,130884384,83692733,57722811,44306276,37073581,31756371,24297138,16050179,9631952,5737863,3309330,1788789,950796,488742,238189,123901,73224,45245,24910,10139,4399,2312,1343,790,459,276,157,86,50"
asia,1967,"9365,16593,25426,38689,59531,93946,151769,257924,479688,994096,2273026,5658209,14980281,38105786,83795333,141632634,219618258,266684615,261937234,246834525,198728676,134377169,86233719,59314002,44665316,37575493,32730088,26729310,18544169,11130016,6620915,3792091,2038107,1084997,574215,289583,150342,88019,54326,31570,13454,5489,2742,1539,904,529,316,184,99,64"
asia,1968,"9943,17353,26341,39645,60506,95558,156250,269960,508965,1059988,2437666,6231788,16930985,43797024,94612178,156564911,234864379,267526713,258525918,242292186,192830495,132822146,87089217,60386321,45431457,37863317,33246173,29206539,21648041,13455575,7947197,4572407,2441333,1275673,694615,368831,192109,109407,66725,39557,17725,6994,3321,1808,1039,610,369,213,117,72"
asia,1969,"9209,16383,24984,37330,56319,87850,142291,242583,449156,918911,2071102,5189258,14159791,37716463,86454563,148190423,231331668,276686740,269522673,254968090,207096888,143377880,93418242,63923500,47448940,38114086,33664801,30787640,24636072,16117254,9476706,5494898,2953841,1523441,832784,461073,247128,137621,82762,49114,22724,8898,4078,2173,1218,707,416,244,145,91"
asia,1970,"7707,14680,22977,34482,52318,80814,129216,215923,388905,774897,1699438,4112801,11064174,30136463,73551180,135839514,221390706,288243335,287467373,271765474,224824736,156140480,100145782,67150194,49044370,38553594,34065369,31403997,27018607,18658075,11062087,6425235,3474254,1764873,950592,545789,307609,172667,103696,61413,29066,11387,5078,2618,1439,816,483,284,166,104"
asia,1971,"7597,14542,22864,34196,51943,80121,127624,212805,382368,759363,1658864,4004259,10796206,29662902,73426529,138096744,227146885,299853359,299518703,280782152,229074867,155629186,99132197,67434856,49960266,39478391,34839491,32110253,28317987,20027287,12007640,6998919,3826686,1950900,1046357,603721,342007,191982,116649,71308,36020,13388,5424,2678,1450,822,485,286,167,109"
asia,1972,"8081,15261,23708,35321,53048,81919,130823,219164,396999,795294,1754273,4273923,11690039,32309229,79571075,146974566,242657309,311732570,308378814,286486718,225867223,148322055,94912604,65783986,49111054,39057157,34513774,32338885,30031247,22271357,13752613,8000693,4429788,2262670,1198994,696870,397756,218347,128404,76264,34681,12927,5483,2733,1453,822,486,273,158,103"
asia,1973,"7195,14214,22446,33500,49974,76335,121103,202089,365210,730888,1594997,3816564,10361212,28947058,73201349,140330696,236951713,317551109,321128190,298914757,237978642,156180262,99267215,69217874,52266639,41656056,35786462,33358431,31648703,24599206,15658553,9115043,5133639,2655991,1385981,782697,433924,230584,132058,78407,33987,12295,5216,2622,1407,798,474,266,155,87"
asia,1974,"7739,14909,23185,34406,50925,77234,122157,204336,371654,749000,1652144,4016569,11088108,31150449,78204256,147324497,248668318,325388907,325583663,300264121,236794529,156194246,99939594,70652023,54445002,43817517,37789885,34884494,32532065,24765753,15586200,9142707,5193173,2715290,1416405,781463,420747,226248,136598,84929,37514,12610,5001,2498,1332,754,426,241,130,79"
asia,1975,"7580,14837,23093,34107,50078,74931,117173,194261,351048,704935,1550233,3767311,10458948,29746479,75881119,145395322,245478943,327265221,330398268,308141436,249688880,166496355,105670261,74397301,57554718,46497915,39731169,36308710,33692412,25718200,16206050,9454313,5386456,2821415,1443229,772121,416162,225529,134850,77656,29315,10260,4487,2317,1244,694,384,208,117,75"
asia,1976,"8532,16124,24599,36136,52637,78510,122770,204909,376380,773207,1765111,4532670,13030287,36809710,89281720,160020371,262877853,326923861,326326038,305043135,241959604,161324793,104099298,75098156,59679778,49328891,41677278,37682754,34875117,27191418,17384482,10203574,5878975,3112018,1602142,865665,477453,264364,158304,91097,34689,12394,5460,2768,1442,783,432,240,140,85"
asia,1977,"8268,15967,24376,35635,51556,75951,117204,193183,351639,719940,1647520,4245464,12317352,35205038,86555466,156354830,259005609,326744574,330717050,313444771,254982933,172693678,111081020,78989347,62356017,51665006,43441259,39069429,36123479,28694312,18536469,10834297,6234052,3277150,1656968,886002,497590,282271,171309,101522,38380,12715,5383,2717,1419,758,416,235,128,80"
asia,1978,"7468,14938,23188,33851,48785,70955,107415,172867,305970,611448,1363992,3401681,9746253,28510303,74088204,143381528,245425617,333417069,346327033,329307032,274166904,187944781,119169666,83043142,65303096,54344196,45301582,40051529,36614564,29887412,19671406,11506808,6639438,3507078,1771246,947276,537096,298734,167758,77953,26705,10488,5078,2677,1445,787,437,247,141,83"
asia,1979,"7562,15002,23265,33840,48592,70352,105421,167432,291760,575155,1263905,3105567,8819765,26107761,69801586,142292146,249889755,354588370,370272743,344882566,275907478,183157374,114512846,79684642,63580923,54037671,45687608,40266318,36682398,31095558,21028084,12404781,7193867,3852936,1951081,1035366,594843,342531,200322,109230,37487,12215,5335,2807,1542,849,465,257,151,73"
asia,1980,"7712,15159,23433,33891,48305,69258,102863,161746,277952,540142,1181844,2923378,8388277,25118283,67816134,139529050,245985537,354010341,375162367,355540394,290245540,195242573,122126921,84545624,66637294,55362789,45784420,39972954,36531873,31547270,21667042,12873435,7438656,3951482,1949308,1006433,581913,347875,217172,140501,58496,15659,5324,2694,1476,793,446,244,139,71"
asia,1981,"8227,15470,23810,34354,48749,69424,102455,160147,274721,536270,1188259,2995182,8775793,26479057,71038416,142708582,250663939,355391443,376254117,360865862,297710697,202833140,128325437,89656052,70799709,59078215,49580038,43446782,39136647,33396050,22823665,13476608,7685677,4016347,1955770,1004577,581695,347809,215421,134074,49407,12748,4553,2334,1265,701,403,236,140,80"
asia,1982,"5902,11669,18680,28016,41125,60200,90407,142098,241909,464985,1007412,2479690,7101774,21599301,58779845,128069262,230040771,354078172,400812135,388513525,319957648,216004609,135026509,92872380,72532508,60405793,50779568,44246775,39634474,34605871,24317326,14462094,8266995,4370459,2135974,1086371,624673,372524,213770,104281,30843,9407,4256,2259,1230,672,394,226,120,64"
asia,1983,"3630,7765,13103,20723,32025,49237,76718,121682,205286,387667,823417,1960232,5383440,16418007,46608241,107621988,204426028,338655139,420114380,420663186,349997183,237851626,147975706,98962375,74780859,61413354,52078071,45665869,40869993,35995614,25758667,15429187,8800915,4696917,2310011,1171986,668936,390980,208807,80402,23175,8537,4278,2290,1243,686,403,232,114,60"
asia,1984,"2692,5868,9849,15820,25148,40331,65033,104649,174136,320529,660836,1488209,3736684,11002581,32832992,83317270,169964190,307171286,434879946,464683462,392994961,267462169,163672802,106412913,77491088,62252834,53163369,46963196,42418855,37407629,27125184,16270360,9264960,5009787,2466217,1250990,714219,412602,216935,80819,23320,8790,4424,2376,1298,718,424,236,124,64"
asia,1985,"3448,7015,11089,16904,25869,40350,63326,99694,162153,295309,613367,1396096,3546109,10302879,29678468,74001495,153406590,285289332,428912374,483497447,423594831,296476104,179870095,114313292,81011314,63715846,54080954,47687077,43016643,38584870,28594804,17409429,9888720,5383030,2622911,1319059,751935,432771,206710,62516,18556,7742,3939,2090,1138,631,363,207,105,58"
asia,1986,"4866,9412,14031,19938,28706,42512,64221,98270,156384,282720,591065,1358858,3505955,10310052,29263710,70544811,144362072,272429447,424318213,495686406,446932923,319666819,193553434,120941710,84029673,64632584,54394407,48082839,43771906,39666388,30081253,18702350,10525663,5791536,2834328,1394245,764799,408892,146898,39398,14875,7406,3884,2089,1152,639,364,207,111,54"
asia,1987,"6344,11922,16958,22702,30857,44011,65019,98548,156566,282728,585158,1309595,3300055,9654737,27619556,66379859,133701948,256449508,415207559,505374193,471387839,348238171,211612617,130277130,88474520,65942618,54376638,47737191,44597414,40958109,32088905,20519706,11524825,6280955,3099011,1498692,812075,436096,155857,41122,15150,7592,4017,2164,1182,647,364,199,114,57"
asia,1988,"7004,13127,19021,26381,35777,50335,73285,110358,177535,320800,630083,1294908,2987817,8060903,22835206,57184621,119139218,232267833,396160402,511970120,500925629,386552695,239527946,143983576,94834836,68878323,55532676,48431195,45472507,41894197,34112117,22400369,12635941,6922173,3405784,1634435,852447,440260,160395,43907,15816,7973,4261,2294,1255,689,375,207,111,59"
asia,1989,"7267,14045,21638,29894,39340,52637,73190,106899,172417,317961,629680,1290620,3176643,9908428,28955211,73487835,159646968,291552847,452604681,507686254,453870480,337004374,216064744,139700362,95485778,69464267,55387559,48095406,45675886,42504591,35981369,24558591,14073985,7697366,3830756,1856849,959382,513275,199480,56500,19611,10081,5577,3102,1722,963,543,303,159,75"
asia,1990,"7658,14903,23523,32888,43520,57882,78602,111373,174658,318018,626763,1264424,2996730,9199354,27127118,68999324,152236423,280614454,449542220,522040357,472721712,353205440,226517258,145178512,99155547,72683164,57939583,50250989,47514462,44081902,38056443,26520772,15458996,8431625,4235892,2042079,1048429,597252,262882,74422,22324,10971,6117,3432,1933,1071,589,321,171,78"
asia,1991,"7719,15470,24953,35312,47365,63008,85098,119095,183331,328282,640776,1271307,2712662,7623160,24213058,66429713,147273825,276563324,449413691,525200136,491818231,373565920,242663348,153316517,100978889,71618432,56661655,49924455,47968148,45237965,39487381,28038030,16500507,8963146,4514561,2176181,1105826,612921,267799,80661,24713,12166,6804,3827,2141,1179,638,341,174,85"
asia,1992,"8378,16966,27327,38494,51333,67435,90055,124593,187582,326369,627801,1266873,2931944,8353309,24068859,62416283,137808760,263259616,440793234,521497451,504875332,394522665,264350207,167789054,108832811,75338246,58163213,50712432,49068452,46592865,41313688,29628399,17579930,9604232,4879764,2375572,1204050,652318,275353,84286,27249,13571,7609,4274,2360,1286,680,367,184,97"
asia,1993,"10187,21171,32818,46251,62031,81015,106071,142693,206516,341882,632884,1239885,2851375,8327160,23458279,58794982,130161238,251664392,434011744,519013556,516108366,410349154,284130027,183311595,118164286,80253510,60362764,51642285,49715449,47493218,42292643,30759472,18364544,10013358,5120262,2497930,1257930,660726,279747,90282,29811,14946,8434,4755,2624,1415,752,388,202,104"
asia,1994,"13618,25739,39552,56066,75596,98224,125592,162945,226394,358883,644031,1196663,2390220,6494725,19322223,50572676,115456371,227526197,407756949,543426277,536015578,438088170,306154742,199184008,126902813,84694502,61804273,52110448,49842734,48229154,43571492,31974442,19428018,10658256,5490369,2694044,1361914,718381,300290,95602,32022,16177,9115,5177,2870,1576,836,439,227,125"
asia,1995,"10391,22690,35637,50525,68091,88480,112778,144466,196312,306140,552254,1061031,2342618,6537955,18441703,45803148,102815786,207057394,377585800,539043497,555500562,464273682,331393968,218844676,139674292,92215518,65478541,53777681,50733218,49554929,45062941,33608785,20793184,11349111,5907330,2888897,1449469,777216,333222,107046,35323,17838,10017,5659,3158,1723,910,473,230,123"
asia,1996,"10380,22417,35081,49875,67487,88101,112358,142630,189466,287196,510636,962497,1762069,3417317,9936843,34299598,93552708,194432024,358306442,528661724,575951976,488713987,356204424,238086271,152820330,99944345,69933239,56197118,52238713,50888463,46670590,35465975,21951596,12099951,6310073,3078130,1562085,832426,362601,122774,41344,20621,11481,6380,3505,1892,991,496,240,125"
asia,1997,"10440,22116,34704,49773,68027,89492,114610,145435,191937,286336,501239,944958,1760575,3518484,10615512,36301665,96912513,198171821,360432754,528748989,575665425,489347455,361300089,244956051,159110788,105107418,73638823,58767757,53980522,52361563,47879635,36626298,22744278,12574155,6596392,3282451,1676686,898399,397854,136366,46844,23494,12975,7069,3775,1973,1018,507,243,132"
asia,1998,"11285,23478,36885,53166,73081,96752,124145,157259,205285,297967,505428,946164,1786158,3688102,11673063,39740629,104435899,210017722,369476042,527868756,568430568,485028610,361767596,249725403,165325930,111493868,79332622,63194311,56604550,52918697,47109814,35658390,22267589,12278157,6518504,3241396,1641705,855428,371107,129185,43303,21134,11605,6291,3335,1730,900,455,219,127"
asia,1999,"8323,16982,27480,41322,59491,82336,110055,143913,190852,273443,449525,838827,1632087,3407218,10952575,38230758,98472835,191809350,349626881,527075154,583050291,502304084,377754319,265228197,177131505,118395227,83012493,64639172,57650584,54658184,49263278,37297410,23383693,12976643,6892916,3430618,1732803,886323,380124,136542,47871,24159,13792,7773,4236,2190,1092,513,243,130"
asia,2000,"6227,12472,20918,32984,49855,72375,101140,137894,187164,262569,398239,688983,1401325,3406945,10922882,35385559,90919229,182737367,338523481,519649043,586922775,512216240,388963777,280293879,191616354,128051238,89292016,68338370,59728450,56833600,51749593,39284458,24826594,13969301,7439120,3731791,1904631,995054,426303,147353,49453,23357,12596,6716,3500,1795,945,488,242,139"
asia,2001,"6557,12892,21459,33538,50180,71852,98746,132179,176188,243648,361270,596232,1105953,2412522,8454911,31072685,85350829,175954555,330875316,514454435,590105003,521212416,400369998,293277361,206240279,139103951,95738982,71752984,61601212,58381185,52985967,40679056,25868404,14314349,7634645,3842158,2048023,1241340,773277,380473,106193,30024,13134,6841,3551,1813,962,490,252,143"
asia,2002,"2334,4655,9597,17484,27225,39599,54824,73615,97474,136278,212900,375231,721527,1631583,6514750,26585038,77262726,164327867,314943011,496425631,583476522,530158496,417739462,313927816,227932353,157046171,106400522,77108644,64079787,60368411,55252232,43008998,27531311,15414230,8202939,4129168,2209056,1333819,823984,411780,118058,32476,13872,7186,3735,1922,1014,537,275,164"
asia,2003,"1779,3487,7219,14193,22878,34364,49228,68736,95134,138072,225870,420140,836566,1743062,5334762,20680825,64439109,150045353,299206067,484133114,586009096,546024547,439785420,334213196,245458292,168555588,112889125,81005605,66504897,61993123,56574507,44007149,28384355,15929551,8533076,4326574,2325163,1392131,861283,409364,112978,33512,15258,8008,4167,2148,1125,588,315,183"
