country,time,owid_education_idx
cmr,1885,0.06667
cmr,1890,0.13333
cmr,1895,0.13333
cmr,1900,0.2
cmr,1905,0.33333
cmr,1910,0.46667
cmr,1915,0.53333
cmr,1920,0.6
cmr,1925,0.93333
cmr,1930,1.26667
cmr,1935,1.6
cmr,1940,2.2
cmr,1945,2.8
cmr,1950,3.33333
cmr,1955,4.06667
cmr,1960,5.46667
cmr,1965,6.53333
cmr,1970,8.6
cmr,1975,10.4
cmr,1980,14.13333
cmr,1985,18.6
cmr,1990,23.13333
cmr,1991,24
cmr,1992,24.66667
cmr,1993,26
cmr,1994,26.66667
cmr,1995,28
cmr,1996,28.66667
cmr,1997,29.33333
cmr,1998,30.66667
cmr,1999,31.33333
cmr,2000,32
cmr,2001,32.66667
cmr,2002,34
cmr,2003,34
cmr,2004,34
cmr,2005,34
cmr,2006,34.66667
cmr,2007,34.66667
cmr,2008,34.66667
cmr,2009,34.66667
cmr,2010,35.33333
cmr,2011,36.66667
cmr,2012,38
cmr,2013,39.33333
cmr,2014,40
cmr,2015,40.66667
cmr,2016,42
cmr,2017,42
cod,1870,0.06667
cod,1875,0.06667
cod,1880,0.06667
cod,1885,0.06667
cod,1890,0.06667
cod,1895,0.06667
cod,1900,0.06667
cod,1905,0.13333
cod,1910,0.2
cod,1915,0.26667
cod,1920,0.33333
cod,1925,0.33333
cod,1930,0.6
cod,1935,0.8
cod,1940,1.2
cod,1945,1.53333
cod,1950,2.13333
cod,1955,2.73333
cod,1960,3.4
cod,1965,4.33333
cod,1970,5.46667
cod,1975,6.8
cod,1980,8.53333
cod,1985,11
cod,1990,15
cod,1991,16
cod,1992,16.66667
cod,1993,18
cod,1994,18.66667
cod,1995,19.33333
cod,1996,20
cod,1997,20.66667
cod,1998,20.66667
cod,1999,21.33333
cod,2000,22
cod,2001,23.33333
cod,2002,24.66667
cod,2003,26
cod,2004,27.33333
cod,2005,28.66667
cod,2006,30
cod,2007,32
cod,2008,33.33333
cod,2009,34.66667
cod,2010,36
cod,2011,37.33333
cod,2012,38.66667
cod,2013,40
cod,2014,41.33333
cod,2015,42.66667
cod,2016,44
cod,2017,45.33333
cog,1950,2.66667
cog,1955,2.8
cog,1960,3.86667
cog,1965,4.73333
cog,1970,7.66667
cog,1975,10.13333
cog,1980,16.33333
cog,1985,21.6
cog,1990,29.26667
cog,1991,30
cog,1992,31.33333
cog,1993,32
cog,1994,33.33333
cog,1995,34
cog,1996,34.66667
cog,1997,35.33333
cog,1998,36
cog,1999,36.66667
cog,2000,36.66667
cog,2001,37.33333
cog,2002,38
cog,2003,38
cog,2004,38.66667
cog,2005,38.66667
cog,2006,39.33333
cog,2007,39.33333
cog,2008,40
cog,2009,40
cog,2010,40.66667
cog,2011,41.33333
cog,2012,41.33333
cog,2013,42
cog,2014,42
cog,2015,42
cog,2016,42
cog,2017,42
col,1870,1.73333
col,1875,2
col,1880,2.26667
col,1885,2.6
col,1890,3
col,1895,3.33333
col,1900,4.93333
col,1905,6.2
col,1910,7.33333
col,1915,8.8
col,1920,10.06667
col,1925,11.53333
col,1930,12.6
col,1935,13.93333
col,1940,14.8
col,1945,15.86667
col,1950,14.93333
col,1955,16.8
col,1960,18.53333
col,1965,20.53333
col,1970,22.53333
col,1975,25.73333
col,1980,28.4
col,1985,31.93333
col,1990,36.4
col,1991,37.33333
col,1992,38
col,1993,38.66667
col,1994,40
col,1995,40.66667
col,1996,41.33333
col,1997,42
col,1998,42
col,1999,42.66667
col,2000,43.33333
col,2001,43.33333
col,2002,43.33333
col,2003,43.33333
col,2004,44
col,2005,45.33333
col,2006,44.66667
col,2007,48
col,2008,48.66667
col,2009,48.66667
col,2010,49.33333
col,2011,50
col,2012,50.66667
col,2013,52
col,2014,53.33333
col,2015,54
col,2016,55.33333
col,2017,55.33333
com,2004,18.66667
com,2005,20.66667
com,2006,22
com,2007,23.33333
com,2008,24.66667
com,2009,26
com,2010,28
com,2011,29.33333
com,2012,30.66667
com,2013,31.33333
com,2014,32
com,2015,32
com,2016,32
com,2017,32
cpv,2000,23.33333
cpv,2001,24.66667
cpv,2002,25.33333
cpv,2003,26.66667
cpv,2004,28
cpv,2005,28.66667
cpv,2006,30
cpv,2007,30.66667
cpv,2008,32
cpv,2009,33.33333
cpv,2010,34
cpv,2011,35.33333
cpv,2012,36
cpv,2013,37.33333
cpv,2014,38.66667
cpv,2015,39.33333
cpv,2016,40.66667
cpv,2017,40.66667
cri,1870,1.53333
cri,1875,1.93333
cri,1880,2.33333
cri,1885,2.8
cri,1890,3.6
cri,1895,4.4
cri,1900,8.06667
cri,1905,11.13333
cri,1910,13.53333
cri,1915,16.2
cri,1920,18.26667
cri,1925,20.06667
cri,1930,21.4
cri,1935,22.66667
cri,1940,23.2
cri,1945,23.93333
cri,1950,23.4
cri,1955,23.66667
cri,1960,24.6
cri,1965,25.66667
cri,1970,24.13333
cri,1975,29.93333
cri,1980,35.4
cri,1985,40.26667
cri,1990,44.8
cri,1991,46.66667
cri,1992,47.33333
cri,1993,48
cri,1994,48.66667
cri,1995,49.33333
cri,1996,50
cri,1997,51.33333
cri,1998,52
cri,1999,52.66667
cri,2000,53.33333
cri,2001,53.33333
cri,2002,53.33333
cri,2003,52.66667
cri,2004,52.66667
cri,2005,52.66667
cri,2006,52.66667
cri,2007,54
cri,2008,56
cri,2009,56
cri,2010,55.33333
cri,2011,56
cri,2012,56.66667
cri,2013,56.66667
cri,2014,57.33333
cri,2015,58.66667
cri,2016,58.66667
cri,2017,58.66667
cub,1870,0.53333
cub,1875,0.73333
cub,1880,0.93333
cub,1885,1.2
cub,1890,1.53333
cub,1895,1.93333
cub,1900,2.53333
cub,1905,5.93333
cub,1910,8.33333
cub,1915,10.73333
cub,1920,13.66667
cub,1925,16
cub,1930,18.46667
cub,1935,20.33333
cub,1940,21.93333
cub,1945,22.86667
cub,1950,22.93333
cub,1955,23.86667
cub,1960,25.66667
cub,1965,28.8
cub,1970,32.2
cub,1975,37.26667
cub,1980,40.13333
cub,1985,46.6
cub,1990,51.6
cub,1991,57.33333
cub,1992,58.66667
cub,1993,59.33333
cub,1994,60.66667
cub,1995,61.33333
cub,1996,62
cub,1997,62.66667
cub,1998,63.33333
cub,1999,64
cub,2000,64
cub,2001,64.66667
cub,2002,63.33333
cub,2003,65.33333
cub,2004,65.33333
cub,2005,66
cub,2006,67.33333
cub,2007,69.33333
cub,2008,70.66667
cub,2009,72
cub,2010,73.33333
cub,2011,75.33333
cub,2012,72
cub,2013,73.33333
cub,2014,74.66667
cub,2015,76
cub,2016,77.33333
cub,2017,78.66667
cyp,1870,1.46667
cyp,1875,1.73333
cyp,1880,2.13333
cyp,1885,2.53333
cyp,1890,3.06667
cyp,1895,3.66667
cyp,1900,4.6
cyp,1905,5.4
cyp,1910,6.13333
cyp,1915,8.53333
cyp,1920,10.46667
cyp,1925,12.2
cyp,1930,13.53333
cyp,1935,14.8
cyp,1940,15.8
cyp,1945,17.93333
cyp,1950,20.66667
cyp,1955,24.66667
cyp,1960,29.13333
cyp,1965,31.6
cyp,1970,33.86667
cyp,1975,39.6
cyp,1980,44.8
cyp,1985,51.26667
cyp,1990,58
cyp,1991,58.66667
cyp,1992,59.33333
cyp,1993,60
cyp,1994,60.66667
cyp,1995,61.33333
cyp,1996,62.66667
cyp,1997,63.33333
cyp,1998,64.66667
cyp,1999,65.33333
cyp,2000,66.66667
cyp,2001,67.33333
cyp,2002,68
cyp,2003,69.33333
cyp,2004,70
cyp,2005,71.33333
cyp,2006,72.66667
cyp,2007,74.66667
cyp,2008,75.33333
cyp,2009,75.33333
cyp,2010,76.66667
cyp,2011,77.33333
cyp,2012,78.66667
cyp,2013,80
cyp,2014,79.33333
cyp,2015,79.33333
cyp,2016,80.66667
cyp,2017,80.66667
cze,1870,20.33333
cze,1875,20.53333
cze,1880,21.26667
cze,1885,22
cze,1890,22.73333
cze,1895,23.53333
cze,1900,24.33333
cze,1905,25.06667
cze,1910,27.33333
cze,1915,29.2
cze,1920,30.93333
cze,1925,33.8
cze,1930,36.33333
cze,1935,38.8
cze,1940,40.53333
cze,1945,42.73333
cze,1950,53.8
cze,1955,54.8
cze,1960,53.86667
cze,1965,59.2
cze,1970,63.73333
cze,1975,65.66667
cze,1980,68.2
cze,1985,69.73333
cze,1990,72.53333
cze,1991,56
cze,1992,57.33333
cze,1993,59.33333
cze,1994,60.66667
cze,1995,62.66667
cze,1996,64
cze,1997,66
cze,1998,67.33333
cze,1999,69.33333
cze,2000,70.66667
cze,2001,72.66667
cze,2002,74
cze,2003,76
cze,2004,77.33333
cze,2005,79.33333
cze,2006,80.66667
cze,2007,81.33333
cze,2008,81.33333
cze,2009,82
cze,2010,82.66667
cze,2011,83.33333
cze,2012,82.66667
cze,2013,84
cze,2014,85.33333
cze,2015,84.66667
cze,2016,84.66667
cze,2017,84.66667
deu,1870,13
deu,1875,14.4
deu,1880,15.8
deu,1885,17.4
deu,1890,18.93333
deu,1895,20.4
deu,1900,21.86667
deu,1905,23.2
deu,1910,24.26667
deu,1915,25.06667
deu,1920,29.2
deu,1925,32.86667
deu,1930,36.53333
deu,1935,39.86667
deu,1940,42.86667
deu,1945,44.66667
deu,1950,44.73333
deu,1955,49.8
deu,1960,50.2
deu,1965,51.2
deu,1970,51.4
deu,1975,50.53333
deu,1980,50.86667
deu,1985,50.33333
deu,1990,58.46667
deu,1991,59.33333
deu,1992,60.66667
deu,1993,62
deu,1994,63.33333
deu,1995,64.66667
deu,1996,65.33333
deu,1997,66.66667
deu,1998,68
deu,1999,68.66667
deu,2000,74.66667
deu,2001,78
deu,2002,80.66667
deu,2003,83.33333
deu,2004,86
deu,2005,88.66667
deu,2006,90.66667
deu,2007,91.33333
deu,2008,91.33333
deu,2009,92
deu,2010,92
deu,2011,92.66667
deu,2012,93.33333
deu,2013,93.33333
deu,2014,93.33333
deu,2015,94
deu,2016,94
deu,2017,94
dji,1995,18.66667
dji,1996,18.66667
dji,1997,19.33333
dji,1998,20
dji,1999,20.66667
dji,2000,21.33333
dji,2001,22
dji,2002,22.66667
dji,2003,23.33333
dji,2004,24
dji,2005,24.66667
dji,2006,25.33333
dji,2007,26
dji,2008,26
dji,2009,26
dji,2010,26.66667
dji,2011,26.66667
dji,2012,26.66667
dji,2013,26.66667
dji,2014,27.33333
dji,2015,27.33333
dji,2016,27.33333
dji,2017,27.33333
dma,2000,52
dma,2001,52
dma,2002,52
dma,2003,52
dma,2004,52
dma,2005,52
dma,2006,52
dma,2007,52
dma,2008,52
dma,2009,52
dma,2010,52
dma,2011,52
dma,2012,52.66667
dma,2013,52.66667
dma,2014,52.66667
dma,2015,52.66667
dma,2016,52
dma,2017,52
dnk,1870,15.93333
dnk,1875,16.33333
dnk,1880,16.66667
dnk,1885,17
dnk,1890,17.4
dnk,1895,17.86667
dnk,1900,18.4
dnk,1905,18.86667
dnk,1910,19.33333
dnk,1915,21
dnk,1920,22.93333
dnk,1925,25.2
dnk,1930,27.46667
dnk,1935,30.13333
dnk,1940,32.6
dnk,1945,35
dnk,1950,35.93333
dnk,1955,27.93333
dnk,1960,30.4
dnk,1965,33.4
dnk,1970,38.6
dnk,1975,43
dnk,1980,48.73333
dnk,1985,53.46667
dnk,1990,59.73333
dnk,1991,61.33333
dnk,1992,62
dnk,1993,63.33333
dnk,1994,64.66667
dnk,1995,66
dnk,1996,67.33333
dnk,1997,68
dnk,1998,69.33333
dnk,1999,70.66667
dnk,2000,71.33333
dnk,2001,76
dnk,2002,80.66667
dnk,2003,85.33333
dnk,2004,85.33333
dnk,2005,85.33333
dnk,2006,85.33333
dnk,2007,83.33333
dnk,2008,86
dnk,2009,84.66667
dnk,2010,84.66667
dnk,2011,84.66667
dnk,2012,85.33333
dnk,2013,88
dnk,2014,85.33333
dnk,2015,83.33333
dnk,2016,84
dnk,2017,84
dom,1870,0.2
dom,1875,0.33333
dom,1880,0.53333
dom,1885,0.8
dom,1890,1.06667
dom,1895,1.4
dom,1900,1.6
dom,1905,1.8
dom,1910,5.6
dom,1915,8.13333
dom,1920,10.53333
dom,1925,12.33333
dom,1930,13.66667
dom,1935,14.73333
dom,1940,15.26667
dom,1945,16
dom,1950,16
dom,1955,16.06667
dom,1960,16.06667
dom,1965,17.46667
dom,1970,20.26667
dom,1975,23
dom,1980,26.46667
dom,1985,30.06667
dom,1990,34.26667
dom,1991,34
dom,1992,35.33333
dom,1993,36.66667
dom,1994,38
dom,1995,38.66667
dom,1996,40
dom,1997,40.66667
dom,1998,41.33333
dom,1999,42
dom,2000,42.66667
dom,2001,43.33333
dom,2002,44.66667
dom,2003,45.33333
dom,2004,46
dom,2005,46.66667
dom,2006,47.33333
dom,2007,48
dom,2008,48
dom,2009,48
dom,2010,48.66667
dom,2011,49.33333
dom,2012,50
dom,2013,50.66667
dom,2014,52
dom,2015,52
dom,2016,52
dom,2017,52
dza,1870,0.53333
dza,1875,0.6
dza,1880,0.8
dza,1885,1
dza,1890,1.2
dza,1895,1.46667
dza,1900,1.66667
dza,1905,2.8
dza,1910,3.6
dza,1915,4.4
dza,1920,4.93333
dza,1925,5.46667
dza,1930,5.73333
dza,1935,6
dza,1940,6.06667
dza,1945,6
dza,1950,6
dza,1955,6
dza,1960,4.8
dza,1965,4.26667
dza,1970,5.2
dza,1975,7.86667
dza,1980,11.46667
dza,1985,16.73333
dza,1990,22.53333
dza,1991,25.33333
dza,1992,26.66667
dza,1993,28.66667
dza,1994,30
dza,1995,31.33333
dza,1996,33.33333
dza,1997,34.66667
dza,1998,36
dza,1999,38
dza,2000,39.33333
dza,2001,40.66667
dza,2002,42
dza,2003,43.33333
dza,2004,44.66667
dza,2005,46
dza,2006,46.66667
dza,2007,48
dza,2008,44.66667
dza,2009,46
dza,2010,47.33333
dza,2011,49.33333
dza,2012,50.66667
dza,2013,52
dza,2014,52.66667
dza,2015,52.66667
dza,2016,53.33333
dza,2017,53.33333
ecu,1870,0.86667
ecu,1875,1.13333
ecu,1880,1.4
ecu,1885,1.73333
ecu,1890,2.13333
ecu,1895,2.66667
ecu,1900,4.6
ecu,1905,5.93333
ecu,1910,7.2
ecu,1915,8.73333
ecu,1920,10
ecu,1925,11.33333
ecu,1930,12.46667
ecu,1935,13.6
ecu,1940,14.2
ecu,1945,15.2
ecu,1950,15.86667
ecu,1955,17.46667
ecu,1960,19.8
ecu,1965,22.93333
ecu,1970,25.8
ecu,1975,28.46667
ecu,1980,35.93333
ecu,1985,39
ecu,1990,42.93333
ecu,1991,44.66667
ecu,1992,44.66667
ecu,1993,45.33333
ecu,1994,46
ecu,1995,46
ecu,1996,46
ecu,1997,46
ecu,1998,46
ecu,1999,46
ecu,2000,46.66667
ecu,2001,46.66667
ecu,2002,47.33333
ecu,2003,47.33333
ecu,2004,48
ecu,2005,48.66667
ecu,2006,48.66667
ecu,2007,48.66667
ecu,2008,52.66667
ecu,2009,52.66667
ecu,2010,52.66667
ecu,2011,53.33333
ecu,2012,54
ecu,2013,55.33333
ecu,2014,56.66667
ecu,2015,56
ecu,2016,58
ecu,2017,58
egy,1870,0.06667
egy,1875,0.13333
egy,1880,0.13333
egy,1885,0.2
egy,1890,0.2
egy,1895,0.26667
egy,1900,0.4
egy,1905,0.53333
egy,1910,0.66667
egy,1915,0.86667
egy,1920,1.2
egy,1925,1.53333
egy,1930,1.8
egy,1935,2
egy,1940,2.53333
egy,1945,2.93333
egy,1950,3.26667
egy,1955,3.66667
egy,1960,4.6
egy,1965,5.26667
egy,1970,6.86667
egy,1975,8.66667
egy,1980,13.73333
egy,1985,19.8
egy,1990,23.4
egy,1991,24
egy,1992,24.66667
egy,1993,25.33333
egy,1994,26
egy,1995,26.66667
egy,1996,28
egy,1997,28.66667
egy,1998,30
egy,1999,30.66667
egy,2000,32
egy,2001,32.66667
egy,2002,34
egy,2003,35.33333
egy,2004,36
egy,2005,37.33333
egy,2006,38.66667
egy,2007,40
egy,2008,41.33333
egy,2009,42.66667
egy,2010,43.33333
egy,2011,44.66667
egy,2012,45.33333
egy,2013,46
egy,2014,46.66667
egy,2015,47.33333
egy,2016,48
egy,2017,48
eri,2005,24.66667
eri,2006,24.66667
eri,2007,25.33333
eri,2008,25.33333
eri,2009,25.33333
eri,2010,26
eri,2011,26
eri,2012,26
eri,2013,26
eri,2014,26
eri,2015,26
eri,2016,26
eri,2017,26.66667
esp,1870,8.33333
esp,1875,9.4
esp,1880,11.66667
esp,1885,14.2
esp,1890,16.33333
esp,1895,18.46667
esp,1900,20.46667
esp,1905,22.2
esp,1910,23.46667
esp,1915,24.06667
esp,1920,23.2
esp,1925,22.06667
esp,1930,21
esp,1935,20.66667
esp,1940,20.33333
esp,1945,21.4
esp,1950,23.13333
esp,1955,23
esp,1960,24.8
esp,1965,27.2
esp,1970,28.93333
esp,1975,34.2
esp,1980,38.26667
esp,1985,40.86667
esp,1990,43.46667
esp,1991,42.66667
esp,1992,44.66667
esp,1993,47.33333
esp,1994,49.33333
esp,1995,51.33333
esp,1996,52.66667
esp,1997,53.33333
esp,1998,54
esp,1999,54.66667
esp,2000,56
esp,2001,56.66667
esp,2002,56.66667
esp,2003,57.33333
esp,2004,57.33333
esp,2005,59.33333
esp,2006,60
esp,2007,60.66667
esp,2008,61.33333
esp,2009,62
esp,2010,62.66667
esp,2011,63.33333
esp,2012,63.33333
esp,2013,63.33333
esp,2014,64.66667
esp,2015,64.66667
esp,2016,65.33333
esp,2017,65.33333
est,1950,40.73333
est,1955,42.4
est,1960,44
est,1965,46.4
est,1970,48.33333
est,1975,52.53333
est,1980,55.46667
est,1985,58.93333
est,1990,62.06667
est,1991,63.33333
est,1992,65.33333
est,1993,66.66667
est,1994,68.66667
est,1995,70
est,1996,71.33333
est,1997,73.33333
est,1998,74.66667
est,1999,76.66667
est,2000,78
est,2001,78.66667
est,2002,79.33333
est,2003,79.33333
est,2004,80
est,2005,80.66667
est,2006,81.33333
est,2007,81.33333
est,2008,82
est,2009,82.66667
est,2010,83.33333
est,2011,83.33333
est,2012,83.33333
est,2013,84
est,2014,84
est,2015,84.66667
est,2016,84
est,2017,84.66667
eth,2000,10
eth,2001,10.66667
eth,2002,11.33333
eth,2003,11.33333
eth,2004,12
eth,2005,12.66667
eth,2006,13.33333
eth,2007,14
eth,2008,14.66667
eth,2009,15.33333
eth,2010,15.33333
eth,2011,16
eth,2012,16
eth,2013,16.66667
eth,2014,16.66667
eth,2015,17.33333
eth,2016,18
eth,2017,18
fin,1870,0.66667
fin,1875,0.8
fin,1880,0.93333
fin,1885,1.13333
fin,1890,1.4
fin,1895,1.8
fin,1900,5.33333
fin,1905,8.33333
fin,1910,11.53333
fin,1915,14.06667
fin,1920,16.66667
fin,1925,19.13333
fin,1930,21.2
fin,1935,23.26667
fin,1940,24
fin,1945,24.73333
fin,1950,25.46667
fin,1955,26.2
fin,1960,26.93333
fin,1965,31.26667
fin,1970,36
fin,1975,42.2
fin,1980,49.26667
fin,1985,48.86667
fin,1990,49.73333
fin,1991,51.33333
fin,1992,52.66667
fin,1993,54.66667
fin,1994,56
fin,1995,57.33333
fin,1996,58.66667
fin,1997,59.33333
fin,1998,60
fin,1999,61.33333
fin,2000,62
fin,2001,62.66667
fin,2002,63.33333
fin,2003,64
fin,2004,79.33333
fin,2005,80
fin,2006,80
fin,2007,80
fin,2008,81.33333
fin,2009,81.33333
fin,2010,82
fin,2011,82
fin,2012,82.66667
fin,2013,82
fin,2014,82.66667
fin,2015,82.66667
fin,2016,82.66667
fin,2017,82.66667
fji,1870,0.06667
fji,1875,0.06667
fji,1880,0.06667
fji,1885,0.06667
fji,1890,0.06667
fji,1895,0.06667
fji,1900,0.13333
fji,1905,0.26667
fji,1910,0.4
fji,1915,1.86667
fji,1920,3.13333
fji,1925,6.53333
fji,1930,9
fji,1935,11.2
fji,1940,13.73333
fji,1945,16.46667
fji,1950,19.73333
fji,1955,21.86667
fji,1960,25.66667
fji,1965,29
fji,1970,31.2
fji,1975,34.06667
fji,1980,39.66667
fji,1985,45
fji,1990,55.8
fji,1991,58
fji,1992,59.33333
fji,1993,61.33333
fji,1994,63.33333
fji,1995,65.33333
fji,1996,65.33333
fji,1997,64.66667
fji,1998,64.66667
fji,1999,64
fji,2000,64
fji,2001,63.33333
fji,2002,62.66667
fji,2003,62
fji,2004,62
fji,2005,61.33333
fji,2006,62
fji,2007,62
fji,2008,62.66667
fji,2009,63.33333
fji,2010,64
fji,2011,65.33333
fji,2012,67.33333
fji,2013,68.66667
fji,2014,70
fji,2015,72
fji,2016,72
fji,2017,72
fra,1870,4.4
fra,1875,4.6
fra,1880,4.86667
fra,1885,5.93333
fra,1890,8.33333
fra,1895,10.8
fra,1900,13.13333
fra,1905,15.4
fra,1910,17.86667
fra,1915,20.06667
fra,1920,22.4
fra,1925,24.2
fra,1930,25.26667
fra,1935,26.06667
fra,1940,27.46667
fra,1945,28.46667
fra,1950,28.73333
fra,1955,29.53333
fra,1960,27.33333
fra,1965,29.93333
fra,1970,33.06667
fra,1975,36.46667
fra,1980,39.73333
fra,1985,44.06667
fra,1990,48.86667
fra,1991,50
fra,1992,52
fra,1993,54
fra,1994,56
fra,1995,58.66667
fra,1996,60
fra,1997,61.33333
fra,1998,62.66667
fra,1999,64
fra,2000,65.33333
fra,2001,66.66667
fra,2002,67.33333
fra,2003,68
fra,2004,68.66667
fra,2005,69.33333
fra,2006,70.66667
fra,2007,71.33333
fra,2008,71.33333
fra,2009,72
fra,2010,72.66667
fra,2011,72.66667
fra,2012,73.33333
fra,2013,74.66667
fra,2014,76
fra,2015,76.66667
fra,2016,76.66667
fra,2017,76.66667
gab,1950,2.86667
gab,1955,2.93333
gab,1960,3.46667
gab,1965,4.4
gab,1970,6.66667
gab,1975,9.2
gab,1980,15.73333
gab,1985,21.66667
gab,1990,28.8
gab,1991,30
gab,1992,31.33333
gab,1993,32.66667
gab,1994,33.33333
gab,1995,34.66667
gab,1996,36
gab,1997,37.33333
gab,1998,38.66667
gab,1999,40
gab,2000,41.33333
gab,2001,42
gab,2002,43.33333
gab,2003,44
gab,2004,45.33333
gab,2005,46
gab,2006,46.66667
gab,2007,48
gab,2008,48.66667
gab,2009,49.33333
gab,2010,50.66667
gab,2011,51.33333
gab,2012,52
gab,2013,54
gab,2014,54
gab,2015,54
gab,2016,54.66667
gab,2017,54.66667
gbr,1870,5.33333
gbr,1875,5.93333
gbr,1880,6.53333
gbr,1885,7.06667
gbr,1890,8.33333
gbr,1895,10.26667
gbr,1900,13.06667
gbr,1905,15.73333
gbr,1910,20.2
gbr,1915,24.06667
gbr,1920,27.53333
gbr,1925,30.93333
gbr,1930,33.8
gbr,1935,36.26667
gbr,1940,38.06667
gbr,1945,40.2
gbr,1950,40.73333
gbr,1955,41.86667
gbr,1960,43.26667
gbr,1965,46.53333
gbr,1970,50.26667
gbr,1975,53
gbr,1980,54.2
gbr,1985,55.93333
gbr,1990,59.2
gbr,1991,57.33333
gbr,1992,62
gbr,1993,66.66667
gbr,1994,71.33333
gbr,1995,76
gbr,1996,76
gbr,1997,76.66667
gbr,1998,76.66667
gbr,1999,77.33333
gbr,2000,78
gbr,2001,78.66667
gbr,2002,79.33333
gbr,2003,80
gbr,2004,80.66667
gbr,2005,81.33333
gbr,2006,82.66667
gbr,2007,84
gbr,2008,85.33333
gbr,2009,87.33333
gbr,2010,88
gbr,2011,86.66667
gbr,2012,86
gbr,2013,84
gbr,2014,84.66667
gbr,2015,85.33333
gbr,2016,86
gbr,2017,86
geo,2000,78
geo,2001,78.66667
geo,2002,79.33333
geo,2003,80
geo,2004,80
geo,2005,80.66667
geo,2006,80.66667
geo,2007,80.66667
geo,2008,81.33333
geo,2009,81.33333
geo,2010,81.33333
geo,2011,81.33333
geo,2012,83.33333
geo,2013,84
geo,2014,84
geo,2015,84.66667
geo,2016,85.33333
geo,2017,85.33333
gha,1870,0.06667
gha,1875,0.06667
gha,1880,0.06667
gha,1885,0.13333
gha,1890,0.13333
gha,1895,0.2
gha,1900,0.2
gha,1905,0.26667
gha,1910,0.73333
gha,1915,1.06667
gha,1920,1.33333
gha,1925,1.6
gha,1930,1.73333
gha,1935,2.6
gha,1940,3.26667
gha,1945,3.86667
gha,1950,4.06667
gha,1955,4.4
gha,1960,4.73333
gha,1965,7.8
gha,1970,12
gha,1975,16
gha,1980,20.53333
gha,1985,26.8
gha,1990,32.73333
gha,1991,34
gha,1992,34.66667
gha,1993,36
gha,1994,36.66667
gha,1995,38
gha,1996,38.66667
gha,1997,38.66667
gha,1998,39.33333
gha,1999,40
gha,2000,40.66667
gha,2001,41.33333
gha,2002,41.33333
gha,2003,42
gha,2004,42.66667
gha,2005,42.66667
gha,2006,43.33333
gha,2007,43.33333
gha,2008,44
gha,2009,44.66667
gha,2010,44.66667
gha,2011,45.33333
gha,2012,45.33333
gha,2013,46
gha,2014,46
gha,2015,46
gha,2016,47.33333
gha,2017,47.33333
gin,1991,8
gin,1992,8
gin,1993,8.66667
gin,1994,8.66667
gin,1995,8.66667
gin,1996,9.33333
gin,1997,9.33333
gin,1998,9.33333
gin,1999,9.33333
gin,2000,10
gin,2001,10
gin,2002,10
gin,2003,10
gin,2004,10.66667
gin,2005,10.66667
gin,2006,10.66667
gin,2007,10.66667
gin,2008,10.66667
gin,2009,10.66667
gin,2010,10.66667
gin,2011,13.33333
gin,2012,16
gin,2013,17.33333
gin,2014,17.33333
gin,2015,17.33333
gin,2016,17.33333
gin,2017,17.33333
gmb,1870,0.26667
gmb,1875,0.33333
gmb,1880,0.4
gmb,1885,0.46667
gmb,1890,0.6
gmb,1895,0.73333
gmb,1900,0.93333
gmb,1905,1.13333
gmb,1910,1.4
gmb,1915,1.46667
gmb,1920,1.53333
gmb,1925,1.6
gmb,1930,1.66667
gmb,1935,1.8
gmb,1940,2
gmb,1945,2.2
gmb,1950,2.2
gmb,1955,2.33333
gmb,1960,2.53333
gmb,1965,2.6
gmb,1970,2.86667
gmb,1975,3.06667
gmb,1980,4.53333
gmb,1985,6.33333
gmb,1990,8.26667
gmb,1991,9.33333
gmb,1992,10
gmb,1993,10.66667
gmb,1994,11.33333
gmb,1995,12
gmb,1996,12
gmb,1997,12.66667
gmb,1998,12.66667
gmb,1999,13.33333
gmb,2000,13.33333
gmb,2001,14
gmb,2002,14
gmb,2003,14.66667
gmb,2004,15.33333
gmb,2005,16
gmb,2006,16.66667
gmb,2007,16.66667
gmb,2008,17.33333
gmb,2009,18
gmb,2010,18.66667
gmb,2011,19.33333
gmb,2012,20.66667
gmb,2013,21.33333
gmb,2014,22
gmb,2015,22.66667
gmb,2016,22.66667
gmb,2017,23.33333
gnb,2005,15.33333
gnb,2006,15.33333
gnb,2007,15.33333
gnb,2008,16
gnb,2009,16.66667
gnb,2010,17.33333
gnb,2011,18
gnb,2012,18.66667
gnb,2013,18.66667
gnb,2014,19.33333
gnb,2015,19.33333
gnb,2016,20
gnb,2017,20
gnq,2000,36
gnq,2001,36
gnq,2002,36
gnq,2003,36
gnq,2004,36
gnq,2005,36
gnq,2006,36
gnq,2007,36
gnq,2008,36
gnq,2009,36.66667
gnq,2010,36.66667
gnq,2011,36.66667
gnq,2012,36.66667
gnq,2013,36.66667
gnq,2014,36.66667
gnq,2015,36.66667
gnq,2016,36.66667
gnq,2017,36.66667
grc,1870,4.26667
grc,1875,5.06667
grc,1880,5.8
grc,1885,6.6
grc,1890,7.4
grc,1895,8.26667
grc,1900,9.73333
grc,1905,10.86667
grc,1910,12.13333
grc,1915,13.8
grc,1920,15.2
grc,1925,17.73333
grc,1930,19.86667
grc,1935,22.6
grc,1940,24.73333
grc,1945,27.4
grc,1950,25.33333
grc,1955,33.6
grc,1960,45.73333
grc,1965,40.46667
grc,1970,40.26667
grc,1975,41.8
grc,1980,43.66667
grc,1985,48.46667
