country,time,bwelfr_idea
lux,1976,66.0966
lux,1977,66.0966
lux,1978,66.60466
lux,1979,66.60466
lux,1980,66.60466
lux,1981,69.51848
lux,1982,69.51848
lux,1983,69.7124
lux,1984,69.7124
lux,1985,70.20651
lux,1986,70.20651
lux,1987,72.95119
lux,1988,73.68626
lux,1989,73.68626
lux,1990,73.68626
lux,1991,77.41521
lux,1992,77.6331
lux,1993,77.6331
lux,1994,77.6331
lux,1995,77.6331
lux,1996,81.35398
lux,1997,82.48143
lux,1998,82.48143
lux,1999,82.48143
lux,2000,82.48143
lux,2001,82.48143
lux,2002,87.3509
lux,2003,87.3509
lux,2004,88.49636
lux,2005,88.49636
lux,2006,88.49636
lux,2007,88.49636
lux,2008,92.28895
lux,2009,92.28895
lux,2010,93.58438
lux,2011,93.58438
lux,2012,93.58438
lux,2013,93.58438
lux,2014,91.65187
lux,2015,91.28201
lux,2016,94.20738
lux,2017,94.20738
lux,2018,94.20738
lux,2019,94.20738
lva,1991,64.47532
lva,1992,64.35751
lva,1993,64.30808
lva,1994,64.31987
lva,1995,64.20031
lva,1996,64.12322
lva,1997,64.37249
lva,1998,67.00092
lva,1999,67.00092
lva,2000,67.02101
lva,2001,69.85711
lva,2002,69.98261
lva,2003,70.29522
lva,2004,70.4233
lva,2005,73.5324
lva,2006,73.63585
lva,2007,73.47659
lva,2008,73.65451
lva,2009,73.65451
lva,2010,77.16968
lva,2011,77.46772
lva,2012,77.29495
lva,2013,77.1219
lva,2014,81.37149
lva,2015,81.49571
lva,2016,81.34318
lva,2017,81.31879
lva,2018,86.73447
lva,2019,86.87719
mar,1975,23.52346
mar,1976,26.94578
mar,1977,27.55287
mar,1978,27.75438
mar,1979,28.0731
mar,1980,28.04191
mar,1981,31.34439
mar,1982,31.37301
mar,1983,31.37301
mar,1984,34.42296
mar,1985,34.44941
mar,1986,34.46823
mar,1987,34.59349
mar,1988,37.50239
mar,1989,37.48456
mar,1990,37.50239
mar,1991,37.87962
mar,1992,40.61498
mar,1993,40.61498
mar,1994,40.64787
mar,1995,43.12756
mar,1996,43.15688
mar,1997,43.23538
mar,1998,43.73182
mar,1999,46.34772
mar,2000,46.34772
mar,2001,46.79941
mar,2002,46.83225
mar,2003,50.09424
mar,2004,50.12692
mar,2005,50.37098
mar,2006,50.55444
mar,2007,50.55444
mar,2008,53.8129
mar,2009,53.8129
mar,2010,53.86252
mar,2011,54.02477
mar,2012,57.23019
mar,2013,57.25494
mar,2014,57.31646
mar,2015,57.34664
mar,2016,57.38238
mar,2017,60.2894
mar,2018,60.58817
mar,2019,60.70811
mda,1991,54.00096
mda,1992,54.09524
mda,1993,54.01051
mda,1994,53.92624
mda,1995,51.4574
mda,1996,51.35329
mda,1997,51.35329
mda,1998,54.0796
mda,1999,54.0796
mda,2000,54.39277
mda,2001,57.32405
mda,2002,57.32405
mda,2003,59.74572
mda,2004,60.09408
mda,2005,62.57336
mda,2006,62.67699
mda,2007,62.67699
mda,2008,63.03009
mda,2009,63.08055
mda,2010,63.17634
mda,2011,63.17634
mda,2012,63.48123
mda,2013,63.50135
mda,2014,63.30473
mda,2015,63.71557
mda,2016,66.05723
mda,2017,65.88154
mda,2018,66.06693
mda,2019,66.06693
mdg,1975,26.82966
mdg,1976,27.57215
mdg,1977,27.47825
mdg,1978,27.47825
mdg,1979,27.47825
mdg,1980,27.47825
mdg,1981,27.47825
mdg,1982,24.26189
mdg,1983,24.39839
mdg,1984,25.80657
mdg,1985,25.80657
mdg,1986,25.80657
mdg,1987,28.40205
mdg,1988,28.29682
mdg,1989,28.29682
mdg,1990,27.97417
mdg,1991,27.80599
mdg,1992,30.31985
mdg,1993,31.06546
mdg,1994,31.06546
mdg,1995,30.92613
mdg,1996,31.8352
mdg,1997,34.01573
mdg,1998,34.01573
mdg,1999,34.01573
mdg,2000,36.77055
mdg,2001,36.69709
mdg,2002,36.90426
mdg,2003,38.7619
mdg,2004,39.46323
mdg,2005,39.54164
mdg,2006,39.54164
mdg,2007,41.75607
mdg,2008,41.75607
mdg,2009,42.48242
mdg,2010,42.48242
mdg,2011,42.61347
mdg,2012,44.68684
mdg,2013,44.92068
mdg,2014,44.86478
mdg,2015,45.00817
mdg,2016,45.77586
mdg,2017,45.74119
mdg,2018,45.93812
mdg,2019,48.21121
mex,1975,39.59604
mex,1976,39.83566
mex,1977,40.12504
mex,1978,42.13257
mex,1979,42.8017
mex,1980,42.84121
mex,1981,43.13746
mex,1982,45.27818
mex,1983,45.86741
mex,1984,45.86741
mex,1985,48.11322
mex,1986,48.66001
mex,1987,48.83595
mex,1988,48.67066
mex,1989,51.57504
mex,1990,51.71651
mex,1991,51.71651
mex,1992,52.27188
mex,1993,52.27188
mex,1994,54.8445
mex,1995,55.14527
mex,1996,55.37723
mex,1997,55.37723
mex,1998,58.14122
mex,1999,58.14122
mex,2000,58.29791
mex,2001,58.64116
mex,2002,61.12743
mex,2003,61.28057
mex,2004,61.28057
mex,2005,61.28057
mex,2006,63.84842
mex,2007,63.84842
mex,2008,63.99551
mex,2009,63.99551
mex,2010,63.99551
mex,2011,63.88604
mex,2012,64.21232
mex,2013,66.42737
mex,2014,66.62584
mex,2015,66.62584
mex,2016,66.76863
mex,2017,67.02772
mex,2018,69.19808
mex,2019,69.19808
mkd,1991,56.50084
mkd,1992,56.42777
mkd,1993,56.55976
mkd,1994,59.09435
mkd,1995,58.99643
mkd,1996,61.03439
mkd,1997,61.92645
mkd,1998,64.19716
mkd,1999,64.10257
mkd,2000,64.01585
mkd,2001,66.56221
mkd,2002,66.62633
mkd,2003,66.62633
mkd,2004,66.98062
mkd,2005,66.89169
mkd,2006,66.89169
mkd,2007,69.32561
mkd,2008,69.32561
mkd,2009,70.1845
mkd,2010,70.1845
mkd,2011,70.0882
mkd,2012,70.0882
mkd,2013,70.01192
mkd,2014,70.01192
mkd,2015,70.90921
mkd,2016,70.90921
mkd,2017,71.02475
mkd,2018,71.07822
mkd,2019,73.35924
mli,1975,13.2935
mli,1976,13.2935
mli,1977,13.2935
mli,1978,13.2935
mli,1979,13.2935
mli,1980,13.2935
mli,1981,13.2935
mli,1982,13.2935
mli,1983,13.2935
mli,1984,13.2935
mli,1985,15.63393
mli,1986,16.25512
mli,1987,16.25512
mli,1988,21.59161
mli,1989,21.59161
mli,1990,21.64859
mli,1991,22.31433
mli,1992,22.31433
mli,1993,22.36017
mli,1994,22.36017
mli,1995,22.36017
mli,1996,22.54382
mli,1997,22.54382
mli,1998,22.59862
mli,1999,25.97774
mli,2000,25.97774
mli,2001,26.02843
mli,2002,26.02843
mli,2003,27.03221
mli,2004,29.74045
mli,2005,29.78861
mli,2006,30.74959
mli,2007,30.78441
mli,2008,30.80932
mli,2009,33.206
mli,2010,33.34142
mli,2011,34.05466
mli,2012,34.07742
mli,2013,34.24891
mli,2014,36.40828
mli,2015,36.40828
mli,2016,37.11776
mli,2017,37.27944
mli,2018,36.97932
mli,2019,37.67535
mmr,1975,24.06787
mmr,1976,27.0274
mmr,1977,27.0274
mmr,1978,27.32473
mmr,1979,27.32473
mmr,1980,28.165
mmr,1981,28.21275
mmr,1982,28.21275
mmr,1983,30.73099
mmr,1984,30.73099
mmr,1985,30.97894
mmr,1986,31.72877
mmr,1987,31.72877
mmr,1988,31.72877
mmr,1989,31.72877
mmr,1990,31.82532
mmr,1991,34.36742
mmr,1992,34.36742
mmr,1993,34.36742
mmr,1994,35.02428
mmr,1995,35.02428
mmr,1996,35.02428
mmr,1997,35.26047
mmr,1998,37.42059
mmr,1999,37.42059
mmr,2000,37.49083
mmr,2001,37.49083
mmr,2002,38.31597
mmr,2003,38.35121
mmr,2004,40.43304
mmr,2005,40.5139
mmr,2006,40.6046
mmr,2007,40.78873
mmr,2008,40.88534
mmr,2009,43.71659
mmr,2010,43.85705
mmr,2011,43.79998
mmr,2012,43.79998
mmr,2013,46.07331
mmr,2014,46.17538
mmr,2015,46.84483
mmr,2016,46.87902
mmr,2017,46.97382
mmr,2018,49.42161
mmr,2019,49.29514
mng,1975,31.74947
mng,1976,32.16977
mng,1977,32.01131
mng,1978,32.54943
mng,1979,32.87776
mng,1980,32.89765
mng,1981,32.89765
mng,1982,33.74946
mng,1983,33.8429
mng,1984,35.76379
mng,1985,35.09565
mng,1986,36.55169
mng,1987,36.32707
mng,1988,36.62622
mng,1989,36.62622
mng,1990,38.21989
mng,1991,39.14396
mng,1992,38.71685
mng,1993,40.62629
mng,1994,40.62629
mng,1995,40.79573
mng,1996,40.79573
mng,1997,42.88029
mng,1998,42.88029
mng,1999,42.93601
mng,2000,45.08183
mng,2001,45.73441
mng,2002,48.15224
mng,2003,48.15224
mng,2004,50.82009
mng,2005,50.88895
mng,2006,53.71404
mng,2007,54.15141
mng,2008,54.20875
mng,2009,56.98977
mng,2010,57.0143
mng,2011,59.80162
mng,2012,59.97972
mng,2013,59.87158
mng,2014,62.3842
mng,2015,62.40785
mng,2016,62.68033
mng,2017,62.67009
mng,2018,62.60914
mng,2019,65.19829
moz,1975,12.90409
moz,1976,13.08777
moz,1977,13.08777
moz,1978,13.08777
moz,1979,15.00953
moz,1980,15.00953
moz,1981,16.73541
moz,1982,16.73541
moz,1983,16.50278
moz,1984,15.50037
moz,1985,15.50037
moz,1986,15.50037
moz,1987,15.50037
moz,1988,15.38874
moz,1989,15.38874
moz,1990,15.38874
moz,1991,16.11317
moz,1992,19.48301
moz,1993,19.61124
moz,1994,19.61124
moz,1995,19.61124
moz,1996,19.96272
moz,1997,19.96272
moz,1998,19.96272
moz,1999,23.29032
moz,2000,23.83395
moz,2001,23.83395
moz,2002,26.97654
moz,2003,27.80442
moz,2004,27.80442
moz,2005,30.22611
moz,2006,30.36348
moz,2007,32.74685
moz,2008,32.88817
moz,2009,32.88817
moz,2010,33.19072
moz,2011,35.91642
moz,2012,35.91642
moz,2013,35.96634
moz,2014,36.52036
moz,2015,38.57522
moz,2016,39.4591
moz,2017,39.42954
moz,2018,39.60481
moz,2019,40.62878
mrt,1975,27.87571
mrt,1976,28.75586
mrt,1977,28.93105
mrt,1978,29.08829
mrt,1979,28.7787
mrt,1980,31.41727
mrt,1981,32.12998
mrt,1982,32.39851
mrt,1983,32.69003
mrt,1984,32.69003
mrt,1985,32.23888
mrt,1986,35.12028
mrt,1987,35.19656
mrt,1988,35.19656
mrt,1989,35.19656
mrt,1990,35.19656
mrt,1991,35.19656
mrt,1992,34.72535
mrt,1993,34.63985
mrt,1994,34.73699
mrt,1995,35.3164
mrt,1996,35.1801
mrt,1997,35.1801
mrt,1998,35.1801
mrt,1999,35.1801
mrt,2000,35.1801
mrt,2001,35.02806
mrt,2002,37.28693
mrt,2003,37.5073
mrt,2004,37.45156
mrt,2005,37.60992
mrt,2006,37.60992
mrt,2007,37.66564
mrt,2008,37.70773
mrt,2009,37.70773
mrt,2010,37.70773
mrt,2011,37.90283
mrt,2012,40.62759
mrt,2013,40.20981
mrt,2014,40.31734
mrt,2015,40.27757
mrt,2016,40.22377
mrt,2017,40.31734
mrt,2018,40.70311
mrt,2019,43.02323
mus,1975,44.19283
mus,1976,46.60041
mus,1977,46.60041
mus,1978,49.69002
mus,1979,49.69002
mus,1980,49.81638
mus,1981,52.38328
mus,1982,52.90071
mus,1983,53.0096
mus,1984,55.28332
mus,1985,55.51842
mus,1986,55.51842
mus,1987,55.51842
mus,1988,55.51842
mus,1989,56.2689
mus,1990,58.47819
mus,1991,58.58488
mus,1992,58.58488
mus,1993,58.58488
mus,1994,58.7353
mus,1995,59.43072
mus,1996,59.43072
mus,1997,59.32741
mus,1998,59.59109
mus,1999,59.69584
mus,2000,62.64432
mus,2001,62.74855
mus,2002,62.91102
mus,2003,64.96048
mus,2004,64.96048
mus,2005,65.52535
mus,2006,63.4995
mus,2007,63.87496
mus,2008,65.79109
mus,2009,65.99722
mus,2010,66.29513
mus,2011,66.1932
mus,2012,66.97936
mus,2013,66.99636
mus,2014,66.89329
mus,2015,66.99636
mus,2016,67.0152
mus,2017,67.93458
mus,2018,68.00689
mus,2019,66.0036
mwi,1975,18.27829
mwi,1976,18.27829
mwi,1977,18.27829
mwi,1978,18.65279
mwi,1979,19.20107
mwi,1980,19.10431
mwi,1981,19.20107
mwi,1982,19.20107
mwi,1983,19.24556
mwi,1984,19.03959
mwi,1985,19.03959
mwi,1986,18.71582
mwi,1987,19.03465
mwi,1988,19.03465
mwi,1989,20.91883
mwi,1990,21.02151
mwi,1991,21.02151
mwi,1992,20.67163
mwi,1993,20.67163
mwi,1994,23.87808
mwi,1995,23.02748
mwi,1996,23.02748
mwi,1997,23.29771
mwi,1998,23.50128
mwi,1999,27.09064
mwi,2000,27.28372
mwi,2001,27.28372
mwi,2002,30.10822
mwi,2003,32.89054
mwi,2004,32.89054
mwi,2005,35.37373
mwi,2006,35.52074
mwi,2007,35.97531
mwi,2008,38.1559
mwi,2009,38.41959
mwi,2010,38.9607
mwi,2011,38.9607
mwi,2012,41.81679
mwi,2013,41.98386
mwi,2014,44.9462
mwi,2015,44.8249
mwi,2016,44.60051
mwi,2017,47.51817
mwi,2018,47.52231
mwi,2019,47.91417
mys,1975,48.98518
mys,1976,49.06709
mys,1977,51.32967
mys,1978,51.58992
mys,1979,52.30463
mys,1980,55.2195
mys,1981,55.18093
mys,1982,55.18093
mys,1983,58.24074
mys,1984,58.24074
mys,1985,58.11122
mys,1986,58.08012
mys,1987,60.12384
mys,1988,60.80517
mys,1989,60.90656
mys,1990,61.29564
mys,1991,63.26641
mys,1992,64.25678
mys,1993,64.35475
mys,1994,64.35475
mys,1995,64.60223
mys,1996,64.60223
mys,1997,66.61876
mys,1998,66.75488
mys,1999,67.33745
mys,2000,67.47737
mys,2001,69.40715
mys,2002,69.40715
mys,2003,69.40715
mys,2004,69.40715
mys,2005,70.43934
mys,2006,72.46895
mys,2007,72.46895
mys,2008,72.46895
mys,2009,72.62989
mys,2010,73.85437
mys,2011,73.85437
mys,2012,73.85437
mys,2013,73.979
mys,2014,74.10909
mys,2015,75.09902
mys,2016,75.09902
mys,2017,75.12999
mys,2018,75.49215
mys,2019,75.40307
nam,1990,42.61212
nam,1991,42.82031
nam,1992,42.9384
nam,1993,42.88145
nam,1994,42.33753
nam,1995,42.40316
nam,1996,42.37251
nam,1997,42.37251
nam,1998,42.17904
nam,1999,42.27098
nam,2000,42.40527
nam,2001,42.52103
nam,2002,42.47937
nam,2003,42.47937
nam,2004,42.59473
nam,2005,44.86657
nam,2006,45.06189
nam,2007,44.88704
nam,2008,45.13979
nam,2009,45.22182
nam,2010,48.17279
nam,2011,48.43507
nam,2012,48.69246
nam,2013,48.89532
nam,2014,49.04546
nam,2015,49.24854
nam,2016,52.05722
nam,2017,52.40155
nam,2018,51.99228
nam,2019,52.04559
ner,1975,14.84428
ner,1976,15.64842
ner,1977,16.03232
ner,1978,16.03232
ner,1979,16.03232
ner,1980,16.03232
ner,1981,16.03232
ner,1982,16.26705
ner,1983,16.26705
ner,1984,16.26705
ner,1985,16.03232
ner,1986,15.64842
ner,1987,16.03232
ner,1988,16.03232
ner,1989,15.9153
ner,1990,16.41898
ner,1991,15.64842
ner,1992,15.64842
ner,1993,21.0674
ner,1994,22.20616
ner,1995,22.45747
ner,1996,22.45747
ner,1997,22.64275
ner,1998,26.11053
ner,1999,26.11053
ner,2000,27.22825
ner,2001,27.22825
ner,2002,29.8075
ner,2003,29.98281
ner,2004,29.98281
ner,2005,33.25672
ner,2006,33.25672
ner,2007,33.25672
ner,2008,36.21633
ner,2009,36.21633
ner,2010,36.31515
ner,2011,38.91451
ner,2012,38.91451
ner,2013,38.50105
ner,2014,38.50105
ner,2015,39.2527
ner,2016,41.4088
ner,2017,41.33102
ner,2018,41.33102
ner,2019,42.16978
nga,1975,18.15943
nga,1976,18.15943
nga,1977,18.15943
nga,1978,18.15943
nga,1979,18.49987
nga,1980,18.49987
nga,1981,22.62733
nga,1982,22.62733
nga,1983,23.7871
nga,1984,23.7871
nga,1985,23.7871
nga,1986,24.26143
nga,1987,24.26143
nga,1988,24.26143
nga,1989,23.44572
nga,1990,23.80442
nga,1991,24.00792
nga,1992,24.24181
nga,1993,24.29369
nga,1994,24.29369
nga,1995,24.29369
nga,1996,24.29369
nga,1997,24.43977
nga,1998,25.39596
nga,1999,25.39596
nga,2000,25.39596
nga,2001,25.46324
nga,2002,28.50248
nga,2003,28.50248
nga,2004,28.50248
nga,2005,28.53512
nga,2006,28.53512
nga,2007,31.45925
nga,2008,31.93166
nga,2009,31.93166
nga,2010,31.93166
nga,2011,31.93166
nga,2012,31.94264
nga,2013,32.32872
nga,2014,34.96618
nga,2015,34.96248
nga,2016,34.96248
nga,2017,35.01101
nga,2018,34.91947
nga,2019,34.86099
nic,1975,28.63983
nic,1976,28.63983
nic,1977,31.55892
nic,1978,31.42054
nic,1979,32.4434
nic,1980,35.21216
nic,1981,35.4212
nic,1982,37.25089
nic,1983,37.33627
nic,1984,37.6321
nic,1985,38.23302
nic,1986,40.29144
nic,1987,40.20276
nic,1988,40.20276
nic,1989,40.93236
nic,1990,43.20229
nic,1991,43.20229
nic,1992,43.83184
nic,1993,43.83184
nic,1994,46.04755
nic,1995,46.24754
nic,1996,46.88304
nic,1997,49.20366
nic,1998,49.23777
nic,1999,49.85621
nic,2000,52.45206
nic,2001,52.66198
nic,2002,53.26008
nic,2003,55.54903
nic,2004,55.60514
nic,2005,55.67639
nic,2006,56.46187
nic,2007,58.60836
nic,2008,58.60836
nic,2009,58.60836
nic,2010,59.35321
nic,2011,59.52745
nic,2012,61.60255
nic,2013,61.7573
nic,2014,62.26196
nic,2015,62.26196
nic,2016,62.52417
nic,2017,62.48492
nic,2018,62.50646
nic,2019,62.92588
nld,1975,69.77964
nld,1976,70.06047
nld,1977,70.06047
nld,1978,70.06047
nld,1979,70.79063
nld,1980,70.79063
nld,1981,73.32131
nld,1982,73.43275
nld,1983,73.43275
nld,1984,73.43275
nld,1985,73.772
nld,1986,73.772
nld,1987,74.6221
nld,1988,74.75923
nld,1989,74.6221
nld,1990,77.74112
nld,1991,77.90677
nld,1992,77.74112
nld,1993,77.90677
nld,1994,77.74112
nld,1995,78.25413
nld,1996,78.25413
nld,1997,78.08616
nld,1998,78.25413
nld,1999,78.08616
nld,2000,78.36321
nld,2001,83.62996
nld,2002,83.62996
nld,2003,83.45672
nld,2004,83.45672
nld,2005,83.62996
nld,2006,84.13022
nld,2007,84.13022
nld,2008,85.83597
nld,2009,86.52214
nld,2010,86.52214
nld,2011,86.52214
nld,2012,86.52214
nld,2013,92.19939
nld,2014,92.19939
nld,2015,92.19939
nld,2016,92.19939
nld,2017,92.19939
nld,2018,92.19939
nld,2019,91.73355
nor,1975,70.58436
nor,1976,70.82144
nor,1977,71.81548
nor,1978,71.94595
nor,1979,74.42121
nor,1980,74.55291
nor,1981,74.55291
nor,1982,74.50402
nor,1983,74.50402
nor,1984,74.50402
nor,1985,74.50402
nor,1986,74.63648
nor,1987,74.9008
nor,1988,74.76654
nor,1989,74.76654
nor,1990,74.76654
nor,1991,78.95518
nor,1992,79.31147
nor,1993,79.31147
nor,1994,82.92013
nor,1995,82.92013
nor,1996,84.51078
nor,1997,85.29109
nor,1998,85.29109
nor,1999,85.5634
nor,2000,85.29109
nor,2001,85.5634
nor,2002,85.5634
nor,2003,89.88486
nor,2004,89.88486
nor,2005,91.2446
nor,2006,99.86808
nor,2007,99.86808
nor,2008,99.86808
nor,2009,99.86808
nor,2010,99.86808
nor,2011,99.86808
nor,2012,99.86808
nor,2013,99.86808
nor,2014,99.86808
nor,2015,99.86808
nor,2016,98.18065
nor,2017,98.18065
nor,2018,95.35388
nor,2019,95.35388
npl,1975,4.44132
npl,1976,4.44132
npl,1977,4.44132
npl,1978,4.44132
npl,1979,14.41939
npl,1980,14.41939
npl,1981,14.41939
npl,1982,16.25412
npl,1983,17.26604
npl,1984,21.28626
npl,1985,22.4136
npl,1986,22.4426
npl,1987,22.97126
npl,1988,27.12384
npl,1989,27.22913
npl,1990,27.82153
npl,1991,28.25852
npl,1992,31.43904
npl,1993,31.50336
npl,1994,31.82642
npl,1995,34.56541
npl,1996,34.56541
npl,1997,34.67378
npl,1998,37.39432
npl,1999,37.50001
npl,2000,37.50001
npl,2001,40.17332
npl,2002,40.20032
npl,2003,40.40378
npl,2004,42.48984
npl,2005,42.59413
npl,2006,43.12077
npl,2007,45.51991
npl,2008,45.6316
npl,2009,45.6316
npl,2010,48.9262
npl,2011,49.03985
npl,2012,49.03985
npl,2013,48.93591
npl,2014,49.63481
npl,2015,52.2016
npl,2016,52.2016
npl,2017,52.46682
npl,2018,53.06127
npl,2019,53.22407
nzl,1975,64.34607
nzl,1976,65.01826
nzl,1977,64.24633
nzl,1978,67.32201
nzl,1979,67.21122
nzl,1980,67.21122
nzl,1981,67.81042
nzl,1982,67.81042
nzl,1983,67.91099
nzl,1984,68.02483
nzl,1985,67.91099
nzl,1986,70.45133
nzl,1987,70.45133
nzl,1988,70.69312
nzl,1989,71.22978
nzl,1990,72.19879
nzl,1991,72.06688
nzl,1992,74.47405
nzl,1993,74.87875
nzl,1994,75.67465
nzl,1995,75.82088
nzl,1996,75.67465
nzl,1997,78.85725
nzl,1998,80.07072
nzl,1999,79.07734
nzl,2000,80.33015
nzl,2001,80.19405
nzl,2002,80.33015
nzl,2003,80.33015
nzl,2004,80.33015
nzl,2005,80.33015
nzl,2006,80.70371
nzl,2007,80.70371
nzl,2008,81.85255
nzl,2009,81.85255
nzl,2010,81.85255
nzl,2011,86.54472
nzl,2012,86.54472
nzl,2013,85.81531
nzl,2014,85.81531
nzl,2015,85.81531
nzl,2016,85.81531
nzl,2017,85.81531
nzl,2018,85.62174
nzl,2019,85.18657
omn,1975,27.37824
omn,1976,28.34089
omn,1977,30.6976
omn,1978,31.03955
omn,1979,33.83587
omn,1980,35.95863
omn,1981,36.73353
omn,1982,38.77273
omn,1983,38.77273
omn,1984,41.44573
omn,1985,43.54995
omn,1986,43.56726
omn,1987,45.82715
omn,1988,46.54207
omn,1989,48.82652
omn,1990,48.90629
omn,1991,52.07249
omn,1992,52.23109
omn,1993,54.22247
omn,1994,55.19625
omn,1995,57.06132
omn,1996,58.08177
omn,1997,58.01319
omn,1998,60.04615
omn,1999,61.08035
omn,2000,61.20819
omn,2001,63.99388
omn,2002,63.96803
omn,2003,64.7361
omn,2004,64.76852
omn,2005,67.08558
omn,2006,68.08361
omn,2007,68.21777
omn,2008,68.43829
omn,2009,69.12617
omn,2010,69.27773
omn,2011,69.35665
omn,2012,69.44256
omn,2013,69.66821
omn,2014,69.92513
omn,2015,70.05865
omn,2016,70.13644
omn,2017,70.42357
omn,2018,70.42357
omn,2019,70.42357
pak,1975,19.37523
pak,1976,19.62362
pak,1977,19.62362
pak,1978,19.70329
pak,1979,24.02149
pak,1980,23.89709
pak,1981,23.89709
pak,1982,24.34341
pak,1983,24.37618
pak,1984,24.50363
pak,1985,24.37618
pak,1986,24.87172
pak,1987,24.87172
pak,1988,24.87172
pak,1989,25.09612
pak,1990,28.66002
pak,1991,28.60634
pak,1992,28.83942
pak,1993,29.19506
pak,1994,29.28323
pak,1995,29.19506
pak,1996,29.28323
pak,1997,29.28323
pak,1998,32.20249
pak,1999,32.29402
pak,2000,32.5788
pak,2001,32.5687
pak,2002,32.5687
pak,2003,32.5687
pak,2004,32.68326
pak,2005,35.25625
pak,2006,35.66851
pak,2007,35.77207
pak,2008,35.77207
pak,2009,35.77207
pak,2010,35.77207
pak,2011,38.38431
pak,2012,38.62559
pak,2013,38.62559
pak,2014,38.40149
pak,2015,38.5456
pak,2016,38.5456
pak,2017,41.10724
pak,2018,41.10724
pak,2019,41.10724
pan,1975,48.48165
pan,1976,48.22652
pan,1977,48.48165
pan,1978,51.40325
pan,1979,51.36817
pan,1980,51.36817
pan,1981,51.96235
pan,1982,51.93472
pan,1983,51.93472
pan,1984,55.04144
pan,1985,55.11333
pan,1986,55.20135
pan,1987,54.93977
pan,1988,55.24
pan,1989,55.47436
pan,1990,55.58711
pan,1991,57.99805
pan,1992,58.3278
pan,1993,58.37339
pan,1994,58.60013
pan,1995,58.51979
pan,1996,58.71093
pan,1997,58.86213
pan,1998,58.94544
pan,1999,58.86213
pan,2000,59.14593
pan,2001,59.21029
pan,2002,59.36082
pan,2003,61.82016
pan,2004,61.78411
pan,2005,62.20512
pan,2006,62.20512
pan,2007,62.25482
pan,2008,62.32149
pan,2009,62.32149
pan,2010,62.70635
pan,2011,65.15213
pan,2012,65.24296
pan,2013,65.29239
pan,2014,65.29239
pan,2015,65.78651
pan,2016,65.78651
pan,2017,68.52638
pan,2018,68.52638
pan,2019,68.41907
per,1975,33.08315
per,1976,33.74105
per,1977,33.59466
per,1978,33.51714
per,1979,33.66179
per,1980,33.92094
per,1981,35.13388
per,1982,37.13931
per,1983,37.27149
per,1984,36.9026
per,1985,37.59874
per,1986,39.99213
per,1987,40.09282
per,1988,40.09282
per,1989,42.66761
per,1990,42.4543
per,1991,42.7031
per,1992,42.69697
per,1993,45.45629
per,1994,45.53718
per,1995,47.87622
per,1996,48.4905
per,1997,51.09232
per,1998,51.59931
per,1999,51.7443
per,2000,54.30619
per,2001,54.72483
per,2002,54.78493
per,2003,57.34906
per,2004,57.80199
per,2005,60.1894
per,2006,60.1894
per,2007,60.62545
per,2008,60.87056
per,2009,63.25659
per,2010,63.32356
per,2011,63.93161
per,2012,64.01629
per,2013,66.44307
per,2014,66.92471
per,2015,67.03836
per,2016,66.99383
per,2017,67.02595
per,2018,67.23965
per,2019,70.21332
phl,1975,41.17924
phl,1976,41.18712
phl,1977,41.36426
phl,1978,41.36426
phl,1979,41.59166
phl,1980,41.68806
phl,1981,41.67781
phl,1982,41.67781
phl,1983,43.65023
phl,1984,43.9207
phl,1985,43.9207
phl,1986,44.06431
phl,1987,44.17641
phl,1988,46.43028
phl,1989,47.3305
phl,1990,47.46911
phl,1991,47.39484
phl,1992,49.78636
phl,1993,50.51109
phl,1994,50.5718
phl,1995,50.70472
phl,1996,50.77708
phl,1997,53.17486
phl,1998,53.11074
phl,1999,53.17486
phl,2000,53.06884
phl,2001,53.19362
phl,2002,53.19362
phl,2003,53.19362
phl,2004,54.07874
phl,2005,54.07874
phl,2006,54.16746
phl,2007,54.35037
phl,2008,54.45179
phl,2009,56.79227
phl,2010,56.81667
phl,2011,56.72173
phl,2012,56.90669
phl,2013,57.47433
phl,2014,57.56302
phl,2015,57.7245
phl,2016,57.78152
phl,2017,57.95022
phl,2018,57.97276
phl,2019,58.08254
png,1975,28.26018
png,1976,29.14575
png,1977,29.14575
png,1978,29.44314
png,1979,31.68068
png,1980,32.48259
png,1981,32.48259
png,1982,32.48259
png,1983,32.48259
png,1984,32.48259
png,1985,32.66007
png,1986,34.6983
png,1987,35.69715
png,1988,35.69715
png,1989,35.69715
png,1990,35.69715
png,1991,35.69715
png,1992,35.69715
png,1993,35.69715
png,1994,36.10533
png,1995,38.75819
png,1996,38.75819
png,1997,38.75819
png,1998,38.75819
png,1999,38.75819
png,2000,38.68224
png,2001,39.05316
png,2002,39.05316
png,2003,39.05316
png,2004,41.02985
png,2005,41.75327
png,2006,41.75327
png,2007,41.98423
png,2008,41.98423
png,2009,41.98423
png,2010,41.98423
png,2011,41.98423
png,2012,44.30231
png,2013,44.30231
png,2014,45.00469
png,2015,44.96602
png,2016,45.08362
png,2017,45.04493
png,2018,45.275
png,2019,47.51045
pol,1975,59.64223
pol,1976,59.86419
pol,1977,59.86419
pol,1978,59.86419
pol,1979,59.86419
pol,1980,59.24111
pol,1981,62.14357
pol,1982,62.08295
pol,1983,62.14357
pol,1984,62.14357
pol,1985,62.14357
pol,1986,62.36311
pol,1987,64.68314
pol,1988,65.08743
pol,1989,64.68314
pol,1990,64.55388
